"hlf0094","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Very Inexpensive","1989","Not Working","1-pers.-HH","39","0.253475080318363","0.181674438877778","0.325275721758948","1"
"Very Inexpensive","1989","Not Working","(Married) couple without C. ","138","0.303113283152362","0.260695946339535","0.345530619965189","1"
"Very Inexpensive","1989","Not Working","Single parent ","13","","","","1"
"Very Inexpensive","1989","Not Working","Couple + C. LE 16 ","21","","","","1"
"Very Inexpensive","1989","Not Working","Couple + C. GT 16 ","100","0.241132687568593","0.200558940269186","0.281706434868001","1"
"Very Inexpensive","1989","Not Working","Couple + C. LE and GT 16","23","","","","1"
"Inexpensive","1990","Full Time","Single parent ","47","0.525314982959109","0.419776336197699","0.630853629720519","2"
"Inexpensive","1990","Full Time","(Married) couple without C. ","92","0.289140797420906","0.239622393572315","0.338659201269498","2"
"Inexpensive","1990","Full Time","1-pers.-HH","19","","","","2"
"Inexpensive","1990","Full Time","Couple + C. LE 16 ","114","0.285553913394901","0.241780014946577","0.329327811843226","2"
"Inexpensive","1990","Full Time","Couple + C. GT 16 ","246","0.431651848345156","0.39102584823791","0.472277848452403","2"
"Inexpensive","1990","Full Time","Couple + C. LE and GT 16","64","0.405530977206193","0.328234647350829","0.482827307061557","2"
"Inexpensive","1990","Part Time","1-pers.-HH","8","","","","2"
"Inexpensive","1990","Part Time","(Married) couple without C. ","38","0.366335930426761","0.273289701122315","0.459382159731206","2"
"Inexpensive","1990","Part Time","Couple + C. GT 16 ","102","0.406254411730856","0.345736062470687","0.466772760991024","2"
"Inexpensive","1990","Part Time","Couple + C. LE and GT 16","25","","","","2"
"Inexpensive","1990","Not Working","Single parent ","31","0.452754640191917","0.330804977635049","0.574704302748785","2"
"Inexpensive","1990","Not Working","Couple + C. LE 16 ","55","0.319688469260073","0.250790065677297","0.38858687284285","2"
"Inexpensive","1990","Part Time","Single parent ","15","","","","2"
"Inexpensive","1990","Part Time","Couple + C. LE 16 ","45","0.243496931804773","0.180970895696478","0.306022967913068","2"
"Inexpensive","1990","Not Working","1-pers.-HH","61","0.418863451727703","0.337427933747565","0.50029896970784","2"
"Inexpensive","1990","Not Working","(Married) couple without C. ","205","0.427890460821505","0.383348963014205","0.472431958628804","2"
"Inexpensive","1990","Not Working","Couple + C. GT 16 ","158","0.394859078857456","0.345967754233777","0.443750403481136","2"
"Inexpensive","1990","Not Working","Couple + C. LE and GT 16","35","0.338655092685597","0.24726012346471","0.430050061906484","2"
"Reasonable","1990","Full Time","(Married) couple without C. ","136","0.397442609410023","0.343991518085135","0.450893700734911","3"
"Reasonable","1990","Full Time","1-pers.-HH","30","0.481163103982662","0.360621293964618","0.601704914000706","3"
"Reasonable","1990","Full Time","Single parent ","24","","","","3"
"Reasonable","1990","Full Time","Couple + C. GT 16 ","179","0.308183946553802","0.270310889610783","0.346057003496821","3"
"Reasonable","1990","Full Time","Couple + C. LE 16 ","182","0.444188856718759","0.396034687848421","0.492343025589098","3"
"Reasonable","1990","Full Time","Couple + C. LE and GT 16","48","0.302975810755518","0.230630540214743","0.375321081296293","3"
"Reasonable","1990","Part Time","1-pers.-HH","8","","","","3"
"Reasonable","1990","Not Working","Couple + C. GT 16 ","111","0.28039379527475","0.235466101287728","0.325321489261773","3"
"Reasonable","1990","Part Time","(Married) couple without C. ","29","","","","3"
"Reasonable","1990","Part Time","Single parent ","11","","","","3"
"Reasonable","1990","Part Time","Couple + C. LE 16 ","79","0.434978452305695","0.362755509440451","0.507201395170939","3"
"Reasonable","1990","Part Time","Couple + C. GT 16 ","81","0.30835388694246","0.251448351465229","0.36525942241969","3"
"Reasonable","1990","Part Time","Couple + C. LE and GT 16","24","","","","3"
"Reasonable","1990","Not Working","(Married) couple without C. ","130","0.286024317747844","0.245342335175866","0.326706300319822","3"
"Reasonable","1990","Not Working","Single parent ","20","","","","3"
"Reasonable","1990","Not Working","Couple + C. LE 16 ","74","0.428990364244667","0.355870185510014","0.502110542979319","3"
"Reasonable","1990","Not Working","Couple + C. LE and GT 16","40","0.348400224166305","0.256385113100822","0.440415335231788","3"
"Reasonable","1990","Not Working","1-pers.-HH","46","0.328824176788404","0.251281898399802","0.406366455177006","3"
"Slightly Expensive","1990","Full Time","(Married) couple without C. ","28","","","","4"
"Slightly Expensive","1990","Full Time","1-pers.-HH","5","","","","4"
"Slightly Expensive","1990","Full Time","Single parent ","2","","","","4"
"Slightly Expensive","1990","Full Time","Couple + C. LE 16 ","44","0.103399217806521","0.0738908885688291","0.132907547044213","4"
"Slightly Expensive","1990","Full Time","Couple + C. GT 16 ","22","","","","4"
"Slightly Expensive","1990","Full Time","Couple + C. LE and GT 16","10","","","","4"
"Slightly Expensive","1990","Part Time","1-pers.-HH","2","","","","4"
"Slightly Expensive","1990","Part Time","(Married) couple without C. ","11","","","","4"
"Slightly Expensive","1990","Part Time","Single parent ","","","","","4"
"Slightly Expensive","1990","Not Working","(Married) couple without C. ","10","","","","4"
"Slightly Expensive","1990","Part Time","Couple + C. LE 16 ","18","","","","4"
"Slightly Expensive","1990","Part Time","Couple + C. GT 16 ","13","","","","4"
"Slightly Expensive","1990","Part Time","Couple + C. LE and GT 16","14","","","","4"
"Slightly Expensive","1990","Not Working","1-pers.-HH","3","","","","4"
"Slightly Expensive","1990","Not Working","Single parent ","1","","","","4"
"Slightly Expensive","1990","Not Working","Couple + C. LE 16 ","19","","","","4"
"Slightly Expensive","1990","Not Working","Couple + C. GT 16 ","16","","","","4"
"Slightly Expensive","1990","Not Working","Couple + C. LE and GT 16","11","","","","4"
"Too Expensive","1990","Full Time","(Married) couple without C. ","3","","","","5"
"Too Expensive","1990","Full Time","1-pers.-HH","","","","","5"
"Too Expensive","1990","Full Time","Single parent ","1","","","","5"
"Too Expensive","1990","Full Time","Couple + C. LE 16 ","11","","","","5"
"Too Expensive","1990","Full Time","Couple + C. GT 16 ","","","","","5"
"Too Expensive","1990","Full Time","Couple + C. LE and GT 16","8","","","","5"
"Too Expensive","1990","Not Working","1-pers.-HH","1","","","","5"
"Too Expensive","1990","Not Working","(Married) couple without C. ","1","","","","5"
"Too Expensive","1990","Part Time","1-pers.-HH","","","","","5"
"Too Expensive","1990","Part Time","(Married) couple without C. ","","","","","5"
"Too Expensive","1990","Part Time","Single parent ","","","","","5"
"Too Expensive","1990","Part Time","Couple + C. LE 16 ","3","","","","5"
"Too Expensive","1990","Part Time","Couple + C. GT 16 ","","","","","5"
"Too Expensive","1990","Part Time","Couple + C. LE and GT 16","5","","","","5"
"Too Expensive","1990","Not Working","Single parent ","","","","","5"
"Too Expensive","1990","Not Working","Couple + C. LE 16 ","5","","","","5"
"Too Expensive","1990","Not Working","Couple + C. GT 16 ","","","","","5"
"Too Expensive","1990","Not Working","Couple + C. LE and GT 16","1","","","","5"
"Very Inexpensive","1990","Full Time","1-pers.-HH","12","","","","1"
"Very Inexpensive","1990","Full Time","(Married) couple without C. ","63","0.209664884713366","0.165202920557099","0.254126848869632","1"
"Very Inexpensive","1990","Full Time","Single parent ","12","","","","1"
"Very Inexpensive","1990","Full Time","Couple + C. LE 16 ","58","0.143706104600246","0.109709505839261","0.177702703361231","1"
"Very Inexpensive","1990","Full Time","Couple + C. GT 16 ","124","0.220947953018364","0.186918241723079","0.25497766431365","1"
"Very Inexpensive","1990","Full Time","Couple + C. LE and GT 16","25","","","","1"
"Very Inexpensive","1990","Part Time","1-pers.-HH","2","","","","1"
"Very Inexpensive","1990","Part Time","(Married) couple without C. ","25","","","","1"
"Very Inexpensive","1990","Part Time","Single parent ","3","","","","1"
"Very Inexpensive","1990","Part Time","Couple + C. LE 16 ","36","0.188309474931393","0.131353390123861","0.245265559738925","1"
"Very Inexpensive","1990","Part Time","Couple + C. GT 16 ","57","0.226730084338768","0.175135043293601","0.278325125383934","1"
"Very Inexpensive","1990","Part Time","Couple + C. LE and GT 16","13","","","","1"
"Very Inexpensive","1990","Not Working","1-pers.-HH","30","0.21794768612355","0.149802910065723","0.286092462181377","1"
"Very Inexpensive","1990","Not Working","(Married) couple without C. ","128","0.25565880544569","0.216387501156584","0.294930109734795","1"
"Very Inexpensive","1990","Not Working","Single parent ","12","","","","1"
"Very Inexpensive","1990","Not Working","Couple + C. LE 16 ","23","","","","1"
"Very Inexpensive","1990","Not Working","Couple + C. GT 16 ","99","0.282573397913909","0.237539778424002","0.327607017403816","1"
"Very Inexpensive","1990","Not Working","Couple + C. LE and GT 16","16","","","","1"
"Inexpensive","1991","Full Time","Single parent ","34","0.360441739233073","0.2601270921362","0.460756386329945","2"
"Inexpensive","1991","Full Time","(Married) couple without C. ","97","0.339878676160366","0.2859181624612","0.393839189859532","2"
"Inexpensive","1991","Full Time","1-pers.-HH","29","","","","2"
"Inexpensive","1991","Full Time","Couple + C. LE 16 ","106","0.275987441716838","0.232559564985253","0.319415318448422","2"
"Inexpensive","1991","Full Time","Couple + C. GT 16 ","201","0.388751095978361","0.347013511849677","0.430488680107046","2"
"Inexpensive","1991","Full Time","Couple + C. LE and GT 16","65","0.377490232834799","0.306869088890231","0.448111376779366","2"
"Inexpensive","1991","Part Time","1-pers.-HH","2","","","","2"
"Inexpensive","1991","Part Time","(Married) couple without C. ","36","0.296696785317876","0.212472644198488","0.380920926437264","2"
"Inexpensive","1991","Part Time","Couple + C. GT 16 ","85","0.356618595473891","0.295376448878905","0.417860742068877","2"
"Inexpensive","1991","Not Working","Single parent ","16","","","","2"
"Inexpensive","1991","Not Working","Couple + C. LE 16 ","51","0.334372996658779","0.260341444216465","0.408404549101093","2"
"Inexpensive","1991","Part Time","Couple + C. LE and GT 16","23","","","","2"
"Inexpensive","1991","Part Time","Single parent ","12","","","","2"
"Inexpensive","1991","Part Time","Couple + C. LE 16 ","64","0.307047063479471","0.244955227092724","0.369138899866218","2"
"Inexpensive","1991","Not Working","1-pers.-HH","56","0.416789839951465","0.333312847394282","0.500266832508648","2"
"Inexpensive","1991","Not Working","(Married) couple without C. ","212","0.402897282358038","0.360076508096924","0.445718056619152","2"
"Inexpensive","1991","Not Working","Couple + C. GT 16 ","156","0.412350857191436","0.362327927272172","0.4623737871107","2"
"Inexpensive","1991","Not Working","Couple + C. LE and GT 16","35","0.326052666233313","0.236814216690521","0.415291115776106","2"
"Reasonable","1991","Full Time","1-pers.-HH","24","","","","3"
"Reasonable","1991","Full Time","(Married) couple without C. ","126","0.421162458328505","0.36491467568603","0.477410240970981","3"
"Reasonable","1991","Full Time","Single parent ","38","0.478213778490568","0.37384656199904","0.582580994982096","3"
"Reasonable","1991","Full Time","Couple + C. LE 16 ","206","0.491244420883722","0.442675965222998","0.539812876544446","3"
"Reasonable","1991","Full Time","Couple + C. GT 16 ","169","0.318044885403417","0.278169531464631","0.357920239342203","3"
"Reasonable","1991","Full Time","Couple + C. LE and GT 16","74","0.385474849706071","0.314569882854852","0.456379816557291","3"
"Reasonable","1991","Part Time","1-pers.-HH","8","","","","3"
"Reasonable","1991","Part Time","(Married) couple without C. ","44","0.425108539481902","0.333959580558721","0.516257498405084","3"
"Reasonable","1991","Part Time","Single parent ","18","","","","3"
"Reasonable","1991","Part Time","Couple + C. LE 16 ","93","0.43023605665672","0.36358898934714","0.4968831239663","3"
"Reasonable","1991","Part Time","Couple + C. GT 16 ","75","0.328747012081599","0.268686617238741","0.388807406924456","3"
"Reasonable","1991","Not Working","(Married) couple without C. ","170","0.34443408091933","0.302948797127677","0.385919364710984","3"
"Reasonable","1991","Not Working","Single parent ","36","0.577348794700057","0.45536897026312","0.699328619136993","3"
"Reasonable","1991","Not Working","Couple + C. LE 16 ","66","0.430276441664872","0.352581693183546","0.507971190146198","3"
"Reasonable","1991","Not Working","Couple + C. GT 16 ","120","0.329384223604736","0.281624159485944","0.377144287723528","3"
"Reasonable","1991","Not Working","Couple + C. LE and GT 16","52","0.470012400098237","0.374999478945561","0.565025321250912","3"
"Reasonable","1991","Part Time","Couple + C. LE and GT 16","32","0.407831577529054","0.298771993546535","0.516891161511573","3"
"Reasonable","1991","Not Working","1-pers.-HH","36","0.278629969278033","0.202721776270982","0.354538162285085","3"
"Slightly Expensive","1991","Full Time","(Married) couple without C. ","26","","","","4"
"Slightly Expensive","1991","Full Time","Single parent ","4","","","","4"
"Slightly Expensive","1991","Full Time","1-pers.-HH","4","","","","4"
"Slightly Expensive","1991","Full Time","Couple + C. LE 16 ","39","0.10246975008905","0.0730070006572816","0.131932499520818","4"
"Slightly Expensive","1991","Full Time","Couple + C. GT 16 ","40","0.0848465906553455","0.0609879005363261","0.108705280774365","4"
"Slightly Expensive","1991","Full Time","Couple + C. LE and GT 16","16","","","","4"
"Slightly Expensive","1991","Part Time","(Married) couple without C. ","7","","","","4"
"Slightly Expensive","1991","Part Time","1-pers.-HH","1","","","","4"
"Slightly Expensive","1991","Part Time","Single parent ","","","","","4"
"Slightly Expensive","1991","Part Time","Couple + C. LE 16 ","21","","","","4"
"Slightly Expensive","1991","Part Time","Couple + C. GT 16 ","14","","","","4"
"Slightly Expensive","1991","Part Time","Couple + C. LE and GT 16","7","","","","4"
"Slightly Expensive","1991","Not Working","1-pers.-HH","6","","","","4"
"Slightly Expensive","1991","Not Working","(Married) couple without C. ","7","","","","4"
"Slightly Expensive","1991","Not Working","Single parent ","","","","","4"
"Slightly Expensive","1991","Not Working","Couple + C. LE 16 ","14","","","","4"
"Slightly Expensive","1991","Not Working","Couple + C. GT 16 ","15","","","","4"
"Slightly Expensive","1991","Not Working","Couple + C. LE and GT 16","6","","","","4"
"Too Expensive","1991","Full Time","1-pers.-HH","","","","","5"
"Too Expensive","1991","Full Time","(Married) couple without C. ","3","","","","5"
"Too Expensive","1991","Full Time","Single parent ","1","","","","5"
"Too Expensive","1991","Full Time","Couple + C. LE 16 ","8","","","","5"
"Too Expensive","1991","Full Time","Couple + C. GT 16 ","14","","","","5"
"Too Expensive","1991","Full Time","Couple + C. LE and GT 16","5","","","","5"
"Too Expensive","1991","Not Working","1-pers.-HH","3","","","","5"
"Too Expensive","1991","Not Working","(Married) couple without C. ","5","","","","5"
"Too Expensive","1991","Part Time","1-pers.-HH","1","","","","5"
"Too Expensive","1991","Part Time","(Married) couple without C. ","","","","","5"
"Too Expensive","1991","Part Time","Single parent ","1","","","","5"
"Too Expensive","1991","Part Time","Couple + C. LE 16 ","6","","","","5"
"Too Expensive","1991","Part Time","Couple + C. GT 16 ","5","","","","5"
"Too Expensive","1991","Part Time","Couple + C. LE and GT 16","1","","","","5"
"Too Expensive","1991","Not Working","Single parent ","1","","","","5"
"Too Expensive","1991","Not Working","Couple + C. LE 16 ","4","","","","5"
"Too Expensive","1991","Not Working","Couple + C. GT 16 ","4","","","","5"
"Too Expensive","1991","Not Working","Couple + C. LE and GT 16","1","","","","5"
"Very Inexpensive","1991","Full Time","1-pers.-HH","13","","","","1"
"Very Inexpensive","1991","Full Time","(Married) couple without C. ","44","0.157268025345528","0.115794859496123","0.198741191194933","1"
"Very Inexpensive","1991","Full Time","Single parent ","11","","","","1"
"Very Inexpensive","1991","Full Time","Couple + C. LE 16 ","48","0.111014210670498","0.0804939960384655","0.14153442530253","1"
"Very Inexpensive","1991","Full Time","Couple + C. GT 16 ","100","0.183965382218777","0.150790851168486","0.217139913269068","1"
"Very Inexpensive","1991","Full Time","Couple + C. LE and GT 16","21","","","","1"
"Very Inexpensive","1991","Part Time","1-pers.-HH","2","","","","1"
"Very Inexpensive","1991","Part Time","(Married) couple without C. ","26","","","","1"
"Very Inexpensive","1991","Part Time","Single parent ","4","","","","1"
"Very Inexpensive","1991","Part Time","Couple + C. LE 16 ","28","","","","1"
"Very Inexpensive","1991","Part Time","Couple + C. GT 16 ","56","0.228773654204146","0.175069473806205","0.282477834602087","1"
"Very Inexpensive","1991","Part Time","Couple + C. LE and GT 16","15","","","","1"
"Very Inexpensive","1991","Not Working","1-pers.-HH","33","0.228008741958815","0.156972883658939","0.299044600258692","1"
"Very Inexpensive","1991","Not Working","(Married) couple without C. ","110","0.213807073559725","0.178013222763224","0.249600924356226","1"
"Very Inexpensive","1991","Not Working","Single parent ","10","","","","1"
"Very Inexpensive","1991","Not Working","Couple + C. LE 16 ","21","","","","1"
"Very Inexpensive","1991","Not Working","Couple + C. GT 16 ","77","0.206695861379192","0.165546568977127","0.247845153781258","1"
"Very Inexpensive","1991","Not Working","Couple + C. LE and GT 16","12","","","","1"
"Inexpensive","1992","Full Time","(Married) couple without C. ","100","0.256978119500052","0.213329893114163","0.300626345885942","2"
"Inexpensive","1992","Full Time","1-pers.-HH","20","","","","2"
"Inexpensive","1992","Full Time","Couple + C. GT 16 ","249","0.368599759598772","0.332938200707432","0.404261318490111","2"
"Inexpensive","1992","Full Time","Couple + C. LE and GT 16","60","0.252615708526239","0.196943003718646","0.308288413333831","2"
"Inexpensive","1992","Part Time","1-pers.-HH","5","","","","2"
"Inexpensive","1992","Full Time","Single parent ","25","","","","2"
"Inexpensive","1992","Full Time","Couple + C. LE 16 ","187","0.313002573800476","0.277243740441137","0.348761407159816","2"
"Inexpensive","1992","Part Time","(Married) couple without C. ","51","0.293913388378313","0.22440378793956","0.363422988817066","2"
"Inexpensive","1992","Part Time","Single parent ","8","","","","2"
"Inexpensive","1992","Part Time","Couple + C. LE 16 ","78","0.27220992810951","0.220444004767912","0.323975851451108","2"
"Inexpensive","1992","Part Time","Couple + C. GT 16 ","114","0.380974320728463","0.32647383715218","0.435474804304747","2"
"Inexpensive","1992","Part Time","Couple + C. LE and GT 16","23","","","","2"
"Inexpensive","1992","Not Working","Single parent ","17","","","","2"
"Inexpensive","1992","Not Working","Couple + C. LE 16 ","66","0.373712977422245","0.305635567838788","0.441790387005702","2"
"Inexpensive","1992","Not Working","1-pers.-HH","58","0.360511922607108","0.287026328620315","0.4339975165939","2"
"Inexpensive","1992","Not Working","(Married) couple without C. ","253","0.394501836686146","0.356427954139994","0.432575719232298","2"
"Inexpensive","1992","Not Working","Couple + C. GT 16 ","170","0.413484302162366","0.367365250427595","0.459603353897136","2"
"Inexpensive","1992","Not Working","Couple + C. LE and GT 16","29","","","","2"
"Reasonable","1992","Full Time","1-pers.-HH","33","0.456557352630586","0.345300375045221","0.567814330215951","3"
"Reasonable","1992","Full Time","(Married) couple without C. ","153","0.366972245640453","0.318827853053796","0.41511663822711","3"
"Reasonable","1992","Full Time","Single parent ","51","0.611701677305102","0.511013279728745","0.712390074881459","3"
"Reasonable","1992","Full Time","Couple + C. LE 16 ","276","0.444968378651141","0.406645751846832","0.483291005455449","3"
"Reasonable","1992","Full Time","Couple + C. GT 16 ","275","0.382412706406906","0.346488617574287","0.418336795239525","3"
"Reasonable","1992","Full Time","Couple + C. LE and GT 16","102","0.453481574121482","0.389696011666391","0.517267136576573","3"
"Reasonable","1992","Part Time","1-pers.-HH","7","","","","3"
"Reasonable","1992","Part Time","(Married) couple without C. ","64","0.394625286888199","0.320047290342428","0.46920328343397","3"
"Reasonable","1992","Part Time","Single parent ","19","","","","3"
"Reasonable","1992","Part Time","Couple + C. LE 16 ","132","0.494527197226978","0.436379448083457","0.552674946370498","3"
"Reasonable","1992","Part Time","Couple + C. GT 16 ","113","0.356286052822204","0.302540313457556","0.410031792186851","3"
"Reasonable","1992","Part Time","Couple + C. LE and GT 16","53","0.538897543813633","0.444446225921468","0.633348861705798","3"
"Reasonable","1992","Not Working","1-pers.-HH","64","0.416003761394496","0.340567558371393","0.4914399644176","3"
"Reasonable","1992","Not Working","(Married) couple without C. ","202","0.318359540389356","0.28206988443781","0.354649196340902","3"
"Reasonable","1992","Not Working","Single parent ","33","0.457051147765583","0.333053311206706","0.58104898432446","3"
"Reasonable","1992","Not Working","Couple + C. LE 16 ","83","0.422575168487614","0.35306522413093","0.492085112844299","3"
"Reasonable","1992","Not Working","Couple + C. GT 16 ","139","0.309634154941772","0.266335429289572","0.352932880593972","3"
"Reasonable","1992","Not Working","Couple + C. LE and GT 16","60","0.516188664706744","0.424453062411073","0.607924267002416","3"
"Slightly Expensive","1992","Full Time","(Married) couple without C. ","48","0.112022409780986","0.0805180118413524","0.143526807720619","4"
"Slightly Expensive","1992","Full Time","1-pers.-HH","6","","","","4"
"Slightly Expensive","1992","Full Time","Single parent ","6","","","","4"
"Slightly Expensive","1992","Full Time","Couple + C. LE 16 ","96","0.113685130233019","0.0892070315323564","0.138163228933681","4"
"Slightly Expensive","1992","Full Time","Couple + C. GT 16 ","57","0.0596849062945547","0.042172759445867","0.0771970531432424","4"
"Slightly Expensive","1992","Full Time","Couple + C. LE and GT 16","37","0.119935502250696","0.0783088684697399","0.161562136031653","4"
"Slightly Expensive","1992","Part Time","(Married) couple without C. ","17","","","","4"
"Slightly Expensive","1992","Part Time","1-pers.-HH","","","","","4"
"Slightly Expensive","1992","Part Time","Single parent ","4","","","","4"
"Slightly Expensive","1992","Part Time","Couple + C. LE 16 ","34","0.0913342038439054","0.0578293494385984","0.124839058249212","4"
"Slightly Expensive","1992","Part Time","Couple + C. GT 16 ","22","","","","4"
"Slightly Expensive","1992","Part Time","Couple + C. LE and GT 16","21","","","","4"
"Slightly Expensive","1992","Not Working","1-pers.-HH","4","","","","4"
"Slightly Expensive","1992","Not Working","(Married) couple without C. ","49","0.0641562429109462","0.0450679376636885","0.0832445481582038","4"
"Slightly Expensive","1992","Not Working","Single parent ","4","","","","4"
"Slightly Expensive","1992","Not Working","Couple + C. LE 16 ","13","","","","4"
"Slightly Expensive","1992","Not Working","Couple + C. GT 16 ","28","","","","4"
"Slightly Expensive","1992","Not Working","Couple + C. LE and GT 16","11","","","","4"
"Too Expensive","1992","Full Time","1-pers.-HH","2","","","","5"
"Too Expensive","1992","Full Time","(Married) couple without C. ","12","","","","5"
"Too Expensive","1992","Full Time","Single parent ","2","","","","5"
"Too Expensive","1992","Full Time","Couple + C. LE 16 ","27","","","","5"
"Too Expensive","1992","Full Time","Couple + C. GT 16 ","34","0.0449279512231773","0.0296154264829504","0.0602404759634042","5"
"Too Expensive","1992","Full Time","Couple + C. LE and GT 16","6","","","","5"
"Too Expensive","1992","Part Time","1-pers.-HH","","","","","5"
"Too Expensive","1992","Part Time","(Married) couple without C. ","6","","","","5"
"Too Expensive","1992","Part Time","Single parent ","2","","","","5"
"Too Expensive","1992","Part Time","Couple + C. LE 16 ","15","","","","5"
"Too Expensive","1992","Not Working","1-pers.-HH","6","","","","5"
"Too Expensive","1992","Not Working","(Married) couple without C. ","10","","","","5"
"Too Expensive","1992","Part Time","Couple + C. GT 16 ","10","","","","5"
"Too Expensive","1992","Part Time","Couple + C. LE and GT 16","2","","","","5"
"Too Expensive","1992","Not Working","Single parent ","3","","","","5"
"Too Expensive","1992","Not Working","Couple + C. LE 16 ","7","","","","5"
"Too Expensive","1992","Not Working","Couple + C. GT 16 ","8","","","","5"
"Too Expensive","1992","Not Working","Couple + C. LE and GT 16","1","","","","5"
"Very Inexpensive","1992","Full Time","1-pers.-HH","16","","","","1"
"Very Inexpensive","1992","Full Time","(Married) couple without C. ","72","0.238053268182871","0.195511346312855","0.280595190052886","1"
"Very Inexpensive","1992","Full Time","Single parent ","6","","","","1"
"Very Inexpensive","1992","Full Time","Couple + C. LE 16 ","60","0.100453955439543","0.0772732284465827","0.123634682432503","1"
"Very Inexpensive","1992","Full Time","Couple + C. GT 16 ","88","0.144374676476591","0.118393563262257","0.170355789690925","1"
"Very Inexpensive","1992","Full Time","Couple + C. LE and GT 16","29","","","","1"
"Very Inexpensive","1992","Part Time","1-pers.-HH","","","","","1"
"Very Inexpensive","1992","Part Time","(Married) couple without C. ","27","","","","1"
"Very Inexpensive","1992","Part Time","Single parent ","5","","","","1"
"Very Inexpensive","1992","Part Time","Couple + C. LE 16 ","25","","","","1"
"Very Inexpensive","1992","Part Time","Couple + C. GT 16 ","46","0.16945877889332","0.127355995897163","0.211561561889477","1"
"Very Inexpensive","1992","Part Time","Couple + C. LE and GT 16","8","","","","1"
"Very Inexpensive","1992","Not Working","1-pers.-HH","32","0.185953830871234","0.126407740758493","0.245499920983975","1"
"Very Inexpensive","1992","Not Working","(Married) couple without C. ","119","0.207815819021256","0.176207702296054","0.239423935746457","1"
"Very Inexpensive","1992","Not Working","Single parent ","5","","","","1"
"Very Inexpensive","1992","Not Working","Couple + C. LE 16 ","25","","","","1"
"Very Inexpensive","1992","Not Working","Couple + C. GT 16 ","93","0.206146622968858","0.168261448079311","0.244031797858404","1"
"Very Inexpensive","1992","Not Working","Couple + C. LE and GT 16","13","","","","1"
"Inexpensive","1993","Full Time","1-pers.-HH","24","","","","2"
"Inexpensive","1993","Full Time","(Married) couple without C. ","131","0.298447798520718","0.254263937032934","0.342631660008502","2"
"Inexpensive","1993","Full Time","Single parent ","35","0.378633561920992","0.272344996107371","0.484922127734613","2"
"Inexpensive","1993","Full Time","Couple + C. LE 16 ","183","0.310892490308551","0.274517615617066","0.347267365000035","2"
"Inexpensive","1993","Full Time","Couple + C. GT 16 ","235","0.365964788188038","0.329047009992283","0.402882566383793","2"
"Inexpensive","1993","Full Time","Couple + C. LE and GT 16","63","0.233984881871842","0.178910740905428","0.289059022838256","2"
"Inexpensive","1993","Part Time","1-pers.-HH","4","","","","2"
"Inexpensive","1993","Part Time","(Married) couple without C. ","51","0.297654339643201","0.226360647150456","0.368948032135947","2"
"Inexpensive","1993","Part Time","Single parent ","16","","","","2"
"Inexpensive","1993","Part Time","Couple + C. LE 16 ","105","0.346736613571101","0.291384662768177","0.402088564374024","2"
"Inexpensive","1993","Part Time","Couple + C. GT 16 ","103","0.364487998521739","0.310026328014107","0.418949669029372","2"
"Inexpensive","1993","Part Time","Couple + C. LE and GT 16","25","","","","2"
"Inexpensive","1993","Not Working","Single parent ","29","","","","2"
"Inexpensive","1993","Not Working","Couple + C. LE 16 ","61","0.330807932964569","0.262452073720145","0.399163792208994","2"
"Inexpensive","1993","Not Working","1-pers.-HH","59","0.362636659178281","0.28950196665745","0.435771351699112","2"
"Inexpensive","1993","Not Working","(Married) couple without C. ","283","0.443952068234519","0.405960295129213","0.481943841339825","2"
"Inexpensive","1993","Not Working","Couple + C. GT 16 ","129","0.350892930822958","0.302971355949539","0.398814505696377","2"
"Inexpensive","1993","Not Working","Couple + C. LE and GT 16","36","0.236337874900488","0.164137482245584","0.308538267555392","2"
"Reasonable","1993","Full Time","(Married) couple without C. ","166","0.388650674081671","0.341582872444729","0.435718475718612","3"
"Reasonable","1993","Full Time","Single parent ","33","0.454540394922998","0.345428867132271","0.563651922713724","3"
"Reasonable","1993","Full Time","1-pers.-HH","34","0.380984031166575","0.279520244184275","0.482447818148875","3"
"Reasonable","1993","Full Time","Couple + C. LE 16 ","278","0.458050646058355","0.418895486313296","0.497205805803414","3"
"Reasonable","1993","Full Time","Couple + C. GT 16 ","250","0.365315051946298","0.328411165979864","0.402218937912731","3"
"Reasonable","1993","Full Time","Couple + C. LE and GT 16","96","0.412824594423071","0.348777140180494","0.476872048665647","3"
"Reasonable","1993","Part Time","1-pers.-HH","8","","","","3"
"Reasonable","1993","Part Time","(Married) couple without C. ","62","0.449558273491983","0.371992840879366","0.5271237061046","3"
"Reasonable","1993","Part Time","Single parent ","12","","","","3"
"Reasonable","1993","Part Time","Couple + C. LE 16 ","118","0.453348136733902","0.395450577606337","0.511245695861467","3"
"Reasonable","1993","Part Time","Couple + C. GT 16 ","110","0.352851938514477","0.298778306051984","0.406925570976971","3"
"Reasonable","1993","Part Time","Couple + C. LE and GT 16","53","0.602927823198024","0.506054891227443","0.699800755168606","3"
"Reasonable","1993","Not Working","1-pers.-HH","70","0.419249438408608","0.344186577826648","0.494312298990569","3"
"Reasonable","1993","Not Working","(Married) couple without C. ","214","0.31444592509072","0.278943399423054","0.349948450758387","3"
"Reasonable","1993","Not Working","Single parent ","26","","","","3"
