"hlf0094","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence"
"Very Inexpensive","1995","Not Working","Urban Area","231","0.206793716343202","0.183221343278636","0.230366089407768"
"Very Inexpensive","1995","Not Working","Rural Area","87","0.161453534527597","0.135085082387229","0.187821986667965"
"Inexpensive","1995","Full Time","Urban Area","384","0.3022055952592","0.276839698658551","0.327571491859849"
"Inexpensive","1995","Full Time","Rural Area","292","0.300477929318949","0.271773953678563","0.329181904959336"
"Inexpensive","1995","Part Time","Urban Area","217","0.36338060448341","0.325305714404051","0.401455494562769"
"Inexpensive","1995","Part Time","Rural Area","128","0.353773656492715","0.306501339408041","0.401045973577388"
"Inexpensive","1995","Not Working","Urban Area","400","0.357422477388102","0.329529475321026","0.385315479455179"
"Inexpensive","1995","Not Working","Rural Area","275","0.384993329928423","0.350122377633202","0.419864282223644"
"Reasonable","1995","Full Time","Urban Area","531","0.412234667855974","0.385044651719187","0.439424683992761"
"Reasonable","1995","Full Time","Rural Area","456","0.45357689377627","0.422407737795495","0.484746049757046"
"Reasonable","1995","Part Time","Urban Area","236","0.368574633697828","0.330385343410752","0.406763923984904"
"Reasonable","1995","Part Time","Rural Area","171","0.427466449350397","0.378555814092984","0.47637708460781"
"Reasonable","1995","Not Working","Urban Area","428","0.369006035370039","0.340921263460461","0.397090807279616"
"Reasonable","1995","Not Working","Rural Area","331","0.398022172994183","0.362943660181311","0.433100685807055"
"Slightly Expensive","1995","Full Time","Urban Area","128","0.109293248829626","0.0920587259079716","0.126527771751281"
"Slightly Expensive","1995","Full Time","Rural Area","111","0.0930849625538461","0.0748938978404753","0.111276027267217"
"Slightly Expensive","1995","Part Time","Urban Area","55","0.0859296637227225","0.0637436530525318","0.108115674392913"
"Slightly Expensive","1995","Part Time","Rural Area","37","0.0714819753709696","0.0460110186454486","0.0969529320964906"
"Slightly Expensive","1995","Not Working","Urban Area","69","0.0567533571822876","0.0432870047534277","0.0702197096111475"
"Slightly Expensive","1995","Not Working","Rural Area","45","0.0443371594789736","0.0295857480904079","0.0590885708675392"
"Too Expensive","1995","Full Time","Urban Area","21","","",""
"Too Expensive","1995","Full Time","Rural Area","17","","",""
"Too Expensive","1995","Part Time","Urban Area","10","","",""
"Too Expensive","1995","Part Time","Rural Area","7","","",""
"Too Expensive","1995","Not Working","Urban Area","6","","",""
"Too Expensive","1995","Not Working","Rural Area","10","","",""
"Very Inexpensive","1996","Full Time","Urban Area","169","0.16106090715886","0.14057649395399","0.181545320363729"
"Very Inexpensive","1996","Full Time","Rural Area","96","0.117969674542344","0.0980661743626858","0.137873174722002"
"Very Inexpensive","1996","Part Time","Urban Area","88","0.151229559370152","0.1231639555072","0.179295163233104"
"Very Inexpensive","1996","Part Time","Rural Area","63","0.146730070810769","0.113325012068953","0.180135129552584"
"Very Inexpensive","1996","Not Working","Urban Area","217","0.21020301585432","0.186351142671345","0.234054889037294"
"Very Inexpensive","1996","Not Working","Rural Area","94","0.183397780747049","0.155533919231567","0.211261642262532"
"Inexpensive","1996","Full Time","Urban Area","375","0.304618104714006","0.278970147133383","0.330266062294629"
"Inexpensive","1996","Full Time","Rural Area","307","0.304194413385521","0.275807244567549","0.332581582203493"
"Inexpensive","1996","Part Time","Urban Area","205","0.322965776053648","0.286335137658477","0.359596414448819"
"Inexpensive","1996","Part Time","Rural Area","141","0.306186557836911","0.262673072470904","0.349700043202917"
"Inexpensive","1996","Not Working","Urban Area","418","0.367188531541479","0.33897048083453","0.395406582248428"
"Inexpensive","1996","Not Working","Rural Area","256","0.345451448469608","0.311213839374683","0.379689057564532"
"Reasonable","1996","Full Time","Urban Area","538","0.406233567003017","0.378864564742522","0.433602569263512"
"Reasonable","1996","Full Time","Rural Area","492","0.478659495249399","0.447836376376402","0.509482614122396"
"Reasonable","1996","Part Time","Urban Area","274","0.434859417972819","0.396025285137814","0.473693550807824"
"Reasonable","1996","Part Time","Rural Area","197","0.485500139578219","0.438315921100732","0.532684358055706"
"Reasonable","1996","Not Working","Urban Area","411","0.36141447143091","0.3332917341304","0.38953720873142"
"Reasonable","1996","Not Working","Rural Area","332","0.411311105559412","0.375881433995334","0.44674077712349"
"Slightly Expensive","1996","Full Time","Urban Area","121","0.0987826634746762","0.08215549198997","0.115409834959382"
"Slightly Expensive","1996","Full Time","Rural Area","103","0.0942256098202261","0.0761997078478959","0.112251511792556"
"Slightly Expensive","1996","Part Time","Urban Area","48","0.0717571039693132","0.0515397556776677","0.0919744522609587"
"Slightly Expensive","1996","Part Time","Rural Area","26","","",""
"Slightly Expensive","1996","Not Working","Urban Area","60","0.0447861923058529","0.0326783250537959","0.0568940595579099"
"Slightly Expensive","1996","Not Working","Rural Area","52","0.0495086086028069","0.0338896008150203","0.0651276163905936"
"Too Expensive","1996","Full Time","Urban Area","34","0.0293047576494409","0.0199059284210731","0.0387035868778087"
"Too Expensive","1996","Full Time","Rural Area","11","","",""
"Too Expensive","1996","Part Time","Urban Area","11","","",""
"Too Expensive","1996","Part Time","Rural Area","4","","",""
"Too Expensive","1996","Not Working","Urban Area","15","","",""
"Too Expensive","1996","Not Working","Rural Area","7","","",""
"Very Inexpensive","1997","Full Time","Urban Area","186","0.151961881139235","0.132163875971788","0.171759886306682"
"Very Inexpensive","1997","Full Time","Rural Area","110","0.135896373943773","0.114773190949907","0.157019556937639"
"Very Inexpensive","1997","Part Time","Urban Area","91","0.145785287724952","0.118096995565131","0.173473579884773"
"Very Inexpensive","1997","Part Time","Rural Area","59","0.18482004844347","0.147385349040688","0.222254747846253"
"Very Inexpensive","1997","Not Working","Urban Area","222","0.21343655970656","0.189988853211971","0.236884266201148"
"Very Inexpensive","1997","Not Working","Rural Area","85","0.148921813740186","0.123594385635836","0.174249241844537"
"Inexpensive","1997","Full Time","Urban Area","359","0.297391127871031","0.272181453588197","0.322600802153865"
"Inexpensive","1997","Full Time","Rural Area","286","0.288652884385289","0.260720934675344","0.316584834095234"
"Inexpensive","1997","Part Time","Urban Area","190","0.324978070101101","0.288229388327231","0.36172675187497"
"Inexpensive","1997","Part Time","Rural Area","127","0.327860300554204","0.28258646852347","0.373134132584938"
"Inexpensive","1997","Not Working","Urban Area","410","0.338916053869156","0.311828270914587","0.366003836823725"
"Inexpensive","1997","Not Working","Rural Area","263","0.36757175680641","0.333270984519208","0.401872529093613"
"Reasonable","1997","Full Time","Urban Area","576","0.434302030108036","0.406966049634878","0.461638010581195"
"Reasonable","1997","Full Time","Rural Area","487","0.45786280275832","0.427151743390259","0.488573862126381"
"Reasonable","1997","Part Time","Urban Area","287","0.445917703166209","0.406917192770837","0.48491821356158"
"Reasonable","1997","Part Time","Rural Area","185","0.404956409229603","0.357613864896879","0.452298953562326"
"Reasonable","1997","Not Working","Urban Area","468","0.390664194575623","0.36274330579547","0.418585083355775"
"Reasonable","1997","Not Working","Rural Area","361","0.43174603316464","0.396507922174905","0.466984144154375"
"Slightly Expensive","1997","Full Time","Urban Area","108","0.0871645660756854","0.0716080390803574","0.102721093071013"
"Slightly Expensive","1997","Full Time","Rural Area","110","0.0957098918479986","0.0775754239899594","0.113844359706038"
"Slightly Expensive","1997","Part Time","Urban Area","41","0.0596266911306007","0.0410475215856287","0.0782058606755727"
"Slightly Expensive","1997","Part Time","Rural Area","39","0.0769559899567108","0.051251707552714","0.102660272360708"
"Slightly Expensive","1997","Not Working","Urban Area","58","0.0453048152131865","0.033403262274768","0.0572063681516051"
"Slightly Expensive","1997","Not Working","Rural Area","44","0.0450402977964994","0.0302859385917202","0.0597946570012785"
"Too Expensive","1997","Full Time","Urban Area","34","0.0291803948060128","0.0198979737034631","0.0384628159085625"
"Too Expensive","1997","Full Time","Rural Area","18","","",""
"Too Expensive","1997","Part Time","Urban Area","15","","",""
"Too Expensive","1997","Part Time","Rural Area","3","","",""
"Too Expensive","1997","Not Working","Urban Area","15","","",""
"Too Expensive","1997","Not Working","Rural Area","6","","",""
"Very Inexpensive","1998","Full Time","Urban Area","213","0.162018991729295","0.142745314233083","0.181292669225507"
"Very Inexpensive","1998","Full Time","Rural Area","128","0.139162412236897","0.118864887026998","0.159459937446796"
"Very Inexpensive","1998","Part Time","Urban Area","102","0.171894485356629","0.143495223347221","0.200293747366038"
"Very Inexpensive","1998","Part Time","Rural Area","71","0.160618932556954","0.128937763970264","0.192300101143644"
"Very Inexpensive","1998","Not Working","Urban Area","262","0.196656220384778","0.175798562061465","0.217513878708092"
"Very Inexpensive","1998","Not Working","Rural Area","143","0.197088835495203","0.171313620046114","0.222864050944292"
"Inexpensive","1998","Full Time","Urban Area","372","0.260245383690285","0.237294474404052","0.283196292976518"
"Inexpensive","1998","Full Time","Rural Area","323","0.297142518961737","0.270342349468784","0.32394268845469"
"Inexpensive","1998","Part Time","Urban Area","216","0.30592466960044","0.271239501936339","0.340609837264542"
"Inexpensive","1998","Part Time","Rural Area","176","0.320788715339902","0.280513745137012","0.361063685542791"
"Inexpensive","1998","Not Working","Urban Area","469","0.353282963961556","0.32819996353091","0.378365964392202"
"Inexpensive","1998","Not Working","Rural Area","330","0.369298197465112","0.338027456357084","0.400568938573141"
"Reasonable","1998","Full Time","Urban Area","653","0.460821232765763","0.434747862712124","0.486894602819402"
"Reasonable","1998","Full Time","Rural Area","531","0.45812778639228","0.428908926766105","0.487346646018454"
"Reasonable","1998","Part Time","Urban Area","300","0.43571582395021","0.398392196465016","0.473039451435404"
"Reasonable","1998","Part Time","Rural Area","213","0.418829921111167","0.376260895089036","0.461398947133298"
"Reasonable","1998","Not Working","Urban Area","563","0.385614021428901","0.360071836578053","0.411156206279748"
"Reasonable","1998","Not Working","Rural Area","366","0.358852548063","0.327773012416804","0.389932083709197"
"Slightly Expensive","1998","Full Time","Urban Area","137","0.0931050057017172","0.0779054968359905","0.108304514567444"
"Slightly Expensive","1998","Full Time","Rural Area","125","0.0986942537604149","0.0812037020726034","0.116184805448227"
"Slightly Expensive","1998","Part Time","Urban Area","48","0.0633034625592452","0.044974139142585","0.0816327859759054"
"Slightly Expensive","1998","Part Time","Rural Area","53","0.0953519894373223","0.0700107451335348","0.12069323374111"
"Slightly Expensive","1998","Not Working","Urban Area","84","0.0496307533975515","0.0382339617604077","0.0610275450346953"
"Slightly Expensive","1998","Not Working","Rural Area","67","0.0592614436366114","0.0439626167838423","0.0745602704893804"
"Too Expensive","1998","Full Time","Urban Area","29","","",""
"Too Expensive","1998","Full Time","Rural Area","10","","",""
"Too Expensive","1998","Part Time","Urban Area","12","","",""
"Too Expensive","1998","Part Time","Rural Area","3","","",""
"Too Expensive","1998","Not Working","Urban Area","17","","",""
"Too Expensive","1998","Not Working","Rural Area","9","","",""
"Very Inexpensive","1999","Full Time","Urban Area","214","0.140528220998778","0.122433130868804","0.158623311128752"
"Very Inexpensive","1999","Full Time","Rural Area","155","0.165338076577299","0.143345072467829","0.18733108068677"
"Very Inexpensive","1999","Part Time","Urban Area","125","0.169574565808338","0.142789476665711","0.196359654950966"
"Very Inexpensive","1999","Part Time","Rural Area","74","0.141402051826218","0.111931808139644","0.170872295512791"
"Very Inexpensive","1999","Not Working","Urban Area","240","0.204801392468543","0.182632798595909","0.226969986341176"
"Very Inexpensive","1999","Not Working","Rural Area","125","0.183438896660918","0.157572321840099","0.209305471481737"
"Inexpensive","1999","Full Time","Urban Area","387","0.289641337593025","0.266023927078347","0.313258748107703"
"Inexpensive","1999","Full Time","Rural Area","345","0.32413673894155","0.296426749332895","0.351846728550206"
"Inexpensive","1999","Part Time","Urban Area","236","0.32664770920567","0.293172492475099","0.360122925936242"
"Inexpensive","1999","Part Time","Rural Area","196","0.367202081344347","0.326431581465794","0.407972581222901"
"Inexpensive","1999","Not Working","Urban Area","437","0.352302221143376","0.326061378092503","0.378543064194248"
"Inexpensive","1999","Not Working","Rural Area","337","0.441252770537562","0.408067124290561","0.474438416784562"
"Reasonable","1999","Full Time","Urban Area","619","0.429365992988133","0.403593536628281","0.455138449347985"
"Reasonable","1999","Full Time","Rural Area","478","0.429742999380834","0.400435245754322","0.459050753007346"
"Reasonable","1999","Part Time","Urban Area","311","0.402468972598526","0.367465683791002","0.437472261406049"
"Reasonable","1999","Part Time","Rural Area","219","0.408863941205042","0.367283022614637","0.450444859795446"
"Reasonable","1999","Not Working","Urban Area","501","0.381152683218687","0.354473339880182","0.407832026557192"
"Reasonable","1999","Not Working","Rural Area","349","0.32885305002696","0.297454570855753","0.360251529198166"
"Slightly Expensive","1999","Full Time","Urban Area","147","0.096630172668156","0.081246772617274","0.112013572719038"
"Slightly Expensive","1999","Full Time","Rural Area","103","0.0721475813493389","0.0568298956421077","0.0874652670565701"
"Slightly Expensive","1999","Part Time","Urban Area","58","0.0757672692974375","0.0568789242387096","0.0946556143561655"
"Slightly Expensive","1999","Part Time","Rural Area","45","0.0791650874166526","0.0563291583984755","0.10200101643483"
"Slightly Expensive","1999","Not Working","Urban Area","77","0.0498923447025223","0.0379321773939353","0.0618525120111092"
"Slightly Expensive","1999","Not Working","Rural Area","42","0.0395426956985205","0.0265178965896922","0.0525674948073488"
"Too Expensive","1999","Full Time","Urban Area","50","0.043834275751908","0.033174779792625","0.0544937717111911"
"Too Expensive","1999","Full Time","Rural Area","15","","",""
"Too Expensive","1999","Part Time","Urban Area","24","","",""
"Too Expensive","1999","Part Time","Rural Area","3","","",""
"Too Expensive","1999","Not Working","Urban Area","18","","",""
"Too Expensive","1999","Not Working","Rural Area","7","","",""
"Very Inexpensive","2000","Full Time","Urban Area","341","0.123817594340685","0.111578255079996","0.136056933601373"
"Very Inexpensive","2000","Full Time","Rural Area","211","0.118562016741717","0.104557831738879","0.132566201744555"
"Very Inexpensive","2000","Part Time","Urban Area","229","0.162894941141056","0.143749042367685","0.182040839914426"
"Very Inexpensive","2000","Part Time","Rural Area","114","0.129738606935956","0.108985036193885","0.150492177678027"
"Very Inexpensive","2000","Not Working","Urban Area","453","0.172011736640392","0.157942510758214","0.18608096252257"
"Very Inexpensive","2000","Not Working","Rural Area","227","0.152778441513746","0.135696279651102","0.169860603376391"
"Inexpensive","2000","Full Time","Urban Area","826","0.295021188384583","0.278074526508775","0.31196785026039"
"Inexpensive","2000","Full Time","Rural Area","647","0.321986168848767","0.301745397694383","0.342226940003151"
"Inexpensive","2000","Part Time","Urban Area","458","0.316804452221726","0.29268318452157","0.340925719921881"
"Inexpensive","2000","Part Time","Rural Area","332","0.337717202796949","0.308507194207115","0.366927211386784"
"Inexpensive","2000","Not Working","Urban Area","979","0.360001508640302","0.34210696170408","0.377896055576523"
"Inexpensive","2000","Not Working","Rural Area","629","0.390551788144501","0.367387390331768","0.413716185957234"
"Reasonable","2000","Full Time","Urban Area","1247","0.448633190363477","0.430151761799263","0.467114618927691"
"Reasonable","2000","Full Time","Rural Area","930","0.438124233778294","0.416630693368701","0.459617774187888"
"Reasonable","2000","Part Time","Urban Area","594","0.412068773387114","0.386548807310495","0.437588739463733"
"Reasonable","2000","Part Time","Rural Area","453","0.429579726957088","0.399005694615251","0.460153759298925"
"Reasonable","2000","Not Working","Urban Area","1083","0.379390842253155","0.361301133138699","0.39748055136761"
"Reasonable","2000","Not Working","Rural Area","709","0.391795874058013","0.368618303817472","0.414973444298554"
"Slightly Expensive","2000","Full Time","Urban Area","306","0.108864766726537","0.0972907259308237","0.120438807522251"
"Slightly Expensive","2000","Full Time","Rural Area","214","0.0992605685560096","0.0863073666074049","0.112213770504614"
"Slightly Expensive","2000","Part Time","Urban Area","115","0.0841104244007758","0.0697198394753554","0.0985010093261962"
"Slightly Expensive","2000","Part Time","Rural Area","99","0.0950411665056058","0.0769276134879922","0.113154719523219"
"Slightly Expensive","2000","Not Working","Urban Area","218","0.0793730842745064","0.06929547458697","0.0894506939620427"
"Slightly Expensive","2000","Not Working","Rural Area","121","0.0564591710834776","0.0455004242645519","0.0674179179024033"
"Too Expensive","2000","Full Time","Urban Area","62","0.0236632601847189","0.018015104828189","0.0293114155412487"
"Too Expensive","2000","Full Time","Rural Area","45","0.0220670120752126","0.0157032272881926","0.0284307968622325"
"Too Expensive","2000","Part Time","Urban Area","33","0.024121408849329","0.0161665732826913","0.0320762444159666"
"Too Expensive","2000","Part Time","Rural Area","9","","",""
"Too Expensive","2000","Not Working","Urban Area","31","0.00922282819164573","0.00565914468824996","0.0127865116950415"
"Too Expensive","2000","Not Working","Rural Area","18","","",""
"Very Inexpensive","2001","Full Time","Urban Area","260","0.103285928597403","0.0913467795991312","0.115225077595675"
"Very Inexpensive","2001","Full Time","Rural Area","198","0.122377630631824","0.107464081942155","0.137291179321493"
"Very Inexpensive","2001","Part Time","Urban Area","178","0.129300378472179","0.111805493716858","0.146795263227499"
"Very Inexpensive","2001","Part Time","Rural Area","110","0.139522972020277","0.117047687313974","0.161998256726581"
"Very Inexpensive","2001","Not Working","Urban Area","335","0.149406261371776","0.135267194413582","0.163545328329969"
"Very Inexpensive","2001","Not Working","Rural Area","196","0.147570489654595","0.13010975731395","0.16503122199524"
"Inexpensive","2001","Full Time","Urban Area","728","0.290872168751063","0.273054981252567","0.30868935624956"
"Inexpensive","2001","Full Time","Rural Area","570","0.30104989061368","0.280175276326452","0.321924504900909"
"Inexpensive","2001","Part Time","Urban Area","451","0.308817843940204","0.284728528300014","0.332907159580395"
"Inexpensive","2001","Part Time","Rural Area","297","0.301952145290593","0.272172168128044","0.331732122453142"
"Inexpensive","2001","Not Working","Urban Area","836","0.344023881526382","0.3251824641","0.362865298952764"
"Inexpensive","2001","Not Working","Rural Area","548","0.354092037586798","0.330548221457464","0.377635853716132"
"Reasonable","2001","Full Time","Urban Area","1197","0.488137726778091","0.468527909443894","0.507747544112288"
"Reasonable","2001","Full Time","Rural Area","881","0.47963137998574","0.456896876266407","0.502365883705072"
"Reasonable","2001","Part Time","Urban Area","630","0.467187354626746","0.441173194362899","0.493201514890592"
"Reasonable","2001","Part Time","Rural Area","426","0.458658206986426","0.426336591062683","0.490979822910169"
"Reasonable","2001","Not Working","Urban Area","1060","0.429880757020296","0.410245702404661","0.449515811635931"
"Reasonable","2001","Not Working","Rural Area","727","0.436599329366889","0.412182814757457","0.461015843976322"
"Slightly Expensive","2001","Full Time","Urban Area","247","0.0927123014809956","0.0813342736213351","0.104090329340656"
"Slightly Expensive","2001","Full Time","Rural Area","189","0.0870162412943769","0.0741897515019965","0.0998427310867574"
"Slightly Expensive","2001","Part Time","Urban Area","117","0.0705395310868347","0.0571886860220803","0.0838903761515891"
"Slightly Expensive","2001","Part Time","Rural Area","67","0.0791719228172792","0.0616578328995451","0.0966860127350133"
"Slightly Expensive","2001","Not Working","Urban Area","169","0.0642446951453938","0.054520021256147","0.0739693690346406"
"Slightly Expensive","2001","Not Working","Rural Area","108","0.0578330340155153","0.0463413048359466","0.0693247631950839"
"Too Expensive","2001","Full Time","Urban Area","64","0.024991874392447","0.0188679568722155","0.0311157919126785"
"Too Expensive","2001","Full Time","Rural Area","17","","",""
"Too Expensive","2001","Part Time","Urban Area","37","0.0241548918740369","0.0161497321131285","0.0321600516349453"
"Too Expensive","2001","Part Time","Rural Area","13","","",""
"Too Expensive","2001","Not Working","Urban Area","42","0.0124444049361532","0.00804754019946799","0.0168412696728384"
"Too Expensive","2001","Not Working","Rural Area","6","","",""
"Very Inexpensive","2002","Full Time","Urban Area","323","0.109625423965537","0.0985213614237117","0.120729486507362"
"Very Inexpensive","2002","Full Time","Rural Area","197","0.111463046828348","0.0975129278248786","0.125413165831817"
"Very Inexpensive","2002","Part Time","Urban Area","215","0.132422137421319","0.116295578876035","0.148548695966604"
"Very Inexpensive","2002","Part Time","Rural Area","134","0.134771530446544","0.113774120967443","0.155768939925646"
"Very Inexpensive","2002","Not Working","Urban Area","394","0.152659538958428","0.139100902580663","0.166218175336194"
"Very Inexpensive","2002","Not Working","Rural Area","201","0.152958039960082","0.135326467663874","0.17058961225629"
"Inexpensive","2002","Full Time","Urban Area","878","0.284214897940412","0.268184118905243","0.30024567697558"
"Inexpensive","2002","Full Time","Rural Area","577","0.297430685656683","0.27716729183753","0.317694079475836"
"Inexpensive","2002","Part Time","Urban Area","522","0.30219201816786","0.280343769465974","0.324040266869745"
"Inexpensive","2002","Part Time","Rural Area","299","0.284358710073895","0.256620259416801","0.31209716073099"
"Inexpensive","2002","Not Working","Urban Area","943","0.363041210485451","0.344912842891212","0.381169578079689"
"Inexpensive","2002","Not Working","Rural Area","515","0.318422860088107","0.295603048602705","0.341242671573509"
"Reasonable","2002","Full Time","Urban Area","1476","0.49129730318349","0.473529076302137","0.509065530064843"
"Reasonable","2002","Full Time","Rural Area","961","0.489096603654893","0.466938049026617","0.511255158283168"
"Reasonable","2002","Part Time","Urban Area","768","0.458538108062737","0.434830986019629","0.482245230105845"
"Reasonable","2002","Part Time","Rural Area","462","0.462404464895571","0.431746729393009","0.493062200398133"
"Reasonable","2002","Not Working","Urban Area","1132","0.403812358327844","0.385315142846953","0.422309573808736"
"Reasonable","2002","Not Working","Rural Area","760","0.461727494455019","0.437307453290908","0.48614753561913"
"Slightly Expensive","2002","Full Time","Urban Area","316","0.10372011303237","0.0928835091899973","0.114556716874744"
"Slightly Expensive","2002","Full Time","Rural Area","197","0.0869548359182027","0.0744646842973144","0.0994449875390909"
"Slightly Expensive","2002","Part Time","Urban Area","173","0.0978833397396133","0.083745179127526","0.112021500351701"
"Slightly Expensive","2002","Part Time","Rural Area","112","0.103739654901827","0.0849901101505066","0.122489199653148"
"Slightly Expensive","2002","Not Working","Urban Area","207","0.0721738218586756","0.0624183511174882","0.0819292925998631"
"Slightly Expensive","2002","Not Working","Rural Area","109","0.0538912887598892","0.0428305985059544","0.0649519790138239"
"Too Expensive","2002","Full Time","Urban Area","48","0.0111422618781911","0.00741153488104216","0.01487298887534"
"Too Expensive","2002","Full Time","Rural Area","23","","",""
"Too Expensive","2002","Part Time","Urban Area","19","","",""
"Too Expensive","2002","Part Time","Rural Area","9","","",""
"Too Expensive","2002","Not Working","Urban Area","27","","",""
"Too Expensive","2002","Not Working","Rural Area","16","","",""
"Very Inexpensive","2003","Full Time","Urban Area","","","",""
"Very Inexpensive","2003","Full Time","Rural Area","","","",""
"Very Inexpensive","2003","Part Time","Urban Area","","","",""
"Very Inexpensive","2003","Part Time","Rural Area","","","",""
"Very Inexpensive","2003","Not Working","Urban Area","","","",""
"Very Inexpensive","2003","Not Working","Rural Area","","","",""
"Inexpensive","2003","Full Time","Urban Area","","","",""
"Inexpensive","2003","Full Time","Rural Area","","","",""
"Inexpensive","2003","Part Time","Urban Area","","","",""
"Inexpensive","2003","Part Time","Rural Area","","","",""
"Inexpensive","2003","Not Working","Urban Area","","","",""
"Inexpensive","2003","Not Working","Rural Area","","","",""
"Reasonable","2003","Full Time","Urban Area","","","",""
"Reasonable","2003","Full Time","Rural Area","","","",""
"Reasonable","2003","Part Time","Urban Area","","","",""
"Reasonable","2003","Part Time","Rural Area","","","",""
"Reasonable","2003","Not Working","Urban Area","","","",""
"Reasonable","2003","Not Working","Rural Area","","","",""
"Slightly Expensive","2003","Full Time","Urban Area","","","",""
"Slightly Expensive","2003","Full Time","Rural Area","","","",""
"Slightly Expensive","2003","Part Time","Urban Area","","","",""
"Slightly Expensive","2003","Part Time","Rural Area","","","",""
"Slightly Expensive","2003","Not Working","Urban Area","","","",""
"Slightly Expensive","2003","Not Working","Rural Area","","","",""
"Too Expensive","2003","Full Time","Urban Area","","","",""
"Too Expensive","2003","Full Time","Rural Area","","","",""
"Too Expensive","2003","Part Time","Urban Area","","","",""
"Too Expensive","2003","Part Time","Rural Area","","","",""
"Too Expensive","2003","Not Working","Urban Area","","","",""
"Too Expensive","2003","Not Working","Rural Area","","","",""
"Very Inexpensive","2004","Full Time","Urban Area","","","",""
"Very Inexpensive","2004","Full Time","Rural Area","","","",""
"Very Inexpensive","2004","Part Time","Urban Area","","","",""
"Very Inexpensive","2004","Part Time","Rural Area","","","",""
"Very Inexpensive","2004","Not Working","Urban Area","","","",""
"Very Inexpensive","2004","Not Working","Rural Area","","","",""
"Inexpensive","2004","Full Time","Urban Area","","","",""
"Inexpensive","2004","Full Time","Rural Area","","","",""
"Inexpensive","2004","Part Time","Urban Area","","","",""
"Inexpensive","2004","Part Time","Rural Area","","","",""
"Inexpensive","2004","Not Working","Urban Area","","","",""
"Inexpensive","2004","Not Working","Rural Area","","","",""
"Reasonable","2004","Full Time","Urban Area","","","",""
"Reasonable","2004","Full Time","Rural Area","","","",""
"Reasonable","2004","Part Time","Urban Area","","","",""
"Reasonable","2004","Part Time","Rural Area","","","",""
"Reasonable","2004","Not Working","Urban Area","","","",""
"Reasonable","2004","Not Working","Rural Area","","","",""
"Slightly Expensive","2004","Full Time","Urban Area","","","",""
"Slightly Expensive","2004","Full Time","Rural Area","","","",""
"Slightly Expensive","2004","Part Time","Urban Area","","","",""
"Slightly Expensive","2004","Part Time","Rural Area","","","",""
"Slightly Expensive","2004","Not Working","Urban Area","","","",""
"Slightly Expensive","2004","Not Working","Rural Area","","","",""
"Too Expensive","2004","Full Time","Urban Area","","","",""
"Too Expensive","2004","Full Time","Rural Area","","","",""
"Too Expensive","2004","Part Time","Urban Area","","","",""
"Too Expensive","2004","Part Time","Rural Area","","","",""
"Too Expensive","2004","Not Working","Urban Area","","","",""
"Too Expensive","2004","Not Working","Rural Area","","","",""
"Very Inexpensive","2005","Full Time","Urban Area","231","0.0837924510087159","0.0731421766173242","0.0944427254001075"
"Very Inexpensive","2005","Full Time","Rural Area","150","0.101889262372416","0.0873328600168873","0.116445664727945"
"Very Inexpensive","2005","Part Time","Urban Area","153","0.0716027204647097","0.0588896270339446","0.0843158138954749"
"Very Inexpensive","2005","Part Time","Rural Area","120","0.10761990324483","0.0882961779449548","0.126943628544705"
"Very Inexpensive","2005","Not Working","Urban Area","310","0.130751336998807","0.117777806113913","0.143724867883701"
"Very Inexpensive","2005","Not Working","Rural Area","162","0.121679639975802","0.105288021125749","0.138071258825855"
"Inexpensive","2005","Full Time","Urban Area","702","0.278289343160097","0.261063072603227","0.295515613716968"
"Inexpensive","2005","Full Time","Rural Area","458","0.287822013190498","0.266035828845881","0.309608197535115"
"Inexpensive","2005","Part Time","Urban Area","465","0.296668450479488","0.274144981551574","0.319191919407403"
"Inexpensive","2005","Part Time","Rural Area","267","0.29738366339921","0.268880878589592","0.325886448208828"
"Inexpensive","2005","Not Working","Urban Area","866","0.327131556533122","0.309076892735163","0.345186220331082"
"Inexpensive","2005","Not Working","Rural Area","479","0.315926337096431","0.292616954780618","0.339235719412244"
"Reasonable","2005","Full Time","Urban Area","1383","0.5391361547543","0.519976090332043","0.558296219176556"
"Reasonable","2005","Full Time","Rural Area","844","0.481707968747018","0.457664114911254","0.505751822582782"
"Reasonable","2005","Part Time","Urban Area","805","0.5356613664011","0.511070030644076","0.560252702158125"
"Reasonable","2005","Part Time","Rural Area","489","0.49219237642322","0.461018797254351","0.523365955592089"
"Reasonable","2005","Not Working","Urban Area","1245","0.480433219102706","0.461206715770457","0.499659722434954"
"Reasonable","2005","Not Working","Rural Area","740","0.475549643717121","0.450509516175968","0.500589771258275"
"Slightly Expensive","2005","Full Time","Urban Area","244","0.0876071648064921","0.0767398521268398","0.0984744774861443"
"Slightly Expensive","2005","Full Time","Rural Area","177","0.103753607200763","0.0890798877741661","0.11842732662736"
"Slightly Expensive","2005","Part Time","Urban Area","137","0.0869673970009619","0.0730729608883851","0.100861833113539"
"Slightly Expensive","2005","Part Time","Rural Area","93","0.0901711955770336","0.0723111166498894","0.108031274504178"
"Slightly Expensive","2005","Not Working","Urban Area","153","0.0553682851117039","0.0465674293642899","0.0641691408591179"
"Slightly Expensive","2005","Not Working","Rural Area","127","0.0718545693845521","0.0589060048716499","0.0848031338974544"
