"hlf0071_h","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Much too big","1992","Employed","Couple + C. LE and GT 16","5","","",""
"Much too small","1993","Not Employed","1-pers.-HH","5","","",""
"Much too small","1993","Not Employed","(Married) couple without C. ","12","","",""
"Much too small","1993","Not Employed","Single parent ","7","","",""
"Much too small","1993","Not Employed","Couple + C. LE 16 ","45","0.0657835060609897","0.045813899379484","0.0857531127424954"
"Much too small","1993","Not Employed","Couple + C. GT 16 ","22","","",""
"Much too small","1993","Not Employed","Couple + C. LE and GT 16","27","","",""
"Much too small","1993","Employed","1-pers.-HH","27","","",""
"Much too small","1993","Employed","(Married) couple without C. ","64","0.0251710395317335","0.0180097682683392","0.0323323107951278"
"Much too small","1993","Employed","Single parent ","15","","",""
"Much too small","1993","Employed","Couple + C. LE 16 ","147","0.0553321005544528","0.0463484870206596","0.064315714088246"
"Much too small","1993","Employed","Couple + C. GT 16 ","44","0.0109013376565189","0.00610298445859732","0.0156996908544406"
"Much too small","1993","Employed","Couple + C. LE and GT 16","77","0.0617867014598732","0.0455817228375528","0.0779916800821936"
"A little too small","1993","Not Employed","1-pers.-HH","48","0.0722677549603541","0.0531135935704332","0.091421916350275"
"A little too small","1993","Not Employed","(Married) couple without C. ","95","0.0509770180981873","0.039620591993898","0.0623334442024766"
"A little too small","1993","Not Employed","Single parent ","29","","",""
"A little too small","1993","Not Employed","Couple + C. LE 16 ","204","0.33372482074176","0.295740154978753","0.371709486504767"
"A little too small","1993","Not Employed","Couple + C. GT 16 ","105","0.119673838794116","0.0965060901187866","0.142841587469446"
"A little too small","1993","Not Employed","Couple + C. LE and GT 16","85","0.233448254779529","0.186953861462724","0.279942648096335"
"A little too small","1993","Employed","1-pers.-HH","131","0.18879488687188","0.159573627183673","0.218016146560087"
"A little too small","1993","Employed","(Married) couple without C. ","318","0.177823091057709","0.160342663426023","0.195303518689395"
"A little too small","1993","Employed","Single parent ","62","0.150150730002645","0.115100060323735","0.185201399681556"
"A little too small","1993","Employed","Couple + C. LE 16 ","730","0.283534624162282","0.265824420433227","0.301244827891337"
"A little too small","1993","Employed","Couple + C. GT 16 ","290","0.134589486056803","0.118818851787434","0.150360120326171"
"A little too small","1993","Employed","Couple + C. LE and GT 16","215","0.241586654005569","0.212776895511048","0.270396412500091"
"Just right","1993","Not Employed","1-pers.-HH","546","0.78640970958401","0.756092116366847","0.816727302801173"
"Just right","1993","Not Employed","(Married) couple without C. ","1182","0.836730390283974","0.817646735602694","0.855814044965255"
"Just right","1993","Not Employed","Single parent ","144","0.771704984490398","0.712641224116327","0.830768744864469"
"Just right","1993","Not Employed","Couple + C. LE 16 ","330","0.579178876979608","0.539410088536039","0.618947665423177"
"Just right","1993","Not Employed","Couple + C. GT 16 ","571","0.789008969730918","0.759886018381859","0.818131921079976"
"Just right","1993","Not Employed","Couple + C. LE and GT 16","196","0.661865929352363","0.609870638699025","0.7138612200057"
"Just right","1993","Employed","1-pers.-HH","471","0.695976884148618","0.661629854055522","0.730323914241713"
"Just right","1993","Employed","(Married) couple without C. ","1262","0.675927690295875","0.65453100895381","0.697324371637939"
"Just right","1993","Employed","Single parent ","282","0.711833542391527","0.667393692697871","0.756273392085182"
"Just right","1993","Employed","Couple + C. LE 16 ","1518","0.617474908321236","0.598378023703373","0.6365717929391"
"Just right","1993","Employed","Couple + C. GT 16 ","1354","0.793183598088893","0.77446764874926","0.811899547428527"
"Just right","1993","Employed","Couple + C. LE and GT 16","538","0.668410720354018","0.636724378096352","0.700097062611685"
"A little too big","1993","Not Employed","1-pers.-HH","91","0.114156642167503","0.0906327817144044","0.137680502620602"
"A little too big","1993","Not Employed","(Married) couple without C. ","139","0.0986006498384664","0.0832079567718406","0.113993342905092"
"A little too big","1993","Not Employed","Single parent ","12","","",""
"A little too big","1993","Not Employed","Couple + C. LE 16 ","13","","",""
"A little too big","1993","Not Employed","Couple + C. GT 16 ","52","0.0767873895385782","0.0577828113886882","0.0957919676884682"
"A little too big","1993","Not Employed","Couple + C. LE and GT 16","10","","",""
"A little too big","1993","Employed","1-pers.-HH","54","0.071780552329904","0.052506758475127","0.0910543461846811"
"A little too big","1993","Employed","(Married) couple without C. ","187","0.11907751538918","0.10427078845615","0.133884242322209"
"A little too big","1993","Employed","Single parent ","34","0.090329202865647","0.0622025626122689","0.118455843119025"
"A little too big","1993","Employed","Couple + C. LE 16 ","87","0.0414719899644906","0.0336376440273184","0.0493063359016629"
"A little too big","1993","Employed","Couple + C. GT 16 ","111","0.0613255781977853","0.0502386604125485","0.072412495983022"
"A little too big","1993","Employed","Couple + C. LE and GT 16","18","","",""
"Much too big","1993","Not Employed","1-pers.-HH","12","","",""
"Much too big","1993","Not Employed","(Married) couple without C. ","13","","",""
"Much too big","1993","Not Employed","Single parent ","2","","",""
"Much too big","1993","Not Employed","Couple + C. LE 16 ","","","",""
"Much too big","1993","Not Employed","Couple + C. GT 16 ","4","","",""
"Much too big","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"Much too big","1993","Employed","1-pers.-HH","6","","",""
"Much too big","1993","Employed","(Married) couple without C. ","7","","",""
"Much too big","1993","Employed","Single parent ","6","","",""
"Much too big","1993","Employed","Couple + C. LE 16 ","6","","",""
"Much too big","1993","Employed","Couple + C. GT 16 ","","","",""
"Much too big","1993","Employed","Couple + C. LE and GT 16","","","",""
"Much too small","1994","Not Employed","1-pers.-HH","6","","",""
"Much too small","1994","Not Employed","(Married) couple without C. ","18","","",""
"Much too small","1994","Not Employed","Single parent ","5","","",""
"Much too small","1994","Not Employed","Couple + C. LE 16 ","44","0.0626494173918942","0.0437714261115742","0.0815274086722143"
"Much too small","1994","Not Employed","Couple + C. GT 16 ","19","","",""
"Much too small","1994","Not Employed","Couple + C. LE and GT 16","22","","",""
"Much too small","1994","Employed","1-pers.-HH","24","","",""
"Much too small","1994","Employed","(Married) couple without C. ","40","0.0164942282580258","0.0106714561349102","0.0223170003811414"
"Much too small","1994","Employed","Single parent ","10","","",""
"Much too small","1994","Employed","Couple + C. LE 16 ","189","0.0650982830813302","0.0551069740574432","0.0750895921052172"
"Much too small","1994","Employed","Couple + C. GT 16 ","36","0.0106010290731441","0.0056292247372504","0.0155728334090378"
"Much too small","1994","Employed","Couple + C. LE and GT 16","62","0.0549994019643573","0.0396097311982749","0.0703890727304397"
"A little too small","1994","Not Employed","1-pers.-HH","38","0.0568417790192573","0.0398583612270479","0.0738251968114667"
"A little too small","1994","Not Employed","(Married) couple without C. ","91","0.0496084640317729","0.0385610581356849","0.0606558699278609"
"A little too small","1994","Not Employed","Single parent ","35","0.168616319493168","0.115656313320204","0.221576325666132"
"A little too small","1994","Not Employed","Couple + C. LE 16 ","205","0.309071991871523","0.273072824126589","0.345071159616456"
"A little too small","1994","Not Employed","Couple + C. GT 16 ","104","0.130243043545676","0.106668492343398","0.153817594747954"
"A little too small","1994","Not Employed","Couple + C. LE and GT 16","87","0.251906307414805","0.204491098042398","0.299321516787212"
"A little too small","1994","Employed","1-pers.-HH","126","0.18963033862731","0.159813640502093","0.219447036752528"
"A little too small","1994","Employed","(Married) couple without C. ","341","0.1884525270358","0.170573936210484","0.206331117861117"
"A little too small","1994","Employed","Single parent ","65","0.172391791532574","0.133852334286367","0.210931248778781"
"A little too small","1994","Employed","Couple + C. LE 16 ","626","0.25743109751151","0.23972374926075","0.275138445762269"
"A little too small","1994","Employed","Couple + C. GT 16 ","238","0.121722213615786","0.105849354593671","0.137595072637901"
"A little too small","1994","Employed","Couple + C. LE and GT 16","202","0.210926479341337","0.183386818311581","0.238466140371092"
"Just right","1994","Not Employed","1-pers.-HH","568","0.812121030431197","0.783469458864652","0.840772601997743"
"Just right","1994","Not Employed","(Married) couple without C. ","1203","0.830986533522021","0.811919251591344","0.850053815452698"
"Just right","1994","Not Employed","Single parent ","139","0.720517825473396","0.657043674817378","0.783991976129414"
"Just right","1994","Not Employed","Couple + C. LE 16 ","367","0.592578459371756","0.554301171388904","0.630855747354609"
"Just right","1994","Not Employed","Couple + C. GT 16 ","599","0.777975802570967","0.748865252690487","0.807086352451447"
"Just right","1994","Not Employed","Couple + C. LE and GT 16","201","0.664076557409859","0.612488474863038","0.71566463995668"
"Just right","1994","Employed","1-pers.-HH","443","0.677512021681925","0.641958770672647","0.713065272691203"
"Just right","1994","Employed","(Married) couple without C. ","1277","0.669460030374199","0.647954524874424","0.690965535873973"
"Just right","1994","Employed","Single parent ","267","0.724650960282502","0.679074443896187","0.770227476668818"
"Just right","1994","Employed","Couple + C. LE 16 ","1436","0.621964979744429","0.602326691574053","0.641603267914804"
"Just right","1994","Employed","Couple + C. GT 16 ","1228","0.772311487696671","0.751954144611079","0.792668830782263"
"Just right","1994","Employed","Couple + C. LE and GT 16","549","0.689365840824958","0.658127799915379","0.720603881734537"
"A little too big","1994","Not Employed","1-pers.-HH","91","0.110565036803987","0.0875630690013086","0.133567004606666"
"A little too big","1994","Not Employed","(Married) couple without C. ","157","0.10505398698207","0.0894535835686512","0.120654390395489"
"A little too big","1994","Not Employed","Single parent ","10","","",""
"A little too big","1994","Not Employed","Couple + C. LE 16 ","15","","",""
"A little too big","1994","Not Employed","Couple + C. GT 16 ","53","0.0717090818296593","0.0536374927976523","0.0897806708616663"
"A little too big","1994","Not Employed","Couple + C. LE and GT 16","11","","",""
"A little too big","1994","Employed","1-pers.-HH","62","0.0889115631615076","0.067263280913865","0.11055984540915"
"A little too big","1994","Employed","(Married) couple without C. ","170","0.120381641198954","0.105505078054546","0.135258204343363"
"A little too big","1994","Employed","Single parent ","24","","",""
"A little too big","1994","Employed","Couple + C. LE 16 ","85","0.053280070504954","0.0441841260240321","0.0623760149858758"
"A little too big","1994","Employed","Couple + C. GT 16 ","121","0.0916050122702013","0.0776010390352662","0.105608985505136"
"A little too big","1994","Employed","Couple + C. LE and GT 16","28","","",""
"Much too big","1994","Not Employed","1-pers.-HH","11","","",""
"Much too big","1994","Not Employed","(Married) couple without C. ","15","","",""
"Much too big","1994","Not Employed","Single parent ","3","","",""
"Much too big","1994","Not Employed","Couple + C. LE 16 ","2","","",""
"Much too big","1994","Not Employed","Couple + C. GT 16 ","8","","",""
"Much too big","1994","Not Employed","Couple + C. LE and GT 16","1","","",""
"Much too big","1994","Employed","1-pers.-HH","9","","",""
"Much too big","1994","Employed","(Married) couple without C. ","10","","",""
"Much too big","1994","Employed","Single parent ","3","","",""
"Much too big","1994","Employed","Couple + C. LE 16 ","6","","",""
"Much too big","1994","Employed","Couple + C. GT 16 ","7","","",""
"Much too big","1994","Employed","Couple + C. LE and GT 16","2","","",""
"Much too small","1995","Not Employed","1-pers.-HH","4","","",""
"Much too small","1995","Not Employed","(Married) couple without C. ","17","","",""
"Much too small","1995","Not Employed","Single parent ","9","","",""
"Much too small","1995","Not Employed","Couple + C. LE 16 ","70","0.0816778720306492","0.061603369028124","0.101752375033174"
"Much too small","1995","Not Employed","Couple + C. GT 16 ","14","","",""
"Much too small","1995","Not Employed","Couple + C. LE and GT 16","20","","",""
"Much too small","1995","Employed","1-pers.-HH","23","","",""
"Much too small","1995","Employed","(Married) couple without C. ","51","0.0165382266703775","0.0108646290049666","0.0222118243357883"
"Much too small","1995","Employed","Single parent ","10","","",""
"Much too small","1995","Employed","Couple + C. LE 16 ","162","0.0613509417645734","0.051762180173028","0.0709397033561188"
"Much too small","1995","Employed","Couple + C. GT 16 ","31","0.00971869125068549","0.00499797299204863","0.0144394095093223"
"Much too small","1995","Employed","Couple + C. LE and GT 16","28","","",""
"A little too small","1995","Not Employed","1-pers.-HH","44","0.0590525970071435","0.0419762596791845","0.0761289343351025"
"A little too small","1995","Not Employed","(Married) couple without C. ","103","0.0642494308866063","0.0519792743374688","0.0765195874357437"
"A little too small","1995","Not Employed","Single parent ","48","0.18611727683174","0.135149188893905","0.237085364769575"
"A little too small","1995","Not Employed","Couple + C. LE 16 ","219","0.29784881649376","0.2643284833991","0.33136914958842"
"A little too small","1995","Not Employed","Couple + C. GT 16 ","96","0.111593716772343","0.0898158167174671","0.133371616827219"
"A little too small","1995","Not Employed","Couple + C. LE and GT 16","110","0.266716938188246","0.222769413833246","0.310664462543246"
"A little too small","1995","Employed","1-pers.-HH","143","0.211458845260469","0.181359053258019","0.241558637262918"
"A little too small","1995","Employed","(Married) couple without C. ","292","0.135633646126338","0.120401259011306","0.150866033241369"
"A little too small","1995","Employed","Single parent ","66","0.169951375890138","0.132385234540111","0.207517517240164"
"A little too small","1995","Employed","Couple + C. LE 16 ","688","0.280684263007888","0.26272993759117","0.298638588424606"
"A little too small","1995","Employed","Couple + C. GT 16 ","178","0.0838509533773178","0.0705138361810081","0.0971880705736274"
"A little too small","1995","Employed","Couple + C. LE and GT 16","213","0.229553017304247","0.201113558335365","0.257992476273129"
"Just right","1995","Not Employed","1-pers.-HH","580","0.806078858989625","0.777437481917016","0.834720236062235"
"Just right","1995","Not Employed","(Married) couple without C. ","1236","0.804652817378269","0.784812744854444","0.824492889902094"
"Just right","1995","Not Employed","Single parent ","151","0.694052580844555","0.633707250980152","0.754397910708958"
"Just right","1995","Not Employed","Couple + C. LE 16 ","402","0.584826866412599","0.548708895088464","0.620944837736733"
"Just right","1995","Not Employed","Couple + C. GT 16 ","623","0.77864321258145","0.749928399665626","0.807358025497273"
"Just right","1995","Not Employed","Couple + C. LE and GT 16","247","0.64770652333578","0.600237015754656","0.695176030916904"
"Just right","1995","Employed","1-pers.-HH","483","0.676518956381662","0.642036135438301","0.711001777325024"
"Just right","1995","Employed","(Married) couple without C. ","1381","0.709601160486975","0.689406343577472","0.729795977396477"
"Just right","1995","Employed","Single parent ","271","0.685550667884236","0.639112230645779","0.731989105122692"
"Just right","1995","Employed","Couple + C. LE 16 ","1462","0.608212149316434","0.588706819092217","0.627717479540651"
"Just right","1995","Employed","Couple + C. GT 16 ","1307","0.804947296146642","0.785880197720727","0.824014394572557"
"Just right","1995","Employed","Couple + C. LE and GT 16","572","0.711184886411222","0.680536355273557","0.741833417548888"
"A little too big","1995","Not Employed","1-pers.-HH","95","0.116654623706097","0.0934000276973447","0.13990921971485"
"A little too big","1995","Not Employed","(Married) couple without C. ","168","0.118144275716957","0.101991746975654","0.13429680445826"
"A little too big","1995","Not Employed","Single parent ","14","","",""
"A little too big","1995","Not Employed","Couple + C. LE 16 ","23","","",""
"A little too big","1995","Not Employed","Couple + C. GT 16 ","64","0.0927718277312654","0.0727060203586844","0.112837635103846"
"A little too big","1995","Not Employed","Couple + C. LE and GT 16","12","","",""
"A little too big","1995","Employed","1-pers.-HH","50","0.0730456798970713","0.0538649637451105","0.0922263960490321"
"A little too big","1995","Employed","(Married) couple without C. ","207","0.129726995080601","0.114779161339651","0.14467482882155"
"A little too big","1995","Employed","Single parent ","31","0.105146629545356","0.0744665772219712","0.135826681868741"
"A little too big","1995","Employed","Couple + C. LE 16 ","85","0.0428452962456793","0.0347535375443419","0.0509370549470168"
"A little too big","1995","Employed","Couple + C. GT 16 ","134","0.0967255733567921","0.082502108247831","0.110949038465753"
"A little too big","1995","Employed","Couple + C. LE and GT 16","27","","",""
"Much too big","1995","Not Employed","1-pers.-HH","9","","",""
"Much too big","1995","Not Employed","(Married) couple without C. ","10","","",""
"Much too big","1995","Not Employed","Single parent ","2","","",""
"Much too big","1995","Not Employed","Couple + C. LE 16 ","1","","",""
"Much too big","1995","Not Employed","Couple + C. GT 16 ","6","","",""
"Much too big","1995","Not Employed","Couple + C. LE and GT 16","","","",""
"Much too big","1995","Employed","1-pers.-HH","8","","",""
"Much too big","1995","Employed","(Married) couple without C. ","10","","",""
"Much too big","1995","Employed","Single parent ","6","","",""
"Much too big","1995","Employed","Couple + C. LE 16 ","9","","",""
"Much too big","1995","Employed","Couple + C. GT 16 ","9","","",""
"Much too big","1995","Employed","Couple + C. LE and GT 16","","","",""
"Much too small","1996","Not Employed","1-pers.-HH","6","","",""
"Much too small","1996","Not Employed","(Married) couple without C. ","12","","",""
"Much too small","1996","Not Employed","Single parent ","9","","",""
"Much too small","1996","Not Employed","Couple + C. LE 16 ","50","0.0648293390293615","0.0461293130471656","0.0835293650115575"
"Much too small","1996","Not Employed","Couple + C. GT 16 ","19","","",""
"Much too small","1996","Not Employed","Couple + C. LE and GT 16","17","","",""
"Much too small","1996","Employed","1-pers.-HH","23","","",""
"Much too small","1996","Employed","(Married) couple without C. ","49","0.0181952504511322","0.0123243590857695","0.0240661418164949"
"Much too small","1996","Employed","Single parent ","16","","",""
"Much too small","1996","Employed","Couple + C. LE 16 ","120","0.0428693097506163","0.034612485461547","0.0511261340396857"
"Much too small","1996","Employed","Couple + C. GT 16 ","24","","",""
"Much too small","1996","Employed","Couple + C. LE and GT 16","40","0.0323817439771919","0.0207914025285371","0.0439720854258467"
"A little too small","1996","Not Employed","1-pers.-HH","42","0.0592981692323181","0.0421885955773405","0.0764077428872957"
"A little too small","1996","Not Employed","(Married) couple without C. ","105","0.0587068106980343","0.0470078065735268","0.0704058148225419"
"A little too small","1996","Not Employed","Single parent ","39","0.170544116337291","0.121069023203167","0.220019209471415"
"A little too small","1996","Not Employed","Couple + C. LE 16 ","211","0.310564086651229","0.275421514585218","0.34570665871724"
"A little too small","1996","Not Employed","Couple + C. GT 16 ","116","0.125439088322435","0.102283901260518","0.148594275384352"
"A little too small","1996","Not Employed","Couple + C. LE and GT 16","97","0.25301371815606","0.207468538830212","0.298558897481909"
"A little too small","1996","Employed","1-pers.-HH","132","0.190028333506623","0.161684846613393","0.218371820399853"
"A little too small","1996","Employed","(Married) couple without C. ","299","0.134544636056752","0.119555797147051","0.149533474966453"
"A little too small","1996","Employed","Single parent ","66","0.160164164797924","0.125088708993766","0.195239620602082"
"A little too small","1996","Employed","Couple + C. LE 16 ","635","0.271841065090139","0.253705762795649","0.289976367384628"
"A little too small","1996","Employed","Couple + C. GT 16 ","212","0.113862597732038","0.0980899195548275","0.129635275909249"
"A little too small","1996","Employed","Couple + C. LE and GT 16","229","0.255202125693294","0.226655456379434","0.283748795007155"
"Just right","1996","Not Employed","1-pers.-HH","570","0.7841417364534","0.754337762507277","0.813945710399523"
"Just right","1996","Not Employed","(Married) couple without C. ","1235","0.801682219172808","0.781838450995726","0.821525987349889"
"Just right","1996","Not Employed","Single parent ","154","0.682552212608964","0.621320600261086","0.743783824956842"
"Just right","1996","Not Employed","Couple + C. LE 16 ","385","0.585994511484215","0.548586829281681","0.623402193686749"
"Just right","1996","Not Employed","Couple + C. GT 16 ","582","0.747288207640503","0.716907797226294","0.777668618054712"
"Just right","1996","Not Employed","Couple + C. LE and GT 16","228","0.692893467621447","0.644566245818827","0.741220689424068"
"Just right","1996","Employed","1-pers.-HH","513","0.681702955593666","0.648050010628224","0.715355900559108"
"Just right","1996","Employed","(Married) couple without C. ","1428","0.706592336705752","0.68659221452175","0.726592458889754"
"Just right","1996","Employed","Single parent ","301","0.725266905585606","0.682576737467817","0.767957073703395"
"Just right","1996","Employed","Couple + C. LE 16 ","1456","0.630679146065352","0.611006611043429","0.650351681087275"
"Just right","1996","Employed","Couple + C. GT 16 ","1199","0.770870701895377","0.750001999452432","0.791739404338323"
"Just right","1996","Employed","Couple + C. LE and GT 16","593","0.675253027448139","0.644591067521077","0.705914987375201"
"A little too big","1996","Not Employed","1-pers.-HH","105","0.137442961993437","0.11250001780066","0.162385906186214"
"A little too big","1996","Not Employed","(Married) couple without C. ","180","0.123551827265468","0.107174995092886","0.139928659438051"
"A little too big","1996","Not Employed","Single parent ","20","","",""
"A little too big","1996","Not Employed","Couple + C. LE 16 ","18","","",""
"A little too big","1996","Not Employed","Couple + C. GT 16 ","65","0.108046208512121","0.0863435587549372","0.129748858269306"
"A little too big","1996","Not Employed","Couple + C. LE and GT 16","7","","",""
"A little too big","1996","Employed","1-pers.-HH","57","0.0875619867731901","0.0671413785877968","0.107982594958583"
"A little too big","1996","Employed","(Married) couple without C. ","205","0.136061236264161","0.121001368875149","0.151121103653172"
"A little too big","1996","Employed","Single parent ","37","0.0962780844354426","0.0680679878320459","0.124488181038839"
"A little too big","1996","Employed","Couple + C. LE 16 ","95","0.0516309615031404","0.0426111395244838","0.0606507834817971"
"A little too big","1996","Employed","Couple + C. GT 16 ","121","0.105988215277102","0.0907032387627523","0.121273191791452"
"A little too big","1996","Employed","Couple + C. LE and GT 16","29","","",""
"Much too big","1996","Not Employed","1-pers.-HH","9","","",""
"Much too big","1996","Not Employed","(Married) couple without C. ","19","","",""
"Much too big","1996","Not Employed","Single parent ","","","",""
"Much too big","1996","Not Employed","Couple + C. LE 16 ","2","","",""
"Much too big","1996","Not Employed","Couple + C. GT 16 ","4","","",""
"Much too big","1996","Not Employed","Couple + C. LE and GT 16","1","","",""
"Much too big","1996","Employed","1-pers.-HH","11","","",""
"Much too big","1996","Employed","(Married) couple without C. ","10","","",""
"Much too big","1996","Employed","Single parent ","","","",""
"Much too big","1996","Employed","Couple + C. LE 16 ","6","","",""
"Much too big","1996","Employed","Couple + C. GT 16 ","2","","",""
"Much too big","1996","Employed","Couple + C. LE and GT 16","5","","",""
"Much too small","1997","Not Employed","1-pers.-HH","7","","",""
"Much too small","1997","Not Employed","(Married) couple without C. ","8","","",""
"Much too small","1997","Not Employed","Single parent ","12","","",""
"Much too small","1997","Not Employed","Couple + C. LE 16 ","36","0.0525696617810908","0.035517620342501","0.0696217032196806"
"Much too small","1997","Not Employed","Couple + C. GT 16 ","15","","",""
"Much too small","1997","Not Employed","Couple + C. LE and GT 16","27","","",""
"Much too small","1997","Employed","1-pers.-HH","23","","",""
"Much too small","1997","Employed","(Married) couple without C. ","27","","",""
"Much too small","1997","Employed","Single parent ","22","","",""
"Much too small","1997","Employed","Couple + C. LE 16 ","90","0.0331553273350263","0.0256360835142418","0.0406745711558108"
"Much too small","1997","Employed","Couple + C. GT 16 ","15","","",""
"Much too small","1997","Employed","Couple + C. LE and GT 16","41","0.0346899215346154","0.0223807357981157","0.0469991072711151"
"A little too small","1997","Not Employed","1-pers.-HH","48","0.0701398265601159","0.0516393158310272","0.0886403372892045"
"A little too small","1997","Not Employed","(Married) couple without C. ","104","0.065690753331305","0.0536969738695518","0.0776845327930581"
"A little too small","1997","Not Employed","Single parent ","33","0.181850539312711","0.130291777170265","0.233409301455158"
"A little too small","1997","Not Employed","Couple + C. LE 16 ","204","0.321128679712064","0.285453314971888","0.35680404445224"
"A little too small","1997","Not Employed","Couple + C. GT 16 ","122","0.131769061760563","0.108227468451387","0.155310655069739"
"A little too small","1997","Not Employed","Couple + C. LE and GT 16","75","0.184374709807455","0.144371899136973","0.224377520477937"
"A little too small","1997","Employed","1-pers.-HH","151","0.221582830291709","0.19114110054197","0.252024560041447"
"A little too small","1997","Employed","(Married) couple without C. ","304","0.148267917448468","0.132515405885109","0.164020429011826"
"A little too small","1997","Employed","Single parent ","52","0.128005810616371","0.0960919987379226","0.159919622494819"
"A little too small","1997","Employed","Couple + C. LE 16 ","567","0.276111984722928","0.257336226878686","0.29488774256717"
"A little too small","1997","Employed","Couple + C. GT 16 ","248","0.132149556701961","0.115306625942534","0.148992487461389"
"A little too small","1997","Employed","Couple + C. LE and GT 16","180","0.183780598563983","0.157728210801075","0.209832986326891"
"Just right","1997","Not Employed","1-pers.-HH","557","0.753047291763031","0.721807324319215","0.784287259206846"
"Just right","1997","Not Employed","(Married) couple without C. ","1321","0.797764850381098","0.778319114476846","0.81721058628535"
"Just right","1997","Not Employed","Single parent ","162","0.735154972893159","0.67617368897928","0.794136256807037"
"Just right","1997","Not Employed","Couple + C. LE 16 ","395","0.581059956979794","0.543361675355327","0.618758238604261"
"Just right","1997","Not Employed","Couple + C. GT 16 ","594","0.771476109719782","0.742252184856285","0.800700034583279"
"Just right","1997","Not Employed","Couple + C. LE and GT 16","247","0.680428987118546","0.63232627282026","0.728531701416833"
"Just right","1997","Employed","1-pers.-HH","480","0.654926256898445","0.620080714533139","0.68977179926375"
"Just right","1997","Employed","(Married) couple without C. ","1434","0.706693699733169","0.686512312488182","0.726875086978155"
"Just right","1997","Employed","Single parent ","313","0.741337287953042","0.699507864467605","0.783166711438478"
"Just right","1997","Employed","Couple + C. LE 16 ","1430","0.639997529181881","0.6198388978353","0.660156160528463"
"Just right","1997","Employed","Couple + C. GT 16 ","1186","0.779131946238241","0.758500279160618","0.799763613315863"
"Just right","1997","Employed","Couple + C. LE and GT 16","595","0.730191973367166","0.700335383250626","0.760048563483706"
"A little too big","1997","Not Employed","1-pers.-HH","104","0.148847711452297","0.123062703662338","0.174632719242256"
"A little too big","1997","Not Employed","(Married) couple without C. ","193","0.123343322038237","0.107423756634214","0.139262887442261"
"A little too big","1997","Not Employed","Single parent ","8","","",""
"A little too big","1997","Not Employed","Couple + C. LE 16 ","23","","",""
"A little too big","1997","Not Employed","Couple + C. GT 16 ","62","0.0879140774550786","0.0682053499348876","0.10762280497527"
"A little too big","1997","Not Employed","Couple + C. LE and GT 16","11","","",""
"A little too big","1997","Employed","1-pers.-HH","56","0.0917571647877591","0.0705971457889696","0.112917183786549"
"A little too big","1997","Employed","(Married) couple without C. ","175","0.124261253676912","0.109638476636545","0.13888403071728"
"A little too big","1997","Employed","Single parent ","34","0.0968192110196202","0.0685720270510294","0.125066394988211"
"A little too big","1997","Employed","Couple + C. LE 16 ","91","0.0507351587601643","0.0415186304152472","0.0599516871050813"
"A little too big","1997","Employed","Couple + C. GT 16 ","102","0.0838783427755946","0.0700915306061881","0.097665154945001"
"A little too big","1997","Employed","Couple + C. LE and GT 16","28","","",""
"Much too big","1997","Not Employed","1-pers.-HH","16","","",""
"Much too big","1997","Not Employed","(Married) couple without C. ","13","","",""
"Much too big","1997","Not Employed","Single parent ","","","",""
"Much too big","1997","Not Employed","Couple + C. LE 16 ","","","",""
"Much too big","1997","Not Employed","Couple + C. GT 16 ","","","",""
"Much too big","1997","Not Employed","Couple + C. LE and GT 16","1","","",""
"Much too big","1997","Employed","1-pers.-HH","5","","",""
"Much too big","1997","Employed","(Married) couple without C. ","15","","",""
"Much too big","1997","Employed","Single parent ","","","",""
"Much too big","1997","Employed","Couple + C. LE 16 ","","","",""
"Much too big","1997","Employed","Couple + C. GT 16 ","2","","",""
"Much too big","1997","Employed","Couple + C. LE and GT 16","5","","",""
"Much too small","1998","Not Employed","1-pers.-HH","7","","",""
"Much too small","1998","Not Employed","(Married) couple without C. ","7","","",""
"Much too small","1998","Not Employed","Single parent ","11","","",""
"Much too small","1998","Not Employed","Couple + C. LE 16 ","51","0.076859809107533","0.0573080063874544","0.0964116118276116"
"Much too small","1998","Not Employed","Couple + C. GT 16 ","12","","",""
"Much too small","1998","Not Employed","Couple + C. LE and GT 16","21","","",""
"Much too small","1998","Employed","1-pers.-HH","38","0.0466900903455153","0.0324567682103294","0.0609234124807012"
"Much too small","1998","Employed","(Married) couple without C. ","44","0.0194728001721891","0.0136656576252037","0.0252799427191745"
"Much too small","1998","Employed","Single parent ","14","","",""
"Much too small","1998","Employed","Couple + C. LE 16 ","99","0.0409205430234421","0.0328800661624081","0.0489610198844761"
"Much too small","1998","Employed","Couple + C. GT 16 ","16","","",""
"Much too small","1998","Employed","Couple + C. LE and GT 16","35","0.0281228921219555","0.0169891270653192","0.0392566571785919"
"A little too small","1998","Not Employed","1-pers.-HH","65","0.0695796127429409","0.0527974336313036","0.0863617918545781"
"A little too small","1998","Not Employed","(Married) couple without C. ","120","0.0586262535712726","0.0481670572023233","0.0690854499402219"
"A little too small","1998","Not Employed","Single parent ","45","0.174087758765176","0.127908253320067","0.220267264210284"
"A little too small","1998","Not Employed","Couple + C. LE 16 ","189","0.270370948155664","0.23776968726931","0.302972209042019"
"A little too small","1998","Not Employed","Couple + C. GT 16 ","118","0.114010697442282","0.0923101082516139","0.13571128663295"
