"hlf0071_h","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence","value"
"A little too small","2006","35-65 y.","West Germany","1321","0.155063823073722","0.147807246637493","0.162320399509951","2"
"A little too small","2006","35-65 y.","East Germany","340","0.127022657132989","0.114820650832777","0.139224663433201","2"
"A little too small","2006","66 and older","West Germany","147","0.0516258807591516","0.0441262731594284","0.0591254883588749","2"
"A little too small","2006","66 and older","East Germany","60","0.0494771130355321","0.0368939815875641","0.0620602444835","2"
"Just right","2006","16-34 y.","West Germany","2869","0.68343603181466","0.669133782103831","0.697738281525489","3"
"Just right","2006","16-34 y.","East Germany","990","0.723043421145633","0.699399096896842","0.746687745394425","3"
"Just right","2006","35-65 y.","West Germany","6925","0.706476835545006","0.697347593292905","0.715606077797107","3"
"Just right","2006","35-65 y.","East Germany","2180","0.766509676362287","0.751007865757169","0.782011486967405","3"
"Just right","2006","66 and older","West Germany","2441","0.738986403824147","0.724100858622476","0.753871949025818","3"
"Just right","2006","66 and older","East Germany","926","0.828315201168011","0.806434108441765","0.850196293894258","3"
"Much too big","2006","16-34 y.","West Germany","31","0.0100359757488703","0.00697109072048936","0.0131008607772513","5"
"Much too big","2006","35-65 y.","West Germany","130","0.0138425660946924","0.0115002472778581","0.0161848849115267","5"
"Much too big","2006","16-34 y.","East Germany","5","","","","5"
"Much too big","2006","35-65 y.","East Germany","29","","","","5"
"Much too big","2006","66 and older","West Germany","99","0.0281022171037311","0.0225008305484816","0.0337036036589805","5"
"Much too big","2006","66 and older","East Germany","13","","","","5"
"Much too small","2006","16-34 y.","West Germany","124","0.0377030575976305","0.0318461615145376","0.0435599536807235","1"
"Much too small","2006","16-34 y.","East Germany","32","0.0247814331198815","0.0165674640397384","0.0329954022000246","1"
"Much too small","2006","35-65 y.","West Germany","143","0.0201957845816398","0.0173756840232821","0.0230158851399975","1"
"Much too small","2006","35-65 y.","East Germany","27","","","","1"
"Much too small","2006","66 and older","West Germany","6","","","","1"
"Much too small","2006","66 and older","East Germany","2","","","","1"
"A little too big","2007","16-34 y.","East Germany","59","0.0390379289376162","0.0285334863831214","0.0495423714921109","4"
"A little too big","2007","16-34 y.","West Germany","246","0.0559437245747323","0.0485951666172547","0.0632922825322099","4"
"A little too big","2007","35-65 y.","West Germany","986","0.107235516256036","0.100775643228682","0.11369538928339","4"
"A little too big","2007","35-65 y.","East Germany","256","0.0831693748397176","0.0726755563718654","0.0936631933075698","4"
"A little too big","2007","66 and older","West Germany","625","0.180128849177794","0.166933010708226","0.193324687647363","4"
"A little too big","2007","66 and older","East Germany","137","0.115770522635848","0.0971650624339187","0.134375982837778","4"
"A little too small","2007","16-34 y.","West Germany","757","0.207881243429385","0.194905558400473","0.220856928458296","2"
"A little too small","2007","16-34 y.","East Germany","247","0.191575125000254","0.170231612369643","0.212918637630866","2"
"A little too small","2007","35-65 y.","West Germany","1275","0.152400112290923","0.144896432467943","0.159903792113903","2"
"A little too small","2007","35-65 y.","East Germany","323","0.135447331566912","0.122442994214727","0.148451668919096","2"
"A little too small","2007","66 and older","West Germany","138","0.0483561905866026","0.0409901212128133","0.055722259960392","2"
"A little too small","2007","66 and older","East Germany","54","0.0491125890403545","0.0365459283549533","0.0616792497257557","2"
"Just right","2007","16-34 y.","East Germany","963","0.734911251766963","0.710973156111972","0.758849347421953","3"
"Just right","2007","16-34 y.","West Germany","2641","0.698279382902659","0.683602136108215","0.712956629697103","3"
"Just right","2007","35-65 y.","West Germany","6360","0.715334679843881","0.705913438548733","0.724755921139028","3"
"Just right","2007","35-65 y.","East Germany","2022","0.755286684302444","0.738948944034283","0.771624424570605","3"
"Just right","2007","66 and older","West Germany","2391","0.74387850646099","0.728890406907209","0.758866606014771","3"
"Just right","2007","66 and older","East Germany","931","0.828088682955362","0.806148028194119","0.850029337716605","3"
"Much too big","2007","16-34 y.","East Germany","13","","","","5"
"Much too big","2007","16-34 y.","West Germany","17","","","","5"
"Much too big","2007","35-65 y.","West Germany","91","0.00962915043706604","0.00759032935211311","0.011667971522019","5"
"Much too big","2007","35-65 y.","East Germany","36","0.0150985466290144","0.0104643843894542","0.0197327088685747","5"
"Much too big","2007","66 and older","West Germany","101","0.026971955422756","0.0214091810338769","0.0325347298116351","5"
"Much too big","2007","66 and older","East Germany","12","","","","5"
"Much too small","2007","16-34 y.","West Germany","96","0.0338110380008205","0.0280315710948167","0.0395905049068243","1"
"Much too small","2007","16-34 y.","East Germany","24","","","","1"
"Much too small","2007","35-65 y.","West Germany","101","0.0154005411720942","0.0128296482217479","0.0179714341224405","1"
"Much too small","2007","35-65 y.","East Germany","23","","","","1"
"Much too small","2007","66 and older","West Germany","3","","","","1"
"Much too small","2007","66 and older","East Germany","2","","","","1"
"A little too big","2008","16-34 y.","West Germany","219","0.0623656496310214","0.0542871234275812","0.0704441758344616","4"
"A little too big","2008","16-34 y.","East Germany","68","0.0646830203540119","0.0506371064979469","0.078728934210077","4"
"A little too big","2008","35-65 y.","West Germany","931","0.109889448474136","0.103100705890683","0.116678191057589","4"
"A little too big","2008","35-65 y.","East Germany","244","0.079994424308316","0.0693814694100168","0.0906073792066151","4"
"A little too big","2008","66 and older","East Germany","146","0.116946776797567","0.0982430077131136","0.135650545882021","4"
"A little too big","2008","66 and older","West Germany","629","0.1903423487878","0.176785112892738","0.203899584682861","4"
"A little too small","2008","16-34 y.","East Germany","228","0.219201112053795","0.195576405901437","0.242825818206153","2"
"A little too small","2008","16-34 y.","West Germany","671","0.213715627955567","0.200020987944677","0.227410267966456","2"
"A little too small","2008","35-65 y.","West Germany","1110","0.14740795398238","0.139712744137567","0.155103163827193","2"
"A little too small","2008","35-65 y.","East Germany","309","0.140914736954294","0.127303187294103","0.154526286614485","2"
"A little too small","2008","66 and older","West Germany","129","0.0473359215784249","0.0400023076714712","0.0546695354853786","2"
"A little too small","2008","66 and older","East Germany","61","0.0485972530846464","0.0360822884941073","0.0611122176751855","2"
"Just right","2008","16-34 y.","West Germany","2450","0.687569039074793","0.67208522861191","0.703052849537676","3"
"Just right","2008","16-34 y.","East Germany","859","0.694345035636267","0.668037580398498","0.720652490874035","3"
"Just right","2008","35-65 y.","West Germany","5907","0.71230856807128","0.702482338238363","0.722134797904196","3"
"Just right","2008","35-65 y.","East Germany","1911","0.752391868151017","0.735506298033532","0.769277438268502","3"
"Just right","2008","66 and older","East Germany","907","0.822139360516914","0.799882996857019","0.84439572417681","3"
"Just right","2008","66 and older","West Germany","2327","0.723428251106959","0.707980887512456","0.738875614701462","3"
"Much too big","2008","16-34 y.","East Germany","3","","","","5"
"Much too big","2008","16-34 y.","West Germany","27","","","","5"
"Much too big","2008","35-65 y.","West Germany","110","0.0149625183655166","0.0123272909733648","0.0175977457576684","5"
"Much too big","2008","35-65 y.","East Germany","25","","","","5"
"Much too big","2008","66 and older","West Germany","131","0.0372244637420338","0.0306866961671221","0.0437622313169456","5"
"Much too big","2008","66 and older","East Germany","18","","","","5"
"Much too small","2008","16-34 y.","West Germany","75","0.0256350636928017","0.02035522466512","0.0309149027204834","1"
"Much too small","2008","16-34 y.","East Germany","20","","","","1"
"Much too small","2008","35-65 y.","West Germany","95","0.0154315111066879","0.0127559395910446","0.0181070826223311","1"
"Much too small","2008","35-65 y.","East Germany","21","","","","1"
"Much too small","2008","66 and older","West Germany","5","","","","1"
"Much too small","2008","66 and older","East Germany","2","","","","1"
"A little too big","2009","16-34 y.","West Germany","265","0.0774509783063619","0.0681457584200606","0.0867561981926632","4"
"A little too big","2009","16-34 y.","East Germany","67","0.053054711760261","0.0396182889404051","0.0664911345801169","4"
"A little too big","2009","35-65 y.","West Germany","901","0.115664669767281","0.108423643953315","0.122905695581247","4"
"A little too big","2009","35-65 y.","East Germany","241","0.0948004676509846","0.0830586399498111","0.106542295352158","4"
"A little too big","2009","66 and older","East Germany","158","0.126615182990299","0.107191811873874","0.146038554106723","4"
"A little too big","2009","66 and older","West Germany","641","0.203048902534296","0.188844649453835","0.217253155614757","4"
"A little too small","2009","16-34 y.","West Germany","671","0.221796194062677","0.207333733758953","0.2362586543664","2"
"A little too small","2009","16-34 y.","East Germany","233","0.23213334968631","0.206824587177384","0.257442112195237","2"
"A little too small","2009","35-65 y.","West Germany","1056","0.161129029002127","0.152805150651274","0.169452907352981","2"
"A little too small","2009","66 and older","West Germany","116","0.0399788360165914","0.0330611998225963","0.0468964722105865","2"
"A little too small","2009","35-65 y.","East Germany","279","0.144000327371749","0.129927646410944","0.158073008332554","2"
"A little too small","2009","66 and older","East Germany","61","0.055404627800839","0.0420425245470562","0.0687667310546217","2"
"Just right","2009","16-34 y.","West Germany","2117","0.658610662432816","0.642104055296341","0.67511726956929","3"
"Just right","2009","16-34 y.","East Germany","734","0.670676965646823","0.642504361829367","0.698849569464279","3"
"Just right","2009","35-65 y.","West Germany","5325","0.691775497658158","0.681320897819004","0.702230097497311","3"
"Just right","2009","35-65 y.","East Germany","1818","0.731962582221508","0.714208408872915","0.749716755570101","3"
"Just right","2009","66 and older","West Germany","2194","0.718675028331189","0.702797874187931","0.734552182474447","3"
"Just right","2009","66 and older","East Germany","888","0.800952671637228","0.777630955803277","0.824274387471179","3"
"Much too big","2009","16-34 y.","West Germany","29","","","","5"
"Much too big","2009","16-34 y.","East Germany","5","","","","5"
"Much too big","2009","35-65 y.","West Germany","102","0.0144317820074461","0.0117315904699309","0.0171319735449613","5"
"Much too big","2009","35-65 y.","East Germany","33","0.0157864492610908","0.0107901872873328","0.0207827112348488","5"
"Much too big","2009","66 and older","West Germany","125","0.0362834606814383","0.029680613445006","0.0428863079178705","5"
"Much too big","2009","66 and older","East Germany","17","","","","5"
"Much too small","2009","16-34 y.","West Germany","88","0.0306522323834281","0.0246517063836051","0.036652758383251","1"
"Much too small","2009","16-34 y.","East Germany","30","0.0332396262652405","0.0224936290194749","0.0439856235110061","1"
"Much too small","2009","35-65 y.","West Germany","110","0.0169990215649881","0.0140723082450269","0.0199257348849492","1"
"Much too small","2009","35-65 y.","East Germany","20","","","","1"
"Much too small","2009","66 and older","West Germany","5","","","","1"
"Much too small","2009","66 and older","East Germany","2","","","","1"
"A little too big","2010","16-34 y.","West Germany","344","0.0806967391172242","0.0734010503176594","0.087992427916789","4"
"A little too big","2010","35-65 y.","West Germany","952","0.10223412898339","0.0964440878316682","0.108024170135111","4"
"A little too big","2010","16-34 y.","East Germany","73","0.0665399436555999","0.0542937228706164","0.0787861644405834","4"
"A little too big","2010","66 and older","West Germany","636","0.200965978417516","0.186614601053424","0.215317355781607","4"
"A little too big","2010","35-65 y.","East Germany","259","0.0966806845657603","0.0858707764724293","0.107490592659091","4"
"A little too big","2010","66 and older","East Germany","158","0.157524239951908","0.135686301287059","0.179362178616756","4"
"A little too small","2010","16-34 y.","West Germany","1368","0.219461848461481","0.208375577430095","0.230548119492866","2"
"A little too small","2010","16-34 y.","East Germany","433","0.1926945824556","0.173314006157196","0.212075158754004","2"
"A little too small","2010","35-65 y.","West Germany","1940","0.159799127705032","0.152796179403104","0.16680207600696","2"
"A little too small","2010","35-65 y.","East Germany","450","0.159366423855313","0.145977882185536","0.172754965525089","2"
"A little too small","2010","66 and older","West Germany","110","0.0410625841291847","0.0339558846939795","0.0481692835643898","2"
"A little too small","2010","66 and older","East Germany","64","0.0650858371156623","0.0502985551081623","0.0798731191231623","2"
"Just right","2010","16-34 y.","West Germany","3363","0.670207098644743","0.657613957498888","0.682800239790598","3"
"Just right","2010","16-34 y.","East Germany","985","0.688758077187014","0.66600734393248","0.711508810441549","3"
"Just right","2010","35-65 y.","West Germany","7160","0.705020971683616","0.696305342542434","0.713736600824799","3"
"Just right","2010","35-65 y.","East Germany","2069","0.712524556340234","0.695969457064747","0.729079655615721","3"
"Just right","2010","66 and older","West Germany","2108","0.710176559314832","0.693928570987945","0.72642454764172","3"
"Just right","2010","66 and older","East Germany","831","0.76640154268097","0.741037270276307","0.791765815085634","3"
"Much too big","2010","16-34 y.","West Germany","29","","","","5"
"Much too big","2010","16-34 y.","East Germany","5","","","","5"
"Much too big","2010","35-65 y.","West Germany","126","0.015573033277607","0.0132066749379372","0.0179393916172768","5"
"Much too big","2010","35-65 y.","East Germany","34","0.0201927551008933","0.0150475865424596","0.025337923659327","5"
"Much too big","2010","66 and older","West Germany","138","0.0474087485024343","0.0397979150662067","0.0550195819386619","5"
"Much too big","2010","66 and older","East Germany","15","","","","5"
"Much too small","2010","16-34 y.","West Germany","250","0.0209497642852338","0.0171135667125924","0.0247859618578751","1"
"Much too small","2010","16-34 y.","East Germany","95","0.037434657193007","0.0281071618294726","0.0467621525565414","1"
"Much too small","2010","35-65 y.","West Germany","339","0.0173727383503552","0.0148756684603362","0.0198698082403743","1"
"Much too small","2010","35-65 y.","East Germany","59","0.0112355801377998","0.0073801249406867","0.0150910353349129","1"
"Much too small","2010","66 and older","West Germany","3","","","","1"
"Much too small","2010","66 and older","East Germany","1","","","","1"
"A little too big","2011","16-34 y.","West Germany","383","0.079897991632329","0.0728567536759195","0.0869392295887385","4"
"A little too big","2011","16-34 y.","East Germany","92","0.0698886356216491","0.0575716642485048","0.0822056069947934","4"
"A little too big","2011","35-65 y.","West Germany","1340","0.120269631946215","0.114673167853473","0.125866096038957","4"
"A little too big","2011","35-65 y.","East Germany","305","0.0981913475774844","0.0882846793016603","0.108098015853308","4"
"A little too big","2011","66 and older","West Germany","827","0.200001752191442","0.187475166219606","0.212528338163277","4"
"A little too big","2011","66 and older","East Germany","172","0.140696225442416","0.12173652736515","0.159655923519682","4"
"A little too small","2011","16-34 y.","West Germany","1307","0.202538836179952","0.192101924055249","0.212975748304656","2"
"A little too small","2011","16-34 y.","East Germany","409","0.194147114587414","0.175038617589247","0.213255611585582","2"
"A little too small","2011","35-65 y.","West Germany","2322","0.156635942636587","0.150382571635748","0.162889313637425","2"
"A little too small","2011","35-65 y.","East Germany","550","0.142477142388989","0.130840457814349","0.154113826963628","2"
"A little too small","2011","66 and older","West Germany","136","0.0391477730973771","0.0330740758929888","0.0452214703017653","2"
"A little too small","2011","66 and older","East Germany","78","0.0650136156799126","0.0515698282377815","0.0784574031220437","2"
"Just right","2011","16-34 y.","West Germany","3725","0.68333077463539","0.671250368906153","0.695411180364626","3"
"Just right","2011","16-34 y.","East Germany","1064","0.706005084328005","0.683995745322557","0.728014423333452","3"
"Just right","2011","35-65 y.","West Germany","8832","0.691831694486673","0.683887403359044","0.699775985614301","3"
"Just right","2011","35-65 y.","East Germany","2520","0.737361523131687","0.722710996940547","0.752012049322827","3"
"Just right","2011","66 and older","East Germany","1019","0.779339639972631","0.756727462848569","0.801951817096694","3"
"Just right","2011","66 and older","West Germany","2788","0.713886558954752","0.699733346103374","0.728039771806129","3"
"Much too big","2011","16-34 y.","East Germany","8","","","","5"
"Much too big","2011","16-34 y.","West Germany","31","0.00790954746512643","0.00560908816504671","0.0102100067652061","5"
"Much too big","2011","35-65 y.","West Germany","142","0.0152166358606622","0.0131104794785693","0.0173227922427552","5"
"Much too big","2011","35-65 y.","East Germany","34","0.00932948688086272","0.00612891703445263","0.0125300567272728","5"
"Much too big","2011","66 and older","West Germany","160","0.044330962063143","0.0378851351212982","0.0507767890049877","5"
"Much too big","2011","66 and older","East Germany","21","","","","5"
"Much too small","2011","16-34 y.","West Germany","250","0.0263228500872027","0.0221653042600094","0.030480395914396","1"
"Much too small","2011","16-34 y.","East Germany","73","0.0264476355652331","0.0186957695179166","0.0341995016125496","1"
"Much too small","2011","35-65 y.","West Germany","341","0.0160460950698629","0.0138842080400324","0.0182079820996934","1"
"Much too small","2011","35-65 y.","East Germany","57","0.0126405000209772","0.00892126525127426","0.0163597347906801","1"
"Much too small","2011","66 and older","West Germany","6","","","","1"
"Much too small","2011","66 and older","East Germany","2","","","","1"
"A little too big","2012","16-34 y.","East Germany","97","0.086877237828929","0.0725951934244677","0.10115928223339","4"
"A little too big","2012","16-34 y.","West Germany","364","0.0871943568136801","0.0796683432219046","0.0947203704054556","4"
"A little too big","2012","35-65 y.","West Germany","1255","0.115164504368352","0.109597742777239","0.120731265959466","4"
"A little too big","2012","35-65 y.","East Germany","339","0.106737639732824","0.0964653065114529","0.117009972954196","4"
"A little too big","2012","66 and older","West Germany","886","0.207119958576369","0.194488762502877","0.219751154649862","4"
"A little too big","2012","66 and older","East Germany","176","0.138881674498125","0.120126099182025","0.157637249814226","4"
"A little too small","2012","16-34 y.","West Germany","1206","0.193947221112949","0.183399584201025","0.204494858024874","2"
"A little too small","2012","16-34 y.","East Germany","339","0.185571304756116","0.165858213314937","0.205284396197295","2"
"A little too small","2012","35-65 y.","East Germany","463","0.120268199738276","0.109447101624173","0.131089297852378","2"
"A little too small","2012","35-65 y.","West Germany","2111","0.142859713921172","0.136757423477543","0.148962004364802","2"
"A little too small","2012","66 and older","West Germany","132","0.0384903123204584","0.0324940267432917","0.0444865978976251","2"
"A little too small","2012","66 and older","East Germany","87","0.0746883146248052","0.0604307005298558","0.0889459287197547","2"
"Just right","2012","16-34 y.","West Germany","3566","0.680075900022267","0.66763265016292","0.692519149881615","3"
"Just right","2012","16-34 y.","East Germany","987","0.692921288001348","0.669530782940255","0.71631179306244","3"
"Just right","2012","35-65 y.","East Germany","2573","0.750988430691119","0.736602195033278","0.765374666348961","3"
"Just right","2012","35-65 y.","West Germany","8800","0.706759739303071","0.698820850263633","0.714698628342508","3"
"Just right","2012","66 and older","East Germany","1019","0.769303917176477","0.746456054248524","0.792151780104431","3"
"Just right","2012","66 and older","West Germany","2757","0.711624379161556","0.697504387548539","0.725744370774574","3"
"Much too big","2012","16-34 y.","West Germany","37","0.00804901417570477","0.00566533334619927","0.0104326950052103","5"
"Much too big","2012","16-34 y.","East Germany","4","","","","5"
"Much too big","2012","35-65 y.","West Germany","172","0.0170046644790527","0.0147500525803512","0.0192592763777542","5"
"Much too big","2012","35-65 y.","East Germany","28","","","","5"
"Much too big","2012","66 and older","West Germany","175","0.0408818669973967","0.0347097923502684","0.0470539416445249","5"
"Much too big","2012","66 and older","East Germany","23","","","","5"
"Much too small","2012","16-34 y.","West Germany","225","0.0307335078753987","0.0261292534208151","0.0353377623299822","1"
"Much too small","2012","16-34 y.","East Germany","67","0.0329330989795745","0.0238837496884081","0.0419824482707408","1"
"Much too small","2012","35-65 y.","West Germany","294","0.0182113779283516","0.0158795718317718","0.0205431840249315","1"
"Much too small","2012","35-65 y.","East Germany","68","0.0144442462821408","0.0104749928824854","0.0184134996817962","1"
"Much too small","2012","66 and older","West Germany","4","","","","1"
"Much too small","2012","66 and older","East Germany","1","","","","1"
"A little too big","2013","16-34 y.","West Germany","444","0.0865705897908738","0.0799774189934181","0.0931637605883295","4"
"A little too big","2013","16-34 y.","East Germany","95","0.0745225612950968","0.0610145446446781","0.0880305779455155","4"
"A little too big","2013","35-65 y.","West Germany","1343","0.122189138799326","0.116807767728277","0.127570509870375","4"
"A little too big","2013","35-65 y.","East Germany","324","0.0962116542596288","0.0864867585422376","0.10593654997702","4"
"A little too big","2013","66 and older","West Germany","830","0.206816398624183","0.194021009892705","0.21961178735566","4"
"A little too big","2013","66 and older","East Germany","162","0.140455922102019","0.121240170539014","0.159671673665025","4"
"A little too small","2013","16-34 y.","West Germany","1542","0.183160042874978","0.174091124395282","0.192228961354674","2"
"A little too small","2013","16-34 y.","East Germany","318","0.207229528763529","0.186381531794317","0.228077525732742","2"
"A little too small","2013","35-65 y.","West Germany","2441","0.133420311396585","0.127833147768019","0.139007475025151","2"
"A little too small","2013","35-65 y.","East Germany","524","0.124217322984304","0.113339875339838","0.13509477062877","2"
"A little too small","2013","66 and older","West Germany","159","0.0459664453975259","0.0393507359898368","0.0525821548052149","2"
"A little too small","2013","66 and older","East Germany","84","0.0659252521877967","0.0522015910218471","0.0796489133537464","2"
"Just right","2013","16-34 y.","West Germany","4598","0.679168369425166","0.668223793009114","0.690112945841219","3"
"Just right","2013","16-34 y.","East Germany","973","0.678424853977508","0.654400213597754","0.702449494357263","3"
"Just right","2013","35-65 y.","West Germany","9844","0.708566468585771","0.701099639330369","0.716033297841173","3"
"Just right","2013","35-65 y.","East Germany","2594","0.758458857882925","0.744343258788984","0.772574456976866","3"
"Just right","2013","66 and older","West Germany","2690","0.702331095658789","0.687886286164008","0.71677590515357","3"
"Just right","2013","66 and older","East Germany","983","0.775581520049178","0.752508932330278","0.798654107768077","3"
"Much too big","2013","16-34 y.","West Germany","43","0.012782207512323","0.010148418013479","0.015415997011167","5"
"Much too big","2013","16-34 y.","East Germany","5","","","","5"
"Much too big","2013","35-65 y.","West Germany","154","0.0171287566089189","0.0149967556470019","0.0192607575708359","5"
"Much too big","2013","35-65 y.","East Germany","35","0.00993011262801667","0.00666011259814919","0.0132001126578842","5"
"Much too big","2013","66 and older","West Germany","156","0.0421121597865047","0.0357671072364423","0.0484572123365671","5"
"Much too big","2013","66 and older","East Germany","24","","","","5"
"Much too small","2013","16-34 y.","West Germany","361","0.0383187903966591","0.0338179552757224","0.0428196255175957","1"
"Much too small","2013","16-34 y.","East Germany","61","0.0308575800522087","0.021962711865144","0.0397524482392733","1"
"Much too small","2013","35-65 y.","West Germany","446","0.0186953246093995","0.0164697374759616","0.0209209117428374","1"
"Much too small","2013","35-65 y.","East Germany","55","0.0111820522451256","0.00771423124384274","0.0146498732464085","1"
"Much too small","2013","66 and older","West Germany","14","","","","1"
"Much too small","2013","66 and older","East Germany","3","","","","1"
"A little too big","2014","16-34 y.","West Germany","392","0.0826018742253422","0.0755687428084072","0.0896350056422773","4"
"A little too big","2014","35-65 y.","West Germany","1270","0.129220570531429","0.123317851515048","0.13512328954781","4"
"A little too big","2014","16-34 y.","East Germany","69","0.0579379016892108","0.0450788301882751","0.0707969731901465","4"
"A little too big","2014","35-65 y.","East Germany","335","0.119434627102822","0.108170241932706","0.130699012272939","4"
"A little too big","2014","66 and older","West Germany","860","0.217638423721335","0.20445075689068","0.23082609055199","4"
"A little too big","2014","66 and older","East Germany","158","0.120641634411823","0.102490875132535","0.138792393691111","4"
"A little too small","2014","16-34 y.","West Germany","1309","0.203596984440496","0.193309078713972","0.213884890167021","2"
"A little too small","2014","16-34 y.","East Germany","295","0.243159893397447","0.219547690549248","0.266772096245645","2"
"A little too small","2014","35-65 y.","West Germany","2110","0.141267724746628","0.135138824245918","0.147396625247339","2"
"A little too small","2014","35-65 y.","East Germany","464","0.118696464653628","0.107462237278553","0.129930692028703","2"
"A little too small","2014","66 and older","West Germany","140","0.0386095625671008","0.0324522136555829","0.0447669114786186","2"
"A little too small","2014","66 and older","East Germany","84","0.0797885666421093","0.0646885514124","0.0948885818718187","2"
"Just right","2014","16-34 y.","West Germany","3866","0.66645073479553","0.654404845235523","0.678496624355537","3"
"Just right","2014","16-34 y.","East Germany","824","0.652589438894564","0.626381673454994","0.678797204334134","3"
"Just right","2014","35-65 y.","West Germany","8512","0.692783044752155","0.684664963046654","0.700901126457657","3"
"Just right","2014","35-65 y.","East Germany","2297","0.741931473428766","0.726732614643254","0.757130332214278","3"
"Just right","2014","66 and older","East Germany","969","0.780669700836012","0.757610395569305","0.803729006102719","3"
"Just right","2014","66 and older","West Germany","2595","0.697360644503016","0.682678555812772","0.71204273319326","3"
"Much too big","2014","16-34 y.","West Germany","35","0.00860265668719012","0.00624318359697562","0.0109621297774046","5"
"Much too big","2014","16-34 y.","East Germany","2","","","","5"
"Much too big","2014","35-65 y.","West Germany","151","0.0171071205264232","0.0148253406029631","0.0193889004498834","5"
"Much too big","2014","35-65 y.","East Germany","23","","","","5"
"Much too big","2014","66 and older","West Germany","158","0.0446934967608193","0.0380897568721308","0.0512972366495078","5"
"Much too big","2014","66 and older","East Germany","19","","","","5"
"Much too small","2014","16-34 y.","West Germany","283","0.038747749851441","0.0338169566805196","0.0436785430223625","1"
"Much too small","2014","16-34 y.","East Germany","78","0.0460672934173084","0.0345289441125277","0.057605642722089","1"
"Much too small","2014","35-65 y.","West Germany","363","0.0196215394433644","0.0171809449785249","0.0220621339082039","1"
"Much too small","2014","35-65 y.","East Germany","65","0.0155154463177931","0.0112225722231463","0.0198083204124399","1"
"Much too small","2014","66 and older","West Germany","8","","","","1"
"Much too small","2014","66 and older","East Germany","7","","","","1"
"A little too big","2015","16-34 y.","East Germany","63","0.0627023801256018","0.0491488345663549","0.0762559256848487","4"
"A little too big","2015","16-34 y.","West Germany","414","0.0968494329530601","0.089394518911416","0.104304346994704","4"
"A little too big","2015","35-65 y.","West Germany","1188","0.125233159553641","0.11935659746592","0.131109721641363","4"
"A little too big","2015","35-65 y.","East Germany","293","0.104329582237886","0.0935092682064661","0.115149896269305","4"
"A little too big","2015","66 and older","West Germany","834","0.21982278801234","0.206516673938532","0.233128902086148","4"
"A little too big","2015","66 and older","East Germany","157","0.125338717809429","0.106909800410158","0.143767635208701","4"
"A little too small","2015","16-34 y.","West Germany","1271","0.176543607971072","0.166932790679451","0.186154425262693","2"
"A little too small","2015","16-34 y.","East Germany","276","0.225578374950482","0.202211016676772","0.248945733224192","2"
"A little too small","2015","35-65 y.","West Germany","2039","0.139012676369728","0.132870205787951","0.145155146951506","2"
"A little too small","2015","35-65 y.","East Germany","448","0.118754065465111","0.107303292020732","0.13020483890949","2"
"A little too small","2015","66 and older","East Germany","69","0.0621022550418267","0.0486693891331921","0.0755351209504613","2"
"A little too small","2015","66 and older","West Germany","144","0.0367916534712327","0.0307430790620314","0.042840227880434","2"
"Just right","2015","16-34 y.","East Germany","822","0.676208096765991","0.650047639844446","0.702368553687536","3"
"Just right","2015","16-34 y.","West Germany","3995","0.679791234362412","0.668030934162025","0.6915515345628","3"
"Just right","2015","35-65 y.","West Germany","8467","0.701452531946199","0.693327532428293","0.709577531464106","3"
"Just right","2015","35-65 y.","East Germany","2228","0.744497400062927","0.729059391752745","0.759935408373108","3"
"Just right","2015","66 and older","East Germany","985","0.793005947888498","0.770455539883488","0.815556355893507","3"
"Just right","2015","66 and older","West Germany","2563","0.694003549803482","0.679196883252016","0.708810216354948","3"
"Much too big","2015","16-34 y.","West Germany","29","","","","5"
"Much too big","2015","16-34 y.","East Germany","4","","","","5"
"Much too big","2015","35-65 y.","West Germany","134","0.0140769234910931","0.011985254803018","0.0161685921791683","5"
"Much too big","2015","35-65 y.","East Germany","24","","","","5"
"Much too big","2015","66 and older","West Germany","177","0.0482554307492172","0.0413696758777877","0.0551411856206468","5"
"Much too big","2015","66 and older","East Germany","22","","","","5"
"Much too small","2015","16-34 y.","West Germany","337","0.0392995064947148","0.0344017005403308","0.0441973124490987","1"
"Much too small","2015","35-65 y.","West Germany","358","0.0202247086393379","0.017725388535821","0.0227240287428547","1"
"Much too small","2015","35-65 y.","East Germany","73","0.0265971926317249","0.0209017666469213","0.0322926186165285","1"
"Much too small","2015","16-34 y.","East Germany","64","0.0342843963130253","0.0241114904132892","0.0444573022127614","1"
"Much too small","2015","66 and older","West Germany","3","","","","1"
"Much too small","2015","66 and older","East Germany","7","","","","1"
"A little too big","2016","16-34 y.","West Germany","369","0.0882707676090071","0.0813394594616699","0.0952020757563443","4"
"A little too big","2016","16-34 y.","East Germany","72","0.062074366373248","0.0492173693610742","0.0749313633854218","4"
"A little too big","2016","35-65 y.","West Germany","1110","0.122380596775743","0.116564508752989","0.128196684798498","4"
"A little too big","2016","35-65 y.","East Germany","295","0.110969941334091","0.0999539648636648","0.121985917804518","4"
"A little too big","2016","66 and older","East Germany","153","0.133244703912907","0.113944342554741","0.152545065271073","4"
"A little too big","2016","66 and older","West Germany","772","0.207737738596462","0.194494700117505","0.220980777075419","4"
"A little too small","2016","16-34 y.","West Germany","1369","0.184947046380552","0.175460886758489","0.194433206002615","2"
"A little too small","2016","16-34 y.","East Germany","331","0.258253033495959","0.234931892323163","0.281574174668754","2"
