"hlf0071_h","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"3","1992","(2c_gen) general maturity certificate","West Germany","204","0.632004971262158","0.580051410631029","0.683958531893286"
"3","1992","(2c_gen) general maturity certificate","East Germany","27","","",""
"3","1992","(2c_voc) vocational maturity certificate","West Germany","287","0.667344616089332","0.623518905660823","0.711170326517841"
"3","1992","(2c_voc) vocational maturity certificate","East Germany","44","0.567783611953984","0.454144272034866","0.681422951873101"
"3","1992","(3a) lower tertiary education","West Germany","184","0.723991637259262","0.66944523218181","0.778538042336714"
"3","1992","(3a) lower tertiary education","East Germany","392","0.666310463448346","0.628860701990821","0.703760224905871"
"3","1992","(3b) higher tertiary education","West Germany","307","0.653248705114917","0.610357737380295","0.696139672849538"
"3","1992","(3b) higher tertiary education","East Germany","168","0.572918322470437","0.517854155954267","0.627982488986606"
"4","1992","(0) in school","West Germany","3","","",""
"4","1992","(0) in school","East Germany","","","",""
"4","1992","(1a) inadequately completed","West Germany","14","","",""
"4","1992","(1a) inadequately completed","East Germany","2","","",""
"4","1992","(1b) general elementary school","West Germany","98","0.0656241903779875","0.0546783500990512","0.0765700306569237"
"4","1992","(1b) general elementary school","East Germany","21","","",""
"4","1992","(1c) basic vocational qualification","West Germany","193","0.0746785148381269","0.0653949047439722","0.0839621249322817"
"4","1992","(1c) basic vocational qualification","East Germany","106","0.100619299320418","0.0831643860520813","0.118074212588755"
"4","1992","(2b) intermediate general qualification","West Germany","14","","",""
"4","1992","(2b) intermediate general qualification","East Germany","12","","",""
"4","1992","(2a) intermediate vocational","West Germany","81","0.079728708561554","0.0649184776785413","0.0945389394445666"
"4","1992","(2a) intermediate vocational","East Germany","60","0.0488870699928085","0.0369092863885495","0.0608648535970676"
"4","1992","(2c_gen) general maturity certificate","West Germany","24","","",""
"4","1992","(2c_gen) general maturity certificate","East Germany","5","","",""
"4","1992","(2c_voc) vocational maturity certificate","West Germany","31","0.0786521219180932","0.0536127374951608","0.103691506341026"
"4","1992","(2c_voc) vocational maturity certificate","East Germany","4","","",""
"4","1992","(3a) lower tertiary education","West Germany","17","","",""
"4","1992","(3a) lower tertiary education","East Germany","48","0.0815405032176348","0.0598056784615829","0.103275327973687"
"4","1992","(3b) higher tertiary education","West Germany","44","0.097053327234869","0.0703752954275243","0.123731359042214"
"4","1992","(3b) higher tertiary education","East Germany","21","","",""
"5","1992","(0) in school","West Germany","","","",""
"5","1992","(0) in school","East Germany","","","",""
"5","1992","(1a) inadequately completed","West Germany","","","",""
"5","1992","(1a) inadequately completed","East Germany","","","",""
"5","1992","(1b) general elementary school","West Germany","10","","",""
"5","1992","(1b) general elementary school","East Germany","3","","",""
"5","1992","(1c) basic vocational qualification","West Germany","14","","",""
"5","1992","(1c) basic vocational qualification","East Germany","7","","",""
"5","1992","(2b) intermediate general qualification","West Germany","","","",""
"5","1992","(2b) intermediate general qualification","East Germany","2","","",""
"5","1992","(2a) intermediate vocational","West Germany","6","","",""
"5","1992","(2a) intermediate vocational","East Germany","4","","",""
"5","1992","(2c_gen) general maturity certificate","West Germany","3","","",""
"5","1992","(2c_gen) general maturity certificate","East Germany","","","",""
"5","1992","(2c_voc) vocational maturity certificate","West Germany","4","","",""
"5","1992","(2c_voc) vocational maturity certificate","East Germany","","","",""
"5","1992","(3a) lower tertiary education","West Germany","1","","",""
"5","1992","(3a) lower tertiary education","East Germany","","","",""
"5","1992","(3b) higher tertiary education","West Germany","2","","",""
"5","1992","(3b) higher tertiary education","East Germany","","","",""
"1","1993","(0) in school","West Germany","7","","",""
"1","1993","(0) in school","East Germany","","","",""
"1","1993","(1a) inadequately completed","West Germany","73","0.0949844485390452","0.0721622365066861","0.117806660571404"
"1","1993","(1a) inadequately completed","East Germany","2","","",""
"1","1993","(1b) general elementary school","West Germany","117","0.0277574583258783","0.0204055353578442","0.0351093812939124"
"1","1993","(1b) general elementary school","East Germany","1","","",""
"1","1993","(1c) basic vocational qualification","West Germany","98","0.0197376783668032","0.0148076599765066","0.0246676967570998"
"1","1993","(1c) basic vocational qualification","East Germany","9","","",""
"1","1993","(2b) intermediate general qualification","West Germany","16","","",""
"1","1993","(2b) intermediate general qualification","East Germany","9","","",""
"1","1993","(2a) intermediate vocational","West Germany","39","0.0228947053659209","0.0148594945421843","0.0309299161896576"
"1","1993","(2a) intermediate vocational","East Germany","52","0.0480810532009777","0.0360416582355813","0.0601204481663741"
"1","1993","(2c_gen) general maturity certificate","West Germany","18","","",""
"1","1993","(2c_gen) general maturity certificate","East Germany","1","","",""
"1","1993","(2c_voc) vocational maturity certificate","West Germany","23","","",""
"1","1993","(2c_voc) vocational maturity certificate","East Germany","3","","",""
"1","1993","(3a) lower tertiary education","West Germany","8","","",""
"1","1993","(3a) lower tertiary education","East Germany","18","","",""
"1","1993","(3b) higher tertiary education","West Germany","19","","",""
"1","1993","(3b) higher tertiary education","East Germany","17","","",""
"2","1993","(0) in school","West Germany","22","","",""
"2","1993","(0) in school","East Germany","1","","",""
"2","1993","(1a) inadequately completed","West Germany","147","0.217879132189513","0.185746358358577","0.250011906020449"
"2","1993","(1a) inadequately completed","East Germany","25","","",""
"2","1993","(1b) general elementary school","West Germany","325","0.128966499848061","0.113966899927289","0.143966099768834"
"2","1993","(1b) general elementary school","East Germany","22","","",""
"2","1993","(1c) basic vocational qualification","West Germany","477","0.135409603850733","0.123282438815731","0.147536768885735"
"2","1993","(1c) basic vocational qualification","East Germany","132","0.100606147672222","0.0825317224972779","0.118680572847166"
"2","1993","(2b) intermediate general qualification","West Germany","78","0.188572593134629","0.147474412949388","0.22967077331987"
"2","1993","(2b) intermediate general qualification","East Germany","33","0.183404230220849","0.124709637612982","0.242098822828715"
"2","1993","(2a) intermediate vocational","West Germany","262","0.177291013615722","0.156773461495433","0.197808565736012"
"2","1993","(2a) intermediate vocational","East Germany","346","0.288992615699749","0.263483340498134","0.314501890901364"
"2","1993","(2c_gen) general maturity certificate","West Germany","84","0.2530779168624","0.207332443173051","0.298823390551749"
"2","1993","(2c_gen) general maturity certificate","East Germany","12","","",""
"2","1993","(2c_voc) vocational maturity certificate","West Germany","90","0.193681630906321","0.156373202972653","0.230990058839988"
"2","1993","(2c_voc) vocational maturity certificate","East Germany","23","","",""
"2","1993","(3a) lower tertiary education","West Germany","58","0.19241843304274","0.145046205316393","0.239790660769086"
"2","1993","(3a) lower tertiary education","East Germany","125","0.193338084328219","0.160946326327198","0.22572984232924"
"2","1993","(3b) higher tertiary education","West Germany","104","0.224991391353677","0.187673957917475","0.262308824789879"
"2","1993","(3b) higher tertiary education","East Germany","87","0.254450472542427","0.204998930410224","0.303902014674631"
"3","1993","(0) in school","West Germany","87","0.750078950094417","0.67293350073571","0.827224399453125"
"3","1993","(0) in school","East Germany","","","",""
"3","1993","(1a) inadequately completed","West Germany","404","0.672530804664367","0.636001216229978","0.709060393098757"
"3","1993","(1a) inadequately completed","East Germany","48","0.627326264324501","0.520704546818424","0.733947981830577"
"3","1993","(1b) general elementary school","West Germany","1365","0.768618718746749","0.74974561275639","0.787491824737107"
"3","1993","(1b) general elementary school","East Germany","207","0.816865768387647","0.769670511777809","0.864061024997486"
"3","1993","(1c) basic vocational qualification","West Germany","2277","0.769692082129082","0.754769557838853","0.784614606419311"
"3","1993","(1c) basic vocational qualification","East Germany","812","0.77938361085982","0.754467985178604","0.804299236541035"
"3","1993","(2b) intermediate general qualification","West Germany","240","0.737675184562934","0.691457227578468","0.7838931415474"
"3","1993","(2b) intermediate general qualification","East Germany","119","0.704259232629495","0.635042399092372","0.773476066166618"
"3","1993","(2a) intermediate vocational","West Germany","913","0.694305945649891","0.669555786186312","0.71905610511347"
"3","1993","(2a) intermediate vocational","East Germany","753","0.613129507524949","0.585721554422163","0.640537460627735"
"3","1993","(2c_gen) general maturity certificate","West Germany","214","0.625244518548011","0.574313507560334","0.676175529535687"
"3","1993","(2c_gen) general maturity certificate","East Germany","32","0.649565934262877","0.515978739500218","0.783153129025536"
"3","1993","(2c_voc) vocational maturity certificate","West Germany","278","0.68555339950002","0.641720161630134","0.729386637369905"
"3","1993","(2c_voc) vocational maturity certificate","East Germany","45","0.627540401121186","0.5166364312982","0.738444370944173"
"3","1993","(3a) lower tertiary education","West Germany","175","0.658058676234181","0.601053357698201","0.715063994770162"
"3","1993","(3a) lower tertiary education","East Germany","386","0.694440831628991","0.656657928845781","0.7322237344122"
"3","1993","(3b) higher tertiary education","West Germany","298","0.602657512076595","0.558926115853358","0.646388908299832"
"3","1993","(3b) higher tertiary education","East Germany","175","0.609592214607185","0.554203804429913","0.664980624784457"
"4","1993","(0) in school","West Germany","5","","",""
"4","1993","(0) in school","East Germany","","","",""
"4","1993","(1a) inadequately completed","West Germany","10","","",""
"4","1993","(1a) inadequately completed","East Germany","4","","",""
"4","1993","(1b) general elementary school","West Germany","102","0.0690922031170216","0.0577423133378196","0.0804420928962235"
"4","1993","(1b) general elementary school","East Germany","25","","",""
"4","1993","(1c) basic vocational qualification","West Germany","194","0.0705552252788397","0.0614789901745167","0.0796314603831627"
"4","1993","(1c) basic vocational qualification","East Germany","99","0.0991255710965131","0.081169874509396","0.11708126768363"
"4","1993","(2b) intermediate general qualification","West Germany","14","","",""
"4","1993","(2b) intermediate general qualification","East Germany","6","","",""
"4","1993","(2a) intermediate vocational","West Germany","109","0.0983557948164914","0.0823573916369356","0.114354197996047"
"4","1993","(2a) intermediate vocational","East Germany","56","0.044235993625349","0.0326647264977813","0.0558072607529167"
"4","1993","(2c_gen) general maturity certificate","West Germany","31","0.0904568296073267","0.0602770757553506","0.120636583459303"
"4","1993","(2c_gen) general maturity certificate","East Germany","4","","",""
"4","1993","(2c_voc) vocational maturity certificate","West Germany","38","0.0880840382203687","0.0613271580904052","0.114840918350332"
"4","1993","(2c_voc) vocational maturity certificate","East Germany","1","","",""
"4","1993","(3a) lower tertiary education","West Germany","25","","",""
"4","1993","(3a) lower tertiary education","East Germany","42","0.0791226577241684","0.0569824666795261","0.101262848768811"
"4","1993","(3b) higher tertiary education","West Germany","54","0.125864942553223","0.0962222798134559","0.155507605292989"
"4","1993","(3b) higher tertiary education","East Germany","19","","",""
"5","1993","(0) in school","West Germany","","","",""
"5","1993","(0) in school","East Germany","","","",""
"5","1993","(1a) inadequately completed","West Germany","","","",""
"5","1993","(1a) inadequately completed","East Germany","","","",""
"5","1993","(1b) general elementary school","West Germany","9","","",""
"5","1993","(1b) general elementary school","East Germany","3","","",""
"5","1993","(1c) basic vocational qualification","West Germany","12","","",""
"5","1993","(1c) basic vocational qualification","East Germany","12","","",""
"5","1993","(2b) intermediate general qualification","West Germany","","","",""
"5","1993","(2b) intermediate general qualification","East Germany","","","",""
"5","1993","(2a) intermediate vocational","West Germany","8","","",""
"5","1993","(2a) intermediate vocational","East Germany","6","","",""
"5","1993","(2c_gen) general maturity certificate","West Germany","","","",""
"5","1993","(2c_gen) general maturity certificate","East Germany","","","",""
"5","1993","(2c_voc) vocational maturity certificate","West Germany","2","","",""
"5","1993","(2c_voc) vocational maturity certificate","East Germany","1","","",""
"5","1993","(3a) lower tertiary education","West Germany","","","",""
"5","1993","(3a) lower tertiary education","East Germany","","","",""
"5","1993","(3b) higher tertiary education","West Germany","6","","",""
"5","1993","(3b) higher tertiary education","East Germany","","","",""
"1","1994","(0) in school","West Germany","6","","",""
"1","1994","(0) in school","East Germany","","","",""
"1","1994","(1a) inadequately completed","West Germany","58","0.0944787106326299","0.0705297267583425","0.118427694506917"
"1","1994","(1a) inadequately completed","East Germany","4","","",""
"1","1994","(1b) general elementary school","West Germany","99","0.0273106980564705","0.0197155255091837","0.0349058706037572"
"1","1994","(1b) general elementary school","East Germany","2","","",""
"1","1994","(1c) basic vocational qualification","West Germany","88","0.0183208567023763","0.0134936775950287","0.0231480358097239"
"1","1994","(1c) basic vocational qualification","East Germany","14","","",""
"1","1994","(2b) intermediate general qualification","West Germany","14","","",""
"1","1994","(2b) intermediate general qualification","East Germany","2","","",""
"1","1994","(2a) intermediate vocational","West Germany","41","0.0219692469162335","0.0141383879656306","0.0298001058668364"
"1","1994","(2a) intermediate vocational","East Germany","68","0.0563191277276961","0.0433026013251702","0.069335654130222"
"1","1994","(2c_gen) general maturity certificate","West Germany","19","","",""
"1","1994","(2c_gen) general maturity certificate","East Germany","2","","",""
"1","1994","(2c_voc) vocational maturity certificate","West Germany","12","","",""
"1","1994","(2c_voc) vocational maturity certificate","East Germany","5","","",""
"1","1994","(3a) lower tertiary education","West Germany","5","","",""
"1","1994","(3a) lower tertiary education","East Germany","17","","",""
"1","1994","(3b) higher tertiary education","West Germany","11","","",""
"1","1994","(3b) higher tertiary education","East Germany","25","","",""
"2","1994","(0) in school","West Germany","27","","",""
"2","1994","(0) in school","East Germany","14","","",""
"2","1994","(1a) inadequately completed","West Germany","131","0.227957519193236","0.19360818369862","0.262306854687852"
"2","1994","(1a) inadequately completed","East Germany","12","","",""
"2","1994","(1b) general elementary school","West Germany","274","0.120663886282894","0.105484637331646","0.135843135234143"
"2","1994","(1b) general elementary school","East Germany","19","","",""
"2","1994","(1c) basic vocational qualification","West Germany","415","0.1243382210051","0.112461234478113","0.136215207532087"
"2","1994","(1c) basic vocational qualification","East Germany","122","0.0980682291355215","0.0798701554214969","0.116266302849546"
"2","1994","(2b) intermediate general qualification","West Germany","55","0.15698050748561","0.115951945819979","0.19800906915124"
"2","1994","(2b) intermediate general qualification","East Germany","35","0.220479441707483","0.156040653350612","0.284918230064354"
"2","1994","(2a) intermediate vocational","West Germany","245","0.165971567798561","0.146095391631782","0.18584774396534"
"2","1994","(2a) intermediate vocational","East Germany","336","0.294885383440844","0.269139307288065","0.320631459593624"
"2","1994","(2c_gen) general maturity certificate","West Germany","70","0.216168306952657","0.171823628057329","0.260512985847986"
"2","1994","(2c_gen) general maturity certificate","East Germany","17","","",""
"2","1994","(2c_voc) vocational maturity certificate","West Germany","94","0.201141037321815","0.163384727459839","0.238897347183791"
"2","1994","(2c_voc) vocational maturity certificate","East Germany","24","","",""
"2","1994","(3a) lower tertiary education","West Germany","57","0.165506593560285","0.122807298869555","0.208205888251015"
"2","1994","(3a) lower tertiary education","East Germany","116","0.19466449969704","0.16154424105043","0.227784758343649"
"2","1994","(3b) higher tertiary education","West Germany","120","0.232357080888793","0.195114291884721","0.269599869892864"
"2","1994","(3b) higher tertiary education","East Germany","69","0.210551229149682","0.164261906483654","0.25684055181571"
"3","1994","(0) in school","West Germany","104","0.73084523037631","0.660103876703887","0.801586584048734"
"3","1994","(0) in school","East Germany","29","","",""
"3","1994","(1a) inadequately completed","West Germany","374","0.647441710470055","0.608322815112076","0.686560605828034"
"3","1994","(1a) inadequately completed","East Germany","36","0.654792708191207","0.526795041212693","0.78279037516972"
"3","1994","(1b) general elementary school","West Germany","1289","0.778769378053257","0.759426939411501","0.798111816695013"
"3","1994","(1b) general elementary school","East Germany","198","0.818345691721663","0.770165137779186","0.86652624566414"
"3","1994","(1c) basic vocational qualification","West Germany","2245","0.768456242872675","0.753273093951156","0.783639391794195"
"3","1994","(1c) basic vocational qualification","East Germany","779","0.77342417911075","0.747809432490318","0.799038925731181"
"3","1994","(2b) intermediate general qualification","West Germany","214","0.761630357250158","0.713574955174828","0.809685759325488"
"3","1994","(2b) intermediate general qualification","East Germany","114","0.708500131425374","0.637862085285687","0.779138177565061"
"3","1994","(2a) intermediate vocational","West Germany","932","0.692149853819302","0.667489726818279","0.716809980820325"
"3","1994","(2a) intermediate vocational","East Germany","733","0.595285318313928","0.567571801991609","0.622998834636247"
"3","1994","(2c_gen) general maturity certificate","West Germany","217","0.649233900409599","0.597824386756455","0.700643414062743"
"3","1994","(2c_gen) general maturity certificate","East Germany","37","0.65950243882176","0.538585459052583","0.780419418590937"
"3","1994","(2c_voc) vocational maturity certificate","West Germany","293","0.68844214590194","0.644819980551412","0.732064311252468"
"3","1994","(2c_voc) vocational maturity certificate","East Germany","46","0.609866098268574","0.502304155695096","0.717428040842052"
"3","1994","(3a) lower tertiary education","West Germany","198","0.689741292037674","0.636590872193657","0.742891711881691"
"3","1994","(3a) lower tertiary education","East Germany","370","0.692916567124188","0.654330493838142","0.731502640410234"
"3","1994","(3b) higher tertiary education","West Germany","308","0.608742283659309","0.565706193465101","0.651778373853517"
"3","1994","(3b) higher tertiary education","East Germany","184","0.637004226950577","0.582408091821078","0.691600362080075"
"4","1994","(0) in school","West Germany","13","","",""
"4","1994","(0) in school","East Germany","3","","",""
"4","1994","(1a) inadequately completed","West Germany","10","","",""
"4","1994","(1a) inadequately completed","East Germany","1","","",""
"4","1994","(1b) general elementary school","West Germany","97","0.066909889817044","0.0552661866589194","0.0785535929751686"
"4","1994","(1b) general elementary school","East Germany","21","","",""
"4","1994","(1c) basic vocational qualification","West Germany","206","0.0843438121578072","0.0743408512252049","0.0943467730904095"
"4","1994","(1c) basic vocational qualification","East Germany","94","0.102854197230238","0.084266870421961","0.121441524038516"
"4","1994","(2b) intermediate general qualification","West Germany","19","","",""
"4","1994","(2b) intermediate general qualification","East Germany","8","","",""
"4","1994","(2a) intermediate vocational","West Germany","117","0.110922292728095","0.0941456583286247","0.127698927127566"
"4","1994","(2a) intermediate vocational","East Germany","60","0.0487932687733307","0.0366293928430055","0.060957144703656"
"4","1994","(2c_gen) general maturity certificate","West Germany","24","","",""
"4","1994","(2c_gen) general maturity certificate","East Germany","3","","",""
"4","1994","(2c_voc) vocational maturity certificate","West Germany","29","","",""
"4","1994","(2c_voc) vocational maturity certificate","East Germany","4","","",""
"4","1994","(3a) lower tertiary education","West Germany","29","","",""
"4","1994","(3a) lower tertiary education","East Germany","43","0.0802214172090899","0.0574993034308078","0.102943530987372"
"4","1994","(3b) higher tertiary education","West Germany","52","0.131489444199949","0.101689351711253","0.161289536688645"
"4","1994","(3b) higher tertiary education","East Germany","19","","",""
"5","1994","(0) in school","West Germany","1","","",""
"5","1994","(0) in school","East Germany","","","",""
"5","1994","(1a) inadequately completed","West Germany","","","",""
"5","1994","(1a) inadequately completed","East Germany","","","",""
"5","1994","(1b) general elementary school","West Germany","10","","",""
"5","1994","(1b) general elementary school","East Germany","6","","",""
"5","1994","(1c) basic vocational qualification","West Germany","11","","",""
"5","1994","(1c) basic vocational qualification","East Germany","17","","",""
"5","1994","(2b) intermediate general qualification","West Germany","","","",""
"5","1994","(2b) intermediate general qualification","East Germany","","","",""
"5","1994","(2a) intermediate vocational","West Germany","11","","",""
"5","1994","(2a) intermediate vocational","East Germany","8","","",""
"5","1994","(2c_gen) general maturity certificate","West Germany","1","","",""
"5","1994","(2c_gen) general maturity certificate","East Germany","","","",""
"5","1994","(2c_voc) vocational maturity certificate","West Germany","5","","",""
"5","1994","(2c_voc) vocational maturity certificate","East Germany","","","",""
"5","1994","(3a) lower tertiary education","West Germany","2","","",""
"5","1994","(3a) lower tertiary education","East Germany","3","","",""
"5","1994","(3b) higher tertiary education","West Germany","3","","",""
"5","1994","(3b) higher tertiary education","East Germany","1","","",""
"1","1995","(0) in school","West Germany","5","","",""
"1","1995","(0) in school","East Germany","3","","",""
"1","1995","(1a) inadequately completed","West Germany","32","0.0476397531232731","0.0299980927072021","0.0652814135393441"
"1","1995","(1a) inadequately completed","East Germany","2","","",""
"1","1995","(1b) general elementary school","West Germany","98","0.0272805133694374","0.0197571625792184","0.0348038641596564"
"1","1995","(1b) general elementary school","East Germany","3","","",""
"1","1995","(1c) basic vocational qualification","West Germany","86","0.0177383232776501","0.013062959791594","0.0224136867637062"
"1","1995","(1c) basic vocational qualification","East Germany","17","","",""
"1","1995","(2b) intermediate general qualification","West Germany","11","","",""
"1","1995","(2b) intermediate general qualification","East Germany","3","","",""
"1","1995","(2a) intermediate vocational","West Germany","44","0.0246442396619588","0.0166198362528078","0.0326686430711099"
"1","1995","(2a) intermediate vocational","East Germany","56","0.0449057988258429","0.0331144569012593","0.0566971407504266"
"1","1995","(2c_gen) general maturity certificate","West Germany","16","","",""
"1","1995","(2c_gen) general maturity certificate","East Germany","3","","",""
"1","1995","(2c_voc) vocational maturity certificate","West Germany","18","","",""
"1","1995","(2c_voc) vocational maturity certificate","East Germany","3","","",""
"1","1995","(3a) lower tertiary education","West Germany","4","","",""
"1","1995","(3a) lower tertiary education","East Germany","18","","",""
"1","1995","(3b) higher tertiary education","West Germany","30","0.0480238399300419","0.0307854846065914","0.0652621952534924"
"1","1995","(3b) higher tertiary education","East Germany","12","","",""
"2","1995","(0) in school","West Germany","43","0.221442881990488","0.16111910866917","0.281766655311805"
"2","1995","(0) in school","East Germany","19","","",""
"2","1995","(1a) inadequately completed","West Germany","141","0.265796264316544","0.22920842114699","0.302384107486098"
"2","1995","(1a) inadequately completed","East Germany","8","","",""
"2","1995","(1b) general elementary school","West Germany","284","0.115768921598131","0.100992471342684","0.130545371853577"
"2","1995","(1b) general elementary school","East Germany","20","","",""
"2","1995","(1c) basic vocational qualification","West Germany","435","0.125526236447723","0.113791154036691","0.137261318858754"
"2","1995","(1c) basic vocational qualification","East Germany","91","0.079977614924079","0.0630719067997373","0.0968833230484206"
"2","1995","(2b) intermediate general qualification","West Germany","55","0.174082751086439","0.132537705421033","0.215627796751845"
"2","1995","(2b) intermediate general qualification","East Germany","31","0.239111279033566","0.170623109153391","0.307599448913742"
"2","1995","(2a) intermediate vocational","West Germany","257","0.157092119291685","0.138258197102499","0.175926041480871"
"2","1995","(2a) intermediate vocational","East Germany","305","0.287412994557304","0.261646160243689","0.313179828870919"
"2","1995","(2c_gen) general maturity certificate","West Germany","77","0.174968398038575","0.137308875277699","0.21262792079945"
"2","1995","(2c_gen) general maturity certificate","East Germany","12","","",""
"2","1995","(2c_voc) vocational maturity certificate","West Germany","126","0.228776511819321","0.192777292105417","0.264775731533226"
"2","1995","(2c_voc) vocational maturity certificate","East Germany","22","","",""
"2","1995","(3a) lower tertiary education","West Germany","70","0.197411599356136","0.153524455050874","0.241298743661398"
"2","1995","(3a) lower tertiary education","East Germany","114","0.205248302722029","0.171214930961542","0.239281674482515"
"2","1995","(3b) higher tertiary education","West Germany","127","0.192105155158075","0.160343635115694","0.223866675200456"
"2","1995","(3b) higher tertiary education","East Germany","79","0.24102155905579","0.192214824869224","0.289828293242355"
"3","1995","(0) in school","West Germany","120","0.662088713710708","0.593370503731138","0.730806923690279"
"3","1995","(0) in school","East Germany","48","0.673119303267432","0.566959985375836","0.779278621159027"
"3","1995","(1a) inadequately completed","West Germany","373","0.638511394657089","0.598720316234503","0.678302473079675"
"3","1995","(1a) inadequately completed","East Germany","27","","",""
"3","1995","(1b) general elementary school","West Germany","1297","0.761575636441847","0.741895728087892","0.781255544795801"
"3","1995","(1b) general elementary school","East Germany","197","0.844277118006409","0.798114264772664","0.890439971240155"
"3","1995","(1c) basic vocational qualification","West Germany","2317","0.761898871867631","0.746812844554893","0.776984899180369"
"3","1995","(1c) basic vocational qualification","East Germany","772","0.790668049509784","0.765312980318336","0.816023118701231"
"3","1995","(2b) intermediate general qualification","West Germany","230","0.727839681718766","0.679075227404044","0.776604136033488"
"3","1995","(2b) intermediate general qualification","East Germany","101","0.654521288057679","0.578168044526406","0.730874531588951"
"3","1995","(2a) intermediate vocational","West Germany","994","0.696755821138108","0.672964965887483","0.720546676388732"
"3","1995","(2a) intermediate vocational","East Germany","759","0.612902071807295","0.585169197456047","0.640634946158543"
"3","1995","(2c_gen) general maturity certificate","West Germany","273","0.719546121865846","0.675019499158481","0.764072744573211"
"3","1995","(2c_gen) general maturity certificate","East Germany","55","0.767972348051857","0.672437872608607","0.863506823495108"
"3","1995","(2c_voc) vocational maturity certificate","West Germany","333","0.652557498564488","0.611749235476283","0.693365761652693"
"3","1995","(2c_voc) vocational maturity certificate","East Germany","45","0.572716754330673","0.462935379392128","0.682498129269218"
"3","1995","(3a) lower tertiary education","West Germany","202","0.657027027032435","0.604687943220164","0.709366110844706"
"3","1995","(3a) lower tertiary education","East Germany","354","0.663931884497167","0.624128053224384","0.70373571576995"
"3","1995","(3b) higher tertiary education","West Germany","365","0.621659049626679","0.582559463904571","0.660758635348786"
"3","1995","(3b) higher tertiary education","East Germany","177","0.62812425409263","0.572972568303137","0.683275939882123"
"4","1995","(0) in school","West Germany","12","","",""
"4","1995","(0) in school","East Germany","5","","",""
"4","1995","(1a) inadequately completed","West Germany","14","","",""
"4","1995","(1a) inadequately completed","East Germany","2","","",""
"4","1995","(1b) general elementary school","West Germany","111","0.0869981723200354","0.0739820349763031","0.100014309663768"
"4","1995","(1b) general elementary school","East Germany","17","","",""
"4","1995","(1c) basic vocational qualification","West Germany","208","0.0891530304562633","0.0790596588763115","0.099246402036215"
"4","1995","(1c) basic vocational qualification","East Germany","98","0.104409399061391","0.0853515226246434","0.123467275498138"
"4","1995","(2b) intermediate general qualification","West Germany","24","","",""
"4","1995","(2b) intermediate general qualification","East Germany","14","","",""
"4","1995","(2a) intermediate vocational","West Germany","130","0.110181859183357","0.093975733926019","0.126387984440694"
"4","1995","(2a) intermediate vocational","East Germany","60","0.0510594518383697","0.038526698505501","0.0635922051712385"
"4","1995","(2c_gen) general maturity certificate","West Germany","23","","",""
"4","1995","(2c_gen) general maturity certificate","East Germany","5","","",""
"4","1995","(2c_voc) vocational maturity certificate","West Germany","42","0.0761478859381618","0.0534164222819556","0.098879349594368"
"4","1995","(2c_voc) vocational maturity certificate","East Germany","8","","",""
"4","1995","(3a) lower tertiary education","West Germany","39","0.128462252787849","0.0915699794752838","0.165354526100413"
"4","1995","(3a) lower tertiary education","East Germany","51","0.0968307754678429","0.0719111948732005","0.121750356062485"
"4","1995","(3b) higher tertiary education","West Germany","62","0.119408069070734","0.0932648814845153","0.145551256656952"
"4","1995","(3b) higher tertiary education","East Germany","26","","",""
"5","1995","(0) in school","West Germany","2","","",""
"5","1995","(0) in school","East Germany","","","",""
"5","1995","(1a) inadequately completed","West Germany","","","",""
"5","1995","(1a) inadequately completed","East Germany","","","",""
"5","1995","(1b) general elementary school","West Germany","11","","",""
"5","1995","(1b) general elementary school","East Germany","","","",""
"5","1995","(1c) basic vocational qualification","West Germany","16","","",""
"5","1995","(1c) basic vocational qualification","East Germany","11","","",""
"5","1995","(2b) intermediate general qualification","West Germany","","","",""
"5","1995","(2b) intermediate general qualification","East Germany","","","",""
"5","1995","(2a) intermediate vocational","West Germany","9","","",""
"5","1995","(2a) intermediate vocational","East Germany","5","","",""
"5","1995","(2c_gen) general maturity certificate","West Germany","2","","",""
"5","1995","(2c_gen) general maturity certificate","East Germany","","","",""
"5","1995","(2c_voc) vocational maturity certificate","West Germany","4","","",""
"5","1995","(2c_voc) vocational maturity certificate","East Germany","","","",""
"5","1995","(3a) lower tertiary education","West Germany","1","","",""
"5","1995","(3a) lower tertiary education","East Germany","4","","",""
"5","1995","(3b) higher tertiary education","West Germany","7","","",""
"5","1995","(3b) higher tertiary education","East Germany","1","","",""
"1","1996","(0) in school","West Germany","4","","",""
"1","1996","(0) in school","East Germany","4","","",""
"1","1996","(1a) inadequately completed","West Germany","42","0.061472683449122","0.0408871658537919","0.0820582010444521"
"1","1996","(1a) inadequately completed","East Germany","1","","",""
"1","1996","(1b) general elementary school","West Germany","86","0.0250171825551009","0.0176148649397526","0.0324195001704492"
"1","1996","(1b) general elementary school","East Germany","3","","",""
"1","1996","(1c) basic vocational qualification","West Germany","55","0.0122763451264498","0.00834836929860914","0.0162043209542906"
"1","1996","(1c) basic vocational qualification","East Germany","16","","",""
"1","1996","(2b) intermediate general qualification","West Germany","9","","",""
"1","1996","(2b) intermediate general qualification","East Germany","3","","",""
"1","1996","(2a) intermediate vocational","West Germany","44","0.0173055023458699","0.0105909778008726","0.0240200268908672"
"1","1996","(2a) intermediate vocational","East Germany","51","0.0505309063203632","0.0380439005357992","0.0630179121049272"
