"hlf0071_h","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Just right","1994","(Married) couple without C. ","Female","1248","0.744716452684715","0.723791862777495","0.765641042591935"
"Just right","1994","Single parent ","Male","133","0.782370264933886","0.720523737394719","0.844216792473053"
"Just right","1994","Single parent ","Female","273","0.697642791091095","0.652060882401518","0.743224699780672"
"Just right","1994","Couple + C. LE 16 ","Male","887","0.61450024103445","0.58961107887067","0.63938940319823"
"Just right","1994","Couple + C. LE 16 ","Female","916","0.616848128520143","0.592294809512878","0.641401447527408"
"Just right","1994","Couple + C. GT 16 ","Male","1021","0.779445475610294","0.75721259592475","0.801678355295838"
"Just right","1994","Couple + C. GT 16 ","Female","806","0.767288798617205","0.742052345729473","0.792525251504936"
"Just right","1994","Couple + C. LE and GT 16","Male","374","0.678335222665458","0.640802199551341","0.715868245779575"
"Just right","1994","Couple + C. LE and GT 16","Female","376","0.686523523607446","0.648439673002149","0.724607374212744"
"A little too big","1994","1-pers.-HH","Male","46","0.0726638210611301","0.0499786626581232","0.0953489794641369"
"A little too big","1994","1-pers.-HH","Female","107","0.117494922923718","0.0961589613188451","0.138830884528591"
"A little too big","1994","(Married) couple without C. ","Male","164","0.110682747845226","0.0955628567386454","0.125802638951807"
"A little too big","1994","(Married) couple without C. ","Female","163","0.115117640107296","0.0998009905574306","0.130434289657161"
"A little too big","1994","Single parent ","Male","10","","",""
"A little too big","1994","Single parent ","Female","24","","",""
"A little too big","1994","Couple + C. LE 16 ","Male","49","0.049123721987845","0.0380716213198431","0.0601758226558469"
"A little too big","1994","Couple + C. LE 16 ","Female","51","0.0487243665572686","0.0378510534964792","0.059597679618058"
"A little too big","1994","Couple + C. GT 16 ","Male","98","0.0853434255968026","0.0703618004090804","0.100325050784525"
"A little too big","1994","Couple + C. GT 16 ","Female","76","0.0843525959638817","0.0677546785282406","0.100950513399523"
"A little too big","1994","Couple + C. LE and GT 16","Male","18","","",""
"A little too big","1994","Couple + C. LE and GT 16","Female","21","","",""
"Much too big","1994","1-pers.-HH","Male","6","","",""
"Much too big","1994","1-pers.-HH","Female","14","","",""
"Much too big","1994","(Married) couple without C. ","Male","12","","",""
"Much too big","1994","(Married) couple without C. ","Female","13","","",""
"Much too big","1994","Single parent ","Male","2","","",""
"Much too big","1994","Single parent ","Female","4","","",""
"Much too big","1994","Couple + C. LE 16 ","Male","4","","",""
"Much too big","1994","Couple + C. LE 16 ","Female","4","","",""
"Much too big","1994","Couple + C. GT 16 ","Male","9","","",""
"Much too big","1994","Couple + C. GT 16 ","Female","6","","",""
"Much too big","1994","Couple + C. LE and GT 16","Male","1","","",""
"Much too big","1994","Couple + C. LE and GT 16","Female","2","","",""
"Much too small","1995","1-pers.-HH","Male","15","","",""
"Much too small","1995","1-pers.-HH","Female","12","","",""
"Much too small","1995","(Married) couple without C. ","Male","34","0.0110076342896497","0.00609099321232782","0.0159242753669716"
"Much too small","1995","(Married) couple without C. ","Female","34","0.0116564969838048","0.00662046639833053","0.0166925275692791"
"Much too small","1995","Single parent ","Male","4","","",""
"Much too small","1995","Single parent ","Female","15","","",""
"Much too small","1995","Couple + C. LE 16 ","Male","114","0.0655040037115185","0.0531430657591428","0.0778649416638941"
"Much too small","1995","Couple + C. LE 16 ","Female","118","0.066497490767777","0.054220124133953","0.078774857401601"
"Much too small","1995","Couple + C. GT 16 ","Male","23","","",""
"Much too small","1995","Couple + C. GT 16 ","Female","22","","",""
"Much too small","1995","Couple + C. LE and GT 16","Male","26","","",""
"Much too small","1995","Couple + C. LE and GT 16","Female","22","","",""
"A little too small","1995","1-pers.-HH","Male","101","0.200916339839052","0.166771584195647","0.235061095482457"
"A little too small","1995","1-pers.-HH","Female","86","0.0807601211730365","0.0630573887836954","0.0984628535623775"
"A little too small","1995","(Married) couple without C. ","Male","198","0.0998470887389543","0.0857200580712337","0.113974119406675"
"A little too small","1995","(Married) couple without C. ","Female","197","0.100591420629996","0.0864787450172258","0.114704096242766"
"A little too small","1995","Single parent ","Male","27","","",""
"A little too small","1995","Single parent ","Female","87","0.185972466909805","0.148628200143373","0.223316733676237"
"A little too small","1995","Couple + C. LE 16 ","Male","448","0.284938659887921","0.262387124316362","0.307490195459481"
"A little too small","1995","Couple + C. LE 16 ","Female","459","0.284260741363813","0.262033748340626","0.306487734387"
"A little too small","1995","Couple + C. GT 16 ","Male","143","0.0920481607311932","0.076598252195056","0.10749806926733"
"A little too small","1995","Couple + C. GT 16 ","Female","131","0.0957540761197237","0.0784979454989256","0.113010206740522"
"A little too small","1995","Couple + C. LE and GT 16","Male","167","0.252237341078179","0.218297535892779","0.286177146263578"
"A little too small","1995","Couple + C. LE and GT 16","Female","156","0.229221445739041","0.195588500451588","0.262854391026494"
"Just right","1995","1-pers.-HH","Male","366","0.700055038993263","0.661006289259595","0.73910378872693"
"Just right","1995","1-pers.-HH","Female","697","0.779464285395128","0.752526308821682","0.806402261968574"
"Just right","1995","(Married) couple without C. ","Male","1301","0.758383721050537","0.738212479209417","0.778554962891657"
"Just right","1995","(Married) couple without C. ","Female","1316","0.755042557786887","0.734864404808186","0.775220710765589"
"Just right","1995","Single parent ","Male","144","0.747020595684154","0.685369574014727","0.808671617353581"
"Just right","1995","Single parent ","Female","278","0.66112443584168","0.615694534356379","0.706554337326981"
"Just right","1995","Couple + C. LE 16 ","Male","920","0.601777482764211","0.577320118359346","0.626234847169075"
"Just right","1995","Couple + C. LE 16 ","Female","944","0.603996637630422","0.579896942499639","0.628096332761205"
"Just right","1995","Couple + C. GT 16 ","Male","1069","0.801850412634869","0.780547930316388","0.82315289495335"
"Just right","1995","Couple + C. GT 16 ","Female","861","0.787619738295548","0.763634895520394","0.811604581070702"
"Just right","1995","Couple + C. LE and GT 16","Male","416","0.678801829085855","0.642311246088823","0.715292412082887"
"Just right","1995","Couple + C. LE and GT 16","Female","403","0.704253153040899","0.667735998667979","0.740770307413818"
"A little too big","1995","1-pers.-HH","Male","39","0.05828593821867","0.0383212892516066","0.0782505871857333"
"A little too big","1995","1-pers.-HH","Female","106","0.120397685900634","0.0992540512267876","0.14154132057448"
"A little too big","1995","(Married) couple without C. ","Male","187","0.123221542174141","0.107732901847895","0.138710182500386"
"A little too big","1995","(Married) couple without C. ","Female","188","0.124794293038274","0.109288184900018","0.14030040117653"
"A little too big","1995","Single parent ","Male","12","","",""
"A little too big","1995","Single parent ","Female","33","0.0982655811190624","0.0696949324741246","0.126836229764"
"A little too big","1995","Couple + C. LE 16 ","Male","52","0.0423550927942661","0.0322931034842624","0.0524170821042698"
"A little too big","1995","Couple + C. LE 16 ","Female","56","0.0398128029481213","0.0301781919597785","0.049447413936464"
"A little too big","1995","Couple + C. GT 16 ","Male","102","0.0911189552380522","0.0757393624139702","0.106498548062134"
"A little too big","1995","Couple + C. GT 16 ","Female","96","0.100764851897205","0.0831120894582348","0.118417614336175"
"A little too big","1995","Couple + C. LE and GT 16","Male","20","","",""
"A little too big","1995","Couple + C. LE and GT 16","Female","19","","",""
"Much too big","1995","1-pers.-HH","Male","8","","",""
"Much too big","1995","1-pers.-HH","Female","9","","",""
"Much too big","1995","(Married) couple without C. ","Male","10","","",""
"Much too big","1995","(Married) couple without C. ","Female","10","","",""
"Much too big","1995","Single parent ","Male","4","","",""
"Much too big","1995","Single parent ","Female","4","","",""
"Much too big","1995","Couple + C. LE 16 ","Male","5","","",""
"Much too big","1995","Couple + C. LE 16 ","Female","5","","",""
"Much too big","1995","Couple + C. GT 16 ","Male","8","","",""
"Much too big","1995","Couple + C. GT 16 ","Female","7","","",""
"Much too big","1995","Couple + C. LE and GT 16","Male","","","",""
"Much too big","1995","Couple + C. LE and GT 16","Female","","","",""
"Much too small","1996","1-pers.-HH","Male","14","","",""
"Much too small","1996","1-pers.-HH","Female","15","","",""
"Much too small","1996","(Married) couple without C. ","Male","31","0.0118937856742891","0.00682620670538924","0.0169613646431891"
"Much too small","1996","(Married) couple without C. ","Female","30","0.0100378148057629","0.00541209249090856","0.0146635371206173"
"Much too small","1996","Single parent ","Male","7","","",""
"Much too small","1996","Single parent ","Female","18","","",""
"Much too small","1996","Couple + C. LE 16 ","Male","84","0.0477789934472462","0.0368566291945026","0.0587013576999898"
"Much too small","1996","Couple + C. LE 16 ","Female","86","0.0478352556930841","0.0370815356692568","0.0585889757169115"
"Much too small","1996","Couple + C. GT 16 ","Male","23","","",""
"Much too small","1996","Couple + C. GT 16 ","Female","20","","",""
"Much too small","1996","Couple + C. LE and GT 16","Male","30","0.0302355294349372","0.0170309748796368","0.0434400839902375"
"Much too small","1996","Couple + C. LE and GT 16","Female","27","","",""
"A little too small","1996","1-pers.-HH","Male","95","0.197581533692234","0.164152526910377","0.231010540474092"
"A little too small","1996","1-pers.-HH","Female","79","0.0719970572938998","0.0553215409559109","0.0886725736318887"
"A little too small","1996","(Married) couple without C. ","Male","201","0.0936942076770646","0.0800724733743277","0.107315941979802"
"A little too small","1996","(Married) couple without C. ","Female","203","0.0997700447570189","0.0858632360910871","0.113676853422951"
"A little too small","1996","Single parent ","Male","32","0.16887131525435","0.119366342110613","0.218376288398087"
"A little too small","1996","Single parent ","Female","73","0.16105805427622","0.125986982023364","0.196129126529076"
"A little too small","1996","Couple + C. LE 16 ","Male","418","0.279327491029234","0.256352513424429","0.30230246863404"
"A little too small","1996","Couple + C. LE 16 ","Female","428","0.281794609627339","0.259126291555104","0.304462927699574"
"A little too small","1996","Couple + C. GT 16 ","Male","164","0.114512085667659","0.0970058690847678","0.132018302250549"
"A little too small","1996","Couple + C. GT 16 ","Female","164","0.122606536580339","0.102981872136828","0.142231201023851"
"A little too small","1996","Couple + C. LE and GT 16","Male","162","0.245165420749475","0.211992223333584","0.278338618165365"
"A little too small","1996","Couple + C. LE and GT 16","Female","164","0.265926758735632","0.230574010326773","0.301279507144491"
"Just right","1996","1-pers.-HH","Male","375","0.660540802133934","0.62078564677629","0.700295957491578"
"Just right","1996","1-pers.-HH","Female","708","0.782731106017076","0.756126776770483","0.809335435263669"
"Just right","1996","(Married) couple without C. ","Male","1317","0.751926609461293","0.73173753202078","0.772115686901806"
"Just right","1996","(Married) couple without C. ","Female","1346","0.756652147877605","0.736740254444806","0.776564041310403"
"Just right","1996","Single parent ","Male","162","0.737900389752689","0.679787990262873","0.796012789242505"
"Just right","1996","Single parent ","Female","293","0.696312288333968","0.652438260657687","0.740186316010248"
"Just right","1996","Couple + C. LE 16 ","Male","904","0.61964099665664","0.594781278479032","0.644500714834247"
"Just right","1996","Couple + C. LE 16 ","Female","937","0.621645345439073","0.597208254181358","0.646082436696789"
"Just right","1996","Couple + C. GT 16 ","Male","974","0.767927911022235","0.744719414998287","0.791136407046183"
"Just right","1996","Couple + C. GT 16 ","Female","807","0.755153738135342","0.729425345352839","0.780882130917846"
"Just right","1996","Couple + C. LE and GT 16","Male","435","0.69867737565494","0.663295077096423","0.734059674213458"
"Just right","1996","Couple + C. LE and GT 16","Female","386","0.65852330726266","0.620579703673791","0.696466910851528"
"A little too big","1996","1-pers.-HH","Male","52","0.101730976888476","0.0763516757463653","0.127110278030587"
"A little too big","1996","1-pers.-HH","Female","110","0.123044937667414","0.101853140647442","0.144236734687385"
"A little too big","1996","(Married) couple without C. ","Male","195","0.134208228192167","0.11827385610922","0.150142600275114"
"A little too big","1996","(Married) couple without C. ","Female","190","0.12496602578971","0.109621301027863","0.140310750551558"
"A little too big","1996","Single parent ","Male","19","","",""
"A little too big","1996","Single parent ","Female","38","0.107023519723345","0.0775283098628563","0.136518729583833"
"A little too big","1996","Couple + C. LE 16 ","Male","55","0.0504108032427621","0.0392071677690583","0.0616144387164658"
"A little too big","1996","Couple + C. LE 16 ","Female","58","0.0462447811823729","0.0356625205143779","0.056827041850368"
"A little too big","1996","Couple + C. GT 16 ","Male","106","0.104251275066717","0.0874512819895651","0.121051268143869"
"A little too big","1996","Couple + C. GT 16 ","Female","80","0.109938999091078","0.0912220954044756","0.12865590277768"
"A little too big","1996","Couple + C. LE and GT 16","Male","16","","",""
"A little too big","1996","Couple + C. LE and GT 16","Female","20","","",""
"Much too big","1996","1-pers.-HH","Male","9","","",""
"Much too big","1996","1-pers.-HH","Female","11","","",""
"Much too big","1996","(Married) couple without C. ","Male","14","","",""
"Much too big","1996","(Married) couple without C. ","Female","15","","",""
"Much too big","1996","Single parent ","Male","","","",""
"Much too big","1996","Single parent ","Female","","","",""
"Much too big","1996","Couple + C. LE 16 ","Male","4","","",""
"Much too big","1996","Couple + C. LE 16 ","Female","4","","",""
"Much too big","1996","Couple + C. GT 16 ","Male","4","","",""
"Much too big","1996","Couple + C. GT 16 ","Female","2","","",""
"Much too big","1996","Couple + C. LE and GT 16","Male","3","","",""
"Much too big","1996","Couple + C. LE and GT 16","Female","3","","",""
"Much too small","1997","1-pers.-HH","Male","16","","",""
"Much too small","1997","1-pers.-HH","Female","14","","",""
"Much too small","1997","(Married) couple without C. ","Male","18","","",""
"Much too small","1997","(Married) couple without C. ","Female","17","","",""
"Much too small","1997","Single parent ","Male","10","","",""
"Much too small","1997","Single parent ","Female","24","","",""
"Much too small","1997","Couple + C. LE 16 ","Male","62","0.0368425496376722","0.0269467257834606","0.0467383734918839"
"Much too small","1997","Couple + C. LE 16 ","Female","64","0.0382795357155956","0.0283832493475004","0.0481758220836908"
"Much too small","1997","Couple + C. GT 16 ","Male","16","","",""
"Much too small","1997","Couple + C. GT 16 ","Female","14","","",""
"Much too small","1997","Couple + C. LE and GT 16","Male","32","0.0400324667430726","0.0246017288418404","0.0554632046443048"
"Much too small","1997","Couple + C. LE and GT 16","Female","36","0.0418194530624754","0.0256671321604745","0.0579717739644763"
"A little too small","1997","1-pers.-HH","Male","101","0.206226778866852","0.171878479656591","0.240575078077114"
"A little too small","1997","1-pers.-HH","Female","98","0.096394465372405","0.0772611388181173","0.115527791926693"
"A little too small","1997","(Married) couple without C. ","Male","202","0.101692590059433","0.0876987716571845","0.115686408461681"
"A little too small","1997","(Married) couple without C. ","Female","206","0.109291558460292","0.094885943874422","0.123697173046162"
"A little too small","1997","Single parent ","Male","26","","",""
"A little too small","1997","Single parent ","Female","59","0.148164034128981","0.113901265884222","0.182426802373739"
"A little too small","1997","Couple + C. LE 16 ","Male","377","0.282218233077888","0.258574436253114","0.305862029902662"
"A little too small","1997","Couple + C. LE 16 ","Female","394","0.290539315121991","0.267122322692717","0.313956307551265"
"A little too small","1997","Couple + C. GT 16 ","Male","190","0.127966991919134","0.109673821982856","0.146260161855411"
"A little too small","1997","Couple + C. GT 16 ","Female","180","0.13710733532697","0.116449632720754","0.157765037933187"
"A little too small","1997","Couple + C. LE and GT 16","Male","134","0.19649488915712","0.16521809747977","0.22777168083447"
"A little too small","1997","Couple + C. LE and GT 16","Female","121","0.170680264683387","0.140322154055908","0.201038375310866"
"Just right","1997","1-pers.-HH","Male","349","0.63748448493336","0.596672981350662","0.678295988516057"
"Just right","1997","1-pers.-HH","Female","688","0.751376425161373","0.723355986568073","0.779396863754673"
"Just right","1997","(Married) couple without C. ","Male","1375","0.75964282330232","0.739858902948269","0.779426743656371"
"Just right","1997","(Married) couple without C. ","Female","1380","0.747910335447059","0.727862246277989","0.767958424616129"
"Just right","1997","Single parent ","Male","173","0.778847701254217","0.724376411348404","0.833318991160029"
"Just right","1997","Single parent ","Female","302","0.719187344346522","0.675845995632812","0.762528693060232"
"Just right","1997","Couple + C. LE 16 ","Male","900","0.632065782028419","0.606732310723757","0.657399253333081"
"Just right","1997","Couple + C. LE 16 ","Female","925","0.62104330643666","0.596021409650959","0.646065203222361"
"Just right","1997","Couple + C. GT 16 ","Male","978","0.775908741074622","0.753074251581061","0.798743230568184"
"Just right","1997","Couple + C. GT 16 ","Female","802","0.776952534937867","0.751950855814892","0.801954214060843"
"Just right","1997","Couple + C. LE and GT 16","Male","430","0.707589174057361","0.671784513576948","0.743393834537775"
"Just right","1997","Couple + C. LE and GT 16","Female","412","0.721442840944324","0.685270200497937","0.757615481390712"
"A little too big","1997","1-pers.-HH","Male","59","0.115035836975244","0.0879486499165771","0.14212302403391"
"A little too big","1997","1-pers.-HH","Female","101","0.129155578178207","0.107413459385525","0.15089769697089"
"A little too big","1997","(Married) couple without C. ","Male","183","0.122245787980873","0.107079388132396","0.13741218782935"
"A little too big","1997","(Married) couple without C. ","Female","185","0.125501586970389","0.110205694590331","0.140797479350446"
"A little too big","1997","Single parent ","Male","14","","",""
"A little too big","1997","Single parent ","Female","28","","",""
"A little too big","1997","Couple + C. LE 16 ","Male","53","0.0488734352560209","0.0375472395318911","0.0601996309801507"
"A little too big","1997","Couple + C. LE 16 ","Female","61","0.0501378427257533","0.0388820105522984","0.0613936748992083"
"A little too big","1997","Couple + C. GT 16 ","Male","95","0.0903708389011124","0.0746701079935087","0.106071569808716"
"A little too big","1997","Couple + C. GT 16 ","Female","69","0.0789900179471949","0.0627908927485577","0.0951891431458321"
"A little too big","1997","Couple + C. LE and GT 16","Male","21","","",""
"A little too big","1997","Couple + C. LE and GT 16","Female","18","","",""
"Much too big","1997","1-pers.-HH","Male","8","","",""
"Much too big","1997","1-pers.-HH","Female","13","","",""
"Much too big","1997","(Married) couple without C. ","Male","14","","",""
"Much too big","1997","(Married) couple without C. ","Female","14","","",""
"Much too big","1997","Single parent ","Male","","","",""
"Much too big","1997","Single parent ","Female","","","",""
"Much too big","1997","Couple + C. LE 16 ","Male","","","",""
"Much too big","1997","Couple + C. LE 16 ","Female","","","",""
"Much too big","1997","Couple + C. GT 16 ","Male","2","","",""
"Much too big","1997","Couple + C. GT 16 ","Female","","","",""
"Much too big","1997","Couple + C. LE and GT 16","Male","3","","",""
"Much too big","1997","Couple + C. LE and GT 16","Female","3","","",""
"Much too small","1998","1-pers.-HH","Male","26","","",""
"Much too small","1998","1-pers.-HH","Female","19","","",""
"Much too small","1998","(Married) couple without C. ","Male","24","","",""
"Much too small","1998","(Married) couple without C. ","Female","27","","",""
"Much too small","1998","Single parent ","Male","7","","",""
"Much too small","1998","Single parent ","Female","18","","",""
"Much too small","1998","Couple + C. LE 16 ","Male","74","0.0492760892624934","0.0383154089933473","0.0602367695316394"
"Much too small","1998","Couple + C. LE 16 ","Female","76","0.0489809738767019","0.038225953318897","0.0597359944345068"
"Much too small","1998","Couple + C. GT 16 ","Male","12","","",""
"Much too small","1998","Couple + C. GT 16 ","Female","16","","",""
"Much too small","1998","Couple + C. LE and GT 16","Male","32","0.0378931518735212","0.0229834199649534","0.0528028837820891"
"Much too small","1998","Couple + C. LE and GT 16","Female","24","","",""
"A little too small","1998","1-pers.-HH","Male","118","0.180379438824849","0.150888307134717","0.209870570514981"
"A little too small","1998","1-pers.-HH","Female","103","0.0876005090644122","0.0706925268445755","0.104508491284249"
"A little too small","1998","(Married) couple without C. ","Male","211","0.0931738345153848","0.0805694131391876","0.105778255891582"
"A little too small","1998","(Married) couple without C. ","Female","212","0.094816761888712","0.0821963441708294","0.107437179606595"
"A little too small","1998","Single parent ","Male","36","0.183729674626781","0.134632579467683","0.232826769785878"
"A little too small","1998","Single parent ","Female","99","0.214244802016569","0.176790957209537","0.2516986468236"
"A little too small","1998","Couple + C. LE 16 ","Male","369","0.25338758638632","0.231361747662419","0.27541342511022"
"A little too small","1998","Couple + C. LE 16 ","Female","377","0.253170683827931","0.231502609322085","0.274838758333777"
"A little too small","1998","Couple + C. GT 16 ","Male","192","0.120719056408523","0.10353589782326","0.137902214993785"
"A little too small","1998","Couple + C. GT 16 ","Female","159","0.116778235008734","0.0981190446706659","0.135437425346802"
"A little too small","1998","Couple + C. LE and GT 16","Male","139","0.194122546869648","0.163237354606676","0.225007739132619"
"A little too small","1998","Couple + C. LE and GT 16","Female","145","0.20982402784038","0.177161450959581","0.24248660472118"
"Just right","1998","1-pers.-HH","Male","423","0.645661181464137","0.608974941283584","0.682347421644691"
"Just right","1998","1-pers.-HH","Female","803","0.744717129938292","0.718640440243603","0.77079381963298"
"Just right","1998","(Married) couple without C. ","Male","1553","0.752986865271197","0.734285744641599","0.771687985900794"
"Just right","1998","(Married) couple without C. ","Female","1574","0.74836468523351","0.729670551029765","0.767058819437256"
"Just right","1998","Single parent ","Male","165","0.657166401130241","0.596989682148002","0.717343120112479"
"Just right","1998","Single parent ","Female","304","0.658439100240906","0.615148908521415","0.701729291960396"
"Just right","1998","Couple + C. LE 16 ","Male","979","0.643640810581405","0.619388230231636","0.667893390931174"
"Just right","1998","Couple + C. LE 16 ","Female","1012","0.642409021962621","0.618525298917498","0.666292745007744"
"Just right","1998","Couple + C. GT 16 ","Male","1063","0.781467159206875","0.759671752710503","0.803262565703247"
"Just right","1998","Couple + C. GT 16 ","Female","876","0.783094678889482","0.75914943859674","0.807039919182223"
"Just right","1998","Couple + C. LE and GT 16","Male","431","0.722723679597942","0.687767790766234","0.757679568429651"
"Just right","1998","Couple + C. LE and GT 16","Female","398","0.701608657812482","0.664905662841183","0.738311652783781"
"A little too big","1998","1-pers.-HH","Male","75","0.118948202931034","0.0941185205800464","0.143777885282022"
"A little too big","1998","1-pers.-HH","Female","135","0.140347394570149","0.119573897187944","0.161120891952353"
"A little too big","1998","(Married) couple without C. ","Male","237","0.132023140415862","0.11734425735453","0.146702023477194"
"A little too big","1998","(Married) couple without C. ","Female","240","0.137699481730917","0.12285522712457","0.152543736337264"
"A little too big","1998","Single parent ","Male","28","","",""
"A little too big","1998","Single parent ","Female","37","0.079314284728486","0.0546465632134562","0.103982006243516"
"A little too big","1998","Couple + C. LE 16 ","Male","72","0.0489905240527442","0.0380600084361809","0.0599210396693074"
"A little too big","1998","Couple + C. LE 16 ","Female","77","0.0501166102937958","0.0392441225827512","0.0609890980048403"
"A little too big","1998","Couple + C. GT 16 ","Male","105","0.0829088783384436","0.068365743990432","0.0974520126864553"
"A little too big","1998","Couple + C. GT 16 ","Female","80","0.0739529212737242","0.0587484556837134","0.089157386863735"
"A little too big","1998","Couple + C. LE and GT 16","Male","27","","",""
"A little too big","1998","Couple + C. LE and GT 16","Female","28","","",""
"Much too big","1998","1-pers.-HH","Male","11","","",""
"Much too big","1998","1-pers.-HH","Female","14","","",""
"Much too big","1998","(Married) couple without C. ","Male","18","","",""
"Much too big","1998","(Married) couple without C. ","Female","17","","",""
"Much too big","1998","Single parent ","Male","3","","",""
"Much too big","1998","Single parent ","Female","3","","",""
"Much too big","1998","Couple + C. LE 16 ","Male","4","","",""
"Much too big","1998","Couple + C. LE 16 ","Female","5","","",""
"Much too big","1998","Couple + C. GT 16 ","Male","9","","",""
"Much too big","1998","Couple + C. GT 16 ","Female","7","","",""
"Much too big","1998","Couple + C. LE and GT 16","Male","1","","",""
"Much too big","1998","Couple + C. LE and GT 16","Female","2","","",""
"Much too small","1999","1-pers.-HH","Male","21","","",""
"Much too small","1999","1-pers.-HH","Female","11","","",""
"Much too small","1999","(Married) couple without C. ","Male","22","","",""
"Much too small","1999","(Married) couple without C. ","Female","22","","",""
"Much too small","1999","Single parent ","Male","6","","",""
"Much too small","1999","Single parent ","Female","7","","",""
"Much too small","1999","Couple + C. LE 16 ","Male","65","0.0336309089460355","0.0244925478971379","0.0427692699949332"
"Much too small","1999","Couple + C. LE 16 ","Female","67","0.0385631670517057","0.0288800333392731","0.0482463007641382"
"Much too small","1999","Couple + C. GT 16 ","Male","17","","",""
"Much too small","1999","Couple + C. GT 16 ","Female","17","","",""
"Much too small","1999","Couple + C. LE and GT 16","Male","17","","",""
"Much too small","1999","Couple + C. LE and GT 16","Female","16","","",""
"A little too small","1999","1-pers.-HH","Male","104","0.164555935682817","0.136117417360742","0.192994454004891"
"A little too small","1999","1-pers.-HH","Female","96","0.084506363798713","0.0675773723663892","0.101435355231037"
"A little too small","1999","(Married) couple without C. ","Male","236","0.102131499865618","0.0890642348306814","0.115198764900555"
"A little too small","1999","(Married) couple without C. ","Female","242","0.109222214247608","0.0957884346436663","0.12265599385155"
"A little too small","1999","Single parent ","Male","39","0.184625281726369","0.136336476861811","0.232914086590928"
"A little too small","1999","Single parent ","Female","99","0.224258735747344","0.18659089123729","0.261926580257397"
"A little too small","1999","Couple + C. LE 16 ","Male","373","0.271529581122296","0.248985007294911","0.294074154949682"
"A little too small","1999","Couple + C. LE 16 ","Female","377","0.258454545984399","0.236438963510901","0.280470128457897"
"A little too small","1999","Couple + C. GT 16 ","Male","155","0.108283124167036","0.0916331365083601","0.124933111825711"
"A little too small","1999","Couple + C. GT 16 ","Female","154","0.128156801180348","0.108845992968709","0.147467609391987"
"A little too small","1999","Couple + C. LE and GT 16","Male","122","0.190240881752393","0.158730416921123","0.221751346583663"
"A little too small","1999","Couple + C. LE and GT 16","Female","127","0.213135296768256","0.179277581029127","0.246993012507386"
"Just right","1999","1-pers.-HH","Male","447","0.678189213754738","0.642357528243596","0.714020899265879"
"Just right","1999","1-pers.-HH","Female","789","0.771507759954872","0.745953424601467","0.797062095308278"
"Just right","1999","(Married) couple without C. ","Male","1574","0.765928379505696","0.747657185093976","0.784199573917417"
"Just right","1999","(Married) couple without C. ","Female","1584","0.763415491615184","0.745112095542584","0.781718887687784"
"Just right","1999","Single parent ","Male","181","0.738867114882088","0.684198735081805","0.793535494682371"
"Just right","1999","Single parent ","Female","336","0.702081395903081","0.660778530488298","0.743384261317864"
"Just right","1999","Couple + C. LE 16 ","Male","1003","0.653498974518016","0.629377591098022","0.67762035793801"
"Just right","1999","Couple + C. LE 16 ","Female","1013","0.65113066584219","0.627162506844389","0.675098824839992"
"Just right","1999","Couple + C. GT 16 ","Male","1076","0.813384453578189","0.792508713619174","0.834260193537203"
"Just right","1999","Couple + C. GT 16 ","Female","897","0.79431714569587","0.770966094124607","0.817668197267132"
"Just right","1999","Couple + C. LE and GT 16","Male","427","0.717694171325769","0.681556963511715","0.753831379139823"
"Just right","1999","Couple + C. LE and GT 16","Female","390","0.699440626731841","0.661533532162358","0.737347721301324"
"A little too big","1999","1-pers.-HH","Male","70","0.0967665442379268","0.0740911877265173","0.119441900749336"
"A little too big","1999","1-pers.-HH","Female","130","0.127023555431633","0.106755965544085","0.147291145319182"
"A little too big","1999","(Married) couple without C. ","Male","222","0.119697521738498","0.105690138253715","0.13370490522328"
"A little too big","1999","(Married) couple without C. ","Female","215","0.115770184821691","0.101990509581077","0.129549860062304"
"A little too big","1999","Single parent ","Male","22","","",""
"A little too big","1999","Single parent ","Female","28","","",""
"A little too big","1999","Couple + C. LE 16 ","Male","50","0.0379257567894306","0.0282430023854043","0.0476085111934568"
"A little too big","1999","Couple + C. LE 16 ","Female","57","0.0476911769042743","0.0369740807292686","0.05840827307928"
"A little too big","1999","Couple + C. GT 16 ","Male","84","0.0652407623387465","0.052008642340124","0.0784728823373691"
"A little too big","1999","Couple + C. GT 16 ","Female","79","0.0650086148697487","0.0507656733791318","0.0792515563603656"
"A little too big","1999","Couple + C. LE and GT 16","Male","30","0.0724851162607753","0.0516685149359936","0.0933017175855569"
"A little too big","1999","Couple + C. LE and GT 16","Female","29","","",""
"Much too big","1999","1-pers.-HH","Male","11","","",""
"Much too big","1999","1-pers.-HH","Female","11","","",""
"Much too big","1999","(Married) couple without C. ","Male","9","","",""
"Much too big","1999","(Married) couple without C. ","Female","8","","",""
"Much too big","1999","Single parent ","Male","","","",""
"Much too big","1999","Single parent ","Female","1","","",""
"Much too big","1999","Couple + C. LE 16 ","Male","4","","",""
"Much too big","1999","Couple + C. LE 16 ","Female","5","","",""
"Much too big","1999","Couple + C. GT 16 ","Male","6","","",""
"Much too big","1999","Couple + C. GT 16 ","Female","4","","",""
"Much too big","1999","Couple + C. LE and GT 16","Male","","","",""
"Much too big","1999","Couple + C. LE and GT 16","Female","","","",""
"Much too small","2000","1-pers.-HH","Male","40","0.0276460425696966","0.0190514917370566","0.0362405934023367"
