"hlf0071_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Much too big","1998","Couple + C. LE and GT 16","inadequately","","","","","5"
"Much too big","1998","Couple + C. LE and GT 16","general elemantary","","","","","5"
"Much too small","1998","1-pers.-HH","in school","","","","","1"
"Much too small","1998","1-pers.-HH","inadequately","2","","","","1"
"Much too small","1998","1-pers.-HH","general elemantary","9","","","","1"
"Much too small","1998","1-pers.-HH","middle vocational","17","","","","1"
"Much too small","1998","1-pers.-HH","vocational + Abi","3","","","","1"
"Much too small","1998","1-pers.-HH","higher vocational","1","","","","1"
"Much too small","1998","1-pers.-HH","higher education","8","","","","1"
"Much too small","1998","(Married) couple without C. ","in school","","","","","1"
"Much too small","1998","(Married) couple without C. ","inadequately","","","","","1"
"Much too small","1998","(Married) couple without C. ","general elemantary","9","","","","1"
"Much too small","1998","(Married) couple without C. ","middle vocational","20","","","","1"
"Much too small","1998","(Married) couple without C. ","vocational + Abi","2","","","","1"
"Much too small","1998","(Married) couple without C. ","higher vocational","7","","","","1"
"Much too small","1998","(Married) couple without C. ","higher education","12","","","","1"
"Much too small","1998","Single parent ","in school","1","","","","1"
"Much too small","1998","Single parent ","inadequately","3","","","","1"
"Much too small","1998","Single parent ","general elemantary","6","","","","1"
"Much too small","1998","Single parent ","middle vocational","13","","","","1"
"Much too small","1998","Single parent ","vocational + Abi","","","","","1"
"Much too small","1998","Single parent ","higher vocational","1","","","","1"
"Much too small","1998","Single parent ","higher education","1","","","","1"
"Much too small","1998","Couple + C. LE 16 ","in school","1","","","","1"
"Much too small","1998","Couple + C. LE 16 ","inadequately","6","","","","1"
"Much too small","1998","Couple + C. LE 16 ","general elemantary","23","","","","1"
"Much too small","1998","Couple + C. LE 16 ","middle vocational","73","0.043295425258928","0.0333602506881322","0.0532305998297237","1"
"Much too small","1998","Couple + C. LE 16 ","vocational + Abi","9","","","","1"
"Much too small","1998","Couple + C. LE 16 ","higher vocational","8","","","","1"
"Much too small","1998","Couple + C. LE 16 ","higher education","22","","","","1"
"Much too small","1998","Couple + C. GT 16 ","in school","3","","","","1"
"Much too small","1998","Couple + C. GT 16 ","inadequately","4","","","","1"
"Much too small","1998","Couple + C. GT 16 ","general elemantary","6","","","","1"
"Much too small","1998","Couple + C. GT 16 ","middle vocational","9","","","","1"
"Much too small","1998","Couple + C. GT 16 ","vocational + Abi","1","","","","1"
"Much too small","1998","Couple + C. GT 16 ","higher vocational","","","","","1"
"Much too small","1998","Couple + C. GT 16 ","higher education","4","","","","1"
"Much too small","1998","Couple + C. LE and GT 16","in school","6","","","","1"
"Much too small","1998","Couple + C. LE and GT 16","inadequately","9","","","","1"
"Much too small","1998","Couple + C. LE and GT 16","general elemantary","23","","","","1"
"Much too small","1998","Couple + C. LE and GT 16","middle vocational","11","","","","1"
"Much too small","1998","Couple + C. LE and GT 16","vocational + Abi","1","","","","1"
"Much too small","1998","Couple + C. LE and GT 16","higher vocational","2","","","","1"
"Much too small","1998","Couple + C. LE and GT 16","higher education","2","","","","1"
"A little too big","1999","1-pers.-HH","in school","","","","","4"
"A little too big","1999","1-pers.-HH","inadequately","1","","","","4"
"A little too big","1999","1-pers.-HH","general elemantary","43","0.110384605035435","0.0794812990408923","0.141287911029977","4"
"A little too big","1999","1-pers.-HH","middle vocational","111","0.133538927547513","0.11079162106247","0.156286234032557","4"
"A little too big","1999","1-pers.-HH","vocational + Abi","5","","","","4"
"A little too big","1999","1-pers.-HH","higher vocational","10","","","","4"
"A little too big","1999","1-pers.-HH","higher education","27","","","","4"
"A little too big","1999","(Married) couple without C. ","in school","","","","","4"
"A little too big","1999","(Married) couple without C. ","inadequately","6","","","","4"
"A little too big","1999","(Married) couple without C. ","general elemantary","73","0.120044195204603","0.0953232504652707","0.144765139943935","4"
"A little too big","1999","(Married) couple without C. ","middle vocational","227","0.117731887067267","0.104406068408405","0.131057705726129","4"
"A little too big","1999","(Married) couple without C. ","vocational + Abi","14","","","","4"
"A little too big","1999","(Married) couple without C. ","higher vocational","31","0.106225153469353","0.0694720551289946","0.142978251809711","4"
"A little too big","1999","(Married) couple without C. ","higher education","86","0.149132308074539","0.121955840271497","0.176308775877581","4"
"A little too big","1999","Single parent ","in school","1","","","","4"
"A little too big","1999","Single parent ","inadequately","1","","","","4"
"A little too big","1999","Single parent ","general elemantary","14","","","","4"
"A little too big","1999","Single parent ","middle vocational","19","","","","4"
"A little too big","1999","Single parent ","vocational + Abi","","","","","4"
"A little too big","1999","Single parent ","higher vocational","1","","","","4"
"A little too big","1999","Single parent ","higher education","12","","","","4"
"A little too big","1999","Couple + C. LE 16 ","in school","","","","","4"
"A little too big","1999","Couple + C. LE 16 ","inadequately","1","","","","4"
"A little too big","1999","Couple + C. LE 16 ","general elemantary","7","","","","4"
"A little too big","1999","Couple + C. LE 16 ","middle vocational","57","0.0434985128797345","0.0335472922434654","0.0534497335160037","4"
"A little too big","1999","Couple + C. LE 16 ","vocational + Abi","8","","","","4"
"A little too big","1999","Couple + C. LE 16 ","higher vocational","6","","","","4"
"A little too big","1999","Couple + C. LE 16 ","higher education","24","","","","4"
"A little too big","1999","Couple + C. GT 16 ","in school","10","","","","4"
"A little too big","1999","Couple + C. GT 16 ","inadequately","2","","","","4"
"A little too big","1999","Couple + C. GT 16 ","general elemantary","31","0.0609355405520066","0.0397551927609977","0.0821158883430155","4"
"A little too big","1999","Couple + C. GT 16 ","middle vocational","73","0.0598855952047429","0.0463129160990777","0.0734582743104081","4"
"A little too big","1999","Couple + C. GT 16 ","vocational + Abi","2","","","","4"
"A little too big","1999","Couple + C. GT 16 ","higher vocational","12","","","","4"
"A little too big","1999","Couple + C. GT 16 ","higher education","32","0.108166280269544","0.0732523137513129","0.143080246787775","4"
"A little too big","1999","Couple + C. LE and GT 16","in school","5","","","","4"
"A little too big","1999","Couple + C. LE and GT 16","inadequately","2","","","","4"
"A little too big","1999","Couple + C. LE and GT 16","general elemantary","6","","","","4"
"A little too big","1999","Couple + C. LE and GT 16","middle vocational","22","","","","4"
"A little too big","1999","Couple + C. LE and GT 16","vocational + Abi","3","","","","4"
"A little too big","1999","Couple + C. LE and GT 16","higher vocational","4","","","","4"
"A little too big","1999","Couple + C. LE and GT 16","higher education","17","","","","4"
"A little too small","1999","1-pers.-HH","in school","1","","","","2"
"A little too small","1999","1-pers.-HH","inadequately","4","","","","2"
"A little too small","1999","1-pers.-HH","general elemantary","21","","","","2"
"A little too small","1999","1-pers.-HH","middle vocational","104","0.124196366100645","0.102141251185027","0.146251481016264","2"
"A little too small","1999","1-pers.-HH","vocational + Abi","17","","","","2"
"A little too small","1999","1-pers.-HH","higher vocational","12","","","","2"
"A little too small","1999","1-pers.-HH","higher education","36","0.141978626279447","0.0973539891077529","0.186603263451141","2"
"A little too small","1999","(Married) couple without C. ","in school","1","","","","2"
"A little too small","1999","(Married) couple without C. ","inadequately","10","","","","2"
"A little too small","1999","(Married) couple without C. ","general elemantary","53","0.0658407025045959","0.0469772253833922","0.0847041796257996","2"
"A little too small","1999","(Married) couple without C. ","middle vocational","262","0.102806295451359","0.0902489015178406","0.115363689384878","2"
"A little too small","1999","(Married) couple without C. ","vocational + Abi","33","0.214924444521733","0.149406803609524","0.280442085433941","2"
"A little too small","1999","(Married) couple without C. ","higher vocational","33","0.117726260295892","0.0792843855255912","0.156168135066194","2"
"A little too small","1999","(Married) couple without C. ","higher education","81","0.131336959445878","0.105568095410932","0.157105823480824","2"
"A little too small","1999","Single parent ","in school","10","","","","2"
"A little too small","1999","Single parent ","inadequately","6","","","","2"
"A little too small","1999","Single parent ","general elemantary","32","0.202018704418649","0.143363846769098","0.260673562068201","2"
"A little too small","1999","Single parent ","middle vocational","72","0.215516981456715","0.172864283792006","0.258169679121424","2"
"A little too small","1999","Single parent ","vocational + Abi","1","","","","2"
"A little too small","1999","Single parent ","higher vocational","3","","","","2"
"A little too small","1999","Single parent ","higher education","9","","","","2"
"A little too small","1999","Couple + C. LE 16 ","in school","2","","","","2"
"A little too small","1999","Couple + C. LE 16 ","inadequately","13","","","","2"
"A little too small","1999","Couple + C. LE 16 ","general elemantary","80","0.274880859369104","0.228241379999483","0.321520338738725","2"
"A little too small","1999","Couple + C. LE 16 ","middle vocational","373","0.243580786795888","0.222639704860293","0.264521868731484","2"
"A little too small","1999","Couple + C. LE 16 ","vocational + Abi","49","0.27542450489417","0.207261421343399","0.343587588444941","2"
"A little too small","1999","Couple + C. LE 16 ","higher vocational","66","0.291584829774103","0.234557955639947","0.34861170390826","2"
"A little too small","1999","Couple + C. LE 16 ","higher education","146","0.297935045099535","0.257807068548707","0.338063021650363","2"
"A little too small","1999","Couple + C. GT 16 ","in school","19","","","","2"
"A little too small","1999","Couple + C. GT 16 ","inadequately","18","","","","2"
"A little too small","1999","Couple + C. GT 16 ","general elemantary","52","0.109251002099522","0.0816299360220882","0.136872068176956","2"
"A little too small","1999","Couple + C. GT 16 ","middle vocational","140","0.121241223624273","0.102569946036187","0.139912501212358","2"
"A little too small","1999","Couple + C. GT 16 ","vocational + Abi","8","","","","2"
"A little too small","1999","Couple + C. GT 16 ","higher vocational","21","","","","2"
"A little too small","1999","Couple + C. GT 16 ","higher education","44","0.125753113469124","0.088480682457921","0.163025544480328","2"
"A little too small","1999","Couple + C. LE and GT 16","in school","26","","","","2"
"A little too small","1999","Couple + C. LE and GT 16","inadequately","14","","","","2"
"A little too small","1999","Couple + C. LE and GT 16","general elemantary","60","0.194730023451599","0.14564315819944","0.243816888703757","2"
"A little too small","1999","Couple + C. LE and GT 16","middle vocational","95","0.187470847624332","0.152110908238145","0.222830787010518","2"
"A little too small","1999","Couple + C. LE and GT 16","vocational + Abi","7","","","","2"
"A little too small","1999","Couple + C. LE and GT 16","higher vocational","12","","","","2"
"A little too small","1999","Couple + C. LE and GT 16","higher education","22","","","","2"
"Just right","1999","1-pers.-HH","in school","","","","","3"
"Just right","1999","1-pers.-HH","inadequately","20","","","","3"
"Just right","1999","(Married) couple without C. ","vocational + Abi","103","0.71099345354693","0.638692128172802","0.783294778921059","3"
"Just right","1999","(Married) couple without C. ","higher vocational","201","0.751946151708018","0.700431286952607","0.803461016463428","3"
"Just right","1999","(Married) couple without C. ","higher education","473","0.69495554457635","0.659828937470665","0.730082151682036","3"
"Just right","1999","Single parent ","general elemantary","128","0.714214809596323","0.648214477030897","0.780215142161748","3"
"Just right","1999","Single parent ","middle vocational","260","0.732255532053293","0.686324567384037","0.778186496722549","3"
"Just right","1999","Single parent ","vocational + Abi","11","","","","3"
"Just right","1999","Single parent ","higher vocational","14","","","","3"
"Just right","1999","Single parent ","higher education","49","0.635385210107679","0.522630481947223","0.748139938268135","3"
"Just right","1999","Couple + C. LE 16 ","in school","1","","","","3"
"Just right","1999","Couple + C. LE 16 ","inadequately","36","0.508605768424285","0.378823210083947","0.638388326764622","3"
"Just right","1999","Couple + C. LE 16 ","general elemantary","238","0.638127103777361","0.587926564446449","0.688327643108272","3"
"Just right","1999","Couple + C. LE 16 ","middle vocational","1120","0.678794882071514","0.656014718736149","0.701575045406879","3"
"Just right","1999","Couple + C. LE 16 ","vocational + Abi","101","0.598563143842126","0.523768632991293","0.67335765469296","3"
"Just right","1999","Couple + C. LE 16 ","higher vocational","164","0.659065061090058","0.599587510190496","0.718542611989619","3"
"Just right","1999","Couple + C. LE 16 ","higher education","310","0.61386093329493","0.571143545518924","0.656578321070937","3"
"Just right","1999","Couple + C. GT 16 ","in school","110","0.797412568786571","0.731765606864287","0.863059530708855","3"
"Just right","1999","Couple + C. GT 16 ","inadequately","102","0.813740994107254","0.746031749529507","0.881450238685001","3"
"Just right","1999","Couple + C. GT 16 ","general elemantary","397","0.814253945977794","0.7798197628221","0.848688129133488","3"
"Just right","1999","Couple + C. GT 16 ","middle vocational","944","0.80843312208806","0.785922043584352","0.830944200591767","3"
"Just right","1999","Couple + C. GT 16 ","vocational + Abi","52","0.853919175004868","0.767389894328933","0.940448455680803","3"
"Just right","1999","Couple + C. GT 16 ","higher vocational","86","0.741678125060963","0.66336297305944","0.819993277062485","3"
"Just right","1999","Couple + C. GT 16 ","higher education","225","0.758415761181101","0.710298680239727","0.806532842122475","3"
"Just right","1999","Couple + C. LE and GT 16","in school","94","0.720602647386078","0.642564796523307","0.798640498248848","3"
"Just right","1999","Couple + C. LE and GT 16","inadequately","30","0.556209631433858","0.421172063373414","0.691247199494302","3"
"Just right","1999","Couple + C. LE and GT 16","general elemantary","170","0.738776400644557","0.684321019980205","0.79323178130891","3"
"Just right","1999","Couple + C. LE and GT 16","middle vocational","344","0.735171232304058","0.695194987442823","0.775147477165293","3"
"Just right","1999","Couple + C. LE and GT 16","vocational + Abi","23","","","","3"
"Just right","1999","1-pers.-HH","general elemantary","318","0.7973432673974","0.757701525723779","0.836985009071022","3"
"Just right","1999","1-pers.-HH","middle vocational","618","0.71027565203711","0.679939711113031","0.74061159296119","3"
"Just right","1999","1-pers.-HH","vocational + Abi","49","0.71596989296087","0.61252329089984","0.819416495021901","3"
"Just right","1999","1-pers.-HH","higher vocational","59","0.804496781668114","0.719177310307811","0.889816253028417","3"
"Just right","1999","1-pers.-HH","higher education","161","0.717778805271556","0.66023424337238","0.775323367170733","3"
"Just right","1999","(Married) couple without C. ","general elemantary","529","0.806838512537417","0.776811119272591","0.836865905802243","3"
"Just right","1999","(Married) couple without C. ","middle vocational","1734","0.77064222345095","0.753259024933918","0.788025421967982","3"
"Just right","1999","(Married) couple without C. ","in school","1","","","","3"
"Just right","1999","(Married) couple without C. ","inadequately","77","0.884653803148947","0.820077604154473","0.949230002143421","3"
"Just right","1999","Single parent ","in school","24","","","","3"
"Just right","1999","Single parent ","inadequately","18","","","","3"
"Just right","1999","Couple + C. LE and GT 16","higher vocational","44","0.728299757005777","0.615742743396769","0.840856770614784","3"
"Just right","1999","Couple + C. LE and GT 16","higher education","97","0.655498654139019","0.575633009680511","0.735364298597527","3"
"Much too big","1999","1-pers.-HH","in school","","","","","5"
"Much too big","1999","1-pers.-HH","inadequately","","","","","5"
"Much too big","1999","1-pers.-HH","general elemantary","6","","","","5"
"Much too big","1999","1-pers.-HH","middle vocational","9","","","","5"
"Much too big","1999","1-pers.-HH","vocational + Abi","1","","","","5"
"Much too big","1999","1-pers.-HH","higher vocational","1","","","","5"
"Much too big","1999","1-pers.-HH","higher education","5","","","","5"
"Much too big","1999","(Married) couple without C. ","in school","","","","","5"
"Much too big","1999","(Married) couple without C. ","inadequately","","","","","5"
"Much too big","1999","(Married) couple without C. ","general elemantary","1","","","","5"
"Much too big","1999","(Married) couple without C. ","middle vocational","10","","","","5"
"Much too big","1999","(Married) couple without C. ","vocational + Abi","","","","","5"
"Much too big","1999","(Married) couple without C. ","higher vocational","2","","","","5"
"Much too big","1999","(Married) couple without C. ","higher education","4","","","","5"
"Much too big","1999","Single parent ","in school","","","","","5"
"Much too big","1999","Single parent ","inadequately","","","","","5"
"Much too big","1999","Single parent ","general elemantary","","","","","5"
"Much too big","1999","Single parent ","middle vocational","1","","","","5"
"Much too big","1999","Single parent ","vocational + Abi","","","","","5"
"Much too big","1999","Single parent ","higher vocational","","","","","5"
"Much too big","1999","Single parent ","higher education","","","","","5"
"Much too big","1999","Couple + C. LE 16 ","in school","","","","","5"
"Much too big","1999","Couple + C. LE 16 ","inadequately","1","","","","5"
"Much too big","1999","Couple + C. LE 16 ","general elemantary","","","","","5"
"Much too big","1999","Couple + C. LE 16 ","middle vocational","3","","","","5"
"Much too big","1999","Couple + C. LE 16 ","vocational + Abi","","","","","5"
"Much too big","1999","Couple + C. LE 16 ","higher vocational","2","","","","5"
"Much too big","1999","Couple + C. LE 16 ","higher education","2","","","","5"
"Much too big","1999","Couple + C. GT 16 ","in school","","","","","5"
"Much too big","1999","Couple + C. GT 16 ","inadequately","2","","","","5"
"Much too big","1999","Couple + C. GT 16 ","general elemantary","2","","","","5"
"Much too big","1999","Couple + C. GT 16 ","middle vocational","5","","","","5"
"Much too big","1999","Couple + C. GT 16 ","vocational + Abi","","","","","5"
"Much too big","1999","Couple + C. GT 16 ","higher vocational","1","","","","5"
"Much too big","1999","Couple + C. GT 16 ","higher education","","","","","5"
"Much too big","1999","Couple + C. LE and GT 16","in school","","","","","5"
"Much too big","1999","Couple + C. LE and GT 16","inadequately","","","","","5"
"Much too big","1999","Couple + C. LE and GT 16","general elemantary","","","","","5"
"Much too big","1999","Couple + C. LE and GT 16","middle vocational","","","","","5"
"Much too big","1999","Couple + C. LE and GT 16","vocational + Abi","","","","","5"
"Much too big","1999","Couple + C. LE and GT 16","higher vocational","","","","","5"
"Much too big","1999","Couple + C. LE and GT 16","higher education","","","","","5"
"Much too small","1999","1-pers.-HH","in school","","","","","1"
"Much too small","1999","1-pers.-HH","inadequately","","","","","1"
"Much too small","1999","1-pers.-HH","general elemantary","7","","","","1"
"Much too small","1999","1-pers.-HH","middle vocational","17","","","","1"
"Much too small","1999","1-pers.-HH","vocational + Abi","1","","","","1"
"Much too small","1999","1-pers.-HH","higher vocational","1","","","","1"
"Much too small","1999","1-pers.-HH","higher education","6","","","","1"
"Much too small","1999","(Married) couple without C. ","in school","","","","","1"
"Much too small","1999","(Married) couple without C. ","inadequately","1","","","","1"
"Much too small","1999","(Married) couple without C. ","general elemantary","8","","","","1"
"Much too small","1999","(Married) couple without C. ","middle vocational","14","","","","1"
"Much too small","1999","(Married) couple without C. ","vocational + Abi","1","","","","1"
"Much too small","1999","(Married) couple without C. ","higher vocational","3","","","","1"
"Much too small","1999","(Married) couple without C. ","higher education","16","","","","1"
"Much too small","1999","Single parent ","in school","1","","","","1"
"Much too small","1999","Single parent ","inadequately","","","","","1"
"Much too small","1999","Single parent ","general elemantary","6","","","","1"
"Much too small","1999","Single parent ","middle vocational","5","","","","1"
"Much too small","1999","Single parent ","vocational + Abi","","","","","1"
"Much too small","1999","Single parent ","higher vocational","","","","","1"
"Much too small","1999","Single parent ","higher education","","","","","1"
"Much too small","1999","Couple + C. LE 16 ","in school","","","","","1"
"Much too small","1999","Couple + C. LE 16 ","inadequately","6","","","","1"
"Much too small","1999","Couple + C. LE 16 ","general elemantary","27","","","","1"
"Much too small","1999","Couple + C. LE 16 ","middle vocational","61","0.0327695009586027","0.0240839728355339","0.0414550290816714","1"
"Much too small","1999","Couple + C. LE 16 ","vocational + Abi","7","","","","1"
"Much too small","1999","Couple + C. LE 16 ","higher vocational","6","","","","1"
"Much too small","1999","Couple + C. LE 16 ","higher education","17","","","","1"
"Much too small","1999","Couple + C. GT 16 ","in school","5","","","","1"
"Much too small","1999","Couple + C. GT 16 ","inadequately","3","","","","1"
"Much too small","1999","Couple + C. GT 16 ","general elemantary","8","","","","1"
"Much too small","1999","Couple + C. GT 16 ","middle vocational","12","","","","1"
"Much too small","1999","Couple + C. GT 16 ","vocational + Abi","2","","","","1"
"Much too small","1999","Couple + C. GT 16 ","higher vocational","","","","","1"
"Much too small","1999","Couple + C. GT 16 ","higher education","3","","","","1"
"Much too small","1999","Couple + C. LE and GT 16","in school","2","","","","1"
"Much too small","1999","Couple + C. LE and GT 16","inadequately","6","","","","1"
"Much too small","1999","Couple + C. LE and GT 16","general elemantary","14","","","","1"
"Much too small","1999","Couple + C. LE and GT 16","middle vocational","7","","","","1"
"Much too small","1999","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"Much too small","1999","Couple + C. LE and GT 16","higher vocational","","","","","1"
"Much too small","1999","Couple + C. LE and GT 16","higher education","","","","","1"
"A little too big","2000","1-pers.-HH","general elemantary","54","0.0889216835667517","0.0653053385346352","0.112538028598868","4"
"A little too big","2000","1-pers.-HH","in school","","","","","4"
"A little too big","2000","1-pers.-HH","inadequately","4","","","","4"
"A little too big","2000","1-pers.-HH","middle vocational","196","0.106302616017006","0.0919394098588876","0.120665822175123","4"
"A little too big","2000","1-pers.-HH","vocational + Abi","21","","","","4"
"A little too big","2000","1-pers.-HH","higher vocational","31","0.108030771687434","0.0692399291402359","0.146821614234633","4"
"A little too big","2000","1-pers.-HH","higher education","59","0.106365944831646","0.0804343437077109","0.132297545955582","4"
"A little too big","2000","(Married) couple without C. ","in school","","","","","4"
"A little too big","2000","(Married) couple without C. ","inadequately","1","","","","4"
"A little too big","2000","(Married) couple without C. ","general elemantary","124","0.131022039973781","0.109721719712569","0.152322360234993","4"
"A little too big","2000","(Married) couple without C. ","middle vocational","526","0.127957313502708","0.117925124632833","0.137989502372583","4"
"A little too big","2000","(Married) couple without C. ","vocational + Abi","35","0.0983013832867847","0.0653186655166234","0.131284101056946","4"
"A little too big","2000","(Married) couple without C. ","higher vocational","79","0.124664880261794","0.0982547773320764","0.151074983191512","4"
"A little too big","2000","(Married) couple without C. ","higher education","181","0.142608818102714","0.123534559495445","0.161683076709982","4"
"A little too big","2000","Single parent ","in school","5","","","","4"
"A little too big","2000","Single parent ","inadequately","2","","","","4"
"A little too big","2000","Single parent ","general elemantary","23","","","","4"
"A little too big","2000","Single parent ","middle vocational","49","0.0743272493711704","0.0535288335777193","0.0951256651646214","4"
"A little too big","2000","Single parent ","vocational + Abi","5","","","","4"
"A little too big","2000","Single parent ","higher vocational","3","","","","4"
"A little too big","2000","Single parent ","higher education","15","","","","4"
"A little too big","2000","Couple + C. LE 16 ","in school","","","","","4"
"A little too big","2000","Couple + C. LE 16 ","inadequately","","","","","4"
"A little too big","2000","Couple + C. LE 16 ","general elemantary","3","","","","4"
"A little too big","2000","Couple + C. LE 16 ","middle vocational","103","0.036279441916203","0.0294277942396242","0.0431310895927818","4"
"A little too big","2000","Couple + C. LE 16 ","vocational + Abi","12","","","","4"
"A little too big","2000","Couple + C. LE 16 ","higher vocational","20","","","","4"
"A little too big","2000","Couple + C. LE 16 ","higher education","60","0.0637125412869957","0.0485137405218726","0.0789113420521188","4"
"A little too big","2000","Couple + C. GT 16 ","in school","16","","","","4"
"A little too big","2000","Couple + C. GT 16 ","inadequately","1","","","","4"
"A little too big","2000","Couple + C. GT 16 ","general elemantary","40","0.0660125253472437","0.047591912310477","0.0844331383840104","4"
"A little too big","2000","Couple + C. GT 16 ","middle vocational","145","0.0708422810950703","0.0596595339944036","0.0820250281957369","4"
"A little too big","2000","Couple + C. GT 16 ","vocational + Abi","11","","","","4"
"A little too big","2000","Couple + C. GT 16 ","higher vocational","24","","","","4"
"A little too big","2000","Couple + C. GT 16 ","higher education","50","0.10376947652849","0.0774310907259744","0.130107862331005","4"
"A little too big","2000","Couple + C. LE and GT 16","in school","9","","","","4"
"A little too big","2000","Couple + C. LE and GT 16","inadequately","1","","","","4"
"A little too big","2000","Couple + C. LE and GT 16","general elemantary","13","","","","4"
"A little too big","2000","Couple + C. LE and GT 16","middle vocational","33","0.0460638221868166","0.0317683760759276","0.0603592682977056","4"
"A little too big","2000","Couple + C. LE and GT 16","vocational + Abi","1","","","","4"
"A little too big","2000","Couple + C. LE and GT 16","higher vocational","7","","","","4"
"A little too big","2000","Couple + C. LE and GT 16","higher education","12","","","","4"
"A little too small","2000","Couple + C. GT 16 ","higher vocational","27","","","","2"
"A little too small","2000","Couple + C. LE and GT 16","inadequately","16","","","","2"
"A little too small","2000","Couple + C. GT 16 ","vocational + Abi","23","","","","2"
"A little too small","2000","Couple + C. LE and GT 16","in school","39","0.199521459565866","0.143714979419321","0.25532793971241","2"
"A little too small","2000","Couple + C. LE and GT 16","general elemantary","88","0.183585096660864","0.146603878190197","0.220566315131531","2"
"A little too small","2000","Couple + C. LE and GT 16","middle vocational","133","0.151412171654121","0.126967350696805","0.175856992611437","2"
"A little too small","2000","Couple + C. LE 16 ","higher vocational","135","0.283093257854721","0.245271132001497","0.320915383707945","2"
"A little too small","2000","Couple + C. GT 16 ","middle vocational","232","0.122415978088245","0.10812964003213","0.136702316144361","2"
"A little too small","2000","Couple + C. GT 16 ","higher education","56","0.101898174916353","0.0757711193621351","0.12802523047057","2"
"A little too small","2000","1-pers.-HH","in school","","","","","2"
"A little too small","2000","1-pers.-HH","middle vocational","185","0.108122806507335","0.0936519126223516","0.122593700392319","2"
"A little too small","2000","(Married) couple without C. ","inadequately","16","","","","2"
"A little too small","2000","(Married) couple without C. ","general elemantary","63","0.0757323288874259","0.0590310737148152","0.0924335840600367","2"
"A little too small","2000","(Married) couple without C. ","middle vocational","319","0.0685984661159309","0.0610070998119408","0.0761898324199211","2"
"A little too small","2000","(Married) couple without C. ","vocational + Abi","42","0.138996817164749","0.100671943800135","0.177321690529362","2"
"A little too small","2000","(Married) couple without C. ","higher vocational","58","0.103126465062774","0.0788121788181308","0.127440751307417","2"
"A little too small","2000","(Married) couple without C. ","higher education","141","0.127927813622176","0.109708010643504","0.146147616600847","2"
"A little too small","2000","Single parent ","in school","15","","","","2"
"A little too small","2000","Single parent ","general elemantary","34","0.145201325171021","0.101789800359915","0.188612849982127","2"
"A little too small","2000","Single parent ","middle vocational","103","0.167484044406491","0.137875947834797","0.197092140978185","2"
"A little too small","2000","Single parent ","vocational + Abi","9","","","","2"
"A little too small","2000","Single parent ","higher vocational","14","","","","2"
"A little too small","2000","Single parent ","higher education","24","","","","2"
"A little too small","2000","Couple + C. LE 16 ","in school","","","","","2"
"A little too small","2000","Couple + C. LE 16 ","inadequately","18","","","","2"
"A little too small","2000","Couple + C. LE 16 ","general elemantary","129","0.310686900311791","0.267098204006501","0.354275596617081","2"
"A little too small","2000","Couple + C. LE 16 ","middle vocational","633","0.224733721686653","0.209438748109681","0.240028695263624","2"
"A little too small","2000","Couple + C. LE 16 ","vocational + Abi","88","0.244400709679724","0.198923057792351","0.289878361567098","2"
"A little too small","2000","Couple + C. LE 16 ","higher education","245","0.284405259785979","0.256331884149244","0.312478635422714","2"
"A little too small","2000","Couple + C. GT 16 ","in school","29","","","","2"
"A little too small","2000","Couple + C. GT 16 ","inadequately","20","","","","2"
"A little too small","2000","Couple + C. GT 16 ","general elemantary","82","0.132420583214005","0.107275519071704","0.157565647356307","2"
"A little too small","2000","Single parent ","inadequately","7","","","","2"
"A little too small","2000","1-pers.-HH","inadequately","8","","","","2"
"A little too small","2000","1-pers.-HH","general elemantary","43","0.0794026817156462","0.0569698845534264","0.101835478877866","2"
"A little too small","2000","1-pers.-HH","vocational + Abi","39","0.179582329210487","0.125569549407946","0.233595109013029","2"
"A little too small","2000","1-pers.-HH","higher vocational","25","","","","2"
"A little too small","2000","1-pers.-HH","higher education","97","0.188388757105905","0.155499830936131","0.221277683275679","2"
"A little too small","2000","(Married) couple without C. ","in school","2","","","","2"
"A little too small","2000","Couple + C. LE and GT 16","vocational + Abi","7","","","","2"
"A little too small","2000","Couple + C. LE and GT 16","higher vocational","22","","","","2"
"A little too small","2000","Couple + C. LE and GT 16","higher education","47","0.190501076875636","0.140922229616226","0.240079924135046","2"
"Just right","2000","1-pers.-HH","in school","5","","","","3"
"Just right","2000","1-pers.-HH","inadequately","24","","","","3"
"Just right","2000","1-pers.-HH","general elemantary","445","0.806776299912689","0.774016762954463","0.839535836870914","3"
"Just right","2000","1-pers.-HH","middle vocational","1320","0.749027710326922","0.728823308213832","0.769232112440013","3"
"Just right","2000","1-pers.-HH","vocational + Abi","130","0.705704001589785","0.641575558748629","0.769832444430941","3"
"Just right","2000","1-pers.-HH","higher vocational","176","0.755854764237216","0.702173363222032","0.809536165252399","3"
"Just right","2000","1-pers.-HH","higher education","364","0.661310507105743","0.621504212800126","0.70111680141136","3"
"Just right","2000","(Married) couple without C. ","in school","2","","","","3"
"Just right","2000","(Married) couple without C. ","inadequately","75","0.80245309161802","0.721533894933431","0.88337228830261","3"
"Just right","2000","(Married) couple without C. ","general elemantary","771","0.788356091589414","0.762570703369461","0.814141479809368","3"
"Just right","2000","(Married) couple without C. ","middle vocational","3352","0.789433851802756","0.77718920055263","0.801678503052881","3"
