"hlf0071_h","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"5","1987","16-34 y.","Couple + C. LE 16 ","","","",""
"5","1987","16-34 y.","Couple + C. GT 16 ","","","",""
"5","1987","16-34 y.","Couple + C. LE and GT 16","","","",""
"5","1987","35-65 y.","1-pers.-HH","1","","",""
"5","1987","35-65 y.","(Married) couple without C. ","","","",""
"5","1987","35-65 y.","Single parent ","1","","",""
"5","1987","35-65 y.","Couple + C. LE 16 ","","","",""
"5","1987","35-65 y.","Couple + C. GT 16 ","","","",""
"5","1987","35-65 y.","Couple + C. LE and GT 16","","","",""
"5","1987","66 and older","1-pers.-HH","","","",""
"5","1987","66 and older","(Married) couple without C. ","","","",""
"5","1987","66 and older","Single parent ","","","",""
"5","1987","66 and older","Couple + C. LE 16 ","","","",""
"5","1987","66 and older","Couple + C. GT 16 ","","","",""
"5","1987","66 and older","Couple + C. LE and GT 16","","","",""
"1","1988","16-34 y.","1-pers.-HH","6","","",""
"1","1988","16-34 y.","(Married) couple without C. ","10","","",""
"1","1988","16-34 y.","Single parent ","1","","",""
"1","1988","16-34 y.","Couple + C. LE 16 ","8","","",""
"1","1988","16-34 y.","Couple + C. GT 16 ","1","","",""
"1","1988","16-34 y.","Couple + C. LE and GT 16","","","",""
"1","1988","35-65 y.","1-pers.-HH","2","","",""
"1","1988","35-65 y.","(Married) couple without C. ","2","","",""
"1","1988","35-65 y.","Single parent ","","","",""
"1","1988","35-65 y.","Couple + C. LE 16 ","","","",""
"1","1988","35-65 y.","Couple + C. GT 16 ","1","","",""
"1","1988","35-65 y.","Couple + C. LE and GT 16","","","",""
"1","1988","66 and older","1-pers.-HH","","","",""
"1","1988","66 and older","(Married) couple without C. ","","","",""
"1","1988","66 and older","Single parent ","","","",""
"1","1988","66 and older","Couple + C. LE 16 ","","","",""
"1","1988","66 and older","Couple + C. GT 16 ","","","",""
"1","1988","66 and older","Couple + C. LE and GT 16","","","",""
"2","1988","16-34 y.","1-pers.-HH","21","","",""
"2","1988","16-34 y.","(Married) couple without C. ","42","0.228295621895903","0.172831642717353","0.283759601074453"
"2","1988","16-34 y.","Single parent ","13","","",""
"2","1988","16-34 y.","Couple + C. LE 16 ","22","","",""
"2","1988","16-34 y.","Couple + C. GT 16 ","6","","",""
"2","1988","16-34 y.","Couple + C. LE and GT 16","5","","",""
"2","1988","35-65 y.","1-pers.-HH","8","","",""
"2","1988","35-65 y.","(Married) couple without C. ","5","","",""
"2","1988","35-65 y.","Single parent ","5","","",""
"2","1988","35-65 y.","Couple + C. LE 16 ","15","","",""
"2","1988","35-65 y.","Couple + C. GT 16 ","10","","",""
"2","1988","35-65 y.","Couple + C. LE and GT 16","6","","",""
"2","1988","66 and older","1-pers.-HH","1","","",""
"2","1988","66 and older","(Married) couple without C. ","","","",""
"2","1988","66 and older","Single parent ","","","",""
"2","1988","66 and older","Couple + C. LE 16 ","","","",""
"2","1988","66 and older","Couple + C. GT 16 ","","","",""
"2","1988","66 and older","Couple + C. LE and GT 16","","","",""
"3","1988","16-34 y.","1-pers.-HH","64","0.626471561900356","0.531182509017496","0.721760614783216"
"3","1988","16-34 y.","(Married) couple without C. ","150","0.672428559953112","0.61041126191663","0.734445857989594"
"3","1988","16-34 y.","Single parent ","17","","",""
