"hlf0071_h","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence"
"A little too small","1989","Rhineland-Palatinate,Saarland","Full Time","5","","",""
"A little too small","1989","Rhineland-Palatinate,Saarland","Part Time","2","","",""
"A little too small","1989","Rhineland-Palatinate,Saarland","Not Working","4","","",""
"A little too small","1989","Baden-Württemberg","Full Time","16","","",""
"A little too small","1989","Baden-Württemberg","Part Time","6","","",""
"A little too small","1989","Baden-Württemberg","Not Working","3","","",""
"A little too small","1989","Bavaria","Full Time","16","","",""
"A little too small","1989","Bavaria","Part Time","12","","",""
"A little too small","1989","Bavaria","Not Working","6","","",""
"A little too small","1989","Berlin","Full Time","5","","",""
"A little too small","1989","Berlin","Part Time","","","",""
"A little too small","1989","Berlin","Not Working","2","","",""
"A little too small","1989","Brandenburg","Full Time","","","",""
"A little too small","1989","Brandenburg","Part Time","","","",""
"A little too small","1989","Brandenburg","Not Working","","","",""
"A little too small","1989","Mecklenburg-Western Pomerania","Full Time","","","",""
"A little too small","1989","Mecklenburg-Western Pomerania","Part Time","","","",""
"A little too small","1989","Mecklenburg-Western Pomerania","Not Working","","","",""
"A little too small","1989","Saxony","Full Time","","","",""
"A little too small","1989","Saxony","Part Time","","","",""
"A little too small","1989","Saxony","Not Working","","","",""
"A little too small","1989","Saxony-Anhalt","Full Time","","","",""
"A little too small","1989","Saxony-Anhalt","Part Time","","","",""
"A little too small","1989","Saxony-Anhalt","Not Working","","","",""
"A little too small","1989","Thuringia","Full Time","","","",""
"A little too small","1989","Thuringia","Part Time","","","",""
"A little too small","1989","Thuringia","Not Working","","","",""
"Just right","1989","Schleswig-Holstein","Full Time","26","","",""
"Just right","1989","Schleswig-Holstein","Part Time","4","","",""
"Just right","1989","Schleswig-Holstein","Not Working","8","","",""
"Just right","1989","Hamburg","Full Time","2","","",""
"Just right","1989","Hamburg","Part Time","3","","",""
"Just right","1989","Hamburg","Not Working","4","","",""
"Just right","1989","Lower Saxony","Full Time","41","0.618922793445759","0.505957862371502","0.731887724520016"
"Just right","1989","Lower Saxony","Part Time","17","","",""
"Just right","1989","Lower Saxony","Not Working","21","","",""
"Just right","1989","Bremen","Full Time","6","","",""
"Just right","1989","Bremen","Part Time","1","","",""
"Just right","1989","Bremen","Not Working","2","","",""
"Just right","1989","North Rhine-Westphalia","Full Time","100","0.867770695452689","0.806909432935995","0.928631957969383"
"Just right","1989","North Rhine-Westphalia","Part Time","34","0.821074144926505","0.707821203135867","0.934327086717143"
"Just right","1989","North Rhine-Westphalia","Not Working","52","0.824318837455385","0.731086126048586","0.917551548862183"
"Just right","1989","Hesse","Full Time","36","0.673570164648362","0.539514396325659","0.807625932971065"
"Just right","1989","Hesse","Part Time","14","","",""
"Just right","1989","Hesse","Not Working","18","","",""
"Just right","1989","Rhineland-Palatinate,Saarland","Full Time","26","","",""
"Just right","1989","Rhineland-Palatinate,Saarland","Part Time","8","","",""
"Just right","1989","Rhineland-Palatinate,Saarland","Not Working","16","","",""
"Just right","1989","Baden-Württemberg","Full Time","64","0.829241787920037","0.751499337488484","0.906984238351589"
"Just right","1989","Baden-Württemberg","Part Time","31","0.65436381000888","0.515413002526874","0.793314617490886"
"Just right","1989","Baden-Württemberg","Not Working","19","","",""
"Just right","1989","Bavaria","Full Time","85","0.785124321170749","0.708016631937749","0.862232010403749"
"Just right","1989","Bavaria","Part Time","23","","",""
"Just right","1989","Bavaria","Not Working","16","","",""
"Just right","1989","Berlin","Full Time","12","","",""
"Just right","1989","Berlin","Part Time","4","","",""
"Just right","1989","Berlin","Not Working","1","","",""
"Just right","1989","Brandenburg","Full Time","","","",""
"Just right","1989","Brandenburg","Part Time","","","",""
"Just right","1989","Brandenburg","Not Working","","","",""
"Just right","1989","Mecklenburg-Western Pomerania","Full Time","","","",""
"Just right","1989","Mecklenburg-Western Pomerania","Part Time","","","",""
"Just right","1989","Mecklenburg-Western Pomerania","Not Working","","","",""
"Just right","1989","Saxony","Full Time","","","",""
"Just right","1989","Saxony","Part Time","","","",""
"Just right","1989","Saxony","Not Working","","","",""
"Just right","1989","Saxony-Anhalt","Full Time","","","",""
"Just right","1989","Saxony-Anhalt","Part Time","","","",""
"Just right","1989","Saxony-Anhalt","Not Working","","","",""
"Just right","1989","Thuringia","Full Time","","","",""
"Just right","1989","Thuringia","Part Time","","","",""
"Just right","1989","Thuringia","Not Working","","","",""
"A little too big","1989","Schleswig-Holstein","Full Time","","","",""
"A little too big","1989","Schleswig-Holstein","Part Time","2","","",""
"A little too big","1989","Schleswig-Holstein","Not Working","1","","",""
"A little too big","1989","Hamburg","Full Time","","","",""
"A little too big","1989","Hamburg","Part Time","1","","",""
"A little too big","1989","Hamburg","Not Working","","","",""
"A little too big","1989","Lower Saxony","Full Time","15","","",""
"A little too big","1989","Lower Saxony","Part Time","6","","",""
"A little too big","1989","Lower Saxony","Not Working","2","","",""
"A little too big","1989","Bremen","Full Time","","","",""
"A little too big","1989","Bremen","Part Time","1","","",""
"A little too big","1989","Bremen","Not Working","","","",""
"A little too big","1989","North Rhine-Westphalia","Full Time","4","","",""
"A little too big","1989","North Rhine-Westphalia","Part Time","","","",""
"A little too big","1989","North Rhine-Westphalia","Not Working","2","","",""
"A little too big","1989","Hesse","Full Time","3","","",""
"A little too big","1989","Hesse","Part Time","","","",""
"A little too big","1989","Hesse","Not Working","","","",""
"A little too big","1989","Rhineland-Palatinate,Saarland","Full Time","3","","",""
"A little too big","1989","Rhineland-Palatinate,Saarland","Part Time","2","","",""
"A little too big","1989","Rhineland-Palatinate,Saarland","Not Working","1","","",""
"A little too big","1989","Baden-Württemberg","Full Time","5","","",""
"A little too big","1989","Baden-Württemberg","Part Time","3","","",""
"A little too big","1989","Baden-Württemberg","Not Working","1","","",""
"A little too big","1989","Bavaria","Full Time","3","","",""
"A little too big","1989","Bavaria","Part Time","2","","",""
"A little too big","1989","Bavaria","Not Working","2","","",""
"A little too big","1989","Berlin","Full Time","","","",""
"A little too big","1989","Berlin","Part Time","","","",""
"A little too big","1989","Berlin","Not Working","1","","",""
"A little too big","1989","Brandenburg","Full Time","","","",""
"A little too big","1989","Brandenburg","Part Time","","","",""
"A little too big","1989","Brandenburg","Not Working","","","",""
"A little too big","1989","Mecklenburg-Western Pomerania","Full Time","","","",""
"A little too big","1989","Mecklenburg-Western Pomerania","Part Time","","","",""
"A little too big","1989","Mecklenburg-Western Pomerania","Not Working","","","",""
"A little too big","1989","Saxony","Full Time","","","",""
"A little too big","1989","Saxony","Part Time","","","",""
"A little too big","1989","Saxony","Not Working","","","",""
"A little too big","1989","Saxony-Anhalt","Full Time","","","",""
"A little too big","1989","Saxony-Anhalt","Part Time","","","",""
"A little too big","1989","Saxony-Anhalt","Not Working","","","",""
"A little too big","1989","Thuringia","Full Time","","","",""
"A little too big","1989","Thuringia","Part Time","","","",""
"A little too big","1989","Thuringia","Not Working","","","",""
"Much too big","1989","Schleswig-Holstein","Full Time","","","",""
"Much too big","1989","Schleswig-Holstein","Part Time","","","",""
"Much too big","1989","Schleswig-Holstein","Not Working","","","",""
"Much too big","1989","Hamburg","Full Time","","","",""
"Much too big","1989","Hamburg","Part Time","","","",""
"Much too big","1989","Hamburg","Not Working","","","",""
"Much too big","1989","Lower Saxony","Full Time","1","","",""
"Much too big","1989","Lower Saxony","Part Time","","","",""
"Much too big","1989","Lower Saxony","Not Working","","","",""
"Much too big","1989","Bremen","Full Time","","","",""
"Much too big","1989","Bremen","Part Time","","","",""
"Much too big","1989","Bremen","Not Working","","","",""
"Much too big","1989","North Rhine-Westphalia","Full Time","","","",""
"Much too big","1989","North Rhine-Westphalia","Part Time","","","",""
"Much too big","1989","North Rhine-Westphalia","Not Working","","","",""
"Much too big","1989","Hesse","Full Time","","","",""
"Much too big","1989","Hesse","Part Time","","","",""
"Much too big","1989","Hesse","Not Working","","","",""
"Much too big","1989","Rhineland-Palatinate,Saarland","Full Time","2","","",""
"Much too big","1989","Rhineland-Palatinate,Saarland","Part Time","1","","",""
"Much too big","1989","Rhineland-Palatinate,Saarland","Not Working","1","","",""
"Much too big","1989","Baden-Württemberg","Full Time","","","",""
"Much too big","1989","Baden-Württemberg","Part Time","","","",""
"Much too big","1989","Baden-Württemberg","Not Working","","","",""
"Much too big","1989","Bavaria","Full Time","","","",""
"Much too big","1989","Bavaria","Part Time","","","",""
"Much too big","1989","Bavaria","Not Working","","","",""
"Much too big","1989","Berlin","Full Time","","","",""
"Much too big","1989","Berlin","Part Time","","","",""
"Much too big","1989","Berlin","Not Working","","","",""
"Much too big","1989","Brandenburg","Full Time","","","",""
"Much too big","1989","Brandenburg","Part Time","","","",""
"Much too big","1989","Brandenburg","Not Working","","","",""
"Much too big","1989","Mecklenburg-Western Pomerania","Full Time","","","",""
"Much too big","1989","Mecklenburg-Western Pomerania","Part Time","","","",""
"Much too big","1989","Mecklenburg-Western Pomerania","Not Working","","","",""
"Much too big","1989","Saxony","Full Time","","","",""
"Much too big","1989","Saxony","Part Time","","","",""
"Much too big","1989","Saxony","Not Working","","","",""
"Much too big","1989","Saxony-Anhalt","Full Time","","","",""
"Much too big","1989","Saxony-Anhalt","Part Time","","","",""
"Much too big","1989","Saxony-Anhalt","Not Working","","","",""
"Much too big","1989","Thuringia","Full Time","","","",""
"Much too big","1989","Thuringia","Part Time","","","",""
"Much too big","1989","Thuringia","Not Working","","","",""
"Much too small","1990","Schleswig-Holstein","Full Time","1","","",""
"Much too small","1990","Schleswig-Holstein","Part Time","1","","",""
"Much too small","1990","Schleswig-Holstein","Not Working","","","",""
"Much too small","1990","Hamburg","Full Time","","","",""
"Much too small","1990","Hamburg","Part Time","","","",""
"Much too small","1990","Hamburg","Not Working","","","",""
"Much too small","1990","Lower Saxony","Full Time","3","","",""
"Much too small","1990","Lower Saxony","Part Time","2","","",""
"Much too small","1990","Lower Saxony","Not Working","","","",""
"Much too small","1990","Bremen","Full Time","","","",""
"Much too small","1990","Bremen","Part Time","","","",""
"Much too small","1990","Bremen","Not Working","","","",""
"Much too small","1990","North Rhine-Westphalia","Full Time","5","","",""
"Much too small","1990","North Rhine-Westphalia","Part Time","7","","",""
"Much too small","1990","North Rhine-Westphalia","Not Working","4","","",""
"Much too small","1990","Hesse","Full Time","","","",""
"Much too small","1990","Hesse","Part Time","1","","",""
"Much too small","1990","Hesse","Not Working","","","",""
"Much too small","1990","Rhineland-Palatinate,Saarland","Full Time","1","","",""
"Much too small","1990","Rhineland-Palatinate,Saarland","Part Time","","","",""
"Much too small","1990","Rhineland-Palatinate,Saarland","Not Working","1","","",""
"Much too small","1990","Baden-Württemberg","Full Time","7","","",""
"Much too small","1990","Baden-Württemberg","Part Time","9","","",""
"Much too small","1990","Baden-Württemberg","Not Working","6","","",""
"Much too small","1990","Bavaria","Full Time","2","","",""
"Much too small","1990","Bavaria","Part Time","3","","",""
"Much too small","1990","Bavaria","Not Working","1","","",""
"Much too small","1990","Berlin","Full Time","1","","",""
"Much too small","1990","Berlin","Part Time","1","","",""
"Much too small","1990","Berlin","Not Working","","","",""
"Much too small","1990","Brandenburg","Full Time","","","",""
"Much too small","1990","Brandenburg","Part Time","","","",""
"Much too small","1990","Brandenburg","Not Working","","","",""
"Much too small","1990","Mecklenburg-Western Pomerania","Full Time","","","",""
"Much too small","1990","Mecklenburg-Western Pomerania","Part Time","","","",""
"Much too small","1990","Mecklenburg-Western Pomerania","Not Working","","","",""
"Much too small","1990","Saxony","Full Time","","","",""
"Much too small","1990","Saxony","Part Time","","","",""
"Much too small","1990","Saxony","Not Working","","","",""
"Much too small","1990","Saxony-Anhalt","Full Time","","","",""
"Much too small","1990","Saxony-Anhalt","Part Time","","","",""
"Much too small","1990","Saxony-Anhalt","Not Working","","","",""
"Much too small","1990","Thuringia","Full Time","","","",""
"Much too small","1990","Thuringia","Part Time","","","",""
"Much too small","1990","Thuringia","Not Working","","","",""
"A little too small","1990","Schleswig-Holstein","Full Time","4","","",""
"A little too small","1990","Schleswig-Holstein","Part Time","2","","",""
"A little too small","1990","Schleswig-Holstein","Not Working","1","","",""
"A little too small","1990","Hamburg","Full Time","2","","",""
"A little too small","1990","Hamburg","Part Time","","","",""
"A little too small","1990","Hamburg","Not Working","1","","",""
"A little too small","1990","Lower Saxony","Full Time","6","","",""
"A little too small","1990","Lower Saxony","Part Time","4","","",""
"A little too small","1990","Lower Saxony","Not Working","4","","",""
"A little too small","1990","Bremen","Full Time","","","",""
"A little too small","1990","Bremen","Part Time","","","",""
"A little too small","1990","Bremen","Not Working","","","",""
"A little too small","1990","North Rhine-Westphalia","Full Time","15","","",""
"A little too small","1990","North Rhine-Westphalia","Part Time","4","","",""
"A little too small","1990","North Rhine-Westphalia","Not Working","9","","",""
"A little too small","1990","Hesse","Full Time","4","","",""
"A little too small","1990","Hesse","Part Time","2","","",""
"A little too small","1990","Hesse","Not Working","4","","",""
"A little too small","1990","Rhineland-Palatinate,Saarland","Full Time","1","","",""
"A little too small","1990","Rhineland-Palatinate,Saarland","Part Time","2","","",""
"A little too small","1990","Rhineland-Palatinate,Saarland","Not Working","1","","",""
"A little too small","1990","Baden-Württemberg","Full Time","10","","",""
"A little too small","1990","Baden-Württemberg","Part Time","7","","",""
"A little too small","1990","Baden-Württemberg","Not Working","4","","",""
"A little too small","1990","Bavaria","Full Time","15","","",""
"A little too small","1990","Bavaria","Part Time","9","","",""
"A little too small","1990","Bavaria","Not Working","3","","",""
"A little too small","1990","Berlin","Full Time","3","","",""
"A little too small","1990","Berlin","Part Time","2","","",""
"A little too small","1990","Berlin","Not Working","6","","",""
"A little too small","1990","Brandenburg","Full Time","","","",""
"A little too small","1990","Brandenburg","Part Time","","","",""
"A little too small","1990","Brandenburg","Not Working","","","",""
"A little too small","1990","Mecklenburg-Western Pomerania","Full Time","","","",""
"A little too small","1990","Mecklenburg-Western Pomerania","Part Time","","","",""
"A little too small","1990","Mecklenburg-Western Pomerania","Not Working","","","",""
"A little too small","1990","Saxony","Full Time","","","",""
"A little too small","1990","Saxony","Part Time","","","",""
"A little too small","1990","Saxony","Not Working","","","",""
"A little too small","1990","Saxony-Anhalt","Full Time","","","",""
"A little too small","1990","Saxony-Anhalt","Part Time","","","",""
"A little too small","1990","Saxony-Anhalt","Not Working","","","",""
"A little too small","1990","Thuringia","Full Time","","","",""
"A little too small","1990","Thuringia","Part Time","","","",""
"A little too small","1990","Thuringia","Not Working","","","",""
"Just right","1990","Schleswig-Holstein","Full Time","4","","",""
"Just right","1990","Schleswig-Holstein","Part Time","7","","",""
"Just right","1990","Schleswig-Holstein","Not Working","4","","",""
"Just right","1990","Hamburg","Full Time","6","","",""
"Just right","1990","Hamburg","Part Time","3","","",""
"Just right","1990","Hamburg","Not Working","3","","",""
"Just right","1990","Lower Saxony","Full Time","46","0.712311319349544","0.601405479687902","0.823217159011187"
"Just right","1990","Lower Saxony","Part Time","16","","",""
"Just right","1990","Lower Saxony","Not Working","20","","",""
"Just right","1990","Bremen","Full Time","2","","",""
"Just right","1990","Bremen","Part Time","","","",""
"Just right","1990","Bremen","Not Working","3","","",""
"Just right","1990","North Rhine-Westphalia","Full Time","120","0.813983757622092","0.750206862076641","0.877760653167542"
"Just right","1990","North Rhine-Westphalia","Part Time","32","0.70972442435103","0.577109635775142","0.842339212926919"
"Just right","1990","North Rhine-Westphalia","Not Working","41","0.737773943648035","0.623588632025776","0.851959255270294"
"Just right","1990","Hesse","Full Time","32","0.861146346379951","0.752620564098198","0.969672128661704"
"Just right","1990","Hesse","Part Time","7","","",""
"Just right","1990","Hesse","Not Working","9","","",""
"Just right","1990","Rhineland-Palatinate,Saarland","Full Time","30","0.710235906822901","0.562045381716167","0.858426431929636"
"Just right","1990","Rhineland-Palatinate,Saarland","Part Time","4","","",""
"Just right","1990","Rhineland-Palatinate,Saarland","Not Working","9","","",""
"Just right","1990","Baden-Württemberg","Full Time","70","0.803030815055974","0.719460177747888","0.886601452364061"
"Just right","1990","Baden-Württemberg","Part Time","30","0.572240389770282","0.430795160596461","0.713685618944104"
"Just right","1990","Baden-Württemberg","Not Working","23","","",""
"Just right","1990","Bavaria","Full Time","62","0.667457259065285","0.567301922539289","0.767612595591281"
"Just right","1990","Bavaria","Part Time","21","","",""
"Just right","1990","Bavaria","Not Working","21","","",""
"Just right","1990","Berlin","Full Time","15","","",""
"Just right","1990","Berlin","Part Time","6","","",""
"Just right","1990","Berlin","Not Working","7","","",""
"Just right","1990","Brandenburg","Full Time","","","",""
"Just right","1990","Brandenburg","Part Time","","","",""
"Just right","1990","Brandenburg","Not Working","","","",""
"Just right","1990","Mecklenburg-Western Pomerania","Full Time","","","",""
"Just right","1990","Mecklenburg-Western Pomerania","Part Time","","","",""
"Just right","1990","Mecklenburg-Western Pomerania","Not Working","","","",""
"Just right","1990","Saxony","Full Time","","","",""
"Just right","1990","Saxony","Part Time","","","",""
"Just right","1990","Saxony","Not Working","","","",""
"Just right","1990","Saxony-Anhalt","Full Time","","","",""
"Just right","1990","Saxony-Anhalt","Part Time","","","",""
"Just right","1990","Saxony-Anhalt","Not Working","","","",""
"Just right","1990","Thuringia","Full Time","","","",""
"Just right","1990","Thuringia","Part Time","","","",""
"Just right","1990","Thuringia","Not Working","","","",""
"A little too big","1990","Schleswig-Holstein","Full Time","1","","",""
"A little too big","1990","Schleswig-Holstein","Part Time","","","",""
"A little too big","1990","Schleswig-Holstein","Not Working","","","",""
"A little too big","1990","Hamburg","Full Time","","","",""
"A little too big","1990","Hamburg","Part Time","","","",""
"A little too big","1990","Hamburg","Not Working","","","",""
"A little too big","1990","Lower Saxony","Full Time","7","","",""
"A little too big","1990","Lower Saxony","Part Time","1","","",""
"A little too big","1990","Lower Saxony","Not Working","2","","",""
"A little too big","1990","Bremen","Full Time","","","",""
"A little too big","1990","Bremen","Part Time","1","","",""
"A little too big","1990","Bremen","Not Working","1","","",""
"A little too big","1990","North Rhine-Westphalia","Full Time","3","","",""
"A little too big","1990","North Rhine-Westphalia","Part Time","2","","",""
"A little too big","1990","North Rhine-Westphalia","Not Working","3","","",""
"A little too big","1990","Hesse","Full Time","3","","",""
"A little too big","1990","Hesse","Part Time","","","",""
"A little too big","1990","Hesse","Not Working","1","","",""
"A little too big","1990","Rhineland-Palatinate,Saarland","Full Time","4","","",""
"A little too big","1990","Rhineland-Palatinate,Saarland","Part Time","","","",""
"A little too big","1990","Rhineland-Palatinate,Saarland","Not Working","2","","",""
"A little too big","1990","Baden-Württemberg","Full Time","","","",""
"A little too big","1990","Baden-Württemberg","Part Time","","","",""
"A little too big","1990","Baden-Württemberg","Not Working","","","",""
"A little too big","1990","Bavaria","Full Time","5","","",""
"A little too big","1990","Bavaria","Part Time","1","","",""
"A little too big","1990","Bavaria","Not Working","1","","",""
"A little too big","1990","Berlin","Full Time","1","","",""
"A little too big","1990","Berlin","Part Time","1","","",""
"A little too big","1990","Berlin","Not Working","","","",""
"A little too big","1990","Brandenburg","Full Time","","","",""
"A little too big","1990","Brandenburg","Part Time","","","",""
"A little too big","1990","Brandenburg","Not Working","","","",""
"A little too big","1990","Mecklenburg-Western Pomerania","Full Time","","","",""
"A little too big","1990","Mecklenburg-Western Pomerania","Part Time","","","",""
"A little too big","1990","Mecklenburg-Western Pomerania","Not Working","","","",""
"A little too big","1990","Saxony","Full Time","","","",""
"A little too big","1990","Saxony","Part Time","","","",""
"A little too big","1990","Saxony","Not Working","","","",""
"A little too big","1990","Saxony-Anhalt","Full Time","","","",""
"A little too big","1990","Saxony-Anhalt","Part Time","","","",""
"A little too big","1990","Saxony-Anhalt","Not Working","","","",""
"A little too big","1990","Thuringia","Full Time","","","",""
"A little too big","1990","Thuringia","Part Time","","","",""
"A little too big","1990","Thuringia","Not Working","","","",""
"Much too big","1990","Schleswig-Holstein","Full Time","","","",""
"Much too big","1990","Schleswig-Holstein","Part Time","","","",""
"Much too big","1990","Schleswig-Holstein","Not Working","","","",""
"Much too big","1990","Hamburg","Full Time","","","",""
"Much too big","1990","Hamburg","Part Time","","","",""
"Much too big","1990","Hamburg","Not Working","","","",""
"Much too big","1990","Lower Saxony","Full Time","2","","",""
"Much too big","1990","Lower Saxony","Part Time","","","",""
"Much too big","1990","Lower Saxony","Not Working","","","",""
"Much too big","1990","Bremen","Full Time","","","",""
"Much too big","1990","Bremen","Part Time","","","",""
"Much too big","1990","Bremen","Not Working","","","",""
"Much too big","1990","North Rhine-Westphalia","Full Time","","","",""
"Much too big","1990","North Rhine-Westphalia","Part Time","","","",""
"Much too big","1990","North Rhine-Westphalia","Not Working","","","",""
"Much too big","1990","Hesse","Full Time","","","",""
"Much too big","1990","Hesse","Part Time","","","",""
"Much too big","1990","Hesse","Not Working","","","",""
"Much too big","1990","Rhineland-Palatinate,Saarland","Full Time","","","",""
"Much too big","1990","Rhineland-Palatinate,Saarland","Part Time","","","",""
"Much too big","1990","Rhineland-Palatinate,Saarland","Not Working","","","",""
"Much too big","1990","Baden-Württemberg","Full Time","","","",""
"Much too big","1990","Baden-Württemberg","Part Time","1","","",""
"Much too big","1990","Baden-Württemberg","Not Working","","","",""
"Much too big","1990","Bavaria","Full Time","1","","",""
"Much too big","1990","Bavaria","Part Time","1","","",""
"Much too big","1990","Bavaria","Not Working","","","",""
"Much too big","1990","Berlin","Full Time","","","",""
"Much too big","1990","Berlin","Part Time","","","",""
"Much too big","1990","Berlin","Not Working","","","",""
"Much too big","1990","Brandenburg","Full Time","","","",""
"Much too big","1990","Brandenburg","Part Time","","","",""
"Much too big","1990","Brandenburg","Not Working","","","",""
"Much too big","1990","Mecklenburg-Western Pomerania","Full Time","","","",""
"Much too big","1990","Mecklenburg-Western Pomerania","Part Time","","","",""
"Much too big","1990","Mecklenburg-Western Pomerania","Not Working","","","",""
"Much too big","1990","Saxony","Full Time","","","",""
"Much too big","1990","Saxony","Part Time","","","",""
"Much too big","1990","Saxony","Not Working","","","",""
"Much too big","1990","Saxony-Anhalt","Full Time","","","",""
"Much too big","1990","Saxony-Anhalt","Part Time","","","",""
"Much too big","1990","Saxony-Anhalt","Not Working","","","",""
"Much too big","1990","Thuringia","Full Time","","","",""
"Much too big","1990","Thuringia","Part Time","","","",""
"Much too big","1990","Thuringia","Not Working","","","",""
"Much too small","1991","Schleswig-Holstein","Full Time","6","","",""
"Much too small","1991","Schleswig-Holstein","Part Time","1","","",""
"Much too small","1991","Schleswig-Holstein","Not Working","1","","",""
"Much too small","1991","Hamburg","Full Time","7","","",""
"Much too small","1991","Hamburg","Part Time","","","",""
"Much too small","1991","Hamburg","Not Working","1","","",""
"Much too small","1991","Lower Saxony","Full Time","16","","",""
"Much too small","1991","Lower Saxony","Part Time","5","","",""
"Much too small","1991","Lower Saxony","Not Working","8","","",""
"Much too small","1991","Bremen","Full Time","1","","",""
"Much too small","1991","Bremen","Part Time","2","","",""
"Much too small","1991","Bremen","Not Working","","","",""
"Much too small","1991","North Rhine-Westphalia","Full Time","52","0.0400456699021511","0.0285987353292924","0.0514926044750098"
"Much too small","1991","North Rhine-Westphalia","Part Time","17","","",""
"Much too small","1991","North Rhine-Westphalia","Not Working","40","0.0220549092120539","0.0126863681095237","0.031423450314584"
"Much too small","1991","Hesse","Full Time","23","","",""
"Much too small","1991","Hesse","Part Time","12","","",""
"Much too small","1991","Hesse","Not Working","12","","",""
"Much too small","1991","Rhineland-Palatinate,Saarland","Full Time","5","","",""
"Much too small","1991","Rhineland-Palatinate,Saarland","Part Time","1","","",""
"Much too small","1991","Rhineland-Palatinate,Saarland","Not Working","12","","",""
"Much too small","1991","Baden-Württemberg","Full Time","43","0.0241240210390319","0.0140942641002507","0.034153777977813"
"Much too small","1991","Baden-Württemberg","Part Time","17","","",""
"Much too small","1991","Baden-Württemberg","Not Working","18","","",""
"Much too small","1991","Bavaria","Full Time","26","","",""
"Much too small","1991","Bavaria","Part Time","15","","",""
"Much too small","1991","Bavaria","Not Working","10","","",""
"Much too small","1991","Berlin","Full Time","9","","",""
"Much too small","1991","Berlin","Part Time","8","","",""
"Much too small","1991","Berlin","Not Working","7","","",""
"Much too small","1991","Brandenburg","Full Time","","","",""
"Much too small","1991","Brandenburg","Part Time","","","",""
"Much too small","1991","Brandenburg","Not Working","","","",""
"Much too small","1991","Mecklenburg-Western Pomerania","Full Time","","","",""
"Much too small","1991","Mecklenburg-Western Pomerania","Part Time","","","",""
"Much too small","1991","Mecklenburg-Western Pomerania","Not Working","","","",""
"Much too small","1991","Saxony","Full Time","","","",""
"Much too small","1991","Saxony","Part Time","","","",""
"Much too small","1991","Saxony","Not Working","","","",""
"Much too small","1991","Saxony-Anhalt","Full Time","","","",""
"Much too small","1991","Saxony-Anhalt","Part Time","","","",""
"Much too small","1991","Saxony-Anhalt","Not Working","","","",""
"Much too small","1991","Thuringia","Full Time","","","",""
"Much too small","1991","Thuringia","Part Time","","","",""
"Much too small","1991","Thuringia","Not Working","","","",""
"A little too small","1991","Schleswig-Holstein","Full Time","19","","",""
"A little too small","1991","Schleswig-Holstein","Part Time","11","","",""
"A little too small","1991","Schleswig-Holstein","Not Working","14","","",""
"A little too small","1991","Hamburg","Full Time","11","","",""
"A little too small","1991","Hamburg","Part Time","7","","",""
"A little too small","1991","Hamburg","Not Working","5","","",""
"A little too small","1991","Lower Saxony","Full Time","91","0.206835196478353","0.168144995843977","0.245525397112729"
"A little too small","1991","Lower Saxony","Part Time","32","0.182536602698009","0.125140473242366","0.239932732153653"
"A little too small","1991","Lower Saxony","Not Working","62","0.137487193905168","0.102159478033674","0.172814909776661"
"A little too small","1991","Bremen","Full Time","9","","",""
"A little too small","1991","Bremen","Part Time","2","","",""
"A little too small","1991","Bremen","Not Working","5","","",""
"A little too small","1991","North Rhine-Westphalia","Full Time","234","0.192121564631308","0.169120539193695","0.215122590068921"
"A little too small","1991","North Rhine-Westphalia","Part Time","117","0.263230806791019","0.2222216995902","0.304239913991839"
"A little too small","1991","North Rhine-Westphalia","Not Working","142","0.109598547843463","0.089670836505438","0.129526259181487"
"A little too small","1991","Hesse","Full Time","110","0.175040904524964","0.139330937878217","0.21075087117171"
"A little too small","1991","Hesse","Part Time","45","0.236636859840738","0.175720481206829","0.297553238474647"
"A little too small","1991","Hesse","Not Working","57","0.100613878162835","0.0673942436757104","0.133833512649959"
"A little too small","1991","Rhineland-Palatinate,Saarland","Full Time","37","0.137940476049766","0.0978350246935508","0.178045927405982"
"A little too small","1991","Rhineland-Palatinate,Saarland","Part Time","16","","",""
"A little too small","1991","Rhineland-Palatinate,Saarland","Not Working","21","","",""
"A little too small","1991","Baden-Württemberg","Full Time","161","0.168652005805799","0.144175161399568","0.19312885021203"
"A little too small","1991","Baden-Württemberg","Part Time","60","0.179132008255548","0.137569909223532","0.220694107287564"
"A little too small","1991","Baden-Württemberg","Not Working","75","0.112007724228677","0.0847433764922429","0.139272071965112"
"A little too small","1991","Bavaria","Full Time","141","0.156853609090719","0.131167313316453","0.182539904864985"
"A little too small","1991","Bavaria","Part Time","58","0.167470198589089","0.125357479685498","0.209582917492679"
"A little too small","1991","Bavaria","Not Working","65","0.0939141739876711","0.0680592121332159","0.119769135842126"
"A little too small","1991","Berlin","Full Time","41","0.292572025982996","0.220008708205968","0.365135343760025"
"A little too small","1991","Berlin","Part Time","23","","",""
"A little too small","1991","Berlin","Not Working","18","","",""
"A little too small","1991","Brandenburg","Full Time","","","",""
"A little too small","1991","Brandenburg","Part Time","","","",""
"A little too small","1991","Brandenburg","Not Working","","","",""
"A little too small","1991","Mecklenburg-Western Pomerania","Full Time","","","",""
"A little too small","1991","Mecklenburg-Western Pomerania","Part Time","","","",""
"A little too small","1991","Mecklenburg-Western Pomerania","Not Working","","","",""
"A little too small","1991","Saxony","Full Time","","","",""
"A little too small","1991","Saxony","Part Time","","","",""
