"hlf0071_h","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"A little too small","1994","Couple + C. LE 16 ","Rural Area","294","0.266728569351643","0.239927668085831","0.293529470617455","2"
"A little too small","1994","Couple + C. GT 16 ","Urban Area","232","0.139118754576203","0.121879158871133","0.156358350281274","2"
"A little too small","1994","Couple + C. LE and GT 16","Urban Area","176","0.218680564701085","0.189176501805189","0.248184627596981","2"
"A little too small","1994","Couple + C. LE and GT 16","Rural Area","113","0.231196071179547","0.190436913355398","0.271955229003697","2"
"A little too small","1994","Couple + C. GT 16 ","Rural Area","110","0.0954204335759202","0.0758417216356189","0.114999145516221","2"
"Just right","1994","1-pers.-HH","Urban Area","724","0.751424088469942","0.724461499474138","0.778386677465747","3"
"Just right","1994","(Married) couple without C. ","Urban Area","1704","0.745954464520202","0.728144268948434","0.76376466009197","3"
"Just right","1994","1-pers.-HH","Rural Area","287","0.765683589053467","0.723699403277099","0.807667774829835","3"
"Just right","1994","(Married) couple without C. ","Rural Area","776","0.757107780682336","0.730880786165875","0.783334775198796","3"
"Just right","1994","Single parent ","Urban Area","282","0.731193919072806","0.686677375863942","0.77571046228167","3"
"Just right","1994","Single parent ","Rural Area","124","0.705142218532755","0.638529601834295","0.771754835231215","3"
"Just right","1994","Couple + C. LE 16 ","Urban Area","1175","0.620505956657939","0.59885099413781","0.642160919178069","3"
"Just right","1994","Couple + C. LE 16 ","Rural Area","628","0.604970411396048","0.575345017793496","0.634595804998599","3"
"Just right","1994","Couple + C. GT 16 ","Urban Area","1154","0.762979492498933","0.741795295461232","0.784163689536634","3"
"Just right","1994","Couple + C. GT 16 ","Rural Area","673","0.796765857747526","0.769949256783873","0.823582458711179","3"
"Just right","1994","Couple + C. LE and GT 16","Urban Area","475","0.681011719858084","0.647743690612533","0.714279749103634","3"
"Just right","1994","Couple + C. LE and GT 16","Rural Area","275","0.684449519089673","0.639519943664861","0.729379094514485","3"
"Much too big","1994","1-pers.-HH","Urban Area","13","","","","5"
"Much too big","1994","1-pers.-HH","Rural Area","7","","","","5"
"Much too big","1994","(Married) couple without C. ","Urban Area","11","","","","5"
"Much too big","1994","(Married) couple without C. ","Rural Area","14","","","","5"
"Much too big","1994","Single parent ","Urban Area","4","","","","5"
"Much too big","1994","Single parent ","Rural Area","2","","","","5"
"Much too big","1994","Couple + C. LE 16 ","Urban Area","2","","","","5"
"Much too big","1994","Couple + C. LE 16 ","Rural Area","6","","","","5"
"Much too big","1994","Couple + C. GT 16 ","Urban Area","9","","","","5"
"Much too big","1994","Couple + C. GT 16 ","Rural Area","6","","","","5"
"Much too big","1994","Couple + C. LE and GT 16","Urban Area","","","","","5"
"Much too big","1994","Couple + C. LE and GT 16","Rural Area","3","","","","5"
"Much too small","1994","1-pers.-HH","Urban Area","24","","","","1"
"Much too small","1994","1-pers.-HH","Rural Area","6","","","","1"
"Much too small","1994","(Married) couple without C. ","Urban Area","49","0.0143101115748472","0.00945109470629223","0.0191691284434023","1"
"Much too small","1994","(Married) couple without C. ","Rural Area","9","","","","1"
"Much too small","1994","Single parent ","Rural Area","4","","","","1"
"Much too small","1994","Couple + C. LE 16 ","Urban Area","155","0.060984113997756","0.0503052069503098","0.0716630210452022","1"
"Much too small","1994","Single parent ","Urban Area","11","","","","1"
"Much too small","1994","Couple + C. LE and GT 16","Rural Area","7","","","","1"
"Much too small","1994","Couple + C. LE 16 ","Rural Area","78","0.072494484151083","0.0567802586432864","0.0882087096588795","1"
"Much too small","1994","Couple + C. GT 16 ","Urban Area","40","0.0120507182873789","0.00661525702766142","0.0174861795470964","1"
"Much too small","1994","Couple + C. LE and GT 16","Urban Area","77","0.0608563986943118","0.0437923711188909","0.0779204262697327","1"
"Much too small","1994","Couple + C. GT 16 ","Rural Area","15","","","","1"
"A little too big","1995","1-pers.-HH","Rural Area","56","0.115639023288173","0.0843000266273962","0.146978019948951","4"
"A little too big","1995","(Married) couple without C. ","Urban Area","219","0.104141571427788","0.0918754017558755","0.116407741099701","4"
"A little too big","1995","1-pers.-HH","Urban Area","89","0.0918626499999254","0.0743001809906825","0.109425119009168","4"
"A little too big","1995","(Married) couple without C. ","Rural Area","156","0.172252058528566","0.149866430908338","0.194637686148794","4"
"A little too big","1995","Single parent ","Urban Area","32","0.0878314872648254","0.0605331797398578","0.115129794789793","4"
"A little too big","1995","Single parent ","Rural Area","13","","","","4"
"A little too big","1995","Couple + C. LE 16 ","Urban Area","64","0.040842326161253","0.0322089598351585","0.0494756924873475","4"
"A little too big","1995","Couple + C. LE 16 ","Rural Area","44","0.0416415046842917","0.0298468698572075","0.0534361395113759","4"
"A little too big","1995","Couple + C. GT 16 ","Urban Area","105","0.0766941340649563","0.0634422919292893","0.0899459762006232","4"
"A little too big","1995","Couple + C. GT 16 ","Rural Area","93","0.13128267852669","0.109377053098414","0.153188303954965","4"
"A little too big","1995","Couple + C. LE and GT 16","Rural Area","22","","","","4"
"A little too big","1995","Couple + C. LE and GT 16","Urban Area","17","","","","4"
"A little too small","1995","(Married) couple without C. ","Urban Area","289","0.105335840023253","0.0930077637148117","0.117663916331694","2"
"A little too small","1995","1-pers.-HH","Rural Area","40","0.101341387500516","0.071767467836232","0.1309153071648","2"
"A little too small","1995","1-pers.-HH","Urban Area","147","0.131914676982442","0.111338339082686","0.152491014882198","2"
"A little too small","1995","(Married) couple without C. ","Rural Area","106","0.0877199720743779","0.0709492664438396","0.104490677704916","2"
"A little too small","1995","Single parent ","Urban Area","70","0.169001477015333","0.132858956081676","0.205143997948989","2"
"A little too small","1995","Single parent ","Rural Area","44","0.192455382689854","0.137123037225569","0.247787728154139","2"
"A little too small","1995","Couple + C. LE 16 ","Urban Area","589","0.285265477925186","0.265569528518123","0.304961427332249","2"
"A little too small","1995","Couple + C. LE 16 ","Rural Area","318","0.283234182331754","0.256631907903023","0.309836456760486","2"
"A little too small","1995","Couple + C. GT 16 ","Urban Area","192","0.100095709160535","0.0851495957328489","0.11504182258822","2"
"A little too small","1995","Couple + C. LE and GT 16","Rural Area","109","0.226661803635751","0.188107497567008","0.265216109704493","2"
"A little too small","1995","Couple + C. GT 16 ","Rural Area","82","0.0812552436712168","0.0635323008041422","0.0989781865382915","2"
"A little too small","1995","Couple + C. LE and GT 16","Urban Area","214","0.24924966668742","0.218814037071789","0.279685296303051","2"
"Just right","1995","1-pers.-HH","Urban Area","767","0.745901013730685","0.719429280220401","0.772372747240968","3"
"Just right","1995","(Married) couple without C. ","Urban Area","1809","0.770552311795163","0.753666570955731","0.787438052634596","3"
"Just right","1995","1-pers.-HH","Rural Area","296","0.76517682554523","0.723636540058981","0.806717111031478","3"
"Just right","1995","(Married) couple without C. ","Rural Area","808","0.723250145388651","0.696726942003659","0.749773348773643","3"
"Just right","1995","Single parent ","Urban Area","289","0.694393051452596","0.649964990335582","0.73882111256961","3"
"Just right","1995","Single parent ","Rural Area","133","0.675487445193987","0.609773857603817","0.741201032784156","3"
"Just right","1995","Couple + C. LE 16 ","Urban Area","1219","0.609198174547968","0.587914945444089","0.630481403651846","3"
"Just right","1995","Couple + C. LE 16 ","Rural Area","645","0.58975068290091","0.560709423007149","0.618791942794672","3"
"Just right","1995","Couple + C. GT 16 ","Urban Area","1209","0.80565903730847","0.785953866737496","0.825364207879444","3"
"Just right","1995","Couple + C. GT 16 ","Rural Area","721","0.776313074228846","0.749282737690844","0.803343410766849","3"
"Just right","1995","Couple + C. LE and GT 16","Urban Area","500","0.672920354449879","0.639911851948181","0.705928856951577","3"
"Just right","1995","Couple + C. LE and GT 16","Rural Area","319","0.725276755918841","0.684171384881579","0.766382126956104","3"
"Much too big","1995","1-pers.-HH","Rural Area","6","","","","5"
"Much too big","1995","(Married) couple without C. ","Rural Area","14","","","","5"
"Much too big","1995","1-pers.-HH","Urban Area","11","","","","5"
"Much too big","1995","(Married) couple without C. ","Urban Area","6","","","","5"
"Much too big","1995","Single parent ","Urban Area","6","","","","5"
"Much too big","1995","Single parent ","Rural Area","2","","","","5"
"Much too big","1995","Couple + C. LE 16 ","Urban Area","4","","","","5"
"Much too big","1995","Couple + C. LE 16 ","Rural Area","6","","","","5"
"Much too big","1995","Couple + C. GT 16 ","Urban Area","9","","","","5"
"Much too big","1995","Couple + C. GT 16 ","Rural Area","6","","","","5"
"Much too big","1995","Couple + C. LE and GT 16","Urban Area","","","","","5"
"Much too big","1995","Couple + C. LE and GT 16","Rural Area","","","","","5"
"Much too small","1995","1-pers.-HH","Urban Area","25","","","","1"
"Much too small","1995","1-pers.-HH","Rural Area","2","","","","1"
"Much too small","1995","(Married) couple without C. ","Urban Area","59","0.0142845687580229","0.00951930924431887","0.019049828271727","1"
"Much too small","1995","(Married) couple without C. ","Rural Area","9","","","","1"
"Much too small","1995","Single parent ","Rural Area","3","","","","1"
"Much too small","1995","Couple + C. LE 16 ","Urban Area","143","0.0623934759837692","0.0518432968807268","0.0729436550868115","1"
"Much too small","1995","Single parent ","Urban Area","16","","","","1"
"Much too small","1995","Couple + C. LE 16 ","Rural Area","89","0.0734588793860583","0.0580556496663775","0.0888621091057391","1"
"Much too small","1995","Couple + C. GT 16 ","Urban Area","34","0.0106113217311468","0.00550873269552023","0.0157139107667734","1"
"Much too small","1995","Couple + C. LE and GT 16","Urban Area","45","0.0549061052754767","0.0388786332167792","0.0709335773341742","1"
"Much too small","1995","Couple + C. GT 16 ","Rural Area","11","","","","1"
"Much too small","1995","Couple + C. LE and GT 16","Rural Area","3","","","","1"
"A little too big","1996","1-pers.-HH","Urban Area","108","0.109881660611382","0.0909290635106962","0.128834257712068","4"
"A little too big","1996","1-pers.-HH","Rural Area","54","0.130671788854093","0.0984766836880276","0.162866894020158","4"
"A little too big","1996","(Married) couple without C. ","Urban Area","233","0.120294197017035","0.107319996949836","0.133268397084234","4"
"A little too big","1996","(Married) couple without C. ","Rural Area","152","0.154456222706871","0.133357464906491","0.175554980507251","4"
"A little too big","1996","Single parent ","Urban Area","35","0.0939402537489293","0.0665554817747731","0.121325025723085","4"
"A little too big","1996","Single parent ","Rural Area","22","","","","4"
"A little too big","1996","Couple + C. LE 16 ","Urban Area","68","0.0457454931481242","0.0365216683398429","0.0549693179564054","4"
"A little too big","1996","Couple + C. LE 16 ","Rural Area","45","0.05429461028305","0.0402990706668254","0.0682901498992745","4"
"A little too big","1996","Couple + C. GT 16 ","Urban Area","115","0.0947695608028462","0.0798925817793889","0.109646539826303","4"
"A little too big","1996","Couple + C. GT 16 ","Rural Area","71","0.130319198803705","0.107753479807125","0.152884917800284","4"
"A little too big","1996","Couple + C. LE and GT 16","Urban Area","23","","","","4"
"A little too big","1996","Couple + C. LE and GT 16","Rural Area","13","","","","4"
"A little too small","1996","(Married) couple without C. ","Urban Area","287","0.0997825235952539","0.087829150224975","0.111735896965533","2"
"A little too small","1996","1-pers.-HH","Rural Area","32","0.0766138987841878","0.0512069512045193","0.102020846363856","2"
"A little too small","1996","1-pers.-HH","Urban Area","142","0.132012251689204","0.111498449390896","0.152526053987513","2"
"A little too small","1996","(Married) couple without C. ","Rural Area","117","0.0883160119750262","0.0717496166210934","0.104882407328959","2"
"A little too small","1996","Single parent ","Urban Area","58","0.152871422395419","0.11909274303543","0.186650101755408","2"
"A little too small","1996","Single parent ","Rural Area","47","0.190567362837063","0.136934732276174","0.244199993397952","2"
"A little too small","1996","Couple + C. LE 16 ","Urban Area","592","0.296157595585243","0.276001615027921","0.316313576142565","2"
"A little too small","1996","Couple + C. LE 16 ","Rural Area","254","0.244929522054408","0.218368323494289","0.271490720614526","2"
"A little too small","1996","Couple + C. GT 16 ","Urban Area","226","0.129333642118262","0.112289216206749","0.146378068029775","2"
"A little too small","1996","Couple + C. GT 16 ","Rural Area","102","0.0957723384743707","0.0760470222724098","0.115497654676332","2"
"A little too small","1996","Couple + C. LE and GT 16","Rural Area","104","0.212148414511666","0.175763670512677","0.248533158510655","2"
"A little too small","1996","Couple + C. LE and GT 16","Urban Area","222","0.275270094226081","0.243536200005488","0.307003988446674","2"
"Just right","1996","1-pers.-HH","Urban Area","759","0.728346509275833","0.70139029404322","0.755302724508446","3"
"Just right","1996","1-pers.-HH","Rural Area","323","0.766989836531638","0.726607701196544","0.807371971866732","3"
"Just right","1996","(Married) couple without C. ","Urban Area","1836","0.763129613055457","0.746172806664728","0.780086419446186","3"
"Just right","1996","(Married) couple without C. ","Rural Area","827","0.730969749167941","0.705079490265335","0.756860008070547","3"
"Just right","1996","Single parent ","Urban Area","321","0.719322164244069","0.677145655509141","0.761498672978997","3"
"Just right","1996","Single parent ","Rural Area","134","0.688947428254741","0.625731805494759","0.752163051014723","3"
"Just right","1996","Couple + C. LE 16 ","Urban Area","1194","0.610449735013022","0.588921348315848","0.631978121710196","3"
"Just right","1996","Couple + C. LE 16 ","Rural Area","647","0.6438660428086","0.614290153712218","0.673441931904982","3"
"Just right","1996","Couple + C. GT 16 ","Urban Area","1111","0.759688905278206","0.737986616152594","0.781391194403819","3"
"Just right","1996","Couple + C. LE and GT 16","Urban Area","471","0.651289549246572","0.617430457906638","0.685148640586506","3"
"Just right","1996","Couple + C. GT 16 ","Rural Area","670","0.767623032023121","0.739313312115303","0.795932751930939","3"
"Just right","1996","Couple + C. LE and GT 16","Rural Area","350","0.740362520577625","0.701342892408946","0.779382148746304","3"
"Much too big","1996","1-pers.-HH","Urban Area","15","","","","5"
"Much too big","1996","1-pers.-HH","Rural Area","5","","","","5"
"Much too big","1996","(Married) couple without C. ","Urban Area","10","","","","5"
"Much too big","1996","(Married) couple without C. ","Rural Area","19","","","","5"
"Much too big","1996","Single parent ","Urban Area","","","","","5"
"Much too big","1996","Single parent ","Rural Area","","","","","5"
"Much too big","1996","Couple + C. LE 16 ","Urban Area","6","","","","5"
"Much too big","1996","Couple + C. LE 16 ","Rural Area","2","","","","5"
"Much too big","1996","Couple + C. GT 16 ","Urban Area","6","","","","5"
"Much too big","1996","Couple + C. GT 16 ","Rural Area","","","","","5"
"Much too big","1996","Couple + C. LE and GT 16","Urban Area","","","","","5"
"Much too big","1996","Couple + C. LE and GT 16","Rural Area","6","","","","5"
"Much too small","1996","1-pers.-HH","Urban Area","22","","","","1"
"Much too small","1996","1-pers.-HH","Rural Area","7","","","","1"
"Much too small","1996","(Married) couple without C. ","Urban Area","49","0.0126455913790545","0.00818907373382468","0.0171021090242844","1"
"Much too small","1996","(Married) couple without C. ","Rural Area","12","","","","1"
"Much too small","1996","Single parent ","Rural Area","3","","","","1"
"Much too small","1996","Single parent ","Urban Area","22","","","","1"
"Much too small","1996","Couple + C. LE 16 ","Urban Area","111","0.044487005557958","0.0353849461711057","0.0535890649448104","1"
"Much too small","1996","Couple + C. LE 16 ","Rural Area","59","0.0553817738256218","0.0412549364066327","0.0695086112446109","1"
"Much too small","1996","Couple + C. GT 16 ","Urban Area","31","0.00778444794141636","0.00332051495323848","0.0122483809295943","1"
"Much too small","1996","Couple + C. GT 16 ","Rural Area","12","","","","1"
"Much too small","1996","Couple + C. LE and GT 16","Urban Area","45","0.0431188234969321","0.0286870993311593","0.0575505476627048","1"
"Much too small","1996","Couple + C. LE and GT 16","Rural Area","12","","","","1"
"A little too big","1997","1-pers.-HH","Urban Area","98","0.104646948388686","0.086016678083231","0.12327721869414","4"
"A little too big","1997","1-pers.-HH","Rural Area","62","0.179466688579833","0.142276663585192","0.216656713574475","4"
"A little too big","1997","(Married) couple without C. ","Urban Area","237","0.114772006159439","0.102103895107518","0.127440117211361","4"
"A little too big","1997","(Married) couple without C. ","Rural Area","131","0.145782884049905","0.12549286613853","0.16607290196128","4"
"A little too big","1997","Single parent ","Urban Area","27","","","","4"
"A little too big","1997","Single parent ","Rural Area","15","","","","4"
"A little too big","1997","Couple + C. LE 16 ","Urban Area","65","0.0451779496051425","0.0357795014018865","0.0545763978083986","4"
"A little too big","1997","Couple + C. GT 16 ","Urban Area","97","0.0751081336798448","0.0616666623902306","0.0885496049694589","4"
"A little too big","1997","Couple + C. LE 16 ","Rural Area","49","0.0596007278978946","0.0446247773079076","0.0745766784878816","4"
"A little too big","1997","Couple + C. LE and GT 16","Urban Area","33","0.0813478872614517","0.0617835051039128","0.100912269418991","4"
"A little too big","1997","Couple + C. GT 16 ","Rural Area","67","0.105347737078262","0.084936095165684","0.12575937899084","4"
"A little too big","1997","Couple + C. LE and GT 16","Rural Area","6","","","","4"
"A little too small","1997","1-pers.-HH","Rural Area","43","0.110623105783846","0.0802245968398481","0.141021614727843","2"
"A little too small","1997","(Married) couple without C. ","Urban Area","284","0.107790540964987","0.0954654525588684","0.120115629371106","2"
"A little too small","1997","1-pers.-HH","Urban Area","156","0.144874856963095","0.123452361429426","0.166297352496764","2"
"A little too small","1997","(Married) couple without C. ","Rural Area","124","0.09915577341684","0.0819715907741279","0.116339956059552","2"
"A little too small","1997","Single parent ","Urban Area","57","0.149176387856944","0.115265826965692","0.183086948748196","2"
"A little too small","1997","Single parent ","Rural Area","28","","","","2"
"A little too small","1997","Couple + C. LE 16 ","Urban Area","529","0.298429048418038","0.277723438853346","0.31913465798273","2"
"A little too small","1997","Couple + C. LE 16 ","Rural Area","242","0.257863959194576","0.230191385082843","0.285536533306309","2"
"A little too small","1997","Couple + C. GT 16 ","Urban Area","231","0.13555548422719","0.118097867626254","0.153013100828127","2"
"A little too small","1997","Couple + C. LE and GT 16","Rural Area","73","0.158092111474888","0.124752804757432","0.191431418192345","2"
"A little too small","1997","Couple + C. GT 16 ","Rural Area","139","0.125077677365258","0.103083240074621","0.147072114655894","2"
"A little too small","1997","Couple + C. LE and GT 16","Urban Area","182","0.196179209378117","0.167759242544936","0.224599176211298","2"
"Just right","1997","1-pers.-HH","Urban Area","741","0.717861370979445","0.690470220067286","0.745252521891603","3"
"Just right","1997","1-pers.-HH","Rural Area","295","0.688757341260767","0.643885993345537","0.733628689175996","3"
"Just right","1997","(Married) couple without C. ","Urban Area","1870","0.75882578522767","0.74182367676748","0.77582789368786","3"
"Just right","1997","(Married) couple without C. ","Rural Area","885","0.74256947996964","0.717430735021047","0.767708224918234","3"
"Just right","1997","Single parent ","Urban Area","315","0.735356686738893","0.693366805312823","0.777346568164962","3"
"Just right","1997","Single parent ","Rural Area","160","0.748708364164853","0.690320105983109","0.807096622346597","3"
"Just right","1997","Couple + C. LE 16 ","Urban Area","1195","0.617662475333555","0.595672196061733","0.639652754605378","3"
"Just right","1997","Couple + C. LE 16 ","Rural Area","630","0.647763195342845","0.617547125534952","0.677979265150738","3"
"Just right","1997","Couple + C. GT 16 ","Urban Area","1126","0.781287362065233","0.760205926449501","0.802368797680965","3"
"Just right","1997","Couple + C. LE and GT 16","Urban Area","489","0.675166843836965","0.641650766131872","0.708682921542059","3"
"Just right","1997","Couple + C. GT 16 ","Rural Area","654","0.766747859325216","0.738630320210747","0.794865398439686","3"
"Just right","1997","Couple + C. LE and GT 16","Rural Area","353","0.797279533173357","0.760540875720007","0.834018190626707","3"
"Much too big","1997","1-pers.-HH","Urban Area","17","","","","5"
"Much too big","1997","1-pers.-HH","Rural Area","4","","","","5"
"Much too big","1997","(Married) couple without C. ","Urban Area","14","","","","5"
"Much too big","1997","(Married) couple without C. ","Rural Area","14","","","","5"
"Much too big","1997","Single parent ","Urban Area","","","","","5"
"Much too big","1997","Single parent ","Rural Area","","","","","5"
"Much too big","1997","Couple + C. LE 16 ","Urban Area","","","","","5"
"Much too big","1997","Couple + C. LE 16 ","Rural Area","","","","","5"
"Much too big","1997","Couple + C. GT 16 ","Urban Area","","","","","5"
"Much too big","1997","Couple + C. GT 16 ","Rural Area","2","","","","5"
"Much too big","1997","Couple + C. LE and GT 16","Urban Area","","","","","5"
"Much too big","1997","Couple + C. LE and GT 16","Rural Area","6","","","","5"
"Much too small","1997","1-pers.-HH","Urban Area","25","","","","1"
"Much too small","1997","1-pers.-HH","Rural Area","5","","","","1"
"Much too small","1997","(Married) couple without C. ","Urban Area","27","","","","1"
"Much too small","1997","(Married) couple without C. ","Rural Area","8","","","","1"
"Much too small","1997","Single parent ","Urban Area","25","","","","1"
"Much too small","1997","Single parent ","Rural Area","9","","","","1"
"Much too small","1997","Couple + C. LE 16 ","Urban Area","87","0.0387305266432642","0.0299991856269522","0.0474618676595762","1"
"Much too small","1997","Couple + C. LE 16 ","Rural Area","39","0.0347721175646847","0.023183197332654","0.0463610377967155","1"
"Much too small","1997","Couple + C. GT 16 ","Urban Area","23","","","","1"
"Much too small","1997","Couple + C. GT 16 ","Rural Area","7","","","","1"
"Much too small","1997","Couple + C. LE and GT 16","Rural Area","22","","","","1"
"Much too small","1997","Couple + C. LE and GT 16","Urban Area","46","0.0473060595234656","0.0321127443250097","0.0624993747219215","1"
"A little too big","1998","1-pers.-HH","Urban Area","133","0.119919316541631","0.101852022615252","0.13798661046801","4"
"A little too big","1998","1-pers.-HH","Rural Area","77","0.168229602377675","0.134938347869143","0.201520856886206","4"
"A little too big","1998","(Married) couple without C. ","Urban Area","306","0.126448083513373","0.114033119315961","0.138863047710785","4"
"A little too big","1998","(Married) couple without C. ","Rural Area","171","0.154134881470249","0.134944674387709","0.173325088552789","4"
"A little too big","1998","Single parent ","Urban Area","55","0.103305491400932","0.0759635987617439","0.130647384040119","4"
"A little too big","1998","Single parent ","Rural Area","10","","","","4"
"A little too big","1998","Couple + C. LE 16 ","Urban Area","80","0.0403234975369503","0.0316783536220313","0.0489686414518692","4"
"A little too big","1998","Couple + C. GT 16 ","Urban Area","123","0.0796346085667591","0.0662897731903258","0.0929794439431924","4"
"A little too big","1998","Couple + C. LE 16 ","Rural Area","69","0.069331969322505","0.0540112097286213","0.0846527289163888","4"
"A little too big","1998","Couple + C. GT 16 ","Rural Area","62","0.0776896312943443","0.0605592611324706","0.0948200014562181","4"
"A little too big","1998","Couple + C. LE and GT 16","Urban Area","26","","","","4"
"A little too big","1998","Couple + C. LE and GT 16","Rural Area","29","","","","4"
"A little too small","1998","1-pers.-HH","Rural Area","41","0.0729399961895877","0.0497972969033083","0.096082695475867","2"
"A little too small","1998","1-pers.-HH","Urban Area","180","0.138892953216089","0.11965955733281","0.158126349099368","2"
"A little too small","1998","(Married) couple without C. ","Urban Area","309","0.104028596256874","0.0926243016262304","0.115432890887519","2"
"A little too small","1998","(Married) couple without C. ","Rural Area","114","0.0703298714191825","0.0567400738715366","0.0839196689668284","2"
"A little too small","1998","Single parent ","Urban Area","91","0.21258793416283","0.175833058901275","0.249342809424384","2"
"A little too small","1998","Single parent ","Rural Area","44","0.181624691839341","0.131136736173473","0.232112647505209","2"
"A little too small","1998","Couple + C. LE 16 ","Urban Area","541","0.27218555749248","0.252625344805451","0.291745770179509","2"
"A little too small","1998","Couple + C. LE 16 ","Rural Area","205","0.212692449903132","0.188011357561177","0.237373542245087","2"
"A little too small","1998","Couple + C. GT 16 ","Urban Area","240","0.127575382523492","0.111130546342926","0.144020218704059","2"
"A little too small","1998","Couple + C. LE and GT 16","Rural Area","94","0.167697498552348","0.135273475822606","0.20012152128209","2"
"A little too small","1998","Couple + C. LE and GT 16","Urban Area","190","0.221520481634915","0.191124298523109","0.251916664746722","2"
"A little too small","1998","Couple + C. GT 16 ","Rural Area","111","0.101540685461325","0.0822113944336584","0.120869976488991","2"
"Just right","1998","1-pers.-HH","Urban Area","873","0.702649339040899","0.677228430494492","0.728070247587306","3"
"Just right","1998","(Married) couple without C. ","Urban Area","2078","0.749746163109245","0.733565642771179","0.765926683447311","3"
"Just right","1998","1-pers.-HH","Rural Area","353","0.724192692579639","0.684417968545445","0.763967416613833","3"
"Just right","1998","(Married) couple without C. ","Rural Area","1049","0.753230026914565","0.730316676019522","0.776143377809607","3"
"Just right","1998","Single parent ","Urban Area","301","0.617096700156944","0.573428450832513","0.660764949481375","3"
"Just right","1998","Single parent ","Rural Area","168","0.764148289113839","0.708553713430611","0.819742864797067","3"
"Just right","1998","Couple + C. LE 16 ","Urban Area","1256","0.626410873225775","0.605151157302031","0.647670589149519","3"
"Just right","1998","Couple + C. LE 16 ","Rural Area","735","0.678740598195884","0.650576492303234","0.706904704088533","3"
"Just right","1998","Couple + C. GT 16 ","Urban Area","1182","0.769050803054974","0.748276909628845","0.789824696481104","3"
"Just right","1998","Couple + C. GT 16 ","Rural Area","757","0.808889427240802","0.783728096393622","0.834050758087982","3"
"Just right","1998","Couple + C. LE and GT 16","Urban Area","451","0.685942527764919","0.651969289625237","0.719915765904602","3"
"Just right","1998","Couple + C. LE and GT 16","Rural Area","378","0.758152285299917","0.720989160726015","0.795315409873819","3"
"Much too big","1998","1-pers.-HH","Urban Area","18","","","","5"
"Much too big","1998","1-pers.-HH","Rural Area","7","","","","5"
"Much too big","1998","(Married) couple without C. ","Rural Area","13","","","","5"
"Much too big","1998","(Married) couple without C. ","Urban Area","22","","","","5"
"Much too big","1998","Single parent ","Urban Area","6","","","","5"
"Much too big","1998","Single parent ","Rural Area","","","","","5"
"Much too big","1998","Couple + C. LE 16 ","Urban Area","2","","","","5"
"Much too big","1998","Couple + C. LE 16 ","Rural Area","7","","","","5"
"Much too big","1998","Couple + C. GT 16 ","Urban Area","12","","","","5"
"Much too big","1998","Couple + C. GT 16 ","Rural Area","4","","","","5"
"Much too big","1998","Couple + C. LE and GT 16","Urban Area","3","","","","5"
"Much too big","1998","Couple + C. LE and GT 16","Rural Area","","","","","5"
"Much too small","1998","1-pers.-HH","Urban Area","38","0.025280181584238","0.0165501204319973","0.0340102427364787","1"
"Much too small","1998","1-pers.-HH","Rural Area","7","","","","1"
"Much too small","1998","(Married) couple without C. ","Urban Area","38","0.0102723283462559","0.00650583427523551","0.0140388224172763","1"
"Much too small","1998","(Married) couple without C. ","Rural Area","13","","","","1"
"Much too small","1998","Single parent ","Urban Area","23","","","","1"
"Much too small","1998","Single parent ","Rural Area","2","","","","1"
"Much too small","1998","Couple + C. LE 16 ","Urban Area","110","0.0574836714407254","0.0472543367101042","0.0677130061713467","1"
"Much too small","1998","Couple + C. LE 16 ","Rural Area","40","0.0311994499141388","0.0207135239091029","0.0416853759191748","1"
"Much too small","1998","Couple + C. GT 16 ","Urban Area","24","","","","1"
"Much too small","1998","Couple + C. GT 16 ","Rural Area","4","","","","1"
"Much too small","1998","Couple + C. LE and GT 16","Urban Area","47","0.0537385360882563","0.0372327198427976","0.0702443523337151","1"
"Much too small","1998","Couple + C. LE and GT 16","Rural Area","9","","","","1"
"A little too big","1999","1-pers.-HH","Urban Area","136","0.113631420655178","0.0957199670883169","0.13154287422204","4"
"A little too big","1999","1-pers.-HH","Rural Area","64","0.122051014251728","0.0928881116554135","0.151213916848043","4"
"A little too big","1999","(Married) couple without C. ","Urban Area","276","0.107708782637501","0.0961241660759942","0.119293399199009","4"
"A little too big","1999","(Married) couple without C. ","Rural Area","161","0.141818555893933","0.123432308888011","0.160204802899856","4"
"A little too big","1999","Single parent ","Urban Area","36","0.0727898280276679","0.0490748859257829","0.0965047701295528","4"
"A little too big","1999","Single parent ","Rural Area","14","","","","4"
"A little too big","1999","Couple + C. LE 16 ","Urban Area","58","0.0397288760434568","0.0311342431491406","0.048323508937773","4"
"A little too big","1999","Couple + C. GT 16 ","Urban Area","103","0.0677272397061957","0.0553450333689352","0.0801094460434562","4"
"A little too big","1999","Couple + C. LE 16 ","Rural Area","49","0.0489911377708081","0.0358091615611264","0.0621731139804899","4"
"A little too big","1999","Couple + C. GT 16 ","Rural Area","60","0.0595751535526793","0.0441709559830057","0.074979351122353","4"
"A little too big","1999","Couple + C. LE and GT 16","Urban Area","33","0.0752869848228155","0.0555423334223136","0.0950316362233175","4"
"A little too big","1999","Couple + C. LE and GT 16","Rural Area","26","","","","4"
"A little too small","1999","1-pers.-HH","Rural Area","41","0.0756073795651026","0.0520549486671128","0.0991598104630924","2"
