"hlf0071_h","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"4","2016","lower secondary degree","(1b) general elementary school","118","0.0903376462853554","0.0754590203705149","0.105216272200196"
"4","2016","lower secondary degree","(1c) basic vocational qualification","591","0.148784620002316","0.13820908824824","0.159360151756392"
"4","2016","lower secondary degree","(2b) intermediate general qualification","","","",""
"4","2016","lower secondary degree","(2a) intermediate vocational","","","",""
"4","2016","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"4","2016","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"4","2016","lower secondary degree","(3a) lower tertiary education","18","","",""
"4","2016","lower secondary degree","(3b) higher tertiary education","3","","",""
"4","2016","secondary school degree","(0) in school","","","",""
"4","2016","secondary school degree","(1a) inadequately completed","","","",""
"4","2016","secondary school degree","(1b) general elementary school","","","",""
"4","2016","secondary school degree","(1c) basic vocational qualification","","","",""
"4","2016","secondary school degree","(2b) intermediate general qualification","69","0.0946577459106014","0.0743594688705026","0.1149560229507"
"4","2016","secondary school degree","(2a) intermediate vocational","590","0.129959673165054","0.120931513572809","0.138987832757299"
"4","2016","secondary school degree","(2c_gen) general maturity certificate","","","",""
"4","2016","secondary school degree","(2c_voc) vocational maturity certificate","1","","",""
"4","2016","secondary school degree","(3a) lower tertiary education","76","0.155915990988303","0.122619088385815","0.189212893590791"
"4","2016","secondary school degree","(3b) higher tertiary education","15","","",""
"4","2016","college entrance qualification","(0) in school","","","",""
"4","2016","college entrance qualification","(1a) inadequately completed","","","",""
"4","2016","college entrance qualification","(1b) general elementary school","","","",""
"4","2016","college entrance qualification","(1c) basic vocational qualification","","","",""
"4","2016","college entrance qualification","(2b) intermediate general qualification","","","",""
"4","2016","college entrance qualification","(2a) intermediate vocational","","","",""
"4","2016","college entrance qualification","(2c_gen) general maturity certificate","87","0.101249924248569","0.0823344326544787","0.120165415842658"
"4","2016","college entrance qualification","(2c_voc) vocational maturity certificate","178","0.115662569653057","0.100792609692662","0.130532529613453"
"4","2016","college entrance qualification","(3a) lower tertiary education","196","0.213951472506363","0.191079852267257","0.236823092745469"
"4","2016","college entrance qualification","(3b) higher tertiary education","470","0.172290114259211","0.158416171646997","0.186164056871426"
"4","2016","Other degree","(0) in school","","","",""
"4","2016","Other degree","(1a) inadequately completed","","","",""
"4","2016","Other degree","(1b) general elementary school","28","","",""
"4","2016","Other degree","(1c) basic vocational qualification","38","0.115742281480595","0.0936288817872279","0.137855681173962"
"4","2016","Other degree","(2b) intermediate general qualification","","","",""
"4","2016","Other degree","(2a) intermediate vocational","","","",""
"4","2016","Other degree","(2c_gen) general maturity certificate","18","","",""
"4","2016","Other degree","(2c_voc) vocational maturity certificate","38","0.0832627675145357","0.0630260795150605","0.103499455514011"
"4","2016","Other degree","(3a) lower tertiary education","2","","",""
"4","2016","Other degree","(3b) higher tertiary education","84","0.12811928001287","0.111512743050002","0.144725816975738"
"4","2016","no degree/no degree yet","(0) in school","56","0.108309591819033","0.0859186305759098","0.130700553062156"
"4","2016","no degree/no degree yet","(1a) inadequately completed","30","0.037961985366426","0.0283924845509389","0.0475314861819131"
"4","2016","no degree/no degree yet","(1b) general elementary school","","","",""
"4","2016","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"4","2016","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"4","2016","no degree/no degree yet","(2a) intermediate vocational","","","",""
"4","2016","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"4","2016","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"4","2016","no degree/no degree yet","(3a) lower tertiary education","","","",""
"4","2016","no degree/no degree yet","(3b) higher tertiary education","","","",""
"5","2016","lower secondary degree","(0) in school","","","",""
"5","2016","lower secondary degree","(1a) inadequately completed","","","",""
"5","2016","lower secondary degree","(1b) general elementary school","18","","",""
"5","2016","lower secondary degree","(1c) basic vocational qualification","90","0.0283060902329394","0.0233776652967698","0.0332345151691091"
"5","2016","lower secondary degree","(2b) intermediate general qualification","","","",""
"5","2016","lower secondary degree","(2a) intermediate vocational","2","","",""
"5","2016","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"5","2016","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"5","2016","lower secondary degree","(3a) lower tertiary education","1","","",""
"5","2016","lower secondary degree","(3b) higher tertiary education","1","","",""
"5","2016","secondary school degree","(0) in school","","","",""
"5","2016","secondary school degree","(1a) inadequately completed","","","",""
"5","2016","secondary school degree","(1b) general elementary school","","","",""
"5","2016","secondary school degree","(1c) basic vocational qualification","","","",""
"5","2016","secondary school degree","(2b) intermediate general qualification","12","","",""
"5","2016","secondary school degree","(2a) intermediate vocational","64","0.0142853997991178","0.0110993906017462","0.0174714089964893"
"5","2016","secondary school degree","(2c_gen) general maturity certificate","","","",""
"5","2016","secondary school degree","(2c_voc) vocational maturity certificate","2","","",""
"5","2016","secondary school degree","(3a) lower tertiary education","8","","",""
"5","2016","secondary school degree","(3b) higher tertiary education","3","","",""
"5","2016","college entrance qualification","(0) in school","","","",""
"5","2016","college entrance qualification","(1a) inadequately completed","","","",""
"5","2016","college entrance qualification","(1b) general elementary school","","","",""
"5","2016","college entrance qualification","(1c) basic vocational qualification","","","",""
"5","2016","college entrance qualification","(2b) intermediate general qualification","","","",""
"5","2016","college entrance qualification","(2a) intermediate vocational","","","",""
"5","2016","college entrance qualification","(2c_gen) general maturity certificate","9","","",""
"5","2016","college entrance qualification","(2c_voc) vocational maturity certificate","14","","",""
"5","2016","college entrance qualification","(3a) lower tertiary education","18","","",""
"5","2016","college entrance qualification","(3b) higher tertiary education","67","0.0230765757127741","0.0175602920938462","0.028592859331702"
"5","2016","Other degree","(0) in school","","","",""
"5","2016","Other degree","(1a) inadequately completed","","","",""
"5","2016","Other degree","(1b) general elementary school","5","","",""
"5","2016","Other degree","(1c) basic vocational qualification","6","","",""
"5","2016","Other degree","(2b) intermediate general qualification","","","",""
"5","2016","Other degree","(2a) intermediate vocational","","","",""
"5","2016","Other degree","(2c_gen) general maturity certificate","3","","",""
"5","2016","Other degree","(2c_voc) vocational maturity certificate","3","","",""
"5","2016","Other degree","(3a) lower tertiary education","","","",""
"5","2016","Other degree","(3b) higher tertiary education","4","","",""
"5","2016","no degree/no degree yet","(0) in school","2","","",""
"5","2016","no degree/no degree yet","(1a) inadequately completed","14","","",""
"5","2016","no degree/no degree yet","(1b) general elementary school","","","",""
"5","2016","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"5","2016","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"5","2016","no degree/no degree yet","(2a) intermediate vocational","","","",""
"5","2016","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"5","2016","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"5","2016","no degree/no degree yet","(3a) lower tertiary education","","","",""
"5","2016","no degree/no degree yet","(3b) higher tertiary education","","","",""
"1","2017","lower secondary degree","(0) in school","","","",""
"1","2017","lower secondary degree","(1a) inadequately completed","","","",""
"1","2017","lower secondary degree","(1b) general elementary school","69","0.0419605551065864","0.0318039282194617","0.0521171819937111"
"1","2017","lower secondary degree","(1c) basic vocational qualification","70","0.0109076224865783","0.00788158507514127","0.0139336598980153"
"1","2017","lower secondary degree","(2b) intermediate general qualification","","","",""
"1","2017","lower secondary degree","(2a) intermediate vocational","","","",""
"1","2017","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"1","2017","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"1","2017","lower secondary degree","(3a) lower tertiary education","","","",""
"1","2017","lower secondary degree","(3b) higher tertiary education","","","",""
"1","2017","secondary school degree","(0) in school","","","",""
"1","2017","secondary school degree","(1a) inadequately completed","","","",""
"1","2017","secondary school degree","(1b) general elementary school","","","",""
"1","2017","secondary school degree","(1c) basic vocational qualification","","","",""
"1","2017","secondary school degree","(2b) intermediate general qualification","29","","",""
"1","2017","secondary school degree","(2a) intermediate vocational","106","0.0152986429926505","0.0122238518275219","0.0183734341577792"
"1","2017","secondary school degree","(2c_gen) general maturity certificate","","","",""
"1","2017","secondary school degree","(2c_voc) vocational maturity certificate","1","","",""
"1","2017","secondary school degree","(3a) lower tertiary education","7","","",""
"1","2017","secondary school degree","(3b) higher tertiary education","1","","",""
"1","2017","college entrance qualification","(0) in school","","","",""
"1","2017","college entrance qualification","(1a) inadequately completed","","","",""
"1","2017","college entrance qualification","(1b) general elementary school","","","",""
"1","2017","college entrance qualification","(1c) basic vocational qualification","","","",""
"1","2017","college entrance qualification","(2b) intermediate general qualification","","","",""
"1","2017","college entrance qualification","(2a) intermediate vocational","","","",""
"1","2017","college entrance qualification","(2c_gen) general maturity certificate","37","0.0240971123821605","0.0154708125206769","0.0327234122436442"
"1","2017","college entrance qualification","(2c_voc) vocational maturity certificate","50","0.0231964103981293","0.0167337215182517","0.0296590992780069"
"1","2017","college entrance qualification","(3a) lower tertiary education","17","","",""
"1","2017","college entrance qualification","(3b) higher tertiary education","49","0.0128914069294677","0.00902086141130494","0.0167619524476305"
"1","2017","Other degree","(0) in school","","","",""
"1","2017","Other degree","(1a) inadequately completed","","","",""
"1","2017","Other degree","(1b) general elementary school","158","0.0608684536775676","0.048267704989024","0.0734692023661111"
"1","2017","Other degree","(1c) basic vocational qualification","36","0.0282925223931431","0.0164418558704832","0.040143188915803"
"1","2017","Other degree","(2b) intermediate general qualification","","","",""
"1","2017","Other degree","(2a) intermediate vocational","","","",""
"1","2017","Other degree","(2c_gen) general maturity certificate","127","0.0697331931683519","0.0528957093147063","0.0865706770219976"
"1","2017","Other degree","(2c_voc) vocational maturity certificate","46","0.0667638181483034","0.0477922323071978","0.0857354039894089"
"1","2017","Other degree","(3a) lower tertiary education","1","","",""
"1","2017","Other degree","(3b) higher tertiary education","129","0.0238039208822452","0.01646198304077","0.0311458587237205"
"1","2017","no degree/no degree yet","(0) in school","33","0.0286113660272738","0.0171938417007421","0.0400288903538056"
"1","2017","no degree/no degree yet","(1a) inadequately completed","315","0.0856895710383006","0.0734590509870914","0.0979200910895098"
"1","2017","no degree/no degree yet","(1b) general elementary school","","","",""
"1","2017","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"1","2017","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"1","2017","no degree/no degree yet","(2a) intermediate vocational","","","",""
"1","2017","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"1","2017","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"1","2017","no degree/no degree yet","(3a) lower tertiary education","","","",""
"1","2017","no degree/no degree yet","(3b) higher tertiary education","2","","",""
"2","2017","lower secondary degree","(0) in school","","","",""
"2","2017","lower secondary degree","(1a) inadequately completed","","","",""
"2","2017","lower secondary degree","(1b) general elementary school","185","0.0725375586116523","0.0593984221317123","0.0856766950915923"
"2","2017","lower secondary degree","(1c) basic vocational qualification","409","0.0755189751015213","0.0678211531688818","0.0832167970341608"
"2","2017","lower secondary degree","(2b) intermediate general qualification","","","",""
"2","2017","lower secondary degree","(2a) intermediate vocational","","","",""
"2","2017","lower secondary degree","(2c_gen) general maturity certificate","1","","",""
"2","2017","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"2","2017","lower secondary degree","(3a) lower tertiary education","5","","",""
"2","2017","lower secondary degree","(3b) higher tertiary education","8","","",""
"2","2017","secondary school degree","(0) in school","","","",""
"2","2017","secondary school degree","(1a) inadequately completed","","","",""
"2","2017","secondary school degree","(1b) general elementary school","","","",""
"2","2017","secondary school degree","(1c) basic vocational qualification","","","",""
"2","2017","secondary school degree","(2b) intermediate general qualification","153","0.147336263833822","0.124141198919071","0.170531328748573"
"2","2017","secondary school degree","(2a) intermediate vocational","833","0.121202630042575","0.113026697538998","0.129378562546153"
"2","2017","secondary school degree","(2c_gen) general maturity certificate","2","","",""
"2","2017","secondary school degree","(2c_voc) vocational maturity certificate","4","","",""
"2","2017","secondary school degree","(3a) lower tertiary education","35","0.0612702913102144","0.0401857017885359","0.0823548808318929"
"2","2017","secondary school degree","(3b) higher tertiary education","21","","",""
"2","2017","college entrance qualification","(0) in school","","","",""
"2","2017","college entrance qualification","(1a) inadequately completed","","","",""
"2","2017","college entrance qualification","(1b) general elementary school","","","",""
"2","2017","college entrance qualification","(1c) basic vocational qualification","","","",""
"2","2017","college entrance qualification","(2b) intermediate general qualification","","","",""
"2","2017","college entrance qualification","(2a) intermediate vocational","","","",""
"2","2017","college entrance qualification","(2c_gen) general maturity certificate","217","0.169559698522925","0.148451349126705","0.190668047919145"
"2","2017","college entrance qualification","(2c_voc) vocational maturity certificate","330","0.138552078922633","0.12371937695269","0.153384780892576"
"2","2017","college entrance qualification","(3a) lower tertiary education","196","0.126884563916258","0.109411988124896","0.144357139707619"
"2","2017","college entrance qualification","(3b) higher tertiary education","490","0.15948252080096","0.146920211717883","0.172044829884036"
"2","2017","Other degree","(0) in school","","","",""
"2","2017","Other degree","(1a) inadequately completed","","","",""
"2","2017","Other degree","(1b) general elementary school","301","0.134517261553644","0.116534548474298","0.15249997463299"
"2","2017","Other degree","(1c) basic vocational qualification","120","0.0857110892584877","0.0657032861915765","0.105718892325399"
"2","2017","Other degree","(2b) intermediate general qualification","","","",""
"2","2017","Other degree","(2a) intermediate vocational","","","",""
"2","2017","Other degree","(2c_gen) general maturity certificate","217","0.166230296408852","0.141619152591901","0.190841440225803"
"2","2017","Other degree","(2c_voc) vocational maturity certificate","117","0.135284472921477","0.109288990943958","0.161279954898996"
"2","2017","Other degree","(3a) lower tertiary education","8","","",""
"2","2017","Other degree","(3b) higher tertiary education","395","0.202233595216944","0.182887984346112","0.221579206087776"
"2","2017","no degree/no degree yet","(0) in school","151","0.1962729257548","0.169071564553198","0.223474286956401"
"2","2017","no degree/no degree yet","(1a) inadequately completed","454","0.155481403861529","0.139647866980157","0.171314940742901"
"2","2017","no degree/no degree yet","(1b) general elementary school","","","",""
"2","2017","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"2","2017","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"2","2017","no degree/no degree yet","(2a) intermediate vocational","","","",""
"2","2017","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"2","2017","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"2","2017","no degree/no degree yet","(3a) lower tertiary education","","","",""
"2","2017","no degree/no degree yet","(3b) higher tertiary education","2","","",""
"3","2017","lower secondary degree","(0) in school","","","",""
"3","2017","lower secondary degree","(1a) inadequately completed","","","",""
"3","2017","lower secondary degree","(1b) general elementary school","1077","0.745861921873849","0.723807215535562","0.767916628212137"
"3","2017","lower secondary degree","(1c) basic vocational qualification","3319","0.73461870079409","0.721755265565808","0.747482136022371"
"3","2017","lower secondary degree","(2b) intermediate general qualification","","","",""
"3","2017","lower secondary degree","(2a) intermediate vocational","6","","",""
"3","2017","lower secondary degree","(2c_gen) general maturity certificate","2","","",""
"3","2017","lower secondary degree","(2c_voc) vocational maturity certificate","5","","",""
"3","2017","lower secondary degree","(3a) lower tertiary education","72","0.787604461397275","0.703570628322214","0.871638294472336"
"3","2017","lower secondary degree","(3b) higher tertiary education","22","","",""
"3","2017","secondary school degree","(0) in school","","","",""
"3","2017","secondary school degree","(1a) inadequately completed","","","",""
"3","2017","secondary school degree","(1b) general elementary school","","","",""
"3","2017","secondary school degree","(1c) basic vocational qualification","","","",""
"3","2017","secondary school degree","(2b) intermediate general qualification","619","0.7032207899003","0.673324695400431","0.733116884400169"
"3","2017","secondary school degree","(2a) intermediate vocational","4398","0.719730532173268","0.708479049415103","0.730982014931432"
"3","2017","secondary school degree","(2c_gen) general maturity certificate","1","","",""
"3","2017","secondary school degree","(2c_voc) vocational maturity certificate","10","","",""
"3","2017","secondary school degree","(3a) lower tertiary education","366","0.73971910221908","0.70114245658351","0.77829574785465"
"3","2017","secondary school degree","(3b) higher tertiary education","99","0.651041357025258","0.572645125399769","0.729437588650747"
"3","2017","college entrance qualification","(0) in school","","","",""
"3","2017","college entrance qualification","(1a) inadequately completed","","","",""
"3","2017","college entrance qualification","(1b) general elementary school","","","",""
"3","2017","college entrance qualification","(1c) basic vocational qualification","","","",""
"3","2017","college entrance qualification","(2b) intermediate general qualification","","","",""
"3","2017","college entrance qualification","(2a) intermediate vocational","","","",""
"3","2017","college entrance qualification","(2c_gen) general maturity certificate","834","0.692399322495389","0.666438962617453","0.718359682373326"
"3","2017","college entrance qualification","(2c_voc) vocational maturity certificate","1461","0.70564472879704","0.68607755090965","0.725211906684431"
"3","2017","college entrance qualification","(3a) lower tertiary education","958","0.677118510146497","0.652573081461097","0.701663938831897"
"3","2017","college entrance qualification","(3b) higher tertiary education","2110","0.642118977738064","0.625670843507434","0.658567111968695"
"3","2017","Other degree","(0) in school","","","",""
"3","2017","Other degree","(1a) inadequately completed","","","",""
"3","2017","Other degree","(1b) general elementary school","879","0.716783199435926","0.693037202039549","0.740529196832304"
"3","2017","Other degree","(1c) basic vocational qualification","551","0.750677794142761","0.719757299300915","0.781598288984606"
"3","2017","Other degree","(2b) intermediate general qualification","","","",""
"3","2017","Other degree","(2a) intermediate vocational","","","",""
"3","2017","Other degree","(2c_gen) general maturity certificate","506","0.665357090963651","0.634163033936461","0.696551147990842"
"3","2017","Other degree","(2c_voc) vocational maturity certificate","467","0.716652583780186","0.682403320640236","0.750901846920136"
"3","2017","Other degree","(3a) lower tertiary education","21","","",""
"3","2017","Other degree","(3b) higher tertiary education","1049","0.652800112085386","0.629870441102134","0.675729783068638"
"3","2017","no degree/no degree yet","(0) in school","572","0.681044759037409","0.649125056233755","0.712964461841062"
"3","2017","no degree/no degree yet","(1a) inadequately completed","1195","0.733419798654005","0.714099031641143","0.752740565666866"
"3","2017","no degree/no degree yet","(1b) general elementary school","","","",""
"3","2017","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"3","2017","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"3","2017","no degree/no degree yet","(2a) intermediate vocational","","","",""
"3","2017","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"3","2017","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"3","2017","no degree/no degree yet","(3a) lower tertiary education","1","","",""
"3","2017","no degree/no degree yet","(3b) higher tertiary education","5","","",""
"4","2017","lower secondary degree","(0) in school","","","",""
"4","2017","lower secondary degree","(1a) inadequately completed","","","",""
"4","2017","lower secondary degree","(1b) general elementary school","142","0.11618635983813","0.0999534972090588","0.132419222467201"
"4","2017","lower secondary degree","(1c) basic vocational qualification","625","0.148891924092321","0.138520969254863","0.159262878929779"
"4","2017","lower secondary degree","(2b) intermediate general qualification","","","",""
"4","2017","lower secondary degree","(2a) intermediate vocational","1","","",""
"4","2017","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"4","2017","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"4","2017","lower secondary degree","(3a) lower tertiary education","12","","",""
"4","2017","lower secondary degree","(3b) higher tertiary education","4","","",""
"4","2017","secondary school degree","(0) in school","","","",""
"4","2017","secondary school degree","(1a) inadequately completed","","","",""
"4","2017","secondary school degree","(1b) general elementary school","","","",""
"4","2017","secondary school degree","(1c) basic vocational qualification","","","",""
"4","2017","secondary school degree","(2b) intermediate general qualification","86","0.102537924378544","0.0826860196068915","0.122389829150197"
"4","2017","secondary school degree","(2a) intermediate vocational","716","0.131813649199494","0.123338964097456","0.140288334301531"
"4","2017","secondary school degree","(2c_gen) general maturity certificate","","","",""
"4","2017","secondary school degree","(2c_voc) vocational maturity certificate","2","","",""
"4","2017","secondary school degree","(3a) lower tertiary education","82","0.162324289328925","0.129905289425829","0.19474328923202"
"4","2017","secondary school degree","(3b) higher tertiary education","18","","",""
"4","2017","college entrance qualification","(0) in school","","","",""
"4","2017","college entrance qualification","(1a) inadequately completed","","","",""
"4","2017","college entrance qualification","(1b) general elementary school","","","",""
"4","2017","college entrance qualification","(1c) basic vocational qualification","","","",""
"4","2017","college entrance qualification","(2b) intermediate general qualification","","","",""
"4","2017","college entrance qualification","(2a) intermediate vocational","","","",""
"4","2017","college entrance qualification","(2c_gen) general maturity certificate","113","0.103476371142436","0.0863431029631415","0.120609639321731"
"4","2017","college entrance qualification","(2c_voc) vocational maturity certificate","212","0.114003813244432","0.100358772114657","0.127648854374207"
"4","2017","college entrance qualification","(3a) lower tertiary education","198","0.158337192713339","0.139173586299093","0.177500799127586"
"4","2017","college entrance qualification","(3b) higher tertiary education","543","0.166121696432503","0.15335130909641","0.178892083768595"
"4","2017","Other degree","(0) in school","","","",""
"4","2017","Other degree","(1a) inadequately completed","","","",""
"4","2017","Other degree","(1b) general elementary school","38","0.0573896956603963","0.045131683345752","0.0696477079750405"
"4","2017","Other degree","(1c) basic vocational qualification","41","0.125544901382888","0.101863496239172","0.149226306526605"
"4","2017","Other degree","(2b) intermediate general qualification","","","",""
"4","2017","Other degree","(2a) intermediate vocational","","","",""
"4","2017","Other degree","(2c_gen) general maturity certificate","27","","",""
"4","2017","Other degree","(2c_voc) vocational maturity certificate","32","0.07091768951163","0.0514083910426251","0.0904269879806349"
"4","2017","Other degree","(3a) lower tertiary education","2","","",""
"4","2017","Other degree","(3b) higher tertiary education","80","0.117752239212624","0.10222844795015","0.133276030475098"
"4","2017","no degree/no degree yet","(0) in school","60","0.0912715384309448","0.071547724775361","0.110995352086528"
"4","2017","no degree/no degree yet","(1a) inadequately completed","43","0.0190553309676841","0.0130813393806367","0.0250293225547314"
"4","2017","no degree/no degree yet","(1b) general elementary school","","","",""
"4","2017","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"4","2017","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"4","2017","no degree/no degree yet","(2a) intermediate vocational","","","",""
"4","2017","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"4","2017","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"4","2017","no degree/no degree yet","(3a) lower tertiary education","","","",""
"4","2017","no degree/no degree yet","(3b) higher tertiary education","","","",""
"5","2017","lower secondary degree","(0) in school","","","",""
"5","2017","lower secondary degree","(1a) inadequately completed","","","",""
"5","2017","lower secondary degree","(1b) general elementary school","24","","",""
"5","2017","lower secondary degree","(1c) basic vocational qualification","103","0.0300627775254901","0.0250879597116083","0.0350375953393719"
"5","2017","lower secondary degree","(2b) intermediate general qualification","","","",""
"5","2017","lower secondary degree","(2a) intermediate vocational","1","","",""
"5","2017","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"5","2017","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"5","2017","lower secondary degree","(3a) lower tertiary education","2","","",""
"5","2017","lower secondary degree","(3b) higher tertiary education","1","","",""
"5","2017","secondary school degree","(0) in school","","","",""
"5","2017","secondary school degree","(1a) inadequately completed","","","",""
"5","2017","secondary school degree","(1b) general elementary school","","","",""
"5","2017","secondary school degree","(1c) basic vocational qualification","","","",""
"5","2017","secondary school degree","(2b) intermediate general qualification","10","","",""
"5","2017","secondary school degree","(2a) intermediate vocational","68","0.0119545455920128","0.0092318950653584","0.0146771961186671"
"5","2017","secondary school degree","(2c_gen) general maturity certificate","","","",""
"5","2017","secondary school degree","(2c_voc) vocational maturity certificate","1","","",""
"5","2017","secondary school degree","(3a) lower tertiary education","7","","",""
"5","2017","secondary school degree","(3b) higher tertiary education","3","","",""
"5","2017","college entrance qualification","(0) in school","","","",""
"5","2017","college entrance qualification","(1a) inadequately completed","","","",""
"5","2017","college entrance qualification","(1b) general elementary school","","","",""
"5","2017","college entrance qualification","(1c) basic vocational qualification","","","",""
"5","2017","college entrance qualification","(2b) intermediate general qualification","","","",""
"5","2017","college entrance qualification","(2a) intermediate vocational","","","",""
"5","2017","college entrance qualification","(2c_gen) general maturity certificate","13","","",""
"5","2017","college entrance qualification","(2c_voc) vocational maturity certificate","31","0.0186029686377649","0.0128018368643729","0.024404100411157"
"5","2017","college entrance qualification","(3a) lower tertiary education","25","","",""
"5","2017","college entrance qualification","(3b) higher tertiary education","71","0.0193853980990058","0.0146546906241722","0.0241161055738393"
"5","2017","Other degree","(0) in school","","","",""
"5","2017","Other degree","(1a) inadequately completed","","","",""
"5","2017","Other degree","(1b) general elementary school","7","","",""
"5","2017","Other degree","(1c) basic vocational qualification","4","","",""
"5","2017","Other degree","(2b) intermediate general qualification","","","",""
"5","2017","Other degree","(2a) intermediate vocational","","","",""
"5","2017","Other degree","(2c_gen) general maturity certificate","2","","",""
"5","2017","Other degree","(2c_voc) vocational maturity certificate","3","","",""
"5","2017","Other degree","(3a) lower tertiary education","2","","",""
"5","2017","Other degree","(3b) higher tertiary education","3","","",""
"5","2017","no degree/no degree yet","(0) in school","3","","",""
"5","2017","no degree/no degree yet","(1a) inadequately completed","5","","",""
"5","2017","no degree/no degree yet","(1b) general elementary school","","","",""
"5","2017","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"5","2017","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"5","2017","no degree/no degree yet","(2a) intermediate vocational","","","",""
"5","2017","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"5","2017","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"5","2017","no degree/no degree yet","(3a) lower tertiary education","","","",""
"5","2017","no degree/no degree yet","(3b) higher tertiary education","","","",""
"1","2018","lower secondary degree","(0) in school","","","",""
"1","2018","lower secondary degree","(1a) inadequately completed","","","",""
"1","2018","lower secondary degree","(1b) general elementary school","69","0.0308186917450214","0.0219566743660606","0.0396807091239823"
"1","2018","lower secondary degree","(1c) basic vocational qualification","75","0.0111006806088545","0.00793767367369463","0.0142636875440144"
"1","2018","lower secondary degree","(2b) intermediate general qualification","","","",""
"1","2018","lower secondary degree","(2a) intermediate vocational","","","",""
"1","2018","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"1","2018","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"1","2018","lower secondary degree","(3a) lower tertiary education","","","",""
"1","2018","lower secondary degree","(3b) higher tertiary education","","","",""
"1","2018","secondary school degree","(0) in school","","","",""
"1","2018","secondary school degree","(1a) inadequately completed","","","",""
"1","2018","secondary school degree","(1b) general elementary school","","","",""
"1","2018","secondary school degree","(1c) basic vocational qualification","","","",""
"1","2018","secondary school degree","(2b) intermediate general qualification","35","0.0251404695983062","0.0148668524489109","0.0354140867477015"
"1","2018","secondary school degree","(2a) intermediate vocational","98","0.0146065645821292","0.011519288045562","0.0176938411186964"
"1","2018","secondary school degree","(2c_gen) general maturity certificate","","","",""
"1","2018","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"1","2018","secondary school degree","(3a) lower tertiary education","3","","",""
"1","2018","secondary school degree","(3b) higher tertiary education","1","","",""
"1","2018","college entrance qualification","(0) in school","","","",""
"1","2018","college entrance qualification","(1a) inadequately completed","","","",""
"1","2018","college entrance qualification","(1b) general elementary school","","","",""
"1","2018","college entrance qualification","(1c) basic vocational qualification","","","",""
"1","2018","college entrance qualification","(2b) intermediate general qualification","","","",""
"1","2018","college entrance qualification","(2a) intermediate vocational","","","",""
"1","2018","college entrance qualification","(2c_gen) general maturity certificate","28","","",""
"1","2018","college entrance qualification","(2c_voc) vocational maturity certificate","45","0.0201684340202044","0.0140380990043296","0.0262987690360792"
"1","2018","college entrance qualification","(3a) lower tertiary education","17","","",""
"1","2018","college entrance qualification","(3b) higher tertiary education","43","0.0116433579365021","0.00789777121839459","0.0153889446546096"
"1","2018","Other degree","(0) in school","","","",""
"1","2018","Other degree","(1a) inadequately completed","","","",""
"1","2018","Other degree","(1b) general elementary school","146","0.0407805153471731","0.0298118894935933","0.0517491412007529"
"1","2018","Other degree","(1c) basic vocational qualification","33","0.0220192082022358","0.0110459465725042","0.0329924698319675"
"1","2018","Other degree","(2b) intermediate general qualification","","","",""
