"hlf0071_h","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Just right","2009","no migration background","West Germany","8038","0.697081842340895","0.688659836151675","0.705503848530115"
"Just right","2009","no migration background","East Germany","3366","0.73639472902595","0.72347443207102","0.749315025980879"
"Just right","2009","direct migration background","West Germany","1136","0.673923579868482","0.650925230303226","0.696921929433739"
"Just right","2009","direct migration background","East Germany","50","0.686848340325491","0.582580811594669","0.791115869056314"
"Just right","2009","indirect migration background","West Germany","462","0.632590830568594","0.59720415472652","0.667977506410667"
"Just right","2009","indirect migration background","East Germany","24","","",""
"A little too big","2009","no migration background","West Germany","1620","0.137295207579473","0.130987525265473","0.143602889893472"
"A little too big","2009","no migration background","East Germany","445","0.090290269780826","0.0818857672929233","0.0986947722687286"
"A little too big","2009","direct migration background","West Germany","140","0.0914263082831747","0.0772863763760927","0.105566240190257"
"A little too big","2009","direct migration background","East Germany","16","","",""
"A little too big","2009","indirect migration background","West Germany","47","0.0681969514392355","0.0496937076820902","0.0867001951963808"
"A little too big","2009","indirect migration background","East Germany","5","","",""
"Much too big","2009","no migration background","West Germany","230","0.0203974054142808","0.0178066677139017","0.0229881431146599"
"Much too big","2009","no migration background","East Germany","55","0.01491011428264","0.0113561052199572","0.0184641233453227"
"Much too big","2009","direct migration background","West Germany","16","","",""
"Much too big","2009","direct migration background","East Germany","","","",""
"Much too big","2009","indirect migration background","West Germany","10","","",""
"Much too big","2009","indirect migration background","East Germany","","","",""
"Much too small","2010","no migration background","West Germany","327","0.00973981876101059","0.00816434229381911","0.0113152952282021"
"Much too small","2010","no migration background","East Germany","141","0.0142501916436009","0.011066859253978","0.0174335240332239"
"Much too small","2010","direct migration background","West Germany","201","0.0326040489231261","0.0260152527373507","0.0391928451089016"
"Much too small","2010","direct migration background","East Germany","9","","",""
"Much too small","2010","indirect migration background","West Germany","64","0.0267319420503309","0.017401362119068","0.0360625219815939"
"Much too small","2010","indirect migration background","East Germany","5","","",""
"A little too small","2010","no migration background","West Germany","2383","0.131067071251058","0.12565327695939","0.136480865542726"
"A little too small","2010","no migration background","East Germany","888","0.143165709409279","0.133758599696819","0.152572819121739"
"A little too small","2010","direct migration background","West Germany","709","0.193330103386434","0.178679151589939","0.20798105518293"
"A little too small","2010","direct migration background","East Germany","36","0.159079156155968","0.0957173856431509","0.222440926668786"
"A little too small","2010","indirect migration background","West Germany","326","0.241312197712414","0.21656087940315","0.266063516021677"
"A little too small","2010","indirect migration background","East Germany","23","","",""
"Just right","2010","no migration background","West Germany","10223","0.701304293868557","0.693962037183794","0.70864655055332"
"Just right","2010","no migration background","East Germany","3768","0.720357881914566","0.70830297856809","0.732412785261041"
"Just right","2010","direct migration background","West Germany","1706","0.69215049646091","0.67502521693636","0.70927577598546"
"Just right","2010","direct migration background","East Germany","72","0.712007121146879","0.633560155534243","0.790454086759514"
"Just right","2010","indirect migration background","West Germany","702","0.657303725062031","0.629849139919282","0.68475831020478"
"Just right","2010","indirect migration background","East Germany","45","0.722321141858149","0.622932361701155","0.821709922015144"
"A little too big","2010","no migration background","West Germany","1731","0.132797622921352","0.127353634347105","0.138241611495599"
"A little too big","2010","no migration background","East Germany","474","0.105305882574936","0.0970616185436185","0.113550146606253"
"A little too big","2010","direct migration background","West Germany","152","0.0730902616251472","0.0634338303604578","0.0827466928898366"
"A little too big","2010","direct migration background","East Germany","11","","",""
"A little too big","2010","indirect migration background","West Germany","49","0.0717600686460082","0.056830450728648","0.0866896865633685"
"A little too big","2010","indirect migration background","East Germany","5","","",""
"Much too big","2010","no migration background","West Germany","263","0.0250911931980224","0.0225821711445949","0.0276002152514498"
"Much too big","2010","no migration background","East Germany","54","0.016920334457619","0.0134562608384836","0.0203844080767543"
"Much too big","2010","direct migration background","West Germany","23","","",""
"Much too big","2010","direct migration background","East Germany","","","",""
"Much too big","2010","indirect migration background","West Germany","7","","",""
"Much too big","2010","indirect migration background","East Germany","","","",""
"Much too small","2011","no migration background","West Germany","351","0.0120882229968468","0.0104983951882291","0.0136780508054645"
"Much too small","2011","no migration background","East Germany","121","0.012835749053333","0.0100238216503953","0.0156476764562708"
"Much too small","2011","direct migration background","West Germany","174","0.0266775104408041","0.0210233018979898","0.0323317189836184"
"Much too small","2011","direct migration background","East Germany","8","","",""
"Much too small","2011","indirect migration background","West Germany","72","0.0325580059455085","0.0229838060210828","0.0421322058699342"
"Much too small","2011","indirect migration background","East Germany","3","","",""
"A little too small","2011","no migration background","West Germany","2754","0.125280397423254","0.120464405308743","0.130096389537765"
"A little too small","2011","no migration background","East Germany","973","0.132027728381224","0.12357135234886","0.140484104413589"
"A little too small","2011","direct migration background","West Germany","700","0.192231486813329","0.17840453285548","0.206058440771179"
"A little too small","2011","direct migration background","East Germany","39","0.220314661709788","0.155893149868397","0.28473617355118"
"A little too small","2011","indirect migration background","West Germany","311","0.209440146385247","0.187488936115763","0.231391356654731"
"A little too small","2011","indirect migration background","East Germany","25","","",""
"Just right","2011","no migration background","West Germany","12448","0.696591804776123","0.689903553050072","0.703280056502174"
"Just right","2011","no migration background","East Germany","4448","0.743114158969262","0.7321998401122","0.754028477826324"
"Just right","2011","direct migration background","West Germany","2039","0.693602728462687","0.67742682161621","0.709778635309164"
"Just right","2011","direct migration background","East Germany","99","0.665898042021734","0.592583030321968","0.7392130537215"
"Just right","2011","indirect migration background","West Germany","858","0.674648180414486","0.649374038363542","0.699922322465431"
"Just right","2011","indirect migration background","East Germany","56","0.624576148130016","0.523974124709175","0.725178171550856"
"A little too big","2011","no migration background","West Germany","2293","0.1426886804379","0.13760036746441","0.14777699341139"
"A little too big","2011","no migration background","East Germany","552","0.102853953081967","0.0952657166619013","0.110442189502033"
"A little too big","2011","direct migration background","West Germany","185","0.0778284975711735","0.0684281055327258","0.0872288896096211"
"A little too big","2011","direct migration background","East Germany","12","","",""
"A little too big","2011","indirect migration background","West Germany","72","0.0770823259803214","0.062693677179698","0.0914709747809449"
"A little too big","2011","indirect migration background","East Germany","5","","",""
"Much too big","2011","no migration background","West Germany","304","0.023350894365876","0.0211538905345569","0.0255478981971951"
"Much too big","2011","no migration background","East Germany","62","0.00916841051421342","0.00678748541756912","0.0115493356108577"
"Much too big","2011","direct migration background","West Germany","22","","",""
"Much too big","2011","direct migration background","East Germany","1","","",""
"Much too big","2011","indirect migration background","West Germany","7","","",""
"Much too big","2011","indirect migration background","East Germany","","","",""
"Much too small","2012","no migration background","West Germany","323","0.013101655572811","0.0114302512849181","0.014773059860704"
"Much too small","2012","no migration background","East Germany","128","0.01516365326533","0.0120800010908418","0.0182473054398182"
"Much too small","2012","direct migration background","West Germany","147","0.0330959164233152","0.0266008705898747","0.0395909622567557"
"Much too small","2012","direct migration background","East Germany","6","","",""
"Much too small","2012","indirect migration background","West Germany","53","0.0346739073032541","0.0246902043607791","0.0446576102457291"
"Much too small","2012","indirect migration background","East Germany","2","","",""
"A little too small","2012","no migration background","West Germany","2500","0.113999172098845","0.109327739089506","0.118670605108184"
"A little too small","2012","no migration background","East Germany","842","0.121746078403564","0.113494843186585","0.129997313620543"
"A little too small","2012","direct migration background","West Germany","625","0.184349924784611","0.170270764929073","0.198429084640148"
"A little too small","2012","direct migration background","East Germany","33","0.176601330035299","0.116761843621298","0.2364408164493"
"A little too small","2012","indirect migration background","West Germany","324","0.217681329647304","0.195161988810633","0.240200670483976"
"A little too small","2012","indirect migration background","East Germany","14","","",""
"Just right","2012","no migration background","West Germany","12365","0.705868696256425","0.699171164247979","0.712566228264871"
"Just right","2012","no migration background","East Germany","4409","0.742514537637982","0.731481114706632","0.753547960569332"
"Just right","2012","direct migration background","West Germany","1946","0.698140065141786","0.681472301419379","0.714807828864194"
"Just right","2012","direct migration background","East Germany","107","0.727834315347029","0.657991982147347","0.797676648546712"
"Just right","2012","indirect migration background","West Germany","812","0.643022252985363","0.616877363561621","0.669167142409104"
"Just right","2012","indirect migration background","East Germany","63","0.735874215830522","0.640452250405328","0.831296181255716"
"A little too big","2012","no migration background","West Germany","2242","0.143580607242341","0.138426263810722","0.14873495067396"
"A little too big","2012","no migration background","East Germany","599","0.111819762948335","0.103867490244791","0.119772035651879"
"A little too big","2012","direct migration background","West Germany","174","0.0754440912232899","0.0658548880085143","0.0850332944380654"
"A little too big","2012","direct migration background","East Germany","10","","",""
"A little too big","2012","indirect migration background","West Germany","89","0.0939720150560442","0.0780490731082202","0.109894957003868"
"A little too big","2012","indirect migration background","East Germany","3","","",""
"Much too big","2012","no migration background","West Germany","350","0.0234498688295781","0.0212255364038152","0.0256742012553409"
"Much too big","2012","no migration background","East Germany","55","0.0087559677447892","0.0064051238148594","0.011106811674719"
"Much too big","2012","direct migration background","West Germany","22","","",""
"Much too big","2012","direct migration background","East Germany","","","",""
"Much too big","2012","indirect migration background","West Germany","12","","",""
"Much too big","2012","indirect migration background","East Germany","","","",""
"Much too small","2013","no migration background","West Germany","331","0.0111249930818291","0.00954598695620208","0.0127039992074561"
"Much too small","2013","no migration background","East Germany","104","0.0128981454447555","0.0099665879435455","0.0158297029459654"
"Much too small","2013","direct migration background","West Germany","369","0.0539292416482788","0.0482081202739629","0.0596503630225947"
"Much too small","2013","direct migration background","East Germany","12","","",""
"Much too small","2013","indirect migration background","West Germany","121","0.0402237912829396","0.0318737074166046","0.0485738751492747"
"Much too small","2013","indirect migration background","East Germany","3","","",""
"A little too small","2013","no migration background","West Germany","2318","0.107227612698769","0.102569747314176","0.111885478083362"
"A little too small","2013","no migration background","East Germany","828","0.124158240216358","0.115590734624077","0.132725745808639"
"A little too small","2013","direct migration background","West Germany","1346","0.18897503061204","0.179059258890623","0.198890802333456"
"A little too small","2013","direct migration background","East Germany","83","0.22467492826749","0.18563265914616","0.26371719738882"
"A little too small","2013","indirect migration background","West Germany","478","0.182332157687972","0.165923069815585","0.198741245560358"
"A little too small","2013","indirect migration background","East Germany","15","","",""
"Just right","2013","no migration background","West Germany","11797","0.707494594462911","0.700646152953622","0.7143430359722"
"Just right","2013","no migration background","East Germany","4148","0.746406523458083","0.735103085623009","0.757709961293158"
"Just right","2013","direct migration background","West Germany","3937","0.666135469502796","0.654190814353034","0.678080124652558"
"Just right","2013","direct migration background","East Germany","314","0.695159729170347","0.652097718624816","0.738221739715878"
"Just right","2013","indirect migration background","West Germany","1398","0.690165933598113","0.670513981858255","0.70981788533797"
"Just right","2013","indirect migration background","East Germany","88","0.778989455563524","0.701449770062069","0.856529141064978"
"A little too big","2013","no migration background","West Germany","2185","0.147395438206589","0.142058660824724","0.152732215588453"
"A little too big","2013","no migration background","East Germany","551","0.104995049212478","0.0970306883824413","0.112959410042514"
"A little too big","2013","direct migration background","West Germany","311","0.0857493059538965","0.0786575276390207","0.0928410842687723"
"A little too big","2013","direct migration background","East Germany","26","","",""
"A little too big","2013","indirect migration background","West Germany","121","0.0817996221665478","0.0701527655626413","0.0934464787704543"
"A little too big","2013","indirect migration background","East Germany","4","","",""
"Much too big","2013","no migration background","West Germany","319","0.0267573615499026","0.0243279815772003","0.029186741522605"
"Much too big","2013","no migration background","East Germany","60","0.0115420416683254","0.00876696990583932","0.0143171134308116"
"Much too big","2013","direct migration background","West Germany","25","","",""
"Much too big","2013","direct migration background","East Germany","4","","",""
"Much too big","2013","indirect migration background","West Germany","9","","",""
"Much too big","2013","indirect migration background","East Germany","","","",""
"Much too small","2014","no migration background","West Germany","292","0.0129243348416913","0.0111411436344914","0.0147075260488912"
"Much too small","2014","no migration background","East Germany","131","0.0193904110643","0.0156493394796696","0.0231314826489303"
"Much too small","2014","direct migration background","West Germany","274","0.0458184432455044","0.0399198952821448","0.0517169912088639"
"Much too small","2014","direct migration background","East Germany","18","","",""
"Much too small","2014","indirect migration background","West Germany","88","0.0414603620705345","0.0322839951103542","0.0506367290307148"
"Much too small","2014","indirect migration background","East Germany","1","","",""
"A little too small","2014","no migration background","West Germany","2165","0.114929910241172","0.109894626401854","0.119965194080489"
"A little too small","2014","no migration background","East Germany","757","0.132543374612352","0.123344020455606","0.141742728769099"
"A little too small","2014","direct migration background","West Germany","953","0.18287064773679","0.171965618135764","0.193775677337817"
"A little too small","2014","direct migration background","East Germany","58","0.194562538065403","0.153266702063302","0.235858374067504"
"A little too small","2014","indirect migration background","West Germany","441","0.212502957106838","0.193672704601568","0.231333209612107"
"A little too small","2014","indirect migration background","East Germany","28","","",""
"Just right","2014","no migration background","West Germany","10503","0.690111504714712","0.682810528203812","0.697412481225611"
"Just right","2014","no migration background","East Germany","3746","0.732282963740941","0.720270504913325","0.744295422568558"
"Just right","2014","direct migration background","West Germany","3294","0.677618779977353","0.664433570748339","0.690803989206368"
"Just right","2014","direct migration background","East Germany","261","0.738320396347006","0.692467359102894","0.784173433591118"
"Just right","2014","indirect migration background","West Germany","1176","0.677924826364851","0.656415907415438","0.699433745314263"
"Just right","2014","indirect migration background","East Germany","83","0.6580362656581","0.572081472371647","0.743991058944553"
"A little too big","2014","no migration background","West Germany","2136","0.155942448680756","0.150214662525566","0.161670234835947"
"A little too big","2014","no migration background","East Germany","543","0.109869707872503","0.101385325794798","0.118354089950209"
"A little too big","2014","direct migration background","West Germany","289","0.0876593910417094","0.0796815171079449","0.0956372649754739"
"A little too big","2014","direct migration background","East Germany","14","","",""
"A little too big","2014","indirect migration background","West Germany","97","0.0608136558566845","0.049812821392141","0.0718144903212281"
"A little too big","2014","indirect migration background","East Germany","5","","",""
"Much too big","2014","no migration background","West Germany","316","0.0260918015216691","0.0235751120351364","0.0286084910082018"
"Much too big","2014","no migration background","East Germany","42","0.00591354270990304","0.00383341312834515","0.00799367229146094"
"Much too big","2014","direct migration background","West Germany","17","","",""
"Much too big","2014","direct migration background","East Germany","2","","",""
"Much too big","2014","indirect migration background","West Germany","11","","",""
"Much too big","2014","indirect migration background","East Germany","","","",""
"Much too small","2015","no migration background","West Germany","244","0.0119839376981503","0.0102250356459995","0.0137428397503012"
"Much too small","2015","no migration background","East Germany","105","0.0210374107969608","0.0170524374501219","0.0250223841437997"
"Much too small","2015","direct migration background","West Germany","352","0.0436424288744803","0.0382728991600225","0.049011958588938"
"Much too small","2015","direct migration background","East Germany","33","0.0553441180047632","0.0338571065958572","0.0768311294136692"
"Much too small","2015","indirect migration background","West Germany","102","0.0601152966430231","0.048782567039487","0.0714480262465592"
"Much too small","2015","indirect migration background","East Germany","6","","",""
"A little too small","2015","no migration background","West Germany","1954","0.107378724663249","0.102374317702017","0.112383131624481"
"A little too small","2015","no migration background","East Germany","697","0.125973908726238","0.116759897638741","0.135187919813735"
"A little too small","2015","direct migration background","West Germany","1124","0.17161445849099","0.161704659720879","0.181524257261101"
"A little too small","2015","direct migration background","East Germany","69","0.154096692316643","0.120168518649442","0.188024865983844"
"A little too small","2015","indirect migration background","West Germany","376","0.1901729991268","0.171462934273318","0.208883063980283"
"A little too small","2015","indirect migration background","East Germany","27","","",""
"Just right","2015","no migration background","West Germany","10158","0.697982342000421","0.690560729631047","0.705403954369795"
"Just right","2015","no migration background","East Germany","3644","0.743854368684225","0.731733502265413","0.755975235103036"
"Just right","2015","direct migration background","West Germany","3757","0.690127207445651","0.677972963713301","0.702281451178002"
"Just right","2015","direct migration background","East Germany","313","0.708251632677145","0.665534561156224","0.750968704198066"
"Just right","2015","indirect migration background","West Germany","1110","0.658307110836169","0.635695214680424","0.680919006991914"
"Just right","2015","indirect migration background","East Germany","78","0.695460921044514","0.612425198702531","0.778496643386497"
"A little too big","2015","no migration background","West Germany","2035","0.157428049924481","0.151540908914638","0.163315190934324"
"A little too big","2015","no migration background","East Germany","488","0.102396951738404","0.0939785062716586","0.11081539720515"
"A little too big","2015","direct migration background","West Germany","308","0.0893307379976663","0.0818343433239196","0.096827132671413"
"A little too big","2015","direct migration background","East Germany","18","","",""
"A little too big","2015","indirect migration background","West Germany","93","0.0830179564307606","0.0698635524961869","0.0961723603653344"
"A little too big","2015","indirect migration background","East Germany","7","","",""
"Much too big","2015","no migration background","West Germany","311","0.0252269457136991","0.0226921440946171","0.027761747332781"
"Much too big","2015","no migration background","East Germany","48","0.00673736005417197","0.0044658055685028","0.00900891453984113"
"Much too big","2015","direct migration background","West Germany","20","","",""
"Much too big","2015","direct migration background","East Germany","2","","",""
"Much too big","2015","indirect migration background","West Germany","9","","",""
"Much too big","2015","indirect migration background","East Germany","","","",""
"Much too small","2016","no migration background","West Germany","224","0.010769651680417","0.00903678305103585","0.0125025203097982"
"Much too small","2016","no migration background","East Germany","104","0.0153928511984642","0.0118668939682225","0.018918808428706"
"Much too small","2016","direct migration background","West Germany","618","0.0374896482369085","0.0330513886202378","0.0419279078535793"
"Much too small","2016","direct migration background","East Germany","119","0.0781643629991254","0.0603274535376851","0.0960012724605658"
"Much too small","2016","indirect migration background","West Germany","73","0.0402809993984897","0.0305584051089339","0.0500035936880455"
"Much too small","2016","indirect migration background","East Germany","","","",""
"A little too small","2016","no migration background","West Germany","1729","0.108433009881059","0.103212969747093","0.113653050015024"
"A little too small","2016","no migration background","East Germany","657","0.140002562527611","0.130064480360362","0.149940644694859"
"A little too small","2016","direct migration background","West Germany","1478","0.184337133429394","0.175277386301914","0.193396880556875"
"A little too small","2016","direct migration background","East Germany","224","0.232932814639699","0.204844834840285","0.261020794439113"
"A little too small","2016","indirect migration background","West Germany","359","0.202892494905514","0.183006311573517","0.22277867823751"
"A little too small","2016","indirect migration background","East Germany","24","","",""
"Just right","2016","no migration background","West Germany","9533","0.704607406382904","0.696948099012964","0.712266713752843"
"Just right","2016","no migration background","East Germany","3388","0.728693847594817","0.71595915738145","0.741428537808185"
"Just right","2016","direct migration background","West Germany","4618","0.688503689676367","0.67768352414357","0.699323855209164"
"Just right","2016","direct migration background","East Germany","506","0.651702441112642","0.620044085444211","0.683360796781072"
"Just right","2016","indirect migration background","West Germany","1046","0.685321183092778","0.662357537752996","0.708284828432561"
"Just right","2016","indirect migration background","East Germany","78","0.657101049585554","0.569965610562772","0.744236488608336"
"A little too big","2016","no migration background","West Germany","1874","0.151669118950352","0.145647027927762","0.157691209972942"
"A little too big","2016","no migration background","East Germany","491","0.108594239882746","0.0996832259016378","0.117505253863855"
"A little too big","2016","direct migration background","West Germany","286","0.0827260255079938","0.0762898936779747","0.0891621573380128"
"A little too big","2016","direct migration background","East Germany","17","","",""
"A little too big","2016","indirect migration background","West Germany","91","0.0704682290923007","0.0578124525974167","0.0831240055871846"
"A little too big","2016","indirect migration background","East Germany","12","","",""
"Much too big","2016","no migration background","West Germany","269","0.0245208131052683","0.0219242879605543","0.0271173382499824"
"Much too big","2016","no migration background","East Germany","43","0.00731649879636132","0.00487563769257495","0.00975735990014769"
"Much too big","2016","direct migration background","West Germany","37","0.00694350314933643","0.00500337412648365","0.00888363217218921"
"Much too big","2016","direct migration background","East Germany","4","","",""
"Much too big","2016","indirect migration background","West Germany","2","","",""
"Much too big","2016","indirect migration background","East Germany","","","",""
"Much too small","2017","no migration background","West Germany","253","0.0151888273025739","0.0132595654443091","0.0171180891608387"
"Much too small","2017","no migration background","East Germany","113","0.0193514885161027","0.0156108727123522","0.0230921043198531"
"Much too small","2017","direct migration background","West Germany","807","0.0469825370636974","0.0422893372857547","0.05167573684164"
"Much too small","2017","direct migration background","East Germany","111","0.0688901243389287","0.0529682603626819","0.0848119883151755"
"Much too small","2017","indirect migration background","West Germany","97","0.052210577729873","0.0417038689309453","0.0627172865288006"
"Much too small","2017","indirect migration background","East Germany","4","","",""
"A little too small","2017","no migration background","West Germany","1897","0.108509027555111","0.103602841844077","0.113415213266146"
"A little too small","2017","no migration background","East Germany","735","0.132052519248533","0.122859687779954","0.141245350717112"
"A little too small","2017","direct migration background","West Germany","1639","0.147409043721121","0.139546142771187","0.155271944671055"
"A little too small","2017","direct migration background","East Germany","230","0.206702725829559","0.181245795061808","0.23215965659731"
"A little too small","2017","indirect migration background","West Germany","365","0.179027998303558","0.160920595256147","0.197135401350969"
"A little too small","2017","indirect migration background","East Germany","22","","",""
"Just right","2017","no migration background","West Germany","10777","0.698495938027688","0.691256895985014","0.705734980070361"
"Just right","2017","no migration background","East Germany","3782","0.743632303748292","0.731776254257981","0.755488353238603"
"Just right","2017","direct migration background","West Germany","5034","0.715491059977415","0.705484139599652","0.725497980355178"
"Just right","2017","direct migration background","East Germany","608","0.681295657548789","0.652001786907055","0.710589528190522"
"Just right","2017","indirect migration background","West Germany","1164","0.70418249501523","0.682625607041068","0.725739382989392"
"Just right","2017","indirect migration background","East Germany","84","0.774462616010999","0.698077512826876","0.850847719195122"
"A little too big","2017","no migration background","West Germany","2198","0.152868362919277","0.147191782030955","0.158544943807599"
"A little too big","2017","no migration background","East Germany","529","0.0971315713042511","0.0890903563792837","0.105172786229218"
"A little too big","2017","direct migration background","West Germany","303","0.0809954707059411","0.0749442976645945","0.0870466437472877"
"A little too big","2017","direct migration background","East Germany","22","","",""
"A little too big","2017","indirect migration background","West Germany","91","0.0622076294517935","0.0507997035652799","0.0736155553383072"
"A little too big","2017","indirect migration background","East Germany","5","","",""
"Much too big","2017","no migration background","West Germany","313","0.0249378441953505","0.0224780533729707","0.0273976350177303"
"Much too big","2017","no migration background","East Germany","51","0.00783211718282115","0.00543846303875738","0.0102257713268849"
"Much too big","2017","direct migration background","West Germany","26","","",""
"Much too big","2017","direct migration background","East Germany","1","","",""
"Much too big","2017","indirect migration background","West Germany","5","","",""
"Much too big","2017","indirect migration background","East Germany","","","",""
"Much too small","2018","no migration background","West Germany","239","0.0131675490834398","0.0113300535240395","0.0150050446428402"
"Much too small","2018","no migration background","East Germany","115","0.0181974646023791","0.014540843382834","0.0218540858219242"
"Much too small","2018","direct migration background","West Germany","725","0.0404176934608996","0.0358838567221909","0.0449515301996082"
"Much too small","2018","direct migration background","East Germany","68","0.0303258447843935","0.0190724118264711","0.0415792777423159"
"Much too small","2018","indirect migration background","West Germany","83","0.0335198998401429","0.0249360703827637","0.0421037292975221"
"Much too small","2018","indirect migration background","East Germany","2","","",""
"A little too small","2018","no migration background","West Germany","1798","0.111534189333878","0.106459885338497","0.116608493329258"
"A little too small","2018","no migration background","East Germany","691","0.121780181955493","0.112833698053509","0.130726665857476"
"A little too small","2018","direct migration background","West Germany","1575","0.155211972769668","0.146875631539443","0.163548313999892"
"A little too small","2018","direct migration background","East Germany","217","0.168443081110687","0.143882522348886","0.193003639872489"
"A little too small","2018","indirect migration background","West Germany","346","0.182923393041582","0.164486009978853","0.20136077610431"
"A little too small","2018","indirect migration background","East Germany","24","","",""
"Just right","2018","no migration background","West Germany","10384","0.698369891776437","0.6909715870918","0.705768196461073"
"Just right","2018","no migration background","East Germany","3798","0.752559385766239","0.740754321935005","0.764364449597473"
"Just right","2018","direct migration background","West Germany","4563","0.708798309102199","0.698339137672131","0.719257480532266"
"Just right","2018","direct migration background","East Germany","592","0.776375093836508","0.749031125223176","0.80371906244984"
"Just right","2018","indirect migration background","West Germany","1131","0.687843138370486","0.665744556036626","0.709941720704345"
"Just right","2018","indirect migration background","East Germany","96","0.755302741449776","0.680826424996963","0.829779057902589"
"A little too big","2018","no migration background","West Germany","2088","0.154296085875705","0.148473193823803","0.160118977927607"
"A little too big","2018","no migration background","East Germany","483","0.100165595917762","0.0919525727976846","0.108378619037838"
"A little too big","2018","direct migration background","West Germany","347","0.0893259199730347","0.082759793624269","0.0958920463218003"
"A little too big","2018","direct migration background","East Germany","13","","",""
"A little too big","2018","indirect migration background","West Germany","122","0.0876242238689345","0.0741398051001682","0.101108642637701"
"A little too big","2018","indirect migration background","East Germany","6","","",""
"Much too big","2018","no migration background","West Germany","275","0.0226322839305406","0.0202348574372753","0.025029710423806"
"Much too big","2018","no migration background","East Germany","46","0.00729737175812734","0.00496898414327126","0.00962575937298342"
"Much too big","2018","direct migration background","West Germany","38","0.00624610469419955","0.00443233120253167","0.00805987818586743"
"Much too big","2018","direct migration background","East Germany","2","","",""
"Much too big","2018","indirect migration background","West Germany","7","","",""
"Much too big","2018","indirect migration background","East Germany","","","",""
"Much too small","2019","no migration background","West Germany","205","0.0104164683418407","0.00880782238783566","0.0120251142958458"
"Much too small","2019","no migration background","East Germany","102","0.0152207612258943","0.0119039644660836","0.018537557985705"
"Much too small","2019","direct migration background","West Germany","664","0.0541898691855912","0.0487172620392124","0.05966247633197"
"Much too small","2019","direct migration background","East Germany","53","0.0653415391121658","0.0477603456077937","0.0829227326165379"
"Much too small","2019","indirect migration background","West Germany","79","0.0473504318939659","0.0370744729539639","0.0576263908339679"
"Much too small","2019","indirect migration background","East Germany","5","","",""
"A little too small","2019","no migration background","West Germany","1663","0.1095392985138","0.104590880847496","0.114487716180103"
"A little too small","2019","no migration background","East Germany","633","0.116533285008031","0.107840652445406","0.125225917570656"
"A little too small","2019","direct migration background","West Germany","1282","0.12581115582289","0.117794459229042","0.133827852416739"
"A little too small","2019","direct migration background","East Germany","197","0.207376229272866","0.178533242147123","0.236219216398609"
"A little too small","2019","indirect migration background","West Germany","303","0.188961062841805","0.170020153979814","0.207901971703797"
"A little too small","2019","indirect migration background","East Germany","26","","",""
"Just right","2019","no migration background","West Germany","10790","0.701885115100326","0.694637437957673","0.709132792242979"
"Just right","2019","no migration background","East Germany","3825","0.747234916662751","0.735461070664307","0.759008762661196"
"Just right","2019","direct migration background","West Germany","4303","0.726950376649456","0.716180606986066","0.737720146312846"
"Just right","2019","direct migration background","East Germany","491","0.715098472617778","0.682987200043757","0.747209745191799"
"Just right","2019","indirect migration background","West Germany","1123","0.674540731959207","0.651871009041818","0.697210454876596"
"Just right","2019","indirect migration background","East Germany","89","0.65401863634814","0.573776474322115","0.734260798374165"
"A little too big","2019","no migration background","West Germany","2287","0.155073130591572","0.149337887505071","0.160808373678072"
"A little too big","2019","no migration background","East Germany","618","0.116488320458785","0.107797143928074","0.125179496989497"
"A little too big","2019","direct migration background","West Germany","279","0.084422428506161","0.0777018024045343","0.0911430546077877"
"A little too big","2019","direct migration background","East Germany","17","","",""
"A little too big","2019","indirect migration background","West Germany","128","0.0816475264995727","0.0683989256275055","0.0948961273716398"
"A little too big","2019","indirect migration background","East Germany","14","","",""
"Much too big","2019","no migration background","West Germany","357","0.0230859874524618","0.0207065385149665","0.0254654363899571"
"Much too big","2019","no migration background","East Germany","56","0.00452271664453741","0.00270491455411437","0.00634051873496045"
"Much too big","2019","direct migration background","West Germany","46","0.00862616983590181","0.00639074038344954","0.0108615992883541"
"Much too big","2019","direct migration background","East Germany","1","","",""
"Much too big","2019","indirect migration background","West Germany","8","","",""
"Much too big","2019","indirect migration background","East Germany","1","","",""
