"hlf0071_h","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"A little too small","2012","Single parent ","West Germany","481","0.179322795109338","0.163685626778897","0.194959963439779"
"A little too small","2012","Single parent ","East Germany","115","0.165931950976839","0.137019474970706","0.194844426982972"
"A little too small","2012","Couple + C. LE 16 ","West Germany","1452","0.244075910655955","0.233111863229428","0.255039958082481"
"A little too small","2012","Couple + C. LE 16 ","East Germany","383","0.271679471003703","0.248640330715188","0.294718611292217"
"A little too small","2012","Couple + C. GT 16 ","West Germany","286","0.0993330832712192","0.0876963428835379","0.1109698236589"
"A little too small","2012","Couple + C. GT 16 ","East Germany","55","0.0767640124467017","0.0568715261335676","0.0966564987598357"
"A little too small","2012","Couple + C. LE and GT 16","West Germany","439","0.206887675662126","0.189036385597799","0.224738965726453"
"A little too small","2012","Couple + C. LE and GT 16","East Germany","48","0.114595838280331","0.0787299179704138","0.150461758590247"
"Just right","2012","1-pers.-HH","West Germany","1973","0.717064056273071","0.700368436491386","0.733759676054756"
"Just right","2012","1-pers.-HH","East Germany","693","0.734913302505684","0.706992718626133","0.762833886385235"
"Just right","2012","(Married) couple without C. ","West Germany","4201","0.69613923815368","0.684578603691018","0.707699872616341"
"Just right","2012","(Married) couple without C. ","East Germany","1643","0.760176837328436","0.74201004379473","0.778343630862142"
"Just right","2012","Single parent ","West Germany","1532","0.667256864814285","0.648050054223112","0.686463675405457"
"Just right","2012","Single parent ","East Germany","452","0.728081603455714","0.693501295433346","0.762661911478082"
"Just right","2012","Couple + C. LE 16 ","West Germany","3910","0.659854419865618","0.647761648700708","0.671947191030527"
"Just right","2012","Couple + C. LE 16 ","East Germany","939","0.656895537808512","0.63230670460009","0.681484371016934"
"Just right","2012","Couple + C. GT 16 ","West Germany","1876","0.743115246102867","0.726117179258088","0.760113312947646"
"Just right","2012","Couple + C. GT 16 ","East Germany","548","0.797943180990278","0.767939356831908","0.827947005148648"
"Just right","2012","Couple + C. LE and GT 16","West Germany","1364","0.704059533637454","0.68394352487466","0.724175542400248"
"Just right","2012","Couple + C. LE and GT 16","East Germany","205","0.709107218341347","0.657968575025318","0.760245861657377"
"A little too big","2012","1-pers.-HH","West Germany","422","0.138252283888708","0.125458301892241","0.151046265885176"
"A little too big","2012","1-pers.-HH","East Germany","133","0.117650696401822","0.0972694847393324","0.138031908064312"
"A little too big","2012","(Married) couple without C. ","West Germany","1216","0.180642068182323","0.170971709540108","0.190312426824538"
"A little too big","2012","(Married) couple without C. ","East Germany","268","0.13311999381587","0.118666376932632","0.147573610699107"
"A little too big","2012","Single parent ","West Germany","198","0.0949710198187125","0.0830206603265961","0.106921379310829"
"A little too big","2012","Single parent ","East Germany","41","0.0739626614533162","0.0536231719987773","0.0943021509078551"
"A little too big","2012","Couple + C. LE 16 ","West Germany","243","0.0482070819464788","0.042739491072151","0.0536746728208066"
"A little too big","2012","Couple + C. LE 16 ","East Germany","54","0.0411476412957549","0.0308597841507","0.0514354984408099"
"A little too big","2012","Couple + C. GT 16 ","West Germany","321","0.133490629220301","0.12025897009389","0.146722288346712"
"A little too big","2012","Couple + C. GT 16 ","East Germany","79","0.116566286969929","0.0925874929195269","0.140545081020331"
"A little too big","2012","Couple + C. LE and GT 16","West Germany","81","0.0487391025472721","0.039250035092031","0.0582281700025132"
"A little too big","2012","Couple + C. LE and GT 16","East Germany","24","","",""
"Much too big","2012","1-pers.-HH","West Germany","94","0.0271457038884674","0.021122133887475","0.0331692738894597"
"Much too big","2012","1-pers.-HH","East Germany","19","","",""
"Much too big","2012","(Married) couple without C. ","West Germany","174","0.024821153458109","0.0209104992391207","0.0287318076770973"
"Much too big","2012","(Married) couple without C. ","East Germany","25","","",""
"Much too big","2012","Single parent ","West Germany","30","0.0149448110649246","0.00999908939251217","0.019890532737337"
"Much too big","2012","Single parent ","East Germany","5","","",""
"Much too big","2012","Couple + C. LE 16 ","West Germany","24","","",""
"Much too big","2012","Couple + C. LE 16 ","East Germany","3","","",""
"Much too big","2012","Couple + C. GT 16 ","West Germany","41","0.0198436803391208","0.0144179142669804","0.0252694464112611"
"Much too big","2012","Couple + C. GT 16 ","East Germany","3","","",""
"Much too big","2012","Couple + C. LE and GT 16","West Germany","12","","",""
"Much too big","2012","Couple + C. LE and GT 16","East Germany","","","",""
"Much too small","2013","1-pers.-HH","West Germany","47","0.012550038276111","0.00857709379409339","0.0165229827581286"
"Much too small","2013","1-pers.-HH","East Germany","8","","",""
"Much too small","2013","(Married) couple without C. ","West Germany","53","0.00822329109248738","0.00601679277884029","0.0104297894061345"
"Much too small","2013","(Married) couple without C. ","East Germany","13","","",""
"Much too small","2013","Single parent ","West Germany","86","0.0261583620148896","0.019930501051264","0.0323862229785152"
"Much too small","2013","Single parent ","East Germany","17","","",""
"Much too small","2013","Couple + C. LE 16 ","West Germany","405","0.0523562527979972","0.0470601038678267","0.0576524017281677"
"Much too small","2013","Couple + C. LE 16 ","East Germany","54","0.0345739741564875","0.0250479613119692","0.0440999870010058"
"Much too small","2013","Couple + C. GT 16 ","West Germany","46","0.00758905289055376","0.00444348567486993","0.0107346201062376"
"Much too small","2013","Couple + C. GT 16 ","East Germany","10","","",""
"Much too small","2013","Couple + C. LE and GT 16","West Germany","110","0.0404537399509256","0.0325991762983876","0.0483083036034637"
"Much too small","2013","Couple + C. LE and GT 16","East Germany","7","","",""
"A little too small","2013","1-pers.-HH","West Germany","328","0.106036372648202","0.0950483441201015","0.117024401176302"
"A little too small","2013","1-pers.-HH","East Germany","109","0.12763348820485","0.106176337764397","0.149090638645304"
"A little too small","2013","(Married) couple without C. ","West Germany","520","0.0791396930739809","0.072543887081735","0.0857354990662269"
"A little too small","2013","(Married) couple without C. ","East Germany","173","0.0908193613112805","0.0785410247307641","0.103097697891797"
"A little too small","2013","Single parent ","West Germany","511","0.168082545650132","0.153491349613334","0.182673741686931"
"A little too small","2013","Single parent ","East Germany","133","0.191842618793301","0.161168877167565","0.222516360419038"
"A little too small","2013","Couple + C. LE 16 ","West Germany","1723","0.24205385126718","0.231869613401237","0.252238089133124"
"A little too small","2013","Couple + C. LE 16 ","East Germany","377","0.257695990938095","0.234891428469628","0.280500553406563"
"A little too small","2013","Couple + C. GT 16 ","West Germany","331","0.0920539495986794","0.0815751715380854","0.102532727659273"
"A little too small","2013","Couple + C. GT 16 ","East Germany","54","0.0748832186837751","0.0542484971001294","0.0955179402674207"
"A little too small","2013","Couple + C. LE and GT 16","West Germany","536","0.192097340501897","0.176391905823292","0.207802775180501"
"A little too small","2013","Couple + C. LE and GT 16","East Germany","68","0.149219226129622","0.113252687731955","0.185185764527288"
"Just right","2013","1-pers.-HH","West Germany","2107","0.710854390584766","0.694674296280048","0.727034484889483"
"Just right","2013","1-pers.-HH","East Germany","677","0.738850505283037","0.710604104542337","0.767096906023738"
"Just right","2013","(Married) couple without C. ","West Germany","4531","0.700788149728376","0.689600043404659","0.711976256052093"
"Just right","2013","(Married) couple without C. ","East Germany","1635","0.767588934203967","0.749541395701064","0.78563647270687"
"Just right","2013","Single parent ","West Germany","1691","0.674899696672613","0.656622155554476","0.693177237790749"
"Just right","2013","Single parent ","East Germany","436","0.705207326991445","0.669688142457338","0.740726511525552"
"Just right","2013","Couple + C. LE 16 ","West Germany","4366","0.657798308593292","0.646517484877398","0.669079132309185"
"Just right","2013","Couple + C. LE 16 ","East Germany","923","0.659594887708748","0.634888247692829","0.684301527724668"
"Just right","2013","Couple + C. GT 16 ","West Germany","2145","0.744896202307749","0.729095887175476","0.760696517440023"
"Just right","2013","Couple + C. GT 16 ","East Germany","481","0.791913237393918","0.760088186238937","0.8237382885489"
"Just right","2013","Couple + C. LE and GT 16","West Germany","1678","0.700489643341628","0.682228980104215","0.71875030657904"
"Just right","2013","Couple + C. LE and GT 16","East Germany","272","0.721349033383434","0.676092590065587","0.766605476701282"
"A little too big","2013","1-pers.-HH","West Germany","449","0.143945606465368","0.131417590170423","0.156473622760314"
"A little too big","2013","1-pers.-HH","East Germany","115","0.108229800895137","0.088252346802801","0.128207254987473"
"A little too big","2013","(Married) couple without C. ","West Germany","1150","0.179883828535211","0.170499405770894","0.189268251299528"
"A little too big","2013","(Married) couple without C. ","East Germany","251","0.123068881685471","0.109031629859931","0.137106133511012"
"A little too big","2013","Single parent ","West Germany","217","0.124223791482604","0.111353498677921","0.137094084287287"
"A little too big","2013","Single parent ","East Germany","40","0.0494312068518935","0.0325447467148723","0.0663176669889147"
"A little too big","2013","Couple + C. LE 16 ","West Germany","284","0.0441010934497017","0.0392192480522656","0.0489829388471378"
"A little too big","2013","Couple + C. LE 16 ","East Germany","57","0.0453464602228013","0.0344979126096827","0.05619500783592"
"A little too big","2013","Couple + C. GT 16 ","West Germany","362","0.134052360399459","0.121703057130263","0.146401663668654"
"A little too big","2013","Couple + C. GT 16 ","East Germany","79","0.117657444416125","0.0923972667512601","0.142917622080991"
"A little too big","2013","Couple + C. LE and GT 16","West Germany","92","0.0665454134303083","0.0566093254906397","0.076481501369977"
"A little too big","2013","Couple + C. LE and GT 16","East Germany","28","","",""
"Much too big","2013","1-pers.-HH","West Germany","85","0.0266135920255536","0.0208694283175161","0.032357755733591"
"Much too big","2013","1-pers.-HH","East Germany","20","","",""
"Much too big","2013","(Married) couple without C. ","West Germany","181","0.0319650375699446","0.0276671312360793","0.0362629439038099"
"Much too big","2013","(Married) couple without C. ","East Germany","32","0.0119446124716469","0.00730264705425573","0.016586577889038"
"Much too big","2013","Single parent ","West Germany","18","","",""
"Much too big","2013","Single parent ","East Germany","7","","",""
"Much too big","2013","Couple + C. LE 16 ","West Germany","17","","",""
"Much too big","2013","Couple + C. LE 16 ","East Germany","2","","",""
"Much too big","2013","Couple + C. GT 16 ","West Germany","40","0.0214084348035589","0.016162141109697","0.0266547284974208"
"Much too big","2013","Couple + C. GT 16 ","East Germany","1","","",""
"Much too big","2013","Couple + C. LE and GT 16","West Germany","1","","",""
"Much too big","2013","Couple + C. LE and GT 16","East Germany","2","","",""
"Much too small","2014","1-pers.-HH","West Germany","41","0.0154146658302277","0.0108144201331128","0.0200149115273425"
"Much too small","2014","1-pers.-HH","East Germany","7","","",""
"Much too small","2014","(Married) couple without C. ","West Germany","37","0.00749379833567831","0.00530504465689798","0.00968255201445864"
"Much too small","2014","(Married) couple without C. ","East Germany","18","","",""
"Much too small","2014","Single parent ","West Germany","92","0.0452108131621933","0.0363645976031463","0.0540570287212403"
"Much too small","2014","Single parent ","East Germany","24","","",""
"Much too small","2014","Couple + C. LE 16 ","West Germany","315","0.0454941144590347","0.0400590323378868","0.0509291965801827"
"Much too small","2014","Couple + C. LE 16 ","East Germany","68","0.0490386244470133","0.0369457198853476","0.061131529008679"
"Much too small","2014","Couple + C. GT 16 ","West Germany","40","0.00905910395773903","0.00544490026465205","0.012673307650826"
"Much too small","2014","Couple + C. GT 16 ","East Germany","7","","",""
"Much too small","2014","Couple + C. LE and GT 16","West Germany","94","0.0456059695527883","0.036815862456935","0.0543960766486415"
"Much too small","2014","Couple + C. LE and GT 16","East Germany","20","","",""
"A little too small","2014","1-pers.-HH","West Germany","286","0.107533290741362","0.0959653842300496","0.119101197252674"
"A little too small","2014","1-pers.-HH","East Germany","107","0.139641734921109","0.117046796540293","0.162236673301925"
"A little too small","2014","(Married) couple without C. ","West Germany","532","0.0914790353114474","0.0841624652037898","0.098795605419105"
"A little too small","2014","(Married) couple without C. ","East Germany","172","0.101389132307051","0.0882618548124688","0.114516409801633"
"A little too small","2014","Single parent ","West Germany","435","0.17470225385688","0.158534965061835","0.190869542651925"
"A little too small","2014","Single parent ","East Germany","113","0.222267950015259","0.186041460373169","0.258494439657349"
"A little too small","2014","Couple + C. LE 16 ","West Germany","1323","0.232108149306252","0.221096955139789","0.243119343472714"
"A little too small","2014","Couple + C. LE 16 ","East Germany","314","0.242629113584537","0.218623887210871","0.266634339958203"
"A little too small","2014","Couple + C. GT 16 ","West Germany","317","0.103701450380043","0.0920718473743816","0.115331053385704"
"A little too small","2014","Couple + C. GT 16 ","East Germany","61","0.0892996509103936","0.0654882512922451","0.113111050528542"
"A little too small","2014","Couple + C. LE and GT 16","West Germany","520","0.214439109573784","0.197146466113891","0.231731753033677"
"A little too small","2014","Couple + C. LE and GT 16","East Germany","53","0.115590171128313","0.0819974099342511","0.149182932322376"
"Just right","2014","1-pers.-HH","West Germany","1906","0.696800339940242","0.679636841243395","0.71396383863709"
"Just right","2014","1-pers.-HH","East Germany","653","0.72910210904258","0.700131283893672","0.758072934191488"
"Just right","2014","(Married) couple without C. ","West Germany","4067","0.676179911670672","0.664304127415373","0.688055695925971"
"Just right","2014","(Married) couple without C. ","East Germany","1577","0.77003517207252","0.751733990939609","0.788336353205432"
"Just right","2014","Single parent ","West Germany","1378","0.666586885234915","0.646514345122069","0.686659425347761"
"Just right","2014","Single parent ","East Germany","341","0.646606080897783","0.604955385092744","0.688256776702822"
"Just right","2014","Couple + C. LE 16 ","West Germany","3736","0.668272557825799","0.655992321887751","0.680552793763847"
"Just right","2014","Couple + C. LE 16 ","East Germany","779","0.646777414708014","0.620011523886471","0.673543305529557"
"Just right","2014","Couple + C. GT 16 ","West Germany","1920","0.735303539709571","0.718474725232765","0.752132354186377"
"Just right","2014","Couple + C. GT 16 ","East Germany","406","0.749409418463121","0.713225613230871","0.785593223695372"
"Just right","2014","Couple + C. LE and GT 16","West Germany","1442","0.682530078157179","0.662917637036433","0.702142519277924"
"Just right","2014","Couple + C. LE and GT 16","East Germany","249","0.750592915758742","0.705134416696187","0.796051414821298"
"A little too big","2014","1-pers.-HH","West Germany","437","0.15000544806113","0.136671803410672","0.163339092711589"
"A little too big","2014","1-pers.-HH","East Germany","120","0.109580327448177","0.0892179939565005","0.129942660939854"
"A little too big","2014","(Married) couple without C. ","West Germany","1153","0.196073609030133","0.185997404186582","0.206149813873684"
"A little too big","2014","(Married) couple without C. ","East Germany","246","0.114601222981953","0.100747796180135","0.128454649783772"
"A little too big","2014","Single parent ","West Germany","200","0.105029388467684","0.0919754242381631","0.118083352697204"
"A little too big","2014","Single parent ","East Germany","27","","",""
"A little too big","2014","Couple + C. LE 16 ","West Germany","254","0.0483212893432646","0.0427281758600079","0.0539144028265214"
"A little too big","2014","Couple + C. LE 16 ","East Germany","62","0.0609401268071463","0.0475440272936722","0.0743362263206205"
"A little too big","2014","Couple + C. GT 16 ","West Germany","324","0.132569994322904","0.119634412514757","0.145505576131051"
"A little too big","2014","Couple + C. GT 16 ","East Germany","77","0.156508964114783","0.12617130019942","0.186846628030145"
"A little too big","2014","Couple + C. LE and GT 16","West Germany","104","0.056441918246569","0.0467188202060326","0.0661650162871054"
"A little too big","2014","Couple + C. LE and GT 16","East Germany","23","","",""
"Much too big","2014","1-pers.-HH","West Germany","85","0.0302462554270376","0.0238510598617494","0.0366414509923259"
"Much too big","2014","1-pers.-HH","East Germany","17","","",""
"Much too big","2014","(Married) couple without C. ","West Germany","175","0.0287736456520686","0.0245309981674515","0.0330162931366858"
"Much too big","2014","(Married) couple without C. ","East Germany","18","","",""
"Much too big","2014","Single parent ","West Germany","14","","",""
"Much too big","2014","Single parent ","East Germany","1","","",""
"Much too big","2014","Couple + C. LE 16 ","West Germany","19","","",""
"Much too big","2014","Couple + C. LE 16 ","East Germany","2","","",""
"Much too big","2014","Couple + C. GT 16 ","West Germany","39","0.0193659116297432","0.0141091462568829","0.0246226770026036"
"Much too big","2014","Couple + C. GT 16 ","East Germany","","","",""
"Much too big","2014","Couple + C. LE and GT 16","West Germany","4","","",""
"Much too big","2014","Couple + C. LE and GT 16","East Germany","3","","",""
"Much too small","2015","1-pers.-HH","West Germany","51","0.0174425045239428","0.0126269222914476","0.0222580867564379"
"Much too small","2015","1-pers.-HH","East Germany","13","","",""
"Much too small","2015","(Married) couple without C. ","West Germany","76","0.00819736334416808","0.00590686558254468","0.0104878611057915"
"Much too small","2015","(Married) couple without C. ","East Germany","16","","",""
"Much too small","2015","Single parent ","West Germany","64","0.0338536236926856","0.0260419523415566","0.0416652950438147"
"Much too small","2015","Single parent ","East Germany","18","","",""
"Much too small","2015","Couple + C. LE 16 ","West Germany","293","0.0336628102825112","0.0289570196863078","0.0383686008787145"
"Much too small","2015","Couple + C. LE 16 ","East Germany","70","0.09742116898929","0.0802977260289561","0.114544611949624"
"Much too small","2015","Couple + C. GT 16 ","West Germany","41","0.0126263951981973","0.00832546383822733","0.0169273265581673"
"Much too small","2015","Couple + C. GT 16 ","East Germany","","","",""
"Much too small","2015","Couple + C. LE and GT 16","West Germany","122","0.0562316667762857","0.0464736190859422","0.0659897144666291"
"Much too small","2015","Couple + C. LE and GT 16","East Germany","15","","",""
"A little too small","2015","1-pers.-HH","West Germany","279","0.0985374575440202","0.0875741924944932","0.109500722593547"
"A little too small","2015","1-pers.-HH","East Germany","90","0.11681134165529","0.0958036095576809","0.137819073752899"
"A little too small","2015","(Married) couple without C. ","West Germany","479","0.0800485677848665","0.0731550740902786","0.0869420614794544"
"A little too small","2015","(Married) couple without C. ","East Germany","170","0.0838360317907307","0.0717021099553096","0.0959699536261519"
"A little too small","2015","Single parent ","West Germany","398","0.1711102914387","0.154843333004166","0.187377249873235"
"A little too small","2015","Single parent ","East Germany","125","0.285846152581283","0.245718322476345","0.325973982686222"
"A little too small","2015","Couple + C. LE 16 ","West Germany","1336","0.220733714522521","0.209912641062634","0.231554787982408"
"A little too small","2015","Couple + C. LE 16 ","East Germany","277","0.242937298755728","0.218172495869801","0.267702101641656"
"A little too small","2015","Couple + C. GT 16 ","West Germany","332","0.10320111327989","0.0914826196801958","0.114919606879584"
"A little too small","2015","Couple + C. GT 16 ","East Germany","60","0.0845057300124032","0.0603422159136299","0.108669244111177"
"A little too small","2015","Couple + C. LE and GT 16","West Germany","476","0.206284124513946","0.189144346456347","0.223423902571545"
"A little too small","2015","Couple + C. LE and GT 16","East Germany","58","0.132572943793741","0.0970459875629837","0.168099900024498"
"Just right","2015","1-pers.-HH","West Germany","1997","0.704982327573662","0.688206709656905","0.721757945490419"
"Just right","2015","1-pers.-HH","East Germany","673","0.759867928455202","0.731929365517234","0.787806491393169"
"Just right","2015","(Married) couple without C. ","West Germany","4124","0.688462086562083","0.676697528497778","0.700226644626388"
"Just right","2015","(Married) couple without C. ","East Germany","1563","0.779391469312415","0.761236805650222","0.797546132974608"
"Just right","2015","Single parent ","West Germany","1373","0.637647473055526","0.616885152768384","0.658409793342667"
"Just right","2015","Single parent ","East Germany","311","0.62279148801687","0.579744210839596","0.665838765194144"
"Just right","2015","Couple + C. LE 16 ","West Germany","3750","0.676846189679777","0.664643861513579","0.689048517845974"
"Just right","2015","Couple + C. LE 16 ","East Germany","743","0.598416044205466","0.570107884137355","0.626724204273577"
"Just right","2015","Couple + C. GT 16 ","West Germany","1883","0.746775511013573","0.730024927080228","0.763526094946917"
"Just right","2015","Couple + C. GT 16 ","East Germany","382","0.789310557515993","0.75388354402422","0.824737571007765"
"Just right","2015","Couple + C. LE and GT 16","West Germany","1421","0.681395104304223","0.661658815833739","0.701131392774707"
"Just right","2015","Couple + C. LE and GT 16","East Germany","260","0.778299185088201","0.734780977305434","0.821817392870967"
"A little too big","2015","1-pers.-HH","West Germany","416","0.146411948796351","0.13340792310206","0.159415974490641"
"A little too big","2015","1-pers.-HH","East Germany","109","0.106482966797686","0.0863085303468799","0.126657403248493"
"A little too big","2015","(Married) couple without C. ","West Germany","1109","0.195243282694432","0.185173954286692","0.205312611102171"
"A little too big","2015","(Married) couple without C. ","East Germany","229","0.117174881956562","0.103093222565369","0.131256541347756"
"A little too big","2015","Single parent ","West Germany","201","0.144307381761654","0.129129083453137","0.159485680070172"
"A little too big","2015","Single parent ","East Germany","31","0.0509267304443171","0.0314010409489484","0.0704524199396859"
"A little too big","2015","Couple + C. LE 16 ","West Germany","250","0.0649491274561832","0.0585193292035998","0.0713789257087665"
"A little too big","2015","Couple + C. LE 16 ","East Germany","61","0.0603376741096556","0.0465876949015271","0.0740876533177841"
"A little too big","2015","Couple + C. GT 16 ","West Germany","305","0.124162021586314","0.111459546844927","0.136864496327701"
"A little too big","2015","Couple + C. GT 16 ","East Germany","64","0.125860272009948","0.0970449178227732","0.154675626197122"
"A little too big","2015","Couple + C. LE and GT 16","West Germany","115","0.0548484765447652","0.0452041310192703","0.06449282207026"
"A little too big","2015","Couple + C. LE and GT 16","East Germany","12","","",""
"Much too big","2015","1-pers.-HH","West Germany","96","0.032625761562024","0.0260908008252819","0.0391607222987661"
"Much too big","2015","1-pers.-HH","East Germany","13","","",""
"Much too big","2015","(Married) couple without C. ","West Germany","165","0.0280486996144503","0.0238544065911925","0.0322429926377082"
"Much too big","2015","(Married) couple without C. ","East Germany","26","","",""
"Much too big","2015","Single parent ","West Germany","23","","",""
"Much too big","2015","Single parent ","East Germany","2","","",""
"Much too big","2015","Couple + C. LE 16 ","West Germany","14","","",""
"Much too big","2015","Couple + C. LE 16 ","East Germany","1","","",""
"Much too big","2015","Couple + C. GT 16 ","West Germany","28","","",""
"Much too big","2015","Couple + C. GT 16 ","East Germany","3","","",""
"Much too big","2015","Couple + C. LE and GT 16","West Germany","7","","",""
"Much too big","2015","Couple + C. LE and GT 16","East Germany","5","","",""
"Much too small","2016","1-pers.-HH","West Germany","78","0.0138497907219402","0.00962536608343243","0.018074215360448"
"Much too small","2016","1-pers.-HH","East Germany","26","","",""
"Much too small","2016","(Married) couple without C. ","West Germany","47","0.00689154992328105","0.00472071548718768","0.00906238435937443"
"Much too small","2016","(Married) couple without C. ","East Germany","6","","",""
"Much too small","2016","Single parent ","West Germany","122","0.0396571943344852","0.0311044157408623","0.0482099729281081"
"Much too small","2016","Single parent ","East Germany","39","0.0643402539304801","0.0434908985026595","0.0851896093583007"
"Much too small","2016","Couple + C. LE 16 ","West Germany","387","0.0357374987265566","0.0310575016838258","0.0404174957692875"
"Much too small","2016","Couple + C. LE 16 ","East Germany","103","0.0492121327632776","0.0373014216113119","0.0611228439152434"
"Much too small","2016","Couple + C. GT 16 ","West Germany","39","0.00869407830746172","0.00506368316442034","0.0123244734505031"
"Much too small","2016","Couple + C. GT 16 ","East Germany","2","","",""
"Much too small","2016","Couple + C. LE and GT 16","West Germany","168","0.0393115906475173","0.0313154131304243","0.0473077681646103"
"Much too small","2016","Couple + C. LE and GT 16","East Germany","28","","",""
"A little too small","2016","1-pers.-HH","West Germany","291","0.103230834925763","0.092232688961978","0.114228980889548"
"A little too small","2016","1-pers.-HH","East Germany","103","0.132181420662193","0.110745681340748","0.153617159983638"
"A little too small","2016","(Married) couple without C. ","West Germany","452","0.0809241913963344","0.0737679536215404","0.0880804291711284"
"A little too small","2016","(Married) couple without C. ","East Germany","172","0.099995827397559","0.0865455590810108","0.113446095714107"
"A little too small","2016","Single parent ","West Germany","346","0.160368710760998","0.144286815870103","0.176450605651893"
"A little too small","2016","Single parent ","East Germany","122","0.236956058827134","0.200823313677459","0.27308880397681"
"A little too small","2016","Couple + C. LE 16 ","West Germany","1413","0.226402194764683","0.215851433554886","0.23695295597448"
"A little too small","2016","Couple + C. LE 16 ","East Germany","348","0.293483767585609","0.268410386667154","0.318557148504064"
"A little too small","2016","Couple + C. GT 16 ","West Germany","379","0.121772518037292","0.108984111661543","0.13456092441304"
"A little too small","2016","Couple + C. GT 16 ","East Germany","60","0.101511546930875","0.073032844962417","0.129990248899333"
"A little too small","2016","Couple + C. LE and GT 16","West Germany","499","0.207148719606541","0.190473643081774","0.223823796131308"
"A little too small","2016","Couple + C. LE and GT 16","East Germany","66","0.159383400724842","0.123194754152621","0.195572047297064"
"Just right","2016","1-pers.-HH","West Germany","2076","0.701032685345364","0.684484308024204","0.717581062666524"
"Just right","2016","1-pers.-HH","East Germany","697","0.733452033425056","0.7054678697162","0.761436197133912"
"Just right","2016","(Married) couple without C. ","West Germany","3922","0.702363897112544","0.690366312955357","0.714361481269732"
"Just right","2016","(Married) couple without C. ","East Germany","1468","0.754929103416882","0.735644234046368","0.774213972787396"
"Just right","2016","Single parent ","West Germany","1338","0.66148527137576","0.640746550463401","0.68222399228812"
"Just right","2016","Single parent ","East Germany","327","0.646216908313313","0.605586613843675","0.68684720278295"
"Just right","2016","Couple + C. LE 16 ","West Germany","3983","0.675908682139644","0.664109182968231","0.687708181311056"
"Just right","2016","Couple + C. LE 16 ","East Germany","758","0.590154385390833","0.563074130415935","0.617234640365731"
"Just right","2016","Couple + C. GT 16 ","West Germany","1795","0.74337429673221","0.726294129440197","0.760454464024222"
"Just right","2016","Couple + C. GT 16 ","East Germany","327","0.795806015649411","0.75779308982454","0.833818941474282"
"Just right","2016","Couple + C. LE and GT 16","West Germany","1498","0.689491468267342","0.670452997556529","0.708529938978154"
"Just right","2016","Couple + C. LE and GT 16","East Germany","284","0.758526054708508","0.716213211737844","0.800838897679172"
"A little too big","2016","1-pers.-HH","West Germany","403","0.149059600197528","0.136185882740027","0.16193331765503"
"A little too big","2016","1-pers.-HH","East Germany","118","0.110383400620155","0.0905502316889906","0.13021656955132"
"A little too big","2016","(Married) couple without C. ","West Germany","1012","0.181960117128644","0.171836277588448","0.19208395666884"
"A little too big","2016","(Married) couple without C. ","East Germany","242","0.132349201571194","0.117155944167552","0.147542458974836"
"A little too big","2016","Single parent ","West Germany","172","0.125586914185117","0.111063670913419","0.140110157456815"
"A little too big","2016","Single parent ","East Germany","44","0.0524867789290729","0.0335367501086012","0.0714368077495446"
"A little too big","2016","Couple + C. LE 16 ","West Germany","245","0.0602152925788373","0.0542180246632069","0.0662125604944677"
"A little too big","2016","Couple + C. LE 16 ","East Germany","57","0.0671354110878242","0.0533555476458131","0.0809152745298353"
"A little too big","2016","Couple + C. GT 16 ","West Germany","283","0.118011028153683","0.105394753120943","0.130627303186424"
"A little too big","2016","Couple + C. GT 16 ","East Germany","36","0.0960790039687174","0.068289186079348","0.123868821858087"
"A little too big","2016","Couple + C. LE and GT 16","West Germany","97","0.0601053498368578","0.0503256168728792","0.0698850828008364"
"A little too big","2016","Couple + C. LE and GT 16","East Germany","15","","",""
"Much too big","2016","1-pers.-HH","West Germany","92","0.0328270888094044","0.0263862464041065","0.0392679312147023"
"Much too big","2016","1-pers.-HH","East Germany","15","","",""
"Much too big","2016","(Married) couple without C. ","West Germany","146","0.027860244439196","0.0235418060938171","0.0321786827845749"
"Much too big","2016","(Married) couple without C. ","East Germany","23","","",""
"Much too big","2016","Single parent ","West Germany","22","","",""
"Much too big","2016","Single parent ","East Germany","","","",""
"Much too big","2016","Couple + C. LE 16 ","West Germany","16","","",""
"Much too big","2016","Couple + C. LE 16 ","East Germany","1","","",""
"Much too big","2016","Couple + C. GT 16 ","West Germany","16","","",""
"Much too big","2016","Couple + C. GT 16 ","East Germany","7","","",""
"Much too big","2016","Couple + C. LE and GT 16","West Germany","7","","",""
"Much too big","2016","Couple + C. LE and GT 16","East Germany","","","",""
"Much too small","2017","1-pers.-HH","West Germany","80","0.0157648458492058","0.0115327964068175","0.0199968952915941"
"Much too small","2017","1-pers.-HH","East Germany","24","","",""
"Much too small","2017","(Married) couple without C. ","West Germany","65","0.00808838981835052","0.00587483494726214","0.0103019446894389"
"Much too small","2017","(Married) couple without C. ","East Germany","17","","",""
"Much too small","2017","Single parent ","West Germany","129","0.0635188778872996","0.053226305247665","0.0738114505269343"
"Much too small","2017","Single parent ","East Germany","22","","",""
"Much too small","2017","Couple + C. LE 16 ","West Germany","468","0.0400959727192558","0.0352944194113941","0.0448975260271174"
"Much too small","2017","Couple + C. LE 16 ","East Germany","96","0.0594898891425895","0.0470950028230001","0.0718847754621789"
"Much too small","2017","Couple + C. GT 16 ","West Germany","56","0.0186395604915276","0.0137647859314078","0.0235143350516474"
"Much too small","2017","Couple + C. GT 16 ","East Germany","7","","",""
