"hlf0071_h","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"2","1994","16-34 y.","(2c_gen) general maturity certificate","73","0.222349002023112","0.177820750044439","0.266877254001785"
"2","1994","16-34 y.","(2c_voc) vocational maturity certificate","79","0.275775104421638","0.224863534500247","0.326686674343028"
"2","1994","16-34 y.","(3a) lower tertiary education","70","0.31996983371301","0.258048763868521","0.381890903557499"
"2","1994","16-34 y.","(3b) higher tertiary education","60","0.319254248111639","0.253989169163126","0.384519327060152"
"2","1994","35-65 y.","(0) in school","","","",""
"2","1994","35-65 y.","(1a) inadequately completed","93","0.230086446184526","0.189689683387575","0.270483208981477"
"2","1994","35-65 y.","(1b) general elementary school","126","0.116245684811309","0.0965467923926557","0.135944577229962"
"2","1994","35-65 y.","(1c) basic vocational qualification","309","0.117986764193517","0.105231198925505","0.13074232946153"
"2","1994","35-65 y.","(2b) intermediate general qualification","8","","",""
"2","1994","35-65 y.","(2a) intermediate vocational","219","0.167912795714737","0.146031572181764","0.189794019247709"
"2","1994","35-65 y.","(2c_gen) general maturity certificate","14","","",""
"2","1994","35-65 y.","(2c_voc) vocational maturity certificate","39","0.174227824578885","0.118661655623513","0.229793993534257"
"2","1994","35-65 y.","(3a) lower tertiary education","100","0.155031979430514","0.12453335578347","0.185530603077559"
"2","1994","35-65 y.","(3b) higher tertiary education","122","0.207337220529638","0.17336395473527","0.241310486324006"
"2","1994","66 and older","(0) in school","","","",""
"2","1994","66 and older","(1a) inadequately completed","6","","",""
"2","1994","66 and older","(1b) general elementary school","19","","",""
"2","1994","66 and older","(1c) basic vocational qualification","26","","",""
"2","1994","66 and older","(2b) intermediate general qualification","2","","",""
"2","1994","66 and older","(2a) intermediate vocational","11","","",""
"2","1994","66 and older","(2c_gen) general maturity certificate","","","",""
"2","1994","66 and older","(2c_voc) vocational maturity certificate","","","",""
"2","1994","66 and older","(3a) lower tertiary education","3","","",""
"2","1994","66 and older","(3b) higher tertiary education","7","","",""
"3","1994","16-34 y.","(0) in school","133","0.722363083676833","0.659826902721306","0.784899264632359"
"3","1994","16-34 y.","(1a) inadequately completed","108","0.592537398394887","0.520755721691873","0.664319075097901"
"3","1994","16-34 y.","(1b) general elementary school","333","0.619091075939138","0.578580688400125","0.65960146347815"
"3","1994","16-34 y.","(1c) basic vocational qualification","592","0.649224028245022","0.617836738331172","0.680611318158872"
"3","1994","16-34 y.","(2b) intermediate general qualification","251","0.712804695674912","0.666387852327595","0.759221539022229"
"3","1994","16-34 y.","(2a) intermediate vocational","789","0.610452780396923","0.58367531482878","0.637230245965065"
"3","1994","16-34 y.","(2c_gen) general maturity certificate","221","0.659328025029761","0.608577018531744","0.710079031527778"
"3","1994","16-34 y.","(2c_voc) vocational maturity certificate","184","0.587871166470689","0.531797388808239","0.643944944133139"
"3","1994","16-34 y.","(3a) lower tertiary education","130","0.605157879685759","0.540269649621937","0.670046109749581"
"3","1994","16-34 y.","(3b) higher tertiary education","114","0.564283796478686","0.494866019693922","0.633701573263451"
"3","1994","35-65 y.","(0) in school","","","",""
"3","1994","35-65 y.","(1a) inadequately completed","281","0.657696598957446","0.612156028266481","0.703237169648412"
"3","1994","35-65 y.","(1b) general elementary school","775","0.776972955800663","0.751388903739318","0.802557007862009"
"3","1994","35-65 y.","(1c) basic vocational qualification","1888","0.773953772790803","0.757415061915927","0.790492483665679"
"3","1994","35-65 y.","(2b) intermediate general qualification","50","0.775185339730785","0.675225447499152","0.875145231962417"
"3","1994","35-65 y.","(2a) intermediate vocational","752","0.675075667121344","0.64765912810651","0.702492206136178"
"3","1994","35-65 y.","(2c_gen) general maturity certificate","26","","",""
"3","1994","35-65 y.","(2c_voc) vocational maturity certificate","123","0.756972337276554","0.69413910011493","0.819805574438178"
"3","1994","35-65 y.","(3a) lower tertiary education","368","0.682568540129479","0.643344928918714","0.721792151340244"
"3","1994","35-65 y.","(3b) higher tertiary education","342","0.614442891555207","0.573654221293019","0.655231561817394"
"3","1994","66 and older","(0) in school","","","",""
"3","1994","66 and older","(1a) inadequately completed","21","","",""
"3","1994","66 and older","(1b) general elementary school","379","0.872630120913994","0.841689492526559","0.903570749301429"
"3","1994","66 and older","(1c) basic vocational qualification","544","0.846790118826159","0.819014540475941","0.874565697176377"
"3","1994","66 and older","(2b) intermediate general qualification","27","","",""
"3","1994","66 and older","(2a) intermediate vocational","124","0.795332731439004","0.732020967064441","0.858644495813567"
"3","1994","66 and older","(2c_gen) general maturity certificate","7","","",""
"3","1994","66 and older","(2c_voc) vocational maturity certificate","32","0.861065998660385","0.749618655138532","0.972513342182238"
"3","1994","66 and older","(3a) lower tertiary education","70","0.889407095552742","0.821107283522677","0.957706907582808"
"3","1994","66 and older","(3b) higher tertiary education","36","0.754017335617142","0.633432424644391","0.874602246589893"
"4","1994","16-34 y.","(0) in school","16","","",""
"4","1994","16-34 y.","(1a) inadequately completed","2","","",""
"4","1994","16-34 y.","(1b) general elementary school","12","","",""
"4","1994","16-34 y.","(1c) basic vocational qualification","33","0.047572680928199","0.0335724131161038","0.0615729487402941"
"4","1994","16-34 y.","(2b) intermediate general qualification","20","","",""
"4","1994","16-34 y.","(2a) intermediate vocational","57","0.0472808504420347","0.0356264895050397","0.0589352113790297"
"4","1994","16-34 y.","(2c_gen) general maturity certificate","23","","",""
"4","1994","16-34 y.","(2c_voc) vocational maturity certificate","18","","",""
"4","1994","16-34 y.","(3a) lower tertiary education","9","","",""
"4","1994","16-34 y.","(3b) higher tertiary education","9","","",""
"4","1994","35-65 y.","(0) in school","","","",""
"4","1994","35-65 y.","(1a) inadequately completed","7","","",""
"4","1994","35-65 y.","(1b) general elementary school","65","0.0751813652146429","0.0589755454520016","0.0913871849772843"
"4","1994","35-65 y.","(1c) basic vocational qualification","200","0.0894712073605888","0.0781853643834622","0.100757050337715"
"4","1994","35-65 y.","(2b) intermediate general qualification","7","","",""
"4","1994","35-65 y.","(2a) intermediate vocational","104","0.125224012219753","0.105849199256275","0.144598825183231"
"4","1994","35-65 y.","(2c_gen) general maturity certificate","4","","",""
"4","1994","35-65 y.","(2c_voc) vocational maturity certificate","11","","",""
"4","1994","35-65 y.","(3a) lower tertiary education","55","0.13168261966245","0.103188651525754","0.160176587799146"
"4","1994","35-65 y.","(3b) higher tertiary education","57","0.147949144146423","0.118195277311886","0.17770301098096"
"4","1994","66 and older","(0) in school","","","",""
"4","1994","66 and older","(1a) inadequately completed","2","","",""
"4","1994","66 and older","(1b) general elementary school","41","0.0809095513549817","0.0556014430347291","0.106217659675234"
"4","1994","66 and older","(1c) basic vocational qualification","67","0.112572230146529","0.0881989503337488","0.136945509959308"
"4","1994","66 and older","(2b) intermediate general qualification","","","",""
"4","1994","66 and older","(2a) intermediate vocational","16","","",""
"4","1994","66 and older","(2c_gen) general maturity certificate","","","",""
"4","1994","66 and older","(2c_voc) vocational maturity certificate","4","","",""
"4","1994","66 and older","(3a) lower tertiary education","8","","",""
"4","1994","66 and older","(3b) higher tertiary education","5","","",""
"5","1994","16-34 y.","(0) in school","1","","",""
"5","1994","16-34 y.","(1a) inadequately completed","","","",""
"5","1994","16-34 y.","(1b) general elementary school","3","","",""
"5","1994","16-34 y.","(1c) basic vocational qualification","2","","",""
"5","1994","16-34 y.","(2b) intermediate general qualification","","","",""
"5","1994","16-34 y.","(2a) intermediate vocational","6","","",""
"5","1994","16-34 y.","(2c_gen) general maturity certificate","1","","",""
"5","1994","16-34 y.","(2c_voc) vocational maturity certificate","4","","",""
"5","1994","16-34 y.","(3a) lower tertiary education","","","",""
"5","1994","16-34 y.","(3b) higher tertiary education","1","","",""
"5","1994","35-65 y.","(0) in school","","","",""
"5","1994","35-65 y.","(1a) inadequately completed","","","",""
"5","1994","35-65 y.","(1b) general elementary school","9","","",""
"5","1994","35-65 y.","(1c) basic vocational qualification","18","","",""
"5","1994","35-65 y.","(2b) intermediate general qualification","","","",""
"5","1994","35-65 y.","(2a) intermediate vocational","8","","",""
"5","1994","35-65 y.","(2c_gen) general maturity certificate","","","",""
"5","1994","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"5","1994","35-65 y.","(3a) lower tertiary education","5","","",""
"5","1994","35-65 y.","(3b) higher tertiary education","2","","",""
"5","1994","66 and older","(0) in school","","","",""
"5","1994","66 and older","(1a) inadequately completed","","","",""
"5","1994","66 and older","(1b) general elementary school","4","","",""
"5","1994","66 and older","(1c) basic vocational qualification","8","","",""
"5","1994","66 and older","(2b) intermediate general qualification","","","",""
"5","1994","66 and older","(2a) intermediate vocational","5","","",""
"5","1994","66 and older","(2c_gen) general maturity certificate","","","",""
"5","1994","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"5","1994","66 and older","(3a) lower tertiary education","","","",""
"5","1994","66 and older","(3b) higher tertiary education","1","","",""
"1","1995","16-34 y.","(0) in school","8","","",""
"1","1995","16-34 y.","(1a) inadequately completed","15","","",""
"1","1995","16-34 y.","(1b) general elementary school","52","0.0678293284332029","0.0468337053517037","0.088824951514702"
"1","1995","16-34 y.","(1c) basic vocational qualification","57","0.0564394714277575","0.0416080434157845","0.0712708994397305"
"1","1995","16-34 y.","(2b) intermediate general qualification","12","","",""
"1","1995","16-34 y.","(2a) intermediate vocational","61","0.040916095949779","0.0299606851600589","0.0518715067394992"
"1","1995","16-34 y.","(2c_gen) general maturity certificate","16","","",""
"1","1995","16-34 y.","(2c_voc) vocational maturity certificate","14","","",""
"1","1995","16-34 y.","(3a) lower tertiary education","12","","",""
"1","1995","16-34 y.","(3b) higher tertiary education","15","","",""
"1","1995","35-65 y.","(0) in school","","","",""
"1","1995","35-65 y.","(1a) inadequately completed","18","","",""
"1","1995","35-65 y.","(1b) general elementary school","47","0.0288146288738577","0.0185835731420834","0.0390456846056321"
"1","1995","35-65 y.","(1c) basic vocational qualification","45","0.0120313245214365","0.00774213229151244","0.0163205167513605"
"1","1995","35-65 y.","(2b) intermediate general qualification","2","","",""
"1","1995","35-65 y.","(2a) intermediate vocational","38","0.0291688914741752","0.0196753935378976","0.0386623894104527"
"1","1995","35-65 y.","(2c_gen) general maturity certificate","3","","",""
"1","1995","35-65 y.","(2c_voc) vocational maturity certificate","7","","",""
"1","1995","35-65 y.","(3a) lower tertiary education","10","","",""
"1","1995","35-65 y.","(3b) higher tertiary education","26","","",""
"1","1995","66 and older","(0) in school","","","",""
"1","1995","66 and older","(1a) inadequately completed","1","","",""
"1","1995","66 and older","(1b) general elementary school","2","","",""
"1","1995","66 and older","(1c) basic vocational qualification","1","","",""
"1","1995","66 and older","(2b) intermediate general qualification","","","",""
"1","1995","66 and older","(2a) intermediate vocational","1","","",""
"1","1995","66 and older","(2c_gen) general maturity certificate","","","",""
"1","1995","66 and older","(2c_voc) vocational maturity certificate","","","",""
"1","1995","66 and older","(3a) lower tertiary education","","","",""
"1","1995","66 and older","(3b) higher tertiary education","1","","",""
"2","1995","16-34 y.","(0) in school","61","0.217998761106557","0.167421088408334","0.26857643380478"
"2","1995","16-34 y.","(1a) inadequately completed","50","0.31980879651167","0.246383966448213","0.393233626575128"
"2","1995","16-34 y.","(1b) general elementary school","130","0.236087038390542","0.200627726536809","0.271546350244275"
"2","1995","16-34 y.","(1c) basic vocational qualification","192","0.212848102212396","0.186541135133314","0.239155069291478"
"2","1995","16-34 y.","(2b) intermediate general qualification","75","0.225179211094126","0.182618193017216","0.267740229171036"
"2","1995","16-34 y.","(2a) intermediate vocational","333","0.298867382741638","0.273551526713972","0.324183238769305"
"2","1995","16-34 y.","(2c_gen) general maturity certificate","68","0.166424037969777","0.129024501299344","0.203823574640209"
"2","1995","16-34 y.","(2c_voc) vocational maturity certificate","83","0.273588585474251","0.22482047919567","0.322356691752832"
"2","1995","16-34 y.","(3a) lower tertiary education","66","0.390646903671937","0.324501198270712","0.456792609073163"
"2","1995","16-34 y.","(3b) higher tertiary education","69","0.314941214514801","0.253701857341287","0.376180571688315"
"2","1995","35-65 y.","(0) in school","1","","",""
"2","1995","35-65 y.","(1a) inadequately completed","94","0.242548669461907","0.201008979411543","0.28408835951227"
"2","1995","35-65 y.","(1b) general elementary school","149","0.120479725858349","0.100571031373568","0.14038842034313"
"2","1995","35-65 y.","(1c) basic vocational qualification","305","0.119741980275548","0.10696949485097","0.132514465700126"
"2","1995","35-65 y.","(2b) intermediate general qualification","7","","",""
"2","1995","35-65 y.","(2a) intermediate vocational","219","0.148016823554447","0.127982923375119","0.168050723733775"
"2","1995","35-65 y.","(2c_gen) general maturity certificate","21","","",""
"2","1995","35-65 y.","(2c_voc) vocational maturity certificate","64","0.212191709879129","0.161099461241253","0.263283958517005"
"2","1995","35-65 y.","(3a) lower tertiary education","112","0.16096522824418","0.130527650199629","0.191402806288731"
"2","1995","35-65 y.","(3b) higher tertiary education","130","0.185281762131721","0.154245465017307","0.216318059246135"
"2","1995","66 and older","(0) in school","","","",""
"2","1995","66 and older","(1a) inadequately completed","5","","",""
"2","1995","66 and older","(1b) general elementary school","25","","",""
"2","1995","66 and older","(1c) basic vocational qualification","29","","",""
"2","1995","66 and older","(2b) intermediate general qualification","4","","",""
"2","1995","66 and older","(2a) intermediate vocational","10","","",""
"2","1995","66 and older","(2c_gen) general maturity certificate","","","",""
"2","1995","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"2","1995","66 and older","(3a) lower tertiary education","6","","",""
"2","1995","66 and older","(3b) higher tertiary education","7","","",""
"3","1995","16-34 y.","(0) in school","168","0.667979678012149","0.610290803433642","0.725668552590657"
"3","1995","16-34 y.","(1a) inadequately completed","86","0.547117617245466","0.468753850180005","0.625481384310926"
"3","1995","16-34 y.","(1b) general elementary school","356","0.674437279681984","0.635311733796503","0.713562825567464"
"3","1995","16-34 y.","(1c) basic vocational qualification","647","0.678581348011675","0.648566018635791","0.708596677387559"
"3","1995","16-34 y.","(2b) intermediate general qualification","255","0.670610324667764","0.622721151605991","0.718499497729537"
"3","1995","16-34 y.","(2a) intermediate vocational","786","0.593280006537429","0.566113681742415","0.620446331332444"
"3","1995","16-34 y.","(2c_gen) general maturity certificate","271","0.723805167275306","0.678909522058865","0.768700812491747"
"3","1995","16-34 y.","(2c_voc) vocational maturity certificate","197","0.588586381268784","0.53475444374449","0.642418318793078"
"3","1995","16-34 y.","(3a) lower tertiary education","112","0.490723737591431","0.422948632731165","0.558498842451697"
"3","1995","16-34 y.","(3b) higher tertiary education","118","0.502799255891472","0.436879566506549","0.568718945276395"
"3","1995","35-65 y.","(0) in school","","","",""
"3","1995","35-65 y.","(1a) inadequately completed","288","0.682539451513404","0.637427127826737","0.727651775200071"
"3","1995","35-65 y.","(1b) general elementary school","765","0.760853806584858","0.734765540563464","0.786942072606252"
"3","1995","35-65 y.","(1c) basic vocational qualification","1910","0.76220540045728","0.745456580779329","0.778954220135231"
"3","1995","35-65 y.","(2b) intermediate general qualification","50","0.833210294846293","0.742584183194555","0.923836406498032"
"3","1995","35-65 y.","(2a) intermediate vocational","842","0.703092736496653","0.677316994691908","0.728868478301398"
"3","1995","35-65 y.","(2c_gen) general maturity certificate","51","0.708525067192005","0.607674346735184","0.809375787648827"
"3","1995","35-65 y.","(2c_voc) vocational maturity certificate","152","0.680986819386991","0.622742415589077","0.739231223184906"
"3","1995","35-65 y.","(3a) lower tertiary education","375","0.695889547443751","0.657788237440029","0.733990857447473"
"3","1995","35-65 y.","(3b) higher tertiary education","379","0.645769470800868","0.60756346879412","0.683975472807616"
"3","1995","66 and older","(0) in school","","","",""
"3","1995","66 and older","(1a) inadequately completed","26","","",""
"3","1995","66 and older","(1b) general elementary school","373","0.826690517313927","0.792100417426298","0.861280617201557"
"3","1995","66 and older","(1c) basic vocational qualification","532","0.846355493811481","0.818395788565097","0.874315199057865"
"3","1995","66 and older","(2b) intermediate general qualification","26","","",""
"3","1995","66 and older","(2a) intermediate vocational","125","0.800253731319099","0.737514530340516","0.862992932297682"
"3","1995","66 and older","(2c_gen) general maturity certificate","6","","",""
"3","1995","66 and older","(2c_voc) vocational maturity certificate","29","","",""
"3","1995","66 and older","(3a) lower tertiary education","69","0.795634508342506","0.711385006286835","0.879884010398177"
"3","1995","66 and older","(3b) higher tertiary education","45","0.739192466686148","0.630770657912813","0.847614275459484"
"4","1995","16-34 y.","(0) in school","17","","",""
"4","1995","16-34 y.","(1a) inadequately completed","4","","",""
"4","1995","16-34 y.","(1b) general elementary school","11","","",""
"4","1995","16-34 y.","(1c) basic vocational qualification","31","0.0456162842321694","0.0322063057790989","0.05902626268524"
"4","1995","16-34 y.","(2b) intermediate general qualification","28","","",""
"4","1995","16-34 y.","(2a) intermediate vocational","67","0.0534691161614519","0.0410276326473452","0.0659105996755586"
"4","1995","16-34 y.","(2c_gen) general maturity certificate","25","","",""
"4","1995","16-34 y.","(2c_voc) vocational maturity certificate","24","","",""
"4","1995","16-34 y.","(3a) lower tertiary education","18","","",""
"4","1995","16-34 y.","(3b) higher tertiary education","19","","",""
"4","1995","35-65 y.","(0) in school","","","",""
"4","1995","35-65 y.","(1a) inadequately completed","9","","",""
"4","1995","35-65 y.","(1b) general elementary school","61","0.0827655703019184","0.0659144841364049","0.099616656467432"
"4","1995","35-65 y.","(1c) basic vocational qualification","203","0.0988551205387415","0.0871130658960421","0.110597175181441"
"4","1995","35-65 y.","(2b) intermediate general qualification","6","","",""
"4","1995","35-65 y.","(2a) intermediate vocational","104","0.115049026253336","0.097048071704873","0.133049980801798"
"4","1995","35-65 y.","(2c_gen) general maturity certificate","2","","",""
"4","1995","35-65 y.","(2c_voc) vocational maturity certificate","23","","",""
"4","1995","35-65 y.","(3a) lower tertiary education","61","0.12507360596442","0.0976753655552009","0.15247184637364"
"4","1995","35-65 y.","(3b) higher tertiary education","61","0.119039130177518","0.0931705241272421","0.144907736227794"
"4","1995","66 and older","(0) in school","","","",""
"4","1995","66 and older","(1a) inadequately completed","3","","",""
"4","1995","66 and older","(1b) general elementary school","56","0.123260953352339","0.0932197648232439","0.153302141881434"
"4","1995","66 and older","(1c) basic vocational qualification","72","0.107544198545644","0.0835235618802008","0.131564835211088"
"4","1995","66 and older","(2b) intermediate general qualification","4","","",""
"4","1995","66 and older","(2a) intermediate vocational","19","","",""
"4","1995","66 and older","(2c_gen) general maturity certificate","1","","",""
"4","1995","66 and older","(2c_voc) vocational maturity certificate","3","","",""
"4","1995","66 and older","(3a) lower tertiary education","11","","",""
"4","1995","66 and older","(3b) higher tertiary education","8","","",""
"5","1995","16-34 y.","(0) in school","2","","",""
"5","1995","16-34 y.","(1a) inadequately completed","","","",""
"5","1995","16-34 y.","(1b) general elementary school","2","","",""
"5","1995","16-34 y.","(1c) basic vocational qualification","3","","",""
"5","1995","16-34 y.","(2b) intermediate general qualification","","","",""
"5","1995","16-34 y.","(2a) intermediate vocational","9","","",""
"5","1995","16-34 y.","(2c_gen) general maturity certificate","1","","",""
"5","1995","16-34 y.","(2c_voc) vocational maturity certificate","3","","",""
"5","1995","16-34 y.","(3a) lower tertiary education","1","","",""
"5","1995","16-34 y.","(3b) higher tertiary education","","","",""
"5","1995","35-65 y.","(0) in school","","","",""
"5","1995","35-65 y.","(1a) inadequately completed","","","",""
"5","1995","35-65 y.","(1b) general elementary school","5","","",""
"5","1995","35-65 y.","(1c) basic vocational qualification","19","","",""
"5","1995","35-65 y.","(2b) intermediate general qualification","","","",""
"5","1995","35-65 y.","(2a) intermediate vocational","4","","",""
"5","1995","35-65 y.","(2c_gen) general maturity certificate","1","","",""
"5","1995","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"5","1995","35-65 y.","(3a) lower tertiary education","2","","",""
"5","1995","35-65 y.","(3b) higher tertiary education","6","","",""
"5","1995","66 and older","(0) in school","","","",""
"5","1995","66 and older","(1a) inadequately completed","","","",""
"5","1995","66 and older","(1b) general elementary school","4","","",""
"5","1995","66 and older","(1c) basic vocational qualification","5","","",""
"5","1995","66 and older","(2b) intermediate general qualification","","","",""
"5","1995","66 and older","(2a) intermediate vocational","1","","",""
"5","1995","66 and older","(2c_gen) general maturity certificate","","","",""
"5","1995","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"5","1995","66 and older","(3a) lower tertiary education","2","","",""
"5","1995","66 and older","(3b) higher tertiary education","2","","",""
"1","1996","16-34 y.","(0) in school","8","","",""
"1","1996","16-34 y.","(1a) inadequately completed","14","","",""
"1","1996","16-34 y.","(1b) general elementary school","52","0.085151533690988","0.0610226432774597","0.109280424104516"
"1","1996","16-34 y.","(1c) basic vocational qualification","43","0.0431786902747735","0.0299360691663013","0.0564213113832458"
"1","1996","16-34 y.","(2b) intermediate general qualification","10","","",""
"1","1996","16-34 y.","(2a) intermediate vocational","56","0.0420973683167454","0.030683172456914","0.0535115641765769"
"1","1996","16-34 y.","(2c_gen) general maturity certificate","11","","",""
"1","1996","16-34 y.","(2c_voc) vocational maturity certificate","24","","",""
"1","1996","16-34 y.","(3a) lower tertiary education","12","","",""
"1","1996","16-34 y.","(3b) higher tertiary education","11","","",""
"1","1996","35-65 y.","(0) in school","","","",""
"1","1996","35-65 y.","(1a) inadequately completed","27","","",""
"1","1996","35-65 y.","(1b) general elementary school","36","0.0195963709153571","0.0109403109494355","0.0282524308812787"
"1","1996","35-65 y.","(1c) basic vocational qualification","28","","",""
"1","1996","35-65 y.","(2b) intermediate general qualification","2","","",""
"1","1996","35-65 y.","(2a) intermediate vocational","39","0.0222304070953708","0.0141850521810555","0.030275762009686"
"1","1996","35-65 y.","(2c_gen) general maturity certificate","1","","",""
"1","1996","35-65 y.","(2c_voc) vocational maturity certificate","7","","",""
"1","1996","35-65 y.","(3a) lower tertiary education","9","","",""
"1","1996","35-65 y.","(3b) higher tertiary education","19","","",""
"1","1996","66 and older","(0) in school","","","",""
"1","1996","66 and older","(1a) inadequately completed","2","","",""
"1","1996","66 and older","(1b) general elementary school","1","","",""
"1","1996","66 and older","(1c) basic vocational qualification","","","",""
"1","1996","66 and older","(2b) intermediate general qualification","","","",""
"1","1996","66 and older","(2a) intermediate vocational","","","",""
"1","1996","66 and older","(2c_gen) general maturity certificate","","","",""
"1","1996","66 and older","(2c_voc) vocational maturity certificate","","","",""
"1","1996","66 and older","(3a) lower tertiary education","","","",""
"1","1996","66 and older","(3b) higher tertiary education","","","",""
"2","1996","16-34 y.","(0) in school","73","0.246834838084292","0.196600207517853","0.297069468650731"
"2","1996","16-34 y.","(1a) inadequately completed","38","0.317905328452251","0.236597183914345","0.399213472990157"
"2","1996","16-34 y.","(1b) general elementary school","113","0.1950480475001","0.160793178246664","0.229302916753537"
"2","1996","16-34 y.","(1c) basic vocational qualification","187","0.216284278260497","0.189460771363424","0.243107785157569"
"2","1996","16-34 y.","(2b) intermediate general qualification","87","0.239357836255099","0.195280954399733","0.283434718110465"
"2","1996","16-34 y.","(2a) intermediate vocational","297","0.276912439420015","0.251477902108906","0.302346976731125"
"2","1996","16-34 y.","(2c_gen) general maturity certificate","72","0.197251215809886","0.155681559686483","0.238820871933289"
"2","1996","16-34 y.","(2c_voc) vocational maturity certificate","79","0.26889960560957","0.220319696986613","0.317479514232528"
"2","1996","16-34 y.","(3a) lower tertiary education","59","0.364762838515078","0.298545257185464","0.430980419844691"
"2","1996","16-34 y.","(3b) higher tertiary education","59","0.276603050117341","0.217627938269207","0.335578161965474"
"2","1996","35-65 y.","(0) in school","","","",""
"2","1996","35-65 y.","(1a) inadequately completed","80","0.259290912018508","0.215052971519737","0.303528852517279"
"2","1996","35-65 y.","(1b) general elementary school","128","0.119888916177068","0.099603298409836","0.140174533944301"
"2","1996","35-65 y.","(1c) basic vocational qualification","339","0.132013582754982","0.118470789655572","0.145556375854393"
"2","1996","35-65 y.","(2b) intermediate general qualification","7","","",""
"2","1996","35-65 y.","(2a) intermediate vocational","232","0.145907952629833","0.126644015302267","0.1651718899574"
"2","1996","35-65 y.","(2c_gen) general maturity certificate","22","","",""
"2","1996","35-65 y.","(2c_voc) vocational maturity certificate","52","0.185688762212287","0.136897595571753","0.234479928852821"
"2","1996","35-65 y.","(3a) lower tertiary education","105","0.147616974016235","0.118623536156485","0.176610411875985"
"2","1996","35-65 y.","(3b) higher tertiary education","131","0.2039343152519","0.171721368008992","0.236147262494809"
"2","1996","66 and older","(0) in school","","","",""
"2","1996","66 and older","(1a) inadequately completed","10","","",""
"2","1996","66 and older","(1b) general elementary school","22","","",""
"2","1996","66 and older","(1c) basic vocational qualification","43","0.0550959698421432","0.0378959673497151","0.0722959723345714"
"2","1996","66 and older","(2b) intermediate general qualification","2","","",""
"2","1996","66 and older","(2a) intermediate vocational","10","","",""
"2","1996","66 and older","(2c_gen) general maturity certificate","","","",""
"2","1996","66 and older","(2c_voc) vocational maturity certificate","","","",""
"2","1996","66 and older","(3a) lower tertiary education","6","","",""
"2","1996","66 and older","(3b) higher tertiary education","11","","",""
"3","1996","16-34 y.","(0) in school","185","0.659385592934597","0.604170716199289","0.714600469669904"
"3","1996","16-34 y.","(1a) inadequately completed","70","0.557851285221041","0.471133890661443","0.644568679780638"
"3","1996","16-34 y.","(1b) general elementary school","334","0.695029664125741","0.655228387620967","0.734830940630515"
"3","1996","16-34 y.","(1c) basic vocational qualification","627","0.672804072579966","0.64223571873191","0.703372426428022"
"3","1996","16-34 y.","(2b) intermediate general qualification","241","0.682765988400609","0.634690616599562","0.730841360201656"
"3","1996","16-34 y.","(2a) intermediate vocational","758","0.612075525715898","0.584378491918217","0.639772559513579"
"3","1996","16-34 y.","(2c_gen) general maturity certificate","243","0.675820208499056","0.626922859346247","0.724717557651864"
"3","1996","16-34 y.","(2c_voc) vocational maturity certificate","194","0.588238243205718","0.534315406132503","0.642161080278934"
"3","1996","16-34 y.","(3a) lower tertiary education","113","0.481895357472182","0.413159210308119","0.550631504636245"
"3","1996","16-34 y.","(3b) higher tertiary education","137","0.609238346941879","0.544910126288653","0.673566567595105"
"3","1996","35-65 y.","(0) in school","","","",""
"3","1996","35-65 y.","(1a) inadequately completed","259","0.642490892401486","0.594112162918737","0.690869621884235"
"3","1996","35-65 y.","(1b) general elementary school","754","0.772290011544774","0.746101475283768","0.798478547805779"
"3","1996","35-65 y.","(1c) basic vocational qualification","1814","0.748935787490282","0.731587477744218","0.766284097236346"
"3","1996","35-65 y.","(2b) intermediate general qualification","50","0.750285420168129","0.647405921765606","0.853164918570653"
"3","1996","35-65 y.","(2a) intermediate vocational","900","0.700667382482551","0.675676234399561","0.725658530565541"
"3","1996","35-65 y.","(2c_gen) general maturity certificate","51","0.725023678472202","0.625293528393208","0.824753828551195"
"3","1996","35-65 y.","(2c_voc) vocational maturity certificate","161","0.6989373420221","0.641379997945175","0.756494686099025"
"3","1996","35-65 y.","(3a) lower tertiary education","409","0.733331454632977","0.69718628881943","0.769476620446525"
"3","1996","35-65 y.","(3b) higher tertiary education","397","0.641984992389522","0.603656308319088","0.680313676459956"
"3","1996","66 and older","(0) in school","","","",""
"3","1996","66 and older","(1a) inadequately completed","31","0.728769817067835","0.601664605099953","0.855875029035717"
"3","1996","66 and older","(1b) general elementary school","356","0.821595283076117","0.785781684133725","0.857408882018509"
"3","1996","66 and older","(1c) basic vocational qualification","552","0.826945249858337","0.798428181031842","0.855462318684832"
"3","1996","66 and older","(2b) intermediate general qualification","31","0.914402734490035","0.823013393808715","1.00579207517136"
"3","1996","66 and older","(2a) intermediate vocational","113","0.741217138210169","0.671591886399402","0.810842390020936"
"3","1996","66 and older","(2c_gen) general maturity certificate","8","","",""
"3","1996","66 and older","(2c_voc) vocational maturity certificate","28","","",""
"3","1996","66 and older","(3a) lower tertiary education","67","0.715242865741041","0.623024323776876","0.807461407705205"
"3","1996","66 and older","(3b) higher tertiary education","43","0.627655932179786","0.51189987434417","0.743411990015401"
"4","1996","16-34 y.","(0) in school","17","","",""
