"hlf0071_h","year","sex","n","percent","lower_confidence","upper_confidence"
"4","1996","Male","464","0.0953298309512852","0.0880498056615657","0.102609856241005"
"5","1996","Female","35","0.00669544543329767","0.00474837656122524","0.00864251430537009"
"5","1996","Male","34","0.00719759441074319","0.00510204243491065","0.00929314638657572"
"1","1997","Female","178","0.0182675453313672","0.0150447719832746","0.0214903186794597"
"1","1997","Male","168","0.0195608331750068","0.0161098158950168","0.0230118504549969"
"2","1997","Female","1141","0.152019268403279","0.143378837461717","0.160659699344842"
"2","1997","Male","1110","0.172735363921083","0.163315253521032","0.182155474321133"
"3","1997","Female","4795","0.721268851459052","0.710478528756441","0.732059174161662"
"3","1997","Male","4442","0.710090123016623","0.698783540022447","0.7213967060108"
"4","1997","Female","488","0.101640327929524","0.0943683718848667","0.108912283974182"
"4","1997","Male","439","0.0914086981405437","0.0842270986315814","0.098590297649506"
"5","1997","Female","31","0.00680400687677778","0.00482570326578972","0.00878231048776584"
"5","1997","Male","27","","",""
"1","1998","Female","192","0.0237047176156556","0.0202058464029725","0.0272035888283386"
"1","1998","Male","187","0.0259531409848673","0.0221674402406367","0.0297388417290978"
"2","1998","Female","1164","0.143930527782219","0.135857230722387","0.15200382484205"
"2","1998","Male","1130","0.159509880245152","0.150791787333833","0.168227973156471"
"3","1998","Female","5223","0.718479952506306","0.708136108566391","0.72882379644622"
"3","1998","Male","4846","0.709398158195841","0.698587413733355","0.720208902658326"
"4","1998","Female","628","0.104012047820914","0.0969908230359534","0.111033272605875"
"4","1998","Male","565","0.0952914830996612","0.0883004271971752","0.102282539002147"
"5","1998","Female","55","0.00987275427490582","0.0075987847591762","0.0121467237906354"
"5","1998","Male","48","0.00984733747447844","0.00749623324349051","0.0121984417054664"
"1","1999","Female","146","0.0144771078502991","0.0116959747095818","0.0172582409910165"
"1","1999","Male","153","0.018740557240606","0.0154706975895906","0.0220104168916215"
"2","1999","Female","1151","0.147926483358823","0.139660224196622","0.156192742521025"
"2","1999","Male","1071","0.159354508225096","0.150529104961308","0.168179911488883"
"3","1999","Female","5196","0.737584842354225","0.727341351896165","0.747828332812285"
"3","1999","Male","4861","0.73087467015087","0.720180559322478","0.741568780979262"
"4","1999","Female","564","0.0949207395074797","0.0880962309886861","0.101745248026273"
"4","1999","Male","492","0.0840337977422905","0.0773440050813843","0.0907235904031967"
"5","1999","Female","29","","",""
"5","1999","Male","30","0.00699646664113814","0.00498663019031639","0.00900630309195989"
"1","2000","Female","240","0.0174538934278833","0.0151610317511721","0.0197467551045945"
"1","2000","Male","224","0.01963924495846","0.0171140601429398","0.0221644297739803"
"2","2000","Female","1730","0.132621137622473","0.126682784520816","0.138559490724129"
"2","2000","Male","1703","0.150179399401959","0.143678003312192","0.156680795491727"
"3","2000","Female","9410","0.751593450618745","0.744028114280464","0.759158786957027"
"3","2000","Male","8621","0.733301894167873","0.725253871594922","0.741349916740823"
"4","2000","Female","1074","0.0905430855746613","0.0855188044003558","0.0955673667489669"
"4","2000","Male","970","0.088215508377137","0.0830542406446996","0.0933767761095745"
"5","2000","Female","77","0.00778843275623727","0.00624927758351209","0.00932758792896246"
"5","2000","Male","81","0.00866395309457126","0.00697737555624329","0.0103505306328992"
"1","2001","Female","214","0.0174880906570286","0.0150843970774599","0.0198917842365974"
"1","2001","Male","210","0.0213066592583854","0.0185495753035093","0.0240637432132614"
"2","2001","Female","1557","0.12992910673965","0.123763589161131","0.13609462431817"
"2","2001","Male","1498","0.142571123170349","0.135895622678024","0.149246623662675"
"3","2001","Female","8617","0.750932119095157","0.74300166241902","0.758862575771294"
"3","2001","Male","7905","0.741728580237799","0.733371979062703","0.750085181412894"
"4","2001","Female","961","0.0936631481422123","0.0883203571057976","0.099005939178627"
"4","2001","Male","848","0.086395857587196","0.0810317870040177","0.0917599281703743"
"5","2001","Female","75","0.00798753536595186","0.00635522042669841","0.00961985030520531"
"5","2001","Male","77","0.00799777974627059","0.00629714896355426","0.00969841052898692"
"1","2002","Female","237","0.0210650992591301","0.0184911757450188","0.0236390227732414"
"1","2002","Male","224","0.0240648925953121","0.0212208558358462","0.026908929354778"
"2","2002","Female","1696","0.139003545126924","0.13280270411448","0.145204386139368"
"2","2002","Male","1614","0.148277083272133","0.141682020181094","0.154872146363172"
"3","2002","Female","8712","0.721083098937482","0.713044746377987","0.729121451496977"
"3","2002","Male","8112","0.719355428594729","0.711017026063646","0.727693831125812"
"4","2002","Female","1168","0.106009707906347","0.1004917777796","0.111527638033094"
"4","2002","Male","1081","0.0975471036434479","0.0920409004755587","0.103053306811337"
"5","2002","Female","144","0.0128385487701167","0.0108206980325935","0.01485639950764"
"5","2002","Male","123","0.0107554918943779","0.00884123714377759","0.0126697466449781"
"1","2003","Female","192","0.0164827132584468","0.0141602092459659","0.0188052172709277"
"1","2003","Male","184","0.0187940135971276","0.016221337027333","0.0213666901669221"
"2","2003","Female","1609","0.142587332526026","0.136209302750665","0.148965362301387"
"2","2003","Male","1541","0.155129498615281","0.148270865117819","0.161988132112743"
"3","2003","Female","8459","0.723397719440367","0.715238143883709","0.731557294997025"
"3","2003","Male","7792","0.715316704317737","0.70676750378367","0.723865904851805"
"4","2003","Female","1160","0.104758015723099","0.0991718350902812","0.110344196355916"
"4","2003","Male","1076","0.10037563528288","0.0946826496697536","0.106068620896006"
"5","2003","Female","125","0.0127742190520615","0.0107257634946271","0.0148226746094959"
"5","2003","Male","110","0.010384148186974","0.00846364917314799","0.0123046472008"
"1","2004","Female","168","0.0155530778659809","0.0132673643586349","0.017838791373327"
"1","2004","Male","162","0.0178581215582888","0.0153118570048979","0.0204043861116797"
"2","2004","Female","1478","0.1294521294718","0.123251034295589","0.135653224648012"
"2","2004","Male","1436","0.143705423025665","0.136960970569877","0.150449875481454"
"3","2004","Female","8336","0.738362433207327","0.730243437424862","0.746481428989792"
"3","2004","Male","7629","0.727086701811304","0.718522163197133","0.735651240425474"
"4","2004","Female","1168","0.106294466890782","0.100601088858796","0.111987844922769"
"4","2004","Male","1056","0.10140937911718","0.0956054977802213","0.107213260454139"
"5","2004","Female","108","0.0103378925641096","0.0084694620678321","0.0122063230603871"
"5","2004","Male","109","0.00994037448756209","0.00803302371227516","0.011847725262849"
"1","2005","Female","138","0.0145023468064475","0.012252980685095","0.0167517129277999"
"1","2005","Male","130","0.0153921623250892","0.0129714364245464","0.0178128882256319"
"2","2005","Female","1435","0.138178573652881","0.131685621454755","0.144671525851007"
"2","2005","Male","1378","0.151183506461105","0.14413944288282","0.15822757003939"
"3","2005","Female","8056","0.732846827819347","0.724521526075404","0.74117212956329"
"3","2005","Male","7355","0.731145720212119","0.722427564862094","0.739863875562145"
"4","2005","Female","1090","0.102248565294944","0.0965479744021112","0.107949156187777"
"4","2005","Male","952","0.0904463705111214","0.0848064383153241","0.0960863027069187"
"5","2005","Female","132","0.0122236864263808","0.0101561954945416","0.01429117735822"
"5","2005","Male","120","0.0118322404905646","0.00970599703697761","0.0139584839441516"
"1","2006","Female","173","0.0186613714642617","0.0162071830829879","0.0211155598455355"
"1","2006","Male","161","0.0196134987524667","0.0169815066369804","0.0222454908679529"
"2","2006","Female","1498","0.138281875718176","0.132021622296149","0.144542129140203"
"2","2006","Male","1404","0.14721312194833","0.140487973078486","0.153938270818174"
"3","2006","Female","8528","0.71878563077004","0.710632111218347","0.726939150321734"
"3","2006","Male","7803","0.720974312977316","0.712461161217553","0.729487464737079"
"4","2006","Female","1317","0.109556120561736","0.10389179419163","0.115220446931842"
"4","2006","Male","1152","0.0982970138384558","0.0926462090736972","0.103947818603214"
"5","2006","Female","164","0.0147150014857855","0.0125313277028613","0.0168986752687097"
"5","2006","Male","143","0.0139020524834316","0.0116797259286941","0.0161243790381691"
"1","2007","Female","127","0.0151786171790438","0.0128883013710497","0.017468932987038"
"1","2007","Male","122","0.0159922396616476","0.0135314671773487","0.0184530121459465"
"2","2007","Female","1434","0.133463085240597","0.12709256871983","0.139833601761364"
"2","2007","Male","1360","0.146184218044582","0.139253952287019","0.153114483802144"
"3","2007","Female","8001","0.727242012616184","0.718898887612202","0.735585137620166"
"3","2007","Male","7307","0.727143870019253","0.718406221181097","0.73588151885741"
"4","2007","Female","1236","0.110808349399175","0.104928252772127","0.116688446026224"
"4","2007","Male","1073","0.099676478795343","0.0938000537989122","0.105552903791774"
"5","2007","Female","149","0.0133079355649998","0.0111613574644338","0.0154545136655658"
"5","2007","Male","121","0.0110031934791741","0.00895686958723306","0.0130495173711151"
"1","2008","Female","112","0.0132030789170366","0.0109961540628592","0.0154100037712139"
"1","2008","Male","106","0.0145258581705737","0.0121022785668239","0.0169494377743234"
"2","2008","Female","1302","0.137276282206245","0.130622483373525","0.143930081038965"
"2","2008","Male","1206","0.142660050367284","0.135575839339413","0.149744261395155"
"3","2008","Female","7506","0.715710459804","0.7069890806811","0.7244318389269"
"3","2008","Male","6855","0.719182229583043","0.710078999073299","0.728285460092787"
"4","2008","Female","1184","0.114989568857624","0.108821638508971","0.121157499206276"
"4","2008","Male","1053","0.106993587473864","0.100732209283837","0.113254965663891"
"5","2008","Female","172","0.0188206102150948","0.0161932047319916","0.021448015698198"
"5","2008","Male","142","0.0166382744052357","0.0140472317404417","0.0192293170700297"
"1","2009","Female","135","0.0169321144147608","0.014347239845461","0.0195169889840605"
"1","2009","Male","120","0.0163609915969529","0.0137045887726612","0.0190173944212447"
"2","2009","Female","1236","0.139306215902584","0.132368736558938","0.14624369524623"
"2","2009","Male","1180","0.155874623373358","0.148279017219666","0.16347022952705"
"3","2009","Female","6832","0.700314089313439","0.691135589215646","0.709492589411231"
"3","2009","Male","6244","0.695491936829507","0.685855495113368","0.705128378545645"
"4","2009","Female","1199","0.125192903533213","0.1185625280003","0.131823279066126"
"4","2009","Male","1074","0.11461381025462","0.107943345436389","0.121284275072852"
"5","2009","Female","168","0.0182546768360034","0.0155725542881066","0.0209367993839003"
"5","2009","Male","143","0.0176586379455617","0.0149007217363359","0.0204165541547876"
"1","2010","Female","438","0.0146539600777196","0.0126105499227304","0.0166973702327088"
"1","2010","Male","309","0.0141219452613524","0.0119281742394148","0.01631571628329"
"2","2010","Female","2413","0.144616975266094","0.138635977941675","0.150597972590514"
"2","2010","Male","1952","0.147667307678568","0.141071329874206","0.154263285482931"
"3","2010","Female","8919","0.697536043334428","0.689725094394105","0.705346992274751"
"3","2010","Male","7597","0.706133281469727","0.697663914006844","0.71460264893261"
"4","2010","Female","1315","0.121081660574717","0.115534163204304","0.12662915794513"
"4","2010","Male","1107","0.113361455080395","0.107467070833783","0.119255839327006"
"5","2010","Female","199","0.0221113607470412","0.0196108075801243","0.0246119139139581"
"5","2010","Male","148","0.0187160105099574","0.0161963824830542","0.0212356385368607"
"1","2011","Female","428","0.0157497879015788","0.0138099459600872","0.0176896298430704"
"1","2011","Male","301","0.0141136063288453","0.0120989353598626","0.016128277297828"
"2","2011","Female","2690","0.138837446050451","0.133450134294451","0.14422475780645"
"2","2011","Male","2112","0.139256465215724","0.133343351099913","0.145169579331535"
"3","2011","Female","10808","0.697849547656315","0.69069522114517","0.70500387416746"
"3","2011","Male","9140","0.708883878605049","0.701125117673643","0.716642639536456"
"4","2011","Female","1679","0.128248716600028","0.123039180603107","0.13345825259695"
"4","2011","Male","1440","0.120452753551437","0.114893587518963","0.12601191958391"
"5","2011","Female","220","0.0193145017916272","0.0171702150346637","0.0214587885485907"
"5","2011","Male","176","0.0172932962989442","0.0150667971019238","0.0195197954959646"
"1","2012","Female","365","0.0172854066959419","0.0152273532537774","0.0193434601381064"
"1","2012","Male","294","0.0167737850220807","0.0145532599180245","0.018994310126137"
"2","2012","Female","2415","0.126889967528275","0.121634016904777","0.132145918151773"
"2","2012","Male","1923","0.13218386636114","0.126327658115047","0.138040074607233"
"3","2012","Female","10731","0.709421794745782","0.702252326821075","0.71659126267049"
"3","2012","Male","8971","0.707626454464328","0.69976171221824","0.715491196710416"
"4","2012","Female","1653","0.126642184599412","0.121390623211402","0.131893745987422"
"4","2012","Male","1464","0.126574561898207","0.120825465892669","0.132323657903746"
"5","2012","Female","242","0.0197606464305889","0.0175629394628496","0.0219583533983282"
"5","2012","Male","197","0.0168413322542438","0.0146164170972219","0.0190662474112657"
"1","2013","Female","508","0.0175934127057795","0.0156173260211538","0.0195694993904051"
"1","2013","Male","432","0.0196241531509282","0.0173509331526885","0.021897373149168"
"2","2013","Female","2813","0.124763162644501","0.119796195407688","0.129730129881314"
"2","2013","Male","2255","0.12609945924298","0.120658977962855","0.131539940523105"
"3","2013","Female","11729","0.705678361216256","0.698828215492742","0.71252850693977"
"3","2013","Male","9953","0.710228943509939","0.702794021971956","0.717663865047922"
"4","2013","Female","1730","0.131310002299887","0.126233476139128","0.136386528460647"
"4","2013","Male","1468","0.124525553326546","0.119114264916964","0.129936841736127"
"5","2013","Female","223","0.0206550611335763","0.0185172644568542","0.0227928578102984"
"5","2013","Male","194","0.0195218907696071","0.0172544831889779","0.0217892983502362"
"1","2014","Female","451","0.0200916385302123","0.0178446927431719","0.0223385843172528"
"1","2014","Male","353","0.0199516042550071","0.0175254500066656","0.0223777585033487"
"2","2014","Female","2401","0.133422013550974","0.127976864705495","0.138867162396453"
"2","2014","Male","2001","0.132260566702217","0.126382756028116","0.138138377376318"
"3","2014","Female","10275","0.693317383420899","0.685933194336784","0.700701572505014"
"3","2014","Male","8788","0.697098765395472","0.689126102246376","0.705071428544568"
"4","2014","Female","1641","0.133526131070868","0.128079185294083","0.138973076847653"
"4","2014","Male","1443","0.132704829001296","0.126818662209763","0.138590995792829"
"5","2014","Female","212","0.0196428334270469","0.0174206166850126","0.0218650501690812"
"5","2014","Male","176","0.0179842346460079","0.0156784913910692","0.0202899779009466"
"1","2015","Female","455","0.0200026544346907","0.0177492778287079","0.0222560310406735"
"1","2015","Male","387","0.0216411641261611","0.0191062985099407","0.0241760297423814"
"2","2015","Female","2324","0.123922343744271","0.118619319325935","0.129225368162607"
"2","2015","Male","1923","0.124341743925763","0.118593418509925","0.130090069341601"
"3","2015","Female","10240","0.701482743849901","0.69411777809068","0.708847709609121"
"3","2015","Male","8820","0.703967984804751","0.696015344489709","0.711920625119793"
"4","2015","Female","1598","0.135666630257593","0.130155322354544","0.141177938160642"
"4","2015","Male","1351","0.132441730105657","0.126536629582726","0.138346830628587"
"5","2015","Female","213","0.0189256277135444","0.0167325519897552","0.0211187034373337"
"5","2015","Male","177","0.0176073770376682","0.0153162170107034","0.019898537064633"
"1","2016","Female","578","0.0182061011944071","0.0160460112158553","0.0203661911729589"
"1","2016","Male","560","0.0167951929828249","0.0146020188369075","0.0189883671287423"
"2","2016","Female","2350","0.130101977436033","0.124666604820316","0.13553735005175"
"2","2016","Male","2121","0.132019140397812","0.126241744266191","0.137796536529433"
"3","2016","Female","10123","0.703618953000413","0.696240808101832","0.710997097898994"
"3","2016","Male","9046","0.705677486488166","0.697899386983736","0.713455585992595"
"4","2016","Female","1481","0.129426019427296","0.124002679326813","0.13484935952778"
"4","2016","Male","1290","0.128877981718941","0.123159411207936","0.134596552229947"
"5","2016","Female","184","0.0186469489418503","0.0164613537288238","0.0208325441548768"
"5","2016","Male","171","0.0166301984122568","0.0144476405267018","0.0188127562978119"
"1","2017","Female","695","0.022887390614117","0.0205982310000116","0.0251765502282225"
"1","2017","Male","690","0.0232101684544966","0.0207902367255846","0.0256301001834085"
"2","2017","Female","2537","0.119031271814888","0.114074300464217","0.123988243165558"
"2","2017","Male","2351","0.127050134781345","0.121697771054355","0.132402498508336"
"3","2017","Female","11268","0.707270049263384","0.700304877364516","0.714235221162253"
"3","2017","Male","10181","0.709994369338312","0.702701573260016","0.717287165416608"
"4","2017","Female","1676","0.130409701380007","0.125254828988024","0.13556457377199"
"4","2017","Male","1472","0.123528067123599","0.118239777498216","0.128816356748983"
"5","2017","Female","218","0.0204015869276037","0.0182375650992348","0.0225656087559725"
"5","2017","Male","178","0.0162172603022471","0.0141872336221294","0.0182472869823648"
"1","2018","Female","619","0.0196750685559075","0.0174989843305537","0.0218511527812613"
"1","2018","Male","613","0.0190395417008806","0.0167938743690965","0.0212852090326647"
"2","2018","Female","2432","0.124303500949582","0.11913397122652","0.129473030672644"
"2","2018","Male","2219","0.125039328186292","0.119604209810601","0.130474446561983"
"3","2018","Female","10768","0.703118462784479","0.695959693010047","0.71027723255891"
"3","2018","Male","9796","0.7149482550879","0.707530190976281","0.722366319199518"
"4","2018","Female","1631","0.134691291379102","0.129342103579178","0.140040479179025"
"4","2018","Male","1428","0.126019022281599","0.120565708741502","0.131472335821696"
"5","2018","Female","197","0.0182116763309302","0.0161165199559504","0.02030683270591"
"5","2018","Male","171","0.0149538527433289","0.012959526227764","0.0169481792588938"
"1","2019","Female","551","0.0192176204659778","0.017030469982742","0.0214047709492135"
"1","2019","Male","562","0.0224275792493432","0.0200240473333757","0.0248311111653107"
"2","2019","Female","2104","0.115413678409995","0.110323402974442","0.120503953845548"
"2","2019","Male","2010","0.122637033381026","0.117312461545068","0.127961605216984"
"3","2019","Female","10535","0.713290502918583","0.706086119934725","0.72049488590244"
"3","2019","Male","10134","0.709102002243092","0.701729601319035","0.716474403167149"
"4","2019","Female","1716","0.134502516477124","0.12906700219569","0.139938030758557"
"4","2019","Male","1634","0.129982056294734","0.124523346206924","0.135440766382544"
"5","2019","Female","230","0.0175756817283208","0.0154823012333342","0.0196690622233074"
"5","2019","Male","239","0.0158513288318047","0.0138238916077465","0.0178787660558629"
