"hlf0071_h","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"Much too small","1997","direct migration background","Male","62","0.0383868625651687","0.0277103502895843","0.0490633748407532"
"Much too small","1997","direct migration background","Female","58","0.0411981978519277","0.030045711357618","0.0523506843462375"
"Much too small","1997","indirect migration background","Male","18","","",""
"Much too small","1997","indirect migration background","Female","17","","",""
"A little too small","1997","no migration background","Male","777","0.164061403717076","0.153424089073417","0.174698718360736"
"A little too small","1997","no migration background","Female","815","0.140255880248405","0.130757155455801","0.149754605041009"
"A little too small","1997","direct migration background","Male","274","0.215816431675957","0.19295575804057","0.238677105311344"
"A little too small","1997","direct migration background","Female","269","0.226921356179765","0.203418659324624","0.250424053034905"
"A little too small","1997","indirect migration background","Male","59","0.214433491141128","0.166866808688306","0.262000173593949"
"A little too small","1997","indirect migration background","Female","57","0.147234854959543","0.105656622174937","0.188813087744149"
"Just right","1997","no migration background","Male","3388","0.718481618896052","0.705563394792178","0.731399842999926"
"Just right","1997","no migration background","Female","3755","0.728532277458557","0.716367514309975","0.74069704060714"
"Just right","1997","direct migration background","Male","854","0.663052842350981","0.636786907060099","0.689318777641863"
"Just right","1997","direct migration background","Female","845","0.671814195527314","0.645465891878282","0.698162499176347"
"Just right","1997","indirect migration background","Male","200","0.702885025789538","0.649922402231033","0.755847649348043"
"Just right","1997","indirect migration background","Female","195","0.743809968852998","0.692587783899847","0.795032153806149"
"A little too big","1997","no migration background","Male","380","0.0958980235779333","0.0874402677549574","0.104355779400909"
"A little too big","1997","no migration background","Female","434","0.11027952546149","0.101711230756157","0.118847820166823"
"A little too big","1997","direct migration background","Male","52","0.07593597482115","0.0612158084473292","0.0906561411949708"
"A little too big","1997","direct migration background","Female","44","0.0525923599777533","0.0400667770488853","0.0651179429066212"
"A little too big","1997","indirect migration background","Male","7","","",""
"A little too big","1997","indirect migration background","Female","10","","",""
"Much too big","1997","no migration background","Male","23","","",""
"Much too big","1997","no migration background","Female","27","","",""
"Much too big","1997","direct migration background","Male","2","","",""
"Much too big","1997","direct migration background","Female","4","","",""
"Much too big","1997","indirect migration background","Male","2","","",""
"Much too big","1997","indirect migration background","Female","","","",""
"Much too small","1998","no migration background","Male","95","0.0190245554517535","0.0153452958689662","0.0227038150345408"
"Much too small","1998","no migration background","Female","112","0.0170835493914952","0.0137541088147122","0.0204129899682782"
"Much too small","1998","direct migration background","Male","74","0.0581947654123918","0.044837129607974","0.0715524012168097"
"Much too small","1998","direct migration background","Female","70","0.0662524254813856","0.0519516146638188","0.0805532362989523"
"Much too small","1998","indirect migration background","Male","18","","",""
"Much too small","1998","indirect migration background","Female","10","","",""
"A little too small","1998","no migration background","Male","826","0.153138065723558","0.143439176757755","0.162836954689362"
"A little too small","1998","no migration background","Female","858","0.134234025615091","0.125475006451483","0.142993044778698"
"A little too small","1998","direct migration background","Male","241","0.188990139178283","0.166652373693616","0.21132790466295"
"A little too small","1998","direct migration background","Female","234","0.191701527517153","0.169068445732572","0.214334609301734"
"A little too small","1998","indirect migration background","Male","63","0.200125047356838","0.154851008813543","0.245399085900134"
"A little too small","1998","indirect migration background","Female","72","0.224300120167434","0.175529694482668","0.2730705458522"
"Just right","1998","no migration background","Male","3834","0.714284620729603","0.702117815340687","0.726451426118518"
"Just right","1998","no migration background","Female","4240","0.725193984647073","0.713723965934476","0.73666400335967"
"Just right","1998","direct migration background","Male","806","0.684602127555491","0.658089327946766","0.711114927164216"
"Just right","1998","direct migration background","Female","797","0.681140896492998","0.654345331688561","0.707936461297435"
"Just right","1998","indirect migration background","Male","206","0.68895713348861","0.636573733038424","0.741340533938796"
"Just right","1998","indirect migration background","Female","186","0.685596995288039","0.631312884546963","0.739881106029115"
"A little too big","1998","no migration background","Male","500","0.103231569883644","0.0950371064009848","0.111426033366303"
"A little too big","1998","no migration background","Female","561","0.112663114493444","0.104539317610331","0.120786911376556"
"A little too big","1998","direct migration background","Male","53","0.0592513808159733","0.0457805891357642","0.0727221724961824"
"A little too big","1998","direct migration background","Female","57","0.0576117731706231","0.0442145258739102","0.0710090204673359"
"A little too big","1998","indirect migration background","Male","12","","",""
"A little too big","1998","indirect migration background","Female","10","","",""
"Much too big","1998","no migration background","Male","41","0.0103211882114417","0.00759920095343685","0.0130431754694465"
"Much too big","1998","no migration background","Female","48","0.0108253258528976","0.00816655508234569","0.0134840966234495"
"Much too big","1998","direct migration background","Male","6","","",""
"Much too big","1998","direct migration background","Female","4","","",""
"Much too big","1998","indirect migration background","Male","1","","",""
"Much too big","1998","indirect migration background","Female","3","","",""
"Much too small","1999","no migration background","Male","81","0.0155618312896269","0.0121957725402599","0.018927890038994"
"Much too small","1999","no migration background","Female","78","0.00968453832388495","0.00714084001937677","0.0122282366283931"
"Much too small","1999","direct migration background","Male","53","0.0315089620583754","0.0212090906238721","0.0418088334928786"
"Much too small","1999","direct migration background","Female","53","0.0418188504737766","0.0299625038352767","0.0536751971122765"
"Much too small","1999","indirect migration background","Male","19","","",""
"Much too small","1999","indirect migration background","Female","15","","",""
"A little too small","1999","no migration background","Male","801","0.152462251758225","0.14268632794469","0.162238175571761"
"A little too small","1999","no migration background","Female","876","0.143390051029855","0.134286927706112","0.152493174353599"
"A little too small","1999","direct migration background","Male","209","0.193723767875139","0.170421384960305","0.217026150789974"
"A little too small","1999","direct migration background","Female","202","0.159506460261257","0.137819566101455","0.181193354421059"
"A little too small","1999","indirect migration background","Male","61","0.192434039769088","0.148408703314299","0.236459376223876"
"A little too small","1999","indirect migration background","Female","73","0.235193563872038","0.186959000687869","0.283428127056206"
"Just right","1999","no migration background","Male","3853","0.73428581388288","0.722273212720878","0.746298415044882"
"Just right","1999","no migration background","Female","4220","0.739754395095725","0.728357807351621","0.75115098283983"
"Just right","1999","direct migration background","Male","788","0.714769462709881","0.688147016581884","0.741391908837877"
"Just right","1999","direct migration background","Female","781","0.735594820202642","0.709473486817466","0.761716153587818"
"Just right","1999","indirect migration background","Male","220","0.710318166793766","0.659658792205799","0.760977541381734"
"Just right","1999","indirect migration background","Female","195","0.678925351702276","0.625826651876489","0.732024051528063"
"A little too big","1999","no migration background","Male","436","0.0915325542525176","0.083690323917339","0.0993747845876962"
"A little too big","1999","no migration background","Female","494","0.101236687485577","0.0934018319885852","0.109071542982569"
"A little too big","1999","direct migration background","Male","48","0.0464341587846874","0.0340273215219622","0.0588409960474125"
"A little too big","1999","direct migration background","Female","57","0.0627016383458064","0.0483427967403066","0.0770604799513061"
"A little too big","1999","indirect migration background","Male","8","","",""
"A little too big","1999","indirect migration background","Female","13","","",""
"Much too big","1999","no migration background","Male","23","","",""
"Much too big","1999","no migration background","Female","26","","",""
"Much too big","1999","direct migration background","Male","7","","",""
"Much too big","1999","direct migration background","Female","2","","",""
"Much too big","1999","indirect migration background","Male","","","",""
"Much too big","1999","indirect migration background","Female","1","","",""
"Much too small","2000","no migration background","Male","143","0.0168337520985669","0.0142543801970794","0.0194131240000544"
"Much too small","2000","no migration background","Female","151","0.0137390385322789","0.0115045190192607","0.015973558045297"
"Much too small","2000","direct migration background","Male","68","0.0362434933521113","0.027178788132103","0.0453081985721196"
"Much too small","2000","direct migration background","Female","67","0.0361277464072275","0.027228290790852","0.045027202023603"
"Much too small","2000","indirect migration background","Male","13","","",""
"Much too small","2000","indirect migration background","Female","22","","",""
"A little too small","2000","no migration background","Male","1270","0.136872873875642","0.129981495490606","0.143764252260679"
"A little too small","2000","no migration background","Female","1299","0.118183007877466","0.111986074740071","0.12437994101486"
"A little too small","2000","direct migration background","Male","344","0.221426776936971","0.20128861635752","0.241564937516422"
"A little too small","2000","direct migration background","Female","337","0.204614325875852","0.185374985987882","0.223853665763822"
"A little too small","2000","indirect migration background","Male","89","0.213720543593857","0.174040900048429","0.253400187139286"
"A little too small","2000","indirect migration background","Female","94","0.246140901579026","0.204796467907307","0.287485335250745"
"Just right","2000","no migration background","Male","7167","0.738809807704157","0.730002264563842","0.747617350844471"
"Just right","2000","no migration background","Female","7928","0.761862825170123","0.753686426684346","0.7700392236559"
"Just right","2000","direct migration background","Male","1154","0.696540058445272","0.674241400142812","0.718838716747733"
"Just right","2000","direct migration background","Female","1200","0.70341616396626","0.681633390388798","0.725198937543722"
"Just right","2000","indirect migration background","Male","300","0.741511691386329","0.699134163676777","0.783889219095882"
"Just right","2000","indirect migration background","Female","282","0.656044230208604","0.610451256068075","0.701637204349134"
"A little too big","2000","no migration background","Male","901","0.0978894281110169","0.0919313279158609","0.103847528306173"
"A little too big","2000","no migration background","Female","979","0.0978393885218201","0.0921363165153965","0.103542460528244"
"A little too big","2000","direct migration background","Male","62","0.0415245561790388","0.0318485086340298","0.0512006037240478"
"A little too big","2000","direct migration background","Female","78","0.0510791530797092","0.0405796171505457","0.0615786890088727"
"A little too big","2000","indirect migration background","Male","7","","",""
"A little too big","2000","indirect migration background","Female","17","","",""
"Much too big","2000","no migration background","Male","75","0.00959413821061692","0.00763971052170376","0.0115485658995301"
"Much too big","2000","no migration background","Female","68","0.0083757398983124","0.00662631532750702","0.0101251644691178"
"Much too big","2000","direct migration background","Male","5","","",""
"Much too big","2000","direct migration background","Female","7","","",""
"Much too big","2000","indirect migration background","Male","1","","",""
"Much too big","2000","indirect migration background","Female","2","","",""
"Much too small","2001","no migration background","Male","126","0.0170626525037262","0.0143446419470678","0.0197806630603846"
"Much too small","2001","no migration background","Female","128","0.0133753065112555","0.0110695385286562","0.0156810744938548"
"Much too small","2001","direct migration background","Male","65","0.0454634167309472","0.0346926398008439","0.0562341936610505"
"Much too small","2001","direct migration background","Female","65","0.0399673717779049","0.0300313169555515","0.0499034266002583"
"Much too small","2001","indirect migration background","Male","19","","",""
"Much too small","2001","indirect migration background","Female","21","","",""
"A little too small","2001","no migration background","Male","1127","0.130593156812044","0.123521247464373","0.137665066159716"
"A little too small","2001","no migration background","Female","1190","0.119198615837486","0.112694888243675","0.125702343431298"
"A little too small","2001","direct migration background","Male","283","0.198975261982825","0.178333716358069","0.21961680760758"
"A little too small","2001","direct migration background","Female","279","0.179182628174979","0.159729501807317","0.198635754542641"
"A little too small","2001","indirect migration background","Male","88","0.243905422523155","0.200728162182117","0.287082682864192"
"A little too small","2001","indirect migration background","Female","88","0.23821396970872","0.196257338213504","0.280170601203935"
"Just right","2001","no migration background","Male","6619","0.74762951476965","0.738513029214914","0.756746000324385"
"Just right","2001","no migration background","Female","7272","0.757393403129111","0.748789414964378","0.765997391293844"
"Just right","2001","direct migration background","Male","1032","0.716140982523658","0.692829477212973","0.739452487834343"
"Just right","2001","direct migration background","Female","1074","0.725701377685346","0.70307010517673","0.748332650193962"
"Just right","2001","indirect migration background","Male","254","0.681662225294188","0.634825664781428","0.728498785806949"
"Just right","2001","indirect migration background","Female","271","0.665200010313886","0.618719665664129","0.711680354963643"
"A little too big","2001","no migration background","Male","775","0.0957766007185148","0.0896002417659512","0.101952959671079"
"A little too big","2001","no migration background","Female","875","0.101393921769401","0.095335236693797","0.107452606845005"
"A little too big","2001","direct migration background","Male","54","0.0358411150339569","0.0262297567463215","0.0454524733215922"
"A little too big","2001","direct migration background","Female","70","0.04984488834203","0.0388059894525659","0.0608837872314941"
"A little too big","2001","indirect migration background","Male","19","","",""
"A little too big","2001","indirect migration background","Female","16","","",""
"Much too big","2001","no migration background","Male","74","0.00893807519606504","0.00696275572102751","0.0109133946711026"
"Much too big","2001","no migration background","Female","70","0.00863875275274634","0.00678125099424723","0.0104962545112454"
"Much too big","2001","direct migration background","Male","3","","",""
"Much too big","2001","direct migration background","Female","5","","",""
"Much too big","2001","indirect migration background","Male","","","",""
"Much too big","2001","indirect migration background","Female","","","",""
"Much too small","2002","no migration background","Male","153","0.0206804666057021","0.0178058475245457","0.0235550856868584"
"Much too small","2002","no migration background","Female","152","0.0160356448353727","0.0135856605132469","0.0184856291574985"
"Much too small","2002","direct migration background","Male","58","0.043362942193068","0.0325621474636419","0.0541637369224941"
"Much too small","2002","direct migration background","Female","65","0.0517389731351046","0.0403302599162334","0.0631476863539758"
"Much too small","2002","indirect migration background","Male","13","","",""
"Much too small","2002","indirect migration background","Female","20","","",""
"A little too small","2002","no migration background","Male","1273","0.136523207956093","0.129587887934889","0.143458527977297"
"A little too small","2002","no migration background","Female","1337","0.128114870713997","0.121596188429078","0.134633552998916"
"A little too small","2002","direct migration background","Male","256","0.202597135726665","0.181282481706743","0.223911789746586"
"A little too small","2002","direct migration background","Female","277","0.194006726460494","0.173639217659153","0.214374235261835"
"A little too small","2002","indirect migration background","Male","85","0.250020507609889","0.206075839841293","0.293965175378485"
"A little too small","2002","indirect migration background","Female","82","0.2138405700952","0.174201126855618","0.253480013334781"
"Just right","2002","no migration background","Male","6878","0.724113785550338","0.715085478171946","0.733142092928729"
"Just right","2002","no migration background","Female","7412","0.726041232887053","0.717342546927875","0.734739918846231"
"Just right","2002","direct migration background","Male","969","0.694268647492278","0.669836788859176","0.71870050612538"
"Just right","2002","direct migration background","Female","1014","0.692168572953424","0.668393260872252","0.715943885034597"
"Just right","2002","indirect migration background","Male","265","0.692484404821213","0.645653532620112","0.739315277022313"
"Just right","2002","indirect migration background","Female","286","0.704868459310715","0.660773491346509","0.748963427274921"
"A little too big","2002","no migration background","Male","1000","0.106675095488197","0.100439554048239","0.112910636928156"
"A little too big","2002","no migration background","Female","1067","0.115762717942577","0.109522508356497","0.122002927528658"
"A little too big","2002","direct migration background","Male","73","0.0562175089681513","0.0440024800824726","0.06843253785383"
"A little too big","2002","direct migration background","Female","81","0.0551339441175456","0.0433779742397251","0.0668899139953661"
"A little too big","2002","indirect migration background","Male","8","","",""
"A little too big","2002","indirect migration background","Female","20","","",""
"Much too big","2002","no migration background","Male","111","0.01200744439967","0.00980735637498571","0.0142075324243543"
"Much too big","2002","no migration background","Female","130","0.0140455336209995","0.0117502943867679","0.016340772855231"
"Much too big","2002","direct migration background","Male","10","","",""
"Much too big","2002","direct migration background","Female","11","","",""
"Much too big","2002","indirect migration background","Male","2","","",""
"Much too big","2002","indirect migration background","Female","3","","",""
"Much too small","2003","no migration background","Male","123","0.0159809007567982","0.013398293908231","0.0185635076053655"
"Much too small","2003","no migration background","Female","118","0.0124537186392014","0.0102535729695051","0.0146538643088978"
"Much too small","2003","direct migration background","Male","49","0.0353453039655115","0.0251938764583746","0.0454967314726484"
"Much too small","2003","direct migration background","Female","56","0.0378256504020198","0.0277236380060829","0.0479276627979568"
"Much too small","2003","indirect migration background","Male","12","","",""
"Much too small","2003","indirect migration background","Female","18","","",""
"A little too small","2003","no migration background","Male","1199","0.141909642928246","0.134722961868713","0.149096323987779"
"A little too small","2003","no migration background","Female","1263","0.129455261091056","0.12279519433488","0.136115327847232"
"A little too small","2003","direct migration background","Male","256","0.219046660949017","0.196308455955791","0.241784865942244"
"A little too small","2003","direct migration background","Female","268","0.223628626092396","0.201564523805269","0.245692728379523"
"A little too small","2003","indirect migration background","Male","86","0.24525907098288","0.201713504200821","0.288804637764939"
"A little too small","2003","indirect migration background","Female","78","0.158955670321435","0.123777641640372","0.194133699002499"
"Just right","2003","no migration background","Male","6660","0.722064000533973","0.712837943079649","0.731290057988297"
"Just right","2003","no migration background","Female","7214","0.731117123404243","0.722320859858357","0.73991338695013"
"Just right","2003","direct migration background","Male","880","0.683120819409125","0.657542563410186","0.708699075408065"
"Just right","2003","direct migration background","Female","946","0.666799257382939","0.641839615979943","0.691758898785935"
"Just right","2003","indirect migration background","Male","252","0.667522483978486","0.619841353124572","0.715203614832399"
"Just right","2003","indirect migration background","Female","299","0.751337232266954","0.709751258082596","0.792923206451312"
"A little too big","2003","no migration background","Male","981","0.109116065853676","0.102694945349607","0.115537186357744"
"A little too big","2003","no migration background","Female","1051","0.113615805280148","0.107319967064478","0.119911643495817"
"A little too big","2003","direct migration background","Male","75","0.0537379018085557","0.0413407650819412","0.0661350385351703"
"A little too big","2003","direct migration background","Female","91","0.064171285404258","0.0511948215856544","0.0771477492228616"
"A little too big","2003","indirect migration background","Male","20","","",""
"A little too big","2003","indirect migration background","Female","18","","",""
"Much too big","2003","no migration background","Male","94","0.0109293899273074","0.0087881392370016","0.0130706406176132"
"Much too big","2003","no migration background","Female","114","0.0133580915853509","0.0110805035651347","0.0156356796055672"
"Much too big","2003","direct migration background","Male","11","","",""
"Much too big","2003","direct migration background","Female","9","","",""
"Much too big","2003","indirect migration background","Male","5","","",""
"Much too big","2003","indirect migration background","Female","2","","",""
"Much too small","2004","no migration background","Male","114","0.0151941428636356","0.0126360556808051","0.0177522300464662"
"Much too small","2004","no migration background","Female","107","0.0126222600350581","0.0103796040730814","0.0148649159970349"
"Much too small","2004","direct migration background","Male","39","0.0337725880639591","0.0236277225205142","0.043917453607404"
"Much too small","2004","direct migration background","Female","43","0.0315466802498014","0.0221174269274132","0.0409759335721896"
"Much too small","2004","indirect migration background","Male","9","","",""
"Much too small","2004","indirect migration background","Female","18","","",""
"A little too small","2004","no migration background","Male","1118","0.133875570450457","0.126754541706201","0.140996599194712"
"A little too small","2004","no migration background","Female","1149","0.113370328293197","0.107001298794979","0.119739357791414"
"A little too small","2004","direct migration background","Male","237","0.199693617192796","0.17724266944803","0.222144564937562"
"A little too small","2004","direct migration background","Female","248","0.209065723838535","0.187128950801652","0.231002496875419"
"A little too small","2004","indirect migration background","Male","81","0.171560728511402","0.13414492575735","0.208976531265455"
"A little too small","2004","indirect migration background","Female","81","0.21986128669999","0.180205974165493","0.259516599234487"
"Just right","2004","no migration background","Male","6469","0.728010954811082","0.718705307448623","0.737316602173541"
"Just right","2004","no migration background","Female","7100","0.747974939351341","0.739252904550304","0.756696974152378"
"Just right","2004","direct migration background","Male","874","0.713479230349048","0.688087449039916","0.73887101165818"
"Just right","2004","direct migration background","Female","935","0.686815653488783","0.661796002836129","0.711835304141438"
"Just right","2004","indirect migration background","Male","286","0.755035004047741","0.712352356919796","0.797717651175685"
"Just right","2004","indirect migration background","Female","301","0.699924996095519","0.656043468118338","0.7438065240727"
"A little too big","2004","no migration background","Male","983","0.112641915729039","0.106030394502062","0.119253436956016"
"A little too big","2004","no migration background","Female","1065","0.114906317304703","0.108499844291108","0.121312790318299"
"A little too big","2004","direct migration background","Male","60","0.0441064487151739","0.0325750959431358","0.0556378014872119"
"A little too big","2004","direct migration background","Female","86","0.0661083777158469","0.0527042790779599","0.0795124763537339"
"A little too big","2004","indirect migration background","Male","13","","",""
"A little too big","2004","indirect migration background","Female","17","","",""
"Much too big","2004","no migration background","Male","100","0.0102774161457864","0.00816829930899694","0.0123865329825759"
"Much too big","2004","no migration background","Female","98","0.0111261550157005","0.0090190051442932","0.0132333048871077"
"Much too big","2004","direct migration background","Male","8","","",""
"Much too big","2004","direct migration background","Female","8","","",""
"Much too big","2004","indirect migration background","Male","1","","",""
"Much too big","2004","indirect migration background","Female","2","","",""
"Much too small","2005","no migration background","Male","96","0.0137475002380935","0.0112587469821331","0.0162362534940538"
"Much too small","2005","no migration background","Female","93","0.0113985677044876","0.00922527803505044","0.0135718573739247"
"Much too small","2005","direct migration background","Male","24","","",""
"Much too small","2005","direct migration background","Female","30","0.0299553392372122","0.0205393010338579","0.0393713774405664"
"Much too small","2005","indirect migration background","Male","10","","",""
"Much too small","2005","indirect migration background","Female","15","","",""
"A little too small","2005","no migration background","Male","1084","0.142481494761176","0.135010526411742","0.14995246311061"
"A little too small","2005","no migration background","Female","1110","0.125399628636606","0.118619548761459","0.132179708511753"
"A little too small","2005","direct migration background","Male","207","0.189734625906296","0.166802456010545","0.212666795802048"
"A little too small","2005","direct migration background","Female","229","0.194244422726832","0.17239141772933","0.216097427724334"
"A little too small","2005","indirect migration background","Male","87","0.210177104216785","0.170398171234082","0.249956037199487"
"A little too small","2005","indirect migration background","Female","96","0.22035880492396","0.181044848951409","0.259672760896511"
"Just right","2005","no migration background","Male","6261","0.732207542399334","0.722743162068091","0.741671922730578"
"Just right","2005","no migration background","Female","6866","0.740278556510962","0.731301512692185","0.749255600329739"
"Just right","2005","direct migration background","Male","813","0.728617586146198","0.702610069324367","0.75462510296803"
"Just right","2005","direct migration background","Female","905","0.701130784829598","0.675845064179262","0.726416505479934"
"Just right","2005","indirect migration background","Male","281","0.716742471831551","0.672751063207481","0.760733880455621"
"Just right","2005","indirect migration background","Female","285","0.681829224763868","0.637651626388409","0.726006823139328"
"A little too big","2005","no migration background","Male","859","0.0982678279776102","0.0919054366774823","0.104630219277738"
"A little too big","2005","no migration background","Female","980","0.110176878333185","0.103766569825186","0.116587186841184"
"A little too big","2005","direct migration background","Male","69","0.0523977280593657","0.0393652354343527","0.0654302206843786"
"A little too big","2005","direct migration background","Female","82","0.0632864725411933","0.0498373464020542","0.0767355986803324"
"A little too big","2005","indirect migration background","Male","24","","",""
"A little too big","2005","indirect migration background","Female","28","","",""
"Much too big","2005","no migration background","Male","109","0.013295634623786","0.0108475638141275","0.0157437054334444"
"Much too big","2005","no migration background","Female","116","0.0127463688147589","0.0104497471013091","0.0150429905282087"
"Much too big","2005","direct migration background","Male","10","","",""
"Much too big","2005","direct migration background","Female","13","","",""
"Much too big","2005","indirect migration background","Male","1","","",""
"Much too big","2005","indirect migration background","Female","3","","",""
"Much too small","2006","no migration background","Male","104","0.0146059034454521","0.0121464184133457","0.0170653884775584"
"Much too small","2006","no migration background","Female","112","0.0147633841016498","0.0123930534710806","0.0171337147322189"
"Much too small","2006","direct migration background","Male","42","0.0436354820313592","0.0316178689306842","0.0556530951320342"
"Much too small","2006","direct migration background","Female","42","0.0387597383812863","0.0282060826709747","0.0493133940915979"
"Much too small","2006","indirect migration background","Male","15","","",""
"Much too small","2006","indirect migration background","Female","19","","",""
"A little too small","2006","no migration background","Male","1116","0.135760957623541","0.128738657600809","0.142783257646273"
"A little too small","2006","no migration background","Female","1172","0.122157224501588","0.115721259921999","0.128593189081177"
"A little too small","2006","direct migration background","Male","190","0.189808635495098","0.166739124432658","0.212878146557538"
"A little too small","2006","direct migration background","Female","229","0.205971817876146","0.183860308639262","0.22808332711303"
"A little too small","2006","indirect migration background","Male","98","0.238237993413242","0.197152526153024","0.27932346067346"
"A little too small","2006","indirect migration background","Female","97","0.242532862229605","0.202931600040691","0.282134124418519"
"Just right","2006","no migration background","Male","6726","0.725916780685698","0.716772287629095","0.735061273742301"
"Just right","2006","no migration background","Female","7303","0.727007885928317","0.718252197293382","0.735763574563251"
"Just right","2006","direct migration background","Male","801","0.709701837537582","0.682999658108077","0.736404016967087"
"Just right","2006","direct migration background","Female","918","0.688092583392602","0.662762721817941","0.713422444967263"
"Just right","2006","indirect migration background","Male","276","0.661584095636368","0.615949839474094","0.707218351798642"
"Just right","2006","indirect migration background","Female","307","0.652791250883847","0.608804252552507","0.696778249215188"
"A little too big","2006","no migration background","Male","1062","0.108660644554087","0.102280468352855","0.115040820755318"
"A little too big","2006","no migration background","Female","1210","0.121371812368929","0.114953701990955","0.127789922746904"
"A little too big","2006","direct migration background","Male","70","0.0519110440308719","0.0388601270465351","0.0649619610152088"
"A little too big","2006","direct migration background","Female","86","0.0573334771064172","0.0446224773646623","0.0700444768481721"
"A little too big","2006","indirect migration background","Male","20","","",""
"A little too big","2006","indirect migration background","Female","21","","",""
"Much too big","2006","no migration background","Male","132","0.015055713691223","0.012559214099193","0.017552213283253"
"Much too big","2006","no migration background","Female","148","0.0146996930995162","0.0123344044912545","0.017064981707778"
"Much too big","2006","direct migration background","Male","7","","",""
"Much too big","2006","direct migration background","Female","10","","",""
"Much too big","2006","indirect migration background","Male","4","","",""
"Much too big","2006","indirect migration background","Female","6","","",""
"Much too small","2007","no migration background","Male","81","0.0123836742467765","0.0100449964151672","0.0147223520783859"
"Much too small","2007","no migration background","Female","83","0.011610536589056","0.00943940552506543","0.0137816676530467"
"Much too small","2007","direct migration background","Male","27","","",""
"Much too small","2007","direct migration background","Female","26","","",""
"Much too small","2007","indirect migration background","Male","14","","",""
"Much too small","2007","indirect migration background","Female","18","","",""
"A little too small","2007","no migration background","Male","1065","0.132993013103313","0.125812140522997","0.140173885683629"
"A little too small","2007","no migration background","Female","1136","0.12250479402709","0.11585979746795","0.12914979058623"
"A little too small","2007","direct migration background","Male","191","0.195327276729686","0.17063156305489","0.220022990404482"
"A little too small","2007","direct migration background","Female","203","0.175820605083233","0.153876648493075","0.197764561673391"
"A little too small","2007","indirect migration background","Male","104","0.249951053326357","0.20767758739923","0.292224519253484"
"A little too small","2007","indirect migration background","Female","95","0.214317720543042","0.175932119015484","0.2527033220706"
"Just right","2007","no migration background","Male","6348","0.735323644170974","0.725994359445189","0.744652928896758"
"Just right","2007","no migration background","Female","6851","0.728469200148225","0.719455336409563","0.737483063886887"
"Just right","2007","direct migration background","Male","702","0.701125863141863","0.672610910476066","0.72964081580766"
"Just right","2007","direct migration background","Female","845","0.726705463186296","0.701015477538945","0.752395448833647"
"Just right","2007","indirect migration background","Male","257","0.650876227899744","0.60433535938118","0.697417096418307"
"Just right","2007","indirect migration background","Female","305","0.705438205692046","0.6627966021865","0.748079809197591"
"A little too big","2007","no migration background","Male","976","0.106124027719122","0.0996107888941518","0.112637266544093"
"A little too big","2007","no migration background","Female","1140","0.122245770471319","0.115606823061695","0.128884717880943"
"A little too big","2007","direct migration background","Male","70","0.0714430983245382","0.0553990155026105","0.087487181146466"
"A little too big","2007","direct migration background","Female","76","0.0648644409655458","0.0506670088921378","0.0790618730389539"
"A little too big","2007","indirect migration background","Male","27","","",""
"A little too big","2007","indirect migration background","Female","20","","",""
"Much too big","2007","no migration background","Male","120","0.0131756407598147","0.0107643070790376","0.0155869744405918"
"Much too big","2007","no migration background","Female","142","0.01516969876431","0.0126924762321954","0.0176469212964246"
"Much too big","2007","direct migration background","Male","","","",""
"Much too big","2007","direct migration background","Female","6","","",""
"Much too big","2007","indirect migration background","Male","1","","",""
"Much too big","2007","indirect migration background","Female","1","","",""
"Much too small","2008","no migration background","Male","73","0.0120186960179301","0.00964226020701443","0.0143951318288457"
"Much too small","2008","no migration background","Female","68","0.0087896381561707","0.00684122651645619","0.0107380497958852"
"Much too small","2008","direct migration background","Male","23","","",""
"Much too small","2008","direct migration background","Female","28","","",""
"Much too small","2008","indirect migration background","Male","10","","",""
"Much too small","2008","indirect migration background","Female","16","","",""
"A little too small","2008","no migration background","Male","950","0.127537080892627","0.120262386143225","0.13481177564203"
"A little too small","2008","no migration background","Female","1041","0.127062017700583","0.120109983991843","0.134014051409323"
"A little too small","2008","direct migration background","Male","161","0.210858951908671","0.184014186073289","0.237703717744053"
"A little too small","2008","direct migration background","Female","175","0.186240118172554","0.162465462507338","0.21001477383777"
"A little too small","2008","indirect migration background","Male","95","0.219749547173266","0.179068927094229","0.260430167252303"
"A little too small","2008","indirect migration background","Female","86","0.182733550590318","0.14620732097367","0.219259780206966"
"Just right","2008","no migration background","Male","5938","0.725748481198168","0.716018978606563","0.735477983789773"
"Just right","2008","no migration background","Female","6447","0.718373076698415","0.708983967084528","0.727762186312301"
"Just right","2008","direct migration background","Male","644","0.684508557541818","0.653926301927196","0.71509081315644"
"Just right","2008","direct migration background","Female","751","0.69284803304905","0.664675550194188","0.721020515903912"
"Just right","2008","indirect migration background","Male","273","0.697860934533342","0.652748689593312","0.742973179473372"
"Just right","2008","indirect migration background","Female","308","0.731341677292011","0.689445521630956","0.773237832953066"
"A little too big","2008","no migration background","Male","981","0.116442076218902","0.109446950360735","0.123437202077068"
"A little too big","2008","no migration background","Female","1096","0.124698958909282","0.117802559013823","0.13159535880474"
"A little too big","2008","direct migration background","Male","54","0.0651495552173531","0.0489085435573945","0.0813905668773117"
"A little too big","2008","direct migration background","Female","72","0.0863355255323745","0.0691834130325275","0.103487638032222"
"A little too big","2008","indirect migration background","Male","18","","",""
"A little too big","2008","indirect migration background","Female","16","","",""
