"hlf0071_h","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence"
"4","1993","35-65 y.","Full Time","262","0.0869355886591368","0.0777488022847908","0.0961223750334828"
"4","1993","35-65 y.","Part Time","94","0.0883751692155186","0.072702750696288","0.104047587734749"
"4","1993","35-65 y.","Not Working","143","0.0930994775963304","0.0795894005680236","0.106609554624637"
"4","1993","66 and older","Full Time","1","","",""
"4","1993","66 and older","Part Time","5","","",""
"4","1993","66 and older","Not Working","146","0.0999874590767703","0.0845095613729703","0.11546535678057"
"5","1993","16-34 y.","Full Time","5","","",""
"5","1993","16-34 y.","Part Time","4","","",""
"5","1993","16-34 y.","Not Working","1","","",""
"5","1993","35-65 y.","Full Time","12","","",""
"5","1993","35-65 y.","Part Time","5","","",""
"5","1993","35-65 y.","Not Working","17","","",""
"5","1993","66 and older","Full Time","","","",""
"5","1993","66 and older","Part Time","","","",""
"5","1993","66 and older","Not Working","15","","",""
"1","1994","16-34 y.","Full Time","137","0.0445034253621426","0.0363397124781213","0.0526671382461639"
"1","1994","16-34 y.","Part Time","83","0.0678560778755454","0.0527727098562635","0.0829394458948274"
"1","1994","16-34 y.","Not Working","81","0.0564299550319864","0.0433305404298035","0.0695293696341694"
"1","1994","35-65 y.","Full Time","126","0.0235452914342473","0.0184501173896645","0.0286404654788301"
"1","1994","35-65 y.","Part Time","37","0.0199145565859257","0.012116545600609","0.0277125675712425"
"1","1994","35-65 y.","Not Working","49","0.0159115858783762","0.0101815261450327","0.0216416456117196"
"1","1994","66 and older","Full Time","","","",""
"1","1994","66 and older","Part Time","1","","",""
"1","1994","66 and older","Not Working","4","","",""
"2","1994","16-34 y.","Full Time","601","0.261259076052944","0.243866728401688","0.278651423704199"
"2","1994","16-34 y.","Part Time","283","0.259079041339014","0.232802721147092","0.285355361530936"
"2","1994","16-34 y.","Not Working","315","0.263208279958119","0.238208734913608","0.288207825002631"
"2","1994","35-65 y.","Full Time","626","0.16476862220174","0.152302780944891","0.177234463458588"
"2","1994","35-65 y.","Part Time","194","0.13776469778115","0.118527207002591","0.15700218855971"
"2","1994","35-65 y.","Not Working","225","0.112370427406191","0.0979084641367755","0.126832390675607"
"2","1994","66 and older","Full Time","1","","",""
"2","1994","66 and older","Part Time","","","",""
"2","1994","66 and older","Not Working","74","0.0393764807068305","0.0293624491620525","0.0493905122516086"
"3","1994","16-34 y.","Full Time","1602","0.637351650521795","0.61831858049787","0.65638472054572"
"3","1994","16-34 y.","Part Time","651","0.622119825176326","0.593041021247972","0.65119862910468"
"3","1994","16-34 y.","Not Working","735","0.625428862276304","0.597952066996692","0.652905657555917"
"3","1994","35-65 y.","Full Time","2369","0.707497901299273","0.692211403166859","0.722784399431688"
"3","1994","35-65 y.","Part Time","907","0.731810832408567","0.707082969420046","0.756538695397087"
"3","1994","35-65 y.","Not Working","1377","0.765770140933848","0.74637666305992","0.785163618807776"
"3","1994","66 and older","Full Time","8","","",""
"3","1994","66 and older","Part Time","23","","",""
"3","1994","66 and older","Not Working","1215","0.850556927323486","0.832199852186788","0.868914002460183"
"4","1994","16-34 y.","Full Time","98","0.0500211593287085","0.0413911696164729","0.0586511490409442"
"4","1994","16-34 y.","Part Time","50","0.0501383176927631","0.0370501898693091","0.0632264455162171"
"4","1994","16-34 y.","Not Working","56","0.0505523854680287","0.03811536657357","0.0629894043624873"
"4","1994","35-65 y.","Full Time","259","0.0981883184619493","0.0881890373965955","0.108187599527303"
"4","1994","35-65 y.","Part Time","94","0.10876752198838","0.0913890466421228","0.126145997334638"
"4","1994","35-65 y.","Not Working","162","0.0961898361462719","0.0826881328728725","0.109691539419671"
"4","1994","66 and older","Full Time","1","","",""
"4","1994","66 and older","Part Time","5","","",""
"4","1994","66 and older","Not Working","137","0.0971073556451866","0.081861281774004","0.112353429516369"
"5","1994","16-34 y.","Full Time","13","","",""
"5","1994","16-34 y.","Part Time","1","","",""
"5","1994","16-34 y.","Not Working","5","","",""
"5","1994","35-65 y.","Full Time","22","","",""
"5","1994","35-65 y.","Part Time","1","","",""
"5","1994","35-65 y.","Not Working","19","","",""
"5","1994","66 and older","Full Time","","","",""
"5","1994","66 and older","Part Time","","","",""
"5","1994","66 and older","Not Working","19","","",""
"1","1995","16-34 y.","Full Time","125","0.0462265968874766","0.0378224803355251","0.054630713439428"
"1","1995","16-34 y.","Part Time","59","0.0437614666004472","0.0319742716652195","0.0555486615356748"
"1","1995","16-34 y.","Not Working","99","0.059407401483059","0.0467413546055755","0.0720734483605425"
"1","1995","35-65 y.","Full Time","93","0.0174607457100557","0.0130805746725553","0.021840916747556"
"1","1995","35-65 y.","Part Time","53","0.0319147470162226","0.0227204814764986","0.0411090125559467"
"1","1995","35-65 y.","Not Working","53","0.0196288373174467","0.013433535033707","0.0258241396011865"
"1","1995","66 and older","Full Time","","","",""
"1","1995","66 and older","Part Time","","","",""
"1","1995","66 and older","Not Working","6","","",""
"2","1995","16-34 y.","Full Time","562","0.250778743275599","0.233429764817664","0.268127721733533"
"2","1995","16-34 y.","Part Time","271","0.273908757840367","0.248211903072637","0.299605612608098"
"2","1995","16-34 y.","Not Working","348","0.247336821655696","0.224218049908636","0.270455593402756"
"2","1995","35-65 y.","Full Time","622","0.153335687408397","0.141286383182748","0.165384991634045"
"2","1995","35-65 y.","Part Time","240","0.144980667361002","0.126564148095458","0.163397186626545"
"2","1995","35-65 y.","Not Working","259","0.12327818290645","0.108595887126959","0.137960478685941"
"2","1995","66 and older","Full Time","1","","",""
"2","1995","66 and older","Part Time","1","","",""
"2","1995","66 and older","Not Working","87","0.0485334975259363","0.0376039442729491","0.0594630507789236"
"3","1995","16-34 y.","Full Time","1585","0.638596485490528","0.61936853702485","0.657824433956207"
"3","1995","16-34 y.","Part Time","753","0.606597021445774","0.578448838166342","0.634745204725207"
"3","1995","16-34 y.","Not Working","819","0.637189906205959","0.611427041156631","0.662952771255287"
"3","1995","35-65 y.","Full Time","2436","0.725645368640054","0.710724191640039","0.74056654564007"
"3","1995","35-65 y.","Part Time","1004","0.724849452323836","0.701489409452769","0.748209495194903"
"3","1995","35-65 y.","Not Working","1434","0.73863251528859","0.719009762175984","0.758255268401195"
"3","1995","66 and older","Full Time","7","","",""
"3","1995","66 and older","Part Time","24","","",""
"3","1995","66 and older","Not Working","1208","0.824316200732113","0.804961001804351","0.843671399659875"
"4","1995","16-34 y.","Full Time","116","0.0571593343310619","0.0478678256764472","0.0664508429856766"
"4","1995","16-34 y.","Part Time","66","0.0654062905070882","0.0511599737018556","0.0796526073123208"
"4","1995","16-34 y.","Not Working","69","0.0527014741113494","0.0407292497618765","0.0646736984608224"
"4","1995","35-65 y.","Full Time","266","0.0968014592880304","0.08691325828175","0.106689660294311"
"4","1995","35-65 y.","Part Time","101","0.0920506114273324","0.0769286301452821","0.107172592709383"
"4","1995","35-65 y.","Not Working","167","0.110430086689771","0.0964324828113377","0.124427690568205"
"4","1995","66 and older","Full Time","1","","",""
"4","1995","66 and older","Part Time","6","","",""
"4","1995","66 and older","Not Working","170","0.115071276496885","0.0988411286674279","0.131301424326341"
"5","1995","16-34 y.","Full Time","10","","",""
"5","1995","16-34 y.","Part Time","8","","",""
"5","1995","16-34 y.","Not Working","3","","",""
"5","1995","35-65 y.","Full Time","18","","",""
"5","1995","35-65 y.","Part Time","6","","",""
"5","1995","35-65 y.","Not Working","13","","",""
"5","1995","66 and older","Full Time","1","","",""
"5","1995","66 and older","Part Time","","","",""
"5","1995","66 and older","Not Working","14","","",""
"1","1996","16-34 y.","Full Time","117","0.0430099113756274","0.0348055538722849","0.0512142688789699"
"1","1996","16-34 y.","Part Time","55","0.0415594638501797","0.0298605715186581","0.0532583561817012"
"1","1996","16-34 y.","Not Working","83","0.0596682770655171","0.0466099709045502","0.0727265832264841"
"1","1996","35-65 y.","Full Time","87","0.0172331971924495","0.0128203588209037","0.0216460355639953"
"1","1996","35-65 y.","Part Time","42","0.0146037158703685","0.00856711519300423","0.0206403165477328"
"1","1996","35-65 y.","Not Working","42","0.0102307278394317","0.00562907594510469","0.0148323797337586"
"1","1996","66 and older","Full Time","","","",""
"1","1996","66 and older","Part Time","","","",""
"1","1996","66 and older","Not Working","3","","",""
"2","1996","16-34 y.","Full Time","534","0.248196592122053","0.230728051075946","0.265665133168159"
"2","1996","16-34 y.","Part Time","260","0.241307460353","0.216226424412944","0.266388496293057"
"2","1996","16-34 y.","Not Working","324","0.250949651910527","0.227048250925791","0.274851052895262"
"2","1996","35-65 y.","Full Time","616","0.167672353555196","0.155004945999809","0.180339761110582"
"2","1996","35-65 y.","Part Time","240","0.137420468331583","0.120095175371242","0.154745761291924"
"2","1996","35-65 y.","Not Working","252","0.120950770936717","0.106039851216059","0.135861690657376"
"2","1996","66 and older","Full Time","1","","",""
"2","1996","66 and older","Part Time","5","","",""
"2","1996","66 and older","Not Working","100","0.0506289161778933","0.0395818757818148","0.0616759565739719"
"3","1996","16-34 y.","Full Time","1551","0.638580702590837","0.619153058153336","0.658008347028337"
"3","1996","16-34 y.","Part Time","734","0.645970031827705","0.617938076816135","0.674001986839274"
"3","1996","16-34 y.","Not Working","793","0.622120817891078","0.59539146747555","0.648850168306607"
"3","1996","35-65 y.","Full Time","2373","0.706747654790061","0.691310658911775","0.722184650668347"
"3","1996","35-65 y.","Part Time","1120","0.741291118518658","0.719253971542031","0.763328265495284"
"3","1996","35-65 y.","Not Working","1362","0.750033644676645","0.730233212732419","0.769834076620871"
"3","1996","66 and older","Full Time","9","","",""
"3","1996","66 and older","Part Time","28","","",""
"3","1996","66 and older","Not Working","1202","0.802398950099486","0.782334908168226","0.822462992030746"
"4","1996","16-34 y.","Full Time","140","0.0670030177111132","0.0568920229887174","0.0771140124335089"
"4","1996","16-34 y.","Part Time","65","0.0689247074175367","0.0540753706761943","0.0837740441588792"
"4","1996","16-34 y.","Not Working","61","0.064822147892278","0.0512489128661458","0.0783953829184102"
"4","1996","35-65 y.","Full Time","248","0.102288548601379","0.0920133140567989","0.112563783145958"
"4","1996","35-65 y.","Part Time","111","0.103143102090827","0.0878379738998992","0.118448230281754"
"4","1996","35-65 y.","Not Working","171","0.112285890775573","0.0978483684613321","0.126723413089814"
"4","1996","66 and older","Full Time","1","","",""
"4","1996","66 and older","Part Time","5","","",""
"4","1996","66 and older","Not Working","186","0.130989783705549","0.113989358627704","0.147990208783395"
"5","1996","16-34 y.","Full Time","7","","",""
"5","1996","16-34 y.","Part Time","4","","",""
"5","1996","16-34 y.","Not Working","3","","",""
"5","1996","35-65 y.","Full Time","17","","",""
"5","1996","35-65 y.","Part Time","4","","",""
"5","1996","35-65 y.","Not Working","10","","",""
"5","1996","66 and older","Full Time","1","","",""
"5","1996","66 and older","Part Time","1","","",""
"5","1996","66 and older","Not Working","22","","",""
"1","1997","16-34 y.","Full Time","74","0.0296119223787511","0.0226355027861504","0.0365883419713518"
"1","1997","16-34 y.","Part Time","49","0.0383606209690919","0.0266197458768344","0.0501014960613493"
"1","1997","16-34 y.","Not Working","75","0.0521071378192719","0.0400584838186466","0.0641557918198972"
"1","1997","35-65 y.","Full Time","70","0.0147392529586637","0.0106195911484013","0.0188589147689262"
"1","1997","35-65 y.","Part Time","38","0.0181535728107439","0.0113217613600303","0.0249853842614575"
"1","1997","35-65 y.","Not Working","35","0.0122777470673451","0.00727584697389729","0.0172796471607928"
"1","1997","66 and older","Full Time","","","",""
"1","1997","66 and older","Part Time","","","",""
"1","1997","66 and older","Not Working","5","","",""
"2","1997","16-34 y.","Full Time","511","0.241085848087465","0.223481953858248","0.258689742316682"
"2","1997","16-34 y.","Part Time","243","0.239164366876756","0.213088113454189","0.265240620299324"
"2","1997","16-34 y.","Not Working","327","0.264995697223167","0.241069446515287","0.288921947931047"
"2","1997","35-65 y.","Full Time","585","0.174614007582267","0.161635751893546","0.187592263270988"
"2","1997","35-65 y.","Part Time","253","0.165944708126523","0.146907109818898","0.184982306434149"
"2","1997","35-65 y.","Not Working","242","0.125298806907239","0.110261793741176","0.140335820073301"
"2","1997","66 and older","Full Time","1","","",""
"2","1997","66 and older","Part Time","3","","",""
"2","1997","66 and older","Not Working","86","0.047913378772545","0.037266802339383","0.058559955205707"
"3","1997","16-34 y.","Full Time","1554","0.66422429364453","0.644788218055214","0.683660369233846"
"3","1997","16-34 y.","Part Time","684","0.648940372808915","0.619763121617151","0.67811762400068"
"3","1997","16-34 y.","Not Working","840","0.62128655586177","0.594989227058689","0.647583884664852"
"3","1997","35-65 y.","Full Time","2395","0.707583402172439","0.692033127396512","0.723133676948365"
"3","1997","35-65 y.","Part Time","1066","0.718056337489268","0.695031664944564","0.741081010033971"
"3","1997","35-65 y.","Not Working","1401","0.74758498948813","0.727854124358888","0.767315854617372"
"3","1997","66 and older","Full Time","12","","",""
"3","1997","66 and older","Part Time","32","0.906901996934941","0.815708021295238","0.998095972574644"
"3","1997","66 and older","Not Working","1253","0.796341001311558","0.776266503634676","0.81641549898844"
"4","1997","16-34 y.","Full Time","121","0.062931990531677","0.0529377946740471","0.0729261863893069"
"4","1997","16-34 y.","Part Time","50","0.0723745463707255","0.0565354358384632","0.0882136569029878"
"4","1997","16-34 y.","Not Working","64","0.0612591042400701","0.0482583518372096","0.0742598566429307"
"4","1997","35-65 y.","Full Time","225","0.0968819311575408","0.0867698185275126","0.106994043787569"
"4","1997","35-65 y.","Part Time","107","0.0959156935743298","0.0808467663595005","0.110984620789159"
"4","1997","35-65 y.","Not Working","175","0.109590938794402","0.0954023121225214","0.123779565466283"
"4","1997","66 and older","Full Time","","","",""
"4","1997","66 and older","Part Time","4","","",""
"4","1997","66 and older","Not Working","181","0.136663018051909","0.119540839471995","0.153785196631823"
"5","1997","16-34 y.","Full Time","8","","",""
"5","1997","16-34 y.","Part Time","2","","",""
"5","1997","16-34 y.","Not Working","1","","",""
"5","1997","35-65 y.","Full Time","12","","",""
"5","1997","35-65 y.","Part Time","3","","",""
"5","1997","35-65 y.","Not Working","9","","",""
"5","1997","66 and older","Full Time","2","","",""
"5","1997","66 and older","Part Time","","","",""
"5","1997","66 and older","Not Working","21","","",""
"1","1998","16-34 y.","Full Time","79","0.0393943723267674","0.0314545991542474","0.0473341454992874"
"1","1998","16-34 y.","Part Time","61","0.0646906355561447","0.0502912607926001","0.0790900103196893"
"1","1998","16-34 y.","Not Working","66","0.0503241873051578","0.0387055629554508","0.0619428116548648"
"1","1998","35-65 y.","Full Time","80","0.0199795527742268","0.0154028697127921","0.0245562358356615"
"1","1998","35-65 y.","Part Time","36","0.0214649093993225","0.014501464202183","0.028428354596462"
"1","1998","35-65 y.","Not Working","51","0.0197988579757564","0.0139198954658397","0.0256778204856731"
"1","1998","66 and older","Full Time","","","",""
"1","1998","66 and older","Part Time","","","",""
"1","1998","66 and older","Not Working","6","","",""
"2","1998","16-34 y.","Full Time","464","0.203467583746556","0.18703644053852","0.219898726954592"
"2","1998","16-34 y.","Part Time","242","0.239961980619342","0.214962317153247","0.264961644085437"
"2","1998","16-34 y.","Not Working","326","0.229756221306091","0.207398559813048","0.252113882799133"
"2","1998","35-65 y.","Full Time","616","0.169676027030801","0.157399531211878","0.181952522849723"
"2","1998","35-65 y.","Part Time","289","0.169107326449152","0.151096853949106","0.187117798949199"
"2","1998","35-65 y.","Not Working","266","0.117552383866129","0.10396038887152","0.131144378860739"
"2","1998","66 and older","Full Time","1","","",""
"2","1998","66 and older","Part Time","3","","",""
"2","1998","66 and older","Not Working","87","0.0459438967996543","0.0362232511459378","0.0556645424533708"
"3","1998","16-34 y.","Full Time","1627","0.691902717938263","0.673058206110866","0.710747229765661"
"3","1998","16-34 y.","Part Time","746","0.627013829909159","0.598704459608972","0.655323200209346"
"3","1998","16-34 y.","Not Working","899","0.65932848755921","0.634140268220436","0.684516706897985"
"3","1998","35-65 y.","Full Time","2568","0.705266007580436","0.690354142072183","0.720177873088688"
"3","1998","35-65 y.","Part Time","1189","0.711895301379198","0.690135513176451","0.733655089581945"
"3","1998","35-65 y.","Not Working","1590","0.726664605405299","0.707856807119192","0.745472403691407"
"3","1998","66 and older","Full Time","11","","",""
"3","1998","66 and older","Part Time","34","0.869245687388168","0.76728735370682","0.971204021069516"
"3","1998","66 and older","Not Working","1405","0.784295089460542","0.765198139721622","0.803392039199463"
"4","1998","16-34 y.","Full Time","128","0.0615035508331255","0.0516977097323788","0.0713093919338721"
"4","1998","16-34 y.","Part Time","70","0.0677619484217289","0.0530489346939615","0.0824749621494963"
"4","1998","16-34 y.","Not Working","61","0.0495955560454852","0.0380569260326382","0.0611341860583322"
"4","1998","35-65 y.","Full Time","306","0.0988591097437766","0.0890969685573625","0.108621250930191"
"4","1998","35-65 y.","Part Time","138","0.0880149513528336","0.0744022751006189","0.101627627605048"
"4","1998","35-65 y.","Not Working","232","0.124153701319425","0.11023762494181","0.13806977769704"
"4","1998","66 and older","Full Time","1","","",""
"4","1998","66 and older","Part Time","5","","",""
"4","1998","66 and older","Not Working","252","0.148002858211582","0.131515602970878","0.164490113452286"
"5","1998","16-34 y.","Full Time","8","","",""
"5","1998","16-34 y.","Part Time","2","","",""
"5","1998","16-34 y.","Not Working","8","","",""
"5","1998","35-65 y.","Full Time","21","","",""
"5","1998","35-65 y.","Part Time","12","","",""
"5","1998","35-65 y.","Not Working","18","","",""
"5","1998","66 and older","Full Time","2","","",""
"5","1998","66 and older","Part Time","","","",""
"5","1998","66 and older","Not Working","32","0.0193620416518209","0.0129643373097507","0.025759745993891"
"1","1999","16-34 y.","Full Time","66","0.0274952511163135","0.0206777272842574","0.0343127749483696"
"1","1999","16-34 y.","Part Time","50","0.034701710329567","0.0242854468951589","0.0451179737639752"
"1","1999","16-34 y.","Not Working","54","0.0432706358679379","0.0317490868346711","0.0547921849012047"
"1","1999","35-65 y.","Full Time","62","0.0130373509867724","0.0093334361077705","0.0167412658657743"
"1","1999","35-65 y.","Part Time","30","0.017736748360011","0.0114381850320621","0.0240353116879598"
"1","1999","35-65 y.","Not Working","34","0.0100251426117563","0.0056459175740807","0.0144043676494319"
"1","1999","66 and older","Full Time","","","",""
"1","1999","66 and older","Part Time","","","",""
"1","1999","66 and older","Not Working","3","","",""
"2","1999","16-34 y.","Full Time","486","0.237878961237543","0.220127179633933","0.255630742841152"
"2","1999","16-34 y.","Part Time","268","0.237106476246395","0.212901234818231","0.26131171767456"
"2","1999","16-34 y.","Not Working","269","0.224898301462568","0.201255871345253","0.248540731579884"
"2","1999","35-65 y.","Full Time","593","0.164362325737593","0.152261190770612","0.176463460704574"
"2","1999","35-65 y.","Part Time","266","0.161144216171956","0.14359969327664","0.178688739067271"
"2","1999","35-65 y.","Not Working","249","0.123032305135628","0.108593166733647","0.137471443537609"
"2","1999","66 and older","Full Time","1","","",""
"2","1999","66 and older","Part Time","4","","",""
"2","1999","66 and older","Not Working","86","0.046578232689136","0.0366964414897338","0.0564600238885382"
"3","1999","16-34 y.","Full Time","1531","0.680785790228862","0.661350174529543","0.70022140592818"
"3","1999","16-34 y.","Part Time","801","0.668072478384299","0.641272208426405","0.694872748342194"
"3","1999","16-34 y.","Not Working","818","0.676048150399025","0.649547976222815","0.702548324575235"
"3","1999","35-65 y.","Full Time","2664","0.734527139411615","0.720108311846191","0.748945966977039"
"3","1999","35-65 y.","Part Time","1259","0.733636329435285","0.712541867124804","0.754730791745766"
"3","1999","35-65 y.","Not Working","1512","0.752536969462257","0.733567334023035","0.771506604901478"
"3","1999","66 and older","Full Time","7","","",""
"3","1999","66 and older","Part Time","51","0.828869788578049","0.73659892130527","0.921140655850827"
"3","1999","66 and older","Not Working","1414","0.800088026443684","0.781334198495267","0.818841854392101"
"4","1999","16-34 y.","Full Time","124","0.053200032207556","0.04384302381454","0.062557040600572"
"4","1999","16-34 y.","Part Time","63","0.058153242842665","0.0448338987477564","0.0714725869375737"
"4","1999","16-34 y.","Not Working","55","0.0554705657221984","0.0425089623530651","0.0684321690913317"
"4","1999","35-65 y.","Full Time","275","0.0821728748465657","0.073205596618869","0.0911401530742624"
"4","1999","35-65 y.","Part Time","122","0.0795975562321112","0.0666815186956419","0.0925135937685805"
"4","1999","35-65 y.","Not Working","179","0.107454513416772","0.0938410881663453","0.121067938667199"
"4","1999","66 and older","Full Time","2","","",""
"4","1999","66 and older","Part Time","8","","",""
"4","1999","66 and older","Not Working","228","0.140464094499314","0.124170522198685","0.156757666799942"
"5","1999","16-34 y.","Full Time","3","","",""
"5","1999","16-34 y.","Part Time","4","","",""
"5","1999","16-34 y.","Not Working","2","","",""
"5","1999","35-65 y.","Full Time","9","","",""
"5","1999","35-65 y.","Part Time","10","","",""
"5","1999","35-65 y.","Not Working","14","","",""
"5","1999","66 and older","Full Time","","","",""
"5","1999","66 and older","Part Time","1","","",""
"5","1999","66 and older","Not Working","16","","",""
"1","2000","16-34 y.","Full Time","86","0.0271618704494017","0.021671998959171","0.0326517419396324"
"1","2000","16-34 y.","Part Time","81","0.0419218880713301","0.0329691969640775","0.0508745791785828"
"1","2000","16-34 y.","Not Working","69","0.0417547426388456","0.0325599403255852","0.050949544952106"
"1","2000","35-65 y.","Full Time","108","0.016749960507065","0.013664361555142","0.0198355594589879"
"1","2000","35-65 y.","Part Time","55","0.0177608053481181","0.0130710323567775","0.0224505783394587"
"1","2000","35-65 y.","Not Working","57","0.0146990805644418","0.0108276307276159","0.0185705304012677"
"1","2000","66 and older","Full Time","","","",""
"1","2000","66 and older","Part Time","1","","",""
"1","2000","66 and older","Not Working","7","","",""
"2","2000","16-34 y.","Full Time","681","0.2141947988372","0.200339242785814","0.228050354888586"
"2","2000","16-34 y.","Part Time","419","0.231277934108645","0.212442115584675","0.250113752632615"
"2","2000","16-34 y.","Not Working","396","0.230864949953685","0.211494868161195","0.250235031746176"
"2","2000","35-65 y.","Full Time","964","0.151973513101431","0.143341953804609","0.160605072398254"
"2","2000","35-65 y.","Part Time","425","0.140710805354147","0.128364265472285","0.153057345236009"
"2","2000","35-65 y.","Not Working","397","0.106615765963355","0.0966874871478479","0.116544044778862"
"2","2000","66 and older","Full Time","","","",""
"2","2000","66 and older","Part Time","9","","",""
"2","2000","66 and older","Not Working","140","0.0416335031964217","0.0349873454828762","0.0482796609099671"
"3","2000","16-34 y.","Full Time","2404","0.702038348704485","0.686592113138553","0.717484584270417"
"3","2000","16-34 y.","Part Time","1325","0.671241813132832","0.650256738731607","0.692226887534057"
"3","2000","16-34 y.","Not Working","1263","0.676558697551244","0.65505557000658","0.698061825095908"
"3","2000","35-65 y.","Full Time","4994","0.740212130907147","0.729668550089191","0.750755711725103"
"3","2000","35-65 y.","Part Time","2299","0.744819470626603","0.729339820462301","0.760299120790904"
"3","2000","35-65 y.","Not Working","2843","0.762227899832848","0.748532744112617","0.775923055553079"
"3","2000","66 and older","Full Time","28","","",""
"3","2000","66 and older","Part Time","77","0.769679992348534","0.688760648381541","0.850599336315528"
"3","2000","66 and older","Not Working","2798","0.806799034656568","0.793662806447753","0.819935262865384"
"4","2000","16-34 y.","Full Time","190","0.0544241637509492","0.0467627994329008","0.0620855280689976"
"4","2000","16-34 y.","Part Time","94","0.0520341951020404","0.0421127831982888","0.0619556070057921"
"4","2000","16-34 y.","Not Working","85","0.0463019556880025","0.0366424196943597","0.0559614916816453"
"4","2000","35-65 y.","Full Time","549","0.0858207424604288","0.0790861330381975","0.09255535188266"
"4","2000","35-65 y.","Part Time","254","0.0882554609319992","0.0781833791595105","0.098327542704488"
"4","2000","35-65 y.","Not Working","377","0.106386870698797","0.0964679847860328","0.116305756611561"
"4","2000","66 and older","Full Time","11","","",""
"4","2000","66 and older","Part Time","15","","",""
"4","2000","66 and older","Not Working","469","0.131638028635717","0.120388756152997","0.142887301118438"
"5","2000","16-34 y.","Full Time","7","","",""
"5","2000","16-34 y.","Part Time","6","","",""
"5","2000","16-34 y.","Not Working","5","","",""
"5","2000","35-65 y.","Full Time","30","0.00524365302392781","0.00350714845232498","0.00698015759553064"
"5","2000","35-65 y.","Part Time","14","","",""
"5","2000","35-65 y.","Not Working","38","0.0100703829405586","0.00685842936937307","0.0132823365117441"
"5","2000","66 and older","Full Time","","","",""
"5","2000","66 and older","Part Time","2","","",""
"5","2000","66 and older","Not Working","56","0.0177202362506624","0.0133305275050694","0.0221099449962554"
"1","2001","16-34 y.","Full Time","91","0.0337212979543726","0.0271639182343268","0.0402786776744184"
"1","2001","16-34 y.","Part Time","60","0.0388735354825488","0.0298686385564584","0.0478784324086392"
"1","2001","16-34 y.","Not Working","77","0.0572478788924911","0.0458681770265426","0.0686275807584397"
"1","2001","35-65 y.","Full Time","94","0.0159067652998312","0.0127690926180842","0.0190444379815782"
"1","2001","35-65 y.","Part Time","45","0.0195546590910437","0.014540186945472","0.0245691312366153"
"1","2001","35-65 y.","Not Working","51","0.0128841333150202","0.00899494921863396","0.0167733174114065"
"1","2001","66 and older","Full Time","","","",""
"1","2001","66 and older","Part Time","1","","",""
"1","2001","66 and older","Not Working","5","","",""
"2","2001","16-34 y.","Full Time","566","0.2094285803881","0.194647182155968","0.224209978620233"
"2","2001","16-34 y.","Part Time","398","0.240327208285098","0.220421565112157","0.260232851458039"
"2","2001","16-34 y.","Not Working","308","0.195305547752604","0.17588662122474","0.214724474280467"
"2","2001","35-65 y.","Full Time","882","0.147934265987297","0.139030586506787","0.156837945467807"
"2","2001","35-65 y.","Part Time","418","0.137171128267617","0.124712159559696","0.149630096975537"
"2","2001","35-65 y.","Not Working","337","0.09845989319799","0.0881851959005796","0.1087345904954"
"2","2001","66 and older","Full Time","1","","",""
"2","2001","66 and older","Part Time","8","","",""
"2","2001","66 and older","Not Working","137","0.044687215039595","0.037598990675819","0.0517754394033709"
"3","2001","16-34 y.","Full Time","2098","0.707057991587043","0.69052523265193","0.723590750522157"
"3","2001","16-34 y.","Part Time","1213","0.670661905934216","0.648767444782555","0.692556367085876"
"3","2001","16-34 y.","Not Working","1145","0.699936559730497","0.67748800909893","0.722385110362064"
"3","2001","35-65 y.","Full Time","4607","0.740796954630886","0.729807700395605","0.751786208866168"
"3","2001","35-65 y.","Part Time","2207","0.747628826962805","0.731898009283483","0.763359644642126"
"3","2001","35-65 y.","Not Working","2515","0.778677048026782","0.764360485847584","0.792993610205979"
"3","2001","66 and older","Full Time","21","","",""
"3","2001","66 and older","Part Time","101","0.848019741916522","0.784316028950224","0.911723454882821"
"3","2001","66 and older","Not Working","2615","0.794672999430438","0.780815327481732","0.808530671379143"
"4","2001","16-34 y.","Full Time","149","0.0474176743320138","0.0396971219706684","0.0551382266933591"
"4","2001","16-34 y.","Part Time","93","0.0475273456002837","0.0376153866309613","0.057439304569606"
"4","2001","16-34 y.","Not Working","66","0.042660747375685","0.0327615590175283","0.0525599357338417"
"4","2001","35-65 y.","Full Time","497","0.0897150068673477","0.082548297122197","0.0968817166124983"
"4","2001","35-65 y.","Part Time","239","0.0879853726904008","0.0777266203369206","0.0982441250438809"
"4","2001","35-65 y.","Not Working","300","0.101352790482641","0.0909449818075662","0.111760599157717"
"4","2001","66 and older","Full Time","3","","",""
"4","2001","66 and older","Part Time","11","","",""
"4","2001","66 and older","Not Working","451","0.142667083197932","0.130669061130606","0.154665105265257"
"5","2001","16-34 y.","Full Time","7","","",""
"5","2001","16-34 y.","Part Time","6","","",""
"5","2001","16-34 y.","Not Working","5","","",""
"5","2001","35-65 y.","Full Time","28","","",""
"5","2001","35-65 y.","Part Time","20","","",""
"5","2001","35-65 y.","Not Working","27","","",""
"5","2001","66 and older","Full Time","2","","",""
"5","2001","66 and older","Part Time","1","","",""
"5","2001","66 and older","Not Working","56","0.0172022450681431","0.0127416000913858","0.0216628900449003"
"1","2002","16-34 y.","Full Time","106","0.0439500325350023","0.0362747794374905","0.0516252856325141"
