"hlf0071_h","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Much too big","1993","Full Time","Couple + C. LE and GT 16","","","",""
"Much too big","1993","Part Time","1-pers.-HH","","","",""
"Much too big","1993","Part Time","(Married) couple without C. ","2","","",""
"Much too big","1993","Part Time","Single parent ","5","","",""
"Much too big","1993","Part Time","Couple + C. LE 16 ","1","","",""
"Much too big","1993","Part Time","Couple + C. GT 16 ","","","",""
"Much too big","1993","Part Time","Couple + C. LE and GT 16","","","",""
"Much too big","1993","Not Working","1-pers.-HH","12","","",""
"Much too big","1993","Not Working","(Married) couple without C. ","13","","",""
"Much too big","1993","Not Working","Single parent ","2","","",""
"Much too big","1993","Not Working","Couple + C. LE 16 ","","","",""
"Much too big","1993","Not Working","Couple + C. GT 16 ","4","","",""
"Much too big","1993","Not Working","Couple + C. LE and GT 16","","","",""
"Much too small","1994","Full Time","1-pers.-HH","15","","",""
"Much too small","1994","Full Time","(Married) couple without C. ","29","","",""
"Much too small","1994","Full Time","Single parent ","6","","",""
"Much too small","1994","Full Time","Couple + C. LE 16 ","134","0.0644664562734264","0.0526276409764486","0.0763052715704041"
"Much too small","1994","Full Time","Couple + C. GT 16 ","29","","",""
"Much too small","1994","Full Time","Couple + C. LE and GT 16","41","0.052691489257961","0.0343664044507931","0.0710165740651289"
"Much too small","1994","Part Time","1-pers.-HH","9","","",""
"Much too small","1994","Part Time","(Married) couple without C. ","11","","",""
"Much too small","1994","Part Time","Single parent ","4","","",""
"Much too small","1994","Part Time","Couple + C. LE 16 ","55","0.0664656049810898","0.0478660684288732","0.0850651415333064"
"Much too small","1994","Part Time","Couple + C. GT 16 ","7","","",""
"Much too small","1994","Part Time","Couple + C. LE and GT 16","21","","",""
"Much too small","1994","Not Working","1-pers.-HH","6","","",""
"Much too small","1994","Not Working","(Married) couple without C. ","18","","",""
"Much too small","1994","Not Working","Single parent ","5","","",""
"Much too small","1994","Not Working","Couple + C. LE 16 ","44","0.0626494173918942","0.0437714261115742","0.0815274086722143"
"Much too small","1994","Not Working","Couple + C. GT 16 ","19","","",""
"Much too small","1994","Not Working","Couple + C. LE and GT 16","22","","",""
"A little too small","1994","Full Time","1-pers.-HH","97","0.196052128069429","0.162092090292691","0.230012165846166"
"A little too small","1994","Full Time","(Married) couple without C. ","267","0.197753636383227","0.1768671202543","0.218640152512154"
"A little too small","1994","Full Time","Single parent ","39","0.149501158215885","0.104481860942812","0.194520455488958"
"A little too small","1994","Full Time","Couple + C. LE 16 ","447","0.265610200745116","0.244319137148529","0.286901264341704"
"A little too small","1994","Full Time","Couple + C. GT 16 ","165","0.12016723947692","0.101233942685577","0.139100536268264"
"A little too small","1994","Full Time","Couple + C. LE and GT 16","140","0.223739762337212","0.189557146550863","0.257922378123561"
"A little too small","1994","Part Time","1-pers.-HH","29","","",""
"A little too small","1994","Part Time","(Married) couple without C. ","74","0.160592669257761","0.12632551548349","0.194859823032032"
"A little too small","1994","Part Time","Single parent ","26","","",""
"A little too small","1994","Part Time","Couple + C. LE 16 ","179","0.239730887846765","0.207853395493687","0.271608380199844"
"A little too small","1994","Part Time","Couple + C. GT 16 ","73","0.124781138915263","0.0957273549201681","0.153834922910358"
"A little too small","1994","Part Time","Couple + C. LE and GT 16","62","0.186314051819997","0.140042416086828","0.232585687553166"
"A little too small","1994","Not Working","1-pers.-HH","38","0.0568417790192573","0.0398583612270479","0.0738251968114667"
"A little too small","1994","Not Working","(Married) couple without C. ","91","0.0496084640317729","0.0385610581356849","0.0606558699278609"
"A little too small","1994","Not Working","Single parent ","35","0.168616319493168","0.115656313320204","0.221576325666132"
"A little too small","1994","Not Working","Couple + C. LE 16 ","205","0.309071991871523","0.273072824126589","0.345071159616456"
"A little too small","1994","Not Working","Couple + C. GT 16 ","104","0.130243043545676","0.106668492343398","0.153817594747954"
"A little too small","1994","Not Working","Couple + C. LE and GT 16","87","0.251906307414805","0.204491098042398","0.299321516787212"
"Just right","1994","Full Time","1-pers.-HH","354","0.672483668391292","0.632339192653196","0.712628144129388"
"Just right","1994","Full Time","(Married) couple without C. ","967","0.661304310774447","0.636486961129771","0.686121660419124"
"Just right","1994","Full Time","Single parent ","180","0.775610148726356","0.722940197444701","0.828280100008011"
"Just right","1994","Full Time","Couple + C. LE 16 ","1007","0.616007777973023","0.592561928310222","0.639453627635824"
"Just right","1994","Full Time","Couple + C. GT 16 ","853","0.778259417228206","0.754070416887245","0.802448417569168"
"Just right","1994","Full Time","Couple + C. LE and GT 16","368","0.67506118762233","0.636646049338186","0.713476325906473"
"Just right","1994","Part Time","1-pers.-HH","89","0.695238697089311","0.618716475457632","0.771760918720989"
"Just right","1994","Part Time","(Married) couple without C. ","310","0.693889072076575","0.650874734693359","0.736903409459792"
"Just right","1994","Part Time","Single parent ","87","0.646685226620514","0.563877573816366","0.729492879424662"
"Just right","1994","Part Time","Couple + C. LE 16 ","429","0.634856823429175","0.598906072135901","0.670807574722449"
"Just right","1994","Part Time","Couple + C. GT 16 ","375","0.760610796560548","0.723095928848231","0.798125664272865"
"Just right","1994","Part Time","Couple + C. LE and GT 16","181","0.716842970634775","0.663301619300965","0.770384321968586"
"Just right","1994","Not Working","1-pers.-HH","568","0.812121030431197","0.783469458864652","0.840772601997743"
"Just right","1994","Not Working","(Married) couple without C. ","1203","0.830986533522021","0.811919251591344","0.850053815452698"
"Just right","1994","Not Working","Single parent ","139","0.720517825473396","0.657043674817378","0.783991976129414"
"Just right","1994","Not Working","Couple + C. LE 16 ","367","0.592578459371756","0.554301171388904","0.630855747354609"
"Just right","1994","Not Working","Couple + C. GT 16 ","599","0.777975802570967","0.748865252690487","0.807086352451447"
"Just right","1994","Not Working","Couple + C. LE and GT 16","201","0.664076557409859","0.612488474863038","0.71566463995668"
"A little too big","1994","Full Time","1-pers.-HH","51","0.0910249364577624","0.0664198658241932","0.115630007091332"
"A little too big","1994","Full Time","(Married) couple without C. ","124","0.117962080547973","0.101047363862149","0.134876797233798"
"A little too big","1994","Full Time","Single parent ","13","","",""
"A little too big","1994","Full Time","Couple + C. LE 16 ","60","0.0511949528784979","0.0405703249247474","0.0618195808322485"
"A little too big","1994","Full Time","Couple + C. GT 16 ","79","0.0846013276914041","0.0683971549393677","0.10080550044344"
"A little too big","1994","Full Time","Couple + C. LE and GT 16","20","","",""
"A little too big","1994","Part Time","1-pers.-HH","11","","",""
"A little too big","1994","Part Time","(Married) couple without C. ","46","0.127629014937263","0.096486469180381","0.158771560694145"
"A little too big","1994","Part Time","Single parent ","11","","",""
"A little too big","1994","Part Time","Couple + C. LE 16 ","25","","",""
"A little too big","1994","Part Time","Couple + C. GT 16 ","42","0.105382571274029","0.0783882153711428","0.132376927176915"
"A little too big","1994","Part Time","Couple + C. LE and GT 16","8","","",""
"A little too big","1994","Not Working","1-pers.-HH","91","0.110565036803987","0.0875630690013086","0.133567004606666"
"A little too big","1994","Not Working","(Married) couple without C. ","157","0.10505398698207","0.0894535835686512","0.120654390395489"
"A little too big","1994","Not Working","Single parent ","10","","",""
"A little too big","1994","Not Working","Couple + C. LE 16 ","15","","",""
"A little too big","1994","Not Working","Couple + C. GT 16 ","53","0.0717090818296593","0.0536374927976523","0.0897806708616663"
"A little too big","1994","Not Working","Couple + C. LE and GT 16","11","","",""
"Much too big","1994","Full Time","1-pers.-HH","8","","",""
"Much too big","1994","Full Time","(Married) couple without C. ","10","","",""
"Much too big","1994","Full Time","Single parent ","3","","",""
"Much too big","1994","Full Time","Couple + C. LE 16 ","5","","",""
"Much too big","1994","Full Time","Couple + C. GT 16 ","7","","",""
"Much too big","1994","Full Time","Couple + C. LE and GT 16","2","","",""
"Much too big","1994","Part Time","1-pers.-HH","1","","",""
"Much too big","1994","Part Time","(Married) couple without C. ","","","",""
"Much too big","1994","Part Time","Single parent ","","","",""
"Much too big","1994","Part Time","Couple + C. LE 16 ","1","","",""
"Much too big","1994","Part Time","Couple + C. GT 16 ","","","",""
"Much too big","1994","Part Time","Couple + C. LE and GT 16","","","",""
"Much too big","1994","Not Working","1-pers.-HH","11","","",""
"Much too big","1994","Not Working","(Married) couple without C. ","15","","",""
"Much too big","1994","Not Working","Single parent ","3","","",""
"Much too big","1994","Not Working","Couple + C. LE 16 ","2","","",""
"Much too big","1994","Not Working","Couple + C. GT 16 ","8","","",""
"Much too big","1994","Not Working","Couple + C. LE and GT 16","1","","",""
"Much too small","1995","Full Time","1-pers.-HH","17","","",""
"Much too small","1995","Full Time","(Married) couple without C. ","34","0.0147787308496215","0.00854637411027067","0.0210110875889723"
"Much too small","1995","Full Time","Single parent ","6","","",""
"Much too small","1995","Full Time","Couple + C. LE 16 ","107","0.0590192971843034","0.0475893986781623","0.0704491956904445"
"Much too small","1995","Full Time","Couple + C. GT 16 ","23","","",""
"Much too small","1995","Full Time","Couple + C. LE and GT 16","16","","",""
"Much too small","1995","Part Time","1-pers.-HH","6","","",""
"Much too small","1995","Part Time","(Married) couple without C. ","17","","",""
"Much too small","1995","Part Time","Single parent ","4","","",""
"Much too small","1995","Part Time","Couple + C. LE 16 ","55","0.0660433696849597","0.0485353788426007","0.0835513605273188"
"Much too small","1995","Part Time","Couple + C. GT 16 ","8","","",""
"Much too small","1995","Part Time","Couple + C. LE and GT 16","12","","",""
"Much too small","1995","Not Working","1-pers.-HH","4","","",""
"Much too small","1995","Not Working","(Married) couple without C. ","17","","",""
"Much too small","1995","Not Working","Single parent ","9","","",""
"Much too small","1995","Not Working","Couple + C. LE 16 ","70","0.0816778720306492","0.061603369028124","0.101752375033174"
"Much too small","1995","Not Working","Couple + C. GT 16 ","14","","",""
"Much too small","1995","Not Working","Couple + C. LE and GT 16","20","","",""
"A little too small","1995","Full Time","1-pers.-HH","98","0.196497432472386","0.162246303277842","0.230748561666931"
"A little too small","1995","Full Time","(Married) couple without C. ","232","0.143342639223218","0.125243491753457","0.161441786692979"
"A little too small","1995","Full Time","Single parent ","43","0.196469297990435","0.144437040807595","0.248501555173275"
"A little too small","1995","Full Time","Couple + C. LE 16 ","465","0.275563578139155","0.253893222199665","0.297233934078646"
"A little too small","1995","Full Time","Couple + C. GT 16 ","124","0.0877115596187165","0.0712184186128469","0.104204700624586"
"A little too small","1995","Full Time","Couple + C. LE and GT 16","149","0.251154496698208","0.21558345127726","0.286725542119156"
"A little too small","1995","Part Time","1-pers.-HH","45","0.252738484099605","0.190944914020354","0.314532054178856"
"A little too small","1995","Part Time","(Married) couple without C. ","60","0.115508472417359","0.0875197556753936","0.143497189159325"
"A little too small","1995","Part Time","Single parent ","23","","",""
"A little too small","1995","Part Time","Couple + C. LE 16 ","223","0.29098962637796","0.258969474153373","0.323009778602548"
"A little too small","1995","Part Time","Couple + C. GT 16 ","54","0.0762385294913411","0.0536240064508381","0.0988530525318441"
"A little too small","1995","Part Time","Couple + C. LE and GT 16","64","0.188836397217316","0.142066218249957","0.235606576184676"
"A little too small","1995","Not Working","1-pers.-HH","44","0.0590525970071435","0.0419762596791845","0.0761289343351025"
"A little too small","1995","Not Working","(Married) couple without C. ","103","0.0642494308866063","0.0519792743374688","0.0765195874357437"
"A little too small","1995","Not Working","Single parent ","48","0.18611727683174","0.135149188893905","0.237085364769575"
"A little too small","1995","Not Working","Couple + C. LE 16 ","219","0.29784881649376","0.2643284833991","0.33136914958842"
"A little too small","1995","Not Working","Couple + C. GT 16 ","96","0.111593716772343","0.0898158167174671","0.133371616827219"
"A little too small","1995","Not Working","Couple + C. LE and GT 16","110","0.266716938188246","0.222769413833246","0.310664462543246"
"Just right","1995","Full Time","1-pers.-HH","358","0.688205108988647","0.648275389155015","0.72813482882228"
"Just right","1995","Full Time","(Married) couple without C. ","1023","0.711561195554597","0.68816205983442","0.734960331274774"
"Just right","1995","Full Time","Single parent ","151","0.658993860102788","0.596914695314478","0.721073024891098"
"Just right","1995","Full Time","Couple + C. LE 16 ","998","0.614947794593726","0.591346603004822","0.63854898618263"
"Just right","1995","Full Time","Couple + C. GT 16 ","885","0.800413178007009","0.777109100507954","0.823717255506064"
"Just right","1995","Full Time","Couple + C. LE and GT 16","388","0.694279555732258","0.656491071981881","0.732068039482634"
"Just right","1995","Part Time","1-pers.-HH","125","0.644276001396847","0.576204731817262","0.712347270976433"
"Just right","1995","Part Time","(Married) couple without C. ","358","0.704484273532236","0.664530741523118","0.744437805541355"
"Just right","1995","Part Time","Single parent ","120","0.718997651851458","0.649349946866324","0.788645356836593"
"Just right","1995","Part Time","Couple + C. LE 16 ","464","0.594656682832206","0.560046570835921","0.629266794828491"
"Just right","1995","Part Time","Couple + C. GT 16 ","422","0.813887764837247","0.780722003029932","0.847053526644561"
"Just right","1995","Part Time","Couple + C. LE and GT 16","184","0.743049737616356","0.690833517993256","0.795265957239455"
"Just right","1995","Not Working","1-pers.-HH","580","0.806078858989625","0.777437481917016","0.834720236062235"
"Just right","1995","Not Working","(Married) couple without C. ","1236","0.804652817378269","0.784812744854444","0.824492889902094"
"Just right","1995","Not Working","Single parent ","151","0.694052580844555","0.633707250980152","0.754397910708958"
"Just right","1995","Not Working","Couple + C. LE 16 ","402","0.584826866412599","0.548708895088464","0.620944837736733"
"Just right","1995","Not Working","Couple + C. GT 16 ","623","0.77864321258145","0.749928399665626","0.807358025497273"
"Just right","1995","Not Working","Couple + C. LE and GT 16","247","0.64770652333578","0.600237015754656","0.695176030916904"
"A little too big","1995","Full Time","1-pers.-HH","37","0.0774044046878064","0.0543692387386705","0.100439570636942"
"A little too big","1995","Full Time","(Married) couple without C. ","144","0.121115494636082","0.10426422597859","0.137966763293575"
"A little too big","1995","Full Time","Single parent ","20","","",""
"A little too big","1995","Full Time","Couple + C. LE 16 ","59","0.0457575956816095","0.0356227777125969","0.055892413650622"
"A little too big","1995","Full Time","Couple + C. GT 16 ","92","0.0960439356127427","0.078864159310917","0.113223711914568"
"A little too big","1995","Full Time","Couple + C. LE and GT 16","18","","",""
"A little too big","1995","Part Time","1-pers.-HH","13","","",""
"A little too big","1995","Part Time","(Married) couple without C. ","63","0.15220826340746","0.120753028475868","0.183663498339052"
"A little too big","1995","Part Time","Single parent ","11","","",""
"A little too big","1995","Part Time","Couple + C. LE 16 ","26","","",""
"A little too big","1995","Part Time","Couple + C. GT 16 ","42","0.0980696408736349","0.0727257056284986","0.123413576118771"
"A little too big","1995","Part Time","Couple + C. LE and GT 16","9","","",""
"A little too big","1995","Not Working","1-pers.-HH","95","0.116654623706097","0.0934000276973447","0.13990921971485"
"A little too big","1995","Not Working","(Married) couple without C. ","168","0.118144275716957","0.101991746975654","0.13429680445826"
"A little too big","1995","Not Working","Single parent ","14","","",""
"A little too big","1995","Not Working","Couple + C. LE 16 ","23","","",""
"A little too big","1995","Not Working","Couple + C. GT 16 ","64","0.0927718277312654","0.0727060203586844","0.112837635103846"
"A little too big","1995","Not Working","Couple + C. LE and GT 16","12","","",""
"Much too big","1995","Full Time","1-pers.-HH","7","","",""
"Much too big","1995","Full Time","(Married) couple without C. ","7","","",""
"Much too big","1995","Full Time","Single parent ","4","","",""
"Much too big","1995","Full Time","Couple + C. LE 16 ","4","","",""
"Much too big","1995","Full Time","Couple + C. GT 16 ","6","","",""
"Much too big","1995","Full Time","Couple + C. LE and GT 16","","","",""
"Much too big","1995","Part Time","1-pers.-HH","1","","",""
"Much too big","1995","Part Time","(Married) couple without C. ","3","","",""
"Much too big","1995","Part Time","Single parent ","2","","",""
"Much too big","1995","Part Time","Couple + C. LE 16 ","5","","",""
"Much too big","1995","Part Time","Couple + C. GT 16 ","3","","",""
"Much too big","1995","Part Time","Couple + C. LE and GT 16","","","",""
"Much too big","1995","Not Working","1-pers.-HH","9","","",""
"Much too big","1995","Not Working","(Married) couple without C. ","10","","",""
"Much too big","1995","Not Working","Single parent ","2","","",""
"Much too big","1995","Not Working","Couple + C. LE 16 ","1","","",""
"Much too big","1995","Not Working","Couple + C. GT 16 ","6","","",""
"Much too big","1995","Not Working","Couple + C. LE and GT 16","","","",""
"Much too small","1996","Full Time","1-pers.-HH","18","","",""
"Much too small","1996","Full Time","(Married) couple without C. ","41","0.020086760218879","0.0128202591385296","0.0273532612992284"
"Much too small","1996","Full Time","Single parent ","7","","",""
"Much too small","1996","Full Time","Couple + C. LE 16 ","80","0.0441574585589922","0.0339264700948835","0.054388447023101"
"Much too small","1996","Full Time","Couple + C. GT 16 ","17","","",""
"Much too small","1996","Full Time","Couple + C. LE and GT 16","24","","",""
"Much too small","1996","Part Time","1-pers.-HH","5","","",""
"Much too small","1996","Part Time","(Married) couple without C. ","8","","",""
"Much too small","1996","Part Time","Single parent ","9","","",""
"Much too small","1996","Part Time","Couple + C. LE 16 ","40","0.0404149740597977","0.0264416829998788","0.0543882651197165"
"Much too small","1996","Part Time","Couple + C. GT 16 ","7","","",""
"Much too small","1996","Part Time","Couple + C. LE and GT 16","16","","",""
"Much too small","1996","Not Working","1-pers.-HH","6","","",""
"Much too small","1996","Not Working","(Married) couple without C. ","12","","",""
"Much too small","1996","Not Working","Single parent ","9","","",""
"Much too small","1996","Not Working","Couple + C. LE 16 ","50","0.0648293390293615","0.0461293130471656","0.0835293650115575"
"Much too small","1996","Not Working","Couple + C. GT 16 ","19","","",""
"Much too small","1996","Not Working","Couple + C. LE and GT 16","17","","",""
"A little too small","1996","Full Time","1-pers.-HH","107","0.207589376025359","0.173785754397653","0.241392997653064"
"A little too small","1996","Full Time","(Married) couple without C. ","230","0.153527671647562","0.134856296862251","0.172199046432873"
"A little too small","1996","Full Time","Single parent ","41","0.176811752261196","0.129425369036529","0.224198135485863"
"A little too small","1996","Full Time","Couple + C. LE 16 ","432","0.272358943500643","0.250189652686501","0.294528234314785"
"A little too small","1996","Full Time","Couple + C. GT 16 ","151","0.120703474170723","0.100951181604754","0.140455766736691"
"A little too small","1996","Full Time","Couple + C. LE and GT 16","128","0.213994592452177","0.180472714916279","0.247516469988075"
"A little too small","1996","Part Time","1-pers.-HH","25","","",""
"A little too small","1996","Part Time","(Married) couple without C. ","69","0.0884957237302729","0.0649515916757624","0.112039855784783"
"A little too small","1996","Part Time","Single parent ","25","","",""
"A little too small","1996","Part Time","Couple + C. LE 16 ","203","0.270854340995734","0.239321662011138","0.302387019980329"
"A little too small","1996","Part Time","Couple + C. GT 16 ","61","0.100467003415716","0.0744528508879032","0.126481155943529"
"A little too small","1996","Part Time","Couple + C. LE and GT 16","101","0.326182466172751","0.274896677943481","0.377468254402022"
"A little too small","1996","Not Working","1-pers.-HH","42","0.0592981692323181","0.0421885955773405","0.0764077428872957"
"A little too small","1996","Not Working","(Married) couple without C. ","105","0.0587068106980343","0.0470078065735268","0.0704058148225419"
"A little too small","1996","Not Working","Single parent ","39","0.170544116337291","0.121069023203167","0.220019209471415"
"A little too small","1996","Not Working","Couple + C. LE 16 ","211","0.310564086651229","0.275421514585218","0.34570665871724"
"A little too small","1996","Not Working","Couple + C. GT 16 ","116","0.125439088322435","0.102283901260518","0.148594275384352"
"A little too small","1996","Not Working","Couple + C. LE and GT 16","97","0.25301371815606","0.207468538830212","0.298558897481909"
"Just right","1996","Full Time","1-pers.-HH","378","0.667576924488093","0.628314079521829","0.706839769454357"
"Just right","1996","Full Time","(Married) couple without C. ","1010","0.689822917826409","0.665864935261035","0.713780900391783"
"Just right","1996","Full Time","Single parent ","178","0.7008521324726","0.643979337392804","0.757724927552396"
"Just right","1996","Full Time","Couple + C. LE 16 ","970","0.627407982451394","0.603330328121515","0.651485636781273"
"Just right","1996","Full Time","Couple + C. GT 16 ","794","0.765459095946099","0.739769324690293","0.791148867201904"
"Just right","1996","Full Time","Couple + C. LE and GT 16","404","0.731865760244473","0.695657636479652","0.768073884009293"
"Just right","1996","Part Time","1-pers.-HH","135","0.723941861605446","0.659171746513923","0.788711976696968"
"Just right","1996","Part Time","(Married) couple without C. ","418","0.747271473403716","0.711246097457438","0.783296849349993"
"Just right","1996","Part Time","Single parent ","123","0.756795544983169","0.692493455970569","0.821097633995768"
"Just right","1996","Part Time","Couple + C. LE 16 ","486","0.636911759530536","0.602789989825762","0.671033529235309"
"Just right","1996","Part Time","Couple + C. GT 16 ","405","0.781467542599355","0.745707102450538","0.817227982748172"
"Just right","1996","Part Time","Couple + C. LE and GT 16","189","0.577737094479196","0.523704954656858","0.631769234301535"
"Just right","1996","Not Working","1-pers.-HH","570","0.7841417364534","0.754337762507277","0.813945710399523"
"Just right","1996","Not Working","(Married) couple without C. ","1235","0.801682219172808","0.781838450995726","0.821525987349889"
"Just right","1996","Not Working","Single parent ","154","0.682552212608964","0.621320600261086","0.743783824956842"
"Just right","1996","Not Working","Couple + C. LE 16 ","385","0.585994511484215","0.548586829281681","0.623402193686749"
"Just right","1996","Not Working","Couple + C. GT 16 ","582","0.747288207640503","0.716907797226294","0.777668618054712"
"Just right","1996","Not Working","Couple + C. LE and GT 16","228","0.692893467621447","0.644566245818827","0.741220689424068"
"A little too big","1996","Full Time","1-pers.-HH","41","0.0824428351656814","0.0595194606402322","0.105366209691131"
"A little too big","1996","Full Time","(Married) couple without C. ","144","0.132283033786954","0.114735434844719","0.149830632729189"
"A little too big","1996","Full Time","Single parent ","23","","",""
"A little too big","1996","Full Time","Couple + C. LE 16 ","62","0.0519729394864115","0.0409188903857103","0.0630269885871128"
"A little too big","1996","Full Time","Couple + C. GT 16 ","82","0.103715324947007","0.0852296889358161","0.122200960958197"
"A little too big","1996","Full Time","Couple + C. LE and GT 16","16","","",""
"A little too big","1996","Part Time","1-pers.-HH","16","","",""
"A little too big","1996","Part Time","(Married) couple without C. ","61","0.145226372882712","0.116019134888862","0.174433610876562"
"A little too big","1996","Part Time","Single parent ","14","","",""
"A little too big","1996","Part Time","Couple + C. LE 16 ","33","0.0509793840111932","0.0353723298588724","0.066586438163514"
"A little too big","1996","Part Time","Couple + C. GT 16 ","39","0.110438919373332","0.0833158790525432","0.137561959694121"
"A little too big","1996","Part Time","Couple + C. LE and GT 16","13","","",""
"A little too big","1996","Not Working","1-pers.-HH","105","0.137442961993437","0.11250001780066","0.162385906186214"
"A little too big","1996","Not Working","(Married) couple without C. ","180","0.123551827265468","0.107174995092886","0.139928659438051"
"A little too big","1996","Not Working","Single parent ","20","","",""
"A little too big","1996","Not Working","Couple + C. LE 16 ","18","","",""
"A little too big","1996","Not Working","Couple + C. GT 16 ","65","0.108046208512121","0.0863435587549372","0.129748858269306"
"A little too big","1996","Not Working","Couple + C. LE and GT 16","7","","",""
"Much too big","1996","Full Time","1-pers.-HH","9","","",""
"Much too big","1996","Full Time","(Married) couple without C. ","7","","",""
"Much too big","1996","Full Time","Single parent ","","","",""
"Much too big","1996","Full Time","Couple + C. LE 16 ","5","","",""
"Much too big","1996","Full Time","Couple + C. GT 16 ","1","","",""
"Much too big","1996","Full Time","Couple + C. LE and GT 16","3","","",""
"Much too big","1996","Part Time","1-pers.-HH","2","","",""
"Much too big","1996","Part Time","(Married) couple without C. ","3","","",""
"Much too big","1996","Part Time","Single parent ","","","",""
"Much too big","1996","Part Time","Couple + C. LE 16 ","1","","",""
"Much too big","1996","Part Time","Couple + C. GT 16 ","1","","",""
"Much too big","1996","Part Time","Couple + C. LE and GT 16","2","","",""
"Much too big","1996","Not Working","1-pers.-HH","9","","",""
"Much too big","1996","Not Working","(Married) couple without C. ","19","","",""
"Much too big","1996","Not Working","Single parent ","","","",""
"Much too big","1996","Not Working","Couple + C. LE 16 ","2","","",""
"Much too big","1996","Not Working","Couple + C. GT 16 ","4","","",""
"Much too big","1996","Not Working","Couple + C. LE and GT 16","1","","",""
"Much too small","1997","Full Time","1-pers.-HH","20","","",""
"Much too small","1997","Full Time","(Married) couple without C. ","23","","",""
"Much too small","1997","Full Time","Single parent ","8","","",""
"Much too small","1997","Full Time","Couple + C. LE 16 ","53","0.0298248771367296","0.0210814783597278","0.0385682759137315"
"Much too small","1997","Full Time","Couple + C. GT 16 ","9","","",""
"Much too small","1997","Full Time","Couple + C. LE and GT 16","21","","",""
"Much too small","1997","Part Time","1-pers.-HH","3","","",""
"Much too small","1997","Part Time","(Married) couple without C. ","4","","",""
"Much too small","1997","Part Time","Single parent ","14","","",""
"Much too small","1997","Part Time","Couple + C. LE 16 ","37","0.039548883484869","0.0253523093572671","0.0537454576124708"
"Much too small","1997","Part Time","Couple + C. GT 16 ","6","","",""
"Much too small","1997","Part Time","Couple + C. LE and GT 16","20","","",""
"Much too small","1997","Not Working","1-pers.-HH","7","","",""
"Much too small","1997","Not Working","(Married) couple without C. ","8","","",""
"Much too small","1997","Not Working","Single parent ","12","","",""
"Much too small","1997","Not Working","Couple + C. LE 16 ","36","0.0525696617810908","0.035517620342501","0.0696217032196806"
"Much too small","1997","Not Working","Couple + C. GT 16 ","15","","",""
"Much too small","1997","Not Working","Couple + C. LE and GT 16","27","","",""
"A little too small","1997","Full Time","1-pers.-HH","118","0.235027109621464","0.19913097392308","0.270923245319848"
"A little too small","1997","Full Time","(Married) couple without C. ","229","0.1482254178273","0.129815495600168","0.166635340054432"
"A little too small","1997","Full Time","Single parent ","24","","",""
"A little too small","1997","Full Time","Couple + C. LE 16 ","383","0.282834928759359","0.259685409668247","0.305984447850471"
"A little too small","1997","Full Time","Couple + C. GT 16 ","170","0.133883693232479","0.113306214059726","0.154461172405231"
"A little too small","1997","Full Time","Couple + C. LE and GT 16","106","0.166199794824807","0.135585788777782","0.196813800871832"
"A little too small","1997","Part Time","1-pers.-HH","33","0.185700668177817","0.128734061857115","0.24266727449852"
"A little too small","1997","Part Time","(Married) couple without C. ","75","0.148374732769314","0.11793879471427","0.178810670824358"
"A little too small","1997","Part Time","Single parent ","28","","",""
"A little too small","1997","Part Time","Couple + C. LE 16 ","184","0.263205765554374","0.231128331821393","0.295283199287354"
"A little too small","1997","Part Time","Couple + C. GT 16 ","78","0.128888639722985","0.0995477427153153","0.158229536730654"
"A little too small","1997","Part Time","Couple + C. LE and GT 16","74","0.220028783722074","0.171592148279983","0.268465419164165"
"A little too small","1997","Not Working","1-pers.-HH","48","0.0701398265601159","0.0516393158310272","0.0886403372892045"
"A little too small","1997","Not Working","(Married) couple without C. ","104","0.065690753331305","0.0536969738695518","0.0776845327930581"
"A little too small","1997","Not Working","Single parent ","33","0.181850539312711","0.130291777170265","0.233409301455158"
"A little too small","1997","Not Working","Couple + C. LE 16 ","204","0.321128679712064","0.285453314971888","0.35680404445224"
"A little too small","1997","Not Working","Couple + C. GT 16 ","122","0.131769061760563","0.108227468451387","0.155310655069739"
"A little too small","1997","Not Working","Couple + C. LE and GT 16","75","0.184374709807455","0.144371899136973","0.224377520477937"
"Just right","1997","Full Time","1-pers.-HH","347","0.636377181986974","0.59565335723714","0.677101006736807"
"Just right","1997","Full Time","(Married) couple without C. ","1048","0.705162409725968","0.681537819883814","0.728786999568122"
"Just right","1997","Full Time","Single parent ","186","0.792513452877857","0.740887008977385","0.84413989677833"
"Just right","1997","Full Time","Couple + C. LE 16 ","960","0.638065689970568","0.613364751080413","0.662766628860723"
"Just right","1997","Full Time","Couple + C. GT 16 ","806","0.787368519286938","0.762643136364397","0.812093902209478"
"Just right","1997","Full Time","Couple + C. LE and GT 16","416","0.750841597633238","0.715271434706003","0.786411760560473"
"Just right","1997","Part Time","1-pers.-HH","133","0.704432883227088","0.63758780382588","0.771277962628296"
"Just right","1997","Part Time","(Married) couple without C. ","386","0.710542327766448","0.671712098267408","0.749372557265489"
"Just right","1997","Part Time","Single parent ","127","0.683341757284191","0.616128714254024","0.750554800314359"
"Just right","1997","Part Time","Couple + C. LE 16 ","470","0.643706133645122","0.608822091331874","0.678590175958369"
"Just right","1997","Part Time","Couple + C. GT 16 ","380","0.763643672719739","0.726442363570509","0.800844981868969"
"Just right","1997","Part Time","Couple + C. LE and GT 16","179","0.687616479382573","0.633427355828175","0.741805602936971"
