"hlf0071_h","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"5","2009","general elemantary","35","0.0189991257530632","0.0127763931217128","0.0252218583844135"
"5","2009","middle vocational","143","0.019027741811476","0.0162203882441305","0.0218350953788215"
"5","2009","vocational + Abi","14","","",""
"5","2009","higher vocational","16","","",""
"5","2009","higher education","96","0.0215304654684421","0.0170559058395448","0.0260050250973393"
"1","2010","in school","29","","",""
"1","2010","inadequately","37","0.0388231191207031","0.0184687844055084","0.0591774538358979"
"1","2010","general elemantary","125","0.0200332111359137","0.0145724316521196","0.0254939906197078"
"1","2010","middle vocational","360","0.0137854908259658","0.0116802657486031","0.0158907159033286"
"1","2010","vocational + Abi","63","0.0143172625100954","0.00869495496579204","0.0199395700543988"
"1","2010","higher vocational","17","","",""
"1","2010","higher education","109","0.0127756222016966","0.00977524946856577","0.0157759949348275"
"2","2010","in school","139","0.21475292349347","0.184504400826893","0.245001446160048"
"2","2010","inadequately","100","0.208407161820686","0.165609771323667","0.251204552317704"
"2","2010","general elemantary","464","0.130400603147269","0.11727639555105","0.143524810743487"
"2","2010","middle vocational","2014","0.130370882046163","0.124291505237025","0.136450258855301"
"2","2010","vocational + Abi","396","0.198068163058915","0.179205974003497","0.216930352114334"
"2","2010","higher vocational","249","0.154640650404721","0.13700145221922","0.172279848590223"
"2","2010","higher education","937","0.162761099342964","0.152898843810497","0.172623354875431"
"3","2010","in school","485","0.635555699923002","0.600105078512223","0.67100632133378"
"3","2010","inadequately","202","0.719141972098514","0.671787523826446","0.766496420370582"
"3","2010","general elemantary","1686","0.726029655324177","0.708647539699229","0.743411770949125"
"3","2010","middle vocational","8118","0.71987563494931","0.711767781241997","0.727983488656623"
"3","2010","vocational + Abi","1114","0.676865568791746","0.654731622168675","0.698999515414816"
"3","2010","higher vocational","1123","0.675467530813911","0.652625871920007","0.698309189707815"
"3","2010","higher education","3561","0.659409933343747","0.646748876004435","0.67207099068306"
"4","2010","in school","52","0.113489109199544","0.090124926511482","0.136853291887606"
"4","2010","inadequately","6","","",""
"4","2010","general elemantary","219","0.104157315030505","0.0922521768564016","0.116062453204608"
"4","2010","middle vocational","1127","0.116040359196315","0.11025776821263","0.12182295018"
"4","2010","vocational + Abi","129","0.0952321032037339","0.0813397342761403","0.109124472131328"
"4","2010","higher vocational","197","0.139097625269574","0.122215266063328","0.155979984475819"
"4","2010","higher education","674","0.138970516189332","0.129728928447715","0.148212103930949"
"5","2010","in school","3","","",""
"5","2010","inadequately","1","","",""
"5","2010","general elemantary","35","0.0193792153621361","0.0140065187427097","0.0247519119815626"
"5","2010","middle vocational","165","0.0199276329822455","0.0174043924384902","0.0224508735260008"
"5","2010","vocational + Abi","13","","",""
"5","2010","higher vocational","28","","",""
"5","2010","higher education","101","0.0260828289222601","0.0218247412201079","0.0303409166244124"
"1","2011","in school","35","0.0372492767832543","0.0248288016153518","0.0496697519511567"
"1","2011","inadequately","32","0.0333121398173021","0.0159421101450128","0.0506821694895914"
"1","2011","general elemantary","99","0.0141559606101811","0.00997715005014948","0.0183347711702126"
"1","2011","middle vocational","335","0.0135581462717474","0.0116391869879294","0.0154771055555653"
"1","2011","vocational + Abi","55","0.0162553013979585","0.0107256616491661","0.0217849411467509"
"1","2011","higher vocational","19","","",""
"1","2011","higher education","131","0.0168788084409626","0.0136780160304059","0.0200796008515193"
"2","2011","in school","175","0.179050925659707","0.153904934669014","0.2041969166504"
"2","2011","inadequately","88","0.193911292511964","0.155642114698292","0.232180470325636"
"2","2011","general elemantary","515","0.119618278152783","0.10813903684801","0.131097519457556"
"2","2011","middle vocational","2129","0.120999883939026","0.11558839468582","0.126411373192231"
"2","2011","vocational + Abi","429","0.180576334039645","0.163755683428026","0.197396984651264"
"2","2011","higher vocational","281","0.138868707203062","0.123153196423722","0.154584217982402"
"2","2011","higher education","1046","0.16737834504894","0.158102434043139","0.176654256054741"
"3","2011","in school","610","0.671424833463276","0.640618612228343","0.702231054698209"
"3","2011","inadequately","272","0.709315447723781","0.665362617232296","0.753268278215265"
"3","2011","general elemantary","2154","0.748464370536003","0.733115931122195","0.763812809949811"
"3","2011","middle vocational","9761","0.71816025019775","0.710695046521087","0.725625453874414"
"3","2011","vocational + Abi","1350","0.687031692682349","0.666755020079411","0.707308365285286"
"3","2011","higher vocational","1294","0.682610935971968","0.661457826397027","0.703764045546909"
"3","2011","higher education","4118","0.654369283639194","0.642552461305103","0.666186105973285"
"4","2011","in school","71","0.108579082142095","0.0881740701156362","0.128984094168555"
"4","2011","inadequately","18","","",""
"4","2011","general elemantary","251","0.0929701052536775","0.0826979549557828","0.103242255551572"
"4","2011","middle vocational","1535","0.129140912517295","0.123576289770697","0.134705535263893"
"4","2011","vocational + Abi","158","0.104138729882989","0.0907824767400252","0.117494983025952"
"4","2011","higher vocational","238","0.156434522621881","0.139925653728402","0.172943391515361"
"4","2011","higher education","823","0.140043404242496","0.131420517474385","0.148666291010607"
"5","2011","in school","2","","",""
"5","2011","inadequately","","","",""
"5","2011","general elemantary","51","0.0247912854473555","0.0192911015158029","0.0302914693789082"
"5","2011","middle vocational","192","0.0181408070741817","0.0159262709710173","0.020355343177346"
"5","2011","vocational + Abi","17","","",""
"5","2011","higher vocational","28","","",""
"5","2011","higher education","104","0.0213301586284071","0.0177401273458842","0.0249201899109301"
"1","2012","in school","26","","",""
"1","2012","inadequately","30","0.0378615166369151","0.0188704208407678","0.0568526124330624"
"1","2012","general elemantary","95","0.0189473474427658","0.0140694185971392","0.0238252762883923"
"1","2012","middle vocational","302","0.017439582802621","0.015238836085571","0.019640329519671"
"1","2012","vocational + Abi","55","0.0162523034115984","0.0106701199737324","0.0218344868494643"
"1","2012","higher vocational","22","","",""
"1","2012","higher education","116","0.0154562213825386","0.0123749305266169","0.0185375122384604"
"2","2012","in school","173","0.156924433912147","0.133305111239357","0.180543756584936"
"2","2012","inadequately","86","0.209209950615834","0.168738013216591","0.249681888015077"
"2","2012","general elemantary","467","0.118513147829009","0.10694919584883","0.130077099809188"
"2","2012","middle vocational","1948","0.114905816027544","0.1095442935145","0.120267338540587"
"2","2012","vocational + Abi","377","0.165540973393873","0.1491328074499","0.181949139337846"
"2","2012","higher vocational","252","0.120698048010939","0.105702293199318","0.13569380282256"
"2","2012","higher education","942","0.152706739000113","0.143721916705905","0.161691561294321"
"3","2012","in school","639","0.732972800556826","0.704244457218727","0.761701143894924"
"3","2012","inadequately","253","0.661865326914094","0.614793408678026","0.708937245150163"
"3","2012","general elemantary","2100","0.727432149677404","0.711500943673718","0.74336335568109"
"3","2012","middle vocational","9605","0.721053415994177","0.713513497906323","0.728593334082031"
"3","2012","vocational + Abi","1369","0.707013637825257","0.686920749190438","0.727106526460076"
"3","2012","higher vocational","1289","0.700405280744898","0.67931943758079","0.721491123909006"
"3","2012","higher education","4161","0.667283237984712","0.655513793561601","0.679052682407823"
"4","2012","in school","62","0.0723339892930641","0.055512829610991","0.0891551489751371"
"4","2012","inadequately","13","","",""
"4","2012","general elemantary","286","0.11515189066824","0.10373139394742","0.12657238738906"
"4","2012","middle vocational","1524","0.128563607487304","0.122936318013853","0.134190896960755"
"4","2012","vocational + Abi","153","0.0988908780402075","0.0857122078818674","0.112069548198548"
"4","2012","higher vocational","223","0.154977913685209","0.138320095248293","0.171635732122125"
"4","2012","higher education","827","0.142790287182068","0.134051394834802","0.151529179529334"
"5","2012","in school","11","","",""
"5","2012","inadequately","6","","",""
"5","2012","general elemantary","53","0.0199554643825811","0.0149520218224309","0.0249589069427313"
"5","2012","middle vocational","212","0.0180375776883541","0.0158000989023677","0.0202750564743405"
"5","2012","vocational + Abi","17","","",""
"5","2012","higher vocational","27","","",""
"5","2012","higher education","111","0.0217635144505689","0.0181189137301767","0.025408115170961"
"1","2013","in school","36","0.026475027506633","0.0168824854151618","0.0360675695981042"
"1","2013","inadequately","55","0.0625997660655677","0.0437584987064328","0.0814410334247027"
"1","2013","general elemantary","189","0.0314651007826324","0.0259306446387569","0.0369995569265079"
"1","2013","middle vocational","399","0.0161618068709243","0.0140896208055643","0.0182339929362844"
"1","2013","vocational + Abi","94","0.0234849550074707","0.0173932050442837","0.0295767049706577"
"1","2013","higher vocational","13","","",""
"1","2013","higher education","132","0.0152780373751631","0.01237909772039","0.0181769770299361"
"2","2013","in school","224","0.153023418972143","0.131512616761034","0.174534221183251"
"2","2013","inadequately","143","0.199049929946182","0.167993969510752","0.230105890381611"
"2","2013","general elemantary","656","0.119854426415557","0.109557513419649","0.130151339411466"
"2","2013","middle vocational","2101","0.110791940876987","0.105633983680329","0.115949898073646"
"2","2013","vocational + Abi","458","0.169901414085649","0.154794663205411","0.185008164965888"
"2","2013","higher vocational","237","0.117554998587944","0.102395392435161","0.132714604740726"
"2","2013","higher education","1136","0.13999738938895","0.131796547624487","0.148198231153413"
"3","2013","in school","731","0.717147699169318","0.690236929570966","0.74405846876767"
"3","2013","inadequately","408","0.656621774767611","0.619689569175725","0.693553980359498"
"3","2013","general elemantary","2656","0.727716323347672","0.713604126973823","0.74182851972152"
"3","2013","middle vocational","10027","0.723358989370015","0.716007807351592","0.730710171388438"
"3","2013","vocational + Abi","1623","0.687372494310544","0.668725132334175","0.706019856286914"
"3","2013","higher vocational","1240","0.707120179939132","0.685700405919455","0.728539953958809"
"3","2013","higher education","4609","0.666352223905622","0.655208133623201","0.677496314188042"
"4","2013","in school","78","0.0907360840190564","0.0735737263070687","0.107898441731044"
"4","2013","inadequately","23","","",""
"4","2013","general elemantary","286","0.101378635185126","0.0918096839874282","0.110947586382824"
"4","2013","middle vocational","1509","0.131121105241308","0.1255743643575","0.136667846125117"
"4","2013","vocational + Abi","179","0.100831205226025","0.0887189273389275","0.112943483113122"
"4","2013","higher vocational","210","0.148802050162695","0.132050951895327","0.165553148430062"
"4","2013","higher education","880","0.153269360103981","0.144755061274317","0.161783658933645"
"5","2013","in school","7","","",""
"5","2013","inadequately","6","","",""
"5","2013","general elemantary","35","0.0195855142690128","0.0151923737064774","0.0239786548315482"
"5","2013","middle vocational","189","0.0185661576407653","0.0163478923438739","0.0207844229376566"
"5","2013","vocational + Abi","20","","",""
"5","2013","higher vocational","34","0.0238888721008322","0.0167014856099324","0.031076258591732"
"5","2013","higher education","120","0.0251029892262848","0.0214056383391588","0.0288003401134108"
"1","2014","in school","34","0.0378412406533836","0.0252627650776194","0.0504197162291479"
"1","2014","inadequately","49","0.0641919952876725","0.042815514077608","0.085568476497737"
"1","2014","general elemantary","149","0.0285073153801574","0.0227788339008634","0.0342357968594515"
"1","2014","middle vocational","336","0.0175748588897041","0.0152796953492154","0.0198700224301929"
"1","2014","vocational + Abi","66","0.0212831110069885","0.0150460923723542","0.0275201296416227"
"1","2014","higher vocational","15","","",""
"1","2014","higher education","128","0.0179851709478881","0.014687238817603","0.0212831030781732"
"2","2014","in school","172","0.161539064316301","0.137278429720023","0.185799698912579"
"2","2014","inadequately","107","0.218312761648623","0.182283241789488","0.254342281507757"
"2","2014","general elemantary","542","0.120608754254813","0.109398329432921","0.131819179076704"
"2","2014","middle vocational","1806","0.119266304917396","0.113605226547757","0.124927383287036"
"2","2014","vocational + Abi","381","0.153766585249868","0.138177988771457","0.169355181728278"
"2","2014","higher vocational","224","0.121731862581412","0.105690275074393","0.13777345008843"
"2","2014","higher education","1032","0.152691673995678","0.143765736918125","0.161617611073231"
"3","2014","in school","614","0.715792825553515","0.686060207800553","0.745525443306478"
"3","2014","inadequately","325","0.644134318112529","0.602376896426944","0.685891739798114"
"3","2014","general elemantary","2224","0.716506871373191","0.700992898275327","0.732020844471055"
"3","2014","middle vocational","8821","0.708892977596706","0.700958201850063","0.716827753343348"
"3","2014","vocational + Abi","1434","0.707870083671103","0.688218582050467","0.727521585291738"
"3","2014","higher vocational","1103","0.673971682492575","0.650974208641091","0.696969156344058"
"3","2014","higher education","4121","0.655190940686779","0.643395920688351","0.666985960685208"
"4","2014","in school","63","0.0822968686258116","0.0641807681511204","0.100412969100503"
"4","2014","inadequately","22","","",""
"4","2014","general elemantary","284","0.117000094072191","0.105936021394984","0.128064166749398"
"4","2014","middle vocational","1450","0.134412900946521","0.128454992247131","0.140370809645911"
"4","2014","vocational + Abi","156","0.104260661094947","0.0910543353195103","0.117466986870385"
"4","2014","higher vocational","227","0.175687387566697","0.157017233041487","0.194357542091907"
"4","2014","higher education","843","0.151935526415552","0.143027745882208","0.160843306948897"
"5","2014","in school","1","","",""
"5","2014","inadequately","2","","",""
"5","2014","general elemantary","43","0.0173769649196475","0.0128789383302863","0.0218749915090087"
"5","2014","middle vocational","178","0.0198529576496729","0.0174164027343466","0.0222895125649992"
"5","2014","vocational + Abi","20","","",""
"5","2014","higher vocational","27","","",""
"5","2014","higher education","114","0.022196687954102","0.0185407800563576","0.0258525958518464"
"1","2015","in school","38","0.0348311347180402","0.0219307490582534","0.0477315203778271"
"1","2015","inadequately","57","0.0929088866232773","0.0683552947850043","0.11746247846155"
"1","2015","general elemantary","160","0.0301641310039705","0.0241615927853576","0.0361666692225833"
"1","2015","middle vocational","339","0.0171512239068527","0.0148512095286237","0.0194512382850816"
"1","2015","vocational + Abi","85","0.0360172753022266","0.0281719909603623","0.0438625596440908"
"1","2015","higher vocational","17","","",""
"1","2015","higher education","115","0.0138065042569388","0.0109592657787729","0.0166537427351047"
"2","2015","in school","155","0.200003067812608","0.171859463262686","0.228146672362529"
"2","2015","inadequately","130","0.194216655061924","0.160757626588739","0.227675683535109"
"2","2015","general elemantary","493","0.119140881735529","0.107771835419438","0.13050992805162"
"2","2015","middle vocational","1723","0.105327739278689","0.0998896916180819","0.110765786939296"
"2","2015","vocational + Abi","415","0.157534571877162","0.142196081512452","0.172873062241872"
"2","2015","higher vocational","203","0.110666315169845","0.0949978005746549","0.126334829765035"
"2","2015","higher education","1012","0.146971056251622","0.138331355447173","0.15561075705607"
"3","2015","in school","516","0.671307639597992","0.638257535612161","0.704357743583823"
"3","2015","inadequately","329","0.655228529936722","0.615028811792013","0.69542824808143"
"3","2015","general elemantary","2163","0.714246141310805","0.698391354495236","0.730100928126373"
"3","2015","middle vocational","8676","0.725205832957187","0.717297698563517","0.733113967350857"
"3","2015","vocational + Abi","1481","0.683551155259534","0.663969206786846","0.703133103732222"
"3","2015","higher vocational","1082","0.691023646222493","0.667945718604471","0.714101573840515"
"3","2015","higher education","4350","0.661043775135411","0.649493619702397","0.672593930568424"
"4","2015","in school","65","0.0935363301846878","0.0730491307517969","0.114023529617579"
"4","2015","inadequately","20","","",""
"4","2015","general elemantary","265","0.121971111903134","0.110486315581729","0.133455908224538"
"4","2015","middle vocational","1324","0.132735413359409","0.126724937573388","0.138745889145431"
"4","2015","vocational + Abi","157","0.103011390630372","0.0902130187735757","0.115809762487168"
"4","2015","higher vocational","209","0.170823993466116","0.152027123842405","0.189620863089828"
"4","2015","higher education","867","0.157627940472521","0.148736553973709","0.166519326971333"
"5","2015","in school","2","","",""
"5","2015","inadequately","1","","",""
"5","2015","general elemantary","38","0.0144777340465618","0.0102857084938439","0.0186697595992796"
"5","2015","middle vocational","179","0.019579790497862","0.0171253653629201","0.022034215632804"
"5","2015","vocational + Abi","29","","",""
"5","2015","higher vocational","29","","",""
"5","2015","higher education","108","0.0205507238835077","0.0170888961842078","0.0240125515828077"
"1","2016","in school","31","0.0239542806755961","0.0129224761569728","0.0349860851942195"
"1","2016","inadequately","211","0.0739782543246701","0.0604877999746132","0.087468708674727"
"1","2016","general elemantary","213","0.0225470748476527","0.0174827872917547","0.0276113624035507"
"1","2016","middle vocational","326","0.0153968804918304","0.0131552084118036","0.0176385525718572"
"1","2016","vocational + Abi","87","0.0326133532614295","0.0250200716524255","0.0402066348704335"
"1","2016","higher vocational","15","","",""
"1","2016","higher education","189","0.0128314988258666","0.0100977501714172","0.0155652474803161"
"2","2016","in school","143","0.20175298830971","0.172799656406724","0.230706320212695"
"2","2016","inadequately","333","0.204288087267438","0.183507233052646","0.225068941482231"
"2","2016","general elemantary","570","0.135341831787262","0.123672027350214","0.147011636224311"
"2","2016","middle vocational","1636","0.108819008249168","0.10314930343212","0.114488713066216"
"2","2016","vocational + Abi","375","0.155562237129067","0.140068090968393","0.17105638328974"
"2","2016","higher vocational","162","0.0963834575671944","0.0809904288366096","0.111776486297779"
"2","2016","higher education","1094","0.161443725754882","0.152506536895086","0.170380914614679"
"3","2016","in school","506","0.664815111530013","0.630757627103698","0.698872595956329"
"3","2016","inadequately","862","0.677969872200493","0.65388649464117","0.702053249759816"
"3","2016","general elemantary","2269","0.74021000983522","0.725250615431943","0.755169404238496"
"3","2016","middle vocational","8261","0.728358662812722","0.720260328813639","0.736456996811805"
"3","2016","vocational + Abi","1461","0.701030351804623","0.681459321196091","0.720601382413155"
"3","2016","higher vocational","1023","0.719193899478413","0.695753931750854","0.742633867205972"
"3","2016","higher education","4253","0.637293826499933","0.625615743088766","0.648971909911099"
"4","2016","in school","56","0.108334296520152","0.0859107694554697","0.130757823584835"
"4","2016","inadequately","26","","",""
"4","2016","general elemantary","214","0.0849559859350753","0.0754446107491769","0.0944673611209737"
"4","2016","middle vocational","1213","0.128771454130264","0.122673264040059","0.134869644220468"
"4","2016","vocational + Abi","163","0.0961796353202573","0.0835754622052447","0.10878380843527"
"4","2016","higher vocational","186","0.158514741471702","0.139465011360751","0.177564471582654"
"4","2016","higher education","869","0.169200996911315","0.160094031534264","0.178307962288366"
"5","2016","in school","2","","",""
"5","2016","inadequately","14","","",""
"5","2016","general elemantary","35","0.0169450975947899","0.0125422236392114","0.0213479715503684"
"5","2016","middle vocational","153","0.018653994316016","0.0161906670771388","0.0211173215548932"
"5","2016","vocational + Abi","16","","",""
"5","2016","higher vocational","26","","",""
"5","2016","higher education","106","0.0192299520080033","0.0158941755396468","0.0225657284763599"
"1","2017","in school","32","0.0277906526683841","0.0165126477154596","0.0390686576213086"
"1","2017","inadequately","316","0.104264841383476","0.0906412716834566","0.117888411083496"
"1","2017","general elemantary","248","0.0417185016992994","0.0352924250013956","0.0481445783972032"
"1","2017","middle vocational","390","0.0175747340162457","0.0152985712143875","0.0198508968181038"
"1","2017","vocational + Abi","88","0.0330743867943148","0.0258037497989835","0.040345023789646"
"1","2017","higher vocational","16","","",""
"1","2017","higher education","214","0.0153901259841459","0.0125616341668612","0.0182186178014305"
"2","2017","in school","151","0.196934905168315","0.169648913911331","0.224220896425298"
"2","2017","inadequately","442","0.165603042189211","0.149031891165531","0.18217419321289"
"2","2017","general elemantary","627","0.10419920119689","0.0943800732441523","0.114018329149627"
"2","2017","middle vocational","1735","0.107132703034625","0.101775184661681","0.11249022140757"
"2","2017","vocational + Abi","390","0.145920210563054","0.131567399249694","0.160273021876413"
"2","2017","higher vocational","186","0.0902590800690372","0.0759519973576894","0.104566162780385"
"2","2017","higher education","1197","0.151147742750421","0.142917386526187","0.159378098974655"
"3","2017","in school","571","0.683029541677008","0.651104450268293","0.714954633085723"
"3","2017","inadequately","1131","0.707187948799663","0.686902058944971","0.727473838654356"
"3","2017","general elemantary","2539","0.728907841372302","0.714621211586967","0.743194471157637"
"3","2017","middle vocational","9117","0.726084557604969","0.71835933436723","0.733809780842709"
"3","2017","vocational + Abi","1638","0.701940889306745","0.683344377053072","0.720537401560418"
"3","2017","higher vocational","1085","0.72199365363613","0.699624949936632","0.744362357335627"
"3","2017","higher education","4797","0.661026256630877","0.65014963224712","0.671902881014633"
"4","2017","in school","59","0.0894360480254952","0.0698559645735776","0.109016131477413"
"4","2017","inadequately","41","0.0188990389281163","0.0128287568259287","0.0249693210303038"
"4","2017","general elemantary","264","0.102398209135268","0.0926545285710268","0.11214188969951"
"4","2017","middle vocational","1383","0.130395180398686","0.124562060298251","0.136228300499121"
"4","2017","vocational + Abi","180","0.0979253734528358","0.0858417027673457","0.110009044138326"
"4","2017","higher vocational","229","0.161328244564977","0.142962946367888","0.179693542762066"
"4","2017","higher education","953","0.153584426305268","0.145299909971637","0.161868942638898"
"5","2017","in school","3","","",""
"5","2017","inadequately","3","","",""
"5","2017","general elemantary","41","0.0227762465962407","0.0179814179935063","0.0275710751989751"
"5","2017","middle vocational","177","0.0188128249454736","0.016459336240962","0.0211663136499852"
"5","2017","vocational + Abi","28","","",""
"5","2017","higher vocational","25","","",""
"5","2017","higher education","115","0.0188514483292891","0.015726509716233","0.0219763869423451"
"1","2018","in school","25","","",""
"1","2018","inadequately","258","0.0692755362657229","0.057628961546603","0.0809221109848427"
"1","2018","general elemantary","243","0.0308096596762096","0.0251228920048668","0.0364964273475524"
"1","2018","middle vocational","341","0.0156841195197612","0.0134708865184203","0.017897352521102"
"1","2018","vocational + Abi","80","0.0264167580378449","0.0197153964074251","0.0331181196682647"
"1","2018","higher vocational","14","","",""
"1","2018","higher education","187","0.015249036839418","0.0123680577729344","0.0181300159059016"
"2","2018","in school","126","0.164872859490008","0.137364772616821","0.192380946363196"
"2","2018","inadequately","470","0.220324242233005","0.201314078277935","0.239334406188074"
"2","2018","general elemantary","594","0.113318626136438","0.102887001777092","0.123750250495784"
"2","2018","middle vocational","1626","0.111625642507796","0.106016327719207","0.117234957296385"
"2","2018","vocational + Abi","384","0.131908066164925","0.11776787477523","0.14604825755462"
"2","2018","higher vocational","166","0.0955090319021812","0.0803860050404624","0.1106320587639"
"2","2018","higher education","1085","0.143392439891572","0.13515277085899","0.151632108924154"
"3","2018","in school","503","0.736366409982088","0.703703350652447","0.769029469311729"
"3","2018","inadequately","1031","0.645956303515719","0.624021805085815","0.667890801945624"
"3","2018","general elemantary","2421","0.743322239930531","0.728947493893948","0.757696985967115"
"3","2018","middle vocational","8677","0.724386326456652","0.716427201526793","0.73234545138651"
"3","2018","vocational + Abi","1545","0.707654408367236","0.688648193551327","0.726660623183146"
"3","2018","higher vocational","1022","0.698501292039707","0.674888860086651","0.722113723992764"
"3","2018","higher education","4629","0.663953354962015","0.652848209398222","0.675058500525808"
"4","2018","in school","40","0.0505193109401939","0.0342832272793696","0.0667553946010181"
"4","2018","inadequately","57","0.0554220368046957","0.0449276310838158","0.0659164425255756"
"4","2018","general elemantary","253","0.0945890443939994","0.0849582793368168","0.104219809451182"
"4","2018","middle vocational","1291","0.13013527924643","0.124142156085496","0.136128402407364"
"4","2018","vocational + Abi","170","0.116982914799153","0.103552713471916","0.13041311612639"
"4","2018","higher vocational","222","0.179370613746494","0.15962986757939","0.199111359913598"
"4","2018","higher education","955","0.16249341506537","0.153820448203689","0.171166381927051"
"5","2018","in school","5","","",""
"5","2018","inadequately","10","","",""
"5","2018","general elemantary","36","0.0179604298628218","0.0135898369824412","0.0223310227432024"
"5","2018","middle vocational","172","0.0181686322693612","0.0157895503921577","0.0205477141465647"
"5","2018","vocational + Abi","21","","",""
"5","2018","higher vocational","27","","",""
"5","2018","higher education","94","0.0149117532416252","0.0120623257398498","0.0177611807434007"
"1","2019","in school","27","","",""
"1","2019","inadequately","287","0.0939382202930632","0.0801787412296798","0.107697699356447"
"1","2019","general elemantary","199","0.0329906181660308","0.0268165961640181","0.0391646401680435"
"1","2019","middle vocational","287","0.0165656517580582","0.0142510033632674","0.018880300152849"
"1","2019","vocational + Abi","56","0.0230221603257554","0.016832166563372","0.0292121540881388"
"1","2019","higher vocational","13","","",""
"1","2019","higher education","182","0.0161477753473231","0.0133117786857928","0.0189837720088535"
"2","2019","in school","114","0.190048789333894","0.158888503856598","0.22120907481119"
"2","2019","inadequately","373","0.154571284287687","0.137522052018711","0.171620516556663"
"2","2019","general elemantary","508","0.108703976694738","0.0979444961934367","0.11946345719604"
"2","2019","middle vocational","1404","0.101349799692843","0.0958769330715109","0.106822666314175"
"2","2019","vocational + Abi","342","0.141070737552145","0.126703542569809","0.155437932534482"
"2","2019","higher vocational","168","0.115758361326209","0.100423084484489","0.131093638167928"
"2","2019","higher education","1046","0.138434703114184","0.130664166421095","0.146205239807272"
"3","2019","in school","424","0.686643990000868","0.649803595630089","0.723484384371646"
"3","2019","inadequately","1025","0.720469016109658","0.699303710041015","0.741634322178301"
"3","2019","general elemantary","2253","0.74725075337142","0.732228478022907","0.762273028719934"
"3","2019","middle vocational","8431","0.733830974442145","0.725816319008203","0.741845629876086"
"3","2019","vocational + Abi","1589","0.691883048745106","0.672826293370169","0.710939804120044"
"3","2019","higher vocational","1194","0.690236526967782","0.6680727369971","0.712400316938465"
"3","2019","higher education","5084","0.666450924318763","0.65584256093173","0.677059287705795"
"4","2019","in school","44","0.0771449202679842","0.0559535097097274","0.098336330826241"
"4","2019","inadequately","32","0.014000084020349","0.00845886033064864","0.0195413077100494"
"4","2019","general elemantary","225","0.0980840505517996","0.0878029446623041","0.108365156441295"
"4","2019","middle vocational","1355","0.129560780239299","0.123470825262071","0.135650735216526"
"4","2019","vocational + Abi","236","0.134596000767273","0.120509590119766","0.148682411414781"
"4","2019","higher vocational","257","0.166725913793339","0.148859991296525","0.184591836290153"
"4","2019","higher education","1128","0.160837908054362","0.152571790707671","0.169104025401053"
"5","2019","in school","","","",""
"5","2019","inadequately","10","","",""
"5","2019","general elemantary","30","0.0129706012160111","0.00905946717580021","0.016881735256222"
"5","2019","middle vocational","204","0.0186927938676554","0.0162366846131178","0.021148903122193"
"5","2019","vocational + Abi","32","0.0094280526097194","0.00543937597675131","0.0134167292426875"
"5","2019","higher vocational","40","0.0224377610010592","0.0153388468845914","0.0295366751175271"
"5","2019","higher education","148","0.018128689165369","0.015126798180832","0.0211305801499061"
