"hlf0071_h","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"1","1991","Other degree","general elemantary","50","0.0883034468684882","0.0640558220544119","0.112551071682565"
"1","1991","Other degree","middle vocational","30","0.0730614105549005","0.046508971811309","0.0996138492984919"
"1","1991","Other degree","vocational + Abi","7","","",""
"1","1991","Other degree","higher vocational","","","",""
"1","1991","Other degree","higher education","1","","",""
"1","1991","no degree/no degree yet","in school","6","","",""
"1","1991","no degree/no degree yet","inadequately","62","0.0754524888124955","0.0546792749295752","0.0962257026954158"
"1","1991","no degree/no degree yet","general elemantary","","","",""
"1","1991","no degree/no degree yet","middle vocational","5","","",""
"1","1991","no degree/no degree yet","vocational + Abi","","","",""
"1","1991","no degree/no degree yet","higher vocational","","","",""
"1","1991","no degree/no degree yet","higher education","","","",""
"2","1991","lower secondary degree","in school","","","",""
"2","1991","lower secondary degree","inadequately","","","",""
"2","1991","lower secondary degree","general elemantary","246","0.109330936478668","0.0948097868259246","0.123852086131412"
"2","1991","lower secondary degree","middle vocational","578","0.134838450396158","0.123896527281687","0.145780373510629"
"2","1991","lower secondary degree","vocational + Abi","","","",""
"2","1991","lower secondary degree","higher vocational","35","0.101753013524915","0.0681530024117046","0.135353024638126"
"2","1991","lower secondary degree","higher education","16","","",""
"2","1991","secondary school degree","in school","","","",""
"2","1991","secondary school degree","inadequately","","","",""
"2","1991","secondary school degree","general elemantary","108","0.176143984310438","0.143401925392892","0.208886043227983"
"2","1991","secondary school degree","middle vocational","525","0.203815628816032","0.187236865493618","0.220394392138447"
"2","1991","secondary school degree","vocational + Abi","","","",""
"2","1991","secondary school degree","higher vocational","76","0.204497704432561","0.159083499645057","0.249911909220065"
"2","1991","secondary school degree","higher education","99","0.168708027679939","0.136520243061963","0.200895812297916"
"2","1991","college entrance qualification","in school","","","",""
"2","1991","college entrance qualification","inadequately","","","",""
"2","1991","college entrance qualification","general elemantary","","","",""
"2","1991","college entrance qualification","middle vocational","71","0.202563133712484","0.158732758526845","0.246393508898123"
"2","1991","college entrance qualification","vocational + Abi","76","0.24235760269287","0.193458876964993","0.291256328420748"
"2","1991","college entrance qualification","higher vocational","28","","",""
"2","1991","college entrance qualification","higher education","237","0.217668120793961","0.191699125262759","0.243637116325163"
"2","1991","Other degree","in school","","","",""
"2","1991","Other degree","inadequately","8","","",""
"2","1991","Other degree","general elemantary","117","0.215069886096471","0.179957485957235","0.250182286235707"
"2","1991","Other degree","middle vocational","78","0.218398045989624","0.176242754138514","0.260553337840735"
"2","1991","Other degree","vocational + Abi","20","","",""
"2","1991","Other degree","higher vocational","1","","",""
"2","1991","Other degree","higher education","11","","",""
"2","1991","no degree/no degree yet","in school","32","0.184220661553665","0.121552790200889","0.24688853290644"
"2","1991","no degree/no degree yet","inadequately","151","0.23701220500477","0.203566031241842","0.270458378767697"
"2","1991","no degree/no degree yet","general elemantary","","","",""
"2","1991","no degree/no degree yet","middle vocational","21","","",""
"2","1991","no degree/no degree yet","vocational + Abi","","","",""
"2","1991","no degree/no degree yet","higher vocational","","","",""
"2","1991","no degree/no degree yet","higher education","","","",""
"3","1991","lower secondary degree","in school","","","",""
"3","1991","lower secondary degree","inadequately","","","",""
"3","1991","lower secondary degree","general elemantary","1353","0.796819190179274","0.77809545374244","0.815542926616107"
"3","1991","lower secondary degree","middle vocational","2837","0.777540169968234","0.764216453090184","0.790863886846285"
"3","1991","lower secondary degree","vocational + Abi","3","","",""
"3","1991","lower secondary degree","higher vocational","238","0.755020388329453","0.707222115139971","0.802818661518935"
"3","1991","lower secondary degree","higher education","88","0.735557639399787","0.656316907506752","0.814798371292823"
"3","1991","secondary school degree","in school","","","",""
"3","1991","secondary school degree","inadequately","","","",""
"3","1991","secondary school degree","general elemantary","361","0.724197916316459","0.685785305502405","0.762610527130513"
"3","1991","secondary school degree","middle vocational","1492","0.673570282520959","0.654272257304876","0.692868307737041"
"3","1991","secondary school degree","vocational + Abi","","","",""
"3","1991","secondary school degree","higher vocational","195","0.668747754264402","0.615752453565628","0.721743054963177"
"3","1991","secondary school degree","higher education","363","0.696404020615425","0.656883281150802","0.735924760080048"
"3","1991","college entrance qualification","in school","","","",""
"3","1991","college entrance qualification","inadequately","","","",""
"3","1991","college entrance qualification","general elemantary","","","",""
"3","1991","college entrance qualification","middle vocational","220","0.696151401344802","0.645994892515801","0.746307910173802"
"3","1991","college entrance qualification","vocational + Abi","183","0.636037046116786","0.581132680295936","0.690941411937636"
"3","1991","college entrance qualification","higher vocational","82","0.685534628586168","0.602461879836877","0.768607377335458"
"3","1991","college entrance qualification","higher education","606","0.645962716450492","0.615867986549281","0.676057446351703"
"3","1991","Other degree","in school","","","",""
"3","1991","Other degree","inadequately","13","","",""
"3","1991","Other degree","general elemantary","347","0.666029292989506","0.625724557790894","0.706334028188119"
"3","1991","Other degree","middle vocational","250","0.649666237134905","0.600989545477025","0.698342928792784"
"3","1991","Other degree","vocational + Abi","39","0.484811612802502","0.368562818766251","0.601060406838753"
"3","1991","Other degree","higher vocational","4","","",""
"3","1991","Other degree","higher education","20","","",""
"3","1991","no degree/no degree yet","in school","104","0.745783405450107","0.675395550602597","0.816171260297618"
"3","1991","no degree/no degree yet","inadequately","396","0.650483808835034","0.612981829863768","0.687985787806301"
"3","1991","no degree/no degree yet","general elemantary","","","",""
"3","1991","no degree/no degree yet","middle vocational","48","0.650348976643101","0.543139808237556","0.757558145048647"
"3","1991","no degree/no degree yet","vocational + Abi","","","",""
"3","1991","no degree/no degree yet","higher vocational","2","","",""
"3","1991","no degree/no degree yet","higher education","1","","",""
"4","1991","lower secondary degree","in school","","","",""
"4","1991","lower secondary degree","inadequately","","","",""
"4","1991","lower secondary degree","general elemantary","99","0.0681036792364864","0.0563806359317963","0.0798267225411764"
"4","1991","lower secondary degree","middle vocational","220","0.064853712186225","0.0569642867764737","0.0727431375959763"
"4","1991","lower secondary degree","vocational + Abi","","","",""
"4","1991","lower secondary degree","higher vocational","30","0.0961165714566481","0.0633581290314044","0.128875013881892"
"4","1991","lower secondary degree","higher education","13","","",""
"4","1991","secondary school degree","in school","","","",""
"4","1991","secondary school degree","inadequately","","","",""
"4","1991","secondary school degree","general elemantary","25","","",""
"4","1991","secondary school degree","middle vocational","130","0.0753903795716023","0.0645245288367162","0.0862562303064884"
"4","1991","secondary school degree","vocational + Abi","","","",""
"4","1991","secondary school degree","higher vocational","21","","",""
"4","1991","secondary school degree","higher education","27","","",""
"4","1991","college entrance qualification","in school","","","",""
"4","1991","college entrance qualification","inadequately","","","",""
"4","1991","college entrance qualification","general elemantary","","","",""
"4","1991","college entrance qualification","middle vocational","21","","",""
"4","1991","college entrance qualification","vocational + Abi","22","","",""
"4","1991","college entrance qualification","higher vocational","10","","",""
"4","1991","college entrance qualification","higher education","75","0.0946073599726173","0.0761893304154983","0.113025389529736"
"4","1991","Other degree","in school","","","",""
"4","1991","Other degree","inadequately","1","","",""
"4","1991","Other degree","general elemantary","10","","",""
"4","1991","Other degree","middle vocational","10","","",""
"4","1991","Other degree","vocational + Abi","4","","",""
"4","1991","Other degree","higher vocational","","","",""
"4","1991","Other degree","higher education","3","","",""
"4","1991","no degree/no degree yet","in school","5","","",""
"4","1991","no degree/no degree yet","inadequately","9","","",""
"4","1991","no degree/no degree yet","general elemantary","","","",""
"4","1991","no degree/no degree yet","middle vocational","1","","",""
"4","1991","no degree/no degree yet","vocational + Abi","","","",""
"4","1991","no degree/no degree yet","higher vocational","","","",""
"4","1991","no degree/no degree yet","higher education","","","",""
"5","1991","lower secondary degree","in school","","","",""
"5","1991","lower secondary degree","inadequately","","","",""
"5","1991","lower secondary degree","general elemantary","16","","",""
"5","1991","lower secondary degree","middle vocational","15","","",""
"5","1991","lower secondary degree","vocational + Abi","","","",""
"5","1991","lower secondary degree","higher vocational","3","","",""
"5","1991","lower secondary degree","higher education","2","","",""
"5","1991","secondary school degree","in school","","","",""
"5","1991","secondary school degree","inadequately","","","",""
"5","1991","secondary school degree","general elemantary","4","","",""
"5","1991","secondary school degree","middle vocational","12","","",""
"5","1991","secondary school degree","vocational + Abi","","","",""
"5","1991","secondary school degree","higher vocational","2","","",""
"5","1991","secondary school degree","higher education","1","","",""
"5","1991","college entrance qualification","in school","","","",""
"5","1991","college entrance qualification","inadequately","","","",""
"5","1991","college entrance qualification","general elemantary","","","",""
"5","1991","college entrance qualification","middle vocational","","","",""
"5","1991","college entrance qualification","vocational + Abi","2","","",""
"5","1991","college entrance qualification","higher vocational","","","",""
"5","1991","college entrance qualification","higher education","6","","",""
"5","1991","Other degree","in school","","","",""
"5","1991","Other degree","inadequately","","","",""
"5","1991","Other degree","general elemantary","2","","",""
"5","1991","Other degree","middle vocational","1","","",""
"5","1991","Other degree","vocational + Abi","1","","",""
"5","1991","Other degree","higher vocational","","","",""
"5","1991","Other degree","higher education","","","",""
"5","1991","no degree/no degree yet","in school","","","",""
"5","1991","no degree/no degree yet","inadequately","3","","",""
"5","1991","no degree/no degree yet","general elemantary","","","",""
"5","1991","no degree/no degree yet","middle vocational","1","","",""
"5","1991","no degree/no degree yet","vocational + Abi","","","",""
"5","1991","no degree/no degree yet","higher vocational","","","",""
"5","1991","no degree/no degree yet","higher education","","","",""
"1","1992","lower secondary degree","in school","","","",""
"1","1992","lower secondary degree","inadequately","","","",""
"1","1992","lower secondary degree","general elemantary","69","0.0221331057726709","0.0152086667393614","0.0290575448059803"
"1","1992","lower secondary degree","middle vocational","95","0.0195164432516835","0.0150151744777851","0.0240177120255818"
"1","1992","lower secondary degree","vocational + Abi","2","","",""
"1","1992","lower secondary degree","higher vocational","5","","",""
"1","1992","lower secondary degree","higher education","","","",""
"1","1992","secondary school degree","in school","","","",""
"1","1992","secondary school degree","inadequately","","","",""
"1","1992","secondary school degree","general elemantary","33","0.0382220329477439","0.0219142420708606","0.0545298238246272"
"1","1992","secondary school degree","middle vocational","99","0.0337912008863757","0.0262646398139575","0.0413177619587939"
"1","1992","secondary school degree","vocational + Abi","","","",""
"1","1992","secondary school degree","higher vocational","17","","",""
"1","1992","secondary school degree","higher education","23","","",""
"1","1992","college entrance qualification","in school","","","",""
"1","1992","college entrance qualification","inadequately","","","",""
"1","1992","college entrance qualification","general elemantary","","","",""
"1","1992","college entrance qualification","middle vocational","9","","",""
"1","1992","college entrance qualification","vocational + Abi","18","","",""
"1","1992","college entrance qualification","higher vocational","1","","",""
"1","1992","college entrance qualification","higher education","34","0.0314721993375678","0.0205245620168362","0.0424198366582994"
"1","1992","Other degree","in school","","","",""
"1","1992","Other degree","inadequately","1","","",""
"1","1992","Other degree","general elemantary","53","0.0865594562240401","0.0617884930655194","0.111330419382561"
"1","1992","Other degree","middle vocational","19","","",""
"1","1992","Other degree","vocational + Abi","12","","",""
"1","1992","Other degree","higher vocational","","","",""
"1","1992","Other degree","higher education","2","","",""
"1","1992","no degree/no degree yet","in school","7","","",""
"1","1992","no degree/no degree yet","inadequately","75","0.0965390518517042","0.0726071967294274","0.120470906973981"
"1","1992","no degree/no degree yet","general elemantary","","","",""
"1","1992","no degree/no degree yet","middle vocational","7","","",""
"1","1992","no degree/no degree yet","vocational + Abi","","","",""
"1","1992","no degree/no degree yet","higher vocational","","","",""
"1","1992","no degree/no degree yet","higher education","","","",""
"2","1992","lower secondary degree","in school","","","",""
"2","1992","lower secondary degree","inadequately","","","",""
"2","1992","lower secondary degree","general elemantary","225","0.0931581464777547","0.0794777166768416","0.106838576278668"
"2","1992","lower secondary degree","middle vocational","538","0.130370285762079","0.119413808396158","0.141326763127999"
"2","1992","lower secondary degree","vocational + Abi","","","",""
"2","1992","lower secondary degree","higher vocational","39","0.115399442661485","0.0799469925948666","0.150851892728103"
"2","1992","lower secondary degree","higher education","13","","",""
"2","1992","secondary school degree","in school","","","",""
"2","1992","secondary school degree","inadequately","","","",""
"2","1992","secondary school degree","general elemantary","120","0.17604660519955","0.143652500496083","0.208440709903017"
"2","1992","secondary school degree","middle vocational","533","0.213824843688961","0.196746410613875","0.230903276764048"
"2","1992","secondary school degree","vocational + Abi","","","",""
"2","1992","secondary school degree","higher vocational","67","0.210698060616829","0.165080636603458","0.256315484630201"
"2","1992","secondary school degree","higher education","121","0.207898564043213","0.17285077536119","0.242946352725237"
"2","1992","college entrance qualification","in school","","","",""
"2","1992","college entrance qualification","inadequately","","","",""
"2","1992","college entrance qualification","general elemantary","","","",""
"2","1992","college entrance qualification","middle vocational","71","0.205893160768742","0.161097458362734","0.250688863174751"
"2","1992","college entrance qualification","vocational + Abi","65","0.204988287985613","0.159904124052839","0.250072451918387"
"2","1992","college entrance qualification","higher vocational","30","0.161585585713674","0.0987953950307267","0.224375776396622"
"2","1992","college entrance qualification","higher education","263","0.225111134453376","0.198922128901056","0.251300140005696"
"2","1992","Other degree","in school","","","",""
"2","1992","Other degree","inadequately","6","","",""
"2","1992","Other degree","general elemantary","119","0.213732032086046","0.17761886389356","0.249845200278533"
"2","1992","Other degree","middle vocational","83","0.24606368150912","0.200939934061341","0.2911874289569"
"2","1992","Other degree","vocational + Abi","18","","",""
"2","1992","Other degree","higher vocational","","","",""
"2","1992","Other degree","higher education","8","","",""
"2","1992","no degree/no degree yet","in school","37","0.175893878903756","0.119160065944709","0.232627691862804"
"2","1992","no degree/no degree yet","inadequately","130","0.200215844253699","0.167788918477973","0.232642770029425"
"2","1992","no degree/no degree yet","general elemantary","","","",""
"2","1992","no degree/no degree yet","middle vocational","17","","",""
"2","1992","no degree/no degree yet","vocational + Abi","","","",""
"2","1992","no degree/no degree yet","higher vocational","2","","",""
"2","1992","no degree/no degree yet","higher education","","","",""
"3","1992","lower secondary degree","in school","","","",""
"3","1992","lower secondary degree","inadequately","","","",""
"3","1992","lower secondary degree","general elemantary","1318","0.805162141039485","0.7865197380528","0.82380454402617"
"3","1992","lower secondary degree","middle vocational","2716","0.765295675497803","0.751504870191722","0.779086480803884"
"3","1992","lower secondary degree","vocational + Abi","3","","",""
"3","1992","lower secondary degree","higher vocational","236","0.766384497189755","0.719433482860643","0.813335511518867"
"3","1992","lower secondary degree","higher education","88","0.787630751962372","0.713204483840414","0.862057020084329"
"3","1992","secondary school degree","in school","","","",""
"3","1992","secondary school degree","inadequately","","","",""
"3","1992","secondary school degree","general elemantary","350","0.725230759442522","0.687262298350535","0.763199220534508"
"3","1992","secondary school degree","middle vocational","1452","0.679154587738672","0.659710323290707","0.698598852186637"
"3","1992","secondary school degree","vocational + Abi","","","",""
"3","1992","secondary school degree","higher vocational","203","0.675695990117528","0.623332241004593","0.728059739230463"
"3","1992","secondary school degree","higher education","332","0.663617783278965","0.622812161640092","0.704423404917838"
"3","1992","college entrance qualification","in school","","","",""
"3","1992","college entrance qualification","inadequately","","","",""
"3","1992","college entrance qualification","general elemantary","","","",""
"3","1992","college entrance qualification","middle vocational","201","0.650361136616648","0.597533271194205","0.703189002039091"
"3","1992","college entrance qualification","vocational + Abi","194","0.608602329941553","0.554095784717446","0.66310887516566"
"3","1992","college entrance qualification","higher vocational","96","0.782715006116831","0.712362783493771","0.853067228739892"
"3","1992","college entrance qualification","higher education","602","0.649618169066698","0.619702365039587","0.679533973093809"
"3","1992","Other degree","in school","","","",""
"3","1992","Other degree","inadequately","17","","",""
"3","1992","Other degree","general elemantary","314","0.68178638474235","0.640753785132931","0.72281898435177"
"3","1992","Other degree","middle vocational","238","0.642703638907083","0.5925001678942","0.692907109919966"
"3","1992","Other degree","vocational + Abi","37","0.512332488721605","0.39523787150768","0.629427105935531"
"3","1992","Other degree","higher vocational","3","","",""
"3","1992","Other degree","higher education","20","","",""
"3","1992","no degree/no degree yet","in school","125","0.756307270900392","0.69233445566009","0.820280086140693"
"3","1992","no degree/no degree yet","inadequately","368","0.653505298756329","0.61494476707673","0.692065830435928"
"3","1992","no degree/no degree yet","general elemantary","","","",""
"3","1992","no degree/no degree yet","middle vocational","48","0.589991548210869","0.478680887891953","0.701302208529785"
"3","1992","no degree/no degree yet","vocational + Abi","","","",""
"3","1992","no degree/no degree yet","higher vocational","2","","",""
"3","1992","no degree/no degree yet","higher education","1","","",""
"4","1992","lower secondary degree","in school","","","",""
"4","1992","lower secondary degree","inadequately","","","",""
"4","1992","lower secondary degree","general elemantary","110","0.0713868883538883","0.059268351826287","0.0835054248814897"
"4","1992","lower secondary degree","middle vocational","262","0.0794155347314909","0.0706172298935285","0.0882138395694533"
"4","1992","lower secondary degree","vocational + Abi","","","",""
"4","1992","lower secondary degree","higher vocational","28","","",""
"4","1992","lower secondary degree","higher education","15","","",""
"4","1992","secondary school degree","in school","","","",""
"4","1992","secondary school degree","inadequately","","","",""
"4","1992","secondary school degree","general elemantary","26","","",""
"4","1992","secondary school degree","middle vocational","124","0.0706259108692445","0.0599541374983063","0.0812976842401827"
"4","1992","secondary school degree","vocational + Abi","","","",""
"4","1992","secondary school degree","higher vocational","16","","",""
"4","1992","secondary school degree","higher education","39","0.0826500639413613","0.0588688734904927","0.10643125439223"
"4","1992","college entrance qualification","in school","","","",""
"4","1992","college entrance qualification","inadequately","","","",""
"4","1992","college entrance qualification","general elemantary","","","",""
"4","1992","college entrance qualification","middle vocational","29","","",""
"4","1992","college entrance qualification","vocational + Abi","27","","",""
"4","1992","college entrance qualification","higher vocational","5","","",""
"4","1992","college entrance qualification","higher education","75","0.08712715183981","0.0694430619914818","0.104811241688138"
"4","1992","Other degree","in school","","","",""
"4","1992","Other degree","inadequately","1","","",""
"4","1992","Other degree","general elemantary","8","","",""
"4","1992","Other degree","middle vocational","10","","",""
"4","1992","Other degree","vocational + Abi","3","","",""
"4","1992","Other degree","higher vocational","","","",""
"4","1992","Other degree","higher education","1","","",""
"4","1992","no degree/no degree yet","in school","4","","",""
"4","1992","no degree/no degree yet","inadequately","12","","",""
"4","1992","no degree/no degree yet","general elemantary","","","",""
"4","1992","no degree/no degree yet","middle vocational","3","","",""
"4","1992","no degree/no degree yet","vocational + Abi","","","",""
"4","1992","no degree/no degree yet","higher vocational","","","",""
"4","1992","no degree/no degree yet","higher education","","","",""
"5","1992","lower secondary degree","in school","","","",""
"5","1992","lower secondary degree","inadequately","","","",""
"5","1992","lower secondary degree","general elemantary","12","","",""
"5","1992","lower secondary degree","middle vocational","17","","",""
"5","1992","lower secondary degree","vocational + Abi","","","",""
"5","1992","lower secondary degree","higher vocational","4","","",""
"5","1992","lower secondary degree","higher education","","","",""
"5","1992","secondary school degree","in school","","","",""
"5","1992","secondary school degree","inadequately","","","",""
"5","1992","secondary school degree","general elemantary","2","","",""
"5","1992","secondary school degree","middle vocational","6","","",""
"5","1992","secondary school degree","vocational + Abi","","","",""
"5","1992","secondary school degree","higher vocational","4","","",""
"5","1992","secondary school degree","higher education","","","",""
"5","1992","college entrance qualification","in school","","","",""
"5","1992","college entrance qualification","inadequately","","","",""
"5","1992","college entrance qualification","general elemantary","","","",""
"5","1992","college entrance qualification","middle vocational","3","","",""
"5","1992","college entrance qualification","vocational + Abi","4","","",""
"5","1992","college entrance qualification","higher vocational","","","",""
"5","1992","college entrance qualification","higher education","3","","",""
"5","1992","Other degree","in school","","","",""
"5","1992","Other degree","inadequately","","","",""
"5","1992","Other degree","general elemantary","1","","",""
"5","1992","Other degree","middle vocational","","","",""
"5","1992","Other degree","vocational + Abi","","","",""
"5","1992","Other degree","higher vocational","","","",""
"5","1992","Other degree","higher education","","","",""
"5","1992","no degree/no degree yet","in school","","","",""
"5","1992","no degree/no degree yet","inadequately","","","",""
"5","1992","no degree/no degree yet","general elemantary","","","",""
"5","1992","no degree/no degree yet","middle vocational","","","",""
"5","1992","no degree/no degree yet","vocational + Abi","","","",""
"5","1992","no degree/no degree yet","higher vocational","","","",""
"5","1992","no degree/no degree yet","higher education","","","",""
"1","1993","lower secondary degree","in school","","","",""
"1","1993","lower secondary degree","inadequately","","","",""
"1","1993","lower secondary degree","general elemantary","60","0.0181436777513297","0.0117422553129647","0.0245451001896947"
"1","1993","lower secondary degree","middle vocational","79","0.0157087502052435","0.0116154593964214","0.0198020410140655"
"1","1993","lower secondary degree","vocational + Abi","2","","",""
"1","1993","lower secondary degree","higher vocational","6","","",""
"1","1993","lower secondary degree","higher education","","","",""
"1","1993","secondary school degree","in school","","","",""
"1","1993","secondary school degree","inadequately","","","",""
"1","1993","secondary school degree","general elemantary","25","","",""
"1","1993","secondary school degree","middle vocational","77","0.0277727845221665","0.0209496474328953","0.0345959216114377"
"1","1993","secondary school degree","vocational + Abi","","","",""
"1","1993","secondary school degree","higher vocational","15","","",""
"1","1993","secondary school degree","higher education","15","","",""
"1","1993","college entrance qualification","in school","","","",""
"1","1993","college entrance qualification","inadequately","","","",""
"1","1993","college entrance qualification","general elemantary","","","",""
"1","1993","college entrance qualification","middle vocational","10","","",""
"1","1993","college entrance qualification","vocational + Abi","9","","",""
"1","1993","college entrance qualification","higher vocational","4","","",""
"1","1993","college entrance qualification","higher education","44","0.0368249281865174","0.0249913729541471","0.0486584834188876"
"1","1993","Other degree","in school","","","",""
"1","1993","Other degree","inadequately","1","","",""
"1","1993","Other degree","general elemantary","57","0.098114565262096","0.0718828285240076","0.124346302000184"
"1","1993","Other degree","middle vocational","30","0.0762984633543277","0.0482852923610599","0.104311634347596"
"1","1993","Other degree","vocational + Abi","11","","",""
"1","1993","Other degree","higher vocational","","","",""
"1","1993","Other degree","higher education","3","","",""
"1","1993","no degree/no degree yet","in school","8","","",""
"1","1993","no degree/no degree yet","inadequately","68","0.0971292807002484","0.0729664364169296","0.121292124983567"
"1","1993","no degree/no degree yet","general elemantary","","","",""
"1","1993","no degree/no degree yet","middle vocational","4","","",""
"1","1993","no degree/no degree yet","vocational + Abi","","","",""
"1","1993","no degree/no degree yet","higher vocational","","","",""
"1","1993","no degree/no degree yet","higher education","","","",""
"2","1993","lower secondary degree","in school","","","",""
"2","1993","lower secondary degree","inadequately","","","",""
"2","1993","lower secondary degree","general elemantary","222","0.109989509564978","0.0949835749059425","0.124995444224013"
"2","1993","lower secondary degree","middle vocational","519","0.127769650796662","0.116780366165379","0.138758935427944"
"2","1993","lower secondary degree","vocational + Abi","","","",""
"2","1993","lower secondary degree","higher vocational","41","0.125900599005402","0.0881725649125714","0.163628633098233"
"2","1993","lower secondary degree","higher education","14","","",""
"2","1993","secondary school degree","in school","","","",""
"2","1993","secondary school degree","inadequately","","","",""
"2","1993","secondary school degree","general elemantary","110","0.189218292944614","0.155056871534801","0.223379714354428"
"2","1993","secondary school degree","middle vocational","538","0.211033674126769","0.194090467332189","0.227976880921349"
"2","1993","secondary school degree","vocational + Abi","","","",""
"2","1993","secondary school degree","higher vocational","68","0.210256029743944","0.164747781147495","0.255764278340392"
"2","1993","secondary school degree","higher education","98","0.173362462017517","0.139809662961552","0.206915261073482"
"2","1993","college entrance qualification","in school","","","",""
"2","1993","college entrance qualification","inadequately","","","",""
"2","1993","college entrance qualification","general elemantary","","","",""
"2","1993","college entrance qualification","middle vocational","76","0.239803739553487","0.194218527364749","0.285388951742226"
"2","1993","college entrance qualification","vocational + Abi","74","0.209831892557945","0.164283358874457","0.255380426241433"
"2","1993","college entrance qualification","higher vocational","21","","",""
"2","1993","college entrance qualification","higher education","253","0.237628891535046","0.210885005880961","0.26437277718913"
"2","1993","Other degree","in school","","","",""
"2","1993","Other degree","inadequately","4","","",""
"2","1993","Other degree","general elemantary","122","0.249279505662746","0.211131921489209","0.287427089836283"
"2","1993","Other degree","middle vocational","72","0.231944109518605","0.18740652808744","0.276481690949771"
"2","1993","Other degree","vocational + Abi","17","","",""
"2","1993","Other degree","higher vocational","","","",""
"2","1993","Other degree","higher education","7","","",""
"2","1993","no degree/no degree yet","in school","42","0.207428381580345","0.14665640196908","0.268200361191611"
"2","1993","no degree/no degree yet","inadequately","125","0.205716961610848","0.172734514149819","0.238699409071878"
"2","1993","no degree/no degree yet","general elemantary","","","",""
"2","1993","no degree/no degree yet","middle vocational","23","","",""
"2","1993","no degree/no degree yet","vocational + Abi","","","",""
"2","1993","no degree/no degree yet","higher vocational","2","","",""
"2","1993","no degree/no degree yet","higher education","","","",""
"3","1993","lower secondary degree","in school","","","",""
"3","1993","lower secondary degree","inadequately","","","",""
"3","1993","lower secondary degree","general elemantary","1266","0.788097931850692","0.768498316553952","0.807697547147432"
"3","1993","lower secondary degree","middle vocational","2687","0.780295731318565","0.766665951682315","0.793925510954815"
"3","1993","lower secondary degree","vocational + Abi","3","","",""
"3","1993","lower secondary degree","higher vocational","209","0.712359812874913","0.660879123575468","0.763840502174357"
"3","1993","lower secondary degree","higher education","81","0.732507872805939","0.649408739814046","0.815607005797832"
"3","1993","secondary school degree","in school","","","",""
"3","1993","secondary school degree","inadequately","","","",""
"3","1993","secondary school degree","general elemantary","350","0.728129564732208","0.689324561325765","0.766934568138651"
"3","1993","secondary school degree","middle vocational","1455","0.671778541195711","0.652280676740774","0.691276405650649"
"3","1993","secondary school degree","vocational + Abi","","","",""
"3","1993","secondary school degree","higher vocational","205","0.657885010867269","0.604902348247149","0.710867673487389"
"3","1993","secondary school degree","higher education","337","0.686465965776299","0.645346684799487","0.727585246753111"
"3","1993","college entrance qualification","in school","","","",""
"3","1993","college entrance qualification","inadequately","","","",""
"3","1993","college entrance qualification","general elemantary","","","",""
"3","1993","college entrance qualification","middle vocational","221","0.64468933206632","0.593590319725809","0.695788344406831"
"3","1993","college entrance qualification","vocational + Abi","194","0.671018116443023","0.618460940952356","0.72357529193369"
"3","1993","college entrance qualification","higher vocational","89","0.72110285123558","0.641849765808625","0.800355936662535"
"3","1993","college entrance qualification","higher education","585","0.609345332189241","0.578689019005241","0.64000164537324"
"3","1993","Other degree","in school","","","",""
"3","1993","Other degree","inadequately","17","","",""
"3","1993","Other degree","general elemantary","298","0.620004456581833","0.577201745882808","0.662807167280858"
"3","1993","Other degree","middle vocational","222","0.616689086264743","0.565385554030099","0.667992618499386"
"3","1993","Other degree","vocational + Abi","36","0.58154498591451","0.463424089127718","0.699665882701303"
"3","1993","Other degree","higher vocational","3","","",""
"3","1993","Other degree","higher education","22","","",""
"3","1993","no degree/no degree yet","in school","112","0.707597008122621","0.639420628391657","0.775773387853586"
"3","1993","no degree/no degree yet","inadequately","375","0.686371040790352","0.648513906238456","0.724228175342249"
"3","1993","no degree/no degree yet","general elemantary","","","",""
"3","1993","no degree/no degree yet","middle vocational","41","0.662214897837413","0.550620276024381","0.773809519650445"
"3","1993","no degree/no degree yet","vocational + Abi","","","",""
"3","1993","no degree/no degree yet","higher vocational","1","","",""
"3","1993","no degree/no degree yet","higher education","1","","",""
"4","1993","lower secondary degree","in school","","","",""
"4","1993","lower secondary degree","inadequately","","","",""
"4","1993","lower secondary degree","general elemantary","111","0.0771978810336394","0.0643967943964657","0.0899989676708132"
"4","1993","lower secondary degree","middle vocational","240","0.0704918653197725","0.0620655817547387","0.0789181488848063"
"4","1993","lower secondary degree","vocational + Abi","","","",""
"4","1993","lower secondary degree","higher vocational","38","0.131902577782589","0.0934185303546686","0.17038662521051"
"4","1993","lower secondary degree","higher education","14","","",""
"4","1993","secondary school degree","in school","","","",""
"4","1993","secondary school degree","inadequately","","","",""
"4","1993","secondary school degree","general elemantary","20","","",""
"4","1993","secondary school degree","middle vocational","148","0.0845263115118108","0.0729755826313544","0.0960770403922672"
"4","1993","secondary school degree","vocational + Abi","","","",""
"4","1993","secondary school degree","higher vocational","16","","",""
"4","1993","secondary school degree","higher education","39","0.0981192144275199","0.0717531529787925","0.124485275876247"
"4","1993","college entrance qualification","in school","","","",""
"4","1993","college entrance qualification","inadequately","","","",""
"4","1993","college entrance qualification","general elemantary","","","",""
"4","1993","college entrance qualification","middle vocational","30","0.0921493910573233","0.0612687313236662","0.12303005079098"
"4","1993","college entrance qualification","vocational + Abi","27","","",""
"4","1993","college entrance qualification","higher vocational","9","","",""
