"hlf0071_h","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"2","1990","(2c_gen) general maturity certificate","inadequately","","","",""
"2","1990","(2c_gen) general maturity certificate","general elemantary","","","",""
"2","1990","(2c_gen) general maturity certificate","middle vocational","19","","",""
"2","1990","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"2","1990","(2c_gen) general maturity certificate","higher vocational","","","",""
"2","1990","(2c_gen) general maturity certificate","higher education","","","",""
"2","1990","(2c_voc) vocational maturity certificate","in school","","","",""
"2","1990","(2c_voc) vocational maturity certificate","inadequately","","","",""
"2","1990","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"2","1990","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"2","1990","(2c_voc) vocational maturity certificate","vocational + Abi","34","0.247598249240674","0.171629332822162","0.323567165659185"
"2","1990","(2c_voc) vocational maturity certificate","higher vocational","3","","",""
"2","1990","(2c_voc) vocational maturity certificate","higher education","","","",""
"2","1990","(3a) lower tertiary education","in school","","","",""
"2","1990","(3a) lower tertiary education","inadequately","","","",""
"2","1990","(3a) lower tertiary education","general elemantary","","","",""
"2","1990","(3a) lower tertiary education","middle vocational","","","",""
"2","1990","(3a) lower tertiary education","vocational + Abi","","","",""
"2","1990","(3a) lower tertiary education","higher vocational","","","",""
"2","1990","(3a) lower tertiary education","higher education","184","0.240028385766464","0.208137361508821","0.271919410024107"
"2","1990","(3b) higher tertiary education","in school","","","",""
"2","1990","(3b) higher tertiary education","inadequately","","","",""
"2","1990","(3b) higher tertiary education","general elemantary","","","",""
"2","1990","(3b) higher tertiary education","middle vocational","","","",""
"2","1990","(3b) higher tertiary education","vocational + Abi","","","",""
"2","1990","(3b) higher tertiary education","higher vocational","","","",""
"2","1990","(3b) higher tertiary education","higher education","130","0.30508168423074","0.260127459244918","0.350035909216563"
"3","1990","(0) in school","in school","6","","",""
"3","1990","(0) in school","inadequately","","","",""
"3","1990","(0) in school","general elemantary","","","",""
"3","1990","(0) in school","middle vocational","","","",""
"3","1990","(0) in school","vocational + Abi","","","",""
"3","1990","(0) in school","higher vocational","","","",""
"3","1990","(0) in school","higher education","","","",""
"3","1990","(1a) inadequately completed","in school","20","","",""
"3","1990","(1a) inadequately completed","inadequately","55","0.664192617087103","0.553557955186559","0.774827278987648"
"3","1990","(1a) inadequately completed","general elemantary","","","",""
"3","1990","(1a) inadequately completed","middle vocational","3","","",""
"3","1990","(1a) inadequately completed","vocational + Abi","","","",""
"3","1990","(1a) inadequately completed","higher vocational","","","",""
"3","1990","(1a) inadequately completed","higher education","","","",""
"3","1990","(1b) general elementary school","in school","","","",""
"3","1990","(1b) general elementary school","inadequately","2","","",""
"3","1990","(1b) general elementary school","general elemantary","367","0.750912916943296","0.71281371466846","0.789012119218132"
"3","1990","(1b) general elementary school","middle vocational","","","",""
"3","1990","(1b) general elementary school","vocational + Abi","","","",""
"3","1990","(1b) general elementary school","higher vocational","","","",""
"3","1990","(1b) general elementary school","higher education","","","",""
"3","1990","(1c) basic vocational qualification","in school","","","",""
"3","1990","(1c) basic vocational qualification","inadequately","","","",""
"3","1990","(1c) basic vocational qualification","general elemantary","","","",""
"3","1990","(1c) basic vocational qualification","middle vocational","1071","0.737240387734393","0.714877365735818","0.759603409732968"
"3","1990","(1c) basic vocational qualification","vocational + Abi","","","",""
"3","1990","(1c) basic vocational qualification","higher vocational","88","0.78857507758852","0.713290072706789","0.863860082470251"
"3","1990","(1c) basic vocational qualification","higher education","","","",""
"3","1990","(2b) intermediate general qualification","in school","","","",""
"3","1990","(2b) intermediate general qualification","inadequately","","","",""
"3","1990","(2b) intermediate general qualification","general elemantary","128","0.627083529543501","0.561834306754814","0.692332752332189"
"3","1990","(2b) intermediate general qualification","middle vocational","","","",""
"3","1990","(2b) intermediate general qualification","vocational + Abi","","","",""
"3","1990","(2b) intermediate general qualification","higher vocational","","","",""
"3","1990","(2b) intermediate general qualification","higher education","","","",""
"3","1990","(2a) intermediate vocational","in school","","","",""
"3","1990","(2a) intermediate vocational","inadequately","","","",""
"3","1990","(2a) intermediate vocational","general elemantary","","","",""
"3","1990","(2a) intermediate vocational","middle vocational","749","0.564097668833645","0.53764600741727","0.590549330250019"
"3","1990","(2a) intermediate vocational","vocational + Abi","","","",""
"3","1990","(2a) intermediate vocational","higher vocational","117","0.708496460123672","0.641921282413676","0.775071637833668"
"3","1990","(2a) intermediate vocational","higher education","","","",""
"3","1990","(2c_gen) general maturity certificate","in school","","","",""
"3","1990","(2c_gen) general maturity certificate","inadequately","","","",""
"3","1990","(2c_gen) general maturity certificate","general elemantary","","","",""
"3","1990","(2c_gen) general maturity certificate","middle vocational","55","0.543692146636525","0.441355095986275","0.646029197286776"
"3","1990","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"3","1990","(2c_gen) general maturity certificate","higher vocational","","","",""
"3","1990","(2c_gen) general maturity certificate","higher education","","","",""
"3","1990","(2c_voc) vocational maturity certificate","in school","","","",""
"3","1990","(2c_voc) vocational maturity certificate","inadequately","","","",""
"3","1990","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"3","1990","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"3","1990","(2c_voc) vocational maturity certificate","vocational + Abi","78","0.653725078285851","0.569982690265203","0.7374674663065"
"3","1990","(2c_voc) vocational maturity certificate","higher vocational","16","","",""
"3","1990","(2c_voc) vocational maturity certificate","higher education","","","",""
"3","1990","(3a) lower tertiary education","in school","","","",""
"3","1990","(3a) lower tertiary education","inadequately","","","",""
"3","1990","(3a) lower tertiary education","general elemantary","","","",""
"3","1990","(3a) lower tertiary education","middle vocational","","","",""
"3","1990","(3a) lower tertiary education","vocational + Abi","","","",""
"3","1990","(3a) lower tertiary education","higher vocational","","","",""
"3","1990","(3a) lower tertiary education","higher education","448","0.6695737344386","0.634452079992558","0.704695388884642"
"3","1990","(3b) higher tertiary education","in school","","","",""
"3","1990","(3b) higher tertiary education","inadequately","","","",""
"3","1990","(3b) higher tertiary education","general elemantary","","","",""
"3","1990","(3b) higher tertiary education","middle vocational","","","",""
"3","1990","(3b) higher tertiary education","vocational + Abi","","","",""
"3","1990","(3b) higher tertiary education","higher vocational","","","",""
"3","1990","(3b) higher tertiary education","higher education","218","0.554858506300718","0.506336837227297","0.603380175374139"
"4","1990","(0) in school","in school","2","","",""
"4","1990","(0) in school","inadequately","","","",""
"4","1990","(0) in school","general elemantary","","","",""
"4","1990","(0) in school","middle vocational","","","",""
"4","1990","(0) in school","vocational + Abi","","","",""
"4","1990","(0) in school","higher vocational","","","",""
"4","1990","(0) in school","higher education","","","",""
"4","1990","(1a) inadequately completed","in school","","","",""
"4","1990","(1a) inadequately completed","inadequately","2","","",""
"4","1990","(1a) inadequately completed","general elemantary","","","",""
"4","1990","(1a) inadequately completed","middle vocational","1","","",""
"4","1990","(1a) inadequately completed","vocational + Abi","","","",""
"4","1990","(1a) inadequately completed","higher vocational","","","",""
"4","1990","(1a) inadequately completed","higher education","","","",""
"4","1990","(1b) general elementary school","in school","","","",""
"4","1990","(1b) general elementary school","inadequately","","","",""
"4","1990","(1b) general elementary school","general elemantary","23","","",""
"4","1990","(1b) general elementary school","middle vocational","","","",""
"4","1990","(1b) general elementary school","vocational + Abi","","","",""
"4","1990","(1b) general elementary school","higher vocational","","","",""
"4","1990","(1b) general elementary school","higher education","","","",""
"4","1990","(1c) basic vocational qualification","in school","","","",""
"4","1990","(1c) basic vocational qualification","inadequately","","","",""
"4","1990","(1c) basic vocational qualification","general elemantary","","","",""
"4","1990","(1c) basic vocational qualification","middle vocational","56","0.0403129284523684","0.0303190601654182","0.0503067967393185"
"4","1990","(1c) basic vocational qualification","vocational + Abi","","","",""
"4","1990","(1c) basic vocational qualification","higher vocational","6","","",""
"4","1990","(1c) basic vocational qualification","higher education","","","",""
"4","1990","(2b) intermediate general qualification","in school","","","",""
"4","1990","(2b) intermediate general qualification","inadequately","","","",""
"4","1990","(2b) intermediate general qualification","general elemantary","13","","",""
"4","1990","(2b) intermediate general qualification","middle vocational","","","",""
"4","1990","(2b) intermediate general qualification","vocational + Abi","","","",""
"4","1990","(2b) intermediate general qualification","higher vocational","","","",""
"4","1990","(2b) intermediate general qualification","higher education","","","",""
"4","1990","(2a) intermediate vocational","in school","","","",""
"4","1990","(2a) intermediate vocational","inadequately","","","",""
"4","1990","(2a) intermediate vocational","general elemantary","","","",""
"4","1990","(2a) intermediate vocational","middle vocational","41","0.0390283079512017","0.0286976884555015","0.0493589274469019"
"4","1990","(2a) intermediate vocational","vocational + Abi","","","",""
"4","1990","(2a) intermediate vocational","higher vocational","4","","",""
"4","1990","(2a) intermediate vocational","higher education","","","",""
"4","1990","(2c_gen) general maturity certificate","in school","","","",""
"4","1990","(2c_gen) general maturity certificate","inadequately","","","",""
"4","1990","(2c_gen) general maturity certificate","general elemantary","","","",""
"4","1990","(2c_gen) general maturity certificate","middle vocational","7","","",""
"4","1990","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"4","1990","(2c_gen) general maturity certificate","higher vocational","","","",""
"4","1990","(2c_gen) general maturity certificate","higher education","","","",""
"4","1990","(2c_voc) vocational maturity certificate","in school","","","",""
"4","1990","(2c_voc) vocational maturity certificate","inadequately","","","",""
"4","1990","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"4","1990","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"4","1990","(2c_voc) vocational maturity certificate","vocational + Abi","2","","",""
"4","1990","(2c_voc) vocational maturity certificate","higher vocational","1","","",""
"4","1990","(2c_voc) vocational maturity certificate","higher education","","","",""
"4","1990","(3a) lower tertiary education","in school","","","",""
"4","1990","(3a) lower tertiary education","inadequately","","","",""
"4","1990","(3a) lower tertiary education","general elemantary","","","",""
"4","1990","(3a) lower tertiary education","middle vocational","","","",""
"4","1990","(3a) lower tertiary education","vocational + Abi","","","",""
"4","1990","(3a) lower tertiary education","higher vocational","","","",""
"4","1990","(3a) lower tertiary education","higher education","26","","",""
"4","1990","(3b) higher tertiary education","in school","","","",""
"4","1990","(3b) higher tertiary education","inadequately","","","",""
"4","1990","(3b) higher tertiary education","general elemantary","","","",""
"4","1990","(3b) higher tertiary education","middle vocational","","","",""
"4","1990","(3b) higher tertiary education","vocational + Abi","","","",""
"4","1990","(3b) higher tertiary education","higher vocational","","","",""
"4","1990","(3b) higher tertiary education","higher education","21","","",""
"5","1990","(0) in school","in school","","","",""
"5","1990","(0) in school","inadequately","","","",""
"5","1990","(0) in school","general elemantary","","","",""
"5","1990","(0) in school","middle vocational","","","",""
"5","1990","(0) in school","vocational + Abi","","","",""
"5","1990","(0) in school","higher vocational","","","",""
"5","1990","(0) in school","higher education","","","",""
"5","1990","(1a) inadequately completed","in school","","","",""
"5","1990","(1a) inadequately completed","inadequately","","","",""
"5","1990","(1a) inadequately completed","general elemantary","","","",""
"5","1990","(1a) inadequately completed","middle vocational","","","",""
"5","1990","(1a) inadequately completed","vocational + Abi","","","",""
"5","1990","(1a) inadequately completed","higher vocational","","","",""
"5","1990","(1a) inadequately completed","higher education","","","",""
"5","1990","(1b) general elementary school","in school","","","",""
"5","1990","(1b) general elementary school","inadequately","","","",""
"5","1990","(1b) general elementary school","general elemantary","8","","",""
"5","1990","(1b) general elementary school","middle vocational","","","",""
"5","1990","(1b) general elementary school","vocational + Abi","","","",""
"5","1990","(1b) general elementary school","higher vocational","","","",""
"5","1990","(1b) general elementary school","higher education","","","",""
"5","1990","(1c) basic vocational qualification","in school","","","",""
"5","1990","(1c) basic vocational qualification","inadequately","","","",""
"5","1990","(1c) basic vocational qualification","general elemantary","","","",""
"5","1990","(1c) basic vocational qualification","middle vocational","12","","",""
"5","1990","(1c) basic vocational qualification","vocational + Abi","","","",""
"5","1990","(1c) basic vocational qualification","higher vocational","4","","",""
"5","1990","(1c) basic vocational qualification","higher education","","","",""
"5","1990","(2b) intermediate general qualification","in school","","","",""
"5","1990","(2b) intermediate general qualification","inadequately","","","",""
"5","1990","(2b) intermediate general qualification","general elemantary","","","",""
"5","1990","(2b) intermediate general qualification","middle vocational","","","",""
"5","1990","(2b) intermediate general qualification","vocational + Abi","","","",""
"5","1990","(2b) intermediate general qualification","higher vocational","","","",""
"5","1990","(2b) intermediate general qualification","higher education","","","",""
"5","1990","(2a) intermediate vocational","in school","","","",""
"5","1990","(2a) intermediate vocational","inadequately","","","",""
"5","1990","(2a) intermediate vocational","general elemantary","","","",""
"5","1990","(2a) intermediate vocational","middle vocational","8","","",""
"5","1990","(2a) intermediate vocational","vocational + Abi","","","",""
"5","1990","(2a) intermediate vocational","higher vocational","","","",""
"5","1990","(2a) intermediate vocational","higher education","","","",""
"5","1990","(2c_gen) general maturity certificate","in school","","","",""
"5","1990","(2c_gen) general maturity certificate","inadequately","","","",""
"5","1990","(2c_gen) general maturity certificate","general elemantary","","","",""
"5","1990","(2c_gen) general maturity certificate","middle vocational","","","",""
"5","1990","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"5","1990","(2c_gen) general maturity certificate","higher vocational","","","",""
"5","1990","(2c_gen) general maturity certificate","higher education","","","",""
"5","1990","(2c_voc) vocational maturity certificate","in school","","","",""
"5","1990","(2c_voc) vocational maturity certificate","inadequately","","","",""
"5","1990","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"5","1990","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"5","1990","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"5","1990","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"5","1990","(2c_voc) vocational maturity certificate","higher education","","","",""
"5","1990","(3a) lower tertiary education","in school","","","",""
"5","1990","(3a) lower tertiary education","inadequately","","","",""
"5","1990","(3a) lower tertiary education","general elemantary","","","",""
"5","1990","(3a) lower tertiary education","middle vocational","","","",""
"5","1990","(3a) lower tertiary education","vocational + Abi","","","",""
"5","1990","(3a) lower tertiary education","higher vocational","","","",""
"5","1990","(3a) lower tertiary education","higher education","2","","",""
"5","1990","(3b) higher tertiary education","in school","","","",""
"5","1990","(3b) higher tertiary education","inadequately","","","",""
"5","1990","(3b) higher tertiary education","general elemantary","","","",""
"5","1990","(3b) higher tertiary education","middle vocational","","","",""
"5","1990","(3b) higher tertiary education","vocational + Abi","","","",""
"5","1990","(3b) higher tertiary education","higher vocational","","","",""
"5","1990","(3b) higher tertiary education","higher education","2","","",""
"1","1991","(0) in school","in school","6","","",""
"1","1991","(0) in school","inadequately","","","",""
"1","1991","(0) in school","general elemantary","","","",""
"1","1991","(0) in school","middle vocational","","","",""
"1","1991","(0) in school","vocational + Abi","","","",""
"1","1991","(0) in school","higher vocational","","","",""
"1","1991","(0) in school","higher education","","","",""
"1","1991","(1a) inadequately completed","in school","","","",""
"1","1991","(1a) inadequately completed","inadequately","62","0.0750740174262288","0.0544151551419477","0.09573287971051"
"1","1991","(1a) inadequately completed","general elemantary","","","",""
"1","1991","(1a) inadequately completed","middle vocational","5","","",""
"1","1991","(1a) inadequately completed","vocational + Abi","","","",""
"1","1991","(1a) inadequately completed","higher vocational","","","",""
"1","1991","(1a) inadequately completed","higher education","","","",""
"1","1991","(1b) general elementary school","in school","","","",""
"1","1991","(1b) general elementary school","inadequately","2","","",""
"1","1991","(1b) general elementary school","general elemantary","110","0.0215606829028143","0.0156209652986487","0.0275004005069798"
"1","1991","(1b) general elementary school","middle vocational","","","",""
"1","1991","(1b) general elementary school","vocational + Abi","","","",""
"1","1991","(1b) general elementary school","higher vocational","","","",""
"1","1991","(1b) general elementary school","higher education","","","",""
"1","1991","(1c) basic vocational qualification","in school","","","",""
"1","1991","(1c) basic vocational qualification","inadequately","","","",""
"1","1991","(1c) basic vocational qualification","general elemantary","","","",""
"1","1991","(1c) basic vocational qualification","middle vocational","111","0.0195606756643095","0.0152940575204318","0.0238272938081871"
"1","1991","(1c) basic vocational qualification","vocational + Abi","","","",""
"1","1991","(1c) basic vocational qualification","higher vocational","5","","",""
"1","1991","(1c) basic vocational qualification","higher education","","","",""
"1","1991","(2b) intermediate general qualification","in school","","","",""
"1","1991","(2b) intermediate general qualification","inadequately","","","",""
"1","1991","(2b) intermediate general qualification","general elemantary","22","","",""
"1","1991","(2b) intermediate general qualification","middle vocational","","","",""
"1","1991","(2b) intermediate general qualification","vocational + Abi","","","",""
"1","1991","(2b) intermediate general qualification","higher vocational","","","",""
"1","1991","(2b) intermediate general qualification","higher education","","","",""
"1","1991","(2a) intermediate vocational","in school","","","",""
"1","1991","(2a) intermediate vocational","inadequately","","","",""
"1","1991","(2a) intermediate vocational","general elemantary","","","",""
"1","1991","(2a) intermediate vocational","middle vocational","109","0.0410785387881039","0.0329211366289889","0.049235940947219"
"1","1991","(2a) intermediate vocational","vocational + Abi","","","",""
"1","1991","(2a) intermediate vocational","higher vocational","9","","",""
"1","1991","(2a) intermediate vocational","higher education","","","",""
"1","1991","(2c_gen) general maturity certificate","in school","","","",""
"1","1991","(2c_gen) general maturity certificate","inadequately","","","",""
"1","1991","(2c_gen) general maturity certificate","general elemantary","","","",""
"1","1991","(2c_gen) general maturity certificate","middle vocational","23","","",""
"1","1991","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"1","1991","(2c_gen) general maturity certificate","higher vocational","","","",""
"1","1991","(2c_gen) general maturity certificate","higher education","","","",""
"1","1991","(2c_voc) vocational maturity certificate","in school","","","",""
"1","1991","(2c_voc) vocational maturity certificate","inadequately","","","",""
"1","1991","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"1","1991","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"1","1991","(2c_voc) vocational maturity certificate","vocational + Abi","21","","",""
"1","1991","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"1","1991","(2c_voc) vocational maturity certificate","higher education","","","",""
"1","1991","(3a) lower tertiary education","in school","","","",""
"1","1991","(3a) lower tertiary education","inadequately","","","",""
"1","1991","(3a) lower tertiary education","general elemantary","","","",""
"1","1991","(3a) lower tertiary education","middle vocational","","","",""
"1","1991","(3a) lower tertiary education","vocational + Abi","","","",""
"1","1991","(3a) lower tertiary education","higher vocational","","","",""
"1","1991","(3a) lower tertiary education","higher education","35","0.037052373693335","0.0245581239030992","0.0495466234835708"
"1","1991","(3b) higher tertiary education","in school","","","",""
"1","1991","(3b) higher tertiary education","inadequately","","","",""
"1","1991","(3b) higher tertiary education","general elemantary","","","",""
"1","1991","(3b) higher tertiary education","middle vocational","","","",""
"1","1991","(3b) higher tertiary education","vocational + Abi","","","",""
"1","1991","(3b) higher tertiary education","higher vocational","","","",""
"1","1991","(3b) higher tertiary education","higher education","43","0.0382473876260351","0.0247617912346196","0.0517329840174507"
"2","1991","(0) in school","in school","32","0.184220661553665","0.121552790200889","0.24688853290644"
"2","1991","(0) in school","inadequately","","","",""
"2","1991","(0) in school","general elemantary","","","",""
"2","1991","(0) in school","middle vocational","","","",""
"2","1991","(0) in school","vocational + Abi","","","",""
"2","1991","(0) in school","higher vocational","","","",""
"2","1991","(0) in school","higher education","","","",""
"2","1991","(1a) inadequately completed","in school","2","","",""
"2","1991","(1a) inadequately completed","inadequately","153","0.239972472495733","0.206491084276457","0.273453860715009"
"2","1991","(1a) inadequately completed","general elemantary","","","",""
"2","1991","(1a) inadequately completed","middle vocational","21","","",""
"2","1991","(1a) inadequately completed","vocational + Abi","","","",""
"2","1991","(1a) inadequately completed","higher vocational","","","",""
"2","1991","(1a) inadequately completed","higher education","","","",""
"2","1991","(1b) general elementary school","in school","","","",""
"2","1991","(1b) general elementary school","inadequately","8","","",""
"2","1991","(1b) general elementary school","general elemantary","363","0.117549244000286","0.104378122580883","0.130720365419689"
"2","1991","(1b) general elementary school","middle vocational","","","",""
"2","1991","(1b) general elementary school","vocational + Abi","","","",""
"2","1991","(1b) general elementary school","higher vocational","","","",""
"2","1991","(1b) general elementary school","higher education","","","",""
"2","1991","(1c) basic vocational qualification","in school","","","",""
"2","1991","(1c) basic vocational qualification","inadequately","","","",""
"2","1991","(1c) basic vocational qualification","general elemantary","","","",""
"2","1991","(1c) basic vocational qualification","middle vocational","641","0.136932654552549","0.126341157611621","0.147524151493477"
"2","1991","(1c) basic vocational qualification","vocational + Abi","","","",""
"2","1991","(1c) basic vocational qualification","higher vocational","35","0.102636777236198","0.0689618682412158","0.13631168623118"
"2","1991","(1c) basic vocational qualification","higher education","","","",""
"2","1991","(2b) intermediate general qualification","in school","","","",""
"2","1991","(2b) intermediate general qualification","inadequately","","","",""
"2","1991","(2b) intermediate general qualification","general elemantary","108","0.17530402026361","0.142717339708586","0.207890700818634"
"2","1991","(2b) intermediate general qualification","middle vocational","","","",""
"2","1991","(2b) intermediate general qualification","vocational + Abi","","","",""
"2","1991","(2b) intermediate general qualification","higher vocational","","","",""
"2","1991","(2b) intermediate general qualification","higher education","","","",""
"2","1991","(2a) intermediate vocational","in school","","","",""
"2","1991","(2a) intermediate vocational","inadequately","","","",""
"2","1991","(2a) intermediate vocational","general elemantary","","","",""
"2","1991","(2a) intermediate vocational","middle vocational","525","0.204013552689157","0.187450697419963","0.22057640795835"
"2","1991","(2a) intermediate vocational","vocational + Abi","","","",""
"2","1991","(2a) intermediate vocational","higher vocational","76","0.20352804939021","0.158342918003079","0.248713180777341"
"2","1991","(2a) intermediate vocational","higher education","","","",""
"2","1991","(2c_gen) general maturity certificate","in school","","","",""
"2","1991","(2c_gen) general maturity certificate","inadequately","","","",""
"2","1991","(2c_gen) general maturity certificate","general elemantary","","","",""
"2","1991","(2c_gen) general maturity certificate","middle vocational","86","0.205312577223815","0.164806297574608","0.245818856873021"
"2","1991","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"2","1991","(2c_gen) general maturity certificate","higher vocational","","","",""
"2","1991","(2c_gen) general maturity certificate","higher education","","","",""
"2","1991","(2c_voc) vocational maturity certificate","in school","","","",""
"2","1991","(2c_voc) vocational maturity certificate","inadequately","","","",""
"2","1991","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"2","1991","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"2","1991","(2c_voc) vocational maturity certificate","vocational + Abi","96","0.244017520334487","0.200312884456025","0.287722156212949"
"2","1991","(2c_voc) vocational maturity certificate","higher vocational","29","","",""
"2","1991","(2c_voc) vocational maturity certificate","higher education","","","",""
"2","1991","(3a) lower tertiary education","in school","","","",""
"2","1991","(3a) lower tertiary education","inadequately","","","",""
"2","1991","(3a) lower tertiary education","general elemantary","","","",""
"2","1991","(3a) lower tertiary education","middle vocational","","","",""
"2","1991","(3a) lower tertiary education","vocational + Abi","","","",""
"2","1991","(3a) lower tertiary education","higher vocational","","","",""
"2","1991","(3a) lower tertiary education","higher education","178","0.170627203319778","0.145744368158553","0.195510038481002"
"2","1991","(3b) higher tertiary education","in school","","","",""
"2","1991","(3b) higher tertiary education","inadequately","","","",""
"2","1991","(3b) higher tertiary education","general elemantary","","","",""
"2","1991","(3b) higher tertiary education","middle vocational","","","",""
"2","1991","(3b) higher tertiary education","vocational + Abi","","","",""
"2","1991","(3b) higher tertiary education","higher vocational","","","",""
"2","1991","(3b) higher tertiary education","higher education","187","0.226838754642421","0.197392419733452","0.25628508955139"
"3","1991","(0) in school","in school","104","0.745783405450107","0.675395550602597","0.816171260297618"
"3","1991","(0) in school","inadequately","","","",""
"3","1991","(0) in school","general elemantary","","","",""
"3","1991","(0) in school","middle vocational","3","","",""
"3","1991","(0) in school","vocational + Abi","","","",""
"3","1991","(0) in school","higher vocational","","","",""
"3","1991","(0) in school","higher education","","","",""
"3","1991","(1a) inadequately completed","in school","10","","",""
"3","1991","(1a) inadequately completed","inadequately","398","0.648087863877001","0.610647319992682","0.68552840776132"
"3","1991","(1a) inadequately completed","general elemantary","","","",""
"3","1991","(1a) inadequately completed","middle vocational","48","0.625061534395535","0.516223001098866","0.733900067692205"
"3","1991","(1a) inadequately completed","vocational + Abi","","","",""
"3","1991","(1a) inadequately completed","higher vocational","2","","",""
"3","1991","(1a) inadequately completed","higher education","","","",""
"3","1991","(1b) general elementary school","in school","","","",""
"3","1991","(1b) general elementary school","inadequately","13","","",""
"3","1991","(1b) general elementary school","general elemantary","1697","0.786584126965439","0.769828775535559","0.803339478395319"
"3","1991","(1b) general elementary school","middle vocational","","","",""
"3","1991","(1b) general elementary school","vocational + Abi","","","",""
"3","1991","(1b) general elementary school","higher vocational","","","",""
"3","1991","(1b) general elementary school","higher education","","","",""
"3","1991","(1c) basic vocational qualification","in school","","","",""
"3","1991","(1c) basic vocational qualification","inadequately","","","",""
"3","1991","(1c) basic vocational qualification","general elemantary","","","",""
"3","1991","(1c) basic vocational qualification","middle vocational","3049","0.774488225336402","0.761612446453214","0.787364004219591"
"3","1991","(1c) basic vocational qualification","vocational + Abi","","","",""
"3","1991","(1c) basic vocational qualification","higher vocational","239","0.754077622161134","0.706294134503678","0.80186110981859"
"3","1991","(1c) basic vocational qualification","higher education","","","",""
"3","1991","(2b) intermediate general qualification","in school","","","",""
"3","1991","(2b) intermediate general qualification","inadequately","","","",""
"3","1991","(2b) intermediate general qualification","general elemantary","364","0.725513112150374","0.687267582378904","0.763758641921844"
"3","1991","(2b) intermediate general qualification","middle vocational","","","",""
"3","1991","(2b) intermediate general qualification","vocational + Abi","","","",""
"3","1991","(2b) intermediate general qualification","higher vocational","","","",""
"3","1991","(2b) intermediate general qualification","higher education","","","",""
"3","1991","(2a) intermediate vocational","in school","","","",""
"3","1991","(2a) intermediate vocational","inadequately","","","",""
"3","1991","(2a) intermediate vocational","general elemantary","","","",""
"3","1991","(2a) intermediate vocational","middle vocational","1498","0.673449778307654","0.65417539642227","0.692724160193038"
"3","1991","(2a) intermediate vocational","vocational + Abi","","","",""
"3","1991","(2a) intermediate vocational","higher vocational","197","0.670318434049093","0.617560705991361","0.723076162106824"
"3","1991","(2a) intermediate vocational","higher education","","","",""
"3","1991","(2c_gen) general maturity certificate","in school","","","",""
"3","1991","(2c_gen) general maturity certificate","inadequately","","","",""
"3","1991","(2c_gen) general maturity certificate","general elemantary","","","",""
"3","1991","(2c_gen) general maturity certificate","middle vocational","252","0.68774229504202","0.641270884149835","0.734213705934204"
"3","1991","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"3","1991","(2c_gen) general maturity certificate","higher vocational","","","",""
"3","1991","(2c_gen) general maturity certificate","higher education","","","",""
"3","1991","(2c_voc) vocational maturity certificate","in school","","","",""
"3","1991","(2c_voc) vocational maturity certificate","inadequately","","","",""
"3","1991","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"3","1991","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"3","1991","(2c_voc) vocational maturity certificate","vocational + Abi","225","0.623494513216582","0.574192675368427","0.672796351064737"
"3","1991","(2c_voc) vocational maturity certificate","higher vocational","83","0.683017416867688","0.600451318066106","0.765583515669269"
"3","1991","(2c_voc) vocational maturity certificate","higher education","","","",""
"3","1991","(3a) lower tertiary education","in school","","","",""
"3","1991","(3a) lower tertiary education","inadequately","","","",""
"3","1991","(3a) lower tertiary education","general elemantary","","","",""
"3","1991","(3a) lower tertiary education","middle vocational","","","",""
"3","1991","(3a) lower tertiary education","vocational + Abi","","","",""
"3","1991","(3a) lower tertiary education","higher vocational","","","",""
"3","1991","(3a) lower tertiary education","higher education","608","0.706370613151278","0.676246317327546","0.73649490897501"
"3","1991","(3b) higher tertiary education","in school","","","",""
"3","1991","(3b) higher tertiary education","inadequately","","","",""
"3","1991","(3b) higher tertiary education","general elemantary","","","",""
"3","1991","(3b) higher tertiary education","middle vocational","","","",""
"3","1991","(3b) higher tertiary education","vocational + Abi","","","",""
"3","1991","(3b) higher tertiary education","higher vocational","","","",""
"3","1991","(3b) higher tertiary education","higher education","476","0.624439295869088","0.590388852861092","0.658489738877084"
"4","1991","(0) in school","in school","5","","",""
