"hlf0071_h","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"A little too small","2006","Saxony-Anhalt","Female","61","0.105848509476707","0.0785253110394137","0.133171707914"
"A little too small","2006","Thuringia","Male","57","0.131852873818557","0.101101602114109","0.162604145523004"
"A little too small","2006","Thuringia","Female","51","0.091489460844219","0.0662189740577932","0.116759947630645"
"Just right","2006","Schleswig-Holstein","Male","242","0.75368039651077","0.706174485843307","0.801186307178234"
"Just right","2006","Schleswig-Holstein","Female","285","0.782662792914337","0.740409366413983","0.824916219414691"
"Just right","2006","Hamburg","Male","109","0.736868430326061","0.66568631708841","0.808050543563712"
"Just right","2006","Hamburg","Female","123","0.712204824830484","0.643333528569174","0.781076121091794"
"Just right","2006","Lower Saxony","Male","713","0.712947756883312","0.684464114241577","0.741431399525048"
"Just right","2006","Lower Saxony","Female","738","0.676319476775137","0.647718177346082","0.704920776204193"
"Just right","2006","Bremen","Male","48","0.802945106978433","0.703932889785545","0.901957324171321"
"Just right","2006","Bremen","Female","62","0.79692730488259","0.70931992305492","0.884534686710259"
"Just right","2006","North Rhine-Westphalia","Male","1665","0.738030761789435","0.719719275070081","0.756342248508789"
"Just right","2006","North Rhine-Westphalia","Female","1799","0.744205963563259","0.726761284413784","0.761650642712733"
"Just right","2006","Hesse","Male","460","0.629492195186035","0.594191967938179","0.664792422433892"
"Just right","2006","Hesse","Female","500","0.621979557691669","0.588059314193739","0.655899801189599"
"Just right","2006","Rhineland-Palatinate,Saarland","Male","435","0.739252973389481","0.704383477639438","0.774122469139524"
"Just right","2006","Rhineland-Palatinate,Saarland","Female","484","0.670964189061848","0.636231238118092","0.705697140005605"
"Just right","2006","Baden-Württemberg","Male","954","0.693822899359761","0.668987060308274","0.718658738411247"
"Just right","2006","Baden-Württemberg","Female","1051","0.709367006293042","0.685947785310998","0.732786227275087"
"Just right","2006","Bavaria","Male","1082","0.705251951153804","0.682301242072092","0.728202660235516"
"Just right","2006","Bavaria","Female","1174","0.690630900742032","0.668461634204655","0.712800167279408"
"Just right","2006","Berlin","Male","256","0.679060356094909","0.631492552287464","0.726628159902355"
"Just right","2006","Berlin","Female","309","0.701036674663143","0.657563373625084","0.744509975701202"
"Just right","2006","Brandenburg","Male","346","0.740480161459085","0.700463613320079","0.78049670959809"
"Just right","2006","Brandenburg","Female","382","0.782023133604282","0.74561489914528","0.818431368063283"
"Just right","2006","Mecklenburg-Western Pomerania","Male","199","0.750903925896147","0.69873381540958","0.803074036382715"
"Just right","2006","Mecklenburg-Western Pomerania","Female","229","0.783922903982745","0.737504985284113","0.830340822681378"
"Just right","2006","Saxony","Male","605","0.788839849851096","0.760307521060133","0.817372178642058"
"Just right","2006","Saxony","Female","639","0.78854005151578","0.760675820876412","0.816404282155148"
"Just right","2006","Saxony-Anhalt","Male","333","0.763220149224114","0.723544313700934","0.802895984747295"
"Just right","2006","Saxony-Anhalt","Female","375","0.795435011386882","0.759608739719547","0.831261283054217"
"Just right","2006","Thuringia","Male","356","0.77945957986575","0.741775101081831","0.81714405864967"
"Just right","2006","Thuringia","Female","378","0.78815799341459","0.752342101412666","0.823973885416514"
"A little too big","2006","Schleswig-Holstein","Male","33","0.118596205627488","0.0829488429394603","0.154243568315515"
"A little too big","2006","Schleswig-Holstein","Female","31","0.0700285329437135","0.0438840610076721","0.0961730048797548"
"A little too big","2006","Hamburg","Male","7","","",""
"A little too big","2006","Hamburg","Female","10","","",""
"A little too big","2006","Lower Saxony","Male","133","0.130153653273755","0.108968302664541","0.15133900388297"
"A little too big","2006","Lower Saxony","Female","158","0.162381349001962","0.139836736462639","0.184925961541284"
"A little too big","2006","Bremen","Male","7","","",""
"A little too big","2006","Bremen","Female","8","","",""
"A little too big","2006","North Rhine-Westphalia","Male","228","0.0957813248019046","0.0835256174580786","0.108037032145731"
"A little too big","2006","North Rhine-Westphalia","Female","259","0.107714310540253","0.0953189297639435","0.120109691316562"
"A little too big","2006","Hesse","Male","110","0.123619229547286","0.0995604782937296","0.147677980800843"
"A little too big","2006","Hesse","Female","109","0.107748777985555","0.0860586050299665","0.129438950941143"
"A little too big","2006","Rhineland-Palatinate,Saarland","Male","85","0.125176395263189","0.0988942439358917","0.151458546590487"
"A little too big","2006","Rhineland-Palatinate,Saarland","Female","102","0.138202442968583","0.11269124118664","0.163713644750526"
"A little too big","2006","Baden-Württemberg","Male","137","0.0966975950100385","0.0807721128991086","0.112623077120968"
"A little too big","2006","Baden-Württemberg","Female","146","0.106802659167985","0.090872165362107","0.122733152973863"
"A little too big","2006","Bavaria","Male","156","0.087299372898349","0.0730902187135566","0.101508527083141"
"A little too big","2006","Bavaria","Female","195","0.118310523341858","0.102820239640837","0.133800807042879"
"A little too big","2006","Berlin","Male","30","0.0839954525687746","0.0557320834096333","0.112258821727916"
"A little too big","2006","Berlin","Female","26","","",""
"A little too big","2006","Brandenburg","Male","38","0.0841158662286633","0.0587787690594334","0.109452963397893"
"A little too big","2006","Brandenburg","Female","40","0.102598936017048","0.0758412018292263","0.12935667020487"
"A little too big","2006","Mecklenburg-Western Pomerania","Male","29","","",""
"A little too big","2006","Mecklenburg-Western Pomerania","Female","33","0.0864725805219778","0.0547736490593876","0.118171511984568"
"A little too big","2006","Saxony","Male","81","0.0746532315765351","0.0562788225268069","0.0930276406262632"
"A little too big","2006","Saxony","Female","93","0.0913125271394388","0.0716565984271376","0.11096845585174"
"A little too big","2006","Saxony-Anhalt","Male","32","0.0664297356491929","0.0431871969067407","0.089672274391645"
"A little too big","2006","Saxony-Anhalt","Female","43","0.0916243752403611","0.0660018541352736","0.117246896345449"
"A little too big","2006","Thuringia","Male","46","0.0758828803795257","0.0518139369455834","0.099951823813468"
"A little too big","2006","Thuringia","Female","64","0.107885214255863","0.0806923833740244","0.135078045137701"
"Much too big","2006","Schleswig-Holstein","Male","8","","",""
"Much too big","2006","Schleswig-Holstein","Female","8","","",""
"Much too big","2006","Hamburg","Male","","","",""
"Much too big","2006","Hamburg","Female","2","","",""
"Much too big","2006","Lower Saxony","Male","15","","",""
"Much too big","2006","Lower Saxony","Female","25","","",""
"Much too big","2006","Bremen","Male","1","","",""
"Much too big","2006","Bremen","Female","1","","",""
"Much too big","2006","North Rhine-Westphalia","Male","35","0.0175643818499106","0.0120938479893936","0.0230349157104276"
"Much too big","2006","North Rhine-Westphalia","Female","35","0.0132894168624394","0.00871096069164129","0.0178678730332375"
"Much too big","2006","Hesse","Male","14","","",""
"Much too big","2006","Hesse","Female","13","","",""
"Much too big","2006","Rhineland-Palatinate,Saarland","Male","10","","",""
"Much too big","2006","Rhineland-Palatinate,Saarland","Female","15","","",""
"Much too big","2006","Baden-Württemberg","Male","8","","",""
"Much too big","2006","Baden-Württemberg","Female","13","","",""
"Much too big","2006","Bavaria","Male","30","0.0196435907510243","0.0126580356058981","0.0266291458961504"
"Much too big","2006","Bavaria","Female","26","","",""
"Much too big","2006","Berlin","Male","3","","",""
"Much too big","2006","Berlin","Female","","","",""
"Much too big","2006","Brandenburg","Male","4","","",""
"Much too big","2006","Brandenburg","Female","6","","",""
"Much too big","2006","Mecklenburg-Western Pomerania","Male","4","","",""
"Much too big","2006","Mecklenburg-Western Pomerania","Female","8","","",""
"Much too big","2006","Saxony","Male","5","","",""
"Much too big","2006","Saxony","Female","3","","",""
"Much too big","2006","Saxony-Anhalt","Male","4","","",""
"Much too big","2006","Saxony-Anhalt","Female","6","","",""
"Much too big","2006","Thuringia","Male","2","","",""
"Much too big","2006","Thuringia","Female","3","","",""
"Much too small","2007","Schleswig-Holstein","Male","3","","",""
"Much too small","2007","Schleswig-Holstein","Female","5","","",""
"Much too small","2007","Hamburg","Male","3","","",""
"Much too small","2007","Hamburg","Female","2","","",""
"Much too small","2007","Lower Saxony","Male","12","","",""
"Much too small","2007","Lower Saxony","Female","8","","",""
"Much too small","2007","Bremen","Male","","","",""
"Much too small","2007","Bremen","Female","","","",""
"Much too small","2007","North Rhine-Westphalia","Male","24","","",""
"Much too small","2007","North Rhine-Westphalia","Female","23","","",""
"Much too small","2007","Hesse","Male","10","","",""
"Much too small","2007","Hesse","Female","11","","",""
"Much too small","2007","Rhineland-Palatinate,Saarland","Male","2","","",""
"Much too small","2007","Rhineland-Palatinate,Saarland","Female","4","","",""
"Much too small","2007","Baden-Württemberg","Male","15","","",""
"Much too small","2007","Baden-Württemberg","Female","17","","",""
"Much too small","2007","Bavaria","Male","25","","",""
"Much too small","2007","Bavaria","Female","29","","",""
"Much too small","2007","Berlin","Male","6","","",""
"Much too small","2007","Berlin","Female","7","","",""
"Much too small","2007","Brandenburg","Male","2","","",""
"Much too small","2007","Brandenburg","Female","3","","",""
"Much too small","2007","Mecklenburg-Western Pomerania","Male","3","","",""
"Much too small","2007","Mecklenburg-Western Pomerania","Female","2","","",""
"Much too small","2007","Saxony","Male","9","","",""
"Much too small","2007","Saxony","Female","8","","",""
"Much too small","2007","Saxony-Anhalt","Male","3","","",""
"Much too small","2007","Saxony-Anhalt","Female","3","","",""
"Much too small","2007","Thuringia","Male","5","","",""
"Much too small","2007","Thuringia","Female","5","","",""
"A little too small","2007","Schleswig-Holstein","Male","31","0.12979865191753","0.0917045741813784","0.167892729653682"
"A little too small","2007","Schleswig-Holstein","Female","33","0.10303480069699","0.0702846080823826","0.135784993311597"
"A little too small","2007","Hamburg","Male","34","0.229462926681167","0.159810362849559","0.299115490512774"
"A little too small","2007","Hamburg","Female","35","0.196120889225303","0.134596770967868","0.257645007482737"
"A little too small","2007","Lower Saxony","Male","98","0.119677605608115","0.0985187976616672","0.140836413554563"
"A little too small","2007","Lower Saxony","Female","98","0.113790244502829","0.0937752427479041","0.133805246257754"
"A little too small","2007","Bremen","Male","5","","",""
"A little too small","2007","Bremen","Female","10","","",""
"A little too small","2007","North Rhine-Westphalia","Male","258","0.142667230963923","0.127498227516894","0.157836234410952"
"A little too small","2007","North Rhine-Westphalia","Female","275","0.122336258805993","0.108790865695809","0.135881651916177"
"A little too small","2007","Hesse","Male","107","0.168661753367725","0.140640779882834","0.196682726852616"
"A little too small","2007","Hesse","Female","112","0.163508160487402","0.136680226346634","0.190336094628171"
"A little too small","2007","Rhineland-Palatinate,Saarland","Male","62","0.104285672070986","0.0786497553283935","0.129921588813579"
"A little too small","2007","Rhineland-Palatinate,Saarland","Female","77","0.112912500145554","0.0885070920736122","0.137317908217495"
"A little too small","2007","Baden-Württemberg","Male","210","0.17160219283713","0.150454103031886","0.192750282642375"
"A little too small","2007","Baden-Württemberg","Female","212","0.148200795665645","0.129084377928548","0.167317213402742"
"A little too small","2007","Bavaria","Male","203","0.15139436931708","0.13282333509769","0.169965403536471"
"A little too small","2007","Bavaria","Female","222","0.139281521951012","0.122235981608132","0.156327062293892"
"A little too small","2007","Berlin","Male","67","0.178321103111169","0.138161647672072","0.218480558550265"
"A little too small","2007","Berlin","Female","87","0.232785090350271","0.192271937032987","0.273298243667555"
"A little too small","2007","Brandenburg","Male","59","0.13579187571938","0.102951658870171","0.168632092568589"
"A little too small","2007","Brandenburg","Female","56","0.0943751683016514","0.0677458146029645","0.121004522000338"
"A little too small","2007","Mecklenburg-Western Pomerania","Male","30","0.132879959855734","0.0900242270614333","0.175735692650035"
"A little too small","2007","Mecklenburg-Western Pomerania","Female","34","0.117405043685943","0.0797005447922028","0.155109542579682"
"A little too small","2007","Saxony","Male","84","0.129209110884007","0.105298498424571","0.153119723343443"
"A little too small","2007","Saxony","Female","89","0.132356347530773","0.108513379617126","0.15619931544442"
"A little too small","2007","Saxony-Anhalt","Male","55","0.13661721237959","0.104230965623566","0.169003459135614"
"A little too small","2007","Saxony-Anhalt","Female","50","0.0983523007764365","0.0710797315135128","0.12562487003936"
"A little too small","2007","Thuringia","Male","57","0.166517680110031","0.132135121507278","0.200900238712784"
"A little too small","2007","Thuringia","Female","44","0.103171840493845","0.0758456040512584","0.130498076936433"
"Just right","2007","Schleswig-Holstein","Male","228","0.746863070939227","0.697578526848392","0.796147615030061"
"Just right","2007","Schleswig-Holstein","Female","256","0.75896736235427","0.712890428567904","0.805044296140636"
"Just right","2007","Hamburg","Male","95","0.70778908099074","0.632456261434399","0.78312190054708"
"Just right","2007","Hamburg","Female","114","0.734593828928305","0.66617632184423","0.80301133601238"
"Just right","2007","Lower Saxony","Male","645","0.70509776552303","0.67537237447783","0.734823156568229"
"Just right","2007","Lower Saxony","Female","674","0.676632181799107","0.647150002908322","0.706114360689891"
"Just right","2007","Bremen","Male","58","0.89556347319709","0.822334138958992","0.968792807435187"
"Just right","2007","Bremen","Female","63","0.812947640320249","0.72854538573052","0.897349894909979"
"Just right","2007","North Rhine-Westphalia","Male","1516","0.722016799493999","0.702585441689582","0.741448157298415"
"Just right","2007","North Rhine-Westphalia","Female","1682","0.744377119558693","0.726345019546637","0.762409219570749"
"Just right","2007","Hesse","Male","458","0.697623879358508","0.663254598302237","0.73199316041478"
"Just right","2007","Hesse","Female","491","0.681966184861222","0.648182677857188","0.715749691865256"
"Just right","2007","Rhineland-Palatinate,Saarland","Male","408","0.773444131693233","0.738332266376802","0.808555997009664"
"Just right","2007","Rhineland-Palatinate,Saarland","Female","463","0.741866776765373","0.708121208542223","0.775612344988523"
"Just right","2007","Baden-Württemberg","Male","858","0.691309955862845","0.665398729034484","0.717221182691206"
"Just right","2007","Baden-Württemberg","Female","948","0.707081754901921","0.682595596370233","0.731567913433609"
"Just right","2007","Bavaria","Male","1030","0.721001243700256","0.697763315006488","0.744239172394024"
"Just right","2007","Bavaria","Female","1125","0.710521081503457","0.688194079438617","0.732848083568297"
"Just right","2007","Berlin","Male","249","0.742853228089758","0.696999207315504","0.788707248864011"
"Just right","2007","Berlin","Female","290","0.680303089590077","0.635595588954448","0.725010590225706"
"Just right","2007","Brandenburg","Male","323","0.785358155206992","0.745998523573672","0.824717786840312"
"Just right","2007","Brandenburg","Female","366","0.810590821591955","0.774899802667908","0.846281840516001"
"Just right","2007","Mecklenburg-Western Pomerania","Male","174","0.719739180018579","0.663035879793914","0.776442480243243"
"Just right","2007","Mecklenburg-Western Pomerania","Female","203","0.765467886325073","0.715839092316795","0.815096680333351"
"Just right","2007","Saxony","Male","591","0.766419809768742","0.736259308314962","0.796580311222521"
"Just right","2007","Saxony","Female","598","0.758830133168285","0.72873120459337","0.788929061743199"
"Just right","2007","Saxony-Anhalt","Male","331","0.774630022999009","0.735229552274656","0.814030493723361"
"Just right","2007","Saxony-Anhalt","Female","352","0.787346666205166","0.749872287072638","0.824821045337695"
"Just right","2007","Thuringia","Male","343","0.730327607020631","0.689369778501055","0.771285435540208"
"Just right","2007","Thuringia","Female","376","0.780358806924162","0.7431668800098","0.817550733838525"
"A little too big","2007","Schleswig-Holstein","Male","36","0.0957866126755482","0.0624285845176274","0.129144640833469"
"A little too big","2007","Schleswig-Holstein","Female","35","0.098335113181177","0.066256839830813","0.130413386531541"
"A little too big","2007","Hamburg","Male","8","","",""
"A little too big","2007","Hamburg","Female","7","","",""
"A little too big","2007","Lower Saxony","Male","131","0.13861815980278","0.116092796919346","0.161143522686213"
"A little too big","2007","Lower Saxony","Female","171","0.184447754705538","0.160002338592164","0.208893170818913"
"A little too big","2007","Bremen","Male","4","","",""
"A little too big","2007","Bremen","Female","9","","",""
"A little too big","2007","North Rhine-Westphalia","Male","212","0.102098994221997","0.0889665615446445","0.115231426899351"
"A little too big","2007","North Rhine-Westphalia","Female","236","0.106338152326503","0.0935948759778602","0.119081428675146"
"A little too big","2007","Hesse","Male","105","0.117669595164804","0.0935575646059526","0.141781625723654"
"A little too big","2007","Hesse","Female","105","0.118879432380361","0.0954016165343862","0.142357248226335"
"A little too big","2007","Rhineland-Palatinate,Saarland","Male","66","0.109109843128586","0.0829583906128574","0.135261295644314"
"A little too big","2007","Rhineland-Palatinate,Saarland","Female","89","0.118750239369326","0.0938043733833141","0.143696105355337"
"A little too big","2007","Baden-Württemberg","Male","127","0.109048301215427","0.0915648650833368","0.126531737347518"
"A little too big","2007","Baden-Württemberg","Female","133","0.119215650687583","0.101780967466894","0.136650333908273"
"A little too big","2007","Bavaria","Male","160","0.100656589932644","0.0850678088173657","0.116245371047921"
"A little too big","2007","Bavaria","Female","184","0.106893319623189","0.0916822270669904","0.122104412179388"
"A little too big","2007","Berlin","Male","25","","",""
"A little too big","2007","Berlin","Female","31","0.0620841465306881","0.03895113117466","0.0852171618867162"
"A little too big","2007","Brandenburg","Male","28","","",""
"A little too big","2007","Brandenburg","Female","34","0.0833769952401691","0.0581958144100768","0.108558176070261"
"A little too big","2007","Mecklenburg-Western Pomerania","Male","28","","",""
"A little too big","2007","Mecklenburg-Western Pomerania","Female","28","","",""
"A little too big","2007","Saxony","Male","63","0.0670918401739534","0.04925813876281","0.0849255415850968"
"A little too big","2007","Saxony","Female","78","0.0919502902082351","0.0716197651692276","0.112280815247243"
"A little too big","2007","Saxony-Anhalt","Male","35","0.0752742473068104","0.0503950763351293","0.100153418278491"
"A little too big","2007","Saxony-Anhalt","Female","47","0.10097125944105","0.0733781256612624","0.128564393220838"
"A little too big","2007","Thuringia","Male","45","0.0872281565760731","0.061186459383352","0.113269853768794"
"A little too big","2007","Thuringia","Female","49","0.100925676132111","0.0738647132252053","0.127986639039017"
"Much too big","2007","Schleswig-Holstein","Male","1","","",""
"Much too big","2007","Schleswig-Holstein","Female","2","","",""
"Much too big","2007","Hamburg","Male","","","",""
"Much too big","2007","Hamburg","Female","2","","",""
"Much too big","2007","Lower Saxony","Male","18","","",""
"Much too big","2007","Lower Saxony","Female","16","","",""
"Much too big","2007","Bremen","Male","","","",""
"Much too big","2007","Bremen","Female","","","",""
"Much too big","2007","North Rhine-Westphalia","Male","32","0.0147224481894596","0.00949861219524499","0.0199462841836741"
"Much too big","2007","North Rhine-Westphalia","Female","32","0.0113562740860866","0.00697613624524298","0.0157364119269303"
"Much too big","2007","Hesse","Male","6","","",""
"Much too big","2007","Hesse","Female","11","","",""
"Much too big","2007","Rhineland-Palatinate,Saarland","Male","8","","",""
"Much too big","2007","Rhineland-Palatinate,Saarland","Female","13","","",""
"Much too big","2007","Baden-Württemberg","Male","11","","",""
"Much too big","2007","Baden-Württemberg","Female","17","","",""
"Much too big","2007","Bavaria","Male","13","","",""
"Much too big","2007","Bavaria","Female","25","","",""
"Much too big","2007","Berlin","Male","2","","",""
"Much too big","2007","Berlin","Female","3","","",""
"Much too big","2007","Brandenburg","Male","6","","",""
"Much too big","2007","Brandenburg","Female","4","","",""
"Much too big","2007","Mecklenburg-Western Pomerania","Male","6","","",""
"Much too big","2007","Mecklenburg-Western Pomerania","Female","13","","",""
"Much too big","2007","Saxony","Male","9","","",""
"Much too big","2007","Saxony","Female","3","","",""
"Much too big","2007","Saxony-Anhalt","Male","8","","",""
"Much too big","2007","Saxony-Anhalt","Female","6","","",""
"Much too big","2007","Thuringia","Male","1","","",""
"Much too big","2007","Thuringia","Female","2","","",""
"Much too small","2008","Schleswig-Holstein","Male","1","","",""
"Much too small","2008","Schleswig-Holstein","Female","3","","",""
"Much too small","2008","Hamburg","Male","1","","",""
"Much too small","2008","Hamburg","Female","2","","",""
"Much too small","2008","Lower Saxony","Male","9","","",""
"Much too small","2008","Lower Saxony","Female","7","","",""
"Much too small","2008","Bremen","Male","","","",""
"Much too small","2008","Bremen","Female","","","",""
"Much too small","2008","North Rhine-Westphalia","Male","15","","",""
"Much too small","2008","North Rhine-Westphalia","Female","16","","",""
"Much too small","2008","Hesse","Male","7","","",""
"Much too small","2008","Hesse","Female","10","","",""
"Much too small","2008","Rhineland-Palatinate,Saarland","Male","7","","",""
"Much too small","2008","Rhineland-Palatinate,Saarland","Female","6","","",""
"Much too small","2008","Baden-Württemberg","Male","20","","",""
"Much too small","2008","Baden-Württemberg","Female","19","","",""
"Much too small","2008","Bavaria","Male","22","","",""
"Much too small","2008","Bavaria","Female","24","","",""
"Much too small","2008","Berlin","Male","6","","",""
"Much too small","2008","Berlin","Female","7","","",""
"Much too small","2008","Brandenburg","Male","5","","",""
"Much too small","2008","Brandenburg","Female","7","","",""
"Much too small","2008","Mecklenburg-Western Pomerania","Male","1","","",""
"Much too small","2008","Mecklenburg-Western Pomerania","Female","1","","",""
"Much too small","2008","Saxony","Male","3","","",""
"Much too small","2008","Saxony","Female","3","","",""
"Much too small","2008","Saxony-Anhalt","Male","2","","",""
"Much too small","2008","Saxony-Anhalt","Female","2","","",""
"Much too small","2008","Thuringia","Male","7","","",""
"Much too small","2008","Thuringia","Female","5","","",""
"A little too small","2008","Schleswig-Holstein","Male","23","","",""
"A little too small","2008","Schleswig-Holstein","Female","30","0.12748552774547","0.0896822671967815","0.165288788294159"
"A little too small","2008","Hamburg","Male","36","0.322789902785727","0.243627790354797","0.401952015216658"
"A little too small","2008","Hamburg","Female","38","0.238344807709705","0.170832270939994","0.305857344479417"
"A little too small","2008","Lower Saxony","Male","82","0.107339224128373","0.0866269922737545","0.128051455982991"
"A little too small","2008","Lower Saxony","Female","81","0.105556641679309","0.0856690301929703","0.125444253165648"
"A little too small","2008","Bremen","Male","6","","",""
"A little too small","2008","Bremen","Female","9","","",""
"A little too small","2008","North Rhine-Westphalia","Male","208","0.112630327444533","0.0983851622712204","0.126875492617845"
"A little too small","2008","North Rhine-Westphalia","Female","255","0.128711857862774","0.11438220959663","0.143041506128918"
"A little too small","2008","Hesse","Male","109","0.182816349545693","0.153010659357369","0.212622039734016"
"A little too small","2008","Hesse","Female","116","0.193711974436806","0.164266511767499","0.223157437106113"
"A little too small","2008","Rhineland-Palatinate,Saarland","Male","64","0.125308270047392","0.0964047857295921","0.154211754365193"
"A little too small","2008","Rhineland-Palatinate,Saarland","Female","70","0.105984280239987","0.081616769915254","0.13035179056472"
"A little too small","2008","Baden-Württemberg","Male","153","0.140818212733402","0.120732197087882","0.160904228378923"
"A little too small","2008","Baden-Württemberg","Female","162","0.134500660268898","0.115578860152089","0.153422460385707"
"A little too small","2008","Bavaria","Male","188","0.162580303539791","0.142772397507652","0.18238820957193"
"A little too small","2008","Bavaria","Female","208","0.1497620628368","0.131545329730869","0.167978795942732"
"A little too small","2008","Berlin","Male","62","0.213948249829227","0.169902306787104","0.257994192871351"
"A little too small","2008","Berlin","Female","65","0.176877003739725","0.139295984715338","0.214458022764113"
"A little too small","2008","Brandenburg","Male","72","0.187751400913457","0.149433851885646","0.226068949941267"
"A little too small","2008","Brandenburg","Female","65","0.118755869110065","0.0883903642341613","0.149121373985969"
"A little too small","2008","Mecklenburg-Western Pomerania","Male","23","","",""
"A little too small","2008","Mecklenburg-Western Pomerania","Female","24","","",""
"A little too small","2008","Saxony","Male","80","0.131050344361458","0.106263314774602","0.155837373948314"
"A little too small","2008","Saxony","Female","86","0.154006952917053","0.127947343145745","0.180066562688362"
"A little too small","2008","Saxony-Anhalt","Male","52","0.171043765378003","0.1340966047581","0.207990925997906"
"A little too small","2008","Saxony-Anhalt","Female","45","0.0975093767856407","0.069239595606984","0.125779157964297"
"A little too small","2008","Thuringia","Male","48","0.120029847816296","0.08927610038029","0.150783595252303"
"A little too small","2008","Thuringia","Female","48","0.118020275136171","0.0883427434895682","0.147697806782773"
"Just right","2008","Schleswig-Holstein","Male","217","0.752777666905407","0.701320790179538","0.804234543631276"
"Just right","2008","Schleswig-Holstein","Female","231","0.731154335091164","0.680900576925405","0.781408093256922"
"Just right","2008","Hamburg","Male","93","0.639821557247837","0.558541503127563","0.721101611368112"
"Just right","2008","Hamburg","Female","106","0.704854926539379","0.632582936294622","0.777126916784137"
"Just right","2008","Lower Saxony","Male","616","0.712199410920496","0.681905796636629","0.742493025204363"
"Just right","2008","Lower Saxony","Female","643","0.6771955141957","0.646934028911688","0.707456999479713"
"Just right","2008","Bremen","Male","52","0.826760259926985","0.734040635815433","0.919479884038536"
"Just right","2008","Bremen","Female","58","0.750709082488258","0.653449957506205","0.847968207470311"
"Just right","2008","North Rhine-Westphalia","Male","1422","0.750762507634259","0.731270996979491","0.770254018289027"
"Just right","2008","North Rhine-Westphalia","Female","1571","0.738621636487614","0.719820193634198","0.757423079341029"
"Just right","2008","Hesse","Male","427","0.688533546098523","0.652822709592382","0.724244382604664"
"Just right","2008","Hesse","Female","455","0.668643713228931","0.633573368569736","0.703714057888125"
"Just right","2008","Rhineland-Palatinate,Saarland","Male","354","0.705061598354882","0.665249779938173","0.744873416771591"
"Just right","2008","Rhineland-Palatinate,Saarland","Female","430","0.701610040209425","0.66538925554565","0.7378308248732"
"Just right","2008","Baden-Württemberg","Male","842","0.711824107961764","0.685670174119231","0.737978041804296"
"Just right","2008","Baden-Württemberg","Female","904","0.698583854729878","0.673135518175135","0.724032191284621"
"Just right","2008","Bavaria","Male","950","0.684202225609826","0.659248822063296","0.709155629156356"
"Just right","2008","Bavaria","Female","1037","0.678846850646667","0.655010413274821","0.702683288018513"
"Just right","2008","Berlin","Male","237","0.69465508217724","0.645189180381542","0.744120983972939"
"Just right","2008","Berlin","Female","295","0.754065035857958","0.711650468823424","0.796479602892492"
"Just right","2008","Brandenburg","Male","284","0.674976683311821","0.62901845404129","0.720934912582353"
"Just right","2008","Brandenburg","Female","327","0.768347751974769","0.728747128967978","0.807948374981561"
"Just right","2008","Mecklenburg-Western Pomerania","Male","183","0.773907170985248","0.720652004408318","0.827162337562177"
"Just right","2008","Mecklenburg-Western Pomerania","Female","203","0.808938279726156","0.761059536240489","0.856817023211822"
"Just right","2008","Saxony","Male","558","0.764641086094751","0.733480742713996","0.795801429475506"
"Just right","2008","Saxony","Female","575","0.748402557541861","0.71707438301001","0.779730732073713"
"Just right","2008","Saxony-Anhalt","Male","297","0.70717285639364","0.662521968423617","0.751823744363663"
"Just right","2008","Saxony-Anhalt","Female","323","0.765627906836779","0.72525967436913","0.805996139304429"
"Just right","2008","Thuringia","Male","323","0.757910601157032","0.717376894349297","0.798444307964766"
"Just right","2008","Thuringia","Female","348","0.781960816811837","0.743978632788662","0.819943000835011"
"A little too big","2008","Schleswig-Holstein","Male","22","","",""
"A little too big","2008","Schleswig-Holstein","Female","31","0.100281254064013","0.0662344963906597","0.134328011737366"
"A little too big","2008","Hamburg","Male","4","","",""
"A little too big","2008","Hamburg","Female","6","","",""
"A little too big","2008","Lower Saxony","Male","128","0.131578802319126","0.108960363815696","0.154197240822556"
"A little too big","2008","Lower Saxony","Female","163","0.185208325360635","0.160065332789999","0.210351317931271"
"A little too big","2008","Bremen","Male","5","","",""
"A little too big","2008","Bremen","Female","8","","",""
"A little too big","2008","North Rhine-Westphalia","Male","209","0.103615327114625","0.0898829178802424","0.117347736349007"
"A little too big","2008","North Rhine-Westphalia","Female","219","0.103431697944362","0.0904011143588591","0.116462281529864"
"A little too big","2008","Hesse","Male","94","0.105773276502437","0.0820571568382655","0.129489396166609"
"A little too big","2008","Hesse","Female","97","0.107252201462247","0.0841973384853967","0.130307064439097"
"A little too big","2008","Rhineland-Palatinate,Saarland","Male","65","0.128756490851665","0.0995158311532689","0.157997150550062"
"A little too big","2008","Rhineland-Palatinate,Saarland","Female","87","0.148369128532336","0.120229696670356","0.176508560394316"
"A little too big","2008","Baden-Württemberg","Male","129","0.116842188507629","0.0982923193675448","0.135392057647714"
"A little too big","2008","Baden-Württemberg","Female","144","0.130868151252005","0.112164487435623","0.149571815068388"
"A little too big","2008","Bavaria","Male","157","0.124149616972681","0.106447684878524","0.141851549066837"
"A little too big","2008","Bavaria","Female","176","0.124516971826919","0.107661632883727","0.141372310770111"
"A little too big","2008","Berlin","Male","24","","",""
"A little too big","2008","Berlin","Female","27","","",""
"A little too big","2008","Brandenburg","Male","34","0.120708951392817","0.0887422585738326","0.152675644211802"
"A little too big","2008","Brandenburg","Female","35","0.0925782097302518","0.0653722633711327","0.119784156089371"
"A little too big","2008","Mecklenburg-Western Pomerania","Male","27","","",""
