"hlf0071_h","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"A little too small","1992","general elemantary","Male","210","0.167239874681175","0.143571072338769","0.190908677023582"
"A little too small","1992","general elemantary","Female","254","0.0962924683204548","0.0826836756243937","0.109901261016516"
"A little too small","1992","middle vocational","Male","626","0.162915508803021","0.150491606303844","0.175339411302198"
"A little too small","1992","middle vocational","Female","623","0.16330836953326","0.150582264325061","0.176034474741459"
"A little too small","1992","vocational + Abi","Male","41","0.169259985075451","0.119368326897117","0.219151643253785"
"A little too small","1992","vocational + Abi","Female","42","0.253998541401659","0.187780017329696","0.320217065473621"
"A little too small","1992","higher vocational","Male","76","0.134881658144306","0.10457399943607","0.165189316852542"
"A little too small","1992","higher vocational","Female","63","0.196403996805915","0.149191422241833","0.243616571369996"
"A little too small","1992","higher education","Male","219","0.202923226456235","0.17670641731948","0.22914003559299"
"A little too small","1992","higher education","Female","188","0.228422090225112","0.198296357369282","0.258547823080941"
"Just right","1992","in school","Male","64","0.739829931674655","0.648681814470422","0.830978048878888"
"Just right","1992","in school","Female","67","0.766912557846458","0.680983711848426","0.85284140384449"
"Just right","1992","inadequately","Male","147","0.596832656855789","0.535781877394465","0.657883436317114"
"Just right","1992","inadequately","Female","240","0.700171902735468","0.653167324237496","0.747176481233439"
"Just right","1992","general elemantary","Male","633","0.737039703879725","0.709118320159568","0.764961087599882"
"Just right","1992","general elemantary","Female","1349","0.800238383406683","0.781793530376139","0.818683236437226"
"Just right","1992","middle vocational","Male","2425","0.734090776985105","0.719226843391731","0.748954710578478"
"Just right","1992","middle vocational","Female","2271","0.72252574105553","0.707110632492744","0.737940849618316"
"Just right","1992","vocational + Abi","Male","131","0.600456246556976","0.535287243052588","0.665625250061365"
"Just right","1992","vocational + Abi","Female","103","0.600113622585944","0.525592550443704","0.674634694728184"
"Just right","1992","higher vocational","Male","361","0.76550685623352","0.727916382670546","0.803097329796494"
"Just right","1992","higher vocational","Female","180","0.694942129656054","0.640224273116551","0.749659986195558"
"Just right","1992","higher education","Male","577","0.667048866006458","0.63632803565229","0.697769696360626"
"Just right","1992","higher education","Female","474","0.654648158262103","0.62052780329179","0.688768513232415"
"A little too big","1992","in school","Male","2","","",""
"A little too big","1992","in school","Female","2","","",""
"A little too big","1992","inadequately","Male","8","","",""
"A little too big","1992","inadequately","Female","5","","",""
"A little too big","1992","general elemantary","Male","35","0.0463820949890404","0.0330435399830292","0.0597206499950516"
"A little too big","1992","general elemantary","Female","109","0.072811232490177","0.0608247222705404","0.0847977427098137"
"A little too big","1992","middle vocational","Male","207","0.0707779604801211","0.0621501430818668","0.0794057778783755"
"A little too big","1992","middle vocational","Female","223","0.0861665402907473","0.076505777221124","0.0958273033603706"
"A little too big","1992","vocational + Abi","Male","21","","",""
"A little too big","1992","vocational + Abi","Female","9","","",""
"A little too big","1992","higher vocational","Male","34","0.0741560617232188","0.0509083397891845","0.0974037836572531"
"A little too big","1992","higher vocational","Female","15","","",""
"A little too big","1992","higher education","Male","76","0.0887003930734707","0.0701669017328139","0.107233884414127"
"A little too big","1992","higher education","Female","54","0.0861597449400521","0.0660240778570686","0.106295412023036"
"Much too big","1992","in school","Male","","","",""
"Much too big","1992","in school","Female","","","",""
"Much too big","1992","inadequately","Male","","","",""
"Much too big","1992","inadequately","Female","","","",""
"Much too big","1992","general elemantary","Male","3","","",""
"Much too big","1992","general elemantary","Female","12","","",""
"Much too big","1992","middle vocational","Male","15","","",""
"Much too big","1992","middle vocational","Female","11","","",""
"Much too big","1992","vocational + Abi","Male","3","","",""
"Much too big","1992","vocational + Abi","Female","1","","",""
"Much too big","1992","higher vocational","Male","3","","",""
"Much too big","1992","higher vocational","Female","5","","",""
"Much too big","1992","higher education","Male","3","","",""
"Much too big","1992","higher education","Female","","","",""
"Much too small","1993","in school","Male","3","","",""
"Much too small","1993","in school","Female","6","","",""
"Much too small","1993","inadequately","Male","27","","",""
"Much too small","1993","inadequately","Female","43","0.0989761262043943","0.0679985554092676","0.129953696999521"
"Much too small","1993","general elemantary","Male","71","0.0514178472628801","0.0372543966518045","0.0655812978739557"
"Much too small","1993","general elemantary","Female","71","0.018723392401353","0.0123453655386698","0.0251014192640362"
"Much too small","1993","middle vocational","Male","112","0.0232122779513873","0.01811632348233","0.0283082324204446"
"Much too small","1993","middle vocational","Female","91","0.0197572941080612","0.0149594850829667","0.0245551031331556"
"Much too small","1993","vocational + Abi","Male","12","","",""
"Much too small","1993","vocational + Abi","Female","10","","",""
"Much too small","1993","higher vocational","Male","18","","",""
"Much too small","1993","higher vocational","Female","7","","",""
"Much too small","1993","higher education","Male","34","0.0379477498963415","0.0254299236797711","0.0504655761129118"
"Much too small","1993","higher education","Female","28","","",""
"A little too small","1993","in school","Male","22","","",""
"A little too small","1993","in school","Female","22","","",""
"A little too small","1993","inadequately","Male","56","0.225646141323256","0.173410825303511","0.277881457343001"
"A little too small","1993","inadequately","Female","74","0.184490385233773","0.1442543300915","0.224726440376047"
"A little too small","1993","general elemantary","Male","206","0.180192338280944","0.15554336694411","0.204841309617778"
"A little too small","1993","general elemantary","Female","248","0.115785438568313","0.100729627533525","0.130841249603102"
"A little too small","1993","middle vocational","Male","618","0.165633856769923","0.153052732397432","0.178214981142414"
"A little too small","1993","middle vocational","Female","621","0.161702138299682","0.149008986449411","0.174395290149953"
"A little too small","1993","vocational + Abi","Male","53","0.243887764233168","0.186620115199466","0.30115541326687"
"A little too small","1993","vocational + Abi","Female","38","0.166819519861342","0.109586420424249","0.224052619298434"
"A little too small","1993","higher vocational","Male","69","0.12802533504213","0.0977220616037624","0.158328608480497"
"A little too small","1993","higher vocational","Female","64","0.228084474303438","0.177942122340141","0.278226826266734"
"A little too small","1993","higher education","Male","207","0.218396474534974","0.19132869441479","0.245464254655158"
"A little too small","1993","higher education","Female","167","0.2077489768674","0.178136051653764","0.237361902081037"
"Just right","1993","in school","Male","57","0.703863420528675","0.607371913111412","0.800354927945938"
"Just right","1993","in school","Female","61","0.702527600521705","0.610113296293484","0.794941904749926"
"Just right","1993","inadequately","Male","159","0.680202838621708","0.621920487938152","0.738485189305264"
"Just right","1993","inadequately","Female","235","0.708722100367275","0.661591199827961","0.75585300090659"
"Just right","1993","general elemantary","Male","618","0.718105086834316","0.689250671818872","0.74695950184976"
"Just right","1993","general elemantary","Female","1296","0.784172949710186","0.764815095370451","0.803530804049922"
"Just right","1993","middle vocational","Male","2404","0.740908737931633","0.72608098627946","0.755736489583807"
"Just right","1993","middle vocational","Female","2267","0.726643241785323","0.71127805153398","0.742008432036665"
"Just right","1993","vocational + Abi","Male","133","0.627831826427761","0.563368532272467","0.692295120583056"
"Just right","1993","vocational + Abi","Female","100","0.707220817199815","0.637365108370274","0.777076526029356"
"Just right","1993","higher vocational","Male","331","0.732101522693546","0.691935352107178","0.772267693279914"
"Just right","1993","higher vocational","Female","176","0.638120521721568","0.580694955697535","0.695546087745602"
"Just right","1993","higher education","Male","564","0.620819318188649","0.589032849247163","0.652605787130134"
"Just right","1993","higher education","Female","470","0.661100092675637","0.626549954170595","0.695650231180679"
"A little too big","1993","in school","Male","4","","",""
"A little too big","1993","in school","Female","5","","",""
"A little too big","1993","inadequately","Male","4","","",""
"A little too big","1993","inadequately","Female","5","","",""
"A little too big","1993","general elemantary","Male","35","0.0470400664256048","0.0334617496353598","0.0606183832158499"
"A little too big","1993","general elemantary","Female","112","0.0755635646943155","0.0631272100758698","0.0879999193127613"
"A little too big","1993","middle vocational","Male","208","0.0673614180532156","0.0588788205321625","0.0758440155742687"
"A little too big","1993","middle vocational","Female","234","0.0844758770741856","0.0748881940898884","0.0940635600584828"
"A little too big","1993","vocational + Abi","Male","17","","",""
"A little too big","1993","vocational + Abi","Female","13","","",""
"A little too big","1993","higher vocational","Male","45","0.100662930377107","0.073374052195074","0.12795180855914"
"A little too big","1993","higher vocational","Female","19","","",""
"A little too big","1993","higher education","Male","86","0.117507994245996","0.0964107529541934","0.138605235537798"
"A little too big","1993","higher education","Female","54","0.0909235328132043","0.0699380571587518","0.111909008467657"
"Much too big","1993","in school","Male","","","",""
"Much too big","1993","in school","Female","","","",""
"Much too big","1993","inadequately","Male","","","",""
"Much too big","1993","inadequately","Female","","","",""
"Much too big","1993","general elemantary","Male","4","","",""
"Much too big","1993","general elemantary","Female","8","","",""
"Much too big","1993","middle vocational","Male","12","","",""
"Much too big","1993","middle vocational","Female","19","","",""
"Much too big","1993","vocational + Abi","Male","1","","",""
"Much too big","1993","vocational + Abi","Female","2","","",""
"Much too big","1993","higher vocational","Male","4","","",""
"Much too big","1993","higher vocational","Female","3","","",""
"Much too big","1993","higher education","Male","4","","",""
"Much too big","1993","higher education","Female","2","","",""
"Much too small","1994","in school","Male","4","","",""
"Much too small","1994","in school","Female","6","","",""
"Much too small","1994","inadequately","Male","25","","",""
"Much too small","1994","inadequately","Female","34","0.0988754049367644","0.0661707432365952","0.131580066636934"
"Much too small","1994","general elemantary","Male","57","0.0382499796767198","0.0252949398716686","0.0512050194817709"
"Much too small","1994","general elemantary","Female","57","0.0175556952577122","0.0111426647304906","0.0239687257849338"
"Much too small","1994","middle vocational","Male","112","0.0232536231256248","0.0180841924282765","0.0284230538229731"
"Much too small","1994","middle vocational","Female","105","0.0241456257413178","0.0188271786786955","0.0294640728039401"
"Much too small","1994","vocational + Abi","Male","6","","",""
"Much too small","1994","vocational + Abi","Female","9","","",""
"Much too small","1994","higher vocational","Male","13","","",""
"Much too small","1994","higher vocational","Female","11","","",""
"Much too small","1994","higher education","Male","30","0.0236242568408537","0.0136963929682576","0.0335521207134498"
"Much too small","1994","higher education","Female","28","","",""
"A little too small","1994","in school","Male","24","","",""
"A little too small","1994","in school","Female","27","","",""
"A little too small","1994","inadequately","Male","45","0.192980895857436","0.140473885516404","0.245487906198469"
"A little too small","1994","inadequately","Female","69","0.221048689221755","0.175584209026755","0.266513169416755"
"A little too small","1994","general elemantary","Male","164","0.168109824735941","0.142850508473167","0.193369140998715"
"A little too small","1994","general elemantary","Female","214","0.106088776803114","0.0910510483980619","0.121126505208166"
"A little too small","1994","middle vocational","Male","573","0.158877028128434","0.146337915622783","0.171416140634085"
"A little too small","1994","middle vocational","Female","562","0.147892119500737","0.135592465083263","0.160191773918211"
"A little too small","1994","vocational + Abi","Male","56","0.250573930266572","0.192378265961132","0.308769594572012"
"A little too small","1994","vocational + Abi","Female","41","0.232032169341301","0.168946679162011","0.295117659520592"
"A little too small","1994","higher vocational","Male","76","0.157411267660867","0.124416057702611","0.190406477619123"
"A little too small","1994","higher vocational","Female","53","0.152857556517447","0.110403887752071","0.195311225282822"
"A little too small","1994","higher education","Male","187","0.191632565030651","0.16590448924437","0.217360640816932"
"A little too small","1994","higher education","Female","175","0.226705019141684","0.196394088762241","0.257015949521128"
"Just right","1994","in school","Male","69","0.72193337431882","0.636639439207491","0.807227309430149"
"Just right","1994","in school","Female","86","0.689706197238568","0.609563912148475","0.769848482328661"
"Just right","1994","inadequately","Male","142","0.652448945237153","0.589091042012722","0.715806848461585"
"Just right","1994","inadequately","Female","213","0.671515251334072","0.620056570652004","0.722973932016141"
"Just right","1994","general elemantary","Male","590","0.757558447508833","0.728611441842028","0.786505453175639"
"Just right","1994","general elemantary","Female","1211","0.787399078963345","0.767419775523932","0.807378382402757"
"Just right","1994","middle vocational","Male","2356","0.743464248635517","0.728484294221499","0.758444203049534"
"Just right","1994","middle vocational","Female","2266","0.720161977288592","0.704607996521317","0.735715958055866"
"Just right","1994","vocational + Abi","Male","134","0.62936135052837","0.564500345144126","0.694222355912613"
"Just right","1994","vocational + Abi","Female","107","0.590216311890412","0.516719787000197","0.663712836780628"
"Just right","1994","higher vocational","Male","331","0.705275944370548","0.663970006027037","0.74658188271406"
"Just right","1994","higher vocational","Female","185","0.709399214369615","0.655833451597982","0.762964977141247"
"Just right","1994","higher education","Male","584","0.645105770814328","0.613828188382016","0.676383353246639"
"Just right","1994","higher education","Female","476","0.655229535557085","0.620821659628798","0.689637411485371"
"A little too big","1994","in school","Male","8","","",""
"A little too big","1994","in school","Female","9","","",""
"A little too big","1994","inadequately","Male","5","","",""
"A little too big","1994","inadequately","Female","4","","",""
"A little too big","1994","general elemantary","Male","29","","",""
"A little too big","1994","general elemantary","Female","115","0.0797169157871837","0.0664906792812546","0.0929431522931128"
"A little too big","1994","middle vocational","Male","204","0.0691908296248936","0.0604859835931294","0.0778956756566577"
"A little too big","1994","middle vocational","Female","246","0.100969242859931","0.0905303383092077","0.111408147410654"
"A little too big","1994","vocational + Abi","Male","16","","",""
"A little too big","1994","vocational + Abi","Female","12","","",""
"A little too big","1994","higher vocational","Male","42","0.104341615008917","0.076645099135372","0.132038130882463"
"A little too big","1994","higher vocational","Female","24","","",""
"A little too big","1994","higher education","Male","93","0.13138791146873","0.109304870186251","0.153470952751208"
"A little too big","1994","higher education","Female","50","0.0820249576641587","0.0621601416010432","0.101889773727274"
"Much too big","1994","in school","Male","1","","",""
"Much too big","1994","in school","Female","","","",""
"Much too big","1994","inadequately","Male","","","",""
"Much too big","1994","inadequately","Female","","","",""
"Much too big","1994","general elemantary","Male","2","","",""
"Much too big","1994","general elemantary","Female","14","","",""
"Much too big","1994","middle vocational","Male","20","","",""
"Much too big","1994","middle vocational","Female","21","","",""
"Much too big","1994","vocational + Abi","Male","1","","",""
"Much too big","1994","vocational + Abi","Female","3","","",""
"Much too big","1994","higher vocational","Male","6","","",""
"Much too big","1994","higher vocational","Female","3","","",""
"Much too big","1994","higher education","Male","5","","",""
"Much too big","1994","higher education","Female","4","","",""
"Much too small","1995","in school","Male","5","","",""
"Much too small","1995","in school","Female","4","","",""
"Much too small","1995","inadequately","Male","8","","",""
"Much too small","1995","inadequately","Female","21","","",""
"Much too small","1995","general elemantary","Male","52","0.039014645661051","0.026035764628819","0.0519935266932829"
"Much too small","1995","general elemantary","Female","63","0.0193153930890703","0.0126298399437261","0.0260009462344146"
"Much too small","1995","middle vocational","Male","112","0.0223087190062685","0.0173150857909089","0.0273023522216281"
"Much too small","1995","middle vocational","Female","97","0.0225769697772777","0.0175140027010403","0.027639936853515"
"Much too small","1995","vocational + Abi","Male","8","","",""
"Much too small","1995","vocational + Abi","Female","8","","",""
"Much too small","1995","higher vocational","Male","12","","",""
"Much too small","1995","higher vocational","Female","12","","",""
"Much too small","1995","higher education","Male","30","0.0303758310973395","0.0194453594450475","0.0413063027496316"
"Much too small","1995","higher education","Female","34","0.0379143637277794","0.0246465211925952","0.0511822062629635"
"A little too small","1995","in school","Male","40","0.264686901600669","0.191868538699793","0.337505264501544"
"A little too small","1995","in school","Female","28","","",""
"A little too small","1995","inadequately","Male","47","0.259217126413564","0.19952181380509","0.318912439022037"
"A little too small","1995","inadequately","Female","80","0.274304339640038","0.224638149558207","0.323970529721868"
"A little too small","1995","general elemantary","Male","174","0.178736235988514","0.153055192386887","0.20441727959014"
"A little too small","1995","general elemantary","Female","207","0.098161721428301","0.0837087778864306","0.112614664970171"
"A little too small","1995","middle vocational","Male","547","0.152944826479586","0.140774514885299","0.165115138073874"
"A little too small","1995","middle vocational","Female","561","0.139840901985448","0.128020357126561","0.151661446844335"
"A little too small","1995","vocational + Abi","Male","64","0.231701876098836","0.17929623008623","0.284107522111441"
"A little too small","1995","vocational + Abi","Female","59","0.270989778592913","0.213041954207227","0.3289376029786"
"A little too small","1995","higher vocational","Male","79","0.169957749584007","0.136109352574028","0.203806146593985"
"A little too small","1995","higher vocational","Female","57","0.15541179884221","0.113569422066726","0.197254175617693"
"A little too small","1995","higher education","Male","193","0.186325521167789","0.161526495331478","0.2111245470041"
"A little too small","1995","higher education","Female","197","0.223015479688599","0.19409768001581","0.251933279361389"
"Just right","1995","in school","Male","84","0.621362346974053","0.541300998488933","0.701423695459173"
"Just right","1995","in school","Female","97","0.714335970886138","0.638967867516302","0.789704074255974"
"Just right","1995","inadequately","Male","149","0.703108413246311","0.640867922104315","0.765348904388308"
"Just right","1995","inadequately","Female","201","0.642935014000698","0.589598526010087","0.696271501991308"
"Just right","1995","general elemantary","Male","595","0.735429088448525","0.705862141487124","0.764996035409926"
"Just right","1995","general elemantary","Female","1215","0.772905745935972","0.752554676707458","0.793256815164486"
"Just right","1995","middle vocational","Male","2462","0.743396072347618","0.728628121670682","0.758164023024553"
"Just right","1995","middle vocational","Female","2379","0.72949703447971","0.714356933413635","0.744637135545785"
"Just right","1995","vocational + Abi","Male","160","0.667235425265844","0.608708392227515","0.725762458304172"
"Just right","1995","vocational + Abi","Female","133","0.557456594574587","0.492700993804484","0.622212195344691"
"Just right","1995","higher vocational","Male","329","0.683185408902144","0.64125883262545","0.725111985178839"
"Just right","1995","higher vocational","Female","195","0.702567563133447","0.649772895605967","0.755362230660926"
"Just right","1995","higher education","Male","615","0.645280403648","0.614809177493863","0.675751629802136"
"Just right","1995","higher education","Female","483","0.629671621852747","0.596125515911446","0.663217727794048"
"A little too big","1995","in school","Male","10","","",""
"A little too big","1995","in school","Female","9","","",""
"A little too big","1995","inadequately","Male","3","","",""
"A little too big","1995","inadequately","Female","8","","",""
"A little too big","1995","general elemantary","Male","32","0.0427854299173701","0.0292204975106279","0.0563503623241123"
"A little too big","1995","general elemantary","Female","134","0.102402768161866","0.0876756594945961","0.117129876829137"
"A little too big","1995","middle vocational","Male","218","0.0742634254824279","0.0653977944625843","0.0831290565022715"
"A little too big","1995","middle vocational","Female","252","0.100661956736577","0.0904072047759005","0.110916708697254"
"A little too big","1995","vocational + Abi","Male","16","","",""
"A little too big","1995","vocational + Abi","Female","23","","",""
"A little too big","1995","higher vocational","Male","50","0.128547141611591","0.0983844091463165","0.158709874076866"
"A little too big","1995","higher vocational","Female","23","","",""
"A little too big","1995","higher education","Male","101","0.124139542256162","0.10313826873409","0.145140815778234"
"A little too big","1995","higher education","Female","77","0.100997507301314","0.0800647068842273","0.1219303077184"
"Much too big","1995","in school","Male","2","","",""
"Much too big","1995","in school","Female","","","",""
"Much too big","1995","inadequately","Male","","","",""
"Much too big","1995","inadequately","Female","","","",""
"Much too big","1995","general elemantary","Male","2","","",""
"Much too big","1995","general elemantary","Female","9","","",""
"Much too big","1995","middle vocational","Male","21","","",""
"Much too big","1995","middle vocational","Female","18","","",""
"Much too big","1995","vocational + Abi","Male","1","","",""
"Much too big","1995","vocational + Abi","Female","3","","",""
"Much too big","1995","higher vocational","Male","3","","",""
"Much too big","1995","higher vocational","Female","1","","",""
"Much too big","1995","higher education","Male","8","","",""
"Much too big","1995","higher education","Female","5","","",""
"Much too small","1996","in school","Male","3","","",""
"Much too small","1996","in school","Female","5","","",""
"Much too small","1996","inadequately","Male","14","","",""
"Much too small","1996","inadequately","Female","22","","",""
"Much too small","1996","general elemantary","Male","46","0.0336741839197467","0.0212514863501853","0.046096881489308"
"Much too small","1996","general elemantary","Female","55","0.0175183883702647","0.0110185851227785","0.0240181916177509"
"Much too small","1996","middle vocational","Male","82","0.0175326344485253","0.0130648832465501","0.0220003856505005"
"Much too small","1996","middle vocational","Female","87","0.018929969140213","0.0142533600409634","0.0236065782394625"
"Much too small","1996","vocational + Abi","Male","13","","",""
"Much too small","1996","vocational + Abi","Female","13","","",""
"Much too small","1996","higher vocational","Male","17","","",""
"Much too small","1996","higher vocational","Female","7","","",""
"Much too small","1996","higher education","Male","28","","",""
"Much too small","1996","higher education","Female","23","","",""
"A little too small","1996","in school","Male","32","0.240686315627234","0.168838271570494","0.312534359683973"
"A little too small","1996","in school","Female","43","0.246702135108636","0.178616177051563","0.31478809316571"
"A little too small","1996","inadequately","Male","43","0.280769038970978","0.218799081054206","0.34273899688775"
"A little too small","1996","inadequately","Female","68","0.262218411189339","0.21142032570294","0.313016496675739"
"A little too small","1996","general elemantary","Male","137","0.154018075208882","0.129159744045169","0.178876406372595"
"A little too small","1996","general elemantary","Female","218","0.0973655458534036","0.0826779902092188","0.112053101497588"
"A little too small","1996","middle vocational","Male","587","0.160182060110962","0.147696563074774","0.172667557147149"
"A little too small","1996","middle vocational","Female","547","0.144226602639775","0.132170465198202","0.156282740081349"
"A little too small","1996","vocational + Abi","Male","58","0.240071701570685","0.18592076972841","0.29422263341296"
"A little too small","1996","vocational + Abi","Female","57","0.235464914080357","0.181217883304704","0.28971194485601"
"A little too small","1996","higher vocational","Male","76","0.148832465426158","0.116722971938075","0.180941958914241"
"A little too small","1996","higher vocational","Female","40","0.10853814237314","0.0731021327705975","0.143974151975682"
"A little too small","1996","higher education","Male","182","0.184727648268675","0.160191651541129","0.20926364499622"
"A little too small","1996","higher education","Female","189","0.219314287255989","0.19060527680061","0.248023297711368"
"Just right","1996","in school","Male","87","0.63360201559269","0.552624686183321","0.714579345002059"
"Just right","1996","in school","Female","101","0.685824475739196","0.612511576428961","0.759137375049431"
"Just right","1996","inadequately","Male","140","0.62574137992949","0.55900605950014","0.69247670035884"
"Just right","1996","inadequately","Female","190","0.663115476649467","0.608528761699051","0.717702191599883"
"Just right","1996","general elemantary","Male","585","0.743242722822726","0.713158950366195","0.773326495279258"
"Just right","1996","general elemantary","Female","1158","0.779943687241365","0.759418389791498","0.800468984691232"
"Just right","1996","middle vocational","Male","2387","0.726923146052012","0.711756378917492","0.742089913186532"
"Just right","1996","middle vocational","Female","2336","0.718764255328937","0.703335368009512","0.734193142648363"
"Just right","1996","vocational + Abi","Male","146","0.613411471014","0.551673895724195","0.675149046303804"
"Just right","1996","vocational + Abi","Female","141","0.601429246218559","0.538831435375588","0.664027057061529"
"Just right","1996","higher vocational","Male","330","0.700489399826942","0.659167148553178","0.741811651100706"
"Just right","1996","higher vocational","Female","226","0.769464960467314","0.72148442046071","0.817445500473918"
"Just right","1996","higher education","Male","648","0.647066939962013","0.616853013094635","0.677280866829391"
"Just right","1996","higher education","Female","518","0.65677107975558","0.623829411230398","0.689712748280762"
"A little too big","1996","in school","Male","14","","",""
"A little too big","1996","in school","Female","5","","",""
"A little too big","1996","inadequately","Male","4","","",""
"A little too big","1996","inadequately","Female","7","","",""
"A little too big","1996","general elemantary","Male","37","0.0590356294305747","0.0428044802186561","0.0752667786424933"
"A little too big","1996","general elemantary","Female","119","0.0928675777480676","0.0784875963620825","0.107247559134053"
"A little too big","1996","middle vocational","Male","243","0.0900992083535975","0.0803523684271965","0.0998460482799984"
"A little too big","1996","middle vocational","Female","280","0.114074989344906","0.103165615805563","0.124984362884248"
"A little too big","1996","vocational + Abi","Male","22","","",""
"A little too big","1996","vocational + Abi","Female","22","","",""
"A little too big","1996","higher vocational","Male","44","0.116125819449946","0.0872232328362554","0.145028406063637"
"A little too big","1996","higher vocational","Female","23","","",""
"A little too big","1996","higher education","Male","97","0.136615361258344","0.114901436762317","0.158329285754371"
"A little too big","1996","higher education","Female","63","0.0933877095382247","0.0731992905986623","0.113576128477787"
"Much too big","1996","in school","Male","","","",""
"Much too big","1996","in school","Female","","","",""
"Much too big","1996","inadequately","Male","1","","",""
"Much too big","1996","inadequately","Female","1","","",""
"Much too big","1996","general elemantary","Male","5","","",""
"Much too big","1996","general elemantary","Female","15","","",""
"Much too big","1996","middle vocational","Male","16","","",""
"Much too big","1996","middle vocational","Female","12","","",""
"Much too big","1996","vocational + Abi","Male","","","",""
"Much too big","1996","vocational + Abi","Female","2","","",""
"Much too big","1996","higher vocational","Male","5","","",""
"Much too big","1996","higher vocational","Female","","","",""
"Much too big","1996","higher education","Male","6","","",""
"Much too big","1996","higher education","Female","5","","",""
"Much too small","1997","in school","Male","8","","",""
"Much too small","1997","in school","Female","14","","",""
"Much too small","1997","inadequately","Male","14","","",""
"Much too small","1997","inadequately","Female","16","","",""
"Much too small","1997","general elemantary","Male","24","","",""
"Much too small","1997","general elemantary","Female","39","0.0128707899280955","0.00717610837024384","0.0185654714859472"
"Much too small","1997","middle vocational","Male","68","0.0165801486802411","0.0121751576976805","0.0209851396628017"
"Much too small","1997","middle vocational","Female","64","0.0150970787365924","0.0109022232289092","0.0192919342442755"
"Much too small","1997","vocational + Abi","Male","10","","",""
"Much too small","1997","vocational + Abi","Female","12","","",""
"Much too small","1997","higher vocational","Male","11","","",""
"Much too small","1997","higher vocational","Female","9","","",""
"Much too small","1997","higher education","Male","20","","",""
"Much too small","1997","higher education","Female","20","","",""
"A little too small","1997","in school","Male","33","0.213924799328395","0.14936757398979","0.278482024667001"
"A little too small","1997","in school","Female","41","0.234182130968152","0.168357390800144","0.30000687113616"
"A little too small","1997","inadequately","Male","35","0.234647217988464","0.174704557596737","0.29458987838019"
"A little too small","1997","inadequately","Female","59","0.25818852905676","0.206083614317399","0.310293443796121"
"A little too small","1997","general elemantary","Male","151","0.177613240773407","0.151470432586329","0.203756048960486"
"A little too small","1997","general elemantary","Female","195","0.0896062688903424","0.0751763573947777","0.104036180385907"
"A little too small","1997","middle vocational","Male","543","0.155568370208176","0.143065082488188","0.168071657928163"
"A little too small","1997","middle vocational","Female","543","0.152113632282726","0.139759088065365","0.164468176500086"
"A little too small","1997","vocational + Abi","Male","66","0.264965125081652","0.208299659560947","0.321630590602356"
"A little too small","1997","vocational + Abi","Female","49","0.232696017731976","0.176986402907119","0.288405632556833"
"A little too small","1997","higher vocational","Male","81","0.185026779906","0.149957519908006","0.220096039903994"
"A little too small","1997","higher vocational","Female","51","0.159634420610632","0.117185908461077","0.202082932760187"
"A little too small","1997","higher education","Male","180","0.186978622338653","0.162391568729287","0.21156567594802"
"A little too small","1997","higher education","Female","175","0.224866169993437","0.195917733751895","0.253814606234978"
"Just right","1997","in school","Male","107","0.695425417099858","0.622972754395612","0.767878079804104"
"Just right","1997","in school","Female","99","0.654999267365587","0.58111024087572","0.728888293855454"
"Just right","1997","inadequately","Male","137","0.66823015003451","0.601629423282495","0.734830876786525"
"Just right","1997","inadequately","Female","185","0.651808677483531","0.59508916539194","0.708528189575121"
"Just right","1997","general elemantary","Male","607","0.739085886416781","0.709047766068236","0.769124006765327"
"Just right","1997","general elemantary","Female","1151","0.78524343332042","0.764496437291689","0.805990429349151"
"Just right","1997","middle vocational","Male","2366","0.729944826635908","0.714628571359644","0.745261081912172"
"Just right","1997","middle vocational","Female","2354","0.714709687022198","0.699175727103404","0.730243646940993"
"Just right","1997","vocational + Abi","Male","139","0.614637115084347","0.552146548307086","0.677127681861608"
"Just right","1997","vocational + Abi","Female","147","0.641651836933458","0.578431869699155","0.704871804167762"
"Just right","1997","higher vocational","Male","329","0.684993901627802","0.64304308003164","0.726944723223964"
"Just right","1997","higher vocational","Female","209","0.735480343627665","0.684361669076297","0.786599018179032"
"Just right","1997","higher education","Male","675","0.669786637304102","0.6401297826235","0.699443491984703"
"Just right","1997","higher education","Female","539","0.645923827406025","0.612763889766976","0.679083765045075"
"A little too big","1997","in school","Male","7","","",""
"A little too big","1997","in school","Female","5","","",""
"A little too big","1997","inadequately","Male","6","","",""
"A little too big","1997","inadequately","Female","11","","",""
"A little too big","1997","general elemantary","Male","35","0.0537210287377118","0.0382984048583485","0.0691436526170751"
"A little too big","1997","general elemantary","Female","113","0.10507113663912","0.0895788396500462","0.120563433628194"
"A little too big","1997","middle vocational","Male","237","0.0941794461085878","0.0841036242749071","0.104255267942268"
"A little too big","1997","middle vocational","Female","265","0.109670119984678","0.098920491202461","0.120419748766894"
"A little too big","1997","vocational + Abi","Male","18","","",""
"A little too big","1997","vocational + Abi","Female","13","","",""
"A little too big","1997","higher vocational","Male","48","0.111989719426963","0.0835099995979795","0.140469439255947"
"A little too big","1997","higher vocational","Female","17","","",""
"A little too big","1997","higher education","Male","84","0.110332738559824","0.0905755324055945","0.130089944714054"
"A little too big","1997","higher education","Female","61","0.101997140365475","0.0810122087098936","0.122982072021056"
"Much too big","1997","in school","Male","","","",""
"Much too big","1997","in school","Female","","","",""
"Much too big","1997","inadequately","Male","","","",""
