"plh0179","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"4 on Scale 1 to 10","2007","35-65 y.","indirect migration background","2","","","","4"
"4 on Scale 1 to 10","2007","66 and older","direct migration background","1","","","","4"
"4 on Scale 1 to 10","2007","66 and older","indirect migration background","","","","","4"
"4 on Scale 1 to 10","2007","66 and older","no migration background","2","","","","4"
"5 on Scale 1 to 10","2007","16-34 y.","indirect migration background","23","","","","5"
"5 on Scale 1 to 10","2007","35-65 y.","no migration background","242","0.124683939378363","0.109798034784081","0.139569843972644","5"
"5 on Scale 1 to 10","2007","16-34 y.","no migration background","114","0.149283312715917","0.124274164665893","0.174292460765941","5"
"5 on Scale 1 to 10","2007","16-34 y.","direct migration background","22","","","","5"
"5 on Scale 1 to 10","2007","35-65 y.","direct migration background","41","0.165133152697292","0.121949968277752","0.208316337116831","5"
"5 on Scale 1 to 10","2007","35-65 y.","indirect migration background","11","","","","5"
"5 on Scale 1 to 10","2007","66 and older","indirect migration background","","","","","5"
"5 on Scale 1 to 10","2007","66 and older","no migration background","13","","","","5"
"5 on Scale 1 to 10","2007","66 and older","direct migration background","1","","","","5"
"6 on Scale 1 to 10","2007","16-34 y.","no migration background","55","0.0532227697888582","0.0374694014335647","0.0689761381441518","6"
"6 on Scale 1 to 10","2007","16-34 y.","direct migration background","25","","","","6"
"6 on Scale 1 to 10","2007","16-34 y.","indirect migration background","10","","","","6"
"6 on Scale 1 to 10","2007","35-65 y.","no migration background","159","0.0758600218086009","0.0639294053140437","0.087790638303158","6"
"6 on Scale 1 to 10","2007","35-65 y.","direct migration background","36","0.119092959395605","0.0814228392610211","0.156763079530188","6"
"6 on Scale 1 to 10","2007","35-65 y.","indirect migration background","4","","","","6"
"6 on Scale 1 to 10","2007","66 and older","indirect migration background","","","","","6"
"6 on Scale 1 to 10","2007","66 and older","no migration background","7","","","","6"
"6 on Scale 1 to 10","2007","66 and older","direct migration background","","","","","6"
"7 on Scale 1 to 10","2007","16-34 y.","no migration background","117","0.136484135846572","0.112391903816168","0.160576367876975","7"
"7 on Scale 1 to 10","2007","16-34 y.","direct migration background","27","","","","7"
"7 on Scale 1 to 10","2007","35-65 y.","no migration background","305","0.159163525651982","0.142679432062182","0.175647619241783","7"
"7 on Scale 1 to 10","2007","16-34 y.","indirect migration background","19","","","","7"
"7 on Scale 1 to 10","2007","66 and older","no migration background","4","","","","7"
"7 on Scale 1 to 10","2007","35-65 y.","direct migration background","38","0.124557834334514","0.0861527984186228","0.162962870250406","7"
"7 on Scale 1 to 10","2007","35-65 y.","indirect migration background","6","","","","7"
"7 on Scale 1 to 10","2007","66 and older","direct migration background","","","","","7"
"7 on Scale 1 to 10","2007","66 and older","indirect migration background","","","","","7"
"8 on Scale 1 to 10","2007","16-34 y.","direct migration background","33","0.175034323656438","0.118894465980124","0.231174181332751","8"
"8 on Scale 1 to 10","2007","16-34 y.","indirect migration background","24","","","","8"
"8 on Scale 1 to 10","2007","35-65 y.","no migration background","429","0.227785411059242","0.208887252921097","0.246683569197386","8"
"8 on Scale 1 to 10","2007","16-34 y.","no migration background","169","0.21718840834829","0.188251792755606","0.246125023940975","8"
"8 on Scale 1 to 10","2007","35-65 y.","direct migration background","61","0.190383209743672","0.144722464408087","0.236043955079256","8"
"8 on Scale 1 to 10","2007","66 and older","direct migration background","2","","","","8"
"8 on Scale 1 to 10","2007","35-65 y.","indirect migration background","21","","","","8"
"8 on Scale 1 to 10","2007","66 and older","no migration background","17","","","","8"
"8 on Scale 1 to 10","2007","66 and older","indirect migration background","","","","","8"
"9 on Scale 1 to 10","2007","35-65 y.","no migration background","241","0.107777110960552","0.0938041812584083","0.121750040662696","9"
"9 on Scale 1 to 10","2007","16-34 y.","direct migration background","20","","","","9"
"9 on Scale 1 to 10","2007","16-34 y.","indirect migration background","13","","","","9"
"9 on Scale 1 to 10","2007","35-65 y.","direct migration background","34","0.10149043225014","0.0663697596039671","0.136611104896313","9"
"9 on Scale 1 to 10","2007","66 and older","direct migration background","2","","","","9"
"9 on Scale 1 to 10","2007","16-34 y.","no migration background","98","0.119318422399279","0.0965693340775742","0.142067510720985","9"
"9 on Scale 1 to 10","2007","35-65 y.","indirect migration background","8","","","","9"
"9 on Scale 1 to 10","2007","66 and older","no migration background","4","","","","9"
"9 on Scale 1 to 10","2007","66 and older","indirect migration background","","","","","9"
"0 Completely dissatisfied","2008","16-34 y.","indirect migration background","5","","","","0"
"0 Completely dissatisfied","2008","66 and older","no migration background","19","","","","0"
"0 Completely dissatisfied","2008","66 and older","direct migration background","","","","","0"
"0 Completely dissatisfied","2008","16-34 y.","no migration background","21","","","","0"
"0 Completely dissatisfied","2008","16-34 y.","direct migration background","2","","","","0"
"0 Completely dissatisfied","2008","35-65 y.","no migration background","42","0.0270591280405319","0.0190407993970007","0.035077456684063","0"
"0 Completely dissatisfied","2008","35-65 y.","direct migration background","13","","","","0"
"0 Completely dissatisfied","2008","35-65 y.","indirect migration background","4","","","","0"
"0 Completely dissatisfied","2008","66 and older","indirect migration background","1","","","","0"
"1 on Scale 1 to 10","2008","16-34 y.","direct migration background","2","","","","1"
"1 on Scale 1 to 10","2008","16-34 y.","indirect migration background","2","","","","1"
"1 on Scale 1 to 10","2008","66 and older","no migration background","1","","","","1"
"1 on Scale 1 to 10","2008","16-34 y.","no migration background","14","","","","1"
"1 on Scale 1 to 10","2008","35-65 y.","no migration background","17","","","","1"
"1 on Scale 1 to 10","2008","35-65 y.","direct migration background","4","","","","1"
"1 on Scale 1 to 10","2008","35-65 y.","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2008","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2008","66 and older","direct migration background","","","","","1"
"10 Completely satisfied","2008","16-34 y.","no migration background","68","0.107754784021213","0.0838810152892845","0.131628552753141","10"
"10 Completely satisfied","2008","16-34 y.","direct migration background","26","","","","10"
"10 Completely satisfied","2008","16-34 y.","indirect migration background","15","","","","10"
"10 Completely satisfied","2008","35-65 y.","no migration background","168","0.105422339597203","0.0902462780529095","0.120598401141496","10"
"10 Completely satisfied","2008","35-65 y.","direct migration background","28","","","","10"
"10 Completely satisfied","2008","35-65 y.","indirect migration background","6","","","","10"
"10 Completely satisfied","2008","66 and older","no migration background","9","","","","10"
"10 Completely satisfied","2008","66 and older","direct migration background","","","","","10"
"10 Completely satisfied","2008","66 and older","indirect migration background","","","","","10"
"2 on Scale 1 to 10","2008","16-34 y.","no migration background","27","","","","2"
"2 on Scale 1 to 10","2008","16-34 y.","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","2008","35-65 y.","no migration background","37","0.030772339121795","0.0222378626658023","0.0393068155777877","2"
"2 on Scale 1 to 10","2008","35-65 y.","indirect migration background","2","","","","2"
"2 on Scale 1 to 10","2008","66 and older","no migration background","1","","","","2"
"2 on Scale 1 to 10","2008","66 and older","indirect migration background","","","","","2"
"2 on Scale 1 to 10","2008","16-34 y.","direct migration background","4","","","","2"
"2 on Scale 1 to 10","2008","35-65 y.","direct migration background","4","","","","2"
"2 on Scale 1 to 10","2008","66 and older","direct migration background","","","","","2"
"3 on Scale 1 to 10","2008","16-34 y.","no migration background","26","","","","3"
"3 on Scale 1 to 10","2008","16-34 y.","direct migration background","4","","","","3"
"3 on Scale 1 to 10","2008","16-34 y.","indirect migration background","3","","","","3"
"3 on Scale 1 to 10","2008","35-65 y.","no migration background","60","0.0422838141724922","0.0323391706233968","0.0522284577215877","3"
"3 on Scale 1 to 10","2008","35-65 y.","direct migration background","13","","","","3"
"3 on Scale 1 to 10","2008","66 and older","no migration background","1","","","","3"
"3 on Scale 1 to 10","2008","35-65 y.","indirect migration background","6","","","","3"
"3 on Scale 1 to 10","2008","66 and older","direct migration background","","","","","3"
"3 on Scale 1 to 10","2008","66 and older","indirect migration background","","","","","3"
"4 on Scale 1 to 10","2008","16-34 y.","indirect migration background","3","","","","4"
"4 on Scale 1 to 10","2008","35-65 y.","no migration background","59","0.0462972935745533","0.0359132132417304","0.0566813739073761","4"
"4 on Scale 1 to 10","2008","35-65 y.","direct migration background","7","","","","4"
"4 on Scale 1 to 10","2008","66 and older","direct migration background","","","","","4"
"4 on Scale 1 to 10","2008","16-34 y.","no migration background","30","0.0404064176991399","0.0252453624639516","0.0555674729343282","4"
"4 on Scale 1 to 10","2008","35-65 y.","indirect migration background","4","","","","4"
"4 on Scale 1 to 10","2008","66 and older","no migration background","1","","","","4"
"4 on Scale 1 to 10","2008","66 and older","indirect migration background","","","","","4"
"4 on Scale 1 to 10","2008","16-34 y.","direct migration background","8","","","","4"
"5 on Scale 1 to 10","2008","16-34 y.","indirect migration background","19","","","","5"
"5 on Scale 1 to 10","2008","35-65 y.","no migration background","193","0.12231382575694","0.106122174789395","0.138505476724484","5"
"5 on Scale 1 to 10","2008","35-65 y.","indirect migration background","6","","","","5"
"5 on Scale 1 to 10","2008","66 and older","no migration background","6","","","","5"
"5 on Scale 1 to 10","2008","16-34 y.","no migration background","59","0.0893328509914486","0.0673721590187278","0.111293542964169","5"
"5 on Scale 1 to 10","2008","16-34 y.","direct migration background","11","","","","5"
"5 on Scale 1 to 10","2008","35-65 y.","direct migration background","33","0.186868430753252","0.138354034490245","0.23538282701626","5"
"5 on Scale 1 to 10","2008","66 and older","direct migration background","","","","","5"
"5 on Scale 1 to 10","2008","66 and older","indirect migration background","","","","","5"
"6 on Scale 1 to 10","2008","16-34 y.","no migration background","52","0.0614124884438923","0.0429271961775771","0.0798977807102076","6"
"6 on Scale 1 to 10","2008","16-34 y.","direct migration background","15","","","","6"
"6 on Scale 1 to 10","2008","16-34 y.","indirect migration background","9","","","","6"
"6 on Scale 1 to 10","2008","35-65 y.","no migration background","154","0.0952488835741634","0.0807418625473999","0.109755904600927","6"
"6 on Scale 1 to 10","2008","66 and older","no migration background","6","","","","6"
"6 on Scale 1 to 10","2008","35-65 y.","direct migration background","26","","","","6"
"6 on Scale 1 to 10","2008","35-65 y.","indirect migration background","7","","","","6"
"6 on Scale 1 to 10","2008","66 and older","direct migration background","","","","","6"
"6 on Scale 1 to 10","2008","66 and older","indirect migration background","","","","","6"
"7 on Scale 1 to 10","2008","16-34 y.","no migration background","97","0.165047817562476","0.136465576140733","0.19363005898422","7"
"7 on Scale 1 to 10","2008","16-34 y.","direct migration background","23","","","","7"
"7 on Scale 1 to 10","2008","16-34 y.","indirect migration background","11","","","","7"
"7 on Scale 1 to 10","2008","35-65 y.","no migration background","233","0.136751808731217","0.119772574175491","0.153731043286944","7"
"7 on Scale 1 to 10","2008","35-65 y.","indirect migration background","7","","","","7"
"7 on Scale 1 to 10","2008","66 and older","no migration background","4","","","","7"
"7 on Scale 1 to 10","2008","35-65 y.","direct migration background","44","0.161883401540127","0.116040126911763","0.207726676168492","7"
"7 on Scale 1 to 10","2008","66 and older","indirect migration background","","","","","7"
"7 on Scale 1 to 10","2008","66 and older","direct migration background","2","","","","7"
"8 on Scale 1 to 10","2008","16-34 y.","direct migration background","31","0.23589843631515","0.166794598857526","0.305002273772774","8"
"8 on Scale 1 to 10","2008","16-34 y.","indirect migration background","32","0.271145085200005","0.18989560662102","0.35239456377899","8"
"8 on Scale 1 to 10","2008","35-65 y.","no migration background","369","0.240797251768336","0.219667792721055","0.261926710815617","8"
"8 on Scale 1 to 10","2008","16-34 y.","no migration background","141","0.234359039731318","0.201744292077977","0.266973787384659","8"
"8 on Scale 1 to 10","2008","35-65 y.","direct migration background","48","0.181843596289212","0.133838270269682","0.229848922308743","8"
"8 on Scale 1 to 10","2008","35-65 y.","indirect migration background","17","","","","8"
"8 on Scale 1 to 10","2008","66 and older","no migration background","11","","","","8"
"8 on Scale 1 to 10","2008","66 and older","direct migration background","","","","","8"
"8 on Scale 1 to 10","2008","66 and older","indirect migration background","","","","","8"
"9 on Scale 1 to 10","2008","16-34 y.","direct migration background","19","","","","9"
"9 on Scale 1 to 10","2008","16-34 y.","indirect migration background","15","","","","9"
"9 on Scale 1 to 10","2008","35-65 y.","no migration background","241","0.140938578652701","0.123743238096567","0.158133919208836","9"
"9 on Scale 1 to 10","2008","16-34 y.","no migration background","113","0.128566391872156","0.102794786736698","0.154337997007615","9"
"9 on Scale 1 to 10","2008","35-65 y.","direct migration background","28","","","","9"
"9 on Scale 1 to 10","2008","35-65 y.","indirect migration background","15","","","","9"
"9 on Scale 1 to 10","2008","66 and older","no migration background","5","","","","9"
"9 on Scale 1 to 10","2008","66 and older","direct migration background","","","","","9"
"9 on Scale 1 to 10","2008","66 and older","indirect migration background","","","","","9"
"0 Completely dissatisfied","2009","16-34 y.","no migration background","19","","","","0"
"0 Completely dissatisfied","2009","16-34 y.","direct migration background","4","","","","0"
"0 Completely dissatisfied","2009","16-34 y.","indirect migration background","3","","","","0"
"0 Completely dissatisfied","2009","66 and older","direct migration background","3","","","","0"
"0 Completely dissatisfied","2009","35-65 y.","no migration background","63","0.0523175114404152","0.0410567413527568","0.0635782815280736","0"
"0 Completely dissatisfied","2009","35-65 y.","direct migration background","12","","","","0"
"0 Completely dissatisfied","2009","35-65 y.","indirect migration background","3","","","","0"
"0 Completely dissatisfied","2009","66 and older","no migration background","30","0.524023812997756","0.396588376913089","0.651459249082423","0"
"0 Completely dissatisfied","2009","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","2009","35-65 y.","no migration background","15","","","","1"
"1 on Scale 1 to 10","2009","16-34 y.","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","2009","66 and older","direct migration background","","","","","1"
"1 on Scale 1 to 10","2009","16-34 y.","no migration background","10","","","","1"
"1 on Scale 1 to 10","2009","16-34 y.","direct migration background","","","","","1"
"1 on Scale 1 to 10","2009","35-65 y.","direct migration background","3","","","","1"
"1 on Scale 1 to 10","2009","35-65 y.","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2009","66 and older","no migration background","","","","","1"
"1 on Scale 1 to 10","2009","66 and older","indirect migration background","","","","","1"
"10 Completely satisfied","2009","16-34 y.","no migration background","79","0.125008822613261","0.0988914247883366","0.151126220438186","10"
"10 Completely satisfied","2009","16-34 y.","direct migration background","31","0.363740883631564","0.274245698788333","0.453236068474796","10"
"10 Completely satisfied","2009","16-34 y.","indirect migration background","15","","","","10"
"10 Completely satisfied","2009","35-65 y.","no migration background","179","0.106991000904302","0.0913589965415637","0.12262300526704","10"
"10 Completely satisfied","2009","35-65 y.","direct migration background","25","","","","10"
"10 Completely satisfied","2009","35-65 y.","indirect migration background","7","","","","10"
"10 Completely satisfied","2009","66 and older","no migration background","2","","","","10"
"10 Completely satisfied","2009","66 and older","direct migration background","1","","","","10"
"10 Completely satisfied","2009","66 and older","indirect migration background","","","","","10"
"2 on Scale 1 to 10","2009","16-34 y.","no migration background","20","","","","2"
"2 on Scale 1 to 10","2009","16-34 y.","direct migration background","2","","","","2"
"2 on Scale 1 to 10","2009","16-34 y.","indirect migration background","4","","","","2"
"2 on Scale 1 to 10","2009","35-65 y.","no migration background","30","0.016283295358884","0.0098827158313729","0.0226838748863952","2"
"2 on Scale 1 to 10","2009","35-65 y.","direct migration background","4","","","","2"
"2 on Scale 1 to 10","2009","66 and older","no migration background","","","","","2"
"2 on Scale 1 to 10","2009","66 and older","direct migration background","","","","","2"
"2 on Scale 1 to 10","2009","35-65 y.","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","2009","66 and older","indirect migration background","","","","","2"
"3 on Scale 1 to 10","2009","16-34 y.","no migration background","20","","","","3"
"3 on Scale 1 to 10","2009","16-34 y.","direct migration background","3","","","","3"
"3 on Scale 1 to 10","2009","16-34 y.","indirect migration background","3","","","","3"
"3 on Scale 1 to 10","2009","35-65 y.","no migration background","44","0.0476538367169469","0.0368802706525668","0.0584274027813271","3"
"3 on Scale 1 to 10","2009","35-65 y.","direct migration background","8","","","","3"
"3 on Scale 1 to 10","2009","66 and older","no migration background","","","","","3"
"3 on Scale 1 to 10","2009","66 and older","direct migration background","","","","","3"
"3 on Scale 1 to 10","2009","66 and older","indirect migration background","","","","","3"
"3 on Scale 1 to 10","2009","35-65 y.","indirect migration background","3","","","","3"
"4 on Scale 1 to 10","2009","16-34 y.","no migration background","19","","","","4"
"4 on Scale 1 to 10","2009","16-34 y.","direct migration background","4","","","","4"
"4 on Scale 1 to 10","2009","16-34 y.","indirect migration background","6","","","","4"
"4 on Scale 1 to 10","2009","35-65 y.","indirect migration background","2","","","","4"
"4 on Scale 1 to 10","2009","66 and older","no migration background","5","","","","4"
"4 on Scale 1 to 10","2009","35-65 y.","no migration background","57","0.0475909334208341","0.0368241247233449","0.0583577421183234","4"
"4 on Scale 1 to 10","2009","35-65 y.","direct migration background","4","","","","4"
"4 on Scale 1 to 10","2009","66 and older","direct migration background","","","","","4"
"4 on Scale 1 to 10","2009","66 and older","indirect migration background","","","","","4"
"5 on Scale 1 to 10","2009","16-34 y.","indirect migration background","9","","","","5"
"5 on Scale 1 to 10","2009","35-65 y.","indirect migration background","4","","","","5"
"5 on Scale 1 to 10","2009","35-65 y.","no migration background","174","0.110169467932389","0.0943352214040421","0.126003714460735","5"
"5 on Scale 1 to 10","2009","66 and older","no migration background","10","","","","5"
"5 on Scale 1 to 10","2009","35-65 y.","direct migration background","32","0.160045278344647","0.111036008535413","0.209054548153881","5"
"5 on Scale 1 to 10","2009","66 and older","indirect migration background","","","","","5"
"5 on Scale 1 to 10","2009","66 and older","direct migration background","3","","","","5"
"5 on Scale 1 to 10","2009","16-34 y.","no migration background","86","0.160711280565484","0.131708702214143","0.189713858916826","5"
"5 on Scale 1 to 10","2009","16-34 y.","direct migration background","5","","","","5"
"6 on Scale 1 to 10","2009","16-34 y.","no migration background","37","0.0594009851936696","0.0407347463425571","0.0780672240447822","6"
"6 on Scale 1 to 10","2009","16-34 y.","direct migration background","6","","","","6"
"6 on Scale 1 to 10","2009","16-34 y.","indirect migration background","8","","","","6"
"6 on Scale 1 to 10","2009","35-65 y.","no migration background","124","0.085376750627646","0.0712447367898688","0.0995087644654233","6"
"6 on Scale 1 to 10","2009","66 and older","no migration background","1","","","","6"
"6 on Scale 1 to 10","2009","35-65 y.","direct migration background","23","","","","6"
"6 on Scale 1 to 10","2009","66 and older","direct migration background","1","","","","6"
"6 on Scale 1 to 10","2009","35-65 y.","indirect migration background","8","","","","6"
"6 on Scale 1 to 10","2009","66 and older","indirect migration background","","","","","6"
"7 on Scale 1 to 10","2009","16-34 y.","no migration background","88","0.128797439219338","0.102344683539171","0.155250194899505","7"
"7 on Scale 1 to 10","2009","16-34 y.","direct migration background","15","","","","7"
"7 on Scale 1 to 10","2009","16-34 y.","indirect migration background","14","","","","7"
"7 on Scale 1 to 10","2009","35-65 y.","no migration background","201","0.140964346732367","0.123365939598546","0.158562753866188","7"
"7 on Scale 1 to 10","2009","66 and older","no migration background","1","","","","7"
"7 on Scale 1 to 10","2009","66 and older","indirect migration background","","","","","7"
"7 on Scale 1 to 10","2009","35-65 y.","indirect migration background","8","","","","7"
"7 on Scale 1 to 10","2009","66 and older","direct migration background","","","","","7"
"7 on Scale 1 to 10","2009","35-65 y.","direct migration background","36","0.150115683305567","0.102371353405378","0.197860013205757","7"
"8 on Scale 1 to 10","2009","16-34 y.","direct migration background","24","","","","8"
"8 on Scale 1 to 10","2009","16-34 y.","indirect migration background","26","","","","8"
"8 on Scale 1 to 10","2009","35-65 y.","no migration background","357","0.216837375187331","0.195996969345053","0.237677781029608","8"
"8 on Scale 1 to 10","2009","35-65 y.","indirect migration background","20","","","","8"
"8 on Scale 1 to 10","2009","66 and older","no migration background","7","","","","8"
"8 on Scale 1 to 10","2009","16-34 y.","no migration background","134","0.205923657472867","0.173990490978933","0.2378568239668","8"
"8 on Scale 1 to 10","2009","35-65 y.","direct migration background","37","0.167462798983422","0.117552535998803","0.217373061968042","8"
"8 on Scale 1 to 10","2009","66 and older","direct migration background","","","","","8"
"8 on Scale 1 to 10","2009","66 and older","indirect migration background","","","","","8"
"9 on Scale 1 to 10","2009","16-34 y.","direct migration background","17","","","","9"
"9 on Scale 1 to 10","2009","16-34 y.","indirect migration background","15","","","","9"
"9 on Scale 1 to 10","2009","35-65 y.","no migration background","258","0.166264841763857","0.147435835743289","0.185093847784425","9"
"9 on Scale 1 to 10","2009","35-65 y.","indirect migration background","14","","","","9"
"9 on Scale 1 to 10","2009","35-65 y.","direct migration background","31","0.144173922014782","0.0972207458720811","0.191127098157483","9"
"9 on Scale 1 to 10","2009","66 and older","no migration background","3","","","","9"
"9 on Scale 1 to 10","2009","66 and older","direct migration background","","","","","9"
"9 on Scale 1 to 10","2009","66 and older","indirect migration background","","","","","9"
"9 on Scale 1 to 10","2009","16-34 y.","no migration background","104","0.167623774862792","0.138126263517684","0.197121286207901","9"
"0 Completely dissatisfied","2010","16-34 y.","indirect migration background","13","","","","0"
"0 Completely dissatisfied","2010","16-34 y.","no migration background","58","0.0454561170289426","0.036009990212997","0.0549022438448883","0"
"0 Completely dissatisfied","2010","16-34 y.","direct migration background","27","","","","0"
"0 Completely dissatisfied","2010","35-65 y.","no migration background","104","0.0511673809071109","0.0435259967771396","0.0588087650370823","0"
"0 Completely dissatisfied","2010","35-65 y.","direct migration background","36","0.103142049372922","0.0807861060417822","0.125497992704062","0"
"0 Completely dissatisfied","2010","35-65 y.","indirect migration background","5","","","","0"
"0 Completely dissatisfied","2010","66 and older","no migration background","30","0.42553971719451","0.310534121769254","0.540545312619765","0"
"0 Completely dissatisfied","2010","66 and older","direct migration background","4","","","","0"
"0 Completely dissatisfied","2010","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","2010","35-65 y.","no migration background","32","0.0131169871288978","0.00917122847131335","0.0170627457864822","1"
"1 on Scale 1 to 10","2010","16-34 y.","direct migration background","10","","","","1"
"1 on Scale 1 to 10","2010","16-34 y.","indirect migration background","7","","","","1"
"1 on Scale 1 to 10","2010","16-34 y.","no migration background","23","","","","1"
"1 on Scale 1 to 10","2010","35-65 y.","direct migration background","13","","","","1"
"1 on Scale 1 to 10","2010","35-65 y.","indirect migration background","3","","","","1"
"1 on Scale 1 to 10","2010","66 and older","no migration background","","","","","1"
"1 on Scale 1 to 10","2010","66 and older","direct migration background","","","","","1"
"1 on Scale 1 to 10","2010","66 and older","indirect migration background","","","","","1"
"10 Completely satisfied","2010","16-34 y.","no migration background","367","0.175439150062315","0.158191327815553","0.192686972309078","10"
"10 Completely satisfied","2010","16-34 y.","direct migration background","137","0.243239261351773","0.20792479110715","0.278553731596396","10"
"10 Completely satisfied","2010","16-34 y.","indirect migration background","48","0.135171590714063","0.0936918986647337","0.176651282763392","10"
"10 Completely satisfied","2010","35-65 y.","no migration background","545","0.121428112376825","0.110100747025885","0.132755477727765","10"
"10 Completely satisfied","2010","35-65 y.","direct migration background","139","0.164109617513281","0.136885427236545","0.191333807790017","10"
"10 Completely satisfied","2010","35-65 y.","indirect migration background","35","0.131061983372713","0.0841747810503592","0.177949185695066","10"
"10 Completely satisfied","2010","66 and older","no migration background","11","","","","10"
"10 Completely satisfied","2010","66 and older","direct migration background","","","","","10"
"10 Completely satisfied","2010","66 and older","indirect migration background","","","","","10"
"2 on Scale 1 to 10","2010","16-34 y.","direct migration background","8","","","","2"
"2 on Scale 1 to 10","2010","16-34 y.","indirect migration background","11","","","","2"
"2 on Scale 1 to 10","2010","16-34 y.","no migration background","55","0.0274448621017103","0.0200360718829825","0.0348536523204381","2"
"2 on Scale 1 to 10","2010","35-65 y.","no migration background","77","0.0256620917514615","0.0201782935885198","0.0311458899144032","2"
"2 on Scale 1 to 10","2010","35-65 y.","direct migration background","18","","","","2"
"2 on Scale 1 to 10","2010","35-65 y.","indirect migration background","11","","","","2"
"2 on Scale 1 to 10","2010","66 and older","no migration background","","","","","2"
"2 on Scale 1 to 10","2010","66 and older","direct migration background","","","","","2"
"2 on Scale 1 to 10","2010","66 and older","indirect migration background","1","","","","2"
"3 on Scale 1 to 10","2010","35-65 y.","direct migration background","32","0.0411385011244968","0.026539758126849","0.0557372441221446","3"
"3 on Scale 1 to 10","2010","16-34 y.","no migration background","71","0.0286156224476911","0.0210550128905388","0.0361762320048434","3"
"3 on Scale 1 to 10","2010","16-34 y.","direct migration background","17","","","","3"
"3 on Scale 1 to 10","2010","16-34 y.","indirect migration background","12","","","","3"
"3 on Scale 1 to 10","2010","35-65 y.","no migration background","106","0.0281972610814063","0.0224564512966697","0.033938070866143","3"
"3 on Scale 1 to 10","2010","35-65 y.","indirect migration background","12","","","","3"
"3 on Scale 1 to 10","2010","66 and older","no migration background","2","","","","3"
"3 on Scale 1 to 10","2010","66 and older","direct migration background","","","","","3"
"3 on Scale 1 to 10","2010","66 and older","indirect migration background","","","","","3"
"4 on Scale 1 to 10","2010","16-34 y.","direct migration background","13","","","","4"
"4 on Scale 1 to 10","2010","16-34 y.","no migration background","68","0.0261385080769382","0.0189033395824286","0.0333736765714479","4"
"4 on Scale 1 to 10","2010","16-34 y.","indirect migration background","5","","","","4"
"4 on Scale 1 to 10","2010","35-65 y.","direct migration background","32","0.0431841282363847","0.0282427880305499","0.0581254684422194","4"
"4 on Scale 1 to 10","2010","35-65 y.","no migration background","127","0.0442210089494502","0.0370912688502489","0.0513507490486516","4"
"4 on Scale 1 to 10","2010","35-65 y.","indirect migration background","7","","","","4"
"4 on Scale 1 to 10","2010","66 and older","no migration background","4","","","","4"
"4 on Scale 1 to 10","2010","66 and older","direct migration background","1","","","","4"
"4 on Scale 1 to 10","2010","66 and older","indirect migration background","","","","","4"
"5 on Scale 1 to 10","2010","16-34 y.","indirect migration background","31","0.121963897209982","0.0822630595005735","0.16166473491939","5"
"5 on Scale 1 to 10","2010","35-65 y.","no migration background","303","0.120924721645881","0.109617622071757","0.132231821220006","5"
"5 on Scale 1 to 10","2010","16-34 y.","no migration background","169","0.110178217001016","0.0959791750722259","0.124377258929806","5"
"5 on Scale 1 to 10","2010","16-34 y.","direct migration background","50","0.0920029822246112","0.0682126928230141","0.115793271626208","5"
"5 on Scale 1 to 10","2010","35-65 y.","direct migration background","70","0.0980351883255839","0.0761777590524911","0.119892617598677","5"
"5 on Scale 1 to 10","2010","35-65 y.","indirect migration background","18","","","","5"
"5 on Scale 1 to 10","2010","66 and older","no migration background","9","","","","5"
"5 on Scale 1 to 10","2010","66 and older","indirect migration background","","","","","5"
"5 on Scale 1 to 10","2010","66 and older","direct migration background","","","","","5"
"6 on Scale 1 to 10","2010","16-34 y.","direct migration background","39","0.0545843052673383","0.0358860166530462","0.0732825938816305","6"
"6 on Scale 1 to 10","2010","16-34 y.","no migration background","122","0.0779126425367616","0.0657577910712177","0.0900674940023055","6"
"6 on Scale 1 to 10","2010","16-34 y.","indirect migration background","13","","","","6"
"6 on Scale 1 to 10","2010","35-65 y.","no migration background","248","0.0846091391414333","0.0749576892693269","0.0942605890135396","6"
"6 on Scale 1 to 10","2010","35-65 y.","direct migration background","40","0.0994824171298689","0.0774819170031934","0.121482917256544","6"
"6 on Scale 1 to 10","2010","35-65 y.","indirect migration background","17","","","","6"
"6 on Scale 1 to 10","2010","66 and older","no migration background","1","","","","6"
"6 on Scale 1 to 10","2010","66 and older","direct migration background","","","","","6"
"6 on Scale 1 to 10","2010","66 and older","indirect migration background","","","","","6"
"7 on Scale 1 to 10","2010","16-34 y.","no migration background","221","0.132124208616265","0.116768154224742","0.147480263007789","7"
"7 on Scale 1 to 10","2010","16-34 y.","indirect migration background","29","","","","7"
"7 on Scale 1 to 10","2010","35-65 y.","no migration background","404","0.146679727515713","0.134410373035788","0.158949081995639","7"
"7 on Scale 1 to 10","2010","66 and older","no migration background","4","","","","7"
"7 on Scale 1 to 10","2010","16-34 y.","direct migration background","73","0.116375734458344","0.089980738742064","0.142770730174625","7"
