"plh0179","year","sampreg","n","percent","lower_confidence","upper_confidence","value"
"7 on Scale 1 to 10","2018","West Germany","478","0.14148087749461","0.129640098066582","0.153321656922638","7"
"8 on Scale 1 to 10","2018","West Germany","837","0.241866787284771","0.227318317661302","0.256415256908239","8"
"8 on Scale 1 to 10","2018","East Germany","258","0.272955937000422","0.244028128007363","0.301883745993481","8"
"9 on Scale 1 to 10","2018","East Germany","178","0.188529213541976","0.163130327166306","0.213928099917646","9"
"9 on Scale 1 to 10","2018","West Germany","549","0.164482661509698","0.151887775886428","0.177077547132968","9"
"0 Completely dissatisfied","2019","East Germany","19","","","","0"
"0 Completely dissatisfied","2019","West Germany","68","0.0322515521647875","0.0260801012202186","0.0384230031093564","0"
"1 on Scale 1 to 10","2019","West Germany","34","0.00931384162289656","0.00595829558940156","0.0126693876563916","1"
"1 on Scale 1 to 10","2019","East Germany","4","","","","1"
"10 Completely satisfied","2019","West Germany","532","0.155446895888331","0.142789765983472","0.16810402579319","10"
"10 Completely satisfied","2019","East Germany","170","0.179660897350199","0.154424886848995","0.204896907851404","10"
"2 on Scale 1 to 10","2019","East Germany","8","","","","2"
"2 on Scale 1 to 10","2019","West Germany","52","0.0189302504312079","0.0141696815733329","0.023690819289083","2"
"3 on Scale 1 to 10","2019","West Germany","74","0.0229998310184522","0.0177633399007028","0.0282363221362015","3"
"3 on Scale 1 to 10","2019","East Germany","11","","","","3"
"4 on Scale 1 to 10","2019","East Germany","21","","","","4"
"4 on Scale 1 to 10","2019","West Germany","99","0.0342616674125014","0.027907411354472","0.0406159234705309","4"
"5 on Scale 1 to 10","2019","West Germany","260","0.0866891898101877","0.0768598918492944","0.096518487771081","5"
"5 on Scale 1 to 10","2019","East Germany","52","0.0722719345885854","0.055250647448419","0.0892932217287518","5"
"6 on Scale 1 to 10","2019","East Germany","53","0.0720579095762918","0.0550598840478209","0.0890559351047627","6"
"6 on Scale 1 to 10","2019","West Germany","194","0.0768990450283971","0.0675919145464424","0.0862061755103518","6"
"7 on Scale 1 to 10","2019","East Germany","149","0.234734136126013","0.206873469296542","0.262594802955485","7"
"7 on Scale 1 to 10","2019","West Germany","499","0.155814076834222","0.143144762026845","0.168483391641599","7"
"8 on Scale 1 to 10","2019","West Germany","792","0.234467672943913","0.219667936441297","0.24926740944653","8"
"8 on Scale 1 to 10","2019","East Germany","224","0.215618147194439","0.188584562715713","0.242651731673166","8"
"9 on Scale 1 to 10","2019","East Germany","178","0.166022845331598","0.14156274613983","0.190482944523367","9"
"9 on Scale 1 to 10","2019","West Germany","544","0.172925976845103","0.159715057584964","0.186136896105243","9"
