"plj0047","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"No worries","2008","Employed","no migration background","2025","0.203610836165588","0.195798455009732","0.211423217321444","3"
"No worries","2008","Employed","direct migration background","274","0.219090351696834","0.194702195233274","0.243478508160393","3"
"Some worries","2008","Not Employed","direct migration background","395","0.498398892069754","0.46359888958003","0.533198894559477","2"
"Some worries","2008","Employed","indirect migration background","302","0.513402825144219","0.472152967161542","0.554652683126896","2"
"Some worries","2008","Not Employed","indirect migration background","89","0.399178387668224","0.332464046532962","0.465892728803486","2"
"Some worries","2008","Not Employed","no migration background","3499","0.549271512006198","0.537103204631465","0.561439819380931","2"
"Some worries","2008","Employed","no migration background","5840","0.556820185157819","0.547182609951367","0.566457760364271","2"
"Some worries","2008","Employed","direct migration background","561","0.527441867885515","0.498005659211347","0.556878076559682","2"
"Big worries","2009","Not Employed","direct migration background","147","0.256212443199681","0.223206813894205","0.289218072505157","1"
"Big worries","2009","Not Employed","indirect migration background","51","0.304912650399577","0.239623830138849","0.370201470660306","1"
"Big worries","2009","Employed","no migration background","1844","0.195495417457561","0.187603277545149","0.203387557369972","1"
"Big worries","2009","Employed","direct migration background","200","0.210708825011378","0.185176225139533","0.236241424883222","1"
"Big worries","2009","Employed","indirect migration background","121","0.261242703211346","0.223374404372671","0.299111002050021","1"
"Big worries","2009","Not Employed","no migration background","1146","0.202035154722544","0.191813152311791","0.212257157133298","1"
"No worries","2009","Employed","indirect migration background","132","0.231901962921221","0.195521907238349","0.268282018604094","3"
"No worries","2009","Not Employed","no migration background","1418","0.233917810053906","0.223140758632417","0.244694861475395","3"
"No worries","2009","Not Employed","direct migration background","197","0.293907739446645","0.259464840986104","0.328350637907185","3"
"No worries","2009","Not Employed","indirect migration background","46","0.20263440308005","0.145628904959503","0.259639901200596","3"
"No worries","2009","Employed","no migration background","2083","0.209181351372767","0.201087370810833","0.217275331934701","3"
"No worries","2009","Employed","direct migration background","293","0.274265083378841","0.246332614538194","0.302197552219488","3"
"Some worries","2009","Not Employed","direct migration background","328","0.449879817353675","0.41226659868388","0.487493036023469","2"
"Some worries","2009","Employed","indirect migration background","264","0.506855333867433","0.463759826297256","0.54995084143761","2"
"Some worries","2009","Not Employed","no migration background","3363","0.564047035223549","0.551422711994094","0.576671358453005","2"
"Some worries","2009","Not Employed","indirect migration background","94","0.492452946520373","0.42155201632836","0.563353876712386","2"
"Some worries","2009","Employed","no migration background","5773","0.595323231169673","0.585555520747145","0.6050909415922","2"
"Some worries","2009","Employed","direct migration background","487","0.515026091609781","0.483735854372657","0.546316328846905","2"
"Big worries","2010","Not Employed","direct migration background","301","0.231903123175468","0.207923855882721","0.255882390468215","1"
"Big worries","2010","Not Employed","indirect migration background","104","0.225988655244339","0.181792361459946","0.270184949028732","1"
"Big worries","2010","Employed","no migration background","2663","0.201775281181","0.194884172237532","0.208666390124467","1"
"Big worries","2010","Employed","direct migration background","393","0.217429778614154","0.197740016158345","0.237119541069962","1"
"Big worries","2010","Employed","indirect migration background","192","0.193856580858948","0.166514173507793","0.221198988210104","1"
"Big worries","2010","Not Employed","no migration background","1494","0.209219451606488","0.199575841964757","0.21886306124822","1"
"No worries","2010","Employed","indirect migration background","194","0.266656315708692","0.23607050238129","0.297242129036093","3"
"No worries","2010","Not Employed","no migration background","1505","0.218267448092089","0.208474032432584","0.228060863751594","3"
"No worries","2010","Not Employed","direct migration background","306","0.299239295205219","0.273221601759755","0.325256988650684","3"
"No worries","2010","Not Employed","indirect migration background","79","0.253429670102736","0.207464067081243","0.299395273124229","3"
"No worries","2010","Employed","no migration background","2747","0.22281788147783","0.215672441603089","0.229963321352571","3"
"No worries","2010","Employed","direct migration background","466","0.295513146380015","0.273733834430478","0.317292458329551","3"
"Some worries","2010","Not Employed","direct migration background","583","0.468857581619312","0.440504479948526","0.497210683290098","2"
"Some worries","2010","Employed","indirect migration background","417","0.53948710343236","0.505012303817763","0.573961903046957","2"
"Some worries","2010","Not Employed","no migration background","3835","0.572513100301423","0.560783999375052","0.584242201227793","2"
"Some worries","2010","Not Employed","indirect migration background","161","0.520581674652925","0.467789369817705","0.573373979488145","2"
"Some worries","2010","Employed","direct migration background","827","0.487057075005832","0.463198540933643","0.510915609078021","2"
"Some worries","2010","Employed","no migration background","7619","0.575406837341171","0.566919595914707","0.583894078767634","2"
"Big worries","2011","Not Employed","direct migration background","159","0.191005962182439","0.164149778674316","0.217862145690562","1"
"Big worries","2011","Not Employed","indirect migration background","57","0.257379398906095","0.199608764311544","0.315150033500646","1"
"Big worries","2011","Employed","no migration background","2055","0.19597889908258","0.188527234442901","0.203430563722258","1"
"Big worries","2011","Employed","direct migration background","227","0.202642859305072","0.179460950383027","0.225824768227117","1"
"Big worries","2011","Employed","indirect migration background","105","0.189338920799522","0.157091411881813","0.221586429717232","1"
"Big worries","2011","Not Employed","no migration background","1258","0.18282883303885","0.173696091374837","0.191961574702863","1"
"No worries","2011","Employed","indirect migration background","170","0.314344880771833","0.276131750131422","0.352558011412245","3"
"No worries","2011","Not Employed","no migration background","1864","0.272948639067197","0.262423076320649","0.283474201813746","3"
"No worries","2011","Not Employed","direct migration background","273","0.339389239213366","0.307039556204302","0.37173892222243","3"
"No worries","2011","Not Employed","indirect migration background","59","0.22697671839694","0.171625944937639","0.28232749185624","3"
"No worries","2011","Employed","no migration background","2615","0.246600295516125","0.238508881185616","0.254691709846633","3"
"No worries","2011","Employed","direct migration background","353","0.298068551742886","0.271689296640233","0.32444780684554","3"
"Some worries","2011","Not Employed","direct migration background","391","0.469604798604196","0.435507950917126","0.503701646291265","2"
"Some worries","2011","Employed","indirect migration background","292","0.496316198428644","0.455161940181244","0.537470456676045","2"
"Some worries","2011","Not Employed","no migration background","3759","0.544222527893953","0.532454952285356","0.55599010350255","2"
"Some worries","2011","Not Employed","indirect migration background","104","0.515643882696966","0.449605857120031","0.581681908273901","2"
"Some worries","2011","Employed","direct migration background","575","0.499288588952042","0.470453143577511","0.528124034326572","2"
"Some worries","2011","Employed","no migration background","6231","0.557420805401296","0.548096810969431","0.566744799833161","2"
"Big worries","2012","Not Employed","direct migration background","194","0.24680347999611","0.216526737016886","0.277080222975333","1"
"Big worries","2012","Not Employed","indirect migration background","47","0.196292215418684","0.139963216482264","0.252621214355105","1"
"Big worries","2012","Employed","no migration background","2078","0.202356767001391","0.194740489468191","0.209973044534591","1"
"Big worries","2012","Employed","direct migration background","256","0.230192418889772","0.205873345163164","0.25451149261638","1"
"Big worries","2012","Employed","indirect migration background","129","0.196613341488529","0.164891511391377","0.228335171585681","1"
"Big worries","2012","Not Employed","no migration background","1492","0.217323009835536","0.207682862294403","0.226963157376669","1"
"No worries","2012","Employed","indirect migration background","139","0.276503596385165","0.240804434891228","0.312202757879102","3"
"No worries","2012","Not Employed","no migration background","1620","0.22519730112764","0.215433550130303","0.234961052124977","3"
"No worries","2012","Not Employed","direct migration background","211","0.250307062312438","0.219887173408269","0.280726951216607","3"
"No worries","2012","Not Employed","indirect migration background","42","0.207628959202396","0.150106205495092","0.265151712909699","3"
"No worries","2012","Employed","no migration background","2385","0.235311375791581","0.227269759833292","0.24335299174987","3"
"No worries","2012","Employed","direct migration background","324","0.261230414780053","0.235851280538402","0.286609549021704","3"
"Some worries","2012","Not Employed","direct migration background","374","0.502889457691452","0.467778545348528","0.538000370034376","2"
"Some worries","2012","Employed","indirect migration background","335","0.526883062126306","0.48703283492518","0.566733289327433","2"
"Some worries","2012","Not Employed","no migration background","3919","0.557479689036824","0.545869997763603","0.569089380310044","2"
"Some worries","2012","Employed","direct migration background","571","0.508577166330175","0.479695880544952","0.537458452115398","2"
"Some worries","2012","Not Employed","indirect migration background","102","0.59607882537892","0.526491272392212","0.665666378365628","2"
"Some worries","2012","Employed","no migration background","6226","0.562331857207028","0.552927083191804","0.571736631222251","2"
"Big worries","2013","Not Employed","direct migration background","512","0.146620015862867","0.136116802972845","0.157123228752888","1"
"Big worries","2013","Not Employed","indirect migration background","172","0.169342106963762","0.147107390914569","0.191576823012956","1"
"Big worries","2013","Not Employed","no migration background","1374","0.198501912472597","0.189015918480034","0.207987906465159","1"
"Big worries","2013","Employed","no migration background","1848","0.182290010052302","0.174719886554743","0.189860133549862","1"
"Big worries","2013","Employed","direct migration background","208","0.210470258044764","0.185255149110265","0.235685366979264","1"
"Big worries","2013","Employed","indirect migration background","124","0.180554757223781","0.148379179336307","0.212730335111254","1"
"No worries","2013","Not Employed","no migration background","1674","0.250033978446003","0.239735583058242","0.260332373833764","3"
"No worries","2013","Not Employed","direct migration background","2254","0.45949378124925","0.444696072418575","0.474291490079924","3"
"No worries","2013","Not Employed","indirect migration background","483","0.422006788325076","0.392727595660221","0.451285980989931","3"
"No worries","2013","Employed","no migration background","2374","0.244053013886848","0.235631122506171","0.252474905267525","3"
"No worries","2013","Employed","direct migration background","291","0.276545514099357","0.248877999320031","0.304213028878684","3"
"No worries","2013","Employed","indirect migration background","141","0.30049197452478","0.262141149755297","0.338842799294264","3"
"Some worries","2013","Not Employed","direct migration background","1591","0.393886202887884","0.379377894432955","0.408394511342812","2"
"Some worries","2013","Not Employed","no migration background","3744","0.551464109081401","0.539636240819774","0.563291977343027","2"
"Some worries","2013","Not Employed","indirect migration background","438","0.408651104711162","0.37950797135422","0.437794238068104","2"
"Some worries","2013","Employed","no migration background","5770","0.57365697606085","0.563960194808167","0.583353757313532","2"
"Some worries","2013","Employed","direct migration background","505","0.512984227855878","0.482066700481095","0.543901755230661","2"
"Some worries","2013","Employed","indirect migration background","284","0.518953268251439","0.477158715834579","0.560747820668299","2"
"Big worries","2014","Not Employed","direct migration background","398","0.225070392884945","0.205129782411859","0.245011003358032","1"
"Big worries","2014","Not Employed","indirect migration background","163","0.292554491270782","0.253186859463575","0.331922123077988","1"
"Big worries","2014","Employed","indirect migration background","336","0.233931902544028","0.210649668783763","0.257214136304292","1"
"Big worries","2014","Not Employed","no migration background","1609","0.21293969547875","0.203419871166313","0.222459519791188","1"
"Big worries","2014","Employed","no migration background","2717","0.207568517417421","0.200612594952862","0.214524439881981","1"
"Big worries","2014","Employed","direct migration background","684","0.203280868808068","0.189743661532202","0.216818076083934","1"
"No worries","2014","Not Employed","no migration background","1616","0.24418828398966","0.234198275990841","0.25417829198848","3"
"No worries","2014","Not Employed","direct migration background","477","0.294061405553319","0.272306829929311","0.315815981177326","3"
"No worries","2014","Not Employed","indirect migration background","147","0.296319643308185","0.256805065737618","0.335834220878752","3"
"No worries","2014","Employed","no migration background","2706","0.212593354624701","0.205576095556457","0.219610613692946","3"
"No worries","2014","Employed","direct migration background","1021","0.304259248301759","0.288782710360463","0.319735786243056","3"
"No worries","2014","Employed","indirect migration background","283","0.245149481170997","0.221490709185556","0.268808253156437","3"
"Some worries","2014","Not Employed","direct migration background","810","0.480868201561736","0.45701207204717","0.504724331076302","2"
"Some worries","2014","Not Employed","no migration background","3879","0.542872020531589","0.531287868568581","0.554456172494598","2"
"Some worries","2014","Not Employed","indirect migration background","203","0.411125865421033","0.368547591824237","0.453704139017829","2"
"Some worries","2014","Employed","no migration background","7636","0.579838127957877","0.571372584674531","0.588303671241223","2"
"Some worries","2014","Employed","direct migration background","1690","0.492459882890172","0.475642871504036","0.509276894276309","2"
"Some worries","2014","Employed","indirect migration background","651","0.520918616284975","0.493443735460254","0.548393497109696","2"
"Big worries","2015","Not Employed","direct migration background","629","0.286158735032858","0.269709207804143","0.302608262261574","1"
"Big worries","2015","Not Employed","indirect migration background","182","0.347131322359342","0.305235851988682","0.389026792730001","1"
"Big worries","2015","Not Employed","no migration background","2344","0.349291257111005","0.337939879501812","0.360642634720198","1"
"Big worries","2015","Employed","no migration background","4360","0.348622519222991","0.340234365833944","0.357010672612038","1"
"Big worries","2015","Employed","indirect migration background","419","0.320152068311476","0.293622882781429","0.346681253841523","1"
"Big worries","2015","Employed","direct migration background","753","0.261501794524508","0.245691928064172","0.277311660984843","1"
"No worries","2015","Not Employed","no migration background","1051","0.160608893792704","0.151866540169883","0.169351247415525","3"
"No worries","2015","Not Employed","direct migration background","1084","0.297771372356406","0.28112844074988","0.314414303962933","3"
"No worries","2015","Not Employed","indirect migration background","103","0.200503938393144","0.165268727845792","0.235739148940496","3"
"No worries","2015","Employed","no migration background","1586","0.131297841643258","0.125353051629468","0.137242631657049","3"
"No worries","2015","Employed","direct migration background","670","0.208610656525214","0.193992941647122","0.223228371403305","3"
"No worries","2015","Employed","indirect migration background","195","0.187887979234109","0.165675484496821","0.210100473971397","3"
"Some worries","2015","Not Employed","direct migration background","1187","0.416069892610735","0.398130296074891","0.43400948914658","2"
"Some worries","2015","Not Employed","no migration background","3381","0.490099849096291","0.478197128283865","0.502002569908718","2"
"Some worries","2015","Employed","indirect migration background","574","0.491959952454415","0.463531467187478","0.520388437721352","2"
"Some worries","2015","Not Employed","indirect migration background","211","0.452364739247515","0.408562397710641","0.496167080784389","2"
"Some worries","2015","Employed","no migration background","6452","0.52007963913375","0.511285531260597","0.528873747006903","2"
"Some worries","2015","Employed","direct migration background","1545","0.529887548950279","0.511931578708436","0.547843519192121","2"
"Big worries","2016","Not Employed","direct migration background","884","0.342883430619715","0.330664283342264","0.355102577897166","1"
"Big worries","2016","Not Employed","indirect migration background","215","0.499759617331169","0.451712052676661","0.547807181985678","1"
"Big worries","2016","Employed","indirect migration background","576","0.457764933555994","0.428919913664799","0.486609953447189","1"
"Big worries","2016","Not Employed","no migration background","2993","0.467733553859976","0.455379294814756","0.480087812905195","1"
"Big worries","2016","Employed","direct migration background","1269","0.394558109163147","0.378019706980003","0.411096511346291","1"
"Big worries","2016","Employed","no migration background","5771","0.492756611623409","0.4836578776715","0.501855345575318","1"
"No worries","2016","Not Employed","no migration background","704","0.112389000130394","0.104568651085046","0.120209349175743","3"
"No worries","2016","Not Employed","direct migration background","3373","0.24463801868325","0.233572138148756","0.255703899217745","3"
"No worries","2016","Not Employed","indirect migration background","50","0.106910338095743","0.0772170147017716","0.136603661489715","3"
"No worries","2016","Employed","no migration background","1030","0.0970809959252758","0.0916927420834213","0.10246924976713","3"
"No worries","2016","Employed","direct migration background","538","0.158935014748839","0.146563399688835","0.171306629808842","3"
"No worries","2016","Employed","indirect migration background","138","0.14275587833497","0.122502147208887","0.163009609461053","3"
"Some worries","2016","Not Employed","direct migration background","1540","0.412478550697035","0.399806147308476","0.425150954085594","2"
"Some worries","2016","Employed","indirect migration background","432","0.399479188109036","0.371121756521032","0.42783661969704","2"
"Some worries","2016","Not Employed","no migration background","2569","0.41987744600963","0.407657366143336","0.432097525875923","2"
"Some worries","2016","Employed","direct migration background","1548","0.446506876088014","0.429685093355265","0.463328658820764","2"
"Some worries","2016","Not Employed","indirect migration background","151","0.393330044573087","0.346388623807011","0.440271465339163","2"
"Some worries","2016","Employed","no migration background","4797","0.410162392451315","0.401210792045253","0.419113992857378","2"
"Big worries","2017","Not Employed","direct migration background","849","0.351566429734023","0.340090011436266","0.36304284803178","1"
"Big worries","2017","Not Employed","indirect migration background","224","0.483705725029673","0.437274798083331","0.530136651976014","1"
"Big worries","2017","Employed","indirect migration background","561","0.439166980072053","0.411742437167461","0.466591522976645","1"
"Big worries","2017","Not Employed","no migration background","2850","0.416984258335179","0.405169223600831","0.428799293069526","1"
"Big worries","2017","Employed","direct migration background","1100","0.344087689622094","0.328223754083893","0.359951625160295","1"
"Big worries","2017","Employed","no migration background","5663","0.42893332400292","0.420586775063715","0.437279872942125","1"
"No worries","2017","Not Employed","no migration background","760","0.122289521501147","0.114438877274453","0.130140165727841","3"
"No worries","2017","Not Employed","direct migration background","4241","0.276316074680189","0.265567584526957","0.28706456483342","3"
"No worries","2017","Not Employed","indirect migration background","54","0.0975037605324495","0.0699423481641115","0.125065172900787","3"
"No worries","2017","Employed","no migration background","1286","0.100699620597034","0.0956246334516625","0.105774607742405","3"
"No worries","2017","Employed","direct migration background","719","0.17143563615207","0.158850232337828","0.184021039966312","3"
"No worries","2017","Employed","indirect migration background","150","0.107686650824208","0.0905570437677428","0.124816257880673","3"
"Some worries","2017","Not Employed","direct migration background","1559","0.372117495585789","0.36049901972037","0.383735971451208","2"
"Some worries","2017","Not Employed","no migration background","3080","0.460726220163674","0.448781907893087","0.472670532434262","2"
"Some worries","2017","Employed","indirect migration background","547","0.453146369103739","0.425638143801066","0.480654594406412","2"
"Some worries","2017","Employed","direct migration background","1626","0.484476674225836","0.4677882982982","0.501165050153472","2"
"Some worries","2017","Employed","no migration background","6558","0.470367055400046","0.461949720923873","0.478784389876219","2"
"Some worries","2017","Not Employed","indirect migration background","167","0.418790514437878","0.372951755532938","0.464629273342818","2"
"Big worries","2018","Not Employed","direct migration background","787","0.275552488687033","0.263271001729029","0.287833975645037","1"
"Big worries","2018","Not Employed","indirect migration background","156","0.407453858748961","0.359421339091086","0.455486378406836","1"
"Big worries","2018","Employed","indirect migration background","463","0.354240686975558","0.328291282528885","0.380190091422231","1"
"Big worries","2018","Not Employed","no migration background","2280","0.340101281313567","0.328588845623681","0.351613717003453","1"
"Big worries","2018","Employed","direct migration background","905","0.290436036284111","0.275561311159295","0.305310761408927","1"
"Big worries","2018","Employed","no migration background","4459","0.345387101915986","0.337224638423859","0.353549565408114","1"
"No worries","2018","Not Employed","no migration background","917","0.145563444820602","0.136993253579474","0.15413363606173","3"
"No worries","2018","Not Employed","direct migration background","2775","0.248998030170365","0.237111261420515","0.260884798920215","3"
"No worries","2018","Not Employed","indirect migration background","76","0.168411159507587","0.131828537996144","0.204993781019029","3"
"No worries","2018","Employed","no migration background","1570","0.126105806875785","0.120407145062869","0.131804468688701","3"
"No worries","2018","Employed","direct migration background","938","0.178045632218046","0.165510831357067","0.190580433079025","3"
"No worries","2018","Employed","indirect migration background","175","0.135536185209264","0.116964818157962","0.154107552260565","3"
"Some worries","2018","Not Employed","direct migration background","1522","0.475449481142602","0.4617219900858","0.489176972199405","2"
"Some worries","2018","Not Employed","no migration background","3308","0.514335273865831","0.502189760495956","0.526480787235706","2"
"Some worries","2018","Employed","direct migration background","1735","0.531518331497843","0.5151677445462","0.547868918449486","2"
"Some worries","2018","Employed","indirect migration background","667","0.510223127815178","0.48310110716641","0.537345148463946","2"
"Some worries","2018","Employed","no migration background","7007","0.528507091208228","0.519937918277801","0.537076264138656","2"
"Some worries","2018","Not Employed","indirect migration background","170","0.424134981743452","0.375823822347713","0.472446141139191","2"
"Big worries","2019","Not Employed","direct migration background","609","0.315767864753285","0.30150684792354","0.33002888158303","1"
"Big worries","2019","Not Employed","indirect migration background","177","0.450820395415511","0.401374269760436","0.500266521070586","1"
"Big worries","2019","Employed","direct migration background","887","0.314658685292665","0.299440532523398","0.329876838061933","1"
"Big worries","2019","Employed","indirect migration background","551","0.394405816849471","0.36793052410064","0.420881109598303","1"
"Big worries","2019","Not Employed","no migration background","2592","0.381073863763078","0.369300079811605","0.39284764771455","1"
"Big worries","2019","Employed","no migration background","5406","0.376583976745257","0.368458021319459","0.384709932171056","1"
"No worries","2019","Not Employed","no migration background","807","0.12877714050979","0.120656765444198","0.136897515575383","3"
"No worries","2019","Not Employed","direct migration background","2347","0.258322211685671","0.244892913863455","0.271751509507888","3"
"No worries","2019","Not Employed","indirect migration background","51","0.191958484432134","0.152820921061812","0.231096047802455","3"
"No worries","2019","Employed","no migration background","1341","0.111120269095619","0.10584951590162","0.116391022289618","3"
"No worries","2019","Employed","direct migration background","1111","0.186821490772583","0.174048429842489","0.199594551702678","3"
"No worries","2019","Employed","indirect migration background","172","0.132730169012665","0.114350393146088","0.151109944879242","3"
"Some worries","2019","Not Employed","direct migration background","1125","0.425909923561044","0.410738941559806","0.441080905562282","2"
"Some worries","2019","Employed","direct migration background","1579","0.498519823934751","0.482134436218147","0.514905211651355","2"
"Some worries","2019","Employed","indirect migration background","586","0.472864014137863","0.445817722131042","0.499910306144684","2"
"Some worries","2019","Not Employed","no migration background","3137","0.490148995727132","0.478029689273063","0.502268302181202","2"
"Some worries","2019","Employed","no migration background","6911","0.512295754159124","0.503912875433104","0.520678632885144","2"
"Some worries","2019","Not Employed","indirect migration background","161","0.357221120152355","0.309602955368092","0.404839284936619","2"
