"plj0047","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Some worries","1999","66 and older","lower secondary degree","681","0.522109796015345","0.494935660945306","0.549283931085384"
"Some worries","1999","66 and older","secondary school degree","131","0.563386046448413","0.499428182649375","0.627343910247452"
"Some worries","1999","66 and older","college entrance qualification","93","0.642634291414684","0.564089306826746","0.721179276002622"
"Some worries","1999","66 and older","Other degree","","","",""
"Some worries","1999","66 and older","no degree/no degree yet","","","",""
"No worries","1999","16-34 y.","lower secondary degree","203","0.176568748195233","0.154550009203172","0.198587487187293"
"No worries","1999","16-34 y.","secondary school degree","213","0.144929804370089","0.127631929998951","0.162227678741227"
"No worries","1999","16-34 y.","college entrance qualification","109","0.109063717186269","0.0895174298041698","0.128610004568368"
"No worries","1999","16-34 y.","Other degree","37","0.21588613806645","0.15753714686662","0.274235129266279"
"No worries","1999","16-34 y.","no degree/no degree yet","65","0.195474076753814","0.156065758948108","0.23488239455952"
"No worries","1999","35-65 y.","lower secondary degree","424","0.136270131945065","0.12408862068264","0.148451643207491"
"No worries","1999","35-65 y.","secondary school degree","246","0.125724521816143","0.111302232048459","0.140146811583826"
"No worries","1999","35-65 y.","college entrance qualification","116","0.124264871445939","0.104832095047795","0.143697647844083"
"No worries","1999","35-65 y.","Other degree","120","0.176788678454589","0.14798811166124","0.205589245247938"
"No worries","1999","35-65 y.","no degree/no degree yet","69","0.194550521496294","0.151313526041598","0.237787516950989"
"No worries","1999","66 and older","lower secondary degree","290","0.244532413444074","0.221150132213187","0.267914694674962"
"No worries","1999","66 and older","secondary school degree","36","0.147995125952902","0.102203417500373","0.193786834405432"
"No worries","1999","66 and older","college entrance qualification","","","",""
"No worries","1999","66 and older","Other degree","","","",""
"No worries","1999","66 and older","no degree/no degree yet","","","",""
"Big worries","2000","16-34 y.","lower secondary degree","503","0.307086454767294","0.285132891368614","0.329040018165974"
"Big worries","2000","16-34 y.","secondary school degree","828","0.329616936654054","0.311548203949081","0.347685669359027"
"Big worries","2000","16-34 y.","college entrance qualification","655","0.373587333687927","0.351667485890057","0.395507181485796"
"Big worries","2000","16-34 y.","Other degree","120","0.367127454110177","0.315433301917826","0.418821606302527"
"Big worries","2000","16-34 y.","no degree/no degree yet","190","0.347070112136149","0.307642909946117","0.386497314326181"
"Big worries","2000","35-65 y.","lower secondary degree","1750","0.323229542799835","0.311061993410486","0.335397092189184"
"Big worries","2000","35-65 y.","secondary school degree","1287","0.349526590054932","0.334482511729953","0.36457066837991"
"Big worries","2000","35-65 y.","college entrance qualification","928","0.365231858896919","0.346270171814215","0.384193545979622"
"Big worries","2000","35-65 y.","Other degree","347","0.356922469163981","0.327791231967432","0.38605370636053"
"Big worries","2000","35-65 y.","no degree/no degree yet","83","0.32766863769599","0.271889375954753","0.383447899437227"
"Big worries","2000","66 and older","lower secondary degree","543","0.209939287469818","0.193955600744604","0.225922974195031"
"Big worries","2000","66 and older","secondary school degree","135","0.247069528527994","0.20852501374951","0.285614043306478"
"Big worries","2000","66 and older","college entrance qualification","108","0.306100031356151","0.258754660778844","0.353445401933459"
"Big worries","2000","66 and older","Other degree","","","",""
"Big worries","2000","66 and older","no degree/no degree yet","","","",""
"Some worries","2000","16-34 y.","lower secondary degree","826","0.479082686588545","0.455307452522175","0.502857920654916"
"Some worries","2000","16-34 y.","secondary school degree","1331","0.499312897460718","0.480093887524812","0.518531907396624"
"Some worries","2000","16-34 y.","college entrance qualification","1024","0.527226986423229","0.504604707516556","0.549849265329903"
"Some worries","2000","16-34 y.","Other degree","139","0.398426987469335","0.345922865041794","0.450931109896876"
"Some worries","2000","16-34 y.","no degree/no degree yet","261","0.451545445617046","0.410328563679132","0.492762327554961"
"Some worries","2000","35-65 y.","lower secondary degree","2916","0.499198736562197","0.486191161393056","0.512206311731339"
"Some worries","2000","35-65 y.","secondary school degree","2067","0.518553418242525","0.502788870858203","0.534317965626846"
"Some worries","2000","35-65 y.","college entrance qualification","1277","0.519106041438167","0.49942999721816","0.538782085658174"
"Some worries","2000","35-65 y.","Other degree","485","0.462436593440544","0.432119939764363","0.492753247116725"
"Some worries","2000","35-65 y.","no degree/no degree yet","115","0.395974550495434","0.337854645616587","0.454094455374281"
"Some worries","2000","66 and older","lower secondary degree","1276","0.504542801745013","0.484920409858347","0.524165193631679"
"Some worries","2000","66 and older","secondary school degree","244","0.542917034802255","0.498398608375742","0.587435461228767"
"Some worries","2000","66 and older","college entrance qualification","180","0.486754216886089","0.435407230973917","0.53810120279826"
"Some worries","2000","66 and older","Other degree","68","0.51421381119606","0.433418924936459","0.595008697455661"
"Some worries","2000","66 and older","no degree/no degree yet","36","0.476616550285884","0.365059433685406","0.588173666886361"
"No worries","2000","16-34 y.","lower secondary degree","367","0.21383085864416","0.194317665042211","0.23334405224611"
"No worries","2000","16-34 y.","secondary school degree","441","0.171070165885228","0.156595536901696","0.18554479486876"
"No worries","2000","16-34 y.","college entrance qualification","192","0.0991856798888441","0.0856414809123682","0.11272987886532"
"No worries","2000","16-34 y.","Other degree","75","0.234445558420488","0.189011252011477","0.279879864829499"
"No worries","2000","16-34 y.","no degree/no degree yet","109","0.201384442246804","0.168169315120994","0.234599569372615"
"No worries","2000","35-65 y.","lower secondary degree","1010","0.177571720637968","0.167629971124576","0.187513470151359"
"No worries","2000","35-65 y.","secondary school degree","505","0.131919991702543","0.121243074208892","0.142596909196195"
"No worries","2000","35-65 y.","college entrance qualification","272","0.115662099664914","0.1030673441144","0.128256855215429"
"No worries","2000","35-65 y.","Other degree","207","0.180640937395475","0.157247958059666","0.204033916731283"
"No worries","2000","35-65 y.","no degree/no degree yet","74","0.276356811808576","0.223211988794219","0.329501634822932"
"No worries","2000","66 and older","lower secondary degree","675","0.28551791078517","0.267791850656617","0.303243970913723"
"No worries","2000","66 and older","secondary school degree","102","0.210013436669751","0.17361280283153","0.246414070507972"
"No worries","2000","66 and older","college entrance qualification","76","0.20714575175776","0.165513289838614","0.248778213676905"
"No worries","2000","66 and older","Other degree","50","0.311378137208833","0.236522607982443","0.386233666435222"
"No worries","2000","66 and older","no degree/no degree yet","","","",""
"Big worries","2001","16-34 y.","lower secondary degree","509","0.353627819256049","0.328734792518607","0.378520845993491"
"Big worries","2001","16-34 y.","secondary school degree","814","0.366597664837501","0.346606611720943","0.386588717954058"
"Big worries","2001","16-34 y.","college entrance qualification","720","0.43314842596791","0.409304490007473","0.456992361928347"
"Big worries","2001","16-34 y.","Other degree","84","0.32350218973961","0.267283711889591","0.379720667589628"
"Big worries","2001","16-34 y.","no degree/no degree yet","242","0.374246261880816","0.335524694565783","0.412967829195849"
"Big worries","2001","35-65 y.","lower secondary degree","1685","0.343142756129446","0.32991305447942","0.356372457779472"
"Big worries","2001","35-65 y.","secondary school degree","1417","0.380235880064673","0.364558012395946","0.395913747733401"
"Big worries","2001","35-65 y.","college entrance qualification","984","0.408327276990953","0.388588411718609","0.428066142263297"
"Big worries","2001","35-65 y.","Other degree","319","0.338564355850169","0.30842475366354","0.368703958036797"
"Big worries","2001","35-65 y.","no degree/no degree yet","59","0.27713153274925","0.214149041038514","0.340114024459986"
"Big worries","2001","66 and older","lower secondary degree","645","0.267342819549638","0.249314416426784","0.285371222672492"
"Big worries","2001","66 and older","secondary school degree","143","0.284496598045173","0.243837109539521","0.325156086550826"
"Big worries","2001","66 and older","college entrance qualification","124","0.298100355948992","0.251987613729326","0.344213098168657"
"Big worries","2001","66 and older","Other degree","39","0.297430473852349","0.223783548736456","0.371077398968242"
"Big worries","2001","66 and older","no degree/no degree yet","","","",""
"Some worries","2001","16-34 y.","lower secondary degree","641","0.460411316442221","0.434459510971727","0.486363121912715"
"Some worries","2001","16-34 y.","secondary school degree","1105","0.484608470202741","0.463875327606329","0.505341612799152"
"Some worries","2001","16-34 y.","college entrance qualification","793","0.472700117139947","0.448676046820146","0.496724187459749"
"Some worries","2001","16-34 y.","Other degree","119","0.437171869674807","0.377561574143816","0.496782165205798"
"Some worries","2001","16-34 y.","no degree/no degree yet","252","0.432560166804062","0.392918159479423","0.4722021741287"
"Some worries","2001","35-65 y.","lower secondary degree","2453","0.497372149731845","0.483439261862353","0.511305037601338"
"Some worries","2001","35-65 y.","secondary school degree","1813","0.493298543786483","0.477152050196259","0.509445037376708"
"Some worries","2001","35-65 y.","college entrance qualification","1167","0.484650094480851","0.464580321328965","0.504719867632736"
"Some worries","2001","35-65 y.","Other degree","449","0.466181080128955","0.4344088715824","0.49795328867551"
"Some worries","2001","35-65 y.","no degree/no degree yet","93","0.517619169322829","0.447304259793375","0.587934078852283"
"Some worries","2001","66 and older","lower secondary degree","1119","0.482996513216338","0.462640565479637","0.503352460953038"
"Some worries","2001","66 and older","secondary school degree","247","0.534738084999022","0.489787346538469","0.579688823459575"
"Some worries","2001","66 and older","college entrance qualification","165","0.455091858073032","0.404890741997984","0.50529297414808"
"Some worries","2001","66 and older","Other degree","69","0.462067652170288","0.38174577553647","0.542389528804107"
"Some worries","2001","66 and older","no degree/no degree yet","32","0.473252019183736","0.351874267055597","0.594629771311874"
"No worries","2001","16-34 y.","lower secondary degree","267","0.18596086430173","0.165702863398701","0.206218865204758"
"No worries","2001","16-34 y.","secondary school degree","313","0.148793864959759","0.134029632281999","0.163558097637519"
"No worries","2001","16-34 y.","college entrance qualification","146","0.0941514568921427","0.0800985484928174","0.108204365291468"
"No worries","2001","16-34 y.","Other degree","63","0.239325940585583","0.188051437170138","0.290600444001028"
"No worries","2001","16-34 y.","no degree/no degree yet","106","0.193193571315123","0.161603291245353","0.224783851384892"
"No worries","2001","35-65 y.","lower secondary degree","809","0.159485094138709","0.149282516807319","0.169687671470099"
"No worries","2001","35-65 y.","secondary school degree","453","0.126465576148843","0.115731284097134","0.137199868200552"
"No worries","2001","35-65 y.","college entrance qualification","231","0.107022628528196","0.0946079566388071","0.119437300417586"
"No worries","2001","35-65 y.","Other degree","179","0.195254564020876","0.170007960503559","0.220501167538193"
"No worries","2001","35-65 y.","no degree/no degree yet","42","0.205249297927921","0.148415912551208","0.262082683304633"
"No worries","2001","66 and older","lower secondary degree","551","0.249660667234024","0.232029684783499","0.267291649684549"
"No worries","2001","66 and older","secondary school degree","83","0.180765316955805","0.146085304939005","0.215445328972604"
"No worries","2001","66 and older","college entrance qualification","89","0.246807785977976","0.203343301778774","0.290272270177178"
"No worries","2001","66 and older","Other degree","40","0.240501873977362","0.171646186466171","0.309357561488554"
"No worries","2001","66 and older","no degree/no degree yet","","","",""
"Big worries","2002","16-34 y.","lower secondary degree","337","0.271136411621339","0.246393300936912","0.295879522305767"
"Big worries","2002","16-34 y.","secondary school degree","582","0.288222133057046","0.268900675824494","0.307543590289599"
"Big worries","2002","16-34 y.","college entrance qualification","501","0.288515007640603","0.267348030862225","0.309681984418981"
"Big worries","2002","16-34 y.","Other degree","55","0.238532008057175","0.181957732342366","0.295106283771984"
"Big worries","2002","16-34 y.","no degree/no degree yet","236","0.349015018793665","0.312622432016917","0.385407605570413"
"Big worries","2002","35-65 y.","lower secondary degree","1277","0.284219758956156","0.27130979704784","0.297129720864472"
"Big worries","2002","35-65 y.","secondary school degree","1152","0.283019026803349","0.269152495038352","0.296885558568347"
"Big worries","2002","35-65 y.","college entrance qualification","1074","0.316579934714067","0.300840563289848","0.332319306138286"
"Big worries","2002","35-65 y.","Other degree","250","0.269933097633194","0.24146332149704","0.298402873769347"
"Big worries","2002","35-65 y.","no degree/no degree yet","41","0.311924571819681","0.243285423674709","0.380563719964653"
"Big worries","2002","66 and older","lower secondary degree","568","0.243091258726303","0.225836290444478","0.260346227008129"
"Big worries","2002","66 and older","secondary school degree","134","0.254964249002628","0.217101041593808","0.292827456411448"
"Big worries","2002","66 and older","college entrance qualification","131","0.281879058941867","0.241587827937532","0.322170289946203"
"Big worries","2002","66 and older","Other degree","45","0.320372293290225","0.246675134773408","0.394069451807042"
"Big worries","2002","66 and older","no degree/no degree yet","","","",""
"Some worries","2002","16-34 y.","lower secondary degree","624","0.511505694299493","0.48368344500775","0.539327943591236"
"Some worries","2002","16-34 y.","secondary school degree","1138","0.51217345499299","0.4908506064689","0.53349630351708"
"Some worries","2002","16-34 y.","college entrance qualification","1002","0.574177493199722","0.551076580137364","0.59727840626208"
"Some worries","2002","16-34 y.","Other degree","113","0.500221370365199","0.433848621282839","0.566594119447558"
"Some worries","2002","16-34 y.","no degree/no degree yet","311","0.465052971663309","0.42697165240602","0.503134290920598"
"Some worries","2002","35-65 y.","lower secondary degree","2616","0.551298191698203","0.537062447731223","0.565533935665183"
"Some worries","2002","35-65 y.","secondary school degree","2286","0.559412726218077","0.544130438771623","0.574695013664531"
"Some worries","2002","35-65 y.","college entrance qualification","1904","0.571341513307383","0.554595731338738","0.588087295276027"
"Some worries","2002","35-65 y.","Other degree","505","0.522989144334921","0.490957065738864","0.555021222930979"
"Some worries","2002","35-65 y.","no degree/no degree yet","101","0.533438670313887","0.459524844100651","0.607352496527123"
"Some worries","2002","66 and older","lower secondary degree","1234","0.519003327722429","0.498904818714673","0.539101836730186"
"Some worries","2002","66 and older","secondary school degree","275","0.538365975578128","0.49505710006862","0.581674851087635"
"Some worries","2002","66 and older","college entrance qualification","250","0.49511817427335","0.450343788452648","0.539892560094052"
"Some worries","2002","66 and older","Other degree","70","0.454745307642951","0.376100229249247","0.533390386036655"
"Some worries","2002","66 and older","no degree/no degree yet","39","0.562227597466699","0.442538003700145","0.681917191233253"
"No worries","2002","16-34 y.","lower secondary degree","279","0.217357894079168","0.194401347215241","0.240314440943094"
"No worries","2002","16-34 y.","secondary school degree","391","0.199604411949964","0.182553744442404","0.216655079457524"
"No worries","2002","16-34 y.","college entrance qualification","257","0.137307499159675","0.121228208082323","0.153386790237027"
"No worries","2002","16-34 y.","Other degree","50","0.261246621577626","0.202929654990396","0.319563588164857"
"No worries","2002","16-34 y.","no degree/no degree yet","112","0.185932009543026","0.156228155343326","0.215635863742726"
"No worries","2002","35-65 y.","lower secondary degree","796","0.164482049345641","0.15387132282331","0.175092775867971"
"No worries","2002","35-65 y.","secondary school degree","616","0.157568246978573","0.146353023433845","0.168783470523301"
"No worries","2002","35-65 y.","college entrance qualification","377","0.11207855197855","0.101403982758963","0.122753121198137"
"No worries","2002","35-65 y.","Other degree","179","0.207077758031885","0.181090726091422","0.233064789972348"
"No worries","2002","35-65 y.","no degree/no degree yet","33","0.154636757866432","0.101068550334188","0.208204965398675"
"No worries","2002","66 and older","lower secondary degree","572","0.237905413551268","0.220777110659269","0.255033716443266"
"No worries","2002","66 and older","secondary school degree","100","0.206669775419245","0.17149310871563","0.241846442122859"
"No worries","2002","66 and older","college entrance qualification","98","0.223002766784783","0.185725402636855","0.26028013093271"
"No worries","2002","66 and older","Other degree","39","0.224882399066824","0.158942350478638","0.29082244765501"
"No worries","2002","66 and older","no degree/no degree yet","","","",""
"Big worries","2003","16-34 y.","lower secondary degree","262","0.241928269014948","0.21717699086036","0.266679547169536"
"Big worries","2003","16-34 y.","secondary school degree","422","0.230222531298156","0.211333250798989","0.249111811797323"
"Big worries","2003","16-34 y.","college entrance qualification","354","0.220449748539168","0.200626706041669","0.240272791036667"
"Big worries","2003","16-34 y.","Other degree","38","0.223042274355264","0.166332854362552","0.279751694347975"
"Big worries","2003","16-34 y.","no degree/no degree yet","180","0.267326112295575","0.233638721481632","0.301013503109518"
"Big worries","2003","35-65 y.","lower secondary degree","1042","0.250633810885717","0.237715005701363","0.263552616070071"
"Big worries","2003","35-65 y.","secondary school degree","909","0.225179288718439","0.212225139577307","0.23813343785957"
"Big worries","2003","35-65 y.","college entrance qualification","746","0.252531039003649","0.23755723833259","0.267504839674708"
"Big worries","2003","35-65 y.","Other degree","192","0.264207183086795","0.23458388605587","0.29383048011772"
"Big worries","2003","35-65 y.","no degree/no degree yet","34","0.214655580361256","0.151234107193082","0.27807705352943"
"Big worries","2003","66 and older","lower secondary degree","485","0.197414559240434","0.181446317107264","0.213382801373604"
"Big worries","2003","66 and older","secondary school degree","103","0.199071795755662","0.164585532650525","0.2335580588608"
"Big worries","2003","66 and older","college entrance qualification","106","0.209436011354048","0.173805387940676","0.24506663476742"
"Big worries","2003","66 and older","Other degree","38","0.239533991207969","0.17593525022708","0.303132732188858"
"Big worries","2003","66 and older","no degree/no degree yet","","","",""
"Some worries","2003","16-34 y.","lower secondary degree","581","0.504437792721234","0.475540838594586","0.533334746847882"
"Some worries","2003","16-34 y.","secondary school degree","1052","0.532541904989246","0.510154325439945","0.554929484538548"
"Some worries","2003","16-34 y.","college entrance qualification","992","0.58532923519996","0.561770863641627","0.608887606758294"
"Some worries","2003","16-34 y.","Other degree","111","0.554522553545618","0.4868152705773","0.622229836513936"
"Some worries","2003","16-34 y.","no degree/no degree yet","330","0.478235355304949","0.440212082939022","0.516258627670875"
"Some worries","2003","35-65 y.","lower secondary degree","2398","0.549859724877427","0.535029239517592","0.564690210237261"
"Some worries","2003","35-65 y.","secondary school degree","2373","0.599563763219935","0.584367792963607","0.614759733476263"
"Some worries","2003","35-65 y.","college entrance qualification","1973","0.597116118696692","0.580211809538503","0.614020427854881"
"Some worries","2003","35-65 y.","Other degree","412","0.46668498463027","0.433166287399828","0.500203681860712"
"Some worries","2003","35-65 y.","no degree/no degree yet","79","0.525541943463311","0.448409381420683","0.602674505505939"
"Some worries","2003","66 and older","lower secondary degree","1240","0.520898062269131","0.500857393221696","0.540938731316565"
"Some worries","2003","66 and older","secondary school degree","283","0.551825044584235","0.508874470604408","0.594775618564062"
"Some worries","2003","66 and older","college entrance qualification","283","0.579603132344738","0.536379194925041","0.622827069764435"
"Some worries","2003","66 and older","Other degree","79","0.444483020293553","0.370437072585469","0.518528968001637"
"Some worries","2003","66 and older","no degree/no degree yet","31","0.463369529544277","0.341200955633073","0.58553810345548"
"No worries","2003","16-34 y.","lower secondary degree","307","0.253633938263818","0.228487365974861","0.278780510552776"
"No worries","2003","16-34 y.","secondary school degree","434","0.237235563712597","0.218148284746018","0.256322842679177"
"No worries","2003","16-34 y.","college entrance qualification","334","0.194221016260872","0.17530413537356","0.213137897148184"
"No worries","2003","16-34 y.","Other degree","58","0.222435172099118","0.16578086240601","0.279089481792227"
"No worries","2003","16-34 y.","no degree/no degree yet","153","0.254438532399476","0.221285405570957","0.287591659227995"
"No worries","2003","35-65 y.","lower secondary degree","883","0.199506464236856","0.18759369103126","0.211419237442452"
"No worries","2003","35-65 y.","secondary school degree","712","0.175256948061626","0.16346620933644","0.187047686786812"
"No worries","2003","35-65 y.","college entrance qualification","515","0.150352842299659","0.138034473311301","0.162671211288017"
"No worries","2003","35-65 y.","Other degree","247","0.269107832282935","0.239310791598567","0.298904872967303"
"No worries","2003","35-65 y.","no degree/no degree yet","48","0.259802476175433","0.192064750648103","0.327540201702764"
"No worries","2003","66 and older","lower secondary degree","662","0.281687378490435","0.26364215254283","0.299732604438041"
"No worries","2003","66 and older","secondary school degree","129","0.249103159660103","0.211750267582192","0.286456051738014"
"No worries","2003","66 and older","college entrance qualification","112","0.210960856301214","0.175235263628054","0.246686448974374"
"No worries","2003","66 and older","Other degree","56","0.315982988498478","0.246705786007417","0.385260190989539"
"No worries","2003","66 and older","no degree/no degree yet","","","",""
"Big worries","2004","16-34 y.","lower secondary degree","262","0.238656984500318","0.212750488285978","0.264563480714658"
"Big worries","2004","16-34 y.","secondary school degree","398","0.229359947451603","0.209729521753667","0.248990373149539"
"Big worries","2004","16-34 y.","college entrance qualification","379","0.258620042148151","0.237524018593228","0.279716065703073"
"Big worries","2004","16-34 y.","Other degree","32","0.164765152632729","0.11026784147839","0.219262463787068"
"Big worries","2004","16-34 y.","no degree/no degree yet","195","0.269351977398485","0.235959592718745","0.302744362078225"
"Big worries","2004","35-65 y.","lower secondary degree","979","0.254047726780154","0.240639004984736","0.267456448575571"
"Big worries","2004","35-65 y.","secondary school degree","963","0.244464892692094","0.231082726167213","0.257847059216974"
"Big worries","2004","35-65 y.","college entrance qualification","766","0.251118321608584","0.236007932208498","0.26622871100867"
"Big worries","2004","35-65 y.","Other degree","172","0.247832887968708","0.218227299241439","0.277438476695977"
"Big worries","2004","35-65 y.","no degree/no degree yet","","","",""
"Big worries","2004","66 and older","lower secondary degree","485","0.192841655581498","0.177139039390026","0.208544271772969"
"Big worries","2004","66 and older","secondary school degree","115","0.200700204069115","0.167012071743479","0.234388336394751"
"Big worries","2004","66 and older","college entrance qualification","113","0.229240752172654","0.193655423559434","0.264826080785874"
"Big worries","2004","66 and older","Other degree","36","0.214145937171221","0.152659984441049","0.275631889901393"
"Big worries","2004","66 and older","no degree/no degree yet","","","",""
"Some worries","2004","16-34 y.","lower secondary degree","492","0.469379227878682","0.439048315244592","0.499710140512771"
"Some worries","2004","16-34 y.","secondary school degree","940","0.523798535923566","0.500478852936662","0.54711821891047"
"Some worries","2004","16-34 y.","college entrance qualification","970","0.581151692970954","0.557382073573283","0.604921312368625"
"Some worries","2004","16-34 y.","Other degree","91","0.59914457000674","0.527150323757338","0.671138816256142"
"Some worries","2004","16-34 y.","no degree/no degree yet","326","0.460855968349982","0.423335499799129","0.498376436900836"
"Some worries","2004","35-65 y.","lower secondary degree","2174","0.523934799322216","0.508551622098512","0.539317976545919"
"Some worries","2004","35-65 y.","secondary school degree","2257","0.561911100695664","0.546461908157014","0.577360293234314"
"Some worries","2004","35-65 y.","college entrance qualification","1871","0.583895682794397","0.566720609599258","0.601070755989537"
"Some worries","2004","35-65 y.","Other degree","452","0.509337739111162","0.475058488534375","0.543616989687948"
"Some worries","2004","35-65 y.","no degree/no degree yet","79","0.565027364860544","0.485691753980711","0.644362975740377"
"Some worries","2004","66 and older","lower secondary degree","1285","0.535930188698089","0.516081218072917","0.555779159323262"
"Some worries","2004","66 and older","secondary school degree","282","0.53138288053782","0.489410748476871","0.573355012598769"
"Some worries","2004","66 and older","college entrance qualification","297","0.532490162029863","0.490250846936271","0.574729477123454"
"Some worries","2004","66 and older","Other degree","80","0.490504564075666","0.415576983189034","0.565432144962299"
"Some worries","2004","66 and older","no degree/no degree yet","32","0.444863341795326","0.325869646104758","0.563857037485894"
"No worries","2004","16-34 y.","lower secondary degree","286","0.291963787621","0.264331066690938","0.319596508551063"
"No worries","2004","16-34 y.","secondary school degree","424","0.246841516624831","0.226709029586672","0.26697400366299"
"No worries","2004","16-34 y.","college entrance qualification","306","0.160228264880895","0.142555712262922","0.177900817498868"
"No worries","2004","16-34 y.","Other degree","55","0.236090277360531","0.173702694479857","0.298477860241206"
"No worries","2004","16-34 y.","no degree/no degree yet","157","0.269792054251533","0.236382467888244","0.303201640614821"
"No worries","2004","35-65 y.","lower secondary degree","896","0.222017473897631","0.209216214368636","0.234818733426625"
"No worries","2004","35-65 y.","secondary school degree","742","0.193624006612243","0.181320206932568","0.205927806291918"
"No worries","2004","35-65 y.","college entrance qualification","527","0.164985995597019","0.152052965918962","0.177919025275076"
"No worries","2004","35-65 y.","Other degree","193","0.24282937292013","0.2134268531312","0.27223189270906"
"No worries","2004","35-65 y.","no degree/no degree yet","42","0.200784934412041","0.136678760999692","0.26489110782439"
"No worries","2004","66 and older","lower secondary degree","655","0.271228155720413","0.253532958892258","0.288923352548567"
"No worries","2004","66 and older","secondary school degree","146","0.267916915393065","0.230666730773599","0.305167100012531"
"No worries","2004","66 and older","college entrance qualification","126","0.238269085797484","0.202202889994725","0.274335281600242"
"No worries","2004","66 and older","Other degree","55","0.295349498753113","0.226973286751285","0.36372571075494"
"No worries","2004","66 and older","no degree/no degree yet","","","",""
"Big worries","2005","16-34 y.","lower secondary degree","278","0.320665197941446","0.290860104642075","0.350470291240817"
"Big worries","2005","16-34 y.","secondary school degree","437","0.287950096983497","0.26582506539872","0.310075128568274"
"Big worries","2005","16-34 y.","college entrance qualification","457","0.30375184603052","0.280996779449767","0.326506912611272"
"Big worries","2005","16-34 y.","Other degree","46","0.321850413809334","0.249003805852464","0.394697021766204"
"Big worries","2005","16-34 y.","no degree/no degree yet","230","0.332485264920625","0.29735950753414","0.367611022307109"
"Big worries","2005","35-65 y.","lower secondary degree","1173","0.33310560984503","0.317926996170074","0.348284223519986"
"Big worries","2005","35-65 y.","secondary school degree","1206","0.319351028469962","0.304641238980529","0.334060817959395"
"Big worries","2005","35-65 y.","college entrance qualification","987","0.349221000402313","0.332271781761482","0.366170219043143"
"Big worries","2005","35-65 y.","Other degree","222","0.305356071879269","0.272993524849476","0.337718618909063"
"Big worries","2005","35-65 y.","no degree/no degree yet","53","0.382650459333431","0.303540570529586","0.461760348137276"
"Big worries","2005","66 and older","lower secondary degree","626","0.252810615262402","0.235472876393568","0.270148354131236"
"Big worries","2005","66 and older","secondary school degree","171","0.296146740981424","0.257781035996176","0.334512445966671"
"Big worries","2005","66 and older","college entrance qualification","139","0.214850010619277","0.181043482948336","0.248656538290219"
"Big worries","2005","66 and older","Other degree","45","0.261433417315736","0.196515118022213","0.326351716609259"
"Big worries","2005","66 and older","no degree/no degree yet","","","",""
"Some worries","2005","16-34 y.","lower secondary degree","449","0.455292499629267","0.42349085609463","0.487094143163905"
"Some worries","2005","16-34 y.","secondary school degree","857","0.501637774700019","0.477206971602982","0.526068577797056"
"Some worries","2005","16-34 y.","college entrance qualification","857","0.550850038929589","0.526237920586839","0.575462157272338"
"Some worries","2005","16-34 y.","Other degree","79","0.530839693982485","0.453024953559356","0.608654434405614"
"Some worries","2005","16-34 y.","no degree/no degree yet","303","0.427577894602632","0.390690762766123","0.46446502643914"
"Some worries","2005","35-65 y.","lower secondary degree","1880","0.494664757935239","0.478563571425677","0.510765944444801"
"Some worries","2005","35-65 y.","secondary school degree","2090","0.524421111840421","0.508664527849492","0.54017769583135"
"Some worries","2005","35-65 y.","college entrance qualification","1640","0.518358846037835","0.500594067724788","0.536123624350883"
"Some worries","2005","35-65 y.","Other degree","389","0.489761555946123","0.454634866003832","0.524888245888415"
"Some worries","2005","35-65 y.","no degree/no degree yet","68","0.493698367076892","0.412321756075293","0.575074978078492"
"Some worries","2005","66 and older","lower secondary degree","1228","0.505420064546117","0.485475528213644","0.52536460087859"
"Some worries","2005","66 and older","secondary school degree","267","0.504618254807583","0.462603665835026","0.546632843780141"
"Some worries","2005","66 and older","college entrance qualification","309","0.56042322890765","0.519569472707152","0.601276985108148"
"Some worries","2005","66 and older","Other degree","83","0.498841846697156","0.424973122823177","0.572710570571135"
"Some worries","2005","66 and older","no degree/no degree yet","31","0.481276315565614","0.358864486293499","0.603688144837728"
"No worries","2005","16-34 y.","lower secondary degree","215","0.224042302429287","0.197416256546054","0.25066834831252"
"No worries","2005","16-34 y.","secondary school degree","315","0.210412128316484","0.190495964582966","0.230328292050001"
"No worries","2005","16-34 y.","college entrance qualification","255","0.145398115039892","0.127956048836392","0.162840181243391"
"No worries","2005","16-34 y.","Other degree","33","0.147309892208181","0.092047317408201","0.202572467008161"
"No worries","2005","16-34 y.","no degree/no degree yet","158","0.239936840476744","0.208096157366909","0.271777523586579"
"No worries","2005","35-65 y.","lower secondary degree","651","0.172229632219731","0.160069970952475","0.184389293486988"
"No worries","2005","35-65 y.","secondary school degree","563","0.156227859689617","0.144772663434406","0.167683055944828"
"No worries","2005","35-65 y.","college entrance qualification","412","0.132420153559852","0.120369391484009","0.144470915635695"
"No worries","2005","35-65 y.","Other degree","167","0.204882372174608","0.176521062598754","0.233243681750461"
"No worries","2005","35-65 y.","no degree/no degree yet","","","",""
"No worries","2005","66 and older","lower secondary degree","560","0.241769320191481","0.224689600875318","0.258849039507645"
"No worries","2005","66 and older","secondary school degree","106","0.199235004210993","0.165670208903206","0.23279979951878"
"No worries","2005","66 and older","college entrance qualification","119","0.224726760473073","0.19037006749151","0.259083453454636"
"No worries","2005","66 and older","Other degree","48","0.239724735987108","0.176653170311425","0.302796301662791"
