"plj0047","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Big worries","1999","(0) in school","West Germany","74","0.297778720560096","0.236654591541808","0.358902849578385"
"Big worries","1999","(0) in school","East Germany","42","0.40646371638013","0.311607891070576","0.501319541689683"
"Big worries","1999","(1a) inadequately completed","West Germany","138","0.317247864239406","0.274103386460471","0.360392342018341"
"Big worries","1999","(1a) inadequately completed","East Germany","6","","",""
"Big worries","1999","(1b) general elementary school","West Germany","480","0.27122982003551","0.250206537541705","0.292253102529315"
"Big worries","1999","(1b) general elementary school","East Germany","73","0.340832395292888","0.278340986522159","0.403323804063618"
"Big worries","1999","(1c) basic vocational qualification","West Germany","915","0.293409449669092","0.277528992927709","0.309289906410474"
"Big worries","1999","(1c) basic vocational qualification","East Germany","277","0.290827716960987","0.261811081540314","0.319844352381659"
"Big worries","1999","(2b) intermediate general qualification","West Germany","127","0.35523858461171","0.307056224239006","0.403420944984415"
"Big worries","1999","(2b) intermediate general qualification","East Germany","40","0.253581646409496","0.184644637011323","0.322518655807668"
"Big worries","1999","(2a) intermediate vocational","West Germany","499","0.319139907776827","0.296349103584784","0.34193071196887"
"Big worries","1999","(2a) intermediate vocational","East Germany","333","0.262438962299448","0.237970851843098","0.286907072755798"
"Big worries","1999","(2c_gen) general maturity certificate","West Germany","120","0.297663804464866","0.251932033653948","0.343395575275784"
"Big worries","1999","(2c_gen) general maturity certificate","East Germany","27","","",""
"Big worries","1999","(2c_voc) vocational maturity certificate","West Germany","205","0.352281294564648","0.3132374855175","0.391325103611797"
"Big worries","1999","(2c_voc) vocational maturity certificate","East Germany","32","0.305832319873048","0.214139335503953","0.397525304242142"
"Big worries","1999","(3a) lower tertiary education","West Germany","119","0.302078134091844","0.257304694821952","0.346851573361737"
"Big worries","1999","(3a) lower tertiary education","East Germany","151","0.317212371214971","0.278211679666632","0.356213062763309"
"Big worries","1999","(3b) higher tertiary education","West Germany","209","0.29413209832584","0.260401658098688","0.327862538552993"
"Big worries","1999","(3b) higher tertiary education","East Germany","104","0.37355034735326","0.319873320470679","0.427227374235842"
"Some worries","1999","(0) in school","West Germany","107","0.532786468564462","0.466096093423671","0.599476843705253"
"Some worries","1999","(0) in school","East Germany","45","0.415900684983338","0.320715875505423","0.511085494461252"
"Some worries","1999","(1a) inadequately completed","West Germany","211","0.467065783643212","0.420814886839905","0.51331668044652"
"Some worries","1999","(1a) inadequately completed","East Germany","14","","",""
"Some worries","1999","(1b) general elementary school","West Germany","900","0.522821677447884","0.499203104295218","0.54644025060055"
"Some worries","1999","(1b) general elementary school","East Germany","96","0.41358269042575","0.348654018199945","0.478511362651555"
"Some worries","1999","(1c) basic vocational qualification","West Germany","1720","0.538021785548496","0.520633662418079","0.555409908678913"
"Some worries","1999","(1c) basic vocational qualification","East Germany","538","0.558055791274815","0.526325371862428","0.589786210687202"
"Some worries","1999","(2b) intermediate general qualification","West Germany","205","0.493523630097883","0.443189559285158","0.543857700910608"
"Some worries","1999","(2b) intermediate general qualification","East Germany","90","0.570203427938719","0.491761409321145","0.648645446556293"
"Some worries","1999","(2a) intermediate vocational","West Germany","906","0.548276079899549","0.523944161782327","0.572607998016771"
"Some worries","1999","(2a) intermediate vocational","East Germany","728","0.584795342712774","0.557390939183555","0.612199746241994"
"Some worries","1999","(2c_gen) general maturity certificate","West Germany","208","0.569195901912899","0.519667618733554","0.618724185092245"
"Some worries","1999","(2c_gen) general maturity certificate","East Germany","54","0.542011721239661","0.441291728662459","0.642731713816864"
"Some worries","1999","(2c_voc) vocational maturity certificate","West Germany","310","0.537568109492436","0.496815557949998","0.578320661034875"
"Some worries","1999","(2c_voc) vocational maturity certificate","East Germany","48","0.535381562627544","0.43612890389032","0.634634221364768"
"Some worries","1999","(3a) lower tertiary education","West Germany","236","0.588715445477236","0.540733116546519","0.636697774407953"
"Some worries","1999","(3a) lower tertiary education","East Germany","351","0.610768489667452","0.569908642755292","0.651628336579612"
"Some worries","1999","(3b) higher tertiary education","West Germany","416","0.571208165713864","0.534572040151053","0.607844291276675"
"Some worries","1999","(3b) higher tertiary education","East Germany","181","0.528137321218815","0.472744684586349","0.58352995785128"
"No worries","1999","(0) in school","West Germany","34","0.169434810875442","0.119291033733849","0.219578588017036"
"No worries","1999","(0) in school","East Germany","16","","",""
"No worries","1999","(1a) inadequately completed","West Germany","98","0.215686352117382","0.177557779418193","0.253814924816572"
"No worries","1999","(1a) inadequately completed","East Germany","4","","",""
"No worries","1999","(1b) general elementary school","West Germany","338","0.205948502516606","0.18682620085515","0.225070804178063"
"No worries","1999","(1b) general elementary school","East Germany","52","0.245584914281362","0.188835944852488","0.302333883710236"
"No worries","1999","(1c) basic vocational qualification","West Germany","523","0.168568764782412","0.155511754430252","0.181625775134572"
"No worries","1999","(1c) basic vocational qualification","East Germany","126","0.151116491764199","0.128232422223719","0.174000561304679"
"No worries","1999","(2b) intermediate general qualification","West Germany","47","0.151237785290407","0.115167327086975","0.187308243493838"
"No worries","1999","(2b) intermediate general qualification","East Germany","23","","",""
"No worries","1999","(2a) intermediate vocational","West Germany","202","0.132584012323624","0.116003442846793","0.149164581800455"
"No worries","1999","(2a) intermediate vocational","East Germany","181","0.152765694987777","0.132757773278834","0.172773616696721"
"No worries","1999","(2c_gen) general maturity certificate","West Germany","56","0.133140293622235","0.0991612115658688","0.167119375678601"
"No worries","1999","(2c_gen) general maturity certificate","East Germany","13","","",""
"No worries","1999","(2c_voc) vocational maturity certificate","West Germany","60","0.110150595942915","0.0845608572469547","0.135740334638876"
"No worries","1999","(2c_voc) vocational maturity certificate","East Germany","17","","",""
"No worries","1999","(3a) lower tertiary education","West Germany","49","0.10920642043092","0.0787926661007442","0.139620174761095"
"No worries","1999","(3a) lower tertiary education","East Germany","45","0.0720191391175772","0.0503546775276698","0.0936836007074845"
"No worries","1999","(3b) higher tertiary education","West Germany","76","0.134659735960296","0.109389958504814","0.159929513415777"
"No worries","1999","(3b) higher tertiary education","East Germany","27","","",""
"Big worries","2000","(0) in school","West Germany","108","0.309052887161048","0.260640903881161","0.357464870440935"
"Big worries","2000","(0) in school","East Germany","60","0.454196218124891","0.372590592346969","0.535801843902814"
"Big worries","2000","(1a) inadequately completed","West Germany","120","0.314306295644311","0.268582516415408","0.360030074873213"
"Big worries","2000","(1a) inadequately completed","East Germany","5","","",""
"Big worries","2000","(1b) general elementary school","West Germany","653","0.2631968996088","0.246000001655946","0.280393797561654"
"Big worries","2000","(1b) general elementary school","East Germany","100","0.293835416741484","0.244235537093311","0.343435296389656"
"Big worries","2000","(1c) basic vocational qualification","West Germany","1806","0.288629787990697","0.27745041583387","0.299809160147523"
"Big worries","2000","(1c) basic vocational qualification","East Germany","430","0.297363818516689","0.27380392833244","0.320923708700938"
"Big worries","2000","(2b) intermediate general qualification","West Germany","166","0.314017768096204","0.274726210915367","0.35330932527704"
"Big worries","2000","(2b) intermediate general qualification","East Germany","48","0.25698474459852","0.194521907931681","0.319447581265358"
"Big worries","2000","(2a) intermediate vocational","West Germany","1208","0.347354319771829","0.331521499932448","0.36318713961121"
"Big worries","2000","(2a) intermediate vocational","East Germany","596","0.290551594415395","0.27091231014834","0.310190878682451"
"Big worries","2000","(2c_gen) general maturity certificate","West Germany","226","0.372209792187814","0.334962293236623","0.409457291139005"
"Big worries","2000","(2c_gen) general maturity certificate","East Germany","70","0.379418435153411","0.308530800080245","0.450306070226577"
"Big worries","2000","(2c_voc) vocational maturity certificate","West Germany","498","0.382864545637853","0.357190521499505","0.4085385697762"
"Big worries","2000","(2c_voc) vocational maturity certificate","East Germany","66","0.407742193075292","0.335141631268799","0.480342754881785"
"Big worries","2000","(3a) lower tertiary education","West Germany","335","0.355163397385274","0.32485909590399","0.385467698866558"
"Big worries","2000","(3a) lower tertiary education","East Germany","247","0.337110309411135","0.303027724815944","0.371192894006326"
"Big worries","2000","(3b) higher tertiary education","West Germany","553","0.355132907721329","0.331415878812134","0.378849936630524"
"Big worries","2000","(3b) higher tertiary education","East Germany","232","0.425153375808453","0.383875142617919","0.466431608998986"
"Some worries","2000","(0) in school","West Germany","164","0.460475563784293","0.408257240482216","0.512693887086371"
"Some worries","2000","(0) in school","East Germany","65","0.459483001082847","0.37780229653354","0.541163705632154"
"Some worries","2000","(1a) inadequately completed","West Germany","175","0.414238694832525","0.365722562715837","0.462754826949213"
"Some worries","2000","(1a) inadequately completed","East Germany","7","","",""
"Some worries","2000","(1b) general elementary school","West Germany","1244","0.481407005958523","0.461894927523192","0.500919084393854"
"Some worries","2000","(1b) general elementary school","East Germany","152","0.481774702188385","0.427367438224913","0.536181966151857"
"Some worries","2000","(1c) basic vocational qualification","West Germany","3212","0.502240358504913","0.489904634456484","0.514576082553342"
"Some worries","2000","(1c) basic vocational qualification","East Germany","753","0.50255699644545","0.476786174534147","0.528327818356754"
"Some worries","2000","(2b) intermediate general qualification","West Germany","273","0.50114676803138","0.458818104324697","0.543475431738063"
"Some worries","2000","(2b) intermediate general qualification","East Germany","94","0.496834516643997","0.425363416523344","0.56830561676465"
"Some worries","2000","(2a) intermediate vocational","West Germany","1761","0.504232993653697","0.487606999472848","0.520858987834545"
"Some worries","2000","(2a) intermediate vocational","East Germany","1146","0.553525490537331","0.532021415666209","0.575029565408454"
"Some worries","2000","(2c_gen) general maturity certificate","West Germany","326","0.488217799960938","0.449701430511986","0.526734169409889"
"Some worries","2000","(2c_gen) general maturity certificate","East Germany","90","0.514140178027919","0.441125848152314","0.587154507903525"
"Some worries","2000","(2c_voc) vocational maturity certificate","West Germany","681","0.488002681704659","0.461601335731022","0.514404027678296"
"Some worries","2000","(2c_voc) vocational maturity certificate","East Germany","95","0.506499223834937","0.432636542494027","0.580361905175848"
"Some worries","2000","(3a) lower tertiary education","West Germany","505","0.521925564610749","0.490294239804814","0.553556889416684"
"Some worries","2000","(3a) lower tertiary education","East Germany","409","0.545022606204126","0.50911982940102","0.580925383007231"
"Some worries","2000","(3b) higher tertiary education","West Germany","817","0.5057402611134","0.480961984404127","0.530518537822673"
"Some worries","2000","(3b) higher tertiary education","East Germany","279","0.505295971666826","0.463549677123448","0.547042266210205"
"No worries","2000","(0) in school","West Germany","78","0.230471549054659","0.186351593137293","0.274591504972024"
"No worries","2000","(0) in school","East Germany","18","","",""
"No worries","2000","(1a) inadequately completed","West Germany","101","0.271455009523164","0.22765465592568","0.315255363120648"
"No worries","2000","(1a) inadequately completed","East Germany","7","","",""
"No worries","2000","(1b) general elementary school","West Germany","622","0.255396094432677","0.238366520278613","0.272425668586741"
"No worries","2000","(1b) general elementary school","East Germany","72","0.224389881070131","0.178964460874468","0.269815301265795"
"No worries","2000","(1c) basic vocational qualification","West Germany","1293","0.20912985350439","0.199096188232021","0.219163518776759"
"No worries","2000","(1c) basic vocational qualification","East Germany","263","0.200079185037861","0.179459197506433","0.220699172569289"
"No worries","2000","(2b) intermediate general qualification","West Germany","97","0.184835463872416","0.151974447957927","0.217696479786906"
"No worries","2000","(2b) intermediate general qualification","East Germany","46","0.246180738757483","0.184602137928013","0.307759339586953"
"No worries","2000","(2a) intermediate vocational","West Germany","505","0.148412686574474","0.136590895255955","0.160234477892993"
"No worries","2000","(2a) intermediate vocational","East Germany","311","0.155922915047273","0.14023014379724","0.171615686297306"
"No worries","2000","(2c_gen) general maturity certificate","West Germany","95","0.139572407851248","0.112869847792341","0.166274967910155"
"No worries","2000","(2c_gen) general maturity certificate","East Germany","20","","",""
"No worries","2000","(2c_voc) vocational maturity certificate","West Germany","198","0.129132772657489","0.111420457437115","0.146845087877863"
"No worries","2000","(2c_voc) vocational maturity certificate","East Germany","15","","",""
"No worries","2000","(3a) lower tertiary education","West Germany","118","0.122911038003977","0.102119692165358","0.143702383842596"
"No worries","2000","(3a) lower tertiary education","East Germany","83","0.117867084384739","0.0946188938691494","0.141115274900329"
"No worries","2000","(3b) higher tertiary education","West Germany","194","0.139126831165271","0.121975226830896","0.156278435499646"
"No worries","2000","(3b) higher tertiary education","East Germany","40","0.0695506525247212","0.0483099310641682","0.0907913739852741"
"Big worries","2001","(0) in school","West Germany","148","0.354804048307871","0.307073707123286","0.402534389492457"
"Big worries","2001","(0) in school","East Germany","77","0.478027918727203","0.399892394007329","0.556163443447078"
"Big worries","2001","(1a) inadequately completed","West Germany","90","0.29802194235242","0.246003690213029","0.350040194491811"
"Big worries","2001","(1a) inadequately completed","East Germany","7","","",""
"Big worries","2001","(1b) general elementary school","West Germany","652","0.298453514948136","0.279183349632792","0.317723680263479"
"Big worries","2001","(1b) general elementary school","East Germany","91","0.308920530197016","0.255833433094439","0.362007627299594"
"Big worries","2001","(1c) basic vocational qualification","West Germany","1750","0.309046297864249","0.296903191256247","0.321189404472252"
"Big worries","2001","(1c) basic vocational qualification","East Germany","508","0.383238749423647","0.356961587216099","0.409515911631194"
"Big worries","2001","(2b) intermediate general qualification","West Germany","173","0.356075203690362","0.313547488504393","0.39860291887633"
"Big worries","2001","(2b) intermediate general qualification","East Germany","52","0.360621068218348","0.288225922381926","0.433016214054771"
"Big worries","2001","(2a) intermediate vocational","West Germany","1202","0.366690227904857","0.350003945088564","0.38337651072115"
"Big worries","2001","(2a) intermediate vocational","East Germany","686","0.344236764901819","0.322759878277886","0.365713651525752"
"Big worries","2001","(2c_gen) general maturity certificate","West Germany","254","0.407641040066192","0.368645530033548","0.446636550098836"
"Big worries","2001","(2c_gen) general maturity certificate","East Germany","82","0.488751877055241","0.415726817324306","0.561776936786176"
"Big worries","2001","(2c_voc) vocational maturity certificate","West Germany","519","0.403215329547836","0.376404827064063","0.430025832031608"
"Big worries","2001","(2c_voc) vocational maturity certificate","East Germany","67","0.382133470425389","0.30843733242378","0.455829608426997"
"Big worries","2001","(3a) lower tertiary education","West Germany","322","0.368757148159817","0.337042078402495","0.400472217917139"
"Big worries","2001","(3a) lower tertiary education","East Germany","314","0.447604152442736","0.410741909316376","0.484466395569095"
"Big worries","2001","(3b) higher tertiary education","West Germany","559","0.395023491007381","0.369650653078633","0.420396328936129"
"Big worries","2001","(3b) higher tertiary education","East Germany","252","0.481261596982229","0.43831673379899","0.524206460165468"
"Some worries","2001","(0) in school","West Germany","161","0.430523440388354","0.381127555931581","0.479919324845127"
"Some worries","2001","(0) in school","East Germany","62","0.422225597889426","0.344966489313402","0.49948470646545"
"Some worries","2001","(1a) inadequately completed","West Germany","146","0.499303558872306","0.442439291336445","0.556167826408167"
"Some worries","2001","(1a) inadequately completed","East Germany","7","","",""
"Some worries","2001","(1b) general elementary school","West Germany","1022","0.47144641469778","0.45042414782361","0.492468681571949"
"Some worries","2001","(1b) general elementary school","East Germany","134","0.444693074641433","0.387598042153102","0.501788107129763"
"Some worries","2001","(1c) basic vocational qualification","West Germany","2774","0.501240524938765","0.488101527477875","0.514379522399654"
"Some worries","2001","(1c) basic vocational qualification","East Germany","599","0.450710804194317","0.423818084360808","0.477603524027826"
"Some worries","2001","(2b) intermediate general qualification","West Germany","244","0.489529605643123","0.445132120437745","0.533927090848501"
"Some worries","2001","(2b) intermediate general qualification","East Germany","85","0.457978508787544","0.382861974659489","0.5330950429156"
"Some worries","2001","(2a) intermediate vocational","West Germany","1561","0.491584621455465","0.474274093220259","0.508895149690671"
"Some worries","2001","(2a) intermediate vocational","East Germany","956","0.515629219482349","0.493038664799908","0.53821977416479"
"Some worries","2001","(2c_gen) general maturity certificate","West Germany","280","0.459504222095854","0.419956262706953","0.499052181484756"
"Some worries","2001","(2c_gen) general maturity certificate","East Germany","82","0.410840320999666","0.338967469277046","0.482713172722285"
"Some worries","2001","(2c_voc) vocational maturity certificate","West Germany","617","0.479332540078987","0.452028539701679","0.506636540456294"
"Some worries","2001","(2c_voc) vocational maturity certificate","East Germany","82","0.496612655282146","0.420781112231745","0.572444198332546"
"Some worries","2001","(3a) lower tertiary education","West Germany","468","0.513915286919586","0.481060476897214","0.546770096941958"
"Some worries","2001","(3a) lower tertiary education","East Germany","326","0.446668532451288","0.409813663906641","0.483523400995935"
"Some worries","2001","(3b) higher tertiary education","West Germany","691","0.473375661830157","0.447461226261647","0.499290097398668"
"Some worries","2001","(3b) higher tertiary education","East Germany","224","0.419018449445501","0.376610803773845","0.461426095117156"
"No worries","2001","(0) in school","West Germany","77","0.214672511303775","0.173711746527872","0.255633276079678"
"No worries","2001","(0) in school","East Germany","18","","",""
"No worries","2001","(1a) inadequately completed","West Germany","61","0.202674498775274","0.15695649623109","0.248392501319459"
"No worries","2001","(1a) inadequately completed","East Germany","4","","",""
"No worries","2001","(1b) general elementary school","West Germany","492","0.230100070354085","0.212374738264419","0.24782540244375"
"No worries","2001","(1b) general elementary school","East Germany","66","0.246386395161551","0.196877375903306","0.295895414419796"
"No worries","2001","(1c) basic vocational qualification","West Germany","1039","0.189713177196986","0.179410224689762","0.200016129704209"
"No worries","2001","(1c) basic vocational qualification","East Germany","208","0.166050446382036","0.145937526270288","0.186163366493785"
"No worries","2001","(2b) intermediate general qualification","West Germany","70","0.154395190666515","0.122304119276733","0.186486262056298"
"No worries","2001","(2b) intermediate general qualification","East Germany","32","0.181400422994107","0.123302628722291","0.239498217265924"
"No worries","2001","(2a) intermediate vocational","West Germany","441","0.141725150639678","0.129648722704834","0.153801578574523"
"No worries","2001","(2a) intermediate vocational","East Germany","238","0.140134015615832","0.124442809239968","0.155825221991696"
"No worries","2001","(2c_gen) general maturity certificate","West Germany","76","0.132854737837954","0.105919697847916","0.159789777827992"
"No worries","2001","(2c_gen) general maturity certificate","East Germany","16","","",""
"No worries","2001","(2c_voc) vocational maturity certificate","West Germany","150","0.117452130373178","0.0998555940042465","0.135048666742109"
"No worries","2001","(2c_voc) vocational maturity certificate","East Germany","18","","",""
"No worries","2001","(3a) lower tertiary education","West Germany","99","0.117327564920597","0.0961733446952747","0.138481785145919"
"No worries","2001","(3a) lower tertiary education","East Germany","59","0.105727315105976","0.0829323942957917","0.128522235916161"
"No worries","2001","(3b) higher tertiary education","West Germany","176","0.131600847162462","0.114054877815068","0.149146816509855"
"No worries","2001","(3b) higher tertiary education","East Germany","44","0.09971995357227","0.073967046225712","0.125472860918828"
"Big worries","2002","(0) in school","West Germany","157","0.329241995555738","0.286109338302831","0.372374652808646"
"Big worries","2002","(0) in school","East Germany","65","0.494098571255093","0.414617072281554","0.573580070228631"
"Big worries","2002","(1a) inadequately completed","West Germany","61","0.269268573528923","0.216358552217775","0.32217859484007"
"Big worries","2002","(1a) inadequately completed","East Germany","4","","",""
"Big worries","2002","(1b) general elementary school","West Germany","468","0.248215043043598","0.229287884869701","0.267142201217495"
"Big worries","2002","(1b) general elementary school","East Germany","73","0.28983664393576","0.234901126290647","0.344772161580873"
"Big worries","2002","(1c) basic vocational qualification","West Germany","1379","0.261805867030133","0.250055456101494","0.273556277958773"
"Big worries","2002","(1c) basic vocational qualification","East Germany","376","0.309943636343075","0.284202904336521","0.335684368349629"
"Big worries","2002","(2b) intermediate general qualification","West Germany","146","0.305190656378114","0.264292658120414","0.346088654635814"
"Big worries","2002","(2b) intermediate general qualification","East Germany","53","0.356318750250074","0.283900468267766","0.428737032232381"
"Big worries","2002","(2a) intermediate vocational","West Germany","966","0.285483892854685","0.270456620058144","0.300511165651225"
"Big worries","2002","(2a) intermediate vocational","East Germany","499","0.252165429514944","0.232382508186491","0.271948350843397"
"Big worries","2002","(2c_gen) general maturity certificate","West Germany","207","0.310660267201478","0.276716620646958","0.344603913755999"
"Big worries","2002","(2c_gen) general maturity certificate","East Germany","62","0.317474247865684","0.249090663246506","0.385857832484862"
"Big worries","2002","(2c_voc) vocational maturity certificate","West Germany","410","0.310407235252894","0.286232411962924","0.334582058542864"
"Big worries","2002","(2c_voc) vocational maturity certificate","East Germany","55","0.26302158481843","0.198523821415485","0.327519348221374"
"Big worries","2002","(3a) lower tertiary education","West Germany","319","0.27936888341756","0.252853539172317","0.305884227662803"
"Big worries","2002","(3a) lower tertiary education","East Germany","222","0.327204059044956","0.292371713134379","0.362036404955533"
"Big worries","2002","(3b) higher tertiary education","West Germany","629","0.28512748681711","0.265949893584965","0.304305080049255"
"Big worries","2002","(3b) higher tertiary education","East Germany","242","0.399988505044692","0.361642699883084","0.438334310206301"
"Some worries","2002","(0) in school","West Germany","213","0.472511268209752","0.426688813786274","0.51833372263323"
"Some worries","2002","(0) in school","East Germany","70","0.397284006990688","0.319492318855183","0.475075695126193"
"Some worries","2002","(1a) inadequately completed","West Germany","157","0.543534952390843","0.484121647399568","0.602948257382117"
"Some worries","2002","(1a) inadequately completed","East Germany","9","","",""
"Some worries","2002","(1b) general elementary school","West Germany","1055","0.523274665713513","0.501390826404028","0.545158505022998"
"Some worries","2002","(1b) general elementary school","East Germany","133","0.508244130927817","0.447708871574094","0.568779390281541"
"Some worries","2002","(1c) basic vocational qualification","West Germany","2900","0.535359759728105","0.522028863596791","0.54869065585942"
"Some worries","2002","(1c) basic vocational qualification","East Germany","700","0.551864947158734","0.524185455425312","0.579544438892156"
"Some worries","2002","(2b) intermediate general qualification","West Germany","245","0.477949453882142","0.433585435918444","0.522313471845841"
"Some worries","2002","(2b) intermediate general qualification","East Germany","83","0.42542060503266","0.350659151846664","0.500182058218656"
"Some worries","2002","(2a) intermediate vocational","West Germany","1924","0.550991946773917","0.534442516613884","0.56754137693395"
"Some worries","2002","(2a) intermediate vocational","East Germany","1036","0.546109110199776","0.523428208027938","0.568790012371614"
"Some worries","2002","(2c_gen) general maturity certificate","West Germany","387","0.528821807607711","0.492207885426367","0.565435729789054"
"Some worries","2002","(2c_gen) general maturity certificate","East Germany","96","0.569858057527559","0.497125755660127","0.642590359394992"
"Some worries","2002","(2c_voc) vocational maturity certificate","West Germany","788","0.560172892229548","0.534236887125497","0.586108897333598"
"Some worries","2002","(2c_voc) vocational maturity certificate","East Germany","100","0.591377887090815","0.51936419976428","0.663391574417349"
"Some worries","2002","(3a) lower tertiary education","West Germany","621","0.564452486117985","0.53515143412228","0.59375353811369"
"Some worries","2002","(3a) lower tertiary education","East Germany","409","0.575485550359632","0.538791542264078","0.612179558455187"
"Some worries","2002","(3b) higher tertiary education","West Germany","1218","0.563654819268075","0.542588824865686","0.584720813670463"
"Some worries","2002","(3b) higher tertiary education","East Germany","331","0.506746252734862","0.467613104302941","0.545879401166782"
"No worries","2002","(0) in school","West Germany","86","0.19824673623451","0.161654490729333","0.234838981739686"
"No worries","2002","(0) in school","East Germany","17","","",""
"No worries","2002","(1a) inadequately completed","West Germany","52","0.187196474080234","0.140669176264144","0.233723771896325"
"No worries","2002","(1a) inadequately completed","East Germany","7","","",""
"No worries","2002","(1b) general elementary school","West Germany","478","0.228510291242889","0.210113482336702","0.246907100149076"
"No worries","2002","(1b) general elementary school","East Germany","56","0.201919225136423","0.153311006523439","0.250527443749407"
"No worries","2002","(1c) basic vocational qualification","West Germany","1098","0.202834373241761","0.192086485246276","0.213582261237247"
"No worries","2002","(1c) basic vocational qualification","East Germany","164","0.138191416498191","0.118983370355984","0.157399462640399"
"No worries","2002","(2b) intermediate general qualification","West Germany","96","0.216859889739744","0.180258888941618","0.253460890537869"
"No worries","2002","(2b) intermediate general qualification","East Germany","32","0.218260644717266","0.155799181297841","0.280722108136692"
"No worries","2002","(2a) intermediate vocational","West Germany","580","0.163524160371398","0.151218610684648","0.175829710058148"
"No worries","2002","(2a) intermediate vocational","East Germany","316","0.20172546028528","0.183444400110103","0.220006520460457"
"No worries","2002","(2c_gen) general maturity certificate","West Germany","120","0.160517925190811","0.133592258370305","0.187443592011317"
"No worries","2002","(2c_gen) general maturity certificate","East Germany","20","","",""
"No worries","2002","(2c_voc) vocational maturity certificate","West Germany","209","0.129419872517558","0.111880829194097","0.146958915841019"
"No worries","2002","(2c_voc) vocational maturity certificate","East Germany","24","","",""
"No worries","2002","(3a) lower tertiary education","West Germany","160","0.156178630464456","0.134725641304777","0.177631619624134"
"No worries","2002","(3a) lower tertiary education","East Germany","66","0.0973103905954116","0.0753074598614117","0.119313321329412"
"No worries","2002","(3b) higher tertiary education","West Germany","282","0.151217693914815","0.135999618762794","0.166435769066837"
"No worries","2002","(3b) higher tertiary education","East Germany","54","0.093265242220446","0.0705030354696045","0.116027448971287"
"Big worries","2003","(0) in school","West Germany","120","0.25153794922444","0.211581614696064","0.291494283752816"
"Big worries","2003","(0) in school","East Germany","46","0.30451058543891","0.233644728518221","0.375376442359599"
"Big worries","2003","(1a) inadequately completed","West Germany","51","0.209785983843574","0.159415997976559","0.260155969710589"
"Big worries","2003","(1a) inadequately completed","East Germany","5","","",""
"Big worries","2003","(1b) general elementary school","West Germany","391","0.218775319439408","0.200042707427316","0.237507931451499"
"Big worries","2003","(1b) general elementary school","East Germany","62","0.23308019862482","0.180982865077812","0.285177532171827"
"Big worries","2003","(1c) basic vocational qualification","West Germany","1108","0.226808185214585","0.215311735079192","0.238304635349978"
"Big worries","2003","(1c) basic vocational qualification","East Germany","310","0.249839824748863","0.225284043089462","0.274395606408264"
"Big worries","2003","(2b) intermediate general qualification","West Germany","120","0.255613948415928","0.215881165609089","0.295346731222767"
"Big worries","2003","(2b) intermediate general qualification","East Germany","36","0.283587446982954","0.215429179104383","0.351745714861525"
"Big worries","2003","(2a) intermediate vocational","West Germany","745","0.227415006151478","0.213118093952845","0.24171191835011"
"Big worries","2003","(2a) intermediate vocational","East Germany","394","0.210540300597169","0.191804841341369","0.229275759852969"
"Big worries","2003","(2c_gen) general maturity certificate","West Germany","143","0.217799051897809","0.186799051705938","0.248799052089679"
"Big worries","2003","(2c_gen) general maturity certificate","East Germany","48","0.27211416992299","0.2072781995924","0.33695014025358"
"Big worries","2003","(2c_voc) vocational maturity certificate","West Germany","322","0.263116101829713","0.239816726265922","0.286415477393504"
"Big worries","2003","(2c_voc) vocational maturity certificate","East Germany","46","0.25061484722776","0.189155584262037","0.312074110193483"
"Big worries","2003","(3a) lower tertiary education","West Germany","210","0.209541492212129","0.184699105749673","0.234383878674586"
"Big worries","2003","(3a) lower tertiary education","East Germany","174","0.253734284013147","0.22105211615441","0.286416451871884"
"Big worries","2003","(3b) higher tertiary education","West Germany","424","0.239047408959887","0.220443647941315","0.257651169978459"
"Big worries","2003","(3b) higher tertiary education","East Germany","167","0.283197601555453","0.247414007771217","0.31898119533969"
"Some worries","2003","(0) in school","West Germany","227","0.491638431088672","0.445601299363141","0.537675562814202"
"Some worries","2003","(0) in school","East Germany","86","0.4851560672498","0.40819534818674","0.56211678631286"
"Some worries","2003","(1a) inadequately completed","West Germany","118","0.484216576008469","0.422391487478662","0.546041664538276"
"Some worries","2003","(1a) inadequately completed","East Germany","8","","",""
"Some worries","2003","(1b) general elementary school","West Germany","967","0.5212892027795","0.498653854893594","0.543924550665407"
"Some worries","2003","(1b) general elementary school","East Germany","138","0.536483583919802","0.475036877548939","0.597930290290665"
"Some worries","2003","(1c) basic vocational qualification","West Germany","2704","0.531116707628431","0.517416784354647","0.544816630902216"
"Some worries","2003","(1c) basic vocational qualification","East Germany","670","0.548403589856879","0.520176161577918","0.57663101813584"
"Some worries","2003","(2b) intermediate general qualification","West Germany","230","0.472076752047046","0.426604203428335","0.517549300665757"
"Some worries","2003","(2b) intermediate general qualification","East Germany","89","0.502349860426802","0.426743443259425","0.577956277594179"
"Some worries","2003","(2a) intermediate vocational","West Germany","1880","0.573380628903869","0.556511162314704","0.590250095493034"
"Some worries","2003","(2a) intermediate vocational","East Germany","1094","0.598438685596706","0.575910951817183","0.620966419376228"
"Some worries","2003","(2c_gen) general maturity certificate","West Germany","384","0.571472656684673","0.534305312276925","0.608640001092422"
"Some worries","2003","(2c_gen) general maturity certificate","East Germany","106","0.579023505547102","0.507097519500528","0.650949491593675"
"Some worries","2003","(2c_voc) vocational maturity certificate","West Germany","772","0.548138957979834","0.521804837387077","0.574473078572591"
