"plj0047","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2008","1-pers.-HH","685","0.220693446231338","0.205909924639912","0.235476967822764","1"
"Big worries","2008","Couple + C. GT 16 ","744","0.231473880325015","0.217193453463904","0.245754307186125","1"
"Big worries","2008","Couple + C. LE 16 ","788","0.266954193818598","0.251634377705689","0.282274009931507","1"
"Big worries","2008","Couple + C. LE and GT 16","283","0.225307425788163","0.201767350082294","0.248847501494031","1"
"Big worries","2008","Single parent ","262","0.277361229006213","0.250734569528723","0.303987888483703","1"
"Big worries","2008","(Married) couple without C. ","1646","0.239934660420342","0.229957765025262","0.249911555815421","1"
"No worries","2008","1-pers.-HH","713","0.233844791577579","0.21875611160853","0.248933471546629","3"
"No worries","2008","Single parent ","261","0.248410734196796","0.222712182871355","0.274109285522237","3"
"No worries","2008","Couple + C. GT 16 ","725","0.211785470655669","0.19795199926204","0.225618942049297","3"
"No worries","2008","(Married) couple without C. ","1433","0.202793965050655","0.193400274229254","0.212187655872057","3"
"No worries","2008","Couple + C. LE 16 ","622","0.187770106875297","0.174245572160478","0.201294641590115","3"
"No worries","2008","Couple + C. LE and GT 16","253","0.209837182375565","0.186893933105693","0.232780431645437","3"
"Some worries","2008","Single parent ","563","0.474228036796992","0.444530153016359","0.503925920577624","2"
"Some worries","2008","(Married) couple without C. ","3959","0.557271374529003","0.545666896012395","0.568875853045611","2"
"Some worries","2008","1-pers.-HH","1625","0.545461762191082","0.527711842804877","0.563211681577288","2"
"Some worries","2008","Couple + C. GT 16 ","1882","0.556740649019317","0.539921024518869","0.573560273519764","2"
"Some worries","2008","Couple + C. LE 16 ","1793","0.545275699306105","0.528031152903219","0.562520245708992","2"
"Some worries","2008","Couple + C. LE and GT 16","674","0.564855391836273","0.536920895298583","0.592789888373962","2"
"Big worries","2009","1-pers.-HH","563","0.203780704572201","0.189082203073418","0.218479206070983","1"
"Big worries","2009","Couple + C. GT 16 ","619","0.219431457849047","0.204958107019184","0.233904808678909","1"
"Big worries","2009","Couple + C. LE 16 ","532","0.199310791881083","0.184626363143383","0.213995220618783","1"
"Big worries","2009","Couple + C. LE and GT 16","244","0.210438049415288","0.187081407659175","0.233794691171401","1"
"Big worries","2009","Single parent ","198","0.223775477720464","0.197787675999803","0.249763279441124","1"
"Big worries","2009","(Married) couple without C. ","1294","0.200231015678043","0.190599962377909","0.209862068978177","1"
"No worries","2009","1-pers.-HH","742","0.246836569290248","0.231103098231162","0.262570040349334","3"
"No worries","2009","Single parent ","273","0.287388150498825","0.259169868628882","0.315606432368768","3"
"No worries","2009","(Married) couple without C. ","1427","0.20399054734892","0.194292373468496","0.213688721229343","3"
"No worries","2009","Couple + C. GT 16 ","725","0.226549098616842","0.211910089978252","0.241188107255432","3"
"No worries","2009","Couple + C. LE 16 ","624","0.211559830917777","0.196547067593921","0.226572594241634","3"
"No worries","2009","Couple + C. LE and GT 16","281","0.224320763266031","0.200418942776329","0.248222583755733","3"
"Some worries","2009","Single parent ","517","0.488836371780711","0.457666763327373","0.52000598023405","2"
"Some worries","2009","(Married) couple without C. ","3911","0.595778436973037","0.58396767380204","0.607589200144035","2"
"Some worries","2009","1-pers.-HH","1580","0.549382726137551","0.531226875543545","0.567538576731557","2"
"Some worries","2009","Couple + C. GT 16 ","1797","0.554019443534111","0.536636048932703","0.57140283813552","2"
"Some worries","2009","Couple + C. LE 16 ","1687","0.58912937720114","0.571044417467328","0.607214336934952","2"
"Some worries","2009","Couple + C. LE and GT 16","645","0.565241187318681","0.536836091595754","0.593646283041607","2"
"Big worries","2010","1-pers.-HH","543","0.209229675640284","0.193974259345071","0.224485091935497","1"
"Big worries","2010","Couple + C. GT 16 ","591","0.200105847781822","0.185476450662329","0.214735244901316","1"
"Big worries","2010","Couple + C. LE 16 ","1732","0.208712322332891","0.199655262146316","0.217769382519466","1"
"Big worries","2010","Couple + C. LE and GT 16","377","0.233448990954377","0.212792009900363","0.25410597200839","1"
"Big worries","2010","Single parent ","587","0.247108982536732","0.229357407603882","0.264860557469582","1"
"Big worries","2010","(Married) couple without C. ","1243","0.197869889301623","0.188015046514622","0.207724732088624","1"
"No worries","2010","1-pers.-HH","693","0.248923396891654","0.23270670680452","0.265140086978789","3"
"No worries","2010","Single parent ","473","0.252197175694106","0.234324473218435","0.270069878169777","3"
"No worries","2010","(Married) couple without C. ","1348","0.219785882700531","0.20954248029272","0.230029285108343","3"
"No worries","2010","Couple + C. GT 16 ","661","0.228960913539792","0.213597095682301","0.244324731397282","3"
"No worries","2010","Couple + C. LE and GT 16","344","0.198482850463205","0.17900602266472","0.21795967826169","3"
"No worries","2010","Couple + C. LE 16 ","1663","0.237456682257447","0.227973142597401","0.246940221917493","3"
"Some worries","2010","Single parent ","1208","0.500693841769162","0.480116173956107","0.521271509582218","2"
"Some worries","2010","(Married) couple without C. ","3687","0.582344227997846","0.570144881497596","0.594543574498096","2"
"Some worries","2010","1-pers.-HH","1495","0.541846927468062","0.523160303334536","0.560533551601587","2"
"Some worries","2010","Couple + C. GT 16 ","1621","0.570933238678386","0.552835038900023","0.589031438456749","2"
"Some worries","2010","Couple + C. LE 16 ","4339","0.553830995409662","0.542752409388128","0.564909581431196","2"
"Some worries","2010","Couple + C. LE and GT 16","890","0.568068158582418","0.543879702174676","0.592256614990161","2"
"Big worries","2011","1-pers.-HH","671","0.195478954691932","0.182303149117312","0.208654760266553","1"
"Big worries","2011","Couple + C. GT 16 ","608","0.205468669760782","0.191403441710728","0.219533897810837","1"
"Big worries","2011","Couple + C. LE 16 ","531","0.171919204619929","0.158632847017975","0.185205562221883","1"
"Big worries","2011","Couple + C. LE and GT 16","236","0.185893136907471","0.164090589046249","0.207695684768693","1"
"Big worries","2011","Single parent ","209","0.159942569751201","0.138793965518279","0.181091173984123","1"
"Big worries","2011","(Married) couple without C. ","1522","0.194062187841792","0.185407427218319","0.202716948465264","1"
"No worries","2011","1-pers.-HH","1006","0.286302865388813","0.271284305424103","0.301321425353523","3"
"No worries","2011","Single parent ","365","0.361899465976966","0.334173689875904","0.389625242078029","3"
"No worries","2011","(Married) couple without C. ","1972","0.247296391442329","0.237854593079555","0.256738189805103","3"
"No worries","2011","Couple + C. GT 16 ","819","0.250618509237917","0.235532425565613","0.265704592910221","3"
"No worries","2011","Couple + C. LE and GT 16","292","0.249874991647214","0.22561095344284","0.274139029851588","3"
"No worries","2011","Couple + C. LE 16 ","767","0.256788222304159","0.241404861494225","0.272171583114093","3"
"Some worries","2011","Single parent ","580","0.478157964271833","0.449337537111713","0.506978391431953","2"
"Some worries","2011","(Married) couple without C. ","4527","0.55864142071588","0.547774758033943","0.569508083397817","2"
"Some worries","2011","1-pers.-HH","1803","0.518218179919254","0.501616960283592","0.534819399554916","2"
"Some worries","2011","Couple + C. GT 16 ","1743","0.5439128210013","0.526574499970771","0.561251142031829","2"
"Some worries","2011","Couple + C. LE 16 ","1800","0.571292573075912","0.553865791934185","0.58871935421764","2"
"Some worries","2011","Couple + C. LE and GT 16","695","0.564231871445315","0.536441688784923","0.592022054105708","2"
"Big worries","2012","1-pers.-HH","802","0.220211238698756","0.206769656250059","0.233652821147453","1"
"Big worries","2012","Couple + C. GT 16 ","590","0.207265730097463","0.192665609127174","0.221865851067753","1"
"Big worries","2012","Couple + C. LE 16 ","518","0.166482083564766","0.153289926492449","0.179674240637083","1"
"Big worries","2012","Couple + C. LE and GT 16","226","0.203697020073254","0.179765782860003","0.227628257286504","1"
"Big worries","2012","Single parent ","252","0.198696032826395","0.176025180146992","0.221366885505798","1"
"Big worries","2012","(Married) couple without C. ","1723","0.220331491037004","0.211307088583392","0.229355893490616","1"
"No worries","2012","1-pers.-HH","903","0.243646953339149","0.229722282191788","0.25757162448651","3"
"No worries","2012","Single parent ","310","0.304943123034255","0.278785745268413","0.331100500800096","3"
"No worries","2012","(Married) couple without C. ","1786","0.223351970975606","0.21428353923363","0.232420402717583","3"
"No worries","2012","Couple + C. LE and GT 16","255","0.260372299323637","0.234296500814573","0.286448097832702","3"
"No worries","2012","Couple + C. GT 16 ","671","0.228738369244212","0.213609751113642","0.243866987374782","3"
"No worries","2012","Couple + C. LE 16 ","683","0.223022750913557","0.208280855425969","0.237764646401144","3"
"Some worries","2012","Single parent ","628","0.49636084413935","0.467953337867372","0.524768350411328","2"
"Some worries","2012","(Married) couple without C. ","4594","0.556316537987389","0.545499140769647","0.567133935205132","2"
"Some worries","2012","1-pers.-HH","1946","0.536141807962095","0.519965678007266","0.552317937916924","2"
"Some worries","2012","Couple + C. GT 16 ","1700","0.563995900658324","0.546134638400375","0.581857162916274","2"
"Some worries","2012","Couple + C. LE 16 ","1862","0.610495165521677","0.593225968934399","0.627764362108955","2"
"Some worries","2012","Couple + C. LE and GT 16","607","0.535930680603109","0.506297423985152","0.565563937221066","2"
"Big worries","2013","1-pers.-HH","723","0.197493515222065","0.184837416569343","0.210149613874787","1"
"Big worries","2013","Couple + C. GT 16 ","557","0.160137925655925","0.147515997579431","0.17275985373242","1"
"Big worries","2013","(Married) couple without C. ","1595","0.195154280468951","0.186683541969441","0.20362501896846","1"
"Big worries","2013","Couple + C. LE 16 ","687","0.15366500929185","0.143050280845143","0.164279737738557","1"
"Big worries","2013","Couple + C. LE and GT 16","257","0.197691966726098","0.177284410144385","0.218099523307812","1"
"Big worries","2013","Single parent ","267","0.170499767463736","0.151055577358143","0.189943957569329","1"
"No worries","2013","1-pers.-HH","1092","0.268828229014614","0.254733838523351","0.282922619505876","3"
"No worries","2013","(Married) couple without C. ","2164","0.245437247282084","0.236239238239082","0.254635256325086","3"
"No worries","2013","Couple + C. GT 16 ","1047","0.287814634189293","0.27223247720024","0.303396791178346","3"
"No worries","2013","Couple + C. LE 16 ","1504","0.311148408076612","0.29752151427014","0.324775301883084","3"
"No worries","2013","Couple + C. LE and GT 16","504","0.289182120945629","0.265949895214531","0.312414346676726","3"
"No worries","2013","Single parent ","457","0.34747364634982","0.322854121271315","0.372093171428324","3"
"Some worries","2013","(Married) couple without C. ","4650","0.559408472248965","0.548797418720306","0.570019525777625","2"
"Some worries","2013","1-pers.-HH","1986","0.533678255763321","0.517819038684707","0.549537472841936","2"
"Some worries","2013","Couple + C. GT 16 ","1639","0.552047440154782","0.534932364301745","0.569162516007819","2"
"Some worries","2013","Couple + C. LE 16 ","2243","0.535186582631538","0.520506037480351","0.549867127782726","2"
"Some worries","2013","Couple + C. LE and GT 16","702","0.513125912328273","0.48751375081449","0.538738073842056","2"
"Some worries","2013","Single parent ","713","0.482026586186444","0.456191558117073","0.507861614255815","2"
"Big worries","2014","1-pers.-HH","788","0.21684216891678","0.203454840488762","0.230229497344799","1"
"Big worries","2014","Couple + C. GT 16 ","684","0.211910421110759","0.197423892739652","0.226396949481867","1"
"Big worries","2014","Single parent ","603","0.224875211283341","0.208272044183732","0.24147837838295","1"
"Big worries","2014","(Married) couple without C. ","1779","0.210172068649243","0.201226665437961","0.219117471860525","1"
"Big worries","2014","Couple + C. LE 16 ","1361","0.192869938534462","0.183516250868881","0.202223626200043","1"
"Big worries","2014","Couple + C. LE and GT 16","503","0.23113650957256","0.213628092751824","0.248644926393295","1"
"No worries","2014","1-pers.-HH","853","0.239963384628045","0.226089849239612","0.253836920016478","3"
"No worries","2014","(Married) couple without C. ","1686","0.220518591089231","0.211415861052482","0.22962132112598","3"
"No worries","2014","Couple + C. GT 16 ","739","0.25273625184916","0.237330918549386","0.268141585148934","3"
"No worries","2014","Couple + C. LE 16 ","1624","0.241542692449711","0.231395606171616","0.251689778727806","3"
"No worries","2014","Couple + C. LE and GT 16","516","0.228002708764901","0.210577986118032","0.245427431411769","3"
"No worries","2014","Single parent ","549","0.258716948330384","0.241301333587832","0.276132563072936","3"
"Some worries","2014","(Married) couple without C. ","4504","0.569309340261526","0.558437500097415","0.580181180425637","2"
"Some worries","2014","1-pers.-HH","1999","0.543194446455175","0.527012127856969","0.559376765053381","2"
"Some worries","2014","Couple + C. GT 16 ","1634","0.53535332704008","0.517673336001035","0.553033318079126","2"
"Some worries","2014","Couple + C. LE 16 ","3850","0.565587369015827","0.553836231603597","0.577338506428058","2"
"Some worries","2014","Couple + C. LE and GT 16","1208","0.54086078166254","0.520163994980309","0.56155756834477","2"
"Some worries","2014","Single parent ","1277","0.516407840386275","0.496534522800446","0.536281157972104","2"
"Big worries","2015","1-pers.-HH","1236","0.336143816205487","0.320932963862185","0.351354668548789","1"
"Big worries","2015","Couple + C. GT 16 ","962","0.317750357200251","0.300931601186764","0.334569113213738","1"
"Big worries","2015","(Married) couple without C. ","2715","0.366065026609912","0.355446331251498","0.376683721968325","1"
"Big worries","2015","Couple + C. LE 16 ","1936","0.28309290659421","0.272343396584778","0.293842416603643","1"
"Big worries","2015","Single parent ","883","0.351260830406357","0.332070457133998","0.370451203678716","1"
"Big worries","2015","Couple + C. LE and GT 16","732","0.330117874109219","0.310538584615767","0.34969716360267","1"
"No worries","2015","1-pers.-HH","667","0.165483974055304","0.153517965847804","0.177449982262804","3"
"No worries","2015","(Married) couple without C. ","1203","0.139535688487113","0.131897704088211","0.147173672886014","3"
"No worries","2015","Single parent ","391","0.18258478562943","0.167054224349466","0.198115346909394","3"
"No worries","2015","Couple + C. GT 16 ","543","0.184815902568183","0.170794976270313","0.198836828866052","3"
"No worries","2015","Couple + C. LE 16 ","1273","0.164486731015193","0.15564097724023","0.173332484790156","3"
"No worries","2015","Couple + C. LE and GT 16","386","0.141815283953665","0.12729031809467","0.15634024981266","3"
"Some worries","2015","(Married) couple without C. ","3988","0.494399284902976","0.483378502117382","0.505420067688569","2"
"Some worries","2015","1-pers.-HH","1802","0.498372209739209","0.482272365007258","0.514472054471159","2"
"Some worries","2015","Couple + C. GT 16 ","1439","0.497433740231566","0.479372670383343","0.515494810079789","2"
"Some worries","2015","Couple + C. LE 16 ","3538","0.552420362390597","0.540555499188345","0.564285225592849","2"
"Some worries","2015","Couple + C. LE and GT 16","1098","0.528066841937117","0.507281943430471","0.548851740443762","2"
"Some worries","2015","Single parent ","1103","0.466154383964213","0.446100143093701","0.486208624834725","2"
"Big worries","2016","1-pers.-HH","1747","0.468624010571986","0.453937639046159","0.483310382097814","1"
"Big worries","2016","Couple + C. GT 16 ","1323","0.44886492133426","0.430497781693225","0.467232060975295","1"
"Big worries","2016","Single parent ","1049","0.460514705388658","0.440909504884557","0.480119905892759","1"
"Big worries","2016","(Married) couple without C. ","3636","0.488091422413952","0.476790070734087","0.499392774093817","1"
"Big worries","2016","Couple + C. LE and GT 16","924","0.434670099799751","0.415183844408649","0.454156355190853","1"
"Big worries","2016","Couple + C. LE 16 ","2776","0.451538727764249","0.440399480476303","0.462677975052195","1"
"No worries","2016","1-pers.-HH","1051","0.12158956122017","0.111971264546543","0.131207857893797","3"
"No worries","2016","Single parent ","481","0.142503140644196","0.128753599078787","0.156252682209605","3"
"No worries","2016","(Married) couple without C. ","841","0.10255075589566","0.0956918004852665","0.109409711306053","3"
"No worries","2016","Couple + C. LE and GT 16","572","0.13110850019141","0.117840797599173","0.144376202783646","3"
"No worries","2016","Couple + C. GT 16 ","363","0.126354383824772","0.11408514908439","0.138623618565154","3"
"No worries","2016","Couple + C. LE 16 ","2015","0.116546576365971","0.109364054635382","0.123729098096559","3"
"Some worries","2016","(Married) couple without C. ","3038","0.409357821690388","0.398240571649529","0.420475071731248","2"
"Some worries","2016","1-pers.-HH","1637","0.409786428207844","0.395312558453701","0.424260297961988","2"
"Some worries","2016","Couple + C. GT 16 ","1131","0.424780694840968","0.406526874171245","0.443034515510691","2"
"Some worries","2016","Couple + C. LE 16 ","2876","0.431914695869781","0.420827004536124","0.443002387203438","2"
"Some worries","2016","Couple + C. LE and GT 16","990","0.43422140000884","0.414737477266679","0.453705322751001","2"
"Some worries","2016","Single parent ","953","0.396982153967146","0.37773749117651","0.416226816757782","2"
"Big worries","2017","1-pers.-HH","1741","0.419478318022491","0.405807011157896","0.433149624887086","1"
"Big worries","2017","Couple + C. GT 16 ","1357","0.402622506550686","0.3860052786948","0.419239734406571","1"
"Big worries","2017","Single parent ","878","0.370299189362253","0.351741605929189","0.388856772795317","1"
"Big worries","2017","(Married) couple without C. ","3597","0.439998209625697","0.429401904241636","0.450594515009757","1"
"Big worries","2017","Couple + C. LE and GT 16","928","0.399411207942968","0.381426615446487","0.417395800439448","1"
"Big worries","2017","Couple + C. LE 16 ","2424","0.374490035715828","0.364006133892929","0.384973937538727","1"
"No worries","2017","1-pers.-HH","1250","0.134023705384091","0.124585490467806","0.143461920300376","3"
"No worries","2017","(Married) couple without C. ","959","0.104276526721312","0.0977525175935576","0.110800535849066","3"
"No worries","2017","Single parent ","592","0.150586866592275","0.136842303187864","0.164331429996687","3"
"No worries","2017","Couple + C. LE and GT 16","802","0.134647490389809","0.122113264223584","0.147181716556033","3"
"No worries","2017","Couple + C. LE 16 ","2392","0.136571488867129","0.129133099457956","0.144009878276302","3"
"No worries","2017","Couple + C. GT 16 ","444","0.117192426448088","0.106293896522832","0.128090956373345","3"
"Some worries","2017","(Married) couple without C. ","3874","0.455725263652992","0.44509375384475","0.466356773461234","2"
"Some worries","2017","1-pers.-HH","2014","0.446497976593418","0.432725393410025","0.460270559776811","2"
"Some worries","2017","Couple + C. GT 16 ","1545","0.480185067001226","0.463256748423632","0.49711338557882","2"
"Some worries","2017","Couple + C. LE 16 ","3371","0.488938475417043","0.478110446774088","0.499766504059998","2"
"Some worries","2017","Couple + C. LE and GT 16","1119","0.465941301667224","0.447623980206376","0.484258623128071","2"
"Some worries","2017","Single parent ","1131","0.479113944045472","0.459915382690336","0.498312505400608","2"
"Big worries","2018","1-pers.-HH","1501","0.336202729189631","0.322975514593023","0.349429943786238","1"
"Big worries","2018","Couple + C. GT 16 ","1010","0.332067436677838","0.315518216319401","0.348616657036274","1"
"Big worries","2018","Single parent ","784","0.34926722300269","0.330774411606843","0.367760034398537","1"
"Big worries","2018","(Married) couple without C. ","2864","0.351014644148326","0.340643595120207","0.361385693176445","1"
"Big worries","2018","Couple + C. LE and GT 16","787","0.342511515716243","0.324915410332995","0.36010762109949","1"
"Big worries","2018","Couple + C. LE 16 ","1842","0.293352296763706","0.28286472295725","0.303839870570161","1"
"No worries","2018","1-pers.-HH","1152","0.168301663176218","0.157826105040444","0.178777221311993","3"
"No worries","2018","(Married) couple without C. ","1041","0.119557382948728","0.112507509046008","0.126607256851448","3"
"No worries","2018","Couple + C. LE and GT 16","761","0.163126345363401","0.149426145859023","0.176826544867778","3"
"No worries","2018","Single parent ","578","0.172547822034612","0.157890694179684","0.187204949889541","3"
"No worries","2018","Couple + C. LE 16 ","1949","0.143324575818612","0.13525320510594","0.151395946531284","3"
"No worries","2018","Couple + C. GT 16 ","494","0.141806281350428","0.129547748775718","0.154064813925138","3"
"Some worries","2018","(Married) couple without C. ","4231","0.529427972902946","0.518582234711475","0.540273711094416","2"
"Some worries","2018","1-pers.-HH","2247","0.495495607634151","0.48149643299594","0.509494782272361","2"
"Some worries","2018","Couple + C. GT 16 ","1607","0.526126281971734","0.508580432659444","0.543672131284025","2"
"Some worries","2018","Couple + C. LE 16 ","3449","0.563323127417682","0.551898614464235","0.57474764037113","2"
"Some worries","2018","Couple + C. LE and GT 16","1246","0.494362138920357","0.475823523969432","0.512900753871281","2"
"Some worries","2018","Single parent ","1191","0.478184954962698","0.458808294202905","0.49756161572249","2"
"Big worries","2019","1-pers.-HH","1735","0.375554347292443","0.362037845392772","0.389070849192115","1"
"Big worries","2019","Couple + C. GT 16 ","1159","0.374730508930276","0.357621743313103","0.391839274547449","1"
"Big worries","2019","Couple + C. LE and GT 16","871","0.365240891464302","0.34741584338395","0.383065939544654","1"
"Big worries","2019","Single parent ","772","0.33434517326586","0.315214346305337","0.353476000226382","1"
"Big worries","2019","(Married) couple without C. ","3541","0.394129139936019","0.383824073486295","0.404434206385742","1"
"Big worries","2019","Couple + C. LE 16 ","1890","0.318962948443393","0.307890957944939","0.330034938941848","1"
"No worries","2019","1-pers.-HH","1023","0.140759392845341","0.131052579493344","0.150466206197338","3"
"No worries","2019","Couple + C. LE and GT 16","777","0.164792092735513","0.151057935177747","0.178526250293278","3"
"No worries","2019","Single parent ","505","0.178458808202782","0.162931529876129","0.193986086529434","3"
"No worries","2019","(Married) couple without C. ","968","0.113482114992117","0.106793303561091","0.120170926423143","3"
"No worries","2019","Couple + C. LE 16 ","1772","0.136595597909226","0.12843737257164","0.144753823246813","3"
"No worries","2019","Couple + C. GT 16 ","449","0.135788792025958","0.123680930634553","0.147896653417364","3"
"Some worries","2019","(Married) couple without C. ","4129","0.492388745071864","0.481845818755825","0.502931671387903","2"
"Some worries","2019","1-pers.-HH","2173","0.483686259862216","0.469738023238221","0.497634496486211","2"
"Some worries","2019","Couple + C. GT 16 ","1467","0.489480699043765","0.471812210480977","0.507149187606553","2"
"Some worries","2019","Couple + C. LE 16 ","3145","0.54444145364738","0.532610550272937","0.556272357021824","2"
"Some worries","2019","Couple + C. LE and GT 16","1155","0.469967015800185","0.451490431843875","0.488443599756495","2"
"Some worries","2019","Single parent ","1059","0.487196018531359","0.466926696097782","0.507465340964935","2"
