"plj0047","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"No worries","2007","Couple + C. GT 16 ","West Germany","495","0.183738533973873","0.168530397605117","0.198946670342629"
"No worries","2007","Couple + C. GT 16 ","East Germany","190","0.21749671277208","0.192204194222843","0.242789231321316"
"No worries","2007","Couple + C. LE and GT 16","West Germany","205","0.191123525732489","0.167542611370557","0.21470444009442"
"No worries","2007","Couple + C. LE and GT 16","East Germany","53","0.299870342049491","0.244703115741903","0.355037568357078"
"Big worries","2008","1-pers.-HH","West Germany","516","0.224757181109722","0.207570429414836","0.241943932804608"
"Big worries","2008","1-pers.-HH","East Germany","169","0.203952771794982","0.175249303636133","0.232656239953832"
"Big worries","2008","(Married) couple without C. ","West Germany","1200","0.238830600509191","0.227220741640373","0.250440459378009"
"Big worries","2008","(Married) couple without C. ","East Germany","446","0.244324097364516","0.224781014325291","0.263867180403741"
"Big worries","2008","Single parent ","West Germany","205","0.283060744263379","0.251960659509083","0.314160829017675"
"Big worries","2008","Single parent ","East Germany","57","0.254158112808288","0.203161133906329","0.305155091710248"
"Big worries","2008","Couple + C. LE 16 ","West Germany","646","0.269718519660864","0.252619686201972","0.286817353119756"
"Big worries","2008","Couple + C. LE 16 ","East Germany","142","0.249797269701368","0.215584069639744","0.284010469762992"
"Big worries","2008","Couple + C. GT 16 ","West Germany","548","0.231504244544704","0.21471995710786","0.248288531981547"
"Big worries","2008","Couple + C. GT 16 ","East Germany","196","0.231344018455057","0.20416884231399","0.258519194596123"
"Big worries","2008","Couple + C. LE and GT 16","West Germany","227","0.230535154129935","0.204030313603957","0.257039994655913"
"Big worries","2008","Couple + C. LE and GT 16","East Germany","56","0.197810808468386","0.147413669519365","0.248207947417407"
"Some worries","2008","1-pers.-HH","West Germany","1203","0.538343033723221","0.517816889139344","0.558869178307099"
"Some worries","2008","1-pers.-HH","East Germany","422","0.574787571882854","0.539570210759551","0.610004933006156"
"Some worries","2008","(Married) couple without C. ","West Germany","2890","0.554088777439203","0.540553873643091","0.567623681235316"
"Some worries","2008","(Married) couple without C. ","East Germany","1069","0.569924500598785","0.547406845956874","0.592442155240696"
"Some worries","2008","Single parent ","West Germany","402","0.465090227323494","0.430656071269072","0.499524383377916"
"Some worries","2008","Single parent ","East Germany","161","0.511428683771567","0.452878859026527","0.569978508516607"
"Some worries","2008","Couple + C. LE 16 ","West Germany","1444","0.547171090685757","0.527993475520423","0.566348705851091"
"Some worries","2008","Couple + C. LE 16 ","East Germany","349","0.533511859611113","0.494084029584537","0.572939689637688"
"Some worries","2008","Couple + C. GT 16 ","West Germany","1347","0.564511709077804","0.544781694267652","0.584241723887956"
"Some worries","2008","Couple + C. GT 16 ","East Germany","535","0.523505334524316","0.49131934972331","0.555691319325321"
"Some worries","2008","Couple + C. LE and GT 16","West Germany","541","0.571506057366638","0.540364165938146","0.602647948795131"
"Some worries","2008","Couple + C. LE and GT 16","East Germany","133","0.529874460721499","0.466729908735229","0.593019012707768"
"No worries","2008","1-pers.-HH","West Germany","547","0.236899785167057","0.219393610407243","0.254405959926871"
"No worries","2008","1-pers.-HH","East Germany","166","0.221259656322164","0.191689909557164","0.250829403087164"
"No worries","2008","(Married) couple without C. ","West Germany","1091","0.207080622051606","0.196046811037993","0.218114433065219"
"No worries","2008","(Married) couple without C. ","East Germany","342","0.185751402036699","0.168063077449714","0.203439726623683"
"No worries","2008","Single parent ","West Germany","199","0.251849028413127","0.221881885973636","0.281816170852618"
"No worries","2008","Single parent ","East Germany","62","0.234413203420144","0.184793138546282","0.284033268294006"
"No worries","2008","Couple + C. LE 16 ","West Germany","498","0.183110389653379","0.168209776675957","0.198011002630801"
"No worries","2008","Couple + C. LE 16 ","East Germany","124","0.21669087068752","0.184129893161521","0.249251848213519"
"No worries","2008","Couple + C. GT 16 ","West Germany","531","0.203984046377493","0.187949315326117","0.220018777428868"
"No worries","2008","Couple + C. GT 16 ","East Germany","194","0.245150647020628","0.21742868972878","0.272872604312475"
"No worries","2008","Couple + C. LE and GT 16","West Germany","202","0.197958788503427","0.17288338329949","0.223034193707364"
"No worries","2008","Couple + C. LE and GT 16","East Germany","51","0.272314730810115","0.215996392880217","0.328633068740014"
"Big worries","2009","1-pers.-HH","West Germany","414","0.200357046501729","0.183422108930065","0.217291984073392"
"Big worries","2009","1-pers.-HH","East Germany","149","0.218036866971196","0.188266514452396","0.247807219489997"
"Big worries","2009","(Married) couple without C. ","West Germany","887","0.192588245962201","0.181462814699581","0.203713677224822"
"Big worries","2009","(Married) couple without C. ","East Germany","407","0.230506341245082","0.21108258678872","0.249930095701443"
"Big worries","2009","Single parent ","West Germany","138","0.218228567838917","0.188058412783497","0.248398722894337"
"Big worries","2009","Single parent ","East Germany","60","0.244072434094461","0.19264674124937","0.295498126939553"
"Big worries","2009","Couple + C. LE 16 ","West Germany","433","0.206903663005471","0.190143288195389","0.223664037815553"
"Big worries","2009","Couple + C. LE 16 ","East Germany","99","0.158224732379531","0.128998694323171","0.187450770435891"
"Big worries","2009","Couple + C. GT 16 ","West Germany","459","0.221544304673884","0.204601807029518","0.238486802318251"
"Big worries","2009","Couple + C. GT 16 ","East Germany","160","0.209233838004686","0.181611172173191","0.23685650383618"
"Big worries","2009","Couple + C. LE and GT 16","West Germany","201","0.221980174759532","0.195525870227497","0.248434479291567"
"Big worries","2009","Couple + C. LE and GT 16","East Germany","43","0.15272656395152","0.105407004834672","0.200046123068369"
"Some worries","2009","1-pers.-HH","West Germany","1159","0.5447334906551","0.523663801790946","0.565803179519255"
"Some worries","2009","1-pers.-HH","East Germany","421","0.568742210847966","0.533035316474815","0.604449105221116"
"Some worries","2009","(Married) couple without C. ","West Germany","2825","0.597710600413761","0.583875917625135","0.611545283202387"
"Some worries","2009","(Married) couple without C. ","East Germany","1086","0.58812455240088","0.56542554716123","0.610823557640531"
"Some worries","2009","Single parent ","West Germany","370","0.486749736190542","0.450240790136877","0.523258682244207"
"Some worries","2009","Single parent ","East Germany","147","0.496471677283509","0.43661124001426","0.556332114552758"
"Some worries","2009","Couple + C. LE 16 ","West Germany","1297","0.582563917328995","0.562160474811445","0.602967359846545"
"Some worries","2009","Couple + C. LE 16 ","East Germany","390","0.624655974524195","0.58587936060632","0.66343258844207"
"Some worries","2009","Couple + C. GT 16 ","West Germany","1296","0.556362960494077","0.536094386594941","0.576631534393214"
"Some worries","2009","Couple + C. GT 16 ","East Germany","501","0.542708498142516","0.50887822792311","0.576538768361923"
"Some worries","2009","Couple + C. LE and GT 16","West Germany","511","0.555525187798774","0.523893717644975","0.587156657952573"
"Some worries","2009","Couple + C. LE and GT 16","East Germany","134","0.613821907795666","0.549776703917909","0.677867111673424"
"No worries","2009","1-pers.-HH","West Germany","573","0.254909462843171","0.236470744304408","0.273348181381934"
"No worries","2009","1-pers.-HH","East Germany","169","0.213220922180838","0.183690668230205","0.242751176131471"
"No worries","2009","(Married) couple without C. ","West Germany","1114","0.209701153624038","0.198215637494395","0.221186669753681"
"No worries","2009","(Married) couple without C. ","East Germany","313","0.181369106354038","0.163597980617808","0.199140232090268"
"No worries","2009","Single parent ","West Germany","212","0.295021695970541","0.261710003671841","0.328333388269241"
"No worries","2009","Single parent ","East Germany","61","0.25945588862203","0.206976601566809","0.311935175677251"
"No worries","2009","Couple + C. LE 16 ","West Germany","514","0.210532419665534","0.193664430794152","0.227400408536916"
"No worries","2009","Couple + C. LE 16 ","East Germany","110","0.217119293096274","0.184102743649071","0.250135842543477"
"No worries","2009","Couple + C. GT 16 ","West Germany","553","0.222092734832038","0.205135256197426","0.239050213466651"
"No worries","2009","Couple + C. GT 16 ","East Germany","172","0.248057663852798","0.218728871306506","0.27738645639909"
"No worries","2009","Couple + C. LE and GT 16","West Germany","236","0.222494637441694","0.196018453299806","0.248970821583581"
"No worries","2009","Couple + C. LE and GT 16","East Germany","45","0.233451528252814","0.177804782007135","0.289098274498492"
"Big worries","2010","1-pers.-HH","West Germany","394","0.204373195312594","0.186879028665851","0.221867361959337"
"Big worries","2010","1-pers.-HH","East Germany","149","0.228828969897076","0.197484971123475","0.260172968670677"
"Big worries","2010","(Married) couple without C. ","West Germany","885","0.190868018728105","0.179489209537034","0.202246827919177"
"Big worries","2010","(Married) couple without C. ","East Germany","358","0.225958868048058","0.206055256735865","0.245862479360252"
"Big worries","2010","Single parent ","West Germany","464","0.25406487258196","0.233686008436751","0.274443736727169"
"Big worries","2010","Single parent ","East Germany","123","0.217439601388051","0.181813136436674","0.253066066339429"
"Big worries","2010","Couple + C. LE 16 ","West Germany","1450","0.215135969255836","0.204946159752881","0.22532577875879"
"Big worries","2010","Couple + C. LE 16 ","East Germany","282","0.173861322430047","0.154598471061608","0.193124173798486"
"Big worries","2010","Couple + C. GT 16 ","West Germany","449","0.199636390375762","0.182798694453651","0.216474086297873"
"Big worries","2010","Couple + C. GT 16 ","East Germany","142","0.202453615205268","0.172854944590785","0.232052285819752"
"Big worries","2010","Couple + C. LE and GT 16","West Germany","325","0.24453527231521","0.221479200828466","0.267591343801953"
"Big worries","2010","Couple + C. LE and GT 16","East Germany","52","0.1468619456792","0.105102199927871","0.188621691430529"
"Some worries","2010","1-pers.-HH","West Germany","1105","0.532796528034068","0.511151392354635","0.554441663713501"
"Some worries","2010","1-pers.-HH","East Germany","390","0.578371618124585","0.541525482100984","0.615217754148186"
"Some worries","2010","(Married) couple without C. ","West Germany","2666","0.582173074267024","0.567892528086983","0.596453620447064"
"Some worries","2010","(Married) couple without C. ","East Germany","1021","0.583030835020492","0.559565168250525","0.60649650179046"
"Some worries","2010","Single parent ","West Germany","938","0.494091310509294","0.470686948311442","0.517495672707147"
"Some worries","2010","Single parent ","East Germany","270","0.528856020185065","0.485744828701396","0.571967211668734"
"Some worries","2010","Couple + C. LE 16 ","West Germany","3468","0.544580725954156","0.532231231636043","0.556930220272268"
"Some worries","2010","Couple + C. LE 16 ","East Germany","871","0.60401761739594","0.579160237945222","0.628874996846657"
"Some worries","2010","Couple + C. GT 16 ","West Germany","1205","0.574905446249385","0.554081639605371","0.595729252893398"
"Some worries","2010","Couple + C. GT 16 ","East Germany","416","0.551068136085553","0.514430762927016","0.587705509244091"
"Some worries","2010","Couple + C. LE and GT 16","West Germany","719","0.556662822843371","0.530014453266411","0.583311192420331"
"Some worries","2010","Couple + C. LE and GT 16","East Germany","171","0.65714711029516","0.601148305427243","0.713145915163078"
"No worries","2010","1-pers.-HH","West Germany","542","0.262830276653338","0.243734029378667","0.281926523928008"
"No worries","2010","1-pers.-HH","East Germany","151","0.192799411978339","0.163364202357668","0.22223462159901"
"No worries","2010","(Married) couple without C. ","West Germany","1031","0.226958907004871","0.21483073201397","0.239087081995772"
"No worries","2010","(Married) couple without C. ","East Germany","317","0.191010296931449","0.172301965555291","0.209718628307607"
"No worries","2010","Single parent ","West Germany","351","0.251843816908746","0.231524041000136","0.272163592817356"
"No worries","2010","Single parent ","East Germany","122","0.253704378426883","0.216123761563798","0.291284995289969"
"No worries","2010","Couple + C. LE 16 ","West Germany","1329","0.240283304790009","0.229688328931392","0.250878280648626"
"No worries","2010","Couple + C. LE 16 ","East Germany","334","0.222121060174014","0.200993785313588","0.243248335034439"
"No worries","2010","Couple + C. GT 16 ","West Germany","511","0.225458163374853","0.207855654838798","0.243060671910909"
"No worries","2010","Couple + C. GT 16 ","East Germany","150","0.246478248709178","0.214733736460115","0.278222760958242"
"No worries","2010","Couple + C. LE and GT 16","West Germany","291","0.19880190484142","0.177393333677684","0.220210476005156"
"No worries","2010","Couple + C. LE and GT 16","East Germany","53","0.195990944025639","0.149159017621153","0.242822870430126"
"Big worries","2011","1-pers.-HH","West Germany","474","0.183163514017819","0.168301369071583","0.198025658964055"
"Big worries","2011","1-pers.-HH","East Germany","197","0.245024424843393","0.216575099418297","0.273473750268488"
"Big worries","2011","(Married) couple without C. ","West Germany","1116","0.189885054233631","0.179936882606417","0.199833225860845"
"Big worries","2011","(Married) couple without C. ","East Germany","406","0.211482746622867","0.193805515841286","0.229159977404448"
"Big worries","2011","Single parent ","West Germany","157","0.163125336556568","0.138601931654721","0.187648741458415"
"Big worries","2011","Single parent ","East Germany","52","0.147185224938002","0.105834511900508","0.188535937975496"
"Big worries","2011","Couple + C. LE 16 ","West Germany","431","0.175643473672652","0.160539028071863","0.190747919273441"
"Big worries","2011","Couple + C. LE 16 ","East Germany","100","0.15238121363033","0.124962812605107","0.179799614655554"
"Big worries","2011","Couple + C. GT 16 ","West Germany","493","0.21013632562584","0.194076142409948","0.226196508841731"
"Big worries","2011","Couple + C. GT 16 ","East Germany","115","0.181142664330501","0.152571043546887","0.209714285114115"
"Big worries","2011","Couple + C. LE and GT 16","West Germany","199","0.186645688459914","0.162862634236508","0.21042874268332"
"Big worries","2011","Couple + C. LE and GT 16","East Germany","37","0.179970269025318","0.125631141781007","0.234309396269629"
"Some worries","2011","1-pers.-HH","West Germany","1354","0.520148198014308","0.500952161866925","0.539344234161692"
"Some worries","2011","1-pers.-HH","East Germany","449","0.51045364623746","0.477388085017267","0.543519207457654"
"Some worries","2011","(Married) couple without C. ","West Germany","3337","0.558972114541709","0.54637843460063","0.571565794482788"
"Some worries","2011","(Married) couple without C. ","East Germany","1190","0.55726227612253","0.535760504401967","0.578764047843092"
"Some worries","2011","Single parent ","West Germany","439","0.48903137892553","0.45585298744197","0.522209770409089"
"Some worries","2011","Single parent ","East Germany","141","0.434574532460183","0.37671920506121","0.492429859859156"
"Some worries","2011","Couple + C. LE 16 ","West Germany","1403","0.567881521646752","0.548217989699509","0.587545053593995"
"Some worries","2011","Couple + C. LE 16 ","East Germany","397","0.589187384418627","0.551653394866649","0.626721373970604"
"Some worries","2011","Couple + C. GT 16 ","West Germany","1324","0.544537706520601","0.524905728864611","0.564169684176591"
"Some worries","2011","Couple + C. GT 16 ","East Germany","419","0.540656160918536","0.503686122171903","0.577626199665168"
"Some worries","2011","Couple + C. LE and GT 16","West Germany","581","0.555788369304228","0.525458646005249","0.586118092603208"
"Some worries","2011","Couple + C. LE and GT 16","East Germany","114","0.630685455232327","0.562419827148818","0.698951083315836"
"No worries","2011","1-pers.-HH","West Germany","774","0.296688287967872","0.279136612871029","0.314239963064716"
"No worries","2011","1-pers.-HH","East Germany","232","0.244521928919147","0.216092334043351","0.272951523794942"
"No worries","2011","(Married) couple without C. ","West Germany","1518","0.25114283122466","0.240143039953393","0.262142622495928"
"No worries","2011","(Married) couple without C. ","East Germany","454","0.231254977254604","0.213003086387901","0.249506868121307"
"No worries","2011","Single parent ","West Germany","276","0.347843284517902","0.316230871634093","0.379455697401712"
"No worries","2011","Single parent ","East Germany","89","0.418240242601815","0.360668644655508","0.475811840548123"
"No worries","2011","Couple + C. LE 16 ","West Germany","604","0.256475004680596","0.23914089460741","0.273809114753782"
"No worries","2011","Couple + C. LE 16 ","East Germany","163","0.258431401951043","0.225033096630143","0.291829707271943"
"No worries","2011","Couple + C. GT 16 ","West Germany","655","0.24532596785356","0.228364035709786","0.262287899997333"
"No worries","2011","Couple + C. GT 16 ","East Germany","164","0.278201174750963","0.244957582646075","0.311444766855852"
"No worries","2011","Couple + C. LE and GT 16","West Germany","251","0.257565942235858","0.230873278252206","0.28425860621951"
"No worries","2011","Couple + C. LE and GT 16","East Germany","41","0.189344275742355","0.133927431160177","0.244761120324533"
"Big worries","2012","1-pers.-HH","West Germany","596","0.217029109105082","0.201528988629261","0.232529229580904"
"Big worries","2012","1-pers.-HH","East Germany","206","0.232760371712313","0.205658786941781","0.259861956482844"
"Big worries","2012","(Married) couple without C. ","West Germany","1282","0.219173985415846","0.20870558563817","0.229642385193522"
"Big worries","2012","(Married) couple without C. ","East Germany","441","0.225199567339492","0.20735097680594","0.243048157873045"
"Big worries","2012","Single parent ","West Germany","198","0.212860889241401","0.186265822972175","0.239455955510628"
"Big worries","2012","Single parent ","East Germany","54","0.139224484937717","0.0986762608679052","0.179772709007529"
"Big worries","2012","Couple + C. LE 16 ","West Germany","424","0.168876627476446","0.153900539563232","0.18385271538966"
"Big worries","2012","Couple + C. LE 16 ","East Germany","94","0.153708446986725","0.126171597289169","0.181245296684281"
"Big worries","2012","Couple + C. GT 16 ","West Germany","501","0.219868709585569","0.20305941917507","0.236677999996068"
"Big worries","2012","Couple + C. GT 16 ","East Germany","89","0.133547464821809","0.106963914575705","0.160131015067913"
"Big worries","2012","Couple + C. LE and GT 16","West Germany","204","0.212161423893131","0.185927750889405","0.238395096896857"
"Big worries","2012","Couple + C. LE and GT 16","East Germany","22","","",""
"Some worries","2012","1-pers.-HH","West Germany","1467","0.543935984563583","0.525208041920227","0.56266392720694"
"Some worries","2012","1-pers.-HH","East Germany","479","0.505404480639636","0.473340363559344","0.537468597719928"
"Some worries","2012","(Married) couple without C. ","West Germany","3392","0.554498292366432","0.541921107250091","0.567075477482773"
"Some worries","2012","(Married) couple without C. ","East Germany","1202","0.563963462769169","0.542774380433513","0.585152545104824"
"Some worries","2012","Single parent ","West Germany","475","0.48917906182086","0.456700583767272","0.521657539874449"
"Some worries","2012","Single parent ","East Germany","153","0.526513759111904","0.468031031543624","0.584996486680184"
"Some worries","2012","Couple + C. LE 16 ","West Germany","1463","0.613497229203552","0.594031823134036","0.632962635273068"
"Some worries","2012","Couple + C. LE 16 ","East Germany","399","0.594480729424115","0.556993786684902","0.631967672163328"
"Some worries","2012","Couple + C. GT 16 ","West Germany","1300","0.553760211601106","0.533584501109914","0.573935922092297"
"Some worries","2012","Couple + C. GT 16 ","East Germany","400","0.623867238377416","0.586010827247701","0.661723649507131"
"Some worries","2012","Couple + C. LE and GT 16","West Germany","516","0.52971577332301","0.497689313994595","0.561742232651425"
"Some worries","2012","Couple + C. LE and GT 16","East Germany","91","0.593524438037735","0.516199645269897","0.670849230805573"
"No worries","2012","1-pers.-HH","West Germany","654","0.239034906331334","0.222998158416231","0.255071654246438"
"No worries","2012","1-pers.-HH","East Germany","249","0.261835147648051","0.233640588642122","0.29002970665398"
"No worries","2012","(Married) couple without C. ","West Germany","1325","0.226327722217722","0.215738695255242","0.236916749180201"
"No worries","2012","(Married) couple without C. ","East Germany","461","0.210836969891339","0.193407588546702","0.228266351235975"
"No worries","2012","Single parent ","West Germany","237","0.297960048937738","0.268244255762011","0.327675842113466"
"No worries","2012","Single parent ","East Germany","73","0.334261755950379","0.279007698668509","0.389515813232249"
"No worries","2012","Couple + C. LE 16 ","West Germany","517","0.217626143320002","0.201131476134122","0.234120810505882"
"No worries","2012","Couple + C. LE 16 ","East Germany","166","0.25181082358916","0.218671145072627","0.284950502105692"
"No worries","2012","Couple + C. GT 16 ","West Germany","531","0.226371078813325","0.209386271014251","0.2433558866124"
"No worries","2012","Couple + C. GT 16 ","East Germany","140","0.242585296800775","0.209087065935326","0.276083527666223"
"No worries","2012","Couple + C. LE and GT 16","West Germany","213","0.258122802783859","0.230043490524231","0.286202115043486"
"No worries","2012","Couple + C. LE and GT 16","East Germany","42","0.28121846037207","0.210439755364363","0.351997165379777"
"Big worries","2013","1-pers.-HH","West Germany","549","0.196735731887413","0.182277318693085","0.21119414508174"
"Big worries","2013","1-pers.-HH","East Germany","174","0.200594344140424","0.174388701180933","0.226799987099916"
"Big worries","2013","(Married) couple without C. ","West Germany","1205","0.195001553976077","0.185238948682792","0.204764159269362"
"Big worries","2013","(Married) couple without C. ","East Germany","390","0.195775480364746","0.178731323107627","0.212819637621866"
"Big worries","2013","Single parent ","West Germany","218","0.178967718234948","0.156812979238448","0.201122457231448"
"Big worries","2013","Single parent ","East Germany","49","0.133204621572809","0.0938926266786162","0.172516616467002"
"Big worries","2013","Couple + C. LE 16 ","West Germany","586","0.153911148185325","0.14233350131851","0.165488795052139"
"Big worries","2013","Couple + C. LE 16 ","East Germany","101","0.152304812015815","0.125724736752234","0.178884887279396"
"Big worries","2013","Couple + C. GT 16 ","West Germany","475","0.16598100243337","0.151915649891539","0.180046354975201"
"Big worries","2013","Couple + C. GT 16 ","East Germany","82","0.127173571447539","0.099455438254311","0.154891704640767"
"Big worries","2013","Couple + C. LE and GT 16","West Germany","226","0.197996339937512","0.176191569484544","0.219801110390479"
"Big worries","2013","Couple + C. LE and GT 16","East Germany","31","0.194996505392147","0.1371170900601","0.252875920724194"
"Some worries","2013","1-pers.-HH","West Germany","1492","0.531188770495944","0.513038912536682","0.549338628455206"
"Some worries","2013","1-pers.-HH","East Germany","494","0.543865162172995","0.511270678080293","0.576459646265697"
"Some worries","2013","(Married) couple without C. ","West Germany","3424","0.554334247602279","0.542086967233049","0.566581527971508"
"Some worries","2013","(Married) couple without C. ","East Germany","1226","0.580047378848977","0.558847195795167","0.601247561902787"
"Some worries","2013","Single parent ","West Germany","564","0.477724393752284","0.448854994228561","0.506593793276008"
"Some worries","2013","Single parent ","East Germany","149","0.500974605467368","0.443128207383954","0.558821003550783"
"Some worries","2013","Couple + C. LE 16 ","West Germany","1846","0.528322182247978","0.512306353275226","0.54433801122073"
"Some worries","2013","Couple + C. LE 16 ","East Germany","397","0.573120200401291","0.536530808230042","0.60970959257254"
"Some worries","2013","Couple + C. GT 16 ","West Germany","1323","0.548752098125213","0.529940350074848","0.567563846175578"
"Some worries","2013","Couple + C. GT 16 ","East Germany","316","0.570638471222495","0.52945777473723","0.61181916770776"
"Some worries","2013","Couple + C. LE and GT 16","West Germany","602","0.499560959724735","0.472201683778783","0.526920235670687"
"Some worries","2013","Couple + C. LE and GT 16","East Germany","100","0.633254109780143","0.562852356505564","0.703655863054722"
"No worries","2013","1-pers.-HH","West Germany","863","0.272075497616644","0.255889567156108","0.288261428077179"
"No worries","2013","1-pers.-HH","East Germany","229","0.255540493686581","0.226997319079792","0.28408366829337"
"No worries","2013","(Married) couple without C. ","West Germany","1698","0.250664198421644","0.239985125062405","0.261343271780884"
"No worries","2013","(Married) couple without C. ","East Germany","466","0.224177140786277","0.206263466345852","0.242090815226702"
"No worries","2013","Single parent ","West Germany","368","0.343307888012768","0.315865496137114","0.370750279888421"
"No worries","2013","Single parent ","East Germany","89","0.365820772959822","0.310096125406773","0.421545420512872"
"No worries","2013","Couple + C. LE 16 ","West Germany","1300","0.317766669566698","0.302828481900432","0.332704857232963"
"No worries","2013","Couple + C. LE 16 ","East Germany","204","0.274574987582894","0.241560369004199","0.307589606161589"
"No worries","2013","Couple + C. GT 16 ","West Germany","890","0.285266899441417","0.268196994701995","0.30233680418084"
"No worries","2013","Couple + C. GT 16 ","East Germany","157","0.302187957329966","0.263983907219874","0.340392007440059"
"No worries","2013","Couple + C. LE and GT 16","West Germany","455","0.302442700337754","0.277309588705796","0.327575811969712"
"No worries","2013","Couple + C. LE and GT 16","East Germany","49","0.17174938482771","0.11665081615025","0.226847953505169"
"Big worries","2014","1-pers.-HH","West Germany","570","0.211600244151847","0.196301256577096","0.226899231726597"
"Big worries","2014","1-pers.-HH","East Germany","218","0.23739723053121","0.209630046706796","0.265164414355625"
"Big worries","2014","(Married) couple without C. ","West Germany","1312","0.205403224372026","0.195129405705843","0.215677043038208"
"Big worries","2014","(Married) couple without C. ","East Germany","467","0.230175191530515","0.211859122341358","0.248491260719673"
"Big worries","2014","Single parent ","West Germany","493","0.223826409690563","0.205336138564087","0.24231668081704"
"Big worries","2014","Single parent ","East Germany","110","0.230215248294338","0.192437106144417","0.26799339044426"
"Big worries","2014","Couple + C. LE 16 ","West Germany","1143","0.194115891393536","0.183775266735418","0.204456516051654"
"Big worries","2014","Couple + C. LE 16 ","East Germany","218","0.186523365584178","0.164620591925936","0.20842613924242"
"Big worries","2014","Couple + C. GT 16 ","West Germany","565","0.207114118763376","0.191304783457635","0.222923454069117"
"Big worries","2014","Couple + C. GT 16 ","East Germany","119","0.237976336135073","0.20182406358116","0.274128608688987"
"Big worries","2014","Couple + C. LE and GT 16","West Germany","440","0.229563095108722","0.210751871263516","0.248374318953928"
"Big worries","2014","Couple + C. LE and GT 16","East Germany","63","0.244410143848319","0.196339318804578","0.292480968892059"
"Some worries","2014","1-pers.-HH","West Germany","1522","0.548049373822086","0.529407622584843","0.566691125059329"
"Some worries","2014","1-pers.-HH","East Germany","477","0.52415691050502","0.491565184282546","0.556748636727493"
"Some worries","2014","(Married) couple without C. ","West Germany","3329","0.568555121937829","0.555959958265073","0.581150285610585"
"Some worries","2014","(Married) couple without C. ","East Germany","1175","0.572472941530767","0.550946791991103","0.59399909107043"
"Some worries","2014","Single parent ","West Germany","1036","0.522251266004209","0.50009239100892","0.544410140999498"
"Some worries","2014","Single parent ","East Germany","241","0.486655683938708","0.441801373921433","0.531509993955983"
"Some worries","2014","Couple + C. LE 16 ","West Germany","3138","0.561683755627645","0.548711376035646","0.574656135219645"
"Some worries","2014","Couple + C. LE 16 ","East Germany","712","0.585471401511417","0.557770746147337","0.613172056875496"
"Some worries","2014","Couple + C. GT 16 ","West Germany","1347","0.54261861424025","0.52318337000212","0.56205385847838"
"Some worries","2014","Couple + C. GT 16 ","East Germany","287","0.495869502820747","0.453423219230157","0.538315786411336"
"Some worries","2014","Couple + C. LE and GT 16","West Germany","1039","0.532954815604207","0.510638519188636","0.555271112019779"
"Some worries","2014","Couple + C. LE and GT 16","East Germany","169","0.607557068284261","0.552935936106067","0.662178200462455"
"No worries","2014","1-pers.-HH","West Germany","646","0.240350382026068","0.224345206572102","0.256355557480034"
"No worries","2014","1-pers.-HH","East Germany","207","0.23844585896377","0.210636555805095","0.266255162122445"
"No worries","2014","(Married) couple without C. ","West Germany","1299","0.226041653690145","0.215404929443139","0.236678377937151"
"No worries","2014","(Married) couple without C. ","East Germany","387","0.197351866938718","0.180034163945429","0.214669569932007"
"No worries","2014","Single parent ","West Germany","423","0.253922324305228","0.234613730370098","0.273230918240357"
"No worries","2014","Single parent ","East Germany","126","0.283129067766954","0.242699265578934","0.323558869954975"
"No worries","2014","Couple + C. LE 16 ","West Germany","1339","0.244200352978818","0.23296837044885","0.255432335508787"
"No worries","2014","Couple + C. LE 16 ","East Germany","285","0.228005232904405","0.204414602987341","0.25159586282147"
"No worries","2014","Couple + C. GT 16 ","West Germany","612","0.250267266996374","0.233368357602805","0.267166176389943"
"No worries","2014","Couple + C. GT 16 ","East Germany","127","0.26615416104418","0.228634964060682","0.303673358027678"
"No worries","2014","Couple + C. LE and GT 16","West Germany","441","0.23748208928707","0.218447744500893","0.256516434073248"
"No worries","2014","Couple + C. LE and GT 16","East Germany","75","0.14803278786742","0.108307294186006","0.187758281548834"
"Big worries","2015","1-pers.-HH","West Germany","933","0.329265119998951","0.311895563002291","0.346634676995612"
"Big worries","2015","1-pers.-HH","East Germany","303","0.362676457276812","0.331143694414753","0.39420922013887"
"Big worries","2015","(Married) couple without C. ","West Germany","2054","0.369448177562211","0.357140814717818","0.381755540406604"
"Big worries","2015","(Married) couple without C. ","East Germany","661","0.351663751991216","0.33072675920284","0.372600744779592"
"Big worries","2015","Single parent ","West Germany","713","0.354264109702487","0.3328647073446","0.375663512060374"
"Big worries","2015","Single parent ","East Germany","170","0.334529677523965","0.291318408171207","0.377740946876722"
"Big worries","2015","Couple + C. LE 16 ","West Germany","1563","0.274390562729059","0.262708081977203","0.286073043480916"
"Big worries","2015","Couple + C. LE 16 ","East Germany","373","0.326300733761043","0.299119633144725","0.353481834377361"
"Big worries","2015","Couple + C. GT 16 ","West Germany","807","0.311873139338783","0.293577856564628","0.330168422112938"
"Big worries","2015","Couple + C. GT 16 ","East Germany","155","0.352977745385139","0.310269785654852","0.395685705115425"
"Big worries","2015","Couple + C. LE and GT 16","West Germany","625","0.336605045951151","0.31539053445242","0.357819557449881"
"Big worries","2015","Couple + C. LE and GT 16","East Germany","107","0.281494916906129","0.231431850724293","0.331557983087965"
"Some worries","2015","1-pers.-HH","West Germany","1373","0.50646308402463","0.487984267562503","0.524941900486757"
