"plj0047","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Some worries","1999","Full Time","no degree/no degree yet","69","0.501264217532389","0.41531438576196","0.587214049302818"
"Some worries","1999","Part Time","lower secondary degree","545","0.559668048604854","0.529112895066905","0.590223202142803"
"Some worries","1999","Part Time","secondary school degree","534","0.552000984764284","0.520345251468073","0.583656718060496"
"Some worries","1999","Part Time","college entrance qualification","314","0.574082498417042","0.532142601453291","0.616022395380793"
"Some worries","1999","Part Time","Other degree","110","0.505091311231826","0.4334316458568","0.576750976606853"
"Some worries","1999","Part Time","no degree/no degree yet","55","0.389705308973357","0.306193017503275","0.473217600443438"
"Some worries","1999","Not Working","lower secondary degree","1440","0.540536500621164","0.52144670447391","0.559626296768418"
"Some worries","1999","Not Working","secondary school degree","485","0.564894730050739","0.531348166076466","0.598441294025012"
"Some worries","1999","Not Working","college entrance qualification","296","0.596818789301022","0.553950565981605","0.639687012620439"
"Some worries","1999","Not Working","Other degree","153","0.48646022232239","0.433175776633304","0.539744668011475"
"Some worries","1999","Not Working","no degree/no degree yet","243","0.507616761251472","0.4643545199109","0.550879002592043"
"No worries","1999","Full Time","lower secondary degree","274","0.149245683902148","0.133073761689501","0.165417606114795"
"No worries","1999","Full Time","secondary school degree","281","0.147364622262547","0.132076070256544","0.16265317426855"
"No worries","1999","Full Time","college entrance qualification","120","0.115168407949049","0.0970311511469648","0.133305664751134"
"No worries","1999","Full Time","Other degree","68","0.178210714868911","0.141031687015005","0.215389742722817"
"No worries","1999","Full Time","no degree/no degree yet","24","","",""
"No worries","1999","Part Time","lower secondary degree","145","0.129661799530329","0.108985197977843","0.150338401082814"
"No worries","1999","Part Time","secondary school degree","115","0.102601190534599","0.0832853831082393","0.121916997960958"
"No worries","1999","Part Time","college entrance qualification","62","0.123948492675401","0.0959997092747006","0.151897276076102"
"No worries","1999","Part Time","Other degree","30","0.198978666180202","0.141758042532353","0.256199289828051"
"No worries","1999","Part Time","no degree/no degree yet","32","0.293181440652362","0.21522811412061","0.371134767184115"
"No worries","1999","Not Working","lower secondary degree","498","0.204261681980514","0.188818319768896","0.219705044192132"
"No worries","1999","Not Working","secondary school degree","99","0.14242197139443","0.118774079576525","0.166069863212335"
"No worries","1999","Not Working","college entrance qualification","66","0.126334808289685","0.0973013928924046","0.155368223686965"
"No worries","1999","Not Working","Other degree","76","0.186023295072963","0.144539412586474","0.227507177559452"
"No worries","1999","Not Working","no degree/no degree yet","95","0.17705464325519","0.144023122537918","0.210086163972462"
"Big worries","2000","Full Time","lower secondary degree","965","0.321772807687852","0.305553984909516","0.337991630466187"
"Big worries","2000","Full Time","secondary school degree","1166","0.333668601154185","0.318384221839765","0.348952980468606"
"Big worries","2000","Full Time","college entrance qualification","869","0.357209789646274","0.338365984772479","0.376053594520069"
"Big worries","2000","Full Time","Other degree","197","0.39503609330253","0.354547079506735","0.435525107098326"
"Big worries","2000","Full Time","no degree/no degree yet","32","0.36627135780398","0.271843260631716","0.460699454976244"
"Big worries","2000","Part Time","lower secondary degree","572","0.330721120874979","0.308889539676457","0.3525527020735"
"Big worries","2000","Part Time","secondary school degree","540","0.33915380275876","0.316227201096201","0.362080404421319"
"Big worries","2000","Part Time","college entrance qualification","421","0.375340467277244","0.346906341723316","0.403774592831172"
"Big worries","2000","Part Time","Other degree","110","0.313852838887297","0.266048703046758","0.361656974727837"
"Big worries","2000","Part Time","no degree/no degree yet","45","0.334087075301641","0.259592218444493","0.40858193215879"
"Big worries","2000","Not Working","lower secondary degree","1259","0.25021751428438","0.238083674914342","0.262351353654419"
"Big worries","2000","Not Working","secondary school degree","544","0.320546971722809","0.298001530757858","0.34309241268776"
"Big worries","2000","Not Working","college entrance qualification","401","0.35947428422446","0.331296444492939","0.387652123955981"
"Big worries","2000","Not Working","Other degree","189","0.300265347748356","0.263527238829867","0.337003456666845"
"Big worries","2000","Not Working","no degree/no degree yet","216","0.320038786867326","0.284313903565486","0.355763670169165"
"Some worries","2000","Full Time","lower secondary degree","1602","0.484641486989847","0.467290584035728","0.501992389943965"
"Some worries","2000","Full Time","secondary school degree","1943","0.515344245769842","0.499144417908492","0.531544073631191"
"Some worries","2000","Full Time","college entrance qualification","1352","0.533892177896785","0.514274740747494","0.553509615046076"
"Some worries","2000","Full Time","Other degree","248","0.408066427370657","0.367360655282633","0.448772199458682"
"Some worries","2000","Full Time","no degree/no degree yet","42","0.355890003761341","0.262050434530924","0.449729572991758"
"Some worries","2000","Part Time","lower secondary degree","864","0.46997345719337","0.446813585936668","0.493133328450072"
"Some worries","2000","Part Time","secondary school degree","875","0.52584371685075","0.501662383627139","0.550025050074361"
"Some worries","2000","Part Time","college entrance qualification","580","0.517689691348591","0.488346758054979","0.547032624642204"
"Some worries","2000","Part Time","Other degree","180","0.5121381830258","0.460646652800033","0.563629713251566"
"Some worries","2000","Part Time","no degree/no degree yet","70","0.39084883284236","0.31378427683694","0.467913388847779"
"Some worries","2000","Not Working","lower secondary degree","2552","0.51470284919552","0.500702015406539","0.528703682984501"
"Some worries","2000","Not Working","secondary school degree","824","0.503052579426657","0.47889824438517","0.527206914468143"
"Some worries","2000","Not Working","college entrance qualification","549","0.488512331513818","0.459158767121338","0.517865895906297"
"Some worries","2000","Not Working","Other degree","264","0.461611532628728","0.421655376775766","0.501567688481691"
"Some worries","2000","Not Working","no degree/no degree yet","300","0.4645088209297","0.426314342446053","0.502703299413348"
"No worries","2000","Full Time","lower secondary degree","620","0.193585705322302","0.179868273491079","0.207303137153524"
"No worries","2000","Full Time","secondary school degree","547","0.150987153075973","0.139381432058677","0.162592874093269"
"No worries","2000","Full Time","college entrance qualification","263","0.108898032456941","0.0966477525191979","0.121148312394684"
"No worries","2000","Full Time","Other degree","115","0.196897479326812","0.163962328988053","0.229832629665572"
"No worries","2000","Full Time","no degree/no degree yet","26","","",""
"No worries","2000","Part Time","lower secondary degree","348","0.199305421931651","0.180768241951947","0.217842601911355"
"No worries","2000","Part Time","secondary school degree","223","0.13500248039049","0.118453568363515","0.151551392417465"
"No worries","2000","Part Time","college entrance qualification","113","0.106969841374165","0.0888201504229343","0.125119532325396"
"No worries","2000","Part Time","Other degree","72","0.174008978086903","0.134954818425882","0.213063137747924"
"No worries","2000","Part Time","no degree/no degree yet","39","0.275064091855999","0.204537241972216","0.345590941739783"
"No worries","2000","Not Working","lower secondary degree","1084","0.2350796365201","0.223200431997438","0.246958841042761"
"No worries","2000","Not Working","secondary school degree","278","0.176400448850534","0.157986748600849","0.19481414910022"
"No worries","2000","Not Working","college entrance qualification","164","0.152013384261723","0.130929971644633","0.173096796878812"
"No worries","2000","Not Working","Other degree","145","0.238123119622916","0.203984914920273","0.272261324325558"
"No worries","2000","Not Working","no degree/no degree yet","139","0.215452392202974","0.183966735744781","0.246938048661168"
"Big worries","2001","Full Time","lower secondary degree","950","0.339224869738093","0.32164449121417","0.356805248262016"
"Big worries","2001","Full Time","secondary school degree","1223","0.358088747918474","0.341858359339897","0.37431913649705"
"Big worries","2001","Full Time","college entrance qualification","921","0.403369194081415","0.383210537283853","0.423527850878977"
"Big worries","2001","Full Time","Other degree","163","0.337180116382756","0.295576029470894","0.378784203294617"
"Big worries","2001","Full Time","no degree/no degree yet","24","","",""
"Big worries","2001","Part Time","lower secondary degree","552","0.335436321985501","0.312409438051046","0.358463205919956"
"Big worries","2001","Part Time","secondary school degree","616","0.409277584546808","0.384575052574259","0.433980116519357"
"Big worries","2001","Part Time","college entrance qualification","502","0.440024452109922","0.410769899243519","0.469279004976326"
"Big worries","2001","Part Time","Other degree","94","0.2737967686798","0.225759606666893","0.321833930692707"
"Big worries","2001","Part Time","no degree/no degree yet","84","0.448658336890508","0.374758795382467","0.52255787839855"
"Big worries","2001","Not Working","lower secondary degree","1337","0.303872682868299","0.290090504403941","0.317654861332657"
"Big worries","2001","Not Working","secondary school degree","535","0.341182037262707","0.317300573172443","0.365063501352971"
"Big worries","2001","Not Working","college entrance qualification","405","0.369327453287789","0.33996737744038","0.398687529135198"
"Big worries","2001","Not Working","Other degree","185","0.360968942266419","0.320233412948934","0.401704471583904"
"Big worries","2001","Not Working","no degree/no degree yet","214","0.327656032973018","0.290255719330722","0.365056346615314"
"Some worries","2001","Full Time","lower secondary degree","1360","0.496940746512046","0.478374701030873","0.515506791993219"
"Some worries","2001","Full Time","secondary school degree","1679","0.503544816404245","0.486618783700914","0.520470849107575"
"Some worries","2001","Full Time","college entrance qualification","1138","0.489642441367983","0.469100844896511","0.510184037839456"
"Some worries","2001","Full Time","Other degree","245","0.479388835475522","0.435423747230896","0.523353923720148"
"Some worries","2001","Full Time","no degree/no degree yet","40","0.508895821424467","0.399347846267702","0.618443796581232"
"Some worries","2001","Part Time","lower secondary degree","796","0.494587563017044","0.470203482390059","0.518971643644028"
"Some worries","2001","Part Time","secondary school degree","737","0.469014487855264","0.443943281600649","0.494085694109879"
"Some worries","2001","Part Time","college entrance qualification","509","0.462729615680499","0.433344282007198","0.492114949353799"
"Some worries","2001","Part Time","Other degree","166","0.502392412472544","0.448528347301174","0.556256477643913"
"Some worries","2001","Part Time","no degree/no degree yet","69","0.415400272416389","0.342179187470881","0.488621357361897"
"Some worries","2001","Not Working","lower secondary degree","2057","0.479771733228523","0.464801036852815","0.494742429604231"
"Some worries","2001","Not Working","secondary school degree","749","0.500738952903086","0.475553214771276","0.525924691034896"
"Some worries","2001","Not Working","college entrance qualification","478","0.466290175235343","0.435942170335369","0.496638180135316"
"Some worries","2001","Not Working","Other degree","226","0.414196652107962","0.372417783076151","0.455975521139773"
"Some worries","2001","Not Working","no degree/no degree yet","268","0.460624895099672","0.420906695351499","0.500343094847846"
"No worries","2001","Full Time","lower secondary degree","476","0.163834383749861","0.150090603155441","0.177578164344281"
"No worries","2001","Full Time","secondary school degree","450","0.138366435677282","0.126677559260315","0.150055312094249"
"No worries","2001","Full Time","college entrance qualification","216","0.106988364550602","0.0942868876210669","0.119689841480137"
"No worries","2001","Full Time","Other degree","88","0.183431048141722","0.149371403848136","0.217490692435308"
"No worries","2001","Full Time","no degree/no degree yet","16","","",""
"No worries","2001","Part Time","lower secondary degree","267","0.169976114997455","0.151657144129526","0.188295085865385"
"No worries","2001","Part Time","secondary school degree","169","0.121707927597928","0.105282386699886","0.13813346849597"
"No worries","2001","Part Time","college entrance qualification","95","0.0972459322095792","0.079784053129938","0.11470781128922"
"No worries","2001","Part Time","Other degree","71","0.223810818847656","0.178909569538985","0.268712068156327"
"No worries","2001","Part Time","no degree/no degree yet","21","","",""
"No worries","2001","Not Working","lower secondary degree","884","0.216355583903178","0.204016830725801","0.228694337080556"
"No worries","2001","Not Working","secondary school degree","230","0.158079009834206","0.139702716044473","0.17645530362394"
"No worries","2001","Not Working","college entrance qualification","155","0.164382371476868","0.141835783329453","0.186928959624283"
"No worries","2001","Not Working","Other degree","123","0.224834405625619","0.189426022809346","0.260242788441891"
"No worries","2001","Not Working","no degree/no degree yet","123","0.21171907192731","0.179166080479722","0.244272063374898"
"Big worries","2002","Full Time","lower secondary degree","680","0.272958348163002","0.255778721387266","0.290137974938739"
"Big worries","2002","Full Time","secondary school degree","904","0.260828322824305","0.24599931539233","0.275657330256279"
"Big worries","2002","Full Time","college entrance qualification","877","0.292567765473581","0.276214431875577","0.308921099071584"
"Big worries","2002","Full Time","Other degree","125","0.274187971896783","0.234279623727617","0.314096320065949"
"Big worries","2002","Full Time","no degree/no degree yet","20","","",""
"Big worries","2002","Part Time","lower secondary degree","454","0.291139438879752","0.268559964820115","0.313718912939388"
"Big worries","2002","Part Time","secondary school degree","515","0.319847825943117","0.297811844260355","0.341883807625878"
"Big worries","2002","Part Time","college entrance qualification","472","0.319820901747801","0.295371988020153","0.344269815475449"
"Big worries","2002","Part Time","Other degree","83","0.248567421050894","0.201289030032106","0.295845812069682"
"Big worries","2002","Part Time","no degree/no degree yet","60","0.304320492613148","0.236343497718768","0.372297487507528"
"Big worries","2002","Not Working","lower secondary degree","1048","0.258609044011002","0.245311051485138","0.271907036536866"
"Big worries","2002","Not Working","secondary school degree","449","0.284268222635957","0.262062098430655","0.306474346841259"
"Big worries","2002","Not Working","college entrance qualification","357","0.305384113965538","0.27957159197773","0.331196635953346"
"Big worries","2002","Not Working","Other degree","142","0.281829308846373","0.242591086984083","0.321067530708663"
"Big worries","2002","Not Working","no degree/no degree yet","207","0.322834140443464","0.287000042856776","0.358668238030153"
"Some worries","2002","Full Time","lower secondary degree","1422","0.544713105751991","0.525508191399983","0.563918020104"
"Some worries","2002","Full Time","secondary school degree","1883","0.55531812577883","0.538535585895958","0.572100665661702"
"Some worries","2002","Full Time","college entrance qualification","1728","0.580293892102115","0.562554150856875","0.598033633347355"
"Some worries","2002","Full Time","Other degree","252","0.493004973536845","0.448279497456949","0.537730449616741"
"Some worries","2002","Full Time","no degree/no degree yet","36","0.436549274102917","0.320365982174018","0.552732566031815"
"Some worries","2002","Part Time","lower secondary degree","817","0.539107876063153","0.514332493115832","0.563883259010473"
"Some worries","2002","Part Time","secondary school degree","957","0.523973729541532","0.500378300811078","0.547569158271985"
"Some worries","2002","Part Time","college entrance qualification","767","0.567673113711946","0.54170443874689","0.593641788677001"
"Some worries","2002","Part Time","Other degree","179","0.539635659052259","0.485110526112649","0.594160791991869"
"Some worries","2002","Part Time","no degree/no degree yet","96","0.564878269516329","0.49163384389554","0.638122695137119"
"Some worries","2002","Not Working","lower secondary degree","2235","0.528769724601483","0.513610029341011","0.543929419861955"
"Some worries","2002","Not Working","secondary school degree","859","0.534780771116478","0.510225192174755","0.559336350058201"
"Some worries","2002","Not Working","college entrance qualification","661","0.527440216344205","0.499460077679395","0.555420355009015"
"Some worries","2002","Not Working","Other degree","257","0.505929675638975","0.462324116100714","0.549535235177236"
"Some worries","2002","Not Working","no degree/no degree yet","319","0.481308079551742","0.443014537925941","0.519601621177542"
"No worries","2002","Full Time","lower secondary degree","481","0.182328546085006","0.167438273763289","0.197218818406723"
"No worries","2002","Full Time","secondary school degree","581","0.183853551396866","0.170771311498232","0.1969357912955"
"No worries","2002","Full Time","college entrance qualification","368","0.127138342424304","0.115163725824459","0.13911295902415"
"No worries","2002","Full Time","Other degree","103","0.232807054566372","0.194999565014019","0.270614544118725"
"No worries","2002","Full Time","no degree/no degree yet","14","","",""
"No worries","2002","Part Time","lower secondary degree","284","0.169752685057095","0.151093401676232","0.188411968437959"
"No worries","2002","Part Time","secondary school degree","249","0.156178444515352","0.139027284056029","0.173329604974675"
"No worries","2002","Part Time","college entrance qualification","159","0.112505984540253","0.0959419916971974","0.12906997738331"
"No worries","2002","Part Time","Other degree","59","0.211796919896847","0.167100322948511","0.256493516845183"
"No worries","2002","Part Time","no degree/no degree yet","20","","",""
"No worries","2002","Not Working","lower secondary degree","882","0.212621231387516","0.200195105397414","0.225047357377617"
"No worries","2002","Not Working","secondary school degree","277","0.180951006247565","0.161998401763334","0.199903610731796"
"No worries","2002","Not Working","college entrance qualification","205","0.167175669690257","0.14626354785632","0.188087791524194"
"No worries","2002","Not Working","Other degree","106","0.212241015514652","0.176578354788574","0.24790367624073"
"No worries","2002","Not Working","no degree/no degree yet","128","0.195857780004794","0.165442202777692","0.226273357231896"
"Big worries","2003","Full Time","lower secondary degree","538","0.238066502566555","0.220791730408268","0.255341274724843"
"Big worries","2003","Full Time","secondary school degree","675","0.213469000320672","0.199168784999428","0.227769215641916"
"Big worries","2003","Full Time","college entrance qualification","603","0.22510813279092","0.209635551039613","0.240580714542227"
"Big worries","2003","Full Time","Other degree","100","0.267782959446485","0.225585209751276","0.309980709141693"
"Big worries","2003","Full Time","no degree/no degree yet","17","","",""
"Big worries","2003","Part Time","lower secondary degree","331","0.222791920733995","0.20162765351419","0.2439561879538"
"Big worries","2003","Part Time","secondary school degree","404","0.224981034114138","0.205148880092877","0.244813188135399"
"Big worries","2003","Part Time","college entrance qualification","320","0.246685051175901","0.223874764447483","0.269495337904319"
"Big worries","2003","Part Time","Other degree","52","0.211046356598102","0.165025013175048","0.257067700021156"
"Big worries","2003","Part Time","no degree/no degree yet","41","0.260896135089482","0.19264088091395","0.329151389265013"
"Big worries","2003","Not Working","lower secondary degree","920","0.230372748064532","0.21738860839231","0.243356887736754"
"Big worries","2003","Not Working","secondary school degree","355","0.239249223494837","0.218078667569959","0.260419779419715"
"Big worries","2003","Not Working","college entrance qualification","283","0.246900175154204","0.22293807532546","0.270862274982948"
"Big worries","2003","Not Working","Other degree","116","0.266966762400575","0.228422187216225","0.305511337584926"
"Big worries","2003","Not Working","no degree/no degree yet","164","0.237884955588047","0.205474503962602","0.270295407213493"
"Some worries","2003","Full Time","lower secondary degree","1248","0.537870431375987","0.517648372885293","0.558092489866681"
"Some worries","2003","Full Time","secondary school degree","1842","0.581669243084889","0.564453919319211","0.598884566850568"
"Some worries","2003","Full Time","college entrance qualification","1706","0.604991625166061","0.586881373938834","0.623101876393289"
"Some worries","2003","Full Time","Other degree","199","0.476101090739395","0.428507196337893","0.523694985140896"
"Some worries","2003","Full Time","no degree/no degree yet","26","","",""
"Some worries","2003","Part Time","lower secondary degree","833","0.568594251526909","0.543404199735836","0.593784303317982"
"Some worries","2003","Part Time","secondary school degree","991","0.587348846744993","0.563966916593778","0.610730776896207"
"Some worries","2003","Part Time","college entrance qualification","826","0.602035604636352","0.57613533812589","0.627935871146814"
"Some worries","2003","Part Time","Other degree","164","0.538092621420917","0.481864886614029","0.594320356227806"
"Some worries","2003","Part Time","no degree/no degree yet","89","0.521623183851218","0.443978266199822","0.599268101502613"
"Some worries","2003","Not Working","lower secondary degree","2138","0.520645466914024","0.505240638207528","0.536050295620519"
"Some worries","2003","Not Working","secondary school degree","875","0.549156394431713","0.524464934371206","0.57384785449222"
"Some worries","2003","Not Working","college entrance qualification","716","0.555661864698501","0.528049729516588","0.583273999880414"
"Some worries","2003","Not Working","Other degree","239","0.44493651965905","0.401635992216141","0.488237047101959"
"Some worries","2003","Not Working","no degree/no degree yet","325","0.486576488001381","0.448530859483133","0.524622116519628"
"No worries","2003","Full Time","lower secondary degree","549","0.224063066057458","0.207150753430877","0.240975378684038"
"No worries","2003","Full Time","secondary school degree","637","0.204861756594439","0.190776362140658","0.21894715104822"
"No worries","2003","Full Time","college entrance qualification","490","0.169900242043018","0.155987626498291","0.183812857587746"
"No worries","2003","Full Time","Other degree","124","0.256115949814121","0.214520210909342","0.297711688718899"
"No worries","2003","Full Time","no degree/no degree yet","23","","",""
"No worries","2003","Part Time","lower secondary degree","321","0.208613827739096","0.187948103072235","0.229279552405957"
"No worries","2003","Part Time","secondary school degree","308","0.187670119140869","0.169126070992767","0.206214167288972"
"No worries","2003","Part Time","college entrance qualification","226","0.151279344187747","0.132319130053736","0.170239558321758"
"No worries","2003","Part Time","Other degree","86","0.25086102198098","0.201968503314712","0.299753540647248"
"No worries","2003","Part Time","no degree/no degree yet","29","","",""
"No worries","2003","Not Working","lower secondary degree","982","0.248981785021444","0.235647601388568","0.26231596865432"
"No worries","2003","Not Working","secondary school degree","330","0.21159438207345","0.191326297240791","0.231862466906109"
"No worries","2003","Not Working","college entrance qualification","245","0.197437960147295","0.175317582572583","0.219558337722007"
"No worries","2003","Not Working","Other degree","151","0.288096717940375","0.248637135473831","0.327556300406919"
"No worries","2003","Not Working","no degree/no degree yet","174","0.275538556410572","0.241529846737146","0.309547266083998"
"Big worries","2004","Full Time","lower secondary degree","514","0.23831766334606","0.220325213539992","0.256310113152129"
"Big worries","2004","Full Time","secondary school degree","691","0.222073677839792","0.207247325713847","0.236900029965737"
"Big worries","2004","Full Time","college entrance qualification","635","0.249626237222363","0.233277112814668","0.265975361630058"
"Big worries","2004","Full Time","Other degree","90","0.256771328996662","0.21369050165658","0.299852156336743"
"Big worries","2004","Full Time","no degree/no degree yet","15","","",""
"Big worries","2004","Part Time","lower secondary degree","390","0.267398683566088","0.244664420381726","0.29013294675045"
"Big worries","2004","Part Time","secondary school degree","421","0.271232027713341","0.249779857050376","0.292684198376305"
"Big worries","2004","Part Time","college entrance qualification","334","0.240330277326342","0.217794740691595","0.26286581396109"
"Big worries","2004","Part Time","Other degree","48","0.202759762163276","0.155067023784486","0.250452500542067"
"Big worries","2004","Part Time","no degree/no degree yet","41","0.273451539606566","0.20090168110152","0.346001398111613"
"Big worries","2004","Not Working","lower secondary degree","822","0.213325263270433","0.200475002722052","0.226175523818814"
"Big worries","2004","Not Working","secondary school degree","364","0.224680455506968","0.204216823502152","0.245144087511784"
"Big worries","2004","Not Working","college entrance qualification","289","0.261592200579014","0.23753391854999","0.285650482608038"
"Big worries","2004","Not Working","Other degree","102","0.22387944005631","0.187268985610107","0.260489894502514"
"Big worries","2004","Not Working","no degree/no degree yet","177","0.235178928081987","0.203670800383967","0.266687055780006"
"Some worries","2004","Full Time","lower secondary degree","1122","0.51593123179649","0.494826750508074","0.537035713084906"
"Some worries","2004","Full Time","secondary school degree","1681","0.555387483067292","0.53766170037301","0.573113265761575"
"Some worries","2004","Full Time","college entrance qualification","1603","0.595733800084839","0.577195478996492","0.614272121173186"
"Some worries","2004","Full Time","Other degree","210","0.522449278082941","0.473190757652086","0.571707798513796"
"Some worries","2004","Full Time","no degree/no degree yet","20","","",""
"Some worries","2004","Part Time","lower secondary degree","754","0.525782563828155","0.500134224396153","0.551430903260158"
"Some worries","2004","Part Time","secondary school degree","911","0.541047262483318","0.517003208009377","0.56509131695726"
"Some worries","2004","Part Time","college entrance qualification","821","0.595809601576423","0.569927591803079","0.621691611349768"
"Some worries","2004","Part Time","Other degree","156","0.51579488636881","0.456513279166259","0.57507649357136"
"Some worries","2004","Part Time","no degree/no degree yet","75","0.440498994546177","0.359694226807319","0.521303762285034"
"Some worries","2004","Not Working","lower secondary degree","2075","0.52223655385837","0.506567842534378","0.537905265182362"
"Some worries","2004","Not Working","secondary school degree","887","0.539831667216114","0.515394703358941","0.564268631073287"
"Some worries","2004","Not Working","college entrance qualification","714","0.525289303011166","0.497954379314151","0.552624226708182"
"Some worries","2004","Not Working","Other degree","257","0.521423949702599","0.477550236931594","0.565297662473604"
"Some worries","2004","Not Working","no degree/no degree yet","342","0.504552486279882","0.467407904474166","0.541697068085598"
"No worries","2004","Full Time","lower secondary degree","518","0.24575110485745","0.227569579232056","0.263932630482843"
"No worries","2004","Full Time","secondary school degree","647","0.222538839092916","0.207701405274089","0.237376272911743"
"No worries","2004","Full Time","college entrance qualification","454","0.154639962692798","0.140981799794581","0.168298125591015"
"No worries","2004","Full Time","Other degree","95","0.220779392920397","0.179876029084318","0.261682756756477"
"No worries","2004","Full Time","no degree/no degree yet","19","","",""
"No worries","2004","Part Time","lower secondary degree","312","0.206818752605757","0.18601466951245","0.227622835699064"
"No worries","2004","Part Time","secondary school degree","318","0.187720709803341","0.168879234601335","0.206562185005347"
"No worries","2004","Part Time","college entrance qualification","226","0.163860121097234","0.144337984102533","0.183382258091936"
"No worries","2004","Part Time","Other degree","69","0.281445351467914","0.228100352736645","0.334790350199182"
"No worries","2004","Part Time","no degree/no degree yet","29","","",""
"No worries","2004","Not Working","lower secondary degree","1007","0.264438182871197","0.250603638610939","0.278272727131456"
"No worries","2004","Not Working","secondary school degree","347","0.235487877276918","0.214684388680441","0.256291365873396"
"No worries","2004","Not Working","college entrance qualification","279","0.213118496409819","0.190701918281931","0.235535074537708"
"No worries","2004","Not Working","Other degree","139","0.254696610241091","0.216430743887683","0.292962476594499"
"No worries","2004","Not Working","no degree/no degree yet","177","0.260268585638131","0.227670553887679","0.292866617388584"
"Big worries","2005","Full Time","lower secondary degree","618","0.321532604005848","0.301068084754326","0.341997123257369"
"Big worries","2005","Full Time","secondary school degree","838","0.299664218754486","0.282927385138873","0.316401052370099"
"Big worries","2005","Full Time","college entrance qualification","809","0.33145296658422","0.313235778404781","0.349670154763659"
"Big worries","2005","Full Time","Other degree","112","0.293853758409987","0.248053361298635","0.33965415552134"
"Big worries","2005","Full Time","no degree/no degree yet","19","","",""
"Big worries","2005","Part Time","lower secondary degree","436","0.36110749584466","0.335067407973568","0.387147583715751"
"Big worries","2005","Part Time","secondary school degree","494","0.311427660077213","0.288793809384786","0.334061510769641"
"Big worries","2005","Part Time","college entrance qualification","431","0.32614117851158","0.301344123839938","0.350938233183222"
"Big worries","2005","Part Time","Other degree","57","0.279939860467218","0.224942117828838","0.334937603105598"
"Big worries","2005","Part Time","no degree/no degree yet","39","0.331928596417892","0.25336120685043","0.410495985985354"
"Big worries","2005","Not Working","lower secondary degree","1023","0.271668432318669","0.257435288707818","0.28590157592952"
"Big worries","2005","Not Working","secondary school degree","482","0.319029728306723","0.295644022730875","0.342415433882572"
"Big worries","2005","Not Working","college entrance qualification","343","0.276716567155888","0.251785832259479","0.301647302052297"
"Big worries","2005","Not Working","Other degree","144","0.320654644271089","0.278726205908095","0.362583082634083"
"Big worries","2005","Not Working","no degree/no degree yet","242","0.332048096775846","0.297259664739627","0.366836528812064"
"Some worries","2005","Full Time","lower secondary degree","1001","0.497158101824204","0.475250868393261","0.519065335255146"
"Some worries","2005","Full Time","secondary school degree","1525","0.513731521398295","0.495471181289337","0.531991861507252"
"Some worries","2005","Full Time","college entrance qualification","1365","0.516837493130392","0.497498759794145","0.536176226466639"
"Some worries","2005","Full Time","Other degree","186","0.523039484860016","0.472820868312674","0.573258101407358"
"Some worries","2005","Full Time","no degree/no degree yet","29","","",""
"Some worries","2005","Part Time","lower secondary degree","643","0.457202334210226","0.430194889080933","0.48420977933952"
"Some worries","2005","Part Time","secondary school degree","889","0.522417750401557","0.498003796532407","0.546831704270706"
"Some worries","2005","Part Time","college entrance qualification","759","0.55397281204177","0.527679959002093","0.580265665081447"
"Some worries","2005","Part Time","Other degree","144","0.517303930977756","0.456091746464457","0.578516115491055"
"Some worries","2005","Part Time","no degree/no degree yet","77","0.537739868199033","0.454556234932322","0.620923501465744"
"Some worries","2005","Not Working","lower secondary degree","1913","0.503414948344283","0.487416548349559","0.519413348339007"
"Some worries","2005","Not Working","secondary school degree","800","0.513296655549957","0.488218984185476","0.538374326914438"
"Some worries","2005","Not Working","college entrance qualification","682","0.547546586209164","0.519809507834034","0.575283664584295"
"Some worries","2005","Not Working","Other degree","221","0.465107008818894","0.420299117082911","0.509914900554878"
"Some worries","2005","Not Working","no degree/no degree yet","296","0.430670789936489","0.394093105985201","0.467248473887778"
"No worries","2005","Full Time","lower secondary degree","382","0.181309294169948","0.164428436414509","0.198190151925388"
"No worries","2005","Full Time","secondary school degree","515","0.186604259847219","0.172370670892416","0.200837848802022"
"No worries","2005","Full Time","college entrance qualification","391","0.151709540285388","0.13782654603367","0.165592534537106"
"No worries","2005","Full Time","Other degree","82","0.183106756729997","0.14422094852312","0.221992564936873"
"No worries","2005","Full Time","no degree/no degree yet","10","","",""
"No worries","2005","Part Time","lower secondary degree","228","0.181690169945114","0.160785905201322","0.202594434688906"
"No worries","2005","Part Time","secondary school degree","225","0.16615458952123","0.147961602440747","0.184347576601713"
"No worries","2005","Part Time","college entrance qualification","183","0.11988600944665","0.102704293417023","0.137067725476277"
"No worries","2005","Part Time","Other degree","55","0.202756208555026","0.153505695155284","0.252006721954769"
"No worries","2005","Part Time","no degree/no degree yet","22","","",""
"No worries","2005","Not Working","lower secondary degree","816","0.224916619337048","0.211556766873042","0.238276471801053"
"No worries","2005","Not Working","secondary school degree","244","0.16767361614332","0.148930145069498","0.186417087217142"
"No worries","2005","Not Working","college entrance qualification","212","0.175736846634948","0.154527484913894","0.196946208356001"
"No worries","2005","Not Working","Other degree","111","0.214238346910016","0.17737976398558","0.251096929834453"
"No worries","2005","Not Working","no degree/no degree yet","166","0.237281113287665","0.205856090777204","0.268706135798126"
"Big worries","2006","Full Time","lower secondary degree","630","0.324201733247936","0.303983829685079","0.344419636810793"
