"plj0047","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"No worries","2006","Single parent ","direct migration background","31","0.247183094325318","0.174949059972262","0.319417128678374","3"
"No worries","2006","Single parent ","indirect migration background","19","","","","3"
"No worries","2006","Couple + C. LE 16 ","no migration background","493","0.164704875580681","0.151786816685549","0.177622934475814","3"
"No worries","2006","Couple + C. LE 16 ","direct migration background","100","0.15965681666161","0.128819930224484","0.190493703098736","3"
"No worries","2006","Couple + C. LE 16 ","indirect migration background","23","","","","3"
"No worries","2006","Couple + C. GT 16 ","no migration background","562","0.180172138088324","0.166649471002987","0.193694805173661","3"
"No worries","2006","Couple + C. GT 16 ","direct migration background","71","0.20828695261489","0.166280519996373","0.250293385233407","3"
"Some worries","2006","Single parent ","direct migration background","64","0.43695340824451","0.353896159706431","0.520010656782589","2"
"Some worries","2006","Single parent ","no migration background","476","0.488408226236437","0.456521101899706","0.520295350573167","2"
"Some worries","2006","(Married) couple without C. ","indirect migration background","78","0.617333138163283","0.533459890740029","0.701206385586536","2"
"Some worries","2006","(Married) couple without C. ","direct migration background","352","0.459650059371608","0.423547020013756","0.495753098729461","2"
"Some worries","2006","Couple + C. LE and GT 16","indirect migration background","43","0.429877635673524","0.334271460700261","0.525483810646787","2"
"Some worries","2006","Couple + C. LE and GT 16","direct migration background","119","0.500412012438928","0.439282436052205","0.56154158882565","2"
"Some worries","2006","Couple + C. LE and GT 16","no migration background","600","0.487327357824027","0.458145253834612","0.516509461813442","2"
"Some worries","2006","Couple + C. GT 16 ","indirect migration background","85","0.477072214596624","0.404902979828286","0.549241449364962","2"
"Some worries","2006","1-pers.-HH","no migration background","1545","0.514354162831055","0.496391588691434","0.532316736970676","2"
"Some worries","2006","1-pers.-HH","direct migration background","118","0.475175660799078","0.410496492410676","0.53985482918748","2"
"Some worries","2006","1-pers.-HH","indirect migration background","49","0.445746561123211","0.349756188506758","0.541736933739664","2"
"Some worries","2006","(Married) couple without C. ","no migration background","3838","0.540558084608438","0.528856881699169","0.552259287517706","2"
"Some worries","2006","Single parent ","indirect migration background","36","0.412950875302209","0.301520427131659","0.524381323472758","2"
"Some worries","2006","Couple + C. LE 16 ","no migration background","1798","0.544999687934266","0.527656535814008","0.562342840054524","2"
"Some worries","2006","Couple + C. LE 16 ","direct migration background","272","0.503239708381874","0.461146761099119","0.545332655664629","2"
"Some worries","2006","Couple + C. LE 16 ","indirect migration background","108","0.542154249244936","0.470746011622037","0.613562486867834","2"
"Some worries","2006","Couple + C. GT 16 ","no migration background","1692","0.534732410375512","0.517182421017085","0.552282399733939","2"
"Some worries","2006","Couple + C. GT 16 ","direct migration background","178","0.446885289122256","0.395456476133668","0.498314102110844","2"
"Big worries","2007","(Married) couple without C. ","direct migration background","179","0.251826731906455","0.218711474784119","0.284941989028791","1"
"Big worries","2007","(Married) couple without C. ","indirect migration background","42","0.297980720509676","0.220250325779479","0.375711115239873","1"
"Big worries","2007","Single parent ","no migration background","253","0.288953863152937","0.259140926911401","0.318766799394474","1"
"Big worries","2007","Single parent ","direct migration background","29","","","","1"
"Big worries","2007","Single parent ","indirect migration background","15","","","","1"
"Big worries","2007","Couple + C. LE 16 ","no migration background","788","0.297488093873804","0.280881191702345","0.314094996045263","1"
"Big worries","2007","Couple + C. LE 16 ","direct migration background","125","0.285590740826411","0.245055337338565","0.326126144314256","1"
"Big worries","2007","Couple + C. LE 16 ","indirect migration background","58","0.311226054472391","0.242824166972661","0.37962794197212","1"
"Big worries","2007","Couple + C. GT 16 ","no migration background","793","0.271407706213465","0.255500419051912","0.287314993375018","1"
"Big worries","2007","Couple + C. GT 16 ","direct migration background","92","0.290838492683495","0.242565174480393","0.339111810886596","1"
"Big worries","2007","Couple + C. GT 16 ","indirect migration background","54","0.401145137049628","0.327683332562021","0.474606941537235","1"
"Big worries","2007","Couple + C. LE and GT 16","no migration background","298","0.290605017557058","0.262822600844253","0.318387434269864","1"
"Big worries","2007","Couple + C. LE and GT 16","direct migration background","64","0.322013314194869","0.258666840360714","0.385359788029024","1"
"Big worries","2007","Couple + C. LE and GT 16","indirect migration background","29","","","","1"
"Big worries","2007","(Married) couple without C. ","no migration background","1798","0.28157164039012","0.27066699657997","0.29247628420027","1"
"Big worries","2007","1-pers.-HH","no migration background","732","0.250497875232696","0.23451120400089","0.266484546464502","1"
"Big worries","2007","1-pers.-HH","direct migration background","58","0.283240692749103","0.222872844126921","0.343608541371286","1"
"Big worries","2007","1-pers.-HH","indirect migration background","20","","","","1"
"No worries","2007","Couple + C. LE and GT 16","indirect migration background","19","","","","3"
"No worries","2007","Couple + C. LE and GT 16","direct migration background","46","0.222649169715129","0.166247232430571","0.279051106999687","3"
"No worries","2007","Couple + C. LE and GT 16","no migration background","193","0.199599456218073","0.175142197650797","0.224056714785349","3"
"No worries","2007","Couple + C. GT 16 ","indirect migration background","43","0.154158866176467","0.100036261353528","0.208281470999406","3"
"No worries","2007","1-pers.-HH","no migration background","595","0.216946640222355","0.201739703831648","0.232153576613062","3"
"No worries","2007","1-pers.-HH","direct migration background","53","0.272860013777234","0.213181202150774","0.332538825403695","3"
"No worries","2007","1-pers.-HH","indirect migration background","31","0.277917742098598","0.190981777218063","0.364853706979132","3"
"No worries","2007","(Married) couple without C. ","no migration background","1187","0.183492269995248","0.174107700989631","0.192876839000865","3"
"No worries","2007","(Married) couple without C. ","direct migration background","169","0.26223033007729","0.228673727637788","0.295786932516792","3"
"No worries","2007","(Married) couple without C. ","indirect migration background","27","","","","3"
"No worries","2007","Single parent ","no migration background","181","0.233454764002654","0.20563125678225","0.261278271223057","3"
"No worries","2007","Single parent ","direct migration background","22","","","","3"
"No worries","2007","Single parent ","indirect migration background","17","","","","3"
"No worries","2007","Couple + C. LE 16 ","no migration background","478","0.144794886287339","0.132011710977275","0.157578061597402","3"
"No worries","2007","Couple + C. LE 16 ","direct migration background","94","0.187027773984803","0.152034884243264","0.222020663726342","3"
"No worries","2007","Couple + C. LE 16 ","indirect migration background","33","0.19510604123527","0.136560146236338","0.253651936234202","3"
"No worries","2007","Couple + C. GT 16 ","no migration background","577","0.19757517304653","0.183331856993981","0.211818489099079","3"
"No worries","2007","Couple + C. GT 16 ","direct migration background","65","0.170770326355545","0.130771038976954","0.210769613734135","3"
"Some worries","2007","Single parent ","direct migration background","66","0.52087787576087","0.430357524919657","0.611398226602084","2"
"Some worries","2007","Single parent ","no migration background","454","0.477591372844409","0.444738374266813","0.510444371422005","2"
"Some worries","2007","(Married) couple without C. ","indirect migration background","64","0.43594618058393","0.351671137883462","0.520221223284397","2"
"Some worries","2007","(Married) couple without C. ","direct migration background","312","0.485942938016255","0.447812268957337","0.524073607075174","2"
"Some worries","2007","Couple + C. LE and GT 16","direct migration background","99","0.455337516090002","0.387821719486213","0.522853312693791","2"
"Some worries","2007","Couple + C. LE and GT 16","indirect migration background","50","0.573812379338651","0.475903872978677","0.671720885698626","2"
"Some worries","2007","Couple + C. LE and GT 16","no migration background","535","0.509795526224868","0.479206823711109","0.540384228738628","2"
"Some worries","2007","Couple + C. GT 16 ","indirect migration background","74","0.444695996773905","0.370214731125407","0.519177262422402","2"
"Some worries","2007","1-pers.-HH","no migration background","1495","0.532555484544949","0.514147041786269","0.550963927303629","2"
"Some worries","2007","1-pers.-HH","direct migration background","103","0.443899293473662","0.37733211417351","0.510466472773815","2"
"Some worries","2007","1-pers.-HH","indirect migration background","51","0.519080847664497","0.422118852296939","0.616042843032055","2"
"Some worries","2007","(Married) couple without C. ","no migration background","3550","0.534936089614632","0.522843131075766","0.547029048153498","2"
"Some worries","2007","Single parent ","indirect migration background","42","0.468954687478755","0.355253902862383","0.582655472095128","2"
"Some worries","2007","Couple + C. LE 16 ","no migration background","1645","0.557717019838857","0.539675045908328","0.575758993769386","2"
"Some worries","2007","Couple + C. LE 16 ","direct migration background","258","0.527381485188786","0.482578525291494","0.572184445086079","2"
"Some worries","2007","Couple + C. LE 16 ","indirect migration background","85","0.493667904292339","0.419804906105315","0.567530902479364","2"
"Some worries","2007","Couple + C. GT 16 ","no migration background","1632","0.531017120740005","0.513165588312353","0.548868653167657","2"
"Some worries","2007","Couple + C. GT 16 ","direct migration background","183","0.538391180960961","0.485401091843649","0.591381270078272","2"
"Big worries","2008","(Married) couple without C. ","direct migration background","142","0.239744273029051","0.20552652137079","0.273962024687313","1"
"Big worries","2008","(Married) couple without C. ","indirect migration background","34","0.189844942405336","0.12417427997913","0.255515604831541","1"
"Big worries","2008","Single parent ","no migration background","206","0.261990301016331","0.233069171539188","0.290911430493474","1"
"Big worries","2008","Single parent ","direct migration background","36","0.311096975302485","0.225740630448078","0.396453320156892","1"
"Big worries","2008","Single parent ","indirect migration background","20","","","","1"
"Big worries","2008","Couple + C. LE 16 ","no migration background","616","0.263107100791245","0.24612973497166","0.280084466610831","1"
"Big worries","2008","Couple + C. LE 16 ","direct migration background","119","0.279290928044985","0.237081289299392","0.321500566790578","1"
"Big worries","2008","Couple + C. LE 16 ","indirect migration background","53","0.275813164050692","0.211411804590358","0.340214523511026","1"
"Big worries","2008","Couple + C. GT 16 ","no migration background","624","0.218567036715832","0.203396963457055","0.23373710997461","1"
"Big worries","2008","Couple + C. GT 16 ","direct migration background","75","0.252065328214605","0.205075965138569","0.29905469129064","1"
"Big worries","2008","Couple + C. GT 16 ","indirect migration background","45","0.322007922689458","0.252179946420634","0.391835898958282","1"
"Big worries","2008","Couple + C. LE and GT 16","no migration background","210","0.216889312165199","0.19081918642518","0.242959437905218","1"
"Big worries","2008","Couple + C. LE and GT 16","direct migration background","50","0.26428571365427","0.196799104859514","0.331772322449027","1"
"Big worries","2008","Couple + C. LE and GT 16","indirect migration background","23","","","","1"
"Big worries","2008","(Married) couple without C. ","no migration background","1470","0.241101597497589","0.230541539565083","0.251661655430095","1"
"Big worries","2008","1-pers.-HH","direct migration background","46","0.236479942314035","0.17759008883032","0.29536979579775","1"
"Big worries","2008","1-pers.-HH","indirect migration background","20","","","","1"
"Big worries","2008","1-pers.-HH","no migration background","619","0.220718328662046","0.205178133277105","0.236258524046986","1"
"No worries","2008","Couple + C. LE and GT 16","indirect migration background","18","","","","3"
"No worries","2008","Couple + C. LE and GT 16","direct migration background","34","0.179249025432505","0.120546028705613","0.237952022159397","3"
"No worries","2008","Couple + C. LE and GT 16","no migration background","201","0.221078555315613","0.194828355487046","0.247328755144179","3"
"No worries","2008","Couple + C. GT 16 ","indirect migration background","50","0.22818684107009","0.165469844121351","0.290903838018829","3"
"No worries","2008","1-pers.-HH","no migration background","633","0.226030445236393","0.210358047184707","0.24170284328808","3"
"No worries","2008","1-pers.-HH","direct migration background","54","0.268771132700613","0.207331152367097","0.330211113034129","3"
"No worries","2008","1-pers.-HH","indirect migration background","26","","","","3"
"No worries","2008","(Married) couple without C. ","no migration background","1267","0.19765013207261","0.187818969346633","0.207481294798588","3"
"No worries","2008","(Married) couple without C. ","direct migration background","140","0.216844297658927","0.183815287447542","0.249873307870312","3"
"No worries","2008","(Married) couple without C. ","indirect migration background","26","","","","3"
"No worries","2008","Single parent ","no migration background","204","0.240280053398082","0.212178700262291","0.268381406533873","3"
"No worries","2008","Single parent ","direct migration background","33","0.252490318357777","0.172389003470626","0.332591633244927","3"
"No worries","2008","Single parent ","indirect migration background","24","","","","3"
"No worries","2008","Couple + C. LE 16 ","no migration background","494","0.185535458138857","0.170547192285667","0.200523723992048","3"
"No worries","2008","Couple + C. LE 16 ","direct migration background","99","0.221612025394816","0.182537118970051","0.260686931819581","3"
"No worries","2008","Couple + C. LE 16 ","indirect migration background","29","","","","3"
"No worries","2008","Couple + C. GT 16 ","no migration background","595","0.209062590313613","0.19413606559417","0.223989115033056","3"
"No worries","2008","Couple + C. GT 16 ","direct migration background","80","0.217494898143612","0.172849233259978","0.262140563027246","3"
"Some worries","2008","Single parent ","no migration background","478","0.497729645585587","0.464843942204512","0.530615348966662","2"
"Some worries","2008","Single parent ","direct migration background","44","0.436412706339739","0.344972297482868","0.527853115196609","2"
"Some worries","2008","(Married) couple without C. ","indirect migration background","77","0.465551915240459","0.382025348849636","0.549078481631283","2"
"Some worries","2008","(Married) couple without C. ","direct migration background","316","0.543411429312022","0.503488316009222","0.583334542614821","2"
"Some worries","2008","Couple + C. LE and GT 16","indirect migration background","45","0.605163643363981","0.501853289830341","0.708473996897622","2"
"Some worries","2008","Couple + C. LE and GT 16","direct migration background","80","0.556465260913224","0.480431054741921","0.632499467084527","2"
"Some worries","2008","Couple + C. GT 16 ","indirect migration background","77","0.449805236240452","0.375459794304356","0.524150678176548","2"
"Some worries","2008","Couple + C. LE and GT 16","no migration background","549","0.562032132519188","0.530647707847938","0.593416557190439","2"
"Some worries","2008","Single parent ","indirect migration background","41","0.335250538390437","0.234892453015293","0.435608623765581","2"
"Some worries","2008","(Married) couple without C. ","no migration background","3566","0.5612482704298","0.548997557419801","0.5734989834398","2"
"Some worries","2008","1-pers.-HH","no migration background","1484","0.553251226101561","0.534622510108065","0.571879942095057","2"
"Some worries","2008","1-pers.-HH","direct migration background","100","0.494748924985352","0.425457555335182","0.564040294635522","2"
"Some worries","2008","1-pers.-HH","indirect migration background","41","0.445206090640046","0.340773787602669","0.549638393677423","2"
"Some worries","2008","Couple + C. LE 16 ","no migration background","1474","0.551357441069897","0.532180969939941","0.570533912199853","2"
"Some worries","2008","Couple + C. LE 16 ","direct migration background","216","0.499097046560199","0.452056482313518","0.546137610806881","2"
"Some worries","2008","Couple + C. LE 16 ","indirect migration background","103","0.598763390234322","0.528133241258968","0.669393539209675","2"
"Some worries","2008","Couple + C. GT 16 ","no migration background","1632","0.572370372970555","0.554210117720999","0.590530628220111","2"
"Some worries","2008","Couple + C. GT 16 ","direct migration background","173","0.530439773641783","0.476429688569716","0.58444985871385","2"
"Big worries","2009","(Married) couple without C. ","direct migration background","111","0.232432268119201","0.196128393072441","0.26873614316596","1"
"Big worries","2009","(Married) couple without C. ","indirect migration background","21","","","","1"
"Big worries","2009","Single parent ","no migration background","173","0.225837609300534","0.197357143293117","0.25431807530795","1"
"Big worries","2009","Single parent ","direct migration background","13","","","","1"
"Big worries","2009","Single parent ","indirect migration background","12","","","","1"
"Big worries","2009","Couple + C. LE 16 ","no migration background","421","0.197646088956453","0.181507703671761","0.213784474241146","1"
"Big worries","2009","Couple + C. LE 16 ","direct migration background","66","0.176619559333111","0.135844169309396","0.217394949356825","1"
"Big worries","2009","Couple + C. LE 16 ","indirect migration background","45","0.267282144957868","0.200363550367258","0.334200739548478","1"
"Big worries","2009","Couple + C. GT 16 ","no migration background","498","0.194335665391179","0.179315616593844","0.209355714188515","1"
"Big worries","2009","Couple + C. GT 16 ","direct migration background","80","0.302005252959052","0.251141400847613","0.352869105070491","1"
"Big worries","2009","Couple + C. GT 16 ","indirect migration background","41","0.297314312367096","0.226929485647547","0.367699139086646","1"
"Big worries","2009","Couple + C. LE and GT 16","no migration background","179","0.16424796030811","0.1400959886215","0.188399931994721","1"
"Big worries","2009","Couple + C. LE and GT 16","direct migration background","32","0.27828384687735","0.210109457161646","0.346458236593053","1"
"Big worries","2009","Couple + C. LE and GT 16","indirect migration background","33","0.3694818807732","0.274881376909932","0.464082384636469","1"
"Big worries","2009","(Married) couple without C. ","no migration background","1162","0.196894162633024","0.186830694586828","0.206957630679221","1"
"Big worries","2009","1-pers.-HH","indirect migration background","18","","","","1"
"Big worries","2009","1-pers.-HH","no migration background","509","0.202156584668848","0.186793224372313","0.217519944965382","1"
"Big worries","2009","1-pers.-HH","direct migration background","36","0.179723727769713","0.124094205584453","0.235353249954972","1"
"No worries","2009","Couple + C. LE and GT 16","indirect migration background","21","","","","3"
"No worries","2009","Couple + C. LE and GT 16","direct migration background","51","0.249949540394481","0.184082908082565","0.315816172706397","3"
"No worries","2009","Couple + C. LE and GT 16","no migration background","209","0.233245909811789","0.205678310687901","0.260813508935678","3"
"No worries","2009","Couple + C. GT 16 ","indirect migration background","49","0.232016880191881","0.167014956078544","0.297018804305218","3"
"No worries","2009","1-pers.-HH","no migration background","666","0.239616287383576","0.223287346848566","0.255945227918586","3"
"No worries","2009","1-pers.-HH","direct migration background","58","0.344839720380871","0.275973702962457","0.413705737799285","3"
"No worries","2009","1-pers.-HH","indirect migration background","18","","","","3"
"No worries","2009","(Married) couple without C. ","no migration background","1256","0.198657388710346","0.188560063593943","0.208754713826749","3"
"No worries","2009","(Married) couple without C. ","direct migration background","151","0.254965066478938","0.217504436404743","0.292425696553132","3"
"No worries","2009","(Married) couple without C. ","indirect migration background","20","","","","3"
"No worries","2009","Single parent ","no migration background","208","0.252611313622936","0.223015343449784","0.282207283796088","3"
"No worries","2009","Single parent ","direct migration background","32","0.378255514019462","0.277503974111311","0.479007053927613","3"
"No worries","2009","Single parent ","indirect migration background","33","0.496683688100973","0.380383780921967","0.612983595279979","3"
"No worries","2009","Couple + C. LE 16 ","no migration background","496","0.199208609739251","0.183022341621879","0.215394877856624","3"
"No worries","2009","Couple + C. LE 16 ","direct migration background","99","0.288891924695393","0.240428515826011","0.337355333564776","3"
"No worries","2009","Couple + C. LE 16 ","indirect migration background","29","","","","3"
"No worries","2009","Couple + C. GT 16 ","no migration background","592","0.221773272913374","0.206003490817653","0.237543055009095","3"
"No worries","2009","Couple + C. GT 16 ","direct migration background","84","0.247109843562503","0.199325375625723","0.294894311499283","3"
"Some worries","2009","(Married) couple without C. ","direct migration background","258","0.512602665401862","0.469641265528517","0.555564065275207","2"
"Some worries","2009","(Married) couple without C. ","indirect migration background","73","0.68006548728987","0.594440291227255","0.765690683352485","2"
"Some worries","2009","Single parent ","no migration background","447","0.52155107707653","0.487525998520769","0.555576155632291","2"
"Some worries","2009","Single parent ","direct migration background","44","0.407249033246516","0.305174064835472","0.509324001657559","2"
"Some worries","2009","Couple + C. LE and GT 16","direct migration background","83","0.471766612728169","0.395826616379195","0.547706609077143","2"
"Some worries","2009","Couple + C. LE and GT 16","indirect migration background","46","0.494776456829622","0.396783605589314","0.592769308069931","2"
"Some worries","2009","Couple + C. LE and GT 16","no migration background","516","0.6025061298801","0.570604723569734","0.634407536190466","2"
"Some worries","2009","Couple + C. GT 16 ","indirect migration background","72","0.470668807441022","0.393806744614647","0.547530870267398","2"
"Some worries","2009","(Married) couple without C. ","no migration background","3580","0.60444844865663","0.592073994815095","0.616822902498164","2"
"Some worries","2009","Single parent ","indirect migration background","26","","","","2"
"Some worries","2009","1-pers.-HH","indirect migration background","41","0.481353239191574","0.369751615625746","0.592954862757401","2"
"Some worries","2009","1-pers.-HH","direct migration background","89","0.475436551849416","0.403081669343306","0.547791434355525","2"
"Some worries","2009","1-pers.-HH","no migration background","1450","0.558227127947576","0.539229978996344","0.577224276898809","2"
"Some worries","2009","Couple + C. GT 16 ","no migration background","1576","0.583891061695447","0.565180472896461","0.602601650494433","2"
"Some worries","2009","Couple + C. LE 16 ","no migration background","1422","0.603145301304295","0.583318177524472","0.622972425084118","2"
"Some worries","2009","Couple + C. LE 16 ","direct migration background","171","0.534488515971496","0.481153449437073","0.587823582505919","2"
"Some worries","2009","Couple + C. LE 16 ","indirect migration background","94","0.570641400256253","0.495792543471084","0.645490257041421","2"
"Some worries","2009","Couple + C. GT 16 ","direct migration background","149","0.450884903478445","0.395760936822079","0.50600887013481","2"
"Big worries","2010","(Married) couple without C. ","direct migration background","89","0.202491682837976","0.166428827743236","0.238554537932716","1"
"Big worries","2010","(Married) couple without C. ","indirect migration background","18","","","","1"
"Big worries","2010","Single parent ","no migration background","492","0.246273585986095","0.226961911530526","0.265585260441664","1"
"Big worries","2010","Single parent ","direct migration background","56","0.21947000837867","0.163756238204605","0.275183778552734","1"
"Big worries","2010","Single parent ","indirect migration background","39","0.302788451546571","0.227743966038509","0.377832937054633","1"
"Big worries","2010","Couple + C. LE 16 ","no migration background","1224","0.197851680581213","0.187607971512466","0.208095389649959","1"
"Big worries","2010","Couple + C. LE 16 ","direct migration background","356","0.232026997942291","0.20990718394859","0.254146811935992","1"
"Big worries","2010","Couple + C. LE 16 ","indirect migration background","152","0.242622543723402","0.205954292162233","0.279290795284572","1"
"Big worries","2010","Couple + C. GT 16 ","no migration background","492","0.189963964996168","0.174427883849703","0.205500046142632","1"
"Big worries","2010","Couple + C. GT 16 ","direct migration background","74","0.250583699039455","0.199272662819966","0.301894735258944","1"
"Big worries","2010","Couple + C. GT 16 ","indirect migration background","25","","","","1"
"Big worries","2010","Couple + C. LE and GT 16","no migration background","256","0.226518289141909","0.202845291856167","0.250191286427651","1"
"Big worries","2010","Couple + C. LE and GT 16","direct migration background","78","0.248299851166473","0.197331087669913","0.299268614663033","1"
"Big worries","2010","Couple + C. LE and GT 16","indirect migration background","43","0.249185533207804","0.17594973481356","0.322421331602048","1"
"Big worries","2010","1-pers.-HH","indirect migration background","15","","","","1"
"Big worries","2010","(Married) couple without C. ","no migration background","1136","0.19915417552593","0.188787446744648","0.209520904307213","1"
"Big worries","2010","1-pers.-HH","direct migration background","28","","","","1"
"Big worries","2010","1-pers.-HH","no migration background","500","0.212009040461416","0.195958153547315","0.228059927375518","1"
"No worries","2010","Couple + C. LE and GT 16","no migration background","241","0.19421397022414","0.171840843253548","0.216587097194732","3"
"No worries","2010","Couple + C. LE and GT 16","direct migration background","72","0.207771918295151","0.159907576509368","0.255636260080933","3"
"No worries","2010","Couple + C. GT 16 ","indirect migration background","57","0.275801028679546","0.204280724293329","0.347321333065764","3"
"No worries","2010","Couple + C. LE and GT 16","indirect migration background","31","0.207806769800853","0.139109243181985","0.276504296419721","3"
"No worries","2010","1-pers.-HH","no migration background","620","0.2398657646591","0.223097407830435","0.256634121487766","3"
"No worries","2010","1-pers.-HH","direct migration background","50","0.34488089919649","0.271685246832126","0.418076551560855","3"
"No worries","2010","1-pers.-HH","indirect migration background","23","","","","3"
"No worries","2010","(Married) couple without C. ","no migration background","1197","0.209428059780521","0.198865706164773","0.21999041339627","3"
"No worries","2010","(Married) couple without C. ","direct migration background","135","0.318807210848604","0.276986829335663","0.360627592361546","3"
"No worries","2010","(Married) couple without C. ","indirect migration background","16","","","","3"
"No worries","2010","Single parent ","no migration background","395","0.2374192578501","0.218346871511872","0.256491644188328","3"
"No worries","2010","Single parent ","direct migration background","44","0.25729759865814","0.198453157722056","0.316142039594224","3"
"No worries","2010","Single parent ","indirect migration background","34","0.378328335998327","0.29911800713829","0.457538664858364","3"
"No worries","2010","Couple + C. LE 16 ","no migration background","1196","0.217219314219229","0.206616301200429","0.227822327238029","3"
"No worries","2010","Couple + C. LE 16 ","direct migration background","362","0.289613207304459","0.265845031306065","0.313381383302853","3"
"No worries","2010","Couple + C. LE 16 ","indirect migration background","105","0.26435025608677","0.226628330752021","0.30207218142152","3"
"No worries","2010","Couple + C. GT 16 ","no migration background","525","0.214569812058379","0.198310887964539","0.23082873615222","3"
"No worries","2010","Couple + C. GT 16 ","direct migration background","79","0.277908319025636","0.224866335771351","0.330950302279922","3"
"Some worries","2010","(Married) couple without C. ","direct migration background","253","0.47870110631342","0.433871541936047","0.523530670690792","2"
"Some worries","2010","(Married) couple without C. ","indirect migration background","66","0.771867700283338","0.689622054662771","0.854113345903905","2"
"Some worries","2010","Single parent ","no migration background","1025","0.516307156163805","0.493907412399333","0.538706899928277","2"
"Some worries","2010","Single parent ","direct migration background","112","0.52323239296319","0.455999648087514","0.590465137838866","2"
"Some worries","2010","Couple + C. GT 16 ","indirect migration background","68","0.532236236785934","0.452387514928117","0.612084958643751","2"
"Some worries","2010","Couple + C. LE and GT 16","no migration background","704","0.579267740633951","0.551347499467943","0.60718798179996","2"
"Some worries","2010","Couple + C. LE and GT 16","direct migration background","126","0.543928230538376","0.485168344454964","0.602688116621789","2"
"Some worries","2010","Couple + C. LE and GT 16","indirect migration background","60","0.543007696991343","0.458663904044236","0.627351489938451","2"
"Some worries","2010","(Married) couple without C. ","no migration background","3368","0.591417764693548","0.578657505582451","0.604178023804646","2"
"Some worries","2010","Single parent ","indirect migration background","71","0.318883212455102","0.242764143873522","0.395002281036683","2"
"Some worries","2010","1-pers.-HH","direct migration background","84","0.454846522875884","0.378166467735313","0.531526578016455","2"
"Some worries","2010","1-pers.-HH","indirect migration background","40","0.549809889927817","0.439400747022906","0.660219032832728","2"
"Some worries","2010","1-pers.-HH","no migration background","1371","0.548125194879484","0.528581342506348","0.567669047252619","2"
"Some worries","2010","Couple + C. GT 16 ","direct migration background","121","0.471507981934909","0.412401304043531","0.530614659826287","2"
"Some worries","2010","Couple + C. GT 16 ","no migration background","1432","0.595466222945453","0.576027861244715","0.614904584646191","2"
"Some worries","2010","Couple + C. LE 16 ","direct migration background","681","0.47835979475325","0.45218386612906","0.50453572337744","2"
"Some worries","2010","Couple + C. LE 16 ","no migration background","3390","0.584929005199559","0.572259116594927","0.597598893804191","2"
"Some worries","2010","Couple + C. LE 16 ","indirect migration background","268","0.493027200189827","0.450261438769271","0.535792961610383","2"
"Big worries","2011","(Married) couple without C. ","direct migration background","124","0.206043509891609","0.174460345739471","0.237626674043747","1"
"Big worries","2011","(Married) couple without C. ","indirect migration background","21","","","","1"
"Big worries","2011","Single parent ","no migration background","186","0.179595428536839","0.155122053724038","0.204068803349639","1"
"Big worries","2011","Single parent ","direct migration background","19","","","","1"
"Big worries","2011","Single parent ","indirect migration background","4","","","","1"
"Big worries","2011","Couple + C. LE 16 ","no migration background","410","0.168885489589878","0.1542838952986","0.183487083881156","1"
"Big worries","2011","Couple + C. LE 16 ","direct migration background","76","0.183936718450645","0.144723851762257","0.223149585139033","1"
"Big worries","2011","Couple + C. LE 16 ","indirect migration background","45","0.171786173445107","0.118708415785001","0.224863931105213","1"
"Big worries","2011","Couple + C. GT 16 ","no migration background","510","0.193992478159681","0.179046832457116","0.208938123862246","1"
"Big worries","2011","Couple + C. GT 16 ","direct migration background","61","0.224413990833109","0.178121479492875","0.270706502173343","1"
"Big worries","2011","Couple + C. GT 16 ","indirect migration background","37","0.303546046486499","0.234225299626133","0.372866793346865","1"
"Big worries","2011","Couple + C. LE and GT 16","no migration background","160","0.162222400522629","0.138361699059337","0.18608310198592","1"
"Big worries","2011","Couple + C. LE and GT 16","direct migration background","49","0.236505893432086","0.178477799014885","0.294533987849287","1"
"Big worries","2011","Couple + C. LE and GT 16","indirect migration background","27","","","","1"
"Big worries","2011","1-pers.-HH","indirect migration background","21","","","","1"
"Big worries","2011","(Married) couple without C. ","no migration background","1377","0.19433849192901","0.185236519780115","0.203440464077904","1"
"Big worries","2011","1-pers.-HH","direct migration background","35","0.150084336199428","0.105086046326423","0.195082626072434","1"
"Big worries","2011","1-pers.-HH","no migration background","615","0.198131367582179","0.184211950596302","0.212050784568057","1"
"No worries","2011","Couple + C. GT 16 ","indirect migration background","51","0.164744365644006","0.108817596532195","0.220671134755816","3"
"No worries","2011","Couple + C. LE and GT 16","no migration background","213","0.248094859016623","0.220140223586375","0.276049494446871","3"
"No worries","2011","Couple + C. LE and GT 16","direct migration background","53","0.238168933855952","0.180000633204479","0.296337234507425","3"
"No worries","2011","Couple + C. LE and GT 16","indirect migration background","26","","","","3"
"No worries","2011","1-pers.-HH","no migration background","894","0.278601916737446","0.262946221585136","0.294257611889756","3"
"No worries","2011","1-pers.-HH","direct migration background","86","0.368200504729992","0.307432883636894","0.42896812582309","3"
"No worries","2011","1-pers.-HH","indirect migration background","26","","","","3"
"No worries","2011","(Married) couple without C. ","no migration background","1749","0.236712443543791","0.226934795144533","0.246490091943048","3"
"No worries","2011","(Married) couple without C. ","direct migration background","191","0.311321453100859","0.275164600568955","0.347478305632763","3"
"No worries","2011","(Married) couple without C. ","indirect migration background","32","0.371326599958159","0.288588981423906","0.454064218492413","3"
"No worries","2011","Single parent ","no migration background","282","0.348886914452863","0.318498870984602","0.379274957921123","3"
