"plj0047","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2016","Couple + C. GT 16 ","general elemantary","125","0.367511830692881","0.315650827378597","0.419372834007166","1"
"Big worries","2016","Couple + C. GT 16 ","middle vocational","633","0.4657721908353","0.43883171719082","0.492712664479781","1"
"Big worries","2016","Couple + C. GT 16 ","vocational + Abi","105","0.484153693489377","0.414544390804862","0.553762996173891","1"
"Big worries","2016","Couple + C. GT 16 ","higher vocational","79","0.413635162858851","0.340668959126868","0.486601366590835","1"
"Big worries","2016","Couple + C. GT 16 ","higher education","265","0.47254011845207","0.428997307562265","0.516082929341875","1"
"Big worries","2016","Couple + C. LE and GT 16","in school","50","0.329952290821964","0.25178606765486","0.408118513989068","1"
"Big worries","2016","Couple + C. LE and GT 16","inadequately","29","","","","1"
"Big worries","2016","Couple + C. LE and GT 16","general elemantary","142","0.425228216270694","0.37772093439605","0.472735498145338","1"
"Big worries","2016","Couple + C. LE and GT 16","middle vocational","352","0.447579086664014","0.414556661688874","0.480601511639154","1"
"Big worries","2016","Couple + C. LE and GT 16","vocational + Abi","77","0.337676932032215","0.268589750474918","0.406764113589512","1"
"Big worries","2016","Couple + C. LE and GT 16","higher vocational","51","0.424411357681119","0.331196354246294","0.517626361115944","1"
"Big worries","2016","Couple + C. LE and GT 16","higher education","165","0.517385096573472","0.467728081272674","0.567042111874269","1"
"Big worries","2016","1-pers.-HH","in school","2","","","","1"
"No worries","2016","1-pers.-HH","in school","6","","","","3"
"No worries","2016","1-pers.-HH","inadequately","234","0.340762196176863","0.2915966645895","0.389927727764225","3"
"No worries","2016","1-pers.-HH","general elemantary","206","0.172950142900626","0.142986218821279","0.202914066979973","3"
"No worries","2016","1-pers.-HH","middle vocational","308","0.119650245277827","0.104747772914445","0.134552717641209","3"
"No worries","2016","1-pers.-HH","vocational + Abi","50","0.144223774904946","0.103000306685682","0.185447243124211","3"
"No worries","2016","1-pers.-HH","higher vocational","20","","","","3"
"No worries","2016","1-pers.-HH","higher education","174","0.078557619995147","0.0621268570894915","0.0949883829008026","3"
"No worries","2016","(Married) couple without C. ","in school","1","","","","3"
"No worries","2016","(Married) couple without C. ","inadequately","34","0.10791159025312","0.0458460601188588","0.169977120387381","3"
"No worries","2016","(Married) couple without C. ","general elemantary","80","0.099313184775758","0.075579043086005","0.123047326465511","3"
"No worries","2016","(Married) couple without C. ","middle vocational","436","0.120610317002932","0.110023173591932","0.131197460413933","3"
"No worries","2016","(Married) couple without C. ","vocational + Abi","54","0.0943130867562056","0.0679466089830484","0.120679564529363","3"
"No worries","2016","(Married) couple without C. ","higher vocational","47","0.0806584191374873","0.0576053368382713","0.103711501436703","3"
"No worries","2016","(Married) couple without C. ","higher education","174","0.0768821142117724","0.0654907350786452","0.0882734933448995","3"
"No worries","2016","Single parent ","in school","14","","","","3"
"No worries","2016","Single parent ","inadequately","99","0.358547951112404","0.289812148428687","0.427283753796121","3"
"No worries","2016","Single parent ","general elemantary","95","0.185596588976114","0.146299628899511","0.224893549052717","3"
"No worries","2016","Single parent ","middle vocational","154","0.116900018166752","0.0976393448282877","0.136160691505216","3"
"No worries","2016","Single parent ","vocational + Abi","22","","","","3"
"No worries","2016","Single parent ","higher vocational","7","","","","3"
"No worries","2016","Single parent ","higher education","52","0.0665529328328018","0.0406253302313473","0.0924805354342563","3"
"No worries","2016","Couple + C. LE 16 ","in school","4","","","","3"
"No worries","2016","Couple + C. LE 16 ","inadequately","574","0.287357782524379","0.256773566799625","0.317941998249133","3"
"No worries","2016","Couple + C. LE 16 ","general elemantary","330","0.203838862843086","0.176113218676343","0.23156450700983","3"
"No worries","2016","Couple + C. LE 16 ","middle vocational","501","0.128041830661851","0.115384338466294","0.140699322857408","3"
"No worries","2016","Couple + C. LE 16 ","vocational + Abi","95","0.0889587519417502","0.0684334652153448","0.109484038668156","3"
"No worries","2016","Couple + C. LE 16 ","higher vocational","33","0.0740858752360309","0.0450704469874691","0.103101303484593","3"
"No worries","2016","Couple + C. LE 16 ","higher education","353","0.0819842025973757","0.070217005991892","0.0937513992028595","3"
"No worries","2016","Couple + C. GT 16 ","in school","7","","","","3"
"No worries","2016","Couple + C. GT 16 ","inadequately","28","","","","3"
"No worries","2016","Couple + C. GT 16 ","general elemantary","85","0.191788495463473","0.149438551564889","0.234138439362057","3"
"No worries","2016","Couple + C. GT 16 ","middle vocational","154","0.131632982428513","0.113373468009844","0.149892496847183","3"
"No worries","2016","Couple + C. GT 16 ","vocational + Abi","12","","","","3"
"No worries","2016","Couple + C. GT 16 ","higher vocational","12","","","","3"
"No worries","2016","Couple + C. GT 16 ","higher education","44","0.114858519119778","0.0870492000395567","0.142667838199999","3"
"No worries","2016","Couple + C. LE and GT 16","in school","16","","","","3"
"No worries","2016","Couple + C. LE and GT 16","inadequately","133","0.130668866848716","0.0855124073737621","0.175825326323669","3"
"No worries","2016","Couple + C. LE and GT 16","general elemantary","119","0.205002322012777","0.166208394862612","0.243796249162941","3"
"No worries","2016","Couple + C. LE and GT 16","middle vocational","151","0.131030741743763","0.108621466053401","0.153440017434126","3"
"No worries","2016","Couple + C. LE and GT 16","vocational + Abi","34","0.132360061653258","0.0828538053113415","0.181866317995175","3"
"No worries","2016","Couple + C. LE and GT 16","higher vocational","10","","","","3"
"No worries","2016","Couple + C. LE and GT 16","higher education","63","0.0729504940238238","0.0471077353285439","0.0987932527191036","3"
"Some worries","2016","1-pers.-HH","inadequately","84","0.443156192241492","0.391626316964614","0.49468606751837","2"
"Some worries","2016","Couple + C. GT 16 ","in school","45","0.400534633320989","0.305441295616526","0.495627971025453","2"
"Some worries","2016","1-pers.-HH","in school","3","","","","2"
"Some worries","2016","1-pers.-HH","general elemantary","235","0.486486777204427","0.446887823069489","0.526085731339365","2"
"Some worries","2016","1-pers.-HH","middle vocational","698","0.402082691752081","0.379568717933583","0.424596665570579","2"
"Some worries","2016","1-pers.-HH","vocational + Abi","113","0.41603423945652","0.358197444475342","0.473871034437699","2"
"Some worries","2016","1-pers.-HH","higher vocational","81","0.442870729182373","0.371866266849605","0.513875191515141","2"
"Some worries","2016","1-pers.-HH","higher education","384","0.377660348758442","0.348053382437073","0.407267315079811","2"
"Some worries","2016","(Married) couple without C. ","in school","","","","","2"
"Some worries","2016","(Married) couple without C. ","inadequately","40","0.490616027400465","0.390614650827908","0.590617403973022","2"
"Some worries","2016","(Married) couple without C. ","general elemantary","282","0.454825944486612","0.415309907936057","0.494341981037167","2"
"Some worries","2016","(Married) couple without C. ","middle vocational","1478","0.410568117143134","0.394576024181021","0.426560210105247","2"
"Some worries","2016","(Married) couple without C. ","vocational + Abi","198","0.413025173216271","0.368605527447831","0.457444818984711","2"
"Some worries","2016","(Married) couple without C. ","higher vocational","214","0.411154798567736","0.369499625045248","0.452809972090224","2"
"Some worries","2016","(Married) couple without C. ","higher education","807","0.388251604526391","0.367412545063653","0.409090663989129","2"
"Some worries","2016","Single parent ","in school","35","0.49805363736105","0.390487454177435","0.605619820544665","2"
"Some worries","2016","Single parent ","inadequately","52","0.344176930331527","0.276082512541808","0.412271348121245","2"
"Some worries","2016","Single parent ","general elemantary","142","0.378541059684673","0.3295161406142","0.427565978755146","2"
"Some worries","2016","Single parent ","middle vocational","419","0.406144730318424","0.376704584478689","0.435584876158158","2"
"Some worries","2016","Single parent ","vocational + Abi","90","0.393012852673599","0.325658521099352","0.460367184247845","2"
"Some worries","2016","Single parent ","higher vocational","27","","","","2"
"Some worries","2016","Single parent ","higher education","133","0.353916544808563","0.30417392471725","0.403659164899877","2"
"Some worries","2016","Couple + C. LE 16 ","in school","2","","","","2"
"Some worries","2016","Couple + C. LE 16 ","inadequately","168","0.379824866320546","0.347022969029512","0.41262676361158","2"
"Some worries","2016","Couple + C. LE 16 ","general elemantary","243","0.383458702206538","0.349994686987145","0.41692271742593","2"
"Some worries","2016","Couple + C. LE 16 ","middle vocational","1088","0.438067541191223","0.419272793391532","0.456862288990914","2"
"Some worries","2016","Couple + C. LE 16 ","vocational + Abi","325","0.476310455184999","0.440301718846866","0.512319191523133","2"
"Some worries","2016","Couple + C. LE 16 ","higher vocational","130","0.405276578836237","0.350887813962047","0.459665343710428","2"
"Some worries","2016","Couple + C. LE 16 ","higher education","880","0.427017010356518","0.40580038555954","0.448233635153497","2"
"Some worries","2016","Couple + C. GT 16 ","inadequately","16","","","","2"
"Some worries","2016","Couple + C. GT 16 ","general elemantary","122","0.440699673843646","0.387295776794585","0.494103570892708","2"
"Some worries","2016","Couple + C. GT 16 ","middle vocational","530","0.402594826736187","0.376108374619126","0.429081278853247","2"
"Some worries","2016","Couple + C. GT 16 ","vocational + Abi","81","0.443053326011549","0.373862215055182","0.512244436967916","2"
"Some worries","2016","Couple + C. GT 16 ","higher vocational","84","0.502051929131886","0.427972877493219","0.576130980770553","2"
"Some worries","2016","Couple + C. GT 16 ","higher education","196","0.412601362428152","0.369664115147548","0.455538609708756","2"
"Some worries","2016","Couple + C. LE and GT 16","in school","73","0.592727157320808","0.511048078738411","0.674406235903204","2"
"Some worries","2016","Couple + C. LE and GT 16","inadequately","52","0.470152045596592","0.403281325433341","0.537022765759842","2"
"Some worries","2016","Couple + C. LE and GT 16","general elemantary","155","0.369769461716529","0.323380284688139","0.416158638744919","2"
"Some worries","2016","Couple + C. LE and GT 16","middle vocational","368","0.421390171592223","0.388597702512048","0.454182640672397","2"
"Some worries","2016","Couple + C. LE and GT 16","vocational + Abi","69","0.529963006314527","0.457050733549355","0.602875279079699","2"
"Some worries","2016","Couple + C. LE and GT 16","higher vocational","47","0.507728264353059","0.413440718047668","0.602015810658449","2"
"Some worries","2016","Couple + C. LE and GT 16","higher education","161","0.409664409402704","0.360795022394946","0.458533796410463","2"
"Big worries","2017","Single parent ","in school","40","0.428390181791113","0.328882666353962","0.527897697228264","1"
"Big worries","2017","Single parent ","inadequately","35","0.325457237518937","0.264904206992835","0.38601026804504","1"
"Big worries","2017","Couple + C. GT 16 ","in school","59","0.441259077511281","0.357499732340007","0.525018422682554","1"
"Big worries","2017","Couple + C. GT 16 ","inadequately","21","","","","1"
"Big worries","2017","1-pers.-HH","inadequately","48","0.264792867413754","0.22323414960895","0.306351585218559","1"
"Big worries","2017","1-pers.-HH","general elemantary","167","0.34056114552846","0.3043518596758","0.376770431381121","1"
"Big worries","2017","1-pers.-HH","middle vocational","802","0.41794860818846","0.396423901130315","0.439473315246605","1"
"Big worries","2017","1-pers.-HH","vocational + Abi","146","0.491039621440461","0.437183589772805","0.544895653108116","1"
"Big worries","2017","1-pers.-HH","higher vocational","93","0.412025219263943","0.347996264625484","0.476054173902403","1"
"Big worries","2017","1-pers.-HH","higher education","442","0.451022609150461","0.422798365439194","0.479246852861729","1"
"Big worries","2017","(Married) couple without C. ","in school","2","","","","1"
"Big worries","2017","(Married) couple without C. ","inadequately","38","0.440892053485041","0.360631270584768","0.521152836385314","1"
"Big worries","2017","(Married) couple without C. ","general elemantary","252","0.434755774031512","0.396792104202569","0.472719443860456","1"
"Big worries","2017","(Married) couple without C. ","middle vocational","1762","0.434443862947429","0.41927493263836","0.449612793256498","1"
"Big worries","2017","(Married) couple without C. ","vocational + Abi","203","0.420610654384967","0.378016634696244","0.46320467407369","1"
"Big worries","2017","(Married) couple without C. ","higher vocational","260","0.413362114918361","0.373525775061547","0.453198454775176","1"
"Big worries","2017","(Married) couple without C. ","higher education","1060","0.473182703428929","0.453000609655573","0.493364797202286","1"
"Big worries","2017","Single parent ","general elemantary","128","0.40710914089802","0.357250954220422","0.456967327575618","1"
"Big worries","2017","Single parent ","middle vocational","406","0.362108543643317","0.333642060897155","0.390575026389478","1"
"Big worries","2017","Single parent ","vocational + Abi","72","0.395368836846685","0.329082895359859","0.461654778333511","1"
"Big worries","2017","Single parent ","higher vocational","30","0.339683847532757","0.227936569275079","0.451431125790436","1"
"Big worries","2017","Single parent ","higher education","127","0.362174974549262","0.314351378993258","0.409998570105266","1"
"Big worries","2017","Couple + C. LE 16 ","in school","1","","","","1"
"Big worries","2017","Couple + C. LE 16 ","inadequately","119","0.386481488186672","0.356346168113562","0.416616808259783","1"
"Big worries","2017","Couple + C. LE 16 ","general elemantary","194","0.316257412231779","0.286322713194802","0.346192111268756","1"
"Big worries","2017","Couple + C. LE 16 ","middle vocational","967","0.391169332293128","0.372737836822615","0.409600827763642","1"
"Big worries","2017","Couple + C. LE 16 ","vocational + Abi","275","0.344887394652483","0.311720391795143","0.378054397509823","1"
"Big worries","2017","Couple + C. LE 16 ","higher vocational","112","0.389696004032059","0.335840648516378","0.443551359547741","1"
"Big worries","2017","Couple + C. LE 16 ","higher education","725","0.37853918935633","0.358542588914474","0.398535789798185","1"
"Big worries","2017","Couple + C. GT 16 ","general elemantary","141","0.38309512942739","0.335454168779399","0.430736090075382","1"
"Big worries","2017","Couple + C. GT 16 ","middle vocational","630","0.412026103731097","0.387274086848415","0.436778120613779","1"
"Big worries","2017","Couple + C. GT 16 ","vocational + Abi","105","0.388425441542975","0.329182044077604","0.447668839008346","1"
"Big worries","2017","Couple + C. GT 16 ","higher vocational","92","0.430752666684467","0.363619143798614","0.49788618957032","1"
"Big worries","2017","Couple + C. GT 16 ","higher education","250","0.367330251147438","0.328496967042124","0.406163535252752","1"
"Big worries","2017","Couple + C. LE and GT 16","in school","68","0.309329162991677","0.238588005836719","0.380070320146634","1"
"Big worries","2017","Couple + C. LE and GT 16","inadequately","37","0.2647670832912","0.21744985200991","0.312084314572489","1"
"Big worries","2017","Couple + C. LE and GT 16","general elemantary","139","0.414783161675978","0.369612239532336","0.45995408381962","1"
"Big worries","2017","Couple + C. LE and GT 16","middle vocational","378","0.421090988545909","0.390489593897734","0.451692383194083","1"
"Big worries","2017","Couple + C. LE and GT 16","vocational + Abi","68","0.427878296008739","0.355397005695384","0.500359586322094","1"
"Big worries","2017","Couple + C. LE and GT 16","higher vocational","48","0.412646709661765","0.319365300442143","0.505928118881386","1"
"Big worries","2017","Couple + C. LE and GT 16","higher education","140","0.365527922752588","0.320783941780405","0.410271903724771","1"
"Big worries","2017","1-pers.-HH","in school","5","","","","1"
"No worries","2017","1-pers.-HH","in school","2","","","","3"
"No worries","2017","1-pers.-HH","inadequately","304","0.39603613827853","0.349970506896228","0.442101769660831","3"
"No worries","2017","1-pers.-HH","general elemantary","221","0.180921848236406","0.151508577335436","0.210335119137375","3"
"No worries","2017","1-pers.-HH","middle vocational","368","0.141380302002411","0.126175176181787","0.156585427823036","3"
"No worries","2017","1-pers.-HH","vocational + Abi","56","0.121637655667128","0.0864244981526141","0.156850813181642","3"
"No worries","2017","1-pers.-HH","higher vocational","17","","","","3"
"No worries","2017","1-pers.-HH","higher education","222","0.0918254882529942","0.0754455520737107","0.108205424432278","3"
"No worries","2017","(Married) couple without C. ","in school","1","","","","3"
"No worries","2017","(Married) couple without C. ","inadequately","69","0.216968535353391","0.150337369973732","0.28359970073305","3"
"No worries","2017","(Married) couple without C. ","general elemantary","103","0.134485651027732","0.108357868536791","0.160613433518674","3"
"No worries","2017","(Married) couple without C. ","middle vocational","462","0.113677309658362","0.103963645361586","0.123390973955137","3"
"No worries","2017","(Married) couple without C. ","vocational + Abi","60","0.100892895402362","0.0749057098323004","0.126880080972423","3"
"No worries","2017","(Married) couple without C. ","higher vocational","58","0.0930356253671425","0.0695366570777477","0.116534593656537","3"
"No worries","2017","(Married) couple without C. ","higher education","193","0.0740403346894428","0.0634562818893762","0.0846243874895094","3"
"No worries","2017","Single parent ","in school","9","","","","3"
"No worries","2017","Single parent ","inadequately","145","0.332849815145075","0.271949416088316","0.393750214201835","3"
"No worries","2017","Single parent ","general elemantary","101","0.172844317621151","0.134472280396772","0.211216354845531","3"
"No worries","2017","Single parent ","middle vocational","169","0.14137084018156","0.120734923407111","0.162006756956009","3"
"No worries","2017","Single parent ","vocational + Abi","28","","","","3"
"No worries","2017","Single parent ","higher vocational","7","","","","3"
"No worries","2017","Single parent ","higher education","82","0.0849850042738877","0.0572379116250256","0.11273209692275","3"
"No worries","2017","Couple + C. LE 16 ","in school","4","","","","3"
"No worries","2017","Couple + C. LE 16 ","inadequately","709","0.395252529962836","0.364995800378","0.425509259547672","3"
"No worries","2017","Couple + C. LE 16 ","general elemantary","428","0.225859572198343","0.19894190938344","0.252777235013245","3"
"No worries","2017","Couple + C. LE 16 ","middle vocational","556","0.134449374380823","0.121565231140347","0.147333517621299","3"
"No worries","2017","Couple + C. LE 16 ","vocational + Abi","128","0.134710704752513","0.110887986798678","0.158533422706349","3"
"No worries","2017","Couple + C. LE 16 ","higher vocational","38","0.136414707423169","0.0985114940096234","0.174317920836714","3"
"No worries","2017","Couple + C. LE 16 ","higher education","416","0.0930187566075825","0.0810436803046918","0.104993832910473","3"
"No worries","2017","Couple + C. GT 16 ","in school","12","","","","3"
"No worries","2017","Couple + C. GT 16 ","inadequately","43","0.169418121554494","0.087726646413197","0.251109596695791","3"
"No worries","2017","Couple + C. GT 16 ","general elemantary","75","0.141810886795843","0.107623619920837","0.17599815367085","3"
"No worries","2017","Couple + C. GT 16 ","middle vocational","184","0.111757457988661","0.0959131510749156","0.127601764902406","3"
"No worries","2017","Couple + C. GT 16 ","vocational + Abi","24","","","","3"
"No worries","2017","Couple + C. GT 16 ","higher vocational","15","","","","3"
"No worries","2017","Couple + C. GT 16 ","higher education","60","0.119018892751228","0.0929346347022822","0.145103150800175","3"
"No worries","2017","Couple + C. LE and GT 16","in school","23","","","","3"
"No worries","2017","Couple + C. LE and GT 16","inadequately","242","0.340301510366198","0.289487959942284","0.391115060790112","3"
"No worries","2017","Couple + C. LE and GT 16","general elemantary","163","0.143461752887445","0.111322821117674","0.175600684657215","3"
"No worries","2017","Couple + C. LE and GT 16","middle vocational","180","0.115891651140428","0.0960523252185995","0.135730977062256","3"
"No worries","2017","Couple + C. LE and GT 16","vocational + Abi","28","","","","3"
"No worries","2017","Couple + C. LE and GT 16","higher vocational","15","","","","3"
"No worries","2017","Couple + C. LE and GT 16","higher education","93","0.104721894999448","0.0762729730700616","0.133170816928835","3"
"Some worries","2017","1-pers.-HH","inadequately","81","0.339170994307716","0.294578882148678","0.383763106466754","2"
"Some worries","2017","Single parent ","in school","46","0.512777927146913","0.412266734297411","0.613289119996415","2"
"Some worries","2017","Couple + C. GT 16 ","in school","64","0.479314193882923","0.395042985537772","0.563585402228074","2"
"Some worries","2017","1-pers.-HH","in school","2","","","","2"
"Some worries","2017","1-pers.-HH","general elemantary","270","0.478517006235134","0.440348610381562","0.516685402088706","2"
"Some worries","2017","1-pers.-HH","middle vocational","847","0.440671089809129","0.41900472479675","0.462337454821509","2"
"Some worries","2017","1-pers.-HH","vocational + Abi","129","0.387322722892411","0.334843611938422","0.4398018338464","2"
"Some worries","2017","1-pers.-HH","higher vocational","117","0.514257341681279","0.44924010083137","0.579274582531188","2"
"Some worries","2017","1-pers.-HH","higher education","530","0.457151902596545","0.428895598656542","0.485408206536547","2"
"Some worries","2017","(Married) couple without C. ","in school","1","","","","2"
"Some worries","2017","(Married) couple without C. ","inadequately","40","0.342139411161568","0.26544602552495","0.418832796798186","2"
"Some worries","2017","(Married) couple without C. ","general elemantary","300","0.430758574940756","0.392836450816465","0.468680699065047","2"
"Some worries","2017","(Married) couple without C. ","middle vocational","1878","0.45187882739421","0.436648839833032","0.467108814955387","2"
"Some worries","2017","(Married) couple without C. ","vocational + Abi","253","0.478496450212671","0.435395064319251","0.521597836106091","2"
"Some worries","2017","(Married) couple without C. ","higher vocational","269","0.493602259714496","0.45315738545726","0.534047133971732","2"
"Some worries","2017","(Married) couple without C. ","higher education","1098","0.452776961881628","0.432656121147054","0.472897802616202","2"
"Some worries","2017","Single parent ","inadequately","50","0.341692947335987","0.280399163217352","0.402986731454623","2"
"Some worries","2017","Single parent ","general elemantary","144","0.420046541480828","0.369957934567767","0.470135148393889","2"
"Some worries","2017","Single parent ","middle vocational","520","0.496520616175123","0.466906381043785","0.526134851306462","2"
"Some worries","2017","Single parent ","vocational + Abi","109","0.503023175687305","0.435237642947255","0.570808708427355","2"
"Some worries","2017","Single parent ","higher vocational","32","0.457990769168549","0.340431940672483","0.575549597664615","2"
"Some worries","2017","Single parent ","higher education","179","0.55284002117685","0.503367569935494","0.602312472418206","2"
"Some worries","2017","Couple + C. LE 16 ","in school","3","","","","2"
"Some worries","2017","Couple + C. LE 16 ","inadequately","175","0.218265981850491","0.192702491132865","0.243829472568118","2"
"Some worries","2017","Couple + C. LE 16 ","general elemantary","305","0.457883015569878","0.425810575811935","0.489955455327822","2"
"Some worries","2017","Couple + C. LE 16 ","middle vocational","1170","0.474381293326049","0.4555218400629","0.493240746589198","2"
"Some worries","2017","Couple + C. LE 16 ","vocational + Abi","386","0.520401900595004","0.485542673541901","0.555261127648107","2"
"Some worries","2017","Couple + C. LE 16 ","higher vocational","165","0.473889288544772","0.418748898696818","0.529029678392726","2"
"Some worries","2017","Couple + C. LE 16 ","higher education","1119","0.528442054036088","0.507861356453172","0.549022751619004","2"
"Some worries","2017","Couple + C. GT 16 ","inadequately","17","","","","2"
"Some worries","2017","Couple + C. GT 16 ","general elemantary","184","0.475093983776766","0.426155711146349","0.524032256407183","2"
"Some worries","2017","Couple + C. GT 16 ","middle vocational","705","0.476216438280243","0.451100620262928","0.501332256297557","2"
"Some worries","2017","Couple + C. GT 16 ","vocational + Abi","131","0.499171035591603","0.438395215963164","0.559946855220042","2"
"Some worries","2017","Couple + C. GT 16 ","higher vocational","102","0.482770813933955","0.415024298357797","0.550517329510113","2"
"Some worries","2017","Couple + C. GT 16 ","higher education","282","0.513650856101334","0.473388858032714","0.553912854169953","2"
"Some worries","2017","Couple + C. LE and GT 16","in school","73","0.590064190399652","0.514792143648012","0.665336237151291","2"
"Some worries","2017","Couple + C. LE and GT 16","inadequately","55","0.394931406342602","0.342506459457806","0.447356353227398","2"
"Some worries","2017","Couple + C. LE and GT 16","general elemantary","155","0.441755085436578","0.396225556434655","0.487284614438501","2"
"Some worries","2017","Couple + C. LE and GT 16","middle vocational","442","0.463017360313663","0.432112495294203","0.493922225333124","2"
"Some worries","2017","Couple + C. LE and GT 16","vocational + Abi","83","0.424831001651665","0.352416189069134","0.497245814234195","2"
"Some worries","2017","Couple + C. LE and GT 16","higher vocational","44","0.446174915231283","0.351987020790916","0.540362809671649","2"
"Some worries","2017","Couple + C. LE and GT 16","higher education","212","0.529750182247964","0.483376886649614","0.576123477846313","2"
"Big worries","2018","Single parent ","in school","22","","","","1"
"Big worries","2018","Single parent ","inadequately","50","0.357308447508878","0.294831930633571","0.419784964384185","1"
"Big worries","2018","Couple + C. GT 16 ","in school","39","0.326060042128211","0.241480275843288","0.410639808413135","1"
"Big worries","2018","Couple + C. GT 16 ","inadequately","19","","","","1"
"Big worries","2018","(Married) couple without C. ","general elemantary","213","0.370204407924833","0.332439461733574","0.407969354116091","1"
"Big worries","2018","(Married) couple without C. ","middle vocational","1396","0.357457747226859","0.342370173350191","0.372545321103526","1"
"Big worries","2018","Couple + C. LE 16 ","general elemantary","179","0.331201211520677","0.298567355088164","0.363835067953191","1"
"Big worries","2018","Couple + C. LE 16 ","middle vocational","704","0.295372742318544","0.27703278049153","0.313712704145557","1"
"Big worries","2018","Couple + C. LE and GT 16","general elemantary","129","0.372161454361799","0.328599515272372","0.415723393451227","1"
"Big worries","2018","Couple + C. LE and GT 16","middle vocational","313","0.356251770809309","0.325989807904156","0.386513733714461","1"
"Big worries","2018","1-pers.-HH","inadequately","54","0.290431320186693","0.241600053230795","0.339262587142591","1"
"Big worries","2018","1-pers.-HH","general elemantary","149","0.269126749776299","0.233580239921308","0.304673259631289","1"
"Big worries","2018","1-pers.-HH","middle vocational","698","0.34036072358518","0.320017385993292","0.360704061177068","1"
"Big worries","2018","1-pers.-HH","vocational + Abi","104","0.37451717745606","0.321321285471029","0.427713069441091","1"
"Big worries","2018","1-pers.-HH","higher vocational","83","0.352325704649219","0.291120175416532","0.413531233881907","1"
"Big worries","2018","1-pers.-HH","higher education","376","0.346491731168605","0.319500797456746","0.373482664880465","1"
"Big worries","2018","(Married) couple without C. ","in school","1","","","","1"
"Big worries","2018","(Married) couple without C. ","inadequately","27","","","","1"
"Big worries","2018","(Married) couple without C. ","vocational + Abi","186","0.354004606960127","0.312541980577497","0.395467233342758","1"
"Big worries","2018","(Married) couple without C. ","higher vocational","205","0.344771000426278","0.305683685048768","0.383858315803789","1"
"Big worries","2018","(Married) couple without C. ","higher education","791","0.339743848957872","0.320290310631413","0.359197387284331","1"
"Big worries","2018","Single parent ","general elemantary","117","0.343317745571293","0.296960103901178","0.389675387241409","1"
"Big worries","2018","Single parent ","middle vocational","375","0.357684748604653","0.328857037507786","0.386512459701521","1"
"Big worries","2018","Single parent ","vocational + Abi","58","0.36783212274614","0.300494773438534","0.435169472053745","1"
"Big worries","2018","Single parent ","higher vocational","15","","","","1"
"Big worries","2018","Single parent ","higher education","110","0.342736620905325","0.294634717388601","0.390838524422048","1"
"Big worries","2018","Couple + C. LE 16 ","in school","1","","","","1"
"Big worries","2018","Couple + C. LE 16 ","inadequately","104","0.283430868450963","0.252123671979297","0.31473806492263","1"
"Big worries","2018","Couple + C. LE 16 ","vocational + Abi","191","0.247796394852806","0.215606151164085","0.279986638541527","1"
"Big worries","2018","Couple + C. LE 16 ","higher vocational","78","0.326179670528899","0.269627845194488","0.382731495863311","1"
"Big worries","2018","Couple + C. LE 16 ","higher education","536","0.291759679760323","0.272257200394037","0.311262159126609","1"
"Big worries","2018","Couple + C. GT 16 ","general elemantary","99","0.266082332040484","0.219917798701622","0.312246865379347","1"
"Big worries","2018","Couple + C. GT 16 ","middle vocational","489","0.359774108792214","0.334933908973389","0.384614308611038","1"
"Big worries","2018","Couple + C. GT 16 ","vocational + Abi","84","0.353218473328546","0.292998450453995","0.413438496203097","1"
"Big worries","2018","Couple + C. GT 16 ","higher vocational","71","0.306273011970328","0.240902773805792","0.371643250134863","1"
"Big worries","2018","Couple + C. GT 16 ","higher education","163","0.29911685352222","0.259875814602208","0.338357892442233","1"
"Big worries","2018","Couple + C. LE and GT 16","in school","47","0.316979041726102","0.241761053654005","0.392197029798198","1"
"Big worries","2018","Couple + C. LE and GT 16","inadequately","37","0.449308656459212","0.394550984242797","0.504066328675627","1"
"Big worries","2018","Couple + C. LE and GT 16","vocational + Abi","58","0.254690165144131","0.192076931634934","0.317303398653329","1"
"Big worries","2018","Couple + C. LE and GT 16","higher vocational","36","0.372924950584672","0.279078362891356","0.466771538277988","1"
"Big worries","2018","Couple + C. LE and GT 16","higher education","123","0.297802932369428","0.253753338248334","0.341852526490523","1"
"Big worries","2018","1-pers.-HH","in school","1","","","","1"
"No worries","2018","1-pers.-HH","in school","3","","","","3"
"No worries","2018","1-pers.-HH","inadequately","197","0.397590323667876","0.344947045944468","0.450233601391283","3"
"No worries","2018","1-pers.-HH","general elemantary","203","0.231751844100564","0.197932914197454","0.265570774003674","3"
"No worries","2018","1-pers.-HH","middle vocational","395","0.172374313487801","0.156157986645471","0.18859064033013","3"
"No worries","2018","1-pers.-HH","vocational + Abi","58","0.146124917450009","0.107301492947763","0.184948341952255","3"
"No worries","2018","1-pers.-HH","higher vocational","25","","","","3"
"No worries","2018","1-pers.-HH","higher education","220","0.120778795705911","0.102295034387531","0.139262557024291","3"
"No worries","2018","(Married) couple without C. ","in school","1","","","","3"
"No worries","2018","(Married) couple without C. ","inadequately","55","0.228492971637012","0.154593111785101","0.302392831488923","3"
"No worries","2018","(Married) couple without C. ","general elemantary","127","0.135294315375835","0.108543181126325","0.162045449625345","3"
"No worries","2018","(Married) couple without C. ","middle vocational","499","0.127489136171872","0.11698940408545","0.137988868258295","3"
