"plj0047","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Some worries","1997","Not Working","Single parent ","108","0.496824488379725","0.429678582908629","0.563970393850821"
"Some worries","1997","Part Time","(Married) couple without C. ","257","0.498155521964005","0.455385892415536","0.540925151512473"
"Some worries","1997","Part Time","1-pers.-HH","95","0.557444931534358","0.484065152079859","0.630824710988858"
"Some worries","1997","Part Time","Couple + C. GT 16 ","280","0.526125537902226","0.482705262023786","0.569545813780666"
"Some worries","1997","Part Time","Couple + C. LE 16 ","414","0.565773665408853","0.529694329803984","0.601853001013722"
"Some worries","1997","Part Time","Couple + C. LE and GT 16","144","0.538208065396979","0.479604509894887","0.59681162089907"
"Some worries","1997","Part Time","Single parent ","93","0.513580347528088","0.440765732361832","0.586394962694344"
"Big worries","1998","Full Time","(Married) couple without C. ","480","0.3113992951718","0.288368713480605","0.334429876862995"
"Big worries","1998","Full Time","1-pers.-HH","155","0.240899928560247","0.207130354202235","0.274669502918258"
"Big worries","1998","Full Time","Couple + C. GT 16 ","338","0.31385055307363","0.28691248330974","0.340788622837519"
"Big worries","1998","Full Time","Couple + C. LE 16 ","413","0.271348928991328","0.249140819483509","0.293557038499147"
"Big worries","1998","Full Time","Couple + C. LE and GT 16","149","0.26641465468727","0.22919667226564","0.303632637108899"
"Big worries","1998","Full Time","Single parent ","84","0.352223546756528","0.293248323686557","0.411198769826499"
"Big worries","1998","Not Working","(Married) couple without C. ","675","0.348817048460663","0.327620075752309","0.370014021169016"
"Big worries","1998","Not Working","1-pers.-HH","246","0.29846017840536","0.268054280997317","0.328866075813403"
"Big worries","1998","Not Working","Couple + C. GT 16 ","257","0.303487881438291","0.27230330362567","0.334672459250911"
"Big worries","1998","Not Working","Couple + C. LE 16 ","227","0.323704334419297","0.289693017752333","0.357715651086261"
"Big worries","1998","Not Working","Couple + C. LE and GT 16","112","0.288801595376716","0.243531343886807","0.334071846866625"
"Big worries","1998","Not Working","Single parent ","81","0.317002601319305","0.260003363793963","0.374001838844648"
"Big worries","1998","Part Time","(Married) couple without C. ","197","0.320998531808337","0.283828009935168","0.358169053681505"
"Big worries","1998","Part Time","1-pers.-HH","65","0.277921647386727","0.218725955503809","0.337117339269645"
"Big worries","1998","Part Time","Couple + C. GT 16 ","156","0.302772811715297","0.264650731965649","0.340894891464946"
"Big worries","1998","Part Time","Couple + C. LE 16 ","267","0.346085551050084","0.313485097660932","0.378686004439237"
"Big worries","1998","Part Time","Couple + C. LE and GT 16","94","0.32967830275743","0.277599289911629","0.381757315603232"
"Big worries","1998","Part Time","Single parent ","61","0.343409824756025","0.276417818445666","0.410401831066385"
"No worries","1998","Full Time","(Married) couple without C. ","289","0.193362215599922","0.17372013672549","0.213004294474355"
"No worries","1998","Full Time","1-pers.-HH","112","0.201454921848626","0.169781397191732","0.233128446505521"
"No worries","1998","Full Time","Couple + C. GT 16 ","241","0.203172159807021","0.179815538802407","0.226528780811635"
"No worries","1998","Full Time","Couple + C. LE 16 ","329","0.201696045930168","0.181654991711873","0.221737100148464"
"No worries","1998","Full Time","Couple + C. LE and GT 16","107","0.188357316015754","0.155440173057621","0.221274458973888"
"No worries","1998","Full Time","Single parent ","39","0.143772351319739","0.100453180793677","0.187091521845801"
"No worries","1998","Not Working","(Married) couple without C. ","329","0.157318781032112","0.141125105918607","0.173512456145616"
"No worries","1998","Not Working","1-pers.-HH","186","0.209442362932097","0.18240355763999","0.236481168224204"
"No worries","1998","Not Working","Couple + C. GT 16 ","160","0.195405103189804","0.168510729133339","0.222299477246268"
"No worries","1998","Not Working","Couple + C. LE 16 ","112","0.145403828291949","0.119779689521806","0.171027967062093"
"No worries","1998","Not Working","Couple + C. LE and GT 16","71","0.196481256195022","0.15679169518697","0.236170817203074"
"No worries","1998","Not Working","Single parent ","56","0.195294954645379","0.146733467026666","0.243856442264092"
"No worries","1998","Part Time","(Married) couple without C. ","106","0.204184608823023","0.17209019506117","0.236279022584875"
"No worries","1998","Part Time","1-pers.-HH","44","0.172690643878787","0.122744136695069","0.222637151062505"
"No worries","1998","Part Time","Couple + C. GT 16 ","112","0.183663475440776","0.151535970081394","0.215790980800158"
"No worries","1998","Part Time","Couple + C. LE 16 ","117","0.154817577445306","0.130028703383815","0.179606451506798"
"No worries","1998","Part Time","Couple + C. LE and GT 16","57","0.155911297636775","0.115722153362874","0.196100441910676"
"No worries","1998","Part Time","Single parent ","40","0.174263381009214","0.12074619412551","0.227780567892917"
"Some worries","1998","Full Time","(Married) couple without C. ","784","0.495238489228278","0.470372103053062","0.520104875403494"
"Some worries","1998","Full Time","1-pers.-HH","349","0.557645149591127","0.518423839483423","0.596866459698831"
"Some worries","1998","Full Time","Couple + C. GT 16 ","561","0.482977287119349","0.453969551383521","0.511985022855177"
"Some worries","1998","Full Time","Couple + C. LE 16 ","798","0.526955025078504","0.502019086331157","0.551890963825851"
"Some worries","1998","Full Time","Couple + C. LE and GT 16","286","0.545228029296976","0.503306764262526","0.587149294331426"
"Some worries","1998","Full Time","Single parent ","129","0.504004101923733","0.442273018589338","0.565735185258128"
"Some worries","1998","Not Working","(Married) couple without C. ","938","0.493864170507226","0.4716279598809","0.516100381133551"
"Some worries","1998","Not Working","1-pers.-HH","438","0.492097458662543","0.458877107514332","0.525317809810755"
"Some worries","1998","Not Working","Couple + C. GT 16 ","418","0.501107015371906","0.467193423206375","0.535020607537437"
"Some worries","1998","Not Working","Couple + C. LE 16 ","388","0.530891837288754","0.494615752816608","0.5671679217609"
"Some worries","1998","Not Working","Couple + C. LE and GT 16","202","0.514717148428262","0.46479428152125","0.564640015335274"
"Some worries","1998","Not Working","Single parent ","119","0.487702444035316","0.426472097641087","0.548932790429545"
"Some worries","1998","Part Time","(Married) couple without C. ","303","0.474816859368641","0.435058337268987","0.514575381468295"
"Some worries","1998","Part Time","1-pers.-HH","111","0.549387708734486","0.483640436854517","0.615134980614454"
"Some worries","1998","Part Time","Couple + C. GT 16 ","290","0.513563712843927","0.472093034524068","0.555034391163786"
"Some worries","1998","Part Time","Couple + C. LE 16 ","434","0.499096871504609","0.464832660562377","0.533361082446841"
"Some worries","1998","Part Time","Couple + C. LE and GT 16","162","0.514410399605795","0.459041552489276","0.569779246722313"
"Some worries","1998","Part Time","Single parent ","92","0.482326794234761","0.41183022630057","0.552823362168952"
"Big worries","1999","Full Time","(Married) couple without C. ","530","0.343391463242513","0.320247320954689","0.366535605530336"
"Big worries","1999","Full Time","1-pers.-HH","184","0.327934443316923","0.290556868894112","0.365312017739735"
"Big worries","1999","Full Time","Couple + C. GT 16 ","318","0.286637677261477","0.260166880930828","0.313108473592126"
"Big worries","1999","Full Time","Couple + C. LE 16 ","453","0.314825563022774","0.291696504644442","0.337954621401106"
"Big worries","1999","Full Time","Couple + C. LE and GT 16","166","0.351886773075245","0.310761374043679","0.393012172106811"
"Big worries","1999","Full Time","Single parent ","74","0.295682698074288","0.240212648775288","0.351152747373287"
"Big worries","1999","Not Working","(Married) couple without C. ","501","0.247011313850443","0.227505999882883","0.266516627818002"
"Big worries","1999","Not Working","1-pers.-HH","229","0.267122900579925","0.237094223319196","0.297151577840654"
"Big worries","1999","Not Working","Couple + C. GT 16 ","241","0.292510610991926","0.260358040508716","0.324663181475137"
"Big worries","1999","Not Working","Couple + C. LE 16 ","210","0.348969795893908","0.312099632212036","0.385839959575779"
"Big worries","1999","Not Working","Couple + C. LE and GT 16","94","0.320318757753137","0.269433654761565","0.37120386074471"
"Big worries","1999","Not Working","Single parent ","68","0.277797502830138","0.22249542077744","0.333099584882836"
"Big worries","1999","Part Time","(Married) couple without C. ","196","0.328273253910079","0.291778234106767","0.364768273713391"
"Big worries","1999","Part Time","1-pers.-HH","68","0.299912707589507","0.24241815364236","0.357407261536655"
"Big worries","1999","Part Time","Couple + C. GT 16 ","196","0.327699523270694","0.290512450439924","0.364886596101465"
"Big worries","1999","Part Time","Couple + C. LE 16 ","271","0.332541535962825","0.300548116365002","0.364534955560647"
"Big worries","1999","Part Time","Couple + C. LE and GT 16","100","0.332634186585648","0.280930897877669","0.384337475293628"
"Big worries","1999","Part Time","Single parent ","53","0.268372910225531","0.206807641499389","0.329938178951673"
"No worries","1999","Full Time","(Married) couple without C. ","204","0.134107000609771","0.117497716270953","0.15071628494859"
"No worries","1999","Full Time","1-pers.-HH","94","0.156240282097454","0.12733230645955","0.185148257735358"
"No worries","1999","Full Time","Couple + C. GT 16 ","166","0.16817746555874","0.146282486854948","0.190072444262531"
"No worries","1999","Full Time","Couple + C. LE 16 ","210","0.133879752681163","0.11692197534535","0.150837530016976"
"No worries","1999","Full Time","Couple + C. LE and GT 16","71","0.139667964182282","0.109816567200416","0.169519361164147"
"No worries","1999","Full Time","Single parent ","31","0.12582465083889","0.0855117953395651","0.166137506338214"
"No worries","1999","Not Working","(Married) couple without C. ","334","0.18275167672199","0.165273022080199","0.20023033136378"
"No worries","1999","Not Working","1-pers.-HH","182","0.21438933623999","0.186536441335112","0.242242231144869"
"No worries","1999","Not Working","Couple + C. GT 16 ","120","0.156132772211102","0.130477949541155","0.18178759488105"
"No worries","1999","Not Working","Couple + C. LE 16 ","71","0.106482740978842","0.0826226738756285","0.130342808082055"
"No worries","1999","Not Working","Couple + C. LE and GT 16","51","0.166456572613558","0.125834561595868","0.207078583631248"
"No worries","1999","Not Working","Single parent ","46","0.204958326214357","0.15511861119721","0.254798041231504"
"No worries","1999","Part Time","(Married) couple without C. ","90","0.139175998317186","0.1122755889191","0.166076407715272"
"No worries","1999","Part Time","1-pers.-HH","38","0.148762323212848","0.104111952111473","0.193412694314224"
"No worries","1999","Part Time","Couple + C. GT 16 ","83","0.136590367422694","0.109382728125496","0.163798006719892"
"No worries","1999","Part Time","Couple + C. LE 16 ","101","0.108160702839293","0.0870693885627295","0.129252017115857"
"No worries","1999","Part Time","Couple + C. LE and GT 16","47","0.14503143863839","0.106389500615225","0.183673376661555"
"No worries","1999","Part Time","Single parent ","28","","",""
"Some worries","1999","Full Time","(Married) couple without C. ","883","0.522501536147716","0.498155803065954","0.546847269229478"
"Some worries","1999","Full Time","1-pers.-HH","328","0.515825274585623","0.476036171875453","0.555614377295792"
"Some worries","1999","Full Time","Couple + C. GT 16 ","637","0.545184857179784","0.516035120570243","0.574334593789324"
"Some worries","1999","Full Time","Couple + C. LE 16 ","886","0.551294684296063","0.526526458860648","0.576062909731478"
"Some worries","1999","Full Time","Couple + C. LE and GT 16","281","0.508445262742473","0.465393468424965","0.551497057059981"
"Some worries","1999","Full Time","Single parent ","155","0.578492651086823","0.518470312054907","0.638514990118738"
"Some worries","1999","Not Working","(Married) couple without C. ","1043","0.570237009427568","0.547847606928975","0.59262641192616"
"Some worries","1999","Not Working","1-pers.-HH","423","0.518487763180085","0.484576967084619","0.552398559275551"
"Some worries","1999","Not Working","Couple + C. GT 16 ","408","0.551356616796971","0.516204470256758","0.586508763337185"
"Some worries","1999","Not Working","Couple + C. LE 16 ","361","0.544547463127251","0.506024471236028","0.583070455018473"
"Some worries","1999","Not Working","Couple + C. LE and GT 16","178","0.513224669633305","0.458716089197273","0.567733250069337"
"Some worries","1999","Not Working","Single parent ","138","0.517244170955505","0.455547833065488","0.578940508845522"
"Some worries","1999","Part Time","(Married) couple without C. ","350","0.532550747772735","0.493774367364212","0.571327128181257"
"Some worries","1999","Part Time","1-pers.-HH","138","0.551324969197645","0.488919455937201","0.613730482458089"
"Some worries","1999","Part Time","Couple + C. GT 16 ","333","0.535710109306612","0.496197845322615","0.575222373290609"
"Some worries","1999","Part Time","Couple + C. LE 16 ","461","0.559297761197882","0.525583025521896","0.593012496873868"
"Some worries","1999","Part Time","Couple + C. LE and GT 16","172","0.522334374775962","0.467520683714014","0.577148065837909"
"Some worries","1999","Part Time","Single parent ","118","0.617712874634265","0.550196406544348","0.685229342724182"
"Big worries","2000","Full Time","(Married) couple without C. ","920","0.350481281214958","0.332487847486307","0.368474714943608"
"Big worries","2000","Full Time","1-pers.-HH","402","0.335981990426105","0.309797687717036","0.362166293135174"
"Big worries","2000","Full Time","Couple + C. GT 16 ","548","0.322391708819649","0.300654293754769","0.344129123884529"
"Big worries","2000","Full Time","Couple + C. LE 16 ","844","0.345404324084249","0.327374963888689","0.363433684279809"
"Big worries","2000","Full Time","Couple + C. LE and GT 16","273","0.331982482770511","0.300117138100022","0.363847827440999"
"Big worries","2000","Full Time","Single parent ","150","0.339285645760785","0.296297892561832","0.382273398959738"
"Big worries","2000","Not Working","(Married) couple without C. ","1014","0.258900651397241","0.244845347057449","0.272955955737032"
"Big worries","2000","Not Working","1-pers.-HH","424","0.259772294682466","0.238067576806313","0.281477012558619"
"Big worries","2000","Not Working","Couple + C. GT 16 ","358","0.321193389102191","0.294194592489464","0.348192185714918"
"Big worries","2000","Not Working","Couple + C. LE 16 ","405","0.38346389112439","0.35488553831721","0.412042243931571"
"Big worries","2000","Not Working","Couple + C. LE and GT 16","177","0.315328777599223","0.276461442957785","0.35419611224066"
"Big worries","2000","Not Working","Single parent ","109","0.298561993216673","0.253027119552871","0.344096866880476"
"Big worries","2000","Part Time","(Married) couple without C. ","352","0.32148105854143","0.293665195105551","0.34929692197731"
"Big worries","2000","Part Time","1-pers.-HH","192","0.382185454548355","0.339720541406621","0.424650367690089"
"Big worries","2000","Part Time","Couple + C. GT 16 ","316","0.321405234532891","0.292416301080339","0.350394167985444"
"Big worries","2000","Part Time","Couple + C. LE 16 ","496","0.360521000754197","0.335669538784127","0.385372462724267"
"Big worries","2000","Part Time","Couple + C. LE and GT 16","187","0.365321591234329","0.32467087135627","0.405972311112388"
"Big worries","2000","Part Time","Single parent ","91","0.283863732498109","0.235437714071649","0.332289750924569"
"No worries","2000","Full Time","(Married) couple without C. ","397","0.162816492566538","0.148893091655889","0.176739893477186"
"No worries","2000","Full Time","1-pers.-HH","202","0.15439471943781","0.1343641567693","0.174425282106319"
"No worries","2000","Full Time","Couple + C. GT 16 ","309","0.175177843244785","0.15749930480552","0.192856381684051"
"No worries","2000","Full Time","Couple + C. LE 16 ","388","0.137490425994295","0.124433286160519","0.150547565828071"
"No worries","2000","Full Time","Couple + C. LE and GT 16","136","0.173298444940405","0.147686720490017","0.198910169390794"
"No worries","2000","Full Time","Single parent ","87","0.179824353914295","0.144955889504203","0.214692818324388"
"No worries","2000","Not Working","(Married) couple without C. ","757","0.209961701900718","0.196893086383056","0.22303031741838"
"No worries","2000","Not Working","1-pers.-HH","409","0.262490108066905","0.240712235232616","0.284267980901194"
"No worries","2000","Not Working","Couple + C. GT 16 ","205","0.165145623745979","0.143675874333584","0.186615373158373"
"No worries","2000","Not Working","Couple + C. LE 16 ","158","0.143694289537886","0.123077080596077","0.164311498479696"
"No worries","2000","Not Working","Couple + C. LE and GT 16","92","0.177675324180806","0.145701311835873","0.209649336525738"
"No worries","2000","Not Working","Single parent ","89","0.227739712044664","0.186011145787963","0.269468278301364"
"No worries","2000","Part Time","(Married) couple without C. ","181","0.164302411561619","0.142233525823578","0.18637129729966"
"No worries","2000","Part Time","1-pers.-HH","86","0.180307482200807","0.146710794808525","0.213904169593089"
"No worries","2000","Part Time","Couple + C. GT 16 ","171","0.171463490095447","0.148067460240626","0.194859519950268"
"No worries","2000","Part Time","Couple + C. LE 16 ","198","0.139184001769312","0.121268732513602","0.157099271025022"
"No worries","2000","Part Time","Couple + C. LE and GT 16","86","0.156840088839026","0.126140170310505","0.187540007367548"
"No worries","2000","Part Time","Single parent ","51","0.148298683872046","0.110127266899737","0.186470100844355"
"Some worries","2000","Full Time","(Married) couple without C. ","1384","0.486702226218504","0.467852625480646","0.505551826956362"
"Some worries","2000","Full Time","1-pers.-HH","646","0.509623290136085","0.481910347939957","0.537336232332213"
"Some worries","2000","Full Time","Couple + C. GT 16 ","919","0.502430447935565","0.479176779071453","0.525684116799678"
"Some worries","2000","Full Time","Couple + C. LE 16 ","1440","0.517105249921456","0.498158026356322","0.536052473486591"
"Some worries","2000","Full Time","Couple + C. LE and GT 16","430","0.494719072289084","0.460888223797392","0.528549920780776"
"Some worries","2000","Full Time","Single parent ","229","0.48089000032492","0.435526380378886","0.526253620270954"
"Some worries","2000","Not Working","(Married) couple without C. ","1960","0.531137646702041","0.51512505276506","0.547150240639022"
"Some worries","2000","Not Working","1-pers.-HH","735","0.477737597250629","0.453013858062214","0.502461336439044"
"Some worries","2000","Not Working","Couple + C. GT 16 ","586","0.51366098715183","0.4847611149561","0.54256085934756"
"Some worries","2000","Not Working","Couple + C. LE 16 ","549","0.472841819337723","0.443497495116434","0.502186143559012"
"Some worries","2000","Not Working","Couple + C. LE and GT 16","280","0.506995898219971","0.465175380203326","0.548816416236617"
"Some worries","2000","Not Working","Single parent ","190","0.473698294738663","0.424016128064659","0.523380461412667"
"Some worries","2000","Part Time","(Married) couple without C. ","550","0.514216529896951","0.484449997459187","0.543983062334714"
"Some worries","2000","Part Time","1-pers.-HH","225","0.437507063250838","0.394154461165399","0.480859665336277"
"Some worries","2000","Part Time","Couple + C. GT 16 ","510","0.507131275371662","0.476098091148728","0.538164459594596"
"Some worries","2000","Part Time","Couple + C. LE 16 ","740","0.500294997476491","0.474416238599729","0.526173756353254"
"Some worries","2000","Part Time","Couple + C. LE and GT 16","266","0.477838319926644","0.435668990560057","0.520007649293231"
"Some worries","2000","Part Time","Single parent ","191","0.567837583629845","0.514631469855713","0.621043697403978"
"Big worries","2001","Full Time","(Married) couple without C. ","923","0.373468744600082","0.354079682371681","0.392857806828483"
"Big worries","2001","Full Time","1-pers.-HH","401","0.366500452543671","0.338012603660334","0.394988301427009"
"Big worries","2001","Full Time","Couple + C. GT 16 ","616","0.373878222888671","0.350568152687905","0.397188293089438"
"Big worries","2001","Full Time","Couple + C. LE 16 ","843","0.353336999865418","0.334276548052188","0.372397451678648"
"Big worries","2001","Full Time","Couple + C. LE and GT 16","261","0.329162349792011","0.29601466256112","0.362310037022903"
"Big worries","2001","Full Time","Single parent ","137","0.314412369389475","0.270062908847882","0.358761829931068"
"Big worries","2001","Not Working","(Married) couple without C. ","1097","0.311809404783768","0.296254727827756","0.327364081739779"
"Big worries","2001","Not Working","1-pers.-HH","426","0.302523953754629","0.278598455178117","0.32644945233114"
"Big worries","2001","Not Working","Couple + C. GT 16 ","379","0.372235110886551","0.342912339101904","0.401557882671199"
"Big worries","2001","Not Working","Couple + C. LE 16 ","389","0.410090009035575","0.378495928509971","0.441684089561178"
"Big worries","2001","Not Working","Couple + C. LE and GT 16","155","0.314575754536518","0.27223394073159","0.356917568341446"
"Big worries","2001","Not Working","Single parent ","127","0.327815702929334","0.28036821472708","0.375263191131587"
"Big worries","2001","Part Time","(Married) couple without C. ","391","0.361045834895709","0.332076924910617","0.390014744880801"
"Big worries","2001","Part Time","1-pers.-HH","183","0.388878227709826","0.34437737621777","0.433379079201883"
"Big worries","2001","Part Time","Couple + C. GT 16 ","351","0.365783525732593","0.334541187299302","0.397025864165885"
"Big worries","2001","Part Time","Couple + C. LE 16 ","556","0.409583764486308","0.383534415187249","0.435633113785366"
"Big worries","2001","Part Time","Couple + C. LE and GT 16","187","0.346241660748736","0.304622385385977","0.387860936111496"
"Big worries","2001","Part Time","Single parent ","122","0.390369042195241","0.336919462696376","0.443818621694107"
"No worries","2001","Full Time","(Married) couple without C. ","296","0.12908465810435","0.115645143365596","0.142524172843105"
"No worries","2001","Full Time","1-pers.-HH","164","0.155146977027424","0.133742161714217","0.176551792340632"
"No worries","2001","Full Time","Couple + C. GT 16 ","236","0.150907897555724","0.13366213203561","0.168153663075838"
"No worries","2001","Full Time","Couple + C. LE 16 ","319","0.124055587983669","0.110911027624486","0.137200148342851"
"No worries","2001","Full Time","Couple + C. LE and GT 16","129","0.182939138660643","0.155666952069729","0.210211325251557"
"No worries","2001","Full Time","Single parent ","65","0.15751252582725","0.122715164136821","0.19230988751768"
"No worries","2001","Not Working","(Married) couple without C. ","652","0.196404024518194","0.18306401645412","0.209744032582268"
"No worries","2001","Not Working","1-pers.-HH","323","0.229104240804345","0.207214992048618","0.250993489560072"
"No worries","2001","Not Working","Couple + C. GT 16 ","174","0.157493989005292","0.135397852856989","0.179590125153595"
"No worries","2001","Not Working","Couple + C. LE 16 ","114","0.120473943975998","0.0995644188555833","0.141383469096412"
"No worries","2001","Not Working","Couple + C. LE and GT 16","102","0.261622775675283","0.221544961821397","0.30170058952917"
"No worries","2001","Not Working","Single parent ","77","0.207414259823465","0.166431934046765","0.248396585600165"
"No worries","2001","Part Time","(Married) couple without C. ","159","0.157738650051613","0.135754553243224","0.179722746860001"
"No worries","2001","Part Time","1-pers.-HH","72","0.165777323084583","0.131830339904918","0.199724306264248"
"No worries","2001","Part Time","Couple + C. GT 16 ","126","0.141558734392971","0.118946872152448","0.164170596633494"
"No worries","2001","Part Time","Couple + C. LE 16 ","149","0.116700573061733","0.0996932157648788","0.133707930358587"
"No worries","2001","Part Time","Couple + C. LE and GT 16","60","0.127209191882276","0.0980610710509359","0.156357312713616"
"No worries","2001","Part Time","Single parent ","46","0.136721594647942","0.099080079350545","0.174363109945338"
"Some worries","2001","Full Time","(Married) couple without C. ","1172","0.497446597295568","0.477405447038411","0.517487747552724"
"Some worries","2001","Full Time","1-pers.-HH","534","0.478352570428904","0.448819279971523","0.507885860886285"
"Some worries","2001","Full Time","Couple + C. GT 16 ","803","0.475213879555605","0.451154478014548","0.499273281096662"
"Some worries","2001","Full Time","Couple + C. LE 16 ","1254","0.522607412150913","0.502690351566069","0.542524472735757"
"Some worries","2001","Full Time","Couple + C. LE and GT 16","382","0.487898511547346","0.45263851978358","0.523158503311112"
"Some worries","2001","Full Time","Single parent ","219","0.528075104783275","0.480389056511133","0.575761153055416"
"Some worries","2001","Not Working","(Married) couple without C. ","1658","0.491786570698039","0.474999557754557","0.50857358364152"
"Some worries","2001","Not Working","1-pers.-HH","667","0.468371805441026","0.442381233352025","0.494362377530028"
"Some worries","2001","Not Working","Couple + C. GT 16 ","491","0.470270900108157","0.439994878251853","0.50054692196446"
"Some worries","2001","Not Working","Couple + C. LE 16 ","428","0.469436046988428","0.437378496256741","0.501493597720115"
"Some worries","2001","Not Working","Couple + C. LE and GT 16","205","0.423801469788198","0.378741135884456","0.468861803691941"
"Some worries","2001","Not Working","Single parent ","172","0.464770037247201","0.414356933224735","0.515183141269667"
"Some worries","2001","Part Time","(Married) couple without C. ","506","0.481215515052678","0.451079943538716","0.51135108656664"
"Some worries","2001","Part Time","1-pers.-HH","206","0.445344449205591","0.399975645072376","0.490713253338805"
"Some worries","2001","Part Time","Couple + C. GT 16 ","436","0.492657739874436","0.460228566619704","0.525086913129168"
"Some worries","2001","Part Time","Couple + C. LE 16 ","664","0.473715662451959","0.447266284553887","0.500165040350032"
"Some worries","2001","Part Time","Couple + C. LE and GT 16","255","0.526549147368988","0.482872113162641","0.570226181575334"
"Some worries","2001","Part Time","Single parent ","152","0.472909363156817","0.418207173742805","0.52761155257083"
"Big worries","2002","Full Time","(Married) couple without C. ","798","0.288119749146258","0.270944575626541","0.305294922665975"
"Big worries","2002","Full Time","1-pers.-HH","305","0.26463597246603","0.238800601048102","0.290471343883957"
"Big worries","2002","Full Time","Couple + C. GT 16 ","480","0.262309368270275","0.241891215247705","0.282727521292845"
"Big worries","2002","Full Time","Couple + C. LE 16 ","636","0.274944008752254","0.25719908209242","0.292688935412089"
"Big worries","2002","Full Time","Couple + C. LE and GT 16","219","0.250303524040674","0.221216150351491","0.279390897729858"
"Big worries","2002","Full Time","Single parent ","114","0.28105945661069","0.23862144328202","0.32349746993936"
"Big worries","2002","Not Working","(Married) couple without C. ","922","0.267685342544427","0.253081726993971","0.282288958094884"
"Big worries","2002","Not Working","1-pers.-HH","358","0.251631129659645","0.22902862825025","0.274233631069039"
"Big worries","2002","Not Working","Couple + C. GT 16 ","329","0.303224288329705","0.27679572705791","0.329652849601501"
"Big worries","2002","Not Working","Couple + C. LE 16 ","275","0.339368229026558","0.308155102165089","0.370581355888028"
"Big worries","2002","Not Working","Couple + C. LE and GT 16","152","0.30823889198501","0.267682883254967","0.348794900715053"
"Big worries","2002","Not Working","Single parent ","92","0.258492411180947","0.213392518898565","0.303592303463328"
"Big worries","2002","Part Time","(Married) couple without C. ","356","0.297970707215254","0.272472875033159","0.323468539397349"
"Big worries","2002","Part Time","1-pers.-HH","135","0.289665879319144","0.247755475737164","0.331576282901124"
"Big worries","2002","Part Time","Couple + C. GT 16 ","335","0.319298677196815","0.290991856857497","0.347605497536133"
"Big worries","2002","Part Time","Couple + C. LE 16 ","444","0.307716863608159","0.2836938492689","0.331739877947418"
"Big worries","2002","Part Time","Couple + C. LE and GT 16","181","0.267859390956881","0.232306440491869","0.303412341421892"
"Big worries","2002","Part Time","Single parent ","106","0.33302026537101","0.282171223784916","0.383869306957104"
"No worries","2002","Full Time","(Married) couple without C. ","422","0.167819562091794","0.153647234251368","0.181991889932219"
"No worries","2002","Full Time","1-pers.-HH","202","0.186796562904996","0.16397091452244","0.209622211287553"
"No worries","2002","Full Time","Couple + C. GT 16 ","280","0.167415941375363","0.150086487771227","0.184745394979499"
"No worries","2002","Full Time","Couple + C. LE 16 ","389","0.157442892439132","0.142967594584826","0.171918190293438"
"No worries","2002","Full Time","Couple + C. LE and GT 16","141","0.164107059056594","0.139237547610526","0.188976570502662"
"No worries","2002","Full Time","Single parent ","83","0.216376312572939","0.177501519409943","0.255251105735935"
"No worries","2002","Not Working","(Married) couple without C. ","731","0.20419069125143","0.19089466973145","0.21748671277141"
"No worries","2002","Not Working","1-pers.-HH","326","0.227131616280996","0.205308938969566","0.248954293592425"
"No worries","2002","Not Working","Couple + C. GT 16 ","192","0.151654255281226","0.13103092627192","0.172277584290532"
"No worries","2002","Not Working","Couple + C. LE 16 ","115","0.132620155489905","0.1102622359988","0.15497807498101"
"No worries","2002","Not Working","Couple + C. LE and GT 16","99","0.196428023381666","0.161534282288022","0.23132176447531"
"No worries","2002","Not Working","Single parent ","82","0.235673079797916","0.191952252378613","0.27939390721722"
"No worries","2002","Part Time","(Married) couple without C. ","181","0.142435032780268","0.12295091343164","0.161919152128896"
"No worries","2002","Part Time","1-pers.-HH","78","0.178012848334639","0.14267012399574","0.213355572673538"
"No worries","2002","Part Time","Couple + C. GT 16 ","170","0.172327644573","0.149396753441166","0.195258535704834"
"No worries","2002","Part Time","Couple + C. LE 16 ","183","0.128230600728202","0.110828301810709","0.145632899645696"
"No worries","2002","Part Time","Couple + C. LE and GT 16","90","0.196714841246558","0.164801050282196","0.228628632210921"
"No worries","2002","Part Time","Single parent ","61","0.17235147528686","0.131602039837434","0.213100910736287"
"Some worries","2002","Full Time","(Married) couple without C. ","1451","0.544060688761948","0.525172585868097","0.5629487916558"
"Some worries","2002","Full Time","1-pers.-HH","613","0.548567464628974","0.519423372520498","0.57771155673745"
"Some worries","2002","Full Time","Couple + C. GT 16 ","1023","0.570274690354363","0.547296811535631","0.593252569173094"
"Some worries","2002","Full Time","Couple + C. LE 16 ","1407","0.567613098808614","0.547923866881993","0.587302330735235"
"Some worries","2002","Full Time","Couple + C. LE and GT 16","492","0.585589416902731","0.55251133469696","0.618667499108503"
"Some worries","2002","Full Time","Single parent ","234","0.502564230816371","0.455360779998038","0.549767681634703"
"Some worries","2002","Not Working","(Married) couple without C. ","1878","0.528123966204142","0.511658230864563","0.544589701543722"
"Some worries","2002","Not Working","1-pers.-HH","732","0.52123725405936","0.49521802867701","0.54725647944171"
"Some worries","2002","Not Working","Couple + C. GT 16 ","641","0.545121456389069","0.516490266904693","0.573752645873444"
"Some worries","2002","Not Working","Couple + C. LE 16 ","494","0.528011615483536","0.495103019627458","0.560920211339615"
"Some worries","2002","Not Working","Couple + C. LE and GT 16","247","0.495333084633324","0.451420954460155","0.539245214806492"
