"plj0047","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Some worries","2006","35-65 y.","(2c_voc) vocational maturity certificate","522","0.526799127341676","0.494982963482132","0.558615291201219"
"Some worries","2006","35-65 y.","(3a) lower tertiary education","722","0.577837137149149","0.550235281929272","0.605438992369026"
"Some worries","2006","35-65 y.","(3b) higher tertiary education","1105","0.541777325216547","0.519724816896532","0.563829833536561"
"Some worries","2006","66 and older","(0) in school","","","",""
"Some worries","2006","66 and older","(1a) inadequately completed","38","0.430829603633181","0.317234246463604","0.544424960802758"
"Some worries","2006","66 and older","(1b) general elementary school","402","0.507472445608937","0.472676151218273","0.5422687399996"
"Some worries","2006","66 and older","(1c) basic vocational qualification","1109","0.545712802853845","0.523967489110046","0.567458116597644"
"Some worries","2006","66 and older","(2b) intermediate general qualification","","","",""
"Some worries","2006","66 and older","(2a) intermediate vocational","259","0.534701683511406","0.490805297211105","0.578598069811707"
"Some worries","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"Some worries","2006","66 and older","(2c_voc) vocational maturity certificate","88","0.516157257206277","0.44013562642234","0.592178887990215"
"Some worries","2006","66 and older","(3a) lower tertiary education","199","0.544695524749035","0.493395016379155","0.595996033118916"
"Some worries","2006","66 and older","(3b) higher tertiary education","233","0.466680861347202","0.42011878097177","0.513242941722634"
"No worries","2006","16-34 y.","(0) in school","85","0.208728431972336","0.168497634329814","0.248959229614858"
"No worries","2006","16-34 y.","(1a) inadequately completed","","","",""
"No worries","2006","16-34 y.","(1b) general elementary school","106","0.295625938940299","0.249624105936677","0.341627771943921"
"No worries","2006","16-34 y.","(1c) basic vocational qualification","137","0.219421227001031","0.186525159093242","0.252317294908819"
"No worries","2006","16-34 y.","(2b) intermediate general qualification","99","0.220204550122094","0.180992194052784","0.259416906191404"
"No worries","2006","16-34 y.","(2a) intermediate vocational","213","0.203656398811846","0.180227631578776","0.227085166044916"
"No worries","2006","16-34 y.","(2c_gen) general maturity certificate","119","0.15279831549533","0.125715991299537","0.179880639691124"
"No worries","2006","16-34 y.","(2c_voc) vocational maturity certificate","93","0.194051373408871","0.159829683742227","0.228273063075514"
"No worries","2006","16-34 y.","(3a) lower tertiary education","43","0.168077028238776","0.117502227273385","0.218651829204167"
"No worries","2006","16-34 y.","(3b) higher tertiary education","56","0.164326172077646","0.126204973382816","0.202447370772476"
"No worries","2006","35-65 y.","(0) in school","","","",""
"No worries","2006","35-65 y.","(1a) inadequately completed","","","",""
"No worries","2006","35-65 y.","(1b) general elementary school","154","0.217987757851882","0.188339936656571","0.247635579047192"
"No worries","2006","35-65 y.","(1c) basic vocational qualification","607","0.171472656038633","0.159003260730309","0.183942051346957"
"No worries","2006","35-65 y.","(2b) intermediate general qualification","","","",""
"No worries","2006","35-65 y.","(2a) intermediate vocational","562","0.164577604831645","0.152328194450489","0.176827015212801"
"No worries","2006","35-65 y.","(2c_gen) general maturity certificate","","","",""
"No worries","2006","35-65 y.","(2c_voc) vocational maturity certificate","145","0.146776942517873","0.124226102038937","0.16932778299681"
"No worries","2006","35-65 y.","(3a) lower tertiary education","172","0.136430816826961","0.117248531662668","0.155613101991255"
"No worries","2006","35-65 y.","(3b) higher tertiary education","315","0.181901269050105","0.164827475800111","0.198975062300098"
"No worries","2006","66 and older","(0) in school","","","",""
"No worries","2006","66 and older","(1a) inadequately completed","","","",""
"No worries","2006","66 and older","(1b) general elementary school","228","0.291533477659997","0.259902298608697","0.323164656711297"
"No worries","2006","66 and older","(1c) basic vocational qualification","435","0.213231570814505","0.195343332449541","0.231119809179468"
"No worries","2006","66 and older","(2b) intermediate general qualification","","","",""
"No worries","2006","66 and older","(2a) intermediate vocational","101","0.210715066112215","0.174825190461523","0.246604941762907"
"No worries","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"No worries","2006","66 and older","(2c_voc) vocational maturity certificate","","","",""
"No worries","2006","66 and older","(3a) lower tertiary education","63","0.177239659546404","0.137901781109124","0.216577537983684"
"No worries","2006","66 and older","(3b) higher tertiary education","84","0.213606199533985","0.175354057172729","0.251858341895242"
"Big worries","2007","16-34 y.","(0) in school","98","0.268325644635683","0.221158645170881","0.315492644100484"
"Big worries","2007","16-34 y.","(1a) inadequately completed","","","",""
"Big worries","2007","16-34 y.","(1b) general elementary school","86","0.274449074818513","0.226303546499683","0.322594603137344"
"Big worries","2007","16-34 y.","(1c) basic vocational qualification","148","0.305122137965853","0.26496215691191","0.345282119019797"
"Big worries","2007","16-34 y.","(2b) intermediate general qualification","123","0.342394758590413","0.294685520646131","0.390103996534695"
"Big worries","2007","16-34 y.","(2a) intermediate vocational","250","0.246679802161276","0.219961756197902","0.27339784812465"
"Big worries","2007","16-34 y.","(2c_gen) general maturity certificate","177","0.277924485975363","0.243952997633982","0.311895974316745"
"Big worries","2007","16-34 y.","(2c_voc) vocational maturity certificate","125","0.277429506671895","0.237122981758528","0.317736031585262"
"Big worries","2007","16-34 y.","(3a) lower tertiary education","50","0.19340316943675","0.139598128355728","0.247208210517771"
"Big worries","2007","16-34 y.","(3b) higher tertiary education","92","0.26177732577223","0.215457198379688","0.308097453164771"
"Big worries","2007","35-65 y.","(0) in school","","","",""
"Big worries","2007","35-65 y.","(1a) inadequately completed","","","",""
"Big worries","2007","35-65 y.","(1b) general elementary school","189","0.305696724891423","0.270306966586479","0.341086483196366"
"Big worries","2007","35-65 y.","(1c) basic vocational qualification","874","0.28735190697235","0.271437444633631","0.30326636931107"
"Big worries","2007","35-65 y.","(2b) intermediate general qualification","30","0.294969236487267","0.205589208398006","0.384349264576529"
"Big worries","2007","35-65 y.","(2a) intermediate vocational","915","0.287654227196321","0.272334629241583","0.302973825151059"
"Big worries","2007","35-65 y.","(2c_gen) general maturity certificate","34","0.308113786495332","0.227173266792183","0.38905430619848"
"Big worries","2007","35-65 y.","(2c_voc) vocational maturity certificate","235","0.270598547005026","0.241637789447038","0.299559304563014"
"Big worries","2007","35-65 y.","(3a) lower tertiary education","304","0.271164067924821","0.245357715536155","0.296970420313486"
"Big worries","2007","35-65 y.","(3b) higher tertiary education","554","0.299929701082586","0.279144391578904","0.320715010586269"
"Big worries","2007","66 and older","(0) in school","","","",""
"Big worries","2007","66 and older","(1a) inadequately completed","","","",""
"Big worries","2007","66 and older","(1b) general elementary school","153","0.217524824733212","0.187555835266266","0.247493814200158"
"Big worries","2007","66 and older","(1c) basic vocational qualification","478","0.235226601858808","0.216482893644246","0.253970310073371"
"Big worries","2007","66 and older","(2b) intermediate general qualification","","","",""
"Big worries","2007","66 and older","(2a) intermediate vocational","134","0.244909356604508","0.207623864960365","0.282194848248651"
"Big worries","2007","66 and older","(2c_gen) general maturity certificate","","","",""
"Big worries","2007","66 and older","(2c_voc) vocational maturity certificate","54","0.318127165231105","0.249706047890179","0.386548282572031"
"Big worries","2007","66 and older","(3a) lower tertiary education","113","0.315806471493771","0.267855823140789","0.363757119846752"
"Big worries","2007","66 and older","(3b) higher tertiary education","132","0.331615888138675","0.288404681526017","0.374827094751334"
"Some worries","2007","16-34 y.","(0) in school","168","0.530566061438005","0.477440293944507","0.583691828931502"
"Some worries","2007","16-34 y.","(1a) inadequately completed","","","",""
"Some worries","2007","16-34 y.","(1b) general elementary school","148","0.433256359614853","0.379792916806539","0.486719802423167"
"Some worries","2007","16-34 y.","(1c) basic vocational qualification","230","0.434138860244573","0.390910210762567","0.477367509726578"
"Some worries","2007","16-34 y.","(2b) intermediate general qualification","165","0.382607586043525","0.333740805744134","0.431474366342916"
"Some worries","2007","16-34 y.","(2a) intermediate vocational","527","0.517664070818471","0.486693664048373","0.548634477588568"
"Some worries","2007","16-34 y.","(2c_gen) general maturity certificate","363","0.554052611478168","0.516358181917458","0.591747041038877"
"Some worries","2007","16-34 y.","(2c_voc) vocational maturity certificate","275","0.583154705353833","0.538769496881129","0.627539913826538"
"Some worries","2007","16-34 y.","(3a) lower tertiary education","128","0.64968118393844","0.584691444618998","0.714670923257881"
"Some worries","2007","16-34 y.","(3b) higher tertiary education","209","0.622937550934733","0.571870716285154","0.674004385584313"
"Some worries","2007","35-65 y.","(0) in school","","","",""
"Some worries","2007","35-65 y.","(1a) inadequately completed","57","0.536438563742714","0.444898900423174","0.627978227062254"
"Some worries","2007","35-65 y.","(1b) general elementary school","321","0.507063083092584","0.468658392963443","0.545467773221725"
"Some worries","2007","35-65 y.","(1c) basic vocational qualification","1625","0.521013506020908","0.503445054282751","0.538581957759065"
"Some worries","2007","35-65 y.","(2b) intermediate general qualification","52","0.507487530082371","0.409500319638474","0.605474740526268"
"Some worries","2007","35-65 y.","(2a) intermediate vocational","1891","0.549239692333604","0.532400535073797","0.56607884959341"
"Some worries","2007","35-65 y.","(2c_gen) general maturity certificate","68","0.543861943156976","0.456547603552475","0.631176282761476"
"Some worries","2007","35-65 y.","(2c_voc) vocational maturity certificate","528","0.5832428192616","0.55110398486658","0.615381653656619"
"Some worries","2007","35-65 y.","(3a) lower tertiary education","687","0.590341635104006","0.561794779000358","0.618888491207654"
"Some worries","2007","35-65 y.","(3b) higher tertiary education","1042","0.549282843917809","0.526713133126841","0.571852554708778"
"Some worries","2007","66 and older","(0) in school","","","",""
"Some worries","2007","66 and older","(1a) inadequately completed","31","0.405210466578272","0.287657748401087","0.522763184755456"
"Some worries","2007","66 and older","(1b) general elementary school","358","0.496872547997977","0.460552709398797","0.533192386597158"
"Some worries","2007","66 and older","(1c) basic vocational qualification","1026","0.519288860084439","0.497209193685414","0.541368526483464"
"Some worries","2007","66 and older","(2b) intermediate general qualification","","","",""
"Some worries","2007","66 and older","(2a) intermediate vocational","283","0.554103456235264","0.511006150221438","0.59720076224909"
"Some worries","2007","66 and older","(2c_gen) general maturity certificate","","","",""
"Some worries","2007","66 and older","(2c_voc) vocational maturity certificate","90","0.452803160789596","0.379678375349598","0.525927946229593"
"Some worries","2007","66 and older","(3a) lower tertiary education","179","0.505980775261202","0.454406465656368","0.557555084866037"
"Some worries","2007","66 and older","(3b) higher tertiary education","237","0.456057622834021","0.410343333074024","0.501771912594017"
"No worries","2007","16-34 y.","(0) in school","73","0.201108293926313","0.158439812260614","0.243776775592012"
"No worries","2007","16-34 y.","(1a) inadequately completed","","","",""
"No worries","2007","16-34 y.","(1b) general elementary school","96","0.292294565566634","0.243223243724585","0.341365887408683"
"No worries","2007","16-34 y.","(1c) basic vocational qualification","127","0.260739001789574","0.222447332588255","0.299030670990893"
"No worries","2007","16-34 y.","(2b) intermediate general qualification","92","0.274997655366062","0.230103428821059","0.319891881911065"
"No worries","2007","16-34 y.","(2a) intermediate vocational","223","0.235656127020253","0.209351517866255","0.261960736174252"
"No worries","2007","16-34 y.","(2c_gen) general maturity certificate","128","0.168022902546469","0.139669852348634","0.196375952744304"
"No worries","2007","16-34 y.","(2c_voc) vocational maturity certificate","74","0.139415787974272","0.108233240928938","0.170598335019606"
"No worries","2007","16-34 y.","(3a) lower tertiary education","","","",""
"No worries","2007","16-34 y.","(3b) higher tertiary education","45","0.115285123293037","0.0816340949131978","0.148936151672876"
"No worries","2007","35-65 y.","(0) in school","","","",""
"No worries","2007","35-65 y.","(1a) inadequately completed","","","",""
"No worries","2007","35-65 y.","(1b) general elementary school","141","0.187240192015993","0.157273538586319","0.217206845445668"
"No worries","2007","35-65 y.","(1c) basic vocational qualification","607","0.191634587006742","0.177792927092162","0.205476246921322"
"No worries","2007","35-65 y.","(2b) intermediate general qualification","","","",""
"No worries","2007","35-65 y.","(2a) intermediate vocational","548","0.163106080470075","0.150602429450852","0.175609731489298"
"No worries","2007","35-65 y.","(2c_gen) general maturity certificate","","","",""
"No worries","2007","35-65 y.","(2c_voc) vocational maturity certificate","141","0.146158633733374","0.123130183661843","0.169187083804905"
"No worries","2007","35-65 y.","(3a) lower tertiary education","149","0.138494296971173","0.118443082202228","0.158545511740118"
"No worries","2007","35-65 y.","(3b) higher tertiary education","271","0.150787454999604","0.134555652931467","0.167019257067742"
"No worries","2007","66 and older","(0) in school","","","",""
"No worries","2007","66 and older","(1a) inadequately completed","","","",""
"No worries","2007","66 and older","(1b) general elementary school","217","0.28560262726881","0.25279057272355","0.318414681814071"
"No worries","2007","66 and older","(1c) basic vocational qualification","463","0.245484538056753","0.226465346410201","0.264503729703304"
"No worries","2007","66 and older","(2b) intermediate general qualification","","","",""
"No worries","2007","66 and older","(2a) intermediate vocational","94","0.200987187160228","0.166241676505217","0.235732697815239"
"No worries","2007","66 and older","(2c_gen) general maturity certificate","","","",""
"No worries","2007","66 and older","(2c_voc) vocational maturity certificate","34","0.2290696739793","0.167334958115106","0.290804389843493"
"No worries","2007","66 and older","(3a) lower tertiary education","69","0.178212753245027","0.138735804430148","0.217689702059906"
"No worries","2007","66 and older","(3b) higher tertiary education","87","0.212326489027304","0.174791103643308","0.2498618744113"
"Big worries","2008","16-34 y.","(0) in school","96","0.281722108578439","0.234928059184204","0.328516157972675"
"Big worries","2008","16-34 y.","(1a) inadequately completed","","","",""
"Big worries","2008","16-34 y.","(1b) general elementary school","79","0.328646313882727","0.275044787788507","0.382247839976948"
"Big worries","2008","16-34 y.","(1c) basic vocational qualification","105","0.267859438039001","0.225954022094121","0.30976485398388"
"Big worries","2008","16-34 y.","(2b) intermediate general qualification","77","0.245495824476142","0.200407204039334","0.29058444491295"
"Big worries","2008","16-34 y.","(2a) intermediate vocational","189","0.211165243963127","0.184763598892171","0.237566889034083"
"Big worries","2008","16-34 y.","(2c_gen) general maturity certificate","135","0.274121169158025","0.238369127121971","0.309873211194079"
"Big worries","2008","16-34 y.","(2c_voc) vocational maturity certificate","86","0.181044766162546","0.143908679746543","0.21818085257855"
"Big worries","2008","16-34 y.","(3a) lower tertiary education","39","0.216269297260296","0.15877882942414","0.273759765096452"
"Big worries","2008","16-34 y.","(3b) higher tertiary education","59","0.173608567821859","0.132987312739434","0.214229822904285"
"Big worries","2008","35-65 y.","(0) in school","","","",""
"Big worries","2008","35-65 y.","(1a) inadequately completed","","","",""
"Big worries","2008","35-65 y.","(1b) general elementary school","149","0.288759094071031","0.252098015402415","0.325420172739646"
"Big worries","2008","35-65 y.","(1c) basic vocational qualification","760","0.282953289337774","0.266453875545234","0.299452703130313"
"Big worries","2008","35-65 y.","(2b) intermediate general qualification","","","",""
"Big worries","2008","35-65 y.","(2a) intermediate vocational","785","0.244802748540222","0.229891329316815","0.259714167763629"
"Big worries","2008","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Big worries","2008","35-65 y.","(2c_voc) vocational maturity certificate","192","0.223235303213588","0.195485096976965","0.250985509450212"
"Big worries","2008","35-65 y.","(3a) lower tertiary education","227","0.203961216011371","0.179761281137736","0.228161150885006"
"Big worries","2008","35-65 y.","(3b) higher tertiary education","388","0.232254543583308","0.212333208880601","0.252175878286015"
"Big worries","2008","66 and older","(0) in school","","","",""
"Big worries","2008","66 and older","(1a) inadequately completed","","","",""
"Big worries","2008","66 and older","(1b) general elementary school","139","0.188650429226363","0.159416527943151","0.217884330509574"
"Big worries","2008","66 and older","(1c) basic vocational qualification","432","0.215282569414657","0.196959710067088","0.233605428762226"
"Big worries","2008","66 and older","(2b) intermediate general qualification","","","",""
"Big worries","2008","66 and older","(2a) intermediate vocational","107","0.19651237997254","0.162227092698103","0.230797667246978"
"Big worries","2008","66 and older","(2c_gen) general maturity certificate","","","",""
"Big worries","2008","66 and older","(2c_voc) vocational maturity certificate","38","0.285612979237855","0.216898257133729","0.354327701341982"
"Big worries","2008","66 and older","(3a) lower tertiary education","96","0.259025750669514","0.214977433527176","0.303074067811852"
"Big worries","2008","66 and older","(3b) higher tertiary education","104","0.203603852421836","0.168022445994693","0.23918525884898"
"Some worries","2008","16-34 y.","(0) in school","176","0.507050902249005","0.455044030379303","0.559057774118708"
"Some worries","2008","16-34 y.","(1a) inadequately completed","","","",""
"Some worries","2008","16-34 y.","(1b) general elementary school","128","0.367162144069107","0.312155866385556","0.422168421752659"
"Some worries","2008","16-34 y.","(1c) basic vocational qualification","216","0.511908389242879","0.464607833873287","0.559208944612471"
"Some worries","2008","16-34 y.","(2b) intermediate general qualification","192","0.503424594954749","0.45104358277017","0.555805607139329"
"Some worries","2008","16-34 y.","(2a) intermediate vocational","502","0.538155694522674","0.505905783773695","0.570405605271652"
"Some worries","2008","16-34 y.","(2c_gen) general maturity certificate","353","0.547617348495343","0.507725049177777","0.58750964781291"
"Some worries","2008","16-34 y.","(2c_voc) vocational maturity certificate","245","0.613596237199013","0.566635480907646","0.660556993490379"
"Some worries","2008","16-34 y.","(3a) lower tertiary education","113","0.511438553165869","0.4416360003499","0.581241105981839"
"Some worries","2008","16-34 y.","(3b) higher tertiary education","219","0.627981826178852","0.576145946442473","0.67981770591523"
"Some worries","2008","35-65 y.","(0) in school","","","",""
"Some worries","2008","35-65 y.","(1a) inadequately completed","49","0.554073583695964","0.456650154161335","0.651497013230593"
"Some worries","2008","35-65 y.","(1b) general elementary school","293","0.481824680182799","0.441403226937152","0.522246133428447"
"Some worries","2008","35-65 y.","(1c) basic vocational qualification","1521","0.525100772150788","0.506808844406377","0.543392699895198"
"Some worries","2008","35-65 y.","(2b) intermediate general qualification","49","0.510241652585712","0.409185434347324","0.6112978708241"
"Some worries","2008","35-65 y.","(2a) intermediate vocational","1809","0.558207097844334","0.540984935473812","0.575429260214855"
"Some worries","2008","35-65 y.","(2c_gen) general maturity certificate","67","0.553322218536993","0.464741002926264","0.641903434147721"
"Some worries","2008","35-65 y.","(2c_voc) vocational maturity certificate","519","0.602835180250019","0.570227138532285","0.635443221967752"
"Some worries","2008","35-65 y.","(3a) lower tertiary education","661","0.610694615071281","0.581410605650911","0.639978624491651"
"Some worries","2008","35-65 y.","(3b) higher tertiary education","1017","0.571867892209949","0.548524473952458","0.59521131046744"
"Some worries","2008","66 and older","(0) in school","","","",""
"Some worries","2008","66 and older","(1a) inadequately completed","","","",""
"Some worries","2008","66 and older","(1b) general elementary school","347","0.529787479998777","0.492492376940448","0.567082583057105"
"Some worries","2008","66 and older","(1c) basic vocational qualification","1038","0.555203790613004","0.533050465859283","0.577357115366725"
"Some worries","2008","66 and older","(2b) intermediate general qualification","","","",""
"Some worries","2008","66 and older","(2a) intermediate vocational","301","0.593543648651505","0.551164080357161","0.63592321694585"
"Some worries","2008","66 and older","(2c_gen) general maturity certificate","","","",""
"Some worries","2008","66 and older","(2c_voc) vocational maturity certificate","89","0.502492501916931","0.426432093146822","0.57855291068704"
"Some worries","2008","66 and older","(3a) lower tertiary education","203","0.551120242582981","0.50111166698331","0.601128818182653"
"Some worries","2008","66 and older","(3b) higher tertiary education","282","0.562702344446423","0.518870123515355","0.606534565377491"
"No worries","2008","16-34 y.","(0) in school","83","0.211226989172555","0.168766534547009","0.253687443798101"
"No worries","2008","16-34 y.","(1a) inadequately completed","","","",""
"No worries","2008","16-34 y.","(1b) general elementary school","88","0.304191542048166","0.251692001577861","0.356691082518471"
"No worries","2008","16-34 y.","(1c) basic vocational qualification","108","0.22023217271812","0.181018051871624","0.259446293564617"
"No worries","2008","16-34 y.","(2b) intermediate general qualification","81","0.251079580569109","0.205650117699039","0.296509043439179"
"No worries","2008","16-34 y.","(2a) intermediate vocational","227","0.250679061514199","0.222642825023759","0.27871529800464"
"No worries","2008","16-34 y.","(2c_gen) general maturity certificate","110","0.178261482346632","0.147585881505682","0.208937083187581"
"No worries","2008","16-34 y.","(2c_voc) vocational maturity certificate","82","0.205358996638441","0.16639931337376","0.244318679903122"
"No worries","2008","16-34 y.","(3a) lower tertiary education","45","0.272292149573835","0.210132140644082","0.334452158503587"
"No worries","2008","16-34 y.","(3b) higher tertiary education","56","0.198409605999289","0.155640275003165","0.241178936995414"
"No worries","2008","35-65 y.","(0) in school","","","",""
"No worries","2008","35-65 y.","(1a) inadequately completed","","","",""
"No worries","2008","35-65 y.","(1b) general elementary school","145","0.22941622574617","0.195402748263149","0.263429703229191"
"No worries","2008","35-65 y.","(1c) basic vocational qualification","582","0.191945938511439","0.17751989993187","0.206371977091007"
"No worries","2008","35-65 y.","(2b) intermediate general qualification","","","",""
"No worries","2008","35-65 y.","(2a) intermediate vocational","600","0.196990153615444","0.183197007723165","0.210783299507724"
"No worries","2008","35-65 y.","(2c_gen) general maturity certificate","","","",""
"No worries","2008","35-65 y.","(2c_voc) vocational maturity certificate","154","0.173929516536393","0.148669406710436","0.19918962636235"
"No worries","2008","35-65 y.","(3a) lower tertiary education","177","0.185344168917348","0.162006910459768","0.208681427374929"
"No worries","2008","35-65 y.","(3b) higher tertiary education","321","0.195877564206743","0.177154318677972","0.214600809735515"
"No worries","2008","66 and older","(0) in school","","","",""
"No worries","2008","66 and older","(1a) inadequately completed","","","",""
"No worries","2008","66 and older","(1b) general elementary school","202","0.28156209077486","0.247954639102285","0.315169542447436"
"No worries","2008","66 and older","(1c) basic vocational qualification","463","0.229513639972339","0.210767196278933","0.248260083665745"
"No worries","2008","66 and older","(2b) intermediate general qualification","","","",""
"No worries","2008","66 and older","(2a) intermediate vocational","108","0.209943971375954","0.174803798801566","0.245084143950343"
"No worries","2008","66 and older","(2c_gen) general maturity certificate","","","",""
"No worries","2008","66 and older","(2c_voc) vocational maturity certificate","39","0.211894518845214","0.149729498175993","0.274059539514434"
"No worries","2008","66 and older","(3a) lower tertiary education","81","0.189854006747505","0.15042209615115","0.229285917343859"
"No worries","2008","66 and older","(3b) higher tertiary education","106","0.233693803131741","0.196300803384731","0.271086802878752"
"Big worries","2009","16-34 y.","(0) in school","70","0.260687889274182","0.21141902973966","0.309956748808703"
"Big worries","2009","16-34 y.","(1a) inadequately completed","","","",""
"Big worries","2009","16-34 y.","(1b) general elementary school","57","0.281101742186938","0.226141705551248","0.336061778822627"
"Big worries","2009","16-34 y.","(1c) basic vocational qualification","74","0.174250735228805","0.135652047161748","0.212849423295862"
"Big worries","2009","16-34 y.","(2b) intermediate general qualification","73","0.243197653208971","0.195363314293585","0.291031992124356"
"Big worries","2009","16-34 y.","(2a) intermediate vocational","139","0.184129052858763","0.15735451122907","0.210903594488455"
"Big worries","2009","16-34 y.","(2c_gen) general maturity certificate","112","0.1832039177559","0.15127878290674","0.21512905260506"
"Big worries","2009","16-34 y.","(2c_voc) vocational maturity certificate","71","0.197577544248884","0.157115581156829","0.23803950734094"
"Big worries","2009","16-34 y.","(3a) lower tertiary education","","","",""
"Big worries","2009","16-34 y.","(3b) higher tertiary education","54","0.150071077847495","0.112814707398895","0.187327448296095"
"Big worries","2009","35-65 y.","(0) in school","","","",""
"Big worries","2009","35-65 y.","(1a) inadequately completed","","","",""
"Big worries","2009","35-65 y.","(1b) general elementary school","115","0.267180416494186","0.228777531866082","0.30558330112229"
"Big worries","2009","35-65 y.","(1c) basic vocational qualification","534","0.218626208278871","0.202640528360117","0.234611888197624"
"Big worries","2009","35-65 y.","(2b) intermediate general qualification","","","",""
"Big worries","2009","35-65 y.","(2a) intermediate vocational","591","0.203078545432848","0.188768632579613","0.217388458286082"
"Big worries","2009","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Big worries","2009","35-65 y.","(2c_voc) vocational maturity certificate","171","0.255908966518963","0.225745874868517","0.286072058169409"
"Big worries","2009","35-65 y.","(3a) lower tertiary education","193","0.192498856384128","0.168279653130255","0.216718059638002"
"Big worries","2009","35-65 y.","(3b) higher tertiary education","304","0.18877733990124","0.169548283691951","0.20800639611053"
"Big worries","2009","66 and older","(0) in school","","","",""
"Big worries","2009","66 and older","(1a) inadequately completed","","","",""
"Big worries","2009","66 and older","(1b) general elementary school","96","0.181297915109448","0.150947675814374","0.211648154404522"
"Big worries","2009","66 and older","(1c) basic vocational qualification","346","0.181932004856207","0.164437207800306","0.199426801912108"
"Big worries","2009","66 and older","(2b) intermediate general qualification","","","",""
"Big worries","2009","66 and older","(2a) intermediate vocational","90","0.169445576823546","0.137477285737829","0.201413867909263"
"Big worries","2009","66 and older","(2c_gen) general maturity certificate","","","",""
"Big worries","2009","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2009","66 and older","(3a) lower tertiary education","81","0.224672239283601","0.182653225005903","0.2666912535613"
"Big worries","2009","66 and older","(3b) higher tertiary education","103","0.193966401768153","0.159446253689675","0.228486549846632"
"Some worries","2009","16-34 y.","(0) in school","157","0.509302074966634","0.453198181027234","0.565405968906035"
"Some worries","2009","16-34 y.","(1a) inadequately completed","","","",""
"Some worries","2009","16-34 y.","(1b) general elementary school","109","0.379859920836706","0.320521201881669","0.439198639791743"
"Some worries","2009","16-34 y.","(1c) basic vocational qualification","191","0.571660084127791","0.521307200820465","0.622012967435118"
"Some worries","2009","16-34 y.","(2b) intermediate general qualification","145","0.460122754760192","0.404551114133416","0.515694395386968"
"Some worries","2009","16-34 y.","(2a) intermediate vocational","457","0.540444737865966","0.506018095433654","0.574871380298278"
"Some worries","2009","16-34 y.","(2c_gen) general maturity certificate","334","0.6055948274185","0.565260862281429","0.645928792555572"
"Some worries","2009","16-34 y.","(2c_voc) vocational maturity certificate","223","0.581620961372794","0.531492819709811","0.631749103035777"
"Some worries","2009","16-34 y.","(3a) lower tertiary education","109","0.557291777373743","0.485522381364914","0.629061173382572"
"Some worries","2009","16-34 y.","(3b) higher tertiary education","225","0.661736216658421","0.612381241077549","0.711091192239293"
"Some worries","2009","35-65 y.","(0) in school","","","",""
"Some worries","2009","35-65 y.","(1a) inadequately completed","43","0.496169200184791","0.393442189085183","0.598896211284398"
"Some worries","2009","35-65 y.","(1b) general elementary school","253","0.47319714599333","0.429865207219858","0.516529084766802"
"Some worries","2009","35-65 y.","(1c) basic vocational qualification","1452","0.567879046633402","0.548719679195531","0.587038414071272"
"Some worries","2009","35-65 y.","(2b) intermediate general qualification","57","0.663164048963915","0.564416468941077","0.761911628986752"
"Some worries","2009","35-65 y.","(2a) intermediate vocational","1812","0.599196597918192","0.581764583499127","0.616628612337257"
"Some worries","2009","35-65 y.","(2c_gen) general maturity certificate","55","0.489373819303684","0.395957306061325","0.582790332546042"
"Some worries","2009","35-65 y.","(2c_voc) vocational maturity certificate","479","0.593205369686339","0.559249863482684","0.627160875889994"
"Some worries","2009","35-65 y.","(3a) lower tertiary education","631","0.610731511801704","0.580779638454713","0.640683385148695"
"Some worries","2009","35-65 y.","(3b) higher tertiary education","975","0.618782307477379","0.594916921142195","0.642647693812562"
"Some worries","2009","66 and older","(0) in school","","","",""
"Some worries","2009","66 and older","(1a) inadequately completed","30","0.534257686527742","0.402427464373616","0.666087908681869"
"Some worries","2009","66 and older","(1b) general elementary school","336","0.529984774971197","0.490666864774502","0.569302685167893"
"Some worries","2009","66 and older","(1c) basic vocational qualification","1039","0.563249684447389","0.540757753198339","0.58574161569644"
"Some worries","2009","66 and older","(2b) intermediate general qualification","","","",""
"Some worries","2009","66 and older","(2a) intermediate vocational","308","0.582710390423436","0.540689483483208","0.624731297363664"
"Some worries","2009","66 and older","(2c_gen) general maturity certificate","","","",""
"Some worries","2009","66 and older","(2c_voc) vocational maturity certificate","92","0.642037674430217","0.565318949109501","0.718756399750932"
"Some worries","2009","66 and older","(3a) lower tertiary education","224","0.593435121033439","0.543983556243232","0.642886685823645"
"Some worries","2009","66 and older","(3b) higher tertiary education","293","0.570551795945336","0.527336672629981","0.61376691926069"
"No worries","2009","16-34 y.","(0) in school","78","0.230010035759184","0.18278045435043","0.277239617167938"
"No worries","2009","16-34 y.","(1a) inadequately completed","","","",""
"No worries","2009","16-34 y.","(1b) general elementary school","91","0.339038336976356","0.281162928519195","0.396913745433517"
"No worries","2009","16-34 y.","(1c) basic vocational qualification","106","0.254089180643404","0.209789797799716","0.298388563487091"
"No worries","2009","16-34 y.","(2b) intermediate general qualification","91","0.296679592030837","0.245747760069282","0.347611423992392"
