"plj0047","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Some worries","1999","Full Time","vocational + Abi","148","0.572494705027704","0.51391741232137","0.631071997734038","2"
"Some worries","1999","Full Time","higher vocational","271","0.557207409789456","0.512348754440955","0.602066065137958","2"
"Some worries","1999","Full Time","higher education","689","0.563196377521095","0.534739600881077","0.591653154161113","2"
"Some worries","1999","Part Time","in school","21","","","","2"
"Some worries","1999","Part Time","inadequately","35","0.339303631989374","0.238051619990585","0.440555643988164","2"
"Some worries","1999","Part Time","general elemantary","266","0.52615685191166","0.482302940260656","0.570010763562665","2"
"Some worries","1999","Part Time","middle vocational","875","0.558033424389097","0.533545929011476","0.582520919766718","2"
"Some worries","1999","Part Time","vocational + Abi","69","0.541255595795904","0.45526720423409","0.627243987357719","2"
"Some worries","1999","Part Time","higher vocational","86","0.576831077656919","0.499051881579605","0.654610273734234","2"
"Some worries","1999","Part Time","higher education","231","0.582710398228535","0.532600700095925","0.632820096361144","2"
"Big worries","2000","Part Time","in school","30","0.403680572996229","0.296833166393658","0.5105279795988","1"
"Big worries","2000","Part Time","inadequately","17","","","","1"
"Big worries","2000","Part Time","general elemantary","231","0.323127587218493","0.289038186366028","0.357216988070958","1"
"Big worries","2000","Part Time","middle vocational","897","0.327321349845517","0.309962622830045","0.344680076860989","1"
"Big worries","2000","Part Time","vocational + Abi","101","0.35827969331558","0.301296389284324","0.415262997346837","1"
"Big worries","2000","Part Time","higher vocational","132","0.400658422775816","0.35031743406893","0.450999411482703","1"
"Big worries","2000","Part Time","higher education","280","0.387839833153903","0.352444896420967","0.42323476988684","1"
"Big worries","2000","Not Working","in school","138","0.334784392498784","0.289049227132762","0.380519557864806","1"
"Big worries","2000","Not Working","inadequately","79","0.327624712166368","0.267616821981672","0.387632602351063","1"
"Big worries","2000","Not Working","general elemantary","488","0.246658989096485","0.227565467966014","0.265752510226956","1"
"Big worries","2000","Not Working","middle vocational","1335","0.27134395576615","0.258574578717615","0.284113332814684","1"
"Big worries","2000","Not Working","vocational + Abi","97","0.369335254249983","0.31330335796641","0.425367150533556","1"
"Big worries","2000","Not Working","higher vocational","169","0.328284721667885","0.287688606079946","0.368880837255825","1"
"Big worries","2000","Not Working","higher education","305","0.34826913016892","0.316372168478246","0.380166091859595","1"
"Big worries","2000","Full Time","general elemantary","229","0.297456275118067","0.266578905796588","0.328333644439547","1"
"Big worries","2000","Full Time","middle vocational","1655","0.331305240578084","0.318605856546077","0.344004624610092","1"
"Big worries","2000","Full Time","vocational + Abi","208","0.392210418984741","0.351844381243816","0.432576456725665","1"
"Big worries","2000","Full Time","higher vocational","333","0.345612138657217","0.316180819004216","0.375043458310218","1"
"Big worries","2000","Full Time","higher education","781","0.355865817870985","0.335972171492945","0.375759464249026","1"
"Big worries","2000","Full Time","in school","","","","","1"
"Big worries","2000","Full Time","inadequately","26","","","","1"
"No worries","2000","Not Working","in school","81","0.199382792599759","0.160662134118134","0.238103451081384","3"
"No worries","2000","Not Working","inadequately","54","0.231733859343772","0.177787175447692","0.285680543239851","3"
"No worries","2000","Not Working","general elemantary","488","0.260996713648409","0.241543898871431","0.280449528425388","3"
"No worries","2000","Not Working","middle vocational","908","0.207984546958459","0.196329052270304","0.219640041646614","3"
"No worries","2000","Not Working","vocational + Abi","53","0.171979214320664","0.128168103901766","0.215790324739562","3"
"No worries","2000","Not Working","higher vocational","94","0.184235301015685","0.150720595353318","0.217750006678051","3"
"No worries","2000","Not Working","higher education","133","0.162748436199156","0.138034377384631","0.18746249501368","3"
"No worries","2000","Full Time","in school","2","","","","3"
"No worries","2000","Full Time","inadequately","22","","","","3"
"No worries","2000","Full Time","general elemantary","193","0.227686586622365","0.199362392820492","0.256010780424239","3"
"No worries","2000","Full Time","middle vocational","920","0.174530479405633","0.164289518557525","0.184771440253741","3"
"No worries","2000","Full Time","vocational + Abi","71","0.121325879076728","0.0943316720450609","0.148320086108395","3"
"No worries","2000","Full Time","higher vocational","126","0.124000046767519","0.103603314725204","0.144396778809833","3"
"No worries","2000","Full Time","higher education","237","0.113639159283761","0.100451966056903","0.12682635251062","3"
"No worries","2000","Part Time","in school","13","","","","3"
"No worries","2000","Part Time","inadequately","27","","","","3"
"No worries","2000","Part Time","general elemantary","145","0.198005071035207","0.168957962333117","0.227052179737297","3"
"No worries","2000","Part Time","middle vocational","470","0.169339004123711","0.155464505614438","0.183213502632983","3"
"No worries","2000","Part Time","vocational + Abi","29","","","","3"
"No worries","2000","Part Time","higher vocational","46","0.12501356598518","0.0910372231049873","0.158989908865373","3"
"No worries","2000","Part Time","higher education","65","0.102696317066275","0.0806452524924124","0.124747381640137","3"
"Some worries","2000","Not Working","higher education","419","0.488982433631924","0.455515014429436","0.522449852834411","2"
"Some worries","2000","Not Working","higher vocational","251","0.48747997731643","0.444268377940879","0.530691576691981","2"
"Some worries","2000","Not Working","in school","190","0.465832814901457","0.417489093467634","0.51417653633528","2"
"Some worries","2000","Not Working","inadequately","102","0.440641428489861","0.377166536303003","0.504116320676718","2"
"Some worries","2000","Not Working","general elemantary","982","0.492344297255106","0.470200054290491","0.514488540219721","2"
"Some worries","2000","Not Working","middle vocational","2415","0.520671497275391","0.506324967029913","0.535018027520869","2"
"Some worries","2000","Not Working","vocational + Abi","135","0.458685531429353","0.400834913893916","0.516536148964789","2"
"Some worries","2000","Full Time","in school","","","","","2"
"Some worries","2000","Full Time","inadequately","34","0.332294951596887","0.230343041595044","0.434246861598729","2"
"Some worries","2000","Full Time","general elemantary","420","0.474857138259567","0.441127454920354","0.508586821598781","2"
"Some worries","2000","Full Time","middle vocational","2702","0.494164280016282","0.480674807553413","0.507653752479152","2"
"Some worries","2000","Full Time","vocational + Abi","283","0.486463701938531","0.445140808198772","0.52778659567829","2"
"Some worries","2000","Full Time","higher vocational","544","0.530387814575264","0.49950164353754","0.561273985612989","2"
"Some worries","2000","Full Time","higher education","1207","0.530495022845253","0.509758122506934","0.551231923183572","2"
"Some worries","2000","Part Time","in school","38","0.431420802443339","0.323562990472813","0.539278614413865","2"
"Some worries","2000","Part Time","inadequately","33","0.357604789827238","0.250550139057032","0.464659440597443","2"
"Some worries","2000","Part Time","general elemantary","347","0.4788673417463","0.442453986563669","0.515280696928931","2"
"Some worries","2000","Part Time","middle vocational","1440","0.503339646030772","0.484843246353392","0.521836045708152","2"
"Some worries","2000","Part Time","vocational + Abi","142","0.553123842558394","0.494040042387252","0.612207642729536","2"
"Some worries","2000","Part Time","higher vocational","186","0.474328011239003","0.42303074710792","0.525625275370086","2"
"Some worries","2000","Part Time","higher education","383","0.509463849779822","0.473149807317322","0.545777892242321","2"
"Big worries","2001","Part Time","in school","67","0.544490475854954","0.453469173417425","0.635511778292483","1"
"Big worries","2001","Part Time","inadequately","16","","","","1"
"Big worries","2001","Part Time","general elemantary","216","0.308485514789952","0.273195391699146","0.343775637880758","1"
"Big worries","2001","Part Time","middle vocational","990","0.376443642725023","0.357784742247383","0.395102543202663","1"
"Big worries","2001","Part Time","vocational + Abi","123","0.42388715307324","0.366514548247205","0.481259757899275","1"
"Big worries","2001","Part Time","higher vocational","135","0.394462057423611","0.343039147147697","0.445884967699526","1"
"Big worries","2001","Part Time","higher education","303","0.430720852141574","0.393933031698046","0.467508672585103","1"
"Big worries","2001","Not Working","in school","157","0.34011895443727","0.294918780074333","0.385319128800207","1"
"Big worries","2001","Not Working","inadequately","52","0.264154126084016","0.198833371123232","0.329474881044801","1"
"Big worries","2001","Not Working","general elemantary","478","0.296463940483797","0.274299833903714","0.318628047063881","1"
"Big worries","2001","Not Working","middle vocational","1364","0.31118903122462","0.297183840052922","0.325194222396318","1"
"Big worries","2001","Not Working","vocational + Abi","113","0.338256082826907","0.28274064414579","0.393771521508024","1"
"Big worries","2001","Not Working","higher vocational","189","0.38978072478307","0.345548091886296","0.434013357679843","1"
"Big worries","2001","Not Working","higher education","325","0.40904597462731","0.375082426035674","0.443009523218946","1"
"Big worries","2001","Full Time","general elemantary","264","0.347529481149728","0.314281808116083","0.380777154183373","1"
"Big worries","2001","Full Time","middle vocational","1641","0.339246387147255","0.325766628213693","0.352726146080818","1"
"Big worries","2001","Full Time","vocational + Abi","199","0.424174556363358","0.381112916433142","0.467236196293574","1"
"Big worries","2001","Full Time","higher vocational","339","0.396639696257812","0.363868094854616","0.429411297661007","1"
"Big worries","2001","Full Time","higher education","819","0.393040802386272","0.371809434822196","0.414272169950348","1"
"Big worries","2001","Full Time","in school","1","","","","1"
"Big worries","2001","Full Time","inadequately","22","","","","1"
"No worries","2001","Not Working","in school","85","0.225870957011227","0.185975013332842","0.265766900689613","3"
"No worries","2001","Not Working","inadequately","40","0.207659880483024","0.147561718509147","0.267758042456902","3"
"No worries","2001","Not Working","general elemantary","377","0.24072420057495","0.219975984319628","0.261472416830272","3"
"No worries","2001","Not Working","middle vocational","781","0.196277932250672","0.184263159596764","0.20829270490458","3"
"No worries","2001","Not Working","vocational + Abi","46","0.163390807398638","0.120007654151732","0.206773960645545","3"
"No worries","2001","Not Working","higher vocational","65","0.1373373670862","0.106119408321968","0.168555325850431","3"
"No worries","2001","Not Working","higher education","121","0.161119452076933","0.135722932648789","0.186515971505077","3"
"No worries","2001","Full Time","in school","1","","","","3"
"No worries","2001","Full Time","inadequately","15","","","","3"
"No worries","2001","Full Time","general elemantary","151","0.175482992691412","0.148924568233278","0.202041417149545","3"
"No worries","2001","Full Time","middle vocational","751","0.161769164675262","0.151284985738986","0.172253343611538","3"
"No worries","2001","Full Time","vocational + Abi","52","0.0962248277921006","0.0705299470014263","0.121919708582775","3"
"No worries","2001","Full Time","higher vocational","73","0.0858197998659914","0.0670559969463165","0.104583602785666","3"
"No worries","2001","Full Time","higher education","203","0.11281359021663","0.0990615367476518","0.126565643685609","3"
"No worries","2001","Part Time","in school","9","","","","3"
"No worries","2001","Part Time","inadequately","14","","","","3"
"No worries","2001","Part Time","general elemantary","124","0.200244620638277","0.169667670981495","0.230821570295059","3"
"No worries","2001","Part Time","middle vocational","363","0.149646502373443","0.135908257738888","0.163384747007997","3"
"No worries","2001","Part Time","vocational + Abi","31","0.113987727997531","0.0770921279070657","0.150883328087997","3"
"No worries","2001","Part Time","higher vocational","28","","","","3"
"No worries","2001","Part Time","higher education","54","0.0904407918294634","0.0691328679474819","0.111748715711445","3"
"Some worries","2001","Not Working","higher vocational","213","0.472881908130731","0.427600496085066","0.518163320176395","2"
"Some worries","2001","Not Working","higher education","359","0.429834573295757","0.395636529607481","0.464032616984032","2"
"Some worries","2001","Not Working","in school","180","0.434010088551503","0.386722613736522","0.481297563366484","2"
"Some worries","2001","Not Working","inadequately","83","0.528185993432959","0.454224116869189","0.60214786999673","2"
"Some worries","2001","Not Working","general elemantary","776","0.462811858941253","0.438613464134594","0.487010253747912","2"
"Some worries","2001","Not Working","middle vocational","2053","0.492533036524708","0.477409671167087","0.50765640188233","2"
"Some worries","2001","Not Working","vocational + Abi","120","0.498353109774455","0.439683440796207","0.557022778752702","2"
"Some worries","2001","Full Time","in school","4","","","","2"
"Some worries","2001","Full Time","inadequately","31","0.423125805761074","0.305698540426771","0.540553071095377","2"
"Some worries","2001","Full Time","general elemantary","373","0.47698752615886","0.442114108056293","0.511860944261428","2"
"Some worries","2001","Full Time","middle vocational","2347","0.498984448177483","0.484748911481501","0.513219984873464","2"
"Some worries","2001","Full Time","vocational + Abi","255","0.479600615844542","0.436071375747091","0.523129855941992","2"
"Some worries","2001","Full Time","higher vocational","444","0.517540503876197","0.48406602611198","0.551014981640414","2"
"Some worries","2001","Full Time","higher education","1011","0.494145607397097","0.472412609696478","0.515878605097717","2"
"Some worries","2001","Part Time","in school","39","0.385220547414111","0.296277180630964","0.474163914197259","2"
"Some worries","2001","Part Time","inadequately","31","0.416986320994007","0.29325391725872","0.540718724729293","2"
"Some worries","2001","Part Time","general elemantary","318","0.491269864571771","0.453072012832875","0.529467716310667","2"
"Some worries","2001","Part Time","middle vocational","1237","0.473909854901534","0.4546799931414","0.493139716661669","2"
"Some worries","2001","Part Time","vocational + Abi","131","0.462125118929229","0.404242778893611","0.520007458964847","2"
"Some worries","2001","Part Time","higher vocational","184","0.514840809016205","0.462255798239561","0.567425819792849","2"
"Some worries","2001","Part Time","higher education","339","0.478838356028962","0.441725518580538","0.515951193477387","2"
"Big worries","2002","Part Time","in school","50","0.39082728756525","0.304244645229154","0.477409929901347","1"
"Big worries","2002","Part Time","inadequately","11","","","","1"
"Big worries","2002","Part Time","general elemantary","194","0.306307458646945","0.270733636273471","0.34188128102042","1"
"Big worries","2002","Part Time","middle vocational","810","0.299315846591546","0.282258455146763","0.31637323803633","1"
"Big worries","2002","Part Time","vocational + Abi","101","0.286401824736234","0.235582831749547","0.337220817722922","1"
"Big worries","2002","Part Time","higher vocational","109","0.285161084660461","0.239280827481795","0.331041341839127","1"
"Big worries","2002","Part Time","higher education","310","0.337014876882726","0.306201428500863","0.367828325264588","1"
"Big worries","2002","Not Working","in school","170","0.350401654603634","0.30776520021349","0.393038108993778","1"
"Big worries","2002","Not Working","inadequately","35","0.260760938548139","0.193151970830891","0.328369906265386","1"
"Big worries","2002","Not Working","general elemantary","379","0.255862309458335","0.23408342088196","0.277641198034709","1"
"Big worries","2002","Not Working","middle vocational","1087","0.260097201310147","0.246874025374776","0.273320377245519","1"
"Big worries","2002","Not Working","vocational + Abi","94","0.323184327724238","0.270782344083377","0.375586311365098","1"
"Big worries","2002","Not Working","higher vocational","141","0.305329352267043","0.264085987717938","0.346572716816147","1"
"Big worries","2002","Not Working","higher education","299","0.322344665559153","0.292561750884606","0.3521275802337","1"
"Big worries","2002","Full Time","general elemantary","159","0.250042856538226","0.217871533600013","0.28221417947644","1"
"Big worries","2002","Full Time","middle vocational","1234","0.267784005312069","0.254952888340814","0.280615122283323","1"
"Big worries","2002","Full Time","in school","2","","","","1"
"Big worries","2002","Full Time","inadequately","16","","","","1"
"Big worries","2002","Full Time","vocational + Abi","157","0.312377492617913","0.273957516001154","0.350797469234672","1"
"Big worries","2002","Full Time","higher vocational","238","0.285143428717554","0.255548283708805","0.314738573726304","1"
"Big worries","2002","Full Time","higher education","803","0.280730106334408","0.263790024480059","0.297670188188756","1"
"No worries","2002","Not Working","general elemantary","359","0.226931065850851","0.206025496906526","0.247836634795175","3"
"No worries","2002","Not Working","higher education","155","0.181999379401647","0.157411883929856","0.206586874873438","3"
"No worries","2002","Not Working","higher vocational","80","0.164022139974634","0.130861037621725","0.197183242327544","3"
"No worries","2002","Not Working","in school","90","0.196518815169469","0.161007604643565","0.232030025695373","3"
"No worries","2002","Not Working","inadequately","40","0.22137748209427","0.157445114886316","0.285309849302225","3"
"No worries","2002","Not Working","middle vocational","825","0.201373279669145","0.189285307771766","0.213461251566523","3"
"No worries","2002","Not Working","vocational + Abi","52","0.134015414166768","0.0958456184944858","0.172185209839051","3"
"No worries","2002","Full Time","in school","2","","","","3"
"No worries","2002","Full Time","inadequately","11","","","","3"
"No worries","2002","Full Time","general elemantary","168","0.236940247430558","0.205350790214629","0.268529704646488","3"
"No worries","2002","Full Time","middle vocational","828","0.183546377704405","0.17232900342099","0.19476375198782","3"
"No worries","2002","Full Time","vocational + Abi","87","0.134849035281782","0.106534329241894","0.163163741321671","3"
"No worries","2002","Full Time","higher vocational","138","0.157469171272437","0.133592707660913","0.18134563488396","3"
"No worries","2002","Full Time","higher education","317","0.132099503335048","0.119334802845145","0.144864203824951","3"
"No worries","2002","Part Time","in school","11","","","","3"
"No worries","2002","Part Time","inadequately","11","","","","3"
"No worries","2002","Part Time","general elemantary","124","0.19876199775308","0.167964482427196","0.229559513078964","3"
"No worries","2002","Part Time","middle vocational","453","0.16320917414874","0.149444455087498","0.176973893209982","3"
"No worries","2002","Part Time","vocational + Abi","37","0.113272813642208","0.0776466420555736","0.148898985228843","3"
"No worries","2002","Part Time","higher vocational","46","0.137808935275132","0.102780795936579","0.172837074613684","3"
"No worries","2002","Part Time","higher education","90","0.0971035861356939","0.0778016677749143","0.116405504496474","3"
"Some worries","2002","Not Working","in school","221","0.453079530226897","0.408593376047476","0.497565684406318","2"
"Some worries","2002","Not Working","inadequately","87","0.517861579357591","0.440916066270293","0.594807092444889","2"
"Some worries","2002","Not Working","general elemantary","804","0.517206624690815","0.492265352913442","0.542147896468188","2"
"Some worries","2002","Not Working","middle vocational","2316","0.538529519020708","0.523503036815862","0.553556001225553","2"
"Some worries","2002","Not Working","vocational + Abi","160","0.542800258108994","0.48698404234335","0.598616473874639","2"
"Some worries","2002","Not Working","higher vocational","258","0.530648507758323","0.485956186753386","0.57534082876326","2"
"Some worries","2002","Not Working","higher education","492","0.4956559550392","0.463795194711123","0.527516715367277","2"
"Some worries","2002","Full Time","in school","","","","","2"
"Some worries","2002","Full Time","inadequately","30","0.445560425447638","0.316530312046276","0.574590538849","2"
"Some worries","2002","Full Time","general elemantary","369","0.513016896031216","0.475883364657368","0.550150427405063","2"
"Some worries","2002","Full Time","middle vocational","2513","0.548669616983526","0.534249948265169","0.563089285701884","2"
"Some worries","2002","Full Time","vocational + Abi","315","0.552773472100305","0.511556169969609","0.593990774231001","2"
"Some worries","2002","Full Time","higher vocational","518","0.557387400010009","0.524828494928618","0.5899463050914","2"
"Some worries","2002","Full Time","higher education","1583","0.587170390330544","0.56860976683424","0.605731013826848","2"
"Some worries","2002","Part Time","in school","61","0.503725394026438","0.415004455988415","0.592446332064461","2"
"Some worries","2002","Part Time","inadequately","36","0.615946660994877","0.490776324566086","0.741116997423668","2"
"Some worries","2002","Part Time","general elemantary","327","0.494930543599975","0.456345773699575","0.533515313500374","2"
"Some worries","2002","Part Time","middle vocational","1506","0.537474979259714","0.518904062019556","0.556045896499871","2"
"Some worries","2002","Part Time","vocational + Abi","166","0.600325361621558","0.545262606225924","0.655388117017191","2"
"Some worries","2002","Part Time","higher vocational","217","0.577029980064407","0.52682687225281","0.627233087876005","2"
"Some worries","2002","Part Time","higher education","504","0.565881536981581","0.533571997615356","0.598191076347805","2"
"Big worries","2003","Part Time","in school","31","0.29808591164752","0.214484833974648","0.381686989320392","1"
"Big worries","2003","Part Time","inadequately","10","","","","1"
"Big worries","2003","Part Time","general elemantary","126","0.204192590191977","0.172255425463864","0.23612975492009","1"
"Big worries","2003","Part Time","middle vocational","615","0.223470098682493","0.207695782692267","0.239244414672719","1"
"Big worries","2003","Part Time","vocational + Abi","70","0.20167550152187","0.157780822659035","0.245570180384705","1"
"Big worries","2003","Part Time","higher vocational","88","0.273998396387672","0.229213826901058","0.318782965874286","1"
"Big worries","2003","Part Time","higher education","213","0.266766966920619","0.237562641880642","0.295971291960596","1"
"Big worries","2003","Not Working","in school","135","0.25731489508068","0.21895895437798","0.29567083578338","1"
"Big worries","2003","Not Working","inadequately","31","0.224375727824637","0.159327842782226","0.289423612867047","1"
"Big worries","2003","Not Working","general elemantary","335","0.234002458402125","0.212322762974593","0.255682153829657","1"
"Big worries","2003","Not Working","middle vocational","912","0.225209293240246","0.212518685854506","0.237899900625986","1"
"Big worries","2003","Not Working","vocational + Abi","81","0.295898427854557","0.243273906891915","0.3485229488172","1"
"Big worries","2003","Not Working","higher vocational","124","0.274814210726253","0.235001773820218","0.314626647632287","1"
"Big worries","2003","Not Working","higher education","223","0.251927356823123","0.224537233609284","0.279317480036963","1"
"Big worries","2003","Full Time","general elemantary","142","0.238211970234119","0.205260147728285","0.271163792739954","1"
"Big worries","2003","Full Time","middle vocational","931","0.225639625622346","0.213053324877958","0.238225926366734","1"
"Big worries","2003","Full Time","vocational + Abi","117","0.227238884086015","0.192025108223332","0.262452659948698","1"
"Big worries","2003","Full Time","in school","","","","","1"
"Big worries","2003","Full Time","inadequately","16","","","","1"
"Big worries","2003","Full Time","higher education","539","0.218817453279979","0.202591242550142","0.235043664009816","1"
"Big worries","2003","Full Time","higher vocational","193","0.248868725262889","0.219239893817844","0.278497556707935","1"
"No worries","2003","Not Working","in school","122","0.26968254123874","0.230743964300147","0.308621118177333","3"
"No worries","2003","Not Working","inadequately","54","0.322056674287002","0.24919781050426","0.394915538069744","3"
"No worries","2003","Not Working","general elemantary","365","0.239716615172012","0.217855812864132","0.261577417479891","3"
"No worries","2003","Not Working","higher vocational","101","0.191778825164439","0.156668086622868","0.226889563706009","3"
"No worries","2003","Not Working","higher education","185","0.199282707470155","0.174079324092174","0.224486090848136","3"
"No worries","2003","Not Working","middle vocational","988","0.247478014204995","0.234367341953234","0.260588686456756","3"
"No worries","2003","Not Working","vocational + Abi","68","0.226425633260799","0.178173890883478","0.274677375638119","3"
"No worries","2003","Full Time","in school","","","","","3"
"No worries","2003","Full Time","inadequately","22","","","","3"
"No worries","2003","Full Time","general elemantary","190","0.289853536612266","0.254758650037664","0.324948423186867","3"
"No worries","2003","Full Time","middle vocational","937","0.215727129114813","0.203341877408888","0.228112380820738","3"
"No worries","2003","Full Time","vocational + Abi","118","0.2051501436024","0.171216764904558","0.239083522300243","3"
"No worries","2003","Full Time","higher vocational","146","0.163815579631517","0.138452611477344","0.189178547785689","3"
"No worries","2003","Full Time","higher education","415","0.167284459489909","0.152636538119013","0.181932380860805","3"
"No worries","2003","Part Time","in school","14","","","","3"
"No worries","2003","Part Time","inadequately","17","","","","3"
"No worries","2003","Part Time","general elemantary","151","0.267099733809758","0.232046220925204","0.302153246694312","3"
"No worries","2003","Part Time","middle vocational","549","0.1942747042843","0.17929292613413","0.209256482434471","3"
"No worries","2003","Part Time","vocational + Abi","54","0.160747987233549","0.120567560723296","0.200928413743802","3"
"No worries","2003","Part Time","higher vocational","61","0.1626538911905","0.125596884566756","0.199710897814244","3"
"No worries","2003","Part Time","higher education","125","0.128410852642239","0.106319774664935","0.150501930619543","3"
"Some worries","2003","Not Working","in school","242","0.473002563680581","0.429196541696455","0.516808585664706","2"
"Some worries","2003","Not Working","inadequately","73","0.453567597888361","0.375941316818439","0.531193878958283","2"
"Some worries","2003","Not Working","general elemantary","765","0.526280926425864","0.500712822106995","0.551849030744733","2"
"Some worries","2003","Not Working","middle vocational","2262","0.527312692554759","0.512145048232288","0.54248033687723","2"
"Some worries","2003","Not Working","vocational + Abi","140","0.477675938884644","0.420087425350368","0.535264452418919","2"
"Some worries","2003","Not Working","higher vocational","258","0.533406964109309","0.488915879554964","0.577898048663654","2"
"Some worries","2003","Not Working","higher education","557","0.548789935706722","0.517393749765307","0.580186121648137","2"
"Some worries","2003","Full Time","in school","1","","","","2"
"Some worries","2003","Full Time","inadequately","22","","","","2"
"Some worries","2003","Full Time","general elemantary","310","0.471934493153615","0.433318666393453","0.510550319913777","2"
"Some worries","2003","Full Time","middle vocational","2369","0.558633245262841","0.543681838508812","0.573584652016869","2"
"Some worries","2003","Full Time","vocational + Abi","309","0.567610972311585","0.525980497463775","0.609241447159394","2"
"Some worries","2003","Full Time","higher vocational","479","0.587315695105594","0.55357793710614","0.621053453105048","2"
"Some worries","2003","Full Time","higher education","1540","0.613898087230112","0.594790802158034","0.63300537230219","2"
"Some worries","2003","Part Time","in school","70","0.579328683108896","0.489102385424267","0.669554980793524","2"
"Some worries","2003","Part Time","inadequately","16","","","","2"
"Some worries","2003","Part Time","general elemantary","335","0.528707675998265","0.489159599002313","0.568255752994217","2"
"Some worries","2003","Part Time","middle vocational","1515","0.582255197033206","0.563579623464164","0.600930770602249","2"
"Some worries","2003","Part Time","vocational + Abi","197","0.637576511244581","0.584990540238119","0.690162482251042","2"
"Some worries","2003","Part Time","higher vocational","232","0.563347712421828","0.513546290756031","0.613149134087625","2"
"Some worries","2003","Part Time","higher education","543","0.604822180437142","0.572539449097155","0.637104911777129","2"
"Big worries","2004","Part Time","in school","29","","","","1"
"Big worries","2004","Part Time","inadequately","9","","","","1"
"Big worries","2004","Part Time","general elemantary","136","0.261129646901852","0.224319577259886","0.297939716543818","1"
"Big worries","2004","Part Time","middle vocational","670","0.256833159868686","0.240167794605176","0.273498525132197","1"
"Big worries","2004","Part Time","vocational + Abi","77","0.197601287208893","0.155151087552582","0.240051486865204","1"
"Big worries","2004","Part Time","higher vocational","86","0.276098260608252","0.228577839790259","0.323618681426245","1"
"Big worries","2004","Part Time","higher education","232","0.28580960284586","0.256662683985712","0.314956521706008","1"
"Big worries","2004","Not Working","in school","151","0.2616809091356","0.224607776906259","0.298754041364941","1"
"Big worries","2004","Not Working","inadequately","25","","","","1"
"Big worries","2004","Not Working","general elemantary","277","0.191493030112595","0.170940507563462","0.212045552661728","1"
"Big worries","2004","Not Working","middle vocational","875","0.21619939207139","0.203646305447158","0.228752478695621","1"
"Big worries","2004","Not Working","vocational + Abi","76","0.320570273284398","0.266196587999033","0.374943958569763","1"
"Big worries","2004","Not Working","higher vocational","120","0.238880931438883","0.201010465054617","0.276751397823148","1"
"Big worries","2004","Not Working","higher education","234","0.275444612835845","0.247602455614189","0.303286770057502","1"
"Big worries","2004","Full Time","in school","1","","","","1"
"Big worries","2004","Full Time","inadequately","12","","","","1"
"Big worries","2004","Full Time","general elemantary","138","0.25591274514736","0.220937933072409","0.29088755722231","1"
"Big worries","2004","Full Time","middle vocational","927","0.229536050214424","0.216476008885364","0.242596091543485","1"
"Big worries","2004","Full Time","vocational + Abi","137","0.275213659268242","0.237226149662553","0.313201168873932","1"
"Big worries","2004","Full Time","higher vocational","197","0.258899708805769","0.228715617692288","0.289083799919251","1"
"Big worries","2004","Full Time","higher education","542","0.225546949928999","0.208752456974567","0.242341442883431","1"
"No worries","2004","Not Working","higher education","206","0.202179001531856","0.177148433795433","0.227209569268278","3"
"No worries","2004","Not Working","higher vocational","92","0.1629276041284","0.130128464153997","0.195726744102804","3"
"No worries","2004","Not Working","in school","129","0.254105936115491","0.217386399507813","0.29082547272317","3"
"No worries","2004","Not Working","inadequately","54","0.337968691012467","0.262271465703157","0.413665916321777","3"
"No worries","2004","Not Working","general elemantary","406","0.301159516244442","0.277196908044859","0.325122124444024","3"
"No worries","2004","Not Working","middle vocational","1000","0.248216792294498","0.235043862313205","0.261389722275792","3"
"No worries","2004","Not Working","vocational + Abi","64","0.26203920957091","0.210805635046214","0.313272784095607","3"
"No worries","2004","Full Time","in school","","","","","3"
"No worries","2004","Full Time","inadequately","18","","","","3"
"No worries","2004","Full Time","general elemantary","179","0.296175831261607","0.259582293737605","0.33276936878561","3"
"No worries","2004","Full Time","middle vocational","885","0.228112481578785","0.215080979682676","0.241143983474894","3"
"No worries","2004","Full Time","vocational + Abi","86","0.148063206041604","0.117854780354452","0.178271631728755","3"
"No worries","2004","Full Time","higher vocational","168","0.195854435695289","0.168507550244082","0.223201321146496","3"
"No worries","2004","Full Time","higher education","404","0.16438855158761","0.149495323345893","0.179281779829326","3"
"No worries","2004","Part Time","in school","14","","","","3"
"No worries","2004","Part Time","inadequately","15","","","","3"
"No worries","2004","Part Time","general elemantary","136","0.283547370210201","0.245776153025048","0.321318587395355","3"
"No worries","2004","Part Time","middle vocational","536","0.190892070208396","0.17590063195595","0.205883508460842","3"
"No worries","2004","Part Time","vocational + Abi","55","0.169269598267141","0.129292683448148","0.209246513086134","3"
"No worries","2004","Part Time","higher vocational","67","0.166949473028684","0.127309182347055","0.206589763710314","3"
"No worries","2004","Part Time","higher education","136","0.160077500410292","0.136422007864046","0.183732992956539","3"
"Some worries","2004","Full Time","in school","","","","","2"
"Some worries","2004","Full Time","inadequately","17","","","","2"
"Some worries","2004","Full Time","general elemantary","281","0.447911423591033","0.408055034589218","0.487767812592848","2"
"Some worries","2004","Full Time","middle vocational","2171","0.54235146820679","0.526879363899168","0.557823572514413","2"
"Some worries","2004","Full Time","vocational + Abi","308","0.576723134690154","0.534699193199164","0.618747076181144","2"
"Some worries","2004","Full Time","higher vocational","444","0.545245855498941","0.510932882408857","0.579558828589025","2"
