"plj0047","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Some worries","1999","Employed","Couple + C. GT 16 ","970","0.541589354357768","0.518130261378758","0.565048447336779","2"
"Some worries","1999","Employed","Couple + C. LE 16 ","1347","0.554041552368259","0.534079941799344","0.574003162937173","2"
"Some worries","1999","Employed","Couple + C. LE and GT 16","453","0.51418333228694","0.480323830413905","0.548042834159975","2"
"Some worries","1999","Employed","Single parent ","273","0.597085891507998","0.55221482517107","0.641956957844926","2"
"Some worries","1999","Not Employed","(Married) couple without C. ","1043","0.570237009427568","0.547847606928975","0.59262641192616","2"
"Some worries","1999","Not Employed","Couple + C. LE 16 ","361","0.544547463127251","0.506024471236028","0.583070455018473","2"
"Big worries","2000","Employed","Couple + C. GT 16 ","864","0.322033357693114","0.304642229780949","0.33942448560528","1"
"Big worries","2000","Employed","Couple + C. LE 16 ","1340","0.350604236842284","0.336009309949518","0.36519916373505","1"
"Big worries","2000","Employed","Couple + C. LE and GT 16","460","0.345831798726855","0.320718679486234","0.370944917967476","1"
"Big worries","2000","Employed","Single parent ","241","0.315515399030693","0.283292335870497","0.347738462190889","1"
"Big worries","2000","Not Employed","(Married) couple without C. ","1014","0.258900651397241","0.244845347057449","0.272955955737032","1"
"Big worries","2000","Not Employed","1-pers.-HH","424","0.259772294682466","0.238067576806313","0.281477012558619","1"
"Big worries","2000","Not Employed","Couple + C. GT 16 ","358","0.321193389102191","0.294194592489464","0.348192185714918","1"
"Big worries","2000","Not Employed","Couple + C. LE 16 ","405","0.38346389112439","0.35488553831721","0.412042243931571","1"
"Big worries","2000","Not Employed","Couple + C. LE and GT 16","177","0.315328777599223","0.276461442957785","0.35419611224066","1"
"Big worries","2000","Not Employed","Single parent ","109","0.298561993216673","0.253027119552871","0.344096866880476","1"
"Big worries","2000","Employed","(Married) couple without C. ","1272","0.341790647592677","0.326678205872529","0.356903089312826","1"
"Big worries","2000","Employed","1-pers.-HH","594","0.349107312601599","0.326792599778053","0.371422025425145","1"
"No worries","2000","Not Employed","1-pers.-HH","409","0.262490108066905","0.240712235232616","0.284267980901194","3"
"No worries","2000","Not Employed","Couple + C. LE and GT 16","92","0.177675324180806","0.145701311835873","0.209649336525738","3"
"No worries","2000","Employed","(Married) couple without C. ","578","0.16326178492598","0.151485464894997","0.175038104956963","3"
"No worries","2000","Employed","Couple + C. GT 16 ","480","0.173828550462114","0.15972368974522","0.187933411179007","3"
"No worries","2000","Employed","Couple + C. LE 16 ","586","0.138072990963533","0.127521150174023","0.148624831753043","3"
"No worries","2000","Employed","Couple + C. LE and GT 16","222","0.166461520251271","0.146794288412258","0.186128752090284","3"
"No worries","2000","Employed","Single parent ","138","0.166303114550291","0.14048473492139","0.192121494179192","3"
"No worries","2000","Not Employed","(Married) couple without C. ","757","0.209961701900718","0.196893086383056","0.22303031741838","3"
"No worries","2000","Not Employed","Couple + C. GT 16 ","205","0.165145623745979","0.143675874333584","0.186615373158373","3"
"No worries","2000","Not Employed","Couple + C. LE 16 ","158","0.143694289537886","0.123077080596077","0.164311498479696","3"
"No worries","2000","Not Employed","Single parent ","89","0.227739712044664","0.186011145787963","0.269468278301364","3"
"No worries","2000","Employed","1-pers.-HH","288","0.161755928519916","0.144518499862191","0.178993357177641","3"
"Some worries","2000","Not Employed","1-pers.-HH","735","0.477737597250629","0.453013858062214","0.502461336439044","2"
"Some worries","2000","Not Employed","Couple + C. LE and GT 16","280","0.506995898219971","0.465175380203326","0.548816416236617","2"
"Some worries","2000","Not Employed","Single parent ","190","0.473698294738663","0.424016128064659","0.523380461412667","2"
"Some worries","2000","Not Employed","Couple + C. GT 16 ","586","0.51366098715183","0.4847611149561","0.54256085934756","2"
"Some worries","2000","Employed","(Married) couple without C. ","1934","0.494947567481343","0.479017399411025","0.510877735551661","2"
"Some worries","2000","Employed","1-pers.-HH","871","0.489136758878485","0.465736287230386","0.512537230526584","2"
"Some worries","2000","Employed","Couple + C. GT 16 ","1429","0.504138091844772","0.485528866860361","0.522747316829183","2"
"Some worries","2000","Employed","Couple + C. LE 16 ","2180","0.511322772194183","0.496033133012189","0.526612411376178","2"
"Some worries","2000","Employed","Couple + C. LE and GT 16","696","0.487706681021875","0.461315296112668","0.514098065931081","2"
"Some worries","2000","Employed","Single parent ","420","0.518181486419016","0.483535144317802","0.55282782852023","2"
"Some worries","2000","Not Employed","(Married) couple without C. ","1960","0.531137646702041","0.51512505276506","0.547150240639022","2"
"Some worries","2000","Not Employed","Couple + C. LE 16 ","549","0.472841819337723","0.443497495116434","0.502186143559012","2"
"Big worries","2001","Employed","Couple + C. GT 16 ","967","0.370933993390528","0.352250976450062","0.389617010330993","1"
"Big worries","2001","Employed","Couple + C. LE 16 ","1399","0.373465584178007","0.358055219775971","0.388875948580044","1"
"Big worries","2001","Employed","Couple + C. LE and GT 16","448","0.335914152609874","0.309978950284578","0.361849354935171","1"
"Big worries","2001","Employed","Single parent ","259","0.348196737132506","0.313895514470372","0.38249795979464","1"
"Big worries","2001","Not Employed","(Married) couple without C. ","1097","0.311809404783768","0.296254727827756","0.327364081739779","1"
"Big worries","2001","Not Employed","1-pers.-HH","426","0.302523953754629","0.278598455178117","0.32644945233114","1"
"Big worries","2001","Not Employed","Couple + C. GT 16 ","379","0.372235110886551","0.342912339101904","0.401557882671199","1"
"Big worries","2001","Not Employed","Couple + C. LE 16 ","389","0.410090009035575","0.378495928509971","0.441684089561178","1"
"Big worries","2001","Not Employed","Couple + C. LE and GT 16","155","0.314575754536518","0.27223394073159","0.356917568341446","1"
"Big worries","2001","Not Employed","Single parent ","127","0.327815702929334","0.28036821472708","0.375263191131587","1"
"Big worries","2001","Employed","(Married) couple without C. ","1314","0.369415866436555","0.35330359605961","0.3855281368135","1"
"Big worries","2001","Employed","1-pers.-HH","584","0.373008537263083","0.34901048518344","0.397006589342726","1"
"No worries","2001","Not Employed","1-pers.-HH","323","0.229104240804345","0.207214992048618","0.250993489560072","3"
"No worries","2001","Not Employed","Couple + C. LE and GT 16","102","0.261622775675283","0.221544961821397","0.30170058952917","3"
"No worries","2001","Employed","(Married) couple without C. ","455","0.138432801254747","0.12690380412547","0.149961798384025","3"
"No worries","2001","Employed","Couple + C. GT 16 ","362","0.147507389613797","0.133792169509309","0.161222609718284","3"
"No worries","2001","Employed","Couple + C. LE 16 ","468","0.121423507028002","0.111018165848008","0.131828848207995","3"
"No worries","2001","Employed","Couple + C. LE and GT 16","189","0.160907944741231","0.140730929344064","0.181084960138398","3"
"No worries","2001","Employed","Single parent ","111","0.148265037242831","0.122678553882396","0.173851520603266","3"
"No worries","2001","Not Employed","(Married) couple without C. ","652","0.196404024518194","0.18306401645412","0.209744032582268","3"
"No worries","2001","Not Employed","Couple + C. GT 16 ","174","0.157493989005292","0.135397852856989","0.179590125153595","3"
"No worries","2001","Not Employed","Couple + C. LE 16 ","114","0.120473943975998","0.0995644188555833","0.141383469096412","3"
"No worries","2001","Not Employed","Single parent ","77","0.207414259823465","0.166431934046765","0.248396585600165","3"
"No worries","2001","Employed","1-pers.-HH","236","0.158238579844191","0.140127827630714","0.176349332057668","3"
"Some worries","2001","Not Employed","1-pers.-HH","667","0.468371805441026","0.442381233352025","0.494362377530028","2"
"Some worries","2001","Not Employed","Couple + C. GT 16 ","491","0.470270900108157","0.439994878251853","0.50054692196446","2"
"Some worries","2001","Not Employed","Couple + C. LE and GT 16","205","0.423801469788198","0.378741135884456","0.468861803691941","2"
"Some worries","2001","Not Employed","Single parent ","172","0.464770037247201","0.414356933224735","0.515183141269667","2"
"Some worries","2001","Employed","(Married) couple without C. ","1678","0.492151332308697","0.47546180868493","0.508840855932465","2"
"Some worries","2001","Employed","1-pers.-HH","740","0.468752882892726","0.443989723057109","0.493516042728343","2"
"Some worries","2001","Employed","Couple + C. GT 16 ","1239","0.481558616995676","0.462233372781821","0.500883861209531","2"
"Some worries","2001","Employed","Couple + C. LE 16 ","1918","0.505110908793991","0.4891828641787","0.521038953409282","2"
"Some worries","2001","Employed","Couple + C. LE and GT 16","637","0.503177902648894","0.47572270280526","0.530633102492529","2"
"Some worries","2001","Employed","Single parent ","371","0.503538225624664","0.467538588990669","0.539537862258658","2"
"Some worries","2001","Not Employed","(Married) couple without C. ","1658","0.491786570698039","0.474999557754557","0.50857358364152","2"
"Some worries","2001","Not Employed","Couple + C. LE 16 ","428","0.469436046988428","0.437378496256741","0.501493597720115","2"
"Big worries","2002","Employed","Couple + C. GT 16 ","815","0.284728179930646","0.268086788017846","0.301369571843446","1"
"Big worries","2002","Employed","Couple + C. LE 16 ","1080","0.286793207370221","0.272507232161601","0.301079182578841","1"
"Big worries","2002","Employed","Couple + C. LE and GT 16","400","0.257696056432867","0.23516878560595","0.280223327259784","1"
"Big worries","2002","Employed","Single parent ","220","0.303793738832696","0.271118848817809","0.336468628847583","1"
"Big worries","2002","Not Employed","(Married) couple without C. ","922","0.267685342544427","0.253081726993971","0.282288958094884","1"
"Big worries","2002","Not Employed","1-pers.-HH","358","0.251631129659645","0.22902862825025","0.274233631069039","1"
"Big worries","2002","Not Employed","Couple + C. GT 16 ","329","0.303224288329705","0.27679572705791","0.329652849601501","1"
"Big worries","2002","Not Employed","Couple + C. LE 16 ","275","0.339368229026558","0.308155102165089","0.370581355888028","1"
"Big worries","2002","Not Employed","Couple + C. LE and GT 16","152","0.30823889198501","0.267682883254967","0.348794900715053","1"
"Big worries","2002","Not Employed","Single parent ","92","0.258492411180947","0.213392518898565","0.303592303463328","1"
"Big worries","2002","Employed","(Married) couple without C. ","1154","0.291603029457507","0.277351523824282","0.305854535090732","1"
"Big worries","2002","Employed","1-pers.-HH","440","0.27163873093972","0.249636458741341","0.293641003138099","1"
"No worries","2002","Not Employed","1-pers.-HH","326","0.227131616280996","0.205308938969566","0.248954293592425","3"
"No worries","2002","Not Employed","Couple + C. LE and GT 16","99","0.196428023381666","0.161534282288022","0.23132176447531","3"
"No worries","2002","Employed","(Married) couple without C. ","603","0.158843640101073","0.147381923465513","0.170305356736634","3"
"No worries","2002","Employed","Couple + C. GT 16 ","450","0.169348137974929","0.155517615099098","0.183178660850759","3"
"No worries","2002","Employed","Couple + C. LE 16 ","572","0.14688103421559","0.135699397308592","0.158062671122588","3"
"No worries","2002","Employed","Couple + C. LE and GT 16","231","0.177837744486565","0.158142809643912","0.197532679329218","3"
"No worries","2002","Employed","Single parent ","144","0.197114236028743","0.168849714567745","0.225378757489742","3"
"No worries","2002","Not Employed","(Married) couple without C. ","731","0.20419069125143","0.19089466973145","0.21748671277141","3"
"No worries","2002","Not Employed","Couple + C. GT 16 ","192","0.151654255281226","0.13103092627192","0.172277584290532","3"
"No worries","2002","Not Employed","Couple + C. LE 16 ","115","0.132620155489905","0.1102622359988","0.15497807498101","3"
"No worries","2002","Not Employed","Single parent ","82","0.235673079797916","0.191952252378613","0.27939390721722","3"
"No worries","2002","Employed","1-pers.-HH","280","0.184339093446599","0.165158510058391","0.203519676834808","3"
"Some worries","2002","Not Employed","1-pers.-HH","732","0.52123725405936","0.49521802867701","0.54725647944171","2"
"Some worries","2002","Not Employed","Couple + C. GT 16 ","641","0.545121456389069","0.516490266904693","0.573752645873444","2"
"Some worries","2002","Not Employed","Couple + C. LE and GT 16","247","0.495333084633324","0.451420954460155","0.539245214806492","2"
"Some worries","2002","Not Employed","Single parent ","188","0.505834509021137","0.45433130587636","0.557337712165913","2"
"Some worries","2002","Employed","(Married) couple without C. ","2150","0.54955333044142","0.533952310297564","0.565154350585275","2"
"Some worries","2002","Employed","1-pers.-HH","850","0.54402217561368","0.519385708642413","0.568658642584948","2"
"Some worries","2002","Employed","Couple + C. GT 16 ","1560","0.545923682094426","0.527563826620733","0.564283537568119","2"
"Some worries","2002","Employed","Couple + C. LE 16 ","2198","0.566325758414189","0.550671492826085","0.581980024002293","2"
"Some worries","2002","Employed","Couple + C. LE and GT 16","817","0.564466199080568","0.538927797412793","0.590004600748344","2"
"Some worries","2002","Employed","Single parent ","397","0.499092025138561","0.463567764245986","0.534616286031135","2"
"Some worries","2002","Not Employed","(Married) couple without C. ","1878","0.528123966204142","0.511658230864563","0.544589701543722","2"
"Some worries","2002","Not Employed","Couple + C. LE 16 ","494","0.528011615483536","0.495103019627458","0.560920211339615","2"
"Big worries","2003","Employed","Couple + C. GT 16 ","633","0.240791760070942","0.224828935108046","0.256754585033837","1"
"Big worries","2003","Employed","(Married) couple without C. ","842","0.225360993101062","0.211950617116348","0.238771369085776","1"
"Big worries","2003","Employed","1-pers.-HH","339","0.215496162594707","0.19481921101671","0.236173114172705","1"
"Big worries","2003","Employed","Couple + C. LE 16 ","771","0.235896764569793","0.221940625129145","0.249852904010441","1"
"Big worries","2003","Employed","Couple + C. LE and GT 16","296","0.204246584693989","0.182604471033342","0.225888698354636","1"
"Big worries","2003","Employed","Single parent ","167","0.249806687404972","0.218316995967007","0.281296378842937","1"
"Big worries","2003","Not Employed","(Married) couple without C. ","798","0.229460001379161","0.21560260464352","0.243317398114803","1"
"Big worries","2003","Not Employed","1-pers.-HH","310","0.21690917870914","0.195607507367832","0.238210850050447","1"
"Big worries","2003","Not Employed","Couple + C. GT 16 ","263","0.244316671084183","0.219737880212316","0.268895461956051","1"
"Big worries","2003","Not Employed","Couple + C. LE 16 ","209","0.305335701314978","0.273441765474018","0.337229637155938","1"
"Big worries","2003","Not Employed","Couple + C. LE and GT 16","139","0.292941983865751","0.253050386844142","0.33283358088736","1"
"Big worries","2003","Not Employed","Single parent ","91","0.248490656586828","0.204984500855169","0.291996812318487","1"
"No worries","2003","Employed","(Married) couple without C. ","730","0.188863087443811","0.17630069013776","0.201425484749863","3"
"No worries","2003","Employed","Couple + C. GT 16 ","567","0.212734562206783","0.197455802377676","0.228013322035889","3"
"No worries","2003","Employed","Couple + C. LE 16 ","711","0.200910775666181","0.187739509054189","0.214082042278172","3"
"No worries","2003","Employed","Couple + C. LE and GT 16","301","0.227308449817257","0.204810451087308","0.249806448547206","3"
"No worries","2003","Employed","Single parent ","152","0.218362264711188","0.188310406266911","0.248414123155465","3"
"No worries","2003","Not Employed","(Married) couple without C. ","851","0.238902947517197","0.224850197033585","0.252955698000809","3"
"No worries","2003","Not Employed","1-pers.-HH","375","0.267075050982341","0.244207741960852","0.289942360003829","3"
"No worries","2003","Not Employed","Couple + C. LE and GT 16","117","0.263859726376816","0.225229261730759","0.302490191022874","3"
"No worries","2003","Employed","1-pers.-HH","306","0.196760497357533","0.176768292688559","0.216752702026507","3"
"No worries","2003","Not Employed","Couple + C. GT 16 ","266","0.224422022422813","0.200557128248761","0.248286916596865","3"
"No worries","2003","Not Employed","Couple + C. LE 16 ","136","0.152423914227334","0.127532605274575","0.177315223180093","3"
"No worries","2003","Not Employed","Single parent ","97","0.278082773453191","0.232974185576835","0.323191361329546","3"
"Some worries","2003","Employed","(Married) couple without C. ","2157","0.585775919455127","0.569965793573442","0.601586045336812","2"
"Some worries","2003","Employed","1-pers.-HH","874","0.58774334004776","0.56298925363914","0.61249742645638","2"
"Some worries","2003","Employed","Couple + C. GT 16 ","1556","0.546473677722276","0.527887317179023","0.565060038265529","2"
"Some worries","2003","Employed","Couple + C. LE 16 ","2073","0.563192459764026","0.546888174410897","0.579496745117156","2"
"Some worries","2003","Employed","Couple + C. LE and GT 16","736","0.568444965488754","0.541856374566175","0.595033556411333","2"
"Some worries","2003","Employed","Single parent ","407","0.53183104788384","0.49553428211307","0.568127813654611","2"
"Some worries","2003","Not Employed","(Married) couple without C. ","1888","0.531637051103642","0.515192218873735","0.548081883333548","2"
"Some worries","2003","Not Employed","1-pers.-HH","753","0.51601577030852","0.490186285693074","0.541845254923966","2"
"Some worries","2003","Not Employed","Couple + C. GT 16 ","645","0.531261306493004","0.502716077050866","0.559806535935142","2"
"Some worries","2003","Not Employed","Couple + C. LE and GT 16","244","0.443198289757432","0.399655885351512","0.486740694163352","2"
"Some worries","2003","Not Employed","Single parent ","191","0.473426569959981","0.423159419016551","0.523693720903412","2"
"Some worries","2003","Not Employed","Couple + C. LE 16 ","456","0.542240384457688","0.507738207320919","0.576742561594456","2"
"Big worries","2004","Employed","Couple + C. GT 16 ","654","0.256700535882943","0.240224167007724","0.273176904758162","1"
"Big worries","2004","Employed","(Married) couple without C. ","883","0.242527238113651","0.228718553222428","0.256335923004873","1"
"Big worries","2004","Employed","1-pers.-HH","350","0.233195389606731","0.211489796038212","0.254900983175249","1"
"Big worries","2004","Employed","Couple + C. LE 16 ","792","0.246020015319373","0.231298676248157","0.26074135439059","1"
"Big worries","2004","Employed","Couple + C. LE and GT 16","302","0.252493468873456","0.22839999391315","0.276586943833763","1"
"Big worries","2004","Employed","Single parent ","171","0.246756366522541","0.214887079567525","0.278625653477557","1"
"Big worries","2004","Not Employed","(Married) couple without C. ","721","0.206648910682593","0.193276716129452","0.220021105235734","1"
"Big worries","2004","Not Employed","1-pers.-HH","305","0.214013566127975","0.192800714807263","0.235226417448686","1"
"Big worries","2004","Not Employed","Couple + C. GT 16 ","284","0.2605355295815","0.235576252335513","0.285494806827487","1"
"Big worries","2004","Not Employed","Couple + C. LE 16 ","195","0.280182091661684","0.248127228425793","0.312236954897574","1"
"Big worries","2004","Not Employed","Couple + C. LE and GT 16","133","0.285832608842173","0.247583476227056","0.324081741457289","1"
"Big worries","2004","Not Employed","Single parent ","81","0.20532242195716","0.165181535472753","0.245463308441567","1"
"No worries","2004","Employed","(Married) couple without C. ","768","0.212530369670362","0.199350353164463","0.22571038617626","3"
"No worries","2004","Employed","Couple + C. GT 16 ","562","0.200459013488606","0.185358233881679","0.215559793095534","3"
"No worries","2004","Employed","Couple + C. LE 16 ","621","0.187751897776481","0.174403820662082","0.201099974890881","3"
"No worries","2004","Employed","Couple + C. LE and GT 16","256","0.222621815375297","0.199550789500419","0.245692841250176","3"
"No worries","2004","Employed","Single parent ","152","0.229724288221796","0.198628828078522","0.260819748365071","3"
"No worries","2004","Not Employed","(Married) couple without C. ","878","0.251426722952315","0.237099029125825","0.265754416778804","3"
"No worries","2004","Not Employed","1-pers.-HH","381","0.271973985431882","0.248959143161033","0.294988827702732","3"
"No worries","2004","Not Employed","Couple + C. LE and GT 16","135","0.256109586743949","0.219157999783245","0.293061173704653","3"
"No worries","2004","Employed","1-pers.-HH","313","0.217389444852234","0.196217468206451","0.238561421498018","3"
"No worries","2004","Not Employed","Couple + C. GT 16 ","257","0.213541647458981","0.190238261414072","0.23684503350389","3"
"No worries","2004","Not Employed","Couple + C. LE 16 ","148","0.175938458809784","0.148760137241297","0.203116780378272","3"
"No worries","2004","Not Employed","Single parent ","106","0.303598226168114","0.257904892988718","0.34929155934751","3"
"Some worries","2004","Employed","(Married) couple without C. ","2050","0.544942392215988","0.528898969182771","0.560985815249205","2"
"Some worries","2004","Employed","1-pers.-HH","795","0.549415165541035","0.52387592751417","0.5749544035679","2"
"Some worries","2004","Employed","Couple + C. GT 16 ","1484","0.542840450628451","0.524050042716659","0.561630858540243","2"
"Some worries","2004","Employed","Couple + C. LE 16 ","1875","0.566228086904145","0.54928827418693","0.583167899621361","2"
"Some worries","2004","Employed","Couple + C. LE and GT 16","691","0.524884715751246","0.497189909196216","0.552579522306276","2"
"Some worries","2004","Employed","Single parent ","380","0.523519345255663","0.486599537395407","0.560439153115918","2"
"Some worries","2004","Not Employed","(Married) couple without C. ","1923","0.541924366365093","0.525469614031526","0.558379118698659","2"
"Some worries","2004","Not Employed","1-pers.-HH","750","0.514012448440143","0.488161870200507","0.539863026679779","2"
"Some worries","2004","Not Employed","Couple + C. GT 16 ","647","0.525922822959518","0.497528899736289","0.554316746182747","2"
"Some worries","2004","Not Employed","Couple + C. LE and GT 16","268","0.458057804413878","0.415878217423468","0.500237391404288","2"
"Some worries","2004","Not Employed","Single parent ","202","0.491079351874726","0.441400201119011","0.540758502630441","2"
"Some worries","2004","Not Employed","Couple + C. LE 16 ","411","0.543879449528532","0.508328306986779","0.579430592070285","2"
"Big worries","2005","Employed","Couple + C. GT 16 ","764","0.332559536978944","0.314291427394682","0.350827646563206","1"
"Big worries","2005","Employed","(Married) couple without C. ","1115","0.319264574008704","0.303874770599744","0.334654377417663","1"
"Big worries","2005","Employed","1-pers.-HH","459","0.296308923158647","0.273398441942102","0.319219404375192","1"
"Big worries","2005","Employed","Couple + C. LE 16 ","904","0.321570937454212","0.304964619121715","0.33817725578671","1"
"Big worries","2005","Employed","Couple + C. LE and GT 16","371","0.341519198582779","0.314194175876755","0.368844221288802","1"
"Big worries","2005","Employed","Single parent ","219","0.321165677355955","0.286747739692054","0.355583615019856","1"
"Big worries","2005","Not Employed","(Married) couple without C. ","973","0.269134124390294","0.254424072679181","0.283844176101408","1"
"Big worries","2005","Not Employed","1-pers.-HH","394","0.2725041342986","0.249345884647375","0.295662383949826","1"
"Big worries","2005","Not Employed","Couple + C. GT 16 ","324","0.34253974852426","0.314184582572262","0.370894914476258","1"
"Big worries","2005","Not Employed","Couple + C. LE 16 ","224","0.359251595488797","0.322922564902868","0.395580626074727","1"
"Big worries","2005","Not Employed","Couple + C. LE and GT 16","178","0.326939139118692","0.287374078377646","0.366504199859738","1"
"Big worries","2005","Not Employed","Single parent ","108","0.302634791483496","0.256982471184201","0.348287111782791","1"
"No worries","2005","Employed","(Married) couple without C. ","547","0.160325494596962","0.148213231156821","0.172437758037103","3"
"No worries","2005","Employed","Couple + C. GT 16 ","453","0.165831455027548","0.151409869858266","0.180253040196829","3"
"No worries","2005","Employed","Couple + C. LE 16 ","505","0.176623738180778","0.163065400439193","0.190182075922363","3"
"No worries","2005","Employed","Couple + C. LE and GT 16","199","0.167758051935195","0.146227860085313","0.189288243785078","3"
"No worries","2005","Employed","Single parent ","114","0.172652392556415","0.14479318927468","0.200511595838149","3"
"No worries","2005","Not Employed","(Married) couple without C. ","699","0.204087136652862","0.190719594827004","0.217454678478721","3"
"No worries","2005","Not Employed","1-pers.-HH","309","0.226298675384392","0.204535032303407","0.248062318465376","3"
"No worries","2005","Not Employed","Couple + C. LE and GT 16","107","0.197741300941618","0.16414765643672","0.231334945446515","3"
"No worries","2005","Employed","1-pers.-HH","266","0.180353274666607","0.161062654298597","0.199643895034617","3"
"No worries","2005","Not Employed","Couple + C. GT 16 ","221","0.192577025138023","0.169015969566855","0.216138080709191","3"
"No worries","2005","Not Employed","Couple + C. LE 16 ","103","0.139489243702609","0.113255564642816","0.165722922762402","3"
"No worries","2005","Not Employed","Single parent ","86","0.256190537286687","0.212810923395065","0.299570151178309","3"
"Some worries","2005","Employed","(Married) couple without C. ","1863","0.520409931394334","0.503917814328497","0.536902048460171","2"
"Some worries","2005","Employed","1-pers.-HH","801","0.523337802174746","0.498278600409829","0.548397003939664","2"
"Some worries","2005","Employed","Couple + C. GT 16 ","1338","0.501609007993508","0.482221571223811","0.520996444763206","2"
"Some worries","2005","Employed","Couple + C. LE 16 ","1630","0.501805324365009","0.484028674667519","0.5195819740625","2"
"Some worries","2005","Employed","Couple + C. LE and GT 16","587","0.490722749482026","0.461917168044686","0.519528330919366","2"
"Some worries","2005","Employed","Single parent ","374","0.50618193008763","0.469328731136052","0.543035129039208","2"
"Some worries","2005","Not Employed","(Married) couple without C. ","1820","0.526778738956843","0.510218857754089","0.543338620159598","2"
"Some worries","2005","Not Employed","1-pers.-HH","717","0.501197190317008","0.475191243010395","0.527203137623621","2"
"Some worries","2005","Not Employed","Couple + C. GT 16 ","531","0.464883226337717","0.435081722779015","0.49468472989642","2"
"Some worries","2005","Not Employed","Couple + C. LE and GT 16","255","0.47531955993969","0.433199256488042","0.517439863391339","2"
"Some worries","2005","Not Employed","Single parent ","195","0.441174671229817","0.391832686236684","0.49051665622295","2"
"Some worries","2005","Not Employed","Couple + C. LE 16 ","343","0.501259160808594","0.46339927350608","0.539119048111108","2"
"Big worries","2006","Employed","Couple + C. GT 16 ","741","0.299193637584399","0.281609566846864","0.316777708321935","1"
"Big worries","2006","Employed","(Married) couple without C. ","1080","0.288687167802411","0.274389843660141","0.302984491944682","1"
"Big worries","2006","Employed","1-pers.-HH","459","0.284076703339111","0.262283744578183","0.305869662100039","1"
"Big worries","2006","Employed","Couple + C. LE 16 ","861","0.293845684083032","0.277938171289652","0.309753196876411","1"
"Big worries","2006","Employed","Couple + C. LE and GT 16","320","0.338584530535271","0.31025617082715","0.366912890243392","1"
"Big worries","2006","Employed","Single parent ","241","0.322069428973565","0.288738917652395","0.355399940294735","1"
"Big worries","2006","Not Employed","(Married) couple without C. ","1039","0.269183811280213","0.255386915423615","0.282980707136811","1"
"Big worries","2006","Not Employed","1-pers.-HH","422","0.245566828821689","0.224867392769944","0.266266264873434","1"
"Big worries","2006","Not Employed","Couple + C. GT 16 ","275","0.296542184980669","0.268797167853123","0.324287202108216","1"
"Big worries","2006","Not Employed","Couple + C. LE 16 ","241","0.338153959628278","0.304205943225172","0.372101976031383","1"
"Big worries","2006","Not Employed","Couple + C. LE and GT 16","125","0.321150740715849","0.276228110016521","0.366073371415178","1"
"Big worries","2006","Not Employed","Single parent ","115","0.312906925243022","0.267524126218428","0.358289724267617","1"
"No worries","2006","Employed","(Married) couple without C. ","654","0.179006754999799","0.166911495134591","0.191102014865007","3"
"No worries","2006","Employed","Couple + C. GT 16 ","469","0.182355806391456","0.167527682573336","0.197183930209576","3"
"No worries","2006","Employed","Couple + C. LE 16 ","512","0.167043768963332","0.154017529879975","0.180070008046688","3"
"No worries","2006","Not Employed","Couple + C. LE and GT 16","81","0.19197170691064","0.154078973032929","0.229864440788351","3"
"No worries","2006","Employed","1-pers.-HH","320","0.208345599358462","0.188719900939863","0.227971297777062","3"
"No worries","2006","Employed","Couple + C. LE and GT 16","199","0.177100926458226","0.154248390468162","0.199953462448289","3"
"No worries","2006","Employed","Single parent ","141","0.196857992337472","0.168495309276039","0.225220675398904","3"
"No worries","2006","Not Employed","(Married) couple without C. ","788","0.198747731809439","0.186334394288152","0.211161069330726","3"
"No worries","2006","Not Employed","1-pers.-HH","393","0.243024671601541","0.222397992135763","0.263651351067318","3"
"No worries","2006","Not Employed","Couple + C. GT 16 ","206","0.183469072648725","0.159957023622096","0.206981121675353","3"
"No worries","2006","Not Employed","Couple + C. LE 16 ","104","0.131650828162784","0.10738820951257","0.155913446812998","3"
"No worries","2006","Not Employed","Single parent ","83","0.220194754240381","0.179637133933476","0.260752374547285","3"
"Some worries","2006","Employed","(Married) couple without C. ","2125","0.532306077197789","0.516563628839315","0.548048525556264","2"
"Some worries","2006","Employed","1-pers.-HH","866","0.507577697302427","0.483418346342178","0.531737048262675","2"
"Some worries","2006","Employed","Couple + C. GT 16 ","1395","0.518450556024145","0.499263058253498","0.537638053794792","2"
"Some worries","2006","Employed","Couple + C. LE 16 ","1777","0.539110546953637","0.5217032990948","0.556517794812473","2"
"Some worries","2006","Employed","Couple + C. LE and GT 16","553","0.484314543006503","0.454398310806432","0.514230775206574","2"
"Some worries","2006","Employed","Single parent ","373","0.481072578688963","0.445432945400451","0.516712211977476","2"
"Some worries","2006","Not Employed","(Married) couple without C. ","2143","0.532068456910348","0.516547168993953","0.547589744826743","2"
"Some worries","2006","Not Employed","1-pers.-HH","846","0.51140849957677","0.487369289126866","0.535447710026675","2"
"Some worries","2006","Not Employed","Couple + C. GT 16 ","560","0.519988742370606","0.489639670897547","0.550337813843665","2"
"Some worries","2006","Not Employed","Couple + C. LE and GT 16","209","0.486877552373511","0.438788698588424","0.534966406158598","2"
"Some worries","2006","Not Employed","Single parent ","203","0.466898320516597","0.418067717673967","0.515728923359227","2"
"Some worries","2006","Not Employed","Couple + C. LE 16 ","401","0.530195212208938","0.494381008684602","0.566009415733275","2"
"Big worries","2007","Employed","Couple + C. GT 16 ","676","0.29372460532919","0.27591331117075","0.31153589948763","1"
