"plj0047","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No worries","2014","Not Working","(2b) intermediate general qualification","77","0.24188727359543","0.193348823989417","0.290425723201442"
"No worries","2014","Not Working","(2a) intermediate vocational","295","0.217590977336521","0.196786671703256","0.238395282969785"
"No worries","2014","Not Working","(2c_gen) general maturity certificate","146","0.314139359199766","0.274471904345078","0.353806814054453"
"No worries","2014","Not Working","(2c_voc) vocational maturity certificate","123","0.248763950657244","0.211355360481748","0.286172540832739"
"No worries","2014","Not Working","(3a) lower tertiary education","109","0.230208743788889","0.195186094609693","0.265231392968085"
"No worries","2014","Not Working","(3b) higher tertiary education","171","0.182016399666822","0.158219796833008","0.205813002500635"
"Big worries","2015","Full Time","(0) in school","2","","",""
"Big worries","2015","Full Time","(1a) inadequately completed","27","","",""
"Big worries","2015","Full Time","(1b) general elementary school","111","0.282810182226618","0.240390372007787","0.325229992445448"
"Big worries","2015","Full Time","(1c) basic vocational qualification","559","0.342562166034164","0.320003122887751","0.365121209180577"
"Big worries","2015","Full Time","(2b) intermediate general qualification","80","0.305449509399414","0.24800860865537","0.362890410143459"
"Big worries","2015","Full Time","(2a) intermediate vocational","851","0.328448582812904","0.310155387491762","0.346741778134046"
"Big worries","2015","Full Time","(2c_gen) general maturity certificate","82","0.264083491804549","0.212991836449013","0.315175147160086"
"Big worries","2015","Full Time","(2c_voc) vocational maturity certificate","370","0.314592521007204","0.287397606614142","0.341787435400266"
"Big worries","2015","Full Time","(3a) lower tertiary education","302","0.334747680601679","0.304270817595104","0.365224543608253"
"Big worries","2015","Full Time","(3b) higher tertiary education","582","0.341971157663961","0.320413140017176","0.363529175310746"
"Big worries","2015","Part Time","(0) in school","34","0.354113412132823","0.244405997103357","0.463820827162289"
"Big worries","2015","Part Time","(1a) inadequately completed","36","0.308349749002405","0.22204855238596","0.394650945618851"
"Big worries","2015","Part Time","(1b) general elementary school","145","0.303523131731333","0.262305466413094","0.344740797049573"
"Big worries","2015","Part Time","(1c) basic vocational qualification","413","0.351547945902427","0.324154675752408","0.378941216052446"
"Big worries","2015","Part Time","(2b) intermediate general qualification","76","0.413459424017351","0.347786448505738","0.479132399528965"
"Big worries","2015","Part Time","(2a) intermediate vocational","657","0.338252004479191","0.316557720338317","0.359946288620064"
"Big worries","2015","Part Time","(2c_gen) general maturity certificate","195","0.386978431781062","0.344582384394704","0.42937447916742"
"Big worries","2015","Part Time","(2c_voc) vocational maturity certificate","291","0.349099830824811","0.316767511106973","0.381432150542648"
"Big worries","2015","Part Time","(3a) lower tertiary education","170","0.361889800881776","0.319033908724142","0.40474569303941"
"Big worries","2015","Part Time","(3b) higher tertiary education","378","0.357469020421036","0.329513514184448","0.385424526657623"
"Big worries","2015","Not Working","(0) in school","104","0.335402065122966","0.282241555378814","0.388562574867118"
"Big worries","2015","Not Working","(1a) inadequately completed","93","0.298869328884928","0.251972043413847","0.34576661435601"
"Big worries","2015","Not Working","(1b) general elementary school","355","0.293848642791497","0.269348997470864","0.31834828811213"
"Big worries","2015","Not Working","(1c) basic vocational qualification","880","0.353187452744561","0.335088494191585","0.371286411297538"
"Big worries","2015","Not Working","(2b) intermediate general qualification","100","0.310287492847097","0.257763692132265","0.36281129356193"
"Big worries","2015","Not Working","(2a) intermediate vocational","505","0.346001496195998","0.321285790979526","0.37071720141247"
"Big worries","2015","Not Working","(2c_gen) general maturity certificate","205","0.322108266880027","0.289145736333707","0.355070797426347"
"Big worries","2015","Not Working","(2c_voc) vocational maturity certificate","184","0.361313480767353","0.324298126671725","0.39832883486298"
"Big worries","2015","Not Working","(3a) lower tertiary education","176","0.342604349886362","0.302833554444159","0.382375145328564"
"Big worries","2015","Not Working","(3b) higher tertiary education","445","0.349282785397553","0.3250187933818","0.373546777413306"
"Some worries","2015","Full Time","(0) in school","","","",""
"Some worries","2015","Full Time","(1a) inadequately completed","54","0.640617273138466","0.545619598388414","0.735614947888518"
"Some worries","2015","Full Time","(1b) general elementary school","211","0.46982337691105","0.422814298062634","0.516832455759466"
"Some worries","2015","Full Time","(1c) basic vocational qualification","833","0.493129976745524","0.46936416592164","0.516895787569408"
"Some worries","2015","Full Time","(2b) intermediate general qualification","109","0.461296889451024","0.399129215377818","0.523464563524229"
"Some worries","2015","Full Time","(2a) intermediate vocational","1314","0.527796087452487","0.508350811344107","0.547241363560867"
"Some worries","2015","Full Time","(2c_gen) general maturity certificate","148","0.586445328741546","0.529370409524508","0.643520247958585"
"Some worries","2015","Full Time","(2c_voc) vocational maturity certificate","579","0.530097275312453","0.500867811594639","0.559326739030267"
"Some worries","2015","Full Time","(3a) lower tertiary education","494","0.520421584628127","0.488157025105598","0.552686144150657"
"Some worries","2015","Full Time","(3b) higher tertiary education","1041","0.534169194195131","0.511499527188973","0.556838861201289"
"Some worries","2015","Part Time","(0) in school","31","0.504810857027903","0.390117949774225","0.619503764281581"
"Some worries","2015","Part Time","(1a) inadequately completed","52","0.451689417383231","0.358688973746675","0.544689861019788"
"Some worries","2015","Part Time","(1b) general elementary school","227","0.510377285213036","0.465563607114631","0.555190963311441"
"Some worries","2015","Part Time","(1c) basic vocational qualification","578","0.518807843709138","0.490141308863654","0.547474378554622"
"Some worries","2015","Part Time","(2b) intermediate general qualification","105","0.432338099866727","0.366272125657407","0.498404074076046"
"Some worries","2015","Part Time","(2a) intermediate vocational","968","0.554337265696193","0.531545970025219","0.577128561367167"
"Some worries","2015","Part Time","(2c_gen) general maturity certificate","237","0.448256014367383","0.404967171416533","0.491544857318233"
"Some worries","2015","Part Time","(2c_voc) vocational maturity certificate","437","0.516783195194136","0.482888630604216","0.550677759784056"
"Some worries","2015","Part Time","(3a) lower tertiary education","278","0.566264743121055","0.522067350457132","0.610462135784978"
"Some worries","2015","Part Time","(3b) higher tertiary education","624","0.522250212513972","0.49311349093434","0.551386934093604"
"Some worries","2015","Not Working","(0) in school","141","0.482533249507147","0.426269117447576","0.538797381566717"
"Some worries","2015","Not Working","(1a) inadequately completed","136","0.359214797497266","0.310062831368536","0.408366763625995"
"Some worries","2015","Not Working","(1b) general elementary school","596","0.485227851895415","0.458347841350811","0.512107862440019"
"Some worries","2015","Not Working","(1c) basic vocational qualification","1287","0.465946340471908","0.447056767746413","0.484835913197402"
"Some worries","2015","Not Working","(2b) intermediate general qualification","138","0.534878516460795","0.4782479721197","0.591509060801891"
"Some worries","2015","Not Working","(2a) intermediate vocational","739","0.527806718093461","0.501868329052159","0.553745107134763"
"Some worries","2015","Not Working","(2c_gen) general maturity certificate","338","0.415916382689812","0.38114836203001","0.450684403349615"
"Some worries","2015","Not Working","(2c_voc) vocational maturity certificate","279","0.448195131548207","0.409875415524244","0.48651484757217"
"Some worries","2015","Not Working","(3a) lower tertiary education","296","0.505245538740531","0.463346840396605","0.547144237084456"
"Some worries","2015","Not Working","(3b) higher tertiary education","685","0.474005159341875","0.448591933728287","0.499418384955464"
"No worries","2015","Full Time","(0) in school","2","","",""
"No worries","2015","Full Time","(1a) inadequately completed","17","","",""
"No worries","2015","Full Time","(1b) general elementary school","111","0.247366440862332","0.206725259588494","0.28800762213617"
"No worries","2015","Full Time","(1c) basic vocational qualification","308","0.164307857220311","0.146693128635889","0.181922585804734"
"No worries","2015","Full Time","(2b) intermediate general qualification","58","0.233253601149562","0.180513656996916","0.285993545302208"
"No worries","2015","Full Time","(2a) intermediate vocational","367","0.143755329734609","0.130089778380993","0.157420881088225"
"No worries","2015","Full Time","(2c_gen) general maturity certificate","56","0.149471179453904","0.108148514457659","0.19079384445015"
"No worries","2015","Full Time","(2c_voc) vocational maturity certificate","171","0.155310203680343","0.134097906722202","0.176522500638483"
"No worries","2015","Full Time","(3a) lower tertiary education","125","0.144830734770194","0.122102030136503","0.167559439403885"
"No worries","2015","Full Time","(3b) higher tertiary education","237","0.123859648140908","0.108888904233539","0.138830392048277"
"No worries","2015","Part Time","(0) in school","8","","",""
"No worries","2015","Part Time","(1a) inadequately completed","22","","",""
"No worries","2015","Part Time","(1b) general elementary school","106","0.186099583055631","0.151210265207507","0.220988900903754"
"No worries","2015","Part Time","(1c) basic vocational qualification","176","0.129644210388436","0.110371728874587","0.148916691902285"
"No worries","2015","Part Time","(2b) intermediate general qualification","35","0.154202476115922","0.106040966220763","0.202363986011081"
"No worries","2015","Part Time","(2a) intermediate vocational","202","0.107410729824617","0.0932126869915677","0.121608772657666"
"No worries","2015","Part Time","(2c_gen) general maturity certificate","75","0.164765553851555","0.132474551884493","0.197056555818617"
"No worries","2015","Part Time","(2c_voc) vocational maturity certificate","107","0.134116973981053","0.111002908492112","0.157231039469995"
"No worries","2015","Part Time","(3a) lower tertiary education","35","0.0718454559971694","0.0488159656985658","0.094874946295773"
"No worries","2015","Part Time","(3b) higher tertiary education","127","0.120280767064993","0.101306226980464","0.139255307149522"
"No worries","2015","Not Working","(0) in school","58","0.182064685369888","0.13861375160187","0.225515619137905"
"No worries","2015","Not Working","(1a) inadequately completed","137","0.341915873617806","0.293319049560692","0.390512697674921"
"No worries","2015","Not Working","(1b) general elementary school","377","0.220923505313088","0.198610397340372","0.243236613285803"
"No worries","2015","Not Working","(1c) basic vocational qualification","512","0.180866206783531","0.166290894417955","0.195441519149106"
"No worries","2015","Not Working","(2b) intermediate general qualification","60","0.154833990692108","0.1137621540585","0.195905827325716"
"No worries","2015","Not Working","(2a) intermediate vocational","179","0.126191785710541","0.108938602047538","0.143444969373544"
"No worries","2015","Not Working","(2c_gen) general maturity certificate","229","0.261975350430161","0.230957971948197","0.292992728912124"
"No worries","2015","Not Working","(2c_voc) vocational maturity certificate","184","0.19049138768444","0.160233099124808","0.220749676244073"
"No worries","2015","Not Working","(3a) lower tertiary education","75","0.152150111373108","0.122051251237349","0.182248971508866"
"No worries","2015","Not Working","(3b) higher tertiary education","353","0.176712055260572","0.157299331145579","0.196124779375564"
"Big worries","2016","Full Time","(0) in school","1","","",""
"Big worries","2016","Full Time","(1a) inadequately completed","52","0.515109040222878","0.419057783621007","0.611160296824749"
"Big worries","2016","Full Time","(1b) general elementary school","149","0.344972464555286","0.299127139185873","0.390817789924699"
"Big worries","2016","Full Time","(1c) basic vocational qualification","702","0.446655053414784","0.422333311671898","0.47097679515767"
"Big worries","2016","Full Time","(2b) intermediate general qualification","99","0.388635469510881","0.325085520248817","0.452185418772944"
"Big worries","2016","Full Time","(2a) intermediate vocational","1071","0.441499190533572","0.42146513151591","0.461533249551233"
"Big worries","2016","Full Time","(2c_gen) general maturity certificate","123","0.424935384771634","0.369728593747456","0.480142175795813"
"Big worries","2016","Full Time","(2c_voc) vocational maturity certificate","527","0.454885817772502","0.426217559257996","0.483554076287008"
"Big worries","2016","Full Time","(3a) lower tertiary education","424","0.518876993064282","0.485028009512886","0.552725976615678"
"Big worries","2016","Full Time","(3b) higher tertiary education","938","0.530385356369409","0.507813520955269","0.55295719178355"
"Big worries","2016","Part Time","(0) in school","37","0.515058061812875","0.397980939933641","0.632135183692109"
"Big worries","2016","Part Time","(1a) inadequately completed","55","0.406111088138424","0.322647451698067","0.489574724578781"
"Big worries","2016","Part Time","(1b) general elementary school","211","0.447886708807945","0.404515593492783","0.491257824123107"
"Big worries","2016","Part Time","(1c) basic vocational qualification","527","0.450063087351998","0.420939932606085","0.47918624209791"
"Big worries","2016","Part Time","(2b) intermediate general qualification","88","0.419897198071285","0.351152459333262","0.488641936809309"
"Big worries","2016","Part Time","(2a) intermediate vocational","822","0.493641980082754","0.469467107230074","0.517816852935434"
"Big worries","2016","Part Time","(2c_gen) general maturity certificate","279","0.586193151850498","0.543615104698687","0.62877119900231"
"Big worries","2016","Part Time","(2c_voc) vocational maturity certificate","399","0.50395836383273","0.469653207251808","0.538263520413653"
"Big worries","2016","Part Time","(3a) lower tertiary education","241","0.514769709401259","0.469538092424368","0.56000132637815"
"Big worries","2016","Part Time","(3b) higher tertiary education","654","0.55504750552889","0.527092431403283","0.583002579654497"
"Big worries","2016","Not Working","(0) in school","101","0.365636924270018","0.310585520531653","0.420688328008384"
"Big worries","2016","Not Working","(1a) inadequately completed","196","0.278822625698688","0.258192834650463","0.299452416746913"
"Big worries","2016","Not Working","(1b) general elementary school","446","0.363046615309359","0.340990312000053","0.385102918618666"
"Big worries","2016","Not Working","(1c) basic vocational qualification","1094","0.464032395719182","0.444236522620277","0.483828268818087"
"Big worries","2016","Not Working","(2b) intermediate general qualification","129","0.500427530657574","0.441966727625266","0.558888333689881"
"Big worries","2016","Not Working","(2a) intermediate vocational","650","0.466003627339043","0.439133612853715","0.492873641824371"
"Big worries","2016","Not Working","(2c_gen) general maturity certificate","256","0.442746523990087","0.413081533559756","0.472411514420418"
"Big worries","2016","Not Working","(2c_voc) vocational maturity certificate","229","0.477788276565046","0.436745851763302","0.51883070136679"
"Big worries","2016","Not Working","(3a) lower tertiary education","272","0.524763143680524","0.482207518532475","0.567318768828573"
"Big worries","2016","Not Working","(3b) higher tertiary education","561","0.488359555216472","0.464818472904998","0.511900637527945"
"Some worries","2016","Full Time","(0) in school","","","",""
"Some worries","2016","Full Time","(1a) inadequately completed","37","0.387890140526021","0.294241715206637","0.481538565845404"
"Some worries","2016","Full Time","(1b) general elementary school","188","0.449757840730207","0.401780146953152","0.497735534507261"
"Some worries","2016","Full Time","(1c) basic vocational qualification","695","0.422938615775941","0.398769528553057","0.447107702998824"
"Some worries","2016","Full Time","(2b) intermediate general qualification","90","0.419803205799394","0.355459746049022","0.484146665549766"
"Some worries","2016","Full Time","(2a) intermediate vocational","1027","0.445295704240229","0.425244193146418","0.465347215334041"
"Some worries","2016","Full Time","(2c_gen) general maturity certificate","141","0.423659835323576","0.368474863844074","0.478844806803078"
"Some worries","2016","Full Time","(2c_voc) vocational maturity certificate","515","0.447130041103662","0.418505746432791","0.475754335774533"
"Some worries","2016","Full Time","(3a) lower tertiary education","345","0.383142759151294","0.350207733447036","0.416077784855552"
"Some worries","2016","Full Time","(3b) higher tertiary education","782","0.391984919751666","0.369905271407977","0.414064568095356"
"Some worries","2016","Part Time","(0) in school","28","","",""
"Some worries","2016","Part Time","(1a) inadequately completed","59","0.441267958014411","0.356881014717868","0.525654901310953"
"Some worries","2016","Part Time","(1b) general elementary school","203","0.386882006481235","0.344404041882394","0.429359971080075"
"Some worries","2016","Part Time","(1c) basic vocational qualification","456","0.425793917981343","0.396848561290668","0.454739274672017"
"Some worries","2016","Part Time","(2b) intermediate general qualification","85","0.440929656937788","0.37177309754289","0.510086216332686"
"Some worries","2016","Part Time","(2a) intermediate vocational","675","0.396506152286635","0.3728529090421","0.42015939553117"
"Some worries","2016","Part Time","(2c_gen) general maturity certificate","191","0.327911642352433","0.287327335227986","0.36849594947688"
"Some worries","2016","Part Time","(2c_voc) vocational maturity certificate","344","0.412238679285095","0.378465038336324","0.446012320233865"
"Some worries","2016","Part Time","(3a) lower tertiary education","204","0.414172907012837","0.369593196991086","0.458752617034589"
"Some worries","2016","Part Time","(3b) higher tertiary education","488","0.396296142566594","0.368781704623525","0.423810580509662"
"Some worries","2016","Not Working","(0) in school","136","0.487599150215982","0.430463020805328","0.544735279626636"
"Some worries","2016","Not Working","(1a) inadequately completed","387","0.399191935949718","0.376661555118028","0.421722316781408"
"Some worries","2016","Not Working","(1b) general elementary school","607","0.471129000632843","0.448233902984243","0.494024098281443"
"Some worries","2016","Not Working","(1c) basic vocational qualification","973","0.414192635420463","0.394639795699178","0.433745475141748"
"Some worries","2016","Not Working","(2b) intermediate general qualification","112","0.417819158809551","0.360153393398627","0.475484924220474"
"Some worries","2016","Not Working","(2a) intermediate vocational","541","0.422284026015305","0.395679004577474","0.448889047453136"
"Some worries","2016","Not Working","(2c_gen) general maturity certificate","328","0.38371075315237","0.354668218281552","0.412753288023187"
"Some worries","2016","Not Working","(2c_voc) vocational maturity certificate","209","0.378222600235153","0.338376744153159","0.418068456317148"
"Some worries","2016","Not Working","(3a) lower tertiary education","201","0.363930065685239","0.322930273364884","0.404929858005594"
"Some worries","2016","Not Working","(3b) higher tertiary education","607","0.415450147257914","0.392241790942543","0.438658503573286"
"No worries","2016","Full Time","(0) in school","","","",""
"No worries","2016","Full Time","(1a) inadequately completed","15","","",""
"No worries","2016","Full Time","(1b) general elementary school","76","0.205269694714508","0.166316294717259","0.244223094711757"
"No worries","2016","Full Time","(1c) basic vocational qualification","208","0.130406330809276","0.113931608802434","0.146881052816117"
"No worries","2016","Full Time","(2b) intermediate general qualification","37","0.191561324689725","0.140254950038874","0.242867699340576"
"No worries","2016","Full Time","(2a) intermediate vocational","262","0.113205105226199","0.100421990459735","0.125988219992663"
"No worries","2016","Full Time","(2c_gen) general maturity certificate","44","0.15140477990479","0.111374113827594","0.191435445981986"
"No worries","2016","Full Time","(2c_voc) vocational maturity certificate","117","0.0979841411238359","0.080868571608517","0.115099710639155"
"No worries","2016","Full Time","(3a) lower tertiary education","68","0.0979802477844241","0.0778401000186185","0.11812039555023"
"No worries","2016","Full Time","(3b) higher tertiary education","158","0.0776297238789249","0.0655274502679467","0.0897319974899031"
"No worries","2016","Part Time","(0) in school","5","","",""
"No worries","2016","Part Time","(1a) inadequately completed","19","","",""
"No worries","2016","Part Time","(1b) general elementary school","91","0.16523128471082","0.132839742638658","0.197622826782983"
"No worries","2016","Part Time","(1c) basic vocational qualification","138","0.12414299466666","0.104840075258433","0.143445914074887"
"No worries","2016","Part Time","(2b) intermediate general qualification","25","","",""
"No worries","2016","Part Time","(2a) intermediate vocational","146","0.10985186763061","0.0947314365063239","0.124972298754896"
"No worries","2016","Part Time","(2c_gen) general maturity certificate","44","0.0858952057970684","0.0616710312495187","0.110119380344618"
"No worries","2016","Part Time","(2c_voc) vocational maturity certificate","73","0.083802956882175","0.0647909866437199","0.10281492712063"
"No worries","2016","Part Time","(3a) lower tertiary education","24","","",""
"No worries","2016","Part Time","(3b) higher tertiary education","72","0.0486563519045164","0.036553792278132","0.0607589115309009"
"No worries","2016","Not Working","(0) in school","57","0.146763925513999","0.106313910235941","0.187213940792058"
"No worries","2016","Not Working","(1a) inadequately completed","1232","0.321985438351594","0.300489945721809","0.343480930981379"
"No worries","2016","Not Working","(1b) general elementary school","773","0.165824384057797","0.148765498873131","0.182883269242464"
"No worries","2016","Not Working","(1c) basic vocational qualification","371","0.121774968860355","0.108793819121759","0.134756118598951"
"No worries","2016","Not Working","(2b) intermediate general qualification","40","0.081753310532876","0.0497181215199765","0.113788499545775"
"No worries","2016","Not Working","(2a) intermediate vocational","133","0.111712346645652","0.0947443137014153","0.128680379589888"
"No worries","2016","Not Working","(2c_gen) general maturity certificate","493","0.173542722857543","0.150924751643692","0.196160694071394"
"No worries","2016","Not Working","(2c_voc) vocational maturity certificate","131","0.143989123199801","0.115142402946275","0.172835843453327"
"No worries","2016","Not Working","(3a) lower tertiary education","56","0.111306790634237","0.0845054192857369","0.138108161982736"
"No worries","2016","Not Working","(3b) higher tertiary education","564","0.0961902975256139","0.0823042617185957","0.110076333332632"
"Big worries","2017","Full Time","(0) in school","","","",""
"Big worries","2017","Full Time","(1a) inadequately completed","46","0.469979838812032","0.382133623122015","0.557826054502048"
"Big worries","2017","Full Time","(1b) general elementary school","162","0.365752652863411","0.322439045205154","0.409066260521667"
"Big worries","2017","Full Time","(1c) basic vocational qualification","638","0.371132372294082","0.347975815003956","0.394288929584207"
"Big worries","2017","Full Time","(2b) intermediate general qualification","102","0.375211892357926","0.316016731636892","0.43440705307896"
"Big worries","2017","Full Time","(2a) intermediate vocational","1132","0.399807079639034","0.381784681910161","0.417829477367908"
"Big worries","2017","Full Time","(2c_gen) general maturity certificate","147","0.384384768387791","0.33579380724737","0.432975729528212"
"Big worries","2017","Full Time","(2c_voc) vocational maturity certificate","507","0.426313408320763","0.398996152368184","0.453630664273342"
"Big worries","2017","Full Time","(3a) lower tertiary education","389","0.409926939251818","0.379087467318655","0.440766411184982"
"Big worries","2017","Full Time","(3b) higher tertiary education","831","0.431047993881106","0.410051515429364","0.452044472332848"
"Big worries","2017","Part Time","(0) in school","34","0.338534186625982","0.234839127087056","0.442229246164909"
"Big worries","2017","Part Time","(1a) inadequately completed","59","0.407979130263825","0.336967961335232","0.478990299192417"
"Big worries","2017","Part Time","(1b) general elementary school","205","0.399985397134384","0.359191406972004","0.440779387296763"
"Big worries","2017","Part Time","(1c) basic vocational qualification","516","0.447493246897398","0.419242063234556","0.47574443056024"
"Big worries","2017","Part Time","(2b) intermediate general qualification","92","0.420437078907343","0.354607357552266","0.48626680026242"
"Big worries","2017","Part Time","(2a) intermediate vocational","805","0.460392534542756","0.437636921787418","0.483148147298094"
"Big worries","2017","Part Time","(2c_gen) general maturity certificate","248","0.4300865914043","0.391579242737142","0.468593940071458"
"Big worries","2017","Part Time","(2c_voc) vocational maturity certificate","391","0.433687947978383","0.401888187561749","0.465487708395016"
"Big worries","2017","Part Time","(3a) lower tertiary education","246","0.470393559933068","0.427860408003956","0.512926711862179"
"Big worries","2017","Part Time","(3b) higher tertiary education","556","0.429488315420871","0.40325742757141","0.455719203270332"
"Big worries","2017","Not Working","(0) in school","146","0.415258610624055","0.363781045082718","0.466736176165391"
"Big worries","2017","Not Working","(1a) inadequately completed","236","0.306116840567028","0.287471156080441","0.324762525053614"
"Big worries","2017","Not Working","(1b) general elementary school","410","0.366377557795487","0.345303607857805","0.387451507733168"
"Big worries","2017","Not Working","(1c) basic vocational qualification","994","0.420601785679992","0.400880547503736","0.440323023856248"
"Big worries","2017","Not Working","(2b) intermediate general qualification","149","0.482259235380031","0.42945541722969","0.535063053530372"
"Big worries","2017","Not Working","(2a) intermediate vocational","642","0.417709064179193","0.39218319847836","0.443234929880026"
"Big worries","2017","Not Working","(2c_gen) general maturity certificate","271","0.394534063185609","0.367186859852008","0.421881266519211"
"Big worries","2017","Not Working","(2c_voc) vocational maturity certificate","182","0.384101537160413","0.345376721273714","0.422826353047111"
"Big worries","2017","Not Working","(3a) lower tertiary education","250","0.489631506127651","0.447468864102157","0.531794148153144"
"Big worries","2017","Not Working","(3b) higher tertiary education","509","0.403842535010187","0.381831946749803","0.42585312327057"
"Some worries","2017","Full Time","(0) in school","2","","",""
"Some worries","2017","Full Time","(1a) inadequately completed","45","0.324348210403008","0.241952525677575","0.406743895128441"
"Some worries","2017","Full Time","(1b) general elementary school","216","0.493278098330589","0.448317504289656","0.538238692371522"
"Some worries","2017","Full Time","(1c) basic vocational qualification","789","0.482400095550238","0.458448704537085","0.506351486563392"
"Some worries","2017","Full Time","(2b) intermediate general qualification","108","0.415160117767306","0.354916945453025","0.475403290081588"
"Some worries","2017","Full Time","(2a) intermediate vocational","1388","0.487921214817721","0.469531070464757","0.506311359170684"
"Some worries","2017","Full Time","(2c_gen) general maturity certificate","189","0.525388299144588","0.475508218732151","0.575268379557026"
"Some worries","2017","Full Time","(2c_voc) vocational maturity certificate","626","0.471258386470477","0.443685227929811","0.498831545011142"
"Some worries","2017","Full Time","(3a) lower tertiary education","505","0.50849413638534","0.477146259284414","0.539842013486265"
"Some worries","2017","Full Time","(3b) higher tertiary education","1113","0.484286595516899","0.46309804422472","0.505475146809078"
"Some worries","2017","Part Time","(0) in school","43","0.638477006614341","0.533197536477991","0.74375647675069"
"Some worries","2017","Part Time","(1a) inadequately completed","64","0.411328281587971","0.340228207895823","0.482428355280119"
"Some worries","2017","Part Time","(1b) general elementary school","247","0.435486775822673","0.394199354939899","0.476774196705447"
"Some worries","2017","Part Time","(1c) basic vocational qualification","518","0.433514104620467","0.405358116267047","0.461670092973886"
"Some worries","2017","Part Time","(2b) intermediate general qualification","100","0.455264355448567","0.388852450608913","0.521676260288221"
"Some worries","2017","Part Time","(2a) intermediate vocational","877","0.441793281911015","0.419121142329206","0.464465421492825"
"Some worries","2017","Part Time","(2c_gen) general maturity certificate","289","0.44157032285092","0.40294737548033","0.480193270221511"
"Some worries","2017","Part Time","(2c_voc) vocational maturity certificate","451","0.464250389656557","0.432249331465759","0.496251447847355"
"Some worries","2017","Part Time","(3a) lower tertiary education","257","0.460082186607084","0.417610276565387","0.50255409664878"
"Some worries","2017","Part Time","(3b) higher tertiary education","673","0.480962807571254","0.454486340804894","0.507439274337614"
"Some worries","2017","Not Working","(0) in school","151","0.486983140553763","0.43476762851106","0.539198652596466"
"Some worries","2017","Not Working","(1a) inadequately completed","389","0.269548325088134","0.251596623942883","0.287500026233385"
"Some worries","2017","Not Working","(1b) general elementary school","652","0.447910488302633","0.426160120709786","0.46966085589548"
"Some worries","2017","Not Working","(1c) basic vocational qualification","1077","0.454158298792743","0.434267737942867","0.474048859642619"
"Some worries","2017","Not Working","(2b) intermediate general qualification","150","0.418972701381515","0.366834024975597","0.471111377787433"
"Some worries","2017","Not Working","(2a) intermediate vocational","629","0.460251562695493","0.434454702619065","0.48604842277192"
"Some worries","2017","Not Working","(2c_gen) general maturity certificate","381","0.395308887990234","0.367952365380328","0.422665410600139"
"Some worries","2017","Not Working","(2c_voc) vocational maturity certificate","252","0.453500390898551","0.413863868867801","0.4931369129293"
"Some worries","2017","Not Working","(3a) lower tertiary education","250","0.434684250716433","0.392873910050856","0.47649459138201"
"Some worries","2017","Not Working","(3b) higher tertiary education","700","0.480761659019965","0.458348998333834","0.503174319706096"
"No worries","2017","Full Time","(0) in school","","","",""
"No worries","2017","Full Time","(1a) inadequately completed","33","0.20567195078496","0.1345301701031","0.27681373146682"
"No worries","2017","Full Time","(1b) general elementary school","97","0.140969248806001","0.10967476197595","0.172263735636051"
"No worries","2017","Full Time","(1c) basic vocational qualification","245","0.14646753215568","0.129519836376116","0.163415227935243"
"No worries","2017","Full Time","(2b) intermediate general qualification","47","0.209627989874768","0.159863226857313","0.259392752892223"
"No worries","2017","Full Time","(2a) intermediate vocational","318","0.112271705543245","0.100656762440505","0.123886648645985"
"No worries","2017","Full Time","(2c_gen) general maturity certificate","49","0.0902269324676205","0.0616080704645879","0.118845794470653"
"No worries","2017","Full Time","(2c_voc) vocational maturity certificate","126","0.10242820520876","0.0856795629705264","0.119176847446994"
"No worries","2017","Full Time","(3a) lower tertiary education","83","0.0815789243628419","0.0644152321824102","0.0987426165432735"
"No worries","2017","Full Time","(3b) higher tertiary education","193","0.0846654106019952","0.072862509273465","0.0964683119305254"
"No worries","2017","Part Time","(0) in school","3","","",""
"No worries","2017","Part Time","(1a) inadequately completed","61","0.180692588148204","0.125097965004683","0.236287211291726"
"No worries","2017","Part Time","(1b) general elementary school","102","0.164527827042943","0.133654823388113","0.195400830697774"
"No worries","2017","Part Time","(1c) basic vocational qualification","156","0.118992648482135","0.100596604383415","0.137388692580855"
"No worries","2017","Part Time","(2b) intermediate general qualification","24","","",""
"No worries","2017","Part Time","(2a) intermediate vocational","161","0.0978141835462287","0.0842518525898608","0.111376514502597"
"No worries","2017","Part Time","(2c_gen) general maturity certificate","98","0.12834308574478","0.102328299816354","0.154357871673206"
"No worries","2017","Part Time","(2c_voc) vocational maturity certificate","91","0.102061662365061","0.0826366257920691","0.121486698938053"
"No worries","2017","Part Time","(3a) lower tertiary education","26","","",""
"No worries","2017","Part Time","(3b) higher tertiary education","139","0.0895488770078756","0.074418023302628","0.104679730713123"
"No worries","2017","Not Working","(0) in school","55","0.097758248822182","0.0667330248036451","0.128783472840719"
"No worries","2017","Not Working","(1a) inadequately completed","1722","0.424334834344838","0.404339399003997","0.44433026968568"
"No worries","2017","Not Working","(1b) general elementary school","946","0.18571195390188","0.168703094308917","0.202720813494843"
"No worries","2017","Not Working","(1c) basic vocational qualification","336","0.125239915527265","0.112017040058887","0.138462790995644"
"No worries","2017","Not Working","(2b) intermediate general qualification","45","0.0987680632384539","0.0672401355886179","0.13029599088829"
"No worries","2017","Not Working","(2a) intermediate vocational","163","0.122039373125315","0.105097515825272","0.138981230425357"
