"plj0047","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"No worries","2011","Employed","college entrance qualification","964","0.25049455062664","0.237276579911634","0.263712521341647"
"No worries","2011","Employed","Other degree","202","0.302155121480429","0.265863617969157","0.338446624991702"
"No worries","2011","Employed","no degree/no degree yet","50","0.298433620825809","0.228826718786073","0.368040522865545"
"Big worries","2012","Not Employed","lower secondary degree","790","0.217855178612265","0.204572408163735","0.231137949060795"
"Big worries","2012","Not Employed","secondary school degree","388","0.240114916597683","0.220101898108975","0.260127935086392"
"Big worries","2012","Not Employed","college entrance qualification","320","0.201494563071314","0.181289707133204","0.221699419009424"
"Big worries","2012","Not Employed","Other degree","116","0.232435976854887","0.195633096248976","0.269238857460798"
"Big worries","2012","Not Employed","no degree/no degree yet","81","0.180501315705311","0.140881894926287","0.220120736484335"
"Big worries","2012","Employed","lower secondary degree","635","0.242374035823145","0.22641314653205","0.25833492511424"
"Big worries","2012","Employed","secondary school degree","784","0.184556215895342","0.172971867896313","0.196140563894371"
"Big worries","2012","Employed","college entrance qualification","789","0.199214986234805","0.187064582871065","0.211365389598545"
"Big worries","2012","Employed","Other degree","138","0.210786230355594","0.179622202079711","0.241950258631476"
"Big worries","2012","Employed","no degree/no degree yet","45","0.199974309680485","0.141703926587375","0.258244692773595"
"Some worries","2012","Not Employed","lower secondary degree","1972","0.534248837103328","0.518197548519599","0.550300125687056"
"Some worries","2012","Not Employed","secondary school degree","1016","0.571863646454395","0.54868082106359","0.595046471845199"
"Some worries","2012","Not Employed","college entrance qualification","907","0.606443926900337","0.581835503619271","0.631052350181402"
"Some worries","2012","Not Employed","Other degree","242","0.52085339102462","0.47732578419845","0.56438099785079"
"Some worries","2012","Not Employed","no degree/no degree yet","177","0.543188742654758","0.491874539993239","0.594502945316277"
"Some worries","2012","Employed","lower secondary degree","1463","0.513090526843312","0.494473611520933","0.531707442165691"
"Some worries","2012","Employed","secondary school degree","2561","0.583584925490612","0.568864325969717","0.598305525011506"
"Some worries","2012","Employed","college entrance qualification","2499","0.572954323081326","0.557906665863425","0.588001980299226"
"Some worries","2012","Employed","Other degree","330","0.501521776363375","0.463318277718898","0.539725275007853"
"Some worries","2012","Employed","no degree/no degree yet","86","0.507490182307568","0.434656868165329","0.580323496449807"
"No worries","2012","Not Employed","lower secondary degree","948","0.247895984284408","0.234001743022264","0.261790225546552"
"No worries","2012","Not Employed","secondary school degree","346","0.188021436947922","0.169714949076321","0.206327924819522"
"No worries","2012","Not Employed","college entrance qualification","287","0.19206151002835","0.172219097607809","0.21190392244889"
"No worries","2012","Not Employed","Other degree","148","0.246710632120493","0.209148720674305","0.28427254356668"
"No worries","2012","Not Employed","no degree/no degree yet","104","0.276309941639931","0.230245229179634","0.322374654100228"
"No worries","2012","Employed","lower secondary degree","671","0.244535437333543","0.228526424082028","0.260544450585058"
"No worries","2012","Employed","secondary school degree","963","0.231858858614046","0.219256767835444","0.244460949392649"
"No worries","2012","Employed","college entrance qualification","863","0.22783069068387","0.215071177476633","0.240590203891107"
"No worries","2012","Employed","Other degree","190","0.287691993281031","0.253103396394121","0.322280590167941"
"No worries","2012","Employed","no degree/no degree yet","50","0.292535508011947","0.226260403478499","0.358810612545394"
"Big worries","2013","Not Employed","lower secondary degree","764","0.195632244588854","0.183230026581866","0.208034462595842"
"Big worries","2013","Not Employed","secondary school degree","432","0.199942349899162","0.183297481827717","0.216587217970606"
"Big worries","2013","Not Employed","college entrance qualification","361","0.175864196729151","0.159363984049271","0.192364409409032"
"Big worries","2013","Not Employed","Other degree","310","0.136667440610951","0.124290959049431","0.149043922172471"
"Big worries","2013","Not Employed","no degree/no degree yet","138","0.18331364643081","0.156782127727931","0.20984516513369"
"Big worries","2013","Employed","lower secondary degree","579","0.216635670053402","0.200506781642479","0.232764558464325"
"Big worries","2013","Employed","secondary school degree","694","0.165123401502896","0.153575219903903","0.176671583101888"
"Big worries","2013","Employed","college entrance qualification","694","0.183273342555812","0.171265678416147","0.195281006695477"
"Big worries","2013","Employed","Other degree","106","0.189945809738916","0.157223010545942","0.222668608931889"
"Big worries","2013","Employed","no degree/no degree yet","32","0.160504392269591","0.103626856192053","0.21738192834713"
"Some worries","2013","Not Employed","lower secondary degree","2019","0.525224059482796","0.509611702492654","0.540836416472937"
"Some worries","2013","Not Employed","secondary school degree","1160","0.557777839802142","0.537108900067248","0.578446779537037"
"Some worries","2013","Not Employed","college entrance qualification","1092","0.567275955093632","0.545802390808008","0.588749519379256"
"Some worries","2013","Not Employed","Other degree","1076","0.390885241095664","0.373303988802531","0.408466493388797"
"Some worries","2013","Not Employed","no degree/no degree yet","315","0.378695630928825","0.345434698965678","0.411956562891973"
"Some worries","2013","Employed","lower secondary degree","1334","0.547282746261948","0.527794311515823","0.566771181008072"
"Some worries","2013","Employed","secondary school degree","2302","0.579181346879083","0.563826237239846","0.594536456518319"
"Some worries","2013","Employed","college entrance qualification","2389","0.582987003515334","0.567684068009715","0.598289939020952"
"Some worries","2013","Employed","Other degree","276","0.494039686989241","0.452331847127459","0.535747526851022"
"Some worries","2013","Employed","no degree/no degree yet","84","0.603577948806445","0.527784148305726","0.679371749307164"
"No worries","2013","Not Employed","lower secondary degree","1147","0.27914369592835","0.265119109007945","0.293168282848755"
"No worries","2013","Not Employed","secondary school degree","626","0.242279810298696","0.224448618878224","0.260111001719169"
"No worries","2013","Not Employed","college entrance qualification","592","0.256859848177217","0.237923993627294","0.27579570272714"
"No worries","2013","Not Employed","Other degree","1573","0.472447318293385","0.454459221325208","0.490435415261562"
"No worries","2013","Not Employed","no degree/no degree yet","364","0.437990722640364","0.403970178088702","0.472011267192027"
"No worries","2013","Employed","lower secondary degree","593","0.23608158368465","0.219454652374729","0.252708514994571"
"No worries","2013","Employed","secondary school degree","975","0.255695251618022","0.242126656801162","0.269263846434882"
"No worries","2013","Employed","college entrance qualification","905","0.233739653928855","0.220604810801743","0.246874497055966"
"No worries","2013","Employed","Other degree","170","0.316014503271844","0.277230243587765","0.354798762955922"
"No worries","2013","Employed","no degree/no degree yet","44","0.235917658923964","0.170130912844356","0.301704405003571"
"Big worries","2014","Not Employed","lower secondary degree","805","0.214871189172579","0.201296763691298","0.22844561465386"
"Big worries","2014","Not Employed","secondary school degree","497","0.218941672522531","0.201018809564382","0.23686453548068"
"Big worries","2014","Not Employed","college entrance qualification","396","0.214888214876584","0.195465561548603","0.234310868204564"
"Big worries","2014","Not Employed","Other degree","238","0.205303937672576","0.180930261809116","0.229677613536036"
"Big worries","2014","Not Employed","no degree/no degree yet","159","0.238359274052158","0.205704226309942","0.271014321794375"
"Big worries","2014","Employed","lower secondary degree","817","0.229978102410822","0.215747022083612","0.244209182738033"
"Big worries","2014","Employed","secondary school degree","1131","0.2042567906346","0.193584606792691","0.21492897447651"
"Big worries","2014","Employed","college entrance qualification","1161","0.202617494284697","0.192196436708766","0.213038551860629"
"Big worries","2014","Employed","Other degree","413","0.198148856987876","0.181556506746049","0.214741207229704"
"Big worries","2014","Employed","no degree/no degree yet","85","0.237668217923533","0.192687494313948","0.282648941533118"
"Some worries","2014","Not Employed","lower secondary degree","1825","0.532417989885023","0.515928122445721","0.548907857324326"
"Some worries","2014","Not Employed","secondary school degree","1134","0.557969876962169","0.536445393179469","0.579494360744869"
"Some worries","2014","Not Employed","college entrance qualification","979","0.560507850430572","0.537038399895301","0.583977300965844"
"Some worries","2014","Not Employed","Other degree","514","0.489197799885004","0.459033691794224","0.519361907975783"
"Some worries","2014","Not Employed","no degree/no degree yet","287","0.393283788585794","0.35584644381372","0.430721133357868"
"Some worries","2014","Employed","lower secondary degree","1761","0.534114004215109","0.517244593978984","0.550983414451235"
"Some worries","2014","Employed","secondary school degree","3194","0.572382535952664","0.559286209884301","0.585478862021028"
"Some worries","2014","Employed","college entrance qualification","3453","0.60036991358769","0.587670650447793","0.613069176727587"
"Some worries","2014","Employed","Other degree","1104","0.481840573783575","0.46104127806251","0.502639869504641"
"Some worries","2014","Employed","no degree/no degree yet","160","0.483834062009506","0.43102459790294","0.536643526116073"
"No worries","2014","Not Employed","lower secondary degree","887","0.252710820942398","0.238348713446845","0.26707292843795"
"No worries","2014","Not Employed","secondary school degree","414","0.2230884505153","0.205044743475565","0.241132157555034"
"No worries","2014","Not Employed","college entrance qualification","343","0.224603934692844","0.204870304387098","0.24433756499859"
"No worries","2014","Not Employed","Other degree","303","0.30549826244242","0.277703504146131","0.333293020738709"
"No worries","2014","Not Employed","no degree/no degree yet","208","0.368356937362048","0.331388634889635","0.40532523983446"
"No worries","2014","Employed","lower secondary degree","781","0.235907893374068","0.221550117094372","0.250265669653764"
"No worries","2014","Employed","secondary school degree","1157","0.223360673412736","0.212335342844694","0.234386003980778"
"No worries","2014","Employed","college entrance qualification","1101","0.197012592127613","0.186700629422083","0.207324554833143"
"No worries","2014","Employed","Other degree","700","0.320010569228548","0.300592837939581","0.339428300517515"
"No worries","2014","Employed","no degree/no degree yet","99","0.278497720066961","0.231128247872589","0.325867192261333"
"Big worries","2015","Not Employed","lower secondary degree","1109","0.346123493823843","0.329887227310163","0.362359760337523"
"Big worries","2015","Not Employed","secondary school degree","685","0.342814921261588","0.321796282873905","0.363833559649271"
"Big worries","2015","Not Employed","college entrance qualification","635","0.36674128357694","0.344123745027367","0.389358822126512"
"Big worries","2015","Not Employed","Other degree","415","0.270367549355573","0.25161092873014","0.289124169981005"
"Big worries","2015","Not Employed","no degree/no degree yet","197","0.314930681512265","0.279812000216222","0.350049362808308"
"Big worries","2015","Employed","lower secondary degree","1058","0.350494902618094","0.333559266497153","0.367430538739036"
"Big worries","2015","Employed","secondary school degree","1799","0.33312638531997","0.320335353387004","0.345917417252936"
"Big worries","2015","Employed","college entrance qualification","1923","0.349082206934281","0.336440690568343","0.361723723300219"
"Big worries","2015","Employed","Other degree","456","0.247541398318036","0.228251778221777","0.266831018414295"
"Big worries","2015","Employed","no degree/no degree yet","100","0.285623893865999","0.233545222314328","0.337702565417669"
"Some worries","2015","Not Employed","lower secondary degree","1579","0.475450150855678","0.458406263966568","0.492494037744787"
"Some worries","2015","Not Employed","secondary school degree","1009","0.531519643878075","0.509422495824998","0.553616791931153"
"Some worries","2015","Not Employed","college entrance qualification","866","0.481851349824591","0.458400500501827","0.505302199147354"
"Some worries","2015","Not Employed","Other degree","894","0.41160199139791","0.390819406069532","0.432384576726288"
"Some worries","2015","Not Employed","no degree/no degree yet","278","0.414116798734863","0.376875021201451","0.451358576268274"
"Some worries","2015","Employed","lower secondary degree","1485","0.494838585038993","0.477091940827873","0.512585229250114"
"Some worries","2015","Employed","secondary school degree","2708","0.530202684919355","0.516658417304819","0.54374695253389"
"Some worries","2015","Employed","college entrance qualification","2920","0.52924804633073","0.516010791168905","0.542485301492555"
"Some worries","2015","Employed","Other degree","1013","0.521307625371786","0.498980452119517","0.543634798624056"
"Some worries","2015","Employed","no degree/no degree yet","140","0.528590015320763","0.47103833134017","0.586141699301356"
"No worries","2015","Not Employed","lower secondary degree","610","0.178426355320479","0.165359366574739","0.191493344066219"
"No worries","2015","Not Employed","secondary school degree","265","0.125665434860337","0.110987072117729","0.140343797602944"
"No worries","2015","Not Employed","college entrance qualification","243","0.15140736659847","0.134584578197425","0.168230154999514"
"No worries","2015","Not Employed","Other degree","845","0.318030459246518","0.298363279423922","0.337697639069113"
"No worries","2015","Not Employed","no degree/no degree yet","197","0.270952519752872","0.23734875326025","0.304556286245495"
"No worries","2015","Employed","lower secondary degree","506","0.154666512342912","0.141831935279569","0.167501089406255"
"No worries","2015","Employed","secondary school degree","709","0.136670929760675","0.127349005789892","0.145992853731459"
"No worries","2015","Employed","college entrance qualification","619","0.121669746734989","0.113000278372342","0.130339215097636"
"No worries","2015","Employed","Other degree","454","0.231150976310177","0.21230898285684","0.249992969763515"
"No worries","2015","Employed","no degree/no degree yet","49","0.185786090813239","0.140945117935125","0.230627063691352"
"Big worries","2016","Not Employed","lower secondary degree","1374","0.451120464248552","0.433346778510216","0.468894149986887"
"Big worries","2016","Not Employed","secondary school degree","899","0.474153354374056","0.451313111369828","0.496993597378284"
"Big worries","2016","Not Employed","college entrance qualification","826","0.5250534738463","0.500367745470119","0.549739202222482"
"Big worries","2016","Not Employed","Other degree","523","0.330458273116073","0.314407200045889","0.346509346186257"
"Big worries","2016","Not Employed","no degree/no degree yet","297","0.311846517251304","0.292117828633436","0.331575205869172"
"Big worries","2016","Employed","lower secondary degree","1314","0.454364456231005","0.436071489481739","0.472657422980271"
"Big worries","2016","Employed","secondary school degree","2251","0.455040753197977","0.440938532919882","0.469142973476072"
"Big worries","2016","Employed","college entrance qualification","2798","0.540456730522091","0.526963183797582","0.553950277246599"
"Big worries","2016","Employed","Other degree","842","0.368778480393237","0.349077831226884","0.388479129559589"
"Big worries","2016","Employed","no degree/no degree yet","146","0.463467726919134","0.408046572141501","0.518888881696767"
"Some worries","2016","Not Employed","lower secondary degree","1240","0.428987082953218","0.411308893356309","0.446665272550126"
"Some worries","2016","Not Employed","secondary school degree","746","0.422764844678849","0.400168532185418","0.44536115717228"
"Some worries","2016","Not Employed","college entrance qualification","610","0.385322763268455","0.361264863103088","0.409380663433823"
"Some worries","2016","Not Employed","Other degree","968","0.415066378616577","0.398252457574849","0.431880299658305"
"Some worries","2016","Not Employed","no degree/no degree yet","526","0.43317043736552","0.412067604263722","0.454273270467318"
"Some worries","2016","Employed","lower secondary degree","1165","0.413059893784468","0.394970081893731","0.431149705675206"
"Some worries","2016","Employed","secondary school degree","2042","0.428790047641361","0.414774806790076","0.442805288492647"
"Some worries","2016","Employed","college entrance qualification","2112","0.391584177443028","0.378368322444021","0.404800032442034"
"Some worries","2016","Employed","Other degree","1077","0.454185080503409","0.433854677529789","0.474515483477029"
"Some worries","2016","Employed","no degree/no degree yet","126","0.416753487932278","0.361959413758742","0.471547562105814"
"No worries","2016","Not Employed","lower secondary degree","397","0.11989245279823","0.108289821051598","0.131495084544863"
"No worries","2016","Not Employed","secondary school degree","191","0.103081800947095","0.0891733369881538","0.116990264906037"
"No worries","2016","Not Employed","college entrance qualification","136","0.0896237628852443","0.0755034648400052","0.103744060930483"
"No worries","2016","Not Employed","Other degree","1808","0.25447534826735","0.239612200475896","0.269338496058804"
"No worries","2016","Not Employed","no degree/no degree yet","1295","0.254983045383176","0.236421084925576","0.273545005840777"
"No worries","2016","Employed","lower secondary degree","367","0.132575649984527","0.120116789277862","0.145034510691191"
"No worries","2016","Employed","secondary school degree","497","0.116169199160662","0.107094956304692","0.125243442016631"
"No worries","2016","Employed","college entrance qualification","330","0.0679590920348818","0.061144753293319","0.0747734307764447"
"No worries","2016","Employed","Other degree","385","0.177036439103354","0.161450660977866","0.192622217228843"
"No worries","2016","Employed","no degree/no degree yet","39","0.119778785148588","0.0836915371405182","0.155866033156658"
"Big worries","2017","Not Employed","lower secondary degree","1225","0.40867959856333","0.39105036667685","0.42630883044981"
"Big worries","2017","Not Employed","secondary school degree","900","0.429068931680223","0.407442270533813","0.450695592826633"
"Big worries","2017","Not Employed","college entrance qualification","776","0.440286537183224","0.417133747804586","0.463439326561861"
"Big worries","2017","Not Employed","Other degree","496","0.355975641374301","0.340431719235308","0.371519563513295"
"Big worries","2017","Not Employed","no degree/no degree yet","382","0.349196857052503","0.331195332827973","0.367198381277034"
"Big worries","2017","Employed","lower secondary degree","1275","0.412720232328128","0.395327645402755","0.4301128192535"
"Big worries","2017","Employed","secondary school degree","2308","0.420152288311808","0.407191188585865","0.43311338803775"
"Big worries","2017","Employed","college entrance qualification","2620","0.441130077392436","0.428744864329895","0.453515290454977"
"Big worries","2017","Employed","Other degree","715","0.329219765786039","0.31017541995498","0.348264111617097"
"Big worries","2017","Employed","no degree/no degree yet","141","0.417083019384258","0.368457511444124","0.465708527324392"
"Some worries","2017","Not Employed","lower secondary degree","1377","0.461403244734512","0.443525914269289","0.479280575199735"
"Some worries","2017","Not Employed","secondary school degree","890","0.456070212121631","0.434307081021653","0.477833343221609"
"Some worries","2017","Not Employed","college entrance qualification","826","0.458415524369774","0.435176627789419","0.481654420950128"
"Some worries","2017","Not Employed","Other degree","984","0.397920667541092","0.382030647949606","0.413810687132579"
"Some worries","2017","Not Employed","no degree/no degree yet","540","0.354148952620265","0.336089338758238","0.372208566482293"
"Some worries","2017","Employed","lower secondary degree","1403","0.45906404039675","0.441459554493282","0.476668526300217"
"Some worries","2017","Employed","secondary school degree","2669","0.466967219049323","0.453866302864273","0.480068135234373"
"Some worries","2017","Employed","college entrance qualification","3107","0.481036498158257","0.46857350947098","0.493499486845534"
"Some worries","2017","Employed","Other degree","1117","0.487307252786635","0.467050818260823","0.507563687312447"
"Some worries","2017","Employed","no degree/no degree yet","157","0.423572074087646","0.374843274896539","0.472300873278754"
"No worries","2017","Not Employed","lower secondary degree","385","0.129917156702158","0.117860024136689","0.141974289267627"
"No worries","2017","Not Employed","secondary school degree","222","0.114860856198146","0.100928457274557","0.128793255121735"
"No worries","2017","Not Employed","college entrance qualification","164","0.101297938447003","0.0872257736044257","0.11537010328958"
"No worries","2017","Not Employed","Other degree","2165","0.246103691084606","0.232120245495698","0.260087136673515"
"No worries","2017","Not Employed","no degree/no degree yet","1772","0.296654190327232","0.279405386173375","0.313902994481088"
"No worries","2017","Employed","lower secondary degree","400","0.128215727275123","0.116404665301032","0.140026789249215"
"No worries","2017","Employed","secondary school degree","594","0.112880492638869","0.104570856172439","0.1211901291053"
"No worries","2017","Employed","college entrance qualification","447","0.0778334244493065","0.0711507156629848","0.0845161332356283"
"No worries","2017","Employed","Other degree","507","0.183472981427326","0.167787266450563","0.19915869640409"
"No worries","2017","Employed","no degree/no degree yet","97","0.159344906528096","0.123251525984742","0.19543828707145"
"Big worries","2018","Not Employed","lower secondary degree","950","0.322845153774432","0.305786645168777","0.339903662380086"
"Big worries","2018","Not Employed","secondary school degree","739","0.361554415417696","0.340224410765354","0.382884420070038"
"Big worries","2018","Not Employed","college entrance qualification","624","0.357677796300717","0.334946373709046","0.380409218892388"
"Big worries","2018","Not Employed","Other degree","442","0.278820592932391","0.262063955315082","0.2955772305497"
"Big worries","2018","Not Employed","no degree/no degree yet","332","0.330595745761134","0.310030072735956","0.351161418786311"
"Big worries","2018","Employed","lower secondary degree","1079","0.389196629955614","0.371333871562155","0.407059388349073"
"Big worries","2018","Employed","secondary school degree","1778","0.334705934577516","0.322007682971872","0.347404186183159"
"Big worries","2018","Employed","college entrance qualification","2016","0.337471906372278","0.325482433263014","0.349461379481542"
"Big worries","2018","Employed","Other degree","544","0.250618612753647","0.233167477979348","0.268069747527946"
"Big worries","2018","Employed","no degree/no degree yet","115","0.346707797613726","0.303772682305642","0.389642912921809"
"Some worries","2018","Not Employed","lower secondary degree","1440","0.515149097874407","0.49691557847442","0.533382617274394"
"Some worries","2018","Not Employed","secondary school degree","947","0.505499352432728","0.483302780553623","0.527695924311834"
"Some worries","2018","Not Employed","college entrance qualification","899","0.515658511645382","0.491957816221627","0.539359207069137"
"Some worries","2018","Not Employed","Other degree","866","0.505001367951047","0.486318176141875","0.523684559760219"
"Some worries","2018","Not Employed","no degree/no degree yet","580","0.392336927451329","0.370991194184561","0.413682660718098"
"Some worries","2018","Employed","lower secondary degree","1343","0.474678294281726","0.456383579812099","0.492973008751352"
"Some worries","2018","Employed","secondary school degree","2820","0.521179566061901","0.507736899546477","0.534622232577324"
"Some worries","2018","Employed","college entrance qualification","3400","0.564834203178531","0.552263284801865","0.577405121555197"
"Some worries","2018","Employed","Other degree","1200","0.538915995920423","0.518842818379505","0.558989173461341"
"Some worries","2018","Employed","no degree/no degree yet","182","0.436453608747031","0.391712064192779","0.481195153301282"
"No worries","2018","Not Employed","lower secondary degree","496","0.162005748351161","0.148563074565105","0.175448422137218"
"No worries","2018","Not Employed","secondary school degree","263","0.132946232149576","0.117873110538033","0.148019353761118"
"No worries","2018","Not Employed","college entrance qualification","185","0.126663692053901","0.110890449302119","0.142436934805683"
"No worries","2018","Not Employed","Other degree","1443","0.216178039116562","0.200795880122183","0.231560198110941"
"No worries","2018","Not Employed","no degree/no degree yet","1098","0.277067326787537","0.257501795459976","0.296632858115097"
"No worries","2018","Employed","lower secondary degree","440","0.136125075762661","0.123561658688966","0.148688492836355"
"No worries","2018","Employed","secondary school degree","707","0.144114499360584","0.134663732055817","0.153565266665351"
"No worries","2018","Employed","college entrance qualification","559","0.0976938904491912","0.0901657140371628","0.10522206686122"
"No worries","2018","Employed","Other degree","625","0.21046539132593","0.194050368456606","0.226880414195255"
"No worries","2018","Employed","no degree/no degree yet","175","0.216838593639244","0.179661877839518","0.254015309438969"
"Big worries","2019","Not Employed","lower secondary degree","960","0.356986204916197","0.338907680486071","0.375064729346323"
"Big worries","2019","Not Employed","secondary school degree","821","0.390934543717774","0.369697301336807","0.412171786098742"
"Big worries","2019","Not Employed","college entrance qualification","824","0.429216842844265","0.406741019182301","0.451692666506229"
"Big worries","2019","Not Employed","Other degree","348","0.316418097205668","0.29650777044917","0.336328423962167"
"Big worries","2019","Not Employed","no degree/no degree yet","270","0.346871644117544","0.324043346574435","0.369699941660652"
"Big worries","2019","Employed","lower secondary degree","1014","0.378264976614062","0.359818366841029","0.396711586387096"
"Big worries","2019","Employed","secondary school degree","2033","0.359233144097631","0.346456791387198","0.372009496808063"
"Big worries","2019","Employed","college entrance qualification","2799","0.395212361837977","0.383504979137952","0.406919744538001"
"Big worries","2019","Employed","Other degree","559","0.298825129785252","0.280210893780464","0.317439365790039"
"Big worries","2019","Employed","no degree/no degree yet","115","0.35495733319915","0.315326210538434","0.394588455859866"
"Some worries","2019","Not Employed","lower secondary degree","1300","0.494482270461545","0.475616668091073","0.513347872832018"
"Some worries","2019","Not Employed","secondary school degree","985","0.506862798502848","0.485103584306728","0.528622012698967"
"Some worries","2019","Not Employed","college entrance qualification","860","0.461664339363298","0.439026686133493","0.484301992593104"
"Some worries","2019","Not Employed","Other degree","645","0.44666104522835","0.42537783604714","0.46794425440956"
"Some worries","2019","Not Employed","no degree/no degree yet","425","0.371167156319469","0.347996292031065","0.394338020607874"
"Some worries","2019","Employed","lower secondary degree","1273","0.482520529358243","0.463513235516056","0.501527823200431"
"Some worries","2019","Employed","secondary school degree","2786","0.520021042033732","0.506716797119368","0.533325286948097"
"Some worries","2019","Employed","college entrance qualification","3388","0.523066784496468","0.511106253575986","0.535027315416949"
"Some worries","2019","Employed","Other degree","1051","0.490774539739929","0.470445374167231","0.511103705312627"
"Some worries","2019","Employed","no degree/no degree yet","174","0.380503980766753","0.340292233914157","0.420715727619349"
"No worries","2019","Not Employed","lower secondary degree","438","0.148531524622258","0.135112506960397","0.161950542284118"
"No worries","2019","Not Employed","secondary school degree","222","0.102202657779378","0.0890190471383355","0.115386268420421"
"No worries","2019","Not Employed","college entrance qualification","179","0.109118817792437","0.0949608349259341","0.12327680065894"
"No worries","2019","Not Employed","Other degree","1103","0.236920857565982","0.218718028480426","0.255123686651537"
"No worries","2019","Not Employed","no degree/no degree yet","975","0.281961199562987","0.260380849434675","0.303541549691299"
"No worries","2019","Employed","lower secondary degree","368","0.139214494027695","0.126046927301869","0.15238206075352"
"No worries","2019","Employed","secondary school degree","598","0.120745813868637","0.112068966916802","0.129422660820472"
"No worries","2019","Employed","college entrance qualification","512","0.0817208536655557","0.0751609583270619","0.0882807490040494"
"No worries","2019","Employed","Other degree","713","0.210400330474819","0.193825458831881","0.226975202117757"
"No worries","2019","Employed","no degree/no degree yet","271","0.264538686034097","0.228006253560774","0.30107111850742"
