"plj0047","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"Big worries","2010","no migration background","Female","2490","0.228113441259054","0.220193712118169","0.236033170399939"
"Big worries","2010","direct migration background","Male","294","0.213701413487665","0.191288724118095","0.236114102857234"
"Big worries","2010","direct migration background","Female","400","0.231450589497899","0.210726376666187","0.252174802329611"
"Big worries","2010","indirect migration background","Male","113","0.199607001659885","0.165052386741687","0.234161616578083"
"Big worries","2010","indirect migration background","Female","183","0.203949299153772","0.172560282593861","0.235338315713683"
"Some worries","2010","no migration background","Male","5126","0.563748299572406","0.553547357724186","0.573949241420626"
"Some worries","2010","no migration background","Female","6328","0.584445240020994","0.575143928393982","0.593746551648005"
"Some worries","2010","direct migration background","Male","613","0.475925356476715","0.448619077499695","0.503231635453735"
"Some worries","2010","direct migration background","Female","797","0.483111848786526","0.458557120420479","0.507666577152573"
"Some worries","2010","indirect migration background","Male","254","0.524874561318256","0.48170293237733","0.568046190259182"
"Some worries","2010","indirect migration background","Female","324","0.545995242941756","0.507209611422133","0.584780874461379"
"No worries","2010","no migration background","Male","2286","0.25600988512902","0.247032682396638","0.264987087861402"
"No worries","2010","no migration background","Female","1966","0.187441318719952","0.180075548201201","0.194807089238703"
"No worries","2010","direct migration background","Male","378","0.31037323003562","0.285077587760115","0.335668872311125"
"No worries","2010","direct migration background","Female","394","0.285437561715575","0.263245959744521","0.30762916368663"
"No worries","2010","indirect migration background","Male","147","0.27551843702186","0.236894589541992","0.314142284501727"
"No worries","2010","indirect migration background","Female","126","0.250055457904472","0.216320592672528","0.283790323136415"
"Big worries","2011","no migration background","Male","1390","0.167574464488704","0.159609690417367","0.175539238560042"
"Big worries","2011","no migration background","Female","1923","0.213323076723889","0.205012942192336","0.221633211255443"
"Big worries","2011","direct migration background","Male","167","0.198878287332928","0.172505885047562","0.225250689618294"
"Big worries","2011","direct migration background","Female","219","0.197529900767729","0.173980613183969","0.22107918835149"
"Big worries","2011","indirect migration background","Male","71","0.165394021080214","0.127889980089105","0.202898062071324"
"Big worries","2011","indirect migration background","Female","91","0.251748766356366","0.209737714153009","0.293759818559724"
"Some worries","2011","no migration background","Male","4634","0.543445838908474","0.532823476106","0.554068201710948"
"Some worries","2011","no migration background","Female","5356","0.560802941220802","0.550735345146123","0.570870537295481"
"Some worries","2011","direct migration background","Male","409","0.465988113556584","0.433029446720358","0.498946780392811"
"Some worries","2011","direct migration background","Female","557","0.506420437578742","0.476848408991584","0.535992466165901"
"Some worries","2011","indirect migration background","Male","179","0.484305468050748","0.433858697947009","0.534752238154487"
"Some worries","2011","indirect migration background","Female","217","0.520114783851414","0.471756102800203","0.568473464902625"
"No worries","2011","no migration background","Male","2423","0.288979696602822","0.279313146406711","0.298646246798932"
"No worries","2011","no migration background","Female","2056","0.225873982055309","0.21739136490779","0.234356599202828"
"No worries","2011","direct migration background","Male","304","0.335133599110488","0.303945928882789","0.366321269338186"
"No worries","2011","direct migration background","Female","322","0.296049661653528","0.269047395323464","0.323051927983593"
"No worries","2011","indirect migration background","Male","127","0.350300510869038","0.302144105243723","0.398456916494353"
"No worries","2011","indirect migration background","Female","102","0.22813644979222","0.187517960349026","0.268754939235414"
"Big worries","2012","no migration background","Male","1494","0.18561009042791","0.177292824416387","0.193927356439433"
"Big worries","2012","no migration background","Female","2076","0.230187524601699","0.221644065412522","0.238730983790877"
"Big worries","2012","direct migration background","Male","186","0.229633332256423","0.201523058755841","0.257743605757005"
"Big worries","2012","direct migration background","Female","264","0.242740240119544","0.217051102193795","0.268429378045293"
"Big worries","2012","indirect migration background","Male","81","0.181059926725634","0.142292612208206","0.219827241243061"
"Big worries","2012","indirect migration background","Female","95","0.214347890911046","0.174865923080182","0.25382985874191"
"Some worries","2012","no migration background","Male","4701","0.544919709187472","0.534266661278416","0.555572757096528"
"Some worries","2012","no migration background","Female","5444","0.575358205495165","0.565326358278751","0.585390052711578"
"Some worries","2012","direct migration background","Male","405","0.47194458409964","0.4385801226331","0.50530904556618"
"Some worries","2012","direct migration background","Female","540","0.537358164654296","0.507482981308747","0.567233347999845"
"Some worries","2012","indirect migration background","Male","195","0.521450875511291","0.471158928473143","0.571742822549439"
"Some worries","2012","indirect migration background","Female","242","0.565715397883932","0.518027271673077","0.613403524094787"
"No worries","2012","no migration background","Male","2199","0.269470200384618","0.259978632692804","0.278961768076433"
"No worries","2012","no migration background","Female","1806","0.194454269903136","0.186421705294081","0.202486834512191"
"No worries","2012","direct migration background","Male","269","0.298422083643936","0.267841040201145","0.329003127086728"
"No worries","2012","direct migration background","Female","266","0.21990159522616","0.195084834865846","0.244718355586474"
"No worries","2012","indirect migration background","Male","103","0.297489197763075","0.251464537689055","0.343513857837095"
"No worries","2012","indirect migration background","Female","78","0.219936711205022","0.180085839487253","0.25978758292279"
"Big worries","2013","no migration background","Male","1343","0.165526877791538","0.15735514327539","0.173698612307685"
"Big worries","2013","no migration background","Female","1879","0.211247216710069","0.202737070089103","0.219757363331035"
"Big worries","2013","direct migration background","Male","278","0.144761517769811","0.13075718568816","0.158765849851462"
"Big worries","2013","direct migration background","Female","442","0.190589090414968","0.176382050162307","0.204796130667629"
"Big worries","2013","indirect migration background","Male","141","0.167164942348796","0.141657654522575","0.192672230175017"
"Big worries","2013","indirect migration background","Female","155","0.182219098160569","0.155797651482119","0.208640544839019"
"Some worries","2013","no migration background","Male","4377","0.549185498439318","0.538245121636638","0.560125875241998"
"Some worries","2013","no migration background","Female","5137","0.579589267022776","0.569298016342694","0.589880517702858"
"Some worries","2013","direct migration background","Male","914","0.437848619902568","0.418102541697086","0.45759469810805"
"Some worries","2013","direct migration background","Female","1182","0.431488988662869","0.413573677136268","0.44940430018947"
"Some worries","2013","indirect migration background","Male","316","0.398422660318835","0.364954647076698","0.431890673560972"
"Some worries","2013","indirect migration background","Female","406","0.522053167473417","0.487864015691297","0.556242319255538"
"No worries","2013","no migration background","Male","2226","0.285287623769144","0.275359185776708","0.295216061761581"
"No worries","2013","no migration background","Female","1822","0.209163516267155","0.200684266898853","0.217642765635458"
"No worries","2013","direct migration background","Male","1233","0.417389862327621","0.397762940781537","0.437016783873706"
"No worries","2013","direct migration background","Female","1312","0.377921920922162","0.360383376139307","0.395460465705018"
"No worries","2013","indirect migration background","Male","365","0.434412397332369","0.400526949605645","0.468297845059094"
"No worries","2013","indirect migration background","Female","259","0.295727734366013","0.264491585356327","0.3269638833757"
"Big worries","2014","no migration background","Male","1704","0.176396413250514","0.168641897286013","0.184150929215016"
"Big worries","2014","no migration background","Female","2622","0.241114041441357","0.233077054916915","0.249151027965798"
"Big worries","2014","direct migration background","Male","444","0.193427737079362","0.177323908635499","0.209531565523225"
"Big worries","2014","direct migration background","Female","638","0.227663800994017","0.21204539170433","0.243282210283703"
"Big worries","2014","indirect migration background","Male","197","0.204179455932288","0.176805397840506","0.23155351402407"
"Big worries","2014","indirect migration background","Female","302","0.303117926425846","0.273891767232665","0.332344085619026"
"Some worries","2014","no migration background","Male","5250","0.554421460911289","0.5443095588699","0.564533362952679"
"Some worries","2014","no migration background","Female","6265","0.576225499913155","0.566941024359955","0.585509975466354"
"Some worries","2014","direct migration background","Male","1102","0.462031083545721","0.441704597468231","0.48235756962321"
"Some worries","2014","direct migration background","Female","1398","0.513163318251837","0.494546474134276","0.531780162369398"
"Some worries","2014","indirect migration background","Male","409","0.497779265381185","0.46382523671152","0.531733294050851"
"Some worries","2014","indirect migration background","Female","445","0.484115564171099","0.452336798564046","0.515894329778152"
"No worries","2014","no migration background","Male","2327","0.269182125838196","0.260158555783836","0.278205695892556"
"No worries","2014","no migration background","Female","1995","0.182660458645489","0.175400782336404","0.189920134954573"
"No worries","2014","direct migration background","Male","765","0.344541179374917","0.325166193597227","0.363916165152607"
"No worries","2014","direct migration background","Female","733","0.259172880754146","0.242852141470497","0.275493620037795"
"No worries","2014","indirect migration background","Male","227","0.298041278686527","0.266979981674387","0.329102575698667"
"No worries","2014","indirect migration background","Female","203","0.212766509403055","0.18674157140337","0.238791447402741"
"Big worries","2015","no migration background","Male","2743","0.313674090758841","0.303993647250122","0.32335453426756"
"Big worries","2015","no migration background","Female","3961","0.382438189522162","0.373075087831393","0.391801291212931"
"Big worries","2015","direct migration background","Male","577","0.249799879564427","0.233483288675062","0.266116470453792"
"Big worries","2015","direct migration background","Female","805","0.293667772013083","0.277798298859651","0.309537245166515"
"Big worries","2015","indirect migration background","Male","240","0.287342499725788","0.255441910346724","0.319243089104852"
"Big worries","2015","indirect migration background","Female","361","0.37108621475992","0.339715683734486","0.402456745785354"
"Some worries","2015","no migration background","Male","4581","0.509845168851754","0.499415355609048","0.52027498209446"
"Some worries","2015","no migration background","Female","5252","0.507491386061388","0.497859304521055","0.51712346760172"
"Some worries","2015","direct migration background","Male","1235","0.470674962511938","0.451861596089594","0.489488328934283"
"Some worries","2015","direct migration background","Female","1497","0.490292361029983","0.47287357083568","0.507711151224285"
"Some worries","2015","indirect migration background","Male","368","0.481077604405986","0.44585535231507","0.516299856496903"
"Some worries","2015","indirect migration background","Female","417","0.482536245186351","0.450087803830932","0.514984686541769"
"No worries","2015","no migration background","Male","1501","0.176480740389405","0.168526910969189","0.18443456980962"
"No worries","2015","no migration background","Female","1136","0.11007042441645","0.104040497642895","0.116100351190006"
"No worries","2015","direct migration background","Male","892","0.279525157923634","0.262610445894222","0.296439869953047"
"No worries","2015","direct migration background","Female","862","0.216039866956935","0.201700043877795","0.230379690036074"
"No worries","2015","indirect migration background","Male","165","0.231579895868225","0.20184214419069","0.261317647545761"
"No worries","2015","indirect migration background","Female","133","0.146377540053729","0.123423504952517","0.169331575154941"
"Big worries","2016","no migration background","Male","3624","0.432682474282533","0.421963490184458","0.443401458380608"
"Big worries","2016","no migration background","Female","5140","0.53176738714131","0.521815197237006","0.541719577045614"
"Big worries","2016","direct migration background","Male","952","0.331564200734275","0.318382734597781","0.344745666870769"
"Big worries","2016","direct migration background","Female","1202","0.418473788829292","0.403682690561746","0.433264887096837"
"Big worries","2016","indirect migration background","Male","315","0.387377824648994","0.351620331784256","0.423135317513733"
"Big worries","2016","indirect migration background","Female","476","0.55484450047456","0.521414547912876","0.588274453036243"
"Some worries","2016","no migration background","Male","3563","0.435362439493502","0.424635736998926","0.446089141988079"
"Some worries","2016","no migration background","Female","3803","0.393227678031694","0.383485369128404","0.402969986934985"
"Some worries","2016","direct migration background","Male","1576","0.440522060020572","0.426621721872499","0.454422398168645"
"Some worries","2016","direct migration background","Female","1515","0.426954400301314","0.412123518197276","0.441785282405353"
"Some worries","2016","indirect migration background","Male","287","0.427846206935679","0.391529742634521","0.464162671236838"
"Some worries","2016","indirect migration background","Female","296","0.366059274264117","0.333655598386806","0.398462950141429"
"No worries","2016","no migration background","Male","1020","0.131955086223965","0.124632912306964","0.139277260140966"
"No worries","2016","no migration background","Female","714","0.0750049348269958","0.0697515211280724","0.0802583485259192"
"No worries","2016","direct migration background","Male","2372","0.227913739245153","0.216168328300427","0.23965915018988"
"No worries","2016","direct migration background","Female","1556","0.154571810869394","0.143732912247701","0.165410709491087"
"No worries","2016","indirect migration background","Male","111","0.184775968415326","0.156287798143918","0.213264138686735"
"No worries","2016","indirect migration background","Female","77","0.079096225261323","0.0609419359806318","0.0972505145420142"
"Big worries","2017","no migration background","Male","3580","0.383455825579105","0.373630675205039","0.39328097595317"
"Big worries","2017","no migration background","Female","4933","0.464409240074609","0.454998485262555","0.473819994886663"
"Big worries","2017","direct migration background","Male","866","0.307422658582063","0.295080149214463","0.319765167949662"
"Big worries","2017","direct migration background","Female","1083","0.383813860897196","0.369947468870136","0.397680252924256"
"Big worries","2017","indirect migration background","Male","317","0.405126457108434","0.370784828064285","0.439468086152582"
"Big worries","2017","indirect migration background","Female","468","0.500528741252498","0.468184533943694","0.532872948561302"
"Some worries","2017","no migration background","Male","4641","0.483419184319803","0.473321297141052","0.493517071498554"
"Some worries","2017","no migration background","Female","4997","0.450692621458086","0.44130392204808","0.460081320868092"
"Some worries","2017","direct migration background","Male","1601","0.438057096513944","0.42478581551695","0.451328377510939"
"Some worries","2017","direct migration background","Female","1584","0.446697901061698","0.432522501820802","0.460873300302594"
"Some worries","2017","indirect migration background","Male","353","0.476638313783891","0.441699456208565","0.511577171359218"
"Some worries","2017","indirect migration background","Female","361","0.408826018113381","0.377024074006766","0.440627962219996"
"No worries","2017","no migration background","Male","1187","0.133124990101092","0.126260512810804","0.139989467391381"
"No worries","2017","no migration background","Female","859","0.0848981384673053","0.0796386767568839","0.0901576001777267"
"No worries","2017","direct migration background","Male","2902","0.254520244903993","0.242868781318626","0.26617170848936"
"No worries","2017","direct migration background","Female","2058","0.169488238041106","0.158790551684147","0.180185924398065"
"No worries","2017","indirect migration background","Male","115","0.118235229107675","0.0956479934477822","0.140822464767568"
"No worries","2017","indirect migration background","Female","89","0.0906452406341214","0.0720729305694163","0.109217550698827"
"Big worries","2018","no migration background","Male","2799","0.304514212416545","0.295043810275507","0.313984614557583"
"Big worries","2018","no migration background","Female","3940","0.381195347894045","0.371892298407914","0.390498397380176"
"Big worries","2018","direct migration background","Male","766","0.236036238630364","0.223692148128892","0.248380329131836"
"Big worries","2018","direct migration background","Female","926","0.332136537453943","0.317748134986599","0.346524939921286"
"Big worries","2018","indirect migration background","Male","263","0.351607166295907","0.317925978179458","0.385288354412355"
"Big worries","2018","indirect migration background","Female","356","0.381185970768984","0.350055132490771","0.412316809047197"
"Some worries","2018","no migration background","Male","4869","0.533692620157828","0.523426596738976","0.54395864357668"
"Some worries","2018","no migration background","Female","5446","0.513436702834944","0.503862825065962","0.523010580603926"
"Some worries","2018","direct migration background","Male","1590","0.518802303894766","0.504277974387318","0.533326633402214"
"Some worries","2018","direct migration background","Female","1667","0.504421998455152","0.489147624212399","0.519696372697904"
"Some worries","2018","indirect migration background","Male","365","0.465278875391134","0.43009369522169","0.500464055560578"
"Some worries","2018","indirect migration background","Female","472","0.517170531985268","0.485140597144068","0.549200466826467"
"No worries","2018","no migration background","Male","1403","0.161793167425627","0.154214790630422","0.169371544220831"
"No worries","2018","no migration background","Female","1084","0.105367949271011","0.0994869484437075","0.111248950098314"
"No worries","2018","direct migration background","Male","2190","0.245161457474871","0.232656376557129","0.257666538392613"
"No worries","2018","direct migration background","Female","1523","0.163441464090906","0.152145073576808","0.174737854605004"
"No worries","2018","indirect migration background","Male","144","0.183113958312959","0.155831663108735","0.210396253517184"
"No worries","2018","indirect migration background","Female","107","0.101643497245748","0.0822745309613552","0.121012463530142"
"Big worries","2019","no migration background","Male","3545","0.344408269751951","0.334975883542934","0.353840655960968"
"Big worries","2019","no migration background","Female","4449","0.410796798402047","0.401358225743067","0.420235371061026"
"Big worries","2019","direct migration background","Male","664","0.282656220435132","0.268774513276924","0.296537927593339"
"Big worries","2019","direct migration background","Female","832","0.346099142784009","0.330593488549083","0.361604797018935"
"Big worries","2019","indirect migration background","Male","293","0.347990800490382","0.31490037889589","0.381081222084873"
"Big worries","2019","indirect migration background","Female","434","0.464473661543733","0.431908243384021","0.497039079703445"
"Some worries","2019","no migration background","Male","4924","0.507280620619524","0.497356500468899","0.517204740770149"
"Some worries","2019","no migration background","Female","5121","0.501183610976601","0.491591172182941","0.510776049770262"
"Some worries","2019","direct migration background","Male","1294","0.461009670441993","0.44564244576913","0.476376895114856"
"Some worries","2019","direct migration background","Female","1410","0.485090038791897","0.468800428098601","0.501379649485194"
"Some worries","2019","indirect migration background","Male","372","0.461963618793463","0.42732972937116","0.496597508215766"
"Some worries","2019","indirect migration background","Female","375","0.437593675382696","0.40520103782339","0.469986312942001"
"No worries","2019","no migration background","Male","1280","0.148311109628525","0.141256136091842","0.155366083165208"
"No worries","2019","no migration background","Female","867","0.0880195906213521","0.0825840508718513","0.0934551303708529"
"No worries","2019","direct migration background","Male","2084","0.256334109122875","0.242874201867543","0.269794016378208"
"No worries","2019","direct migration background","Female","1374","0.168810818424094","0.156601709767402","0.181019927080786"
"No worries","2019","indirect migration background","Male","131","0.190045580716156","0.162790295296341","0.21730086613597"
"No worries","2019","indirect migration background","Female","92","0.097932663073571","0.0785251915960807","0.117340134551061"
