"plj0047","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Some worries","2014","Schleswig-Holstein","530","0.592799803972098","0.56103484123518","0.624564766709017"
"Some worries","2014","Hamburg","240","0.514264343134534","0.467879738310635","0.560648947958433"
"Some worries","2014","Lower Saxony","1428","0.561369560617497","0.542277481590086","0.580461639644909"
"Some worries","2014","Bremen","117","0.528779120206464","0.462363897091527","0.595194343321401"
"Some worries","2014","North Rhine-Westphalia","3039","0.55872463827253","0.545752104859841","0.571697171685218"
"Some worries","2014","Hesse","1014","0.512813406778819","0.490231238931347","0.535395574626291"
"Some worries","2014","Rhineland-Palatinate,Saarland","881","0.545851093249677","0.521316374707062","0.570385811792292"
"Some worries","2014","Baden-Württemberg","1718","0.536662933950488","0.519436835493232","0.553889032407744"
"Some worries","2014","Bavaria","2445","0.556124256889313","0.541413719783594","0.570834793995032"
"Some worries","2014","Berlin","568","0.600943056324241","0.570423090571589","0.631463022076892"
"Some worries","2014","Brandenburg","615","0.608889675592344","0.579014868912329","0.638764482272359"
"Some worries","2014","Mecklenburg-Western Pomerania","314","0.560894811436451","0.519827936454558","0.601961686418344"
"Some worries","2014","Saxony","928","0.548405009529789","0.524186471083056","0.572623547976523"
"Some worries","2014","Saxony-Anhalt","511","0.515188783252119","0.48359105015827","0.546786516345968"
"Some worries","2014","Thuringia","521","0.477614425771636","0.446624743335891","0.508604108207381"
"No worries","2014","Schleswig-Holstein","192","0.229799147010944","0.202599295126498","0.25699899889539"
"No worries","2014","Hamburg","113","0.270506011787166","0.229279178130798","0.311732845443534"
"No worries","2014","Lower Saxony","628","0.234668309022134","0.218362908154144","0.250973709890124"
"No worries","2014","Bremen","38","0.221403052233168","0.166161436265375","0.27664466820096"
"No worries","2014","North Rhine-Westphalia","1052","0.194492740249702","0.184151860837948","0.204833619661457"
"No worries","2014","Hesse","471","0.253311822373","0.233663039718505","0.272960605027494"
"No worries","2014","Rhineland-Palatinate,Saarland","434","0.277204137234526","0.255146827874281","0.299261446594772"
"No worries","2014","Baden-Württemberg","913","0.294306985846054","0.278563684906156","0.310050286785951"
"No worries","2014","Bavaria","1068","0.252617244517221","0.239752092041416","0.265482396993027"
"No worries","2014","Berlin","172","0.160242729664825","0.137380636054964","0.183104823274686"
"No worries","2014","Brandenburg","215","0.193058660330814","0.168895608530992","0.217221712130636"
"No worries","2014","Mecklenburg-Western Pomerania","104","0.194800112064339","0.162027344753491","0.227572879375187"
"No worries","2014","Saxony","354","0.228886435822562","0.20844121217503","0.249331659470093"
"No worries","2014","Saxony-Anhalt","225","0.251165886005718","0.223746385839818","0.278585386171617"
"No worries","2014","Thuringia","271","0.290791783697312","0.262616988668519","0.318966578726106"
"Big worries","2015","Schleswig-Holstein","324","0.355310147649467","0.323866544209547","0.386753751089387"
"Big worries","2015","Hamburg","148","0.354156097996146","0.310451179075804","0.397861016916487"
"Big worries","2015","Lower Saxony","839","0.322892976389886","0.304913109335806","0.340872843443966"
"Big worries","2015","Bremen","73","0.35329073131909","0.284597762968887","0.421983699669292"
"Big worries","2015","North Rhine-Westphalia","2087","0.381112151834523","0.368351087259259","0.393873216409786"
"Big worries","2015","Hesse","590","0.329613625264648","0.308376122478448","0.350851128050849"
"Big worries","2015","Rhineland-Palatinate,Saarland","421","0.287328815556937","0.26515592616209","0.309501704951784"
"Big worries","2015","Baden-Württemberg","924","0.307664426761969","0.29171593838357","0.323612915140368"
"Big worries","2015","Bavaria","1268","0.299318828825411","0.285726862498999","0.312910795151823"
"Big worries","2015","Berlin","373","0.404458867580251","0.373948463406939","0.434969271753563"
"Big worries","2015","Brandenburg","290","0.320149943276053","0.291406346062454","0.348893540489651"
"Big worries","2015","Mecklenburg-Western Pomerania","202","0.337033411740851","0.297812896858036","0.376253926623665"
"Big worries","2015","Saxony","523","0.348609747087699","0.324747623037559","0.372471871137838"
"Big worries","2015","Saxony-Anhalt","319","0.344371356130009","0.31324136166759","0.375501350592428"
"Big worries","2015","Thuringia","306","0.328306484934088","0.298860497833621","0.357752472034555"
"Some worries","2015","Schleswig-Holstein","432","0.519276658146599","0.486452008953788","0.55210130733941"
"Some worries","2015","Hamburg","237","0.504109829204648","0.458419476777542","0.549800181631753"
"Some worries","2015","Lower Saxony","1296","0.516453472063012","0.497237460428482","0.535669483697541"
"Some worries","2015","Bremen","80","0.520548995445947","0.448753938928309","0.592344051963586"
"Some worries","2015","North Rhine-Westphalia","2675","0.489155660054058","0.476020893305312","0.502290426802804"
"Some worries","2015","Hesse","926","0.493248870926398","0.470661343449314","0.515836398403481"
"Some worries","2015","Rhineland-Palatinate,Saarland","868","0.541043547600214","0.516626679863271","0.565460415337156"
"Some worries","2015","Baden-Württemberg","1636","0.495553713357577","0.478276432518425","0.51283099419673"
"Some worries","2015","Bavaria","2225","0.516277868221249","0.50144603679345","0.531109699649047"
"Some worries","2015","Berlin","479","0.468875832529511","0.43785297098144","0.499898694077581"
"Some worries","2015","Brandenburg","542","0.532344496522491","0.501603549402117","0.563085443642866"
"Some worries","2015","Mecklenburg-Western Pomerania","275","0.530601163260565","0.489192987797561","0.572009338723569"
"Some worries","2015","Saxony","778","0.512755636925417","0.487726415416867","0.537784858433968"
"Some worries","2015","Saxony-Anhalt","449","0.484150660471357","0.451409936599123","0.51689138434359"
"Some worries","2015","Thuringia","452","0.447833590677199","0.416652296720652","0.479014884633747"
"No worries","2015","Schleswig-Holstein","134","0.125413194203934","0.10365483395991","0.147171554447959"
"No worries","2015","Hamburg","75","0.141734072799207","0.109861490995879","0.173606654602535"
"No worries","2015","Lower Saxony","463","0.160653551547102","0.146533238937814","0.17477386415639"
"No worries","2015","Bremen","33","0.126160273234963","0.0784437467477637","0.173876799722163"
"No worries","2015","North Rhine-Westphalia","802","0.129732188111419","0.120903323393048","0.138561052829791"
"No worries","2015","Hesse","366","0.177137503808954","0.15988877174402","0.194386235873888"
"No worries","2015","Rhineland-Palatinate,Saarland","311","0.17162763684285","0.153152208689163","0.190103064996536"
"No worries","2015","Baden-Württemberg","657","0.196781859880453","0.183043596277895","0.210520123483012"
"No worries","2015","Bavaria","868","0.18440330295334","0.172893255220154","0.195913350686526"
"No worries","2015","Berlin","142","0.126665299890238","0.105988939906525","0.147341659873951"
"No worries","2015","Brandenburg","180","0.147505560201456","0.125657755349716","0.169353365053195"
"No worries","2015","Mecklenburg-Western Pomerania","81","0.132365424998585","0.104247278076574","0.160483571920595"
"No worries","2015","Saxony","231","0.138634615986884","0.121330546214187","0.155938685759581"
"No worries","2015","Saxony-Anhalt","127","0.171477983398635","0.146783907200769","0.1961720595965"
"No worries","2015","Thuringia","219","0.223859924388713","0.197722725667054","0.249997123110371"
"Big worries","2016","Schleswig-Holstein","448","0.505672069898095","0.475227469976365","0.536116669819825"
"Big worries","2016","Hamburg","204","0.486298042238937","0.443380375767332","0.529215708710543"
"Big worries","2016","Lower Saxony","1161","0.495587200272386","0.476893605821046","0.514280794723726"
"Big worries","2016","Bremen","96","0.531579895895411","0.46764437624818","0.595515415542643"
"Big worries","2016","North Rhine-Westphalia","2714","0.508455477931618","0.495657743919361","0.521253211943876"
"Big worries","2016","Hesse","731","0.43060158982318","0.408573275597237","0.452629904049122"
"Big worries","2016","Rhineland-Palatinate,Saarland","633","0.435484370457667","0.412353072234296","0.458615668681039"
"Big worries","2016","Baden-Württemberg","1264","0.430157286576176","0.41367233737516","0.446642235777193"
"Big worries","2016","Bavaria","1807","0.439078248734221","0.424602490671537","0.453554006796905"
"Big worries","2016","Berlin","480","0.495411638700799","0.46714673082492","0.523676546576677"
"Big worries","2016","Brandenburg","430","0.410876986582327","0.382527818808997","0.439226154355657"
"Big worries","2016","Mecklenburg-Western Pomerania","271","0.493408263668243","0.453470650567463","0.533345876769022"
"Big worries","2016","Saxony","669","0.441191493241389","0.417042437831772","0.465340548651006"
"Big worries","2016","Saxony-Anhalt","416","0.485299150127133","0.453178167329891","0.517420132924375"
"Big worries","2016","Thuringia","385","0.421492596191979","0.390841222156998","0.45214397022696"
"Some worries","2016","Schleswig-Holstein","364","0.388645725613071","0.358963829711012","0.41832762151513"
"Some worries","2016","Hamburg","201","0.424449443623931","0.382008605407701","0.466890281840162"
"Some worries","2016","Lower Saxony","1072","0.411486501046496","0.393087436729315","0.429885565363677"
"Some worries","2016","Bremen","90","0.422350090274301","0.359063920364378","0.485636260184223"
"Some worries","2016","North Rhine-Westphalia","2093","0.388519685524844","0.376042318838625","0.400997052211063"
"Some worries","2016","Hesse","761","0.433881262403018","0.411832991535906","0.45592953327013"
"Some worries","2016","Rhineland-Palatinate,Saarland","758","0.459285513312321","0.43603668274885","0.482534343875793"
"Some worries","2016","Baden-Württemberg","1378","0.431878867747157","0.415385933765979","0.448371801728335"
"Some worries","2016","Bavaria","1762","0.420332092619719","0.405933994890349","0.43473019034909"
"Some worries","2016","Berlin","425","0.412421862901806","0.384592740499207","0.440250985304406"
"Some worries","2016","Brandenburg","456","0.451309774578059","0.422636163308992","0.479983385847127"
"Some worries","2016","Mecklenburg-Western Pomerania","239","0.408315391629815","0.36905154388394","0.44757923937569"
"Some worries","2016","Saxony","686","0.441590670494657","0.417439323590141","0.465742017399173"
"Some worries","2016","Saxony-Anhalt","369","0.373271871468946","0.342186300961454","0.404357441976438"
"Some worries","2016","Thuringia","386","0.399856121389783","0.369448666108172","0.430263576671394"
"No worries","2016","Schleswig-Holstein","224","0.105682204488834","0.0869618063217652","0.124402602655903"
"No worries","2016","Hamburg","116","0.0892525141371312","0.0647709901622676","0.113734038111995"
"No worries","2016","Lower Saxony","515","0.0929262986811182","0.082071286021449","0.103781311340787"
"No worries","2016","Bremen","48","0.0460700138302878","0.0192099163783341","0.0729301112822416"
"No worries","2016","North Rhine-Westphalia","1055","0.103024836543538","0.0952429237436422","0.110806749343433"
"No worries","2016","Hesse","449","0.135517147773803","0.120290277732757","0.150744017814848"
"No worries","2016","Rhineland-Palatinate,Saarland","374","0.105230116230011","0.0909147837129997","0.119545448747023"
"No worries","2016","Baden-Württemberg","823","0.137963845676667","0.126481202806178","0.149446488547155"
"No worries","2016","Bavaria","946","0.140589658646059","0.13045063374739","0.150728683544729"
"No worries","2016","Berlin","297","0.0921664983973954","0.0758139477129827","0.108519049081808"
"No worries","2016","Brandenburg","271","0.137813238839614","0.117951029435249","0.157675448243979"
"No worries","2016","Mecklenburg-Western Pomerania","92","0.0982763447019424","0.0744963871922094","0.122056302211675"
"No worries","2016","Saxony","269","0.117217836263954","0.101572723284637","0.132862949243271"
"No worries","2016","Saxony-Anhalt","145","0.141428978403921","0.119033314983158","0.163824641824684"
"No worries","2016","Thuringia","226","0.178651282418238","0.154873717690727","0.20242884714575"
"Big worries","2017","Schleswig-Holstein","428","0.441728532866641","0.41395383457657","0.469503231156712"
"Big worries","2017","Hamburg","210","0.504727783807621","0.465498860814162","0.54395670680108"
"Big worries","2017","Lower Saxony","1178","0.42945574246876","0.41256196995518","0.446349514982339"
"Big worries","2017","Bremen","101","0.398251267617165","0.341416794731066","0.455085740503264"
"Big worries","2017","North Rhine-Westphalia","2593","0.444788041188093","0.432974952408025","0.456601129968162"
"Big worries","2017","Hesse","778","0.406942198272987","0.387246834090093","0.426637562455881"
"Big worries","2017","Rhineland-Palatinate,Saarland","551","0.37751742237651","0.355337390978997","0.399697453774023"
"Big worries","2017","Baden-Württemberg","1166","0.380040840308628","0.364381525909025","0.395700154708231"
"Big worries","2017","Bavaria","1663","0.382297460997736","0.368645098285521","0.395949823709951"
"Big worries","2017","Berlin","435","0.42605860636567","0.397650646478239","0.454466566253102"
"Big worries","2017","Brandenburg","404","0.374442960185443","0.34728516750878","0.401600752862107"
"Big worries","2017","Mecklenburg-Western Pomerania","267","0.474598502563676","0.435543461023528","0.513653544103824"
"Big worries","2017","Saxony","652","0.392793362641273","0.370393362051046","0.4151933632315"
"Big worries","2017","Saxony-Anhalt","447","0.456039691600172","0.425622829699426","0.486456553500918"
"Big worries","2017","Thuringia","374","0.405282699224615","0.37640112106867","0.434164277380559"
"Some worries","2017","Schleswig-Holstein","488","0.445031653189974","0.417235898824747","0.472827407555201"
"Some worries","2017","Hamburg","227","0.400378134169448","0.361934033786346","0.43882223455255"
"Some worries","2017","Lower Saxony","1344","0.459489808300256","0.442481440039977","0.476498176560536"
"Some worries","2017","Bremen","105","0.491221494527917","0.43318131866442","0.549261670391413"
"Some worries","2017","North Rhine-Westphalia","2647","0.442912825488501","0.431104774518706","0.454720876458297"
"Some worries","2017","Hesse","949","0.462776962198088","0.442786984013903","0.482766940382272"
"Some worries","2017","Rhineland-Palatinate,Saarland","878","0.492968451804725","0.470093662031058","0.515843241578392"
"Some worries","2017","Baden-Württemberg","1659","0.48303322720047","0.466912082105023","0.499154372295917"
"Some worries","2017","Bavaria","2152","0.489739963586094","0.475695797135541","0.503784130036648"
"Some worries","2017","Berlin","502","0.462426698176423","0.433784133874416","0.49106926247843"
"Some worries","2017","Brandenburg","573","0.475472910841602","0.447449885068214","0.503495936614989"
"Some worries","2017","Mecklenburg-Western Pomerania","271","0.415549049249726","0.377005344990445","0.454092753509008"
"Some worries","2017","Saxony","846","0.479001975548916","0.456088846823369","0.501915104274464"
"Some worries","2017","Saxony-Anhalt","423","0.422989915748436","0.392819160124828","0.453160671372045"
"Some worries","2017","Thuringia","473","0.370573265520983","0.342161629876342","0.398984901165624"
"No worries","2017","Schleswig-Holstein","312","0.113239813943385","0.0955162288746356","0.130963399012134"
"No worries","2017","Hamburg","187","0.0948940820229305","0.0718995241878235","0.117888639858038"
"No worries","2017","Lower Saxony","776","0.111054449230984","0.100331152421506","0.121777746040462"
"No worries","2017","Bremen","79","0.110527237854918","0.0741251204374844","0.146929355272353"
"No worries","2017","North Rhine-Westphalia","1558","0.112299133323405","0.104793643591751","0.119804623055059"
"No worries","2017","Hesse","663","0.130280839528925","0.116785651692637","0.143776027365214"
"No worries","2017","Rhineland-Palatinate,Saarland","406","0.129514125818765","0.114151357186923","0.144876894450608"
"No worries","2017","Baden-Württemberg","866","0.136925932490902","0.12583564113159","0.148016223850215"
"No worries","2017","Bavaria","1052","0.12796257541617","0.118577744211087","0.137347406621252"
"No worries","2017","Berlin","227","0.111514695457906","0.0934320162975985","0.129597374618214"
"No worries","2017","Brandenburg","243","0.150084128972955","0.130042937844789","0.170125320101121"
"No worries","2017","Mecklenburg-Western Pomerania","90","0.109852448186598","0.0853953943207758","0.13430950205242"
"No worries","2017","Saxony","328","0.128204661809811","0.112870611482793","0.143538712136828"
"No worries","2017","Saxony-Anhalt","160","0.120970392651392","0.101055829899143","0.140884955403641"
"No worries","2017","Thuringia","263","0.224144035254402","0.199611595194259","0.248676475314546"
"Big worries","2018","Schleswig-Holstein","330","0.362736236074895","0.334566152785703","0.390906319364087"
"Big worries","2018","Hamburg","183","0.416198488337634","0.375661005295448","0.45673597137982"
"Big worries","2018","Lower Saxony","856","0.323963641995838","0.307395797310328","0.340531486681349"
"Big worries","2018","Bremen","102","0.443469803332976","0.387064965826992","0.499874640838961"
"Big worries","2018","North Rhine-Westphalia","2088","0.361599087043914","0.349806738830333","0.373391435257494"
"Big worries","2018","Hesse","589","0.31505781101911","0.29571216174187","0.33440346029635"
"Big worries","2018","Rhineland-Palatinate,Saarland","507","0.314104855529372","0.29230192381314","0.335907787245605"
"Big worries","2018","Baden-Württemberg","885","0.296780898238185","0.281089227201026","0.312472569275344"
"Big worries","2018","Bavaria","1264","0.306725373328282","0.293201028470142","0.320249718186422"
"Big worries","2018","Berlin","425","0.39646329300216","0.368505829502975","0.424420756501344"
"Big worries","2018","Brandenburg","371","0.33119634855941","0.304042132178255","0.358350564940566"
"Big worries","2018","Mecklenburg-Western Pomerania","230","0.378689049841424","0.34154208638463","0.415836013298218"
"Big worries","2018","Saxony","525","0.326752297189479","0.304883415193839","0.348621179185118"
"Big worries","2018","Saxony-Anhalt","385","0.389177968389477","0.359034270393725","0.419321666385228"
"Big worries","2018","Thuringia","310","0.305609104434905","0.277718841871624","0.333499366998186"
"Some worries","2018","Schleswig-Holstein","565","0.528419389931263","0.499171105976202","0.557667673886324"
"Some worries","2018","Hamburg","281","0.494835204129647","0.453718266934403","0.535952141324891"
"Some worries","2018","Lower Saxony","1416","0.528500807463883","0.510828382113594","0.546173232814172"
"Some worries","2018","Bremen","129","0.45535221260654","0.398810161810963","0.511894263402117"
"Some worries","2018","North Rhine-Westphalia","3038","0.518434012330784","0.506170509704354","0.530697514957215"
"Some worries","2018","Hesse","1041","0.534564937573773","0.513792330370288","0.555337544777259"
"Some worries","2018","Rhineland-Palatinate,Saarland","855","0.55187090995589","0.528511115073656","0.575230704838123"
"Some worries","2018","Baden-Württemberg","1622","0.544569370236019","0.527463561337906","0.561675179134132"
"Some worries","2018","Bavaria","2243","0.518201981676751","0.503547489578521","0.532856473774982"
"Some worries","2018","Berlin","534","0.487749505521444","0.459181228913755","0.516317782129133"
"Some worries","2018","Brandenburg","553","0.526169924856711","0.497361500314324","0.554978349399098"
"Some worries","2018","Mecklenburg-Western Pomerania","322","0.496793485783939","0.45850320821625","0.535083763351628"
"Some worries","2018","Saxony","895","0.507995701572656","0.48468559368872","0.53130580945659"
"Some worries","2018","Saxony-Anhalt","450","0.443119544666632","0.41240765767951","0.473831431653754"
"Some worries","2018","Thuringia","465","0.460008237807923","0.429833478019993","0.490182997595853"
"No worries","2018","Schleswig-Holstein","224","0.108844373993842","0.0905964771446452","0.127092270843039"
"No worries","2018","Hamburg","104","0.0889663075327194","0.0655534767931246","0.112379138272314"
"No worries","2018","Lower Saxony","793","0.147535550540278","0.134980474982716","0.16009062609784"
"No worries","2018","Bremen","67","0.101177984060484","0.066939082704681","0.135416885416287"
"No worries","2018","North Rhine-Westphalia","1251","0.119966900625302","0.111992095020243","0.127941706230361"
"No worries","2018","Hesse","585","0.150377251407117","0.135491685050547","0.165262817763687"
"No worries","2018","Rhineland-Palatinate,Saarland","379","0.134024234514738","0.11802153530021","0.150026933729266"
"No worries","2018","Baden-Württemberg","749","0.158649731525796","0.146100591002521","0.171198872049071"
"No worries","2018","Bavaria","959","0.175072644994967","0.163926986531341","0.186218303458592"
"No worries","2018","Berlin","217","0.115787201476396","0.0974997533498979","0.134074649602895"
"No worries","2018","Brandenburg","230","0.142633726583879","0.122457520792688","0.16280993237507"
"No worries","2018","Mecklenburg-Western Pomerania","103","0.124517464374637","0.0992322687085919","0.149802660040682"
"No worries","2018","Saxony","347","0.165252001237866","0.147934673615717","0.182569328860015"
"No worries","2018","Saxony-Anhalt","170","0.167702486943891","0.144604501138221","0.190800472749562"
"No worries","2018","Thuringia","273","0.234382657757172","0.208735687502864","0.26002962801148"
"Big worries","2019","Schleswig-Holstein","418","0.413647327636628","0.385367308811862","0.441927346461393"
"Big worries","2019","Hamburg","208","0.39657323538508","0.358098443822405","0.435048026947756"
"Big worries","2019","Lower Saxony","954","0.35930695414453","0.341963633946008","0.376650274343053"
"Big worries","2019","Bremen","101","0.478539615225639","0.421243355320086","0.535835875131193"
"Big worries","2019","North Rhine-Westphalia","2359","0.40567425087269","0.393569490667454","0.417779011077927"
"Big worries","2019","Hesse","690","0.378571277522938","0.357569956990764","0.399572598055112"
"Big worries","2019","Rhineland-Palatinate,Saarland","510","0.332605359673508","0.310082672061515","0.3551280472855"
"Big worries","2019","Baden-Württemberg","1032","0.33509937330825","0.318915880988414","0.351282865628086"
"Big worries","2019","Bavaria","1510","0.354836707017118","0.340750394796111","0.368923019238124"
"Big worries","2019","Berlin","485","0.401702108592143","0.373563047158025","0.429841170026261"
"Big worries","2019","Brandenburg","411","0.342107771066425","0.315562653226387","0.368652888906464"
"Big worries","2019","Mecklenburg-Western Pomerania","223","0.355289946184482","0.318525224956532","0.392054667412432"
"Big worries","2019","Saxony","626","0.364851404833015","0.342258580109591","0.387444229556438"
"Big worries","2019","Saxony-Anhalt","352","0.353520758897866","0.323801385316575","0.383240132479156"
"Big worries","2019","Thuringia","343","0.314447731976003","0.285656525358944","0.343238938593063"
"Some worries","2019","Schleswig-Holstein","510","0.47083864858753","0.442176071283121","0.49950122589194"
"Some worries","2019","Hamburg","280","0.506995589871647","0.467674116371114","0.546317063372179"
"Some worries","2019","Lower Saxony","1322","0.50637184759703","0.488299725078373","0.524443970115686"
"Some worries","2019","Bremen","153","0.445860868464343","0.388848937054486","0.502872799874201"
"Some worries","2019","North Rhine-Westphalia","2668","0.466826598752621","0.454527671572026","0.479125525933216"
"Some worries","2019","Hesse","933","0.496907399478844","0.475258351214196","0.518556447743493"
"Some worries","2019","Rhineland-Palatinate,Saarland","813","0.544129943856133","0.520321222046275","0.567938665665992"
"Some worries","2019","Baden-Württemberg","1531","0.51314817683759","0.496011489912527","0.530284863762653"
"Some worries","2019","Bavaria","2044","0.498550215418983","0.483829924475625","0.513270506362342"
"Some worries","2019","Berlin","492","0.466388111335789","0.4377538951227","0.495022327548879"
"Some worries","2019","Brandenburg","612","0.543000940379494","0.515127937881571","0.570873942877416"
"Some worries","2019","Mecklenburg-Western Pomerania","327","0.509877282547668","0.471476255101225","0.54827830999411"
"Some worries","2019","Saxony","870","0.497315616519522","0.473849641933463","0.52078159110558"
"Some worries","2019","Saxony-Anhalt","491","0.518348683348245","0.487286478847221","0.54941088784927"
"Some worries","2019","Thuringia","453","0.482978184809941","0.451990898959817","0.513965470660065"
"No worries","2019","Schleswig-Holstein","237","0.115514023775842","0.0971592954756777","0.133868752076006"
"No worries","2019","Hamburg","133","0.0964311747432729","0.0732149478794913","0.119647401607054"
"No worries","2019","Lower Saxony","664","0.13432119825844","0.121995115026852","0.146647281490028"
"No worries","2019","Bremen","38","0.0755995163100174","0.0452783253373689","0.105920707282666"
"No worries","2019","North Rhine-Westphalia","1294","0.127499150374689","0.119276879681597","0.13572142106778"
"No worries","2019","Hesse","426","0.124521322998217","0.110225085266396","0.138817560730039"
"No worries","2019","Rhineland-Palatinate,Saarland","358","0.123264696470359","0.107549571573629","0.138979821367088"
"No worries","2019","Baden-Württemberg","705","0.15175244985416","0.139451568501155","0.164053331207164"
"No worries","2019","Bavaria","878","0.146613077563899","0.136199317626934","0.157026837500864"
"No worries","2019","Berlin","189","0.131909780072067","0.112486626426425","0.15133293371771"
"No worries","2019","Brandenburg","204","0.114891288554081","0.0970482971037955","0.132734280004366"
"No worries","2019","Mecklenburg-Western Pomerania","101","0.134832771267851","0.108596303973059","0.161069238562643"
"No worries","2019","Saxony","248","0.137832978647463","0.121654148155383","0.154011809139544"
"No worries","2019","Saxony-Anhalt","151","0.128130557753889","0.10735240257518","0.148908712932598"
"No worries","2019","Thuringia","203","0.202574083214055","0.17765096019478","0.227497206233331"
