"plj0047","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"No worries","2007","higher education","Female","219","0.105519051119623","0.0919491644968514","0.119088937742395","3"
"Some worries","2007","in school","Male","76","0.49040079718744","0.412940697171224","0.567860897203655","2"
"Some worries","2007","in school","Female","92","0.569319046732342","0.496779094526102","0.641858998938581","2"
"Some worries","2007","inadequately","Male","40","0.507359029768878","0.397805579929021","0.616912479608736","2"
"Some worries","2007","inadequately","Female","61","0.40377837908534","0.32131634801582","0.486240410154859","2"
"Some worries","2007","general elemantary","Male","326","0.448126360739716","0.410885228511917","0.485367492967516","2"
"Some worries","2007","general elemantary","Female","709","0.480103596174434","0.454820611133955","0.505386581214913","2"
"Some worries","2007","middle vocational","Male","2547","0.524239759497069","0.510230723415621","0.538248795578518","2"
"Some worries","2007","middle vocational","Female","2908","0.526027812914024","0.512708794789758","0.53934683103829","2"
"Some worries","2007","vocational + Abi","Male","267","0.540178633419599","0.494977125243148","0.58538014159605","2"
"Some worries","2007","vocational + Abi","Female","401","0.566450083397165","0.529843252125211","0.60305691466912","2"
"Some worries","2007","higher vocational","Male","523","0.569671923084531","0.537198011001218","0.602145835167843","2"
"Some worries","2007","higher vocational","Female","353","0.545650121056815","0.506769772238925","0.584530469874706","2"
"Some worries","2007","higher education","Male","1340","0.538814989994209","0.518904714198678","0.558725265789741","2"
"Some worries","2007","higher education","Female","1142","0.585563927661066","0.563804815786258","0.607323039535874","2"
"Big worries","2008","in school","Male","49","0.311075854182699","0.241486551496143","0.380665156869254","1"
"Big worries","2008","in school","Female","46","0.252208901945547","0.189115673856707","0.315302130034387","1"
"Big worries","2008","inadequately","Male","14","","","","1"
"Big worries","2008","inadequately","Female","27","","","","1"
"Big worries","2008","general elemantary","Male","137","0.266260501411657","0.231773317466035","0.300747685357279","1"
"Big worries","2008","general elemantary","Female","334","0.248211580635597","0.225461547152563","0.270961614118632","1"
"Big worries","2008","middle vocational","Male","1013","0.222752540726341","0.210725615905501","0.23477946554718","1"
"Big worries","2008","middle vocational","Female","1299","0.265253006673979","0.253151157530024","0.277354855817933","1"
"Big worries","2008","vocational + Abi","Male","91","0.193374323865056","0.156513569284821","0.230235078445292","1"
"Big worries","2008","vocational + Abi","Female","140","0.225713652224693","0.19369838316948","0.257728921279906","1"
"Big worries","2008","higher vocational","Male","193","0.241458042239974","0.212360371800409","0.270555712679538","1"
"Big worries","2008","higher vocational","Female","167","0.290277002514074","0.253338026840775","0.327215978187374","1"
"Big worries","2008","higher education","Male","454","0.19263060536907","0.176485548827855","0.208775661910285","1"
"Big worries","2008","higher education","Female","459","0.250950137022009","0.231465518036345","0.270434756007674","1"
"No worries","2008","in school","Male","48","0.255231387812895","0.189692154906261","0.320770620719529","3"
"No worries","2008","in school","Female","35","0.170157512664785","0.115564659207505","0.224750366122065","3"
"No worries","2008","inadequately","Male","24","","","","3"
"No worries","2008","inadequately","Female","34","0.236807608358154","0.158075130157135","0.315540086559174","3"
"No worries","2008","general elemantary","Male","180","0.274473348342254","0.239654837975016","0.309291858709492","3"
"No worries","2008","general elemantary","Female","345","0.24425310572657","0.221625873340341","0.2668803381128","3"
"No worries","2008","middle vocational","Male","1186","0.247054818716931","0.234588393067824","0.259521244366037","3"
"No worries","2008","middle vocational","Female","897","0.172673438718593","0.162312385100553","0.183034492336634","3"
"No worries","2008","vocational + Abi","Male","85","0.192631142959535","0.155824344459936","0.229437941459134","3"
"No worries","2008","vocational + Abi","Female","121","0.185676383086945","0.155897782136412","0.215454984037478","3"
"No worries","2008","higher vocational","Male","165","0.20301846175466","0.175669586130244","0.230367337379077","3"
"No worries","2008","higher vocational","Female","92","0.170166012811682","0.139583996560324","0.20074802906304","3"
"No worries","2008","higher education","Male","506","0.234730905030452","0.217379565487449","0.252082244573455","3"
"No worries","2008","higher education","Female","280","0.158861013791643","0.142432987814155","0.175289039769131","3"
"Some worries","2008","in school","Male","73","0.433692758004407","0.359195416798817","0.508190099209996","2"
"Some worries","2008","in school","Female","101","0.577633585389669","0.505873441015449","0.649393729763888","2"
"Some worries","2008","inadequately","Male","35","0.545072402835886","0.430841160618175","0.659303645053598","2"
"Some worries","2008","inadequately","Female","51","0.460050061400881","0.36774651779639","0.552353605005372","2"
"Some worries","2008","general elemantary","Male","314","0.459266150246088","0.420383361244749","0.498148939247427","2"
"Some worries","2008","general elemantary","Female","706","0.507535313637832","0.481205736530026","0.533864890745637","2"
"Some worries","2008","middle vocational","Male","2399","0.530192640556728","0.515766825405949","0.544618455707508","2"
"Some worries","2008","middle vocational","Female","2916","0.562073554607428","0.548473212570396","0.57567389664446","2"
"Some worries","2008","vocational + Abi","Male","265","0.613994533175409","0.568557729130576","0.659431337220242","2"
"Some worries","2008","vocational + Abi","Female","394","0.588609964688362","0.550924998489972","0.626294930886751","2"
"Some worries","2008","higher vocational","Male","473","0.555523496005366","0.521738552321689","0.589308439689043","2"
"Some worries","2008","higher vocational","Female","321","0.539556984674244","0.498992991741487","0.580120977607","2"
"Some worries","2008","higher education","Male","1332","0.572638489600478","0.552385984279982","0.592890994920974","2"
"Some worries","2008","higher education","Female","1163","0.590188849186348","0.568086918110172","0.612290780262523","2"
"Big worries","2009","in school","Male","40","0.249253493369693","0.183048087259733","0.315458899479652","1"
"Big worries","2009","in school","Female","30","0.273643687235862","0.20005583811677","0.347231536354954","1"
"Big worries","2009","inadequately","Male","14","","","","1"
"Big worries","2009","inadequately","Female","23","","","","1"
"Big worries","2009","general elemantary","Male","114","0.249071241221156","0.213091108540995","0.285051373901318","1"
"Big worries","2009","general elemantary","Female","238","0.221604339838527","0.198374926531245","0.24483375314581","1"
"Big worries","2009","middle vocational","Male","753","0.175924670462364","0.164514962451709","0.187334378473018","1"
"Big worries","2009","middle vocational","Female","988","0.213775463759483","0.202142359835241","0.225408567683726","1"
"Big worries","2009","vocational + Abi","Male","82","0.244705661103116","0.20209288429276","0.287318437913471","1"
"Big worries","2009","vocational + Abi","Female","123","0.217150457923407","0.184431256206056","0.249869659640758","1"
"Big worries","2009","higher vocational","Male","139","0.204771855747034","0.176416226024155","0.233127485469912","1"
"Big worries","2009","higher vocational","Female","132","0.255250978903929","0.218779733179963","0.291722224627896","1"
"Big worries","2009","higher education","Male","385","0.184059092188797","0.167795059079176","0.200323125298417","1"
"Big worries","2009","higher education","Female","378","0.192679312869501","0.17469732532123","0.210661300417772","1"
"No worries","2009","in school","Male","43","0.269572276236338","0.201659356182029","0.337485196290647","3"
"No worries","2009","in school","Female","35","0.185183846530226","0.12106733277785","0.249300360282601","3"
"No worries","2009","inadequately","Male","26","","","","3"
"No worries","2009","inadequately","Female","31","0.389776398373062","0.292722162766928","0.486830633979195","3"
"No worries","2009","general elemantary","Male","182","0.331146536293511","0.291992440585415","0.370300632001606","3"
"No worries","2009","general elemantary","Female","342","0.259903600821953","0.235373507442212","0.284433694201694","3"
"No worries","2009","middle vocational","Male","1174","0.266816375123565","0.253562577982247","0.280070172264883","3"
"No worries","2009","middle vocational","Female","957","0.194138079495663","0.182914560019901","0.205361598971426","3"
"No worries","2009","vocational + Abi","Male","70","0.157026147756762","0.120963903351096","0.193088392162428","3"
"No worries","2009","vocational + Abi","Female","124","0.187008267178635","0.156065678716997","0.217950855640273","3"
"No worries","2009","higher vocational","Male","193","0.227919118034137","0.198442336023041","0.257395900045233","3"
"No worries","2009","higher vocational","Female","94","0.143230372060313","0.11392741085549","0.172533333265136","3"
"No worries","2009","higher education","Male","501","0.220987938645753","0.203574816974408","0.238401060317098","3"
"No worries","2009","higher education","Female","308","0.178414704096513","0.160958944240022","0.195870463953004","3"
"Some worries","2009","in school","Male","81","0.481174230393969","0.404704753967709","0.557643706820229","2"
"Some worries","2009","in school","Female","76","0.541172466233912","0.458923373379204","0.623421559088621","2"
"Some worries","2009","inadequately","Male","29","","","","2"
"Some worries","2009","inadequately","Female","43","0.385489831702573","0.288632338643627","0.48234732476152","2"
"Some worries","2009","general elemantary","Male","259","0.419782222485333","0.378723149831427","0.460841295139239","2"
"Some worries","2009","general elemantary","Female","648","0.51849205933952","0.490545928424254","0.546438190254786","2"
"Some worries","2009","middle vocational","Male","2351","0.557258954414072","0.542374561634571","0.572143347193572","2"
"Some worries","2009","middle vocational","Female","2826","0.592086456744853","0.578141408898183","0.606031504591524","2"
"Some worries","2009","vocational + Abi","Male","239","0.598268191140122","0.549674959888093","0.646861422392151","2"
"Some worries","2009","vocational + Abi","Female","363","0.595841274897958","0.556898719617035","0.634783830178882","2"
"Some worries","2009","higher vocational","Male","446","0.56730902621883","0.532494775141573","0.602123277296086","2"
"Some worries","2009","higher vocational","Female","323","0.601518649035758","0.560565201478589","0.642472096592926","2"
"Some worries","2009","higher education","Male","1295","0.59495296916545","0.574350735769867","0.615555202561034","2"
"Some worries","2009","higher education","Female","1162","0.628905983033986","0.606880170072575","0.650931795995397","2"
"Big worries","2010","in school","Male","50","0.195700216276799","0.144089511319884","0.247310921233714","1"
"Big worries","2010","in school","Female","52","0.217355064828864","0.158240491462473","0.276469638195254","1"
"Big worries","2010","inadequately","Male","38","0.210003499350139","0.14025444999715","0.279752548703129","1"
"Big worries","2010","inadequately","Female","73","0.357459878667859","0.291855181098649","0.423064576237069","1"
"Big worries","2010","general elemantary","Male","185","0.264194028738584","0.233641564089939","0.294746493387229","1"
"Big worries","2010","general elemantary","Female","367","0.219136085146869","0.199127971714971","0.239144198578766","1"
"Big worries","2010","middle vocational","Male","1024","0.182582684806715","0.172131596541298","0.193033773072131","1"
"Big worries","2010","middle vocational","Female","1594","0.231425485269312","0.221140254744894","0.24171071579373","1"
"Big worries","2010","vocational + Abi","Male","119","0.168031708333583","0.137963754330419","0.198099662336746","1"
"Big worries","2010","vocational + Abi","Female","268","0.225309041332988","0.200742466193837","0.24987561647214","1"
"Big worries","2010","higher vocational","Male","184","0.204622082719093","0.179128928691397","0.230115236746789","1"
"Big worries","2010","higher vocational","Female","159","0.249460633652907","0.216247332614813","0.282673934691001","1"
"Big worries","2010","higher education","Male","443","0.150433885816584","0.137091841222365","0.163775930410802","1"
"Big worries","2010","higher education","Female","520","0.207539951486012","0.191933554539676","0.223146348432347","1"
"No worries","2010","in school","Male","62","0.23812576604973","0.18271680580652","0.29353472629294","3"
"No worries","2010","in school","Female","37","0.274855994710553","0.21086895403405","0.338843035387057","3"
"No worries","2010","inadequately","Male","39","0.271434331700356","0.195282705305829","0.347585958094882","3"
"No worries","2010","inadequately","Female","48","0.271882535665154","0.210976190369308","0.332788880961","3"
"No worries","2010","general elemantary","Male","250","0.29430681366509","0.262726879663951","0.325886747666228","3"
"No worries","2010","general elemantary","Female","420","0.281427788309491","0.259676739015483","0.303178837603499","3"
"No worries","2010","middle vocational","Male","1419","0.276215032134171","0.264119130701521","0.288310933566821","3"
"No worries","2010","middle vocational","Female","1202","0.1884683058821","0.178930744302912","0.198005867461288","3"
"No worries","2010","vocational + Abi","Male","127","0.237164121248319","0.202958701955829","0.271369540540809","3"
"No worries","2010","vocational + Abi","Female","215","0.204510506234682","0.180793159787568","0.228227852681797","3"
"No worries","2010","higher vocational","Male","211","0.188004340579319","0.163314325967086","0.212694355191552","3"
"No worries","2010","higher vocational","Female","104","0.170708344418417","0.141827803964","0.199588884872835","3"
"No worries","2010","higher education","Male","645","0.260304372905015","0.243927981196268","0.276680764613762","3"
"No worries","2010","higher education","Female","428","0.174681826620626","0.16007023008789","0.189293423153361","3"
"Some worries","2010","in school","Female","98","0.507788940460583","0.436134255569045","0.579443625352121","2"
"Some worries","2010","inadequately","Male","54","0.518562168949505","0.432999767511224","0.604124570387785","2"
"Some worries","2010","inadequately","Female","84","0.370657585666987","0.304542417379234","0.436772753954741","2"
"Some worries","2010","general elemantary","Male","365","0.441499157596326","0.407089531506691","0.475908783685961","2"
"Some worries","2010","general elemantary","Female","855","0.49943612654364","0.475251953437073","0.523620299650208","2"
"Some worries","2010","middle vocational","Male","2806","0.541202283059115","0.527721961912168","0.554682604206061","2"
"Some worries","2010","middle vocational","Female","3663","0.580106208848588","0.568070021695289","0.592142396001887","2"
"Some worries","2010","vocational + Abi","Male","348","0.594804170418099","0.555324424011449","0.634283916824748","2"
"Some worries","2010","vocational + Abi","Female","628","0.57018045243233","0.541070579813741","0.599290325050919","2"
"Some worries","2010","higher vocational","Male","567","0.607373576701588","0.576514831390587","0.63823232201259","2"
"Some worries","2010","higher vocational","Female","389","0.579831021928676","0.541944301878794","0.617717741978558","2"
"Some worries","2010","higher education","Male","1670","0.589261741278401","0.570901107793376","0.607622374763427","2"
"Some worries","2010","in school","Male","115","0.566174017673471","0.501702497661412","0.63064553768553","2"
"Some worries","2010","higher education","Female","1646","0.617778221893363","0.599078415222492","0.636478028564234","2"
"Big worries","2011","in school","Male","34","0.236486137325345","0.170644684246894","0.302327590403797","1"
"Big worries","2011","in school","Female","34","0.217934096009397","0.152085899587171","0.283782292431623","1"
"Big worries","2011","inadequately","Male","21","","","","1"
"Big worries","2011","inadequately","Female","26","","","","1"
"Big worries","2011","general elemantary","Male","129","0.234331462799363","0.201917519069369","0.266745406529357","1"
"Big worries","2011","general elemantary","Female","268","0.190288351968347","0.170181279254098","0.210395424682595","1"
"Big worries","2011","middle vocational","Male","855","0.170781325289782","0.160191539372209","0.181371111207355","1"
"Big worries","2011","middle vocational","Female","1203","0.224764003380472","0.213774067088896","0.235753939672049","1"
"Big worries","2011","vocational + Abi","Male","82","0.177106108787152","0.141794816615592","0.212417400958712","1"
"Big worries","2011","vocational + Abi","Female","143","0.194328591447425","0.16599154973508","0.222665633159769","1"
"Big worries","2011","higher vocational","Male","140","0.183685847432927","0.158288470024895","0.20908322484096","1"
"Big worries","2011","higher vocational","Female","122","0.227692572348473","0.19248635405183","0.262898790645115","1"
"Big worries","2011","higher education","Male","342","0.132502522638461","0.119094025817046","0.145911019459877","1"
"Big worries","2011","higher education","Female","405","0.19906655714623","0.182016996584789","0.216116117707671","1"
"No worries","2011","in school","Male","47","0.294845487026849","0.224192994639806","0.365497979413892","3"
"No worries","2011","in school","Female","40","0.263122531117413","0.192890330715597","0.333354731519228","3"
"No worries","2011","inadequately","Male","33","0.415266100558536","0.309887888885193","0.520644312231878","3"
"No worries","2011","inadequately","Female","46","0.359081465810659","0.277855739789095","0.440307191832223","3"
"No worries","2011","general elemantary","Male","227","0.335266379934854","0.299140785984793","0.371391973884915","3"
"No worries","2011","general elemantary","Female","455","0.305567914705095","0.281971483866898","0.329164345543291","3"
"No worries","2011","middle vocational","Male","1436","0.294837072070966","0.282005843697234","0.307668300444698","3"
"No worries","2011","middle vocational","Female","1222","0.223230711209351","0.212267498889126","0.234193923529575","3"
"No worries","2011","vocational + Abi","Male","119","0.278439781149395","0.236980014519334","0.319899547779456","3"
"No worries","2011","vocational + Abi","Female","166","0.217376948650369","0.187838325784521","0.246915571516218","3"
"No worries","2011","higher vocational","Male","241","0.251854462710051","0.223384281475314","0.280324643944789","3"
"No worries","2011","higher vocational","Female","103","0.209651150094861","0.175476200924458","0.243826099265263","3"
"No worries","2011","higher education","Male","684","0.295080620990279","0.277043219213539","0.313118022767019","3"
"No worries","2011","higher education","Female","405","0.21330263526913","0.195811508741119","0.230793761797142","3"
"Some worries","2011","in school","Male","79","0.468668375647805","0.39134625487764","0.54599049641797","2"
"Some worries","2011","in school","Female","77","0.51894337287319","0.439250826569527","0.598635919176854","2"
"Some worries","2011","inadequately","Male","30","0.349996385750009","0.247996869151015","0.451995902349002","2"
"Some worries","2011","inadequately","Female","62","0.467180485179784","0.382705504739838","0.55165546561973","2"
"Some worries","2011","general elemantary","Male","300","0.430402157265783","0.392512772016604","0.468291542514962","2"
"Some worries","2011","general elemantary","Female","741","0.504143733326559","0.478532373231495","0.529755093421622","2"
"Some worries","2011","middle vocational","Male","2560","0.534381602639252","0.520344635972683","0.548418569305821","2"
"Some worries","2011","middle vocational","Female","3117","0.552005285410177","0.5389127760378","0.565097794782554","2"
"Some worries","2011","vocational + Abi","Male","248","0.544454110063453","0.498389051549001","0.590519168577905","2"
"Some worries","2011","vocational + Abi","Female","440","0.588294459902206","0.553049427270118","0.623539492534295","2"
"Some worries","2011","higher vocational","Male","512","0.564459689857021","0.531939504971908","0.596979874742135","2"
"Some worries","2011","higher vocational","Female","320","0.562656277556666","0.521009359080583","0.60430319603275","2"
"Some worries","2011","higher education","Male","1430","0.572416856371259","0.552850930451291","0.591982782291227","2"
"Some worries","2011","higher education","Female","1297","0.58763080758464","0.566611848368292","0.608649766800988","2"
"Big worries","2012","in school","Male","25","","","","1"
"Big worries","2012","in school","Female","32","0.16838541088784","0.107685934682082","0.229084887093598","1"
"Big worries","2012","inadequately","Male","22","","","","1"
"Big worries","2012","inadequately","Female","44","0.270445633612453","0.195237552267499","0.345653714957407","1"
"Big worries","2012","general elemantary","Male","138","0.247313255432373","0.214789133987137","0.27983737687761","1"
"Big worries","2012","general elemantary","Female","299","0.211279432027983","0.190047275249996","0.23251158880597","1"
"Big worries","2012","middle vocational","Male","904","0.199729202357595","0.188380014529271","0.21107839018592","1"
"Big worries","2012","middle vocational","Female","1266","0.238143081002928","0.226890178127383","0.249395983878472","1"
"Big worries","2012","vocational + Abi","Male","88","0.208101396156423","0.170759836767751","0.245442955545094","1"
"Big worries","2012","vocational + Abi","Female","160","0.217776579236519","0.188336050281585","0.247217108191454","1"
"Big worries","2012","higher vocational","Male","168","0.196517269579324","0.170542190451728","0.222492348706921","1"
"Big worries","2012","higher vocational","Female","121","0.222293820333212","0.187386114327585","0.257201526338839","1"
"Big worries","2012","higher education","Male","386","0.145187392640307","0.131260409041282","0.159114376239332","1"
"Big worries","2012","higher education","Female","486","0.234576693346843","0.216781101991224","0.252372284702463","1"
"No worries","2012","in school","Male","41","0.295271298775666","0.217452822618322","0.37308977493301","3"
"No worries","2012","in school","Female","36","0.265381555325765","0.193760957002642","0.337002153648889","3"
"No worries","2012","inadequately","Male","36","0.402878276883951","0.303194386784898","0.502562166983003","3"
"No worries","2012","inadequately","Female","34","0.269687855772861","0.194546219450131","0.344829492095591","3"
"No worries","2012","general elemantary","Male","228","0.317538805098468","0.282446481357393","0.352631128839543","3"
"No worries","2012","general elemantary","Female","388","0.253620934725735","0.230991370386701","0.276250499064768","3"
"No worries","2012","middle vocational","Male","1298","0.27218856292677","0.259553718774767","0.284823407078772","3"
"No worries","2012","middle vocational","Female","1098","0.198517356729077","0.187979429837549","0.209055283620606","3"
"No worries","2012","vocational + Abi","Male","113","0.242841165295246","0.203397722432628","0.282284608157864","3"
"No worries","2012","vocational + Abi","Female","136","0.184541383651748","0.156870535923837","0.21221223137966","3"
"No worries","2012","higher vocational","Male","218","0.239548279556341","0.211648511256629","0.267448047856053","3"
"No worries","2012","higher vocational","Female","90","0.171248475923583","0.139620211030252","0.202876740816914","3"
"No worries","2012","higher education","Male","589","0.274864102798497","0.25721486857673","0.292513337020263","3"
"No worries","2012","higher education","Female","339","0.156758001239255","0.141489017715224","0.172026984763285","3"
"Some worries","2012","in school","Male","66","0.541118986791005","0.456111425731808","0.626126547850202","2"
"Some worries","2012","in school","Female","78","0.566233033786395","0.48584387173057","0.64662219584222","2"
"Some worries","2012","inadequately","Male","35","0.450918790077893","0.34979017162741","0.552047408528376","2"
"Some worries","2012","inadequately","Female","56","0.459866510614686","0.375482116539974","0.544250904689397","2"
"Some worries","2012","general elemantary","Male","310","0.435147939469159","0.397774715163498","0.472521163774819","2"
"Some worries","2012","general elemantary","Female","733","0.535099633246282","0.50915776854963","0.561041497942935","2"
"Some worries","2012","middle vocational","Male","2565","0.528082234715635","0.513910942377304","0.542253527053966","2"
"Some worries","2012","middle vocational","Female","3140","0.563339562267995","0.550236707500989","0.576442417035001","2"
"Some worries","2012","vocational + Abi","Male","253","0.549057438548331","0.503286515781879","0.594828361314782","2"
"Some worries","2012","vocational + Abi","Female","459","0.597682037111732","0.562704080973397","0.632659993250067","2"
"Some worries","2012","higher vocational","Male","513","0.563934450864335","0.531518523767046","0.596350377961624","2"
"Some worries","2012","higher vocational","Female","334","0.606457703743205","0.565442411896122","0.647472995590289","2"
"Some worries","2012","higher education","Male","1483","0.579948504561197","0.560436443976016","0.599460565146377","2"
"Some worries","2012","higher education","Female","1353","0.608665305413902","0.588168668715003","0.6291619421128","2"
"Big worries","2013","in school","Male","40","0.221144443269447","0.165146337003798","0.277142549535097","1"
"Big worries","2013","in school","Female","34","0.165620863722886","0.11604612248452","0.215195604961252","1"
"Big worries","2013","inadequately","Male","35","0.116015082344958","0.0730082017414833","0.159021962948433","1"
"Big worries","2013","inadequately","Female","49","0.208071580586153","0.160268316293223","0.255874844879082","1"
"Big worries","2013","general elemantary","Male","157","0.186915844602804","0.163930143247658","0.20990154595795","1"
"Big worries","2013","general elemantary","Female","328","0.192069898376928","0.173986864137611","0.210152932616244","1"
"Big worries","2013","middle vocational","Male","838","0.165131988571976","0.155010897437841","0.175253079706111","1"
"Big worries","2013","middle vocational","Female","1242","0.215256446112056","0.204762020262223","0.225750871961889","1"
"Big worries","2013","vocational + Abi","Male","97","0.176179292922925","0.147070182905837","0.205288402940013","1"
"Big worries","2013","vocational + Abi","Female","168","0.190284286761019","0.166242548780412","0.214326024741626","1"
"Big worries","2013","higher vocational","Male","149","0.162987165427893","0.138272928305624","0.187701402550162","1"
"Big worries","2013","higher vocational","Female","130","0.244214341922384","0.207181441685502","0.281247242159266","1"
"Big worries","2013","higher education","Male","413","0.139692614756136","0.126865830015054","0.152519399497218","1"
"Big worries","2013","higher education","Female","487","0.201061627466501","0.185822028068848","0.216301226864155","1"
"No worries","2013","in school","Male","94","0.447993087672107","0.380894283860829","0.515091891483386","3"
"No worries","2013","in school","Female","70","0.311742337582882","0.249969914568137","0.373514760597627","3"
"No worries","2013","inadequately","Male","98","0.410701284018919","0.344633602433632","0.476768965604207","3"
"No worries","2013","inadequately","Female","123","0.396252359065664","0.338652441711737","0.453852276419591","3"
"No worries","2013","general elemantary","Male","495","0.365062512696868","0.336675737671745","0.393449287721991","3"
"No worries","2013","general elemantary","Female","644","0.31122491874672","0.289971409360878","0.332478428132561","3"
"No worries","2013","middle vocational","Male","1750","0.310869371049258","0.298252764399673","0.323485977698843","3"
"No worries","2013","middle vocational","Female","1439","0.21964609608773","0.209074896562442","0.230217295613018","3"
"No worries","2013","vocational + Abi","Male","233","0.284699038979109","0.250218618835708","0.31917945912251","3"
"No worries","2013","vocational + Abi","Female","307","0.201868862747979","0.177283879994821","0.226453845501137","3"
"No worries","2013","higher vocational","Male","234","0.260191970015885","0.230835021431666","0.289548918600104","3"
"No worries","2013","higher vocational","Female","88","0.209374287029949","0.174303140855155","0.244445433204744","3"
"No worries","2013","higher education","Male","842","0.295794773772733","0.278907905027036","0.31268164251843","3"
"No worries","2013","higher education","Female","652","0.216933597574949","0.201261936941205","0.232605258208694","3"
"Some worries","2013","in school","Male","77","0.330862469058445","0.267374956566043","0.394349981550848","2"
"Some worries","2013","in school","Female","112","0.522636798694232","0.456025841173252","0.589247756215213","2"
"Some worries","2013","inadequately","Male","80","0.473283633636123","0.406232297082247","0.540334970189998","2"
"Some worries","2013","inadequately","Female","105","0.395676060348183","0.338090580075699","0.453261540620667","2"
"Some worries","2013","general elemantary","Male","453","0.448021642700328","0.418700730742459","0.477342554658196","2"
"Some worries","2013","general elemantary","Female","851","0.496705182876353","0.47375345788255","0.519656907870156","2"
"Some worries","2013","middle vocational","Male","2582","0.523998640378766","0.510385071402625","0.537612209354906","2"
"Some worries","2013","middle vocational","Female","3211","0.565097457800214","0.552439187305926","0.577755728294501","2"
"Some worries","2013","vocational + Abi","Male","328","0.539121668097966","0.501035113865191","0.577208222330741","2"
"Some worries","2013","vocational + Abi","Female","549","0.607846850491002","0.577943279621335","0.637750421360669","2"
"Some worries","2013","higher vocational","Male","475","0.576820864556222","0.543762067139528","0.609879661972916","2"
"Some worries","2013","higher vocational","Female","299","0.546411371047666","0.503497888208366","0.589324853886967","2"
"Some worries","2013","higher education","Male","1551","0.564512611471131","0.54616714017312","0.582858082769142","2"
"Some worries","2013","higher education","Female","1518","0.582004774958549","0.563250458152702","0.600759091764396","2"
"Big worries","2014","in school","Male","39","0.176826943181754","0.125348351576207","0.228305534787301","1"
"Big worries","2014","in school","Female","61","0.261907764900175","0.205453125735042","0.318362404065309","1"
"Big worries","2014","inadequately","Male","49","0.179894169857833","0.127944602191781","0.231843737523886","1"
"Big worries","2014","inadequately","Female","91","0.33481147418923","0.280213103370111","0.38940984500835","1"
"Big worries","2014","general elemantary","Male","244","0.199947978520304","0.177146816790692","0.222749140249915","1"
"Big worries","2014","general elemantary","Female","435","0.206239447862622","0.188046548585416","0.224432347139827","1"
"Big worries","2014","middle vocational","Male","1095","0.184436312514764","0.17432966411263","0.194542960916897","1"
"Big worries","2014","middle vocational","Female","1743","0.249401726141371","0.239173582105443","0.259629870177299","1"
"Big worries","2014","vocational + Abi","Male","145","0.202644936715952","0.173953243749507","0.231336629682398","1"
"Big worries","2014","vocational + Abi","Female","288","0.238732518341358","0.215540680065328","0.261924356617388","1"
"Big worries","2014","higher vocational","Male","190","0.173251011999646","0.14961606124161","0.196885962757682","1"
"Big worries","2014","higher vocational","Female","167","0.270208867071024","0.234969162169822","0.305448571972226","1"
"Big worries","2014","higher education","Male","518","0.15942805049849","0.146537329801047","0.172318771195933","1"
"Big worries","2014","higher education","Female","701","0.234260225733335","0.219382093566378","0.249138357900292","1"
"No worries","2014","in school","Male","76","0.459203210679805","0.391963416776692","0.526443004582919","3"
"No worries","2014","in school","Female","50","0.276851579013123","0.21939928768136","0.334303870344885","3"
"No worries","2014","inadequately","Male","81","0.432131683625201","0.365132375542209","0.499130991708193","3"
"No worries","2014","inadequately","Female","83","0.273390469677722","0.221826140390643","0.324954798964801","3"
"No worries","2014","general elemantary","Male","393","0.340317218539339","0.313305706939448","0.367328730139231","3"
"No worries","2014","general elemantary","Female","516","0.252635480562657","0.23309727383483","0.272173687290485","3"
"No worries","2014","middle vocational","Male","1507","0.281453163412595","0.269734296836511","0.293172029988678","3"
"No worries","2014","middle vocational","Female","1342","0.200108809976777","0.190650971592463","0.209566648361091","3"
"No worries","2014","vocational + Abi","Male","208","0.291791534838391","0.259344178439327","0.324238891237455","3"
"No worries","2014","vocational + Abi","Female","270","0.168850872133811","0.148470980254992","0.18923076401263","3"
"No worries","2014","higher vocational","Male","222","0.220725382423536","0.194825286049711","0.246625478797361","3"
"No worries","2014","higher vocational","Female","79","0.112477017814738","0.0874041001827845","0.137549935446691","3"
"No worries","2014","higher education","Male","719","0.256168353176049","0.240797164678611","0.271539541673487","3"
"No worries","2014","higher education","Female","517","0.155221140296258","0.142500602166876","0.16794167842564","3"
"Some worries","2014","in school","Male","96","0.363969846138441","0.299049859940966","0.428889832335916","2"
"Some worries","2014","in school","Female","122","0.461240656086702","0.397233087713031","0.525248224460374","2"
"Some worries","2014","inadequately","Male","80","0.387974146516966","0.322068181884127","0.453880111149805","2"
"Some worries","2014","inadequately","Female","113","0.391798056133047","0.335322283248491","0.448273829017604","2"
"Some worries","2014","general elemantary","Male","545","0.459734802940357","0.43132314746219","0.488146458418524","2"
"Some worries","2014","general elemantary","Female","949","0.541125071574721","0.518718919279267","0.563531223870175","2"
"Some worries","2014","middle vocational","Male","3055","0.534110524072642","0.521111461944948","0.547109586200335","2"
"Some worries","2014","middle vocational","Female","3789","0.550489463881852","0.538729993285118","0.562248934478586","2"
"Some worries","2014","vocational + Abi","Male","401","0.505563528445656","0.469876898663644","0.541250158227669","2"
"Some worries","2014","vocational + Abi","Female","740","0.592416609524831","0.565684539089257","0.619148679960405","2"
"Some worries","2014","higher vocational","Male","573","0.606023605576818","0.575508853421813","0.636538357731824","2"
