"plj0047","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","1995","Hesse","(3a) lower tertiary education","","","",""
"Big worries","1995","Hesse","(3b) higher tertiary education","2","","",""
"Big worries","1995","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Big worries","1995","Rhineland-Palatinate,Saarland","(1a) inadequately completed","9","","",""
"Big worries","1995","Rhineland-Palatinate,Saarland","(1b) general elementary school","5","","",""
"Big worries","1995","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","6","","",""
"Big worries","1995","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","","","",""
"Big worries","1995","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","1","","",""
"Big worries","1995","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","3","","",""
"Big worries","1995","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1995","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","","","",""
"Big worries","1995","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","","","",""
"Big worries","1995","Baden-Württemberg","(0) in school","9","","",""
"Big worries","1995","Baden-Württemberg","(1a) inadequately completed","66","0.424918159694442","0.349491722899412","0.500344596489472"
"Big worries","1995","Baden-Württemberg","(1b) general elementary school","69","0.442119068064676","0.368746767081818","0.515491369047535"
"Big worries","1995","Baden-Württemberg","(1c) basic vocational qualification","53","0.423810334749152","0.337866498713674","0.50975417078463"
"Big worries","1995","Baden-Württemberg","(2b) intermediate general qualification","4","","",""
"Big worries","1995","Baden-Württemberg","(2a) intermediate vocational","2","","",""
"Big worries","1995","Baden-Württemberg","(2c_gen) general maturity certificate","8","","",""
"Big worries","1995","Baden-Württemberg","(2c_voc) vocational maturity certificate","9","","",""
"Big worries","1995","Baden-Württemberg","(3a) lower tertiary education","1","","",""
"Big worries","1995","Baden-Württemberg","(3b) higher tertiary education","2","","",""
"Big worries","1995","Bavaria","(0) in school","4","","",""
"Big worries","1995","Bavaria","(1a) inadequately completed","16","","",""
"Big worries","1995","Bavaria","(1b) general elementary school","33","0.372223064651576","0.276024954124395","0.468421175178757"
"Big worries","1995","Bavaria","(1c) basic vocational qualification","14","","",""
"Big worries","1995","Bavaria","(2b) intermediate general qualification","2","","",""
"Big worries","1995","Bavaria","(2a) intermediate vocational","3","","",""
"Big worries","1995","Bavaria","(2c_gen) general maturity certificate","2","","",""
"Big worries","1995","Bavaria","(2c_voc) vocational maturity certificate","4","","",""
"Big worries","1995","Bavaria","(3a) lower tertiary education","","","",""
"Big worries","1995","Bavaria","(3b) higher tertiary education","3","","",""
"Big worries","1995","Berlin","(0) in school","","","",""
"Big worries","1995","Berlin","(1a) inadequately completed","4","","",""
"Big worries","1995","Berlin","(1b) general elementary school","11","","",""
"Big worries","1995","Berlin","(1c) basic vocational qualification","2","","",""
"Big worries","1995","Berlin","(2b) intermediate general qualification","1","","",""
"Big worries","1995","Berlin","(2a) intermediate vocational","","","",""
"Big worries","1995","Berlin","(2c_gen) general maturity certificate","1","","",""
"Big worries","1995","Berlin","(2c_voc) vocational maturity certificate","3","","",""
"Big worries","1995","Berlin","(3a) lower tertiary education","","","",""
"Big worries","1995","Berlin","(3b) higher tertiary education","","","",""
"Big worries","1995","Brandenburg","(0) in school","","","",""
"Big worries","1995","Brandenburg","(1a) inadequately completed","","","",""
"Big worries","1995","Brandenburg","(1b) general elementary school","","","",""
"Big worries","1995","Brandenburg","(1c) basic vocational qualification","","","",""
"Big worries","1995","Brandenburg","(2b) intermediate general qualification","","","",""
"Big worries","1995","Brandenburg","(2a) intermediate vocational","","","",""
"Big worries","1995","Brandenburg","(2c_gen) general maturity certificate","","","",""
"Big worries","1995","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1995","Brandenburg","(3a) lower tertiary education","","","",""
"Big worries","1995","Brandenburg","(3b) higher tertiary education","","","",""
"Big worries","1995","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Big worries","1995","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Big worries","1995","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Big worries","1995","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
"Big worries","1995","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Big worries","1995","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","",""
"Big worries","1995","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Big worries","1995","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1995","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Big worries","1995","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"Big worries","1995","Saxony","(0) in school","","","",""
"Big worries","1995","Saxony","(1a) inadequately completed","","","",""
"Big worries","1995","Saxony","(1b) general elementary school","","","",""
"Big worries","1995","Saxony","(1c) basic vocational qualification","","","",""
"Big worries","1995","Saxony","(2b) intermediate general qualification","","","",""
"Big worries","1995","Saxony","(2a) intermediate vocational","","","",""
"Big worries","1995","Saxony","(2c_gen) general maturity certificate","","","",""
"Big worries","1995","Saxony","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1995","Saxony","(3a) lower tertiary education","","","",""
"Big worries","1995","Saxony","(3b) higher tertiary education","","","",""
"Big worries","1995","Saxony-Anhalt","(0) in school","","","",""
"Big worries","1995","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Big worries","1995","Saxony-Anhalt","(1b) general elementary school","","","",""
"Big worries","1995","Saxony-Anhalt","(1c) basic vocational qualification","","","",""
"Big worries","1995","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Big worries","1995","Saxony-Anhalt","(2a) intermediate vocational","","","",""
"Big worries","1995","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Big worries","1995","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1995","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"Big worries","1995","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"Big worries","1995","Thuringia","(0) in school","","","",""
"Big worries","1995","Thuringia","(1a) inadequately completed","","","",""
"Big worries","1995","Thuringia","(1b) general elementary school","","","",""
"Big worries","1995","Thuringia","(1c) basic vocational qualification","","","",""
"Big worries","1995","Thuringia","(2b) intermediate general qualification","","","",""
"Big worries","1995","Thuringia","(2a) intermediate vocational","","","",""
"Big worries","1995","Thuringia","(2c_gen) general maturity certificate","","","",""
"Big worries","1995","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1995","Thuringia","(3a) lower tertiary education","","","",""
"Big worries","1995","Thuringia","(3b) higher tertiary education","","","",""
"Some worries","1995","Schleswig-Holstein","(0) in school","","","",""
"Some worries","1995","Schleswig-Holstein","(1a) inadequately completed","1","","",""
"Some worries","1995","Schleswig-Holstein","(1b) general elementary school","4","","",""
"Some worries","1995","Schleswig-Holstein","(1c) basic vocational qualification","1","","",""
"Some worries","1995","Schleswig-Holstein","(2b) intermediate general qualification","","","",""
"Some worries","1995","Schleswig-Holstein","(2a) intermediate vocational","","","",""
"Some worries","1995","Schleswig-Holstein","(2c_gen) general maturity certificate","2","","",""
"Some worries","1995","Schleswig-Holstein","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1995","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"Some worries","1995","Schleswig-Holstein","(3b) higher tertiary education","1","","",""
"Some worries","1995","Hamburg","(0) in school","","","",""
"Some worries","1995","Hamburg","(1a) inadequately completed","3","","",""
"Some worries","1995","Hamburg","(1b) general elementary school","9","","",""
"Some worries","1995","Hamburg","(1c) basic vocational qualification","5","","",""
"Some worries","1995","Hamburg","(2b) intermediate general qualification","","","",""
"Some worries","1995","Hamburg","(2a) intermediate vocational","1","","",""
"Some worries","1995","Hamburg","(2c_gen) general maturity certificate","2","","",""
"Some worries","1995","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1995","Hamburg","(3a) lower tertiary education","","","",""
"Some worries","1995","Hamburg","(3b) higher tertiary education","","","",""
"Some worries","1995","Lower Saxony","(0) in school","1","","",""
"Some worries","1995","Lower Saxony","(1a) inadequately completed","13","","",""
"Some worries","1995","Lower Saxony","(1b) general elementary school","15","","",""
"Some worries","1995","Lower Saxony","(1c) basic vocational qualification","15","","",""
"Some worries","1995","Lower Saxony","(2b) intermediate general qualification","3","","",""
"Some worries","1995","Lower Saxony","(2a) intermediate vocational","6","","",""
"Some worries","1995","Lower Saxony","(2c_gen) general maturity certificate","5","","",""
"Some worries","1995","Lower Saxony","(2c_voc) vocational maturity certificate","1","","",""
"Some worries","1995","Lower Saxony","(3a) lower tertiary education","1","","",""
"Some worries","1995","Lower Saxony","(3b) higher tertiary education","","","",""
"Some worries","1995","Bremen","(0) in school","","","",""
"Some worries","1995","Bremen","(1a) inadequately completed","1","","",""
"Some worries","1995","Bremen","(1b) general elementary school","","","",""
"Some worries","1995","Bremen","(1c) basic vocational qualification","","","",""
"Some worries","1995","Bremen","(2b) intermediate general qualification","","","",""
"Some worries","1995","Bremen","(2a) intermediate vocational","","","",""
"Some worries","1995","Bremen","(2c_gen) general maturity certificate","","","",""
"Some worries","1995","Bremen","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1995","Bremen","(3a) lower tertiary education","","","",""
"Some worries","1995","Bremen","(3b) higher tertiary education","1","","",""
"Some worries","1995","North Rhine-Westphalia","(0) in school","3","","",""
"Some worries","1995","North Rhine-Westphalia","(1a) inadequately completed","44","0.329708376025346","0.246629153883722","0.41278759816697"
"Some worries","1995","North Rhine-Westphalia","(1b) general elementary school","64","0.344073100798531","0.269997935557701","0.418148266039362"
"Some worries","1995","North Rhine-Westphalia","(1c) basic vocational qualification","23","","",""
"Some worries","1995","North Rhine-Westphalia","(2b) intermediate general qualification","7","","",""
"Some worries","1995","North Rhine-Westphalia","(2a) intermediate vocational","7","","",""
"Some worries","1995","North Rhine-Westphalia","(2c_gen) general maturity certificate","15","","",""
"Some worries","1995","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","10","","",""
"Some worries","1995","North Rhine-Westphalia","(3a) lower tertiary education","2","","",""
"Some worries","1995","North Rhine-Westphalia","(3b) higher tertiary education","3","","",""
"Some worries","1995","Hesse","(0) in school","1","","",""
"Some worries","1995","Hesse","(1a) inadequately completed","35","0.479569338739371","0.352093104033438","0.607045573445304"
"Some worries","1995","Hesse","(1b) general elementary school","31","0.389194691192583","0.277348418339345","0.501040964045822"
"Some worries","1995","Hesse","(1c) basic vocational qualification","31","0.603963168638831","0.468401750050909","0.739524587226752"
"Some worries","1995","Hesse","(2b) intermediate general qualification","6","","",""
"Some worries","1995","Hesse","(2a) intermediate vocational","4","","",""
"Some worries","1995","Hesse","(2c_gen) general maturity certificate","5","","",""
"Some worries","1995","Hesse","(2c_voc) vocational maturity certificate","2","","",""
"Some worries","1995","Hesse","(3a) lower tertiary education","1","","",""
"Some worries","1995","Hesse","(3b) higher tertiary education","1","","",""
"Some worries","1995","Rhineland-Palatinate,Saarland","(0) in school","1","","",""
"Some worries","1995","Rhineland-Palatinate,Saarland","(1a) inadequately completed","11","","",""
"Some worries","1995","Rhineland-Palatinate,Saarland","(1b) general elementary school","10","","",""
"Some worries","1995","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","10","","",""
"Some worries","1995","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","3","","",""
"Some worries","1995","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","","","",""
"Some worries","1995","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","2","","",""
"Some worries","1995","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","3","","",""
"Some worries","1995","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","1","","",""
"Some worries","1995","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","","","",""
"Some worries","1995","Baden-Württemberg","(0) in school","7","","",""
"Some worries","1995","Baden-Württemberg","(1a) inadequately completed","75","0.473299364879078","0.397116727976003","0.549482001782154"
"Some worries","1995","Baden-Württemberg","(1b) general elementary school","80","0.403390917587455","0.330913994900929","0.47586784027398"
"Some worries","1995","Baden-Württemberg","(1c) basic vocational qualification","50","0.43209492388416","0.345941272604713","0.518248575163607"
"Some worries","1995","Baden-Württemberg","(2b) intermediate general qualification","5","","",""
"Some worries","1995","Baden-Württemberg","(2a) intermediate vocational","8","","",""
"Some worries","1995","Baden-Württemberg","(2c_gen) general maturity certificate","9","","",""
"Some worries","1995","Baden-Württemberg","(2c_voc) vocational maturity certificate","9","","",""
"Some worries","1995","Baden-Württemberg","(3a) lower tertiary education","2","","",""
"Some worries","1995","Baden-Württemberg","(3b) higher tertiary education","3","","",""
"Some worries","1995","Bavaria","(0) in school","2","","",""
"Some worries","1995","Bavaria","(1a) inadequately completed","29","","",""
"Some worries","1995","Bavaria","(1b) general elementary school","43","0.434557930023975","0.335911784020674","0.533204076027277"
"Some worries","1995","Bavaria","(1c) basic vocational qualification","41","0.655614974669999","0.538280839105209","0.772949110234789"
"Some worries","1995","Bavaria","(2b) intermediate general qualification","5","","",""
"Some worries","1995","Bavaria","(2a) intermediate vocational","2","","",""
"Some worries","1995","Bavaria","(2c_gen) general maturity certificate","2","","",""
"Some worries","1995","Bavaria","(2c_voc) vocational maturity certificate","4","","",""
"Some worries","1995","Bavaria","(3a) lower tertiary education","","","",""
"Some worries","1995","Bavaria","(3b) higher tertiary education","4","","",""
"Some worries","1995","Berlin","(0) in school","2","","",""
"Some worries","1995","Berlin","(1a) inadequately completed","4","","",""
"Some worries","1995","Berlin","(1b) general elementary school","3","","",""
"Some worries","1995","Berlin","(1c) basic vocational qualification","6","","",""
"Some worries","1995","Berlin","(2b) intermediate general qualification","","","",""
"Some worries","1995","Berlin","(2a) intermediate vocational","1","","",""
"Some worries","1995","Berlin","(2c_gen) general maturity certificate","2","","",""
"Some worries","1995","Berlin","(2c_voc) vocational maturity certificate","2","","",""
"Some worries","1995","Berlin","(3a) lower tertiary education","1","","",""
"Some worries","1995","Berlin","(3b) higher tertiary education","1","","",""
"Some worries","1995","Brandenburg","(0) in school","","","",""
"Some worries","1995","Brandenburg","(1a) inadequately completed","","","",""
"Some worries","1995","Brandenburg","(1b) general elementary school","","","",""
"Some worries","1995","Brandenburg","(1c) basic vocational qualification","","","",""
"Some worries","1995","Brandenburg","(2b) intermediate general qualification","","","",""
"Some worries","1995","Brandenburg","(2a) intermediate vocational","","","",""
"Some worries","1995","Brandenburg","(2c_gen) general maturity certificate","","","",""
"Some worries","1995","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1995","Brandenburg","(3a) lower tertiary education","","","",""
"Some worries","1995","Brandenburg","(3b) higher tertiary education","","","",""
"Some worries","1995","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Some worries","1995","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Some worries","1995","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Some worries","1995","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
"Some worries","1995","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Some worries","1995","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","",""
"Some worries","1995","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Some worries","1995","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1995","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Some worries","1995","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"Some worries","1995","Saxony","(0) in school","","","",""
"Some worries","1995","Saxony","(1a) inadequately completed","","","",""
"Some worries","1995","Saxony","(1b) general elementary school","","","",""
"Some worries","1995","Saxony","(1c) basic vocational qualification","","","",""
"Some worries","1995","Saxony","(2b) intermediate general qualification","","","",""
"Some worries","1995","Saxony","(2a) intermediate vocational","","","",""
"Some worries","1995","Saxony","(2c_gen) general maturity certificate","","","",""
"Some worries","1995","Saxony","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1995","Saxony","(3a) lower tertiary education","","","",""
"Some worries","1995","Saxony","(3b) higher tertiary education","","","",""
"Some worries","1995","Saxony-Anhalt","(0) in school","","","",""
"Some worries","1995","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Some worries","1995","Saxony-Anhalt","(1b) general elementary school","","","",""
"Some worries","1995","Saxony-Anhalt","(1c) basic vocational qualification","","","",""
"Some worries","1995","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Some worries","1995","Saxony-Anhalt","(2a) intermediate vocational","","","",""
"Some worries","1995","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Some worries","1995","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1995","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"Some worries","1995","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"Some worries","1995","Thuringia","(0) in school","","","",""
"Some worries","1995","Thuringia","(1a) inadequately completed","","","",""
"Some worries","1995","Thuringia","(1b) general elementary school","","","",""
"Some worries","1995","Thuringia","(1c) basic vocational qualification","","","",""
"Some worries","1995","Thuringia","(2b) intermediate general qualification","","","",""
"Some worries","1995","Thuringia","(2a) intermediate vocational","","","",""
"Some worries","1995","Thuringia","(2c_gen) general maturity certificate","","","",""
"Some worries","1995","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1995","Thuringia","(3a) lower tertiary education","","","",""
"Some worries","1995","Thuringia","(3b) higher tertiary education","","","",""
"No worries","1995","Schleswig-Holstein","(0) in school","","","",""
"No worries","1995","Schleswig-Holstein","(1a) inadequately completed","","","",""
"No worries","1995","Schleswig-Holstein","(1b) general elementary school","2","","",""
"No worries","1995","Schleswig-Holstein","(1c) basic vocational qualification","","","",""
"No worries","1995","Schleswig-Holstein","(2b) intermediate general qualification","","","",""
"No worries","1995","Schleswig-Holstein","(2a) intermediate vocational","","","",""
"No worries","1995","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"No worries","1995","Schleswig-Holstein","(2c_voc) vocational maturity certificate","","","",""
"No worries","1995","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"No worries","1995","Schleswig-Holstein","(3b) higher tertiary education","","","",""
"No worries","1995","Hamburg","(0) in school","","","",""
"No worries","1995","Hamburg","(1a) inadequately completed","1","","",""
"No worries","1995","Hamburg","(1b) general elementary school","1","","",""
"No worries","1995","Hamburg","(1c) basic vocational qualification","1","","",""
"No worries","1995","Hamburg","(2b) intermediate general qualification","","","",""
"No worries","1995","Hamburg","(2a) intermediate vocational","","","",""
"No worries","1995","Hamburg","(2c_gen) general maturity certificate","","","",""
"No worries","1995","Hamburg","(2c_voc) vocational maturity certificate","2","","",""
"No worries","1995","Hamburg","(3a) lower tertiary education","","","",""
"No worries","1995","Hamburg","(3b) higher tertiary education","","","",""
"No worries","1995","Lower Saxony","(0) in school","","","",""
"No worries","1995","Lower Saxony","(1a) inadequately completed","2","","",""
"No worries","1995","Lower Saxony","(1b) general elementary school","3","","",""
"No worries","1995","Lower Saxony","(1c) basic vocational qualification","","","",""
"No worries","1995","Lower Saxony","(2b) intermediate general qualification","1","","",""
"No worries","1995","Lower Saxony","(2a) intermediate vocational","","","",""
"No worries","1995","Lower Saxony","(2c_gen) general maturity certificate","1","","",""
"No worries","1995","Lower Saxony","(2c_voc) vocational maturity certificate","1","","",""
"No worries","1995","Lower Saxony","(3a) lower tertiary education","","","",""
"No worries","1995","Lower Saxony","(3b) higher tertiary education","","","",""
"No worries","1995","Bremen","(0) in school","","","",""
"No worries","1995","Bremen","(1a) inadequately completed","","","",""
"No worries","1995","Bremen","(1b) general elementary school","","","",""
"No worries","1995","Bremen","(1c) basic vocational qualification","","","",""
"No worries","1995","Bremen","(2b) intermediate general qualification","","","",""
"No worries","1995","Bremen","(2a) intermediate vocational","","","",""
"No worries","1995","Bremen","(2c_gen) general maturity certificate","","","",""
"No worries","1995","Bremen","(2c_voc) vocational maturity certificate","","","",""
"No worries","1995","Bremen","(3a) lower tertiary education","","","",""
"No worries","1995","Bremen","(3b) higher tertiary education","","","",""
"No worries","1995","North Rhine-Westphalia","(0) in school","2","","",""
"No worries","1995","North Rhine-Westphalia","(1a) inadequately completed","14","","",""
"No worries","1995","North Rhine-Westphalia","(1b) general elementary school","7","","",""
"No worries","1995","North Rhine-Westphalia","(1c) basic vocational qualification","18","","",""
"No worries","1995","North Rhine-Westphalia","(2b) intermediate general qualification","4","","",""
"No worries","1995","North Rhine-Westphalia","(2a) intermediate vocational","1","","",""
"No worries","1995","North Rhine-Westphalia","(2c_gen) general maturity certificate","3","","",""
"No worries","1995","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","3","","",""
"No worries","1995","North Rhine-Westphalia","(3a) lower tertiary education","","","",""
"No worries","1995","North Rhine-Westphalia","(3b) higher tertiary education","1","","",""
"No worries","1995","Hesse","(0) in school","","","",""
"No worries","1995","Hesse","(1a) inadequately completed","7","","",""
"No worries","1995","Hesse","(1b) general elementary school","12","","",""
"No worries","1995","Hesse","(1c) basic vocational qualification","4","","",""
"No worries","1995","Hesse","(2b) intermediate general qualification","","","",""
"No worries","1995","Hesse","(2a) intermediate vocational","","","",""
"No worries","1995","Hesse","(2c_gen) general maturity certificate","2","","",""
"No worries","1995","Hesse","(2c_voc) vocational maturity certificate","3","","",""
"No worries","1995","Hesse","(3a) lower tertiary education","","","",""
"No worries","1995","Hesse","(3b) higher tertiary education","","","",""
"No worries","1995","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"No worries","1995","Rhineland-Palatinate,Saarland","(1a) inadequately completed","1","","",""
"No worries","1995","Rhineland-Palatinate,Saarland","(1b) general elementary school","4","","",""
"No worries","1995","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","3","","",""
"No worries","1995","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","1","","",""
"No worries","1995","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","","","",""
"No worries","1995","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","","","",""
"No worries","1995","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","","","",""
"No worries","1995","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","","","",""
"No worries","1995","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","","","",""
"No worries","1995","Baden-Württemberg","(0) in school","","","",""
"No worries","1995","Baden-Württemberg","(1a) inadequately completed","24","","",""
"No worries","1995","Baden-Württemberg","(1b) general elementary school","27","","",""
"No worries","1995","Baden-Württemberg","(1c) basic vocational qualification","24","","",""
"No worries","1995","Baden-Württemberg","(2b) intermediate general qualification","2","","",""
"No worries","1995","Baden-Württemberg","(2a) intermediate vocational","1","","",""
"No worries","1995","Baden-Württemberg","(2c_gen) general maturity certificate","3","","",""
"No worries","1995","Baden-Württemberg","(2c_voc) vocational maturity certificate","1","","",""
"No worries","1995","Baden-Württemberg","(3a) lower tertiary education","1","","",""
"No worries","1995","Baden-Württemberg","(3b) higher tertiary education","","","",""
"No worries","1995","Bavaria","(0) in school","1","","",""
"No worries","1995","Bavaria","(1a) inadequately completed","9","","",""
"No worries","1995","Bavaria","(1b) general elementary school","21","","",""
"No worries","1995","Bavaria","(1c) basic vocational qualification","8","","",""
"No worries","1995","Bavaria","(2b) intermediate general qualification","","","",""
"No worries","1995","Bavaria","(2a) intermediate vocational","2","","",""
"No worries","1995","Bavaria","(2c_gen) general maturity certificate","1","","",""
"No worries","1995","Bavaria","(2c_voc) vocational maturity certificate","4","","",""
"No worries","1995","Bavaria","(3a) lower tertiary education","1","","",""
"No worries","1995","Bavaria","(3b) higher tertiary education","2","","",""
"No worries","1995","Berlin","(0) in school","","","",""
"No worries","1995","Berlin","(1a) inadequately completed","2","","",""
"No worries","1995","Berlin","(1b) general elementary school","2","","",""
"No worries","1995","Berlin","(1c) basic vocational qualification","1","","",""
"No worries","1995","Berlin","(2b) intermediate general qualification","","","",""
"No worries","1995","Berlin","(2a) intermediate vocational","","","",""
"No worries","1995","Berlin","(2c_gen) general maturity certificate","3","","",""
"No worries","1995","Berlin","(2c_voc) vocational maturity certificate","2","","",""
"No worries","1995","Berlin","(3a) lower tertiary education","","","",""
"No worries","1995","Berlin","(3b) higher tertiary education","","","",""
"No worries","1995","Brandenburg","(0) in school","","","",""
"No worries","1995","Brandenburg","(1a) inadequately completed","","","",""
"No worries","1995","Brandenburg","(1b) general elementary school","","","",""
"No worries","1995","Brandenburg","(1c) basic vocational qualification","","","",""
"No worries","1995","Brandenburg","(2b) intermediate general qualification","","","",""
"No worries","1995","Brandenburg","(2a) intermediate vocational","","","",""
"No worries","1995","Brandenburg","(2c_gen) general maturity certificate","","","",""
"No worries","1995","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"No worries","1995","Brandenburg","(3a) lower tertiary education","","","",""
"No worries","1995","Brandenburg","(3b) higher tertiary education","","","",""
"No worries","1995","Mecklenburg-Western Pomerania","(0) in school","","","",""
"No worries","1995","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"No worries","1995","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"No worries","1995","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
"No worries","1995","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"No worries","1995","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","",""
"No worries","1995","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"No worries","1995","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"No worries","1995","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"No worries","1995","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"No worries","1995","Saxony","(0) in school","","","",""
"No worries","1995","Saxony","(1a) inadequately completed","","","",""
"No worries","1995","Saxony","(1b) general elementary school","","","",""
"No worries","1995","Saxony","(1c) basic vocational qualification","","","",""
"No worries","1995","Saxony","(2b) intermediate general qualification","","","",""
"No worries","1995","Saxony","(2a) intermediate vocational","","","",""
"No worries","1995","Saxony","(2c_gen) general maturity certificate","","","",""
"No worries","1995","Saxony","(2c_voc) vocational maturity certificate","","","",""
"No worries","1995","Saxony","(3a) lower tertiary education","","","",""
"No worries","1995","Saxony","(3b) higher tertiary education","","","",""
"No worries","1995","Saxony-Anhalt","(0) in school","","","",""
"No worries","1995","Saxony-Anhalt","(1a) inadequately completed","","","",""
"No worries","1995","Saxony-Anhalt","(1b) general elementary school","","","",""
"No worries","1995","Saxony-Anhalt","(1c) basic vocational qualification","","","",""
"No worries","1995","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"No worries","1995","Saxony-Anhalt","(2a) intermediate vocational","","","",""
"No worries","1995","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"No worries","1995","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"No worries","1995","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"No worries","1995","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"No worries","1995","Thuringia","(0) in school","","","",""
"No worries","1995","Thuringia","(1a) inadequately completed","","","",""
"No worries","1995","Thuringia","(1b) general elementary school","","","",""
"No worries","1995","Thuringia","(1c) basic vocational qualification","","","",""
"No worries","1995","Thuringia","(2b) intermediate general qualification","","","",""
"No worries","1995","Thuringia","(2a) intermediate vocational","","","",""
"No worries","1995","Thuringia","(2c_gen) general maturity certificate","","","",""
"No worries","1995","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"No worries","1995","Thuringia","(3a) lower tertiary education","","","",""
