"plj0047","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Some worries","2007","35-65 y.","Hamburg","86","0.541839637416794","0.461568137845277","0.622111136988311"
"Some worries","2007","35-65 y.","Lower Saxony","535","0.508795426874222","0.477810470335449","0.539780383412996"
"Some worries","2007","35-65 y.","Bremen","40","0.458140849482122","0.352220027484604","0.564061671479639"
"Some worries","2007","35-65 y.","North Rhine-Westphalia","1316","0.55032088101203","0.530343591245654","0.570298170778406"
"Some worries","2007","35-65 y.","Hesse","474","0.542277274716068","0.508403817899025","0.576150731533111"
"Some worries","2007","35-65 y.","Rhineland-Palatinate,Saarland","332","0.437733212043896","0.400307319203969","0.475159104883824"
"Some worries","2007","35-65 y.","Baden-Württemberg","763","0.570693016097637","0.54445390674615","0.596932125449123"
"Some worries","2007","35-65 y.","Bavaria","954","0.584895669034659","0.561291528087833","0.608499809981484"
"Some worries","2007","35-65 y.","Berlin","208","0.478760904796995","0.431379058000241","0.52614275159375"
"Some worries","2007","35-65 y.","Brandenburg","258","0.548778933835634","0.502440683931872","0.595117183739396"
"Some worries","2007","35-65 y.","Mecklenburg-Western Pomerania","176","0.59669469064029","0.540428213883942","0.652961167396638"
"Some worries","2007","35-65 y.","Saxony","459","0.559521056469651","0.525603936535642","0.593438176403661"
"Some worries","2007","35-65 y.","Saxony-Anhalt","248","0.526921331777778","0.481096039578229","0.572746623977328"
"Some worries","2007","35-65 y.","Thuringia","254","0.534881228686329","0.489300654978503","0.580461802394155"
"Some worries","2007","66 and older","Schleswig-Holstein","74","0.561894312623342","0.479412640895233","0.644375984351451"
"Some worries","2007","66 and older","Hamburg","38","0.55507715251152","0.437819127368339","0.672335177654702"
"Some worries","2007","66 and older","Lower Saxony","227","0.522754382211655","0.475099030266674","0.570409734156635"
"Some worries","2007","66 and older","Bremen","16","","",""
"Some worries","2007","66 and older","North Rhine-Westphalia","489","0.539978489975228","0.507560770007257","0.5723962099432"
"Some worries","2007","66 and older","Hesse","127","0.473664730114906","0.413434726672159","0.533894733557654"
"Some worries","2007","66 and older","Rhineland-Palatinate,Saarland","90","0.323776096273983","0.266118639650116","0.38143355289785"
"Some worries","2007","66 and older","Baden-Württemberg","247","0.497939489546394","0.452640190588615","0.543238788504174"
"Some worries","2007","66 and older","Bavaria","335","0.558607841876407","0.518472658775747","0.598743024977068"
"Some worries","2007","66 and older","Berlin","58","0.409254741107171","0.326312037255721","0.492197444958621"
"Some worries","2007","66 and older","Brandenburg","124","0.530480653438183","0.465842063962025","0.595119242914342"
"Some worries","2007","66 and older","Mecklenburg-Western Pomerania","51","0.43603527529057","0.342941289529035","0.529129261052105"
"Some worries","2007","66 and older","Saxony","144","0.46907785678407","0.414055088678891","0.52410062488925"
"Some worries","2007","66 and older","Saxony-Anhalt","95","0.476439371345422","0.406158920667894","0.546719822022951"
"Some worries","2007","66 and older","Thuringia","117","0.519679721715827","0.453052061563632","0.586307381868023"
"No worries","2007","16-34 y.","Schleswig-Holstein","41","0.278000309901167","0.200688759713415","0.355311860088919"
"No worries","2007","16-34 y.","Hamburg","10","","",""
"No worries","2007","16-34 y.","Lower Saxony","76","0.202295335576054","0.163458737509669","0.241131933642439"
"No worries","2007","16-34 y.","Bremen","7","","",""
"No worries","2007","16-34 y.","North Rhine-Westphalia","164","0.190274613043922","0.164384911686392","0.216164314401452"
"No worries","2007","16-34 y.","Hesse","61","0.202273646990771","0.156434797884652","0.248112496096889"
"No worries","2007","16-34 y.","Rhineland-Palatinate,Saarland","66","0.312938680023377","0.25463817361717","0.371239186429585"
"No worries","2007","16-34 y.","Baden-Württemberg","153","0.208691881645465","0.177208331949557","0.240175431341374"
"No worries","2007","16-34 y.","Bavaria","143","0.228943037073447","0.196913230734217","0.260972843412677"
"No worries","2007","16-34 y.","Berlin","27","","",""
"No worries","2007","16-34 y.","Brandenburg","48","0.320130173802075","0.254312030764334","0.385948316839816"
"No worries","2007","16-34 y.","Mecklenburg-Western Pomerania","23","","",""
"No worries","2007","16-34 y.","Saxony","106","0.290673702924191","0.244026747718871","0.33732065812951"
"No worries","2007","16-34 y.","Saxony-Anhalt","44","0.271050770286359","0.21231391187626","0.329787628696458"
"No worries","2007","16-34 y.","Thuringia","49","0.162666917934887","0.115074162974889","0.210259672894886"
"No worries","2007","35-65 y.","Schleswig-Holstein","61","0.140698217457127","0.103629556780635","0.177766878133619"
"No worries","2007","35-65 y.","Hamburg","16","","",""
"No worries","2007","35-65 y.","Lower Saxony","152","0.173202525650066","0.14974810164495","0.196656949655181"
"No worries","2007","35-65 y.","Bremen","20","","",""
"No worries","2007","35-65 y.","North Rhine-Westphalia","339","0.138588486615689","0.124713067035724","0.152463906195654"
"No worries","2007","35-65 y.","Hesse","131","0.170279925118286","0.144723794254964","0.195836055981608"
"No worries","2007","35-65 y.","Rhineland-Palatinate,Saarland","178","0.282441028815098","0.248479369875807","0.31640268775439"
"No worries","2007","35-65 y.","Baden-Württemberg","262","0.152877917143118","0.133800955176637","0.171954879109598"
"No worries","2007","35-65 y.","Bavaria","305","0.178184564391439","0.15985329452214","0.196515834260738"
"No worries","2007","35-65 y.","Berlin","54","0.130449888033286","0.0985048568417023","0.162394919224871"
"No worries","2007","35-65 y.","Brandenburg","57","0.140476857576401","0.108119175252351","0.172834539900451"
"No worries","2007","35-65 y.","Mecklenburg-Western Pomerania","39","0.125633898815266","0.0876187460570493","0.163649051573483"
"No worries","2007","35-65 y.","Saxony","178","0.244241409023696","0.21488862033371","0.273594197713681"
"No worries","2007","35-65 y.","Saxony-Anhalt","65","0.174353623992612","0.139529660523983","0.209177587461241"
"No worries","2007","35-65 y.","Thuringia","75","0.190523177192389","0.154635504775241","0.226410849609536"
"No worries","2007","66 and older","Schleswig-Holstein","36","0.209933498494401","0.142229645223018","0.277637351765785"
"No worries","2007","66 and older","Hamburg","12","","",""
"No worries","2007","66 and older","Lower Saxony","86","0.219738489407443","0.180232310608634","0.259244668206253"
"No worries","2007","66 and older","Bremen","4","","",""
"No worries","2007","66 and older","North Rhine-Westphalia","180","0.207204345620504","0.180841928525862","0.233566762715146"
"No worries","2007","66 and older","Hesse","89","0.343055450792245","0.285790004925684","0.400320896658806"
"No worries","2007","66 and older","Rhineland-Palatinate,Saarland","112","0.468917087155004","0.407425312922849","0.530408861387159"
"No worries","2007","66 and older","Baden-Württemberg","114","0.259919323977371","0.220183339146025","0.299655308808718"
"No worries","2007","66 and older","Bavaria","139","0.27628538076175","0.240142559209143","0.312428202314356"
"No worries","2007","66 and older","Berlin","25","","",""
"No worries","2007","66 and older","Brandenburg","28","","",""
"No worries","2007","66 and older","Mecklenburg-Western Pomerania","11","","",""
"No worries","2007","66 and older","Saxony","75","0.225347385480867","0.179280982007842","0.271413788953892"
"No worries","2007","66 and older","Saxony-Anhalt","48","0.270522467851677","0.208011696707044","0.333033238996311"
"No worries","2007","66 and older","Thuringia","39","0.208932726458024","0.154716266097811","0.263149186818236"
"Big worries","2008","16-34 y.","Schleswig-Holstein","25","","",""
"Big worries","2008","16-34 y.","Hamburg","15","","",""
"Big worries","2008","16-34 y.","Lower Saxony","85","0.255606442475569","0.211457565786527","0.299755319164611"
"Big worries","2008","16-34 y.","Bremen","11","","",""
"Big worries","2008","16-34 y.","North Rhine-Westphalia","222","0.257988316050925","0.228023505865387","0.287953126236463"
"Big worries","2008","16-34 y.","Hesse","52","0.232528030563434","0.182508256288126","0.282547804838742"
"Big worries","2008","16-34 y.","Rhineland-Palatinate,Saarland","44","0.208402021100534","0.154110480864115","0.262693561336954"
"Big worries","2008","16-34 y.","Baden-Württemberg","118","0.200000777838343","0.168205917173669","0.231795638503017"
"Big worries","2008","16-34 y.","Bavaria","135","0.258922188385716","0.224074796034674","0.293769580736757"
"Big worries","2008","16-34 y.","Berlin","50","0.345891691905413","0.277898713704716","0.41388467010611"
"Big worries","2008","16-34 y.","Brandenburg","27","","",""
"Big worries","2008","16-34 y.","Mecklenburg-Western Pomerania","20","","",""
"Big worries","2008","16-34 y.","Saxony","69","0.193522229446226","0.151405816933521","0.235638641958931"
"Big worries","2008","16-34 y.","Saxony-Anhalt","50","0.284244961360182","0.223239735674461","0.345250187045902"
"Big worries","2008","16-34 y.","Thuringia","46","0.245928737242794","0.189281016699449","0.302576457786139"
"Big worries","2008","35-65 y.","Schleswig-Holstein","57","0.22245902297842","0.174999459565493","0.269918586391346"
"Big worries","2008","35-65 y.","Hamburg","29","","",""
"Big worries","2008","35-65 y.","Lower Saxony","250","0.270934470341565","0.242597879407306","0.299271061275825"
"Big worries","2008","35-65 y.","Bremen","17","","",""
"Big worries","2008","35-65 y.","North Rhine-Westphalia","600","0.265555331486866","0.247151316277239","0.283959346696493"
"Big worries","2008","35-65 y.","Hesse","187","0.242515127052179","0.212455819435793","0.272574434668565"
"Big worries","2008","35-65 y.","Rhineland-Palatinate,Saarland","133","0.207667393162818","0.176042616154498","0.239292170171138"
"Big worries","2008","35-65 y.","Baden-Württemberg","267","0.232941324025831","0.209748143044858","0.256134505006804"
"Big worries","2008","35-65 y.","Bavaria","386","0.272867522892994","0.250813070018101","0.294921975767886"
"Big worries","2008","35-65 y.","Berlin","143","0.358103664849137","0.310642118010016","0.405565211688258"
"Big worries","2008","35-65 y.","Brandenburg","99","0.219989303935778","0.180560261997117","0.259418345874439"
"Big worries","2008","35-65 y.","Mecklenburg-Western Pomerania","69","0.253652986210498","0.203049631323957","0.304256341097039"
"Big worries","2008","35-65 y.","Saxony","143","0.196288452874311","0.168288595184015","0.224288310564607"
"Big worries","2008","35-65 y.","Saxony-Anhalt","105","0.250498110565537","0.208809959309874","0.2921862618212"
"Big worries","2008","35-65 y.","Thuringia","103","0.23486964346753","0.195349535984159","0.274389750950901"
"Big worries","2008","66 and older","Schleswig-Holstein","24","","",""
"Big worries","2008","66 and older","Hamburg","14","","",""
"Big worries","2008","66 and older","Lower Saxony","94","0.199620738049057","0.161618920530387","0.237622555567727"
"Big worries","2008","66 and older","Bremen","8","","",""
"Big worries","2008","66 and older","North Rhine-Westphalia","216","0.227712764627072","0.200130830018144","0.255294699235999"
"Big worries","2008","66 and older","Hesse","47","0.218745035319798","0.16810504593782","0.269385024701776"
"Big worries","2008","66 and older","Rhineland-Palatinate,Saarland","40","0.158164855915052","0.112095929577002","0.204233782253101"
"Big worries","2008","66 and older","Baden-Württemberg","84","0.1832021980143","0.148668173571997","0.217736222456604"
"Big worries","2008","66 and older","Bavaria","115","0.184475653130086","0.152689492738693","0.21626181352148"
"Big worries","2008","66 and older","Berlin","47","0.307233385203874","0.230538152564882","0.383928617842866"
"Big worries","2008","66 and older","Brandenburg","59","0.278166345465033","0.219874739822364","0.336457951107702"
"Big worries","2008","66 and older","Mecklenburg-Western Pomerania","35","0.268708827735513","0.185490118641063","0.351927536829964"
"Big worries","2008","66 and older","Saxony","85","0.276756199332281","0.227583327863219","0.325929070801343"
"Big worries","2008","66 and older","Saxony-Anhalt","37","0.204618214333539","0.146485287014311","0.262751141652767"
"Big worries","2008","66 and older","Thuringia","41","0.178512540481755","0.127678494366137","0.229346586597372"
"Some worries","2008","16-34 y.","Schleswig-Holstein","57","0.552177213932905","0.461684954745975","0.642669473119836"
"Some worries","2008","16-34 y.","Hamburg","49","0.681628761736011","0.578903936189418","0.784353587282603"
"Some worries","2008","16-34 y.","Lower Saxony","207","0.527650258459785","0.477121645613419","0.578178871306151"
"Some worries","2008","16-34 y.","Bremen","12","","",""
"Some worries","2008","16-34 y.","North Rhine-Westphalia","420","0.487486823969379","0.453254207172957","0.521719440765801"
"Some worries","2008","16-34 y.","Hesse","159","0.575862926008851","0.517345463252806","0.634380388764896"
"Some worries","2008","16-34 y.","Rhineland-Palatinate,Saarland","105","0.432004674855961","0.365791339522817","0.498218010189105"
"Some worries","2008","16-34 y.","Baden-Württemberg","320","0.514408783870986","0.474681771977537","0.554135795764434"
"Some worries","2008","16-34 y.","Bavaria","342","0.532113840237857","0.492419725345506","0.571807955130207"
"Some worries","2008","16-34 y.","Berlin","103","0.463384305954828","0.392103678847021","0.534664933062634"
"Some worries","2008","16-34 y.","Brandenburg","103","0.597071464819298","0.523770272657076","0.67037265698152"
"Some worries","2008","16-34 y.","Mecklenburg-Western Pomerania","46","0.426698042626723","0.328271039628397","0.525125045625049"
"Some worries","2008","16-34 y.","Saxony","189","0.578450768270613","0.525806984932979","0.631094551608247"
"Some worries","2008","16-34 y.","Saxony-Anhalt","111","0.469640715820546","0.402140307150287","0.537141124490805"
"Some worries","2008","16-34 y.","Thuringia","131","0.591620876894734","0.526962452816431","0.656279300973036"
"Some worries","2008","35-65 y.","Schleswig-Holstein","163","0.573279257584636","0.516838598809038","0.629719916360235"
"Some worries","2008","35-65 y.","Hamburg","80","0.567686875534225","0.483808631722218","0.651565119346231"
"Some worries","2008","35-65 y.","Lower Saxony","518","0.493403118370318","0.461527076558291","0.525279160182344"
"Some worries","2008","35-65 y.","Bremen","43","0.44242068082255","0.329257988975855","0.555583372669244"
"Some worries","2008","35-65 y.","North Rhine-Westphalia","1216","0.556700513619785","0.53599838727469","0.577402639964879"
"Some worries","2008","35-65 y.","Hesse","450","0.585179983354229","0.550626076556126","0.619733890152332"
"Some worries","2008","35-65 y.","Rhineland-Palatinate,Saarland","348","0.515780993602627","0.476818823756674","0.55474316344858"
"Some worries","2008","35-65 y.","Baden-Württemberg","724","0.588356977078186","0.561354501174413","0.61535945298196"
"Some worries","2008","35-65 y.","Bavaria","900","0.550374276554429","0.525744059936508","0.57500449317235"
"Some worries","2008","35-65 y.","Berlin","202","0.532876567718356","0.483487117041665","0.582266018395046"
"Some worries","2008","35-65 y.","Brandenburg","253","0.607730229430497","0.561255913805565","0.654204545055428"
"Some worries","2008","35-65 y.","Mecklenburg-Western Pomerania","162","0.55121785103395","0.493372515477549","0.609063186590352"
"Some worries","2008","35-65 y.","Saxony","440","0.541073811332851","0.505945439444217","0.576202183221486"
"Some worries","2008","35-65 y.","Saxony-Anhalt","242","0.525038481635888","0.476993412522367","0.573083550749409"
"Some worries","2008","35-65 y.","Thuringia","264","0.567649515594093","0.521465140990733","0.613833890197454"
"Some worries","2008","66 and older","Schleswig-Holstein","70","0.563112337561004","0.480656178179115","0.645568496942893"
"Some worries","2008","66 and older","Hamburg","28","","",""
"Some worries","2008","66 and older","Lower Saxony","229","0.5749944548712","0.527996089583068","0.621992820159332"
"Some worries","2008","66 and older","Bremen","16","","",""
"Some worries","2008","66 and older","North Rhine-Westphalia","479","0.562470821633609","0.529842471225385","0.595099172041832"
"Some worries","2008","66 and older","Hesse","135","0.470435563985373","0.409293853094953","0.531577274875793"
"Some worries","2008","66 and older","Rhineland-Palatinate,Saarland","92","0.411301704328923","0.349176731250772","0.473426677407074"
"Some worries","2008","66 and older","Baden-Württemberg","279","0.598613437196026","0.554853245346331","0.642373629045721"
"Some worries","2008","66 and older","Bavaria","340","0.595546302627296","0.555326285800534","0.635766319454059"
"Some worries","2008","66 and older","Berlin","74","0.554479007694316","0.471852893043599","0.637105122345033"
"Some worries","2008","66 and older","Brandenburg","127","0.558299218595894","0.493699183162603","0.622899254029186"
"Some worries","2008","66 and older","Mecklenburg-Western Pomerania","59","0.599541189199617","0.507554861492449","0.691527516906785"
"Some worries","2008","66 and older","Saxony","172","0.546746086865905","0.492032126202881","0.601460047528929"
"Some worries","2008","66 and older","Saxony-Anhalt","112","0.581001576009702","0.509903626327597","0.652099525691807"
"Some worries","2008","66 and older","Thuringia","115","0.49799641650358","0.431624193804709","0.564368639202452"
"No worries","2008","16-34 y.","Schleswig-Holstein","34","0.190409248281552","0.118960292690722","0.261858203872382"
"No worries","2008","16-34 y.","Hamburg","15","","",""
"No worries","2008","16-34 y.","Lower Saxony","83","0.216743299064647","0.175041253694773","0.25844534443452"
"No worries","2008","16-34 y.","Bremen","10","","",""
"No worries","2008","16-34 y.","North Rhine-Westphalia","177","0.254524859979696","0.224692485199869","0.284357234759524"
"No worries","2008","16-34 y.","Hesse","63","0.191609043427715","0.145008440661863","0.238209646193567"
"No worries","2008","16-34 y.","Rhineland-Palatinate,Saarland","66","0.359593304043505","0.295448336277385","0.423738271809624"
"No worries","2008","16-34 y.","Baden-Württemberg","170","0.285590438290671","0.249686527006364","0.321494349574979"
"No worries","2008","16-34 y.","Bavaria","130","0.208963971376428","0.176620428940292","0.241307513812564"
"No worries","2008","16-34 y.","Berlin","35","0.190724002139759","0.134564897895746","0.246883106383773"
"No worries","2008","16-34 y.","Brandenburg","42","0.292964008836351","0.224947903008552","0.360980114664149"
"No worries","2008","16-34 y.","Mecklenburg-Western Pomerania","31","0.362835327609785","0.267150550202018","0.458520105017553"
"No worries","2008","16-34 y.","Saxony","80","0.228027002283162","0.183298543413639","0.272755461152685"
"No worries","2008","16-34 y.","Saxony-Anhalt","49","0.246114322819272","0.187855777800277","0.304372867838267"
"No worries","2008","16-34 y.","Thuringia","45","0.162450385862472","0.113928547265559","0.210972224459386"
"No worries","2008","35-65 y.","Schleswig-Holstein","75","0.204261719436944","0.158255589646422","0.250267849227465"
"No worries","2008","35-65 y.","Hamburg","25","","",""
"No worries","2008","35-65 y.","Lower Saxony","177","0.235662411288117","0.208602899654367","0.262721922921867"
"No worries","2008","35-65 y.","Bremen","14","","",""
"No worries","2008","35-65 y.","North Rhine-Westphalia","396","0.177744154893349","0.161812654509899","0.1936756552768"
"No worries","2008","35-65 y.","Hesse","144","0.172304889593592","0.145819487551204","0.19879029163598"
"No worries","2008","35-65 y.","Rhineland-Palatinate,Saarland","151","0.276551613234554","0.241679246261094","0.311423980208015"
"No worries","2008","35-65 y.","Baden-Württemberg","285","0.178701698895983","0.157681464393797","0.199721933398168"
"No worries","2008","35-65 y.","Bavaria","281","0.176758200552577","0.157871022032327","0.195645379072827"
"No worries","2008","35-65 y.","Berlin","47","0.109019767432507","0.078167171062573","0.139872363802442"
"No worries","2008","35-65 y.","Brandenburg","72","0.172280466633726","0.136336600797054","0.208224332470398"
"No worries","2008","35-65 y.","Mecklenburg-Western Pomerania","53","0.195129162755551","0.14903848360597","0.241219841905132"
"No worries","2008","35-65 y.","Saxony","190","0.262637735792838","0.231615195241206","0.29366027634447"
"No worries","2008","35-65 y.","Saxony-Anhalt","68","0.224463407798575","0.184321504009617","0.264605311587534"
"No worries","2008","35-65 y.","Thuringia","75","0.197480840938377","0.160367748356719","0.234593933520034"
"No worries","2008","66 and older","Schleswig-Holstein","45","0.261908094709058","0.18881600598654","0.335000183431575"
"No worries","2008","66 and older","Hamburg","28","","",""
"No worries","2008","66 and older","Lower Saxony","102","0.225384807079742","0.185660260383874","0.265109353775611"
"No worries","2008","66 and older","Bremen","6","","",""
"No worries","2008","66 and older","North Rhine-Westphalia","193","0.20981641373932","0.183035503118547","0.236597324360092"
"No worries","2008","66 and older","Hesse","74","0.310819400694829","0.254123887677442","0.367514913712216"
"No worries","2008","66 and older","Rhineland-Palatinate,Saarland","109","0.430533439756025","0.368019462895801","0.49304741661625"
"No worries","2008","66 and older","Baden-Württemberg","119","0.218184364789674","0.181313055425966","0.255055674153382"
"No worries","2008","66 and older","Bavaria","117","0.219978044242617","0.186031688469892","0.253924400015343"
"No worries","2008","66 and older","Berlin","18","","",""
"No worries","2008","66 and older","Brandenburg","41","0.163534435939073","0.115421284506141","0.211647587372004"
"No worries","2008","66 and older","Mecklenburg-Western Pomerania","15","","",""
"No worries","2008","66 and older","Saxony","61","0.176497713801814","0.134595547344488","0.21839988025914"
"No worries","2008","66 and older","Saxony-Anhalt","36","0.214380209656759","0.155243006644168","0.273517412669351"
"No worries","2008","66 and older","Thuringia","62","0.323491043014665","0.26139159357432","0.38559049245501"
"Big worries","2009","16-34 y.","Schleswig-Holstein","17","","",""
"Big worries","2009","16-34 y.","Hamburg","15","","",""
"Big worries","2009","16-34 y.","Lower Saxony","61","0.196444303899664","0.15304848706792","0.239840120731408"
"Big worries","2009","16-34 y.","Bremen","7","","",""
"Big worries","2009","16-34 y.","North Rhine-Westphalia","152","0.191062935992085","0.162583056897324","0.219542815086845"
"Big worries","2009","16-34 y.","Hesse","46","0.211381632055076","0.161753436544744","0.261009827565408"
"Big worries","2009","16-34 y.","Rhineland-Palatinate,Saarland","45","0.199002298496609","0.143944722424786","0.254059874568433"
"Big worries","2009","16-34 y.","Baden-Württemberg","91","0.183099059805072","0.150629410724997","0.215568708885146"
"Big worries","2009","16-34 y.","Bavaria","105","0.188968807083249","0.157025930456283","0.220911683710215"
"Big worries","2009","16-34 y.","Berlin","45","0.358433375002396","0.287181127244918","0.429685622759875"
"Big worries","2009","16-34 y.","Brandenburg","32","0.147522010211483","0.0920507205464506","0.202993299876515"
"Big worries","2009","16-34 y.","Mecklenburg-Western Pomerania","14","","",""
"Big worries","2009","16-34 y.","Saxony","57","0.190022707652112","0.147038168518818","0.233007246785406"
"Big worries","2009","16-34 y.","Saxony-Anhalt","37","0.269973008191049","0.206000723891806","0.333945292490293"
"Big worries","2009","16-34 y.","Thuringia","43","0.264543640584951","0.202314105946672","0.32677317522323"
"Big worries","2009","35-65 y.","Schleswig-Holstein","50","0.255171790478522","0.202382985069126","0.307960595887918"
"Big worries","2009","35-65 y.","Hamburg","19","","",""
"Big worries","2009","35-65 y.","Lower Saxony","204","0.249682853623724","0.221246763441322","0.278118943806126"
"Big worries","2009","35-65 y.","Bremen","17","","",""
"Big worries","2009","35-65 y.","North Rhine-Westphalia","449","0.214084573434776","0.196254218212478","0.231914928657074"
"Big worries","2009","35-65 y.","Hesse","150","0.231927941657783","0.200728419075474","0.263127464240091"
"Big worries","2009","35-65 y.","Rhineland-Palatinate,Saarland","111","0.218065395893491","0.184996988950653","0.25113380283633"
"Big worries","2009","35-65 y.","Baden-Württemberg","167","0.178284793098803","0.155757960551479","0.200811625646128"
"Big worries","2009","35-65 y.","Bavaria","276","0.200919097178182","0.180436010233428","0.221402184122935"
"Big worries","2009","35-65 y.","Berlin","103","0.307317006016106","0.259853989326861","0.354780022705351"
"Big worries","2009","35-65 y.","Brandenburg","87","0.226794396455881","0.18645665511227","0.267132137799491"
"Big worries","2009","35-65 y.","Mecklenburg-Western Pomerania","54","0.257204024053593","0.205355020055167","0.309053028052019"
"Big worries","2009","35-65 y.","Saxony","104","0.137105665841437","0.112033869452904","0.16217746222997"
"Big worries","2009","35-65 y.","Saxony-Anhalt","97","0.238850225933266","0.197273020238083","0.280427431628448"
"Big worries","2009","35-65 y.","Thuringia","94","0.215732974289528","0.176441593928708","0.255024354650348"
"Big worries","2009","66 and older","Schleswig-Holstein","17","","",""
"Big worries","2009","66 and older","Hamburg","9","","",""
"Big worries","2009","66 and older","Lower Saxony","71","0.148699497967475","0.114833696457365","0.182565299477585"
"Big worries","2009","66 and older","Bremen","3","","",""
"Big worries","2009","66 and older","North Rhine-Westphalia","155","0.188425021795079","0.161980113856913","0.214869929733245"
"Big worries","2009","66 and older","Hesse","41","0.195912917046915","0.14690898838528","0.24491684570855"
"Big worries","2009","66 and older","Rhineland-Palatinate,Saarland","29","","",""
"Big worries","2009","66 and older","Baden-Württemberg","74","0.18610928205249","0.150150174988298","0.222068389116682"
"Big worries","2009","66 and older","Bavaria","95","0.187395413888515","0.154900729564247","0.219890098212784"
"Big worries","2009","66 and older","Berlin","54","0.313284565190353","0.238557979912269","0.388011150468438"
"Big worries","2009","66 and older","Brandenburg","51","0.194391247605785","0.142099014065999","0.246683481145571"
"Big worries","2009","66 and older","Mecklenburg-Western Pomerania","33","0.307452286607434","0.22199427312137","0.392910300093498"
"Big worries","2009","66 and older","Saxony","48","0.184857495917662","0.14258957478476","0.227125417050563"
"Big worries","2009","66 and older","Saxony-Anhalt","36","0.160005757177234","0.106299172568693","0.213712341785774"
"Big worries","2009","66 and older","Thuringia","44","0.192425216142795","0.13898141807166","0.24586901421393"
"Some worries","2009","16-34 y.","Schleswig-Holstein","56","0.609209050660629","0.516758048327197","0.701660052994061"
"Some worries","2009","16-34 y.","Hamburg","45","0.666987335730875","0.563061454866424","0.770913216595326"
"Some worries","2009","16-34 y.","Lower Saxony","182","0.52360981362163","0.469058470590763","0.578161156652497"
"Some worries","2009","16-34 y.","Bremen","9","","",""
"Some worries","2009","16-34 y.","North Rhine-Westphalia","399","0.539160035859371","0.503050121008919","0.575269950709823"
"Some worries","2009","16-34 y.","Hesse","141","0.523049026194499","0.462337732702354","0.583760319686645"
"Some worries","2009","16-34 y.","Rhineland-Palatinate,Saarland","87","0.470208820445749","0.40138002742511","0.539037613466387"
"Some worries","2009","16-34 y.","Baden-Württemberg","293","0.540236557966648","0.498394884831047","0.582078231102249"
"Some worries","2009","16-34 y.","Bavaria","343","0.604827733338048","0.56493725336877","0.644718213307326"
"Some worries","2009","16-34 y.","Berlin","97","0.496404921152645","0.422114598463069","0.570695243842221"
"Some worries","2009","16-34 y.","Brandenburg","90","0.515435039426651","0.43726123688802","0.593608841965282"
"Some worries","2009","16-34 y.","Mecklenburg-Western Pomerania","55","0.4203339982316","0.318916342212981","0.52175165425022"
"Some worries","2009","16-34 y.","Saxony","183","0.559162520600709","0.504764714571783","0.613560326629636"
"Some worries","2009","16-34 y.","Saxony-Anhalt","97","0.434368428578996","0.362942125257707","0.505794731900284"
"Some worries","2009","16-34 y.","Thuringia","105","0.531662704723602","0.461263637244049","0.602061772203155"
"Some worries","2009","35-65 y.","Schleswig-Holstein","146","0.557927250454179","0.497791448818926","0.618063052089433"
"Some worries","2009","35-65 y.","Hamburg","80","0.635053117772997","0.549275247141518","0.720830988404476"
"Some worries","2009","35-65 y.","Lower Saxony","517","0.558579885780158","0.525957043719003","0.591202727841312"
"Some worries","2009","35-65 y.","Bremen","35","0.494853092153825","0.372361833384541","0.617344350923109"
"Some worries","2009","35-65 y.","North Rhine-Westphalia","1154","0.579615174622457","0.558157987397511","0.601072361847404"
"Some worries","2009","35-65 y.","Hesse","410","0.598110002909015","0.561867802313164","0.634352203504867"
"Some worries","2009","35-65 y.","Rhineland-Palatinate,Saarland","313","0.483290281195063","0.443271668801797","0.523308893588329"
"Some worries","2009","35-65 y.","Baden-Württemberg","640","0.605498292551889","0.576733369078236","0.634263216025542"
"Some worries","2009","35-65 y.","Bavaria","889","0.605243986934109","0.580256703539981","0.630231270328237"
"Some worries","2009","35-65 y.","Berlin","203","0.558364362277138","0.507280270083425","0.609448454470852"
"Some worries","2009","35-65 y.","Brandenburg","260","0.608171559560221","0.561148709117306","0.655194410003136"
"Some worries","2009","35-65 y.","Mecklenburg-Western Pomerania","179","0.620767683656212","0.563212560589619","0.678322806722804"
"Some worries","2009","35-65 y.","Saxony","456","0.614527125254452","0.579050166551944","0.650004083956961"
"Some worries","2009","35-65 y.","Saxony-Anhalt","242","0.565696259542037","0.517363026438196","0.614029492645878"
"Some worries","2009","35-65 y.","Thuringia","246","0.554783973176947","0.507310129963382","0.602257816390512"
"Some worries","2009","66 and older","Schleswig-Holstein","75","0.568152066556826","0.485509030020022","0.65079510309363"
"Some worries","2009","66 and older","Hamburg","44","0.69697120027797","0.588535343595633","0.805407056960306"
"Some worries","2009","66 and older","Lower Saxony","245","0.574892652403578","0.527837428154646","0.62194787665251"
"Some worries","2009","66 and older","Bremen","14","","",""
"Some worries","2009","66 and older","North Rhine-Westphalia","469","0.549676906496556","0.516031614387041","0.583322198606071"
"Some worries","2009","66 and older","Hesse","148","0.550591432188943","0.48917519299129","0.612007671386596"
"Some worries","2009","66 and older","Rhineland-Palatinate,Saarland","88","0.407402011744021","0.342474550508349","0.472329472979694"
"Some worries","2009","66 and older","Baden-Württemberg","248","0.569477802556244","0.523729181461765","0.615226423650722"
"Some worries","2009","66 and older","Bavaria","320","0.564914488750674","0.523631429205458","0.60619754829589"
"Some worries","2009","66 and older","Berlin","75","0.554335951367113","0.474258995179702","0.634412907554524"
