"plj0047","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Some worries","2013","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Some worries","2013","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Some worries","2013","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Some worries","2013","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Some worries","2013","no degree/no degree yet","(3b) higher tertiary education","","","",""
"No worries","2013","lower secondary degree","(0) in school","","","",""
"No worries","2013","lower secondary degree","(1a) inadequately completed","","","",""
"No worries","2013","lower secondary degree","(1b) general elementary school","506","0.314700212108635","0.291096439437897","0.338303984779373"
"No worries","2013","lower secondary degree","(1c) basic vocational qualification","1200","0.249645392723261","0.23735781928435","0.261932966162172"
"No worries","2013","lower secondary degree","(2b) intermediate general qualification","","","",""
"No worries","2013","lower secondary degree","(2a) intermediate vocational","","","",""
"No worries","2013","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"No worries","2013","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"No worries","2013","lower secondary degree","(3a) lower tertiary education","","","",""
"No worries","2013","lower secondary degree","(3b) higher tertiary education","","","",""
"No worries","2013","secondary school degree","(0) in school","","","",""
"No worries","2013","secondary school degree","(1a) inadequately completed","","","",""
"No worries","2013","secondary school degree","(1b) general elementary school","","","",""
"No worries","2013","secondary school degree","(1c) basic vocational qualification","","","",""
"No worries","2013","secondary school degree","(2b) intermediate general qualification","248","0.295692851330655","0.261567967366824","0.329817735294486"
"No worries","2013","secondary school degree","(2a) intermediate vocational","1214","0.247224615799455","0.235117233016276","0.259331998582635"
"No worries","2013","secondary school degree","(2c_gen) general maturity certificate","","","",""
"No worries","2013","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"No worries","2013","secondary school degree","(3a) lower tertiary education","106","0.248326415562694","0.20967605262383","0.286976778501558"
"No worries","2013","secondary school degree","(3b) higher tertiary education","30","0.254672320658299","0.177362854644691","0.331981786671907"
"No worries","2013","college entrance qualification","(0) in school","","","",""
"No worries","2013","college entrance qualification","(1a) inadequately completed","","","",""
"No worries","2013","college entrance qualification","(1b) general elementary school","","","",""
"No worries","2013","college entrance qualification","(1c) basic vocational qualification","","","",""
"No worries","2013","college entrance qualification","(2b) intermediate general qualification","","","",""
"No worries","2013","college entrance qualification","(2a) intermediate vocational","","","",""
"No worries","2013","college entrance qualification","(2c_gen) general maturity certificate","288","0.283574503687914","0.25412717233409","0.313021835041739"
"No worries","2013","college entrance qualification","(2c_voc) vocational maturity certificate","350","0.201523491438011","0.180961351242725","0.222085631633298"
"No worries","2013","college entrance qualification","(3a) lower tertiary education","270","0.258717907286123","0.233024541902539","0.284411272669706"
"No worries","2013","college entrance qualification","(3b) higher tertiary education","589","0.241626305433559","0.225027899725083","0.258224711142034"
"No worries","2013","Other degree","(0) in school","","","",""
"No worries","2013","Other degree","(1a) inadequately completed","","","",""
"No worries","2013","Other degree","(1b) general elementary school","403","0.429431647708354","0.395109412392979","0.463753883023728"
"No worries","2013","Other degree","(1c) basic vocational qualification","385","0.393575080435992","0.359421272323834","0.427728888548149"
"No worries","2013","Other degree","(2b) intermediate general qualification","","","",""
"No worries","2013","Other degree","(2a) intermediate vocational","","","",""
"No worries","2013","Other degree","(2c_gen) general maturity certificate","235","0.508092278363977","0.460337134199109","0.555847422528845"
"No worries","2013","Other degree","(2c_voc) vocational maturity certificate","277","0.434696980385035","0.394001645420881","0.475392315349189"
"No worries","2013","Other degree","(3a) lower tertiary education","","","",""
"No worries","2013","Other degree","(3b) higher tertiary education","434","0.419576864640378","0.387336127679487","0.451817601601268"
"No worries","2013","no degree/no degree yet","(0) in school","169","0.381990228678175","0.336487773185683","0.427492684170666"
"No worries","2013","no degree/no degree yet","(1a) inadequately completed","237","0.398435390945508","0.356715770577324","0.440155011313692"
"No worries","2013","no degree/no degree yet","(1b) general elementary school","","","",""
"No worries","2013","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"No worries","2013","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"No worries","2013","no degree/no degree yet","(2a) intermediate vocational","","","",""
"No worries","2013","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"No worries","2013","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"No worries","2013","no degree/no degree yet","(3a) lower tertiary education","","","",""
"No worries","2013","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Big worries","2014","lower secondary degree","(0) in school","","","",""
"Big worries","2014","lower secondary degree","(1a) inadequately completed","","","",""
"Big worries","2014","lower secondary degree","(1b) general elementary school","368","0.197003677711521","0.177521102116042","0.216486253307"
"Big worries","2014","lower secondary degree","(1c) basic vocational qualification","1207","0.227005482887278","0.215508883896421","0.238502081878135"
"Big worries","2014","lower secondary degree","(2b) intermediate general qualification","","","",""
"Big worries","2014","lower secondary degree","(2a) intermediate vocational","","","",""
"Big worries","2014","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Big worries","2014","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2014","lower secondary degree","(3a) lower tertiary education","","","",""
"Big worries","2014","lower secondary degree","(3b) higher tertiary education","","","",""
"Big worries","2014","secondary school degree","(0) in school","","","",""
"Big worries","2014","secondary school degree","(1a) inadequately completed","","","",""
"Big worries","2014","secondary school degree","(1b) general elementary school","","","",""
"Big worries","2014","secondary school degree","(1c) basic vocational qualification","","","",""
"Big worries","2014","secondary school degree","(2b) intermediate general qualification","181","0.207733545680691","0.179708966390274","0.235758124971109"
"Big worries","2014","secondary school degree","(2a) intermediate vocational","1310","0.210757929754342","0.200478354216723","0.221037505291961"
"Big worries","2014","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Big worries","2014","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2014","secondary school degree","(3a) lower tertiary education","99","0.181089310742517","0.147634862024099","0.214543759460935"
"Big worries","2014","secondary school degree","(3b) higher tertiary education","33","0.227201491763293","0.15852330837316","0.295879675153426"
"Big worries","2014","college entrance qualification","(0) in school","","","",""
"Big worries","2014","college entrance qualification","(1a) inadequately completed","","","",""
"Big worries","2014","college entrance qualification","(1b) general elementary school","","","",""
"Big worries","2014","college entrance qualification","(1c) basic vocational qualification","","","",""
"Big worries","2014","college entrance qualification","(2b) intermediate general qualification","","","",""
"Big worries","2014","college entrance qualification","(2a) intermediate vocational","","","",""
"Big worries","2014","college entrance qualification","(2c_gen) general maturity certificate","261","0.221130430937838","0.196099744715555","0.246161117160121"
"Big worries","2014","college entrance qualification","(2c_voc) vocational maturity certificate","428","0.218665505010346","0.200389744784677","0.236941265236016"
"Big worries","2014","college entrance qualification","(3a) lower tertiary education","247","0.19053229640982","0.169583201197219","0.211481391622421"
"Big worries","2014","college entrance qualification","(3b) higher tertiary education","621","0.19756340167991","0.183460641861096","0.211666161498723"
"Big worries","2014","Other degree","(0) in school","","","",""
"Big worries","2014","Other degree","(1a) inadequately completed","","","",""
"Big worries","2014","Other degree","(1b) general elementary school","146","0.22136916317854","0.191415891091735","0.251322435265344"
"Big worries","2014","Other degree","(1c) basic vocational qualification","137","0.170526298110362","0.143410470471347","0.197642125749376"
"Big worries","2014","Other degree","(2b) intermediate general qualification","","","",""
"Big worries","2014","Other degree","(2a) intermediate vocational","","","",""
"Big worries","2014","Other degree","(2c_gen) general maturity certificate","94","0.237258644851545","0.1949846821239","0.279532607579191"
"Big worries","2014","Other degree","(2c_voc) vocational maturity certificate","114","0.245077724090001","0.208107723392035","0.282047724787968"
"Big worries","2014","Other degree","(3a) lower tertiary education","","","",""
"Big worries","2014","Other degree","(3b) higher tertiary education","155","0.161805630031911","0.137106119907853","0.186505140155969"
"Big worries","2014","no degree/no degree yet","(0) in school","102","0.214466279701399","0.176710617658415","0.252221941744382"
"Big worries","2014","no degree/no degree yet","(1a) inadequately completed","142","0.255500146466971","0.218646128924783","0.292354164009159"
"Big worries","2014","no degree/no degree yet","(1b) general elementary school","","","",""
"Big worries","2014","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Big worries","2014","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Big worries","2014","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Big worries","2014","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Big worries","2014","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2014","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Big worries","2014","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Some worries","2014","lower secondary degree","(0) in school","","","",""
"Some worries","2014","lower secondary degree","(1a) inadequately completed","","","",""
"Some worries","2014","lower secondary degree","(1b) general elementary school","767","0.52462387458758","0.500161695932464","0.549086053242697"
"Some worries","2014","lower secondary degree","(1c) basic vocational qualification","2727","0.535453205743376","0.521765252967332","0.54914115851942"
"Some worries","2014","lower secondary degree","(2b) intermediate general qualification","","","",""
"Some worries","2014","lower secondary degree","(2a) intermediate vocational","","","",""
"Some worries","2014","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Some worries","2014","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Some worries","2014","lower secondary degree","(3a) lower tertiary education","64","0.529270814064276","0.438437819434811","0.620103808693741"
"Some worries","2014","lower secondary degree","(3b) higher tertiary education","","","",""
"Some worries","2014","secondary school degree","(0) in school","","","",""
"Some worries","2014","secondary school degree","(1a) inadequately completed","","","",""
"Some worries","2014","secondary school degree","(1b) general elementary school","","","",""
"Some worries","2014","secondary school degree","(1c) basic vocational qualification","","","",""
"Some worries","2014","secondary school degree","(2b) intermediate general qualification","401","0.514172886212066","0.47964693830252","0.548698834121613"
"Some worries","2014","secondary school degree","(2a) intermediate vocational","3520","0.574827138368033","0.562366809451821","0.587287467284245"
"Some worries","2014","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Some worries","2014","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Some worries","2014","secondary school degree","(3a) lower tertiary education","308","0.561387828813871","0.518279515008662","0.60449614261908"
"Some worries","2014","secondary school degree","(3b) higher tertiary education","84","0.546709745100495","0.465117915620669","0.62830157458032"
"Some worries","2014","college entrance qualification","(0) in school","","","",""
"Some worries","2014","college entrance qualification","(1a) inadequately completed","","","",""
"Some worries","2014","college entrance qualification","(1b) general elementary school","","","",""
"Some worries","2014","college entrance qualification","(1c) basic vocational qualification","","","",""
"Some worries","2014","college entrance qualification","(2b) intermediate general qualification","","","",""
"Some worries","2014","college entrance qualification","(2a) intermediate vocational","","","",""
"Some worries","2014","college entrance qualification","(2c_gen) general maturity certificate","557","0.531703271262711","0.501607092341301","0.56179945018412"
"Some worries","2014","college entrance qualification","(2c_voc) vocational maturity certificate","1140","0.587760179913369","0.565996022242081","0.609524337584657"
"Some worries","2014","college entrance qualification","(3a) lower tertiary education","838","0.596383556806696","0.570212065965502","0.622555047647889"
"Some worries","2014","college entrance qualification","(3b) higher tertiary education","1897","0.613327994562637","0.596079020972756","0.630576968152519"
"Some worries","2014","Other degree","(0) in school","","","",""
"Some worries","2014","Other degree","(1a) inadequately completed","","","",""
"Some worries","2014","Other degree","(1b) general elementary school","352","0.449360193455405","0.413472048449276","0.485248338461534"
"Some worries","2014","Other degree","(1c) basic vocational qualification","366","0.514661456668621","0.478627737839532","0.550695175497709"
"Some worries","2014","Other degree","(2b) intermediate general qualification","","","",""
"Some worries","2014","Other degree","(2a) intermediate vocational","","","",""
"Some worries","2014","Other degree","(2c_gen) general maturity certificate","166","0.367261401117505","0.319357255593856","0.415165546641154"
"Some worries","2014","Other degree","(2c_voc) vocational maturity certificate","252","0.453335110844275","0.410547632922094","0.496122588766455"
"Some worries","2014","Other degree","(3a) lower tertiary education","","","",""
"Some worries","2014","Other degree","(3b) higher tertiary education","464","0.57438897829671","0.541227900492078","0.607550056101341"
"Some worries","2014","no degree/no degree yet","(0) in school","222","0.419773258426175","0.374376335237774","0.465170181614576"
"Some worries","2014","no degree/no degree yet","(1a) inadequately completed","221","0.42226574422929","0.38052944490962","0.464002043548959"
"Some worries","2014","no degree/no degree yet","(1b) general elementary school","","","",""
"Some worries","2014","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Some worries","2014","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Some worries","2014","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Some worries","2014","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Some worries","2014","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Some worries","2014","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Some worries","2014","no degree/no degree yet","(3b) higher tertiary education","","","",""
"No worries","2014","lower secondary degree","(0) in school","","","",""
"No worries","2014","lower secondary degree","(1a) inadequately completed","","","",""
"No worries","2014","lower secondary degree","(1b) general elementary school","466","0.278372447700899","0.25641802091786","0.300326874483938"
"No worries","2014","lower secondary degree","(1c) basic vocational qualification","1166","0.237541311369346","0.225861368009673","0.249221254729019"
"No worries","2014","lower secondary degree","(2b) intermediate general qualification","","","",""
"No worries","2014","lower secondary degree","(2a) intermediate vocational","","","",""
"No worries","2014","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"No worries","2014","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"No worries","2014","lower secondary degree","(3a) lower tertiary education","","","",""
"No worries","2014","lower secondary degree","(3b) higher tertiary education","","","",""
"No worries","2014","secondary school degree","(0) in school","","","",""
"No worries","2014","secondary school degree","(1a) inadequately completed","","","",""
"No worries","2014","secondary school degree","(1b) general elementary school","","","",""
"No worries","2014","secondary school degree","(1c) basic vocational qualification","","","",""
"No worries","2014","secondary school degree","(2b) intermediate general qualification","223","0.278093568107242","0.247141756121066","0.309045380093419"
"No worries","2014","secondary school degree","(2a) intermediate vocational","1217","0.214414931877625","0.204070605136145","0.224759258619105"
"No worries","2014","secondary school degree","(2c_gen) general maturity certificate","","","",""
"No worries","2014","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"No worries","2014","secondary school degree","(3a) lower tertiary education","102","0.257522860443612","0.219535542043311","0.295510178843913"
"No worries","2014","secondary school degree","(3b) higher tertiary education","","","",""
"No worries","2014","college entrance qualification","(0) in school","","","",""
"No worries","2014","college entrance qualification","(1a) inadequately completed","","","",""
"No worries","2014","college entrance qualification","(1b) general elementary school","","","",""
"No worries","2014","college entrance qualification","(1c) basic vocational qualification","","","",""
"No worries","2014","college entrance qualification","(2b) intermediate general qualification","","","",""
"No worries","2014","college entrance qualification","(2a) intermediate vocational","","","",""
"No worries","2014","college entrance qualification","(2c_gen) general maturity certificate","238","0.247166297799451","0.221149114023636","0.273183481575267"
"No worries","2014","college entrance qualification","(2c_voc) vocational maturity certificate","397","0.193574315076285","0.176105121584529","0.211043508568041"
"No worries","2014","college entrance qualification","(3a) lower tertiary education","265","0.213084146783484","0.191240712312529","0.234927581254439"
"No worries","2014","college entrance qualification","(3b) higher tertiary education","544","0.189108603757453","0.175238411270688","0.202978796244219"
"No worries","2014","Other degree","(0) in school","","","",""
"No worries","2014","Other degree","(1a) inadequately completed","","","",""
"No worries","2014","Other degree","(1b) general elementary school","240","0.329270643366055","0.295365149571674","0.363176137160437"
"No worries","2014","Other degree","(1c) basic vocational qualification","236","0.314812245221018","0.281326769237061","0.348297721204975"
"No worries","2014","Other degree","(2b) intermediate general qualification","","","",""
"No worries","2014","Other degree","(2a) intermediate vocational","","","",""
"No worries","2014","Other degree","(2c_gen) general maturity certificate","129","0.39547995403095","0.346890627319432","0.444069280742468"
"No worries","2014","Other degree","(2c_voc) vocational maturity certificate","154","0.301587165065724","0.262140621709054","0.341033708422394"
"No worries","2014","Other degree","(3a) lower tertiary education","","","",""
"No worries","2014","Other degree","(3b) higher tertiary education","235","0.26380539167138","0.234248598970899","0.29336218437186"
"No worries","2014","no degree/no degree yet","(0) in school","130","0.365760461872427","0.321456231233374","0.410064692511479"
"No worries","2014","no degree/no degree yet","(1a) inadequately completed","175","0.32223410930374","0.282744524969859","0.361723693637621"
"No worries","2014","no degree/no degree yet","(1b) general elementary school","","","",""
"No worries","2014","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"No worries","2014","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"No worries","2014","no degree/no degree yet","(2a) intermediate vocational","","","",""
"No worries","2014","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"No worries","2014","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"No worries","2014","no degree/no degree yet","(3a) lower tertiary education","","","",""
"No worries","2014","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Big worries","2015","lower secondary degree","(0) in school","","","",""
"Big worries","2015","lower secondary degree","(1a) inadequately completed","","","",""
"Big worries","2015","lower secondary degree","(1b) general elementary school","433","0.302860427929842","0.279347096379623","0.326373759480062"
"Big worries","2015","lower secondary degree","(1c) basic vocational qualification","1667","0.359392018871616","0.345703467869665","0.373080569873568"
"Big worries","2015","lower secondary degree","(2b) intermediate general qualification","","","",""
"Big worries","2015","lower secondary degree","(2a) intermediate vocational","","","",""
"Big worries","2015","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Big worries","2015","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2015","lower secondary degree","(3a) lower tertiary education","40","0.36854318291327","0.276271283482774","0.460815082343766"
"Big worries","2015","lower secondary degree","(3b) higher tertiary education","","","",""
"Big worries","2015","secondary school degree","(0) in school","","","",""
"Big worries","2015","secondary school degree","(1a) inadequately completed","","","",""
"Big worries","2015","secondary school degree","(1b) general elementary school","","","",""
"Big worries","2015","secondary school degree","(1c) basic vocational qualification","","","",""
"Big worries","2015","secondary school degree","(2b) intermediate general qualification","256","0.334990930441612","0.301434820888209","0.368547039995015"
"Big worries","2015","secondary school degree","(2a) intermediate vocational","2007","0.334963148602399","0.322786047141535","0.347140250063262"
"Big worries","2015","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Big worries","2015","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2015","secondary school degree","(3a) lower tertiary education","165","0.348241736415432","0.305754526874339","0.390728945956525"
"Big worries","2015","secondary school degree","(3b) higher tertiary education","47","0.332247289593707","0.254501462557275","0.409993116630138"
"Big worries","2015","college entrance qualification","(0) in school","","","",""
"Big worries","2015","college entrance qualification","(1a) inadequately completed","","","",""
"Big worries","2015","college entrance qualification","(1b) general elementary school","","","",""
"Big worries","2015","college entrance qualification","(1c) basic vocational qualification","","","",""
"Big worries","2015","college entrance qualification","(2b) intermediate general qualification","","","",""
"Big worries","2015","college entrance qualification","(2a) intermediate vocational","","","",""
"Big worries","2015","college entrance qualification","(2c_gen) general maturity certificate","387","0.371465344613933","0.342224890532993","0.400705798694873"
"Big worries","2015","college entrance qualification","(2c_voc) vocational maturity certificate","685","0.349612166730206","0.327947382022783","0.371276951437628"
"Big worries","2015","college entrance qualification","(3a) lower tertiary education","427","0.335300659152544","0.309677119518165","0.360924198786924"
"Big worries","2015","college entrance qualification","(3b) higher tertiary education","1059","0.357855254558601","0.340678644270184","0.375031864847017"
"Big worries","2015","Other degree","(0) in school","","","",""
"Big worries","2015","Other degree","(1a) inadequately completed","","","",""
"Big worries","2015","Other degree","(1b) general elementary school","178","0.266634269532978","0.235441227511369","0.297827311554586"
"Big worries","2015","Other degree","(1c) basic vocational qualification","185","0.260489463568897","0.23055818071246","0.290420746425333"
"Big worries","2015","Other degree","(2b) intermediate general qualification","","","",""
"Big worries","2015","Other degree","(2a) intermediate vocational","","","",""
"Big worries","2015","Other degree","(2c_gen) general maturity certificate","94","0.200061232027972","0.165409659161197","0.234712804894748"
"Big worries","2015","Other degree","(2c_voc) vocational maturity certificate","147","0.261993620011543","0.229762864479489","0.294224375543596"
"Big worries","2015","Other degree","(3a) lower tertiary education","","","",""
"Big worries","2015","Other degree","(3b) higher tertiary education","259","0.268626322178975","0.243733829221918","0.293518815136031"
"Big worries","2015","no degree/no degree yet","(0) in school","140","0.337956784623501","0.290398076708686","0.385515492538316"
"Big worries","2015","no degree/no degree yet","(1a) inadequately completed","156","0.286909170185425","0.24990618300131","0.323912157369541"
"Big worries","2015","no degree/no degree yet","(1b) general elementary school","","","",""
"Big worries","2015","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Big worries","2015","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Big worries","2015","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Big worries","2015","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Big worries","2015","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2015","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Big worries","2015","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Some worries","2015","lower secondary degree","(0) in school","","","",""
"Some worries","2015","lower secondary degree","(1a) inadequately completed","","","",""
"Some worries","2015","lower secondary degree","(1b) general elementary school","698","0.496857986003872","0.471272453317634","0.522443518690111"
"Some worries","2015","lower secondary degree","(1c) basic vocational qualification","2291","0.481567366271227","0.467312873049383","0.495821859493071"
"Some worries","2015","lower secondary degree","(2b) intermediate general qualification","","","",""
"Some worries","2015","lower secondary degree","(2a) intermediate vocational","","","",""
"Some worries","2015","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Some worries","2015","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Some worries","2015","lower secondary degree","(3a) lower tertiary education","51","0.484392287402697","0.388802443194946","0.579982131610449"
"Some worries","2015","lower secondary degree","(3b) higher tertiary education","","","",""
"Some worries","2015","secondary school degree","(0) in school","","","",""
"Some worries","2015","secondary school degree","(1a) inadequately completed","","","",""
"Some worries","2015","secondary school degree","(1b) general elementary school","","","",""
"Some worries","2015","secondary school degree","(1c) basic vocational qualification","","","",""
"Some worries","2015","secondary school degree","(2b) intermediate general qualification","351","0.481350220395015","0.445827273938899","0.516873166851131"
"Some worries","2015","secondary school degree","(2a) intermediate vocational","3017","0.535910747493221","0.523043977346196","0.548777517640246"
"Some worries","2015","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Some worries","2015","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Some worries","2015","secondary school degree","(3a) lower tertiary education","264","0.529347465968798","0.484833617250286","0.57386131468731"
"Some worries","2015","secondary school degree","(3b) higher tertiary education","75","0.547842947075774","0.46569225491881","0.629993639232738"
"Some worries","2015","college entrance qualification","(0) in school","","","",""
"Some worries","2015","college entrance qualification","(1a) inadequately completed","","","",""
"Some worries","2015","college entrance qualification","(1b) general elementary school","","","",""
"Some worries","2015","college entrance qualification","(1c) basic vocational qualification","","","",""
"Some worries","2015","college entrance qualification","(2b) intermediate general qualification","","","",""
"Some worries","2015","college entrance qualification","(2a) intermediate vocational","","","",""
"Some worries","2015","college entrance qualification","(2c_gen) general maturity certificate","492","0.471773285552363","0.441564226361286","0.501982344743439"
"Some worries","2015","college entrance qualification","(2c_voc) vocational maturity certificate","956","0.522337006125655","0.499643003520675","0.545031008730635"
"Some worries","2015","college entrance qualification","(3a) lower tertiary education","720","0.532634076112267","0.505553849683353","0.559714302541181"
"Some worries","2015","college entrance qualification","(3b) higher tertiary education","1618","0.52387750739711","0.505982102794111","0.541772912000108"
"Some worries","2015","Other degree","(0) in school","","","",""
"Some worries","2015","Other degree","(1a) inadequately completed","","","",""
"Some worries","2015","Other degree","(1b) general elementary school","336","0.459316817141753","0.424163440683422","0.494470193600084"
"Some worries","2015","Other degree","(1c) basic vocational qualification","407","0.50600895114596","0.471913479154535","0.540104423137385"
"Some worries","2015","Other degree","(2b) intermediate general qualification","","","",""
"Some worries","2015","Other degree","(2a) intermediate vocational","","","",""
"Some worries","2015","Other degree","(2c_gen) general maturity certificate","229","0.440533366956177","0.397531272406367","0.483535461505988"
"Some worries","2015","Other degree","(2c_voc) vocational maturity certificate","327","0.424144965156054","0.387919930276374","0.460370000035733"
"Some worries","2015","Other degree","(3a) lower tertiary education","","","",""
"Some worries","2015","Other degree","(3b) higher tertiary education","589","0.482792997878182","0.454729802092226","0.510856193664137"
"Some worries","2015","no degree/no degree yet","(0) in school","172","0.483953676817591","0.433707556540102","0.53419979709508"
"Some worries","2015","no degree/no degree yet","(1a) inadequately completed","242","0.43519361306845","0.394634990162641","0.475752235974258"
"Some worries","2015","no degree/no degree yet","(1b) general elementary school","","","",""
"Some worries","2015","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Some worries","2015","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Some worries","2015","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Some worries","2015","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Some worries","2015","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Some worries","2015","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Some worries","2015","no degree/no degree yet","(3b) higher tertiary education","","","",""
"No worries","2015","lower secondary degree","(0) in school","","","",""
"No worries","2015","lower secondary degree","(1a) inadequately completed","","","",""
"No worries","2015","lower secondary degree","(1b) general elementary school","336","0.200281586066285","0.179801956679336","0.220761215453235"
"No worries","2015","lower secondary degree","(1c) basic vocational qualification","762","0.159040614857157","0.14860738860279","0.169473841111524"
"No worries","2015","lower secondary degree","(2b) intermediate general qualification","","","",""
"No worries","2015","lower secondary degree","(2a) intermediate vocational","","","",""
"No worries","2015","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"No worries","2015","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"No worries","2015","lower secondary degree","(3a) lower tertiary education","","","",""
"No worries","2015","lower secondary degree","(3b) higher tertiary education","","","",""
"No worries","2015","secondary school degree","(0) in school","","","",""
"No worries","2015","secondary school degree","(1a) inadequately completed","","","",""
"No worries","2015","secondary school degree","(1b) general elementary school","","","",""
"No worries","2015","secondary school degree","(1c) basic vocational qualification","","","",""
"No worries","2015","secondary school degree","(2b) intermediate general qualification","153","0.183658849163373","0.156130316132899","0.211187382193847"
"No worries","2015","secondary school degree","(2a) intermediate vocational","747","0.129126103904381","0.120474289111127","0.137777918697634"
"No worries","2015","secondary school degree","(2c_gen) general maturity certificate","","","",""
"No worries","2015","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"No worries","2015","secondary school degree","(3a) lower tertiary education","54","0.12241079761577","0.0931807161941215","0.151640879037419"
"No worries","2015","secondary school degree","(3b) higher tertiary education","","","",""
"No worries","2015","college entrance qualification","(0) in school","","","",""
"No worries","2015","college entrance qualification","(1a) inadequately completed","","","",""
"No worries","2015","college entrance qualification","(1b) general elementary school","","","",""
"No worries","2015","college entrance qualification","(1c) basic vocational qualification","","","",""
"No worries","2015","college entrance qualification","(2b) intermediate general qualification","","","",""
"No worries","2015","college entrance qualification","(2a) intermediate vocational","","","",""
"No worries","2015","college entrance qualification","(2c_gen) general maturity certificate","170","0.156761369833705","0.134759726561822","0.178763013105587"
"No worries","2015","college entrance qualification","(2c_voc) vocational maturity certificate","220","0.128050827144139","0.112869432026903","0.143232222261375"
"No worries","2015","college entrance qualification","(3a) lower tertiary education","157","0.132065264735189","0.113689427594778","0.1504411018756"
"No worries","2015","college entrance qualification","(3b) higher tertiary education","315","0.11826723804429","0.106696314800659","0.129838161287921"
"No worries","2015","Other degree","(0) in school","","","",""
"No worries","2015","Other degree","(1a) inadequately completed","","","",""
"No worries","2015","Other degree","(1b) general elementary school","258","0.274048913325269","0.242585403837897","0.305512422812641"
"No worries","2015","Other degree","(1c) basic vocational qualification","234","0.233501585285143","0.20465073516898","0.262352435401306"
"No worries","2015","Other degree","(2b) intermediate general qualification","","","",""
"No worries","2015","Other degree","(2a) intermediate vocational","","","",""
"No worries","2015","Other degree","(2c_gen) general maturity certificate","189","0.35940540101585","0.317843342784069","0.400967459247632"
