"plj0589","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Never","2016","Lower Saxony","(1c) basic vocational qualification","","","",""
"Never","2016","Lower Saxony","(2b) intermediate general qualification","","","",""
"Never","2016","Lower Saxony","(2a) intermediate vocational","","","",""
"Never","2016","Lower Saxony","(2c_gen) general maturity certificate","","","",""
"Never","2016","Lower Saxony","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","Lower Saxony","(3a) lower tertiary education","","","",""
"Never","2016","Lower Saxony","(3b) higher tertiary education","40","0.483210508218507","0.373706978153305","0.592714038283709"
"Never","2016","Bremen","(0) in school","","","",""
"Never","2016","Bremen","(1a) inadequately completed","","","",""
"Never","2016","Bremen","(1b) general elementary school","","","",""
"Never","2016","Bremen","(1c) basic vocational qualification","","","",""
"Never","2016","Bremen","(2b) intermediate general qualification","","","",""
"Never","2016","Bremen","(2a) intermediate vocational","","","",""
"Never","2016","Bremen","(2c_gen) general maturity certificate","","","",""
"Never","2016","Bremen","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","Bremen","(3a) lower tertiary education","","","",""
"Never","2016","Bremen","(3b) higher tertiary education","","","",""
"Never","2016","North Rhine-Westphalia","(0) in school","","","",""
"Never","2016","North Rhine-Westphalia","(1a) inadequately completed","91","0.23447660949229","0.18287928240368","0.2860739365809"
"Never","2016","North Rhine-Westphalia","(1b) general elementary school","52","0.333587689832872","0.246654546607681","0.420520833058064"
"Never","2016","North Rhine-Westphalia","(1c) basic vocational qualification","","","",""
"Never","2016","North Rhine-Westphalia","(2b) intermediate general qualification","","","",""
"Never","2016","North Rhine-Westphalia","(2a) intermediate vocational","","","",""
"Never","2016","North Rhine-Westphalia","(2c_gen) general maturity certificate","38","0.305302767886313","0.219628627285171","0.390976908487454"
"Never","2016","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","North Rhine-Westphalia","(3a) lower tertiary education","","","",""
"Never","2016","North Rhine-Westphalia","(3b) higher tertiary education","72","0.422416969530732","0.345398047059702","0.499435892001762"
"Never","2016","Hesse","(0) in school","","","",""
"Never","2016","Hesse","(1a) inadequately completed","51","0.36301721922385","0.268293672094796","0.457740766352904"
"Never","2016","Hesse","(1b) general elementary school","","","",""
"Never","2016","Hesse","(1c) basic vocational qualification","","","",""
"Never","2016","Hesse","(2b) intermediate general qualification","","","",""
"Never","2016","Hesse","(2a) intermediate vocational","","","",""
"Never","2016","Hesse","(2c_gen) general maturity certificate","42","0.518653668794374","0.410508101041146","0.626799236547602"
"Never","2016","Hesse","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","Hesse","(3a) lower tertiary education","","","",""
"Never","2016","Hesse","(3b) higher tertiary education","","","",""
"Never","2016","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Never","2016","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","",""
"Never","2016","Rhineland-Palatinate,Saarland","(1b) general elementary school","","","",""
"Never","2016","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","","","",""
"Never","2016","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","","","",""
"Never","2016","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","","","",""
"Never","2016","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","","","",""
"Never","2016","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","","","",""
"Never","2016","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","","","",""
"Never","2016","Baden-Württemberg","(0) in school","","","",""
"Never","2016","Baden-Württemberg","(1a) inadequately completed","95","0.299813875318642","0.240983347523638","0.358644403113647"
"Never","2016","Baden-Württemberg","(1b) general elementary school","52","0.400889096979473","0.314280446939001","0.487497747019944"
"Never","2016","Baden-Württemberg","(1c) basic vocational qualification","","","",""
"Never","2016","Baden-Württemberg","(2b) intermediate general qualification","","","",""
"Never","2016","Baden-Württemberg","(2a) intermediate vocational","","","",""
"Never","2016","Baden-Württemberg","(2c_gen) general maturity certificate","35","0.448759520853027","0.334665194221538","0.562853847484516"
"Never","2016","Baden-Württemberg","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","Baden-Württemberg","(3a) lower tertiary education","","","",""
"Never","2016","Baden-Württemberg","(3b) higher tertiary education","38","0.321874197006885","0.229375999559254","0.414372394454515"
"Never","2016","Bavaria","(0) in school","","","",""
"Never","2016","Bavaria","(1a) inadequately completed","84","0.26178565531698","0.208143971644677","0.315427338989283"
"Never","2016","Bavaria","(1b) general elementary school","49","0.429667123555904","0.339968572893889","0.519365674217918"
"Never","2016","Bavaria","(1c) basic vocational qualification","","","",""
"Never","2016","Bavaria","(2b) intermediate general qualification","","","",""
"Never","2016","Bavaria","(2a) intermediate vocational","","","",""
"Never","2016","Bavaria","(2c_gen) general maturity certificate","","","",""
"Never","2016","Bavaria","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","Bavaria","(3a) lower tertiary education","","","",""
"Never","2016","Bavaria","(3b) higher tertiary education","43","0.489952218312424","0.391480211343445","0.588424225281403"
"Never","2016","Berlin","(0) in school","","","",""
"Never","2016","Berlin","(1a) inadequately completed","31","0.361578380244987","0.261760553974453","0.461396206515521"
"Never","2016","Berlin","(1b) general elementary school","32","0.342790487658037","0.225586033241692","0.459994942074383"
"Never","2016","Berlin","(1c) basic vocational qualification","","","",""
"Never","2016","Berlin","(2b) intermediate general qualification","","","",""
"Never","2016","Berlin","(2a) intermediate vocational","","","",""
"Never","2016","Berlin","(2c_gen) general maturity certificate","","","",""
"Never","2016","Berlin","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","Berlin","(3a) lower tertiary education","","","",""
"Never","2016","Berlin","(3b) higher tertiary education","","","",""
"Never","2016","Brandenburg","(0) in school","","","",""
"Never","2016","Brandenburg","(1a) inadequately completed","","","",""
"Never","2016","Brandenburg","(1b) general elementary school","","","",""
"Never","2016","Brandenburg","(1c) basic vocational qualification","","","",""
"Never","2016","Brandenburg","(2b) intermediate general qualification","","","",""
"Never","2016","Brandenburg","(2a) intermediate vocational","","","",""
"Never","2016","Brandenburg","(2c_gen) general maturity certificate","","","",""
"Never","2016","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","Brandenburg","(3a) lower tertiary education","","","",""
"Never","2016","Brandenburg","(3b) higher tertiary education","","","",""
"Never","2016","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Never","2016","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Never","2016","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Never","2016","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
"Never","2016","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Never","2016","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","",""
"Never","2016","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Never","2016","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Never","2016","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"Never","2016","Saxony","(0) in school","","","",""
"Never","2016","Saxony","(1a) inadequately completed","","","",""
"Never","2016","Saxony","(1b) general elementary school","","","",""
"Never","2016","Saxony","(1c) basic vocational qualification","","","",""
"Never","2016","Saxony","(2b) intermediate general qualification","","","",""
"Never","2016","Saxony","(2a) intermediate vocational","","","",""
"Never","2016","Saxony","(2c_gen) general maturity certificate","","","",""
"Never","2016","Saxony","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","Saxony","(3a) lower tertiary education","","","",""
"Never","2016","Saxony","(3b) higher tertiary education","","","",""
"Never","2016","Saxony-Anhalt","(0) in school","","","",""
"Never","2016","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Never","2016","Saxony-Anhalt","(1b) general elementary school","","","",""
"Never","2016","Saxony-Anhalt","(1c) basic vocational qualification","","","",""
"Never","2016","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Never","2016","Saxony-Anhalt","(2a) intermediate vocational","","","",""
"Never","2016","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Never","2016","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"Never","2016","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"Never","2016","Thuringia","(0) in school","","","",""
"Never","2016","Thuringia","(1a) inadequately completed","","","",""
"Never","2016","Thuringia","(1b) general elementary school","","","",""
"Never","2016","Thuringia","(1c) basic vocational qualification","","","",""
"Never","2016","Thuringia","(2b) intermediate general qualification","","","",""
"Never","2016","Thuringia","(2a) intermediate vocational","","","",""
"Never","2016","Thuringia","(2c_gen) general maturity certificate","","","",""
"Never","2016","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","Thuringia","(3a) lower tertiary education","","","",""
"Never","2016","Thuringia","(3b) higher tertiary education","","","",""
"Very often","2017","Schleswig-Holstein","(0) in school","","","",""
"Very often","2017","Schleswig-Holstein","(1a) inadequately completed","","","",""
"Very often","2017","Schleswig-Holstein","(1b) general elementary school","","","",""
"Very often","2017","Schleswig-Holstein","(1c) basic vocational qualification","","","",""
"Very often","2017","Schleswig-Holstein","(2b) intermediate general qualification","","","",""
"Very often","2017","Schleswig-Holstein","(2a) intermediate vocational","","","",""
"Very often","2017","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"Very often","2017","Schleswig-Holstein","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"Very often","2017","Schleswig-Holstein","(3b) higher tertiary education","","","",""
"Very often","2017","Hamburg","(0) in school","","","",""
"Very often","2017","Hamburg","(1a) inadequately completed","","","",""
"Very often","2017","Hamburg","(1b) general elementary school","","","",""
"Very often","2017","Hamburg","(1c) basic vocational qualification","","","",""
"Very often","2017","Hamburg","(2b) intermediate general qualification","","","",""
"Very often","2017","Hamburg","(2a) intermediate vocational","","","",""
"Very often","2017","Hamburg","(2c_gen) general maturity certificate","","","",""
"Very often","2017","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","Hamburg","(3a) lower tertiary education","","","",""
"Very often","2017","Hamburg","(3b) higher tertiary education","","","",""
"Very often","2017","Lower Saxony","(0) in school","","","",""
"Very often","2017","Lower Saxony","(1a) inadequately completed","","","",""
"Very often","2017","Lower Saxony","(1b) general elementary school","","","",""
"Very often","2017","Lower Saxony","(1c) basic vocational qualification","","","",""
"Very often","2017","Lower Saxony","(2b) intermediate general qualification","","","",""
"Very often","2017","Lower Saxony","(2a) intermediate vocational","","","",""
"Very often","2017","Lower Saxony","(2c_gen) general maturity certificate","","","",""
"Very often","2017","Lower Saxony","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","Lower Saxony","(3a) lower tertiary education","","","",""
"Very often","2017","Lower Saxony","(3b) higher tertiary education","","","",""
"Very often","2017","Bremen","(0) in school","","","",""
"Very often","2017","Bremen","(1a) inadequately completed","","","",""
"Very often","2017","Bremen","(1b) general elementary school","","","",""
"Very often","2017","Bremen","(1c) basic vocational qualification","","","",""
"Very often","2017","Bremen","(2b) intermediate general qualification","","","",""
"Very often","2017","Bremen","(2a) intermediate vocational","","","",""
"Very often","2017","Bremen","(2c_gen) general maturity certificate","","","",""
"Very often","2017","Bremen","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","Bremen","(3a) lower tertiary education","","","",""
"Very often","2017","Bremen","(3b) higher tertiary education","","","",""
"Very often","2017","North Rhine-Westphalia","(0) in school","","","",""
"Very often","2017","North Rhine-Westphalia","(1a) inadequately completed","30","0.0607635293129874","0.0396969711851098","0.0818300874408649"
"Very often","2017","North Rhine-Westphalia","(1b) general elementary school","","","",""
"Very often","2017","North Rhine-Westphalia","(1c) basic vocational qualification","","","",""
"Very often","2017","North Rhine-Westphalia","(2b) intermediate general qualification","","","",""
"Very often","2017","North Rhine-Westphalia","(2a) intermediate vocational","","","",""
"Very often","2017","North Rhine-Westphalia","(2c_gen) general maturity certificate","","","",""
"Very often","2017","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","North Rhine-Westphalia","(3a) lower tertiary education","","","",""
"Very often","2017","North Rhine-Westphalia","(3b) higher tertiary education","","","",""
"Very often","2017","Hesse","(0) in school","","","",""
"Very often","2017","Hesse","(1a) inadequately completed","","","",""
"Very often","2017","Hesse","(1b) general elementary school","","","",""
"Very often","2017","Hesse","(1c) basic vocational qualification","","","",""
"Very often","2017","Hesse","(2b) intermediate general qualification","","","",""
"Very often","2017","Hesse","(2a) intermediate vocational","","","",""
"Very often","2017","Hesse","(2c_gen) general maturity certificate","","","",""
"Very often","2017","Hesse","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","Hesse","(3a) lower tertiary education","","","",""
"Very often","2017","Hesse","(3b) higher tertiary education","","","",""
"Very often","2017","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Very often","2017","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","",""
"Very often","2017","Rhineland-Palatinate,Saarland","(1b) general elementary school","","","",""
"Very often","2017","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","","","",""
"Very often","2017","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","","","",""
"Very often","2017","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","","","",""
"Very often","2017","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","","","",""
"Very often","2017","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","","","",""
"Very often","2017","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","","","",""
"Very often","2017","Baden-Württemberg","(0) in school","","","",""
"Very often","2017","Baden-Württemberg","(1a) inadequately completed","","","",""
"Very often","2017","Baden-Württemberg","(1b) general elementary school","","","",""
"Very often","2017","Baden-Württemberg","(1c) basic vocational qualification","","","",""
"Very often","2017","Baden-Württemberg","(2b) intermediate general qualification","","","",""
"Very often","2017","Baden-Württemberg","(2a) intermediate vocational","","","",""
"Very often","2017","Baden-Württemberg","(2c_gen) general maturity certificate","","","",""
"Very often","2017","Baden-Württemberg","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","Baden-Württemberg","(3a) lower tertiary education","","","",""
"Very often","2017","Baden-Württemberg","(3b) higher tertiary education","","","",""
"Very often","2017","Bavaria","(0) in school","","","",""
"Very often","2017","Bavaria","(1a) inadequately completed","","","",""
"Very often","2017","Bavaria","(1b) general elementary school","","","",""
"Very often","2017","Bavaria","(1c) basic vocational qualification","","","",""
"Very often","2017","Bavaria","(2b) intermediate general qualification","","","",""
"Very often","2017","Bavaria","(2a) intermediate vocational","","","",""
"Very often","2017","Bavaria","(2c_gen) general maturity certificate","","","",""
"Very often","2017","Bavaria","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","Bavaria","(3a) lower tertiary education","","","",""
"Very often","2017","Bavaria","(3b) higher tertiary education","","","",""
"Very often","2017","Berlin","(0) in school","","","",""
"Very often","2017","Berlin","(1a) inadequately completed","","","",""
"Very often","2017","Berlin","(1b) general elementary school","","","",""
"Very often","2017","Berlin","(1c) basic vocational qualification","","","",""
"Very often","2017","Berlin","(2b) intermediate general qualification","","","",""
"Very often","2017","Berlin","(2a) intermediate vocational","","","",""
"Very often","2017","Berlin","(2c_gen) general maturity certificate","","","",""
"Very often","2017","Berlin","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","Berlin","(3a) lower tertiary education","","","",""
"Very often","2017","Berlin","(3b) higher tertiary education","","","",""
"Very often","2017","Brandenburg","(0) in school","","","",""
"Very often","2017","Brandenburg","(1a) inadequately completed","","","",""
"Very often","2017","Brandenburg","(1b) general elementary school","","","",""
"Very often","2017","Brandenburg","(1c) basic vocational qualification","","","",""
"Very often","2017","Brandenburg","(2b) intermediate general qualification","","","",""
"Very often","2017","Brandenburg","(2a) intermediate vocational","","","",""
"Very often","2017","Brandenburg","(2c_gen) general maturity certificate","","","",""
"Very often","2017","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","Brandenburg","(3a) lower tertiary education","","","",""
"Very often","2017","Brandenburg","(3b) higher tertiary education","","","",""
"Very often","2017","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Very often","2017","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Very often","2017","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Very often","2017","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
"Very often","2017","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Very often","2017","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","",""
"Very often","2017","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Very often","2017","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Very often","2017","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"Very often","2017","Saxony","(0) in school","","","",""
"Very often","2017","Saxony","(1a) inadequately completed","","","",""
"Very often","2017","Saxony","(1b) general elementary school","","","",""
"Very often","2017","Saxony","(1c) basic vocational qualification","","","",""
"Very often","2017","Saxony","(2b) intermediate general qualification","","","",""
"Very often","2017","Saxony","(2a) intermediate vocational","","","",""
"Very often","2017","Saxony","(2c_gen) general maturity certificate","","","",""
"Very often","2017","Saxony","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","Saxony","(3a) lower tertiary education","","","",""
"Very often","2017","Saxony","(3b) higher tertiary education","","","",""
"Very often","2017","Saxony-Anhalt","(0) in school","","","",""
"Very often","2017","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Very often","2017","Saxony-Anhalt","(1b) general elementary school","","","",""
"Very often","2017","Saxony-Anhalt","(1c) basic vocational qualification","","","",""
"Very often","2017","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Very often","2017","Saxony-Anhalt","(2a) intermediate vocational","","","",""
"Very often","2017","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Very often","2017","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"Very often","2017","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"Very often","2017","Thuringia","(0) in school","","","",""
"Very often","2017","Thuringia","(1a) inadequately completed","","","",""
"Very often","2017","Thuringia","(1b) general elementary school","","","",""
"Very often","2017","Thuringia","(1c) basic vocational qualification","","","",""
"Very often","2017","Thuringia","(2b) intermediate general qualification","","","",""
"Very often","2017","Thuringia","(2a) intermediate vocational","","","",""
"Very often","2017","Thuringia","(2c_gen) general maturity certificate","","","",""
"Very often","2017","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","Thuringia","(3a) lower tertiary education","","","",""
"Very often","2017","Thuringia","(3b) higher tertiary education","","","",""
"Often","2017","Schleswig-Holstein","(0) in school","","","",""
"Often","2017","Schleswig-Holstein","(1a) inadequately completed","","","",""
"Often","2017","Schleswig-Holstein","(1b) general elementary school","","","",""
"Often","2017","Schleswig-Holstein","(1c) basic vocational qualification","","","",""
"Often","2017","Schleswig-Holstein","(2b) intermediate general qualification","","","",""
"Often","2017","Schleswig-Holstein","(2a) intermediate vocational","","","",""
"Often","2017","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"Often","2017","Schleswig-Holstein","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"Often","2017","Schleswig-Holstein","(3b) higher tertiary education","","","",""
"Often","2017","Hamburg","(0) in school","","","",""
"Often","2017","Hamburg","(1a) inadequately completed","","","",""
"Often","2017","Hamburg","(1b) general elementary school","","","",""
"Often","2017","Hamburg","(1c) basic vocational qualification","","","",""
"Often","2017","Hamburg","(2b) intermediate general qualification","","","",""
"Often","2017","Hamburg","(2a) intermediate vocational","","","",""
"Often","2017","Hamburg","(2c_gen) general maturity certificate","","","",""
"Often","2017","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","Hamburg","(3a) lower tertiary education","","","",""
"Often","2017","Hamburg","(3b) higher tertiary education","","","",""
"Often","2017","Lower Saxony","(0) in school","","","",""
"Often","2017","Lower Saxony","(1a) inadequately completed","34","0.262464157972767","0.205354805613203","0.319573510332331"
"Often","2017","Lower Saxony","(1b) general elementary school","33","0.0798032747181894","0.0504766644762135","0.109129884960165"
"Often","2017","Lower Saxony","(1c) basic vocational qualification","","","",""
"Often","2017","Lower Saxony","(2b) intermediate general qualification","","","",""
"Often","2017","Lower Saxony","(2a) intermediate vocational","","","",""
"Often","2017","Lower Saxony","(2c_gen) general maturity certificate","","","",""
"Often","2017","Lower Saxony","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","Lower Saxony","(3a) lower tertiary education","","","",""
"Often","2017","Lower Saxony","(3b) higher tertiary education","","","",""
"Often","2017","Bremen","(0) in school","","","",""
"Often","2017","Bremen","(1a) inadequately completed","","","",""
"Often","2017","Bremen","(1b) general elementary school","","","",""
"Often","2017","Bremen","(1c) basic vocational qualification","","","",""
"Often","2017","Bremen","(2b) intermediate general qualification","","","",""
"Often","2017","Bremen","(2a) intermediate vocational","","","",""
"Often","2017","Bremen","(2c_gen) general maturity certificate","","","",""
"Often","2017","Bremen","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","Bremen","(3a) lower tertiary education","","","",""
"Often","2017","Bremen","(3b) higher tertiary education","","","",""
"Often","2017","North Rhine-Westphalia","(0) in school","","","",""
"Often","2017","North Rhine-Westphalia","(1a) inadequately completed","71","0.143947540966956","0.112992104543402","0.174902977390509"
"Often","2017","North Rhine-Westphalia","(1b) general elementary school","56","0.0798285620141683","0.0585463093361033","0.101110814692233"
"Often","2017","North Rhine-Westphalia","(1c) basic vocational qualification","47","0.0403688083256246","0.0288315575719747","0.0519060590792745"
"Often","2017","North Rhine-Westphalia","(2b) intermediate general qualification","","","",""
"Often","2017","North Rhine-Westphalia","(2a) intermediate vocational","","","",""
"Often","2017","North Rhine-Westphalia","(2c_gen) general maturity certificate","32","0.0552980377704476","0.0358025817233396","0.0747934938175556"
"Often","2017","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","North Rhine-Westphalia","(3a) lower tertiary education","","","",""
"Often","2017","North Rhine-Westphalia","(3b) higher tertiary education","34","0.0144544440835901","0.00706429365068037","0.0218445945164999"
"Often","2017","Hesse","(0) in school","","","",""
"Often","2017","Hesse","(1a) inadequately completed","","","",""
"Often","2017","Hesse","(1b) general elementary school","","","",""
"Often","2017","Hesse","(1c) basic vocational qualification","","","",""
"Often","2017","Hesse","(2b) intermediate general qualification","","","",""
"Often","2017","Hesse","(2a) intermediate vocational","","","",""
"Often","2017","Hesse","(2c_gen) general maturity certificate","","","",""
"Often","2017","Hesse","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","Hesse","(3a) lower tertiary education","","","",""
"Often","2017","Hesse","(3b) higher tertiary education","","","",""
"Often","2017","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Often","2017","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","",""
"Often","2017","Rhineland-Palatinate,Saarland","(1b) general elementary school","","","",""
"Often","2017","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","","","",""
"Often","2017","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","","","",""
"Often","2017","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","","","",""
"Often","2017","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","","","",""
"Often","2017","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","","","",""
"Often","2017","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","","","",""
"Often","2017","Baden-Württemberg","(0) in school","","","",""
"Often","2017","Baden-Württemberg","(1a) inadequately completed","","","",""
"Often","2017","Baden-Württemberg","(1b) general elementary school","","","",""
"Often","2017","Baden-Württemberg","(1c) basic vocational qualification","","","",""
"Often","2017","Baden-Württemberg","(2b) intermediate general qualification","","","",""
"Often","2017","Baden-Württemberg","(2a) intermediate vocational","","","",""
"Often","2017","Baden-Württemberg","(2c_gen) general maturity certificate","","","",""
"Often","2017","Baden-Württemberg","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","Baden-Württemberg","(3a) lower tertiary education","","","",""
"Often","2017","Baden-Württemberg","(3b) higher tertiary education","","","",""
"Often","2017","Bavaria","(0) in school","","","",""
"Often","2017","Bavaria","(1a) inadequately completed","","","",""
"Often","2017","Bavaria","(1b) general elementary school","","","",""
"Often","2017","Bavaria","(1c) basic vocational qualification","37","0.0258880785506984","0.0165249434460257","0.0352512136553712"
"Often","2017","Bavaria","(2b) intermediate general qualification","","","",""
"Often","2017","Bavaria","(2a) intermediate vocational","","","",""
"Often","2017","Bavaria","(2c_gen) general maturity certificate","","","",""
"Often","2017","Bavaria","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","Bavaria","(3a) lower tertiary education","","","",""
"Often","2017","Bavaria","(3b) higher tertiary education","","","",""
"Often","2017","Berlin","(0) in school","","","",""
"Often","2017","Berlin","(1a) inadequately completed","","","",""
"Often","2017","Berlin","(1b) general elementary school","","","",""
"Often","2017","Berlin","(1c) basic vocational qualification","","","",""
"Often","2017","Berlin","(2b) intermediate general qualification","","","",""
"Often","2017","Berlin","(2a) intermediate vocational","","","",""
"Often","2017","Berlin","(2c_gen) general maturity certificate","","","",""
"Often","2017","Berlin","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","Berlin","(3a) lower tertiary education","","","",""
"Often","2017","Berlin","(3b) higher tertiary education","","","",""
"Often","2017","Brandenburg","(0) in school","","","",""
"Often","2017","Brandenburg","(1a) inadequately completed","","","",""
"Often","2017","Brandenburg","(1b) general elementary school","","","",""
"Often","2017","Brandenburg","(1c) basic vocational qualification","","","",""
"Often","2017","Brandenburg","(2b) intermediate general qualification","","","",""
"Often","2017","Brandenburg","(2a) intermediate vocational","","","",""
"Often","2017","Brandenburg","(2c_gen) general maturity certificate","","","",""
"Often","2017","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","Brandenburg","(3a) lower tertiary education","","","",""
"Often","2017","Brandenburg","(3b) higher tertiary education","","","",""
"Often","2017","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Often","2017","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Often","2017","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Often","2017","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
"Often","2017","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Often","2017","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","",""
"Often","2017","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Often","2017","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Often","2017","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"Often","2017","Saxony","(0) in school","","","",""
"Often","2017","Saxony","(1a) inadequately completed","","","",""
"Often","2017","Saxony","(1b) general elementary school","","","",""
"Often","2017","Saxony","(1c) basic vocational qualification","","","",""
"Often","2017","Saxony","(2b) intermediate general qualification","","","",""
"Often","2017","Saxony","(2a) intermediate vocational","","","",""
