"plj0589","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Sometimes","2018","Hesse","Not Employed","12","","",""
"Sometimes","2018","Hesse","Employed","","","",""
"Sometimes","2018","Rhineland-Palatinate,Saarland","Not Employed","6","","",""
"Sometimes","2018","Rhineland-Palatinate,Saarland","Employed","","","",""
"Sometimes","2018","Baden-Württemberg","Not Employed","6","","",""
"Sometimes","2018","Baden-Württemberg","Employed","","","",""
"Sometimes","2018","Bavaria","Not Employed","10","","",""
"Sometimes","2018","Bavaria","Employed","","","",""
"Sometimes","2018","Berlin","Not Employed","2","","",""
"Sometimes","2018","Berlin","Employed","","","",""
"Sometimes","2018","Brandenburg","Not Employed","6","","",""
"Sometimes","2018","Brandenburg","Employed","","","",""
"Sometimes","2018","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Sometimes","2018","Mecklenburg-Western Pomerania","Employed","","","",""
"Sometimes","2018","Saxony","Not Employed","","","",""
"Sometimes","2018","Saxony","Employed","","","",""
"Sometimes","2018","Saxony-Anhalt","Not Employed","2","","",""
"Sometimes","2018","Saxony-Anhalt","Employed","","","",""
"Sometimes","2018","Thuringia","Not Employed","1","","",""
"Sometimes","2018","Thuringia","Employed","","","",""
"Rarely ","2018","Schleswig-Holstein","Not Employed","1","","",""
"Rarely ","2018","Schleswig-Holstein","Employed","","","",""
"Rarely ","2018","Hamburg","Not Employed","1","","",""
"Rarely ","2018","Hamburg","Employed","","","",""
"Rarely ","2018","Lower Saxony","Not Employed","15","","",""
"Rarely ","2018","Lower Saxony","Employed","","","",""
"Rarely ","2018","Bremen","Not Employed","3","","",""
"Rarely ","2018","Bremen","Employed","","","",""
"Rarely ","2018","North Rhine-Westphalia","Not Employed","19","","",""
"Rarely ","2018","North Rhine-Westphalia","Employed","","","",""
"Rarely ","2018","Hesse","Not Employed","10","","",""
"Rarely ","2018","Hesse","Employed","","","",""
"Rarely ","2018","Rhineland-Palatinate,Saarland","Not Employed","7","","",""
"Rarely ","2018","Rhineland-Palatinate,Saarland","Employed","","","",""
"Rarely ","2018","Baden-Württemberg","Not Employed","5","","",""
"Rarely ","2018","Baden-Württemberg","Employed","","","",""
"Rarely ","2018","Bavaria","Not Employed","4","","",""
"Rarely ","2018","Bavaria","Employed","","","",""
"Rarely ","2018","Berlin","Not Employed","1","","",""
"Rarely ","2018","Berlin","Employed","","","",""
"Rarely ","2018","Brandenburg","Not Employed","2","","",""
"Rarely ","2018","Brandenburg","Employed","","","",""
"Rarely ","2018","Mecklenburg-Western Pomerania","Not Employed","1","","",""
"Rarely ","2018","Mecklenburg-Western Pomerania","Employed","","","",""
"Rarely ","2018","Saxony","Not Employed","1","","",""
"Rarely ","2018","Saxony","Employed","","","",""
"Rarely ","2018","Saxony-Anhalt","Not Employed","","","",""
"Rarely ","2018","Saxony-Anhalt","Employed","","","",""
"Rarely ","2018","Thuringia","Not Employed","1","","",""
"Rarely ","2018","Thuringia","Employed","","","",""
"Never","2018","Schleswig-Holstein","Not Employed","9","","",""
"Never","2018","Schleswig-Holstein","Employed","","","",""
"Never","2018","Hamburg","Not Employed","3","","",""
"Never","2018","Hamburg","Employed","","","",""
"Never","2018","Lower Saxony","Not Employed","56","0.589730974011141","0.495195946309418","0.684266001712864"
"Never","2018","Lower Saxony","Employed","","","",""
"Never","2018","Bremen","Not Employed","2","","",""
"Never","2018","Bremen","Employed","","","",""
"Never","2018","North Rhine-Westphalia","Not Employed","42","0.413998723604983","0.312799733883678","0.515197713326289"
"Never","2018","North Rhine-Westphalia","Employed","","","",""
"Never","2018","Hesse","Not Employed","14","","",""
"Never","2018","Hesse","Employed","","","",""
"Never","2018","Rhineland-Palatinate,Saarland","Not Employed","8","","",""
"Never","2018","Rhineland-Palatinate,Saarland","Employed","","","",""
"Never","2018","Baden-Württemberg","Not Employed","7","","",""
"Never","2018","Baden-Württemberg","Employed","","","",""
"Never","2018","Bavaria","Not Employed","16","","",""
"Never","2018","Bavaria","Employed","","","",""
"Never","2018","Berlin","Not Employed","5","","",""
"Never","2018","Berlin","Employed","","","",""
"Never","2018","Brandenburg","Not Employed","3","","",""
"Never","2018","Brandenburg","Employed","","","",""
"Never","2018","Mecklenburg-Western Pomerania","Not Employed","4","","",""
"Never","2018","Mecklenburg-Western Pomerania","Employed","","","",""
"Never","2018","Saxony","Not Employed","4","","",""
"Never","2018","Saxony","Employed","","","",""
"Never","2018","Saxony-Anhalt","Not Employed","1","","",""
"Never","2018","Saxony-Anhalt","Employed","","","",""
"Never","2018","Thuringia","Not Employed","17","","",""
"Never","2018","Thuringia","Employed","","","",""
"Very often","2019","Schleswig-Holstein","Not Employed","1","","",""
"Very often","2019","Schleswig-Holstein","Employed","","","",""
"Very often","2019","Hamburg","Not Employed","","","",""
"Very often","2019","Hamburg","Employed","","","",""
"Very often","2019","Lower Saxony","Not Employed","3","","",""
"Very often","2019","Lower Saxony","Employed","","","",""
"Very often","2019","Bremen","Not Employed","","","",""
"Very often","2019","Bremen","Employed","","","",""
"Very often","2019","North Rhine-Westphalia","Not Employed","2","","",""
"Very often","2019","North Rhine-Westphalia","Employed","","","",""
"Very often","2019","Hesse","Not Employed","","","",""
"Very often","2019","Hesse","Employed","","","",""
"Very often","2019","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Very often","2019","Rhineland-Palatinate,Saarland","Employed","","","",""
"Very often","2019","Baden-Württemberg","Not Employed","2","","",""
"Very often","2019","Baden-Württemberg","Employed","","","",""
"Very often","2019","Bavaria","Not Employed","","","",""
"Very often","2019","Bavaria","Employed","","","",""
"Very often","2019","Berlin","Not Employed","","","",""
"Very often","2019","Berlin","Employed","","","",""
"Very often","2019","Brandenburg","Not Employed","","","",""
"Very often","2019","Brandenburg","Employed","","","",""
"Very often","2019","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Very often","2019","Mecklenburg-Western Pomerania","Employed","","","",""
"Very often","2019","Saxony","Not Employed","","","",""
"Very often","2019","Saxony","Employed","","","",""
"Very often","2019","Saxony-Anhalt","Not Employed","","","",""
"Very often","2019","Saxony-Anhalt","Employed","","","",""
"Very often","2019","Thuringia","Not Employed","","","",""
"Very often","2019","Thuringia","Employed","","","",""
"Often","2019","Schleswig-Holstein","Not Employed","2","","",""
"Often","2019","Schleswig-Holstein","Employed","","","",""
"Often","2019","Hamburg","Not Employed","","","",""
"Often","2019","Hamburg","Employed","","","",""
"Often","2019","Lower Saxony","Not Employed","2","","",""
"Often","2019","Lower Saxony","Employed","","","",""
"Often","2019","Bremen","Not Employed","1","","",""
"Often","2019","Bremen","Employed","","","",""
"Often","2019","North Rhine-Westphalia","Not Employed","5","","",""
"Often","2019","North Rhine-Westphalia","Employed","","","",""
"Often","2019","Hesse","Not Employed","","","",""
"Often","2019","Hesse","Employed","","","",""
"Often","2019","Rhineland-Palatinate,Saarland","Not Employed","1","","",""
"Often","2019","Rhineland-Palatinate,Saarland","Employed","","","",""
"Often","2019","Baden-Württemberg","Not Employed","2","","",""
"Often","2019","Baden-Württemberg","Employed","","","",""
"Often","2019","Bavaria","Not Employed","4","","",""
"Often","2019","Bavaria","Employed","","","",""
"Often","2019","Berlin","Not Employed","","","",""
"Often","2019","Berlin","Employed","","","",""
"Often","2019","Brandenburg","Not Employed","3","","",""
"Often","2019","Brandenburg","Employed","","","",""
"Often","2019","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Often","2019","Mecklenburg-Western Pomerania","Employed","","","",""
"Often","2019","Saxony","Not Employed","","","",""
"Often","2019","Saxony","Employed","","","",""
"Often","2019","Saxony-Anhalt","Not Employed","1","","",""
"Often","2019","Saxony-Anhalt","Employed","","","",""
"Often","2019","Thuringia","Not Employed","","","",""
"Often","2019","Thuringia","Employed","","","",""
"Sometimes","2019","Schleswig-Holstein","Not Employed","3","","",""
"Sometimes","2019","Schleswig-Holstein","Employed","","","",""
"Sometimes","2019","Hamburg","Not Employed","","","",""
"Sometimes","2019","Hamburg","Employed","","","",""
"Sometimes","2019","Lower Saxony","Not Employed","19","","",""
"Sometimes","2019","Lower Saxony","Employed","","","",""
"Sometimes","2019","Bremen","Not Employed","3","","",""
"Sometimes","2019","Bremen","Employed","","","",""
"Sometimes","2019","North Rhine-Westphalia","Not Employed","14","","",""
"Sometimes","2019","North Rhine-Westphalia","Employed","","","",""
"Sometimes","2019","Hesse","Not Employed","1","","",""
"Sometimes","2019","Hesse","Employed","","","",""
"Sometimes","2019","Rhineland-Palatinate,Saarland","Not Employed","3","","",""
"Sometimes","2019","Rhineland-Palatinate,Saarland","Employed","","","",""
"Sometimes","2019","Baden-Württemberg","Not Employed","7","","",""
"Sometimes","2019","Baden-Württemberg","Employed","","","",""
"Sometimes","2019","Bavaria","Not Employed","5","","",""
"Sometimes","2019","Bavaria","Employed","","","",""
"Sometimes","2019","Berlin","Not Employed","1","","",""
"Sometimes","2019","Berlin","Employed","","","",""
"Sometimes","2019","Brandenburg","Not Employed","4","","",""
"Sometimes","2019","Brandenburg","Employed","","","",""
"Sometimes","2019","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Sometimes","2019","Mecklenburg-Western Pomerania","Employed","","","",""
"Sometimes","2019","Saxony","Not Employed","","","",""
"Sometimes","2019","Saxony","Employed","","","",""
"Sometimes","2019","Saxony-Anhalt","Not Employed","","","",""
"Sometimes","2019","Saxony-Anhalt","Employed","","","",""
"Sometimes","2019","Thuringia","Not Employed","1","","",""
"Sometimes","2019","Thuringia","Employed","","","",""
"Rarely ","2019","Schleswig-Holstein","Not Employed","4","","",""
"Rarely ","2019","Schleswig-Holstein","Employed","","","",""
"Rarely ","2019","Hamburg","Not Employed","","","",""
"Rarely ","2019","Hamburg","Employed","","","",""
"Rarely ","2019","Lower Saxony","Not Employed","14","","",""
"Rarely ","2019","Lower Saxony","Employed","","","",""
"Rarely ","2019","Bremen","Not Employed","2","","",""
"Rarely ","2019","Bremen","Employed","","","",""
"Rarely ","2019","North Rhine-Westphalia","Not Employed","12","","",""
"Rarely ","2019","North Rhine-Westphalia","Employed","","","",""
"Rarely ","2019","Hesse","Not Employed","6","","",""
"Rarely ","2019","Hesse","Employed","","","",""
"Rarely ","2019","Rhineland-Palatinate,Saarland","Not Employed","3","","",""
"Rarely ","2019","Rhineland-Palatinate,Saarland","Employed","","","",""
"Rarely ","2019","Baden-Württemberg","Not Employed","3","","",""
"Rarely ","2019","Baden-Württemberg","Employed","","","",""
"Rarely ","2019","Bavaria","Not Employed","3","","",""
"Rarely ","2019","Bavaria","Employed","","","",""
"Rarely ","2019","Berlin","Not Employed","1","","",""
"Rarely ","2019","Berlin","Employed","","","",""
"Rarely ","2019","Brandenburg","Not Employed","2","","",""
"Rarely ","2019","Brandenburg","Employed","","","",""
"Rarely ","2019","Mecklenburg-Western Pomerania","Not Employed","1","","",""
"Rarely ","2019","Mecklenburg-Western Pomerania","Employed","","","",""
"Rarely ","2019","Saxony","Not Employed","","","",""
"Rarely ","2019","Saxony","Employed","","","",""
"Rarely ","2019","Saxony-Anhalt","Not Employed","1","","",""
"Rarely ","2019","Saxony-Anhalt","Employed","","","",""
"Rarely ","2019","Thuringia","Not Employed","","","",""
"Rarely ","2019","Thuringia","Employed","","","",""
"Never","2019","Schleswig-Holstein","Not Employed","11","","",""
"Never","2019","Schleswig-Holstein","Employed","","","",""
"Never","2019","Hamburg","Not Employed","4","","",""
"Never","2019","Hamburg","Employed","","","",""
"Never","2019","Lower Saxony","Not Employed","33","0.575226962473628","0.460248365483286","0.690205559463971"
"Never","2019","Lower Saxony","Employed","","","",""
"Never","2019","Bremen","Not Employed","","","",""
"Never","2019","Bremen","Employed","","","",""
"Never","2019","North Rhine-Westphalia","Not Employed","33","0.489379889020844","0.368779657885695","0.609980120155993"
"Never","2019","North Rhine-Westphalia","Employed","","","",""
"Never","2019","Hesse","Not Employed","6","","",""
"Never","2019","Hesse","Employed","","","",""
"Never","2019","Rhineland-Palatinate,Saarland","Not Employed","8","","",""
"Never","2019","Rhineland-Palatinate,Saarland","Employed","","","",""
"Never","2019","Baden-Württemberg","Not Employed","13","","",""
"Never","2019","Baden-Württemberg","Employed","","","",""
"Never","2019","Bavaria","Not Employed","15","","",""
"Never","2019","Bavaria","Employed","","","",""
"Never","2019","Berlin","Not Employed","2","","",""
"Never","2019","Berlin","Employed","","","",""
"Never","2019","Brandenburg","Not Employed","4","","",""
"Never","2019","Brandenburg","Employed","","","",""
"Never","2019","Mecklenburg-Western Pomerania","Not Employed","2","","",""
"Never","2019","Mecklenburg-Western Pomerania","Employed","","","",""
"Never","2019","Saxony","Not Employed","","","",""
"Never","2019","Saxony","Employed","","","",""
"Never","2019","Saxony-Anhalt","Not Employed","2","","",""
"Never","2019","Saxony-Anhalt","Employed","","","",""
"Never","2019","Thuringia","Not Employed","1","","",""
"Never","2019","Thuringia","Employed","","","",""
