"plj0014_v3","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"No","2008","general elemantary","Male","128","0.212441713359232","0.180627405537545","0.244256021180919"
"No","2008","higher education","Female","77","0.0810211709844707","0.0687743109190598","0.0932680310498816"
"No","2008","higher education","Male","66","0.0568187655574747","0.0473600262851944","0.066277504829755"
"No","2008","higher vocational","Female","26","","",""
"No","2008","higher vocational","Male","21","","",""
"No","2008","in school","Female","9","","",""
"No","2008","in school","Male","4","","",""
"No","2008","inadequately","Female","53","0.541307388962898","0.449837423490726","0.63277735443507"
"No","2008","inadequately","Male","29","","",""
"No","2008","middle vocational","Female","171","0.0543161745211619","0.0481286995952522","0.0605036494470716"
"No","2008","middle vocational","Male","237","0.0779543016699708","0.0702318737876478","0.0856767295522939"
"No","2008","vocational + Abi","Female","41","0.0958841270046434","0.0733873372074861","0.118380916801801"
"No","2008","vocational + Abi","Male","42","0.107820577979047","0.0789061979230501","0.136734958035044"
"Yes","2008","general elemantary","Female","1215","0.850834699439361","0.83219341831668","0.869475980562042"
"Yes","2008","general elemantary","Male","507","0.787558286640768","0.755743978819081","0.819372594462455"
"Yes","2008","higher education","Female","1830","0.918978829015529","0.906731968950118","0.93122568908094"
"Yes","2008","higher education","Male","2235","0.943181234442525","0.933722495170245","0.952639973714806"
"Yes","2008","higher vocational","Female","561","0.925253806148857","0.903979567733129","0.946528044564586"
"Yes","2008","higher vocational","Male","814","0.963838527723959","0.95117571900724","0.976501336440678"
"Yes","2008","in school","Female","175","0.919851593518286","0.88061913645818","0.959084050578393"
"Yes","2008","in school","Male","167","0.963749802373096","0.935735012064301","0.991764592681891"
"Yes","2008","inadequately","Female","61","0.458692611037102","0.36722264556493","0.550162576509274"
"Yes","2008","inadequately","Male","44","0.6747266528838","0.567259725199372","0.782193580568228"
"Yes","2008","middle vocational","Female","4983","0.945683825478838","0.939496350552928","0.951871300404748"
"Yes","2008","middle vocational","Male","4393","0.922045698330029","0.914323270447706","0.929768126212352"
"Yes","2008","vocational + Abi","Female","617","0.904115872995357","0.881619083198199","0.926612662792514"
"Yes","2008","vocational + Abi","Male","400","0.892179422020953","0.863265041964956","0.92109380207695"
"No","2009","general elemantary","Female","165","0.14637340918879","0.126785661654824","0.165961156722755"
"No","2009","general elemantary","Male","111","0.223327277649356","0.188864000499484","0.257790554799227"
"No","2009","higher education","Female","70","0.0848768442681895","0.0722010108412411","0.097552677695138"
"No","2009","higher education","Male","59","0.058884241682575","0.0490294174647915","0.0687390659003585"
"No","2009","higher vocational","Female","23","","",""
"No","2009","higher vocational","Male","16","","",""
"No","2009","in school","Female","7","","",""
"No","2009","in school","Male","7","","",""
"No","2009","inadequately","Female","47","0.558468726316466","0.460652555453568","0.656284897179365"
"No","2009","inadequately","Male","30","0.372287267626498","0.259042373090192","0.485532162162805"
"No","2009","middle vocational","Female","149","0.056104363793639","0.049605085073112","0.0626036425141661"
"No","2009","middle vocational","Male","194","0.0748812687490332","0.0670098713081521","0.0827526661899143"
"No","2009","vocational + Abi","Female","41","0.1133690351161","0.088209544386585","0.138528525845615"
"No","2009","vocational + Abi","Male","31","0.0902169304322822","0.061892266587934","0.11854159427663"
"Yes","2009","general elemantary","Female","1086","0.85362659081121","0.834038843277245","0.873214338345176"
"Yes","2009","general elemantary","Male","450","0.776672722350644","0.742209445200773","0.811135999500516"
"Yes","2009","higher education","Female","1787","0.91512315573181","0.902447322304862","0.927798989158759"
"Yes","2009","higher education","Male","2133","0.941115758317425","0.931260934099642","0.950970582535208"
"Yes","2009","higher vocational","Female","528","0.921653451453861","0.899216386098598","0.944090516809124"
"Yes","2009","higher vocational","Male","771","0.970461219208446","0.958632271815089","0.982290166601802"
"Yes","2009","in school","Female","137","0.892528529825293","0.841943210765956","0.94311384888463"
"Yes","2009","in school","Male","162","0.910989561464628","0.868057483496762","0.953921639432495"
"Yes","2009","inadequately","Female","52","0.441531273683534","0.343715102820636","0.539347444546432"
"Yes","2009","inadequately","Male","40","0.627712732373502","0.514467837837195","0.740957626909808"
"Yes","2009","middle vocational","Female","4667","0.943895636206361","0.937396357485834","0.950394914926888"
"Yes","2009","middle vocational","Male","4101","0.925118731250967","0.917247333810086","0.932990128691848"
"Yes","2009","vocational + Abi","Female","569","0.8866309648839","0.861471474154385","0.911790455613415"
"Yes","2009","vocational + Abi","Male","362","0.909783069567718","0.881458405723369","0.938107733412066"
"No","2010","general elemantary","Female","244","0.163698164470818","0.145925833109905","0.181470495831732"
"No","2010","general elemantary","Male","178","0.222750066471054","0.194006581748385","0.251493551193724"
"No","2010","higher education","Female","178","0.100331693442707","0.0888076486650778","0.111855738220337"
"No","2010","higher education","Male","115","0.0558782594133858","0.0473324730580543","0.0644240457687172"
"No","2010","higher vocational","Female","22","","",""
"No","2010","higher vocational","Male","25","","",""
"No","2010","in school","Female","14","","",""
"No","2010","in school","Male","13","","",""
"No","2010","inadequately","Female","90","0.506470980988669","0.439011888610633","0.573930073366706"
"No","2010","inadequately","Male","60","0.345746013846422","0.265516716927708","0.425975310765137"
"No","2010","middle vocational","Female","250","0.0546162333373086","0.0490972912344668","0.0601351754401505"
"No","2010","middle vocational","Male","273","0.0721525638660217","0.0651781517556674","0.0791269759763761"
"No","2010","vocational + Abi","Female","87","0.103203102320543","0.0853462839108079","0.121059920730278"
"No","2010","vocational + Abi","Male","65","0.100023323757573","0.0760162772372925","0.124030370277853"
"Yes","2010","general elemantary","Female","1421","0.836301835529182","0.818529504168268","0.854074166890096"
"Yes","2010","general elemantary","Male","627","0.777249933528946","0.748506448806276","0.805993418251615"
"Yes","2010","higher education","Female","2433","0.899668306557293","0.888144261779663","0.911192351334922"
"Yes","2010","higher education","Male","2660","0.944121740586614","0.935575954231283","0.952667526941946"
"Yes","2010","higher vocational","Female","632","0.935325656440354","0.916475860406358","0.954175452474351"
"Yes","2010","higher vocational","Male","940","0.960901424961266","0.948672048397312","0.97313080152522"
"Yes","2010","in school","Female","175","0.90084263053416","0.858233354776771","0.943451906291548"
"Yes","2010","in school","Male","214","0.897671630321065","0.858244793090795","0.937098467551335"
"Yes","2010","inadequately","Female","121","0.493529019011331","0.426069926633294","0.560988111389367"
"Yes","2010","inadequately","Male","75","0.654253986153578","0.574024689234863","0.734483283072292"
"Yes","2010","middle vocational","Female","6262","0.945383766662691","0.939864824559849","0.950902708765533"
"Yes","2010","middle vocational","Male","5014","0.927847436133978","0.920873024023624","0.934821848244333"
"Yes","2010","vocational + Abi","Female","1028","0.896796897679457","0.878940079269722","0.914653716089192"
"Yes","2010","vocational + Abi","Male","535","0.899976676242427","0.875969629722148","0.923983722762707"
"No","2011","general elemantary","Female","159","0.122538533240672","0.106481429958873","0.138595636522471"
"No","2011","general elemantary","Male","109","0.164834127481856","0.137209819314687","0.192458435649025"
"No","2011","higher education","Female","106","0.0853447757520833","0.0739413426275196","0.096748208876647"
"No","2011","higher education","Male","68","0.0431367353283887","0.0353941886810088","0.0508792819757687"
"No","2011","higher vocational","Female","23","","",""
"No","2011","higher vocational","Male","19","","",""
"No","2011","in school","Female","11","","",""
"No","2011","in school","Male","8","","",""
"No","2011","inadequately","Female","52","0.380298712171251","0.304841083046502","0.455756341296"
"No","2011","inadequately","Male","27","","",""
"No","2011","middle vocational","Female","180","0.0468265847321456","0.0415003774299904","0.0521527920343007"
"No","2011","middle vocational","Male","213","0.0649032983557865","0.058147381544148","0.071659215167425"
"No","2011","vocational + Abi","Female","56","0.0864668682084794","0.067991877586439","0.10494185883052"
"No","2011","vocational + Abi","Male","39","0.0845444345912407","0.0597851342311953","0.109303734951286"
"Yes","2011","general elemantary","Female","1443","0.877461466759328","0.861404363477529","0.893518570041127"
"Yes","2011","general elemantary","Male","584","0.835165872518144","0.807541564350975","0.862790180685313"
"Yes","2011","higher education","Female","2200","0.914655224247917","0.903251791123353","0.92605865737248"
"Yes","2011","higher education","Male","2577","0.956863264671611","0.949120718024231","0.964605811318991"
"Yes","2011","higher vocational","Female","570","0.936381846561344","0.91673749188195","0.956026201240738"
"Yes","2011","higher vocational","Male","940","0.970401930279739","0.959675719975624","0.981128140583855"
"Yes","2011","in school","Female","166","0.870734616020753","0.821309751992035","0.92015948004947"
"Yes","2011","in school","Male","173","0.951861927551504","0.92067733099455","0.983046524108458"
"Yes","2011","inadequately","Female","107","0.619701287828749","0.544243658704","0.695158916953498"
"Yes","2011","inadequately","Male","72","0.719867990977339","0.631409751187326","0.808326230767352"
"Yes","2011","middle vocational","Female","5864","0.953173415267854","0.947847207965699","0.95849962257001"
"Yes","2011","middle vocational","Male","4895","0.935096701644214","0.928340784832575","0.941852618455852"
"Yes","2011","vocational + Abi","Female","833","0.913533131791521","0.89505814116948","0.932008122413561"
"Yes","2011","vocational + Abi","Male","446","0.915455565408759","0.890696265048714","0.940214865768805"
"No","2012","general elemantary","Female","212","0.138826637750565","0.123384705371876","0.154268570129255"
"No","2012","general elemantary","Male","160","0.177486892399731","0.153626118123913","0.201347666675549"
"No","2012","higher education","Female","184","0.098434260821983","0.0877795352853043","0.109088986358662"
"No","2012","higher education","Male","119","0.060760597259453","0.05243007082131","0.069091123697596"
"No","2012","higher vocational","Female","22","","",""
"No","2012","higher vocational","Male","22","","",""
"No","2012","in school","Female","15","","",""
"No","2012","in school","Male","6","","",""
"No","2012","inadequately","Female","71","0.36960745953108","0.307089291066537","0.432125627995622"
"No","2012","inadequately","Male","50","0.316134451291208","0.243862329527785","0.388406573054632"
"No","2012","middle vocational","Female","253","0.0547683579858201","0.0496340580335858","0.0599026579380544"
"No","2012","middle vocational","Male","264","0.0686430697671098","0.0622749447369413","0.0750111947972783"
"No","2012","vocational + Abi","Female","100","0.104945886495478","0.0882855498949797","0.121606223095976"
"No","2012","vocational + Abi","Male","68","0.106329598805542","0.0830056217449563","0.129653575866128"
"Yes","2012","general elemantary","Female","1714","0.861173362249435","0.845731429870745","0.876615294628124"
"Yes","2012","general elemantary","Male","825","0.822513107600269","0.798652333324451","0.846373881876087"
"Yes","2012","higher education","Female","2819","0.901565739178017","0.890911013641338","0.912220464714696"
"Yes","2012","higher education","Male","3040","0.939239402740547","0.930908876302404","0.94756992917869"
"Yes","2012","higher vocational","Female","668","0.945423113077419","0.9284742319683","0.962371994186538"
"Yes","2012","higher vocational","Male","1103","0.970956562936646","0.96114369993179","0.980769425941502"
"Yes","2012","in school","Female","233","0.900603715028619","0.863366757113615","0.937840672943624"
"Yes","2012","in school","Male","219","0.964040483349197","0.93971220418575","0.988368762512644"
"Yes","2012","inadequately","Female","158","0.63039254046892","0.567874372004378","0.692910708933463"
"Yes","2012","inadequately","Male","109","0.683865548708792","0.611593426945368","0.756137670472215"
"Yes","2012","middle vocational","Female","7291","0.94523164201418","0.940097342061946","0.950365941966414"
"Yes","2012","middle vocational","Male","5792","0.93135693023289","0.924988805202722","0.937725055263059"
"Yes","2012","vocational + Abi","Female","1200","0.895054113504522","0.878393776904024","0.91171445010502"
"Yes","2012","vocational + Abi","Male","603","0.893670401194458","0.870346424133872","0.916994378255044"
"No","2013","general elemantary","Female","182","0.0929579608926618","0.0793533517553215","0.106562570030002"
"No","2013","general elemantary","Male","132","0.12480804747352","0.103008840663908","0.146607254283131"
"No","2013","higher education","Female","171","0.0516554410203592","0.0435692534435086","0.0597416285972097"
"No","2013","higher education","Male","113","0.0425705197018823","0.0353377838152927","0.0498032555884719"
"No","2013","higher vocational","Female","23","","",""
"No","2013","higher vocational","Male","17","","",""
"No","2013","in school","Female","15","","",""
"No","2013","in school","Male","4","","",""
"No","2013","inadequately","Female","57","0.259396015089768","0.197236720155326","0.32155531002421"
"No","2013","inadequately","Male","48","0.279167036981395","0.205642980504205","0.352691093458585"
"No","2013","middle vocational","Female","231","0.0334531713837904","0.0292503710525419","0.0376559717150388"
"No","2013","middle vocational","Male","220","0.040489429948273","0.0352897781079611","0.0456890817885848"
"No","2013","vocational + Abi","Female","86","0.0594105167491828","0.0458826035125407","0.0729384299858248"
"No","2013","vocational + Abi","Male","56","0.066934094489203","0.0472150727644074","0.0866531162139985"
"Yes","2013","general elemantary","Female","1568","0.907042039107338","0.893437429969998","0.920646648244678"
"Yes","2013","general elemantary","Male","751","0.87519195252648","0.853392745716869","0.896991159336092"
"Yes","2013","higher education","Female","2707","0.948344558979641","0.94025837140279","0.956430746556491"
"Yes","2013","higher education","Male","2880","0.957429480298118","0.950196744411528","0.964662216184707"
"Yes","2013","higher vocational","Female","622","0.95054656302276","0.93381435822083","0.967278767824689"
"Yes","2013","higher vocational","Male","1025","0.986326088478755","0.979274761166404","0.993377415791106"
"Yes","2013","in school","Female","222","0.964076002567003","0.940382902825113","0.987769102308893"
"Yes","2013","in school","Male","217","0.992644809136009","0.981379428622243","1.00391018964978"
"Yes","2013","inadequately","Female","134","0.740603984910232","0.67844468997579","0.802763279844674"
"Yes","2013","inadequately","Male","95","0.720832963018605","0.647308906541415","0.794357019495795"
"Yes","2013","middle vocational","Female","6801","0.96654682861621","0.962344028284961","0.970749628947458"
"Yes","2013","middle vocational","Male","5300","0.959510570051727","0.954310918211415","0.964710221892039"
"Yes","2013","vocational + Abi","Female","1087","0.940589483250817","0.927061570014175","0.954117396487459"
"Yes","2013","vocational + Abi","Male","561","0.933065905510797","0.913346883786001","0.952784927235593"
"No","2014","general elemantary","Female","382","0.153324531243893","0.1372418339619","0.169407228525887"
"No","2014","general elemantary","Male","337","0.229060110925327","0.205234221043713","0.252886000806941"
"No","2014","higher education","Female","390","0.10916525251419","0.0982473457536411","0.12008315927474"
"No","2014","higher education","Male","265","0.0708157704138886","0.0617974950235673","0.0798340458042099"
"No","2014","higher vocational","Female","21","","",""
"No","2014","higher vocational","Male","29","","",""
"No","2014","in school","Female","40","0.159278693599877","0.112591587077164","0.20596580012259"
"No","2014","in school","Male","30","0.182223447221922","0.130503191846254","0.233943702597589"
"No","2014","inadequately","Female","133","0.399964524745552","0.343870903078181","0.456058146412923"
"No","2014","inadequately","Male","95","0.371650333309391","0.306753090327266","0.436547576291515"
"No","2014","middle vocational","Female","478","0.0539387066421505","0.0486174913965141","0.0592599218877869"
"No","2014","middle vocational","Male","467","0.0714180183522428","0.0647244348236096","0.078111601880876"
"No","2014","vocational + Abi","Female","200","0.122244107799365","0.104458171706985","0.140030043891744"
"No","2014","vocational + Abi","Male","132","0.140117493580408","0.115358080128299","0.164876907032517"
"Yes","2014","general elemantary","Female","1546","0.846675468756107","0.830592771474113","0.8627581660381"
"Yes","2014","general elemantary","Male","858","0.770939889074673","0.747113999193059","0.794765778956287"
"Yes","2014","higher education","Female","2744","0.89083474748581","0.87991684072526","0.901752654246359"
"Yes","2014","higher education","Male","2843","0.929184229586111","0.92016595419579","0.938202504976433"
"Yes","2014","higher vocational","Female","592","0.956719262496292","0.940610675790055","0.97282784920253"
"Yes","2014","higher vocational","Male","958","0.968738750963518","0.957882096541687","0.97959540538535"
"Yes","2014","in school","Female","196","0.840721306400123","0.79403419987741","0.887408412922836"
"Yes","2014","in school","Male","184","0.817776552778078","0.766056297402411","0.869496808153745"
"Yes","2014","inadequately","Female","160","0.600035475254448","0.543941853587077","0.656129096921819"
"Yes","2014","inadequately","Male","118","0.628349666690609","0.563452423708485","0.693246909672734"
"Yes","2014","middle vocational","Female","6445","0.946061293357849","0.940740078112213","0.951382508603486"
"Yes","2014","middle vocational","Male","5219","0.928581981647757","0.921888398119124","0.93527556517639"
"Yes","2014","vocational + Abi","Female","1103","0.877755892200635","0.859969956108256","0.895541828293015"
"Yes","2014","vocational + Abi","Male","623","0.859882506419592","0.835123092967483","0.884641919871701"
"No","2015","general elemantary","Female","387","0.154273980708178","0.13759644471475","0.170951516701606"
"No","2015","general elemantary","Male","400","0.260921457496238","0.23589750462491","0.285945410367566"
"No","2015","higher education","Female","594","0.109202920811959","0.0984634692062038","0.119942372417714"
"No","2015","higher education","Male","434","0.0831375845007113","0.0735970359306385","0.0926781330707841"
"No","2015","higher vocational","Female","15","","",""
"No","2015","higher vocational","Male","28","","",""
"No","2015","in school","Female","28","","",""
"No","2015","in school","Male","29","","",""
"No","2015","inadequately","Female","164","0.400891884777893","0.346942723963262","0.454841045592523"
"No","2015","inadequately","Male","124","0.426154293219749","0.360956490934123","0.491352095505375"
"No","2015","middle vocational","Female","602","0.0566702257635322","0.0511466853201067","0.0621937662069578"
"No","2015","middle vocational","Male","578","0.0724271839830352","0.0655796580676325","0.0792747098984379"
"No","2015","vocational + Abi","Female","298","0.145275478376107","0.12649924685388","0.164051709898334"
"No","2015","vocational + Abi","Male","214","0.177093053284722","0.150916456105142","0.203269650464302"
"Yes","2015","general elemantary","Female","1415","0.845726019291822","0.829048483298393","0.86240355528525"
"Yes","2015","general elemantary","Male","783","0.739078542503762","0.714054589632434","0.76410249537509"
"Yes","2015","higher education","Female","2646","0.890797079188041","0.880057627582286","0.901536530793796"
"Yes","2015","higher education","Male","2783","0.916862415499289","0.907321866929216","0.926402964069362"
"Yes","2015","higher vocational","Female","574","0.962001853259442","0.946561415617914","0.977442290900971"
"Yes","2015","higher vocational","Male","924","0.973314174905541","0.963076614940718","0.983551734870364"
"Yes","2015","in school","Female","181","0.913158637988928","0.874980795932304","0.951336480045553"
"Yes","2015","in school","Male","140","0.845590397606649","0.791112302652547","0.900068492560751"
"Yes","2015","inadequately","Female","153","0.599108115222107","0.545158954407477","0.653057276036738"
"Yes","2015","inadequately","Male","97","0.573845706780251","0.508647904494625","0.639043509065877"
"Yes","2015","middle vocational","Female","6129","0.943329774236468","0.937806233793042","0.948853314679893"
"Yes","2015","middle vocational","Male","4926","0.927572816016965","0.920725290101562","0.934420341932368"
"Yes","2015","vocational + Abi","Female","1055","0.854724521623893","0.835948290101666","0.87350075314612"
"Yes","2015","vocational + Abi","Male","603","0.822906946715278","0.796730349535698","0.849083543894858"
"No","2016","general elemantary","Female","302","0.166635342741696","0.148370120628066","0.184900564855326"
"No","2016","general elemantary","Male","295","0.271167154605933","0.243790783559643","0.298543525652224"
"No","2016","higher education","Female","467","0.1209434591669","0.109254260729382","0.132632657604418"
"No","2016","higher education","Male","325","0.0879085550346045","0.0776782702887003","0.0981388397805088"
"No","2016","higher vocational","Female","17","","",""
"No","2016","higher vocational","Male","27","","",""
"No","2016","in school","Female","32","0.173322599955553","0.120057486541563","0.226587713369543"
"No","2016","in school","Male","17","","",""
"No","2016","inadequately","Female","119","0.452085955070231","0.389119507186467","0.515052402953996"
"No","2016","inadequately","Male","89","0.414388021108402","0.342020005837089","0.486756036379716"
"No","2016","middle vocational","Female","460","0.0619593255294954","0.0559094373252571","0.0680092137337337"
"No","2016","middle vocational","Male","451","0.0802288633889605","0.0726819480374726","0.0877757787404484"
"No","2016","vocational + Abi","Female","258","0.153850647735717","0.134038272043396","0.173663023428037"
"No","2016","vocational + Abi","Male","199","0.193844133112744","0.165721042695342","0.221967223530146"
"Yes","2016","general elemantary","Female","1297","0.833364657258304","0.815099435144674","0.851629879371934"
"Yes","2016","general elemantary","Male","718","0.728832845394067","0.701456474347776","0.756209216440357"
"Yes","2016","higher education","Female","2522","0.8790565408331","0.867367342395582","0.890745739270618"
"Yes","2016","higher education","Male","2618","0.912091444965395","0.901861160219491","0.9223217297113"
"Yes","2016","higher vocational","Female","534","0.948056800146924","0.92952772168377","0.966585878610078"
"Yes","2016","higher vocational","Male","836","0.967029971802247","0.95511693948881","0.978943004115683"
"Yes","2016","in school","Female","162","0.826677400044447","0.773412286630457","0.879942513458437"
"Yes","2016","in school","Male","129","0.835643848146145","0.775529899569514","0.895757796722777"
"Yes","2016","inadequately","Female","121","0.547914044929768","0.484947597046004","0.610880492813533"
"Yes","2016","inadequately","Male","89","0.585611978891598","0.513243963620284","0.657979994162911"
"Yes","2016","middle vocational","Female","5640","0.938040674470505","0.931990786266266","0.944090562674743"
"Yes","2016","middle vocational","Male","4526","0.919771136611039","0.912224221259552","0.927318051962527"
"Yes","2016","vocational + Abi","Female","1016","0.846149352264283","0.826336976571963","0.865961727956604"
"Yes","2016","vocational + Abi","Male","560","0.806155866887256","0.778032776469854","0.834278957304658"
"No","2017","general elemantary","Female","481","0.191037035888033","0.173252642356094","0.208821429419973"
"No","2017","general elemantary","Male","625","0.284282896694191","0.26079688733079","0.307768906057591"
"No","2017","higher education","Female","574","0.126200200949566","0.115093529140951","0.137306872758181"
"No","2017","higher education","Male","601","0.0922246428984718","0.082762432238118","0.101686853558826"
"No","2017","higher vocational","Female","16","","",""
"No","2017","higher vocational","Male","20","","",""
"No","2017","in school","Female","20","","",""
"No","2017","in school","Male","15","","",""
"No","2017","inadequately","Female","494","0.547131350253724","0.508384590418441","0.585878110089008"
"No","2017","inadequately","Male","631","0.521133560296228","0.48523778440956","0.557029336182897"
"No","2017","middle vocational","Female","594","0.0647935496208785","0.058939331689604","0.0706477675521531"
"No","2017","middle vocational","Male","702","0.0847626309859294","0.0775926908918459","0.0919325710800129"
"No","2017","vocational + Abi","Female","245","0.17468414975083","0.154949240397662","0.194419059103998"
"No","2017","vocational + Abi","Male","209","0.18089367041165","0.155300739211134","0.206486601612166"
"Yes","2017","general elemantary","Female","1396","0.808962964111967","0.791178570580027","0.826747357643906"
"Yes","2017","general elemantary","Male","792","0.715717103305809","0.692231093942409","0.73920311266921"
"Yes","2017","higher education","Female","2860","0.873799799050434","0.862693127241819","0.884906470859049"
"Yes","2017","higher education","Male","2991","0.907775357101528","0.898313146441174","0.917237567761882"
"Yes","2017","higher vocational","Female","581","0.933271384262123","0.913253371666247","0.953289396857999"
"Yes","2017","higher vocational","Male","929","0.964882105730534","0.953170502672247","0.976593708788821"
"Yes","2017","in school","Female","199","0.897702039830239","0.8575668218001","0.937837257860378"
"Yes","2017","in school","Male","179","0.892165576485781","0.848519152445181","0.935812000526381"
"Yes","2017","inadequately","Female","140","0.452868649746276","0.414121889910992","0.49161540958156"
"Yes","2017","inadequately","Male","113","0.478866439703772","0.442970663817103","0.51476221559044"
"Yes","2017","middle vocational","Female","6198","0.935206450379121","0.929352232447847","0.941060668310396"
"Yes","2017","middle vocational","Male","5095","0.915237369014071","0.908067428919987","0.922407309108154"
"Yes","2017","vocational + Abi","Female","1177","0.82531585024917","0.805580940896002","0.845050759602338"
"Yes","2017","vocational + Abi","Male","660","0.81910632958835","0.793513398387834","0.844699260788866"
"No","2018","general elemantary","Female","546","0.180682656811496","0.163322787598979","0.198042526024012"
"No","2018","general elemantary","Male","744","0.290369837560271","0.267764335017027","0.312975340103514"
"No","2018","higher education","Female","603","0.132180324882197","0.120799359824337","0.143561289940058"
"No","2018","higher education","Male","714","0.108247342106905","0.0980996482338489","0.118395035979962"
"No","2018","higher vocational","Female","13","","",""
"No","2018","higher vocational","Male","14","","",""
"No","2018","in school","Female","15","","",""
"No","2018","in school","Male","26","","",""
"No","2018","inadequately","Female","753","0.586576087082207","0.554439126811975","0.618713047352439"
"No","2018","inadequately","Male","940","0.632674769189976","0.603474262467278","0.661875275912674"
"No","2018","middle vocational","Female","637","0.073470302369212","0.0671657575936124","0.0797748471448117"
"No","2018","middle vocational","Male","799","0.0936641654743928","0.0860324149189208","0.101295916029865"
"No","2018","vocational + Abi","Female","235","0.174802241840701","0.154624547112986","0.194979936568416"
"No","2018","vocational + Abi","Male","197","0.171719347387048","0.146291001532641","0.197147693241456"
"Yes","2018","general elemantary","Female","1341","0.819317343188504","0.801957473975988","0.836677212401021"
"Yes","2018","general elemantary","Male","805","0.709630162439729","0.687024659896486","0.732235664982973"
"Yes","2018","higher education","Female","2799","0.867819675117803","0.856438710059942","0.879200640175663"
"Yes","2018","higher education","Male","2887","0.891752657893094","0.881604964020038","0.901900351766151"
"Yes","2018","higher vocational","Female","561","0.924060317508377","0.902389430209744","0.94573120480701"
"Yes","2018","higher vocational","Male","867","0.979546694322175","0.970200076973785","0.988893311670566"
"Yes","2018","in school","Female","173","0.954027429606083","0.924091069775046","0.98396378943712"
"Yes","2018","in school","Male","139","0.845601145959034","0.79046823331237","0.900734058605698"
"Yes","2018","inadequately","Female","149","0.413423912917793","0.381286952647561","0.445560873188026"
"Yes","2018","inadequately","Male","107","0.367325230810024","0.338124724087326","0.396525737532722"
"Yes","2018","middle vocational","Female","5942","0.926529697630788","0.920225152855188","0.932834242406387"
"Yes","2018","middle vocational","Male","4800","0.906335834525607","0.898704083970135","0.913967585081079"
"Yes","2018","vocational + Abi","Female","1126","0.825197758159299","0.805020063431584","0.845375452887014"
"Yes","2018","vocational + Abi","Male","648","0.828280652612952","0.802852306758544","0.853708998467359"
"No","2019","general elemantary","Female","462","0.174207387341199","0.156065121625103","0.192349653057296"
"No","2019","general elemantary","Male","662","0.283522731815282","0.260292203063191","0.306753260567374"
"No","2019","higher education","Female","523","0.123615495606063","0.112786731489024","0.134444259723103"
"No","2019","higher education","Male","633","0.115458659447814","0.105635827210755","0.125281491684873"
"No","2019","higher vocational","Female","12","","",""
"No","2019","higher vocational","Male","19","","",""
"No","2019","in school","Female","21","","",""
"No","2019","in school","Male","19","","",""
"No","2019","inadequately","Female","675","0.622963105850662","0.589337529775512","0.656588681925811"
"No","2019","inadequately","Male","856","0.632170911826643","0.601603446058845","0.662738377594442"
"No","2019","middle vocational","Female","542","0.0761137592207213","0.0695593634715689","0.0826681549698738"
"No","2019","middle vocational","Male","674","0.0964706459852052","0.0886114681860193","0.104329823784391"
"No","2019","vocational + Abi","Female","200","0.178742967100392","0.158484398473768","0.199001535727016"
"No","2019","vocational + Abi","Male","174","0.176798623917728","0.151678387978032","0.201918859857424"
"Yes","2019","general elemantary","Female","1217","0.825792612658801","0.807650346942704","0.843934878374897"
"Yes","2019","general elemantary","Male","784","0.716477268184718","0.693246739432626","0.739707796936809"
"Yes","2019","higher education","Female","3026","0.876384504393937","0.865555740276897","0.887213268510976"
"Yes","2019","higher education","Male","3433","0.884541340552186","0.874718508315127","0.894364172789245"
"Yes","2019","higher vocational","Female","577","0.920783851114976","0.898972822214137","0.942594880015816"
"Yes","2019","higher vocational","Male","1064","0.974627093021494","0.965261436716243","0.983992749326745"
"Yes","2019","in school","Female","142","0.905239830134097","0.860277477094405","0.950202183173789"
"Yes","2019","in school","Male","149","0.923208381863867","0.882945929028144","0.96347083469959"
"Yes","2019","inadequately","Female","123","0.377036894149338","0.343411318074189","0.410662470224488"
"Yes","2019","inadequately","Male","100","0.367829088173357","0.337261622405558","0.398396553941155"
"Yes","2019","middle vocational","Female","5746","0.923886240779279","0.917331845030126","0.930440636528431"
"Yes","2019","middle vocational","Male","4747","0.903529354014795","0.895670176215609","0.911388531813981"
"Yes","2019","vocational + Abi","Female","1174","0.821257032899608","0.800998464272984","0.841515601526232"
"Yes","2019","vocational + Abi","Male","712","0.823201376082272","0.798081140142576","0.848321612021967"
