"plj0014_v3","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"No","2007","Thuringia","Male","1","","","","2"
"No","2007","Thuringia","Female","1","","","","2"
"Yes","2007","Schleswig-Holstein","Male","280","0.92963859392741","0.900303938402782","0.958973249452038","1"
"Yes","2007","Schleswig-Holstein","Female","313","0.94823688682045","0.924113171057625","0.972360602583275","1"
"Yes","2007","Hamburg","Male","126","0.92440118807011","0.880134651888472","0.968667724251748","1"
"Yes","2007","Hamburg","Female","150","0.925290140773631","0.884550609676193","0.966029671871068","1"
"Yes","2007","Hesse","Male","611","0.871449617745874","0.846200045060893","0.896699190430855","1"
"Yes","2007","Hesse","Female","653","0.856977938210402","0.831476472290646","0.882479404130159","1"
"Yes","2007","Rhineland-Palatinate,Saarland","Male","515","0.933096429911725","0.91206172817967","0.954131131643781","1"
"Yes","2007","Rhineland-Palatinate,Saarland","Female","602","0.920843851329661","0.899894379618868","0.941793323040455","1"
"Yes","2007","Baden-Württemberg","Male","1021","0.835667233717153","0.814673978490231","0.856660488944075","1"
"Yes","2007","Baden-Württemberg","Female","1123","0.833396029851451","0.813210197846852","0.85358186185605","1"
"Yes","2007","Bavaria","Male","1310","0.89554044022408","0.879547562174491","0.911533318273669","1"
"Yes","2007","Bavaria","Female","1450","0.885311828913339","0.869529915393725","0.901093742432952","1"
"Yes","2007","Berlin","Male","324","0.920235353216931","0.891605208067485","0.948865498366376","1"
"Yes","2007","Berlin","Female","395","0.945294143451347","0.923335784620925","0.96725250228177","1"
"Yes","2007","Brandenburg","Male","410","0.990533156522481","0.981193945850485","0.999872367194476","1"
"Yes","2007","Brandenburg","Female","452","0.993196639606417","0.985635286422511","1.00075799279032","1"
"Yes","2007","Mecklenburg-Western Pomerania","Male","237","0.998758357993586","0.994284439948172","1.003232276039","1"
"Yes","2007","Mecklenburg-Western Pomerania","Female","275","1","1","1","1"
"Yes","2007","Saxony","Male","748","0.999562136133467","0.998063895282686","1.00106037698425","1"
"Yes","2007","Saxony","Female","765","0.988700001629507","0.981229386225753","0.996170617033262","1"
"Yes","2007","Lower Saxony","Male","852","0.936634105366012","0.92061071632357","0.952657494408454","1"
"Yes","2007","Lower Saxony","Female","917","0.947582577609009","0.933425422809772","0.961739732408247","1"
"Yes","2007","Bremen","Male","66","1","1","1","1"
"Yes","2007","Saxony-Anhalt","Male","424","1","1","1","1"
"Yes","2007","Saxony-Anhalt","Female","451","1","1","1","1"
"Yes","2007","Bremen","Female","80","0.973265576516584","0.938352167367037","1.00817898566613","1"
"Yes","2007","North Rhine-Westphalia","Male","1828","0.889311165258641","0.875578030465885","0.903044300051397","1"
"Yes","2007","Thuringia","Male","441","0.998096377439117","0.994032752494131","1.0021600023841","1"
"Yes","2007","Thuringia","Female","473","0.991545682902794","0.983303266508222","0.999788099297366","1"
"Yes","2007","North Rhine-Westphalia","Female","2045","0.907482698397845","0.895418627838405","0.919546768957286","1"
"No","2008","Brandenburg","Male","3","","","","2"
"No","2008","Schleswig-Holstein","Male","8","","","","2"
"No","2008","Schleswig-Holstein","Female","10","","","","2"
"No","2008","Brandenburg","Female","2","","","","2"
"No","2008","Mecklenburg-Western Pomerania","Male","","","","","2"
"No","2008","Hamburg","Male","7","","","","2"
"No","2008","Hamburg","Female","8","","","","2"
"No","2008","Mecklenburg-Western Pomerania","Female","","","","","2"
"No","2008","Saxony","Male","","","","","2"
"No","2008","Saxony","Female","5","","","","2"
"No","2008","Lower Saxony","Male","30","0.0474714597091344","0.0331339069774914","0.0618090124407774","2"
"No","2008","Lower Saxony","Female","29","","","","2"
"No","2008","Bremen","Male","","","","","2"
"No","2008","Bremen","Female","2","","","","2"
"No","2008","North Rhine-Westphalia","Male","159","0.118869817238497","0.104201404409377","0.133538230067618","2"
"No","2008","North Rhine-Westphalia","Female","150","0.0963406174013021","0.0836452248488442","0.10903600995376","2"
"No","2008","Hesse","Male","54","0.127611753057961","0.101619347394885","0.153604158721036","2"
"No","2008","Hesse","Female","59","0.127704050829917","0.102764528191777","0.152643573468058","2"
"No","2008","Rhineland-Palatinate,Saarland","Male","25","","","","2"
"No","2008","Rhineland-Palatinate,Saarland","Female","37","0.0958434541362519","0.0723864012171925","0.119300507055311","2"
"No","2008","Baden-Württemberg","Male","156","0.149669935345864","0.128997286311676","0.170342584380052","2"
"No","2008","Baden-Württemberg","Female","166","0.161797199626201","0.141241767708844","0.182352631543559","2"
"No","2008","Bavaria","Male","87","0.113838608461976","0.0967044678375267","0.130972749086425","2"
"No","2008","Bavaria","Female","100","0.115504387509218","0.0990469967692261","0.131961778249209","2"
"No","2008","Berlin","Male","16","","","","2"
"No","2008","Berlin","Female","16","","","","2"
"No","2008","Saxony-Anhalt","Male","","","","","2"
"No","2008","Saxony-Anhalt","Female","","","","","2"
"No","2008","Thuringia","Male","1","","","","2"
"No","2008","Thuringia","Female","2","","","","2"
"Yes","2008","Schleswig-Holstein","Male","254","0.937579096389129","0.90828592254249","0.966872270235768","1"
"Yes","2008","Schleswig-Holstein","Female","286","0.943318802570571","0.916976666472284","0.969660938668857","1"
"Yes","2008","Hamburg","Male","125","0.938311617359029","0.89726887568825","0.979354359029807","1"
"Yes","2008","Hamburg","Female","143","0.897196630739992","0.848756299016565","0.94563696246342","1"
"Yes","2008","Hesse","Male","579","0.872388246942039","0.846395841278964","0.898380652605115","1"
"Yes","2008","Hesse","Female","629","0.872295949170083","0.847356426531942","0.897235471808223","1"
"Yes","2008","Rhineland-Palatinate,Saarland","Male","472","0.926097332069009","0.90309730899676","0.949097355141258","1"
"Yes","2008","Rhineland-Palatinate,Saarland","Female","568","0.904156545863748","0.880699492944688","0.927613598782807","1"
"Yes","2008","Baden-Württemberg","Male","988","0.850330064654136","0.829657415619948","0.871002713688323","1"
"Yes","2008","Baden-Württemberg","Female","1067","0.838202800373799","0.817647368456441","0.858758232291157","1"
"Yes","2008","Bavaria","Male","1233","0.886161391538024","0.869027250913574","0.903295532162473","1"
"Yes","2008","Bavaria","Female","1349","0.884495612490783","0.868038221750791","0.900953003230774","1"
"Yes","2008","Lower Saxony","Male","815","0.952528540290866","0.938190987559223","0.966866093022509","1"
"Yes","2008","Lower Saxony","Female","881","0.957123611179704","0.943961652891533","0.970285569467876","1"
"Yes","2008","Berlin","Male","314","0.945780748165341","0.921348517715939","0.970212978614744","1"
"Yes","2008","Berlin","Female","377","0.945588286619887","0.923162429100431","0.968014144139343","1"
"Yes","2008","Brandenburg","Male","391","0.989112708385632","0.978866037227388","0.999359379543876","1"
"Yes","2008","Brandenburg","Female","432","0.992629826279595","0.98458279389919","1.00067685866","1"
"Yes","2008","Mecklenburg-Western Pomerania","Male","235","1","1","1","1"
"Yes","2008","Mecklenburg-Western Pomerania","Female","259","1","1","1","1"
"Yes","2008","Saxony","Male","705","1","1","1","1"
"Yes","2008","Saxony","Female","726","0.983842759216833","0.974702976990121","0.992982541443545","1"
"Yes","2008","Saxony-Anhalt","Male","397","1","1","1","1"
"Yes","2008","Bremen","Male","63","1","1","1","1"
"Yes","2008","Bremen","Female","73","0.964148078351679","0.922071002717105","1.00622515398625","1"
"Yes","2008","Saxony-Anhalt","Female","423","1","1","1","1"
"Yes","2008","Thuringia","Male","426","0.997844764681086","0.993446179641567","1.00224334972061","1"
"Yes","2008","North Rhine-Westphalia","Female","1925","0.903659382598698","0.89096399004624","0.916354775151156","1"
"Yes","2008","Thuringia","Female","453","0.98884541867691","0.979195287149824","0.998495550203996","1"
"Yes","2008","North Rhine-Westphalia","Male","1711","0.881130182761502","0.866461769932382","0.895798595590623","1"
"No","2009","Schleswig-Holstein","Male","10","","","","2"
"No","2009","Brandenburg","Male","3","","","","2"
"No","2009","Brandenburg","Female","2","","","","2"
"No","2009","Schleswig-Holstein","Female","11","","","","2"
"No","2009","Hamburg","Male","7","","","","2"
"No","2009","Mecklenburg-Western Pomerania","Male","","","","","2"
"No","2009","Mecklenburg-Western Pomerania","Female","","","","","2"
"No","2009","Hamburg","Female","2","","","","2"
"No","2009","Lower Saxony","Male","31","0.0640201455998654","0.047004199308886","0.0810360918908449","2"
"No","2009","Lower Saxony","Female","26","","","","2"
"No","2009","Bremen","Male","","","","","2"
"No","2009","Bremen","Female","1","","","","2"
"No","2009","North Rhine-Westphalia","Male","135","0.10902846892568","0.0943965506143268","0.123660387237033","2"
"No","2009","North Rhine-Westphalia","Female","137","0.108508474463458","0.094530853056255","0.122486095870661","2"
"No","2009","Hesse","Male","45","0.121762192868405","0.0953081937114638","0.148216192025345","2"
"No","2009","Hesse","Female","57","0.140100547437971","0.113188829994705","0.167012264881238","2"
"No","2009","Rhineland-Palatinate,Saarland","Male","25","","","","2"
"No","2009","Rhineland-Palatinate,Saarland","Female","37","0.0966542296413732","0.0722462780558407","0.121062181226906","2"
"No","2009","Saxony","Male","1","","","","2"
"No","2009","Saxony","Female","4","","","","2"
"No","2009","Baden-Württemberg","Male","115","0.137088765718255","0.115908697087588","0.158268834348923","2"
"No","2009","Baden-Württemberg","Female","137","0.158061394110501","0.136552401615275","0.179570386605728","2"
"No","2009","Bavaria","Male","76","0.116823437436366","0.0989810825442086","0.134665792328522","2"
"No","2009","Bavaria","Female","93","0.122837741961497","0.10553787028734","0.140137613635654","2"
"No","2009","Berlin","Male","17","","","","2"
"No","2009","Berlin","Female","15","","","","2"
"No","2009","Saxony-Anhalt","Male","","","","","2"
"No","2009","Saxony-Anhalt","Female","","","","","2"
"No","2009","Thuringia","Male","1","","","","2"
"No","2009","Thuringia","Female","1","","","","2"
"Yes","2009","Schleswig-Holstein","Male","240","0.943789131207831","0.91523784211873","0.972340420296932","1"
"Yes","2009","Schleswig-Holstein","Female","255","0.915278794511459","0.881814626166706","0.948742962856211","1"
"Yes","2009","Hamburg","Male","119","0.954876897059855","0.918632908073713","0.991120886045998","1"
"Yes","2009","Hamburg","Female","143","0.971454730004657","0.944350164420022","0.998559295589292","1"
"Yes","2009","Lower Saxony","Male","764","0.935979854400135","0.918963908109155","0.952995800691114","1"
"Yes","2009","Lower Saxony","Female","826","0.959057019468969","0.945751242631724","0.972362796306214","1"
"Yes","2009","Bremen","Male","56","1","1","1","1"
"Yes","2009","Bremen","Female","63","0.981804016601108","0.949058015489126","1.01455001771309","1"
"Yes","2009","Hesse","Male","542","0.878237807131595","0.851783807974655","0.904691806288536","1"
"Yes","2009","Hesse","Female","582","0.859899452562028","0.832987735118762","0.886811170005295","1"
"Yes","2009","Rhineland-Palatinate,Saarland","Male","439","0.917582750703312","0.89256082218909","0.942604679217533","1"
"Yes","2009","Rhineland-Palatinate,Saarland","Female","526","0.903345770358627","0.878937818773094","0.927753721944159","1"
"Yes","2009","Baden-Württemberg","Male","898","0.862911234281745","0.841731165651077","0.884091302912412","1"
"Yes","2009","Baden-Württemberg","Female","968","0.841938605889499","0.820429613394272","0.863447598384725","1"
"Yes","2009","Bavaria","Male","1169","0.883176562563635","0.865334207671478","0.901018917455791","1"
"Yes","2009","Bavaria","Female","1290","0.877162258038503","0.859862386364346","0.89446212971266","1"
"Yes","2009","Berlin","Male","301","0.943417298775201","0.918023464148817","0.968811133401585","1"
"Yes","2009","Berlin","Female","353","0.936284424796243","0.911329809150031","0.961239040442454","1"
"Yes","2009","Mecklenburg-Western Pomerania","Female","251","1","1","1","1"
"Yes","2009","Saxony","Male","676","0.998575470192574","0.995734413016647","1.0014165273685","1"
"Yes","2009","Brandenburg","Male","380","0.98769623686719","0.976655974752102","0.998736498982279","1"
"Yes","2009","Brandenburg","Female","410","0.992286177187682","0.98383819901286","1.0007341553625","1"
"Yes","2009","Mecklenburg-Western Pomerania","Male","225","1","1","1","1"
"Yes","2009","Saxony","Female","693","0.98118121385441","0.971093282514773","0.991269145194047","1"
"Yes","2009","Saxony-Anhalt","Male","369","1","1","1","1"
"Yes","2009","Saxony-Anhalt","Female","403","1","1","1","1"
"Yes","2009","North Rhine-Westphalia","Male","1608","0.89097153107432","0.876339612762967","0.905603449385673","1"
"Yes","2009","Thuringia","Male","392","0.997923009892577","0.993421921433346","1.00242409835181","1"
"Yes","2009","Thuringia","Female","431","0.997946109705919","0.993676891196559","1.00221532821528","1"
"Yes","2009","North Rhine-Westphalia","Female","1765","0.891491525536542","0.877513904129339","0.905469146943745","1"
"No","2010","Brandenburg","Male","4","","","","2"
"No","2010","Schleswig-Holstein","Male","17","","","","2"
"No","2010","Schleswig-Holstein","Female","22","","","","2"
"No","2010","Brandenburg","Female","5","","","","2"
"No","2010","Mecklenburg-Western Pomerania","Male","3","","","","2"
"No","2010","Hamburg","Male","13","","","","2"
"No","2010","Hamburg","Female","16","","","","2"
"No","2010","Mecklenburg-Western Pomerania","Female","1","","","","2"
"No","2010","Saxony","Male","4","","","","2"
"No","2010","Saxony","Female","8","","","","2"
"No","2010","Lower Saxony","Male","54","0.0779603780239485","0.0613014017062317","0.0946193543416653","2"
"No","2010","Lower Saxony","Female","58","0.0507643307993032","0.0383752012437999","0.0631534603548066","2"
"No","2010","Bremen","Male","4","","","","2"
"No","2010","Bremen","Female","4","","","","2"
"No","2010","North Rhine-Westphalia","Male","237","0.105343128570112","0.092747448296526","0.117938808843699","2"
"No","2010","North Rhine-Westphalia","Female","273","0.106481682169921","0.0948898303500851","0.118073533989757","2"
"No","2010","Hesse","Male","72","0.125071400319288","0.101915835852463","0.148226964786113","2"
"No","2010","Hesse","Female","101","0.122283628874652","0.100856144786003","0.143711112963301","2"
"No","2010","Rhineland-Palatinate,Saarland","Male","36","0.0913015102003658","0.068311544746184","0.114291475654547","2"
"No","2010","Rhineland-Palatinate,Saarland","Female","54","0.0973652063108606","0.0760201690958337","0.118710243525887","2"
"No","2010","Baden-Württemberg","Male","150","0.115706881292687","0.0985288379048765","0.132884924680497","2"
"No","2010","Baden-Württemberg","Female","182","0.177888305928259","0.159007996963346","0.196768614893172","2"
"No","2010","Bavaria","Male","118","0.119372110241639","0.103612862827088","0.13513135765619","2"
"No","2010","Bavaria","Female","139","0.107933329056321","0.0942484493517068","0.121618208760934","2"
"No","2010","Berlin","Male","30","0.0667128549682175","0.0422904566560039","0.091135253280431","2"
"No","2010","Berlin","Female","38","0.0722445025676901","0.0501199554430211","0.0943690496923591","2"
"No","2010","Saxony-Anhalt","Male","4","","","","2"
"No","2010","Saxony-Anhalt","Female","3","","","","2"
"No","2010","Thuringia","Male","2","","","","2"
"No","2010","Thuringia","Female","4","","","","2"
"Yes","2010","Schleswig-Holstein","Male","318","0.947036833037715","0.92305424233233","0.9710194237431","1"
"Yes","2010","Schleswig-Holstein","Female","379","0.933775319122195","0.909436077772995","0.958114560471395","1"
"Yes","2010","Hamburg","Male","158","0.938451040367599","0.902429174554115","0.974472906181082","1"
"Yes","2010","Hamburg","Female","202","0.940327729115922","0.908883152715152","0.971772305516693","1"
"Yes","2010","Lower Saxony","Male","941","0.922039621976052","0.905380645658335","0.938698598293768","1"
"Yes","2010","Lower Saxony","Female","1148","0.949235669200697","0.936846539645193","0.9616247987562","1"
"Yes","2010","Bremen","Male","72","0.982608255796092","0.953218020104928","1.01199849148726","1"
"Yes","2010","Bremen","Female","92","0.97038308304011","0.936471035943062","1.00429513013716","1"
"Yes","2010","Hesse","Male","712","0.874928599680712","0.851773035213887","0.898084164147537","1"
"Yes","2010","Hesse","Female","797","0.877716371125348","0.856288887036699","0.899143855213997","1"
"Yes","2010","Rhineland-Palatinate,Saarland","Male","567","0.908698489799634","0.885708524345453","0.931688455253816","1"
"Yes","2010","Rhineland-Palatinate,Saarland","Female","687","0.902634793689139","0.881289756474113","0.923979830904166","1"
"Yes","2010","Baden-Württemberg","Male","1182","0.884293118707313","0.867115075319503","0.901471162095123","1"
"Yes","2010","Baden-Württemberg","Female","1394","0.822111694071741","0.803231385106828","0.840992003036654","1"
"Yes","2010","Bavaria","Male","1508","0.880627889758361","0.86486864234381","0.896387137172912","1"
"Yes","2010","Bavaria","Female","1836","0.892066670943679","0.878381791239066","0.905751550648293","1"
"Yes","2010","Berlin","Male","371","0.933287145031782","0.908864746719569","0.957709543343996","1"
"Yes","2010","Berlin","Female","488","0.92775549743231","0.905630950307641","0.949880044556979","1"
"Yes","2010","Brandenburg","Male","432","0.990584862365542","0.981519941306335","0.999649783424749","1"
"Yes","2010","Brandenburg","Female","518","0.994288372039093","0.987829846484205","1.00074689759398","1"
"Yes","2010","Mecklenburg-Western Pomerania","Male","260","0.995769259850369","0.987924895626228","1.00361362407451","1"
"Yes","2010","Mecklenburg-Western Pomerania","Female","332","0.997795882623322","0.992758972665913","1.00283279258073","1"
"Yes","2010","Saxony","Male","804","0.996536148280411","0.992485089121981","1.00058720743884","1"
"Yes","2010","Saxony","Female","866","0.975911861047926","0.965747050310459","0.986076671785392","1"
"Yes","2010","Saxony-Anhalt","Male","399","0.996612604415795","0.990939879628739","1.00228532920285","1"
"Yes","2010","Thuringia","Male","437","0.9980517474021","0.993926832507613","1.00217666229659","1"
"Yes","2010","Saxony-Anhalt","Female","507","0.998618324647838","0.995394541849379","1.0018421074463","1"
"Yes","2010","North Rhine-Westphalia","Female","2447","0.893518317830079","0.881926466010243","0.905110169649915","1"
"Yes","2010","North Rhine-Westphalia","Male","2045","0.894656871429887","0.882061191156301","0.907252551703474","1"
"Yes","2010","Thuringia","Female","516","0.994792135403987","0.988605672218843","1.00097859858913","1"
"No","2011","Schleswig-Holstein","Male","13","","","","2"
"No","2011","Brandenburg","Male","3","","","","2"
"No","2011","Brandenburg","Female","3","","","","2"
"No","2011","Schleswig-Holstein","Female","12","","","","2"
"No","2011","Hamburg","Male","12","","","","2"
"No","2011","Mecklenburg-Western Pomerania","Male","","","","","2"
"No","2011","Mecklenburg-Western Pomerania","Female","","","","","2"
"No","2011","Hamburg","Female","6","","","","2"
"No","2011","Lower Saxony","Male","36","0.063183993572208","0.047745511741579","0.0786224754028369","2"
"No","2011","Lower Saxony","Female","32","0.036350764899877","0.025315488397404","0.04738604140235","2"
"No","2011","Bremen","Male","3","","","","2"
"No","2011","Bremen","Female","5","","","","2"
"No","2011","North Rhine-Westphalia","Male","154","0.0941597745622141","0.0816149025551005","0.106704646569328","2"
"No","2011","North Rhine-Westphalia","Female","165","0.0960887373179119","0.084238582754741","0.107938891881083","2"
"No","2011","Hesse","Male","47","0.0991827020363408","0.0768798772759158","0.121485526796766","2"
"No","2011","Hesse","Female","65","0.106268690466736","0.085123618754897","0.127413762178574","2"
"No","2011","Rhineland-Palatinate,Saarland","Male","31","0.0822692247570363","0.0598297235241829","0.10470872598989","2"
"No","2011","Rhineland-Palatinate,Saarland","Female","46","0.078483992634202","0.0586604910383651","0.0983074942300388","2"
"No","2011","Baden-Württemberg","Male","99","0.0829139234833279","0.0676638458520893","0.0981640011145666","2"
"No","2011","Baden-Württemberg","Female","139","0.134461199637619","0.116962191845331","0.151960207429908","2"
"No","2011","Saxony","Male","2","","","","2"
"No","2011","Saxony","Female","6","","","","2"
"No","2011","Bavaria","Male","83","0.0908329335504724","0.0767914308783763","0.104874436222568","2"
"No","2011","Bavaria","Female","105","0.0947659877102474","0.0813686522803048","0.10816332314019","2"
"No","2011","Berlin","Male","15","","","","2"
"No","2011","Berlin","Female","21","","","","2"
"No","2011","Saxony-Anhalt","Male","","","","","2"
"No","2011","Saxony-Anhalt","Female","","","","","2"
"No","2011","Thuringia","Male","","","","","2"
"No","2011","Thuringia","Female","1","","","","2"
"Yes","2011","Schleswig-Holstein","Male","313","0.942090895957315","0.916736158534457","0.967445633380173","1"
"Yes","2011","Schleswig-Holstein","Female","371","0.931094239620916","0.905726995478283","0.956461483763549","1"
"Yes","2011","Hamburg","Male","146","0.941056848932468","0.904333341630466","0.97778035623447","1"
"Yes","2011","Hamburg","Female","174","0.947092048997579","0.914390493942387","0.979793604052771","1"
"Yes","2011","Lower Saxony","Male","918","0.936816006427792","0.921377524597163","0.952254488258421","1"
"Yes","2011","Lower Saxony","Female","1073","0.963649235100123","0.95261395859765","0.974684511602596","1"
"Yes","2011","Bremen","Male","61","0.952698811147741","0.900690596696778","1.0047070255987","1"
"Yes","2011","Bremen","Female","71","0.921731963152467","0.861346022029364","0.982117904275571","1"
"Yes","2011","Hesse","Male","643","0.900817297963659","0.878514473203234","0.923120122724084","1"
"Yes","2011","Hesse","Female","751","0.893731309533264","0.872586237821426","0.914876381245103","1"
"Yes","2011","Rhineland-Palatinate,Saarland","Male","545","0.917730775242964","0.89529127401011","0.940170276475817","1"
"Yes","2011","Rhineland-Palatinate,Saarland","Female","661","0.921516007365798","0.901692505769961","0.941339508961635","1"
"Yes","2011","Baden-Württemberg","Male","1157","0.917086076516672","0.901835998885433","0.932336154147911","1"
"Yes","2011","Baden-Württemberg","Female","1321","0.865538800362381","0.848039792570092","0.883037808154669","1"
"Yes","2011","Bavaria","Male","1526","0.909167066449528","0.895125563777432","0.923208569121624","1"
"Yes","2011","Bavaria","Female","1731","0.905234012289753","0.89183667685981","0.918631347719695","1"
"Yes","2011","Berlin","Male","355","0.958935049032659","0.938715219983916","0.979154878081402","1"
"Yes","2011","Berlin","Female","436","0.957804762497228","0.939373282684509","0.976236242309948","1"
"Yes","2011","Mecklenburg-Western Pomerania","Male","248","1","1","1","1"
"Yes","2011","Brandenburg","Male","434","0.994847577422997","0.988134967923814","1.00156018692218","1"
"Yes","2011","Brandenburg","Female","487","0.994302192037749","0.987637759849071","1.00096662422643","1"
"Yes","2011","Mecklenburg-Western Pomerania","Female","287","1","1","1","1"
"Yes","2011","Saxony","Male","701","0.990866995811657","0.983834897424038","0.997899094199275","1"
"Yes","2011","Saxony","Female","755","0.982529624904793","0.973221124877079","0.991838124932508","1"
"Yes","2011","Saxony-Anhalt","Female","491","1","1","1","1"
"Yes","2011","North Rhine-Westphalia","Male","1928","0.905840225437786","0.893295353430672","0.918385097444899","1"
"Yes","2011","Saxony-Anhalt","Male","421","1","1","1","1"
"Yes","2011","Thuringia","Female","501","0.997067644754434","0.992337582731572","1.0017977067773","1"
"Yes","2011","Thuringia","Male","435","1","1","1","1"
"Yes","2011","North Rhine-Westphalia","Female","2211","0.903911262682088","0.892061108118917","0.915761417245259","1"
"No","2012","Brandenburg","Male","5","","","","2"
"No","2012","Schleswig-Holstein","Male","21","","","","2"
"No","2012","Schleswig-Holstein","Female","23","","","","2"
"No","2012","Brandenburg","Female","8","","","","2"
"No","2012","Mecklenburg-Western Pomerania","Male","3","","","","2"
"No","2012","Hamburg","Male","19","","","","2"
"No","2012","Hamburg","Female","16","","","","2"
"No","2012","Mecklenburg-Western Pomerania","Female","3","","","","2"
"No","2012","Saxony","Male","4","","","","2"
"No","2012","Saxony","Female","12","","","","2"
"No","2012","Lower Saxony","Male","50","0.0513205066364156","0.0387041376620042","0.063936875610827","2"
"No","2012","Lower Saxony","Female","59","0.0487594241517244","0.0374821668102593","0.0600366814931895","2"
"No","2012","Bremen","Male","5","","","","2"
"No","2012","Bremen","Female","7","","","","2"
"No","2012","North Rhine-Westphalia","Male","211","0.0989349343777208","0.0872891080031817","0.11058076075226","2"
"No","2012","North Rhine-Westphalia","Female","249","0.105062105417475","0.0941313917945403","0.11599281904041","2"
"No","2012","Hesse","Male","60","0.119056822587653","0.0973869908437039","0.140726654331603","2"
"No","2012","Hesse","Female","98","0.118311705975777","0.098840986797658","0.137782425153896","2"
"No","2012","Rhineland-Palatinate,Saarland","Male","39","0.0821413174843362","0.0619300422702297","0.102352592698443","2"
"No","2012","Rhineland-Palatinate,Saarland","Female","57","0.0879349542410059","0.0690731678583358","0.106796740623676","2"
"No","2012","Baden-Württemberg","Male","127","0.111824185573192","0.096058558677157","0.127589812469226","2"
"No","2012","Baden-Württemberg","Female","170","0.154233664130231","0.137608575297758","0.170858752962703","2"
"No","2012","Bavaria","Male","127","0.106379892551178","0.0927957749178005","0.119964010184556","2"
"No","2012","Bavaria","Female","150","0.110057037804482","0.0975231636929678","0.122590911915996","2"
"No","2012","Berlin","Male","28","","","","2"
"No","2012","Berlin","Female","21","","","","2"
"No","2012","Saxony-Anhalt","Male","4","","","","2"
"No","2012","Saxony-Anhalt","Female","2","","","","2"
"No","2012","Thuringia","Male","4","","","","2"
"No","2012","Thuringia","Female","2","","","","2"
"Yes","2012","Schleswig-Holstein","Male","422","0.934703916256749","0.91169867318887","0.957709159324628","1"
"Yes","2012","Schleswig-Holstein","Female","519","0.933523101025004","0.912550786677033","0.954495415372975","1"
"Yes","2012","Hamburg","Male","176","0.909300938638838","0.868993425767901","0.949608451509776","1"
"Yes","2012","Hamburg","Female","231","0.91828057697624","0.88411805221881","0.952443101733671","1"
"Yes","2012","Lower Saxony","Male","1125","0.948679493363584","0.936063124389173","0.961295862337996","1"
"Yes","2012","Lower Saxony","Female","1342","0.951240575848276","0.939963318506811","0.962517833189741","1"
"Yes","2012","Bremen","Male","80","0.936199558518693","0.884243680784199","0.988155436253186","1"
"Yes","2012","Bremen","Female","105","0.916693517481953","0.865514663292815","0.967872371671091","1"
"Yes","2012","Hesse","Male","798","0.880943177412347","0.859273345668397","0.902613009156296","1"
"Yes","2012","Hesse","Female","959","0.881688294024223","0.862217574846104","0.901159013202342","1"
"Yes","2012","Rhineland-Palatinate,Saarland","Male","670","0.917858682515664","0.897647407301557","0.93806995772977","1"
"Yes","2012","Rhineland-Palatinate,Saarland","Female","809","0.912065045758994","0.893203259376324","0.930926832141664","1"
"Yes","2012","Baden-Württemberg","Male","1408","0.888175814426808","0.872410187530774","0.903941441322843","1"
"Yes","2012","Baden-Württemberg","Female","1643","0.845766335869769","0.829141247037297","0.862391424702242","1"
"Yes","2012","Bavaria","Male","1852","0.893620107448821","0.880035989815444","0.907204225082199","1"
"Yes","2012","Bavaria","Female","2245","0.889942962195518","0.877409088084004","0.902476836307032","1"
"Yes","2012","Berlin","Male","436","0.952814878901744","0.933522050438598","0.972107707364889","1"
"Yes","2012","Berlin","Female","560","0.974667559602211","0.961890621369309","0.987444497835114","1"
"Yes","2012","Brandenburg","Male","497","0.990731867510368","0.982349428244525","0.999114306776211","1"
"Yes","2012","Brandenburg","Female","595","0.990371423445911","0.982577259636638","0.998165587255183","1"
"Yes","2012","Mecklenburg-Western Pomerania","Female","354","0.991443912007735","0.981889902277275","1.00099792173819","1"
"Yes","2012","Mecklenburg-Western Pomerania","Male","288","0.996974652109319","0.990664623679771","1.00328468053887","1"
"Yes","2012","Saxony","Male","875","0.992181579174069","0.986359089129827","0.99800406921831","1"
"Yes","2012","Saxony","Female","962","0.982197705917747","0.973893348060978","0.990502063774516","1"
"Yes","2012","Saxony-Anhalt","Male","464","0.993897672009453","0.986841912423696","1.00095343159521","1"
"Yes","2012","Saxony-Anhalt","Female","574","0.998442660330672","0.99522240663844","1.0016629140229","1"
"Yes","2012","North Rhine-Westphalia","Male","2314","0.901065065622279","0.88941923924774","0.912710891996818","1"
"Yes","2012","Thuringia","Male","488","0.991662995988103","0.983628611729823","0.999697380246383","1"
"Yes","2012","Thuringia","Female","593","0.999400195250429","0.997432923872761","1.0013674666281","1"
"Yes","2012","North Rhine-Westphalia","Female","2774","0.894937894582525","0.88400718095959","0.90586860820546","1"
"No","2013","Schleswig-Holstein","Male","19","","","","2"
"No","2013","Brandenburg","Male","2","","","","2"
"No","2013","Brandenburg","Female","9","","","","2"
"No","2013","Schleswig-Holstein","Female","22","","","","2"
"No","2013","Hamburg","Male","13","","","","2"
"No","2013","Mecklenburg-Western Pomerania","Male","3","","","","2"
"No","2013","Mecklenburg-Western Pomerania","Female","4","","","","2"
"No","2013","Hamburg","Female","16","","","","2"
"No","2013","Lower Saxony","Male","44","0.0354977415642259","0.0247044699533737","0.046291013175078","2"
"No","2013","Lower Saxony","Female","52","0.0236843389504018","0.0156026078061935","0.03176607009461","2"
"No","2013","Bremen","Male","5","","","","2"
"No","2013","Bremen","Female","7","","","","2"
