"plj0014_v3","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"No","2007","Single parent ","Male","11","","","","2"
"Yes","2007","Couple + C. LE and GT 16","Female","598","0.856911857268819","0.830377722440599","0.88344599209704","1"
"Yes","2007","Couple + C. LE and GT 16","Male","597","0.844511246352329","0.817174399829331","0.871848092875327","1"
"Yes","2007","(Married) couple without C. ","Female","3536","0.928249101626195","0.91994360483634","0.93655459841605","1"
"Yes","2007","(Married) couple without C. ","Male","3487","0.91602640369771","0.907063110536865","0.924989696858554","1"
"Yes","2007","1-pers.-HH","Female","1786","0.958931603779706","0.949881317209912","0.9679818903495","1"
"Yes","2007","1-pers.-HH","Male","1293","0.965210309540753","0.955369468041554","0.975051151039952","1"
"Yes","2007","Couple + C. GT 16 ","Female","1575","0.889910503103285","0.874921015230185","0.904899990976385","1"
"Yes","2007","Couple + C. GT 16 ","Male","1749","0.895847568497035","0.881995602354995","0.909699534639075","1"
"Yes","2007","Couple + C. LE 16 ","Female","1663","0.842749086991639","0.826129081743397","0.85936909223988","1"
"Yes","2007","Single parent ","Female","737","0.926332748044104","0.908035408239286","0.944630087848923","1"
"Yes","2007","Couple + C. LE 16 ","Male","1593","0.872651141644456","0.857032368203485","0.888269915085427","1"
"Yes","2007","Single parent ","Male","305","0.960083693915643","0.938499577802164","0.981667810029123","1"
"No","2008","(Married) couple without C. ","Female","161","0.075861721226792","0.067167713822733","0.0845557286308509","2"
"No","2008","Couple + C. GT 16 ","Female","92","0.108697237487971","0.0934075559780107","0.123986918997931","2"
"No","2008","(Married) couple without C. ","Male","172","0.083322145991346","0.0741948526543373","0.0924494393283548","2"
"No","2008","Couple + C. GT 16 ","Male","110","0.108118011557029","0.0936962319996561","0.122539791114402","2"
"No","2008","Couple + C. LE 16 ","Female","158","0.16733581689818","0.149330368119407","0.185341265676954","2"
"No","2008","Couple + C. LE 16 ","Male","135","0.128962152830373","0.11235178052815","0.145572525132596","2"
"No","2008","Couple + C. LE and GT 16","Female","59","0.126999598081142","0.100334506787718","0.153664689374567","2"
"No","2008","Couple + C. LE and GT 16","Male","63","0.127534079912411","0.101213656493729","0.153854503331093","2"
"No","2008","Single parent ","Female","46","0.0833570370694839","0.063895888025438","0.10281818611353","2"
"No","2008","Single parent ","Male","14","","","","2"
"No","2008","1-pers.-HH","Female","48","0.0377849260427007","0.0288868898688087","0.0466829622165926","2"
"No","2008","1-pers.-HH","Male","37","0.0337005598615757","0.0238682541207967","0.0435328656023546","2"
"Yes","2008","(Married) couple without C. ","Female","3402","0.924138278773208","0.915444271369149","0.932832286177267","1"
"Yes","2008","(Married) couple without C. ","Male","3350","0.916677854008654","0.907550560671645","0.925805147345663","1"
"Yes","2008","1-pers.-HH","Female","1716","0.962215073957299","0.953317037783407","0.971113110131191","1"
"Yes","2008","1-pers.-HH","Male","1257","0.966299440138424","0.956467134397645","0.976131745879203","1"
"Yes","2008","Couple + C. GT 16 ","Female","1500","0.891302762512029","0.876013081002069","0.906592444021989","1"
"Yes","2008","Couple + C. GT 16 ","Male","1671","0.891881988442971","0.877460208885598","0.906303768000344","1"
"Yes","2008","Couple + C. LE and GT 16","Female","540","0.873000401918858","0.846335310625433","0.899665493212282","1"
"Yes","2008","Couple + C. LE and GT 16","Male","554","0.872465920087589","0.846145496668907","0.898786343506271","1"
"Yes","2008","Couple + C. LE 16 ","Female","1493","0.83266418310182","0.814658734323046","0.850669631880593","1"
"Yes","2008","Couple + C. LE 16 ","Male","1429","0.871037847169627","0.854427474867404","0.88764821947185","1"
"Yes","2008","Single parent ","Female","729","0.916642962930516","0.89718181388647","0.936104111974562","1"
"Yes","2008","Single parent ","Male","301","0.916069491191799","0.885448661649472","0.946690320734126","1"
"No","2009","(Married) couple without C. ","Female","138","0.0806996422346031","0.0715063973811936","0.0898928870880126","2"
"No","2009","Couple + C. GT 16 ","Female","91","0.128419603235486","0.11129381795543","0.145545388515541","2"
"No","2009","(Married) couple without C. ","Male","142","0.0754025940458151","0.0664061851515092","0.084399002940121","2"
"No","2009","Couple + C. GT 16 ","Male","102","0.114475094640807","0.0993357422718417","0.129614447009773","2"
"No","2009","Couple + C. LE 16 ","Female","122","0.153208721191984","0.134820941940653","0.171596500443315","2"
"No","2009","Couple + C. LE 16 ","Male","102","0.114971930463793","0.0981784423912971","0.131765418536289","2"
"No","2009","Couple + C. LE and GT 16","Female","67","0.173875361184579","0.143189303784073","0.204561418585085","2"
"No","2009","Couple + C. LE and GT 16","Male","66","0.163438934493944","0.13372800810109","0.193149860886797","2"
"No","2009","Single parent ","Female","41","0.0805593623140859","0.0604838980356681","0.100634826592504","2"
"No","2009","Single parent ","Male","12","","","","2"
"No","2009","1-pers.-HH","Female","48","0.0406497346008735","0.0312263263395173","0.0500731428622298","2"
"No","2009","1-pers.-HH","Male","29","","","","2"
"Yes","2009","(Married) couple without C. ","Female","3234","0.919300357765397","0.910107112911987","0.928493602618807","1"
"Yes","2009","(Married) couple without C. ","Male","3167","0.924597405954185","0.915600997059879","0.933593814848491","1"
"Yes","2009","1-pers.-HH","Female","1639","0.959350265399126","0.94992685713777","0.968773673660483","1"
"Yes","2009","1-pers.-HH","Male","1194","0.957116162307927","0.945761767025865","0.96847055758999","1"
"Yes","2009","Couple + C. GT 16 ","Female","1375","0.871580396764514","0.854454611484459","0.88870618204457","1"
"Yes","2009","Couple + C. GT 16 ","Male","1597","0.885524905359193","0.870385552990227","0.900664257728158","1"
"Yes","2009","Couple + C. LE and GT 16","Female","519","0.826124638815421","0.795438581414915","0.856810696215927","1"
"Yes","2009","Couple + C. LE and GT 16","Male","529","0.836561065506056","0.806850139113203","0.866271991898909","1"
"Yes","2009","Single parent ","Female","665","0.919440637685914","0.899365173407496","0.939516101964332","1"
"Yes","2009","Couple + C. LE 16 ","Female","1352","0.846791278808016","0.828403499556685","0.865179058059347","1"
"Yes","2009","Couple + C. LE 16 ","Male","1284","0.885028069536207","0.868234581463711","0.901821557608703","1"
"Yes","2009","Single parent ","Male","278","0.947840357599584","0.92224954992746","0.973431165271707","1"
"No","2010","(Married) couple without C. ","Female","130","0.0780642558159834","0.0687794024444723","0.0873491091874944","2"
"No","2010","(Married) couple without C. ","Male","123","0.0664181430845443","0.0576959414242897","0.0751403447447989","2"
"No","2010","Couple + C. GT 16 ","Female","71","0.128849384076152","0.110884159132571","0.146814609019732","2"
"No","2010","Couple + C. GT 16 ","Male","84","0.116395685331212","0.100450853666266","0.132340516996159","2"
"No","2010","Couple + C. LE 16 ","Female","462","0.188356557328602","0.176322123149867","0.200390991507336","2"
"No","2010","Couple + C. LE 16 ","Male","397","0.133266915693386","0.122360111017894","0.144173720368879","2"
"No","2010","Couple + C. LE and GT 16","Male","87","0.165874358421807","0.140538344638892","0.191210372204721","2"
"No","2010","1-pers.-HH","Female","32","0.0261027104407948","0.0183266216817892","0.0338787991998004","2"
"No","2010","1-pers.-HH","Male","25","","","","2"
"No","2010","Couple + C. LE and GT 16","Female","89","0.16061707614782","0.135077495464013","0.186156656831627","2"
"No","2010","Single parent ","Female","96","0.0924291907614762","0.0793054986790675","0.105552882843885","2"
"No","2010","Single parent ","Male","13","","","","2"
"Yes","2010","(Married) couple without C. ","Female","3077","0.921935744184017","0.912650890812505","0.931220597555528","1"
"Yes","2010","(Married) couple without C. ","Male","3008","0.933581856915456","0.924859655255201","0.94230405857571","1"
"Yes","2010","1-pers.-HH","Female","1583","0.973897289559205","0.9661212008002","0.981673378318211","1"
"Yes","2010","1-pers.-HH","Male","1117","0.961197972370935","0.94999718191991","0.97239876282196","1"
"Yes","2010","Couple + C. GT 16 ","Female","1265","0.871150615923848","0.853185390980268","0.889115840867429","1"
"Yes","2010","Couple + C. GT 16 ","Male","1470","0.883604314668788","0.867659483003841","0.899549146333735","1"
"Yes","2010","Couple + C. LE and GT 16","Female","705","0.83938292385218","0.813843343168373","0.864922504535987","1"
"Yes","2010","Couple + C. LE and GT 16","Male","741","0.834125641578193","0.808789627795279","0.859461655361108","1"
"Yes","2010","Single parent ","Female","1775","0.907570809238524","0.894447117156115","0.920694501320933","1"
"Yes","2010","Couple + C. LE 16 ","Female","3593","0.811643442671398","0.799609008492664","0.823677876850133","1"
"Yes","2010","Couple + C. LE 16 ","Male","3333","0.866733084306614","0.855826279631121","0.877639888982106","1"
"Yes","2010","Single parent ","Male","398","0.917482105451432","0.890880977598306","0.944083233304558","1"
"No","2011","(Married) couple without C. ","Female","153","0.0698632468661479","0.0620565754111537","0.0776699183211421","2"
"No","2011","(Married) couple without C. ","Male","145","0.0610120811572438","0.0536396262558082","0.0683845360586794","2"
"No","2011","Couple + C. GT 16 ","Female","73","0.0943278162159408","0.0796195762979176","0.109036056133964","2"
"No","2011","Couple + C. GT 16 ","Male","84","0.0919504041240132","0.0781494645828613","0.105751343665165","2"
"No","2011","Couple + C. LE 16 ","Female","149","0.136236181449193","0.121209613838622","0.151262749059764","2"
"No","2011","Couple + C. LE 16 ","Male","121","0.0926847172743795","0.0794453082021832","0.105924126346576","2"
"No","2011","Couple + C. LE and GT 16","Male","72","0.136330260135223","0.11107249288377","0.161588027386676","2"
"No","2011","Single parent ","Male","13","","","","2"
"No","2011","1-pers.-HH","Female","51","0.0361622444946759","0.0281697543727548","0.044154734616597","2"
"No","2011","1-pers.-HH","Male","43","0.0420620028147695","0.0318284944680607","0.0522955111614783","2"
"No","2011","Couple + C. LE and GT 16","Female","79","0.175340447323985","0.147191154801272","0.203489739846698","2"
"No","2011","Single parent ","Female","69","0.0818932039694447","0.0668007800014719","0.0969856279374176","2"
"Yes","2011","Couple + C. LE and GT 16","Female","622","0.824659552676015","0.796510260153302","0.852808845198728","1"
"Yes","2011","Couple + C. LE and GT 16","Male","637","0.863669739864777","0.838411972613324","0.88892750711623","1"
"Yes","2011","Single parent ","Female","1199","0.918106796030555","0.903014372062583","0.933199219998528","1"
"Yes","2011","(Married) couple without C. ","Female","3943","0.930136753133852","0.922330081678858","0.937943424588846","1"
"Yes","2011","(Married) couple without C. ","Male","3904","0.938987918842756","0.931615463941321","0.946360373744192","1"
"Yes","2011","1-pers.-HH","Female","2045","0.963837755505324","0.955845265383403","0.971830245627245","1"
"Yes","2011","1-pers.-HH","Male","1435","0.95793799718523","0.947704488838522","0.968171505531939","1"
"Yes","2011","Couple + C. GT 16 ","Female","1444","0.905672183784059","0.890963943866036","0.920380423702082","1"
"Yes","2011","Couple + C. GT 16 ","Male","1600","0.908049595875987","0.894248656334835","0.921850535417139","1"
"Yes","2011","Couple + C. LE 16 ","Female","1853","0.863763818550807","0.848737250940236","0.878790386161378","1"
"Yes","2011","Couple + C. LE 16 ","Male","1722","0.907315282725621","0.894075873653424","0.920554691797817","1"
"Yes","2011","Single parent ","Male","374","0.933437432530198","0.908603228340209","0.958271636720187","1"
"No","2012","(Married) couple without C. ","Female","140","0.0676743521994811","0.0600164245693415","0.0753322798296207","2"
"No","2012","(Married) couple without C. ","Male","141","0.0653008371306213","0.0577144870480019","0.0728871872132406","2"
"No","2012","1-pers.-HH","Female","52","0.0375483461784757","0.0295609814957378","0.0455357108612135","2"
"No","2012","Couple + C. GT 16 ","Female","64","0.0983208420824508","0.0830792646709065","0.113562419493995","2"
"No","2012","Couple + C. GT 16 ","Male","68","0.0857208835156427","0.0722006556629245","0.099241111368361","2"
"No","2012","Couple + C. LE 16 ","Female","356","0.161463921973253","0.149790837290309","0.173137006656196","2"
"No","2012","Couple + C. LE 16 ","Male","306","0.123158942796237","0.112296760867246","0.134021124725227","2"
"No","2012","Couple + C. LE and GT 16","Male","105","0.171752924572003","0.148595352467027","0.194910496676979","2"
"No","2012","Single parent ","Male","17","","","","2"
"No","2012","1-pers.-HH","Male","48","0.0428112719025293","0.0328391980364098","0.0527833457686488","2"
"No","2012","Couple + C. LE and GT 16","Female","129","0.224476394125909","0.198921095381876","0.250031692869941","2"
"No","2012","Single parent ","Female","103","0.0877308278153809","0.0759916976235177","0.099469958007244","2"
"Yes","2012","Couple + C. LE and GT 16","Female","895","0.775523605874091","0.749968307130059","0.801078904618124","1"
"Yes","2012","Couple + C. LE and GT 16","Male","914","0.828247075427997","0.805089503323021","0.851404647532973","1"
"Yes","2012","Single parent ","Female","2128","0.912269172184619","0.900530041992756","0.924008302376482","1"
"Yes","2012","(Married) couple without C. ","Female","3993","0.932325647800519","0.924667720170379","0.939983575430659","1"
"Yes","2012","(Married) couple without C. ","Male","3933","0.934699162869379","0.927112812786759","0.942285512951998","1"
"Yes","2012","1-pers.-HH","Female","2124","0.962451653821524","0.954464289138786","0.970439018504262","1"
"Yes","2012","1-pers.-HH","Male","1535","0.957188728097471","0.947216654231351","0.96716080196359","1"
"Yes","2012","Couple + C. GT 16 ","Female","1402","0.901679157917549","0.886437580506005","0.916920735329094","1"
"Yes","2012","Couple + C. GT 16 ","Male","1579","0.914279116484357","0.900758888631639","0.927799344337075","1"
"Yes","2012","Couple + C. LE 16 ","Female","3461","0.838536078026747","0.826862993343804","0.850209162709691","1"
"Yes","2012","Couple + C. LE 16 ","Male","3210","0.876841057203763","0.865978875274773","0.887703239132754","1"
"Yes","2012","Single parent ","Male","536","0.921444254519301","0.8990204635806","0.943868045458001","1"
"No","2013","(Married) couple without C. ","Female","128","0.050795499160983","0.0439023181293389","0.057688680192627","2"
"No","2013","(Married) couple without C. ","Male","117","0.0488960142868846","0.042070802416546","0.0557212261572232","2"
"No","2013","Couple + C. GT 16 ","Female","59","0.0658512829435383","0.05252683592276","0.0791757299643167","2"
"No","2013","Couple + C. GT 16 ","Male","67","0.0502740628455643","0.0391228213255297","0.0614253043655989","2"
"No","2013","Couple + C. LE 16 ","Female","306","0.0793855071081581","0.0703225155119979","0.0884484987043184","2"
"No","2013","1-pers.-HH","Female","53","0.0266641093224549","0.0197358401496008","0.033592378495309","2"
"No","2013","Couple + C. LE 16 ","Male","273","0.0738864951998856","0.0646929601045635","0.0830800302952078","2"
"No","2013","Couple + C. LE and GT 16","Female","118","0.119994010275438","0.100254093181572","0.139733927369304","2"
"No","2013","Couple + C. LE and GT 16","Male","81","0.0819251787975466","0.0648329899520791","0.0990173676430142","2"
"No","2013","Single parent ","Female","99","0.0444788946031776","0.0356235622958737","0.0533342269104815","2"
"No","2013","Single parent ","Male","12","","","","2"
"No","2013","1-pers.-HH","Male","38","0.0284125221727424","0.0200571643730676","0.0367678799724171","2"
"Yes","2013","(Married) couple without C. ","Female","3770","0.949204500839017","0.942311319807373","0.956097681870661","1"
"Yes","2013","(Married) couple without C. ","Male","3718","0.951103985713115","0.944278773842777","0.957929197583454","1"
"Yes","2013","1-pers.-HH","Female","2024","0.973335890677545","0.966407621504691","0.980264159850399","1"
"Yes","2013","1-pers.-HH","Male","1481","0.971587477827258","0.963232120027583","0.979942835626932","1"
"Yes","2013","Couple + C. GT 16 ","Female","1272","0.934148717056462","0.920824270035683","0.94747316407724","1"
"Yes","2013","Couple + C. GT 16 ","Male","1408","0.949725937154436","0.938574695634401","0.96087717867447","1"
"Yes","2013","Couple + C. LE 16 ","Female","3112","0.920614492891842","0.911551501295682","0.929677484488002","1"
"Yes","2013","Couple + C. LE 16 ","Male","2837","0.926113504800114","0.916919969704792","0.935307039895437","1"
"Yes","2013","Couple + C. LE and GT 16","Female","923","0.880005989724562","0.860266072630696","0.899745906818428","1"
"Yes","2013","Couple + C. LE and GT 16","Male","908","0.918074821202453","0.900982632356986","0.935167010047921","1"
"Yes","2013","Single parent ","Female","1983","0.955521105396822","0.946665773089518","0.964376437704126","1"
"Yes","2013","Single parent ","Male","534","0.974925114788546","0.961810459629642","0.98803976994745","1"
"No","2014","(Married) couple without C. ","Female","280","0.0791735686136863","0.0708506582194252","0.0874964790079474","2"
"No","2014","(Married) couple without C. ","Male","224","0.0721896636115937","0.0641382033483665","0.080241123874821","2"
"No","2014","Couple + C. GT 16 ","Female","176","0.0978683113568305","0.0826372411026581","0.113099381611003","2"
"No","2014","Couple + C. GT 16 ","Male","191","0.0753751076549945","0.0625315424652589","0.0882186728447301","2"
"No","2014","Couple + C. LE 16 ","Female","620","0.161250811032257","0.149237468750536","0.173264153313978","2"
"No","2014","1-pers.-HH","Female","93","0.0391703386932293","0.0308610926973619","0.0474795846890968","2"
"No","2014","Couple + C. LE 16 ","Male","544","0.15528563943444","0.142874021306168","0.167697257562712","2"
"No","2014","Couple + C. LE and GT 16","Female","212","0.207205216041225","0.183552867225526","0.230857564856924","2"
"No","2014","Couple + C. LE and GT 16","Male","167","0.168016943480777","0.146120536297494","0.189913350664061","2"
"No","2014","Single parent ","Female","179","0.0963149225674014","0.0831391741109271","0.109490671023876","2"
"No","2014","Single parent ","Male","30","0.0649532002815452","0.0440116308580175","0.085894769705073","2"
"No","2014","1-pers.-HH","Male","120","0.0697713376758843","0.0571775837453386","0.0823650916064299","2"
"Yes","2014","(Married) couple without C. ","Female","3763","0.920826431386314","0.912503520992053","0.929149341780575","1"
"Yes","2014","(Married) couple without C. ","Male","3745","0.927810336388406","0.919758876125179","0.935861796651634","1"
"Yes","2014","1-pers.-HH","Female","2001","0.960829661306771","0.952520415310903","0.969138907302638","1"
"Yes","2014","1-pers.-HH","Male","1452","0.930228662324116","0.91763490839357","0.942822416254661","1"
"Yes","2014","Couple + C. GT 16 ","Female","1286","0.90213168864317","0.886900618388997","0.917362758897342","1"
"Yes","2014","Couple + C. GT 16 ","Male","1432","0.924624892345005","0.91178132715527","0.937468457534741","1"
"Yes","2014","Couple + C. LE 16 ","Female","2980","0.838749188967743","0.826735846686022","0.850762531249464","1"
"Yes","2014","Couple + C. LE 16 ","Male","2727","0.84471436056556","0.832302742437288","0.857125978693832","1"
"Yes","2014","Couple + C. LE and GT 16","Female","916","0.792794783958775","0.769142435143076","0.816447132774474","1"
"Yes","2014","Couple + C. LE and GT 16","Male","953","0.831983056519223","0.810086649335939","0.853879463702506","1"
"Yes","2014","Single parent ","Female","1747","0.903685077432599","0.890509328976124","0.916860825889073","1"
"Yes","2014","Single parent ","Male","502","0.935046799718455","0.914105230294927","0.955988369141982","1"
"No","2015","(Married) couple without C. ","Female","420","0.0851966377526615","0.0765591267190449","0.0938341487862781","2"
"No","2015","(Married) couple without C. ","Male","355","0.0752214243168748","0.0669942788697199","0.0834485697640296","2"
"No","2015","Couple + C. GT 16 ","Female","182","0.0852056379480095","0.0707756969978971","0.0996355788981219","2"
"No","2015","Couple + C. GT 16 ","Male","179","0.0782134316816066","0.0647548217331367","0.0916720416300765","2"
"No","2015","1-pers.-HH","Female","165","0.0467576180945017","0.0377366512925215","0.0557785848964819","2"
"No","2015","Couple + C. LE 16 ","Female","799","0.154518304381083","0.142651840680675","0.166384768081492","2"
"No","2015","Couple + C. LE 16 ","Male","703","0.151578353784786","0.139218806980834","0.163937900588738","2"
"No","2015","Couple + C. LE and GT 16","Female","206","0.198128659019662","0.174857815327383","0.221399502711941","2"
"No","2015","Couple + C. LE and GT 16","Male","193","0.192581357671092","0.169466900563673","0.215695814778512","2"
"No","2015","1-pers.-HH","Male","239","0.0876443315319263","0.0739459974075435","0.101342665656309","2"
"No","2015","Single parent ","Female","205","0.101862770469927","0.0881132520339666","0.115612288905888","2"
"No","2015","Single parent ","Male","42","0.0629930229943695","0.0425772288176844","0.0834088171710546","2"
"Yes","2015","(Married) couple without C. ","Female","3593","0.914803362247339","0.906165851213722","0.923440873280955","1"
"Yes","2015","(Married) couple without C. ","Male","3593","0.924778575683125","0.91655143023597","0.93300572113028","1"
"Yes","2015","1-pers.-HH","Female","1939","0.953242381905498","0.944221415103518","0.962263348707478","1"
"Yes","2015","1-pers.-HH","Male","1398","0.912355668468074","0.898657334343691","0.926054002592457","1"
"Yes","2015","Couple + C. GT 16 ","Female","1256","0.91479436205199","0.900364421101878","0.929224303002103","1"
"Yes","2015","Couple + C. GT 16 ","Male","1350","0.921786568318393","0.908327958369923","0.935245178266863","1"
"Yes","2015","Couple + C. LE 16 ","Female","2765","0.845481695618917","0.833615231918509","0.857348159319325","1"
"Yes","2015","Couple + C. LE 16 ","Male","2531","0.848421646215214","0.836062099411262","0.860781193019166","1"
"Yes","2015","Couple + C. LE and GT 16","Female","921","0.801871340980338","0.778600497288059","0.825142184672617","1"
"Yes","2015","Couple + C. LE and GT 16","Male","925","0.807418642328908","0.784304185221488","0.830533099436327","1"
"Yes","2015","Single parent ","Female","1654","0.898137229530073","0.884387711094112","0.911886747966033","1"
"Yes","2015","Single parent ","Male","502","0.937006977005631","0.916591182828945","0.957422771182316","1"
"No","2016","(Married) couple without C. ","Female","314","0.0871649015242298","0.078112565592939","0.0962172374555206","2"
"No","2016","(Married) couple without C. ","Male","267","0.0806720483157632","0.0718685129319495","0.089475583699577","2"
"No","2016","Couple + C. GT 16 ","Female","165","0.114898340511008","0.0979808780716006","0.131815802950416","2"
"No","2016","Couple + C. GT 16 ","Male","148","0.0875227769409865","0.0727301384200681","0.102315415461905","2"
"No","2016","Couple + C. LE 16 ","Female","620","0.155022261720877","0.142240450447987","0.167804072993768","2"
"No","2016","Couple + C. LE 16 ","Male","540","0.161455018330088","0.147727801103741","0.175182235556435","2"
"No","2016","1-pers.-HH","Female","121","0.0503620281011387","0.0407848346959095","0.0599392215063679","2"
"No","2016","Couple + C. LE and GT 16","Female","196","0.259977249171771","0.233408876277339","0.286545622066203","2"
"No","2016","Couple + C. LE and GT 16","Male","181","0.22771830179307","0.202365055658887","0.253071547927253","2"
"No","2016","Single parent ","Female","159","0.103444527736738","0.0887768868559283","0.118112168617548","2"
"No","2016","Single parent ","Male","32","0.0643872840657812","0.0428952589641331","0.0858793091674293","2"
"No","2016","1-pers.-HH","Male","173","0.0914870292736897","0.076833645108164","0.106140413439215","2"
"Yes","2016","Couple + C. LE and GT 16","Female","851","0.740022750828229","0.713454377933797","0.766591123722662","1"
"Yes","2016","Couple + C. LE and GT 16","Male","870","0.77228169820693","0.746928452072747","0.797634944341113","1"
"Yes","2016","Single parent ","Female","1497","0.896555472263262","0.881887831382452","0.911223113144072","1"
"Yes","2016","Single parent ","Male","469","0.935612715934219","0.914120690832571","0.957104741035867","1"
"Yes","2016","(Married) couple without C. ","Female","3416","0.91283509847577","0.903782762544479","0.921887434407061","1"
"Yes","2016","(Married) couple without C. ","Male","3409","0.919327951684237","0.910524416300423","0.92813148706805","1"
"Yes","2016","1-pers.-HH","Female","1882","0.949637971898861","0.940060778493632","0.959215165304091","1"
"Yes","2016","1-pers.-HH","Male","1314","0.90851297072631","0.893859586560785","0.923166354891836","1"
"Yes","2016","Couple + C. GT 16 ","Female","1200","0.885101659488992","0.868184197049584","0.902019121928399","1"
"Yes","2016","Couple + C. GT 16 ","Male","1254","0.912477223059014","0.897684584538095","0.927269861579932","1"
"Yes","2016","Couple + C. LE 16 ","Female","2460","0.844977738279123","0.832195927006232","0.857759549552013","1"
"Yes","2016","Couple + C. LE 16 ","Male","2220","0.838544981669912","0.824817764443565","0.852272198896259","1"
"No","2017","(Married) couple without C. ","Female","320","0.0951285167586439","0.0862533670534904","0.104003666463797","2"
"No","2017","(Married) couple without C. ","Male","292","0.0759144224409053","0.0678503121319931","0.0839785327498175","2"
"No","2017","1-pers.-HH","Female","157","0.0552473210082302","0.0458469386041411","0.0646477034123192","2"
"No","2017","Couple + C. GT 16 ","Female","196","0.140994769255054","0.124053108215005","0.157936430295103","2"
"No","2017","Couple + C. GT 16 ","Male","182","0.108372982256534","0.0935745618156172","0.12317140269745","2"
"No","2017","1-pers.-HH","Male","647","0.116945240154476","0.103553388722685","0.130337091586266","2"
"No","2017","Couple + C. LE 16 ","Female","1058","0.182643544258038","0.170088314768326","0.195198773747749","2"
"No","2017","Couple + C. LE 16 ","Male","1173","0.167180495540997","0.154848590984724","0.179512400097269","2"
"No","2017","Couple + C. LE and GT 16","Female","326","0.25962241268285","0.235660287694421","0.283584537671279","2"
"No","2017","Couple + C. LE and GT 16","Male","331","0.196736945636778","0.175043672005111","0.218430219268445","2"
"No","2017","Single parent ","Male","74","0.07485672769155","0.0538697675189822","0.0958436878641177","2"
"No","2017","Single parent ","Female","312","0.137087595160685","0.121419098955809","0.152756091365562","2"
"Yes","2017","Couple + C. LE and GT 16","Female","960","0.74037758731715","0.716415462328721","0.764339712305579","1"
"Yes","2017","Couple + C. LE and GT 16","Male","959","0.803263054363222","0.781569780731555","0.824956327994889","1"
"Yes","2017","Single parent ","Female","1539","0.862912404839315","0.847243908634438","0.878580901044191","1"
"Yes","2017","Single parent ","Male","530","0.92514327230845","0.904156312135882","0.946130232481018","1"
"Yes","2017","(Married) couple without C. ","Female","3878","0.904871483241356","0.895996333536203","0.91374663294651","1"
"Yes","2017","(Married) couple without C. ","Male","3852","0.924085577559095","0.916021467250183","0.932149687868007","1"
"Yes","2017","1-pers.-HH","Female","2112","0.94475267899177","0.935352296587681","0.954153061395859","1"
"Yes","2017","1-pers.-HH","Male","1565","0.883054759845525","0.869662908413734","0.896446611277315","1"
"Yes","2017","Couple + C. GT 16 ","Female","1425","0.859005230744946","0.842063569704897","0.875946891784995","1"
"Yes","2017","Couple + C. GT 16 ","Male","1513","0.891627017743466","0.87682859730255","0.906425438184383","1"
"Yes","2017","Couple + C. LE 16 ","Female","2580","0.817356455741962","0.804801226252251","0.829911685231673","1"
"Yes","2017","Couple + C. LE 16 ","Male","2344","0.832819504459003","0.820487599902731","0.845151409015276","1"
"No","2018","(Married) couple without C. ","Female","324","0.0961065769145159","0.0871034613415824","0.105109692487449","2"
"No","2018","(Married) couple without C. ","Male","312","0.0863301587827357","0.0776655606062335","0.0949947569592379","2"
"No","2018","Couple + C. GT 16 ","Female","186","0.151627252278126","0.133760541799327","0.169493962756925","2"
"No","2018","1-pers.-HH","Female","182","0.0613870796896822","0.0517353172564958","0.0710388421228686","2"
"No","2018","Couple + C. GT 16 ","Male","190","0.121666824103706","0.105465688913129","0.137867959294282","2"
"No","2018","Couple + C. LE 16 ","Female","1209","0.188605537777965","0.17581073404962","0.20140034150631","2"
"No","2018","Couple + C. LE 16 ","Male","1381","0.180116886110907","0.167459666551625","0.192774105670189","2"
"No","2018","Couple + C. LE and GT 16","Female","400","0.278061275905077","0.25408993890272","0.302032612907434","2"
"No","2018","1-pers.-HH","Male","888","0.126361973692664","0.113461004324522","0.139262943060807","2"
"No","2018","Couple + C. LE and GT 16","Male","449","0.231561048047827","0.209288960708817","0.253833135386836","2"
"No","2018","Single parent ","Female","407","0.150437025703189","0.134328244508893","0.166545806897485","2"
"No","2018","Single parent ","Male","108","0.0863822827745698","0.0648682395980874","0.107896325951052","2"
"Yes","2018","(Married) couple without C. ","Female","3793","0.903893423085484","0.894890307512551","0.912896538658417","1"
"Yes","2018","(Married) couple without C. ","Male","3724","0.913669841217264","0.905005243040762","0.922334439393766","1"
"Yes","2018","1-pers.-HH","Female","2194","0.938612920310318","0.928961157877131","0.948264682743504","1"
"Yes","2018","1-pers.-HH","Male","1660","0.873638026307336","0.860737056939193","0.886538995675478","1"
"Yes","2018","Couple + C. GT 16 ","Female","1362","0.848372747721874","0.830506037243075","0.866239458200673","1"
"Yes","2018","Couple + C. GT 16 ","Male","1374","0.878333175896294","0.862132040705718","0.894534311086871","1"
"Yes","2018","Couple + C. LE 16 ","Female","2382","0.811394462222035","0.79859965849369","0.82418926595038","1"
"Yes","2018","Couple + C. LE 16 ","Male","2160","0.819883113889093","0.807225894329811","0.832540333448375","1"
"Yes","2018","Couple + C. LE and GT 16","Female","942","0.721938724094923","0.697967387092566","0.74591006109728","1"
"Yes","2018","Couple + C. LE and GT 16","Male","929","0.768438951952173","0.746166864613164","0.790711039291183","1"
"Yes","2018","Single parent ","Female","1485","0.849562974296811","0.833454193102515","0.865671755491107","1"
"Yes","2018","Single parent ","Male","547","0.91361771722543","0.892103674048948","0.935131760401913","1"
