"plj0014_v3","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2011","Part Time","in school","66","0.881874923941599","0.805719981705112","0.958029866178086","1"
"Yes","2011","Part Time","inadequately","40","0.626288813260108","0.50178304552788","0.750794580992337","1"
"Yes","2011","Part Time","general elemantary","419","0.829512725965874","0.795764852549854","0.863260599381894","1"
"Yes","2011","Part Time","middle vocational","2733","0.908122735053692","0.897534652548697","0.918710817558686","1"
"Yes","2011","Full Time","inadequately","32","0.658532750287547","0.524382746344526","0.792682754230568","1"
"Yes","2011","Full Time","general elemantary","412","0.851408351067586","0.819850724412662","0.882965977722509","1"
"Yes","2011","Full Time","middle vocational","3735","0.950624129083975","0.943804480567386","0.957443777600563","1"
"Yes","2011","Full Time","vocational + Abi","576","0.930479475448136","0.910262963793974","0.950695987102299","1"
"Yes","2011","Full Time","higher vocational","719","0.963384997917234","0.949816284965894","0.976953710868574","1"
"Yes","2011","Full Time","in school","5","","","","1"
"No","2012","Part Time","middle vocational","141","0.0866797999119831","0.0777326662391497","0.0956269335848166","2"
"No","2012","Part Time","vocational + Abi","55","0.11273835654512","0.0896686964549071","0.135808016635334","2"
"No","2012","Part Time","higher vocational","10","","","","2"
"No","2012","Part Time","higher education","107","0.108946529883261","0.0935542018283913","0.124338857938131","2"
"No","2012","Not Working","in school","19","","","","2"
"No","2012","Not Working","inadequately","62","0.35516946733037","0.291200480889136","0.419138453771603","2"
"No","2012","Not Working","general elemantary","169","0.131380210801139","0.114524581755498","0.14823583984678","2"
"No","2012","Not Working","middle vocational","178","0.0480733411359373","0.0421373227520313","0.0540093595198433","2"
"No","2012","Not Working","vocational + Abi","53","0.120791060341784","0.0896985841818984","0.15188353650167","2"
"No","2012","Not Working","higher vocational","13","","","","2"
"No","2012","Not Working","higher education","92","0.095658058254093","0.0811231984634789","0.110192918044707","2"
"No","2012","Full Time","higher vocational","21","","","","2"
"No","2012","Full Time","higher education","104","0.0548305510998103","0.0467046678929964","0.0629564343066242","2"
"No","2012","Part Time","in school","2","","","","2"
"No","2012","Part Time","inadequately","27","","","","2"
"No","2012","Part Time","general elemantary","94","0.180958353951354","0.152377578158514","0.209539129744194","2"
"No","2012","Full Time","in school","","","","","2"
"No","2012","Full Time","inadequately","32","0.434071912739937","0.325463225491739","0.542680599988135","2"
"No","2012","Full Time","general elemantary","109","0.175891791277213","0.147084545572625","0.204699036981802","2"
"No","2012","Full Time","middle vocational","198","0.0593059232292631","0.052632348592768","0.0659794978657582","2"
"No","2012","Full Time","vocational + Abi","60","0.0943322799542104","0.0744113345032112","0.11425322540521","2"
"Yes","2012","Not Working","general elemantary","1374","0.868619789198861","0.85176416015322","0.885475418244502","1"
"Yes","2012","Part Time","vocational + Abi","667","0.887261643454879","0.864191983364666","0.910331303545093","1"
"Yes","2012","Part Time","higher vocational","347","0.950580560418075","0.928097400198015","0.973063720638135","1"
"Yes","2012","Part Time","higher education","1467","0.891053470116739","0.875661142061869","0.906445798171609","1"
"Yes","2012","Not Working","in school","356","0.921898017505503","0.894739570846585","0.949056464164421","1"
"Yes","2012","Not Working","inadequately","153","0.64483053266963","0.580861546228397","0.708799519110864","1"
"Yes","2012","Not Working","middle vocational","4811","0.951926658864063","0.945990640480157","0.957862677247969","1"
"Yes","2012","Not Working","vocational + Abi","369","0.879208939658216","0.84811646349833","0.910301415818102","1"
"Yes","2012","Not Working","higher vocational","513","0.951199657493448","0.932787592611842","0.969611722375053","1"
"Yes","2012","Not Working","higher education","1481","0.904341941745907","0.889807081955293","0.918876801536521","1"
"Yes","2012","Full Time","higher education","2911","0.94516944890019","0.937043565693376","0.953295332107004","1"
"Yes","2012","Part Time","in school","96","0.971140192567026","0.937994833208079","1.00428555192597","1"
"Yes","2012","Part Time","inadequately","66","0.768597092421765","0.682885336732381","0.854308848111148","1"
"Yes","2012","Part Time","general elemantary","603","0.819041646048646","0.790460870255806","0.847622421841486","1"
"Yes","2012","Part Time","middle vocational","3658","0.913320200088017","0.904373066415183","0.92226733376085","1"
"Yes","2012","Full Time","inadequately","48","0.565928087260063","0.457319400011865","0.674536774508261","1"
"Yes","2012","Full Time","general elemantary","562","0.824108208722787","0.795300963018198","0.852915454427375","1"
"Yes","2012","Full Time","middle vocational","4614","0.940694076770737","0.934020502134242","0.947367651407232","1"
"Yes","2012","Full Time","vocational + Abi","767","0.90566772004579","0.885746774594791","0.925588665496789","1"
"Yes","2012","Full Time","higher vocational","911","0.971095193714227","0.960339063064588","0.981851324363866","1"
"Yes","2012","Full Time","in school","","","","","1"
"No","2013","Part Time","middle vocational","138","0.0475888990910356","0.0406708793487585","0.0545069188333127","2"
"No","2013","Part Time","vocational + Abi","42","0.0567652137174936","0.0391915618178586","0.0743388656171286","2"
"No","2013","Part Time","higher vocational","12","","","","2"
"No","2013","Part Time","higher education","99","0.0654453250559051","0.0530288797668003","0.0778617703450099","2"
"No","2013","Not Working","in school","16","","","","2"
"No","2013","Not Working","inadequately","54","0.256707572223187","0.193591731216087","0.319823413230288","2"
"No","2013","Not Working","general elemantary","140","0.0914635403130731","0.0762212612483319","0.106705819377814","2"
"No","2013","Not Working","middle vocational","150","0.0332719893143722","0.0280196945047911","0.0385242841239533","2"
"No","2013","Not Working","vocational + Abi","45","0.0976418902118664","0.0666770894234964","0.128606691000236","2"
"No","2013","Not Working","higher vocational","11","","","","2"
"No","2013","Not Working","higher education","79","0.0509227254914515","0.0397187897014278","0.0621266612814752","2"
"No","2013","Full Time","higher vocational","17","","","","2"
"No","2013","Full Time","higher education","106","0.0365262737344429","0.0296606319507789","0.0433919155181069","2"
"No","2013","Part Time","in school","2","","","","2"
"No","2013","Part Time","inadequately","26","","","","2"
"No","2013","Part Time","general elemantary","78","0.133877819302545","0.107799996128145","0.159955642476946","2"
"No","2013","Full Time","in school","1","","","","2"
"No","2013","Full Time","inadequately","25","","","","2"
"No","2013","Full Time","general elemantary","96","0.108938562223261","0.0840915447217232","0.133785579724799","2"
"No","2013","Full Time","middle vocational","163","0.033457377368527","0.0281649155751372","0.0387498391619168","2"
"No","2013","Full Time","vocational + Abi","55","0.0504430061480516","0.0349946632507936","0.0658913490453095","2"
"Yes","2013","Not Working","general elemantary","1234","0.908536459686927","0.893294180622186","0.923778738751668","1"
"Yes","2013","Part Time","vocational + Abi","624","0.943234786282506","0.925661134382871","0.960808438182141","1"
"Yes","2013","Part Time","higher vocational","350","0.937928430900574","0.913072787013586","0.962784074787562","1"
"Yes","2013","Part Time","higher education","1425","0.934554674944095","0.92213822965499","0.9469711202332","1"
"Yes","2013","Not Working","in school","339","0.976771090161576","0.961101965808124","0.992440214515029","1"
"Yes","2013","Not Working","inadequately","130","0.743292427776813","0.680176586769712","0.806408268783913","1"
"Yes","2013","Not Working","middle vocational","4329","0.966728010685628","0.961475715876047","0.971980305495209","1"
"Yes","2013","Not Working","vocational + Abi","308","0.902358109788134","0.871393308999764","0.933322910576504","1"
"Yes","2013","Not Working","higher vocational","467","0.966566654728337","0.950451296509192","0.982682012947481","1"
"Yes","2013","Not Working","higher education","1400","0.949077274508549","0.937873338718525","0.960281210298572","1"
"Yes","2013","Full Time","higher education","2762","0.963473726265557","0.956608084481893","0.970339368049221","1"
"Yes","2013","Part Time","in school","97","0.984280989693311","0.959778927284821","1.0087830521018","1"
"Yes","2013","Part Time","inadequately","53","0.743554865779871","0.647263291528572","0.839846440031171","1"
"Yes","2013","Part Time","general elemantary","577","0.866122180697455","0.840044357523054","0.892200003871855","1"
"Yes","2013","Part Time","middle vocational","3500","0.952411100908964","0.945493081166687","0.959329120651242","1"
"Yes","2013","Full Time","inadequately","46","0.69204886241547","0.584667674872989","0.799430049957952","1"
"Yes","2013","Full Time","general elemantary","508","0.891061437776739","0.866214420275201","0.915908455278277","1"
"Yes","2013","Full Time","middle vocational","4272","0.966542622631473","0.961250160838083","0.971835084424863","1"
"Yes","2013","Full Time","vocational + Abi","716","0.949556993851948","0.93410865095469","0.965005336749206","1"
"Yes","2013","Full Time","higher vocational","830","0.98991803379346","0.983190147815168","0.996645919771753","1"
"Yes","2013","Full Time","in school","3","","","","1"
"No","2014","Full Time","higher vocational","28","","","","2"
"No","2014","Full Time","higher education","262","0.0664109226741258","0.0574573904053592","0.0753644549428923","2"
"No","2014","Part Time","in school","11","","","","2"
"No","2014","Part Time","inadequately","63","0.395187538398679","0.31241092050421","0.477964156293148","2"
"No","2014","Part Time","general elemantary","218","0.23882663332173","0.209767777744431","0.26788548889903","2"
"No","2014","Part Time","middle vocational","285","0.0708924615111274","0.0624512307127529","0.0793336923095018","2"
"No","2014","Part Time","vocational + Abi","113","0.165789640996121","0.138976829395996","0.192602452596245","2"
"No","2014","Part Time","higher vocational","12","","","","2"
"No","2014","Part Time","higher education","235","0.129971824038004","0.113948995791282","0.145994652284725","2"
"No","2014","Not Working","in school","58","0.151343311440083","0.11472723407735","0.187959388802816","2"
"No","2014","Not Working","inadequately","126","0.384262944175331","0.327490781933443","0.441035106417219","2"
"No","2014","Not Working","general elemantary","291","0.150033716741473","0.132045817897422","0.168021615585523","2"
"No","2014","Not Working","middle vocational","285","0.052784133155497","0.046269844552159","0.059298421758835","2"
"No","2014","Not Working","vocational + Abi","89","0.157462063832229","0.122075891486869","0.19284823617759","2"
"No","2014","Not Working","higher vocational","10","","","","2"
"No","2014","Not Working","higher education","158","0.0921995798193587","0.0779298192351196","0.106469340403598","2"
"No","2014","Full Time","in school","1","","","","2"
"No","2014","Full Time","inadequately","39","0.389564858029403","0.288816845726041","0.490312870332766","2"
"No","2014","Full Time","general elemantary","210","0.201240560152189","0.173140291297502","0.229340829006876","2"
"No","2014","Full Time","middle vocational","375","0.0671593314393201","0.0598721420237343","0.074446520854906","2"
"No","2014","Full Time","vocational + Abi","130","0.0978883994933913","0.0786022104458763","0.117174588540906","2"
"Yes","2014","Part Time","vocational + Abi","626","0.83421035900388","0.807397547403755","0.861023170604004","1"
"Yes","2014","Not Working","general elemantary","1223","0.849966283258528","0.831978384414477","0.867954182102578","1"
"Yes","2014","Full Time","higher education","2709","0.933589077325874","0.924635545057108","0.942542609594641","1"
"Yes","2014","Part Time","in school","66","0.739378538934715","0.641329975186975","0.837427102682455","1"
"Yes","2014","Part Time","inadequately","71","0.604812461601321","0.522035843706852","0.68758907949579","1"
"Yes","2014","Part Time","general elemantary","609","0.761173366678269","0.73211451110097","0.790232222255569","1"
"Yes","2014","Part Time","middle vocational","3266","0.929107538488873","0.920666307690498","0.937548769287247","1"
"Yes","2014","Part Time","higher vocational","346","0.92726032660671","0.900357798712813","0.954162854500607","1"
"Yes","2014","Part Time","higher education","1457","0.870028175961996","0.854005347715275","0.886051004208718","1"
"Yes","2014","Not Working","in school","310","0.848656688559917","0.812040611197184","0.88527276592265","1"
"Yes","2014","Not Working","inadequately","156","0.615737055824669","0.558964893582781","0.672509218066557","1"
"Yes","2014","Not Working","middle vocational","4241","0.947215866844503","0.940701578241165","0.953730155447841","1"
"Yes","2014","Not Working","vocational + Abi","318","0.842537936167771","0.80715176382241","0.877924108513131","1"
"Yes","2014","Not Working","higher vocational","449","0.977645192455555","0.964120797333783","0.991169587577326","1"
"Yes","2014","Not Working","higher education","1421","0.907800420180641","0.893530659596402","0.92207018076488","1"
"Yes","2014","Full Time","inadequately","51","0.610435141970597","0.509687129667234","0.711183154273959","1"
"Yes","2014","Full Time","general elemantary","572","0.798759439847811","0.770659170993124","0.826859708702498","1"
"Yes","2014","Full Time","middle vocational","4157","0.93284066856068","0.925553479145094","0.940127857976266","1"
"Yes","2014","Full Time","vocational + Abi","782","0.902111600506609","0.882825411459094","0.921397789554124","1"
"Yes","2014","Full Time","higher vocational","755","0.969200274047537","0.957098545690348","0.981302002404726","1"
"Yes","2014","Full Time","in school","4","","","","1"
"No","2015","Full Time","higher vocational","24","","","","2"
"No","2015","Full Time","higher education","217","0.0579720095753259","0.0492990980692268","0.0666449210814251","2"
"No","2015","Part Time","in school","3","","","","2"
"No","2015","Part Time","inadequately","39","0.404721816041832","0.304423770961472","0.505019861122191","2"
"No","2015","Part Time","general elemantary","159","0.240229473576443","0.208444436553272","0.272014510599614","2"
"No","2015","Part Time","middle vocational","235","0.0657112525152947","0.0573605748334662","0.0740619301971232","2"
"No","2015","Part Time","vocational + Abi","122","0.158048322210613","0.131513370051391","0.184583274369835","2"
"No","2015","Part Time","higher vocational","10","","","","2"
"No","2015","Part Time","higher education","211","0.0978410807812174","0.083382528478615","0.11229963308382","2"
"No","2015","Not Working","in school","54","0.138861372273343","0.0999251297385677","0.177797614808118","2"
"No","2015","Not Working","inadequately","212","0.427825457967774","0.376998399483677","0.478652516451872","2"
"No","2015","Not Working","general elemantary","468","0.178288761592931","0.159638693149738","0.196938830036123","2"
"No","2015","Not Working","middle vocational","634","0.0695507194627438","0.0622546860135282","0.0768467529119594","2"
"No","2015","Not Working","vocational + Abi","261","0.270644916991637","0.233681590877268","0.307608243106006","2"
"No","2015","Not Working","higher vocational","9","","","","2"
"No","2015","Not Working","higher education","600","0.154446510772218","0.13878784083224","0.170105180712196","2"
"No","2015","Full Time","in school","","","","","2"
"No","2015","Full Time","inadequately","37","0.364211787929994","0.260058160613846","0.468365415246141","2"
"No","2015","Full Time","general elemantary","160","0.199241353456687","0.169064002131613","0.22941870478176","2"
"No","2015","Full Time","middle vocational","311","0.056883075877068","0.0498640238100488","0.0639021279440872","2"
"No","2015","Full Time","vocational + Abi","129","0.108762149276931","0.088296151978842","0.129228146575021","2"
"Yes","2015","Part Time","vocational + Abi","604","0.841951677789387","0.815416725630165","0.868486629948609","1"
"Yes","2015","Not Working","general elemantary","1150","0.821711238407069","0.803061169963876","0.840361306850262","1"
"Yes","2015","Full Time","higher education","2572","0.942027990424674","0.933355078918575","0.950700901930773","1"
"Yes","2015","Part Time","in school","70","0.967768729586426","0.927254165973501","1.00828329319935","1"
"Yes","2015","Part Time","inadequately","53","0.595278183958168","0.494980138877809","0.695576229038528","1"
"Yes","2015","Part Time","general elemantary","535","0.759770526423557","0.727985489400386","0.791555563446728","1"
"Yes","2015","Part Time","middle vocational","3147","0.934288747484705","0.925938069802877","0.942639425166534","1"
"Yes","2015","Part Time","higher vocational","335","0.927492227819738","0.900127825700238","0.954856629939238","1"
"Yes","2015","Part Time","higher education","1411","0.902158919218783","0.88770036691618","0.916617471521385","1"
"Yes","2015","Not Working","in school","249","0.861138627726657","0.822202385191882","0.900074870261432","1"
"Yes","2015","Not Working","inadequately","152","0.572174542032226","0.521347483548128","0.623001600516323","1"
"Yes","2015","Not Working","middle vocational","4036","0.930449280537256","0.92315324708804","0.937745313986472","1"
"Yes","2015","Not Working","vocational + Abi","294","0.729355083008363","0.692391756893994","0.766318409122732","1"
"Yes","2015","Not Working","higher vocational","434","0.97469350644674","0.960068493769793","0.989318519123688","1"
"Yes","2015","Not Working","higher education","1446","0.845553489227782","0.829894819287804","0.86121215916776","1"
"Yes","2015","Full Time","inadequately","45","0.635788212070006","0.531634584753859","0.739941839386154","1"
"Yes","2015","Full Time","general elemantary","513","0.800758646543314","0.77058129521824","0.830935997868387","1"
"Yes","2015","Full Time","middle vocational","3872","0.943116924122932","0.936097872055913","0.950135976189951","1"
"Yes","2015","Full Time","vocational + Abi","760","0.891237850723068","0.870771853424979","0.911703848021158","1"
"Yes","2015","Full Time","higher vocational","729","0.981389473357379","0.97173673283255","0.991042213882208","1"
"Yes","2015","Full Time","in school","2","","","","1"
"No","2016","Full Time","higher vocational","26","","","","2"
"No","2016","Full Time","higher education","329","0.0879424472797802","0.0772992028884525","0.0985856916711079","2"
"No","2016","Part Time","in school","7","","","","2"
"No","2016","Part Time","inadequately","61","0.438536115153801","0.346638831319373","0.530433398988229","2"
"No","2016","Part Time","general elemantary","185","0.260228879453589","0.227632459555906","0.292825299351272","2"
"No","2016","Part Time","middle vocational","268","0.0698235554551842","0.0609922558329654","0.078654855077403","2"
"No","2016","Part Time","vocational + Abi","153","0.178306301320752","0.150288965407309","0.206323637234196","2"
"No","2016","Part Time","higher vocational","10","","","","2"
"No","2016","Part Time","higher education","276","0.133514418166121","0.117288599285394","0.149740237046849","2"
"No","2016","Not Working","in school","42","0.17524076944052","0.129809683372387","0.220671855508654","2"
"No","2016","Not Working","inadequately","113","0.464816856330198","0.400775240918798","0.528858471741597","2"
"No","2016","Not Working","general elemantary","233","0.162359915172013","0.142141328316264","0.182578502027762","2"
"No","2016","Not Working","middle vocational","269","0.0599824904649753","0.0525396290811959","0.0674253518487546","2"
"No","2016","Not Working","vocational + Abi","117","0.219642931695955","0.178180573024454","0.261105290367456","2"
"No","2016","Not Working","higher vocational","8","","","","2"
"No","2016","Not Working","higher education","187","0.102592491763703","0.08735869189099","0.117826291636417","2"
"No","2016","Full Time","in school","","","","","2"
"No","2016","Full Time","inadequately","34","0.349599416476972","0.240213232571423","0.45898560038252","2"
"No","2016","Full Time","general elemantary","179","0.259012941753097","0.22501882236728","0.293007061138915","2"
"No","2016","Full Time","middle vocational","374","0.0825951076463632","0.0740302539865898","0.0911599613061367","2"
"No","2016","Full Time","vocational + Abi","187","0.148034504757416","0.125246843773043","0.170822165741789","2"
"Yes","2016","Part Time","vocational + Abi","564","0.821693698679248","0.793676362765804","0.849711034592691","1"
"Yes","2016","Not Working","general elemantary","1045","0.837640084827987","0.817421497972238","0.857858671683736","1"
"Yes","2016","Full Time","higher education","2391","0.91205755272022","0.901414308328892","0.922700797111547","1"
"Yes","2016","Part Time","in school","63","0.862332268808366","0.781617600290218","0.943046937326513","1"
"Yes","2016","Part Time","inadequately","51","0.561463884846199","0.469566601011771","0.653361168680627","1"
"Yes","2016","Part Time","general elemantary","511","0.739771120546411","0.707174700648728","0.772367540444094","1"
"Yes","2016","Part Time","middle vocational","2931","0.930176444544816","0.921345144922597","0.939007744167035","1"
"Yes","2016","Part Time","higher vocational","278","0.887483321293452","0.850987730437831","0.923978912149074","1"
"Yes","2016","Part Time","higher education","1412","0.866485581833879","0.850259762953151","0.882711400714606","1"
"Yes","2016","Not Working","in school","227","0.82475923055948","0.779328144491346","0.870190316627613","1"
"Yes","2016","Not Working","inadequately","120","0.535183143669802","0.471141528258403","0.599224759081202","1"
"Yes","2016","Not Working","middle vocational","3641","0.940017509535025","0.932574648151245","0.947460370918804","1"
"Yes","2016","Not Working","vocational + Abi","266","0.780357068304045","0.738894709632544","0.821819426975546","1"
"Yes","2016","Not Working","higher vocational","404","0.971863043588426","0.955895409354359","0.987830677822494","1"
"Yes","2016","Not Working","higher education","1337","0.897407508236297","0.882173708363583","0.91264130810901","1"
"Yes","2016","Full Time","inadequately","39","0.650400583523028","0.54101439961748","0.759786767428576","1"
"Yes","2016","Full Time","general elemantary","459","0.740987058246903","0.706992938861085","0.77498117763272","1"
"Yes","2016","Full Time","middle vocational","3594","0.917404892353637","0.908840038693863","0.92596974601341","1"
"Yes","2016","Full Time","vocational + Abi","746","0.851965495242584","0.829177834258211","0.874753156226957","1"
"Yes","2016","Full Time","higher vocational","688","0.974258748980821","0.962642899728202","0.985874598233441","1"
"Yes","2016","Full Time","in school","1","","","","1"
"No","2017","Full Time","in school","","","","","2"
"No","2017","Full Time","inadequately","49","0.451075685550148","0.353547749380732","0.548603621719565","2"
"No","2017","Full Time","general elemantary","184","0.224062643064382","0.193918532129747","0.254206753999017","2"
"No","2017","Full Time","middle vocational","369","0.08381085944209","0.0757485667203132","0.0918731521638668","2"
"No","2017","Full Time","vocational + Abi","153","0.141822292546025","0.120306949782723","0.163337635309327","2"
"No","2017","Full Time","higher vocational","17","","","","2"
"No","2017","Full Time","higher education","327","0.0915278341081432","0.0814080136089841","0.101647654607302","2"
"No","2017","Part Time","in school","6","","","","2"
"No","2017","Part Time","inadequately","94","0.42269585994337","0.346860697408735","0.498531022478005","2"
"No","2017","Part Time","general elemantary","217","0.314866298601597","0.282124004973242","0.347608592229952","2"
"No","2017","Part Time","middle vocational","298","0.0794854729673773","0.070623581098295","0.0883473648364596","2"
"No","2017","Part Time","vocational + Abi","144","0.182452294061182","0.156209042459908","0.208695545662456","2"
"No","2017","Part Time","higher vocational","12","","","","2"
"No","2017","Part Time","higher education","280","0.129662212960599","0.11457304636553","0.144751379555668","2"
"No","2017","Not Working","in school","29","","","","2"
"No","2017","Not Working","inadequately","982","0.601935756246727","0.573203990777928","0.630667521715527","2"
"No","2017","Not Working","general elemantary","705","0.191392564397507","0.1731477789844","0.209637349810614","2"
"No","2017","Not Working","middle vocational","629","0.0618364542851679","0.0547772010767065","0.0688957074936292","2"
"No","2017","Not Working","vocational + Abi","157","0.254782857384506","0.21447855200098","0.295087162768033","2"
"No","2017","Not Working","higher vocational","7","","","","2"
"No","2017","Not Working","higher education","568","0.117232086243356","0.103143930862892","0.13132024162382","2"
"Yes","2017","Full Time","higher education","2792","0.908472165891857","0.898352345392698","0.918591986391016","1"
"Yes","2017","Part Time","vocational + Abi","688","0.817547705938818","0.791304454337544","0.843790957540092","1"
"Yes","2017","Not Working","general elemantary","1081","0.808607435602493","0.790362650189386","0.8268522210156","1"
"Yes","2017","Full Time","inadequately","51","0.548924314449852","0.451396378280435","0.646452250619268","1"
"Yes","2017","Full Time","general elemantary","551","0.775937356935618","0.745793246000983","0.806081467870253","1"
"Yes","2017","Full Time","middle vocational","4169","0.91618914055791","0.908126847836133","0.924251433279687","1"
"Yes","2017","Full Time","vocational + Abi","857","0.858177707453975","0.836662364690673","0.879693050217277","1"
"Yes","2017","Full Time","higher vocational","786","0.96197923183568","0.948751553970138","0.975206909701222","1"
"Yes","2017","Part Time","in school","75","0.845074529919163","0.766276656114451","0.923872403723876","1"
"Yes","2017","Part Time","inadequately","69","0.57730414005663","0.501468977521995","0.653139302591265","1"
"Yes","2017","Part Time","general elemantary","556","0.685133701398403","0.652391407770048","0.717875995026758","1"
"Yes","2017","Part Time","middle vocational","3281","0.920514527032623","0.91165263516354","0.929376418901705","1"
"Yes","2017","Part Time","higher vocational","307","0.903991407382675","0.87166257999394","0.93632023477141","1"
"Yes","2017","Part Time","higher education","1624","0.870337787039401","0.855248620444332","0.88542695363447","1"
"Yes","2017","Not Working","in school","301","0.90414506408341","0.872382363582179","0.935907764584641","1"
"Yes","2017","Not Working","inadequately","133","0.398064243753273","0.369332478284474","0.426796009222072","1"
"Yes","2017","Not Working","middle vocational","3843","0.938163545714832","0.931104292506371","0.945222798923294","1"
"Yes","2017","Not Working","vocational + Abi","292","0.745217142615494","0.704912837231967","0.78552144799902","1"
"Yes","2017","Not Working","higher vocational","417","0.968240358334929","0.951548889722667","0.98493182694719","1"
"Yes","2017","Not Working","higher education","1435","0.882767913756644","0.86867975837618","0.896856069137108","1"
"Yes","2017","Full Time","in school","2","","","","1"
"No","2018","Full Time","in school","","","","","2"
"No","2018","Full Time","inadequately","75","0.508411034826609","0.420771183652742","0.596050886000477","2"
"No","2018","Full Time","general elemantary","200","0.245415570960743","0.213559364402469","0.277271777519016","2"
"No","2018","Full Time","middle vocational","358","0.096006758244158","0.0871497485373166","0.104863767950999","2"
"No","2018","Full Time","vocational + Abi","141","0.14299207096007","0.120962267531931","0.165021874388209","2"
"No","2018","Full Time","higher vocational","12","","","","2"
"No","2018","Full Time","higher education","310","0.0964345930286621","0.0859482999682194","0.106920886089105","2"
"No","2018","Part Time","in school","5","","","","2"
"No","2018","Part Time","inadequately","168","0.47506003090575","0.412142818152323","0.537977243659177","2"
"No","2018","Part Time","general elemantary","243","0.265705565569755","0.235870466161469","0.295540664978041","2"
"No","2018","Part Time","middle vocational","327","0.0964419369800601","0.0866524531528468","0.106231420807273","2"
"No","2018","Part Time","vocational + Abi","136","0.177143486092626","0.150367392130575","0.203919580054676","2"
"No","2018","Part Time","higher vocational","8","","","","2"
"No","2018","Part Time","higher education","293","0.137640568798474","0.121966689677419","0.15331444791953","2"
"No","2018","Not Working","in school","36","0.0974763215977532","0.0631012237611014","0.131851419434405","2"
"No","2018","Not Working","inadequately","1450","0.675659274587822","0.652591299985519","0.698727249190125","2"
"No","2018","Not Working","general elemantary","847","0.198033206641217","0.180080911194198","0.215985502088236","2"
"No","2018","Not Working","middle vocational","751","0.0610931375377984","0.0540444420260075","0.0681418330495892","2"
"No","2018","Not Working","vocational + Abi","155","0.239972185541943","0.200731409348134","0.279212961735753","2"
"No","2018","Not Working","higher vocational","7","","","","2"
"No","2018","Not Working","higher education","714","0.145402287341628","0.130336392319511","0.160468182363745","2"
"Yes","2018","Full Time","higher education","2734","0.903565406971338","0.893079113910895","0.914051700031781","1"
"Yes","2018","Part Time","vocational + Abi","645","0.822856513907374","0.796080419945324","0.849632607869425","1"
"Yes","2018","Not Working","general elemantary","1046","0.801966793358783","0.784014497911764","0.819919088805802","1"
"Yes","2018","Full Time","vocational + Abi","829","0.85700792903993","0.834978125611791","0.879037732468069","1"
"Yes","2018","Part Time","general elemantary","599","0.734294434430245","0.704459335021959","0.764129533838531","1"
"Yes","2018","Not Working","in school","250","0.902523678402247","0.868148580565595","0.936898776238899","1"
"Yes","2018","Not Working","higher vocational","397","0.96700448183708","0.94958644806005","0.98442251561411","1"
"Yes","2018","Full Time","inadequately","50","0.491588965173391","0.403949113999523","0.579228816347258","1"
"Yes","2018","Full Time","general elemantary","501","0.754584429039257","0.722728222480984","0.786440635597531","1"
"Yes","2018","Full Time","middle vocational","3892","0.903993241755842","0.895136232049001","0.912850251462684","1"
"Yes","2018","Full Time","higher vocational","732","0.973316302782781","0.961736221064404","0.984896384501157","1"
"Yes","2018","Part Time","in school","61","0.8990012653247","0.82630464160446","0.971697889044939","1"
"Yes","2018","Part Time","inadequately","74","0.52493996909425","0.462022756340823","0.587857181847677","1"
"Yes","2018","Part Time","middle vocational","3166","0.90355806301994","0.893768579192727","0.913347546847153","1"
"Yes","2018","Part Time","higher vocational","299","0.913772047157097","0.882372609129275","0.945171485184919","1"
"Yes","2018","Part Time","higher education","1563","0.862359431201525","0.84668555208047","0.878033310322581","1"
"Yes","2018","Not Working","inadequately","132","0.324340725412178","0.301272750809875","0.347408700014481","1"
"Yes","2018","Not Working","middle vocational","3684","0.938906862462202","0.931858166950411","0.945955557973992","1"
"Yes","2018","Not Working","vocational + Abi","300","0.760027814458057","0.720787038264247","0.799268590651866","1"
"Yes","2018","Not Working","higher education","1389","0.854597712658372","0.839531817636255","0.869663607680489","1"
"Yes","2018","Full Time","in school","1","","","","1"
"No","2019","Full Time","in school","","","","","2"
"No","2019","Full Time","inadequately","124","0.488434958051526","0.413293878611263","0.563576037491788","2"
"No","2019","Full Time","general elemantary","196","0.212142900609073","0.182239275008726","0.24204652620942","2"
"No","2019","Full Time","middle vocational","321","0.0963611309515092","0.0874548849555772","0.105267376947441","2"
"No","2019","Full Time","vocational + Abi","139","0.157485697521352","0.135283445817397","0.179687949225308","2"
"No","2019","Full Time","higher vocational","19","","","","2"
"No","2019","Full Time","higher education","326","0.0993714191881911","0.0895511830155284","0.109191655360854","2"
"No","2019","Part Time","in school","4","","","","2"
"No","2019","Part Time","inadequately","205","0.570125439920958","0.511614398713168","0.628636481128747","2"
"No","2019","Part Time","general elemantary","240","0.279847517057296","0.24809775746425","0.311597276650343","2"
"No","2019","Part Time","middle vocational","302","0.103683148430994","0.0931927366168413","0.114173560245146","2"
"No","2019","Part Time","vocational + Abi","111","0.161958715233918","0.136252126006131","0.187665304461705","2"
"No","2019","Part Time","higher vocational","7","","","","2"
"No","2019","Part Time","higher education","329","0.148691100121373","0.133221741296724","0.164160458946022","2"
"No","2019","Not Working","in school","36","0.0911918580733472","0.0563994607915673","0.125984255355127","2"
"No","2019","Not Working","inadequately","1202","0.696678587025209","0.671775910109927","0.721581263940491","2"
"No","2019","Not Working","general elemantary","688","0.194503619756896","0.175346870817698","0.213660368696095","2"
