"plj0014_v3","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Yes","2009","(Married) couple without C. ","West Germany","4592","0.905115535849676","0.896881521811749","0.913349549887603"
"Yes","2009","(Married) couple without C. ","East Germany","1809","0.988930973404178","0.984117622970557","0.9937443238378"
"Yes","2009","Single parent ","West Germany","676","0.910459427984366","0.889718765112197","0.931200090856534"
"Yes","2009","Single parent ","East Germany","267","0.991669983815107","0.980788523045597","1.00255144458462"
"Yes","2009","Couple + C. LE 16 ","West Germany","2038","0.842473599864631","0.827451010366714","0.857496189362549"
"Yes","2009","Couple + C. LE 16 ","East Germany","598","0.994586378855857","0.988719919873864","1.00045283783785"
"Yes","2009","Couple + C. GT 16 ","West Germany","2139","0.855558667437061","0.841278699118255","0.869838635755866"
"Yes","2009","Couple + C. GT 16 ","East Germany","833","0.99483221067788","0.989974712108634","0.999689709247126"
"Yes","2009","Couple + C. LE and GT 16","West Germany","827","0.799709493371623","0.774379498855758","0.825039487887488"
"Yes","2009","Couple + C. LE and GT 16","East Germany","221","0.99514676856458","0.986004990507736","1.00428854662142"
"No","2009","1-pers.-HH","West Germany","75","0.0504165399040162","0.0412062873075171","0.0596267925005153"
"No","2009","1-pers.-HH","East Germany","2","","",""
"No","2009","(Married) couple without C. ","West Germany","274","0.0948844641503242","0.0866504501123976","0.103118478188251"
"No","2009","(Married) couple without C. ","East Germany","6","","",""
"No","2009","Single parent ","West Germany","52","0.089540572015634","0.0687999091434656","0.110281234887802"
"No","2009","Single parent ","East Germany","1","","",""
"No","2009","Couple + C. LE 16 ","West Germany","221","0.157526400135369","0.142503810637451","0.172548989633286"
"No","2009","Couple + C. LE 16 ","East Germany","3","","",""
"No","2009","Couple + C. GT 16 ","West Germany","189","0.14444133256294","0.130161364244134","0.158721300881745"
"No","2009","Couple + C. GT 16 ","East Germany","4","","",""
"No","2009","Couple + C. LE and GT 16","West Germany","132","0.200290506628377","0.174960512112512","0.225620501144242"
"No","2009","Couple + C. LE and GT 16","East Germany","1","","",""
"Yes","2010","1-pers.-HH","West Germany","2005","0.960335973617423","0.951912062837068","0.968759884397778"
"Yes","2010","1-pers.-HH","East Germany","695","1","1","1"
"Yes","2010","(Married) couple without C. ","West Germany","4373","0.91199578947128","0.903827553998374","0.920164024944186"
"Yes","2010","(Married) couple without C. ","East Germany","1712","0.991192788987226","0.986773410357846","0.995612167616606"
"Yes","2010","Single parent ","West Germany","1658","0.89119065334406","0.876658926911562","0.905722379776559"
"Yes","2010","Single parent ","East Germany","515","0.993558424766817","0.986669111106594","1.00044773842704"
"Yes","2010","Couple + C. LE 16 ","West Germany","5464","0.813822266882538","0.804203555321088","0.823440978443988"
"Yes","2010","Couple + C. LE 16 ","East Germany","1462","0.978221665311975","0.970820437625839","0.985622892998112"
"Yes","2010","Couple + C. GT 16 ","West Germany","2027","0.855186647164584","0.840414126566361","0.869959167762807"
"Yes","2010","Couple + C. GT 16 ","East Germany","708","0.993896804740998","0.988167944913942","0.999625664568053"
"Yes","2010","Couple + C. LE and GT 16","West Germany","1174","0.818253133172488","0.797651442319764","0.838854824025211"
"Yes","2010","Couple + C. LE and GT 16","East Germany","272","0.980911718909212","0.964768433599329","0.997055004219095"
"No","2010","1-pers.-HH","West Germany","57","0.0396640263825772","0.0312401156022225","0.048087937162932"
"No","2010","1-pers.-HH","East Germany","","","",""
"No","2010","(Married) couple without C. ","West Germany","248","0.0880042105287202","0.0798359750558142","0.0961724460016263"
"No","2010","(Married) couple without C. ","East Germany","5","","",""
"No","2010","Single parent ","West Germany","106","0.10880934665594","0.0942776202234409","0.123341073088438"
"No","2010","Single parent ","East Germany","3","","",""
"No","2010","Couple + C. LE 16 ","West Germany","827","0.186177733117462","0.176559021556012","0.195796444678912"
"No","2010","Couple + C. LE 16 ","East Germany","32","0.0217783346880248","0.0143771070018884","0.0291795623741611"
"No","2010","Couple + C. GT 16 ","West Germany","153","0.144813352835416","0.130040832237193","0.159585873433639"
"No","2010","Couple + C. GT 16 ","East Germany","2","","",""
"No","2010","Couple + C. LE and GT 16","West Germany","172","0.181746866827512","0.161145175974789","0.202348557680236"
"No","2010","Couple + C. LE and GT 16","East Germany","4","","",""
"Yes","2011","1-pers.-HH","West Germany","2577","0.951655844764038","0.943521490278413","0.959790199249663"
"Yes","2011","1-pers.-HH","East Germany","903","1","1","1"
"Yes","2011","(Married) couple without C. ","West Germany","5777","0.921393570757123","0.914622194786694","0.928164946727551"
"Yes","2011","(Married) couple without C. ","East Germany","2070","0.989929211274676","0.985635195306069","0.994223227243284"
"Yes","2011","Single parent ","West Germany","1180","0.906198028005867","0.890086923632834","0.922309132378899"
"Yes","2011","Single parent ","East Germany","393","0.991262469223456","0.982107823786055","1.00041711466086"
"Yes","2011","Couple + C. LE 16 ","West Germany","2822","0.866094880066116","0.854081613792026","0.878108146340207"
"Yes","2011","Couple + C. LE 16 ","East Germany","753","0.991953146208557","0.985592926430093","0.998313365987021"
"Yes","2011","Couple + C. GT 16 ","West Germany","2339","0.889770379996875","0.877479358063152","0.902061401930599"
"Yes","2011","Couple + C. GT 16 ","East Germany","705","0.996745343105152","0.992546950022528","1.00094373618778"
"Yes","2011","Couple + C. LE and GT 16","West Germany","1041","0.826580712989756","0.805078481050159","0.848082944929353"
"Yes","2011","Couple + C. LE and GT 16","East Germany","218","0.999137339549129","0.995249050229354","1.0030256288689"
"No","2011","1-pers.-HH","West Germany","94","0.0483441552359619","0.0402098007503367","0.0564785097215871"
"No","2011","1-pers.-HH","East Germany","","","",""
"No","2011","(Married) couple without C. ","West Germany","291","0.0786064292428774","0.0718350532724486","0.0853778052133061"
"No","2011","(Married) couple without C. ","East Germany","7","","",""
"No","2011","Single parent ","West Germany","78","0.0938019719941334","0.0776908676211012","0.109913076367166"
"No","2011","Single parent ","East Germany","4","","",""
"No","2011","Couple + C. LE 16 ","West Germany","265","0.133905119933884","0.121891853659793","0.145918386207974"
"No","2011","Couple + C. LE 16 ","East Germany","5","","",""
"No","2011","Couple + C. GT 16 ","West Germany","155","0.110229620003125","0.0979385980694013","0.122520641936848"
"No","2011","Couple + C. GT 16 ","East Germany","2","","",""
"No","2011","Couple + C. LE and GT 16","West Germany","150","0.173419287010244","0.151917055070647","0.194921518949841"
"No","2011","Couple + C. LE and GT 16","East Germany","1","","",""
"Yes","2012","1-pers.-HH","West Germany","2698","0.950212762030869","0.942152089014939","0.958273435046799"
"Yes","2012","1-pers.-HH","East Germany","961","0.999004183992964","0.997011062556753","1.00099730542917"
"Yes","2012","(Married) couple without C. ","West Germany","5812","0.920347138888624","0.913543116936161","0.927151160841086"
"Yes","2012","(Married) couple without C. ","East Germany","2114","0.989118228577297","0.984706134774247","0.993530322380347"
"Yes","2012","Single parent ","West Germany","2058","0.898558395275979","0.885864367731692","0.911252422820266"
"Yes","2012","Single parent ","East Germany","606","0.9861788122471","0.976921647282188","0.995435977212013"
"Yes","2012","Couple + C. LE 16 ","West Germany","5267","0.834092075896196","0.824599968407945","0.843584183384448"
"Yes","2012","Couple + C. LE 16 ","East Germany","1404","0.986035503125676","0.979959976638174","0.992111029613178"
"Yes","2012","Couple + C. GT 16 ","West Germany","2310","0.893156724597405","0.880902054221073","0.905411394973737"
"Yes","2012","Couple + C. GT 16 ","East Germany","671","0.998298015819126","0.995181485774244","1.00141454586401"
"Yes","2012","Couple + C. LE and GT 16","West Germany","1536","0.783392320572196","0.764174580460701","0.80261006068369"
"Yes","2012","Couple + C. LE and GT 16","East Germany","273","0.988897242631021","0.976579909124577","1.00121457613747"
"No","2012","1-pers.-HH","West Germany","99","0.0497872379691313","0.0417265649532014","0.0578479109850613"
"No","2012","1-pers.-HH","East Germany","1","","",""
"No","2012","(Married) couple without C. ","West Germany","271","0.0796528611113763","0.0728488391589135","0.0864568830638391"
"No","2012","(Married) couple without C. ","East Germany","10","","",""
"No","2012","Single parent ","West Germany","115","0.101441604724021","0.0887475771797336","0.114135632268308"
"No","2012","Single parent ","East Germany","5","","",""
"No","2012","Couple + C. LE 16 ","West Germany","633","0.165907924103804","0.156415816615552","0.175400031592055"
"No","2012","Couple + C. LE 16 ","East Germany","29","","",""
"No","2012","Couple + C. GT 16 ","West Germany","131","0.106843275402595","0.0945886050262626","0.119097945778927"
"No","2012","Couple + C. GT 16 ","East Germany","1","","",""
"No","2012","Couple + C. LE and GT 16","West Germany","229","0.216607679427804","0.19738993931631","0.235825419539299"
"No","2012","Couple + C. LE and GT 16","East Germany","5","","",""
"Yes","2013","1-pers.-HH","West Germany","2608","0.965822433418521","0.958966819817863","0.972678047019179"
"Yes","2013","1-pers.-HH","East Germany","897","0.999390618863193","0.997776549997869","1.00100468772852"
"Yes","2013","(Married) couple without C. ","West Germany","5483","0.940024078938405","0.933870241848555","0.946177916028256"
"Yes","2013","(Married) couple without C. ","East Germany","2005","0.990076316660025","0.985747301140562","0.994405332179487"
"Yes","2013","Single parent ","West Germany","1953","0.953165619242345","0.944041707901485","0.962289530583204"
"Yes","2013","Single parent ","East Germany","564","0.995248631106007","0.989593416469208","1.00090384574281"
"Yes","2013","Couple + C. LE 16 ","West Germany","4657","0.907658154332267","0.899794675276922","0.915521633387611"
"Yes","2013","Couple + C. LE 16 ","East Germany","1292","0.99332287341202","0.988931132561138","0.997714614262902"
"Yes","2013","Couple + C. GT 16 ","West Germany","2118","0.931879521307039","0.921452693925327","0.942306348688752"
"Yes","2013","Couple + C. GT 16 ","East Germany","562","0.999285492644616","0.997078290869227","1.00149269442001"
"Yes","2013","Couple + C. LE and GT 16","West Germany","1548","0.887836289819839","0.873013111434167","0.902659468205511"
"Yes","2013","Couple + C. LE and GT 16","East Germany","283","0.99105104728701","0.980193461019858","1.00190863355416"
"No","2013","1-pers.-HH","West Germany","90","0.034177566581479","0.0273219529808205","0.0410331801821374"
"No","2013","1-pers.-HH","East Germany","1","","",""
"No","2013","(Married) couple without C. ","West Germany","236","0.0599759210615945","0.0538220839717445","0.0661297581514445"
"No","2013","(Married) couple without C. ","East Germany","9","","",""
"No","2013","Single parent ","West Germany","107","0.0468343807576555","0.037710469416796","0.055958292098515"
"No","2013","Single parent ","East Germany","4","","",""
"No","2013","Couple + C. LE 16 ","West Germany","550","0.0923418456677334","0.0844783666123892","0.100205324723078"
"No","2013","Couple + C. LE 16 ","East Germany","29","","",""
"No","2013","Couple + C. GT 16 ","West Germany","125","0.0681204786929608","0.0576936513112482","0.0785473060746734"
"No","2013","Couple + C. GT 16 ","East Germany","1","","",""
"No","2013","Couple + C. LE and GT 16","West Germany","193","0.112163710180161","0.0973405317944894","0.126986888565833"
"No","2013","Couple + C. LE and GT 16","East Germany","6","","",""
"Yes","2014","1-pers.-HH","West Germany","2561","0.936731977279711","0.927649729334592","0.94581422522483"
"Yes","2014","1-pers.-HH","East Germany","892","0.987536234843001","0.980312111693462","0.99476035799254"
"Yes","2014","(Married) couple without C. ","West Germany","5497","0.908685558375407","0.901381032552224","0.91599008419859"
"Yes","2014","(Married) couple without C. ","East Germany","2011","0.990011107347645","0.985693683284607","0.994328531410683"
"Yes","2014","Single parent ","West Germany","1778","0.904432865578057","0.891463552728786","0.917402178427329"
"Yes","2014","Single parent ","East Germany","471","0.956141153615065","0.937897365571985","0.974384941658145"
"Yes","2014","Couple + C. LE 16 ","West Germany","4541","0.81805049091359","0.8079880186557","0.82811296317148"
"Yes","2014","Couple + C. LE 16 ","East Germany","1166","0.962365080200699","0.95170346981933","0.973026690582069"
"Yes","2014","Couple + C. GT 16 ","West Germany","2200","0.901007311539902","0.889413429152159","0.912601193927644"
"Yes","2014","Couple + C. GT 16 ","East Germany","518","0.990868847734065","0.982816239404728","0.998921456063403"
"Yes","2014","Couple + C. LE and GT 16","West Germany","1578","0.795470721516957","0.777517225514255","0.813424217519658"
"Yes","2014","Couple + C. LE and GT 16","East Germany","291","0.967369974247572","0.947560458402816","0.987179490092328"
"No","2014","1-pers.-HH","West Germany","199","0.0632680227202892","0.0541857747751704","0.072350270665408"
"No","2014","1-pers.-HH","East Germany","14","","",""
"No","2014","(Married) couple without C. ","West Germany","477","0.0913144416245926","0.0840099158014097","0.0986189674477755"
"No","2014","(Married) couple without C. ","East Germany","27","","",""
"No","2014","Single parent ","West Germany","196","0.095567134421943","0.0825978215726716","0.108536447271214"
"No","2014","Single parent ","East Germany","13","","",""
"No","2014","Couple + C. LE 16 ","West Germany","1106","0.18194950908641","0.17188703682852","0.1920119813443"
"No","2014","Couple + C. LE 16 ","East Germany","58","0.0376349197993007","0.0269733094179313","0.0482965301806701"
"No","2014","Couple + C. GT 16 ","West Germany","349","0.0989926884600984","0.0873988060723562","0.110586570847841"
"No","2014","Couple + C. GT 16 ","East Germany","18","","",""
"No","2014","Couple + C. LE and GT 16","West Germany","361","0.204529278483043","0.186575782480342","0.222482774485745"
"No","2014","Couple + C. LE and GT 16","East Germany","18","","",""
"Yes","2015","1-pers.-HH","West Germany","2472","0.92426862460454","0.914541755272785","0.933995493936294"
"Yes","2015","1-pers.-HH","East Germany","865","0.975581484034511","0.965492216162845","0.985670751906177"
"Yes","2015","(Married) couple without C. ","West Germany","5242","0.906256069431883","0.898851885593091","0.913660253270675"
"Yes","2015","(Married) couple without C. ","East Germany","1944","0.977879450372088","0.971446549584368","0.984312351159808"
"Yes","2015","Single parent ","West Germany","1703","0.898430087565748","0.884980905045418","0.911879270086078"
"Yes","2015","Single parent ","East Germany","453","0.973374438159496","0.958742192849038","0.988006683469954"
"Yes","2015","Couple + C. LE 16 ","West Germany","4231","0.824490674048863","0.81456818502697","0.834413163070756"
"Yes","2015","Couple + C. LE 16 ","East Germany","1065","0.958895944515813","0.947431581511518","0.970360307520107"
"Yes","2015","Couple + C. GT 16 ","West Germany","2140","0.906865592448175","0.895432236012705","0.918298948883645"
"Yes","2015","Couple + C. GT 16 ","East Germany","466","0.988811159694375","0.979450069299538","0.998172250089211"
"Yes","2015","Couple + C. LE and GT 16","West Germany","1551","0.782325624055278","0.763919837313904","0.800731410796651"
"Yes","2015","Couple + C. LE and GT 16","East Germany","295","0.972730838338428","0.954716616670218","0.990745060006637"
"No","2015","1-pers.-HH","West Germany","370","0.0757313753954604","0.0660045060637059","0.0854582447272148"
"No","2015","1-pers.-HH","East Germany","34","0.0244185159654889","0.0143292480938228","0.034507783837155"
"No","2015","(Married) couple without C. ","West Germany","711","0.0937439305681171","0.0863397467293252","0.101148114406909"
"No","2015","(Married) couple without C. ","East Germany","64","0.0221205496279121","0.0156876488401924","0.0285534504156318"
"No","2015","Single parent ","West Germany","235","0.101569912434252","0.0881207299139221","0.115019094954582"
"No","2015","Single parent ","East Germany","12","","",""
"No","2015","Couple + C. LE 16 ","West Germany","1415","0.175509325951137","0.165586836929244","0.18543181497303"
"No","2015","Couple + C. LE 16 ","East Germany","87","0.0411040554841874","0.0296396924798928","0.0525684184884819"
"No","2015","Couple + C. GT 16 ","West Germany","342","0.0931344075518248","0.0817010511163551","0.104567763987295"
"No","2015","Couple + C. GT 16 ","East Germany","19","","",""
"No","2015","Couple + C. LE and GT 16","West Germany","380","0.217674375944722","0.199268589203349","0.236080162686096"
"No","2015","Couple + C. LE and GT 16","East Germany","19","","",""
"Yes","2016","1-pers.-HH","West Germany","2350","0.91980998432244","0.909396703150375","0.930223265494506"
"Yes","2016","1-pers.-HH","East Germany","846","0.974164444531747","0.963664830532426","0.984664058531068"
"Yes","2016","(Married) couple without C. ","West Germany","4974","0.903324038615027","0.895521187412891","0.911126889817164"
"Yes","2016","(Married) couple without C. ","East Germany","1851","0.97214225545262","0.964734838166371","0.979549672738869"
"Yes","2016","Single parent ","West Germany","1538","0.894723890459763","0.880215488370112","0.909232292549415"
"Yes","2016","Single parent ","East Germany","428","0.978542605882214","0.964972307572192","0.992112904192236"
"Yes","2016","Couple + C. LE 16 ","West Germany","3732","0.819966200497102","0.809120576992016","0.830811824002187"
"Yes","2016","Couple + C. LE 16 ","East Germany","948","0.949837185963889","0.936434972562054","0.963239399365725"
"Yes","2016","Couple + C. GT 16 ","West Germany","2059","0.886281116089891","0.873450973747727","0.899111258432055"
"Yes","2016","Couple + C. GT 16 ","East Germany","395","0.985320877312611","0.973750089346284","0.996891665278939"
"Yes","2016","Couple + C. LE and GT 16","West Germany","1419","0.728198165278367","0.707559578157683","0.748836752399052"
"Yes","2016","Couple + C. LE and GT 16","East Germany","302","0.979959752947172","0.964434754064779","0.995484751829564"
"No","2016","1-pers.-HH","West Germany","263","0.0801900156775598","0.0697767345054944","0.0906032968496252"
"No","2016","1-pers.-HH","East Germany","31","0.0258355554682529","0.015335941468932","0.0363351694675737"
"No","2016","(Married) couple without C. ","West Germany","536","0.0966759613849728","0.0888731101828363","0.104478812587109"
"No","2016","(Married) couple without C. ","East Germany","45","0.0278577445473801","0.0204503272611308","0.0352651618336294"
"No","2016","Single parent ","West Germany","181","0.105276109540237","0.0907677074505855","0.119784511629888"
"No","2016","Single parent ","East Germany","10","","",""
"No","2016","Couple + C. LE 16 ","West Germany","1089","0.180033799502898","0.169188175997813","0.190879423007984"
"No","2016","Couple + C. LE 16 ","East Germany","71","0.050162814036111","0.0367606006342754","0.0635650274379466"
"No","2016","Couple + C. GT 16 ","West Germany","293","0.113718883910109","0.100888741567945","0.126549026252273"
"No","2016","Couple + C. GT 16 ","East Germany","20","","",""
"No","2016","Couple + C. LE and GT 16","West Germany","366","0.271801834721633","0.251163247600948","0.292440421842317"
"No","2016","Couple + C. LE and GT 16","East Germany","11","","",""
"Yes","2017","1-pers.-HH","West Germany","2696","0.902498900670906","0.892482177245295","0.912515624096517"
"Yes","2017","1-pers.-HH","East Germany","981","0.970727750806613","0.960820059500007","0.980635442113219"
"Yes","2017","(Married) couple without C. ","West Germany","5679","0.900474271490148","0.893042916136526","0.90790562684377"
"Yes","2017","(Married) couple without C. ","East Germany","2051","0.979213255591983","0.973122871706231","0.985303639477735"
"Yes","2017","Single parent ","West Germany","1626","0.870861620123016","0.856026530185015","0.885696710061017"
"Yes","2017","Single parent ","East Germany","443","0.941518430639397","0.920784126634768","0.962252734644027"
"Yes","2017","Couple + C. LE 16 ","West Germany","3889","0.803917929343108","0.793725543337038","0.814110315349178"
"Yes","2017","Couple + C. LE 16 ","East Germany","1035","0.926650038776185","0.912617567968699","0.940682509583672"
"Yes","2017","Couple + C. GT 16 ","West Germany","2482","0.864960646553521","0.852348909795609","0.877572383311433"
"Yes","2017","Couple + C. GT 16 ","East Germany","456","0.961142907849968","0.944118397765641","0.978167417934296"
"Yes","2017","Couple + C. LE and GT 16","West Germany","1569","0.747054488218533","0.728705448477082","0.765403527959984"
"Yes","2017","Couple + C. LE and GT 16","East Germany","350","0.949269509974148","0.928282395064426","0.970256624883871"
"No","2017","1-pers.-HH","West Germany","673","0.0975010993290937","0.0874843759034825","0.107517822754705"
"No","2017","1-pers.-HH","East Germany","131","0.0292722491933873","0.0193645578867814","0.0391799404999932"
"No","2017","(Married) couple without C. ","West Germany","555","0.0995257285098518","0.0920943731562299","0.106957083863474"
"No","2017","(Married) couple without C. ","East Germany","57","0.0207867444080167","0.0146963605222646","0.0268771282937688"
"No","2017","Single parent ","West Germany","337","0.129138379876984","0.114303289938983","0.143973469814985"
"No","2017","Single parent ","East Germany","49","0.0584815693606026","0.0377472653559729","0.0792158733652322"
"No","2017","Couple + C. LE 16 ","West Germany","1940","0.196082070656892","0.185889684650822","0.206274456662962"
"No","2017","Couple + C. LE 16 ","East Germany","291","0.0733499612238146","0.0593174904163284","0.0873824320313008"
"No","2017","Couple + C. GT 16 ","West Germany","339","0.135039353446479","0.122427616688567","0.147651090204391"
"No","2017","Couple + C. GT 16 ","East Germany","39","0.0388570921500318","0.0218325820657043","0.0558816022343594"
"No","2017","Couple + C. LE and GT 16","West Germany","587","0.252945511781467","0.234596472040016","0.271294551522918"
"No","2017","Couple + C. LE and GT 16","East Germany","70","0.0507304900258516","0.0297433751161294","0.0717176049355738"
"Yes","2018","1-pers.-HH","West Germany","2833","0.895398583873498","0.885612600418422","0.905184567328575"
"Yes","2018","1-pers.-HH","East Germany","1021","0.961214039055542","0.950136073931755","0.972292004179329"
"Yes","2018","(Married) couple without C. ","West Germany","5501","0.894701967128678","0.886988063511238","0.902415870746117"
"Yes","2018","(Married) couple without C. ","East Germany","2016","0.973142576633323","0.966179864320918","0.980105288945728"
"Yes","2018","Single parent ","West Germany","1599","0.861605941230278","0.846639639366163","0.876572243094392"
"Yes","2018","Single parent ","East Germany","433","0.917354630350215","0.893268106669702","0.941441154030728"
"Yes","2018","Couple + C. LE 16 ","West Germany","3556","0.791754663390062","0.781312743424267","0.802196583355856"
"Yes","2018","Couple + C. LE 16 ","East Germany","986","0.934259228159297","0.920904985410779","0.947613470907815"
"Yes","2018","Couple + C. GT 16 ","West Germany","2311","0.850236671899294","0.836660720035935","0.863812623762653"
"Yes","2018","Couple + C. GT 16 ","East Germany","425","0.960398081716508","0.942537355815795","0.97825880761722"
"Yes","2018","Couple + C. LE and GT 16","West Germany","1537","0.724247499630136","0.705983856822917","0.742511142437354"
"Yes","2018","Couple + C. LE and GT 16","East Germany","334","0.951810823445624","0.931328768919417","0.972292877971832"
"No","2018","1-pers.-HH","West Germany","924","0.104601416126502","0.0948154326714248","0.114387399581578"
"No","2018","1-pers.-HH","East Germany","146","0.0387859609444581","0.0277079958206713","0.0498639260682449"
"No","2018","(Married) couple without C. ","West Germany","581","0.105298032871322","0.0975841292538829","0.113011936488762"
"No","2018","(Married) couple without C. ","East Germany","55","0.0268574233666767","0.0198947110542716","0.0338201356790818"
"No","2018","Single parent ","West Germany","446","0.138394058769722","0.123427756905608","0.153360360633837"
"No","2018","Single parent ","East Germany","69","0.0826453696497854","0.0585588459692722","0.106731893330299"
"No","2018","Couple + C. LE 16 ","West Germany","2253","0.208245336609938","0.197803416644144","0.218687256575733"
"No","2018","Couple + C. LE 16 ","East Germany","337","0.0657407718407032","0.0523865290921851","0.0790950145892213"
"No","2018","Couple + C. GT 16 ","West Germany","343","0.149763328100706","0.136187376237347","0.163339279964065"
"No","2018","Couple + C. GT 16 ","East Germany","33","0.0396019182834925","0.0217411923827799","0.0574626441842052"
"No","2018","Couple + C. LE and GT 16","West Germany","763","0.275752500369864","0.257488857562646","0.294016143177083"
"No","2018","Couple + C. LE and GT 16","East Germany","86","0.0481891765543755","0.0277071220281684","0.0686712310805827"
"Yes","2019","1-pers.-HH","West Germany","2982","0.895474728408621","0.885721699524503","0.905227757292739"
"Yes","2019","1-pers.-HH","East Germany","1012","0.972184128791149","0.962570540212042","0.981797717370256"
"Yes","2019","(Married) couple without C. ","West Germany","5943","0.892344189555953","0.884793027789662","0.899895351322244"
"Yes","2019","(Married) couple without C. ","East Germany","2140","0.974785484392622","0.968204366273868","0.981366602511377"
"Yes","2019","Single parent ","West Germany","1484","0.868270244124982","0.852855048592223","0.883685439657741"
"Yes","2019","Single parent ","East Germany","422","0.90810469102119","0.882474442886685","0.933734939155695"
"Yes","2019","Couple + C. LE 16 ","West Germany","3509","0.801071758459599","0.790502567511719","0.811640949407478"
"Yes","2019","Couple + C. LE 16 ","East Germany","963","0.913861489283765","0.898282906825317","0.929440071742213"
"Yes","2019","Couple + C. GT 16 ","West Germany","2295","0.822349880547769","0.807725507916268","0.83697425317927"
"Yes","2019","Couple + C. GT 16 ","East Germany","425","0.971878980483507","0.956604605095748","0.987153355871267"
"Yes","2019","Couple + C. LE and GT 16","West Germany","1527","0.716713912852892","0.698390387789092","0.735037437916692"
"Yes","2019","Couple + C. LE and GT 16","East Germany","349","0.902060554594297","0.874224498553305","0.929896610635289"
"No","2019","1-pers.-HH","West Germany","798","0.104525271591379","0.0947722427072607","0.114278300475497"
"No","2019","1-pers.-HH","East Germany","112","0.0278158712088511","0.0182022826297442","0.0374294597879579"
"No","2019","(Married) couple without C. ","West Germany","529","0.107655810444047","0.100104648677756","0.115206972210338"
"No","2019","(Married) couple without C. ","East Germany","40","0.0252145156073775","0.0186333974886227","0.0317956337261324"
"No","2019","Single parent ","West Germany","365","0.131729755875018","0.116314560342259","0.147144951407777"
"No","2019","Single parent ","East Germany","66","0.0918953089788101","0.0662650608443047","0.117525557113315"
"No","2019","Couple + C. LE 16 ","West Germany","1971","0.198928241540401","0.188359050592522","0.209497432488281"
"No","2019","Couple + C. LE 16 ","East Germany","283","0.0861385107162351","0.0705599282577868","0.101717093174683"
"No","2019","Couple + C. GT 16 ","West Germany","329","0.177650119452231","0.16302574682073","0.192274492083732"
"No","2019","Couple + C. GT 16 ","East Germany","25","","",""
"No","2019","Couple + C. LE and GT 16","West Germany","796","0.283286087147108","0.264962562083308","0.301609612210909"
"No","2019","Couple + C. LE and GT 16","East Germany","89","0.0979394454057033","0.0701033893647114","0.125775501446695"
