"plj0014_v3","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Yes","2011","35-65 y.","Couple + C. LE and GT 16","870","0.821506459436762","0.79753183588754","0.845481082985984","1"
"Yes","2011","66 and older","1-pers.-HH","1419","0.975479290805204","0.967505043362151","0.983453538248257","1"
"Yes","2011","16-34 y.","Couple + C. LE 16 ","835","0.866583610209493","0.844587971468016","0.88857924895097","1"
"Yes","2011","66 and older","(Married) couple without C. ","3261","0.950284332074278","0.94293274392875","0.957635920219806","1"
"Yes","2011","16-34 y.","Couple + C. GT 16 ","1038","0.941409281879506","0.927350284602632","0.955468279156379","1"
"Yes","2011","16-34 y.","Couple + C. LE and GT 16","389","0.890133226651357","0.860540830227472","0.919725623075242","1"
"Yes","2011","35-65 y.","1-pers.-HH","1441","0.953617825278951","0.942942724018817","0.964292926539084","1"
"Yes","2011","35-65 y.","(Married) couple without C. ","3784","0.922063822724925","0.9137060671776","0.93042157827225","1"
"Yes","2011","66 and older","Single parent ","77","0.86117570363174","0.786338114297691","0.936013292965788","1"
"Yes","2011","66 and older","Couple + C. LE 16 ","9","","","","1"
"Yes","2011","66 and older","Couple + C. GT 16 ","191","0.873041121926965","0.827355252369986","0.918726991483945","1"
"Yes","2011","66 and older","Couple + C. LE and GT 16","","","","","1"
"No","2012","16-34 y.","1-pers.-HH","15","","","","2"
"No","2012","16-34 y.","(Married) couple without C. ","35","0.0706808124213658","0.0532554910058181","0.0881061338369135","2"
"No","2012","16-34 y.","Single parent ","40","0.0859857609633203","0.0676192643260148","0.104352257600626","2"
"No","2012","16-34 y.","Couple + C. LE 16 ","240","0.171028119498001","0.155041375296861","0.18701486369914","2"
"No","2012","16-34 y.","Couple + C. GT 16 ","28","","","","2"
"No","2012","35-65 y.","Couple + C. GT 16 ","91","0.104091201337199","0.0904352072549915","0.117747195419406","2"
"No","2012","35-65 y.","Couple + C. LE and GT 16","163","0.19652521833369","0.175907938130727","0.217142498536653","2"
"No","2012","66 and older","1-pers.-HH","25","","","","2"
"No","2012","66 and older","(Married) couple without C. ","98","0.058764117133978","0.0509220706768311","0.0666061635911249","2"
"No","2012","66 and older","Single parent ","4","","","","2"
"No","2012","66 and older","Couple + C. LE 16 ","","","","","2"
"No","2012","66 and older","Couple + C. GT 16 ","13","","","","2"
"No","2012","66 and older","Couple + C. LE and GT 16","","","","","2"
"No","2012","16-34 y.","Couple + C. LE and GT 16","71","0.197804114435036","0.166321672671035","0.229286556199036","2"
"No","2012","35-65 y.","1-pers.-HH","60","0.0538240956821984","0.0427974255703597","0.0648507657940372","2"
"No","2012","35-65 y.","(Married) couple without C. ","148","0.0717986268087664","0.0637183015612779","0.0798789520562549","2"
"No","2012","35-65 y.","Single parent ","76","0.0844608025061457","0.071628756808282","0.0972928482040095","2"
"No","2012","35-65 y.","Couple + C. LE 16 ","422","0.130888588973737","0.121711712737601","0.140065465209873","2"
"Yes","2012","16-34 y.","1-pers.-HH","697","0.967083031200535","0.953977642887027","0.980188419514043","1"
"Yes","2012","16-34 y.","(Married) couple without C. ","796","0.929319187578634","0.911893866163087","0.946744508994182","1"
"Yes","2012","16-34 y.","Single parent ","855","0.91401423903668","0.895647742399374","0.932380735673985","1"
"Yes","2012","35-65 y.","Single parent ","1728","0.915539197493854","0.902707151795991","0.928371243191718","1"
"Yes","2012","35-65 y.","Couple + C. LE 16 ","4767","0.869111411026263","0.859934534790127","0.878288287262399","1"
"Yes","2012","35-65 y.","Couple + C. GT 16 ","1830","0.895908798662801","0.882252804580594","0.909564792745008","1"
"Yes","2012","35-65 y.","Couple + C. LE and GT 16","1264","0.80347478166631","0.782857501463347","0.824092061869273","1"
"Yes","2012","66 and older","1-pers.-HH","1413","0.972526015615937","0.964077506336591","0.980974524895284","1"
"Yes","2012","16-34 y.","Couple + C. LE 16 ","1891","0.828971880501999","0.81298513630086","0.844958624703139","1"
"Yes","2012","35-65 y.","1-pers.-HH","1549","0.946175904317802","0.935149234205963","0.95720257442964","1"
"Yes","2012","35-65 y.","(Married) couple without C. ","3773","0.928201373191234","0.920121047943745","0.936281698438722","1"
"Yes","2012","66 and older","(Married) couple without C. ","3357","0.941235882866022","0.933393836408875","0.949077929323169","1"
"Yes","2012","16-34 y.","Couple + C. GT 16 ","994","0.937924484984784","0.923131127726065","0.952717842243504","1"
"Yes","2012","16-34 y.","Couple + C. LE and GT 16","544","0.802195885564964","0.770713443800964","0.833678327328965","1"
"Yes","2012","66 and older","Single parent ","81","0.918277928346185","0.860041412430681","0.976514444261688","1"
"Yes","2012","66 and older","Couple + C. LE 16 ","13","","","","1"
"Yes","2012","66 and older","Couple + C. GT 16 ","157","0.828950511243821","0.772346289654792","0.88555473283285","1"
"Yes","2012","66 and older","Couple + C. LE and GT 16","1","","","","1"
"No","2013","16-34 y.","1-pers.-HH","10","","","","2"
"No","2013","16-34 y.","(Married) couple without C. ","25","","","","2"
"No","2013","16-34 y.","Single parent ","36","0.0328299414825584","0.0208154273534993","0.0448444556116176","2"
"No","2013","16-34 y.","Couple + C. LE 16 ","187","0.0616139032211717","0.0503093514190334","0.0729184550233099","2"
"No","2013","16-34 y.","Couple + C. GT 16 ","23","","","","2"
"No","2013","16-34 y.","Couple + C. LE and GT 16","57","0.0834539582074101","0.0619766926043228","0.104931223810497","2"
"No","2013","35-65 y.","1-pers.-HH","54","0.0380986888967124","0.0285095243900112","0.0476878534034136","2"
"No","2013","35-65 y.","(Married) couple without C. ","120","0.0536892747266525","0.0463667971745918","0.0610117522787131","2"
"No","2013","35-65 y.","Single parent ","75","0.0474466319748752","0.037370417826955","0.0575228461227954","2"
"No","2013","35-65 y.","Couple + C. LE 16 ","392","0.0819874596425519","0.0742068441437568","0.089768075141347","2"
"No","2013","35-65 y.","Couple + C. GT 16 ","94","0.0720932015533305","0.0599613997728467","0.0842250033338144","2"
"No","2013","35-65 y.","Couple + C. LE and GT 16","142","0.10841079248817","0.0920843638728272","0.124737221103512","2"
"No","2013","66 and older","1-pers.-HH","27","","","","2"
"No","2013","66 and older","(Married) couple without C. ","100","0.0492513276294864","0.0418727966257094","0.0566298586332633","2"
"No","2013","66 and older","Single parent ","","","","","2"
"No","2013","66 and older","Couple + C. LE 16 ","","","","","2"
"No","2013","66 and older","Couple + C. GT 16 ","9","","","","2"
"No","2013","66 and older","Couple + C. LE and GT 16","","","","","2"
"Yes","2013","35-65 y.","Couple + C. LE and GT 16","1251","0.89158920751183","0.875262778896488","0.907915636127173","1"
"Yes","2013","66 and older","1-pers.-HH","1371","0.979326290688608","0.971867517262836","0.986785064114379","1"
"Yes","2013","16-34 y.","1-pers.-HH","657","0.983168761345527","0.973406346726764","0.99293117596429","1"
"Yes","2013","16-34 y.","(Married) couple without C. ","764","0.96424706032823","0.951291397730619","0.977202722925842","1"
"Yes","2013","16-34 y.","Single parent ","809","0.967170058517442","0.955155544388382","0.979184572646501","1"
"Yes","2013","35-65 y.","Single parent ","1635","0.952553368025125","0.942477153877205","0.962629582173045","1"
"Yes","2013","35-65 y.","Couple + C. LE 16 ","4384","0.918012540357448","0.910231924858653","0.925793155856243","1"
"Yes","2013","35-65 y.","Couple + C. GT 16 ","1652","0.927906798446669","0.915774996666186","0.940038600227153","1"
"Yes","2013","66 and older","(Married) couple without C. ","3204","0.950748672370514","0.943370141366737","0.95812720337429","1"
"Yes","2013","66 and older","Single parent ","73","1","1","1","1"
"Yes","2013","66 and older","Couple + C. LE 16 ","14","","","","1"
"Yes","2013","16-34 y.","Couple + C. LE 16 ","1551","0.938386096778828","0.92708154497669","0.949690648580967","1"
"Yes","2013","35-65 y.","1-pers.-HH","1477","0.961901311103288","0.952312146596586","0.971490475609989","1"
"Yes","2013","35-65 y.","(Married) couple without C. ","3520","0.946310725273348","0.938988247721287","0.953633202825408","1"
"Yes","2013","66 and older","Couple + C. GT 16 ","142","0.898618995082338","0.850476819719559","0.946761170445117","1"
"Yes","2013","66 and older","Couple + C. LE and GT 16","","","","","1"
"Yes","2013","16-34 y.","Couple + C. GT 16 ","886","0.97271139353503","0.962120104257163","0.983302682812896","1"
"Yes","2013","16-34 y.","Couple + C. LE and GT 16","580","0.91654604179259","0.895068776189503","0.938023307395677","1"
"No","2014","16-34 y.","1-pers.-HH","55","0.059421484766759","0.0421889874632917","0.0766539820702263","2"
"No","2014","16-34 y.","(Married) couple without C. ","128","0.12822829313183","0.107380363408859","0.149076222854801","2"
"No","2014","16-34 y.","Single parent ","69","0.0772736041344714","0.0593225199042558","0.095224688364687","2"
"No","2014","16-34 y.","Couple + C. LE 16 ","396","0.197826976550708","0.179781350560009","0.215872602541407","2"
"No","2014","16-34 y.","Couple + C. GT 16 ","109","0.0580538880993619","0.0438553733743626","0.0722524028243613","2"
"No","2014","16-34 y.","Couple + C. LE and GT 16","115","0.16758490485848","0.140208116896947","0.194961692820013","2"
"No","2014","35-65 y.","1-pers.-HH","129","0.0801029072744887","0.0665629215784363","0.0936428929705412","2"
"No","2014","35-65 y.","(Married) couple without C. ","256","0.0753174362526273","0.0668889024736087","0.083745970031646","2"
"No","2014","35-65 y.","Single parent ","140","0.103942171701461","0.0886849636064458","0.119199379796476","2"
"No","2014","35-65 y.","Couple + C. LE 16 ","768","0.143792714466277","0.134052390311495","0.153533038621059","2"
"No","2014","35-65 y.","Couple + C. GT 16 ","244","0.103839355809208","0.0900242845717761","0.117654427046639","2"
"No","2014","35-65 y.","Couple + C. LE and GT 16","262","0.194174119657697","0.174346954401034","0.21400128491436","2"
"No","2014","66 and older","1-pers.-HH","29","","","","2"
"No","2014","66 and older","(Married) couple without C. ","120","0.0564038663791836","0.048482135852753","0.0643255969056142","2"
"No","2014","66 and older","Single parent ","","","","","2"
"No","2014","66 and older","Couple + C. LE 16 ","","","","","2"
"No","2014","66 and older","Couple + C. GT 16 ","14","","","","2"
"No","2014","66 and older","Couple + C. LE and GT 16","2","","","","2"
"Yes","2014","35-65 y.","Couple + C. LE and GT 16","1267","0.805825880342303","0.78599871508564","0.825653045598966","1"
"Yes","2014","66 and older","1-pers.-HH","1370","0.979857915737742","0.972496302604583","0.987219528870901","1"
"Yes","2014","66 and older","Couple + C. LE 16 ","14","","","","1"
"Yes","2014","16-34 y.","1-pers.-HH","668","0.940578515233241","0.923346017929774","0.957811012536708","1"
"Yes","2014","16-34 y.","(Married) couple without C. ","860","0.87177170686817","0.850923777145199","0.892619636591141","1"
"Yes","2014","16-34 y.","Single parent ","781","0.922726395865529","0.904775311635313","0.940677480095744","1"
"Yes","2014","35-65 y.","Single parent ","1397","0.896057828298539","0.880800620203524","0.911315036393554","1"
"Yes","2014","35-65 y.","Couple + C. LE 16 ","4217","0.856207285533723","0.846466961378941","0.865947609688505","1"
"Yes","2014","35-65 y.","Couple + C. GT 16 ","1629","0.896160644190792","0.882345572953361","0.909975715428224","1"
"Yes","2014","66 and older","(Married) couple without C. ","3138","0.943596133620816","0.935674403094386","0.951517864147247","1"
"Yes","2014","66 and older","Single parent ","71","1","1","1","1"
"Yes","2014","66 and older","Couple + C. GT 16 ","156","0.922135703244909","0.881855631837864","0.962415774651954","1"
"Yes","2014","66 and older","Couple + C. LE and GT 16","2","","","","1"
"Yes","2014","16-34 y.","Couple + C. LE 16 ","1476","0.802173023449292","0.784127397458593","0.820218649439991","1"
"Yes","2014","35-65 y.","1-pers.-HH","1415","0.919897092725511","0.906357107029459","0.933437078421564","1"
"Yes","2014","35-65 y.","(Married) couple without C. ","3510","0.924682563747373","0.916254029968354","0.933111097526391","1"
"Yes","2014","16-34 y.","Couple + C. GT 16 ","933","0.941946111900638","0.927747597175639","0.956144626625637","1"
"Yes","2014","16-34 y.","Couple + C. LE and GT 16","600","0.83241509514152","0.805038307179986","0.859791883103053","1"
"No","2015","16-34 y.","1-pers.-HH","183","0.113311852499328","0.0914831107397526","0.135140594258904","2"
"No","2015","16-34 y.","(Married) couple without C. ","296","0.143364644842382","0.122748586690998","0.163980702993766","2"
"No","2015","16-34 y.","Single parent ","89","0.0776308565694716","0.0595565511276176","0.0957051620113257","2"
"No","2015","16-34 y.","Couple + C. LE 16 ","618","0.210339993907684","0.191853398691714","0.228826589123654","2"
"No","2015","16-34 y.","Couple + C. GT 16 ","103","0.0470210586005552","0.0337677928543476","0.0602743243467629","2"
"No","2015","16-34 y.","Couple + C. LE and GT 16","121","0.168800504460718","0.141885086462597","0.195715922458839","2"
"No","2015","35-65 y.","1-pers.-HH","194","0.085948349060869","0.0719676598597715","0.0999290382619665","2"
"No","2015","35-65 y.","(Married) couple without C. ","366","0.0800974197306772","0.0712973810352075","0.0888974584261469","2"
"No","2015","35-65 y.","Single parent ","157","0.108252008503159","0.0924548950316492","0.12404912197467","2"
"No","2015","35-65 y.","Couple + C. LE 16 ","883","0.132745102146096","0.12326423254762","0.142225971744572","2"
"No","2015","35-65 y.","Couple + C. GT 16 ","240","0.102093429811057","0.088059515982082","0.116127343640032","2"
"No","2015","35-65 y.","Couple + C. LE and GT 16","277","0.208155238487907","0.18759605413781","0.228714422838005","2"
"No","2015","66 and older","1-pers.-HH","27","","","","2"
"No","2015","66 and older","(Married) couple without C. ","113","0.0571514799276264","0.0491036385480444","0.0651993213072084","2"
"No","2015","66 and older","Single parent ","1","","","","2"
"No","2015","66 and older","Couple + C. LE 16 ","1","","","","2"
"No","2015","66 and older","Couple + C. GT 16 ","18","","","","2"
"No","2015","66 and older","Couple + C. LE and GT 16","1","","","","2"
"Yes","2015","35-65 y.","Couple + C. LE and GT 16","1221","0.791844761512093","0.771285577161995","0.81240394586219","1"
"Yes","2015","66 and older","1-pers.-HH","1360","0.980421461805271","0.973130137814369","0.987712785796173","1"
"Yes","2015","66 and older","Couple + C. LE 16 ","10","","","","1"
"Yes","2015","16-34 y.","1-pers.-HH","627","0.886688147500672","0.864859405741096","0.908516889260247","1"
"Yes","2015","16-34 y.","(Married) couple without C. ","814","0.856635355157618","0.836019297006234","0.877251413309002","1"
"Yes","2015","16-34 y.","Single parent ","753","0.922369143430528","0.904294837988674","0.940443448872382","1"
"Yes","2015","35-65 y.","Single parent ","1329","0.891747991496841","0.875950878025331","0.907545104968351","1"
"Yes","2015","35-65 y.","Couple + C. LE 16 ","4037","0.867254897853904","0.857774028255428","0.87673576745238","1"
"Yes","2015","35-65 y.","Couple + C. GT 16 ","1548","0.897906570188943","0.883872656359968","0.911940484017918","1"
"Yes","2015","66 and older","(Married) couple without C. ","3083","0.942848520072374","0.934800678692792","0.950896361451956","1"
"Yes","2015","66 and older","Single parent ","74","0.992860444607689","0.973805962583001","1.01191492663238","1"
"Yes","2015","66 and older","Couple + C. LE and GT 16","2","","","","1"
"Yes","2015","66 and older","Couple + C. GT 16 ","181","0.898156499540887","0.856135708828448","0.940177290253327","1"
"Yes","2015","16-34 y.","Couple + C. LE 16 ","1249","0.789660006092316","0.771173410876346","0.808146601308286","1"
"Yes","2015","35-65 y.","1-pers.-HH","1350","0.914051650939131","0.900070961738033","0.928032340140229","1"
"Yes","2015","35-65 y.","(Married) couple without C. ","3289","0.919902580269323","0.911102541573853","0.928702618964792","1"
"Yes","2015","16-34 y.","Couple + C. GT 16 ","877","0.952978941399445","0.939725675653237","0.966232207145652","1"
"Yes","2015","16-34 y.","Couple + C. LE and GT 16","623","0.831199495539282","0.804284077541161","0.858114913537402","1"
"No","2016","16-34 y.","1-pers.-HH","101","0.0939892763825503","0.0721044270411926","0.115874125723908","2"
"No","2016","16-34 y.","(Married) couple without C. ","179","0.128033305229537","0.106662212830296","0.149404397628777","2"
"No","2016","16-34 y.","Single parent ","66","0.0823527817116798","0.0626127899291257","0.102092773494234","2"
"No","2016","16-34 y.","Couple + C. LE 16 ","413","0.220957258901337","0.199550559781255","0.24236395802142","2"
"No","2016","16-34 y.","Couple + C. GT 16 ","90","0.0608205465845134","0.0452921417199393","0.0763489514490875","2"
"No","2016","16-34 y.","Couple + C. LE and GT 16","108","0.207291616822795","0.176890794288983","0.237692439356606","2"
"No","2016","35-65 y.","1-pers.-HH","156","0.0876233211975275","0.0731298855102373","0.102116756884818","2"
"No","2016","35-65 y.","(Married) couple without C. ","304","0.0839887530947627","0.0746613383648831","0.0933161678246422","2"
"No","2016","35-65 y.","Single parent ","124","0.107142840138564","0.0905887135417128","0.123696966735416","2"
"No","2016","35-65 y.","Couple + C. LE 16 ","747","0.136255115228909","0.126107009512154","0.146403220945664","2"
"No","2016","35-65 y.","Couple + C. GT 16 ","207","0.118664015649821","0.103092994000681","0.134235037298961","2"
"No","2016","35-65 y.","Couple + C. LE and GT 16","268","0.26019751644411","0.237321179951908","0.283073852936312","2"
"No","2016","66 and older","1-pers.-HH","37","0.0361786101087125","0.0261990552893105","0.0461581649281146","2"
"No","2016","66 and older","(Married) couple without C. ","98","0.0664686024540095","0.0576570660126182","0.0752801388954008","2"
"No","2016","66 and older","Single parent ","1","","","","2"
"No","2016","66 and older","Couple + C. LE 16 ","","","","","2"
"No","2016","66 and older","Couple + C. GT 16 ","16","","","","2"
"No","2016","66 and older","Couple + C. LE and GT 16","1","","","","2"
"Yes","2016","35-65 y.","Couple + C. LE and GT 16","1145","0.73980248355589","0.716926147063688","0.762678820048092","1"
"Yes","2016","66 and older","1-pers.-HH","1308","0.963821389891288","0.953841835071885","0.97380094471069","1"
"Yes","2016","66 and older","Couple + C. LE 16 ","7","","","","1"
"Yes","2016","35-65 y.","Couple + C. LE 16 ","3643","0.863744884771091","0.853596779054336","0.873892990487846","1"
"Yes","2016","35-65 y.","Couple + C. GT 16 ","1450","0.881335984350179","0.865764962701039","0.896907005999319","1"
"Yes","2016","16-34 y.","1-pers.-HH","582","0.90601072361745","0.884125874276092","0.927895572958807","1"
"Yes","2016","16-34 y.","(Married) couple without C. ","760","0.871966694770463","0.850595602371223","0.893337787169704","1"
"Yes","2016","16-34 y.","Single parent ","679","0.91764721828832","0.897907226505766","0.937387210070874","1"
"Yes","2016","35-65 y.","Single parent ","1217","0.892857159861436","0.876303033264584","0.909411286458287","1"
"Yes","2016","66 and older","(Married) couple without C. ","2972","0.933531397545991","0.924719861104599","0.942342933987382","1"
"Yes","2016","66 and older","Single parent ","70","0.990008932020138","0.966875267668235","1.01314259637204","1"
"Yes","2016","66 and older","Couple + C. LE and GT 16","1","","","","1"
"Yes","2016","35-65 y.","1-pers.-HH","1306","0.912376678802473","0.897883243115182","0.926870114489763","1"
"Yes","2016","35-65 y.","(Married) couple without C. ","3093","0.916011246905237","0.906683832175358","0.925338661635117","1"
"Yes","2016","66 and older","Couple + C. GT 16 ","184","0.839989826829764","0.789180445836801","0.890799207822726","1"
"Yes","2016","16-34 y.","Couple + C. LE 16 ","1030","0.779042741098662","0.75763604197858","0.800449440218745","1"
"Yes","2016","16-34 y.","Couple + C. GT 16 ","820","0.939179453415487","0.923651048550913","0.954707858280061","1"
"Yes","2016","16-34 y.","Couple + C. LE and GT 16","575","0.792708383177205","0.762307560643394","0.823109205711017","1"
"No","2017","16-34 y.","1-pers.-HH","522","0.136788835760255","0.118123902137502","0.155453769383007","2"
"No","2017","16-34 y.","(Married) couple without C. ","179","0.115647832682552","0.0969685468782663","0.134327118486837","2"
"No","2017","16-34 y.","Single parent ","135","0.0974439154858076","0.0780257343218125","0.116862096649803","2"
"No","2017","16-34 y.","Couple + C. LE 16 ","911","0.255615682372579","0.236006955942438","0.27522440880272","2"
"No","2017","16-34 y.","Couple + C. GT 16 ","103","0.0721789481104058","0.0569619689097321","0.0873959273110795","2"
"No","2017","16-34 y.","Couple + C. LE and GT 16","123","0.16689308283093","0.140189058142893","0.193597107518966","2"
"No","2017","35-65 y.","1-pers.-HH","246","0.0969189774855827","0.0832479776157656","0.1105899773554","2"
"No","2017","35-65 y.","(Married) couple without C. ","326","0.0862817781690757","0.0775122561779962","0.0950513001601552","2"
"No","2017","35-65 y.","Single parent ","247","0.139826899980112","0.122187932593216","0.157465867367007","2"
"No","2017","35-65 y.","Couple + C. LE 16 ","1319","0.148006586025338","0.138397267547394","0.157615904503282","2"
"No","2017","35-65 y.","Couple + C. GT 16 ","255","0.14586825360589","0.130402632346923","0.161333874864858","2"
"No","2017","35-65 y.","Couple + C. LE and GT 16","532","0.255952997293175","0.235925993982566","0.275980000603784","2"
"No","2017","66 and older","1-pers.-HH","36","0.0392334184750974","0.028989984620642","0.0494768523295529","2"
"No","2017","66 and older","(Married) couple without C. ","107","0.0726883962582992","0.0638007040293186","0.0815760884872797","2"
"No","2017","66 and older","Single parent ","4","","","","2"
"No","2017","66 and older","Couple + C. LE 16 ","1","","","","2"
"No","2017","66 and older","Couple + C. GT 16 ","20","","","","2"
"No","2017","66 and older","Couple + C. LE and GT 16","2","","","","2"
"Yes","2017","16-34 y.","1-pers.-HH","780","0.863211164239745","0.844546230616993","0.881876097862498","1"
"Yes","2017","16-34 y.","(Married) couple without C. ","947","0.884352167317448","0.865672881513163","0.903031453121734","1"
"Yes","2017","16-34 y.","Single parent ","761","0.902556084514192","0.883137903350197","0.921974265678188","1"
"Yes","2017","35-65 y.","Couple + C. LE and GT 16","1292","0.744047002706825","0.724019999396216","0.764074006017434","1"
"Yes","2017","66 and older","1-pers.-HH","1344","0.960766581524902","0.950523147670447","0.971010015379358","1"
"Yes","2017","66 and older","Couple + C. LE 16 ","7","","","","1"
"Yes","2017","35-65 y.","Couple + C. GT 16 ","1746","0.85413174639411","0.838666125135142","0.869597367653077","1"
"Yes","2017","66 and older","(Married) couple without C. ","3171","0.927311603741701","0.91842391151272","0.936199295970681","1"
"Yes","2017","16-34 y.","Couple + C. LE 16 ","990","0.744384317627421","0.72477559119728","0.763993044057562","1"
"Yes","2017","16-34 y.","Couple + C. GT 16 ","1008","0.927821051889594","0.912604072688921","0.943038031090268","1"
"Yes","2017","16-34 y.","Couple + C. LE and GT 16","626","0.83310691716907","0.806402892481034","0.859810941857107","1"
"Yes","2017","35-65 y.","Couple + C. LE 16 ","3927","0.851993413974662","0.842384095496718","0.861602732452606","1"
"Yes","2017","66 and older","Single parent ","70","0.982091672703546","0.951875757225574","1.01230758818152","1"
"Yes","2017","35-65 y.","Single parent ","1238","0.860173100019888","0.842534132632992","0.877812067406784","1"
"Yes","2017","35-65 y.","(Married) couple without C. ","3612","0.913718221830924","0.904948699839845","0.922487743822004","1"
"Yes","2017","66 and older","Couple + C. LE and GT 16","1","","","","1"
"Yes","2017","66 and older","Couple + C. GT 16 ","184","0.790465620029024","0.73461832461555","0.846312915442497","1"
"Yes","2017","35-65 y.","1-pers.-HH","1553","0.903081022514417","0.8894100226446","0.916752022384234","1"
"No","2018","16-34 y.","1-pers.-HH","724","0.152936985615251","0.13502448102018","0.170849490210323","2"
"No","2018","16-34 y.","(Married) couple without C. ","191","0.127115323759773","0.1077279513631","0.146502696156445","2"
"No","2018","16-34 y.","Single parent ","213","0.10385784938922","0.0846592149587335","0.123056483819707","2"
"No","2018","16-34 y.","Couple + C. LE 16 ","1128","0.26794077936746","0.248740826570002","0.287140732164919","2"
"No","2018","16-34 y.","Couple + C. GT 16 ","96","0.0874649071587731","0.0701948712384706","0.104734943079076","2"
"No","2018","16-34 y.","Couple + C. LE and GT 16","186","0.203443995166805","0.176073782306208","0.230814208027403","2"
"No","2018","35-65 y.","1-pers.-HH","304","0.105711253473003","0.092088899148393","0.119333607797612","2"
"No","2018","35-65 y.","(Married) couple without C. ","325","0.0818274296958254","0.073047484945668","0.0906073744459829","2"
"No","2018","35-65 y.","Single parent ","299","0.157418474414694","0.138957215611966","0.175879733217422","2"
"No","2018","35-65 y.","Couple + C. LE 16 ","1461","0.156665131455634","0.146670663133472","0.166659599777795","2"
"No","2018","35-65 y.","Couple + C. GT 16 ","255","0.159724070064451","0.14316828273412","0.176279857394783","2"
"No","2018","35-65 y.","Couple + C. LE and GT 16","658","0.276783778933755","0.256564852612536","0.297002705254974","2"
"No","2018","66 and older","1-pers.-HH","42","0.0426369232502283","0.0321137255381105","0.0531601209623462","2"
"No","2018","66 and older","(Married) couple without C. ","120","0.0882133104383183","0.0785002492846577","0.0979263715919789","2"
"No","2018","66 and older","Single parent ","3","","","","2"
"No","2018","66 and older","Couple + C. LE 16 ","1","","","","2"
"No","2018","66 and older","Couple + C. GT 16 ","25","","","","2"
"No","2018","66 and older","Couple + C. LE and GT 16","5","","","","2"
"Yes","2018","16-34 y.","Single parent ","757","0.89614215061078","0.876943516180293","0.915340785041267","1"
"Yes","2018","16-34 y.","1-pers.-HH","827","0.847063014384749","0.829150509789678","0.86497551897982","1"
"Yes","2018","16-34 y.","(Married) couple without C. ","943","0.872884676240227","0.853497303843555","0.8922720486369","1"
"Yes","2018","35-65 y.","Couple + C. LE and GT 16","1223","0.723216221066245","0.702997294745026","0.743435147387464","1"
"Yes","2018","66 and older","1-pers.-HH","1374","0.957363076749772","0.946839879037654","0.96788627446189","1"
"Yes","2018","16-34 y.","Couple + C. GT 16 ","932","0.912535092841227","0.895265056920924","0.929805128761529","1"
"Yes","2018","16-34 y.","Couple + C. LE 16 ","916","0.73205922063254","0.712859267835081","0.751259173429998","1"
"Yes","2018","16-34 y.","Couple + C. LE and GT 16","645","0.796556004833195","0.769185791972597","0.823926217693792","1"
"Yes","2018","66 and older","(Married) couple without C. ","3155","0.911786689561682","0.902073628408021","0.921499750715342","1"
"Yes","2018","66 and older","Couple + C. LE 16 ","6","","","","1"
"Yes","2018","35-65 y.","Couple + C. LE 16 ","3620","0.843334868544366","0.833340400222205","0.853329336866528","1"
"Yes","2018","35-65 y.","Couple + C. GT 16 ","1626","0.840275929935549","0.823720142605217","0.85683171726588","1"
"Yes","2018","66 and older","Single parent ","79","0.983165189990084","0.955319465533512","1.01101091444666","1"
"Yes","2018","35-65 y.","Single parent ","1196","0.842581525585306","0.824120266782578","0.861042784388034","1"
"Yes","2018","66 and older","Couple + C. LE and GT 16","3","","","","1"
"Yes","2018","35-65 y.","(Married) couple without C. ","3419","0.918172570304175","0.909392625554017","0.926952515054332","1"
"Yes","2018","66 and older","Couple + C. GT 16 ","178","0.805367428066856","0.750904013795652","0.859830842338061","1"
"Yes","2018","35-65 y.","1-pers.-HH","1653","0.894288746526997","0.880666392202387","0.907911100851607","1"
"No","2019","16-34 y.","1-pers.-HH","578","0.130140102120249","0.11243968159888","0.147840522641617","2"
"No","2019","16-34 y.","(Married) couple without C. ","143","0.145448141860638","0.124234574901328","0.166661708819948","2"
"No","2019","16-34 y.","Single parent ","180","0.100778141601587","0.080670408331613","0.12088587487156","2"
"No","2019","16-34 y.","Couple + C. LE 16 ","937","0.230253535256625","0.210478115511262","0.250028955001989","2"
"No","2019","16-34 y.","Couple + C. GT 16 ","100","0.121881649443476","0.100855860304155","0.142907438582797","2"
"No","2019","16-34 y.","Couple + C. LE and GT 16","189","0.221155212655535","0.192122520338888","0.250187904972182","2"
"No","2019","35-65 y.","1-pers.-HH","286","0.105197346007252","0.092053286995102","0.118341405019401","2"
"No","2019","35-65 y.","(Married) couple without C. ","302","0.0863143557239002","0.0778050883437783","0.0948236231040221","2"
"No","2019","35-65 y.","Single parent ","247","0.151534371126338","0.132751725029468","0.170317017223209","2"
"No","2019","35-65 y.","Couple + C. LE 16 ","1318","0.165412746944405","0.155094398711803","0.175731095177008","2"
"No","2019","35-65 y.","Couple + C. GT 16 ","235","0.179511286064375","0.162442380988626","0.196580191140125","2"
"No","2019","35-65 y.","Couple + C. LE and GT 16","693","0.282086468844367","0.262219483311023","0.301953454377711","2"
"No","2019","66 and older","1-pers.-HH","46","0.0508684363958556","0.0396244467656867","0.0621124260260245","2"
"No","2019","66 and older","(Married) couple without C. ","126","0.0794095899439175","0.070354609784799","0.088464570103036","2"
"No","2019","66 and older","Single parent ","4","","","","2"
"No","2019","66 and older","Couple + C. LE 16 ","","","","","2"
