"plh0173","year","regtyp","sex","n","percent","lower_confidence","upper_confidence","value"
"5 on Scale 1 to 10","1997","Urban Area","Female","277","0.120250647061103","0.106808255172325","0.133693038949881","5"
"5 on Scale 1 to 10","1997","Rural Area","Male","182","0.110174110577711","0.0943658618633737","0.125982359292048","5"
"5 on Scale 1 to 10","1997","Rural Area","Female","146","0.130533648020733","0.111344315553602","0.149722980487865","5"
"6 on Scale 1 to 10","1997","Urban Area","Male","300","0.108008054908846","0.0967014466389023","0.11931466317879","6"
"6 on Scale 1 to 10","1997","Urban Area","Female","226","0.102016106493805","0.0895071232993031","0.114525089688307","6"
"6 on Scale 1 to 10","1997","Rural Area","Male","161","0.0931130997876271","0.0784416368257198","0.107784562749534","6"
"6 on Scale 1 to 10","1997","Rural Area","Female","144","0.111623416543308","0.0936864727733952","0.129560360313221","6"
"7 on Scale 1 to 10","1997","Urban Area","Male","544","0.181790986855597","0.16774209368063","0.195839880030563","7"
"7 on Scale 1 to 10","1997","Urban Area","Female","427","0.195981294164278","0.179575632516744","0.212386955811811","7"
"7 on Scale 1 to 10","1997","Rural Area","Male","300","0.21184669700665","0.19121629630081","0.23247709771249","7"
"7 on Scale 1 to 10","1997","Rural Area","Female","237","0.181445480048854","0.159493731348354","0.203397228749355","7"
"8 on Scale 1 to 10","1997","Urban Area","Male","797","0.274914903425308","0.25865127518958","0.291178531661035","8"
"8 on Scale 1 to 10","1997","Urban Area","Female","577","0.24768031646192","0.229840091656668","0.265520541267172","8"
"8 on Scale 1 to 10","1997","Rural Area","Male","412","0.26149895556026","0.239311780956577","0.283686130163943","8"
"8 on Scale 1 to 10","1997","Rural Area","Female","310","0.255942877495097","0.231085981043624","0.28079977394657","8"
"9 on Scale 1 to 10","1997","Urban Area","Male","354","0.123677687691391","0.111685417073708","0.135669958309075","9"
"9 on Scale 1 to 10","1997","Urban Area","Female","278","0.129732877508501","0.115845997684424","0.143619757332578","9"
"9 on Scale 1 to 10","1997","Rural Area","Male","147","0.0974160127601224","0.08244502511241","0.112387000407835","9"
"9 on Scale 1 to 10","1997","Rural Area","Female","142","0.119001996070615","0.10055877274526","0.137445219395969","9"
"0 Completely dissatisfied","1998","Urban Area","Male","50","0.0174069067527133","0.0128383567338726","0.0219754567715539","0"
"0 Completely dissatisfied","1998","Urban Area","Female","42","0.014873433241147","0.0101074877620103","0.0196393787202836","0"
"0 Completely dissatisfied","1998","Rural Area","Male","31","0.0286190745780927","0.0205223358073006","0.0367158133488849","0"
"0 Completely dissatisfied","1998","Rural Area","Female","32","0.0278922277706648","0.0189238887712219","0.0368605667701076","0"
"1 on Scale 1 to 10","1998","Urban Area","Male","23","","","","1"
"1 on Scale 1 to 10","1998","Rural Area","Male","11","","","","1"
"1 on Scale 1 to 10","1998","Urban Area","Female","17","","","","1"
"1 on Scale 1 to 10","1998","Rural Area","Female","9","","","","1"
"10 Completely satisfied","1998","Urban Area","Female","210","0.0872129792136807","0.0761040364490583","0.0983219219783031","10"
"10 Completely satisfied","1998","Urban Area","Male","256","0.0881525713454472","0.0782486014747326","0.0980565412161618","10"
"10 Completely satisfied","1998","Rural Area","Male","136","0.0927192010948126","0.078634642229048","0.106803759960577","10"
"10 Completely satisfied","1998","Rural Area","Female","115","0.104606171349949","0.0879375796476472","0.12127476305225","10"
"2 on Scale 1 to 10","1998","Rural Area","Male","31","0.0163143524227086","0.0101625746844443","0.0224661301609729","2"
"2 on Scale 1 to 10","1998","Urban Area","Male","61","0.0167737393599297","0.012287603631028","0.0212598750888313","2"
"2 on Scale 1 to 10","1998","Urban Area","Female","48","0.0184346385035696","0.0131383166997153","0.023730960307424","2"
"2 on Scale 1 to 10","1998","Rural Area","Female","22","","","","2"
"3 on Scale 1 to 10","1998","Urban Area","Male","109","0.0363900862150962","0.0298486531605047","0.0429315192696877","3"
"3 on Scale 1 to 10","1998","Urban Area","Female","77","0.0327780264312862","0.0257674792296735","0.0397885736328989","3"
"3 on Scale 1 to 10","1998","Rural Area","Male","53","0.0310396446263123","0.02261796098405","0.0394613282685747","3"
"3 on Scale 1 to 10","1998","Rural Area","Female","58","0.0422305630622539","0.0312769566945273","0.0531841694299804","3"
"4 on Scale 1 to 10","1998","Rural Area","Male","74","0.0443273955077527","0.0343325007729584","0.0543222902425471","4"
"4 on Scale 1 to 10","1998","Rural Area","Female","49","0.0368753762218424","0.0266112335533044","0.0471395188903803","4"
"4 on Scale 1 to 10","1998","Urban Area","Male","135","0.0465536828607906","0.0391940546782531","0.0539133110433282","4"
"4 on Scale 1 to 10","1998","Urban Area","Female","113","0.0492661403193473","0.0407449318496667","0.0577873487890279","4"
"5 on Scale 1 to 10","1998","Urban Area","Male","333","0.103330980207556","0.0926978266372303","0.113964133777882","5"
"5 on Scale 1 to 10","1998","Urban Area","Female","294","0.120162000464244","0.107359866353933","0.132964134574555","5"
"5 on Scale 1 to 10","1998","Rural Area","Male","187","0.119822352841413","0.104051991728522","0.135592713954304","5"
"5 on Scale 1 to 10","1998","Rural Area","Female","152","0.114972128593396","0.0975986026675522","0.132345654519239","5"
"6 on Scale 1 to 10","1998","Urban Area","Male","354","0.103112973689963","0.0924897517220806","0.113736195657846","6"
"6 on Scale 1 to 10","1998","Urban Area","Female","274","0.104925653202029","0.092859527763584","0.116991778640474","6"
"6 on Scale 1 to 10","1998","Rural Area","Male","175","0.103459863160896","0.088670197128521","0.118249529193271","6"
"6 on Scale 1 to 10","1998","Rural Area","Female","127","0.100489064729817","0.0841142712025856","0.116863858257048","6"
"7 on Scale 1 to 10","1998","Urban Area","Male","606","0.18735245314425","0.173721961040326","0.200982945248175","7"
"7 on Scale 1 to 10","1998","Rural Area","Male","321","0.196964189592021","0.177651238446929","0.216277140737113","7"
"7 on Scale 1 to 10","1998","Urban Area","Female","471","0.187678534385648","0.172305177598624","0.203051891172673","7"
"7 on Scale 1 to 10","1998","Rural Area","Female","218","0.170925868804061","0.150423039920839","0.191428697687284","7"
"8 on Scale 1 to 10","1998","Urban Area","Male","812","0.251972340149144","0.236806516820956","0.267138163477332","8"
"8 on Scale 1 to 10","1998","Urban Area","Female","668","0.275652183125672","0.258058703761162","0.293245662490181","8"
"8 on Scale 1 to 10","1998","Rural Area","Male","396","0.228264731635937","0.207882997579428","0.248646465692446","8"
"8 on Scale 1 to 10","1998","Rural Area","Female","353","0.263562015953762","0.239566908040433","0.28755712386709","8"
"9 on Scale 1 to 10","1998","Urban Area","Male","409","0.138655300165247","0.126583071313989","0.150727529016505","9"
"9 on Scale 1 to 10","1998","Urban Area","Female","264","0.100137787532742","0.0883186865466962","0.111956888518787","9"
"9 on Scale 1 to 10","1998","Rural Area","Male","214","0.128826642112502","0.112558322913484","0.145094961311521","9"
"9 on Scale 1 to 10","1998","Rural Area","Female","160","0.109630645085629","0.0926143780022552","0.126646912169003","9"
"0 Completely dissatisfied","1999","Urban Area","Male","40","0.013837854257732","0.00969274934257418","0.0179829591728899","0"
"0 Completely dissatisfied","1999","Rural Area","Male","17","","","","0"
"0 Completely dissatisfied","1999","Rural Area","Female","22","","","","0"
"0 Completely dissatisfied","1999","Urban Area","Female","48","0.0256722770759319","0.0193710499538578","0.031973504198006","0"
"1 on Scale 1 to 10","1999","Rural Area","Female","9","","","","1"
"1 on Scale 1 to 10","1999","Urban Area","Male","19","","","","1"
"1 on Scale 1 to 10","1999","Rural Area","Male","10","","","","1"
"1 on Scale 1 to 10","1999","Urban Area","Female","20","","","","1"
"10 Completely satisfied","1999","Urban Area","Male","236","0.0761590552074107","0.0667469588589739","0.0855711515558474","10"
"10 Completely satisfied","1999","Urban Area","Female","197","0.0855311885945191","0.074388573960571","0.0966738032284672","10"
"10 Completely satisfied","1999","Rural Area","Male","111","0.0792824465259046","0.0660148597651257","0.0925500332866835","10"
"10 Completely satisfied","1999","Rural Area","Female","112","0.087420945610378","0.0720016465925633","0.102840244628193","10"
"2 on Scale 1 to 10","1999","Urban Area","Male","60","0.0248661915168532","0.0193407914159492","0.0303915916177572","2"
"2 on Scale 1 to 10","1999","Rural Area","Male","32","0.0200406674269517","0.013158894787799","0.0269224400661045","2"
"2 on Scale 1 to 10","1999","Rural Area","Female","21","","","","2"
"2 on Scale 1 to 10","1999","Urban Area","Female","33","0.0116067655458033","0.00733938968749057","0.015874141404116","2"
"3 on Scale 1 to 10","1999","Rural Area","Male","65","0.0457393109793648","0.0354799920978298","0.0559986298608997","3"
"3 on Scale 1 to 10","1999","Rural Area","Female","57","0.0510086650592743","0.038997787637802","0.0630195424807465","3"
"3 on Scale 1 to 10","1999","Urban Area","Male","92","0.0355941512078954","0.0290199010495884","0.0421684013662023","3"
"3 on Scale 1 to 10","1999","Urban Area","Female","85","0.0407767446630982","0.0328971018085971","0.0486563875175992","3"
"4 on Scale 1 to 10","1999","Rural Area","Female","50","0.0401821717902878","0.0294612348477274","0.0509031087328483","4"
"4 on Scale 1 to 10","1999","Rural Area","Male","56","0.0375780443611278","0.0282392663623249","0.0469168223599306","4"
"4 on Scale 1 to 10","1999","Urban Area","Male","135","0.0447670114238865","0.0374292988735784","0.0521047239741946","4"
"4 on Scale 1 to 10","1999","Urban Area","Female","120","0.0553538768203077","0.0462432343734765","0.0644645192671388","4"
"5 on Scale 1 to 10","1999","Urban Area","Male","352","0.127921512514691","0.116069923935816","0.139773101093565","5"
"5 on Scale 1 to 10","1999","Urban Area","Female","296","0.12258124658277","0.10951484862819","0.13564764453735","5"
"5 on Scale 1 to 10","1999","Rural Area","Male","190","0.116218525660963","0.100480497037818","0.131956554284107","5"
"5 on Scale 1 to 10","1999","Rural Area","Female","141","0.118367222820427","0.10073198887205","0.136002456768805","5"
"6 on Scale 1 to 10","1999","Rural Area","Male","171","0.100174609978779","0.0854311927860588","0.114918027171499","6"
"6 on Scale 1 to 10","1999","Urban Area","Male","340","0.103307995544727","0.0925081982678758","0.114107792821579","6"
"6 on Scale 1 to 10","1999","Urban Area","Female","268","0.106907214725012","0.0945962466244702","0.119218182825553","6"
"6 on Scale 1 to 10","1999","Rural Area","Female","135","0.114666132611208","0.0972724014265224","0.132059863795894","6"
"7 on Scale 1 to 10","1999","Urban Area","Male","567","0.167046758244789","0.153810771468845","0.180282745020734","7"
"7 on Scale 1 to 10","1999","Urban Area","Female","422","0.166707523524642","0.151857855718053","0.18155719133123","7"
"7 on Scale 1 to 10","1999","Rural Area","Male","332","0.204852437366569","0.185033305057355","0.224671569675784","7"
"7 on Scale 1 to 10","1999","Rural Area","Female","235","0.150713592852819","0.131182572593553","0.170244613112084","7"
"8 on Scale 1 to 10","1999","Urban Area","Male","784","0.251563898037428","0.236167167501238","0.266960628573618","8"
"8 on Scale 1 to 10","1999","Urban Area","Female","636","0.255766286427739","0.238383606769583","0.273148966085895","8"
"8 on Scale 1 to 10","1999","Rural Area","Female","343","0.262015093448685","0.238009716662993","0.286020470234377","8"
"8 on Scale 1 to 10","1999","Rural Area","Male","413","0.253059351692233","0.231709520485994","0.274409182898473","8"
"9 on Scale 1 to 10","1999","Urban Area","Male","426","0.14938517419589","0.136736435810839","0.162033912580941","9"
"9 on Scale 1 to 10","1999","Urban Area","Female","295","0.12288187053482","0.10980170143072","0.13596203963892","9"
"9 on Scale 1 to 10","1999","Rural Area","Male","196","0.118752925131915","0.102867047775576","0.134638802488255","9"
"9 on Scale 1 to 10","1999","Rural Area","Female","164","0.122554531456609","0.104652744392286","0.140456318520931","9"
"0 Completely dissatisfied","2000","Urban Area","Male","78","0.0193181377299366","0.0154336284737628","0.0232026469861104","0"
"0 Completely dissatisfied","2000","Rural Area","Male","48","0.0194971671553087","0.0141020652822821","0.0248922690283353","0"
"0 Completely dissatisfied","2000","Rural Area","Female","61","0.0306940623080549","0.0232291814164744","0.0381589431996353","0"
"0 Completely dissatisfied","2000","Urban Area","Female","104","0.0274488155909315","0.0223236107837933","0.0325740203980698","0"
"1 on Scale 1 to 10","2000","Urban Area","Male","23","","","","1"
"1 on Scale 1 to 10","2000","Rural Area","Female","16","","","","1"
"1 on Scale 1 to 10","2000","Rural Area","Male","23","","","","1"
"1 on Scale 1 to 10","2000","Urban Area","Female","22","","","","1"
"10 Completely satisfied","2000","Urban Area","Male","526","0.113408743976089","0.104459745126952","0.122357742825225","10"
"10 Completely satisfied","2000","Urban Area","Female","473","0.13333428854029","0.12267103052606","0.14399754655452","10"
"10 Completely satisfied","2000","Rural Area","Male","277","0.124439684153247","0.111559800188983","0.137319568117511","10"
"10 Completely satisfied","2000","Rural Area","Female","246","0.13233030666508","0.117665642067682","0.146994971262479","10"
"2 on Scale 1 to 10","2000","Rural Area","Male","45","0.0163180248420244","0.0113743418141082","0.0212617078699406","2"
"2 on Scale 1 to 10","2000","Rural Area","Female","31","0.0170782042570567","0.0114710068612724","0.022685401652841","2"
"2 on Scale 1 to 10","2000","Urban Area","Male","78","0.0163213625733261","0.0127453891182697","0.0198973360283824","2"
"2 on Scale 1 to 10","2000","Urban Area","Female","65","0.0171735808791391","0.0130982579549959","0.0212489038032823","2"
"3 on Scale 1 to 10","2000","Rural Area","Male","71","0.0301394978603361","0.0234681727034394","0.0368108230172329","3"
"3 on Scale 1 to 10","2000","Urban Area","Male","151","0.0357700305714119","0.0305287256213379","0.041011335521486","3"
"3 on Scale 1 to 10","2000","Rural Area","Female","70","0.0383427349166645","0.0300324299254517","0.0466530399078772","3"
"3 on Scale 1 to 10","2000","Urban Area","Female","102","0.0277008426499209","0.0225528296920246","0.0328488556078172","3"
"4 on Scale 1 to 10","2000","Rural Area","Male","94","0.0382826831534694","0.0307955704899376","0.0457697958170012","4"
"4 on Scale 1 to 10","2000","Rural Area","Female","80","0.0414827066799485","0.0328529454442077","0.0501124679156894","4"
"4 on Scale 1 to 10","2000","Urban Area","Male","157","0.0324840962837097","0.0274808266203311","0.0374873659470884","4"
"4 on Scale 1 to 10","2000","Urban Area","Female","129","0.0350090613351074","0.0292434543198969","0.0407746683503179","4"
"5 on Scale 1 to 10","2000","Urban Area","Male","474","0.0974473843665166","0.0890776665152835","0.10581710221775","5"
"5 on Scale 1 to 10","2000","Urban Area","Female","458","0.118046306742662","0.107924867320334","0.128167746164989","5"
"5 on Scale 1 to 10","2000","Rural Area","Male","287","0.107883468396611","0.0957781083923353","0.119988828400887","5"
"5 on Scale 1 to 10","2000","Rural Area","Female","249","0.128358248805353","0.113882329123622","0.142834168487085","5"
"6 on Scale 1 to 10","2000","Rural Area","Male","262","0.098989556924387","0.0873362531331669","0.110642860715607","6"
"6 on Scale 1 to 10","2000","Rural Area","Female","193","0.0853378793699443","0.0732467593813546","0.0974289993585339","6"
"6 on Scale 1 to 10","2000","Urban Area","Male","449","0.0860350739630116","0.0781211478155167","0.0939490001105065","6"
"6 on Scale 1 to 10","2000","Urban Area","Female","384","0.101571736538273","0.0920958177897837","0.111047655286763","6"
"7 on Scale 1 to 10","2000","Rural Area","Female","367","0.169260810330079","0.153032406060822","0.185489214599336","7"
"7 on Scale 1 to 10","2000","Rural Area","Male","442","0.164429921125735","0.14996649006417","0.178893352187301","7"
"7 on Scale 1 to 10","2000","Urban Area","Male","853","0.177408913982896","0.166627662456943","0.188190165508849","7"
"7 on Scale 1 to 10","2000","Urban Area","Female","650","0.160939838087844","0.149412699427749","0.172466976747939","7"
"8 on Scale 1 to 10","2000","Urban Area","Male","1348","0.278272545949888","0.265624854743867","0.290920237155909","8"
"8 on Scale 1 to 10","2000","Rural Area","Male","669","0.2660683155799","0.248825274441651","0.283311356718149","8"
"8 on Scale 1 to 10","2000","Urban Area","Female","1033","0.25262860119308","0.238998386953842","0.266258815432317","8"
"8 on Scale 1 to 10","2000","Rural Area","Female","503","0.235734447219062","0.217364879846412","0.254104014591711","8"
"9 on Scale 1 to 10","2000","Rural Area","Male","305","0.125360897555462","0.112440229864269","0.138281565246655","9"
"9 on Scale 1 to 10","2000","Urban Area","Male","686","0.138892542288112","0.129132367415686","0.148652717160538","9"
"9 on Scale 1 to 10","2000","Urban Area","Female","484","0.119749643743688","0.109565291627442","0.129933995859933","9"
"9 on Scale 1 to 10","2000","Rural Area","Female","235","0.112881060886205","0.0991859129602516","0.126576208812159","9"
"0 Completely dissatisfied","2001","Urban Area","Male","65","0.0182681151864018","0.0144300908441892","0.0221061395286144","0"
"0 Completely dissatisfied","2001","Rural Area","Female","45","0.0238039506475515","0.0171906292067435","0.0304172720883596","0"
"0 Completely dissatisfied","2001","Rural Area","Male","40","0.0192112861538368","0.0137602959777378","0.0246622763299358","0"
"0 Completely dissatisfied","2001","Urban Area","Female","94","0.0281997964528401","0.023022848114582","0.0333767447910982","0"
"1 on Scale 1 to 10","2001","Rural Area","Male","17","","","","1"
"1 on Scale 1 to 10","2001","Rural Area","Female","17","","","","1"
"1 on Scale 1 to 10","2001","Urban Area","Male","32","0.00665634028064741","0.00432593247705551","0.00898674808423932","1"
"1 on Scale 1 to 10","2001","Urban Area","Female","22","","","","1"
"10 Completely satisfied","2001","Rural Area","Male","231","0.109216296242119","0.096830061597934","0.121602530886304","10"
"10 Completely satisfied","2001","Rural Area","Female","196","0.104547261003273","0.0912731864364108","0.117821335570135","10"
"10 Completely satisfied","2001","Urban Area","Male","447","0.10417024486204","0.0954153892020595","0.11292510052202","10"
"10 Completely satisfied","2001","Urban Area","Female","424","0.119301914043765","0.109165144258398","0.129438683829132","10"
"2 on Scale 1 to 10","2001","Urban Area","Male","63","0.0147658566252081","0.011309142561204","0.0182225706892123","2"
"2 on Scale 1 to 10","2001","Urban Area","Female","59","0.0143035918460601","0.0105903221531007","0.0180168615390194","2"
"2 on Scale 1 to 10","2001","Rural Area","Male","48","0.0156248302272811","0.0106999300998733","0.0205497303546888","2"
"2 on Scale 1 to 10","2001","Rural Area","Female","43","0.023464473876182","0.0168973376865573","0.0300316100658066","2"
"3 on Scale 1 to 10","2001","Rural Area","Male","73","0.0309169559646898","0.0240432917888688","0.0377906201405107","3"
"3 on Scale 1 to 10","2001","Urban Area","Female","117","0.032005907945863","0.026501459852442","0.0375103560392841","3"
"3 on Scale 1 to 10","2001","Urban Area","Male","164","0.0369201617875362","0.0315160123552025","0.0423243112198699","3"
"3 on Scale 1 to 10","2001","Rural Area","Female","61","0.0297612742240103","0.022389166852875","0.0371333815951456","3"
"4 on Scale 1 to 10","2001","Rural Area","Male","84","0.0325751348956161","0.0255255883357588","0.0396246814554734","4"
"4 on Scale 1 to 10","2001","Rural Area","Female","80","0.0380958578317245","0.0297910160154799","0.0464006996479691","4"
"4 on Scale 1 to 10","2001","Urban Area","Male","179","0.0418605844205197","0.0361209873812124","0.0476001814598271","4"
"4 on Scale 1 to 10","2001","Urban Area","Female","145","0.0349173401426958","0.0291766357465504","0.0406580445388412","4"
"5 on Scale 1 to 10","2001","Urban Area","Male","457","0.0969086212459655","0.0884302688908127","0.105386973601118","5"
"5 on Scale 1 to 10","2001","Rural Area","Male","261","0.106952956351876","0.0946801745081365","0.119225738195615","5"
"5 on Scale 1 to 10","2001","Rural Area","Female","227","0.110497532764239","0.0968963568505884","0.12409870867789","5"
"5 on Scale 1 to 10","2001","Urban Area","Female","452","0.116314297510734","0.106288294822758","0.126340300198709","5"
"6 on Scale 1 to 10","2001","Rural Area","Male","229","0.0908424011984078","0.0794300970333181","0.102254705363498","6"
"6 on Scale 1 to 10","2001","Urban Area","Male","445","0.0899472808808518","0.0817476991068687","0.0981468626548349","6"
"6 on Scale 1 to 10","2001","Rural Area","Female","195","0.0950661697267858","0.0823414566348771","0.107790882818695","6"
"6 on Scale 1 to 10","2001","Urban Area","Female","358","0.0895726053430322","0.080642170354682","0.0985030403313823","6"
"7 on Scale 1 to 10","2001","Rural Area","Male","451","0.182648191992425","0.167304790421812","0.197991593563039","7"
"7 on Scale 1 to 10","2001","Rural Area","Female","367","0.170341804023616","0.154032447979634","0.186651160067598","7"
"7 on Scale 1 to 10","2001","Urban Area","Male","797","0.174914908537266","0.164027433063946","0.185802384010586","7"
"7 on Scale 1 to 10","2001","Urban Area","Female","656","0.163272320614799","0.151713575098755","0.174831066130843","7"
"8 on Scale 1 to 10","2001","Urban Area","Male","1288","0.257290283238032","0.244762170539934","0.269818395936129","8"
"8 on Scale 1 to 10","2001","Urban Area","Female","1036","0.254450017489676","0.240829237558163","0.268070797421188","8"
"8 on Scale 1 to 10","2001","Rural Area","Male","720","0.286131062374781","0.268183676712961","0.304078448036602","8"
"8 on Scale 1 to 10","2001","Rural Area","Female","552","0.272883055134363","0.253558166233778","0.292207944034948","8"
"9 on Scale 1 to 10","2001","Rural Area","Male","282","0.118659347327815","0.105817357308096","0.131501337347534","9"
"9 on Scale 1 to 10","2001","Rural Area","Female","258","0.122855661396168","0.108614031081568","0.137097291710768","9"
"9 on Scale 1 to 10","2001","Urban Area","Male","740","0.158297602935532","0.147836418540178","0.168758787330885","9"
"9 on Scale 1 to 10","2001","Urban Area","Female","565","0.14237085733462","0.131443310747479","0.153298403921762","9"
"0 Completely dissatisfied","2002","Urban Area","Male","71","0.0168634372847396","0.01332824243261","0.0203986321368692","0"
"0 Completely dissatisfied","2002","Urban Area","Female","81","0.0251361727418929","0.0204513666255436","0.0298209788582423","0"
"0 Completely dissatisfied","2002","Rural Area","Male","49","0.0245212166341094","0.0184317765587687","0.0306106567094501","0"
"0 Completely dissatisfied","2002","Rural Area","Female","47","0.0232198150611605","0.0167724798533048","0.0296671502690163","0"
"1 on Scale 1 to 10","2002","Rural Area","Male","22","","","","1"
"1 on Scale 1 to 10","2002","Rural Area","Female","19","","","","1"
"1 on Scale 1 to 10","2002","Urban Area","Male","31","0.00753342801692407","0.00515939012334067","0.00990746591050747","1"
"1 on Scale 1 to 10","2002","Urban Area","Female","37","0.011198471188684","0.00804924393647827","0.0143476984408897","1"
"10 Completely satisfied","2002","Urban Area","Male","459","0.0900244424269915","0.082166144950979","0.0978827399030039","10"
"10 Completely satisfied","2002","Urban Area","Female","413","0.0994669360768686","0.0905100042321415","0.108423867921596","10"
"10 Completely satisfied","2002","Rural Area","Male","196","0.082280985828999","0.0714616139564321","0.0931003577015659","10"
"10 Completely satisfied","2002","Rural Area","Female","191","0.112146928688898","0.0986381310915353","0.125655726286261","10"
"2 on Scale 1 to 10","2002","Urban Area","Female","67","0.0164546696134338","0.0126474157008702","0.0202619235259974","2"
"2 on Scale 1 to 10","2002","Rural Area","Male","48","0.0200189659960688","0.0145041999084455","0.025533732083692","2"
"2 on Scale 1 to 10","2002","Urban Area","Male","87","0.0191358143949252","0.0153743124126464","0.0228973163772041","2"
"2 on Scale 1 to 10","2002","Rural Area","Female","40","0.0248090445162933","0.0181501474220133","0.0314679416105734","2"
"3 on Scale 1 to 10","2002","Rural Area","Male","88","0.0405130155283236","0.032750289314243","0.0482757417424043","3"
"3 on Scale 1 to 10","2002","Rural Area","Female","64","0.0326641161215026","0.0250542580581703","0.0402739741848349","3"
"3 on Scale 1 to 10","2002","Urban Area","Male","164","0.0399846354355028","0.0346054186920153","0.0453638521789904","3"
"3 on Scale 1 to 10","2002","Urban Area","Female","133","0.0440740604142307","0.0379311564962426","0.0502169643322189","3"
"4 on Scale 1 to 10","2002","Rural Area","Female","83","0.042754732181323","0.0340939690481012","0.0514154953145448","4"
"4 on Scale 1 to 10","2002","Rural Area","Male","95","0.0328667856816193","0.0258470751177321","0.0398864962455066","4"
"4 on Scale 1 to 10","2002","Urban Area","Male","193","0.0439617599520859","0.0383330541671481","0.0495904657370237","4"
"4 on Scale 1 to 10","2002","Urban Area","Female","144","0.036686026407252","0.0310599667225138","0.0423120860919901","4"
"5 on Scale 1 to 10","2002","Urban Area","Male","467","0.101165417325475","0.0928861995410387","0.109444635109911","5"
"5 on Scale 1 to 10","2002","Urban Area","Female","469","0.117103452960539","0.107480467544996","0.126726438376081","5"
"5 on Scale 1 to 10","2002","Rural Area","Male","240","0.106529825216777","0.0943827120620089","0.118676938371545","5"
"5 on Scale 1 to 10","2002","Rural Area","Female","233","0.118175146238673","0.104355189180818","0.131995103296528","5"
"6 on Scale 1 to 10","2002","Rural Area","Male","270","0.122758714218254","0.10983810067565","0.135679327760859","6"
"6 on Scale 1 to 10","2002","Rural Area","Female","191","0.0783386825233177","0.0668352814036418","0.0898420836429936","6"
"6 on Scale 1 to 10","2002","Urban Area","Female","431","0.0990547522605089","0.0901143527649078","0.10799515175611","6"
"6 on Scale 1 to 10","2002","Urban Area","Male","510","0.101484263303304","0.0931934797546428","0.109775046851964","6"
"7 on Scale 1 to 10","2002","Rural Area","Male","476","0.192562437759849","0.177037219936438","0.20808765558326","7"
"7 on Scale 1 to 10","2002","Rural Area","Female","383","0.182135150058507","0.165612104223898","0.198658195893116","7"
"7 on Scale 1 to 10","2002","Urban Area","Male","925","0.185995409355559","0.175312293921799","0.196678524789319","7"
"7 on Scale 1 to 10","2002","Urban Area","Female","729","0.165740967888519","0.154612497824525","0.176869437952513","7"
"8 on Scale 1 to 10","2002","Urban Area","Male","1414","0.261815409585395","0.249745237249118","0.273885581921672","8"
"8 on Scale 1 to 10","2002","Rural Area","Female","548","0.246958080103459","0.228496296828445","0.265419863378472","8"
"8 on Scale 1 to 10","2002","Urban Area","Female","1209","0.253197997011647","0.240184232677981","0.266211761345313","8"
"8 on Scale 1 to 10","2002","Rural Area","Male","675","0.260710768281074","0.243425181972272","0.277996354589876","8"
"9 on Scale 1 to 10","2002","Rural Area","Male","319","0.107557918938715","0.0953593564429002","0.11975648143453","9"
"9 on Scale 1 to 10","2002","Rural Area","Female","297","0.129301866667682","0.114937428114684","0.14366630522068","9"
"9 on Scale 1 to 10","2002","Urban Area","Male","775","0.132035982919098","0.122741389574751","0.141330576263446","9"
"9 on Scale 1 to 10","2002","Urban Area","Female","576","0.131886493436425","0.121760013996645","0.142012972876205","9"
"0 Completely dissatisfied","2003","Rural Area","Male","49","0.0260166187885659","0.019536356634405","0.0324968809427267","0"
"0 Completely dissatisfied","2003","Rural Area","Female","51","0.0330685768349497","0.0252415559631644","0.040895597706735","0"
"0 Completely dissatisfied","2003","Urban Area","Male","66","0.0154589396954052","0.0119601108362809","0.0189577685545295","0"
"0 Completely dissatisfied","2003","Urban Area","Female","94","0.0249423469816147","0.0202067769430977","0.0296779170201318","0"
"1 on Scale 1 to 10","2003","Rural Area","Male","23","","","","1"
"1 on Scale 1 to 10","2003","Rural Area","Female","20","","","","1"
"1 on Scale 1 to 10","2003","Urban Area","Male","26","","","","1"
"1 on Scale 1 to 10","2003","Urban Area","Female","36","0.0103350375778558","0.00726397556744085","0.0134060995882708","1"
"10 Completely satisfied","2003","Rural Area","Male","149","0.070066215211233","0.059674871320464","0.0804575591020021","10"
"10 Completely satisfied","2003","Urban Area","Female","374","0.0917423999681814","0.0829768730648732","0.10050792687149","10"
"10 Completely satisfied","2003","Urban Area","Male","380","0.0796740528437018","0.0719943357833","0.0873537699041035","10"
"10 Completely satisfied","2003","Rural Area","Female","180","0.114790424934415","0.100837450907995","0.128743398960835","10"
"2 on Scale 1 to 10","2003","Urban Area","Male","96","0.0240307549216659","0.0196874761501396","0.0283740336931923","2"
"2 on Scale 1 to 10","2003","Urban Area","Female","75","0.0236398124855663","0.019026472061176","0.0282531529099565","2"
"2 on Scale 1 to 10","2003","Rural Area","Male","55","0.0270342662306737","0.0204319329850024","0.033636599476345","2"
"2 on Scale 1 to 10","2003","Rural Area","Female","37","0.0170711779491925","0.0114011698113449","0.0227411860870402","2"
"3 on Scale 1 to 10","2003","Rural Area","Male","78","0.0371052759288859","0.0294104533348783","0.0448000985228934","3"
"3 on Scale 1 to 10","2003","Rural Area","Female","62","0.0328303747425713","0.0250306343666348","0.0406301151185078","3"
"3 on Scale 1 to 10","2003","Urban Area","Male","168","0.0400561623253026","0.0344948983049952","0.04561742634561","3"
