"plh0173","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"9 on Scale 1 to 10","1994","16-34 y.","vocational + Abi","33","0.175203196145009","0.116484061057983","0.233922331232034","9"
"9 on Scale 1 to 10","1994","35-65 y.","vocational + Abi","12","","","","9"
"9 on Scale 1 to 10","1994","35-65 y.","higher education","124","0.148589088596153","0.125221378667212","0.171956798525095","9"
"9 on Scale 1 to 10","1994","66 and older","middle vocational","2","","","","9"
"9 on Scale 1 to 10","1994","66 and older","vocational + Abi","","","","","9"
"9 on Scale 1 to 10","1994","16-34 y.","general elemantary","73","0.143127323366395","0.114403023030967","0.171851623701823","9"
"9 on Scale 1 to 10","1994","35-65 y.","middle vocational","227","0.102402097518508","0.0897535031526377","0.115050691884378","9"
"9 on Scale 1 to 10","1994","66 and older","higher vocational","","","","","9"
"9 on Scale 1 to 10","1994","66 and older","higher education","2","","","","9"
"9 on Scale 1 to 10","1994","16-34 y.","in school","2","","","","9"
"9 on Scale 1 to 10","1994","16-34 y.","higher vocational","31","0.135715943710126","0.0858214649694235","0.185610422450828","9"
"9 on Scale 1 to 10","1994","16-34 y.","higher education","52","0.14367822969007","0.106772199694617","0.180584259685524","9"
"9 on Scale 1 to 10","1994","35-65 y.","in school","","","","","9"
"9 on Scale 1 to 10","1994","35-65 y.","inadequately","24","","","","9"
"9 on Scale 1 to 10","1994","35-65 y.","general elemantary","50","0.0779703908371793","0.0555826855560532","0.100358096118305","9"
"9 on Scale 1 to 10","1994","66 and older","in school","","","","","9"
"9 on Scale 1 to 10","1994","66 and older","inadequately","","","","","9"
"9 on Scale 1 to 10","1994","66 and older","general elemantary","","","","","9"
"0 Completely dissatisfied","1995","16-34 y.","in school","1","","","","0"
"0 Completely dissatisfied","1995","16-34 y.","inadequately","4","","","","0"
"0 Completely dissatisfied","1995","16-34 y.","general elemantary","11","","","","0"
"0 Completely dissatisfied","1995","16-34 y.","middle vocational","33","0.0177072826363619","0.011841581924225","0.0235729833484988","0"
"0 Completely dissatisfied","1995","16-34 y.","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1995","16-34 y.","higher vocational","4","","","","0"
"0 Completely dissatisfied","1995","16-34 y.","higher education","2","","","","0"
"0 Completely dissatisfied","1995","35-65 y.","in school","","","","","0"
"0 Completely dissatisfied","1995","35-65 y.","inadequately","6","","","","0"
"0 Completely dissatisfied","1995","35-65 y.","general elemantary","11","","","","0"
"0 Completely dissatisfied","1995","35-65 y.","middle vocational","37","0.0186246385786412","0.0131724653441647","0.0240768118131177","0"
"0 Completely dissatisfied","1995","35-65 y.","vocational + Abi","2","","","","0"
"0 Completely dissatisfied","1995","35-65 y.","higher vocational","8","","","","0"
"0 Completely dissatisfied","1995","35-65 y.","higher education","13","","","","0"
"0 Completely dissatisfied","1995","66 and older","in school","","","","","0"
"0 Completely dissatisfied","1995","66 and older","inadequately","","","","","0"
"0 Completely dissatisfied","1995","66 and older","general elemantary","2","","","","0"
"0 Completely dissatisfied","1995","66 and older","middle vocational","2","","","","0"
"0 Completely dissatisfied","1995","66 and older","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1995","66 and older","higher vocational","","","","","0"
"0 Completely dissatisfied","1995","66 and older","higher education","","","","","0"
"1 on Scale 1 to 10","1995","66 and older","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1995","66 and older","higher education","","","","","1"
"1 on Scale 1 to 10","1995","66 and older","middle vocational","","","","","1"
"1 on Scale 1 to 10","1995","66 and older","higher vocational","","","","","1"
"1 on Scale 1 to 10","1995","16-34 y.","general elemantary","2","","","","1"
"1 on Scale 1 to 10","1995","16-34 y.","middle vocational","17","","","","1"
"1 on Scale 1 to 10","1995","16-34 y.","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1995","35-65 y.","vocational + Abi","2","","","","1"
"1 on Scale 1 to 10","1995","35-65 y.","higher vocational","3","","","","1"
"1 on Scale 1 to 10","1995","35-65 y.","higher education","3","","","","1"
"1 on Scale 1 to 10","1995","16-34 y.","higher education","5","","","","1"
"1 on Scale 1 to 10","1995","66 and older","in school","","","","","1"
"1 on Scale 1 to 10","1995","66 and older","inadequately","","","","","1"
"1 on Scale 1 to 10","1995","16-34 y.","higher vocational","2","","","","1"
"1 on Scale 1 to 10","1995","35-65 y.","in school","","","","","1"
"1 on Scale 1 to 10","1995","35-65 y.","inadequately","","","","","1"
"1 on Scale 1 to 10","1995","16-34 y.","in school","","","","","1"
"1 on Scale 1 to 10","1995","16-34 y.","inadequately","","","","","1"
"1 on Scale 1 to 10","1995","35-65 y.","general elemantary","6","","","","1"
"1 on Scale 1 to 10","1995","35-65 y.","middle vocational","23","","","","1"
"1 on Scale 1 to 10","1995","66 and older","general elemantary","","","","","1"
"10 Completely satisfied","1995","66 and older","middle vocational","","","","","10"
"10 Completely satisfied","1995","66 and older","vocational + Abi","1","","","","10"
"10 Completely satisfied","1995","66 and older","higher vocational","2","","","","10"
"10 Completely satisfied","1995","66 and older","higher education","","","","","10"
"10 Completely satisfied","1995","16-34 y.","in school","1","","","","10"
"10 Completely satisfied","1995","16-34 y.","inadequately","5","","","","10"
"10 Completely satisfied","1995","16-34 y.","general elemantary","95","0.166131495375436","0.136904858738663","0.195358132012209","10"
"10 Completely satisfied","1995","16-34 y.","middle vocational","171","0.0897341652503321","0.0770229663902549","0.102445364110409","10"
"10 Completely satisfied","1995","16-34 y.","vocational + Abi","15","","","","10"
"10 Completely satisfied","1995","16-34 y.","higher vocational","15","","","","10"
"10 Completely satisfied","1995","16-34 y.","higher education","32","0.0741501667285276","0.047380034029865","0.10092029942719","10"
"10 Completely satisfied","1995","35-65 y.","in school","","","","","10"
"10 Completely satisfied","1995","35-65 y.","inadequately","17","","","","10"
"10 Completely satisfied","1995","35-65 y.","general elemantary","64","0.101912107514226","0.0774591304715656","0.126365084556887","10"
"10 Completely satisfied","1995","35-65 y.","middle vocational","205","0.0869820886622278","0.0756172648022189","0.0983469125222368","10"
"10 Completely satisfied","1995","35-65 y.","vocational + Abi","10","","","","10"
"10 Completely satisfied","1995","35-65 y.","higher vocational","28","","","","10"
"10 Completely satisfied","1995","35-65 y.","higher education","68","0.0641118557783834","0.0488379268430808","0.0793857847136859","10"
"10 Completely satisfied","1995","66 and older","in school","","","","","10"
"10 Completely satisfied","1995","66 and older","inadequately","","","","","10"
"10 Completely satisfied","1995","66 and older","general elemantary","1","","","","10"
"2 on Scale 1 to 10","1995","66 and older","middle vocational","1","","","","2"
"2 on Scale 1 to 10","1995","66 and older","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1995","35-65 y.","general elemantary","14","","","","2"
"2 on Scale 1 to 10","1995","35-65 y.","middle vocational","60","0.0270359092201293","0.020495166896813","0.0335766515434456","2"
"2 on Scale 1 to 10","1995","66 and older","higher vocational","","","","","2"
"2 on Scale 1 to 10","1995","16-34 y.","in school","","","","","2"
"2 on Scale 1 to 10","1995","16-34 y.","inadequately","1","","","","2"
"2 on Scale 1 to 10","1995","16-34 y.","general elemantary","12","","","","2"
"2 on Scale 1 to 10","1995","16-34 y.","middle vocational","47","0.0306852177374938","0.0230147737865366","0.0383556616884511","2"
"2 on Scale 1 to 10","1995","16-34 y.","vocational + Abi","8","","","","2"
"2 on Scale 1 to 10","1995","16-34 y.","higher vocational","5","","","","2"
"2 on Scale 1 to 10","1995","16-34 y.","higher education","9","","","","2"
"2 on Scale 1 to 10","1995","35-65 y.","in school","","","","","2"
"2 on Scale 1 to 10","1995","35-65 y.","inadequately","4","","","","2"
"2 on Scale 1 to 10","1995","35-65 y.","vocational + Abi","7","","","","2"
"2 on Scale 1 to 10","1995","35-65 y.","higher vocational","8","","","","2"
"2 on Scale 1 to 10","1995","35-65 y.","higher education","28","","","","2"
"2 on Scale 1 to 10","1995","66 and older","in school","","","","","2"
"2 on Scale 1 to 10","1995","66 and older","inadequately","","","","","2"
"2 on Scale 1 to 10","1995","66 and older","general elemantary","1","","","","2"
"2 on Scale 1 to 10","1995","66 and older","higher education","","","","","2"
"3 on Scale 1 to 10","1995","16-34 y.","general elemantary","16","","","","3"
"3 on Scale 1 to 10","1995","16-34 y.","middle vocational","60","0.0288313606269776","0.0213891257480463","0.0362735955059088","3"
"3 on Scale 1 to 10","1995","16-34 y.","vocational + Abi","3","","","","3"
"3 on Scale 1 to 10","1995","16-34 y.","higher education","12","","","","3"
"3 on Scale 1 to 10","1995","16-34 y.","higher vocational","6","","","","3"
"3 on Scale 1 to 10","1995","35-65 y.","in school","","","","","3"
"3 on Scale 1 to 10","1995","16-34 y.","in school","1","","","","3"
"3 on Scale 1 to 10","1995","16-34 y.","inadequately","1","","","","3"
"3 on Scale 1 to 10","1995","35-65 y.","inadequately","11","","","","3"
"3 on Scale 1 to 10","1995","35-65 y.","general elemantary","26","","","","3"
"3 on Scale 1 to 10","1995","35-65 y.","middle vocational","88","0.0374302821658527","0.029775447899647","0.0450851164320585","3"
"3 on Scale 1 to 10","1995","35-65 y.","vocational + Abi","5","","","","3"
"3 on Scale 1 to 10","1995","35-65 y.","higher vocational","10","","","","3"
"3 on Scale 1 to 10","1995","35-65 y.","higher education","33","0.0345287746862257","0.0231438576670601","0.0459136917053913","3"
"3 on Scale 1 to 10","1995","66 and older","in school","","","","","3"
"3 on Scale 1 to 10","1995","66 and older","inadequately","","","","","3"
"3 on Scale 1 to 10","1995","66 and older","middle vocational","3","","","","3"
"3 on Scale 1 to 10","1995","66 and older","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1995","66 and older","higher vocational","","","","","3"
"3 on Scale 1 to 10","1995","66 and older","higher education","","","","","3"
"3 on Scale 1 to 10","1995","66 and older","general elemantary","","","","","3"
"4 on Scale 1 to 10","1995","66 and older","middle vocational","3","","","","4"
"4 on Scale 1 to 10","1995","66 and older","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","1995","66 and older","higher vocational","","","","","4"
"4 on Scale 1 to 10","1995","66 and older","higher education","","","","","4"
"4 on Scale 1 to 10","1995","16-34 y.","general elemantary","24","","","","4"
"4 on Scale 1 to 10","1995","16-34 y.","middle vocational","69","0.0417512130283463","0.0328551640306572","0.0506472620260354","4"
"4 on Scale 1 to 10","1995","35-65 y.","vocational + Abi","6","","","","4"
"4 on Scale 1 to 10","1995","35-65 y.","higher vocational","23","","","","4"
"4 on Scale 1 to 10","1995","16-34 y.","in school","2","","","","4"
"4 on Scale 1 to 10","1995","35-65 y.","inadequately","6","","","","4"
"4 on Scale 1 to 10","1995","35-65 y.","general elemantary","26","","","","4"
"4 on Scale 1 to 10","1995","35-65 y.","higher education","38","0.0519760026318206","0.038134580240073","0.0658174250235681","4"
"4 on Scale 1 to 10","1995","66 and older","in school","","","","","4"
"4 on Scale 1 to 10","1995","66 and older","inadequately","1","","","","4"
"4 on Scale 1 to 10","1995","16-34 y.","inadequately","3","","","","4"
"4 on Scale 1 to 10","1995","66 and older","general elemantary","1","","","","4"
"4 on Scale 1 to 10","1995","16-34 y.","vocational + Abi","6","","","","4"
"4 on Scale 1 to 10","1995","16-34 y.","higher vocational","6","","","","4"
"4 on Scale 1 to 10","1995","16-34 y.","higher education","14","","","","4"
"4 on Scale 1 to 10","1995","35-65 y.","in school","","","","","4"
"4 on Scale 1 to 10","1995","35-65 y.","middle vocational","107","0.0500437972095035","0.041250837896661","0.0588367565223461","4"
"5 on Scale 1 to 10","1995","16-34 y.","in school","2","","","","5"
"5 on Scale 1 to 10","1995","16-34 y.","inadequately","9","","","","5"
"5 on Scale 1 to 10","1995","66 and older","middle vocational","4","","","","5"
"5 on Scale 1 to 10","1995","66 and older","vocational + Abi","","","","","5"
"5 on Scale 1 to 10","1995","16-34 y.","vocational + Abi","18","","","","5"
"5 on Scale 1 to 10","1995","16-34 y.","higher vocational","18","","","","5"
"5 on Scale 1 to 10","1995","35-65 y.","general elemantary","104","0.1807561067984","0.149652373187579","0.211859840409221","5"
"5 on Scale 1 to 10","1995","66 and older","higher education","2","","","","5"
"5 on Scale 1 to 10","1995","16-34 y.","general elemantary","77","0.134453063556947","0.107665406485641","0.161240720628252","5"
"5 on Scale 1 to 10","1995","16-34 y.","middle vocational","201","0.106063559838485","0.0923686272618488","0.119758492415121","5"
"5 on Scale 1 to 10","1995","16-34 y.","higher education","39","0.113861088615289","0.0814074981671884","0.14631467906339","5"
"5 on Scale 1 to 10","1995","35-65 y.","in school","","","","","5"
"5 on Scale 1 to 10","1995","35-65 y.","inadequately","25","","","","5"
"5 on Scale 1 to 10","1995","35-65 y.","middle vocational","307","0.114475382257504","0.101635397293489","0.12731536722152","5"
"5 on Scale 1 to 10","1995","35-65 y.","vocational + Abi","15","","","","5"
"5 on Scale 1 to 10","1995","35-65 y.","higher vocational","39","0.0927487063129198","0.0628252180891137","0.122672194536726","5"
"5 on Scale 1 to 10","1995","35-65 y.","higher education","99","0.0943026855660888","0.0760795465121191","0.112525824620058","5"
"5 on Scale 1 to 10","1995","66 and older","in school","","","","","5"
"5 on Scale 1 to 10","1995","66 and older","inadequately","","","","","5"
"5 on Scale 1 to 10","1995","66 and older","general elemantary","3","","","","5"
"5 on Scale 1 to 10","1995","66 and older","higher vocational","5","","","","5"
"6 on Scale 1 to 10","1995","66 and older","middle vocational","3","","","","6"
"6 on Scale 1 to 10","1995","66 and older","vocational + Abi","","","","","6"
"6 on Scale 1 to 10","1995","66 and older","higher vocational","","","","","6"
"6 on Scale 1 to 10","1995","66 and older","higher education","","","","","6"
"6 on Scale 1 to 10","1995","35-65 y.","vocational + Abi","13","","","","6"
"6 on Scale 1 to 10","1995","16-34 y.","general elemantary","61","0.0911706693596999","0.0685673195285425","0.113774019190857","6"
"6 on Scale 1 to 10","1995","16-34 y.","middle vocational","187","0.0883375428071022","0.0757159788900234","0.100959106724181","6"
"6 on Scale 1 to 10","1995","35-65 y.","in school","","","","","6"
"6 on Scale 1 to 10","1995","35-65 y.","inadequately","31","0.158446290971317","0.107583820142615","0.20930876180002","6"
"6 on Scale 1 to 10","1995","35-65 y.","higher vocational","37","0.0969492525922967","0.0664265629372261","0.127471942247367","6"
"6 on Scale 1 to 10","1995","66 and older","in school","","","","","6"
"6 on Scale 1 to 10","1995","16-34 y.","vocational + Abi","31","0.209784522645377","0.151428353351102","0.268140691939652","6"
"6 on Scale 1 to 10","1995","16-34 y.","inadequately","5","","","","6"
"6 on Scale 1 to 10","1995","16-34 y.","higher vocational","13","","","","6"
"6 on Scale 1 to 10","1995","35-65 y.","higher education","94","0.090537439180459","0.0726447287011044","0.108430149659813","6"
"6 on Scale 1 to 10","1995","66 and older","inadequately","","","","","6"
"6 on Scale 1 to 10","1995","66 and older","general elemantary","2","","","","6"
"6 on Scale 1 to 10","1995","16-34 y.","higher education","39","0.0927535457205571","0.063115328156067","0.122391763285047","6"
"6 on Scale 1 to 10","1995","35-65 y.","general elemantary","71","0.110218341802883","0.0849062469677508","0.135530436638016","6"
"6 on Scale 1 to 10","1995","35-65 y.","middle vocational","278","0.111597688379723","0.0988995345569067","0.124295842202539","6"
"6 on Scale 1 to 10","1995","16-34 y.","in school","2","","","","6"
"7 on Scale 1 to 10","1995","66 and older","higher education","4","","","","7"
"7 on Scale 1 to 10","1995","66 and older","higher vocational","1","","","","7"
"7 on Scale 1 to 10","1995","66 and older","middle vocational","","","","","7"
"7 on Scale 1 to 10","1995","66 and older","vocational + Abi","1","","","","7"
"7 on Scale 1 to 10","1995","16-34 y.","general elemantary","90","0.130808276215907","0.104330624195541","0.157285928236273","7"
"7 on Scale 1 to 10","1995","35-65 y.","vocational + Abi","24","","","","7"
"7 on Scale 1 to 10","1995","35-65 y.","inadequately","29","","","","7"
"7 on Scale 1 to 10","1995","35-65 y.","higher education","191","0.184479641296897","0.160293797419936","0.208665485173858","7"
"7 on Scale 1 to 10","1995","16-34 y.","inadequately","10","","","","7"
"7 on Scale 1 to 10","1995","16-34 y.","middle vocational","353","0.187016004634698","0.169673817688255","0.204358191581142","7"
"7 on Scale 1 to 10","1995","35-65 y.","in school","","","","","7"
"7 on Scale 1 to 10","1995","16-34 y.","in school","4","","","","7"
"7 on Scale 1 to 10","1995","16-34 y.","vocational + Abi","31","0.207987484762889","0.149815763917115","0.266159205608663","7"
"7 on Scale 1 to 10","1995","16-34 y.","higher vocational","36","0.245806045242392","0.185528180645662","0.306083909839122","7"
"7 on Scale 1 to 10","1995","16-34 y.","higher education","64","0.160084857927375","0.122620610367697","0.197549105487053","7"
"7 on Scale 1 to 10","1995","35-65 y.","general elemantary","82","0.130225673913157","0.103023035623469","0.157428312202845","7"
"7 on Scale 1 to 10","1995","35-65 y.","middle vocational","436","0.191468943999758","0.175601547710815","0.2073363402887","7"
"7 on Scale 1 to 10","1995","66 and older","in school","","","","","7"
"7 on Scale 1 to 10","1995","66 and older","general elemantary","5","","","","7"
"7 on Scale 1 to 10","1995","35-65 y.","higher vocational","76","0.211031831270732","0.168939961818763","0.253123700722702","7"
"7 on Scale 1 to 10","1995","66 and older","inadequately","","","","","7"
"8 on Scale 1 to 10","1995","66 and older","middle vocational","3","","","","8"
"8 on Scale 1 to 10","1995","16-34 y.","in school","5","","","","8"
"8 on Scale 1 to 10","1995","35-65 y.","vocational + Abi","36","0.312650284285859","0.235584964736662","0.389715603835056","8"
"8 on Scale 1 to 10","1995","35-65 y.","higher vocational","82","0.243095635091607","0.198846623370634","0.28734464681258","8"
"8 on Scale 1 to 10","1995","35-65 y.","higher education","285","0.298351659220035","0.269822196118106","0.326881122321963","8"
"8 on Scale 1 to 10","1995","66 and older","in school","","","","","8"
"8 on Scale 1 to 10","1995","66 and older","inadequately","","","","","8"
"8 on Scale 1 to 10","1995","66 and older","general elemantary","6","","","","8"
"8 on Scale 1 to 10","1995","66 and older","vocational + Abi","","","","","8"
"8 on Scale 1 to 10","1995","66 and older","higher vocational","2","","","","8"
"8 on Scale 1 to 10","1995","66 and older","higher education","2","","","","8"
"8 on Scale 1 to 10","1995","16-34 y.","general elemantary","148","0.223081610389921","0.190390953020467","0.255772267759376","8"
"8 on Scale 1 to 10","1995","16-34 y.","middle vocational","506","0.255685231058633","0.236282868398787","0.275087593718479","8"
"8 on Scale 1 to 10","1995","16-34 y.","vocational + Abi","43","0.236579576937545","0.175668286523591","0.297490867351498","8"
"8 on Scale 1 to 10","1995","16-34 y.","higher vocational","58","0.282082847541543","0.219082120740788","0.345083574342298","8"
"8 on Scale 1 to 10","1995","35-65 y.","general elemantary","138","0.242752091352049","0.208097565644837","0.27740661705926","8"
"8 on Scale 1 to 10","1995","35-65 y.","middle vocational","587","0.241744128394966","0.224478038304401","0.259010218485532","8"
"8 on Scale 1 to 10","1995","16-34 y.","higher education","99","0.279121507362292","0.233291295291226","0.324951719433358","8"
"8 on Scale 1 to 10","1995","16-34 y.","inadequately","16","","","","8"
"8 on Scale 1 to 10","1995","35-65 y.","in school","1","","","","8"
"8 on Scale 1 to 10","1995","35-65 y.","inadequately","52","0.252733385024632","0.19220144501115","0.313265325038113","8"
"9 on Scale 1 to 10","1995","16-34 y.","inadequately","12","","","","9"
"9 on Scale 1 to 10","1995","16-34 y.","general elemantary","87","0.146693959581488","0.118912018030073","0.174475901132903","9"
"9 on Scale 1 to 10","1995","16-34 y.","middle vocational","298","0.145298889926596","0.129625542506281","0.160972237346911","9"
"9 on Scale 1 to 10","1995","16-34 y.","vocational + Abi","32","0.11034595301339","0.0654387432194884","0.155253162807291","9"
"9 on Scale 1 to 10","1995","35-65 y.","middle vocational","234","0.113178486256912","0.100402095231942","0.125954877281881","9"
"9 on Scale 1 to 10","1995","35-65 y.","vocational + Abi","19","","","","9"
"9 on Scale 1 to 10","1995","35-65 y.","higher vocational","47","0.130549029606042","0.0957951043849324","0.165302954827151","9"
"9 on Scale 1 to 10","1995","35-65 y.","higher education","136","0.135312596817778","0.113983704619242","0.156641489016315","9"
"9 on Scale 1 to 10","1995","66 and older","middle vocational","2","","","","9"
"9 on Scale 1 to 10","1995","66 and older","vocational + Abi","","","","","9"
"9 on Scale 1 to 10","1995","66 and older","higher vocational","","","","","9"
"9 on Scale 1 to 10","1995","66 and older","higher education","2","","","","9"
"9 on Scale 1 to 10","1995","16-34 y.","in school","1","","","","9"
"9 on Scale 1 to 10","1995","16-34 y.","higher vocational","33","0.122170039405698","0.0763233889207381","0.168016689890657","9"
"9 on Scale 1 to 10","1995","16-34 y.","higher education","53","0.139364684133425","0.103980423059411","0.174748945207438","9"
"9 on Scale 1 to 10","1995","35-65 y.","in school","","","","","9"
"9 on Scale 1 to 10","1995","35-65 y.","inadequately","17","","","","9"
"9 on Scale 1 to 10","1995","35-65 y.","general elemantary","46","0.0888912361852227","0.0658887905503108","0.111893681820134","9"
"9 on Scale 1 to 10","1995","66 and older","in school","","","","","9"
"9 on Scale 1 to 10","1995","66 and older","inadequately","","","","","9"
"9 on Scale 1 to 10","1995","66 and older","general elemantary","2","","","","9"
"0 Completely dissatisfied","1996","16-34 y.","general elemantary","11","","","","0"
"0 Completely dissatisfied","1996","16-34 y.","middle vocational","23","","","","0"
"0 Completely dissatisfied","1996","16-34 y.","vocational + Abi","2","","","","0"
"0 Completely dissatisfied","1996","16-34 y.","higher vocational","","","","","0"
"0 Completely dissatisfied","1996","16-34 y.","higher education","1","","","","0"
"0 Completely dissatisfied","1996","35-65 y.","in school","","","","","0"
"0 Completely dissatisfied","1996","35-65 y.","inadequately","5","","","","0"
"0 Completely dissatisfied","1996","66 and older","middle vocational","1","","","","0"
"0 Completely dissatisfied","1996","66 and older","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1996","16-34 y.","in school","","","","","0"
"0 Completely dissatisfied","1996","16-34 y.","inadequately","4","","","","0"
"0 Completely dissatisfied","1996","35-65 y.","general elemantary","15","","","","0"
"0 Completely dissatisfied","1996","35-65 y.","middle vocational","40","0.0148890829078546","0.0100427916963714","0.0197353741193378","0"
"0 Completely dissatisfied","1996","35-65 y.","vocational + Abi","2","","","","0"
"0 Completely dissatisfied","1996","35-65 y.","higher vocational","4","","","","0"
"0 Completely dissatisfied","1996","35-65 y.","higher education","16","","","","0"
"0 Completely dissatisfied","1996","66 and older","in school","","","","","0"
"0 Completely dissatisfied","1996","66 and older","inadequately","","","","","0"
"0 Completely dissatisfied","1996","66 and older","general elemantary","1","","","","0"
"0 Completely dissatisfied","1996","66 and older","higher vocational","1","","","","0"
"0 Completely dissatisfied","1996","66 and older","higher education","","","","","0"
"1 on Scale 1 to 10","1996","66 and older","middle vocational","","","","","1"
"1 on Scale 1 to 10","1996","66 and older","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1996","66 and older","higher vocational","","","","","1"
"1 on Scale 1 to 10","1996","66 and older","higher education","","","","","1"
"1 on Scale 1 to 10","1996","16-34 y.","general elemantary","9","","","","1"
"1 on Scale 1 to 10","1996","16-34 y.","middle vocational","21","","","","1"
"1 on Scale 1 to 10","1996","16-34 y.","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","1996","35-65 y.","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","1996","35-65 y.","higher vocational","2","","","","1"
"1 on Scale 1 to 10","1996","35-65 y.","higher education","4","","","","1"
"1 on Scale 1 to 10","1996","66 and older","inadequately","","","","","1"
"1 on Scale 1 to 10","1996","66 and older","in school","","","","","1"
"1 on Scale 1 to 10","1996","16-34 y.","inadequately","","","","","1"
"1 on Scale 1 to 10","1996","66 and older","general elemantary","","","","","1"
"1 on Scale 1 to 10","1996","16-34 y.","higher education","2","","","","1"
"1 on Scale 1 to 10","1996","16-34 y.","in school","","","","","1"
"1 on Scale 1 to 10","1996","35-65 y.","general elemantary","6","","","","1"
"1 on Scale 1 to 10","1996","16-34 y.","higher vocational","1","","","","1"
"1 on Scale 1 to 10","1996","35-65 y.","middle vocational","18","","","","1"
"1 on Scale 1 to 10","1996","35-65 y.","inadequately","","","","","1"
"1 on Scale 1 to 10","1996","35-65 y.","in school","","","","","1"
"10 Completely satisfied","1996","16-34 y.","general elemantary","77","0.12588635183784","0.0992770058753748","0.152495697800304","10"
"10 Completely satisfied","1996","16-34 y.","inadequately","5","","","","10"
"10 Completely satisfied","1996","16-34 y.","in school","1","","","","10"
"10 Completely satisfied","1996","66 and older","vocational + Abi","","","","","10"
"10 Completely satisfied","1996","66 and older","middle vocational","4","","","","10"
"10 Completely satisfied","1996","35-65 y.","vocational + Abi","7","","","","10"
"10 Completely satisfied","1996","35-65 y.","middle vocational","191","0.0853763560734757","0.0741942659927529","0.0965584461541985","10"
"10 Completely satisfied","1996","66 and older","higher vocational","","","","","10"
"10 Completely satisfied","1996","66 and older","higher education","1","","","","10"
"10 Completely satisfied","1996","16-34 y.","middle vocational","168","0.0862086300401792","0.073331604574775","0.0990856555055835","10"
"10 Completely satisfied","1996","16-34 y.","vocational + Abi","13","","","","10"
"10 Completely satisfied","1996","16-34 y.","higher education","22","","","","10"
"10 Completely satisfied","1996","35-65 y.","in school","","","","","10"
"10 Completely satisfied","1996","35-65 y.","inadequately","18","","","","10"
"10 Completely satisfied","1996","35-65 y.","general elemantary","41","0.0790680126147433","0.0563922014573977","0.101743823772089","10"
"10 Completely satisfied","1996","35-65 y.","higher vocational","22","","","","10"
"10 Completely satisfied","1996","35-65 y.","higher education","54","0.0487809231724272","0.0353694480898232","0.0621923982550312","10"
"10 Completely satisfied","1996","66 and older","in school","","","","","10"
"10 Completely satisfied","1996","66 and older","inadequately","","","","","10"
"10 Completely satisfied","1996","66 and older","general elemantary","1","","","","10"
"10 Completely satisfied","1996","16-34 y.","higher vocational","20","","","","10"
"2 on Scale 1 to 10","1996","66 and older","middle vocational","1","","","","2"
"2 on Scale 1 to 10","1996","66 and older","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1996","66 and older","higher vocational","1","","","","2"
"2 on Scale 1 to 10","1996","16-34 y.","in school","2","","","","2"
"2 on Scale 1 to 10","1996","16-34 y.","inadequately","","","","","2"
"2 on Scale 1 to 10","1996","16-34 y.","general elemantary","12","","","","2"
"2 on Scale 1 to 10","1996","16-34 y.","middle vocational","33","0.0155836605975414","0.00990114280945414","0.0212661783856286","2"
"2 on Scale 1 to 10","1996","16-34 y.","higher vocational","3","","","","2"
"2 on Scale 1 to 10","1996","16-34 y.","higher education","8","","","","2"
"2 on Scale 1 to 10","1996","35-65 y.","in school","","","","","2"
"2 on Scale 1 to 10","1996","35-65 y.","inadequately","4","","","","2"
"2 on Scale 1 to 10","1996","35-65 y.","general elemantary","11","","","","2"
"2 on Scale 1 to 10","1996","35-65 y.","middle vocational","55","0.023141488213931","0.0171249809979561","0.029157995429906","2"
"2 on Scale 1 to 10","1996","16-34 y.","vocational + Abi","5","","","","2"
"2 on Scale 1 to 10","1996","35-65 y.","vocational + Abi","2","","","","2"
"2 on Scale 1 to 10","1996","35-65 y.","higher vocational","5","","","","2"
"2 on Scale 1 to 10","1996","35-65 y.","higher education","17","","","","2"
"2 on Scale 1 to 10","1996","66 and older","in school","","","","","2"
"2 on Scale 1 to 10","1996","66 and older","inadequately","","","","","2"
"2 on Scale 1 to 10","1996","66 and older","general elemantary","1","","","","2"
"2 on Scale 1 to 10","1996","66 and older","higher education","","","","","2"
"3 on Scale 1 to 10","1996","66 and older","middle vocational","1","","","","3"
"3 on Scale 1 to 10","1996","66 and older","higher education","1","","","","3"
"3 on Scale 1 to 10","1996","66 and older","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","1996","66 and older","higher vocational","","","","","3"
"3 on Scale 1 to 10","1996","16-34 y.","middle vocational","49","0.0286902499978106","0.0210314152849966","0.0363490847106246","3"
"3 on Scale 1 to 10","1996","16-34 y.","vocational + Abi","9","","","","3"
"3 on Scale 1 to 10","1996","16-34 y.","higher vocational","6","","","","3"
