"plh0173","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","1987","vocational + Abi","Female","1","","","","2"
"2 on Scale 1 to 10","1987","higher vocational","Male","1","","","","2"
"2 on Scale 1 to 10","1987","higher vocational","Female","1","","","","2"
"3 on Scale 1 to 10","1987","in school","Male","","","","","3"
"3 on Scale 1 to 10","1987","in school","Female","","","","","3"
"3 on Scale 1 to 10","1987","inadequately","Male","4","","","","3"
"3 on Scale 1 to 10","1987","general elemantary","Female","23","","","","3"
"3 on Scale 1 to 10","1987","middle vocational","Male","62","0.0298521830782607","0.0224308929564324","0.0372734732000889","3"
"3 on Scale 1 to 10","1987","middle vocational","Female","32","0.0290123655794234","0.0190756871783428","0.0389490439805041","3"
"3 on Scale 1 to 10","1987","vocational + Abi","Male","3","","","","3"
"3 on Scale 1 to 10","1987","vocational + Abi","Female","3","","","","3"
"3 on Scale 1 to 10","1987","higher vocational","Male","7","","","","3"
"3 on Scale 1 to 10","1987","higher vocational","Female","3","","","","3"
"3 on Scale 1 to 10","1987","higher education","Female","2","","","","3"
"3 on Scale 1 to 10","1987","inadequately","Female","5","","","","3"
"3 on Scale 1 to 10","1987","general elemantary","Male","16","","","","3"
"3 on Scale 1 to 10","1987","higher education","Male","14","","","","3"
"4 on Scale 1 to 10","1987","inadequately","Male","14","","","","4"
"4 on Scale 1 to 10","1987","in school","Female","","","","","4"
"4 on Scale 1 to 10","1987","in school","Male","","","","","4"
"4 on Scale 1 to 10","1987","inadequately","Female","9","","","","4"
"4 on Scale 1 to 10","1987","general elemantary","Male","22","","","","4"
"4 on Scale 1 to 10","1987","general elemantary","Female","34","0.0512796225800402","0.0348458766549425","0.0677133685051378","4"
"4 on Scale 1 to 10","1987","middle vocational","Male","67","0.0310198635601614","0.0234593763143992","0.0385803508059236","4"
"4 on Scale 1 to 10","1987","middle vocational","Female","42","0.0386041540878816","0.0271987426974848","0.0500095654782784","4"
"4 on Scale 1 to 10","1987","vocational + Abi","Male","6","","","","4"
"4 on Scale 1 to 10","1987","vocational + Abi","Female","2","","","","4"
"4 on Scale 1 to 10","1987","higher vocational","Male","9","","","","4"
"4 on Scale 1 to 10","1987","higher vocational","Female","5","","","","4"
"4 on Scale 1 to 10","1987","higher education","Male","10","","","","4"
"4 on Scale 1 to 10","1987","higher education","Female","1","","","","4"
"5 on Scale 1 to 10","1987","in school","Male","","","","","5"
"5 on Scale 1 to 10","1987","in school","Female","","","","","5"
"5 on Scale 1 to 10","1987","inadequately","Male","20","","","","5"
"5 on Scale 1 to 10","1987","inadequately","Female","24","","","","5"
"5 on Scale 1 to 10","1987","general elemantary","Male","54","0.0803627270258254","0.0603521050029795","0.100373349048671","5"
"5 on Scale 1 to 10","1987","general elemantary","Female","75","0.109824777664911","0.0865286916580299","0.133120863671792","5"
"5 on Scale 1 to 10","1987","middle vocational","Male","170","0.0838137692061423","0.0717294560132205","0.0958980823990642","5"
"5 on Scale 1 to 10","1987","middle vocational","Female","103","0.0983383939517027","0.0807094556362876","0.115967332267118","5"
"5 on Scale 1 to 10","1987","higher vocational","Male","15","","","","5"
"5 on Scale 1 to 10","1987","higher vocational","Female","9","","","","5"
"5 on Scale 1 to 10","1987","higher education","Male","26","","","","5"
"5 on Scale 1 to 10","1987","higher education","Female","11","","","","5"
"5 on Scale 1 to 10","1987","vocational + Abi","Male","8","","","","5"
"5 on Scale 1 to 10","1987","vocational + Abi","Female","13","","","","5"
"6 on Scale 1 to 10","1987","in school","Female","","","","","6"
"6 on Scale 1 to 10","1987","in school","Male","","","","","6"
"6 on Scale 1 to 10","1987","inadequately","Male","23","","","","6"
"6 on Scale 1 to 10","1987","general elemantary","Female","74","0.110137873327212","0.0868127070391705","0.133463039615254","6"
"6 on Scale 1 to 10","1987","middle vocational","Male","180","0.0914961796355739","0.0789232274014716","0.104069131869676","6"
"6 on Scale 1 to 10","1987","middle vocational","Female","97","0.0912382015076661","0.0741908779920619","0.10828552502327","6"
"6 on Scale 1 to 10","1987","vocational + Abi","Male","9","","","","6"
"6 on Scale 1 to 10","1987","inadequately","Female","21","","","","6"
"6 on Scale 1 to 10","1987","general elemantary","Male","71","0.101420587938166","0.0791994514296124","0.12364172444672","6"
"6 on Scale 1 to 10","1987","vocational + Abi","Female","8","","","","6"
"6 on Scale 1 to 10","1987","higher education","Female","12","","","","6"
"6 on Scale 1 to 10","1987","higher vocational","Female","13","","","","6"
"6 on Scale 1 to 10","1987","higher education","Male","34","0.0818683667561509","0.0555856358391135","0.108151097673188","6"
"6 on Scale 1 to 10","1987","higher vocational","Male","16","","","","6"
"7 on Scale 1 to 10","1987","in school","Female","","","","","7"
"7 on Scale 1 to 10","1987","inadequately","Male","37","0.145223377784388","0.0993902234525403","0.191056532116235","7"
"7 on Scale 1 to 10","1987","in school","Male","","","","","7"
"7 on Scale 1 to 10","1987","vocational + Abi","Male","14","","","","7"
"7 on Scale 1 to 10","1987","vocational + Abi","Female","10","","","","7"
"7 on Scale 1 to 10","1987","inadequately","Female","35","0.135017191411008","0.086036426774288","0.183997956047728","7"
"7 on Scale 1 to 10","1987","general elemantary","Male","114","0.155774461519753","0.1290811567123","0.182467766327207","7"
"7 on Scale 1 to 10","1987","general elemantary","Female","97","0.12006994961221","0.0958520607011063","0.144287838523314","7"
"7 on Scale 1 to 10","1987","middle vocational","Male","334","0.168446927466172","0.152125845741382","0.184768009190963","7"
"7 on Scale 1 to 10","1987","middle vocational","Female","172","0.161593106610582","0.139801881390555","0.183384331830608","7"
"7 on Scale 1 to 10","1987","higher vocational","Male","54","0.204746385566608","0.154525635089195","0.254967136044021","7"
"7 on Scale 1 to 10","1987","higher education","Male","63","0.16360746803357","0.12814519370079","0.199069742366349","7"
"7 on Scale 1 to 10","1987","higher education","Female","28","","","","7"
"7 on Scale 1 to 10","1987","higher vocational","Female","18","","","","7"
"8 on Scale 1 to 10","1987","in school","Male","","","","","8"
"8 on Scale 1 to 10","1987","in school","Female","","","","","8"
"8 on Scale 1 to 10","1987","inadequately","Male","55","0.259770993751378","0.202726525010372","0.316815462492385","8"
"8 on Scale 1 to 10","1987","inadequately","Female","43","0.220747765731857","0.161302883069581","0.280192648394132","8"
"8 on Scale 1 to 10","1987","general elemantary","Male","180","0.263879078246337","0.231437495573416","0.296320660919258","8"
"8 on Scale 1 to 10","1987","general elemantary","Female","155","0.223543261102779","0.192502349524915","0.254584172680643","8"
"8 on Scale 1 to 10","1987","middle vocational","Male","534","0.25778319611295","0.238708171826033","0.276858220399867","8"
"8 on Scale 1 to 10","1987","middle vocational","Female","290","0.25742401807191","0.231539636372039","0.283308399771781","8"
"8 on Scale 1 to 10","1987","vocational + Abi","Male","30","0.319029887981875","0.231927219627658","0.406132556336091","8"
"8 on Scale 1 to 10","1987","vocational + Abi","Female","12","","","","8"
"8 on Scale 1 to 10","1987","higher vocational","Male","71","0.291674636499977","0.235104401893534","0.34824487110642","8"
"8 on Scale 1 to 10","1987","higher vocational","Female","41","0.313653032002446","0.233895258896155","0.393410805108738","8"
"8 on Scale 1 to 10","1987","higher education","Female","40","0.239085118282559","0.172367186329139","0.305803050235978","8"
"8 on Scale 1 to 10","1987","higher education","Male","128","0.31220591068755","0.26778272186462","0.35662909951048","8"
"9 on Scale 1 to 10","1987","in school","Male","1","","","","9"
"9 on Scale 1 to 10","1987","inadequately","Female","19","","","","9"
"9 on Scale 1 to 10","1987","general elemantary","Male","115","0.146248040281631","0.12023830944772","0.172257771115542","9"
"9 on Scale 1 to 10","1987","general elemantary","Female","82","0.119504664280625","0.0953360916765046","0.143673236884745","9"
"9 on Scale 1 to 10","1987","in school","Female","1","","","","9"
"9 on Scale 1 to 10","1987","inadequately","Male","30","0.119102289554254","0.0769658381317522","0.161238740976755","9"
"9 on Scale 1 to 10","1987","middle vocational","Male","261","0.127694143321607","0.113139810903652","0.142248475739563","9"
"9 on Scale 1 to 10","1987","middle vocational","Female","150","0.141172520642207","0.120558112780632","0.161786928503782","9"
"9 on Scale 1 to 10","1987","vocational + Abi","Male","16","","","","9"
"9 on Scale 1 to 10","1987","vocational + Abi","Female","18","","","","9"
"9 on Scale 1 to 10","1987","higher vocational","Male","41","0.166034877243033","0.119722629742499","0.212347124743568","9"
"9 on Scale 1 to 10","1987","higher vocational","Female","21","","","","9"
"9 on Scale 1 to 10","1987","higher education","Male","79","0.191803682121367","0.154059775075639","0.229547589167094","9"
"9 on Scale 1 to 10","1987","higher education","Female","30","0.190742779949299","0.129286593110929","0.252198966787669","9"
"0 Completely dissatisfied","1988","higher vocational","Male","","","","","0"
"0 Completely dissatisfied","1988","in school","Female","","","","","0"
"0 Completely dissatisfied","1988","general elemantary","Male","6","","","","0"
"0 Completely dissatisfied","1988","middle vocational","Female","3","","","","0"
"0 Completely dissatisfied","1988","in school","Male","","","","","0"
"0 Completely dissatisfied","1988","inadequately","Male","1","","","","0"
"0 Completely dissatisfied","1988","middle vocational","Male","12","","","","0"
"0 Completely dissatisfied","1988","vocational + Abi","Male","1","","","","0"
"0 Completely dissatisfied","1988","higher vocational","Female","2","","","","0"
"0 Completely dissatisfied","1988","higher education","Female","1","","","","0"
"0 Completely dissatisfied","1988","inadequately","Female","","","","","0"
"0 Completely dissatisfied","1988","vocational + Abi","Female","1","","","","0"
"0 Completely dissatisfied","1988","higher education","Male","1","","","","0"
"0 Completely dissatisfied","1988","general elemantary","Female","8","","","","0"
"1 on Scale 1 to 10","1988","in school","Male","","","","","1"
"1 on Scale 1 to 10","1988","in school","Female","","","","","1"
"1 on Scale 1 to 10","1988","inadequately","Male","1","","","","1"
"1 on Scale 1 to 10","1988","inadequately","Female","2","","","","1"
"1 on Scale 1 to 10","1988","general elemantary","Male","3","","","","1"
"1 on Scale 1 to 10","1988","general elemantary","Female","8","","","","1"
"1 on Scale 1 to 10","1988","middle vocational","Male","6","","","","1"
"1 on Scale 1 to 10","1988","middle vocational","Female","8","","","","1"
"1 on Scale 1 to 10","1988","vocational + Abi","Male","1","","","","1"
"1 on Scale 1 to 10","1988","vocational + Abi","Female","","","","","1"
"1 on Scale 1 to 10","1988","higher vocational","Male","","","","","1"
"1 on Scale 1 to 10","1988","higher vocational","Female","","","","","1"
"1 on Scale 1 to 10","1988","higher education","Male","3","","","","1"
"1 on Scale 1 to 10","1988","higher education","Female","2","","","","1"
"10 Completely satisfied","1988","in school","Male","","","","","10"
"10 Completely satisfied","1988","in school","Female","","","","","10"
"10 Completely satisfied","1988","inadequately","Male","30","0.159063797361351","0.109479730353558","0.208647864369144","10"
"10 Completely satisfied","1988","inadequately","Female","19","","","","10"
"10 Completely satisfied","1988","general elemantary","Male","100","0.138796703960878","0.113184822144891","0.164408585776865","10"
"10 Completely satisfied","1988","general elemantary","Female","122","0.182738612241753","0.153120670913299","0.212356553570208","10"
"10 Completely satisfied","1988","middle vocational","Male","260","0.136178031209177","0.120637106900265","0.151718955518088","10"
"10 Completely satisfied","1988","middle vocational","Female","153","0.161399560485002","0.139241648768806","0.183557472201197","10"
"10 Completely satisfied","1988","vocational + Abi","Male","15","","","","10"
"10 Completely satisfied","1988","vocational + Abi","Female","9","","","","10"
"10 Completely satisfied","1988","higher vocational","Male","27","","","","10"
"10 Completely satisfied","1988","higher vocational","Female","20","","","","10"
"10 Completely satisfied","1988","higher education","Male","45","0.10799900972748","0.0773516874663984","0.138646331988562","10"
"10 Completely satisfied","1988","higher education","Female","17","","","","10"
"2 on Scale 1 to 10","1988","higher education","Male","6","","","","2"
"2 on Scale 1 to 10","1988","middle vocational","Female","18","","","","2"
"2 on Scale 1 to 10","1988","vocational + Abi","Male","3","","","","2"
"2 on Scale 1 to 10","1988","higher education","Female","","","","","2"
"2 on Scale 1 to 10","1988","in school","Male","","","","","2"
"2 on Scale 1 to 10","1988","in school","Female","","","","","2"
"2 on Scale 1 to 10","1988","inadequately","Male","2","","","","2"
"2 on Scale 1 to 10","1988","inadequately","Female","3","","","","2"
"2 on Scale 1 to 10","1988","general elemantary","Male","7","","","","2"
"2 on Scale 1 to 10","1988","general elemantary","Female","9","","","","2"
"2 on Scale 1 to 10","1988","middle vocational","Male","25","","","","2"
"2 on Scale 1 to 10","1988","vocational + Abi","Female","2","","","","2"
"2 on Scale 1 to 10","1988","higher vocational","Male","7","","","","2"
"2 on Scale 1 to 10","1988","higher vocational","Female","1","","","","2"
"3 on Scale 1 to 10","1988","in school","Male","1","","","","3"
"3 on Scale 1 to 10","1988","in school","Female","","","","","3"
"3 on Scale 1 to 10","1988","inadequately","Male","12","","","","3"
"3 on Scale 1 to 10","1988","inadequately","Female","4","","","","3"
"3 on Scale 1 to 10","1988","general elemantary","Male","25","","","","3"
"3 on Scale 1 to 10","1988","general elemantary","Female","30","0.0416839224442352","0.0263660695791804","0.0570017753092899","3"
"3 on Scale 1 to 10","1988","middle vocational","Male","63","0.0371111719417253","0.0285456939053395","0.0456766499781111","3"
"3 on Scale 1 to 10","1988","middle vocational","Female","38","0.03841609744735","0.0268403158213487","0.0499918790733512","3"
"3 on Scale 1 to 10","1988","vocational + Abi","Male","2","","","","3"
"3 on Scale 1 to 10","1988","vocational + Abi","Female","5","","","","3"
"3 on Scale 1 to 10","1988","higher vocational","Male","6","","","","3"
"3 on Scale 1 to 10","1988","higher vocational","Female","3","","","","3"
"3 on Scale 1 to 10","1988","higher education","Female","4","","","","3"
"3 on Scale 1 to 10","1988","higher education","Male","11","","","","3"
"4 on Scale 1 to 10","1988","in school","Male","","","","","4"
"4 on Scale 1 to 10","1988","in school","Female","","","","","4"
"4 on Scale 1 to 10","1988","inadequately","Male","10","","","","4"
"4 on Scale 1 to 10","1988","general elemantary","Male","17","","","","4"
"4 on Scale 1 to 10","1988","general elemantary","Female","28","","","","4"
"4 on Scale 1 to 10","1988","middle vocational","Male","55","0.030965878403382","0.0231167319192684","0.0388150248874955","4"
"4 on Scale 1 to 10","1988","middle vocational","Female","44","0.0419353680921813","0.029863131319433","0.0540076048649297","4"
"4 on Scale 1 to 10","1988","vocational + Abi","Male","5","","","","4"
"4 on Scale 1 to 10","1988","vocational + Abi","Female","2","","","","4"
"4 on Scale 1 to 10","1988","higher vocational","Male","6","","","","4"
"4 on Scale 1 to 10","1988","higher vocational","Female","8","","","","4"
"4 on Scale 1 to 10","1988","higher education","Male","16","","","","4"
"4 on Scale 1 to 10","1988","higher education","Female","5","","","","4"
"4 on Scale 1 to 10","1988","inadequately","Female","12","","","","4"
"5 on Scale 1 to 10","1988","general elemantary","Male","81","0.149148594240565","0.122758829804832","0.175538358676298","5"
"5 on Scale 1 to 10","1988","inadequately","Female","20","","","","5"
"5 on Scale 1 to 10","1988","general elemantary","Female","84","0.134121602684144","0.108003775954586","0.160239429413703","5"
"5 on Scale 1 to 10","1988","middle vocational","Male","181","0.0954718653213921","0.0821562898308651","0.108787440811919","5"
"5 on Scale 1 to 10","1988","middle vocational","Female","129","0.113253388245515","0.0941669240591829","0.132339852431847","5"
"5 on Scale 1 to 10","1988","higher vocational","Male","19","","","","5"
"5 on Scale 1 to 10","1988","higher vocational","Female","12","","","","5"
"5 on Scale 1 to 10","1988","higher education","Male","31","0.0746950924949768","0.0487360632583538","0.1006541217316","5"
"5 on Scale 1 to 10","1988","higher education","Female","12","","","","5"
"5 on Scale 1 to 10","1988","in school","Male","1","","","","5"
"5 on Scale 1 to 10","1988","in school","Female","","","","","5"
"5 on Scale 1 to 10","1988","inadequately","Male","30","0.152092494361344","0.103406608226246","0.200778380496441","5"
"5 on Scale 1 to 10","1988","vocational + Abi","Male","10","","","","5"
"5 on Scale 1 to 10","1988","vocational + Abi","Female","4","","","","5"
"6 on Scale 1 to 10","1988","in school","Female","1","","","","6"
"6 on Scale 1 to 10","1988","in school","Male","","","","","6"
"6 on Scale 1 to 10","1988","general elemantary","Female","66","0.0964259179044549","0.073803553679907","0.119048282129003","6"
"6 on Scale 1 to 10","1988","middle vocational","Male","162","0.0883278192197264","0.0754696450957404","0.101185993343712","6"
"6 on Scale 1 to 10","1988","middle vocational","Female","89","0.0758937221273825","0.0599436005516616","0.0918438437031034","6"
"6 on Scale 1 to 10","1988","inadequately","Male","16","","","","6"
"6 on Scale 1 to 10","1988","inadequately","Female","29","","","","6"
"6 on Scale 1 to 10","1988","general elemantary","Male","72","0.102301951244227","0.0798524772198329","0.124751425268621","6"
"6 on Scale 1 to 10","1988","vocational + Abi","Male","8","","","","6"
"6 on Scale 1 to 10","1988","vocational + Abi","Female","6","","","","6"
"6 on Scale 1 to 10","1988","higher education","Female","10","","","","6"
"6 on Scale 1 to 10","1988","higher vocational","Male","22","","","","6"
"6 on Scale 1 to 10","1988","higher education","Male","25","","","","6"
"6 on Scale 1 to 10","1988","higher vocational","Female","5","","","","6"
"7 on Scale 1 to 10","1988","in school","Male","","","","","7"
"7 on Scale 1 to 10","1988","in school","Female","","","","","7"
"7 on Scale 1 to 10","1988","inadequately","Male","33","0.120612261104494","0.0764591936691527","0.164765328539836","7"
"7 on Scale 1 to 10","1988","vocational + Abi","Male","16","","","","7"
"7 on Scale 1 to 10","1988","vocational + Abi","Female","14","","","","7"
"7 on Scale 1 to 10","1988","general elemantary","Female","91","0.143041582495915","0.116208519858511","0.169874645133318","7"
"7 on Scale 1 to 10","1988","middle vocational","Male","346","0.185443007539396","0.167832285337033","0.203053729741759","7"
"7 on Scale 1 to 10","1988","middle vocational","Female","169","0.159599677471932","0.137542028508757","0.181657326435107","7"
"7 on Scale 1 to 10","1988","higher vocational","Male","47","0.190133672021131","0.140997509224809","0.239269834817452","7"
"7 on Scale 1 to 10","1988","higher education","Male","72","0.193826582697491","0.154794575392028","0.232858590002954","7"
"7 on Scale 1 to 10","1988","higher education","Female","29","","","","7"
"7 on Scale 1 to 10","1988","inadequately","Female","24","","","","7"
"7 on Scale 1 to 10","1988","general elemantary","Male","132","0.173994751519663","0.14591077841012","0.202078724629206","7"
"7 on Scale 1 to 10","1988","higher vocational","Female","14","","","","7"
"8 on Scale 1 to 10","1988","inadequately","Male","56","0.268960239994163","0.208844321239167","0.329076158749158","8"
"8 on Scale 1 to 10","1988","general elemantary","Female","135","0.219511412469405","0.18778864648014","0.25123417845867","8"
"8 on Scale 1 to 10","1988","middle vocational","Male","511","0.270570603316508","0.250440633059979","0.290700573573037","8"
"8 on Scale 1 to 10","1988","middle vocational","Female","251","0.236363438432692","0.210775598972072","0.261951277893312","8"
"8 on Scale 1 to 10","1988","vocational + Abi","Male","23","","","","8"
"8 on Scale 1 to 10","1988","vocational + Abi","Female","18","","","","8"
"8 on Scale 1 to 10","1988","higher vocational","Male","76","0.305561814018988","0.247880999349433","0.363242628688542","8"
"8 on Scale 1 to 10","1988","higher vocational","Female","38","0.339329070286584","0.254614014633982","0.424044125939186","8"
"8 on Scale 1 to 10","1988","in school","Male","1","","","","8"
"8 on Scale 1 to 10","1988","in school","Female","","","","","8"
"8 on Scale 1 to 10","1988","inadequately","Female","22","","","","8"
"8 on Scale 1 to 10","1988","general elemantary","Male","176","0.237157112563997","0.205648106867644","0.26866611826035","8"
"8 on Scale 1 to 10","1988","higher education","Male","106","0.26159471891745","0.21819750356422","0.304991934270681","8"
"8 on Scale 1 to 10","1988","higher education","Female","46","0.27685668381894","0.206416263865128","0.347297103772753","8"
"9 on Scale 1 to 10","1988","in school","Male","","","","","9"
"9 on Scale 1 to 10","1988","in school","Female","1","","","","9"
"9 on Scale 1 to 10","1988","inadequately","Male","18","","","","9"
"9 on Scale 1 to 10","1988","inadequately","Female","21","","","","9"
"9 on Scale 1 to 10","1988","general elemantary","Male","81","0.112410526908632","0.0890109160968744","0.135810137720389","9"
"9 on Scale 1 to 10","1988","general elemantary","Female","73","0.105197884373982","0.0816839002354987","0.128711868512465","9"
"9 on Scale 1 to 10","1988","middle vocational","Male","250","0.131959657953074","0.116624023690712","0.147295292215435","9"
"9 on Scale 1 to 10","1988","middle vocational","Female","157","0.148619045096837","0.12719510675774","0.170042983435934","9"
"9 on Scale 1 to 10","1988","vocational + Abi","Male","18","","","","9"
"9 on Scale 1 to 10","1988","vocational + Abi","Female","15","","","","9"
"9 on Scale 1 to 10","1988","higher vocational","Male","35","0.137864148353824","0.094694493867229","0.181033802840418","9"
"9 on Scale 1 to 10","1988","higher vocational","Female","17","","","","9"
"9 on Scale 1 to 10","1988","higher education","Male","78","0.201241127649651","0.161652887253782","0.24082936804552","9"
"9 on Scale 1 to 10","1988","higher education","Female","29","","","","9"
"0 Completely dissatisfied","1989","higher vocational","Male","","","","","0"
"0 Completely dissatisfied","1989","vocational + Abi","Male","1","","","","0"
"0 Completely dissatisfied","1989","in school","Male","","","","","0"
"0 Completely dissatisfied","1989","in school","Female","","","","","0"
"0 Completely dissatisfied","1989","inadequately","Male","3","","","","0"
"0 Completely dissatisfied","1989","inadequately","Female","1","","","","0"
"0 Completely dissatisfied","1989","general elemantary","Male","6","","","","0"
"0 Completely dissatisfied","1989","general elemantary","Female","3","","","","0"
"0 Completely dissatisfied","1989","middle vocational","Male","10","","","","0"
"0 Completely dissatisfied","1989","middle vocational","Female","6","","","","0"
"0 Completely dissatisfied","1989","vocational + Abi","Female","","","","","0"
"0 Completely dissatisfied","1989","higher vocational","Female","","","","","0"
"0 Completely dissatisfied","1989","higher education","Male","1","","","","0"
"0 Completely dissatisfied","1989","higher education","Female","1","","","","0"
"1 on Scale 1 to 10","1989","middle vocational","Male","13","","","","1"
"1 on Scale 1 to 10","1989","vocational + Abi","Female","","","","","1"
"1 on Scale 1 to 10","1989","in school","Male","","","","","1"
"1 on Scale 1 to 10","1989","in school","Female","","","","","1"
"1 on Scale 1 to 10","1989","inadequately","Male","4","","","","1"
"1 on Scale 1 to 10","1989","inadequately","Female","","","","","1"
"1 on Scale 1 to 10","1989","general elemantary","Male","2","","","","1"
"1 on Scale 1 to 10","1989","general elemantary","Female","5","","","","1"
"1 on Scale 1 to 10","1989","middle vocational","Female","10","","","","1"
"1 on Scale 1 to 10","1989","higher vocational","Female","","","","","1"
"1 on Scale 1 to 10","1989","higher education","Male","2","","","","1"
"1 on Scale 1 to 10","1989","vocational + Abi","Male","","","","","1"
"1 on Scale 1 to 10","1989","higher vocational","Male","","","","","1"
"1 on Scale 1 to 10","1989","higher education","Female","","","","","1"
"10 Completely satisfied","1989","in school","Male","","","","","10"
"10 Completely satisfied","1989","in school","Female","","","","","10"
"10 Completely satisfied","1989","inadequately","Male","17","","","","10"
"10 Completely satisfied","1989","inadequately","Female","20","","","","10"
"10 Completely satisfied","1989","general elemantary","Male","81","0.122897992539982","0.0976967624127342","0.14809922266723","10"
"10 Completely satisfied","1989","general elemantary","Female","88","0.134958472378701","0.108277824475126","0.161639120282277","10"
"10 Completely satisfied","1989","middle vocational","Male","245","0.125542222901495","0.110394768044778","0.140689677758213","10"
"10 Completely satisfied","1989","middle vocational","Female","157","0.150982342309482","0.129418728184709","0.172545956434255","10"
"10 Completely satisfied","1989","vocational + Abi","Male","15","","","","10"
"10 Completely satisfied","1989","vocational + Abi","Female","12","","","","10"
"10 Completely satisfied","1989","higher vocational","Male","18","","","","10"
"10 Completely satisfied","1989","higher vocational","Female","17","","","","10"
"10 Completely satisfied","1989","higher education","Male","47","0.133799727149561","0.100098801509069","0.167500652790053","10"
"10 Completely satisfied","1989","higher education","Female","25","","","","10"
"2 on Scale 1 to 10","1989","higher education","Female","4","","","","2"
"2 on Scale 1 to 10","1989","in school","Male","","","","","2"
"2 on Scale 1 to 10","1989","general elemantary","Male","8","","","","2"
"2 on Scale 1 to 10","1989","vocational + Abi","Male","2","","","","2"
"2 on Scale 1 to 10","1989","higher education","Male","2","","","","2"
"2 on Scale 1 to 10","1989","general elemantary","Female","11","","","","2"
"2 on Scale 1 to 10","1989","vocational + Abi","Female","","","","","2"
"2 on Scale 1 to 10","1989","higher vocational","Female","2","","","","2"
"2 on Scale 1 to 10","1989","in school","Female","","","","","2"
"2 on Scale 1 to 10","1989","inadequately","Male","4","","","","2"
"2 on Scale 1 to 10","1989","inadequately","Female","1","","","","2"
"2 on Scale 1 to 10","1989","middle vocational","Male","26","","","","2"
"2 on Scale 1 to 10","1989","middle vocational","Female","13","","","","2"
"2 on Scale 1 to 10","1989","higher vocational","Male","5","","","","2"
"3 on Scale 1 to 10","1989","vocational + Abi","Female","1","","","","3"
"3 on Scale 1 to 10","1989","in school","Male","1","","","","3"
"3 on Scale 1 to 10","1989","in school","Female","","","","","3"
"3 on Scale 1 to 10","1989","inadequately","Female","7","","","","3"
"3 on Scale 1 to 10","1989","higher education","Female","3","","","","3"
"3 on Scale 1 to 10","1989","inadequately","Male","6","","","","3"
"3 on Scale 1 to 10","1989","vocational + Abi","Male","4","","","","3"
"3 on Scale 1 to 10","1989","higher vocational","Male","10","","","","3"
"3 on Scale 1 to 10","1989","middle vocational","Male","45","0.0243436046492298","0.0172980331186188","0.0313891761798409","3"
"3 on Scale 1 to 10","1989","middle vocational","Female","32","0.0319705553217814","0.0213751034114656","0.0425660072320972","3"
"3 on Scale 1 to 10","1989","higher vocational","Female","6","","","","3"
"3 on Scale 1 to 10","1989","higher education","Male","5","","","","3"
"3 on Scale 1 to 10","1989","general elemantary","Male","19","","","","3"
"3 on Scale 1 to 10","1989","general elemantary","Female","22","","","","3"
"4 on Scale 1 to 10","1989","inadequately","Male","7","","","","4"
"4 on Scale 1 to 10","1989","higher vocational","Female","5","","","","4"
"4 on Scale 1 to 10","1989","higher vocational","Male","6","","","","4"
"4 on Scale 1 to 10","1989","inadequately","Female","9","","","","4"
"4 on Scale 1 to 10","1989","general elemantary","Male","30","0.0408304017427363","0.0256401901936546","0.0560206132918179","4"
"4 on Scale 1 to 10","1989","in school","Male","","","","","4"
"4 on Scale 1 to 10","1989","in school","Female","","","","","4"
"4 on Scale 1 to 10","1989","general elemantary","Female","24","","","","4"
"4 on Scale 1 to 10","1989","middle vocational","Male","67","0.0384866350491975","0.0296921994903713","0.0472810706080237","4"
"4 on Scale 1 to 10","1989","middle vocational","Female","40","0.0362626429608487","0.0250034001548157","0.0475218857668817","4"
"4 on Scale 1 to 10","1989","vocational + Abi","Male","3","","","","4"
"4 on Scale 1 to 10","1989","vocational + Abi","Female","3","","","","4"
"4 on Scale 1 to 10","1989","higher education","Male","7","","","","4"
"4 on Scale 1 to 10","1989","higher education","Female","2","","","","4"
"5 on Scale 1 to 10","1989","higher education","Female","15","","","","5"
"5 on Scale 1 to 10","1989","middle vocational","Male","196","0.10671905796991","0.0926037498325899","0.12083436610723","5"
"5 on Scale 1 to 10","1989","middle vocational","Female","124","0.114677940374088","0.0954872456919921","0.133868635056184","5"
"5 on Scale 1 to 10","1989","higher education","Male","30","0.0745758163745811","0.0485697607049319","0.10058187204423","5"
"5 on Scale 1 to 10","1989","in school","Male","","","","","5"
"5 on Scale 1 to 10","1989","general elemantary","Female","72","0.129924771563232","0.103670365416218","0.156179177710247","5"
"5 on Scale 1 to 10","1989","in school","Female","","","","","5"
"5 on Scale 1 to 10","1989","inadequately","Male","33","0.209208019728323","0.152119198230765","0.266296841225881","5"
"5 on Scale 1 to 10","1989","inadequately","Female","32","0.259178490701843","0.187857008548473","0.330499972855214","5"
"5 on Scale 1 to 10","1989","general elemantary","Male","74","0.111691703262154","0.0875139128085226","0.135869493715785","5"
"5 on Scale 1 to 10","1989","vocational + Abi","Male","8","","","","5"
"5 on Scale 1 to 10","1989","higher vocational","Female","14","","","","5"
"5 on Scale 1 to 10","1989","vocational + Abi","Female","4","","","","5"
"5 on Scale 1 to 10","1989","higher vocational","Male","20","","","","5"
"6 on Scale 1 to 10","1989","vocational + Abi","Male","11","","","","6"
"6 on Scale 1 to 10","1989","in school","Male","","","","","6"
"6 on Scale 1 to 10","1989","inadequately","Male","19","","","","6"
