"plh0037","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Big worries","2016","vocational + Abi","Urban Area","437","0.274344836805954","0.251636200443083","0.297053473168825"
"No worries","2016","general elemantary","Rural Area","182","0.20412822282577","0.177406438521368","0.230850007130173"
"No worries","2016","general elemantary","Urban Area","316","0.186570865750951","0.167909125544465","0.205232605957436"
"No worries","2016","higher education","Rural Area","246","0.150827261865383","0.133442896707507","0.168211627023259"
"No worries","2016","higher education","Urban Area","632","0.158280718066253","0.147323808715699","0.169237627416806"
"No worries","2016","higher vocational","Rural Area","101","0.201342779076827","0.168189371409255","0.234496186744398"
"No worries","2016","higher vocational","Urban Area","135","0.157603640130691","0.133065154980331","0.182142125281051"
"No worries","2016","in school","Rural Area","15","","",""
"No worries","2016","in school","Urban Area","51","0.190657609009202","0.141369019168787","0.239946198849617"
"No worries","2016","inadequately","Rural Area","37","0.355275345352778","0.269286070894577","0.44126461981098"
"No worries","2016","inadequately","Urban Area","75","0.268510068506133","0.216413375371052","0.320606761641214"
"No worries","2016","middle vocational","Rural Area","797","0.180370042329582","0.168921640566049","0.191818444093115"
"No worries","2016","middle vocational","Urban Area","1063","0.163797955977321","0.154908945155151","0.17268696679949"
"No worries","2016","vocational + Abi","Rural Area","102","0.214292358668798","0.179489790447587","0.249094926890009"
"No worries","2016","vocational + Abi","Urban Area","228","0.181269053315819","0.161662107349902","0.200875999281736"
"Some worries","2016","general elemantary","Rural Area","472","0.537482567441739","0.504427456483841","0.570537678399637"
"Some worries","2016","general elemantary","Urban Area","868","0.499558191402126","0.475606278762831","0.523510104041421"
"Some worries","2016","higher education","Rural Area","877","0.547299987427924","0.523120958040381","0.571479016815466"
"Some worries","2016","higher education","Urban Area","2223","0.513230486829341","0.4982264426954","0.528234530963283"
"Some worries","2016","higher vocational","Rural Area","300","0.532612484742442","0.491362465248626","0.573862504236259"
"Some worries","2016","higher vocational","Urban Area","431","0.500965153426506","0.46729263640847","0.534637670444542"
"Some worries","2016","in school","Rural Area","49","0.343791344548848","0.244553984741536","0.44302870435616"
"Some worries","2016","in school","Urban Area","111","0.479598108364883","0.416913438657659","0.542282778072106"
"Some worries","2016","inadequately","Rural Area","55","0.464350488524713","0.374744317400122","0.553956659649305"
"Some worries","2016","inadequately","Urban Area","136","0.474192346010901","0.415495277121949","0.532889414899853"
"Some worries","2016","middle vocational","Rural Area","2318","0.526038171887466","0.511170804980599","0.540905538794333"
"Some worries","2016","middle vocational","Urban Area","3512","0.52320027945864","0.511204027925626","0.535196530991654"
"Some worries","2016","vocational + Abi","Rural Area","288","0.488356254806209","0.445959787113815","0.530752722498604"
"Some worries","2016","vocational + Abi","Urban Area","818","0.544386109878227","0.519038937918427","0.569733281838027"
"Big worries","2017","general elemantary","Rural Area","308","0.30253994817318","0.274026381528943","0.331053514817416"
"Big worries","2017","general elemantary","Urban Area","589","0.346341196885524","0.323920315899301","0.368762077871748"
"Big worries","2017","higher education","Rural Area","658","0.355116449443955","0.333179004701998","0.377053894185911"
"Big worries","2017","higher education","Urban Area","1804","0.383235277851423","0.369343405639133","0.397127150063714"
"Big worries","2017","higher vocational","Rural Area","226","0.335445209975316","0.298894546063459","0.371995873887174"
"Big worries","2017","higher vocational","Urban Area","341","0.360325338313678","0.329011868684535","0.391638807942821"
"Big worries","2017","in school","Rural Area","49","0.381982281876009","0.294316691909367","0.46964787184265"
"Big worries","2017","in school","Urban Area","125","0.411749286644074","0.355106220899402","0.468392352388747"
"Big worries","2017","inadequately","Rural Area","39","0.220917738636273","0.149875048906725","0.291960428365821"
"Big worries","2017","inadequately","Urban Area","106","0.336828233009698","0.284635495998976","0.38902097002042"
"Big worries","2017","middle vocational","Rural Area","1568","0.336618874710212","0.32330311509848","0.349934634321943"
"Big worries","2017","middle vocational","Urban Area","2606","0.356204495681619","0.345161602012745","0.367247389350493"
"Big worries","2017","vocational + Abi","Rural Area","199","0.339647676483498","0.302339420697835","0.376955932269161"
"Big worries","2017","vocational + Abi","Urban Area","576","0.351173170642093","0.327747457997205","0.37459888328698"
"No worries","2017","general elemantary","Rural Area","193","0.181542421311216","0.157615453745739","0.205469388876693"
"No worries","2017","general elemantary","Urban Area","296","0.168125798549884","0.150503155382815","0.185748441716954"
"No worries","2017","higher education","Rural Area","232","0.122480064301853","0.107451371957857","0.137508756645849"
"No worries","2017","higher education","Urban Area","562","0.129012739075699","0.119434394056663","0.138591084094736"
"No worries","2017","higher vocational","Rural Area","85","0.132533343913393","0.106284628807367","0.158782059019418"
"No worries","2017","higher vocational","Urban Area","132","0.153158924838374","0.129669286627857","0.176648563048891"
"No worries","2017","in school","Rural Area","19","","",""
"No worries","2017","in school","Urban Area","32","0.153645111887161","0.112141612166213","0.195148611608109"
"No worries","2017","inadequately","Rural Area","32","0.310130339543623","0.230922513565374","0.389338165521872"
"No worries","2017","inadequately","Urban Area","79","0.268358616963057","0.219425856369591","0.317291377556522"
"No worries","2017","middle vocational","Rural Area","743","0.148825578097398","0.138796448800602","0.158854707394193"
"No worries","2017","middle vocational","Urban Area","983","0.141127064243911","0.133098667337579","0.149155461150242"
"No worries","2017","vocational + Abi","Rural Area","105","0.175757402004765","0.145773572028917","0.205741231980613"
"No worries","2017","vocational + Abi","Urban Area","191","0.12689337451894","0.110558309679466","0.143228439358415"
"Some worries","2017","general elemantary","Rural Area","496","0.515917630515604","0.484897020822421","0.546938240208787"
"Some worries","2017","general elemantary","Urban Area","845","0.485533004564591","0.461981797152806","0.509084211976376"
"Some worries","2017","higher education","Rural Area","938","0.522403486254192","0.499505694434316","0.545301278074068"
"Some worries","2017","higher education","Urban Area","2339","0.487751983072877","0.473469361089168","0.502034605056587"
"Some worries","2017","higher vocational","Rural Area","330","0.532021446111291","0.493393944309622","0.570648947912959"
"Some worries","2017","higher vocational","Urban Area","430","0.486515736847948","0.453915839597494","0.519115634098402"
"Some worries","2017","in school","Rural Area","50","0.487944021171556","0.397755594967524","0.578132447375588"
"Some worries","2017","in school","Urban Area","133","0.434605601468764","0.37755338746557","0.491657815471959"
"Some worries","2017","inadequately","Rural Area","60","0.468951921820104","0.383495732269186","0.554408111371022"
"Some worries","2017","inadequately","Urban Area","130","0.394813150027245","0.340833090378528","0.448793209675962"
"Some worries","2017","middle vocational","Rural Area","2527","0.514555547192391","0.500472356410032","0.52863873797475"
"Some worries","2017","middle vocational","Urban Area","3635","0.502668440074471","0.491138606415611","0.51419827373333"
"Some worries","2017","vocational + Abi","Rural Area","315","0.484594921511737","0.445224819281192","0.523965023742283"
"Some worries","2017","vocational + Abi","Urban Area","828","0.521933454838967","0.497419155130862","0.546447754547071"
"Big worries","2018","general elemantary","Rural Area","261","0.262143150686232","0.234451967255358","0.289834334117107"
"Big worries","2018","general elemantary","Urban Area","498","0.293237608319501","0.271577844332961","0.314897372306041"
"Big worries","2018","higher education","Rural Area","556","0.337531245090324","0.315433148787262","0.359629341393385"
"Big worries","2018","higher education","Urban Area","1691","0.374775553750656","0.360745766257861","0.388805341243452"
"Big worries","2018","higher vocational","Rural Area","202","0.313023741744864","0.276193976719843","0.349853506769885"
"Big worries","2018","higher vocational","Urban Area","308","0.359255337283458","0.326829275471298","0.391681399095617"
"Big worries","2018","in school","Rural Area","29","","",""
"Big worries","2018","in school","Urban Area","108","0.44022219100823","0.37976582848587","0.500678553530589"
"Big worries","2018","inadequately","Rural Area","25","","",""
"Big worries","2018","inadequately","Urban Area","103","0.350585214515833","0.300162438269786","0.401007990761881"
"Big worries","2018","middle vocational","Rural Area","1377","0.303355057121948","0.290034146760477","0.316675967483418"
"Big worries","2018","middle vocational","Urban Area","2402","0.347860125948161","0.336615418545295","0.359104833351028"
"Big worries","2018","vocational + Abi","Rural Area","194","0.315352807907347","0.278357764113358","0.352347851701336"
"Big worries","2018","vocational + Abi","Urban Area","505","0.359814614339391","0.335590957945338","0.384038270733445"
"No worries","2018","general elemantary","Rural Area","226","0.226824757105362","0.20045716938764","0.253192344823083"
"No worries","2018","general elemantary","Urban Area","356","0.181226137753393","0.162898792026682","0.199553483480104"
"No worries","2018","higher education","Rural Area","232","0.118123147477626","0.103040185082529","0.133206109872722"
"No worries","2018","higher education","Urban Area","520","0.117852800745663","0.108507614220836","0.12719798727049"
"No worries","2018","higher vocational","Rural Area","77","0.142418974344619","0.114662713937533","0.170175234751704"
"No worries","2018","higher vocational","Urban Area","110","0.14172620168679","0.118154654244017","0.165297749129564"
"No worries","2018","in school","Rural Area","17","","",""
"No worries","2018","in school","Urban Area","33","0.131393965661682","0.0902508344928446","0.17253709683052"
"No worries","2018","inadequately","Rural Area","55","0.471655056043624","0.386171325193438","0.557138786893811"
"No worries","2018","inadequately","Urban Area","85","0.211314060962635","0.168173566661017","0.254454555264253"
"No worries","2018","middle vocational","Rural Area","786","0.157693178906977","0.147132443671439","0.168253914142514"
"No worries","2018","middle vocational","Urban Area","977","0.145354704707691","0.137033562266113","0.15367584714927"
"No worries","2018","vocational + Abi","Rural Area","92","0.16856225242217","0.138756038728639","0.198368466115701"
"No worries","2018","vocational + Abi","Urban Area","199","0.132440153738384","0.115331848902236","0.149548458574531"
"Some worries","2018","general elemantary","Rural Area","482","0.511032092208406","0.479558198944415","0.542505985472397"
"Some worries","2018","general elemantary","Urban Area","843","0.525536253927106","0.50177824576992","0.549294262084293"
"Some worries","2018","higher education","Rural Area","971","0.544345607432051","0.521071645838764","0.567619569025338"
"Some worries","2018","higher education","Urban Area","2362","0.507371645503681","0.4928815819798","0.521861709027561"
"Some worries","2018","higher vocational","Rural Area","330","0.544557283910517","0.505004403986732","0.584110163834302"
"Some worries","2018","higher vocational","Urban Area","423","0.499018461029752","0.465226043650367","0.532810878409137"
"Some worries","2018","in school","Rural Area","40","0.474140135845593","0.368607390099328","0.579672881591857"
"Some worries","2018","in school","Urban Area","118","0.428383843330088","0.368118588374641","0.488649098285535"
"Some worries","2018","inadequately","Rural Area","51","0.381645648565293","0.298457528232003","0.464833768898582"
"Some worries","2018","inadequately","Urban Area","156","0.438100724521532","0.385670092672288","0.490531356370775"
"Some worries","2018","middle vocational","Rural Area","2412","0.538951763971076","0.524507325174983","0.553396202767168"
"Some worries","2018","middle vocational","Urban Area","3513","0.506785169344147","0.494981814358096","0.518588524330199"
"Some worries","2018","vocational + Abi","Rural Area","320","0.516084939670483","0.476296497009495","0.555873382331472"
"Some worries","2018","vocational + Abi","Urban Area","804","0.507745231922225","0.482512439621842","0.532978024222608"
"Big worries","2019","general elemantary","Rural Area","348","0.409513820180242","0.377369266850883","0.441658373509602"
"Big worries","2019","general elemantary","Urban Area","596","0.449408013183362","0.423342001658394","0.47547402470833"
"Big worries","2019","higher education","Rural Area","947","0.511086174281507","0.48861528508425","0.533557063478763"
"Big worries","2019","higher education","Urban Area","2434","0.527961012227463","0.513345904309323","0.542576120145602"
"Big worries","2019","higher vocational","Rural Area","321","0.439251916967474","0.402247820976204","0.476256012958744"
"Big worries","2019","higher vocational","Urban Area","450","0.48773748008303","0.455225417473475","0.520249542692584"
"Big worries","2019","in school","Rural Area","43","0.49580550155239","0.388884462638199","0.60272654046658"
"Big worries","2019","in school","Urban Area","143","0.567194388024557","0.503712100668225","0.630676675380889"
"Big worries","2019","inadequately","Rural Area","36","0.340997800468428","0.250325911728937","0.43166968920792"
"Big worries","2019","inadequately","Urban Area","87","0.344134441333666","0.286163584362886","0.402105298304446"
"Big worries","2019","middle vocational","Rural Area","1857","0.451791261275536","0.436928395854793","0.466654126696279"
"Big worries","2019","middle vocational","Urban Area","3050","0.461844272790465","0.449463701363854","0.474224844217076"
"Big worries","2019","vocational + Abi","Rural Area","284","0.476403802298348","0.436440780731863","0.516366823864833"
"Big worries","2019","vocational + Abi","Urban Area","734","0.520104282805391","0.49427345293663","0.545935112674152"
"No worries","2019","general elemantary","Rural Area","127","0.119394889546193","0.0981989967176791","0.140590782374707"
"No worries","2019","general elemantary","Urban Area","171","0.124395293156338","0.10710130124682","0.141689285065855"
"No worries","2019","higher education","Rural Area","145","0.0689103207189368","0.0575236981720404","0.0802969432658333"
"No worries","2019","higher education","Urban Area","345","0.0806094546669825","0.0726395124424705","0.0885793968914945"
"No worries","2019","higher vocational","Rural Area","71","0.117382142398146","0.0933829604533069","0.141381324342986"
"No worries","2019","higher vocational","Urban Area","81","0.0948348225094819","0.0757778896637858","0.113891755355178"
"No worries","2019","in school","Rural Area","12","","",""
"No worries","2019","in school","Urban Area","19","","",""
"No worries","2019","inadequately","Rural Area","27","","",""
"No worries","2019","inadequately","Urban Area","41","0.15256649021113","0.108691136330502","0.196441844091757"
"No worries","2019","middle vocational","Rural Area","484","0.109078569111275","0.0997685606814976","0.118388577541052"
"No worries","2019","middle vocational","Urban Area","504","0.0894038805942855","0.0823182255069265","0.0964895356816445"
"No worries","2019","vocational + Abi","Rural Area","45","0.0730403338304796","0.0522201644025198","0.0938605032584395"
"No worries","2019","vocational + Abi","Urban Area","118","0.0749572131300641","0.0613425364211363","0.0885718898389919"
"Some worries","2019","general elemantary","Rural Area","424","0.471091290273564","0.438461735946911","0.503720844600218"
"Some worries","2019","general elemantary","Urban Area","632","0.4261966936603","0.400283210351454","0.452110176969146"
"Some worries","2019","higher education","Rural Area","809","0.420003504999556","0.397816628064428","0.442190381934685"
"Some worries","2019","higher education","Urban Area","1703","0.391429533105555","0.377140777891942","0.405718288319167"
"Some worries","2019","higher vocational","Rural Area","299","0.443365940634379","0.406325587427821","0.480406293840938"
"Some worries","2019","higher vocational","Urban Area","377","0.417427697407488","0.385352398340979","0.449502996473998"
"Some worries","2019","in school","Rural Area","29","","",""
"Some worries","2019","in school","Urban Area","72","0.371033322408866","0.309137628152438","0.432929016665293"
"Some worries","2019","inadequately","Rural Area","42","0.385134298764608","0.292055734882124","0.478212862647092"
"Some worries","2019","inadequately","Urban Area","130","0.503299068455204","0.442289382627992","0.564308754282417"
"Some worries","2019","middle vocational","Rural Area","1966","0.439130169613189","0.424308800173474","0.453951539052903"
"Some worries","2019","middle vocational","Urban Area","2675","0.448751846615249","0.436400462621553","0.461103230608945"
"Some worries","2019","vocational + Abi","Rural Area","271","0.450555863871172","0.41074436209955","0.490367365642794"
"Some worries","2019","vocational + Abi","Urban Area","585","0.404938504064545","0.379558296537704","0.430318711591386"
