"plh0037","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Big worries","2009","Saxony","Other degree","","","",""
"Big worries","2009","Saxony","no degree/no degree yet","","","",""
"Big worries","2009","Saxony-Anhalt","lower secondary degree","55","0.252620536485354","0.194404033932569","0.310837039038139"
"Big worries","2009","Saxony-Anhalt","secondary school degree","72","0.234077564369198","0.187392620578804","0.280762508159592"
"Big worries","2009","Saxony-Anhalt","college entrance qualification","48","0.364562539093764","0.296659085411456","0.432465992776072"
"Big worries","2009","Saxony-Anhalt","Other degree","","","",""
"Big worries","2009","Saxony-Anhalt","no degree/no degree yet","","","",""
"Big worries","2009","Thuringia","lower secondary degree","86","0.289618510974027","0.235813125917427","0.343423896030628"
"Big worries","2009","Thuringia","secondary school degree","76","0.276006155207042","0.229765105175188","0.322247205238895"
"Big worries","2009","Thuringia","college entrance qualification","37","0.27095916577799","0.199594570495922","0.342323761060058"
"Big worries","2009","Thuringia","Other degree","","","",""
"Big worries","2009","Thuringia","no degree/no degree yet","","","",""
"Some worries","2009","Schleswig-Holstein","lower secondary degree","97","0.550182933597157","0.477709251714435","0.62265661547988"
"Some worries","2009","Schleswig-Holstein","secondary school degree","82","0.581119416419627","0.501899794575544","0.660339038263709"
"Some worries","2009","Schleswig-Holstein","college entrance qualification","58","0.514476322834025","0.428229890529707","0.600722755138343"
"Some worries","2009","Schleswig-Holstein","Other degree","","","",""
"Some worries","2009","Schleswig-Holstein","no degree/no degree yet","","","",""
"Some worries","2009","Hamburg","lower secondary degree","31","0.53590617582326","0.407560461986947","0.664251889659573"
"Some worries","2009","Hamburg","secondary school degree","42","0.671516212585072","0.563777475136466","0.779254950033677"
"Some worries","2009","Hamburg","college entrance qualification","61","0.665063391282891","0.578425375772879","0.751701406792902"
"Some worries","2009","Hamburg","Other degree","","","",""
"Some worries","2009","Hamburg","no degree/no degree yet","","","",""
"Some worries","2009","Lower Saxony","lower secondary degree","310","0.514821929563129","0.473757002262627","0.555886856863631"
"Some worries","2009","Lower Saxony","secondary school degree","284","0.552184764651383","0.509153803094455","0.59521572620831"
"Some worries","2009","Lower Saxony","college entrance qualification","219","0.491892703029172","0.443851449403899","0.539933956654446"
"Some worries","2009","Lower Saxony","Other degree","41","0.634542626865333","0.510610797774263","0.758474455956404"
"Some worries","2009","Lower Saxony","no degree/no degree yet","","","",""
"Some worries","2009","Bremen","lower secondary degree","","","",""
"Some worries","2009","Bremen","secondary school degree","","","",""
"Some worries","2009","Bremen","college entrance qualification","","","",""
"Some worries","2009","Bremen","Other degree","","","",""
"Some worries","2009","Bremen","no degree/no degree yet","","","",""
"Some worries","2009","North Rhine-Westphalia","lower secondary degree","751","0.596418682669253","0.569361189211283","0.623476176127223"
"Some worries","2009","North Rhine-Westphalia","secondary school degree","461","0.562363715488024","0.52792204263357","0.596805388342479"
"Some worries","2009","North Rhine-Westphalia","college entrance qualification","616","0.509570385737437","0.480201265141907","0.538939506332967"
"Some worries","2009","North Rhine-Westphalia","Other degree","127","0.604919986092733","0.541324446088668","0.668515526096798"
"Some worries","2009","North Rhine-Westphalia","no degree/no degree yet","68","0.620439268957303","0.533973206592212","0.706905331322393"
"Some worries","2009","Hesse","lower secondary degree","205","0.579672116211028","0.527810771336989","0.631533461085067"
"Some worries","2009","Hesse","secondary school degree","183","0.568735741632804","0.514809198646377","0.622662284619231"
"Some worries","2009","Hesse","college entrance qualification","218","0.496057677391652","0.447895687207566","0.544219667575738"
"Some worries","2009","Hesse","Other degree","34","0.46007743820188","0.345745420725409","0.574409455678352"
"Some worries","2009","Hesse","no degree/no degree yet","","","",""
"Some worries","2009","Rhineland-Palatinate,Saarland","lower secondary degree","250","0.528800024964703","0.483478606328236","0.57412144360117"
"Some worries","2009","Rhineland-Palatinate,Saarland","secondary school degree","125","0.541693520136169","0.474936641296832","0.608450398975506"
"Some worries","2009","Rhineland-Palatinate,Saarland","college entrance qualification","118","0.503263229692963","0.437043593806332","0.569482865579594"
"Some worries","2009","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Some worries","2009","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Some worries","2009","Baden-Württemberg","lower secondary degree","411","0.62140267919684","0.58536815432869","0.657437204064989"
"Some worries","2009","Baden-Württemberg","secondary school degree","302","0.548958436649456","0.506793717310236","0.591123155988676"
"Some worries","2009","Baden-Württemberg","college entrance qualification","293","0.550478826590737","0.509533725518949","0.591423927662524"
"Some worries","2009","Baden-Württemberg","Other degree","81","0.518476276231947","0.441054810552057","0.595897741911838"
"Some worries","2009","Baden-Württemberg","no degree/no degree yet","35","0.494961994858545","0.381047185342565","0.608876804374525"
"Some worries","2009","Bavaria","lower secondary degree","630","0.590417914444778","0.560701906839669","0.620133922049886"
"Some worries","2009","Bavaria","secondary school degree","383","0.604469892170173","0.567137785797808","0.641801998542539"
"Some worries","2009","Bavaria","college entrance qualification","368","0.567540151796224","0.529336663115021","0.605743640477428"
"Some worries","2009","Bavaria","Other degree","69","0.532546335877311","0.443276352763454","0.621816318991169"
"Some worries","2009","Bavaria","no degree/no degree yet","34","0.622042492632863","0.508454980987345","0.735630004278382"
"Some worries","2009","Berlin","lower secondary degree","48","0.466792437005306","0.375610413306479","0.557974460704133"
"Some worries","2009","Berlin","secondary school degree","123","0.58275643743623","0.518890585157989","0.64662228971447"
"Some worries","2009","Berlin","college entrance qualification","123","0.413952498685059","0.355093399036392","0.472811598333727"
"Some worries","2009","Berlin","Other degree","","","",""
"Some worries","2009","Berlin","no degree/no degree yet","","","",""
"Some worries","2009","Brandenburg","lower secondary degree","112","0.546680231340576","0.479668756774483","0.613691705906669"
"Some worries","2009","Brandenburg","secondary school degree","190","0.546460640071467","0.493543597157861","0.599377682985073"
"Some worries","2009","Brandenburg","college entrance qualification","117","0.571171578143031","0.501885635415248","0.640457520870813"
"Some worries","2009","Brandenburg","Other degree","","","",""
"Some worries","2009","Brandenburg","no degree/no degree yet","","","",""
"Some worries","2009","Mecklenburg-Western Pomerania","lower secondary degree","61","0.46434566268083","0.375113693415382","0.553577631946279"
"Some worries","2009","Mecklenburg-Western Pomerania","secondary school degree","121","0.606862932051159","0.542610598314594","0.671115265787724"
"Some worries","2009","Mecklenburg-Western Pomerania","college entrance qualification","53","0.405184040716018","0.310375611677735","0.499992469754301"
"Some worries","2009","Mecklenburg-Western Pomerania","Other degree","","","",""
"Some worries","2009","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Some worries","2009","Saxony","lower secondary degree","190","0.482873919419298","0.429121979270085","0.536625859568511"
"Some worries","2009","Saxony","secondary school degree","364","0.516930626469895","0.478395861378573","0.555465391561217"
"Some worries","2009","Saxony","college entrance qualification","172","0.501262780673581","0.447640722820493","0.554884838526669"
"Some worries","2009","Saxony","Other degree","","","",""
"Some worries","2009","Saxony","no degree/no degree yet","","","",""
"Some worries","2009","Saxony-Anhalt","lower secondary degree","119","0.554600031635035","0.488010457062838","0.621189606207232"
"Some worries","2009","Saxony-Anhalt","secondary school degree","191","0.603261210136914","0.549321379022836","0.657201041250992"
"Some worries","2009","Saxony-Anhalt","college entrance qualification","114","0.498542359317751","0.428002011727518","0.569082706907985"
"Some worries","2009","Saxony-Anhalt","Other degree","","","",""
"Some worries","2009","Saxony-Anhalt","no degree/no degree yet","","","",""
"Some worries","2009","Thuringia","lower secondary degree","131","0.490826416085764","0.431525191228832","0.550127640942697"
"Some worries","2009","Thuringia","secondary school degree","223","0.54060803601719","0.489057425592618","0.592158646441762"
"Some worries","2009","Thuringia","college entrance qualification","84","0.559568187293483","0.479856719691595","0.63927965489537"
"Some worries","2009","Thuringia","Other degree","","","",""
"Some worries","2009","Thuringia","no degree/no degree yet","","","",""
"No worries","2009","Schleswig-Holstein","lower secondary degree","39","0.164995908976413","0.110921759988197","0.219070057964628"
"No worries","2009","Schleswig-Holstein","secondary school degree","31","0.137753273185791","0.0824154976358328","0.19309104873575"
"No worries","2009","Schleswig-Holstein","college entrance qualification","35","0.276893664651969","0.199677037296127","0.354110292007811"
"No worries","2009","Schleswig-Holstein","Other degree","","","",""
"No worries","2009","Schleswig-Holstein","no degree/no degree yet","","","",""
"No worries","2009","Hamburg","lower secondary degree","","","",""
"No worries","2009","Hamburg","secondary school degree","","","",""
"No worries","2009","Hamburg","college entrance qualification","","","",""
"No worries","2009","Hamburg","Other degree","","","",""
"No worries","2009","Hamburg","no degree/no degree yet","","","",""
"No worries","2009","Lower Saxony","lower secondary degree","84","0.165624555589495","0.135079910870572","0.196169200308417"
"No worries","2009","Lower Saxony","secondary school degree","105","0.21892996342441","0.183146118788682","0.254713808060138"
"No worries","2009","Lower Saxony","college entrance qualification","70","0.185518995996334","0.148165083400441","0.222872908592227"
"No worries","2009","Lower Saxony","Other degree","","","",""
"No worries","2009","Lower Saxony","no degree/no degree yet","","","",""
"No worries","2009","Bremen","lower secondary degree","","","",""
"No worries","2009","Bremen","secondary school degree","","","",""
"No worries","2009","Bremen","college entrance qualification","","","",""
"No worries","2009","Bremen","Other degree","","","",""
"No worries","2009","Bremen","no degree/no degree yet","","","",""
"No worries","2009","North Rhine-Westphalia","lower secondary degree","137","0.116307727670403","0.0986269554261429","0.133988499914664"
"No worries","2009","North Rhine-Westphalia","secondary school degree","115","0.162602948103297","0.136984733947823","0.18822116225877"
"No worries","2009","North Rhine-Westphalia","college entrance qualification","149","0.163844809227982","0.142099764893437","0.185589853562527"
"No worries","2009","North Rhine-Westphalia","Other degree","31","0.11154978361238","0.0705967500551437","0.152502817169617"
"No worries","2009","North Rhine-Westphalia","no degree/no degree yet","","","",""
"No worries","2009","Hesse","lower secondary degree","52","0.120633345010321","0.0864135699069849","0.154853120113656"
"No worries","2009","Hesse","secondary school degree","34","0.114019729264","0.0794116406471795","0.148627817880822"
"No worries","2009","Hesse","college entrance qualification","76","0.194141898194778","0.156040856946916","0.232242939442641"
"No worries","2009","Hesse","Other degree","","","",""
"No worries","2009","Hesse","no degree/no degree yet","","","",""
"No worries","2009","Rhineland-Palatinate,Saarland","lower secondary degree","75","0.198679975867316","0.16245274158636","0.234907210148273"
"No worries","2009","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"No worries","2009","Rhineland-Palatinate,Saarland","college entrance qualification","32","0.178597253519529","0.127869982761386","0.229324524277672"
"No worries","2009","Rhineland-Palatinate,Saarland","Other degree","","","",""
"No worries","2009","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"No worries","2009","Baden-Württemberg","lower secondary degree","107","0.140694376812503","0.114862517413481","0.166526236211525"
"No worries","2009","Baden-Württemberg","secondary school degree","69","0.115397221048757","0.0883238070197195","0.142470635077795"
"No worries","2009","Baden-Württemberg","college entrance qualification","79","0.115997432426918","0.0896397322837668","0.142355132570069"
"No worries","2009","Baden-Württemberg","Other degree","35","0.238367031153332","0.172345732773193","0.304388329533472"
"No worries","2009","Baden-Württemberg","no degree/no degree yet","","","",""
"No worries","2009","Bavaria","lower secondary degree","169","0.172841102554855","0.149992575515071","0.19568962959464"
"No worries","2009","Bavaria","secondary school degree","94","0.13895120340312","0.112542296720811","0.165360110085429"
"No worries","2009","Bavaria","college entrance qualification","91","0.145452184579125","0.118265256371651","0.172639112786599"
"No worries","2009","Bavaria","Other degree","","","",""
"No worries","2009","Bavaria","no degree/no degree yet","","","",""
"No worries","2009","Berlin","lower secondary degree","","","",""
"No worries","2009","Berlin","secondary school degree","","","",""
"No worries","2009","Berlin","college entrance qualification","38","0.124538276914857","0.0850796509010184","0.163996902928696"
"No worries","2009","Berlin","Other degree","","","",""
"No worries","2009","Berlin","no degree/no degree yet","","","",""
"No worries","2009","Brandenburg","lower secondary degree","45","0.208156418786541","0.1535058401471","0.262806997425982"
"No worries","2009","Brandenburg","secondary school degree","66","0.234972207806066","0.189905535877564","0.280038879734567"
"No worries","2009","Brandenburg","college entrance qualification","30","0.224973194726778","0.16651521466478","0.283431174788776"
"No worries","2009","Brandenburg","Other degree","","","",""
"No worries","2009","Brandenburg","no degree/no degree yet","","","",""
"No worries","2009","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"No worries","2009","Mecklenburg-Western Pomerania","secondary school degree","41","0.138299640105506","0.0928887237251574","0.183710556485855"
"No worries","2009","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"No worries","2009","Mecklenburg-Western Pomerania","Other degree","","","",""
"No worries","2009","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"No worries","2009","Saxony","lower secondary degree","67","0.232406871686074","0.186974116908191","0.277839626463957"
"No worries","2009","Saxony","secondary school degree","149","0.24616977293323","0.212950817770296","0.279388728096165"
"No worries","2009","Saxony","college entrance qualification","87","0.249665982998544","0.203248470558311","0.296083495438777"
"No worries","2009","Saxony","Other degree","","","",""
"No worries","2009","Saxony","no degree/no degree yet","","","",""
"No worries","2009","Saxony-Anhalt","lower secondary degree","40","0.192779431879611","0.139926673013171","0.245632190746051"
"No worries","2009","Saxony-Anhalt","secondary school degree","53","0.162661225493889","0.121970337181383","0.203352113806394"
"No worries","2009","Saxony-Anhalt","college entrance qualification","31","0.136895101588485","0.0884003006026022","0.185389902574367"
"No worries","2009","Saxony-Anhalt","Other degree","","","",""
"No worries","2009","Saxony-Anhalt","no degree/no degree yet","","","",""
"No worries","2009","Thuringia","lower secondary degree","56","0.219555072940208","0.170451890909686","0.268658254970731"
"No worries","2009","Thuringia","secondary school degree","60","0.183385808775768","0.143355200382565","0.223416417168971"
"No worries","2009","Thuringia","college entrance qualification","","","",""
"No worries","2009","Thuringia","Other degree","","","",""
"No worries","2009","Thuringia","no degree/no degree yet","","","",""
"Big worries","2010","Schleswig-Holstein","lower secondary degree","66","0.29937243068155","0.239127415683277","0.359617445679823"
"Big worries","2010","Schleswig-Holstein","secondary school degree","64","0.351939142947151","0.29008453888166","0.413793747012642"
"Big worries","2010","Schleswig-Holstein","college entrance qualification","52","0.143001212479724","0.0938662363988868","0.192136188560561"
"Big worries","2010","Schleswig-Holstein","Other degree","","","",""
"Big worries","2010","Schleswig-Holstein","no degree/no degree yet","","","",""
"Big worries","2010","Hamburg","lower secondary degree","","","",""
"Big worries","2010","Hamburg","secondary school degree","43","0.334436726275483","0.246668310772842","0.422205141778125"
"Big worries","2010","Hamburg","college entrance qualification","50","0.254138574750245","0.187707621058836","0.320569528441654"
"Big worries","2010","Hamburg","Other degree","","","",""
"Big worries","2010","Hamburg","no degree/no degree yet","","","",""
"Big worries","2010","Lower Saxony","lower secondary degree","215","0.341954688757096","0.305374662487775","0.378534715026417"
"Big worries","2010","Lower Saxony","secondary school degree","163","0.252239447612481","0.220089752358007","0.284389142866956"
"Big worries","2010","Lower Saxony","college entrance qualification","170","0.246532699681979","0.212217917280404","0.280847482083555"
"Big worries","2010","Lower Saxony","Other degree","","","",""
"Big worries","2010","Lower Saxony","no degree/no degree yet","31","0.439911743987801","0.333761875782678","0.546061612192923"
"Big worries","2010","Bremen","lower secondary degree","","","",""
"Big worries","2010","Bremen","secondary school degree","","","",""
"Big worries","2010","Bremen","college entrance qualification","","","",""
"Big worries","2010","Bremen","Other degree","","","",""
"Big worries","2010","Bremen","no degree/no degree yet","","","",""
"Big worries","2010","North Rhine-Westphalia","lower secondary degree","443","0.324717185841458","0.300828052304325","0.348606319378591"
"Big worries","2010","North Rhine-Westphalia","secondary school degree","336","0.290923994447185","0.264547176935064","0.317300811959306"
"Big worries","2010","North Rhine-Westphalia","college entrance qualification","519","0.321149208007235","0.298075131840882","0.344223284173587"
"Big worries","2010","North Rhine-Westphalia","Other degree","131","0.292247489172703","0.250821422558049","0.333673555787357"
"Big worries","2010","North Rhine-Westphalia","no degree/no degree yet","56","0.221993470242595","0.167201909025187","0.276785031460003"
"Big worries","2010","Hesse","lower secondary degree","124","0.360555976210459","0.313559692132349","0.407552260288568"
"Big worries","2010","Hesse","secondary school degree","151","0.325265919931687","0.280883414924356","0.369648424939018"
"Big worries","2010","Hesse","college entrance qualification","167","0.254404160903158","0.219350402648605","0.289457919157712"
"Big worries","2010","Hesse","Other degree","54","0.419946895291297","0.343471951765677","0.496421838816917"
"Big worries","2010","Hesse","no degree/no degree yet","","","",""
"Big worries","2010","Rhineland-Palatinate,Saarland","lower secondary degree","167","0.322402631938851","0.282497575637151","0.362307688240552"
"Big worries","2010","Rhineland-Palatinate,Saarland","secondary school degree","78","0.276081268712053","0.226395584523902","0.325766952900204"
"Big worries","2010","Rhineland-Palatinate,Saarland","college entrance qualification","77","0.218679915056631","0.173105249295485","0.264254580817778"
"Big worries","2010","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Big worries","2010","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Big worries","2010","Baden-Württemberg","lower secondary degree","266","0.357283132258851","0.324799763840401","0.3897665006773"
"Big worries","2010","Baden-Württemberg","secondary school degree","267","0.356217377744045","0.323340053668492","0.389094701819599"
"Big worries","2010","Baden-Württemberg","college entrance qualification","273","0.304412487663759","0.272936190783175","0.335888784544344"
"Big worries","2010","Baden-Württemberg","Other degree","69","0.246718877830352","0.193702388611263","0.299735367049441"
"Big worries","2010","Baden-Württemberg","no degree/no degree yet","36","0.389201577714477","0.288470591573491","0.489932563855462"
"Big worries","2010","Bavaria","lower secondary degree","387","0.290519431284341","0.266055513174027","0.314983349394654"
"Big worries","2010","Bavaria","secondary school degree","284","0.293675227052299","0.26483483151214","0.322515622592458"
"Big worries","2010","Bavaria","college entrance qualification","268","0.257515717754104","0.228459842127834","0.286571593380373"
"Big worries","2010","Bavaria","Other degree","81","0.477264706613411","0.414203810015107","0.540325603211715"
"Big worries","2010","Bavaria","no degree/no degree yet","38","0.216580560656424","0.142259141128127","0.290901980184721"
"Big worries","2010","Berlin","lower secondary degree","51","0.290552733047594","0.21613908176581","0.364966384329379"
"Big worries","2010","Berlin","secondary school degree","101","0.307673973390691","0.255096108660003","0.360251838121379"
"Big worries","2010","Berlin","college entrance qualification","130","0.395573476793653","0.345614961783982","0.445531991803325"
"Big worries","2010","Berlin","Other degree","","","",""
"Big worries","2010","Berlin","no degree/no degree yet","","","",""
"Big worries","2010","Brandenburg","lower secondary degree","59","0.259658888253152","0.201323008182292","0.317994768324012"
"Big worries","2010","Brandenburg","secondary school degree","94","0.237785030147591","0.197685883096534","0.277884177198647"
"Big worries","2010","Brandenburg","college entrance qualification","57","0.23687797256555","0.184068996007454","0.289686949123645"
"Big worries","2010","Brandenburg","Other degree","","","",""
"Big worries","2010","Brandenburg","no degree/no degree yet","","","",""
"Big worries","2010","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Big worries","2010","Mecklenburg-Western Pomerania","secondary school degree","63","0.130990862375831","0.0923588836670192","0.169622841084642"
"Big worries","2010","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Big worries","2010","Mecklenburg-Western Pomerania","Other degree","","","",""
"Big worries","2010","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Big worries","2010","Saxony","lower secondary degree","72","0.249407373151437","0.203281294840502","0.295533451462372"
"Big worries","2010","Saxony","secondary school degree","143","0.204140591036584","0.176768469998803","0.231512712074365"
"Big worries","2010","Saxony","college entrance qualification","85","0.25285409063334","0.21186729926461","0.29384088200207"
"Big worries","2010","Saxony","Other degree","","","",""
"Big worries","2010","Saxony","no degree/no degree yet","","","",""
"Big worries","2010","Saxony-Anhalt","lower secondary degree","53","0.277401737866619","0.218507250092552","0.336296225640686"
"Big worries","2010","Saxony-Anhalt","secondary school degree","79","0.175102109365157","0.138179135587432","0.212025083142883"
"Big worries","2010","Saxony-Anhalt","college entrance qualification","55","0.296280613844075","0.237140558674072","0.355420669014078"
"Big worries","2010","Saxony-Anhalt","Other degree","","","",""
"Big worries","2010","Saxony-Anhalt","no degree/no degree yet","","","",""
"Big worries","2010","Thuringia","lower secondary degree","91","0.354444243572998","0.296960093371048","0.411928393774949"
"Big worries","2010","Thuringia","secondary school degree","106","0.235634220777548","0.19637924447668","0.274889197078415"
"Big worries","2010","Thuringia","college entrance qualification","47","0.185193006470718","0.130810437364508","0.239575575576928"
"Big worries","2010","Thuringia","Other degree","","","",""
"Big worries","2010","Thuringia","no degree/no degree yet","","","",""
"Some worries","2010","Schleswig-Holstein","lower secondary degree","126","0.581727692476439","0.516840194383383","0.646615190569496"
"Some worries","2010","Schleswig-Holstein","secondary school degree","126","0.466599615600572","0.401985232789377","0.531213998411768"
"Some worries","2010","Schleswig-Holstein","college entrance qualification","113","0.629593950864331","0.561814180370109","0.697373721358552"
"Some worries","2010","Schleswig-Holstein","Other degree","","","",""
"Some worries","2010","Schleswig-Holstein","no degree/no degree yet","","","",""
"Some worries","2010","Hamburg","lower secondary degree","37","0.613265162067065","0.493951850668234","0.732578473465897"
"Some worries","2010","Hamburg","secondary school degree","60","0.596581409313707","0.50531742739985","0.687845391227564"
"Some worries","2010","Hamburg","college entrance qualification","88","0.539933920287567","0.463886141777742","0.615981698797393"
"Some worries","2010","Hamburg","Other degree","","","",""
"Some worries","2010","Hamburg","no degree/no degree yet","","","",""
"Some worries","2010","Lower Saxony","lower secondary degree","318","0.461165120915081","0.422724719991289","0.499605521838873"
"Some worries","2010","Lower Saxony","secondary school degree","384","0.530426617324393","0.49348180435188","0.567371430296907"
"Some worries","2010","Lower Saxony","college entrance qualification","337","0.549511680774767","0.509898290700937","0.589125070848596"
"Some worries","2010","Lower Saxony","Other degree","56","0.395566670959165","0.30500944136373","0.486123900554599"
"Some worries","2010","Lower Saxony","no degree/no degree yet","34","0.424882916449303","0.31917166435075","0.530594168547856"
"Some worries","2010","Bremen","lower secondary degree","","","",""
"Some worries","2010","Bremen","secondary school degree","","","",""
"Some worries","2010","Bremen","college entrance qualification","","","",""
"Some worries","2010","Bremen","Other degree","","","",""
"Some worries","2010","Bremen","no degree/no degree yet","","","",""
"Some worries","2010","North Rhine-Westphalia","lower secondary degree","813","0.52263883744175","0.497157084945493","0.548120589938007"
"Some worries","2010","North Rhine-Westphalia","secondary school degree","613","0.533209765168435","0.504236585654029","0.562182944682841"
"Some worries","2010","North Rhine-Westphalia","college entrance qualification","846","0.534951780805934","0.510303306562353","0.559600255049514"
"Some worries","2010","North Rhine-Westphalia","Other degree","225","0.527575440686068","0.482101131109902","0.573049750262233"
