"plj0588","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely ","2017","secondary school degree","(1a) inadequately completed","","","",""
"Rarely ","2017","secondary school degree","(1b) general elementary school","","","",""
"Rarely ","2017","secondary school degree","(1c) basic vocational qualification","","","",""
"Rarely ","2017","secondary school degree","(2b) intermediate general qualification","335","0.436049463303247","0.402045820293642","0.470053106312852"
"Rarely ","2017","secondary school degree","(2a) intermediate vocational","2767","0.462573403344271","0.450090856996572","0.47505594969197"
"Rarely ","2017","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Rarely ","2017","secondary school degree","(2c_voc) vocational maturity certificate","7","","",""
"Rarely ","2017","secondary school degree","(3a) lower tertiary education","247","0.508278052685454","0.464370028499848","0.55218607687106"
"Rarely ","2017","secondary school degree","(3b) higher tertiary education","65","0.426900900889719","0.345546262814556","0.508255538964883"
"Rarely ","2017","college entrance qualification","(0) in school","","","",""
"Rarely ","2017","college entrance qualification","(1a) inadequately completed","","","",""
"Rarely ","2017","college entrance qualification","(1b) general elementary school","","","",""
"Rarely ","2017","college entrance qualification","(1c) basic vocational qualification","","","",""
"Rarely ","2017","college entrance qualification","(2b) intermediate general qualification","","","",""
"Rarely ","2017","college entrance qualification","(2a) intermediate vocational","","","",""
"Rarely ","2017","college entrance qualification","(2c_gen) general maturity certificate","551","0.456105764641015","0.427890051955562","0.484321477326469"
"Rarely ","2017","college entrance qualification","(2c_voc) vocational maturity certificate","1014","0.457202860449491","0.435819876697087","0.478585844201896"
"Rarely ","2017","college entrance qualification","(3a) lower tertiary education","674","0.461723630326627","0.435590693806914","0.487856566846339"
"Rarely ","2017","college entrance qualification","(3b) higher tertiary education","1536","0.477548480515649","0.460404785830025","0.494692175201274"
"Rarely ","2017","Other degree","(0) in school","","","",""
"Rarely ","2017","Other degree","(1a) inadequately completed","","","",""
"Rarely ","2017","Other degree","(1b) general elementary school","322","0.376150863083415","0.347484962005304","0.404816764161526"
"Rarely ","2017","Other degree","(1c) basic vocational qualification","235","0.355871941783888","0.320973026779232","0.390770856788544"
"Rarely ","2017","Other degree","(2b) intermediate general qualification","","","",""
"Rarely ","2017","Other degree","(2a) intermediate vocational","","","",""
"Rarely ","2017","Other degree","(2c_gen) general maturity certificate","146","0.178321789212","0.149593550853655","0.207050027570344"
"Rarely ","2017","Other degree","(2c_voc) vocational maturity certificate","197","0.36151196416235","0.323846285099622","0.399177643225077"
"Rarely ","2017","Other degree","(3a) lower tertiary education","14","","",""
"Rarely ","2017","Other degree","(3b) higher tertiary education","445","0.343888086796986","0.318808463474098","0.368967710119874"
"Rarely ","2017","no degree/no degree yet","(0) in school","202","0.425059816881467","0.378550540437573","0.471569093325362"
"Rarely ","2017","no degree/no degree yet","(1a) inadequately completed","356","0.273533130484581","0.25239872993465","0.294667531034511"
"Rarely ","2017","no degree/no degree yet","(1b) general elementary school","","","",""
"Rarely ","2017","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Rarely ","2017","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Rarely ","2017","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Rarely ","2017","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Rarely ","2017","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2017","no degree/no degree yet","(3a) lower tertiary education","1","","",""
"Rarely ","2017","no degree/no degree yet","(3b) higher tertiary education","2","","",""
"Never","2017","lower secondary degree","(0) in school","","","",""
"Never","2017","lower secondary degree","(1a) inadequately completed","","","",""
"Never","2017","lower secondary degree","(1b) general elementary school","444","0.321271772731167","0.29708595239103","0.345457593071304"
"Never","2017","lower secondary degree","(1c) basic vocational qualification","1483","0.321077210298506","0.307461572816913","0.3346928477801"
"Never","2017","lower secondary degree","(2b) intermediate general qualification","","","",""
"Never","2017","lower secondary degree","(2a) intermediate vocational","2","","",""
"Never","2017","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Never","2017","lower secondary degree","(2c_voc) vocational maturity certificate","1","","",""
"Never","2017","lower secondary degree","(3a) lower tertiary education","35","0.374915048395564","0.275451636443809","0.474378460347319"
"Never","2017","lower secondary degree","(3b) higher tertiary education","13","","",""
"Never","2017","secondary school degree","(0) in school","","","",""
"Never","2017","secondary school degree","(1a) inadequately completed","","","",""
"Never","2017","secondary school degree","(1b) general elementary school","","","",""
"Never","2017","secondary school degree","(1c) basic vocational qualification","","","",""
"Never","2017","secondary school degree","(2b) intermediate general qualification","242","0.287308958798332","0.256280350519536","0.318337567077128"
"Never","2017","secondary school degree","(2a) intermediate vocational","1861","0.283737416924202","0.272451217548831","0.295023616299574"
"Never","2017","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Never","2017","secondary school degree","(2c_voc) vocational maturity certificate","4","","",""
"Never","2017","secondary school degree","(3a) lower tertiary education","156","0.284184286148014","0.244571620920561","0.323796951375466"
"Never","2017","secondary school degree","(3b) higher tertiary education","47","0.328779662741939","0.251513571074744","0.406045754409134"
"Never","2017","college entrance qualification","(0) in school","","","",""
"Never","2017","college entrance qualification","(1a) inadequately completed","","","",""
"Never","2017","college entrance qualification","(1b) general elementary school","","","",""
"Never","2017","college entrance qualification","(1c) basic vocational qualification","","","",""
"Never","2017","college entrance qualification","(2b) intermediate general qualification","","","",""
"Never","2017","college entrance qualification","(2a) intermediate vocational","","","",""
"Never","2017","college entrance qualification","(2c_gen) general maturity certificate","318","0.286489125742101","0.260876424421604","0.312101827062597"
"Never","2017","college entrance qualification","(2c_voc) vocational maturity certificate","619","0.312464375974568","0.29256942288248","0.332359329066657"
"Never","2017","college entrance qualification","(3a) lower tertiary education","422","0.304512495291868","0.280388916870211","0.328636073713525"
"Never","2017","college entrance qualification","(3b) higher tertiary education","1071","0.31253604351689","0.296626866534211","0.32844522049957"
"Never","2017","Other degree","(0) in school","","","",""
"Never","2017","Other degree","(1a) inadequately completed","","","",""
"Never","2017","Other degree","(1b) general elementary school","317","0.27972120691699","0.253159389441351","0.306283024392629"
"Never","2017","Other degree","(1c) basic vocational qualification","237","0.309326306003335","0.275634535981171","0.343018076025499"
"Never","2017","Other degree","(2b) intermediate general qualification","","","",""
"Never","2017","Other degree","(2a) intermediate vocational","","","",""
"Never","2017","Other degree","(2c_gen) general maturity certificate","221","0.362685895496967","0.326603280699255","0.398768510294678"
"Never","2017","Other degree","(2c_voc) vocational maturity certificate","193","0.267325851883429","0.232629485427336","0.302022218339522"
"Never","2017","Other degree","(3a) lower tertiary education","10","","",""
"Never","2017","Other degree","(3b) higher tertiary education","361","0.286459471621607","0.262588813197264","0.31033013004595"
"Never","2017","no degree/no degree yet","(0) in school","124","0.295552580378252","0.252624161275844","0.33848099948066"
"Never","2017","no degree/no degree yet","(1a) inadequately completed","524","0.271967928433489","0.250871391900439","0.293064464966539"
"Never","2017","no degree/no degree yet","(1b) general elementary school","","","",""
"Never","2017","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Never","2017","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Never","2017","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Never","2017","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Never","2017","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Never","2017","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Never","2017","no degree/no degree yet","(3b) higher tertiary education","3","","",""
"Very often","2018","lower secondary degree","(0) in school","","","",""
"Very often","2018","lower secondary degree","(1a) inadequately completed","","","",""
"Very often","2018","lower secondary degree","(1b) general elementary school","1","","",""
"Very often","2018","lower secondary degree","(1c) basic vocational qualification","","","",""
"Very often","2018","lower secondary degree","(2b) intermediate general qualification","","","",""
"Very often","2018","lower secondary degree","(2a) intermediate vocational","","","",""
"Very often","2018","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Very often","2018","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Very often","2018","lower secondary degree","(3a) lower tertiary education","","","",""
"Very often","2018","lower secondary degree","(3b) higher tertiary education","","","",""
"Very often","2018","secondary school degree","(0) in school","","","",""
"Very often","2018","secondary school degree","(1a) inadequately completed","","","",""
"Very often","2018","secondary school degree","(1b) general elementary school","","","",""
"Very often","2018","secondary school degree","(1c) basic vocational qualification","","","",""
"Very often","2018","secondary school degree","(2b) intermediate general qualification","","","",""
"Very often","2018","secondary school degree","(2a) intermediate vocational","","","",""
"Very often","2018","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Very often","2018","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Very often","2018","secondary school degree","(3a) lower tertiary education","","","",""
"Very often","2018","secondary school degree","(3b) higher tertiary education","","","",""
"Very often","2018","college entrance qualification","(0) in school","","","",""
"Very often","2018","college entrance qualification","(1a) inadequately completed","","","",""
"Very often","2018","college entrance qualification","(1b) general elementary school","","","",""
"Very often","2018","college entrance qualification","(1c) basic vocational qualification","","","",""
"Very often","2018","college entrance qualification","(2b) intermediate general qualification","","","",""
"Very often","2018","college entrance qualification","(2a) intermediate vocational","","","",""
"Very often","2018","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Very often","2018","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Very often","2018","college entrance qualification","(3a) lower tertiary education","","","",""
"Very often","2018","college entrance qualification","(3b) higher tertiary education","","","",""
"Very often","2018","Other degree","(0) in school","","","",""
"Very often","2018","Other degree","(1a) inadequately completed","","","",""
"Very often","2018","Other degree","(1b) general elementary school","11","","",""
"Very often","2018","Other degree","(1c) basic vocational qualification","","","",""
"Very often","2018","Other degree","(2b) intermediate general qualification","","","",""
"Very often","2018","Other degree","(2a) intermediate vocational","","","",""
"Very often","2018","Other degree","(2c_gen) general maturity certificate","1","","",""
"Very often","2018","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Very often","2018","Other degree","(3a) lower tertiary education","","","",""
"Very often","2018","Other degree","(3b) higher tertiary education","4","","",""
"Very often","2018","no degree/no degree yet","(0) in school","","","",""
"Very often","2018","no degree/no degree yet","(1a) inadequately completed","14","","",""
"Very often","2018","no degree/no degree yet","(1b) general elementary school","","","",""
"Very often","2018","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Very often","2018","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Very often","2018","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Very often","2018","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Very often","2018","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Very often","2018","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Very often","2018","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Often","2018","lower secondary degree","(0) in school","","","",""
"Often","2018","lower secondary degree","(1a) inadequately completed","","","",""
"Often","2018","lower secondary degree","(1b) general elementary school","2","","",""
"Often","2018","lower secondary degree","(1c) basic vocational qualification","","","",""
"Often","2018","lower secondary degree","(2b) intermediate general qualification","","","",""
"Often","2018","lower secondary degree","(2a) intermediate vocational","","","",""
"Often","2018","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Often","2018","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Often","2018","lower secondary degree","(3a) lower tertiary education","","","",""
"Often","2018","lower secondary degree","(3b) higher tertiary education","","","",""
"Often","2018","secondary school degree","(0) in school","","","",""
"Often","2018","secondary school degree","(1a) inadequately completed","","","",""
"Often","2018","secondary school degree","(1b) general elementary school","","","",""
"Often","2018","secondary school degree","(1c) basic vocational qualification","","","",""
"Often","2018","secondary school degree","(2b) intermediate general qualification","","","",""
"Often","2018","secondary school degree","(2a) intermediate vocational","","","",""
"Often","2018","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Often","2018","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Often","2018","secondary school degree","(3a) lower tertiary education","","","",""
"Often","2018","secondary school degree","(3b) higher tertiary education","","","",""
"Often","2018","college entrance qualification","(0) in school","","","",""
"Often","2018","college entrance qualification","(1a) inadequately completed","","","",""
"Often","2018","college entrance qualification","(1b) general elementary school","","","",""
"Often","2018","college entrance qualification","(1c) basic vocational qualification","","","",""
"Often","2018","college entrance qualification","(2b) intermediate general qualification","","","",""
"Often","2018","college entrance qualification","(2a) intermediate vocational","","","",""
"Often","2018","college entrance qualification","(2c_gen) general maturity certificate","1","","",""
"Often","2018","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Often","2018","college entrance qualification","(3a) lower tertiary education","","","",""
"Often","2018","college entrance qualification","(3b) higher tertiary education","","","",""
"Often","2018","Other degree","(0) in school","","","",""
"Often","2018","Other degree","(1a) inadequately completed","","","",""
"Often","2018","Other degree","(1b) general elementary school","7","","",""
"Often","2018","Other degree","(1c) basic vocational qualification","","","",""
"Often","2018","Other degree","(2b) intermediate general qualification","","","",""
"Often","2018","Other degree","(2a) intermediate vocational","","","",""
"Often","2018","Other degree","(2c_gen) general maturity certificate","7","","",""
"Often","2018","Other degree","(2c_voc) vocational maturity certificate","1","","",""
"Often","2018","Other degree","(3a) lower tertiary education","","","",""
"Often","2018","Other degree","(3b) higher tertiary education","6","","",""
"Often","2018","no degree/no degree yet","(0) in school","","","",""
"Often","2018","no degree/no degree yet","(1a) inadequately completed","15","","",""
"Often","2018","no degree/no degree yet","(1b) general elementary school","","","",""
"Often","2018","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Often","2018","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Often","2018","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Often","2018","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Often","2018","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Often","2018","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Often","2018","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Sometimes","2018","lower secondary degree","(0) in school","","","",""
"Sometimes","2018","lower secondary degree","(1a) inadequately completed","","","",""
"Sometimes","2018","lower secondary degree","(1b) general elementary school","6","","",""
"Sometimes","2018","lower secondary degree","(1c) basic vocational qualification","","","",""
"Sometimes","2018","lower secondary degree","(2b) intermediate general qualification","","","",""
"Sometimes","2018","lower secondary degree","(2a) intermediate vocational","","","",""
"Sometimes","2018","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Sometimes","2018","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2018","lower secondary degree","(3a) lower tertiary education","","","",""
"Sometimes","2018","lower secondary degree","(3b) higher tertiary education","","","",""
"Sometimes","2018","secondary school degree","(0) in school","","","",""
"Sometimes","2018","secondary school degree","(1a) inadequately completed","","","",""
"Sometimes","2018","secondary school degree","(1b) general elementary school","","","",""
"Sometimes","2018","secondary school degree","(1c) basic vocational qualification","","","",""
"Sometimes","2018","secondary school degree","(2b) intermediate general qualification","","","",""
"Sometimes","2018","secondary school degree","(2a) intermediate vocational","","","",""
"Sometimes","2018","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Sometimes","2018","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2018","secondary school degree","(3a) lower tertiary education","","","",""
"Sometimes","2018","secondary school degree","(3b) higher tertiary education","","","",""
"Sometimes","2018","college entrance qualification","(0) in school","","","",""
"Sometimes","2018","college entrance qualification","(1a) inadequately completed","","","",""
"Sometimes","2018","college entrance qualification","(1b) general elementary school","","","",""
"Sometimes","2018","college entrance qualification","(1c) basic vocational qualification","","","",""
"Sometimes","2018","college entrance qualification","(2b) intermediate general qualification","","","",""
"Sometimes","2018","college entrance qualification","(2a) intermediate vocational","","","",""
"Sometimes","2018","college entrance qualification","(2c_gen) general maturity certificate","1","","",""
"Sometimes","2018","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2018","college entrance qualification","(3a) lower tertiary education","","","",""
"Sometimes","2018","college entrance qualification","(3b) higher tertiary education","","","",""
"Sometimes","2018","Other degree","(0) in school","","","",""
"Sometimes","2018","Other degree","(1a) inadequately completed","","","",""
"Sometimes","2018","Other degree","(1b) general elementary school","16","","",""
"Sometimes","2018","Other degree","(1c) basic vocational qualification","","","",""
"Sometimes","2018","Other degree","(2b) intermediate general qualification","","","",""
"Sometimes","2018","Other degree","(2a) intermediate vocational","","","",""
"Sometimes","2018","Other degree","(2c_gen) general maturity certificate","18","","",""
"Sometimes","2018","Other degree","(2c_voc) vocational maturity certificate","2","","",""
"Sometimes","2018","Other degree","(3a) lower tertiary education","","","",""
"Sometimes","2018","Other degree","(3b) higher tertiary education","7","","",""
"Sometimes","2018","no degree/no degree yet","(0) in school","2","","",""
"Sometimes","2018","no degree/no degree yet","(1a) inadequately completed","53","0.365413214152009","0.29193751025411","0.438888918049909"
"Sometimes","2018","no degree/no degree yet","(1b) general elementary school","","","",""
"Sometimes","2018","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Sometimes","2018","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Sometimes","2018","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Sometimes","2018","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Sometimes","2018","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2018","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Sometimes","2018","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Rarely ","2018","lower secondary degree","(0) in school","","","",""
"Rarely ","2018","lower secondary degree","(1a) inadequately completed","","","",""
"Rarely ","2018","lower secondary degree","(1b) general elementary school","2","","",""
"Rarely ","2018","lower secondary degree","(1c) basic vocational qualification","","","",""
"Rarely ","2018","lower secondary degree","(2b) intermediate general qualification","","","",""
"Rarely ","2018","lower secondary degree","(2a) intermediate vocational","","","",""
"Rarely ","2018","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Rarely ","2018","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2018","lower secondary degree","(3a) lower tertiary education","","","",""
"Rarely ","2018","lower secondary degree","(3b) higher tertiary education","","","",""
"Rarely ","2018","secondary school degree","(0) in school","","","",""
"Rarely ","2018","secondary school degree","(1a) inadequately completed","","","",""
"Rarely ","2018","secondary school degree","(1b) general elementary school","","","",""
"Rarely ","2018","secondary school degree","(1c) basic vocational qualification","","","",""
"Rarely ","2018","secondary school degree","(2b) intermediate general qualification","1","","",""
"Rarely ","2018","secondary school degree","(2a) intermediate vocational","","","",""
"Rarely ","2018","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Rarely ","2018","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2018","secondary school degree","(3a) lower tertiary education","","","",""
"Rarely ","2018","secondary school degree","(3b) higher tertiary education","","","",""
"Rarely ","2018","college entrance qualification","(0) in school","","","",""
"Rarely ","2018","college entrance qualification","(1a) inadequately completed","","","",""
"Rarely ","2018","college entrance qualification","(1b) general elementary school","","","",""
"Rarely ","2018","college entrance qualification","(1c) basic vocational qualification","","","",""
"Rarely ","2018","college entrance qualification","(2b) intermediate general qualification","","","",""
"Rarely ","2018","college entrance qualification","(2a) intermediate vocational","","","",""
"Rarely ","2018","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Rarely ","2018","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2018","college entrance qualification","(3a) lower tertiary education","","","",""
"Rarely ","2018","college entrance qualification","(3b) higher tertiary education","1","","",""
"Rarely ","2018","Other degree","(0) in school","","","",""
"Rarely ","2018","Other degree","(1a) inadequately completed","","","",""
"Rarely ","2018","Other degree","(1b) general elementary school","13","","",""
"Rarely ","2018","Other degree","(1c) basic vocational qualification","1","","",""
"Rarely ","2018","Other degree","(2b) intermediate general qualification","","","",""
"Rarely ","2018","Other degree","(2a) intermediate vocational","","","",""
"Rarely ","2018","Other degree","(2c_gen) general maturity certificate","10","","",""
"Rarely ","2018","Other degree","(2c_voc) vocational maturity certificate","1","","",""
"Rarely ","2018","Other degree","(3a) lower tertiary education","","","",""
"Rarely ","2018","Other degree","(3b) higher tertiary education","8","","",""
"Rarely ","2018","no degree/no degree yet","(0) in school","2","","",""
"Rarely ","2018","no degree/no degree yet","(1a) inadequately completed","23","","",""
"Rarely ","2018","no degree/no degree yet","(1b) general elementary school","","","",""
"Rarely ","2018","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Rarely ","2018","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Rarely ","2018","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Rarely ","2018","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Rarely ","2018","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2018","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Rarely ","2018","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Never","2018","lower secondary degree","(0) in school","","","",""
"Never","2018","lower secondary degree","(1a) inadequately completed","","","",""
"Never","2018","lower secondary degree","(1b) general elementary school","5","","",""
"Never","2018","lower secondary degree","(1c) basic vocational qualification","","","",""
"Never","2018","lower secondary degree","(2b) intermediate general qualification","","","",""
"Never","2018","lower secondary degree","(2a) intermediate vocational","","","",""
"Never","2018","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Never","2018","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Never","2018","lower secondary degree","(3a) lower tertiary education","","","",""
"Never","2018","lower secondary degree","(3b) higher tertiary education","","","",""
"Never","2018","secondary school degree","(0) in school","","","",""
"Never","2018","secondary school degree","(1a) inadequately completed","","","",""
"Never","2018","secondary school degree","(1b) general elementary school","","","",""
"Never","2018","secondary school degree","(1c) basic vocational qualification","","","",""
"Never","2018","secondary school degree","(2b) intermediate general qualification","2","","",""
"Never","2018","secondary school degree","(2a) intermediate vocational","1","","",""
"Never","2018","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Never","2018","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Never","2018","secondary school degree","(3a) lower tertiary education","","","",""
"Never","2018","secondary school degree","(3b) higher tertiary education","","","",""
"Never","2018","college entrance qualification","(0) in school","","","",""
"Never","2018","college entrance qualification","(1a) inadequately completed","","","",""
"Never","2018","college entrance qualification","(1b) general elementary school","","","",""
"Never","2018","college entrance qualification","(1c) basic vocational qualification","","","",""
"Never","2018","college entrance qualification","(2b) intermediate general qualification","","","",""
"Never","2018","college entrance qualification","(2a) intermediate vocational","","","",""
"Never","2018","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Never","2018","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Never","2018","college entrance qualification","(3a) lower tertiary education","","","",""
"Never","2018","college entrance qualification","(3b) higher tertiary education","","","",""
"Never","2018","Other degree","(0) in school","","","",""
"Never","2018","Other degree","(1a) inadequately completed","","","",""
"Never","2018","Other degree","(1b) general elementary school","33","0.426053627265331","0.317693155075879","0.534414099454782"
"Never","2018","Other degree","(1c) basic vocational qualification","","","",""
"Never","2018","Other degree","(2b) intermediate general qualification","","","",""
"Never","2018","Other degree","(2a) intermediate vocational","","","",""
"Never","2018","Other degree","(2c_gen) general maturity certificate","16","","",""
"Never","2018","Other degree","(2c_voc) vocational maturity certificate","3","","",""
"Never","2018","Other degree","(3a) lower tertiary education","","","",""
"Never","2018","Other degree","(3b) higher tertiary education","16","","",""
"Never","2018","no degree/no degree yet","(0) in school","4","","",""
"Never","2018","no degree/no degree yet","(1a) inadequately completed","60","0.359786760001914","0.286556422901081","0.433017097102747"
"Never","2018","no degree/no degree yet","(1b) general elementary school","","","",""
"Never","2018","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Never","2018","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Never","2018","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Never","2018","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Never","2018","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Never","2018","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Never","2018","no degree/no degree yet","(3b) higher tertiary education","2","","",""
"Very often","2019","lower secondary degree","(0) in school","","","",""
"Very often","2019","lower secondary degree","(1a) inadequately completed","","","",""
"Very often","2019","lower secondary degree","(1b) general elementary school","","","",""
"Very often","2019","lower secondary degree","(1c) basic vocational qualification","","","",""
"Very often","2019","lower secondary degree","(2b) intermediate general qualification","","","",""
"Very often","2019","lower secondary degree","(2a) intermediate vocational","","","",""
"Very often","2019","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Very often","2019","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Very often","2019","lower secondary degree","(3a) lower tertiary education","","","",""
"Very often","2019","lower secondary degree","(3b) higher tertiary education","","","",""
"Very often","2019","secondary school degree","(0) in school","","","",""
"Very often","2019","secondary school degree","(1a) inadequately completed","","","",""
"Very often","2019","secondary school degree","(1b) general elementary school","","","",""
"Very often","2019","secondary school degree","(1c) basic vocational qualification","","","",""
"Very often","2019","secondary school degree","(2b) intermediate general qualification","","","",""
"Very often","2019","secondary school degree","(2a) intermediate vocational","","","",""
"Very often","2019","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Very often","2019","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Very often","2019","secondary school degree","(3a) lower tertiary education","","","",""
"Very often","2019","secondary school degree","(3b) higher tertiary education","","","",""
"Very often","2019","college entrance qualification","(0) in school","","","",""
"Very often","2019","college entrance qualification","(1a) inadequately completed","","","",""
"Very often","2019","college entrance qualification","(1b) general elementary school","","","",""
"Very often","2019","college entrance qualification","(1c) basic vocational qualification","","","",""
"Very often","2019","college entrance qualification","(2b) intermediate general qualification","","","",""
"Very often","2019","college entrance qualification","(2a) intermediate vocational","","","",""
"Very often","2019","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Very often","2019","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Very often","2019","college entrance qualification","(3a) lower tertiary education","","","",""
"Very often","2019","college entrance qualification","(3b) higher tertiary education","","","",""
"Very often","2019","Other degree","(0) in school","","","",""
"Very often","2019","Other degree","(1a) inadequately completed","","","",""
"Very often","2019","Other degree","(1b) general elementary school","","","",""
"Very often","2019","Other degree","(1c) basic vocational qualification","","","",""
"Very often","2019","Other degree","(2b) intermediate general qualification","","","",""
"Very often","2019","Other degree","(2a) intermediate vocational","","","",""
"Very often","2019","Other degree","(2c_gen) general maturity certificate","","","",""
"Very often","2019","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Very often","2019","Other degree","(3a) lower tertiary education","","","",""
"Very often","2019","Other degree","(3b) higher tertiary education","","","",""
"Very often","2019","no degree/no degree yet","(0) in school","","","",""
"Very often","2019","no degree/no degree yet","(1a) inadequately completed","7","","",""
"Very often","2019","no degree/no degree yet","(1b) general elementary school","","","",""
"Very often","2019","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Very often","2019","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Very often","2019","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Very often","2019","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Very often","2019","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Very often","2019","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Very often","2019","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Often","2019","lower secondary degree","(0) in school","","","",""
"Often","2019","lower secondary degree","(1a) inadequately completed","","","",""
"Often","2019","lower secondary degree","(1b) general elementary school","","","",""
"Often","2019","lower secondary degree","(1c) basic vocational qualification","","","",""
"Often","2019","lower secondary degree","(2b) intermediate general qualification","","","",""
"Often","2019","lower secondary degree","(2a) intermediate vocational","","","",""
"Often","2019","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Often","2019","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
