"pld0044","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Often","2011","Full Time","(3a) lower tertiary education","","","",""
"Often","2011","Full Time","(3b) higher tertiary education","","","",""
"Often","2011","Part Time","(0) in school","","","",""
"Often","2011","Part Time","(1a) inadequately completed","","","",""
"Often","2011","Part Time","(1b) general elementary school","","","",""
"Often","2011","Part Time","(1c) basic vocational qualification","","","",""
"Often","2011","Part Time","(2b) intermediate general qualification","","","",""
"Often","2011","Part Time","(2a) intermediate vocational","","","",""
"Often","2011","Part Time","(2c_gen) general maturity certificate","","","",""
"Often","2011","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Often","2011","Part Time","(3a) lower tertiary education","","","",""
"Often","2011","Part Time","(3b) higher tertiary education","","","",""
"Often","2011","Not Working","(0) in school","","","",""
"Often","2011","Not Working","(1a) inadequately completed","","","",""
"Often","2011","Not Working","(1b) general elementary school","","","",""
"Often","2011","Not Working","(1c) basic vocational qualification","","","",""
"Often","2011","Not Working","(2b) intermediate general qualification","","","",""
"Often","2011","Not Working","(2a) intermediate vocational","","","",""
"Often","2011","Not Working","(2c_gen) general maturity certificate","","","",""
"Often","2011","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Often","2011","Not Working","(3a) lower tertiary education","","","",""
"Often","2011","Not Working","(3b) higher tertiary education","","","",""
"Sometimes","2011","Full Time","(0) in school","","","",""
"Sometimes","2011","Full Time","(1a) inadequately completed","","","",""
"Sometimes","2011","Full Time","(1b) general elementary school","","","",""
"Sometimes","2011","Full Time","(1c) basic vocational qualification","","","",""
"Sometimes","2011","Full Time","(2b) intermediate general qualification","","","",""
"Sometimes","2011","Full Time","(2a) intermediate vocational","","","",""
"Sometimes","2011","Full Time","(2c_gen) general maturity certificate","","","",""
"Sometimes","2011","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2011","Full Time","(3a) lower tertiary education","","","",""
"Sometimes","2011","Full Time","(3b) higher tertiary education","","","",""
"Sometimes","2011","Part Time","(0) in school","","","",""
"Sometimes","2011","Part Time","(1a) inadequately completed","","","",""
"Sometimes","2011","Part Time","(1b) general elementary school","","","",""
"Sometimes","2011","Part Time","(1c) basic vocational qualification","","","",""
"Sometimes","2011","Part Time","(2b) intermediate general qualification","","","",""
"Sometimes","2011","Part Time","(2a) intermediate vocational","","","",""
"Sometimes","2011","Part Time","(2c_gen) general maturity certificate","","","",""
"Sometimes","2011","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2011","Part Time","(3a) lower tertiary education","","","",""
"Sometimes","2011","Part Time","(3b) higher tertiary education","","","",""
"Sometimes","2011","Not Working","(0) in school","","","",""
"Sometimes","2011","Not Working","(1a) inadequately completed","","","",""
"Sometimes","2011","Not Working","(1b) general elementary school","","","",""
"Sometimes","2011","Not Working","(1c) basic vocational qualification","","","",""
"Sometimes","2011","Not Working","(2b) intermediate general qualification","","","",""
"Sometimes","2011","Not Working","(2a) intermediate vocational","","","",""
"Sometimes","2011","Not Working","(2c_gen) general maturity certificate","","","",""
"Sometimes","2011","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2011","Not Working","(3a) lower tertiary education","","","",""
"Sometimes","2011","Not Working","(3b) higher tertiary education","","","",""
"Rarely","2011","Full Time","(0) in school","","","",""
"Rarely","2011","Full Time","(1a) inadequately completed","","","",""
"Rarely","2011","Full Time","(1b) general elementary school","","","",""
"Rarely","2011","Full Time","(1c) basic vocational qualification","","","",""
"Rarely","2011","Full Time","(2b) intermediate general qualification","","","",""
"Rarely","2011","Full Time","(2a) intermediate vocational","","","",""
"Rarely","2011","Full Time","(2c_gen) general maturity certificate","","","",""
"Rarely","2011","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2011","Full Time","(3a) lower tertiary education","","","",""
"Rarely","2011","Full Time","(3b) higher tertiary education","","","",""
"Rarely","2011","Part Time","(0) in school","","","",""
"Rarely","2011","Part Time","(1a) inadequately completed","","","",""
"Rarely","2011","Part Time","(1b) general elementary school","","","",""
"Rarely","2011","Part Time","(1c) basic vocational qualification","","","",""
"Rarely","2011","Part Time","(2b) intermediate general qualification","","","",""
"Rarely","2011","Part Time","(2a) intermediate vocational","","","",""
"Rarely","2011","Part Time","(2c_gen) general maturity certificate","","","",""
"Rarely","2011","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2011","Part Time","(3a) lower tertiary education","","","",""
"Rarely","2011","Part Time","(3b) higher tertiary education","","","",""
"Rarely","2011","Not Working","(0) in school","","","",""
"Rarely","2011","Not Working","(1a) inadequately completed","","","",""
"Rarely","2011","Not Working","(1b) general elementary school","","","",""
"Rarely","2011","Not Working","(1c) basic vocational qualification","","","",""
"Rarely","2011","Not Working","(2b) intermediate general qualification","","","",""
"Rarely","2011","Not Working","(2a) intermediate vocational","","","",""
"Rarely","2011","Not Working","(2c_gen) general maturity certificate","","","",""
"Rarely","2011","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2011","Not Working","(3a) lower tertiary education","","","",""
"Rarely","2011","Not Working","(3b) higher tertiary education","","","",""
"Never","2011","Full Time","(0) in school","","","",""
"Never","2011","Full Time","(1a) inadequately completed","","","",""
"Never","2011","Full Time","(1b) general elementary school","","","",""
"Never","2011","Full Time","(1c) basic vocational qualification","","","",""
"Never","2011","Full Time","(2b) intermediate general qualification","","","",""
"Never","2011","Full Time","(2a) intermediate vocational","","","",""
"Never","2011","Full Time","(2c_gen) general maturity certificate","","","",""
"Never","2011","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Never","2011","Full Time","(3a) lower tertiary education","","","",""
"Never","2011","Full Time","(3b) higher tertiary education","","","",""
"Never","2011","Part Time","(0) in school","","","",""
"Never","2011","Part Time","(1a) inadequately completed","","","",""
"Never","2011","Part Time","(1b) general elementary school","","","",""
"Never","2011","Part Time","(1c) basic vocational qualification","","","",""
"Never","2011","Part Time","(2b) intermediate general qualification","","","",""
"Never","2011","Part Time","(2a) intermediate vocational","","","",""
"Never","2011","Part Time","(2c_gen) general maturity certificate","","","",""
"Never","2011","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Never","2011","Part Time","(3a) lower tertiary education","","","",""
"Never","2011","Part Time","(3b) higher tertiary education","","","",""
"Never","2011","Not Working","(0) in school","","","",""
"Never","2011","Not Working","(1a) inadequately completed","","","",""
"Never","2011","Not Working","(1b) general elementary school","","","",""
"Never","2011","Not Working","(1c) basic vocational qualification","","","",""
"Never","2011","Not Working","(2b) intermediate general qualification","","","",""
"Never","2011","Not Working","(2a) intermediate vocational","","","",""
"Never","2011","Not Working","(2c_gen) general maturity certificate","","","",""
"Never","2011","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Never","2011","Not Working","(3a) lower tertiary education","","","",""
"Never","2011","Not Working","(3b) higher tertiary education","","","",""
"Very often","2012","Full Time","(0) in school","","","",""
"Very often","2012","Full Time","(1a) inadequately completed","","","",""
"Very often","2012","Full Time","(1b) general elementary school","","","",""
"Very often","2012","Full Time","(1c) basic vocational qualification","","","",""
"Very often","2012","Full Time","(2b) intermediate general qualification","","","",""
"Very often","2012","Full Time","(2a) intermediate vocational","","","",""
"Very often","2012","Full Time","(2c_gen) general maturity certificate","","","",""
"Very often","2012","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Very often","2012","Full Time","(3a) lower tertiary education","","","",""
"Very often","2012","Full Time","(3b) higher tertiary education","","","",""
"Very often","2012","Part Time","(0) in school","","","",""
"Very often","2012","Part Time","(1a) inadequately completed","","","",""
"Very often","2012","Part Time","(1b) general elementary school","","","",""
"Very often","2012","Part Time","(1c) basic vocational qualification","","","",""
"Very often","2012","Part Time","(2b) intermediate general qualification","","","",""
"Very often","2012","Part Time","(2a) intermediate vocational","","","",""
"Very often","2012","Part Time","(2c_gen) general maturity certificate","","","",""
"Very often","2012","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Very often","2012","Part Time","(3a) lower tertiary education","","","",""
"Very often","2012","Part Time","(3b) higher tertiary education","","","",""
"Very often","2012","Not Working","(0) in school","","","",""
"Very often","2012","Not Working","(1a) inadequately completed","","","",""
"Very often","2012","Not Working","(1b) general elementary school","","","",""
"Very often","2012","Not Working","(1c) basic vocational qualification","","","",""
"Very often","2012","Not Working","(2b) intermediate general qualification","","","",""
"Very often","2012","Not Working","(2a) intermediate vocational","","","",""
"Very often","2012","Not Working","(2c_gen) general maturity certificate","","","",""
"Very often","2012","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Very often","2012","Not Working","(3a) lower tertiary education","","","",""
"Very often","2012","Not Working","(3b) higher tertiary education","","","",""
"Often","2012","Full Time","(0) in school","","","",""
"Often","2012","Full Time","(1a) inadequately completed","","","",""
"Often","2012","Full Time","(1b) general elementary school","","","",""
"Often","2012","Full Time","(1c) basic vocational qualification","","","",""
"Often","2012","Full Time","(2b) intermediate general qualification","","","",""
"Often","2012","Full Time","(2a) intermediate vocational","","","",""
"Often","2012","Full Time","(2c_gen) general maturity certificate","","","",""
"Often","2012","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Often","2012","Full Time","(3a) lower tertiary education","","","",""
"Often","2012","Full Time","(3b) higher tertiary education","","","",""
"Often","2012","Part Time","(0) in school","","","",""
"Often","2012","Part Time","(1a) inadequately completed","","","",""
"Often","2012","Part Time","(1b) general elementary school","","","",""
"Often","2012","Part Time","(1c) basic vocational qualification","","","",""
"Often","2012","Part Time","(2b) intermediate general qualification","","","",""
"Often","2012","Part Time","(2a) intermediate vocational","","","",""
"Often","2012","Part Time","(2c_gen) general maturity certificate","","","",""
"Often","2012","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Often","2012","Part Time","(3a) lower tertiary education","","","",""
"Often","2012","Part Time","(3b) higher tertiary education","","","",""
"Often","2012","Not Working","(0) in school","","","",""
"Often","2012","Not Working","(1a) inadequately completed","","","",""
"Often","2012","Not Working","(1b) general elementary school","","","",""
"Often","2012","Not Working","(1c) basic vocational qualification","","","",""
"Often","2012","Not Working","(2b) intermediate general qualification","","","",""
"Often","2012","Not Working","(2a) intermediate vocational","","","",""
"Often","2012","Not Working","(2c_gen) general maturity certificate","","","",""
"Often","2012","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Often","2012","Not Working","(3a) lower tertiary education","","","",""
"Often","2012","Not Working","(3b) higher tertiary education","","","",""
"Sometimes","2012","Full Time","(0) in school","","","",""
"Sometimes","2012","Full Time","(1a) inadequately completed","","","",""
"Sometimes","2012","Full Time","(1b) general elementary school","","","",""
"Sometimes","2012","Full Time","(1c) basic vocational qualification","","","",""
"Sometimes","2012","Full Time","(2b) intermediate general qualification","","","",""
"Sometimes","2012","Full Time","(2a) intermediate vocational","","","",""
"Sometimes","2012","Full Time","(2c_gen) general maturity certificate","","","",""
"Sometimes","2012","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2012","Full Time","(3a) lower tertiary education","","","",""
"Sometimes","2012","Full Time","(3b) higher tertiary education","","","",""
"Sometimes","2012","Part Time","(0) in school","","","",""
"Sometimes","2012","Part Time","(1a) inadequately completed","","","",""
"Sometimes","2012","Part Time","(1b) general elementary school","","","",""
"Sometimes","2012","Part Time","(1c) basic vocational qualification","","","",""
"Sometimes","2012","Part Time","(2b) intermediate general qualification","","","",""
"Sometimes","2012","Part Time","(2a) intermediate vocational","","","",""
"Sometimes","2012","Part Time","(2c_gen) general maturity certificate","","","",""
"Sometimes","2012","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2012","Part Time","(3a) lower tertiary education","","","",""
"Sometimes","2012","Part Time","(3b) higher tertiary education","","","",""
"Sometimes","2012","Not Working","(0) in school","","","",""
"Sometimes","2012","Not Working","(1a) inadequately completed","","","",""
"Sometimes","2012","Not Working","(1b) general elementary school","","","",""
"Sometimes","2012","Not Working","(1c) basic vocational qualification","","","",""
"Sometimes","2012","Not Working","(2b) intermediate general qualification","","","",""
"Sometimes","2012","Not Working","(2a) intermediate vocational","","","",""
"Sometimes","2012","Not Working","(2c_gen) general maturity certificate","","","",""
"Sometimes","2012","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2012","Not Working","(3a) lower tertiary education","","","",""
"Sometimes","2012","Not Working","(3b) higher tertiary education","","","",""
"Rarely","2012","Full Time","(0) in school","","","",""
"Rarely","2012","Full Time","(1a) inadequately completed","","","",""
"Rarely","2012","Full Time","(1b) general elementary school","","","",""
"Rarely","2012","Full Time","(1c) basic vocational qualification","","","",""
"Rarely","2012","Full Time","(2b) intermediate general qualification","","","",""
"Rarely","2012","Full Time","(2a) intermediate vocational","","","",""
"Rarely","2012","Full Time","(2c_gen) general maturity certificate","","","",""
"Rarely","2012","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2012","Full Time","(3a) lower tertiary education","","","",""
"Rarely","2012","Full Time","(3b) higher tertiary education","","","",""
"Rarely","2012","Part Time","(0) in school","","","",""
"Rarely","2012","Part Time","(1a) inadequately completed","","","",""
"Rarely","2012","Part Time","(1b) general elementary school","","","",""
"Rarely","2012","Part Time","(1c) basic vocational qualification","","","",""
"Rarely","2012","Part Time","(2b) intermediate general qualification","","","",""
"Rarely","2012","Part Time","(2a) intermediate vocational","","","",""
"Rarely","2012","Part Time","(2c_gen) general maturity certificate","","","",""
"Rarely","2012","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2012","Part Time","(3a) lower tertiary education","","","",""
"Rarely","2012","Part Time","(3b) higher tertiary education","","","",""
"Rarely","2012","Not Working","(0) in school","","","",""
"Rarely","2012","Not Working","(1a) inadequately completed","","","",""
"Rarely","2012","Not Working","(1b) general elementary school","","","",""
"Rarely","2012","Not Working","(1c) basic vocational qualification","","","",""
"Rarely","2012","Not Working","(2b) intermediate general qualification","","","",""
"Rarely","2012","Not Working","(2a) intermediate vocational","","","",""
"Rarely","2012","Not Working","(2c_gen) general maturity certificate","","","",""
"Rarely","2012","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2012","Not Working","(3a) lower tertiary education","","","",""
"Rarely","2012","Not Working","(3b) higher tertiary education","","","",""
"Never","2012","Full Time","(0) in school","","","",""
"Never","2012","Full Time","(1a) inadequately completed","","","",""
"Never","2012","Full Time","(1b) general elementary school","","","",""
"Never","2012","Full Time","(1c) basic vocational qualification","","","",""
"Never","2012","Full Time","(2b) intermediate general qualification","","","",""
"Never","2012","Full Time","(2a) intermediate vocational","","","",""
"Never","2012","Full Time","(2c_gen) general maturity certificate","","","",""
"Never","2012","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Never","2012","Full Time","(3a) lower tertiary education","","","",""
"Never","2012","Full Time","(3b) higher tertiary education","","","",""
"Never","2012","Part Time","(0) in school","","","",""
"Never","2012","Part Time","(1a) inadequately completed","","","",""
"Never","2012","Part Time","(1b) general elementary school","","","",""
"Never","2012","Part Time","(1c) basic vocational qualification","","","",""
"Never","2012","Part Time","(2b) intermediate general qualification","","","",""
"Never","2012","Part Time","(2a) intermediate vocational","","","",""
"Never","2012","Part Time","(2c_gen) general maturity certificate","","","",""
"Never","2012","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Never","2012","Part Time","(3a) lower tertiary education","","","",""
"Never","2012","Part Time","(3b) higher tertiary education","","","",""
"Never","2012","Not Working","(0) in school","","","",""
"Never","2012","Not Working","(1a) inadequately completed","","","",""
"Never","2012","Not Working","(1b) general elementary school","","","",""
"Never","2012","Not Working","(1c) basic vocational qualification","","","",""
"Never","2012","Not Working","(2b) intermediate general qualification","","","",""
"Never","2012","Not Working","(2a) intermediate vocational","","","",""
"Never","2012","Not Working","(2c_gen) general maturity certificate","","","",""
"Never","2012","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Never","2012","Not Working","(3a) lower tertiary education","","","",""
"Never","2012","Not Working","(3b) higher tertiary education","","","",""
"Very often","2013","Full Time","(0) in school","","","",""
"Very often","2013","Full Time","(1a) inadequately completed","","","",""
"Very often","2013","Full Time","(1b) general elementary school","3","","",""
"Very often","2013","Full Time","(1c) basic vocational qualification","7","","",""
"Very often","2013","Full Time","(2b) intermediate general qualification","4","","",""
"Very often","2013","Full Time","(2a) intermediate vocational","7","","",""
"Very often","2013","Full Time","(2c_gen) general maturity certificate","1","","",""
"Very often","2013","Full Time","(2c_voc) vocational maturity certificate","2","","",""
"Very often","2013","Full Time","(3a) lower tertiary education","","","",""
"Very often","2013","Full Time","(3b) higher tertiary education","","","",""
"Very often","2013","Part Time","(0) in school","3","","",""
"Very often","2013","Part Time","(1a) inadequately completed","1","","",""
"Very often","2013","Part Time","(1b) general elementary school","4","","",""
"Very often","2013","Part Time","(1c) basic vocational qualification","8","","",""
"Very often","2013","Part Time","(2b) intermediate general qualification","4","","",""
"Very often","2013","Part Time","(2a) intermediate vocational","3","","",""
"Very often","2013","Part Time","(2c_gen) general maturity certificate","5","","",""
"Very often","2013","Part Time","(2c_voc) vocational maturity certificate","3","","",""
"Very often","2013","Part Time","(3a) lower tertiary education","1","","",""
"Very often","2013","Part Time","(3b) higher tertiary education","3","","",""
"Very often","2013","Not Working","(0) in school","6","","",""
"Very often","2013","Not Working","(1a) inadequately completed","5","","",""
"Very often","2013","Not Working","(1b) general elementary school","4","","",""
"Very often","2013","Not Working","(1c) basic vocational qualification","6","","",""
"Very often","2013","Not Working","(2b) intermediate general qualification","4","","",""
"Very often","2013","Not Working","(2a) intermediate vocational","2","","",""
"Very often","2013","Not Working","(2c_gen) general maturity certificate","","","",""
"Very often","2013","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Very often","2013","Not Working","(3a) lower tertiary education","2","","",""
"Very often","2013","Not Working","(3b) higher tertiary education","2","","",""
"Often","2013","Full Time","(0) in school","1","","",""
"Often","2013","Full Time","(1a) inadequately completed","6","","",""
"Often","2013","Full Time","(1b) general elementary school","20","","",""
"Often","2013","Full Time","(1c) basic vocational qualification","54","0.0373895544317169","0.0285984517927048","0.0461806570707289"
"Often","2013","Full Time","(2b) intermediate general qualification","17","","",""
"Often","2013","Full Time","(2a) intermediate vocational","56","0.0167834110699583","0.0120396874066294","0.0215271347332872"
"Often","2013","Full Time","(2c_gen) general maturity certificate","25","","",""
"Often","2013","Full Time","(2c_voc) vocational maturity certificate","27","","",""
"Often","2013","Full Time","(3a) lower tertiary education","11","","",""
"Often","2013","Full Time","(3b) higher tertiary education","44","0.0260413678418131","0.0187586134384096","0.0333241222452167"
"Often","2013","Part Time","(0) in school","21","","",""
"Often","2013","Part Time","(1a) inadequately completed","7","","",""
"Often","2013","Part Time","(1b) general elementary school","27","","",""
"Often","2013","Part Time","(1c) basic vocational qualification","26","","",""
"Often","2013","Part Time","(2b) intermediate general qualification","13","","",""
"Often","2013","Part Time","(2a) intermediate vocational","31","0.0126938315570998","0.00790461844944722","0.0174830446647523"
"Often","2013","Part Time","(2c_gen) general maturity certificate","26","","",""
"Often","2013","Part Time","(2c_voc) vocational maturity certificate","17","","",""
"Often","2013","Part Time","(3a) lower tertiary education","5","","",""
"Often","2013","Part Time","(3b) higher tertiary education","19","","",""
"Often","2013","Not Working","(0) in school","52","0.164367521386402","0.125317102178156","0.203417940594648"
"Often","2013","Not Working","(1a) inadequately completed","7","","",""
"Often","2013","Not Working","(1b) general elementary school","43","0.0196927085047946","0.0115189755575934","0.0278664414519957"
"Often","2013","Not Working","(1c) basic vocational qualification","30","0.0107996594187889","0.00694222884333385","0.0146570899942439"
"Often","2013","Not Working","(2b) intermediate general qualification","11","","",""
"Often","2013","Not Working","(2a) intermediate vocational","13","","",""
"Often","2013","Not Working","(2c_gen) general maturity certificate","28","","",""
"Often","2013","Not Working","(2c_voc) vocational maturity certificate","8","","",""
"Often","2013","Not Working","(3a) lower tertiary education","5","","",""
"Often","2013","Not Working","(3b) higher tertiary education","16","","",""
"Sometimes","2013","Full Time","(0) in school","","","",""
"Sometimes","2013","Full Time","(1a) inadequately completed","17","","",""
"Sometimes","2013","Full Time","(1b) general elementary school","80","0.260318166209167","0.215846131044256","0.304790201374078"
"Sometimes","2013","Full Time","(1c) basic vocational qualification","218","0.127808651542659","0.112337275775043","0.143280027310274"
"Sometimes","2013","Full Time","(2b) intermediate general qualification","52","0.200023647538617","0.148214124304229","0.251833170773005"
"Sometimes","2013","Full Time","(2a) intermediate vocational","320","0.120457757303034","0.108437869733771","0.132477644872298"
"Sometimes","2013","Full Time","(2c_gen) general maturity certificate","57","0.291301129644836","0.23258111872613","0.350021140563542"
"Sometimes","2013","Full Time","(2c_voc) vocational maturity certificate","136","0.146415923292599","0.124645810657122","0.168186035928075"
"Sometimes","2013","Full Time","(3a) lower tertiary education","125","0.135693865292079","0.1146048028375","0.156782927746658"
"Sometimes","2013","Full Time","(3b) higher tertiary education","295","0.174812795772492","0.157444533661155","0.192181057883829"
"Sometimes","2013","Part Time","(0) in school","36","0.364488240625857","0.268710237081492","0.460266244170223"
"Sometimes","2013","Part Time","(1a) inadequately completed","12","","",""
"Sometimes","2013","Part Time","(1b) general elementary school","64","0.122588458004474","0.091768650262552","0.153408265746397"
"Sometimes","2013","Part Time","(1c) basic vocational qualification","145","0.126526930761425","0.108236096002369","0.14481776552048"
"Sometimes","2013","Part Time","(2b) intermediate general qualification","40","0.171610023180523","0.122234373330292","0.220985673030753"
"Sometimes","2013","Part Time","(2a) intermediate vocational","192","0.0918230224671066","0.0794691558544885","0.104176889079725"
"Sometimes","2013","Part Time","(2c_gen) general maturity certificate","134","0.341972549348441","0.296277878946363","0.38766721975052"
"Sometimes","2013","Part Time","(2c_voc) vocational maturity certificate","94","0.127453020576674","0.103959554928049","0.150946486225299"
"Sometimes","2013","Part Time","(3a) lower tertiary education","55","0.113799508229699","0.0862382405551809","0.141360775904218"
"Sometimes","2013","Part Time","(3b) higher tertiary education","153","0.157413682697088","0.134830050728112","0.179997314666063"
"Sometimes","2013","Not Working","(0) in school","122","0.336613284627521","0.286821344058234","0.386405225196808"
"Sometimes","2013","Not Working","(1a) inadequately completed","25","","",""
"Sometimes","2013","Not Working","(1b) general elementary school","114","0.0767842666636556","0.0611212892890082","0.0924472440383029"
"Sometimes","2013","Not Working","(1c) basic vocational qualification","164","0.0627244662705537","0.0536754141922679","0.0717735183488395"
"Sometimes","2013","Not Working","(2b) intermediate general qualification","36","0.0816620148938127","0.0486906843024071","0.114633345485218"
"Sometimes","2013","Not Working","(2a) intermediate vocational","125","0.0682367723035974","0.0557321782444938","0.080741366362701"
"Sometimes","2013","Not Working","(2c_gen) general maturity certificate","89","0.2189819557532","0.177779100985816","0.260184810520585"
"Sometimes","2013","Not Working","(2c_voc) vocational maturity certificate","33","0.0645961646930016","0.0420346314935988","0.0871576978924043"
"Sometimes","2013","Not Working","(3a) lower tertiary education","39","0.0662863178334654","0.0456996778725884","0.0868729577943423"
"Sometimes","2013","Not Working","(3b) higher tertiary education","92","0.122309569514001","0.100892051266804","0.143727087761198"
"Rarely","2013","Full Time","(0) in school","1","","",""
"Rarely","2013","Full Time","(1a) inadequately completed","20","","",""
"Rarely","2013","Full Time","(1b) general elementary school","111","0.313908272961889","0.266875047606168","0.36094149831761"
"Rarely","2013","Full Time","(1c) basic vocational qualification","609","0.335283999199301","0.313408025060476","0.357159973338126"
"Rarely","2013","Full Time","(2b) intermediate general qualification","87","0.414976535953203","0.351160655876895","0.47879241602951"
"Rarely","2013","Full Time","(2a) intermediate vocational","930","0.346196103820086","0.328627408647142","0.363764798993031"
"Rarely","2013","Full Time","(2c_gen) general maturity certificate","86","0.399054305543947","0.335766827829947","0.462341783257947"
"Rarely","2013","Full Time","(2c_voc) vocational maturity certificate","420","0.467982372684447","0.437255304309627","0.498709441059266"
"Rarely","2013","Full Time","(3a) lower tertiary education","397","0.409185904994888","0.378907769725726","0.43946404026405"
"Rarely","2013","Full Time","(3b) higher tertiary education","722","0.414107636949326","0.391582935087769","0.436632338810883"
"Rarely","2013","Part Time","(0) in school","21","","",""
"Rarely","2013","Part Time","(1a) inadequately completed","19","","",""
"Rarely","2013","Part Time","(1b) general elementary school","103","0.246493114491203","0.205993632231444","0.286992596750962"
"Rarely","2013","Part Time","(1c) basic vocational qualification","374","0.302574744241133","0.277300251236732","0.327849237245535"
"Rarely","2013","Part Time","(2b) intermediate general qualification","72","0.34552013549051","0.283245827906844","0.407794443074175"
"Rarely","2013","Part Time","(2a) intermediate vocational","676","0.352709690895771","0.332268785868726","0.373150595922815"
"Rarely","2013","Part Time","(2c_gen) general maturity certificate","147","0.354737177396029","0.30865111587142","0.400823238920638"
"Rarely","2013","Part Time","(2c_voc) vocational maturity certificate","273","0.344320358599648","0.310846574455239","0.377794142744056"
"Rarely","2013","Part Time","(3a) lower tertiary education","213","0.425905077749262","0.382989865506222","0.468820289992301"
"Rarely","2013","Part Time","(3b) higher tertiary education","415","0.416963032465031","0.386388334940787","0.447537729989276"
"Rarely","2013","Not Working","(0) in school","104","0.327046815647055","0.27761490122691","0.3764787300672"
"Rarely","2013","Not Working","(1a) inadequately completed","34","0.249207396325398","0.188023386874054","0.310391405776741"
"Rarely","2013","Not Working","(1b) general elementary school","178","0.148016425875433","0.127125524965022","0.168907326785843"
"Rarely","2013","Not Working","(1c) basic vocational qualification","528","0.180683289895836","0.166323904191698","0.195042675599975"
"Rarely","2013","Not Working","(2b) intermediate general qualification","86","0.316088160609761","0.260108620063718","0.372067701155803"
"Rarely","2013","Not Working","(2a) intermediate vocational","364","0.24712591982016","0.225735076906243","0.268516762734078"
"Rarely","2013","Not Working","(2c_gen) general maturity certificate","149","0.377599471915329","0.32929990085604","0.425899042974617"
"Rarely","2013","Not Working","(2c_voc) vocational maturity certificate","146","0.314419199017972","0.271805471778171","0.357032926257773"
"Rarely","2013","Not Working","(3a) lower tertiary education","171","0.309743889126943","0.271481404863843","0.348006373390043"
"Rarely","2013","Not Working","(3b) higher tertiary education","280","0.32326399234689","0.292689690156544","0.353838294537235"
"Never","2013","Full Time","(0) in school","1","","",""
"Never","2013","Full Time","(1a) inadequately completed","35","0.457095063131624","0.346543229443908","0.56764689681934"
"Never","2013","Full Time","(1b) general elementary school","160","0.385975300957063","0.336636911632285","0.435313690281841"
"Never","2013","Full Time","(1c) basic vocational qualification","901","0.49603293320601","0.472864361828015","0.519201504584006"
"Never","2013","Full Time","(2b) intermediate general qualification","69","0.316461340102841","0.256223107298107","0.376699572907574"
"Never","2013","Full Time","(2a) intermediate vocational","1504","0.513616999468755","0.495159895609919","0.53207410332759"
"Never","2013","Full Time","(2c_gen) general maturity certificate","61","0.174010964111046","0.125015077498529","0.223006850723563"
"Never","2013","Full Time","(2c_voc) vocational maturity certificate","428","0.343966700512653","0.314714097951318","0.373219303073988"
"Never","2013","Full Time","(3a) lower tertiary education","480","0.443987524938259","0.413391076325376","0.474583973551142"
"Never","2013","Full Time","(3b) higher tertiary education","776","0.385038199436369","0.362786176876273","0.407290221996465"
"Never","2013","Part Time","(0) in school","16","","",""
"Never","2013","Part Time","(1a) inadequately completed","50","0.675549606810948","0.578284769911879","0.772814443710016"
"Never","2013","Part Time","(1b) general elementary school","237","0.588521539807961","0.542277241201828","0.634765838414095"
"Never","2013","Part Time","(1c) basic vocational qualification","716","0.543631828719655","0.516226981088766","0.571036676350543"
"Never","2013","Part Time","(2b) intermediate general qualification","95","0.385746931625668","0.322001511281674","0.449492351969662"
"Never","2013","Part Time","(2a) intermediate vocational","1197","0.542243337049247","0.52092976109118","0.563556913007313"
"Never","2013","Part Time","(2c_gen) general maturity certificate","102","0.222002170535573","0.18196939297491","0.262034948096236"
"Never","2013","Part Time","(2c_voc) vocational maturity certificate","387","0.499192659003893","0.463967979617536","0.53441733839025"
"Never","2013","Part Time","(3a) lower tertiary education","236","0.436584861901249","0.393540963735295","0.479628760067204"
