"pld0044","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Sometimes","2018","Bavaria","(1b) general elementary school","40","0.158055789953701","0.114299617781563","0.201811962125838"
"Sometimes","2018","Bavaria","(1c) basic vocational qualification","133","0.125548042945049","0.105313079259139","0.145783006630959"
"Sometimes","2018","Bavaria","(2b) intermediate general qualification","35","0.211732155435064","0.139825752630415","0.283638558239714"
"Sometimes","2018","Bavaria","(2a) intermediate vocational","106","0.156024815965311","0.130800104648595","0.181249527282027"
"Sometimes","2018","Bavaria","(2c_gen) general maturity certificate","54","0.227233264484047","0.168113921360603","0.286352607607492"
"Sometimes","2018","Bavaria","(2c_voc) vocational maturity certificate","62","0.1688705591212","0.129107278749406","0.208633839492993"
"Sometimes","2018","Bavaria","(3a) lower tertiary education","70","0.248595795581852","0.201462204475887","0.295729386687816"
"Sometimes","2018","Bavaria","(3b) higher tertiary education","140","0.227965895345873","0.196176064663477","0.259755726028269"
"Sometimes","2018","Berlin","(0) in school","3","","",""
"Sometimes","2018","Berlin","(1a) inadequately completed","7","","",""
"Sometimes","2018","Berlin","(1b) general elementary school","7","","",""
"Sometimes","2018","Berlin","(1c) basic vocational qualification","19","","",""
"Sometimes","2018","Berlin","(2b) intermediate general qualification","6","","",""
"Sometimes","2018","Berlin","(2a) intermediate vocational","27","","",""
"Sometimes","2018","Berlin","(2c_gen) general maturity certificate","24","","",""
"Sometimes","2018","Berlin","(2c_voc) vocational maturity certificate","23","","",""
"Sometimes","2018","Berlin","(3a) lower tertiary education","18","","",""
"Sometimes","2018","Berlin","(3b) higher tertiary education","82","0.27565654621178","0.227298628248361","0.324014464175199"
"Sometimes","2018","Brandenburg","(0) in school","5","","",""
"Sometimes","2018","Brandenburg","(1a) inadequately completed","2","","",""
"Sometimes","2018","Brandenburg","(1b) general elementary school","7","","",""
"Sometimes","2018","Brandenburg","(1c) basic vocational qualification","8","","",""
"Sometimes","2018","Brandenburg","(2b) intermediate general qualification","3","","",""
"Sometimes","2018","Brandenburg","(2a) intermediate vocational","32","0.105271478120969","0.0731647881676389","0.137378168074299"
"Sometimes","2018","Brandenburg","(2c_gen) general maturity certificate","4","","",""
"Sometimes","2018","Brandenburg","(2c_voc) vocational maturity certificate","14","","",""
"Sometimes","2018","Brandenburg","(3a) lower tertiary education","11","","",""
"Sometimes","2018","Brandenburg","(3b) higher tertiary education","18","","",""
"Sometimes","2018","Mecklenburg-Western Pomerania","(0) in school","1","","",""
"Sometimes","2018","Mecklenburg-Western Pomerania","(1a) inadequately completed","4","","",""
"Sometimes","2018","Mecklenburg-Western Pomerania","(1b) general elementary school","2","","",""
"Sometimes","2018","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","6","","",""
"Sometimes","2018","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","4","","",""
"Sometimes","2018","Mecklenburg-Western Pomerania","(2a) intermediate vocational","22","","",""
"Sometimes","2018","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","7","","",""
"Sometimes","2018","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","8","","",""
"Sometimes","2018","Mecklenburg-Western Pomerania","(3a) lower tertiary education","3","","",""
"Sometimes","2018","Mecklenburg-Western Pomerania","(3b) higher tertiary education","13","","",""
"Sometimes","2018","Saxony","(0) in school","11","","",""
"Sometimes","2018","Saxony","(1a) inadequately completed","2","","",""
"Sometimes","2018","Saxony","(1b) general elementary school","10","","",""
"Sometimes","2018","Saxony","(1c) basic vocational qualification","10","","",""
"Sometimes","2018","Saxony","(2b) intermediate general qualification","5","","",""
"Sometimes","2018","Saxony","(2a) intermediate vocational","59","0.0878134523799612","0.065748047062581","0.109878857697341"
"Sometimes","2018","Saxony","(2c_gen) general maturity certificate","20","","",""
"Sometimes","2018","Saxony","(2c_voc) vocational maturity certificate","11","","",""
"Sometimes","2018","Saxony","(3a) lower tertiary education","14","","",""
"Sometimes","2018","Saxony","(3b) higher tertiary education","42","0.199478260509222","0.150622488448489","0.248334032569955"
"Sometimes","2018","Saxony-Anhalt","(0) in school","1","","",""
"Sometimes","2018","Saxony-Anhalt","(1a) inadequately completed","3","","",""
"Sometimes","2018","Saxony-Anhalt","(1b) general elementary school","4","","",""
"Sometimes","2018","Saxony-Anhalt","(1c) basic vocational qualification","14","","",""
"Sometimes","2018","Saxony-Anhalt","(2b) intermediate general qualification","6","","",""
"Sometimes","2018","Saxony-Anhalt","(2a) intermediate vocational","33","0.131341542908912","0.0947315371090536","0.167951548708769"
"Sometimes","2018","Saxony-Anhalt","(2c_gen) general maturity certificate","9","","",""
"Sometimes","2018","Saxony-Anhalt","(2c_voc) vocational maturity certificate","5","","",""
"Sometimes","2018","Saxony-Anhalt","(3a) lower tertiary education","10","","",""
"Sometimes","2018","Saxony-Anhalt","(3b) higher tertiary education","10","","",""
"Sometimes","2018","Thuringia","(0) in school","3","","",""
"Sometimes","2018","Thuringia","(1a) inadequately completed","2","","",""
"Sometimes","2018","Thuringia","(1b) general elementary school","7","","",""
"Sometimes","2018","Thuringia","(1c) basic vocational qualification","23","","",""
"Sometimes","2018","Thuringia","(2b) intermediate general qualification","5","","",""
"Sometimes","2018","Thuringia","(2a) intermediate vocational","31","0.0905367156073325","0.0608538503920978","0.120219580822567"
"Sometimes","2018","Thuringia","(2c_gen) general maturity certificate","8","","",""
"Sometimes","2018","Thuringia","(2c_voc) vocational maturity certificate","8","","",""
"Sometimes","2018","Thuringia","(3a) lower tertiary education","3","","",""
"Sometimes","2018","Thuringia","(3b) higher tertiary education","21","","",""
"Rarely","2018","Schleswig-Holstein","(0) in school","1","","",""
"Rarely","2018","Schleswig-Holstein","(1a) inadequately completed","8","","",""
"Rarely","2018","Schleswig-Holstein","(1b) general elementary school","22","","",""
"Rarely","2018","Schleswig-Holstein","(1c) basic vocational qualification","56","0.290301806967932","0.22453840589565","0.356065208040214"
"Rarely","2018","Schleswig-Holstein","(2b) intermediate general qualification","13","","",""
"Rarely","2018","Schleswig-Holstein","(2a) intermediate vocational","95","0.433596944578884","0.368407466480731","0.498786422677038"
"Rarely","2018","Schleswig-Holstein","(2c_gen) general maturity certificate","17","","",""
"Rarely","2018","Schleswig-Holstein","(2c_voc) vocational maturity certificate","45","0.452130528614572","0.356476803419232","0.547784253809912"
"Rarely","2018","Schleswig-Holstein","(3a) lower tertiary education","29","","",""
"Rarely","2018","Schleswig-Holstein","(3b) higher tertiary education","50","0.380200378765832","0.293346464867205","0.46705429266446"
"Rarely","2018","Hamburg","(0) in school","3","","",""
"Rarely","2018","Hamburg","(1a) inadequately completed","","","",""
"Rarely","2018","Hamburg","(1b) general elementary school","8","","",""
"Rarely","2018","Hamburg","(1c) basic vocational qualification","16","","",""
"Rarely","2018","Hamburg","(2b) intermediate general qualification","2","","",""
"Rarely","2018","Hamburg","(2a) intermediate vocational","22","","",""
"Rarely","2018","Hamburg","(2c_gen) general maturity certificate","8","","",""
"Rarely","2018","Hamburg","(2c_voc) vocational maturity certificate","24","","",""
"Rarely","2018","Hamburg","(3a) lower tertiary education","17","","",""
"Rarely","2018","Hamburg","(3b) higher tertiary education","44","0.390183242887809","0.306007449222423","0.474359036553194"
"Rarely","2018","Lower Saxony","(0) in school","7","","",""
"Rarely","2018","Lower Saxony","(1a) inadequately completed","23","","",""
"Rarely","2018","Lower Saxony","(1b) general elementary school","61","0.238768397188353","0.184026863920847","0.293509930455859"
"Rarely","2018","Lower Saxony","(1c) basic vocational qualification","129","0.268249955601877","0.227495849414635","0.309004061789119"
"Rarely","2018","Lower Saxony","(2b) intermediate general qualification","32","0.320372169309483","0.233954599708126","0.406789738910841"
"Rarely","2018","Lower Saxony","(2a) intermediate vocational","213","0.341438363825246","0.303012421183279","0.379864306467212"
"Rarely","2018","Lower Saxony","(2c_gen) general maturity certificate","39","0.365132566786374","0.284510371905438","0.44575476166731"
"Rarely","2018","Lower Saxony","(2c_voc) vocational maturity certificate","100","0.346533415593256","0.2884673380326","0.404599493153912"
"Rarely","2018","Lower Saxony","(3a) lower tertiary education","63","0.363152028599477","0.286192112844106","0.440111944354848"
"Rarely","2018","Lower Saxony","(3b) higher tertiary education","152","0.428776178223607","0.37914725080276","0.478405105644454"
"Rarely","2018","Bremen","(0) in school","1","","",""
"Rarely","2018","Bremen","(1a) inadequately completed","4","","",""
"Rarely","2018","Bremen","(1b) general elementary school","6","","",""
"Rarely","2018","Bremen","(1c) basic vocational qualification","12","","",""
"Rarely","2018","Bremen","(2b) intermediate general qualification","1","","",""
"Rarely","2018","Bremen","(2a) intermediate vocational","18","","",""
"Rarely","2018","Bremen","(2c_gen) general maturity certificate","2","","",""
"Rarely","2018","Bremen","(2c_voc) vocational maturity certificate","9","","",""
"Rarely","2018","Bremen","(3a) lower tertiary education","6","","",""
"Rarely","2018","Bremen","(3b) higher tertiary education","21","","",""
"Rarely","2018","North Rhine-Westphalia","(0) in school","21","","",""
"Rarely","2018","North Rhine-Westphalia","(1a) inadequately completed","30","0.14074032636844","0.0887700101248605","0.19271064261202"
"Rarely","2018","North Rhine-Westphalia","(1b) general elementary school","119","0.232071767200848","0.194027520198161","0.270116014203535"
"Rarely","2018","North Rhine-Westphalia","(1c) basic vocational qualification","280","0.260174904049644","0.233536299999816","0.286813508099472"
"Rarely","2018","North Rhine-Westphalia","(2b) intermediate general qualification","63","0.331025032059146","0.262469239587279","0.399580824531013"
"Rarely","2018","North Rhine-Westphalia","(2a) intermediate vocational","296","0.321136372366939","0.290110465566994","0.352162279166885"
"Rarely","2018","North Rhine-Westphalia","(2c_gen) general maturity certificate","135","0.317924252501674","0.273547446532103","0.362301058471245"
"Rarely","2018","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","267","0.371927582852879","0.336599692794003","0.407255472911756"
"Rarely","2018","North Rhine-Westphalia","(3a) lower tertiary education","148","0.430740460811076","0.3773950472013","0.484085874420852"
"Rarely","2018","North Rhine-Westphalia","(3b) higher tertiary education","314","0.37823301948494","0.34537972630724","0.411086312662641"
"Rarely","2018","Hesse","(0) in school","9","","",""
"Rarely","2018","Hesse","(1a) inadequately completed","3","","",""
"Rarely","2018","Hesse","(1b) general elementary school","41","0.28782928737772","0.212563044601475","0.363095530153965"
"Rarely","2018","Hesse","(1c) basic vocational qualification","87","0.333629522846362","0.276095022063995","0.391164023628728"
"Rarely","2018","Hesse","(2b) intermediate general qualification","17","","",""
"Rarely","2018","Hesse","(2a) intermediate vocational","130","0.38642524013747","0.333404953448831","0.439445526826108"
"Rarely","2018","Hesse","(2c_gen) general maturity certificate","33","0.188703015728654","0.120383910514802","0.257022120942506"
"Rarely","2018","Hesse","(2c_voc) vocational maturity certificate","69","0.387302427642367","0.316916252004261","0.457688603280472"
"Rarely","2018","Hesse","(3a) lower tertiary education","46","0.375275718103621","0.288280769491166","0.462270666716076"
"Rarely","2018","Hesse","(3b) higher tertiary education","158","0.418326173056777","0.367720531047573","0.468931815065982"
