"year","age_gr","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1997","35-65 y.","6.24","7","6649","3","5","8","9","10","6.19","6.29","0","10","7","7"
"1997","66 and older","5.44","5.67","1604","2","4","7","8","10","5.33","5.55","0","10","5","6"
"1998","16-34 y.","7.52","8","4874","5","7","9","10","10","7.47","7.57","0","10","8","8"
"1998","35-65 y.","6.43","7","7522","3","5","8","9","10","6.38","6.48","0","10","7","7"
"1998","66 and older","5.38","5","1878","2","4","7","8","10","5.27","5.49","0","10","5","6"
"1999","16-34 y.","7.51","8","4606","5","7","9","10","10","7.45","7.57","0","10","8","8"
"1999","35-65 y.","6.37","7","7298","3","5","8","9","10","6.32","6.42","0","10","7","7"
"1999","66 and older","5.37","5","1824","2","4","7","8","10","5.26","5.48","0","10","5","6"
"2000","16-34 y.","7.71","8","7139","5","7","9","10","10","7.67","7.75","0","10","8","8"
"2000","35-65 y.","6.61","7","13452","3","5","8","9","10","6.57","6.65","0","10","7","7"
"2000","66 and older","5.51","5","3631","2","4","7","8","10","5.43","5.59","0","10","5","6"
"2001","16-34 y.","7.7","8","6280","5","7","9","10","10","7.65","7.75","0","10","8","8"
"2001","35-65 y.","6.61","7","12276","3","5","8","9","10","6.57","6.65","0","10","7","7"
"2001","66 and older","5.62","6","3427","2","4","7","8","10","5.54","5.7","0","10","6","6"
"2002","16-34 y.","7.6","8","6176","5","7","9","10","10","7.55","7.65","0","10","8","8"
"2002","35-65 y.","6.5","7","13304","3","5","8","9","10","6.46","6.54","0","10","7","7"
"2002","66 and older","5.58","6","3623","2","4","7","8","10","5.5","5.66","0","10","6","6"
"2003","16-34 y.","7.56","8","5878","5","7","9","10","10","7.51","7.61","0","10","8","8"
"2003","35-65 y.","6.53","7","12690","3","5","8","9","10","6.49","6.57","0","10","7","7"
"2003","66 and older","5.56","6","3689","2","4","7","8","10","5.49","5.63","0","10","6","6"
"2004","16-34 y.","7.52","8","5626","5","7","9","10","10","7.47","7.57","0","10","8","8"
"2004","35-65 y.","6.4","7","12228","3","5","8","9","10","6.36","6.44","0","10","7","7"
"2004","66 and older","5.35","5","3800","2","4","7","8","10","5.27","5.43","0","10","5","6"
"2005","16-34 y.","7.55","8","5330","5","7","9","10","10","7.5","7.6","0","10","8","8"
"2005","35-65 y.","6.4","7","11614","3","5","8","9","10","6.36","6.44","0","10","7","7"
"2005","66 and older","5.46","5","3804","2","4","7","8","10","5.39","5.53","0","10","5","6"
"2006","16-34 y.","7.53","8","5140","5","7","9","10","10","7.48","7.58","0","10","8","8"
"2006","35-65 y.","6.46","7","12414","3","5","8","9","10","6.42","6.5","0","10","7","7"
"2006","66 and older","5.49","5","4473","2","4","7","8","10","5.42","5.56","0","10","5","6"
"2007","16-34 y.","7.58","8","4724","5","7","9","10","10","7.53","7.63","0","10","8","8"
"2007","35-65 y.","6.4","7","11469","3","5","8","9","10","6.36","6.44","0","10","7","7"
"2007","66 and older","5.52","6","4387","2","4","7","8","10","5.45","5.59","0","10","6","6"
"2008","16-34 y.","7.49","8","4371","5","7","9","10","10","7.43","7.55","0","10","8","8"
"2008","35-65 y.","6.39","7","10682","3","5","8","9","10","6.35","6.43","0","10","7","7"
"2008","66 and older","5.6","6","4350","2","4","7","8","10","5.53","5.67","0","10","6","6"
"2009","16-34 y.","7.45","8","3999","5","7","9","10","10","7.39","7.51","0","10","8","8"
"2009","35-65 y.","6.33","7","9888","3","5","8","9","10","6.29","6.37","0","10","7","7"
"2009","66 and older","5.54","6","4208","2","4","7","8","10","5.47","5.61","0","10","6","6"
"2010","16-34 y.","7.58","8","6583","5","7","9","10","10","7.53","7.63","0","10","8","8"
"2010","35-65 y.","6.39","7","13379","3","5","8","9","10","6.35","6.43","0","10","7","7"
"2010","66 and older","5.62","6","4068","2","4","7","8","10","5.55","5.69","0","10","6","6"
"2011","16-34 y.","7.54","8","6328","5","7","9","10","10","7.49","7.59","0","10","8","8"
"2011","35-65 y.","6.44","7","15038","3","5","8","9","10","6.4","6.48","0","10","7","7"
"2011","66 and older","5.63","6","4520","2","4","8","8","10","5.56","5.7","0","10","6","6"
"2012","16-34 y.","7.58","8","6098","5","7","9","10","10","7.53","7.63","0","10","8","8"
"2012","35-65 y.","6.5","7","15455","3","5","8","9","10","6.47","6.53","0","10","7","7"
"2012","66 and older","5.81","6","4959","2","4","8","8","10","5.75","5.87","0","10","6","6"
"2013","16-34 y.","7.67","8","7877","5","7","9","10","10","7.63","7.71","0","10","8","8"
"2013","35-65 y.","6.49","7","17747","3","5","8","9","10","6.46","6.52","0","10","7","7"
"2013","66 and older","5.81","6","5098","3","4","8","8","10","5.75","5.87","0","10","6","6"
"2014","16-34 y.","7.62","8","6585","5","7","9","10","10","7.57","7.67","0","10","8","8"
"2014","35-65 y.","6.48","7","15599","3","5","8","9","10","6.45","6.51","0","10","7","7"
"2014","66 and older","5.85","6","5004","3","5","8","8","10","5.79","5.91","0","10","6","6"
"2015","16-34 y.","7.61","8","5754","5","7","9","10","10","7.56","7.66","0","10","8","8"
"2015","35-65 y.","6.52","7","14431","3","5","8","9","10","6.49","6.55","0","10","7","7"
"2015","66 and older","5.84","6","4945","2","5","8","8","10","5.78","5.9","0","10","6","6"
"2016","16-34 y.","7.63","8","8153","5","7","9","10","10","7.59","7.67","0","10","8","8"
"2016","35-65 y.","6.5","7","15762","3","5","8","9","10","6.47","6.53","0","10","7","7"
"2016","66 and older","5.84","6","4795","3","5","8","8","10","5.78","5.9","0","10","6","6"
"2017","16-34 y.","7.6","8","9406","5","7","9","10","10","7.56","7.64","0","10","8","8"
"2017","35-65 y.","6.44","7","17634","3","5","8","9","10","6.41","6.47","0","10","7","7"
"2017","66 and older","5.87","6","5079","3","5","8","8","10","5.81","5.93","0","10","6","6"
"2018","16-34 y.","7.53","8","8315","5","7","9","10","10","7.49","7.57","0","10","8","8"
"2018","35-65 y.","6.4","7","16608","3","5","8","9","10","6.37","6.43","0","10","7","7"
"2018","66 and older","5.91","6","5090","3","5","8","8","10","5.85","5.97","0","10","6","6"
"2019","16-34 y.","7.58","8","7356","5","7","9","10","10","7.53","7.63","0","10","8","8"
"2019","35-65 y.","6.56","7","17078","3","5","8","9","10","6.53","6.59","0","10","7","7"
"2019","66 and older","5.95","6","5276","3","5","8","9","10","5.89","6.01","0","10","6","7"
