"year","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2001","Rural Area","6.6","7","7503","3","5","8","9","10","6.55","6.65","0","10","7","7"
"2001","Urban Area","6.73","7","14480","3","5","8","9","10","6.69","6.77","0","10","7","7"
"2002","Rural Area","6.5","7","7647","3","5","8","9","10","6.45","6.55","0","10","7","7"
"2002","Urban Area","6.63","7","15456","3","5","8","9","10","6.6","6.66","0","10","7","7"
"2003","Rural Area","6.47","7","7338","3","5","8","9","10","6.42","6.52","0","10","7","7"
"2003","Urban Area","6.63","7","14919","3","5","8","9","10","6.59","6.67","0","10","7","7"
"2004","Rural Area","6.4","7","7162","3","5","8","9","10","6.35","6.45","0","10","7","7"
"2004","Urban Area","6.45","7","14492","3","5","8","9","10","6.41","6.49","0","10","7","7"
"2005","Rural Area","6.48","7","6859","3","5","8","9","10","6.43","6.53","0","10","7","7"
"2005","Urban Area","6.49","7","13889","3","5","8","9","10","6.45","6.53","0","10","7","7"
"2006","Rural Area","6.41","7","7401","3","5","8","9","10","6.36","6.46","0","10","7","7"
"2006","Urban Area","6.54","7","14626","3","5","8","9","10","6.5","6.58","0","10","7","7"
"2007","Rural Area","6.44","7","6970","3","5","8","9","10","6.39","6.49","0","10","7","7"
"2007","Urban Area","6.49","7","13610","3","5","8","9","10","6.45","6.53","0","10","7","7"
"2008","Rural Area","6.44","7","6567","3","5","8","9","10","6.39","6.49","0","10","7","7"
"2008","Urban Area","6.46","7","12836","3","5","8","9","10","6.42","6.5","0","10","7","7"
"2009","Rural Area","6.34","7","6246","3","5","8","9","10","6.28","6.4","0","10","7","7"
"2009","Urban Area","6.45","7","11849","3","5","8","9","10","6.41","6.49","0","10","7","7"
"2010","Rural Area","6.39","7","8235","3","5","8","9","10","6.34","6.44","0","10","7","7"
"2010","Urban Area","6.53","7","15795","3","5","8","9","10","6.49","6.57","0","10","7","7"
"2011","Rural Area","6.4","7","9117","3","5","8","9","10","6.35","6.45","0","10","7","7"
"2011","Urban Area","6.55","7","16769","3","5","8","9","10","6.52","6.58","0","10","7","7"
"2012","Rural Area","6.49","7","9498","3","5","8","9","10","6.45","6.53","0","10","7","7"
"2012","Urban Area","6.63","7","17014","3","5","8","9","10","6.6","6.66","0","10","7","7"
"2013","Rural Area","6.5","7","10321","3","5","8","9","10","6.46","6.54","0","10","7","7"
"2013","Urban Area","6.65","7","20401","3","5","8","9","10","6.62","6.68","0","10","7","7"
"2014","Rural Area","6.54","7","9305","3","5","8","9","10","6.5","6.58","0","10","7","7"
"2014","Urban Area","6.62","7","17883","3","5","8","9","10","6.59","6.65","0","10","7","7"
"2015","Rural Area","6.51","7","8718","3","5","8","9","10","6.46","6.56","0","10","7","7"
"2015","Urban Area","6.63","7","16412","3","5","8","9","10","6.6","6.66","0","10","7","7"
"2016","Rural Area","6.51","7","9771","3","5","8","9","10","6.46","6.56","0","10","7","7"
"2016","Urban Area","6.66","7","18940","3","5","8","9","10","6.63","6.69","0","10","7","7"
"2017","Rural Area","6.46","7","10987","3","5","8","9","10","6.42","6.5","0","10","7","7"
"2017","Urban Area","6.63","7","21132","3","5","8","9","10","6.6","6.66","0","10","7","7"
"2018","Rural Area","6.45","7","10215","3","5","8","9","10","6.41","6.49","0","10","7","7"
"2018","Urban Area","6.59","7","19798","3","5","8","9","10","6.56","6.62","0","10","7","7"
"2019","Rural Area","6.53","7","9921","3","5","8","9","10","6.49","6.57","0","10","7","7"
"2019","Urban Area","6.7","7","18135","3","5","8","9","10","6.67","6.73","0","10","7","7"
