"plh0183","year","migback","n","percent","lower_confidence","upper_confidence","value"
"9 on Scale 1 to 10","2008","direct migration background","271","0.139211839886011","0.123390492897032","0.155033186874989","9"
"0 Completely dissatisfied","2009","indirect migration background","1","","","","0"
"0 Completely dissatisfied","2009","no migration background","64","0.00586369484552796","0.0046543761180701","0.00707301357298582","0"
"0 Completely dissatisfied","2009","direct migration background","13","","","","0"
"1 on Scale 1 to 10","2009","no migration background","112","0.00736469150766572","0.00601042458763467","0.00871895842769678","1"
"1 on Scale 1 to 10","2009","direct migration background","17","","","","1"
"1 on Scale 1 to 10","2009","indirect migration background","2","","","","1"
"10 Completely satisfied","2009","no migration background","779","0.0504890231764005","0.0470210110300894","0.0539570353227117","10"
"10 Completely satisfied","2009","direct migration background","97","0.0746910041539434","0.0619520438987904","0.0874299644090964","10"
"10 Completely satisfied","2009","indirect migration background","76","0.0965402511356011","0.074770824009017","0.118309678262185","10"
"2 on Scale 1 to 10","2009","no migration background","240","0.0173026569205277","0.0152372842785544","0.0193680295625011","2"
"2 on Scale 1 to 10","2009","indirect migration background","2","","","","2"
"2 on Scale 1 to 10","2009","direct migration background","35","0.026978269039594","0.0191272731160272","0.0348292649631607","2"
"3 on Scale 1 to 10","2009","no migration background","493","0.0377576803509334","0.034738583742874","0.0407767769589927","3"
"3 on Scale 1 to 10","2009","direct migration background","46","0.0355318814957318","0.0265615295643927","0.044502233427071","3"
"3 on Scale 1 to 10","2009","indirect migration background","15","","","","3"
"4 on Scale 1 to 10","2009","no migration background","723","0.0493594258069698","0.0459283891860123","0.0527904624279274","4"
"4 on Scale 1 to 10","2009","direct migration background","89","0.0569467008861115","0.0457172415916505","0.0681761601805725","4"
"4 on Scale 1 to 10","2009","indirect migration background","13","","","","4"
"5 on Scale 1 to 10","2009","no migration background","1952","0.135653314926882","0.130229669099638","0.141076960754126","5"
"5 on Scale 1 to 10","2009","indirect migration background","48","0.0859863975419305","0.0653216744183931","0.106651120665468","5"
"5 on Scale 1 to 10","2009","direct migration background","225","0.143126420297258","0.126156698513543","0.160096142080972","5"
"6 on Scale 1 to 10","2009","indirect migration background","50","0.0718543882048602","0.0528185024377338","0.0908902739719867","6"
"6 on Scale 1 to 10","2009","direct migration background","170","0.106391618006363","0.0914504769762111","0.121332759036514","6"
"6 on Scale 1 to 10","2009","no migration background","1694","0.110079476686851","0.105121997264174","0.115036956109528","6"
"7 on Scale 1 to 10","2009","no migration background","2836","0.179307135031106","0.173231086341144","0.185383183721068","7"
"7 on Scale 1 to 10","2009","indirect migration background","123","0.192447735651093","0.163388773017849","0.221506698284338","7"
"7 on Scale 1 to 10","2009","direct migration background","293","0.177506712957164","0.158991444502368","0.196021981411961","7"
"8 on Scale 1 to 10","2009","no migration background","4367","0.28312378967921","0.275987994161909","0.290259585196511","8"
"8 on Scale 1 to 10","2009","direct migration background","430","0.225336646637208","0.205091130149805","0.24558216312461","8"
"8 on Scale 1 to 10","2009","indirect migration background","238","0.288277895385275","0.254889212861497","0.321666577909052","8"
"9 on Scale 1 to 10","2009","no migration background","2052","0.123699111067925","0.118484258361601","0.128913963774249","9"
"9 on Scale 1 to 10","2009","direct migration background","221","0.134929046904513","0.118373824001748","0.151484269807278","9"
"9 on Scale 1 to 10","2009","indirect migration background","139","0.198155962731455","0.168773586951107","0.227538338511802","9"
"0 Completely dissatisfied","2010","indirect migration background","","","","","0"
"0 Completely dissatisfied","2010","no migration background","","","","","0"
"0 Completely dissatisfied","2010","direct migration background","","","","","0"
"1 on Scale 1 to 10","2010","no migration background","","","","","1"
"1 on Scale 1 to 10","2010","direct migration background","","","","","1"
"1 on Scale 1 to 10","2010","indirect migration background","","","","","1"
"10 Completely satisfied","2010","no migration background","","","","","10"
"10 Completely satisfied","2010","direct migration background","","","","","10"
"10 Completely satisfied","2010","indirect migration background","","","","","10"
"2 on Scale 1 to 10","2010","no migration background","","","","","2"
"2 on Scale 1 to 10","2010","indirect migration background","","","","","2"
"2 on Scale 1 to 10","2010","direct migration background","","","","","2"
"3 on Scale 1 to 10","2010","no migration background","","","","","3"
"3 on Scale 1 to 10","2010","direct migration background","","","","","3"
"3 on Scale 1 to 10","2010","indirect migration background","","","","","3"
"4 on Scale 1 to 10","2010","no migration background","","","","","4"
"4 on Scale 1 to 10","2010","direct migration background","","","","","4"
"4 on Scale 1 to 10","2010","indirect migration background","","","","","4"
"5 on Scale 1 to 10","2010","no migration background","","","","","5"
"5 on Scale 1 to 10","2010","direct migration background","","","","","5"
"5 on Scale 1 to 10","2010","indirect migration background","","","","","5"
"6 on Scale 1 to 10","2010","indirect migration background","","","","","6"
"6 on Scale 1 to 10","2010","direct migration background","","","","","6"
"6 on Scale 1 to 10","2010","no migration background","","","","","6"
"7 on Scale 1 to 10","2010","no migration background","","","","","7"
"7 on Scale 1 to 10","2010","indirect migration background","","","","","7"
"7 on Scale 1 to 10","2010","direct migration background","","","","","7"
"8 on Scale 1 to 10","2010","no migration background","","","","","8"
"8 on Scale 1 to 10","2010","indirect migration background","","","","","8"
"8 on Scale 1 to 10","2010","direct migration background","","","","","8"
"9 on Scale 1 to 10","2010","no migration background","","","","","9"
"9 on Scale 1 to 10","2010","indirect migration background","","","","","9"
"9 on Scale 1 to 10","2010","direct migration background","","","","","9"
"0 Completely dissatisfied","2011","no migration background","86","0.00700580706622293","0.005693804370132","0.00831780976231386","0"
"0 Completely dissatisfied","2011","direct migration background","9","","","","0"
"0 Completely dissatisfied","2011","indirect migration background","1","","","","0"
"1 on Scale 1 to 10","2011","no migration background","74","0.00479270992436755","0.00370633524909403","0.00587908459964106","1"
"1 on Scale 1 to 10","2011","indirect migration background","4","","","","1"
"1 on Scale 1 to 10","2011","direct migration background","15","","","","1"
"10 Completely satisfied","2011","no migration background","911","0.0588244247837","0.0551231915318657","0.0625256580355343","10"
"10 Completely satisfied","2011","direct migration background","119","0.0750105811554749","0.0622309693658928","0.087790192945057","10"
"10 Completely satisfied","2011","indirect migration background","102","0.130198855636435","0.105304946166025","0.155092765106845","10"
"2 on Scale 1 to 10","2011","no migration background","221","0.0171130593204812","0.0150729760387227","0.0191531426022398","2"
"2 on Scale 1 to 10","2011","indirect migration background","2","","","","2"
"2 on Scale 1 to 10","2011","direct migration background","27","","","","2"
"3 on Scale 1 to 10","2011","no migration background","415","0.0275932604298973","0.0250165965075395","0.0301699243522551","3"
"3 on Scale 1 to 10","2011","direct migration background","53","0.0320599121058642","0.0235133113692068","0.0406065128425217","3"
"3 on Scale 1 to 10","2011","indirect migration background","12","","","","3"
"4 on Scale 1 to 10","2011","no migration background","647","0.0463795368352007","0.0430714014774027","0.0496876721929986","4"
"4 on Scale 1 to 10","2011","direct migration background","62","0.0377063648021493","0.0284647225470854","0.0469480070572132","4"
"4 on Scale 1 to 10","2011","indirect migration background","7","","","","4"
"5 on Scale 1 to 10","2011","no migration background","1969","0.139472986517867","0.134023449702034","0.1449225233337","5"
"5 on Scale 1 to 10","2011","direct migration background","187","0.128092583752159","0.111878769528776","0.144306397975542","5"
"5 on Scale 1 to 10","2011","indirect migration background","49","0.113834739967443","0.0903398018682194","0.137329678066667","5"
"6 on Scale 1 to 10","2011","indirect migration background","44","0.0642460830513803","0.0461083214556369","0.0823838446471237","6"
"6 on Scale 1 to 10","2011","direct migration background","189","0.114524713877567","0.0990748077961961","0.129974619958938","6"
"6 on Scale 1 to 10","2011","no migration background","1567","0.101278270283535","0.0965325400718074","0.106024000495262","6"
"7 on Scale 1 to 10","2011","no migration background","2749","0.171791634034669","0.165858241259517","0.17772502680982","7"
"7 on Scale 1 to 10","2011","indirect migration background","100","0.15250584698646","0.125911389364644","0.179100304608275","7"
"7 on Scale 1 to 10","2011","direct migration background","273","0.164960422567545","0.146953834729272","0.182967010405818","7"
"8 on Scale 1 to 10","2011","no migration background","4506","0.280312993046791","0.27324777235852","0.287378213735062","8"
"8 on Scale 1 to 10","2011","direct migration background","455","0.273449109513228","0.251823951463958","0.295074267562499","8"
"8 on Scale 1 to 10","2011","indirect migration background","209","0.270254851913993","0.237403602398516","0.30310610142947","8"
"9 on Scale 1 to 10","2011","no migration background","2380","0.145435317757268","0.139889830665161","0.150980804849375","9"
"9 on Scale 1 to 10","2011","direct migration background","243","0.139036288216072","0.12225039253116","0.155822183900983","9"
"9 on Scale 1 to 10","2011","indirect migration background","172","0.226021924299527","0.195082007012488","0.256961841586566","9"
"0 Completely dissatisfied","2012","direct migration background","2","","","","0"
"0 Completely dissatisfied","2012","indirect migration background","3","","","","0"
"0 Completely dissatisfied","2012","no migration background","10","","","","0"
"1 on Scale 1 to 10","2012","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2012","no migration background","20","","","","1"
"1 on Scale 1 to 10","2012","direct migration background","2","","","","1"
"10 Completely satisfied","2012","no migration background","673","0.117775690309241","0.109250576877715","0.126300803740766","10"
"10 Completely satisfied","2012","direct migration background","203","0.199752906018592","0.175952078566302","0.223553733470883","10"
"10 Completely satisfied","2012","indirect migration background","97","0.207131183055789","0.170915309556883","0.243347056554695","10"
"2 on Scale 1 to 10","2012","indirect migration background","3","","","","2"
"2 on Scale 1 to 10","2012","no migration background","27","","","","2"
"2 on Scale 1 to 10","2012","direct migration background","5","","","","2"
"3 on Scale 1 to 10","2012","no migration background","86","0.0187212250142178","0.0151365799441236","0.0223058700843119","3"
"3 on Scale 1 to 10","2012","direct migration background","14","","","","3"
"3 on Scale 1 to 10","2012","indirect migration background","7","","","","3"
"4 on Scale 1 to 10","2012","no migration background","82","0.0180212260964764","0.014502981376156","0.0215394708167969","4"
"4 on Scale 1 to 10","2012","direct migration background","22","","","","4"
"4 on Scale 1 to 10","2012","indirect migration background","1","","","","4"
"5 on Scale 1 to 10","2012","no migration background","369","0.0690311506123431","0.0623265493012243","0.0757357519234619","5"
"5 on Scale 1 to 10","2012","direct migration background","71","0.0696376693390163","0.0544852624948576","0.084790076183175","5"
"5 on Scale 1 to 10","2012","indirect migration background","27","","","","5"
"6 on Scale 1 to 10","2012","direct migration background","69","0.0632115444770598","0.0487254132240557","0.0776976757300639","6"
"6 on Scale 1 to 10","2012","indirect migration background","21","","","","6"
"6 on Scale 1 to 10","2012","no migration background","314","0.0583758454153399","0.052175181200481","0.0645765096301988","6"
"7 on Scale 1 to 10","2012","no migration background","763","0.136130410910414","0.127060886848768","0.14519993497206","7"
"7 on Scale 1 to 10","2012","indirect migration background","53","0.124093497388511","0.0946303634254676","0.153556631351554","7"
"7 on Scale 1 to 10","2012","direct migration background","163","0.131529406775316","0.111409663290211","0.151649150260422","7"
"8 on Scale 1 to 10","2012","no migration background","1773","0.320387140327281","0.308046117410253","0.33272816324431","8"
"8 on Scale 1 to 10","2012","direct migration background","309","0.280688414754404","0.253939619816949","0.307437209691859","8"
"8 on Scale 1 to 10","2012","indirect migration background","164","0.315492268919404","0.273962540381266","0.357021997457543","8"
"9 on Scale 1 to 10","2012","no migration background","1375","0.248593157870929","0.237162664266174","0.260023651475684","9"
"9 on Scale 1 to 10","2012","direct migration background","224","0.203955868707764","0.179969189579338","0.22794254783619","9"
"9 on Scale 1 to 10","2012","indirect migration background","105","0.215522546987905","0.178776371804272","0.252268722171538","9"
"0 Completely dissatisfied","2013","direct migration background","18","","","","0"
"0 Completely dissatisfied","2013","indirect migration background","6","","","","0"
"0 Completely dissatisfied","2013","no migration background","87","0.00682690287250711","0.00556520830709578","0.00808859743791843","0"
"1 on Scale 1 to 10","2013","indirect migration background","6","","","","1"
"1 on Scale 1 to 10","2013","no migration background","114","0.00776678397951487","0.00642167525178082","0.00911189270724892","1"
"1 on Scale 1 to 10","2013","direct migration background","23","","","","1"
"10 Completely satisfied","2013","no migration background","1462","0.0899038134161016","0.0855209029309535","0.0942867239012496","10"
"10 Completely satisfied","2013","direct migration background","1165","0.184348479548054","0.173746648298521","0.194950310797587","10"
"10 Completely satisfied","2013","indirect migration background","462","0.261348092720249","0.23992624182622","0.282769943614279","10"
"2 on Scale 1 to 10","2013","indirect migration background","7","","","","2"
"2 on Scale 1 to 10","2013","no migration background","227","0.0168686121124271","0.014895392816625","0.0188418314082293","2"
"2 on Scale 1 to 10","2013","direct migration background","48","0.0110058955642877","0.00815344368090977","0.0138583474476657","2"
"3 on Scale 1 to 10","2013","no migration background","425","0.0281754667805539","0.0256399914700406","0.0307109420910672","3"
"3 on Scale 1 to 10","2013","direct migration background","98","0.0267484725159757","0.0223371295652551","0.0311598154666964","3"
"3 on Scale 1 to 10","2013","indirect migration background","10","","","","3"
"4 on Scale 1 to 10","2013","no migration background","620","0.0421467048839613","0.0390680485723324","0.0452253611955903","4"
"4 on Scale 1 to 10","2013","indirect migration background","15","","","","4"
"4 on Scale 1 to 10","2013","direct migration background","130","0.0351151848582192","0.0300825664993403","0.040147803217098","4"
"5 on Scale 1 to 10","2013","no migration background","1770","0.115915913916343","0.111010809968702","0.120821017863984","5"
"5 on Scale 1 to 10","2013","direct migration background","399","0.0955647694495891","0.0875267986169335","0.103602740282245","5"
"5 on Scale 1 to 10","2013","indirect migration background","82","0.0468938457574557","0.0365862833004131","0.0572014082144983","5"
"6 on Scale 1 to 10","2013","indirect migration background","60","0.0463731560797971","0.0361201793014088","0.0566261328581855","6"
"6 on Scale 1 to 10","2013","direct migration background","352","0.0671479278967995","0.0603051651843659","0.0739906906092331","6"
"6 on Scale 1 to 10","2013","no migration background","1545","0.0971560552586962","0.092617985387605","0.101694125129787","6"
"7 on Scale 1 to 10","2013","no migration background","2612","0.159563950037089","0.153952829183673","0.165175070890505","7"
"7 on Scale 1 to 10","2013","indirect migration background","161","0.112916350311526","0.097485561896592","0.12834713872646","7"
"7 on Scale 1 to 10","2013","direct migration background","630","0.137976716290219","0.128547595854393","0.147405836726044","7"
"8 on Scale 1 to 10","2013","no migration background","4550","0.265812878351881","0.259043928648096","0.272581828055665","8"
"8 on Scale 1 to 10","2013","direct migration background","1228","0.234963424339697","0.223371647462822","0.246555201216573","8"
"8 on Scale 1 to 10","2013","indirect migration background","383","0.232628850250591","0.212029101018478","0.253228599482704","8"
"9 on Scale 1 to 10","2013","no migration background","2950","0.169862918390926","0.164109127233103","0.175616709548749","9"
"9 on Scale 1 to 10","2013","direct migration background","1048","0.194408805342699","0.183588884009225","0.205228726676173","9"
"9 on Scale 1 to 10","2013","indirect migration background","424","0.267227482100598","0.245652394926695","0.288802569274502","9"
"0 Completely dissatisfied","2014","direct migration background","","","","","0"
"0 Completely dissatisfied","2014","indirect migration background","","","","","0"
"0 Completely dissatisfied","2014","no migration background","","","","","0"
"1 on Scale 1 to 10","2014","direct migration background","","","","","1"
"1 on Scale 1 to 10","2014","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2014","no migration background","","","","","1"
"10 Completely satisfied","2014","no migration background","","","","","10"
"10 Completely satisfied","2014","direct migration background","","","","","10"
"10 Completely satisfied","2014","indirect migration background","","","","","10"
"2 on Scale 1 to 10","2014","indirect migration background","","","","","2"
"2 on Scale 1 to 10","2014","no migration background","","","","","2"
"2 on Scale 1 to 10","2014","direct migration background","","","","","2"
"3 on Scale 1 to 10","2014","no migration background","","","","","3"
"3 on Scale 1 to 10","2014","direct migration background","","","","","3"
"3 on Scale 1 to 10","2014","indirect migration background","","","","","3"
"4 on Scale 1 to 10","2014","indirect migration background","","","","","4"
"4 on Scale 1 to 10","2014","no migration background","","","","","4"
"4 on Scale 1 to 10","2014","direct migration background","","","","","4"
"5 on Scale 1 to 10","2014","no migration background","","","","","5"
"5 on Scale 1 to 10","2014","direct migration background","","","","","5"
"5 on Scale 1 to 10","2014","indirect migration background","","","","","5"
"6 on Scale 1 to 10","2014","direct migration background","","","","","6"
"6 on Scale 1 to 10","2014","indirect migration background","","","","","6"
"6 on Scale 1 to 10","2014","no migration background","","","","","6"
"7 on Scale 1 to 10","2014","no migration background","","","","","7"
"7 on Scale 1 to 10","2014","direct migration background","","","","","7"
"7 on Scale 1 to 10","2014","indirect migration background","","","","","7"
"8 on Scale 1 to 10","2014","no migration background","","","","","8"
"8 on Scale 1 to 10","2014","indirect migration background","","","","","8"
"8 on Scale 1 to 10","2014","direct migration background","","","","","8"
"9 on Scale 1 to 10","2014","direct migration background","","","","","9"
"9 on Scale 1 to 10","2014","indirect migration background","","","","","9"
"9 on Scale 1 to 10","2014","no migration background","","","","","9"
"0 Completely dissatisfied","2015","no migration background","","","","","0"
"0 Completely dissatisfied","2015","direct migration background","","","","","0"
"0 Completely dissatisfied","2015","indirect migration background","","","","","0"
"1 on Scale 1 to 10","2015","direct migration background","","","","","1"
"1 on Scale 1 to 10","2015","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2015","no migration background","","","","","1"
"10 Completely satisfied","2015","no migration background","","","","","10"
"10 Completely satisfied","2015","direct migration background","","","","","10"
"10 Completely satisfied","2015","indirect migration background","","","","","10"
"2 on Scale 1 to 10","2015","indirect migration background","","","","","2"
"2 on Scale 1 to 10","2015","no migration background","","","","","2"
"2 on Scale 1 to 10","2015","direct migration background","","","","","2"
"3 on Scale 1 to 10","2015","no migration background","","","","","3"
"3 on Scale 1 to 10","2015","direct migration background","","","","","3"
"3 on Scale 1 to 10","2015","indirect migration background","","","","","3"
"4 on Scale 1 to 10","2015","indirect migration background","","","","","4"
"4 on Scale 1 to 10","2015","no migration background","","","","","4"
"4 on Scale 1 to 10","2015","direct migration background","","","","","4"
"5 on Scale 1 to 10","2015","direct migration background","","","","","5"
"5 on Scale 1 to 10","2015","indirect migration background","","","","","5"
"5 on Scale 1 to 10","2015","no migration background","","","","","5"
"6 on Scale 1 to 10","2015","no migration background","","","","","6"
"6 on Scale 1 to 10","2015","direct migration background","","","","","6"
"6 on Scale 1 to 10","2015","indirect migration background","","","","","6"
"7 on Scale 1 to 10","2015","no migration background","","","","","7"
"7 on Scale 1 to 10","2015","indirect migration background","","","","","7"
"7 on Scale 1 to 10","2015","direct migration background","","","","","7"
"8 on Scale 1 to 10","2015","direct migration background","","","","","8"
"8 on Scale 1 to 10","2015","indirect migration background","","","","","8"
"8 on Scale 1 to 10","2015","no migration background","","","","","8"
"9 on Scale 1 to 10","2015","direct migration background","","","","","9"
"9 on Scale 1 to 10","2015","indirect migration background","","","","","9"
"9 on Scale 1 to 10","2015","no migration background","","","","","9"
"0 Completely dissatisfied","2016","direct migration background","","","","","0"
"0 Completely dissatisfied","2016","indirect migration background","","","","","0"
"0 Completely dissatisfied","2016","no migration background","","","","","0"
"1 on Scale 1 to 10","2016","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2016","direct migration background","","","","","1"
"1 on Scale 1 to 10","2016","no migration background","","","","","1"
"10 Completely satisfied","2016","no migration background","","","","","10"
"10 Completely satisfied","2016","direct migration background","","","","","10"
"10 Completely satisfied","2016","indirect migration background","","","","","10"
"2 on Scale 1 to 10","2016","no migration background","","","","","2"
"2 on Scale 1 to 10","2016","direct migration background","","","","","2"
"2 on Scale 1 to 10","2016","indirect migration background","","","","","2"
"3 on Scale 1 to 10","2016","no migration background","","","","","3"
"3 on Scale 1 to 10","2016","direct migration background","","","","","3"
"3 on Scale 1 to 10","2016","indirect migration background","","","","","3"
"4 on Scale 1 to 10","2016","no migration background","","","","","4"
"4 on Scale 1 to 10","2016","direct migration background","","","","","4"
"4 on Scale 1 to 10","2016","indirect migration background","","","","","4"
"5 on Scale 1 to 10","2016","indirect migration background","","","","","5"
"5 on Scale 1 to 10","2016","direct migration background","","","","","5"
"5 on Scale 1 to 10","2016","no migration background","","","","","5"
"6 on Scale 1 to 10","2016","no migration background","","","","","6"
"6 on Scale 1 to 10","2016","direct migration background","","","","","6"
"6 on Scale 1 to 10","2016","indirect migration background","","","","","6"
"7 on Scale 1 to 10","2016","no migration background","","","","","7"
"7 on Scale 1 to 10","2016","indirect migration background","","","","","7"
"7 on Scale 1 to 10","2016","direct migration background","","","","","7"
"8 on Scale 1 to 10","2016","no migration background","","","","","8"
"8 on Scale 1 to 10","2016","direct migration background","","","","","8"
"8 on Scale 1 to 10","2016","indirect migration background","","","","","8"
"9 on Scale 1 to 10","2016","no migration background","","","","","9"
"9 on Scale 1 to 10","2016","direct migration background","","","","","9"
"9 on Scale 1 to 10","2016","indirect migration background","","","","","9"
"0 Completely dissatisfied","2017","direct migration background","","","","","0"
"0 Completely dissatisfied","2017","indirect migration background","","","","","0"
"0 Completely dissatisfied","2017","no migration background","","","","","0"
"1 on Scale 1 to 10","2017","direct migration background","","","","","1"
"1 on Scale 1 to 10","2017","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2017","no migration background","","","","","1"
"10 Completely satisfied","2017","no migration background","","","","","10"
"10 Completely satisfied","2017","direct migration background","","","","","10"
"10 Completely satisfied","2017","indirect migration background","","","","","10"
"2 on Scale 1 to 10","2017","indirect migration background","","","","","2"
"2 on Scale 1 to 10","2017","no migration background","","","","","2"
"2 on Scale 1 to 10","2017","direct migration background","","","","","2"
"3 on Scale 1 to 10","2017","no migration background","","","","","3"
"3 on Scale 1 to 10","2017","direct migration background","","","","","3"
"3 on Scale 1 to 10","2017","indirect migration background","","","","","3"
"4 on Scale 1 to 10","2017","no migration background","","","","","4"
"4 on Scale 1 to 10","2017","direct migration background","","","","","4"
"4 on Scale 1 to 10","2017","indirect migration background","","","","","4"
"5 on Scale 1 to 10","2017","direct migration background","","","","","5"
"5 on Scale 1 to 10","2017","indirect migration background","","","","","5"
"5 on Scale 1 to 10","2017","no migration background","","","","","5"
"6 on Scale 1 to 10","2017","direct migration background","","","","","6"
"6 on Scale 1 to 10","2017","indirect migration background","","","","","6"
"6 on Scale 1 to 10","2017","no migration background","","","","","6"
"7 on Scale 1 to 10","2017","no migration background","","","","","7"
"7 on Scale 1 to 10","2017","indirect migration background","","","","","7"
"7 on Scale 1 to 10","2017","direct migration background","","","","","7"
"8 on Scale 1 to 10","2017","indirect migration background","","","","","8"
"8 on Scale 1 to 10","2017","no migration background","","","","","8"
"8 on Scale 1 to 10","2017","direct migration background","","","","","8"
"9 on Scale 1 to 10","2017","no migration background","","","","","9"
"9 on Scale 1 to 10","2017","direct migration background","","","","","9"
"9 on Scale 1 to 10","2017","indirect migration background","","","","","9"
"0 Completely dissatisfied","2018","direct migration background","9","","","","0"
"0 Completely dissatisfied","2018","indirect migration background","2","","","","0"
"0 Completely dissatisfied","2018","no migration background","75","0.00404953036707796","0.00314100479648525","0.00495805593767067","0"
"1 on Scale 1 to 10","2018","indirect migration background","3","","","","1"
"1 on Scale 1 to 10","2018","direct migration background","21","","","","1"
"1 on Scale 1 to 10","2018","no migration background","97","0.00634932524793092","0.0052130158254979","0.00748563467036394","1"
"10 Completely satisfied","2018","no migration background","2165","0.110476231918736","0.105991575670476","0.114960888166996","10"
"10 Completely satisfied","2018","direct migration background","899","0.185197715333082","0.173422958727193","0.19697247193897","10"
"10 Completely satisfied","2018","indirect migration background","438","0.242904623609339","0.222281404185937","0.263527843032742","10"
"2 on Scale 1 to 10","2018","indirect migration background","4","","","","2"
"2 on Scale 1 to 10","2018","no migration background","199","0.0113045055233606","0.00979208341415266","0.0128169276325685","2"
"2 on Scale 1 to 10","2018","direct migration background","33","0.0123580047183102","0.00900926063196779","0.0157067488046525","2"
"3 on Scale 1 to 10","2018","no migration background","358","0.0228382086744456","0.0207010822625821","0.024975335086309","3"
"3 on Scale 1 to 10","2018","indirect migration background","19","","","","3"
"3 on Scale 1 to 10","2018","direct migration background","55","0.0154143986434299","0.0116801946365627","0.019148602650297","3"
"4 on Scale 1 to 10","2018","no migration background","390","0.0242724506815911","0.0220708575988589","0.0264740437643233","4"
"4 on Scale 1 to 10","2018","direct migration background","81","0.0251514713484936","0.0204051375748992","0.0298978051220881","4"
"4 on Scale 1 to 10","2018","indirect migration background","11","","","","4"
"5 on Scale 1 to 10","2018","indirect migration background","99","0.0606481360219685","0.0491696091737349","0.072126662870202","5"
"5 on Scale 1 to 10","2018","direct migration background","286","0.0726907360023355","0.0648210058750501","0.0805604661296208","5"
"5 on Scale 1 to 10","2018","no migration background","1682","0.105168251452544","0.100779621391651","0.109556881513437","5"
"6 on Scale 1 to 10","2018","direct migration background","246","0.0769078124187437","0.0688314504668809","0.0849841743706064","6"
"6 on Scale 1 to 10","2018","indirect migration background","65","0.0374506772710853","0.0283199660137875","0.0465813885283831","6"
"6 on Scale 1 to 10","2018","no migration background","1297","0.0744442194381133","0.0706890222782302","0.0781994165979963","6"
"7 on Scale 1 to 10","2018","no migration background","2696","0.14973265795864","0.144628172499822","0.154837143417458","7"
"7 on Scale 1 to 10","2018","indirect migration background","175","0.12235732963882","0.106598021945665","0.138116637331976","7"
"7 on Scale 1 to 10","2018","direct migration background","546","0.151732182662933","0.140857581065368","0.162606784260499","7"
"8 on Scale 1 to 10","2018","indirect migration background","384","0.230562045289576","0.210306497837087","0.250817592742066","8"
"8 on Scale 1 to 10","2018","no migration background","5658","0.287667930369246","0.281191988709876","0.294143872028616","8"
"8 on Scale 1 to 10","2018","direct migration background","1067","0.262585894803698","0.249247627263349","0.275924162344046","8"
"9 on Scale 1 to 10","2018","no migration background","4153","0.203696688368315","0.197935034030395","0.209458342706235","9"
"9 on Scale 1 to 10","2018","direct migration background","938","0.189119576940742","0.17724946925724","0.200989684624245","9"
"9 on Scale 1 to 10","2018","indirect migration background","461","0.27722040119966","0.255693634134167","0.298747168265153","9"
